episode_length,PMM:episode_rewards,P09:episode_rewards,epoch_idx,frames,advantage_norm,fps,policy_entropy,P01:episode_rewards,policy_loss,explained_variance,value_loss,grad_norm
1236.37,113.64,246.40000000000003,674,5392000,3.3337243747711183,208,0.9647529584169388,11.0,-0.02394831090408843,0.6926208347082138,0.09972569452598691,1.2024502752100148
1247.85,119.55,258.30000000000007,675,5400000,3.236069665551186,208,0.9962569206953049,11.0,-0.008833264490385772,0.783682359457016,0.08935970578808337,1.3873320075745692
1256.83,122.53,270.1,676,5408000,2.664186019897461,208,0.9947604209184646,11.0,-0.017021969242778143,0.7715361481904983,0.06556517863180489,0.910867159033394
1249.18,119.2,256.60000000000014,677,5416000,3.0978744614124296,208,0.9875818479061127,11.0,-0.023153980678762308,0.724421176314354,0.0853458598582074,1.0811017217626206
1240.85,115.26,250.50000000000006,678,5424000,2.7783905732631684,208,0.982185468673706,11.0,-0.02248586399015039,0.7603513211011886,0.07189722438342869,0.9537841856952588
1273.36,122.16,256.60000000000014,679,5432000,2.9171211993694306,208,0.958383064866066,12.8,-0.025467027300037443,0.7423102939128876,0.07836249768733979,1.1332240462347503
1328.59,132.36,272.1,680,5440000,4.006399464607239,208,0.96339648604393,18.500000000000004,-0.007095215015579015,0.7337511986494064,0.14001669893972576,1.6292714136950446
1363.43,143.54,275.1,681,5448000,3.0857059276103973,208,0.9895964878797531,19.9,-0.03358281760360114,0.7545140558481216,0.08111141860950738,1.1367695047183566
1420.58,148.57,275.1,682,5456000,2.2849117636680605,208,0.9820583862066269,29.9,-0.006260498548508622,0.8137999218702316,0.04483122860547155,0.7227667242943187
1466.34,160.58,285.80000000000007,683,5464000,4.1429220485687255,208,0.9700362247228622,40.9,-0.020647197221987882,0.8467071890830994,0.1553281285520643,2.174581899329437
1461.81,159.96,285.80000000000007,684,5472000,3.5107161378860474,208,0.9222058695554733,40.9,-0.021023810041806427,0.7101293218135833,0.12026242607273162,1.4665327098766863
1465.06,162.01,293.0,685,5480000,2.7367555010318756,207,0.9360403221845627,40.9,-0.013242821297026239,0.762147421836853,0.0718114934116602,1.1164718994096454
1458.73,163.02,293.0,686,5488000,4.198053628206253,207,0.8981484293937683,40.9,-0.022108096628217028,0.6841526913642884,0.14984313745051622,1.6561037100283889
1505.07,174.89,297.6,687,5496000,3.93674440741539,207,0.9692035734653472,59.0,-0.021417842564405872,0.7571320134401321,0.1358401771262288,1.6693231058570404
1519.38,180.63,303.40000000000003,688,5504000,2.661299178600311,207,0.9900779658555985,61.800000000000004,-0.01749678922118619,0.7577610969543457,0.06475392323918641,1.0334820968727287
1525.92,181.99,303.40000000000003,689,5512000,3.6128533601760866,207,0.9545295768976212,62.0,-0.03580634853453375,0.700146557688713,0.13885368088260294,1.4652809964057456
1578.49,197.47,307.1,690,5520000,4.372261791229248,207,0.9893342882394791,81.8,-0.028427559265401213,0.8233031582832336,0.18508075055666268,1.959416560881959
1586.15,200.34,307.1,691,5528000,2.950299779176712,207,0.9810823208093643,81.8,-0.018531418432976354,0.6980775713920593,0.0726251420378685,1.1056811953820347
1541.91,188.03,307.1,692,5536000,3.4726912140846253,207,1.016563993692398,67.9,-0.0307109351028339,0.3235349798202515,0.10704415609128773,1.4025909487364614
1509.21,179.09,307.1,693,5544000,2.1774164235591886,207,1.0094830882549286,59.7,0.0006678398686926812,0.7708666843175888,0.04536367869004607,0.7673403642887889
1497.47,177.61,307.1,694,5552000,2.473839723467827,207,1.013198689222336,59.7,-0.013788814637809992,0.7730899554491043,0.056956059094518424,0.8175296931561975
1493.75,177.7,308.1,695,5560000,3.981287934780121,208,0.9777306753396988,59.7,-0.024261305530089886,0.8498352289199829,0.1368040994927287,1.612521106827137
1513.97,183.15,308.1,696,5568000,3.2314363825321197,208,0.9867750078439712,59.7,-0.024984412705525757,0.7909700393676757,0.10536866107024252,1.449195333240912
1521.12,184.04,309.9000000000001,697,5576000,3.7259458255767823,208,0.9758667910099029,60.0,-0.03412593103130348,0.7277095800638199,0.1707682145666331,1.7130175817998934
1496.71,180.88,308.1,698,5584000,3.3913749039173124,207,0.9710704654455184,60.0,-0.02608027752256021,0.7929062074422837,0.10414813179522753,1.1955256316740361
1489.46,176.23,303.50000000000006,699,5592000,3.099265413284302,208,1.003272168636322,60.0,-0.018033952482510357,0.8248029047250748,0.08876661382615567,1.1886547068126403
1485.91,177.02,308.1,700,5600000,2.7441116350889208,207,0.9733803731203079,60.0,-0.023999887467361987,0.8365245676040649,0.06655030847527087,0.9903427408789035
1489.17,181.25,308.1,701,5608000,3.617270473241806,207,0.96040835916996,60.0,-0.004299321601865813,0.7872418469190597,0.11240539275109768,1.4054911992894252
1487.87,178.62,309.9000000000001,702,5616000,3.2484250396490095,207,1.038110720515251,57.9,-0.04178442619740963,0.7214163947105408,0.09229936575517059,1.40340427563076
1478.3,175.98,308.1,703,5624000,2.280173559784889,207,1.001177231669426,57.9,-0.013644168240716681,0.736360302567482,0.04781184055376798,0.8511185443933579
1480.94,173.35,308.1,704,5632000,3.2205903816223143,207,0.9727023833990097,57.9,-0.01704658549715532,0.7758471244573593,0.0972078615706414,1.4210402880228683
1472.3,171.25,295.20000000000005,705,5640000,4.451436784267425,207,0.9794279539585113,57.9,-0.0393819762696512,0.7990862810611725,0.17772127349860967,2.061211485062442
1474.97,171.6,281.6,706,5648000,2.545207920074463,207,0.9901058739423751,57.9,-0.017114901581662706,0.7864665830135346,0.05817214724142104,0.887388442492189
1478.27,170.84,281.6,707,5656000,3.048035603761673,207,1.0076728308200835,56.7,-0.030944954716251232,0.7159566962718964,0.08611458917148411,1.1424533820801905
1473.59,168.57,289.6,708,5664000,3.4250379991531372,207,0.9551941114664078,53.7,-0.03080151350935921,0.8405779373645782,0.09834358736872673,1.372085480441448
1464.05,164.19,287.20000000000005,709,5672000,2.6737178617715838,208,0.9792979007959366,53.7,-0.013023670632537687,0.8385572677850723,0.06785378733184189,0.9987863888559523
1471.44,165.81,287.20000000000005,710,5680000,2.9940426087379457,207,0.9792911612987518,53.7,-0.018313485918479273,0.7696530389785766,0.08485198833979667,1.0196485303559688
1517.0,178.26,287.20000000000005,711,5688000,3.9784634363651277,208,0.9908246672153473,70.2,-0.03476701655839861,0.7907605242729187,0.13901583067141474,1.600444422896658
1540.2,181.61,287.20000000000005,712,5696000,2.2091602689027785,208,0.9793210971355438,74.9,-0.016402084236906377,0.8065794897079468,0.04099147022236139,0.7464833254009925
1549.16,184.56,281.6,713,5704000,3.3043453848361968,208,0.9457016575336457,82.60000000000001,-0.016793211884214544,0.8217899084091187,0.09347269266378135,1.173395195030562
1536.43,181.68,281.0,714,5712000,3.652902376651764,208,0.9700747925043106,82.60000000000001,-0.01655017130629858,0.8262797677516938,0.11901130934245885,1.5711123325728198
1528.38,182.85,289.6,715,5720000,2.6369390964508055,208,0.9540141326189041,78.6,-0.022642444735392928,0.8223241752386093,0.06499249660409986,0.9394831271588474
1520.7,183.35,289.6,716,5728000,3.8623101431131364,208,0.9401218742132187,78.6,-0.014664271087385715,0.777434606552124,0.1334403292974457,1.6040406900835134
1528.5,186.15,289.6,717,5736000,3.9112498712539674,208,0.8872461020946503,78.6,-0.040807258414133685,0.8331628775596619,0.12318847386166454,1.6590544073778608
1540.09,189.21,291.50000000000006,718,5744000,3.1446194410324098,208,0.9182431757450104,78.6,-0.009524498195532942,0.8594022214412689,0.08748645501676947,1.1944765045101875
1537.1,189.2,291.50000000000006,719,5752000,3.32149768948555,208,0.9570687407255173,82.60000000000001,-0.027658337177708745,0.8569943690299988,0.1020792648755014,1.2009512889471397
1541.47,190.39,291.50000000000006,720,5760000,3.408621517419815,208,0.9616826224327087,85.7,-0.015439781942259288,0.8266350483894348,0.10644330219365657,1.43481608331925
1547.16,191.1,296.1,721,5768000,3.534742257595062,208,0.939676529765129,86.89999999999999,-0.028964577957522122,0.8003096437454223,0.10927392748184502,1.3561231545975634
1568.88,196.93,296.1,722,5776000,3.6711640709638598,208,0.9372813808917999,99.8,-0.013927805883286055,0.8151392829418183,0.12004567212890833,1.4737821398623658
1557.05,196.58,297.2,723,5784000,2.887602916955948,208,1.0321915709972382,94.8,-0.014608004127512685,0.691484870314598,0.06788657264783979,1.0639701112602395
1523.31,186.15,297.2,724,5792000,3.596364150047302,208,0.9776796406507492,74.8,-0.022058847505541053,0.7452636075019836,0.14229706286452712,1.7546559035028928
1412.22,167.58,299.0,725,5800000,2.3526003992557527,208,1.088788521885872,27.9,-0.019772595112153794,0.3095349669456482,0.04273782628588378,0.7470771434692892
1384.7,162.9,299.0,726,5808000,2.0050213539600374,208,1.018282175064087,20.0,-0.004981837290106341,0.7512449586391449,0.03417536953929812,0.6448071496173029
1367.4,158.66,299.0,727,5816000,2.9407898890972137,208,0.9893060237169266,20.0,-0.013173153909883694,0.7747228419780732,0.07888429259415716,1.0019100045450153
1366.15,158.43,299.0,728,5824000,2.8206200683116913,208,0.992191771864891,20.0,-0.012213287343620323,0.8184974855184555,0.07472294804174454,1.1361349003051704
1347.69,151.14,299.0,729,5832000,4.564446316957474,208,0.9197065815329551,20.0,-0.047570705785910834,0.6633212900161743,0.22841949184425175,2.3212258924663574
1185.21,122.44,284.70000000000005,730,5840000,2.261773288846016,208,1.0506606602668762,4.800000000000001,-0.017149791086267213,0.3509136593341827,0.03903236804064363,0.9283890115985056
1167.3,118.53,284.70000000000005,731,5848000,2.2923716205358504,207,0.9799154162406921,4.800000000000001,-0.014059960814192892,0.6476766383647918,0.043996065855026245,0.7566836009875886
1146.52,113.6,280.40000000000003,732,5856000,3.079638284444809,207,0.9654587292671204,4.800000000000001,-0.0024637719785096123,0.6887107664346694,0.10615079834591597,1.2960709520104587
1132.91,106.68,269.5,733,5864000,4.109289211630821,207,0.9387521439790726,4.800000000000001,-0.029986019432544708,0.779903427362442,0.1511248832102865,1.6503699742744717
1128.01,106.31,260.0000000000001,734,5872000,2.681007270216942,207,1.0008035182952881,4.800000000000001,-0.02290866131123039,0.6755063778162003,0.06970188329927623,1.093947471006793
1117.8,102.63,259.0,735,5880000,2.6672738033533094,207,0.9957894730567932,4.800000000000001,-0.01707387538270268,0.6880394226312637,0.0687319894414395,1.0786870633443855
1119.7,103.54,269.0,736,5888000,3.9306236410140993,207,0.9842979735136033,4.800000000000001,-0.0027567942854875584,0.774008709192276,0.13588022894226015,1.5661217665141018
1128.96,107.3,269.0,737,5896000,2.914366083741188,207,0.9699438273906708,4.800000000000001,-0.015021995396818966,0.7297524845600128,0.07508427944034338,1.183540447269281
1139.63,109.31,260.0000000000001,738,5904000,3.186640273928642,207,0.9778931826353073,4.800000000000001,-0.017655169480131006,0.7446763926744461,0.09017874079290777,1.168990287399574
1147.31,111.2,260.0000000000001,739,5912000,3.399001659154892,207,0.9542034250497818,4.800000000000001,-0.0193064224346017,0.7544441044330596,0.10039531484246254,1.214167244041661
1190.44,121.48,269.0,740,5920000,3.893396141529083,207,0.8572044165432453,2.0,-0.04451495627639815,0.3963316768407822,0.1693860391434282,1.7764622711536564
1176.03,119.68,269.0,741,5928000,2.2275431072711944,207,1.0405212235450745,2.0,-0.008425014668464428,0.6426862037181854,0.04389212497044355,0.7749184389425338
1147.71,112.66,269.0,742,5936000,2.657381001710892,207,0.9994363629817963,2.0,-0.027053431425592862,0.6516879177093506,0.06290356991346925,1.0379112871048835
1142.52,111.83,269.0,743,5944000,2.8587398207187653,207,0.9804599076509476,2.0,-0.018468552636913955,0.7747454065084457,0.07450552143156529,1.0383014957261918
1149.43,114.0,263.6000000000001,744,5952000,3.013989803791046,207,1.0016041749715805,2.0,-0.020294808599574027,0.7273228406906128,0.09144727372098714,1.1219125088441873
1186.44,118.64,263.6000000000001,745,5960000,3.4348666000366213,207,1.0047054183483124,2.9000000000000004,-0.01943268917639216,0.7762038213014603,0.10715456193778664,1.4265226649333624
1246.31,130.27,280.1,746,5968000,3.1281651246547697,207,1.0103333854675294,5.0,-0.016862536629196255,0.775551695227623,0.08534644722007215,1.2386778699004075
1317.61,138.99,280.1,747,5976000,3.35684864282608,207,0.9842598736286163,11.9,-0.015745773592207114,0.7820125877857208,0.11567532429471612,1.5085788573825771
1362.01,148.65,281.2,748,5984000,3.3626042914390566,207,1.000202430486679,17.8,-0.01216177170019364,0.8423078441619873,0.09665415464900434,1.4274707517105887
1396.01,154.16,281.2,749,5992000,4.021150625944138,207,0.9736973744630814,33.30000000000001,-0.018026484925212572,0.8144389241933823,0.16035820984281599,1.9505232610179482
1398.54,158.09,284.10000000000014,750,6000000,3.304707535505295,207,0.9859245318174362,33.30000000000001,-0.02327192530305183,0.8206494510173797,0.09832426025532186,1.418178708664033
1387.51,157.15,284.10000000000014,751,6008000,3.5545435839891435,207,0.9839576345682144,33.30000000000001,-0.025964162413729355,0.821374141573906,0.10396444630809128,1.3933872534736091
1394.69,159.27,284.10000000000014,752,6016000,2.626553538441658,207,0.993605346083641,33.30000000000001,-0.02599827271653339,0.825300241112709,0.06938692511525005,1.02845167964223
1420.2,164.17,294.1,753,6024000,3.6031261241436003,207,0.9569206380844116,33.30000000000001,-0.022462705319921953,0.8229692882299423,0.12155135080218316,1.5890317055768435
1425.96,163.54,292.20000000000005,754,6032000,3.97277322947979,207,0.9639045715332031,33.30000000000001,-0.016916514646727592,0.842604011297226,0.13683305020909756,1.6760159731348174
1439.47,168.26,294.1,755,6040000,3.2981713044643404,207,0.9685936224460602,33.30000000000001,-0.020126831064699216,0.8168364650011063,0.0944923563208431,1.293410078083875
1435.0,169.37,295.0,756,6048000,3.0240564930438993,207,0.9800127762556076,33.30000000000001,-0.01785200307611376,0.8738006132841111,0.07433501753024757,1.0297525356147266
1433.93,169.23,292.20000000000005,757,6056000,3.550048885345459,207,0.9861476665735245,33.30000000000001,-0.023926504493720132,0.8330690264701843,0.10478778260760009,1.431543204543776
1438.19,172.98,294.1,758,6064000,2.7034844511747362,207,1.0172456562519074,33.30000000000001,-0.011637354416052403,0.8441648995876312,0.06210313137620688,1.0068238506223175
1461.46,178.32,295.0,759,6072000,3.222360926866531,207,1.0097254025936127,36.50000000000001,-0.041588130495510994,0.7314189970493317,0.08876245762687177,1.5197180371795844
1523.11,185.77,295.0,760,6080000,3.3796711242198945,207,0.9539516830444336,66.5,-0.023497213133377954,0.7956325715780258,0.10785821641795337,1.4650729030206902
1593.46,196.14,295.1,761,6088000,3.065663145184517,207,0.9720113736391067,81.6,-0.018892063442326617,0.7849232941865921,0.093145887888968,1.3437813738504694
1609.27,204.49,297.40000000000003,762,6096000,3.967327409982681,207,0.9467426925897598,88.60000000000001,-0.020413730021973605,0.798787505030632,0.1321887165401131,1.7096355189916645
1610.13,208.31,297.40000000000003,763,6104000,4.291283317804337,207,0.9393306362628937,92.8,-0.019427581041818485,0.7574496287107467,0.1466538334917277,1.7970702639144827
1605.35,210.24,296.1,764,6112000,4.310090727806092,207,0.9727933377027511,93.9,-0.022459005954442546,0.7520503377914429,0.1913599151838571,1.9980997229398159
1592.48,209.19,296.1,765,6120000,3.493301283121109,207,0.9255556672811508,93.9,-0.01901146785938181,0.8725990855693817,0.1116526910662651,1.4388117584423281
1559.22,205.41,295.0,766,6128000,3.7429239106178285,207,0.9223439502716064,91.9,-0.01667229056765791,0.8541514027118683,0.13645941840019077,1.311021056297105
1552.0,204.68,295.0,767,6136000,2.4434340590238572,207,0.9972167491912842,91.9,-0.013031894515734166,0.8970332723855973,0.049252489600330594,0.8397462188588452
1545.2,203.55,296.1,768,6144000,3.53151872754097,207,0.9712375372648239,91.9,-0.03846607807428882,0.8311927032470703,0.11356147275306284,1.3199642171428834
1544.96,199.4,297.3,769,6152000,3.8608011484146116,207,0.9681662541627883,92.9,-0.02066757703491021,0.7651097178459167,0.12718194832094012,1.398836394512416
1544.22,199.33,300.0,770,6160000,2.046884145736694,207,0.9987355583906173,91.30000000000001,-0.007823987312922326,0.7954932409524917,0.03509154955856502,0.6033288665645283
1544.22,199.33,300.0,771,6168000,2.9104791033267974,207,0.9349905949831009,91.30000000000001,-0.020319365284522065,0.6615145277976989,0.07734027234837412,0.8395552293227617
1535.22,201.65,300.0,772,6176000,5.012224867343902,207,0.9163765990734101,91.30000000000001,-0.013254797886766027,0.7136890089511871,0.18977438134141267,2.124663351849496
1533.27,202.1,301.2,773,6184000,3.444339824914932,207,0.9403961622714996,91.30000000000001,-0.023101825311314314,0.7933277827501297,0.1133303004456684,1.5393990225414924
1386.83,172.19,301.2,774,6192000,2.9471526873111724,206,0.9147391213476658,28.6,-0.0337161524615658,-0.2270729249715805,0.08146358817350119,1.5342084401034888
1378.55,169.89,301.2,775,6200000,1.727460310459137,206,0.9461839801073074,28.6,0.0006258097841055132,0.7603750407695771,0.02398355898447335,0.4701505534636477
1367.18,166.62,300.1,776,6208000,2.449919882416725,206,0.9315620458126068,29.9,-0.009093752001062968,0.7888393712043762,0.05683312808163464,0.9401950547542035
1356.08,167.21,300.0,777,6216000,4.145046591162681,206,0.9760204130411148,29.9,-0.04215956304222345,0.8085397535562515,0.18794820837210863,2.3794460563398525
1354.44,168.66,300.0,778,6224000,2.6899706959724425,206,1.009702786207199,29.9,-0.015513933414476924,0.845629226565361,0.07164594447705895,1.1159237402452773
1357.0,169.5,300.0,779,6232000,3.3529711389541625,206,0.9821713942289353,29.9,-0.01939496522536501,0.8603498375415802,0.09916864557191729,1.355269854807569
1379.4,170.93,300.3,780,6240000,4.529997298717499,206,0.9539238148927689,29.9,-0.008686633241122763,0.747105570435524,0.17209430216811597,1.9191340142469395
1393.48,172.45,305.70000000000005,781,6248000,3.093028663396835,206,0.9897928857803344,29.9,-0.03375294153098366,0.8260489881038666,0.08946777566336095,1.125219859920256
1407.37,174.46,305.70000000000005,782,6256000,3.000788102149963,206,0.9806441676616668,29.9,-0.02005885393882636,0.7171329694986344,0.07774399968329818,1.014213269630074
1400.79,174.12,305.70000000000005,783,6264000,3.812809178829193,206,0.9699105125665665,29.9,0.000542578159365803,0.7972605687379837,0.13937181803397836,1.8663677655475999
1411.72,172.01,320.3,784,6272000,3.783135725259781,206,1.0702737313508988,29.9,-0.03433933683170835,0.6961209535598755,0.1301519679185003,1.4417857169004535
1404.04,169.54,320.20000000000005,785,6280000,2.2680048644542694,206,1.0132377982139587,29.0,-0.017495371611003067,0.43861725032329557,0.04513643883168697,0.7820509484631097
1402.97,168.0,320.20000000000005,786,6288000,3.1353011929988863,206,0.9661994248628616,29.0,-0.02769382067199331,0.7174669021368026,0.0943787441542372,1.4866658817375307
1386.38,166.96,306.5000000000001,787,6296000,4.005111807584763,206,0.9742439103126526,29.0,-0.04390771736332681,0.8476099026203155,0.14219812595285475,1.9855400293419543
1384.68,165.96,306.5000000000001,788,6304000,3.0304423534870146,206,0.9434090965986252,29.0,-0.022174689730163663,0.7934550786018372,0.08956506313290447,1.3842402059805614
1376.5,164.24,306.5000000000001,789,6312000,3.974593638181686,206,0.9794956338405609,29.0,-0.02082991785602644,0.8213315492868424,0.13759020560886712,2.163132721744086
1363.78,161.04,306.2000000000001,790,6320000,4.391574957370758,206,0.9610970121622086,29.0,-0.04999408340081572,0.7491194134950638,0.15771749837324023,2.118457380093018
1393.97,168.75,315.20000000000005,791,6328000,2.576701006293297,206,0.955746700167656,29.9,-0.007085143846925348,0.787893391251564,0.05359539339784533,0.930440655125249
1398.23,169.23,315.20000000000005,792,6336000,2.8531980615854264,206,0.9444571363925934,29.9,-0.011386645738839433,0.7878627079725266,0.08554470200557261,1.0582988684529235
1464.63,180.82,317.2,793,6344000,4.241490758657456,206,0.9440388190746307,57.699999999999996,-0.0042898409217741575,0.8145986717939376,0.15310892377048732,1.6687093386786498
1536.87,196.65,317.2,794,6352000,3.7518468320369722,206,0.9741339617967606,72.80000000000001,-0.03650376964884344,0.7710758602619171,0.12153854332398623,1.786732525114125
1537.32,198.88,317.2,795,6360000,2.520920568704605,206,0.9929973703622818,73.89999999999999,-0.0027369376266142354,0.7762797504663468,0.059249198902398346,0.8732420736975086
1548.48,200.28,317.2,796,6368000,4.421915267705917,206,0.9308144760131836,73.89999999999999,-0.02162779724691063,0.5830560797452926,0.18898426643572747,1.8302767057164129
1544.71,200.15,319.30000000000007,797,6376000,3.160402686595917,206,0.9972029489278793,73.89999999999999,-0.004960176630993374,0.8154295372962952,0.08397829478606582,1.234998063603328
1552.91,199.7,317.2,798,6384000,3.1696412706375123,206,1.0201683169603348,73.89999999999999,-0.036252656424185264,0.7041123688220978,0.08659312948118895,1.2433716573642484
1535.11,195.83,313.2,799,6392000,3.307620574235916,206,0.9560835492610932,73.89999999999999,-0.014795242690306623,0.7588339954614639,0.10025909272022546,1.3465754549420674
1533.03,196.46,315.20000000000005,800,6400000,3.352459326982498,206,0.9345107609033585,73.89999999999999,-0.023205542044015603,0.743586967587471,0.09897696100175381,1.2794448070206712
1531.7,197.33,317.2,801,6408000,4.040200116634369,206,0.9490650284290314,74.9,-0.011884860548889264,0.6431715953350067,0.14376783998683096,1.69584937859137
1544.9,199.43,317.2,802,6416000,3.7639346885681153,206,0.9146765393018722,74.9,-0.030060556141543203,0.8115859234333038,0.1299222527910024,1.6830901838652963
1548.23,202.07,322.09999999999997,803,6424000,3.6858490705490112,206,0.9216387403011322,74.9,-0.019199491238687187,0.815347289443016,0.11199349718168378,1.5410266541602449
1569.01,206.52,319.30000000000007,804,6432000,3.251222243309021,206,0.9524016386270523,78.69999999999999,-0.02693186938355211,0.7889936733245849,0.09637449462432414,1.3415021629514294
1570.24,208.27,319.30000000000007,805,6440000,2.9508710622787477,206,0.9875905448198319,78.69999999999999,-0.022691474885941715,0.8039188432693481,0.07589597121346742,1.1120380227487463
1579.27,212.32,322.09999999999997,806,6448000,3.090852984189987,206,0.9564578104019165,82.60000000000001,-0.009933908451057506,0.8224865818023681,0.07957589643541724,1.1350200231810974
1607.59,220.39,323.0,807,6456000,3.7240797382593156,206,0.9736854392290115,98.60000000000001,-0.02397397280088626,0.8479692500829696,0.1399706552363932,1.6041796789083365
1622.22,222.99,323.0,808,6464000,3.4101680743694307,206,0.9821762031316758,101.7,-0.01776291101647075,0.8436837297677994,0.09910447747446596,1.404353368809086
1625.41,222.7,323.0,809,6472000,3.0796094143390658,206,0.971056905388832,98.60000000000001,-0.01583448985766154,0.893462056517601,0.08223087536171078,1.2149037960175575
1629.74,221.75,323.20000000000005,810,6480000,3.744935619831085,206,0.9673406136035919,93.8,-0.017814046230050735,0.7870570224523544,0.11884428292512894,1.264531616104969
1651.66,227.8,325.5,811,6488000,3.7997146964073183,206,0.9850024420022965,101.7,-0.02759573882984114,0.8057193505764008,0.11586701031774282,1.5593541087304998
1643.74,227.02,325.5,812,6496000,3.153310225009918,206,0.975052484869957,101.7,-0.014888218803389464,0.8219531846046447,0.09460004354827106,1.4437564165142638
1637.92,226.31,325.5,813,6504000,3.022064162492752,206,0.9860563784837723,98.30000000000001,-0.009002629433816765,0.8175025069713593,0.07292195380199701,0.9803719629312456
1642.15,225.96,325.5,814,6512000,4.116261236667633,206,0.968153223991394,91.10000000000001,-0.01023519089911133,0.8651265150308609,0.1443025000486523,1.8196354823873881
1642.31,227.45,325.5,815,6520000,2.8431270015239716,206,0.9697993791103363,91.10000000000001,-0.018034613818890648,0.8466566556692123,0.08313081434927881,1.155951511672436
1644.65,227.65,325.5,816,6528000,3.5886173236370085,206,0.9186406534910202,98.30000000000001,-0.019993247185266228,0.8348345702886582,0.1091159598622471,1.511766880800938
1651.85,231.16,330.5,817,6536000,3.8818672633171083,206,0.9349063092470169,101.7,-0.026709080006694422,0.8579236447811127,0.13562590043526143,1.6834904528565848
1648.68,231.75,335.40000000000003,818,6544000,2.793022356033325,206,0.9712356060743332,101.7,-0.005650316492537968,0.8596809875965118,0.07054863669443875,1.003859602918667
1650.95,234.41,335.40000000000003,819,6552000,3.426628408432007,206,0.9600554442405701,101.7,-0.01856487793731503,0.8502238744497299,0.10427321952767671,1.6021225288294305
1657.21,235.11,335.0,820,6560000,3.970714237689972,206,0.9697125911712646,95.6,-0.03385384122258984,0.8339840441942215,0.136289125373587,1.7096498653775472
1652.75,233.78,330.5,821,6568000,2.9545498442649842,206,0.973280713558197,95.6,-0.014464719390380196,0.8490859055519104,0.0769624662026763,1.1811931990299858
1639.73,232.83,330.5,822,6576000,3.26413315653801,206,0.995302500128746,95.7,-0.008418986534506985,0.7712542837858201,0.08511867047753185,1.2604318712788563
1622.44,227.47,325.5,823,6584000,4.006607782840729,206,0.9764118272066117,92.9,-0.03558286180748837,0.8055433893203735,0.13794917474500834,1.714657613893756
1637.62,233.29,330.5,824,6592000,2.388933560848236,206,0.9787065690755844,105.9,-0.006360524182673544,0.8609066432714463,0.053102784738875926,0.7955307164902863
1630.2,230.99,330.5,825,6600000,3.4132615661621095,206,0.9403963565826416,105.9,-0.033191974450601264,0.8028261697292328,0.10867183972150088,1.4586680880478697
1624.06,229.91,325.5,826,6608000,3.200846475362778,206,0.9325392335653305,96.0,-0.010105374162085354,0.8485650485754013,0.09223636982031166,1.2329860832288226
1629.17,230.95,326.00000000000006,827,6616000,3.4180560266971587,206,0.9608549851179123,96.0,-0.015675919901113958,0.9040348553657531,0.09375078790821136,1.2269406454237777
1625.72,235.29,337.1,828,6624000,3.519747875928879,205,0.9679530143737793,96.0,-0.029574837369800662,0.8446805799007415,0.10228675243910403,1.519932855033615
1619.36,233.18,337.1,829,6632000,4.18042475938797,205,0.9665173947811126,96.0,-0.027279461948674,0.7315679687261581,0.16331369374413043,1.8141370667116847
1613.56,232.24,335.20000000000005,830,6640000,3.545901304483414,205,0.9504220414161683,105.9,-0.016856317411875352,0.8567642778158188,0.13094263609964402,1.4498602684496475
1604.44,229.77,335.20000000000005,831,6648000,2.7347710341215135,206,0.9713208734989166,96.0,-0.012618624714377802,0.843895451426506,0.07321523616556078,0.9145371872117708
1607.86,229.37,335.20000000000005,832,6656000,2.9529296696186065,206,0.9493827676773071,96.0,-0.02095579701854149,0.82915776014328,0.07908076877705753,1.1140380473697824
1629.26,234.03,335.20000000000005,833,6664000,3.5170909714698793,206,0.981267802119255,105.9,-0.025747977501887363,0.8095765614509582,0.10039677896536886,1.3472624583250754
1649.03,236.91,337.1,834,6672000,4.151088389754295,206,0.9724811947345734,120.2,-0.03162757410726044,0.7271929609775544,0.14804695630446077,2.2088764740429996
1641.73,237.31,337.1,835,6680000,2.339558835029602,205,1.0105681449174881,120.2,-0.007041295660892502,0.8005543839931488,0.051810861099511385,0.9276663045878679
1637.84,233.93,338.2,836,6688000,3.9610496616363524,205,0.9382593947649002,107.9,-0.030485931879520648,0.7629548740386963,0.13942275950685143,1.969778175050914
1633.91,230.73,335.20000000000005,837,6696000,3.713922154903412,205,0.9516712844371795,107.9,-0.0110108862411289,0.7973656111955643,0.11634603387676179,1.457471663472156
1643.62,231.98,325.1000000000001,838,6704000,3.6798604631423952,205,0.9659301340579987,107.9,-0.010018812023336068,0.8704980665445328,0.1189686727989465,1.3687645000998305
1634.78,229.33,324.40000000000003,839,6712000,3.499901632070541,205,0.9605112504959107,106.7,-0.018813690437818876,0.8914025676250458,0.10791720336303115,1.5323099085462693
1624.88,227.12,328.9000000000001,840,6720000,3.192796360850334,205,0.9908260595798493,103.6,-0.020231245996255892,0.8765879821777344,0.08542799763381481,1.1450460496662722
1638.63,231.47,337.1,841,6728000,3.179760321378708,205,0.9841878885030746,106.7,-0.015636081128322984,0.8945494908094406,0.08874256428331137,1.0856628645117858
1518.16,204.02,331.6000000000001,842,6736000,3.2607371330261232,205,1.0371317440271377,34.5,-0.027827204146888107,0.18868061721324922,0.11685971996746958,1.191292118499804
1509.69,202.28,331.6000000000001,843,6744000,2.110544649362564,205,1.0337144619226455,29.8,-0.014487327540409751,0.7042688125371933,0.04340496685355902,0.6730769817990214
