P01:episode_rewards,policy_loss,frames,explained_variance,P09:episode_rewards,fps,value_loss,advantage_norm,grad_norm,policy_entropy,approx_kl_divergence,episode_length,clip_fraction,epoch_idx,PMM:episode_rewards
47.50000000000001,-0.0018549753072875318,839680,-8.195638656616212e-09,502.5000000000002,416,0.010726425868051592,15.968717741966248,0.05408852099265569,1.6776498556137085,0.0032124996814104634,353.14,0.2574951171875,82,210.75
50.0,-0.0016719163504603785,849920,8.940696716308593e-09,500.0,412,0.011697014868695987,15.968717777729035,0.05468864622771119,1.622233258932829,0.002784195306833226,353.18,0.2433349609375,83,217.75
47.50000000000001,-0.0012161614824435674,860160,9.685754776000977e-09,475.0,408,0.012174837290513097,15.96871782541275,0.0552802973009426,1.664307204633951,0.0026275286929035246,357.26,0.209814453125,84,220.5
25.0,-0.0008987004419395816,870400,-4.470348358154297e-09,477.5000000000002,405,0.009966189006445348,15.968717741966248,0.04682819467720152,1.5047656163573264,0.0022734232814855203,351.9,0.172021484375,85,213.5
25.0,-0.0009133370738709345,880640,-6.332993507385254e-09,477.5000000000002,402,0.010674655819457257,15.968717855215072,0.050692843053932325,1.604364412277937,0.002499186978468515,354.88,0.1873291015625,86,223.5
25.0,-0.0019043283999053528,890880,4.8428773880004884e-09,410.00000000000085,399,0.011528105196339311,15.968717628717423,0.05650426726622665,1.6466096319258212,0.0028044202718774613,350.65,0.2583740234375,87,213.0
50.0,-0.001563673489363282,901120,2.0116567611694337e-08,502.5000000000002,396,0.010942647494812264,15.968717527389526,0.05341679878046124,1.6377789668738842,0.0028961665327869924,358.0,0.2488037109375,88,223.5
75.0,-0.0014533295176079263,911360,-7.078051567077636e-09,477.5000000000002,392,0.011619396948572103,15.968717813491821,0.05412396944890622,1.6500181622803212,0.0024622770437417786,356.33,0.206787109375,89,226.0
50.0,-0.0017871216412459034,921600,-1.3411045074462891e-08,430.0000000000004,390,0.009061381026640447,15.96871783733368,0.053379053077596494,1.62887060418725,0.003459032025602937,349.89,0.2561767578125,90,202.75
50.0,-0.0014869681355776266,931840,-4.470348358154297e-09,277.5000000000002,388,0.008030453414357907,15.968717765808105,0.05042198582408834,1.6625835172832013,0.003431503981786932,339.96,0.2528564453125,91,173.25
25.0,-0.0015181624781689606,942080,1.1548399925231934e-08,225.0,386,0.006634173310430924,15.968717217445374,0.052613148512543007,1.656487400829792,0.0026708619896112394,323.78,0.252294921875,92,133.25
25.0,-0.0007783274686516961,952320,3.3527612686157227e-09,200.0,384,0.006607754551043854,15.968716210126876,0.05291702155811563,1.6224548533558845,0.0030630976500333417,317.95,0.2332275390625,93,110.75
25.0,-0.001009345118291094,962560,-1.1175870895385742e-09,175.0,382,0.005266581184423557,15.9687171459198,0.04943696212068571,1.5679858796298505,0.002543671134174019,314.86,0.2154296875,94,101.25
25.0,-0.0009084646662813611,972800,-2.60770320892334e-08,175.0,380,0.00748773659724975,15.968717527389526,0.05124443069062414,1.5626578226685524,0.002716567514119106,318.61,0.238232421875,95,110.5
25.0,-0.001346348817605758,983040,1.1175870895385742e-09,175.0,378,0.005524839480287725,15.9687096118927,0.047846489691439856,1.5474504210054874,0.0032042564395396767,317.58,0.26240234375,96,109.75
22.500000000000007,-0.0009352801898785401,993280,1.4901161193847657e-09,175.0,377,0.004474435233282748,15.96871554851532,0.049059854395224194,1.6004166640341282,0.0028784139153117394,309.27,0.264453125,97,97.25
0.0,-0.0014305146549304481,1003520,-1.825392246246338e-08,150.0,375,0.0049275659383340555,15.968715626001359,0.04820027626849362,1.6476298876106739,0.003292197952436027,301.41,0.2767822265625,98,70.5
0.0,-0.0016005035293346736,1013760,-1.4901161193847657e-09,127.50000000000021,373,0.002982112673827686,15.968702936172486,0.04564427005376866,1.6200735077261925,0.004545560863516584,294.86,0.325927734375,99,58.75
0.0,-0.0005907185517571633,1024000,-2.0489096641540527e-08,102.50000000000021,372,0.0035930684903753727,15.968687671422959,0.04941851511887558,1.6564699307084083,0.00258457574818749,293.6,0.2202880859375,100,51.5
0.0,-0.001530696082045324,1034240,2.570450305938721e-08,100.0,370,0.0029442033228135795,15.968380457162857,0.04370555711766982,1.6564923360943795,0.00411741805866086,293.55,0.3217529296875,101,44.75
0.0,-0.0006964835847611539,1044480,-3.725290298461914e-09,100.0,368,0.003519170101282043,15.96871076822281,0.04843288281252481,1.6281714342534541,0.0036369687177284504,293.0,0.2791748046875,102,45.0
0.0,-0.001048871698367293,1054720,6.332993507385254e-09,102.50000000000021,367,0.004990465490084262,15.96870390176773,0.04697301661925482,1.5905753389000892,0.003994932630496351,295.51,0.2690185546875,103,61.75
0.0,-0.0015994337503798307,1064960,-1.4901161193847656e-08,125.0,365,0.004145844542085797,15.96871320605278,0.04656873361436995,1.6776607096195222,0.004289648521042011,300.28,0.35302734375,104,75.25
0.0,-0.001655885748914443,1075200,1.4901161193847657e-09,127.50000000000021,364,0.0030669066200061934,15.968697983026505,0.04586947830594588,1.6322358161211015,0.0044838323303793,299.04,0.3353271484375,105,73.0
0.0,-0.0006926394860784057,1085440,1.601874828338623e-08,102.50000000000021,362,0.004096342109642137,15.96870614886284,0.04937366251712911,1.6509778961539268,0.003771464106176836,300.4,0.284130859375,106,57.5
0.0,-0.0011832806878373959,1095680,-1.3783574104309083e-08,150.0,361,0.006523835988809878,15.9687175989151,0.05161176448204813,1.707718189060688,0.00323393943137944,304.24,0.27451171875,107,65.25
0.0,-0.0014201316404069074,1105920,-3.3527612686157227e-09,177.50000000000023,360,0.0077499679424363425,15.968717670440673,0.05256196339411995,1.713209481537342,0.0027197427979956503,315.19,0.2228515625,108,90.0
25.0,-0.0015449011538294145,1116160,2.570450305938721e-08,225.0,358,0.008652359413372324,15.968717420101166,0.052401619271236245,1.704603309929371,0.0030125878897479196,330.94,0.2537109375,109,125.25
50.0,-0.0010412164898298214,1126400,-7.450580596923828e-09,225.0,357,0.010277232575026574,15.96871787905693,0.05795386940729182,1.6903831914067269,0.0031910179520991734,334.82,0.2613525390625,110,135.75
50.0,-0.0011449530080426483,1136640,-1.862645149230957e-08,357.5000000000007,356,0.011235976897660293,15.968717914819717,0.05510812277328081,1.698506735265255,0.002693143204214721,351.99,0.227099609375,111,191.0
50.0,-0.0014335211293655449,1146880,2.6077032089233397e-09,475.0,355,0.009327947693600435,15.968717521429062,0.05082018772315171,1.681799913197756,0.0036652441611977338,349.71,0.2494140625,112,205.25
47.50000000000001,-0.0014471188464085572,1157120,-2.9802322387695314e-09,480.00000000000045,353,0.007941719775953971,15.968717539310456,0.04929536284510626,1.6595633342862128,0.002868462979859032,350.19,0.2404052734375,113,206.0
25.0,-0.0012078931486030342,1167360,4.8428773880004884e-09,430.0000000000004,352,0.00825848116837733,15.968717485666275,0.049362149968961155,1.600982389599085,0.0027818210839086533,342.59,0.232421875,114,172.25
25.0,-0.0017370798355841543,1177600,-2.2351741790771484e-09,402.5000000000002,351,0.010296161223959644,15.968717867136002,0.05161959749810276,1.5650057278573513,0.0030850578442027654,343.13,0.240869140625,115,166.25
25.0,-0.0017537872703542235,1187840,1.862645149230957e-08,477.5000000000002,350,0.0069379146688334,15.96871758699417,0.0454180448185948,1.5658779583871365,0.003067634015792464,348.78,0.2281494140625,116,174.25
25.0,-0.0005114342035085429,1198080,1.0430812835693359e-08,502.5000000000002,349,0.008739368354655141,15.968716424703597,0.051154912177638,1.627745722979307,0.002547530648052998,351.11,0.2190185546875,117,176.25
25.0,-0.0013842281245160849,1208320,-1.6763806343078613e-08,527.5000000000002,348,0.011601259306189604,15.968717861175538,0.05423280894180356,1.6754341319203376,0.0023075016331063126,348.43,0.2041015625,118,190.75
50.0,-0.001303597456717398,1218560,-4.8428773880004884e-09,502.5000000000002,347,0.012660322275769431,15.968717831373215,0.05642352574559538,1.6465657517313956,0.002434670526395166,351.53,0.207666015625,119,214.75
75.0,-0.0012238740251632406,1228800,-8.195638656616212e-09,475.0,346,0.01437163765076548,15.968717813491821,0.055097927350601296,1.6492972098290921,0.002341826036990824,352.14,0.1954833984375,120,240.0
125.0,-0.0009618203112040646,1239040,-8.568167686462402e-09,477.5000000000002,345,0.015152215521084145,15.968717938661575,0.053172837826882514,1.6452209688723087,0.0021453367229241848,350.9,0.1936767578125,121,258.5
147.5,-0.0013269156770547852,1249280,-2.458691596984863e-08,375.0,344,0.013949086400680244,15.96871799826622,0.055139088616348676,1.6086397059261799,0.002446246499459903,346.51,0.2110107421875,122,247.75
125.0,-0.0015700279520387995,1259520,-9.313225746154785e-09,477.5000000000002,343,0.013657011998293455,15.968717920780183,0.052872964112331375,1.5721347533166408,0.0024275191450897184,349.39,0.2055419921875,123,255.5
125.0,-0.0008050853866734542,1269760,-2.2351741790771484e-09,477.5000000000002,342,0.013063568793586455,15.968717944622039,0.05537430037388034,1.5945243589580058,0.0020231552213545003,355.54,0.171435546875,124,263.25
100.0,-0.002027803658711491,1280000,-1.4528632164001465e-08,455.0000000000004,341,0.01316736158041749,15.96871777176857,0.05548245665875915,1.5835652023553848,0.0032377059132613793,361.17,0.244970703125,125,255.0
100.0,-0.0008256439687102102,1290240,1.4156103134155273e-08,552.5000000000002,340,0.012426951911766081,15.96871775984764,0.05385866000710841,1.645497827231884,0.0022225128441277775,358.67,0.1611572265625,126,257.25
100.0,-0.00134560635087837,1300480,-1.0430812835693359e-08,377.5000000000002,339,0.012702038815768901,15.968717843294144,0.05366847361215934,1.6507135689258576,0.0026790477848749107,350.6,0.2296875,127,230.5
100.0,-0.0009590065772499656,1310720,4.097819328308106e-09,505.00000000000045,338,0.013369012148905313,15.968717581033706,0.05292171610523477,1.5512792825698853,0.0017682181073979564,352.1,0.1593994140625,128,253.0
125.0,-0.0014313776220660657,1320960,1.4901161193847656e-08,550.0,337,0.015510639396961779,15.96871787905693,0.05571802293046234,1.5658827640116215,0.002124149556152588,360.45,0.1904052734375,129,271.5
150.0,-0.001670976714376593,1331200,4.8428773880004884e-09,600.0,336,0.014207937385799596,15.968717783689499,0.05551327654174086,1.592173343896866,0.002301609124761228,372.37,0.20791015625,130,306.25
150.0,-0.0009196535596856847,1341440,-7.82310962677002e-09,577.5000000000002,336,0.01765149426064454,15.968718206882476,0.05922876907258984,1.5780659347772599,0.002369827680342951,373.47,0.1963134765625,131,322.5
175.0,-0.0014038339788385202,1351680,1.4528632164001465e-08,527.5000000000002,335,0.0168592111003818,15.96871783733368,0.0618889801987643,1.5672110557556151,0.002188175409150972,367.61,0.2047119140625,132,315.25
150.0,-0.0011940700947889126,1361920,-5.587935447692871e-09,425.0,334,0.015262629896460567,15.96871811747551,0.05299761523623577,1.5628793619573116,0.002006426320099308,358.69,0.168896484375,133,296.5
175.0,-0.0015699571227742125,1372160,1.2665987014770507e-08,580.0000000000005,333,0.016119085100945084,15.968717962503433,0.05200470250134496,1.5022238455712795,0.0019201466071336881,365.71,0.1657470703125,134,321.0
150.0,-0.0009246911235095467,1382400,-4.8428773880004884e-09,577.5000000000002,333,0.014374777534976601,15.968717855215072,0.05248126543013156,1.5478385634720326,0.0019251195871220262,364.75,0.1505126953125,135,305.5
125.0,-0.001150041197615792,1392640,-8.568167686462402e-09,602.5000000000002,332,0.011075558386073681,15.968717712163926,0.052003472996792824,1.5457979612052442,0.0022798321773734643,370.7,0.1983154296875,136,294.75
120.00000000000001,-0.0011841245323012117,1402880,2.6077032089233397e-09,602.5000000000002,331,0.01330659330560593,15.968717765808105,0.0524899087935873,1.5535175569355488,0.0028940691679508745,379.91,0.210595703125,137,302.75
