policy_gradient_loss,q_loss,model_prob_std,P09:episode_rewards,avg_q_selected,avg_q_retraced,episode_length,P01:episode_rewards,explained_variance,PMM:episode_rewards,frames,fps,advantage_norm,grad_norm,policy_loss,rollout_prob_std,policy_gradient_bias_correction,epoch_idx,policy_entropy
1.1239152043911601e-07,2.1033681492657016e-09,1.7617218735702566e-05,0.0,-7.579929753582312e-06,-7.330138718865032e-06,3324.28,0.0,-1583.7594181120016,0.0,2160000,338,0.00020613392984289504,4.49576136147155e-06,1.1239152043911601e-07,1.9489143414827315e-05,0.0,300,2.197225262172638
3.949419624592643e-07,1.4694054579648574e-08,2.8396978429535665e-05,0.0,-7.5489655598527286e-06,-7.473541238788575e-06,3324.28,0.0,-577.740909117191,0.0,2167200,338,0.00047349133898102444,1.571554862559351e-05,3.949419624592643e-07,3.070161462128053e-05,0.0,301,2.197225207095538
1.786409835650813e-07,3.5514155678380336e-09,2.3610806769035525e-05,0.0,-7.657046601068068e-06,-7.906626815982298e-06,3324.28,0.0,-1066.051742380842,0.0,2174400,338,0.0002837302514064619,6.549783180510993e-06,1.786409835650813e-07,2.650916883536957e-05,0.0,302,2.197225224845624
3.451740364229001e-07,4.226734279804564e-09,2.7598827879869312e-05,0.0,-7.539547368356324e-06,-6.829544888832726e-06,3324.28,0.0,-51.79392020664518,0.0,2181600,338,0.0003229604287345263,6.702795089909652e-06,3.451740364229001e-07,2.9589435343734204e-05,0.0,303,2.1972252647365837
-3.898726584840935e-09,4.908549429051907e-09,2.1269565428362378e-05,0.0,-6.138925616719991e-06,-6.305567566482849e-06,3324.28,0.0,-1187.3783402585275,0.0,2188800,338,0.0003117014894987835,6.892695671314118e-06,-3.898726584840935e-09,2.3138483909018224e-05,0.0,304,2.1972252854815237
1.3765108495267241e-07,2.913751082330989e-09,2.1845418643048706e-05,0.0,-6.042650565710404e-06,-5.644064427903639e-06,3324.24,0.0,-954.4794539107785,0.0,2196000,338,0.00024232095456599138,5.016932648183675e-06,1.3765108495267241e-07,2.3499299557060438e-05,0.0,305,2.197225280602773
1.4197039499932756e-07,4.531907673594547e-09,2.2388586438785628e-05,0.0,-4.994903502497885e-06,-5.397548273041865e-06,3324.24,0.0,-1349.9153863162717,0.0,2203200,338,0.0003331667287769399,9.67986645353511e-06,1.4197039499932756e-07,2.453077466436563e-05,0.0,306,2.197225288480678
2.2423153525498268e-09,2.9036362935638365e-09,2.2282672411948724e-05,0.0,-2.8940476531905876e-06,-2.7184700937424177e-06,3324.24,0.0,-424.0098552131275,0.0,2210400,338,0.00027494237149766826,6.482760736942575e-06,2.2423153525498268e-09,2.4566242947555243e-05,0.0,307,2.1972252789376276
8.12729910272822e-09,2.1286571167748046e-09,2.1251799869421078e-05,0.0,-6.0923536441879594e-06,-6.505718295493785e-06,3324.24,0.0,-1044.4108616472984,0.0,2217600,338,0.0002867856703154977,6.752519791427561e-06,8.12729910272822e-09,2.3460244682311886e-05,0.0,308,2.197225229964628
6.558161588509898e-08,5.6634234742414544e-09,2.4011182241500954e-05,0.0,-6.61755326050227e-06,-5.915741682461061e-06,3324.24,0.0,-762.1860804410175,0.0,2224800,338,0.00031611127039505546,7.29615405985529e-06,6.558161588509898e-08,2.6068632931030027e-05,0.0,309,2.197225249709276
1.310717855774696e-07,1.0237199920882683e-08,2.601317371691656e-05,0.0,-5.300193120179178e-06,-4.2699726184030235e-06,3324.24,0.0,-468.9788021109905,0.0,2232000,338,0.0003842439986596549,1.033113400670432e-05,1.310717855774696e-07,2.8055002503854093e-05,0.0,310,2.1972252493778517
1.6996153385620358e-07,4.6906602162225715e-09,2.1384515911066086e-05,0.0,-3.6775688813485556e-06,-2.967202197968843e-06,3324.23,0.0,-1307.5492731327795,0.0,2239200,338,0.00032074154999407707,8.301971501332989e-06,1.6996153385620358e-07,2.3703865396606087e-05,0.0,311,2.1972252691675114
-2.7878466064296204e-07,1.4643876645129287e-08,2.4597376676367623e-05,0.0,-1.6694733095864953e-06,-1.0500331127556234e-06,3324.23,0.0,-551.7775694272191,0.0,2246400,338,0.00039938086475957337,1.0862879052572524e-05,-2.7878466064296204e-07,2.6402165399863482e-05,0.0,312,2.1972252657646854
1.4578127505630348e-08,3.097593292293385e-09,2.0300013694895165e-05,0.0,-1.5410513703122724e-06,-1.81966641999613e-06,3324.23,0.0,-1108.794659624046,0.0,2253600,338,0.00026903629464999847,7.178585693595258e-06,1.4578127505630348e-08,2.1628698818811923e-05,0.0,313,2.1972252515384127
1.430485894353328e-07,4.7167414163357314e-09,2.8807942559928044e-05,0.0,-2.766735733546901e-06,-3.078117436033514e-06,3324.23,0.0,-110.04041195294084,0.0,2260800,338,0.000343287037495176,8.319000187639324e-06,1.430485894353328e-07,3.0411488970392822e-05,0.0,314,2.1972251950481754
-2.977001188363943e-09,6.721509752751469e-09,2.2162259687202456e-05,0.0,-3.288375337554779e-06,-3.067196593682228e-06,3324.23,0.0,-1445.0518332556385,0.0,2268000,338,0.00032417153558142827,8.513014748925923e-06,-2.977001188363943e-09,2.3323064406081586e-05,0.0,315,2.1972252604154625
9.825733741418057e-08,4.8820392304865864e-09,2.574744195603518e-05,0.0,-3.027147106181883e-06,-2.8224353886375557e-06,3324.36,0.0,-407.9151444988969,0.0,2275200,337,0.000328537226263361,6.978283777810649e-06,9.825733741418057e-08,2.807747605526545e-05,0.0,316,2.1972252610215435
-2.265044164373629e-08,7.663902227467843e-09,2.7716589286001476e-05,0.0,-2.91146365556545e-06,-3.4388793970949964e-06,3324.36,0.0,-1315.914603908415,0.0,2282400,337,0.00036006316648993825,9.155885748229604e-06,-2.265044164373629e-08,2.9505048695607e-05,0.0,317,2.1972252397341707
-2.5535610871703052e-08,5.917989305130748e-09,2.429030131597804e-05,0.0,-1.6158625585374782e-06,-1.6579106106165404e-06,3324.36,0.0,-186.826926090506,0.0,2289600,337,0.0002960507924577752,6.852622079564748e-06,-2.5535610871703052e-08,2.6457205557876694e-05,0.0,318,2.1972252585459007
7.000131832710044e-08,3.867577143062859e-09,2.2471213191827533e-05,0.0,-3.53488212595875e-06,-3.319626201317741e-06,3324.36,0.0,-1044.2865905561491,0.0,2296800,337,0.0003245807744792878,8.282077129836627e-06,7.000131832710044e-08,2.4320931731972874e-05,0.0,319,2.1972253173116654
9.14044973210877e-08,3.6089419030007444e-09,2.7126940250415044e-05,0.0,-3.0077960109996636e-06,-3.843357446380913e-06,3324.36,0.0,-670.6439709748919,0.0,2304000,337,0.00035987177701758525,9.055258615915145e-06,9.14044973210877e-08,2.822630120758298e-05,0.0,320,2.197225223691375
2.681907283469427e-07,2.8884270006236417e-09,2.1777733838249223e-05,0.0,-3.950184850092383e-06,-4.339551172449774e-06,3324.36,0.0,-468.7378619459697,0.0,2311200,337,0.000249276268934272,5.004200747557527e-06,2.681907283469427e-07,2.3452266897013227e-05,0.0,321,2.1972252814984197
1.4284964322681884e-07,4.270863073124721e-09,2.4079411478059197e-05,0.0,-5.0837263355181974e-06,-5.297002183226595e-06,3324.4,0.0,-1096.5827075622194,0.0,2318400,337,0.00031675518343492946,8.596715648221382e-06,1.4284964322681884e-07,2.6111686108879076e-05,0.0,322,2.197225271917525
1.4140309550092137e-07,9.715521089420038e-09,2.5297732554418322e-05,0.0,-5.805314306239022e-06,-5.547596923500961e-06,3324.4,0.0,-978.871215205098,0.0,2325600,337,0.00035261052195777214,9.614978357230426e-06,1.4140309550092137e-07,2.6651727404277555e-05,0.0,323,2.1972252289832586
5.659375682653537e-10,5.1176620627573135e-09,2.3586171692996765e-05,0.0,-4.970920512687822e-06,-4.951139843636545e-06,3324.4,0.0,-934.3911609710715,0.0,2332800,337,0.0003377497936554302,8.375892261507221e-06,5.659375682653537e-10,2.5461527316451815e-05,0.0,324,2.197225275742371
9.633535432121903e-08,8.345963361756041e-09,2.545629117047215e-05,0.0,-5.791525242006627e-06,-5.465408043316977e-06,3324.4,0.0,-243.30094829935732,0.0,2340000,337,0.0003497079709260199,9.100330047333038e-06,9.633535432121903e-08,2.7111404139873275e-05,0.0,325,2.1972252997686867
2.72202069413897e-07,4.125699763904411e-09,2.0129110909164092e-05,0.0,-5.020427844735537e-06,-5.539372133797759e-06,3324.4,0.0,-1362.0002985365857,0.0,2347200,337,0.0002736142847900707,7.580962076094433e-06,2.72202069413897e-07,2.15151135361003e-05,0.0,326,2.1972253072640253
-5.965988080320576e-08,7.229522628734375e-09,2.891321577526433e-05,0.0,-6.090942689218262e-06,-5.671169585145858e-06,3324.49,0.0,-408.85100511098665,0.0,2354400,337,0.0004367113918924372,9.90700295321059e-06,-5.965988080320576e-08,3.120723625196812e-05,0.0,327,2.197225237167071
-3.9026810633689146e-08,6.591109570850073e-09,1.9946022979027815e-05,0.0,-5.297485006604488e-06,-5.372376534918232e-06,3324.49,0.0,-1824.2609318034895,0.0,2361600,337,0.0003138749723416954,9.25970052528589e-06,-3.9026810633689146e-08,2.1342362672633333e-05,0.0,328,2.1972252689183707
1.419330494580708e-08,5.443763015005437e-09,2.4307708885573817e-05,0.0,-2.6704817627928883e-06,-2.0721940449874564e-06,3324.49,0.0,-122.99327636328009,0.0,2368800,337,0.00030915842370359074,8.214516724248157e-06,1.419330494580708e-08,2.5768488462603798e-05,0.0,329,2.1972252854531407
1.3229720134670702e-07,1.1636638203842448e-09,1.7141658172108605e-05,0.0,-4.116699998900272e-06,-3.980931521116241e-06,3324.49,0.0,-1104.9194818736419,0.0,2376000,337,0.00019314732981206092,3.454388609565333e-06,1.3229720134670702e-07,1.852052215693469e-05,0.0,330,2.1972252932269734
8.695649143735306e-08,2.6882577287640776e-09,2.0837255243352032e-05,0.0,-4.060330424000734e-06,-4.414571941983995e-06,3324.49,0.0,-900.976355979758,0.0,2383200,337,0.00027904646597318465,6.491593101829499e-06,8.695649143735306e-08,2.219388073715484e-05,0.0,331,2.1972252850999276
4.23839187538787e-08,2.9786947108737433e-09,2.2475768066616253e-05,0.0,-4.560984118976321e-06,-4.609959785563109e-06,3324.49,0.0,-497.4187056731982,0.0,2390400,337,0.0002728805956285097,5.612446563661999e-06,4.23839187538787e-08,2.4330647263445047e-05,0.0,332,2.197225310768916
1.6240025809323629e-07,4.920865171426598e-09,2.217914925851979e-05,0.0,-4.626780208902248e-06,-4.672506079163471e-06,3324.38,0.0,-1411.9973168869499,0.0,2397600,337,0.0002779049670473324,6.140485618592384e-06,1.6240025809323629e-07,2.401811937508524e-05,0.0,333,2.197225276376835
2.3079392007783317e-08,1.0089347933120128e-08,2.4107570050969673e-05,0.0,-3.923633540498685e-06,-3.905037478515226e-06,3324.38,0.0,-994.1876631508619,0.0,2404800,337,0.0003129892630043933,8.455755521811306e-06,2.3079392007783317e-08,2.5475325364233737e-05,0.0,334,2.197225231421057
7.401741202201381e-08,5.669344087400058e-09,2.1113876167980436e-05,0.0,-3.3355800173007913e-06,-2.524575711831515e-06,3324.38,0.0,-966.6433764457324,0.0,2412000,337,0.0002824150109168004,6.670995721800097e-06,7.401741202201381e-08,2.2832977006137364e-05,0.0,335,2.1972252627213797
1.583510335383598e-07,6.326794395378836e-09,2.3329096639780867e-05,0.0,-4.22281382034484e-06,-3.868562881050746e-06,3324.38,0.0,-363.6346526212572,0.0,2419200,337,0.0003342832325038264,7.859753252758914e-06,1.583510335383598e-07,2.453496797100056e-05,0.0,336,2.197225272103592
2.1193257882594657e-07,3.934164303021847e-09,2.171694135080736e-05,0.0,-2.5847835877267997e-06,-2.436905170464196e-06,3324.38,0.0,-1293.8649705094476,0.0,2426400,337,0.0002835037317367674,7.3533226688351466e-06,2.1193257882594657e-07,2.2945446381118553e-05,0.0,337,2.197225278858786
-1.531585255857534e-08,4.226551925787768e-09,2.5913327923965415e-05,0.0,-2.422888377833022e-06,-2.0757415271409436e-06,3324.5,0.0,-333.8919356822495,0.0,2433600,337,0.0002874169606735767,5.2174181322934126e-06,-1.531585255857534e-08,2.7127443210037962e-05,0.0,338,2.1972253141390583
1.4167070749672045e-08,2.6889691413116946e-09,1.703014217625986e-05,0.0,-1.801357307457489e-06,-1.4527886992812277e-06,3324.5,0.0,-1519.4279290901197,0.0,2440800,337,0.00019809638891003832,4.035333526827313e-06,1.4167070749672045e-08,1.837122760925032e-05,0.0,339,2.1972253016283902
-8.150357625653789e-08,6.338806963757927e-09,2.3840730277986458e-05,0.0,2.8907775621387937e-07,8.444860898675584e-07,3324.5,0.0,-97.39158422091019,0.0,2448000,337,0.000343848277276168,9.702435735258438e-06,-8.150357625653789e-08,2.4990033640722772e-05,0.0,340,2.197225283787995
4.3325940062544246e-08,2.631029168094135e-09,2.3048445407524133e-05,0.0,-3.815586936331417e-07,-1.6037508598169353e-08,3324.5,0.0,-1055.832968850836,0.0,2455200,337,0.00025815356546588636,5.474307352019375e-06,4.3325940062544246e-08,2.4955767210838432e-05,0.0,341,2.1972252319540297
6.921425021000291e-09,3.796299634156463e-09,2.4315352270212726e-05,0.0,2.5674851487297114e-07,3.910420898677789e-07,3324.5,0.0,-710.4959654950605,0.0,2462400,337,0.00031110857887146545,7.336622215708779e-06,6.921425021000291e-09,2.6061576143662614e-05,0.0,342,2.197225244489927
4.822642304704579e-08,3.2808142183882197e-09,2.1528484176620002e-05,0.0,8.000398344182577e-07,6.721344023782663e-07,3324.5,0.0,-843.322698506429,0.0,2469600,337,0.00030500714530413395,6.830014491462266e-06,4.822642304704579e-08,2.331363272084839e-05,0.0,343,2.197225271595849
6.203114084626375e-08,4.4844571421591045e-09,2.195987694438459e-05,0.0,6.669112650426441e-07,8.716565351590028e-07,3324.6,0.0,-1159.5950842994168,0.0,2476800,337,0.00027214906639051327,6.670796328148216e-06,6.203114084626375e-08,2.2851806824515762e-05,0.0,344,2.1972252323135497
1.2001982105388953e-07,9.963286574899328e-09,2.4748132057947325e-05,0.0,1.1747726153933094e-06,5.944439196440234e-07,3324.6,0.0,-1217.6654555601988,0.0,2484000,337,0.0003898420818765236,1.168760706561083e-05,1.2001982105388953e-07,2.5796568107554975e-05,0.0,345,2.1972252398729326
-8.177419636332603e-08,2.4605107952025465e-09,1.879898575056348e-05,0.0,1.5890727878153226e-06,2.0096924652482756e-06,3324.6,0.0,-965.2127427146831,0.0,2491200,337,0.000235730544622179,5.1219028258428685e-06,-8.177419636332603e-08,2.0119453397857316e-05,0.0,346,2.197225278748406
4.1292425052903716e-08,3.4637717976328027e-09,2.00752919442527e-05,0.0,1.3365522321080376e-06,1.1556335131918616e-06,3324.6,0.0,-413.10716881292217,0.0,2498400,337,0.00026610319244539855,5.988014547476764e-06,4.1292425052903716e-08,2.172669139318478e-05,0.0,347,2.1972252896380806
1.1977891995715266e-07,3.814695375912713e-09,2.204035768238825e-05,0.0,9.901928549065846e-07,1.7656292072594793e-06,3324.6,0.0,-1252.825487995176,0.0,2505600,337,0.00022907957826956158,4.854172069299782e-06,1.1977891995715266e-07,2.348407906181491e-05,0.0,348,2.1972252818800153
4.148352161591008e-08,3.2337916217119926e-09,2.566412582274054e-05,0.0,2.2622793737046293e-06,1.742966076587396e-06,3324.68,0.0,-62.36084419026261,0.0,2512800,337,0.0002955117248613049,5.969103620378235e-06,4.148352161591008e-08,2.7323458788313945e-05,0.0,349,2.1972252639323946
3.2386052170578916e-08,4.3615100572039935e-09,1.8994513411377687e-05,0.0,9.652408156426911e-07,8.853748465968652e-07,3324.68,0.0,-1728.5974472835203,0.0,2520000,337,0.0002524627618245647,5.780076484382266e-06,3.2386052170578916e-08,2.1146000427098075e-05,0.0,350,2.1972252130035366
-2.2973641560232834e-07,7.323915274671902e-09,2.620083343183903e-05,0.0,2.2717879180952387e-06,1.3403011118172536e-06,3324.68,0.0,-152.21068018430753,0.0,2527200,337,0.000315273629136465,7.64374419339445e-06,-2.2973641560232834e-07,2.784927524791173e-05,0.0,351,2.197225229759065
-1.0306576915157819e-07,1.5448065918320655e-09,1.8150185360403076e-05,0.0,-7.497993090462353e-07,-9.452850983550035e-07,3324.68,0.0,-995.7075960271256,0.0,2534400,337,0.00022142306592756115,3.862049335860349e-06,-1.0306576915157819e-07,1.9647928421488875e-05,0.0,352,2.197225280965447
1.888238777216848e-08,3.470379233308433e-09,2.4116999702516086e-05,0.0,-1.1324961842868114e-06,-1.0650513848408503e-06,3324.68,0.0,-326.6476179940265,0.0,2541600,337,0.0002708802499766382,6.198550535166858e-06,1.888238777216848e-08,2.5244713599753802e-05,0.0,353,2.1972252533927796
2.599760864270572e-08,1.3301621789739973e-09,1.9250886681095917e-05,0.0,-4.7194701472153396e-07,-4.669322146401444e-07,3324.68,0.0,-810.8540139319656,0.0,2548800,337,0.00019505069162172517,3.187338130588422e-06,2.599760864270572e-08,2.0740858135555665e-05,0.0,354,2.197225308238514
-1.582260850135115e-08,4.032831782191293e-09,2.282417106395015e-05,0.0,-1.256051328896644e-06,-8.654543591090838e-07,3324.73,0.0,-1122.0533386852155,0.0,2556000,337,0.00027576899829130397,6.215443489038872e-06,-1.582260850135115e-08,2.407058297473708e-05,0.0,355,2.197225291833045
2.2890208863568036e-07,8.177476310532154e-09,2.211741544659249e-05,0.0,7.933448673461702e-07,7.762838564388521e-07,3324.73,0.0,-1120.0858093157267,0.0,2563200,337,0.00030627794658460143,9.15400789646071e-06,2.2890208863568036e-07,2.347318448438085e-05,0.0,356,2.1972252364953357
-6.648224074744952e-08,4.749651484280003e-09,2.2827022410014992e-05,0.0,1.1193754900077479e-06,1.3241046516320708e-06,3324.73,0.0,-572.6342904556066,0.0,2570400,337,0.0003071283863015629,7.819134759058532e-06,-6.648224074744952e-08,2.4926313698049743e-05,0.0,357,2.1972252803694006
-2.727488518446088e-09,2.0087977046585315e-09,2.1998367069468512e-05,0.0,6.557948426189768e-07,3.290675826685328e-07,3324.73,0.0,-551.7704375963741,0.0,2577600,337,0.00025314874862810403,5.112767125981469e-06,-2.727488518446088e-09,2.390426706115917e-05,0.0,358,2.197225275796557
8.353930555802941e-08,3.0901584755482643e-09,2.0988464501107608e-05,0.0,4.231506680481623e-07,9.292833460360414e-07,3324.73,0.0,-1202.4677161707448,0.0,2584800,337,0.00024717932353945915,5.391687953056395e-06,8.353930555802941e-08,2.2930164454315043e-05,0.0,359,2.197225273336683
-2.4236553110084764e-07,5.129492022031911e-09,2.7399290572672114e-05,0.0,3.630215682163504e-07,6.359901087629542e-07,3324.64,0.0,-137.7895464479843,0.0,2592000,337,0.0003631714894853113,7.274107071231616e-06,-2.4236553110084764e-07,2.910758209511883e-05,0.0,360,2.1972252758458692
-1.2246184096064048e-07,7.751036365435599e-10,1.5146686137311934e-05,0.0,1.6007470100589391e-06,1.2365942388977861e-06,3324.64,0.0,-2046.6217475073865,0.0,2599200,337,0.00018123804534517438,3.2969020509965505e-06,-1.2246184096064048e-07,1.66187237717561e-05,0.0,361,2.1972253010954175
-1.313899522699501e-07,1.0620080212175942e-08,2.6809572061503267e-05,0.0,1.383755368477665e-06,1.6135660185454995e-06,3324.64,0.0,-342.6467136481452,0.0,2606400,337,0.0004171111730163271,1.1120686977123213e-05,-1.313899522699501e-07,2.852557069986904e-05,0.0,362,2.197225202577455
-2.668453008128272e-09,4.652594378278781e-09,1.9198466906900456e-05,0.0,1.3294015484155076e-06,1.0800248897827783e-06,3324.64,0.0,-1482.2828550170464,0.0,2613600,337,0.00026330953331213906,5.982687005580397e-06,-2.668453008128272e-09,2.0909734866242456e-05,0.0,363,2.197225251822245
-6.523150263796235e-08,4.291075072919487e-09,2.5269746467550985e-05,0.0,-2.1266985054822053e-07,-2.736636353720695e-07,3324.64,0.0,-288.47659384035876,0.0,2620800,337,0.0002964015814283553,6.045353010416529e-06,-6.523150263796235e-08,2.6432885706887485e-05,0.0,364,2.197225252985954
-2.047335314037029e-08,3.905913564040505e-09,2.0008818434446316e-05,0.0,5.883004649486602e-07,-1.2897746941375927e-07,3324.64,0.0,-955.9963968912502,0.0,2628000,337,0.0002464343752729891,4.877398715149e-06,-2.047335314037029e-08,2.161569224314e-05,0.0,365,2.1972252860962054
1.4029614749885384e-08,3.6864975001357416e-09,2.262928564969344e-05,0.0,-9.050160791908577e-07,-1.485078043764396e-06,3324.38,0.0,-1211.080468237826,0.0,2635200,337,0.0002598737984928808,5.076284877129836e-06,1.4029614749885384e-08,2.3978315189284242e-05,0.0,366,2.1972252226380444
6.772863656454974e-08,4.536463067618663e-09,2.2808013975742034e-05,0.0,-1.5577343462982464e-06,-2.0299325174753663e-06,3324.38,0.0,-1093.000151321699,0.0,2642400,337,0.00035206766288063424,9.915409392462043e-06,6.772863656454974e-08,2.427605486586733e-05,0.0,367,2.1972252407401958
5.3429855222768454e-08,3.312479869998265e-09,2.093981354626245e-05,0.0,-1.086243437587072e-06,-5.861652182980763e-07,3324.38,0.0,-796.2578253086004,0.0,2649600,337,0.000284596715643192,6.503703587936993e-06,5.3429855222768454e-08,2.310162788211385e-05,0.0,368,2.197225293991599
2.212260750268665e-07,2.49153856251047e-09,2.2291629836985996e-05,0.0,-1.84478699436835e-06,-1.4781010758530457e-06,3324.38,0.0,-718.8012855982926,0.0,2656800,337,0.00031138286551490136,7.229080631430277e-06,2.212260750268665e-07,2.3847512790910385e-05,0.0,369,2.1972252791715734
9.047752836183579e-08,3.873478280548689e-09,2.1129906902635553e-05,0.0,-6.459038851238791e-07,-1.1501687941270267e-06,3324.38,0.0,-757.8140785140855,0.0,2664000,337,0.00027845896142620794,5.969349956565975e-06,9.047752836183579e-08,2.2699568460613106e-05,0.0,370,2.1972252602015856
-1.9815591221569685e-07,4.264899147080211e-09,2.4179436052800188e-05,0.0,-1.5561167298299113e-06,-2.3758328473858693e-06,3324.39,0.0,-178.739790393133,0.0,2671200,337,0.0003167408112884276,5.961122535034625e-06,-1.9815591221569685e-07,2.566955763088554e-05,0.0,371,2.1972252681236415
3.1688954250373634e-08,1.773761829292707e-09,2.0051631271867914e-05,0.0,-2.780758058916279e-06,-2.904811944991969e-06,3324.48,0.0,-1376.13741100565,0.0,2678400,337,0.00024223526754731076,5.637156090213351e-06,3.1688954250373634e-08,2.1922048201202623e-05,0.0,372,2.197225285689667
5.697530139508406e-08,5.76902228169715e-09,2.6142883541614727e-05,0.0,-1.1916071761765311e-06,-1.9415356744056216e-06,3324.48,0.0,-370.2440326294823,0.0,2685600,337,0.0003983231302852202,1.1638866048798307e-05,5.697530139508406e-08,2.768521621583709e-05,0.0,373,2.1972252402040695
1.3706201627586807e-09,2.6819053625459733e-09,1.9924357745701333e-05,0.0,-4.027147327535659e-06,-4.971377915217666e-06,3324.48,0.0,-1177.7779013900474,0.0,2692800,337,0.0003179102117070511,8.27073071464035e-06,1.3706201627586807e-09,2.1420770938292173e-05,0.0,374,2.1972252947367292
6.663787265907895e-08,2.6729736980011363e-09,2.231812927836097e-05,0.0,-5.822457807160292e-06,-6.00116909908772e-06,3324.48,0.0,-151.22163717692203,0.0,2700000,337,0.00024164797541835804,4.564692424510557e-06,6.663787265907895e-08,2.399627455402383e-05,0.0,375,2.197225240004527
1.7636602548965632e-07,1.294328310494361e-09,1.745262625888699e-05,0.0,-6.669780458548892e-06,-6.6572443075702246e-06,3324.48,0.0,-1383.0969240207523,0.0,2707200,337,0.00020222720417855668,4.1337096561913644e-06,1.7636602548965632e-07,1.8670124895446327e-05,0.0,376,2.197225312127008
1.7355533434904866e-07,3.097635794333336e-09,2.1837077735832072e-05,0.0,-6.949373434836282e-06,-6.885300709237093e-06,3324.55,0.0,-638.6309216801784,0.0,2714400,337,0.00024556964958133805,4.543777180900922e-06,1.7355533434904866e-07,2.3304834966395553e-05,0.0,377,2.197225304408794
-1.1444217489112338e-07,5.1485819510494e-09,1.9304288095407743e-05,0.0,-7.73092423488588e-06,-7.699190445881862e-06,3324.55,0.0,-1419.7425898049494,0.0,2721600,337,0.0002677724710044744,6.566933234120386e-06,-1.1444217489112338e-07,2.082406332656849e-05,0.0,378,2.1972252541559714
-3.636199954898595e-08,3.7177302293709404e-09,2.153640863571969e-05,0.0,-6.195857024851365e-06,-7.239050496031672e-06,3324.55,0.0,-434.6604833933049,0.0,2728800,337,0.0003022497885081908,7.725407276257607e-06,-3.636199954898595e-08,2.315898884721382e-05,0.0,379,2.1972252772914036
2.735109834595716e-07,2.170087944501374e-09,1.858609144076379e-05,0.0,-9.973362006118525e-06,-9.574759217879806e-06,3324.55,0.0,-702.2116445911721,0.0,2736000,337,0.00023450605628656882,4.4719279967911184e-06,2.735109834595716e-07,1.9970527368920638e-05,0.0,380,2.1972253068508922
3.4517378111084995e-07,1.5142793272820539e-09,2.0196030684916072e-05,0.0,-8.760825646858294e-06,-8.906606050737133e-06,3324.55,0.0,-978.0837306678295,0.0,2743200,337,0.00023644633540287585,5.25663599747615e-06,3.4517378111084995e-07,2.1716126075703968e-05,0.0,381,2.197225230137507
1.5871743626528714e-07,2.782898972692061e-09,2.1071552499521992e-05,0.0,-8.611612478613919e-06,-8.35958285242957e-06,3324.55,0.0,-383.33935171138194,0.0,2750400,337,0.0002772318010085514,5.2728630975126136e-06,1.5871743626528714e-07,2.2424154460086103e-05,0.0,382,2.1972252867240756
4.59107828505368e-08,3.3107699455934212e-09,1.8725047367302603e-05,0.0,-8.497979795605969e-06,-8.221780707612207e-06,3324.44,0.0,-1417.1627107564368,0.0,2757600,337,0.00022385531537225513,4.651333901192901e-06,4.59107828505368e-08,2.005162074891579e-05,0.0,383,2.1972252892527573
8.881818962763538e-08,6.9661386264591765e-09,2.565566030064116e-05,0.0,-7.633646976225243e-06,-8.484822566830625e-06,3324.44,0.0,-518.078280199506,0.0,2764800,337,0.000433011256896928,1.2860069393117994e-05,8.881818962763538e-08,2.715922285767767e-05,0.0,384,2.197225245161662
1.8027820283438e-07,1.9905094270548984e-09,1.5918692865112922e-05,0.0,-7.805431651080299e-06,-8.252763069238188e-06,3324.44,0.0,-1219.2254700566616,0.0,2772000,337,0.00018983231884268958,4.0195776104714555e-06,1.8027820283438e-07,1.7056284667010654e-05,0.0,385,2.1972252829112704
2.255084150724741e-07,2.6468862729670272e-09,2.041646243531542e-05,0.0,-9.993133475237462e-06,-9.700903376344488e-06,3324.44,0.0,-141.50447545872163,0.0,2779200,337,0.0002498187678743583,4.797287774268858e-06,2.255084150724741e-07,2.1832867823062262e-05,0.0,386,2.1972253051510564
6.688689004735707e-07,3.858793971350069e-09,1.940300883075358e-05,0.0,-9.27188471240861e-06,-9.767009015315616e-06,3324.44,0.0,-1174.0004480699827,0.0,2786400,337,0.00027319540711927303,7.091397229847223e-06,6.688689004735707e-07,2.1031093325681075e-05,0.0,387,2.1972253033944544
1.8448699157224447e-07,2.358049973315719e-09,2.1387155595782898e-05,0.0,-1.0662368621828514e-05,-1.011265808063814e-05,3324.32,0.0,-778.5955308945784,0.0,2793600,337,0.0002604886972745281,5.932640887613998e-06,1.8448699157224447e-07,2.342235406443922e-05,0.0,388,2.1972252519822226
2.287100010634998e-07,5.201885238684548e-09,2.208482816597828e-05,0.0,-9.569399171518782e-06,-9.734508842971402e-06,3324.32,0.0,-1649.6307162376463,0.0,2800800,337,0.0003612906295269505,9.701154285633278e-06,2.287100010634998e-07,2.3805931754589676e-05,0.0,389,2.197225287206589
1.376151866516563e-07,1.5303232880501508e-09,1.8485126059134272e-05,0.0,-7.902648151912819e-06,-7.600539259400379e-06,3324.32,0.0,-265.9301088167561,0.0,2808000,337,0.0002164889942996608,4.7093307975695295e-06,1.376151866516563e-07,1.9926723801353348e-05,0.0,390,2.1972252932175125
1.4954101135308247e-07,4.0053412355932076e-09,1.913378100109892e-05,0.0,-9.60772078123848e-06,-9.607764839237072e-06,3324.32,0.0,-933.3861230812519,0.0,2815200,337,0.0003198406841086026,7.941019361667366e-06,1.4954101135308247e-07,2.0831754501964427e-05,0.0,391,2.197225258076002
