fps,epoch_idx,advantage_norm,PMM:episode_rewards,P01:episode_rewards,P09:episode_rewards,value_loss,policy_loss,frames,explained_variance,grad_norm,episode_length,policy_entropy
270,322,0.556654732003808,1.2,0.0,3.1000000000000085,0.002775924325687811,-0.00034843687841203065,2576000,0.043584712743759156,0.08852376543230901,177.03,1.3850737643241882
270,323,0.4283579982817173,1.08,0.0,3.0,0.0016866516364461858,-0.00024630995001643895,2584000,-0.13572571516036988,0.0669230116333019,170.73,1.3850440442562104
270,324,0.4911847528070211,0.98,0.0,3.0,0.0022889941355970223,1.94498570090218e-05,2592000,-0.13939824163913728,0.07412450007342934,167.16,1.3846464550495148
270,325,0.5100118314474821,1.23,0.0,3.0,0.0024278850947303,0.00013257732374768238,2600000,0.4047474139928818,0.08126158691931604,177.11,1.384623295068741
270,326,0.43610137537121774,1.44,0.0,4.0,0.00170043577272736,3.789763286476955e-05,2608000,0.5047557801008224,0.0633372276910319,186.07,1.383996663093567
270,327,0.4207746247947216,1.23,0.0,4.0,0.0016028730063408147,-7.351695690886117e-05,2616000,0.6262706834077835,0.06305026338844416,177.72,1.3846290683746338
270,328,0.6241709247231484,1.2,0.0,4.0,0.0032356074514973444,0.00043278485332848504,2624000,-1.6109696513414382,0.0885152584853722,174.92,1.3851190328598022
270,329,0.5250201171636582,1.49,0.0,4.0,0.0027403319000586634,-0.00011376593611203134,2632000,0.6281617081165314,0.07672113057322026,184.62,1.3844100308418275
271,330,0.5251454918831587,1.54,0.0,4.0,0.0025303257798805134,-0.0005932644080166938,2640000,0.5238287222385406,0.0747493117182803,187.13,1.384916788339615
271,331,0.5170752424001693,1.44,0.0,4.0,0.002456618081632769,0.0005200196157238679,2648000,0.5885110312700271,0.07990119607361615,183.4,1.3852161681652069
271,332,0.4386790137737989,1.35,0.0,3.0,0.0018222116377364728,-0.0007389992694515967,2656000,0.3666322648525238,0.0626338221900965,180.81,1.3850010538101196
271,333,0.5256750893592834,1.34,0.0,3.1000000000000085,0.002713597145411768,-1.487163157435134e-05,2664000,0.7220303809642792,0.08002340628394128,181.44,1.3845353746414184
271,334,0.501417826935649,1.25,0.0,3.0,0.002392789883451769,0.0004375082315527834,2672000,-0.11472811400890351,0.07218005268119994,178.03,1.384028239250183
271,335,0.45248435243964197,1.39,0.0,3.0,0.001848579000434256,-0.0007645639799739001,2680000,0.6997229290008545,0.06443772385798546,184.25,1.3848128628730774
271,336,0.43266588091850283,1.31,0.0,3.0,0.001720389353868086,0.0002981897036806913,2688000,0.5870799094438552,0.06588461946454324,181.48,1.3847633588314057
271,337,0.5276127000898123,1.23,0.0,3.0,0.002636228795527131,0.00012043615675793263,2696000,0.46760155260562897,0.08089467146059678,173.97,1.3848190343379974
271,338,0.48153667904436587,1.44,0.0,3.1000000000000085,0.002008038639287406,-0.00011362542136339471,2704000,0.7176149624586106,0.06800090987718299,182.25,1.384918110370636
271,339,0.4768244890123606,1.35,0.0,3.1000000000000085,0.0021080388136033436,0.0004833665038404433,2712000,0.6014948433637619,0.07377136359913672,180.64,1.3849954807758331
271,340,0.5441281590610743,1.47,0.0,4.0,0.0027787641206668923,0.0004386980639537796,2720000,0.3198416984081268,0.07582549082459956,187.26,1.385236712694168
271,341,0.49522647485136984,1.51,0.0,4.0,0.0023978855871246195,-0.0005819605741999112,2728000,0.3984040033817291,0.07617607767285726,188.81,1.3851853930950164
271,342,0.501374368518591,1.31,0.0,4.0,0.00208583817264298,0.0003924590614042245,2736000,-0.5921971815824508,0.08073283183871797,179.86,1.384799723625183
270,343,0.4514377485215664,1.4,0.0,3.0,0.0018141598249349045,-0.00012995277145819273,2744000,0.6999094092845917,0.06711121740086289,181.67,1.3848867774009705
270,344,0.4371963334828615,1.5,0.0,3.1000000000000085,0.001740644837191212,0.0001325094980711583,2752000,0.4901134556531906,0.06424347962045937,185.9,1.3850157570838928
270,345,0.4298758490383625,1.32,0.0,3.0,0.0019103350736986613,-0.00043156642001122234,2760000,0.14749246954917908,0.06457558691892465,180.76,1.3839606642723083
270,346,0.49255434557795524,1.22,0.0,3.0,0.002137014091713354,-0.0006234508930356242,2768000,0.20047588944435119,0.07199061603097028,177.62,1.3836521923542022
270,347,0.5347650307416916,1.23,0.0,3.0,0.002603115699093905,0.00030518460505845723,2776000,0.5686651688814163,0.08134466647436196,177.28,1.3849478161334992
270,348,0.5176761472225189,1.45,0.0,3.0,0.00223906274568435,-0.00031208075907500186,2784000,0.8066330099105835,0.07844166198487626,186.12,1.3852340543270112
270,349,0.3699799466878176,1.37,0.0,3.0,0.0013510765523824374,-0.00012875591823558353,2792000,0.4348838013410568,0.055913248596918666,182.29,1.3850200033187867
270,350,0.5933739054203033,1.31,0.0,3.0,0.002941451208025683,-3.0533996177837256e-05,2800000,0.5745897871255875,0.09227568629870453,180.01,1.3848123717308045
270,351,0.5203456444293261,1.54,0.0,3.0,0.0025150586950621803,0.0006236906279809773,2808000,0.5429564660787582,0.07589469815320764,188.84,1.3838957631587983
270,352,0.5083704290539026,1.58,0.0,3.0,0.0024032466828793984,-0.0007577075120207155,2816000,0.187754003405571,0.07387052252042813,188.62,1.3847034215927123
270,353,0.44374072484672067,1.43,0.0,3.0,0.0019286998055031291,0.00026280902769940437,2824000,0.6224404156208039,0.06354902372338521,183.91,1.3852549970149994
270,354,0.5674310784041882,1.48,0.0,4.0,0.0029037471228366483,0.0003492720337817445,2832000,0.6911038786172867,0.08252756959838539,186.97,1.3843041145801545
270,355,0.4314657707512379,1.31,0.0,3.1000000000000085,0.0018339970468696264,0.00021400181038188748,2840000,0.5097224599123001,0.06429020223532173,178.31,1.384980800151825
270,356,0.5618148455023766,1.07,0.0,3.0,0.002840963597263908,-0.0004140963571262546,2848000,0.06982215225696564,0.08759700773335423,169.96,1.3841827404499054
270,357,0.5276373554766178,1.25,0.0,3.0,0.0027444835657661317,0.00043653075641486794,2856000,0.5311634105443954,0.07456858472409637,179.24,1.3844197416305541
270,358,0.453555770367384,1.16,0.0,3.0,0.002026174031670962,0.00018066607080982066,2864000,0.6742574030160904,0.06474456974530428,174.54,1.3849684619903564
270,359,0.4532126662135124,1.22,0.0,3.1000000000000085,0.0017823842161669744,-0.0006462032336276024,2872000,0.5871448177099228,0.06583239129845075,176.13,1.3852250373363495
270,360,0.4744226634502411,1.27,0.0,3.0,0.002169479144649813,0.00027477356597955805,2880000,0.58763951420784,0.0744695519971445,178.62,1.3852126216888427
270,361,0.42758412048220634,1.3,0.0,3.0,0.001593677778801066,2.703485995880328e-05,2888000,0.678877534866333,0.06501392038123449,179.35,1.383707515001297
270,362,0.5827942997962237,1.51,0.0,4.0,0.0029386700698523782,-0.00045473706082702845,2896000,0.4219046342372894,0.08550464317651814,187.47,1.3839255726337434
270,363,0.4224864226579666,1.36,0.0,3.0,0.001728330227706465,0.00016063598326581996,2904000,0.6632652425765991,0.05954963535854943,182.33,1.3845330858230591
270,364,0.583642826601863,1.34,0.0,3.0,0.0031410211567708757,-0.0004502045598928817,2912000,0.6113364022970199,0.10217861100184217,181.06,1.3834130191802978
270,365,0.44681374534964563,1.41,0.0,3.0,0.0016869231125019723,-0.00047134690918028356,2920000,0.6227299505472184,0.06517069317252559,183.28,1.384522008895874
270,366,0.508813205435872,1.48,0.0,3.0,0.0025499236041650873,0.00017948766617337242,2928000,0.23969840705394746,0.07386661563926425,187.35,1.3839474439620971
270,367,0.48285437628626826,1.49,0.0,4.0,0.0021680564854614204,0.0005624662889022147,2936000,0.7406813311576843,0.06917657624491726,187.89,1.381741956472397
270,368,0.6356811035424471,1.85,0.0,4.1000000000000085,0.003556866954313591,-0.0004618834372377023,2944000,0.6427014374732971,0.09373951057599889,198.58,1.377990472316742
270,369,0.5173713083565236,1.95,0.0,5.0,0.0023111715829872994,-0.00047314231022028253,2952000,0.7668308705091477,0.07497161947835564,201.61,1.3793234610557557
270,370,0.3552778285741806,1.57,0.0,3.1000000000000085,0.0011490887786931125,0.00011000165756513524,2960000,0.7380460613965988,0.049052411507250565,188.36,1.3810183477401734
270,371,0.5419323503226042,1.54,0.0,4.0,0.002590262560188421,-0.0005580985391134164,2968000,0.7484360408782958,0.0770280838688831,186.72,1.3834129679203033
270,372,0.36776038981974124,1.46,0.0,4.0,0.0014268698868545471,0.00022445685783168301,2976000,0.6818406838178634,0.051436968158510725,184.13,1.3846900713443757
270,373,0.5700380180031062,1.45,0.0,4.0,0.0030687454181315844,-0.00044948375012609175,2984000,0.6656444483995437,0.08926231536855063,185.18,1.3849674081802368
270,374,0.4890335389226675,1.52,0.0,4.0,0.0023130643951117234,0.0004480698525730986,2992000,0.5583092629909515,0.06418960296612357,186.9,1.3852555024623872
270,375,0.3963856655359268,1.3,0.0,4.0,0.0016930790527840145,-7.162894005887211e-05,3000000,-0.20076881408691405,0.06031876318153582,177.74,1.3852999520301819
271,376,0.48637221261858943,1.22,0.0,3.0,0.002124409634161566,0.0001539511388182291,3008000,0.23249276340007782,0.07151671701481875,175.59,1.384807276725769
271,377,0.5477249747514725,1.29,0.0,3.0,0.0025839567468938186,0.0002532821128261276,3016000,0.35161011219024657,0.07995242512561848,178.66,1.3845361852645874
271,378,0.5466609702259302,1.45,0.0,3.1000000000000085,0.002864365910572815,-0.00038713485191692597,3024000,0.6579073399305344,0.08014498755300341,185.5,1.3848903954029084
271,379,0.39322329744696616,1.29,0.0,3.0,0.0016618447068321985,0.0001087242626817897,3032000,0.7741316628456115,0.06070246676727864,179.53,1.385288153886795
271,380,0.401568091660738,1.06,0.0,3.0,0.0016691032391463524,-9.103446467634057e-05,3040000,0.5063563197851181,0.054506776371691344,170.29,1.3852417302131652
271,381,0.5286212801933289,1.35,0.0,4.0,0.0024306194621749456,0.00038638884332613087,3048000,0.7032196670770645,0.07812951610690004,182.92,1.3846876859664916
271,382,0.45866129010915757,1.5,0.0,4.0,0.0019360499803951826,-0.0005370955252146814,3056000,0.5304851716756821,0.05978185573062219,187.74,1.3850658094882966
271,383,0.5128883435577154,1.36,0.0,3.1000000000000085,0.0023607039603302836,-8.956431178376078e-05,3064000,0.6761625742912293,0.07960559042894144,181.76,1.384158169031143
271,384,0.4530027461051941,1.4,0.0,3.1000000000000085,0.002060688642450259,-9.296965617977548e-05,3072000,0.45408489763736726,0.06398130053088402,184.02,1.3852725768089293
271,385,0.4679008387029171,1.29,0.0,3.0,0.0019560307468054817,-0.00024592840771219926,3080000,0.8395757699012756,0.0629807309787215,178.4,1.3843180656433105
271,386,0.4507185073196888,1.47,0.0,3.0,0.002032282158761518,-0.0001450181687687291,3088000,0.6275469088554382,0.05949035668567053,185.49,1.3839087116718292
271,387,0.48218572661280634,1.33,0.0,3.1000000000000085,0.0022264811086279224,0.00010258121954393574,3096000,0.6417729467153549,0.0636665999345819,181.1,1.3844497168064118
271,388,0.3800855130702257,1.09,0.0,3.0,0.0013786071566210011,-0.00012300124944886193,3104000,0.5588826191425323,0.05682516457325162,172.3,1.3847386825084687
271,389,0.46474109023809435,1.23,0.0,3.0,0.0019940299471636535,-0.0003751220750564244,3112000,0.30680179357528686,0.0628963178419634,176.02,1.3834938263893128
270,390,0.4478765487670898,1.41,0.0,3.1000000000000085,0.0017758156447962392,0.0002580172902889899,3120000,-1.4930507409572602,0.0610860538440353,184.14,1.383724755048752
271,391,0.5053814303129911,1.57,0.0,3.1000000000000085,0.0023966417037081557,0.000557173972720193,3128000,0.7148835396766663,0.07220984687545405,191.24,1.3831068515777587
271,392,0.5978550731390715,1.64,0.0,5.0,0.003371533376703155,0.000109139624000818,3136000,0.47757895827293395,0.09168312562255355,192.77,1.3852084839344025
271,393,0.36402621656656264,1.5,0.0,4.0,0.0013250933934614295,5.3338279685704036e-05,3144000,0.7654049527645111,0.05029668920991462,187.2,1.3855768024921418
271,394,0.5852427088469266,1.37,0.0,3.0,0.0031402860716480065,-2.6782703644130377e-05,3152000,0.5799057024717331,0.08010267739624144,182.89,1.3855703020095824
271,395,0.45899981059134004,1.43,0.0,3.1000000000000085,0.0020267642643739237,6.703945255139842e-05,3160000,0.6793623566627502,0.05982440802028084,185.62,1.3855466401576997
271,396,0.40263020373880865,1.25,0.0,3.0,0.0015673460231846548,0.0006210538189043291,3168000,0.624564312696457,0.05300974008469355,176.58,1.3852100479602814
271,397,0.6063467229902745,1.51,0.0,3.1000000000000085,0.0032915858574415324,-0.0002068786436575465,3176000,0.4856243181228638,0.09057361099922275,185.88,1.3838606917858123
271,398,0.5228904989361763,1.54,0.0,3.1000000000000085,0.0027141166078217794,-0.00020101703659747728,3184000,0.5327860921621322,0.07412055339677898,187.06,1.384910328388214
271,399,0.49693461634218694,1.43,0.0,4.0,0.0024051373453767154,-0.00039694819181022465,3192000,0.38120709240436557,0.07047662557850257,183.54,1.3851967883110046
271,400,0.41047979839146137,1.31,0.0,3.0,0.0014938713436276885,-0.00013937668001744896,3200000,-0.06382385015487671,0.05718732057014484,179.18,1.3857377123832704
271,401,0.4146459089964628,1.23,0.0,3.0,0.001676086933912302,7.186573348008096e-05,3208000,0.6658607929944992,0.05231576461947884,177.16,1.3855025994777679
271,402,0.385279156267643,1.03,0.0,3.0,0.0015519703874451807,0.00023408395238220693,3216000,0.5378544116020203,0.049516466350471314,168.83,1.3854559099674224
271,403,0.4942090699076653,1.11,0.0,3.0,0.002240816170742619,0.00030619705846220315,3224000,0.5334436666965484,0.07102158038807299,171.92,1.3848464477062226
271,404,0.4792755552381277,1.27,0.0,3.0,0.0022723690649218043,3.646953424322419e-05,3232000,0.2432714456319809,0.07189232465088419,179.01,1.385293380022049
271,405,0.4886532587558031,1.21,0.0,3.0,0.002326941494247876,-0.0001292736758546198,3240000,0.5347740912437439,0.06960021829158339,176.04,1.3851773035526276
271,406,0.3422875056415796,1.19,0.0,3.0,0.0011309952350347886,8.838863446726464e-05,3248000,0.4951490926742554,0.047648747478150115,176.5,1.3857763063907624
271,407,0.5273404026031494,1.33,0.0,3.0,0.0024048856306035306,-0.0005644086105166935,3256000,0.811439397931099,0.06945776536504307,181.13,1.385384759902954
271,408,0.5158784824609757,1.75,0.0,4.0,0.00243760340155859,-0.00020470289498916827,3264000,0.6991758120059967,0.07265648720188288,196.95,1.3849996542930603
271,409,0.3426180838793516,1.61,0.0,4.0,0.0010639592815641663,0.0005219335408764891,3272000,0.6713868457078934,0.045142750773151524,191.17,1.385461927652359
270,410,0.4618338577449322,1.31,0.0,3.0,0.001976408622431336,0.00021056991128716617,3280000,0.5882724052667618,0.0646707323020336,179.7,1.3849840831756592
270,411,0.47285495072603223,1.36,0.0,3.0,0.002150497031325358,-0.00022417635809688364,3288000,0.5899430596828461,0.0669454523411215,179.09,1.3852494168281555
270,412,0.3738699151575565,1.24,0.0,3.0,0.0013802577859314625,0.0002093359807622619,3296000,0.6338396567106247,0.050649379983661216,175.47,1.3846627533435822
270,413,0.4745535649359226,1.32,0.0,3.0,0.0020762541433941807,-3.4405264232191256e-05,3304000,0.6443344533443451,0.06554002970817562,180.63,1.3844668507575988
270,414,0.36924334831535816,1.29,0.0,3.0,0.0013818025996079086,0.00013168364925149944,3312000,0.6697079247236252,0.052196698491951826,177.51,1.3833548760414123
270,415,0.43917487680912015,1.14,0.0,3.0,0.0017116312111829758,-0.00022547403234057128,3320000,0.5388901519775391,0.06612218673249852,171.63,1.383539206981659
270,416,0.42297138668596745,0.99,0.0,3.0,0.0017757103188341715,-0.0007027371064032195,3328000,0.5801793968677521,0.06435769510207963,167.33,1.3845652186870574
270,417,0.5220099675655365,1.14,0.0,3.0,0.0024972666848043445,3.7098318280186504e-05,3336000,0.012299261093139648,0.07419562643310768,170.91,1.382773208618164
270,418,0.4660926730930805,1.29,0.0,3.0,0.0020627790792059385,3.83076555954176e-05,3344000,0.6284988486766815,0.06437071257466219,175.91,1.3831701254844666
270,419,0.4770551668852568,1.21,0.0,3.0,0.0023695250663149634,-9.730936260893942e-05,3352000,0.7110465097427369,0.0765402673992287,174.39,1.3838858747482299
270,420,0.5149455031007528,1.39,0.0,3.0,0.0024607664259383454,-2.7277172312096808e-05,3360000,0.7200617009401321,0.07389690881287624,185.14,1.3844595682621001
270,421,0.39031425207853315,1.33,0.0,3.0,0.0014583583272178657,0.0002515912569651846,3368000,0.5707735466957092,0.054810335960159315,182.55,1.3851247596740723
270,422,0.3830198510736227,1.11,0.0,3.0,0.0016291716111300047,7.700471483985893e-05,3376000,0.5864279508590698,0.05619188648425621,170.87,1.3852836513519287
270,423,0.3590608874708414,1.16,0.0,3.0,0.00131631176926021,-1.6906807286432012e-05,3384000,0.7661849600076676,0.048657913831441794,174.42,1.3856823825836182
270,424,0.3735698786377907,1.02,0.0,3.0,0.0013304705568225473,0.0002190870051708771,3392000,0.6331576049327851,0.05486149638309334,168.82,1.3850161957740783
270,425,0.46777179643511774,1.13,0.0,3.0,0.0020341654778894738,-0.0003202988920384087,3400000,0.7006808745861054,0.06578120210036659,172.88,1.3838573968410492
270,426,0.47148085296154024,1.45,0.0,3.0,0.002060999557070318,-0.00017286604495893697,3408000,0.6207270812988281,0.06416924477362103,185.41,1.382539563179016
270,427,0.4330504710227251,1.55,0.0,3.0,0.0016294990457390668,0.0006845529828569852,3416000,0.5559836328029633,0.05667576891337745,187.23,1.3826392710208892
270,428,0.42688838236033916,1.38,0.0,3.0,0.0018419803098004195,-0.0010131220994662727,3424000,0.19375414729118348,0.06280963558296267,180.96,1.3831291353702546
270,429,0.5129393468052149,1.23,0.0,3.0,0.0025197691627545284,0.0003591205300472211,3432000,0.35530757129192353,0.07036366541549985,174.69,1.3841938519477843
270,430,0.511577644571662,1.26,0.0,3.0,0.0023583214955942822,-4.19489003252238e-05,3440000,0.3996329826116562,0.06741212405841926,174.33,1.384876264333725
270,431,0.47467839732766154,1.31,0.0,3.0,0.001932603904788266,-0.00023084830805601087,3448000,0.06843400061130524,0.06410993298448547,176.14,1.3845949912071227
270,432,0.5151471002399921,1.38,0.0,3.0,0.0023518035628512734,9.850108763203025e-05,3456000,0.3484388190507889,0.07547249387885537,181.85,1.3842037558555602
270,433,0.3617151714861393,1.27,0.0,3.0,0.0012439262261978,4.408416653859604e-05,3464000,0.8114066022634506,0.048961222154557,177.74,1.3845638287067414
270,434,0.3832499726116657,1.23,0.0,3.0,0.0014052842085220617,0.00020350369375591982,3472000,0.6626249897480011,0.048707001468153654,175.27,1.385036996603012
270,435,0.40219434089958667,1.3,0.0,3.0,0.0016995870566461236,0.00018028356513241306,3480000,0.6653386926651002,0.05868964564811519,178.85,1.3842331337928773
270,436,0.4607816634327173,1.31,0.0,3.0,0.0019383974483935162,-0.0011151948402039124,3488000,0.4103391933441162,0.06515520531207562,180.01,1.384668275117874
270,437,0.4621493685990572,1.26,0.0,3.0,0.0021272469039831775,0.0001728077922598459,3496000,0.5031973326206207,0.06409474817004461,178.44,1.3832652807235717
270,438,0.44681225165724753,1.24,0.0,3.0,0.0019759166500080026,-0.0005923633463135047,3504000,0.3731973844766617,0.06648061159911688,176.43,1.382859649658203
270,439,0.31696954429149626,1.04,0.0,3.0,0.0011158207823427802,4.443060781341046e-05,3512000,0.4704320329427719,0.042106051666911434,167.82,1.3841626787185668
270,440,0.45000303782522677,1.18,0.0,3.0,0.001847374809331086,0.0003633973504474852,3520000,0.699613311290741,0.06177739243588923,172.52,1.3845166671276092
270,441,0.4354008020460606,1.36,0.0,3.0,0.0018490278773242608,7.681816688318577e-05,3528000,0.5594167512655258,0.058567568573097556,180.89,1.3849214959144591
270,442,0.44326796039938926,1.23,0.0,3.0,0.0020267806737319914,0.000213321051269304,3536000,0.673191876411438,0.06917864905972088,177.52,1.3852562296390534
270,443,0.5081280137598515,1.4,0.0,3.0,0.0021855357113236096,0.0001277146268694196,3544000,0.6281726902723312,0.07180678881880186,183.79,1.3852631103992463
270,444,0.45409848153591154,1.39,0.0,3.0,0.002143510281021008,-0.00038707877567503604,3552000,0.3886500161886215,0.06705479653385875,183.71,1.3855186581611634
270,445,0.5085842642188072,1.3,0.0,3.0,0.002542860451430897,-0.0002894350601127371,3560000,0.6863883048295975,0.07340261899936057,179.91,1.3849607706069946
270,446,0.3868491557240486,1.26,0.0,3.1000000000000085,0.001311901925582788,0.00012807878629246262,3568000,0.4831560730934143,0.05380418855714934,177.24,1.3843574285507203
270,447,0.45557420067489146,1.33,0.0,3.0,0.0020059195469366384,-0.0001373029600654263,3576000,0.31696261823177335,0.061942101451752433,180.33,1.3848744630813599
270,448,0.42905153170228005,1.46,0.0,3.0,0.0018124327865371014,-1.9055046723224224e-05,3584000,0.7228282284736633,0.05767583096492526,186.16,1.3853909873962402
270,449,0.4394575110822916,1.37,0.0,3.1000000000000085,0.001799298964033369,0.00038827500756269726,3592000,0.5907605755329132,0.06136680298106474,181.25,1.3856606674194336
270,450,0.38103899240493777,1.28,0.0,4.0,0.0013538430108019383,-1.8983201989613008e-05,3600000,0.46917427480220797,0.05130776662366152,177.32,1.3855745601654053
270,451,0.3641940897703171,1.09,0.0,3.0,0.0013076632949378109,9.751741970831062e-05,3608000,0.6939218068122863,0.049674296259020895,171.04,1.3854098904132843
270,452,0.4800266329944134,1.32,0.0,3.0,0.0023073698399457498,0.00011775395956647117,3616000,0.7105959534645081,0.0646921845554458,179.35,1.3855441474914552
270,453,0.4993697868287563,1.56,0.0,3.0,0.0022065715845383236,-0.00023878889753177644,3624000,0.48531117260456086,0.06918747907057017,188.16,1.3854584693908691
270,454,0.39744280725717546,1.44,0.0,3.0,0.0014885385292109277,4.614384233718738e-05,3632000,0.690112075805664,0.050424593461357026,184.14,1.384977252483368
270,455,0.36789855152368545,1.3,0.0,3.0,0.0012920072960332619,0.0002704587822518079,3640000,0.558010162115097,0.050868298894076035,178.47,1.3846149671077728
270,456,0.3808610225468874,1.28,0.0,3.0,0.0013297353031884996,-4.6671999152749775e-05,3648000,0.7494314628839492,0.049819209227886505,178.39,1.3856590938568116
270,457,0.38489878088235857,1.24,0.0,3.0,0.0014142158921458758,5.056107125710696e-05,3656000,0.6376056981086731,0.05300839361290764,177.64,1.3853312277793883
270,458,0.38596651449799535,1.27,0.0,3.0,0.0013287180207044002,-0.0006109400249988539,3664000,0.42102195203304293,0.05244016111735868,178.02,1.3853894150257111
270,459,0.3918707949668169,1.02,0.0,3.0,0.0016187881749283406,-1.0275307649862953e-05,3672000,0.5333828109502793,0.0556536028314444,166.07,1.3853627252578735
270,460,0.4919681207090616,1.18,0.0,3.1000000000000085,0.0024308788486814593,-0.0003111802565399557,3680000,0.18327549517154693,0.06884514377076147,173.01,1.3850900208950043
270,461,0.3651404268294573,1.26,0.0,3.0,0.0013153787189366995,-8.711995244084392e-05,3688000,0.6623875617980957,0.05067564385760662,176.91,1.3850034773349762
270,462,0.40525909334421156,1.2,0.0,3.0,0.0015820963375881548,-9.472483638091945e-05,3696000,0.7524020606279374,0.05542389987715965,175.5,1.385520067214966
270,463,0.45026119478046894,1.53,0.0,3.1000000000000085,0.0020427818521420705,0.00031413215736392886,3704000,0.8463812917470932,0.05903687826668809,188.74,1.3847395253181458
270,464,0.43500511430203914,1.54,0.0,4.0,0.0017456001772734452,-9.176435705740005e-06,3712000,0.23188699185848236,0.06353664529430758,190.5,1.3853271234035491
270,465,0.4230310993641615,1.5,0.0,4.0,0.0016421359219384612,-0.00027871305130247495,3720000,0.43119615137577055,0.05606830201954632,187.05,1.3849192762374878
270,466,0.3050417833030224,1.22,0.0,2.1000000000000085,0.0009007471933728084,0.00037796555916429496,3728000,0.7473590290546417,0.03851924528806961,174.73,1.384841458797455
270,467,0.4425112011283636,0.99,0.0,2.0,0.0018012785159953637,0.00023403210027026945,3736000,0.30602874159812926,0.06322031309032591,166.88,1.3848329424858092
270,468,0.31695059560239314,0.98,0.0,3.0,0.001025320820590423,-0.00013633679604936334,3744000,0.7345232152938843,0.040919657710526094,167.13,1.3837042272090911
270,469,0.3952633625268936,1.25,0.0,3.0,0.0014637205774488393,0.00030768656983127586,3752000,0.7979192686080933,0.0522954113243341,176.53,1.3849541163444519
270,470,0.4204405080527067,1.19,0.0,3.0,0.001661690309192636,-0.0004819475371550652,3760000,0.35187808990478514,0.05841768168766762,173.99,1.3854803538322449
270,471,0.510725511983037,1.13,0.0,3.0,0.002484876266826177,0.0005404199312033597,3768000,0.15050606608390807,0.07331107657434834,171.81,1.3851697587966918
270,472,0.5234974042326211,1.53,0.0,3.0,0.0022413134846283357,-0.0006856574192352127,3776000,0.7560885429382325,0.078592871435817,187.69,1.3850422644615172
270,473,0.5149268685281276,1.73,0.0,4.0,0.0024949234210362194,-0.00012603998562553897,3784000,0.616385760307312,0.06941596766984663,196.31,1.3852307844161986
270,474,0.5193989316374064,1.68,0.0,3.1000000000000085,0.0024971743693458846,4.517907480476424e-05,3792000,0.3634514081478119,0.0717379493150126,193.68,1.3852445149421693
270,475,0.394466388002038,1.34,0.0,3.0,0.0017213643405557377,-0.0001115567484521307,3800000,0.4956573486328125,0.051496977733676806,182.41,1.3849852991104126
270,476,0.44195139579474924,1.25,0.0,3.0,0.0018025730358203873,0.00038805486590717917,3808000,0.5655059546232224,0.06234075853728938,178.81,1.3850997817516326
270,477,0.3482408440113068,1.2,0.0,3.0,0.0010880705632735045,-0.00019476397166727112,3816000,0.6851661485433579,0.046734983828004416,175.67,1.3849881279468537
270,478,0.3216876129060984,0.97,0.0,3.0,0.0009955701168291853,4.312613920774311e-05,3824000,0.5397969752550125,0.04273978559076097,165.41,1.3853240621089935
270,479,0.38069553807377815,1.07,0.0,3.0,0.0014362805086784646,-0.0003349430803427822,3832000,0.5043465012311935,0.05415806204732914,170.52,1.3850798273086549
270,480,0.48480867601931094,1.28,0.0,3.0,0.002157646460655087,0.0012036410558357601,3840000,0.658254781961441,0.06711656214804927,180.15,1.3853176856040954
270,481,0.4457334365695715,1.36,0.0,3.0,0.001866932287630334,-0.0008773014239704935,3848000,0.42006946563720704,0.0732403309282051,182.87,1.3850233149528504
270,482,0.4019227107614279,1.16,0.0,3.0,0.001535872414096957,-0.00010586359523585998,3856000,0.7470040339231491,0.05498576450109946,174.33,1.3856441533565522
270,483,0.4301721200346947,1.33,0.0,3.0,0.001644946863161749,8.718697366930428e-05,3864000,0.7207920265197754,0.05680449867782311,182.42,1.3853606617450713
270,484,0.36299368754029276,1.37,0.0,4.0,0.0012402525107972906,-0.00024310091248480603,3872000,0.5795082676410676,0.04679119707398601,184.71,1.3833703815937042
270,485,0.3410617878288031,1.1,0.0,3.0,0.0013677772490336792,-0.0002836543526063906,3880000,-0.22194477438926696,0.045818221958620835,170.61,1.38304346203804
270,486,0.35846108056604864,1.12,0.0,3.0,0.0012504139437078266,0.00017794529492675792,3888000,0.7386608773469925,0.05104000246882033,170.37,1.3827544045448303
270,487,0.3494810379296541,1.24,0.0,3.1000000000000085,0.0012399923078737628,2.3433792521245777e-05,3896000,0.6369815200567246,0.04892960750138679,175.8,1.38435817360878
270,488,0.2772824101895094,1.14,0.0,3.0,0.0007137240312295035,0.0001523126901156502,3904000,0.5458453285694123,0.03670503009165025,172.8,1.383968381881714
270,489,0.5104089060425758,1.17,0.0,3.0,0.0023044114850927144,-0.0003244371959590353,3912000,0.6504156917333603,0.07013715763741037,175.42,1.3835778224468231
270,490,0.4189397265762091,1.44,0.0,3.1000000000000085,0.0016196547689469299,0.00018469680711859836,3920000,0.6818902933597565,0.05964797869380642,182.18,1.3853452956676484
270,491,0.43876285053789615,1.57,0.0,4.0,0.001757511186224292,-0.0001481861883075908,3928000,0.540179318189621,0.06473835785711027,187.48,1.3845210134983064
270,492,0.2943061628192663,1.18,0.0,3.0,0.0008313379560422618,2.7984107873635367e-05,3936000,0.7050796771049499,0.04023393534331765,174.48,1.3852120435237885
