PMM:episode_rewards,frames,clip_fraction,value_loss,P01:episode_rewards,epoch_idx,advantage_norm,explained_variance,policy_entropy,policy_loss,episode_length,approx_kl_divergence,P09:episode_rewards,fps,grad_norm
267.75,2232320,0.1819091796875,0.012974901454072096,97.5,218,15.968717777729035,1.6391277313232423e-08,1.5930248729884624,-0.0014300891547463835,374.98,0.0018511215412786441,575.0,238,0.052887285669776275
262.75,2242560,0.2057373046875,0.010847125794134627,75.0,219,15.968717676401138,-1.862645149230957e-08,1.6606638751924039,-0.0007690544531214982,371.94,0.0017463313640405432,575.0,238,0.054044250013923725
232.5,2252800,0.1822265625,0.011791457251274551,75.0,220,15.96871775984764,-4.470348358154297e-09,1.7027111135423183,-0.0009368501014250796,354.76,0.001804274788571547,430.0000000000004,238,0.052875269049788766
236.25,2263040,0.1972900390625,0.013002331640018383,75.0,221,15.96871787905693,-1.2665987014770507e-08,1.7070052832365037,-0.0008032746216485975,355.02,0.0019227708500750395,550.0,238,0.05594169311701523
233.25,2273280,0.212890625,0.013488575610972475,75.0,222,15.968717736005782,-2.123415470123291e-08,1.6969386793673038,-0.0010157530417927775,356.33,0.0020051976401475715,457.5000000000006,238,0.05663000234590968
267.25,2283520,0.2177978515625,0.01590104352799244,75.0,223,15.96871793270111,3.7252902984619143e-10,1.6763235174119473,-0.001110760018855217,355.92,0.0017983427824447063,575.0,238,0.06171574145923788
283.75,2293760,0.221337890625,0.01563860005553579,125.0,224,15.96871801018715,2.6077032089233397e-09,1.6404059953987598,-0.00136660412827041,363.54,0.0020782321864885487,575.0,238,0.05736606377579208
301.75,2304000,0.170654296875,0.015317227677587652,150.0,225,15.968717867136002,-7.450580596923829e-10,1.6569422632455826,-0.000981702178978594,356.2,0.0016057828829502796,575.0,238,0.05605775652086246
292.5,2314240,0.20068359375,0.014649937866488471,150.0,226,15.96871771812439,-6.332993507385254e-09,1.6589825876057147,-0.0011982577583694366,352.77,0.001824914416079082,575.0,238,0.058139856905126255
277.5,2324480,0.2024169921875,0.014040694136929233,125.0,227,15.968717819452285,-1.862645149230957e-09,1.6733059771358967,-0.0013605266572994878,352.24,0.0018863171964540015,502.5000000000002,238,0.05768393075444837
255.0,2334720,0.2071533203125,0.011877298484614584,75.0,228,15.968717688322068,2.16066837310791e-08,1.7157959319651126,-0.0012027585893520155,349.59,0.0019911897454846896,500.0,238,0.053417845045669286
229.5,2344960,0.2682373046875,0.010741925218098913,50.0,229,15.968717765808105,-2.2351741790771484e-08,1.7287723787128926,-0.001427044613228645,346.43,0.002474029209548689,432.5000000000006,238,0.054382284525541315
212.5,2355200,0.244384765625,0.010254774275381351,50.0,230,15.968717885017394,-4.8428773880004884e-09,1.716908824443817,-0.0014437705187447137,341.97,0.00235313799640835,500.0,238,0.05036134456249134
203.5,2365440,0.2033447265625,0.013951181300217285,50.0,231,15.968718028068542,1.5273690223693846e-08,1.6665773302316667,-0.0016367592386814067,335.7,0.0018688134651370092,400.0,238,0.054658659594862304
227.5,2375680,0.18759765625,0.014646448737767059,72.50000000000001,232,15.968717902898788,-6.332993507385254e-09,1.6217167653143405,-0.0008505810859787743,337.38,0.0017151851659491513,377.5000000000002,238,0.0541689897663918
248.0,2385920,0.16044921875,0.015199818895780481,100.0,233,15.968717902898788,-3.3527612686157227e-09,1.646011521667242,-0.0008676838446262991,336.78,0.0015029047211783109,377.5000000000002,238,0.055507960037982154
249.0,2396160,0.213623046875,0.013306315596855712,122.5,234,15.968717873096466,-1.3783574104309083e-08,1.633055780827999,-0.0011407693167711842,339.99,0.0017934721458345848,352.5000000000002,238,0.055279162104151146
246.0,2406400,0.2369873046875,0.013639026666351129,100.0,235,15.968717920780183,-6.332993507385254e-09,1.6548389196395874,-0.0016004546156182186,343.64,0.002115977840753658,352.5000000000002,238,0.05686912653251097
238.75,2416640,0.2060546875,0.011969390873855446,100.0,236,15.968717783689499,-1.6763806343078613e-08,1.7240007787942886,-0.000995281867290032,342.78,0.0016824522266063013,427.5000000000002,238,0.05306247241123992
223.0,2426880,0.197705078125,0.010635216736409348,75.0,237,15.968717789649963,7.450580596923828e-09,1.7398659721016885,-0.0010937531736999518,344.46,0.0016951838144962038,427.5000000000002,238,0.05342752355814462
204.25,2437120,0.219970703125,0.011526364383735199,50.0,238,15.96871775984764,-1.080334186553955e-08,1.7170713618397713,-0.0011831317060568836,337.75,0.0018515060054113519,380.00000000000045,238,0.05563458756309936
187.0,2447360,0.2329833984375,0.009301818868652844,50.0,239,15.968717420101166,-5.587935447692871e-09,1.7350331842899323,-0.0011600246718444396,334.01,0.0021183947810754942,352.5000000000002,238,0.054280191065088114
179.0,2457600,0.235595703125,0.0096333230874734,25.0,240,15.96871783733368,1.080334186553955e-08,1.7309813305735589,-0.0014342744558234698,329.22,0.002339448500015351,375.0,238,0.052276267689389797
175.0,2467840,0.262109375,0.008243261359257303,25.0,241,15.968717086315156,-6.7055225372314455e-09,1.702982920408249,-0.0008702496292244177,329.48,0.002355292019836952,450.0,238,0.052982908557744735
152.0,2478080,0.2352783203125,0.005924876354102793,25.0,242,15.968712264299393,6.7055225372314455e-09,1.7039528965950013,-0.00042184177800663747,324.51,0.00202226768168714,405.00000000000045,238,0.05026800261255345
114.75,2488320,0.2784423828125,0.004405348719903124,0.0,243,15.968711632490159,-1.0058283805847169e-08,1.6912848688662052,-0.001183796353143407,314.8,0.002394320259190863,277.5000000000002,238,0.04847936044809774
92.75,2498560,0.2794189453125,0.0056165951581817804,0.0,244,15.968703299760818,-1.080334186553955e-08,1.711508294939995,-0.0008619667733000824,310.75,0.0023292771471346897,177.50000000000023,238,0.0521833876547241
76.75,2508800,0.3504150390625,0.004109526597027013,0.0,245,15.968712162971496,-3.3527612686157227e-09,1.7099786810576916,-0.0010169323169975542,307.99,0.0032817798503288033,152.50000000000023,238,0.04883329075156724
65.25,2519040,0.2417236328125,0.003251301714731625,0.0,246,15.968712729215621,5.960464477539063e-09,1.6390316739678383,-0.000939585945525323,304.91,0.001957317444924911,127.50000000000021,238,0.047533121092761685
63.5,2529280,0.2549072265625,0.004932953370616389,0.0,247,15.968715471029281,5.587935447692871e-09,1.5904741391539574,-0.00097660690335033,304.2,0.0027541573777966734,125.0,238,0.04633279471266781
59.75,2539520,0.31396484375,0.004627834965594957,0.0,248,15.968717366456985,-8.940696716308593e-09,1.6792460083961487,-0.0015877123634709279,303.3,0.002744917644409384,125.0,238,0.04821717857758828
74.0,2549760,0.2841552734375,0.0062170106381472575,0.0,249,15.96871401667595,-1.564621925354004e-08,1.7433212533593179,-0.0009482648620178225,307.43,0.0023392035749850494,175.0,238,0.050912803139090745
94.0,2560000,0.306787109375,0.006613740297899895,0.0,250,15.968709272146224,-1.2293457984924316e-08,1.7540135018527507,-0.0016118213163281326,311.66,0.002700026047943993,200.0,238,0.04950991473833665
105.5,2570240,0.309228515625,0.006787535968305747,22.500000000000007,251,15.968717378377914,-1.4901161193847657e-09,1.7448189027607441,-0.00120411168463761,316.09,0.002581844208577877,225.0,238,0.05128521819191456
124.0,2580480,0.249169921875,0.006721002047243019,25.0,252,15.968717420101166,4.8428773880004884e-09,1.748143231868744,-0.0008836783370497869,323.2,0.002139867798018713,252.50000000000023,238,0.051705597276925974
115.0,2590720,0.26435546875,0.007189902739537501,25.0,253,15.968717509508133,-2.60770320892334e-08,1.750434197485447,-0.000848006221713149,320.97,0.002273153550288498,225.0,238,0.05322006982768658
126.5,2600960,0.232177734375,0.007572240503941429,25.0,254,15.968717867136002,-1.2293457984924316e-08,1.7469528891146182,-0.0009621304485335713,321.82,0.0017175860756196925,252.50000000000023,238,0.054035370434938515
121.25,2611200,0.2541748046875,0.00685722188904947,25.0,255,15.968717354536057,-8.568167686462402e-09,1.7232752539217473,-0.0012642571338801645,313.81,0.0023854879892724057,252.50000000000023,238,0.050396897641169544
136.0,2621440,0.307373046875,0.006090458703317836,25.0,256,15.968712985515594,-4.8428773880004884e-09,1.7159909069538117,-0.001333049970708089,311.23,0.0027523441958237525,425.0,238,0.050290864649101194
118.75,2631680,0.24140625,0.0062749831529288255,25.0,257,15.968716365098953,1.1175870895385742e-09,1.660129837691784,-0.0013171522696211468,305.95,0.002278294706241013,357.5000000000007,238,0.04903613233142677
121.0,2641920,0.1931884765625,0.007936754701950122,25.0,258,15.968717789649963,2.7194619178771972e-08,1.724823896586895,-0.001016518065443961,311.13,0.0017010574274820556,357.5000000000007,238,0.050262068848095864
117.0,2652160,0.2287841796875,0.008645386308307934,25.0,259,15.968717640638351,-8.940696716308593e-09,1.7474407777190208,-0.0010644514186424203,314.23,0.0019469810369287187,227.5000000000002,238,0.051902816651641856
143.75,2662400,0.2834228515625,0.008653189291180752,25.0,260,15.968717616796493,7.450580596923829e-10,1.7430360287427902,-0.0011608566834183875,323.54,0.002361499549670043,302.5000000000002,238,0.050842673400142126
173.5,2672640,0.22890625,0.010585621845348215,25.0,261,15.968717670440673,-4.097819328308106e-09,1.6898611716926097,-0.0010306860094715375,334.36,0.001971677418202944,405.00000000000045,238,0.05350032257490497
188.75,2682880,0.196337890625,0.012183505251596217,50.0,262,15.96871777176857,-2.0489096641540527e-08,1.7121918074786664,-0.0010418914953334024,341.04,0.0016124952668548076,377.5000000000002,238,0.054058677250715094
216.0,2693120,0.237646484375,0.011579320665623527,47.50000000000001,263,15.968717807531357,7.450580596923828e-09,1.7062485978007316,-0.0009643316952860914,350.27,0.0019808505108983355,455.0000000000004,239,0.056804087345681244
243.5,2703360,0.1970703125,0.013075947950710543,72.50000000000001,264,15.968717741966248,-5.215406417846679e-09,1.709269667416811,-0.0004323555822338676,363.8,0.0015697741966960166,505.00000000000045,239,0.056167241700188664
260.25,2713600,0.26416015625,0.012917950628616382,97.5,265,15.968717741966248,1.9744038581848144e-08,1.711652184277773,-0.0013919491710112197,364.11,0.002194254458959222,550.0,239,0.05770839038683993
274.75,2723840,0.2208251953125,0.012249609540958772,100.0,266,15.968717885017394,3.3527612686157227e-09,1.7336533226072788,-0.0009732861457450781,362.61,0.0017370384008017937,550.0,239,0.05483057178600524
244.5,2734080,0.201708984375,0.010388308826441062,75.0,267,15.96871783733368,3.725290298461914e-09,1.764385199546814,-0.0012313263876421842,346.03,0.0018503161124840517,550.0,239,0.05204896407168149
199.5,2744320,0.2998779296875,0.006914171590216489,25.0,268,15.968675291538238,1.7508864402770997e-08,1.7592315174639226,-0.001410125089023495,333.55,0.0026710353771818517,550.0,239,0.054431543441144425
135.75,2754560,0.2650146484375,0.005647345508668878,0.0,269,15.968717181682587,-6.7055225372314455e-09,1.7409175649285316,-0.001038782553951023,320.52,0.0021732934297318705,275.0,239,0.05127312907860147
84.0,2764800,0.2964111328125,0.0029270762914279658,0.0,270,15.968712681531906,-1.1175870895385742e-09,1.7146554574370385,-0.0005260383804852609,305.53,0.0025036187411160427,177.50000000000023,239,0.046706157336933715
57.75,2775040,0.3002197265625,0.004321592308360778,0.0,271,15.968716406822205,-1.601874828338623e-08,1.7282874867320062,-0.0011128838086733595,297.22,0.003073606025600384,125.0,239,0.04557134089152616
65.5,2785280,0.291259765625,0.0070370952315897736,0.0,272,15.96871657371521,1.30385160446167e-08,1.7752381540834903,-0.0010802177213918185,298.96,0.0023466164054866566,150.0,239,0.0515341623954433
97.75,2795520,0.313720703125,0.0065341404714786225,0.0,273,15.968717157840729,-6.332993507385254e-09,1.7617322228848935,-0.0015114030713448301,311.23,0.0025864326933174196,202.50000000000023,239,0.05112249787816434
113.75,2805760,0.3006103515625,0.006075624596337548,25.0,274,15.968716257810593,-8.568167686462402e-09,1.731393513828516,-0.0010449947923916625,319.25,0.002194367017204968,230.0000000000004,239,0.050231324185215406
126.25,2816000,0.270849609375,0.00687116152184899,22.500000000000007,275,15.968717533349992,-3.3527612686157227e-09,1.6983220234513283,-0.0009944030261976877,325.31,0.002438674200942614,252.50000000000023,239,0.051511474776074775
118.0,2826240,0.3051025390625,0.005418938356626768,0.0,276,15.968712657690048,7.450580596923829e-10,1.66198810338974,-0.0010861765797017143,321.06,0.002301113857083692,250.0,239,0.0500853220713391
115.0,2836480,0.2674072265625,0.006077765994171358,0.0,277,15.968716669082642,4.097819328308106e-09,1.6498384922742844,-0.001009419438923942,319.09,0.0019610654499672363,227.5000000000002,239,0.05158294568150244
97.5,2846720,0.2831787109375,0.007363264300727224,0.0,278,15.968716877698899,3.3527612686157227e-09,1.6672426603734494,-0.0010203498335613404,310.71,0.0022277046488511586,175.0,239,0.05119315722987575
101.5,2856960,0.222314453125,0.007895044170936671,22.500000000000007,279,15.968716913461686,1.0430812835693359e-08,1.6556178048253058,-0.0011064826947404071,309.34,0.0017249481280430246,177.50000000000023,239,0.050657697550277436
113.75,2867200,0.225048828125,0.007397011041939549,25.0,280,15.968717724084854,-5.960464477539063e-09,1.6469246722757815,-0.0009343260197056224,316.04,0.0019520490661335543,200.0,239,0.049963415417937994
126.5,2877440,0.2705078125,0.008106081769437879,25.0,281,15.968717855215072,1.862645149230957e-09,1.6775090917944908,-0.0010720938083977672,325.72,0.002137756615775288,250.0,239,0.05243733990008601
138.0,2887680,0.2663818359375,0.007005427766762296,25.0,282,15.96871770620346,-1.1175870895385742e-09,1.6930847451090814,-0.0010929627514997264,331.4,0.002060715960953985,250.0,239,0.0523524268906308
114.75,2897920,0.2622314453125,0.004677656218320436,25.0,283,15.96869934797287,-8.195638656616212e-09,1.6681859090924263,-0.001200071054699947,324.12,0.0020603681597776815,250.0,239,0.04532779978257714
104.25,2908160,0.258447265625,0.006255460996271722,22.500000000000007,284,15.968717461824417,-5.960464477539063e-09,1.6734279587864875,-0.0008141818709191285,317.41,0.0020709950442039824,200.0,239,0.049566070177898935
71.75,2918400,0.268115234375,0.0036525088025985307,0.0,285,15.968643468618392,-1.2665987014770507e-08,1.6482118785381317,-0.0010354952773923287,306.48,0.0021190726479517253,125.0,239,0.04726160063755104
71.25,2928640,0.3211669921875,0.004404176031357565,0.0,286,15.968716555833817,4.097819328308106e-09,1.719011478126049,-0.0013074599904939533,305.99,0.0025514285216218014,125.0,239,0.04661308331294205
75.75,2938880,0.3091796875,0.00711034801970527,0.0,287,15.968717378377914,-1.4528632164001465e-08,1.752160083502531,-0.0014036544824193697,308.35,0.0027173899610374976,175.0,239,0.05169883136829419
104.25,2949120,0.27373046875,0.008959768156000792,0.0,288,15.96871754527092,-5.587935447692871e-09,1.7537095367908477,-0.0011043176091334317,316.18,0.002242764546815579,250.0,239,0.053400136356409986
129.25,2959360,0.332275390625,0.006374481086521655,0.0,289,15.968711131811142,-5.215406417846679e-09,1.7360891044139861,-0.0012777372197888327,321.76,0.002750496527426094,252.50000000000023,239,0.05153481273289543
108.25,2969600,0.31552734375,0.005041367941203134,25.0,290,15.968716341257096,-2.2351741790771484e-09,1.6990373864769936,-0.0007812781397660729,316.42,0.0033071462306025977,202.50000000000023,239,0.049879348038351326
98.25,2979840,0.2751708984375,0.007100019683434766,0.0,291,15.96871377825737,2.9802322387695314e-09,1.7038112096488476,-0.0008381630577787291,313.42,0.002227546588255791,177.50000000000023,239,0.051651400400364034
96.25,2990080,0.321240234375,0.006420485432704482,0.0,292,15.968717259168624,1.1175870895385742e-08,1.702673202753067,-0.0011796079383202597,311.1,0.00253599670559197,200.0,239,0.05185640939785006
117.75,3000320,0.3242431640625,0.00821327920530166,0.0,293,15.968717640638351,8.195638656616212e-09,1.7207300990819931,-0.0012092882512661162,317.95,0.0025602576064784445,225.0,239,0.054789856900204936
141.0,3010560,0.28251953125,0.009566612703110877,22.500000000000007,294,15.968717736005782,-5.960464477539063e-09,1.7147768177092075,-0.0011028036067727953,326.08,0.0020518698472471895,275.0,239,0.05352248570660926
174.0,3020800,0.2123291015625,0.011143475479366316,25.0,295,15.968717694282532,9.685754776000977e-09,1.7270683191716671,-0.0010530912317335606,335.82,0.0016458524045390277,337.500000000001,239,0.05404532135466398
203.5,3031040,0.2173583984375,0.011763450621219817,25.0,296,15.968717628717423,-1.825392246246338e-08,1.7114274948835373,-0.0012093746659957104,341.54,0.001626827769433703,477.5000000000002,239,0.05440895940714485
208.5,3041280,0.1912841796875,0.010530729476397483,25.0,297,15.968717110157012,-6.7055225372314455e-09,1.698975221067667,-0.0007279906843905337,343.54,0.0014709895586236144,480.00000000000045,239,0.051178454402580155
203.0,3051520,0.187158203125,0.011193235606333474,50.0,298,15.968717712163926,-1.0430812835693359e-08,1.6836331255733967,-0.0011065483857237268,345.79,0.0014981852049132272,427.5000000000002,239,0.05152254734255387
198.75,3061760,0.2150146484375,0.00987738447583979,47.50000000000001,299,15.96871789097786,8.940696716308593e-09,1.7086768917739392,-0.0010939521864202107,343.98,0.0015672931205813257,380.00000000000045,239,0.052634525364944694
199.0,3072000,0.2355712890625,0.011526662376127206,47.50000000000001,300,15.968717789649963,-1.1920928955078126e-08,1.7131910398602486,-0.00169581871596165,344.18,0.0016144441541200648,375.0,239,0.05562817029126812
204.25,3082240,0.2269287109375,0.010864445166953373,50.0,301,15.968717753887177,-9.685754776000977e-09,1.7007918186485766,-0.000968652419760474,340.72,0.0016447154882428094,432.5000000000006,239,0.05370984206158358
204.0,3092480,0.2024169921875,0.010307990767614683,25.0,302,15.968717783689499,-1.564621925354004e-08,1.6990917704999446,-0.0010042565583717078,333.96,0.0015358970542024507,455.0000000000004,239,0.053070070851755725
215.0,3102720,0.2150146484375,0.012253465125104413,50.0,303,15.968717896938324,1.4528632164001465e-08,1.709047407656908,-0.0011097013295511716,336.7,0.001594725266943442,500.0,239,0.055566393068613065
216.25,3112960,0.2395263671875,0.011474354249367024,50.0,304,15.968717980384827,5.960464477539063e-09,1.698247055709362,-0.0014162676387059036,339.54,0.0017999651709487807,455.0000000000004,239,0.054799823045884134
212.0,3123200,0.2111328125,0.011162297226474039,75.0,305,15.968717557191848,1.1920928955078126e-08,1.6976218491792678,-0.0007691114729823312,341.06,0.0014528100806160183,352.5000000000002,239,0.055121029616082375
184.25,3133440,0.2173583984375,0.008634062603141502,50.0,306,15.968717539310456,1.0058283805847169e-08,1.678573017567396,-0.000851462002901826,330.01,0.0016218425549709536,350.0,240,0.05277636039708715
160.25,3143680,0.256396484375,0.00756871370826957,47.50000000000001,307,15.968717676401138,1.825392246246338e-08,1.6258200086653232,-0.0007672560983337462,323.1,0.0019368281936635867,305.00000000000045,239,0.049682682569366955
146.25,3153920,0.2244140625,0.008340697180403821,25.0,308,15.968717414140702,-3.5017728805541994e-08,1.5981029957532882,-0.0008222831947932718,320.03,0.001564681722891237,252.50000000000023,239,0.050712216499768106
145.5,3164160,0.27578125,0.006844797619595511,25.0,309,15.968717437982558,-1.0058283805847169e-08,1.6683620624244213,-0.0011927341431146488,321.98,0.0020073106635067005,307.5000000000006,239,0.05100148325038745
155.5,3174400,0.2398193359375,0.009522939757880522,25.0,310,15.96871766448021,3.3527612686157227e-09,1.6581246539950372,-0.0009825869550695644,325.85,0.0018227840456120248,310.00000000000085,239,0.055156706923843446
160.25,3184640,0.22294921875,0.00937665393394127,25.0,311,15.96871787905693,2.9802322387695314e-09,1.6904259517788887,-0.0010112591618963052,329.84,0.001609216798738089,375.0,240,0.052873345554193305
161.0,3194880,0.276806640625,0.007705626698066226,25.0,312,15.968717050552367,1.1175870895385742e-09,1.7185614064335824,-0.0010153816991078201,332.1,0.0018907061435754712,352.5000000000002,240,0.05228244206722312
153.75,3205120,0.2618896484375,0.008579639052550192,25.0,313,15.968717604875565,1.7136335372924803e-08,1.7372799634933471,-0.0009902022371534257,336.13,0.0017846916818683666,277.5000000000002,240,0.05398356974115527
148.75,3215360,0.2677978515625,0.007474462312688957,22.500000000000007,314,15.968710249662399,-7.82310962677002e-09,1.7299761056900025,-0.001039377859706292,330.26,0.0017748626951174628,255.00000000000043,240,0.05104289132493687
117.0,3225600,0.223876953125,0.006196739506037829,25.0,315,15.968712824583054,5.960464477539063e-09,1.690768687427044,-0.0007023840555120842,321.05,0.001621596914606016,225.0,240,0.051674756022205004
119.25,3235840,0.2774169921875,0.006051254458566291,0.0,316,15.968715298175812,-5.587935447692871e-09,1.7365971945226193,-0.0008424221099630813,319.51,0.002572173562850821,275.0,240,0.047987543561817385
124.75,3246080,0.22080078125,0.010225411513783911,0.0,317,15.968717283010482,8.195638656616212e-09,1.7547556735575198,-0.0007705851869104663,322.29,0.0017334399410287916,275.0,240,0.054088126737309325
156.75,3256320,0.2426025390625,0.0077394085459673075,0.0,318,15.968717741966248,-1.0430812835693359e-08,1.7410196587443352,-0.0006949043709028047,336.53,0.0017648814890378617,400.0,240,0.050922877399430154
173.0,3266560,0.261767578125,0.00898123577953811,0.0,319,15.96871754527092,-1.564621925354004e-08,1.741866910457611,-0.001370508504260215,341.99,0.0017569447567893804,425.0,240,0.054062696842017165
182.5,3276800,0.2400390625,0.009059114434148797,25.0,320,15.96871775984764,-2.0861625671386717e-08,1.7047571241855621,-0.0010282061222824268,341.25,0.0018711659015025362,427.5000000000002,240,0.05481847519721289
141.5,3287040,0.2979248046875,0.004464226312916253,22.500000000000007,321,15.968714594841003,1.080334186553955e-08,1.6661699883639813,-0.0012285694312595297,325.8,0.002274719815170556,377.5000000000002,240,0.04584460170192103
117.0,3297280,0.276708984375,0.005458680705828556,0.0,322,15.968717461824417,-7.078051567077636e-09,1.6607811748981476,-0.001003710956319992,321.35,0.0021386576898521524,257.5000000000006,240,0.04877430949619098
97.5,3307520,0.229052734375,0.005862761425794361,0.0,323,15.968717277050018,-1.7136335372924803e-08,1.6085545897483826,-0.0005806809927889845,316.09,0.0017853243318427304,200.0,240,0.04790500508028297
113.75,3317760,0.2795654296875,0.005629484632436288,0.0,324,15.968717098236084,1.2665987014770507e-08,1.5726995706558227,-0.0012670614429225679,320.87,0.002030895580273295,332.5000000000006,240,0.04800258178502459
108.75,3328000,0.27197265625,0.006031119189879064,0.0,325,15.968717068433762,-1.30385160446167e-08,1.5762155584990978,-0.001168779695581179,315.87,0.0019352923278290746,200.0,240,0.047068003278906076
108.75,3338240,0.204541015625,0.0063831740351190545,22.500000000000007,326,15.96871645450592,-1.4528632164001465e-08,1.5933619491755961,-0.0006869133736472577,317.26,0.0014038282800754587,177.50000000000023,240,0.05035622256546919
107.25,3348480,0.3033203125,0.005721692595420791,25.0,327,15.96871634721756,1.4528632164001465e-08,1.5981361068785191,-0.001336366521718446,318.92,0.0024604835872992226,175.0,240,0.047525096952332736
115.5,3358720,0.2788330078125,0.007123918200250046,25.0,328,15.968717610836029,-6.7055225372314455e-09,1.6058100886642932,-0.0009947741038558889,322.08,0.0019204273114837634,250.0,240,0.05117980936351024
107.75,3368960,0.2434814453125,0.005794265048007219,0.0,329,15.968717616796493,2.6822090148925782e-08,1.680547484010458,-0.0005694519721146207,320.38,0.001814139054459929,227.5000000000002,240,0.050217435504983046
117.75,3379200,0.2329345703125,0.008904012145285379,25.0,330,15.96871770620346,-1.1920928955078126e-08,1.7240795910358429,-0.0008863858260156121,327.27,0.001682576946404879,227.5000000000002,240,0.05351360608715204
132.0,3389440,0.2255859375,0.008760175968495787,25.0,331,15.968714994192123,1.6391277313232423e-08,1.6942101567983627,-0.0007831525937945117,336.87,0.0013991163975447308,250.0,240,0.05423387096923835
160.25,3399680,0.2427490234375,0.009103241381308181,50.0,332,15.96871787905693,-1.4156103134155273e-08,1.6728476978838445,-0.0014177295219269582,349.32,0.001967959129640917,325.0,240,0.05172663945455595
184.75,3409920,0.20126953125,0.00991374335517321,50.0,333,15.968717753887177,-2.2351741790771484e-09,1.593946948647499,-0.0007088982594723348,363.5,0.0014472468857206877,352.5000000000002,240,0.05053901441029376
184.75,3420160,0.2280517578125,0.009545517807487159,50.0,334,15.968717533349992,-3.4645199775695803e-08,1.6386587470769882,-0.0010473648022525594,365.85,0.0015649902527513858,352.5000000000002,240,0.05598138583022353
192.0,3430400,0.260791015625,0.008947326615725615,50.0,335,15.968717682361603,-2.2351741790771484e-09,1.6364951446652412,-0.0012420938270224723,374.37,0.0020482077737597137,305.00000000000045,240,0.05354718908002515
160.5,3440640,0.30263671875,0.005997481958105055,50.0,336,15.968701332807541,-1.4901161193847657e-09,1.676974867284298,-0.0007924388613901101,365.24,0.0021482107549331887,275.0,240,0.05023066037323717
141.0,3450880,0.2551513671875,0.008001564782716741,25.0,337,15.968717670440673,4.097819328308106e-09,1.691496442258358,-0.0008235859302658354,349.81,0.0018510972980664065,250.0,240,0.051088474017698116
123.25,3461120,0.24599609375,0.007571455156291052,25.0,338,15.968711227178574,4.097819328308106e-09,1.6900027461349965,-0.0009115256434597541,330.9,0.0015861009094862767,225.0,240,0.050208281186254214
153.0,3471360,0.256494140625,0.008027000164929632,25.0,339,15.968717551231384,-2.458691596984863e-08,1.708065927773714,-0.0010248439721181057,332.66,0.0019096910100870445,317.5000000000015,240,0.0539916241574912
181.5,3481600,0.2305419921875,0.009911868584458717,50.0,340,15.968718093633651,-2.123415470123291e-08,1.7105899304151535,-0.0010370225209044293,342.11,0.0014814886233068592,502.5000000000002,240,0.05343600539939353
195.0,3491840,0.268115234375,0.0115381615847582,50.0,341,15.968717646598815,5.587935447692871e-09,1.7060422874987125,-0.001131627794529777,345.65,0.0016338166469040516,500.0,240,0.05746827152893748
191.25,3502080,0.2592529296875,0.010192243608435092,50.0,342,15.968717730045318,6.332993507385254e-09,1.7041651278734207,-0.0009882931961328722,349.0,0.0017161907621357387,327.5000000000002,240,0.05340647794686092
179.75,3512320,0.2130615234375,0.009607087871336262,25.0,343,15.968717747926712,-1.564621925354004e-08,1.7011502780020238,-0.0005941802766756155,344.97,0.0014632414903076097,325.0,240,0.05346450287021045
171.5,3522560,0.29052734375,0.007756079858506837,47.50000000000001,344,15.968715852499008,-1.7508864402770997e-08,1.7121643036603929,-0.001343279801949393,347.06,0.002114582942215293,325.0,240,0.05129885107152658
158.25,3532800,0.2247314453125,0.008690738376390072,50.0,345,15.968717581033706,8.940696716308593e-09,1.7506623722612857,-0.0008494488098222064,347.67,0.0015344826503906005,275.0,240,0.053700290603498804
167.75,3543040,0.2630859375,0.009894576343612016,47.50000000000001,346,15.968717521429062,-7.450580596923828e-09,1.7309871815145015,-0.0008723908373212908,350.04,0.0016088881798964395,350.0,240,0.05327887867200065
181.75,3553280,0.245849609375,0.009411967350752093,25.0,347,15.968717616796493,2.2351741790771484e-09,1.6752171263098716,-0.00139749554109585,349.29,0.0015983153756565116,387.5000000000011,240,0.052801538903856936
189.25,3563520,0.23759765625,0.008376112431687944,25.0,348,15.96871782541275,8.940696716308593e-09,1.6572489872574807,-0.0008840872345899697,345.16,0.0016611939770314165,500.0,240,0.0522529721222153
182.5,3573760,0.2642333984375,0.008126447265203752,25.0,349,15.968717658519745,-8.568167686462402e-09,1.6883133046329022,-0.0012547070782602532,341.29,0.0018839048060954155,500.0,240,0.05096050576713744
158.5,3584000,0.25244140625,0.007756871911044527,25.0,350,15.96871719956398,7.450580596923829e-10,1.7085506953299046,-0.0008868415003234986,336.25,0.0017415434297433307,427.5000000000002,240,0.050786650556276514
150.75,3594240,0.270166015625,0.007888794031043745,0.0,351,15.96871742606163,-2.6077032089233397e-09,1.7275476604700089,-0.0010678319813450798,334.52,0.0017253737857117813,427.5000000000002,240,0.05135983520516526
133.0,3604480,0.2717041015625,0.006494011178915571,0.0,352,15.968717181682587,-8.940696716308593e-09,1.7262879259884358,-0.0007833846622816055,323.11,0.0018664395417886225,355.00000000000045,240,0.050985236639189926
124.5,3614720,0.291748046875,0.005817411514362903,25.0,353,15.968717497587203,-1.862645149230957e-09,1.730004370957613,-0.0011570087392101414,314.23,0.001859876558251017,355.00000000000045,240,0.04952701294026215
113.75,3624960,0.279736328125,0.007164800947884941,0.0,354,15.968717074394226,-7.078051567077636e-09,1.7194495148956777,-0.0013024098876485367,308.81,0.0018306397348084146,275.0,240,0.052919013685908546
