explained_variance,value_loss,policy_loss,frames,grad_norm,PMM:episode_rewards,P01:episode_rewards,episode_length,policy_entropy,epoch_idx,advantage_norm,P09:episode_rewards,fps
0.8551397383213043,0.012764880226459354,-0.0027403902023797853,560000,0.3400200603413406,3.15,0.0,239.79,1.328259106874466,70,1.329127242565155,9.0,218
0.9013023644685745,0.010467225137981586,-0.0034847756449016744,568000,0.30652291791206704,2.79,0.0,226.9,1.320127568244934,71,1.2093257007002831,8.0,218
0.8753681027889252,0.012746865341905505,-0.0015316718121175653,576000,0.32570262057250715,2.9,0.0,231.83,1.316132470369339,72,1.3471227049827577,8.0,218
0.8842079305648803,0.011732740255538374,-0.007281776254822034,584000,0.3237004828807337,3.15,0.0,242.09,1.3046298432350159,73,1.291014233827591,7.0,218
0.9002314752340317,0.00878995968727395,-0.0015186444245046005,592000,0.2630354555949222,3.48,0.0,250.86,1.3035527956485748,74,1.0940610605478287,9.0,219
0.8398377603292465,0.011903532756259666,-0.002220478027156787,600000,0.3093731427098021,3.56,0.0,252.48,1.2949062702059746,75,1.2423785763978958,9.100000000000009,218
0.907773985862732,0.009946565540740266,-0.00022086794255301356,608000,0.28324401724047316,3.35,0.0,246.53,1.3302281725406646,76,1.1632515996694566,9.0,218
0.9317754584550858,0.007453744205995463,-0.0005223024115002772,616000,0.24267662267050547,3.26,0.0,241.68,1.333536514043808,77,1.0168786090612412,9.0,218
0.9003099745512009,0.010291188231203705,-0.0031575052195694296,624000,0.2988915819370235,3.09,0.0,235.67,1.3370218896865844,78,1.1824305337667464,9.0,218
0.9189197218418121,0.008302125147311016,-0.00017774395731976256,632000,0.2552275518409906,3.42,0.0,251.28,1.3246031165122987,79,1.0787836375832558,9.0,218
0.895041406750679,0.01037601699354127,-0.0028635866749391423,640000,0.30078489292701444,3.46,0.0,255.71,1.3169634413719178,80,1.2222793585062026,9.0,218
0.8985687214136123,0.009652897074120119,-0.0023196191142778842,648000,0.2816016355412306,3.38,0.0,253.93,1.3136450362205505,81,1.1612600511312485,8.0,218
0.9083209162950516,0.009774811017559842,-0.0006647955095104407,656000,0.2674235273409426,3.47,0.0,255.12,1.3195228254795075,82,1.161910600066185,8.0,218
0.8948610478639603,0.010455618824344128,-0.0010425706411479041,664000,0.27759445646303677,3.45,0.0,253.14,1.3349206221103669,83,1.2267345547676087,8.0,218
0.850971228480339,0.011388624536339194,-0.0021965542377438397,672000,0.3046878260799082,3.34,0.0,246.07,1.312883141040802,84,1.2775184708833693,8.100000000000009,218
0.9057962489128113,0.010616041775792838,-0.001461805527433171,680000,0.30060377942515143,3.34,0.0,245.7,1.3216743087768554,85,1.2471217459440231,8.100000000000009,218
0.9116951954364777,0.008935851569985971,-0.003239293652004562,688000,0.2645500322316492,3.66,0.0,253.16,1.2993264245986937,86,1.1241263616085053,10.0,218
0.8664343684911728,0.012779730272013694,0.0005047925047983881,696000,0.33548682325387796,4.25,0.0,274.79,1.3164907133579253,87,1.360347132086754,10.0,218
0.8472960418462754,0.014973565516993404,-0.006064638262905646,704000,0.3774392321281707,4.53,1.0,288.8,1.3260519194602967,88,1.4652371776103974,10.0,218
0.8862744182348251,0.010943676442839206,-0.0018507943995064126,712000,0.3084487834560119,4.22,1.0,279.59,1.3170748198032378,89,1.257134045958519,9.0,218
0.8926660799980164,0.010543098622001708,-0.00222179391188547,720000,0.2917755084850047,4.02,1.0,274.27,1.3133850371837616,90,1.2338893109560012,9.0,218
0.8698614138364792,0.014514399154577404,-0.0007609332422725857,728000,0.3692604748274745,4.24,1.0,280.14,1.3034353637695313,91,1.4481478613615035,9.0,218
0.8713456267118453,0.013277926086448132,-0.004923095930716954,736000,0.3648449246644639,4.5,1.0,285.93,1.284687683582306,92,1.3645774340629577,9.0,218
0.8531783664226532,0.01512685688212514,-0.005150422049446206,744000,0.377062261742811,4.8,1.0,284.47,1.2834261202812194,93,1.4926399159431458,11.0,217
0.837818990945816,0.01429956849431619,-0.007719645817821856,752000,0.372728269752811,5.02,1.0,284.98,1.2951304841041564,94,1.439614144563675,11.100000000000009,217
0.7229715359210968,0.022939163285773247,-0.006268336181528866,760000,0.5256526777660586,4.87,0.0,278.75,1.242026554942131,95,1.6468869280815124,11.0,217
0.8122220706939697,0.017032897390890867,-0.003345270634276858,768000,0.42078214100875366,4.73,0.0,271.26,1.2267778027057648,96,1.5997222203016281,11.0,218
0.8449798607826233,0.016676821059081703,-0.0026095611142227426,776000,0.4059578768889223,4.78,1.0,272.86,1.2756292295455933,97,1.5868939405679703,10.100000000000009,218
0.8667088931798935,0.014816556349396706,-0.004043598653588561,784000,0.3902072408341743,5.04,1.0,277.15,1.2524428260326386,98,1.4746477508544922,11.0,218
0.8266090589761734,0.01872773879673332,-0.007382768943207338,792000,0.46399334552063215,6.0,2.0,310.32,1.2377174389362335,99,1.6587772852182388,11.0,218
0.843886331319809,0.016707092961296438,-0.00542172429850325,800000,0.4238652903978249,6.42,2.0,330.06,1.156646081805229,100,1.5690897113084794,12.0,218
0.8543646800518035,0.014074308625422418,-0.003240810076822527,808000,0.37677249906693455,7.08,2.0,340.27,1.2131170773506164,101,1.4625134360790253,12.0,218
0.7798295313119888,0.017683102199807763,-0.004809005424031057,816000,0.44943556572778065,7.4,3.0,345.99,1.1735537183284759,102,1.6450023281574249,12.0,218
0.7961411565542221,0.018793585989624263,-0.003414669510675594,824000,0.43642132902671327,7.21,3.0,342.14,1.2165504598617554,103,1.6818429577350615,12.0,218
0.8264975947141647,0.017891084318980576,-0.005252988486899994,832000,0.46155458443078085,7.32,3.0,340.04,1.1922183346748352,104,1.6284850549697876,11.100000000000009,218
0.7975296837091446,0.01712901215068996,-0.00033443091720982923,840000,0.41097609825947345,7.09,3.0,340.68,1.2249236238002776,105,1.6183271664381027,11.100000000000009,218
0.8496639204025268,0.016403520070016383,-0.007062134266961948,848000,0.4325327202601253,7.51,3.0,347.92,1.169448003768921,106,1.572269288301468,12.0,218
0.7962577456235885,0.018636170900426807,-0.006801560773456003,856000,0.515648092699057,7.7,3.0,354.98,1.195666140317917,107,1.6793162906169892,12.0,218
0.792118609547615,0.019991025724448264,-0.002425977453531232,864000,0.4585512582636925,8.16,4.0,364.3,1.2113596069812775,108,1.7355628430843353,13.0,218
0.7845978224277497,0.021602272987365723,-0.010113720098743215,872000,0.47505153027794234,8.54,4.0,382.23,1.198784294128418,109,1.802344057559967,13.100000000000009,218
0.7618328136205673,0.022929194397293032,-0.008528903409896885,880000,0.5445905043235247,8.18,4.0,370.76,1.082626725062728,110,1.706424664258957,13.0,218
0.7747869592905045,0.018718296186998485,-0.004798422085586935,888000,0.4382854587050473,8.73,5.0,389.5,1.1770191836357116,111,1.6850621831417083,14.0,218
0.7880220913887024,0.017759229824878275,-0.005158663850597805,896000,0.4164606889965248,8.64,5.0,385.7,1.1519300740957261,112,1.6287950372695923,13.0,218
0.7983509945869446,0.02021274735685438,-0.005558484992652666,904000,0.4844140072774068,8.32,5.0,379.71,1.182966423034668,113,1.7551415419578553,12.0,218
0.7866550874710083,0.01810613477602601,-0.003127602581225801,912000,0.47711165582992476,8.42,4.0,379.18,1.1644211989641189,114,1.6425053781270982,13.0,218
0.813435093164444,0.018775639331433922,-0.0049425482184960855,920000,0.4569146142001735,8.79,4.0,385.87,1.1338481497764588,115,1.6738818377256393,13.0,218
0.7377083438634873,0.02306943535339087,-0.0045674017933197315,928000,0.5434654617398279,8.88,3.9000000000000004,393.88,1.1787857472896577,116,1.7771983885765075,14.0,219
0.8000767338275909,0.018599514146335424,-0.0014515785666299053,936000,0.45209014671952635,9.01,3.9000000000000004,397.15,1.178838194012642,117,1.6858578515052796,15.0,219
0.7689212149381638,0.018756718803197146,-0.002181260305951582,944000,0.4746186124858425,9.2,3.0,395.47,1.1954904103279114,118,1.6777141606807708,15.0,219
0.8323470634222031,0.01724673151038587,-0.0073796272289473564,952000,0.43248511269340284,9.4,4.0,403.27,1.2060102868080138,119,1.5940634739398956,15.0,219
0.8014139914512635,0.018102336004376413,-0.003215280673466623,960000,0.4344853688884134,9.47,4.0,401.64,1.1863956224918366,120,1.653340492248535,15.0,219
0.8443176972866059,0.015851531503722073,-0.0029250538108317415,968000,0.381630840319431,9.01,4.0,391.75,1.1873126590251923,121,1.5338111662864684,15.0,219
0.8218908447027207,0.015531639382243157,-0.0011294746861676686,976000,0.3734953119774805,8.81,4.0,395.56,1.2006559205055236,122,1.530434936285019,13.0,220
0.47493452548980714,0.10982416281942278,-0.010872076334781013,984000,1.136725710109684,8.5,4.0,387.02,1.173258564323187,123,2.31681638777256,13.0,220
0.8294914889335633,0.01623644926585257,-0.003271732285502367,992000,0.41670113644275536,8.29,4.0,386.08,1.1650790774822235,124,1.5762487471103668,13.0,220
0.7863414359092712,0.019200557102449237,-0.0066370583337266,1000000,0.42727020998349197,8.79,5.0,392.61,1.2032412993907928,125,1.6825777298212052,15.0,219
0.7959349656105041,0.019526037434116007,-0.00506284496281296,1008000,0.4629006073508189,9.03,5.0,397.38,1.1682112586498261,126,1.7115451282262801,15.0,219
0.7916745072603226,0.018074939120560886,-0.00485162724100519,1016000,0.46666665638521165,9.54,5.0,400.43,1.162631357908249,127,1.6592528384923935,15.0,220
0.7671012020111084,0.02351462153252214,-0.003023033656136249,1024000,0.5353650215286834,10.56,5.0,424.58,1.1650816571712495,128,1.8931154906749725,16.0,219
0.7681681942939759,0.022553151212632655,-0.005542187966930214,1032000,0.5172839118364947,11.62,5.0,436.11,1.1396911913156509,129,1.8420008194446564,17.10000000000001,219
0.7503391778469086,0.023028756747953592,-0.004208264780463651,1040000,0.505084719084746,12.02,5.0,445.24,1.1407398957014083,130,1.8693320417404176,21.0,219
0.7446518510580062,0.05739236549474299,-0.013805471059749835,1048000,1.0461247132657407,14.5,5.9,457.27,1.0826574778556823,131,2.3749104130268095,22.0,219
0.7972381085157394,0.019188262643292545,-0.0029891824087826535,1056000,0.46303597925158657,14.66,6.0,467.92,1.1050876384973527,132,1.7184775292873382,21.10000000000001,220
0.8169612097740173,0.01779100929852575,-0.007315531616914086,1064000,0.45339983472002066,14.99,7.0,472.19,1.1279049038887023,133,1.6357628047466277,21.10000000000001,220
0.7602979618310929,0.02437450331635773,-0.001427590276871342,1072000,0.5249993804782452,14.99,7.0,471.56,1.1376474994421004,134,1.9054246377944946,20.0,220
0.7969264304637909,0.021324115772731602,-0.0035507355513982475,1080000,0.5185065075858788,14.88,7.9,476.58,1.1735812842845916,135,1.7949806350469588,19.0,220
0.8089043521881103,0.019402791038155554,-0.0034072685037972407,1088000,0.47774604673467613,14.37,8.0,468.21,1.1563447165489196,136,1.6990027844905853,18.0,220
0.8287218797206879,0.01891755296383053,-0.009466301141656005,1096000,0.5086385258464131,12.43,7.0,466.71,1.091911597251892,137,1.6942763394117355,18.0,220
0.7799038505554199,0.021342567577958108,-0.003585269678151235,1104000,0.5207115075838747,12.6,7.0,468.4,1.0919311457872392,138,1.7885893362760543,18.0,220
0.8299834710359574,0.01961969315074384,-0.005671452157548629,1112000,0.47775385126723463,12.93,7.0,467.62,1.1355406177043914,139,1.714330272078514,19.0,220
0.7984982734918594,0.02421828218270093,-0.0021707378918654286,1120000,0.5491188701419641,13.86,7.0,477.8,1.1715494656562806,140,1.8980260926485062,21.0,220
0.7254417365789414,0.024254890410229563,-0.007654436880256981,1128000,0.5398856678031703,14.44,7.9,487.7,1.1728698348999023,141,1.883364770412445,23.10000000000001,220
0.7286114454269409,0.028829205385409295,-0.00860331218515057,1136000,0.627753679107787,14.83,8.0,504.82,1.108791613727808,142,1.9991238617897034,23.10000000000001,220
0.80988818526268,0.019180367975495757,-0.0003405890974681824,1144000,0.5024527760545369,14.39,7.0,496.42,1.1530094242095947,143,1.7152691912651061,23.10000000000001,220
0.7868672621250152,0.020992633942514657,-0.0030438049566873814,1152000,0.49656250971601074,14.09,7.0,494.61,1.1669840788841248,144,1.8000224614143372,22.10000000000001,221
0.7659784018993377,0.02252173960674554,-0.008877978617383632,1160000,0.5307751144033975,14.42,7.0,505.05,1.1406223756074905,145,1.8488020032644272,23.10000000000001,221
0.7648758161067962,0.023322204826399684,-0.0022654798248549924,1168000,0.5025781980726125,13.94,7.0,495.59,1.1326876419782639,146,1.874828010201454,22.0,221
0.7391238683462142,0.024879681104794146,-0.0028414549565059133,1176000,0.5400630836331183,13.21,7.0,488.61,1.1597021615505219,147,1.9209168457984924,20.10000000000001,221
0.788813264966011,0.02145141392480582,-0.00599377803853713,1184000,0.4779209565930603,13.39,7.0,487.19,1.1735108935832976,148,1.8044723463058472,20.10000000000001,221
0.7851692521572113,0.020306600774638355,-0.005142362468177453,1192000,0.5055993085637607,13.79,8.0,487.29,1.1669924795627593,149,1.7530704998970033,21.0,221
0.7548727828264237,0.02452708058524877,0.0001986089875572361,1200000,0.5400881424056703,14.16,8.0,491.96,1.1592634296417237,150,1.912224416732788,21.10000000000001,221
0.730490717291832,0.025647807782515884,-0.009171776763978415,1208000,0.5547197145684023,14.18,8.0,487.36,1.1502401340007782,151,1.9829485976696015,21.10000000000001,221
0.7868675655126571,0.02333858398720622,-0.0037770098081091417,1216000,0.49398269397367267,13.99,8.0,498.64,1.1708365595340728,152,1.8698253726959229,21.10000000000001,221
0.7863466614484786,0.02108953205868602,-0.0016515700903255493,1224000,0.45948667701763474,14.35,8.0,502.3,1.1702712643146516,153,1.7858317065238953,22.0,221
0.7628641992807388,0.02315919108688831,-0.004889079683925957,1232000,0.5205446339613441,14.49,8.0,505.09,1.169553153514862,154,1.8708285903930664,22.10000000000001,221
0.7797492063045501,0.02288424802944064,-0.0013601493422174826,1240000,0.5118809438456122,14.98,9.0,517.34,1.1736965000629425,155,1.874403599500656,23.0,221
0.7585613840818405,0.02290050223004073,-0.007306502345309127,1248000,0.5030199817151259,15.25,9.0,515.39,1.1522096288204193,156,1.8779127788543701,23.0,221
0.7647597908973693,0.026557282684370874,-0.009684071450901683,1256000,0.5221731153440762,15.42,10.0,519.35,1.134713637828827,157,2.019408437013626,22.0,221
0.8013050395250321,0.021666184701025486,-0.0026732351803218533,1264000,0.5253086329830379,15.28,10.0,516.99,1.1122227841615677,158,1.8253655207157136,22.0,221
0.7599955314397812,0.026080143051221968,-0.012057794922729953,1272000,0.6037882164490733,15.22,10.0,516.59,1.1513687932491303,159,1.9747548758983613,22.0,221
0.7748187774419785,0.022190116979181766,-0.007894367193221114,1280000,0.5182884688516622,15.4,9.0,520.59,1.1437889647483825,160,1.8493929040431976,22.10000000000001,221
0.7923816782236099,0.02261405538767576,-0.006979126677615568,1288000,0.48638940235180933,15.54,9.0,523.78,1.116304948925972,161,1.8614063942432404,24.0,221
0.7546516263484955,0.02345527834724635,-0.003838357999920845,1296000,0.4975954447193062,15.65,9.0,533.57,1.1176023066043854,162,1.877549813389778,24.0,221
0.7726324522495269,0.024252685131505133,-0.0031249153171665966,1304000,0.5467867683813207,15.97,9.0,540.15,1.114004021883011,163,1.8951860296726226,24.10000000000001,222
0.7837205439805984,0.024850255055353047,-0.011703749780426733,1312000,0.5405153691009034,15.84,9.0,545.42,1.1041848492622375,164,1.941640374660492,24.0,221
0.7539223372936249,0.02865638418123126,-0.004247619088855572,1320000,0.6525199778634685,16.71,10.0,556.15,1.09398795068264,165,2.0551305949687957,25.0,222
0.7798833590745926,0.02565846768207848,-0.0078087421139935035,1328000,0.589476985814907,16.67,9.9,554.09,1.094437482357025,166,1.9618591976165771,26.10000000000001,222
0.7181632947921753,0.026740193422883748,-0.0055161883337495965,1336000,0.5900885712450394,17.36,10.9,561.45,1.0561289256811142,167,2.0201748806238173,27.10000000000001,222
0.711526929140091,0.02705782323144376,-0.004750979866366833,1344000,0.5843331019798483,17.57,11.0,555.08,1.0770836663246155,168,2.039316371679306,27.10000000000001,222
0.7289097636938096,0.028200107757002116,-0.007911926154629328,1352000,0.6109464954141562,17.87,11.0,563.42,1.0818506759405135,169,2.065850782394409,27.10000000000001,221
0.7778747546672821,0.024666886292397976,-0.002476070139091462,1360000,0.5649733522811664,17.85,10.9,561.33,1.0593971061706542,170,1.9310382527112961,29.0,221
0.7668851429224014,0.02369898750446737,-0.0035265512907062656,1368000,0.47224194462550934,18.07,10.0,560.51,1.1060782688856126,171,1.9021300387382507,29.0,222
0.7518761318922043,0.02337348399683833,-0.006163576352992095,1376000,0.5269399497266164,17.9,10.0,570.22,1.0854995346069336,172,1.886659494638443,29.0,222
0.6056666451692582,0.03199990592431277,-0.011539285210892558,1384000,0.7384560420033415,17.23,9.9,559.12,1.051190654039383,173,2.077492768764496,28.10000000000001,222
