P09:episode_rewards,frames,approx_kl_divergence,grad_norm,fps,PMM:episode_rewards,episode_length,epoch_idx,advantage_norm,policy_entropy,P01:episode_rewards,policy_loss,clip_fraction,explained_variance,value_loss
327.5000000000002,880640,0.0028402731575283722,0.05196806128331738,233,201.5,352.03,86,15.96871782541275,1.6148593351244926,75.0,-0.0015555583333480172,0.2274658203125,1.862645149230957e-09,0.01028815280951676
475.0,890880,0.0021678440981759196,0.05476196254065803,233,214.0,353.36,87,15.968717795610427,1.6099159583449363,72.50000000000001,-0.0007698084980802377,0.1725341796875,-1.080334186553955e-08,0.012792970045120455
385.00000000000085,901120,0.002356317314320222,0.05148464641333913,233,218.75,359.16,88,15.968717765808105,1.5513605616986752,72.50000000000001,-0.0011983632903138641,0.1840576171875,-1.4901161193847657e-09,0.011332080462307204
477.5000000000002,911360,0.0029849275262904484,0.0552062423112951,233,225.0,358.5,89,15.968717843294144,1.648607500642538,50.0,-0.0015530927223153413,0.2517578125,5.960464477539063e-09,0.011074008163814143
427.5000000000002,921600,0.003182069963304457,0.051468811866040444,233,204.5,351.88,90,15.96871750354767,1.697108869999647,50.0,-0.001004968302731868,0.2691162109375,-4.470348358154297e-09,0.00839137433031283
427.5000000000002,931840,0.0027917974185015736,0.05160068216075864,233,187.5,339.64,91,15.96871783733368,1.7190064132213592,50.0,-0.0007023376288998407,0.207666015625,3.725290298461914e-09,0.008938808830498602
377.5000000000002,942080,0.0029509570241259553,0.0529358494648686,233,159.5,328.66,92,15.968716979026794,1.5799211099743844,25.0,-0.001602701923548011,0.25595703125,-4.097819328308106e-09,0.007696255851851674
300.0,952320,0.0028567222974743346,0.05099800888003468,233,136.25,320.39,93,15.968717354536057,1.5569592908024787,25.0,-0.0011830748702777783,0.2455322265625,1.4901161193847656e-08,0.005801729149970925
225.0,962560,0.002848630083531134,0.04978875450207452,233,105.0,313.0,94,15.968717044591903,1.5972985990345479,25.0,-0.0012854216707637533,0.236669921875,-3.7252902984619143e-10,0.005753011309843714
177.50000000000023,972800,0.0026971568855003623,0.05118269941865063,233,87.25,303.04,95,15.968716341257096,1.6313851960003376,0.0,-0.0006562325459526619,0.2326416015625,8.568167686462402e-09,0.00546799547407204
200.0,983040,0.0033143067297032756,0.0504942195603737,233,101.75,306.03,96,15.968717682361603,1.6554967753589154,0.0,-0.001247910958045395,0.2619140625,-2.60770320892334e-08,0.006778356334689306
200.0,993280,0.003784165530817063,0.053011366097349966,233,112.75,311.2,97,15.968717300891877,1.6632186867296697,0.0,-0.0008486641570925712,0.307470703125,2.0489096641540527e-08,0.006784463092481019
230.0000000000004,1003520,0.0038247909518304367,0.05353282439137175,233,123.5,314.67,98,15.968716031312942,1.7223303474485874,25.0,-0.0008114517600915861,0.284033203125,-4.8428773880004884e-09,0.006613609346322847
200.0,1013760,0.00397162713702528,0.048387996678022537,233,105.75,314.57,99,15.968717336654663,1.7187170147895814,0.0,-0.0014826315236859955,0.319775390625,1.1548399925231934e-08,0.005379321238933699
200.0,1024000,0.004014158289498937,0.04943829136527912,233,86.0,309.71,100,15.968708670139312,1.7078520566225053,0.0,-0.0009480118118517566,0.3026123046875,-1.0058283805847169e-08,0.004754594564442272
175.0,1034240,0.0030743666765260967,0.05281115508984944,233,80.5,310.04,101,15.96871697306633,1.6905623771250249,0.0,-0.0016248637031822,0.248193359375,1.6763806343078613e-08,0.005900249523278944
177.50000000000023,1044480,0.003866589884887617,0.047989809055555,233,82.0,308.98,102,15.968717229366302,1.6869247138500214,0.0,-0.001306487029796699,0.326611328125,2.2351741790771484e-09,0.005206522578509976
175.0,1054720,0.003218236108301653,0.04831425265578293,233,82.75,307.35,103,15.9686953663826,1.7328205324709416,0.0,-0.0011264583856245736,0.2607177734375,-1.1175870895385742e-08,0.003772179122748298
152.50000000000023,1064960,0.003549175532339177,0.047012454276000815,233,69.25,303.65,104,15.968711560964584,1.7206768058240414,0.0,-0.001207414255623007,0.281884765625,-1.7508864402770997e-08,0.004623725828283298
152.50000000000023,1075200,0.003012459029082493,0.051710707466635655,233,70.0,305.7,105,15.968716812133788,1.724484135955572,0.0,-0.001090132672470645,0.240771484375,-8.195638656616212e-09,0.0074527130682213285
177.50000000000023,1085440,0.003464607154160149,0.050514345968913486,233,98.5,313.71,106,15.96871697306633,1.7183999836444854,22.500000000000007,-0.0017716006950649898,0.285498046875,-5.960464477539063e-09,0.007211219821397208
227.5000000000002,1095680,0.0027461943381581477,0.05692875953271499,233,129.25,323.71,107,15.96871775984764,1.7271435894072056,25.0,-0.001046629317352199,0.243798828125,7.450580596923829e-10,0.009655588003079174
275.0,1105920,0.003164389505559484,0.05157706262968618,233,141.0,326.52,108,15.96871754527092,1.7167152516543864,25.0,-0.0012278209742362378,0.25185546875,-1.1175870895385742e-08,0.008267140515636128
277.5000000000002,1116160,0.0030641978364144506,0.05336930408735805,233,138.0,325.58,109,15.968717604875565,1.7424877241253853,25.0,-0.0011798995248682332,0.2440185546875,1.4901161193847657e-09,0.007461883404903347
277.5000000000002,1126400,0.0031887777291785824,0.05087993100728859,233,129.25,321.35,110,15.968717443943024,1.7059252828359603,25.0,-0.0015756158591102576,0.2850830078125,-3.725290298461914e-09,0.00704942816298626
250.0,1136640,0.0033450099243054867,0.0535491975115453,233,120.0,317.95,111,15.968717294931412,1.7541120640933514,25.0,-0.0013712047446460928,0.2751708984375,-2.458691596984863e-08,0.00786853274544228
275.0,1146880,0.0036715665306473965,0.05261466122422546,233,131.25,323.7,112,15.96871771812439,1.7390755824744701,25.0,-0.0014769340828934218,0.280029296875,2.868473529815674e-08,0.007338882593467133
225.0,1157120,0.0033484980127354903,0.04525099955849393,233,99.25,313.44,113,15.968699669837951,1.6199742816388607,0.0,-0.0009078484597921487,0.2778076171875,-3.3527612686157227e-09,0.0032343259828181204
150.0,1167360,0.002815336997127815,0.0453457562737985,233,70.5,304.13,114,15.968665194511413,1.5956369884312154,0.0,-0.0009382607442603331,0.249462890625,-2.9802322387695314e-09,0.0027251246327200107
75.0,1177600,0.003505811747390908,0.0451248705182289,233,35.0,291.84,115,15.96829138994217,1.6371715255081654,0.0,-0.0010526123603995074,0.279345703125,-1.862645149230957e-09,0.0017875906999578362
77.50000000000021,1187840,0.004188984799421291,0.04630106256333732,233,38.0,291.51,116,15.968704563379287,1.6863173492252828,0.0,-0.0014480204627034254,0.3369873046875,1.2665987014770507e-08,0.0035818348413585
100.0,1198080,0.004157522396337754,0.048853402237705734,233,43.5,297.4,117,15.968714833259583,1.69236945733428,0.0,-0.0013220597422332503,0.35712890625,4.470348358154297e-09,0.0042187990800158556
125.0,1208320,0.004550961362997441,0.04682976721569478,233,50.75,302.41,118,15.968710821866988,1.6451312653720378,0.0,-0.001515423536329763,0.3537841796875,-1.0430812835693359e-08,0.003526565486384925
125.0,1218560,0.004304129749266394,0.04789612654837312,233,59.5,302.75,119,15.968716299533844,1.714497920870781,0.0,-0.0016146044566994534,0.3299560546875,1.2665987014770507e-08,0.005041005731322911
152.50000000000023,1228800,0.002916777349776112,0.051700452493132196,233,87.25,307.37,120,15.968717312812805,1.6950862489640712,0.0,-0.0007663879478059243,0.23212890625,-2.2351741790771484e-09,0.007828086116296618
252.50000000000023,1239040,0.0034323470466688377,0.05620420857048597,233,111.75,310.76,121,15.968717533349992,1.728833718597889,0.0,-0.0011225278540223371,0.3049072265625,0.0,0.008567767241765977
300.0,1249280,0.002871433472364515,0.05669616269807063,233,147.5,321.37,122,15.968717581033706,1.7379586294293403,22.500000000000007,-0.0014019339778315043,0.2532958984375,1.2665987014770507e-08,0.009512679749695963
302.5000000000002,1259520,0.003070584783517916,0.05022546939255965,233,151.5,324.62,123,15.968717724084854,1.7334176994860173,0.0,-0.0017629798006964848,0.2759521484375,8.568167686462402e-09,0.007100696862835321
325.0,1269760,0.0026467257204842555,0.057502542624501066,233,161.5,331.5,124,15.96871789097786,1.694671880453825,25.0,-0.0017797096777940169,0.242822265625,-4.470348358154297e-09,0.01136376153153833
325.0,1280000,0.003274700750569082,0.05239929129204009,233,138.5,328.05,125,15.96871719956398,1.6962730906903745,22.500000000000007,-0.0012069930300640408,0.265283203125,5.587935447692871e-09,0.0070126931449976835
277.5000000000002,1290240,0.002693072669467256,0.052144241527547694,233,139.25,326.46,126,15.968718045949936,1.6887352362275123,22.500000000000007,-0.00152560374008317,0.2328857421875,-1.080334186553955e-08,0.009034424184028467
277.5000000000002,1300480,0.0027933021612454923,0.054104586438757984,233,138.0,325.51,127,15.968717724084854,1.685850128531456,25.0,-0.0014577353507775116,0.2571533203125,-8.195638656616212e-09,0.00970610527037934
252.50000000000023,1310720,0.003089306897095412,0.05231916171427618,233,141.75,327.0,128,15.968717867136002,1.69397866204381,22.500000000000007,-0.0013506133313057945,0.268896484375,-9.685754776000977e-09,0.00765592190582538
300.0,1320960,0.0026958241108559376,0.05492707687465011,233,155.75,332.84,129,15.968717652559281,1.699881227314472,25.0,-0.0010718015728343744,0.2511474609375,2.6077032089233397e-09,0.010531007021927507
277.5000000000002,1331200,0.0030590247336590437,0.05167769607915103,233,157.0,330.0,130,15.96871738433838,1.6980487056076528,25.0,-0.0013966685630293796,0.2769775390625,5.215406417846679e-09,0.008480810012588335
327.5000000000002,1341440,0.002637077832491741,0.05155160305958616,233,159.75,329.43,131,15.968717569112778,1.6377453692257404,25.0,-0.0015865823061176343,0.236572265625,-2.3469328880310058e-08,0.00853970515936453
277.5000000000002,1351680,0.0033026438098090693,0.046673535773924156,233,132.75,320.58,132,15.968717420101166,1.5084288075566292,22.500000000000007,-0.001800224628095748,0.248681640625,3.3527612686157227e-09,0.006164406356492691
227.5000000000002,1361920,0.004321090962298513,0.045787703428291145,233,97.75,311.35,133,15.968712937831878,1.6089540861546994,0.0,-0.0013186632801080122,0.3201171875,8.195638656616212e-09,0.004102079062960229
175.0,1372160,0.004228097177752943,0.05194841202026228,233,77.0,307.37,134,15.968717122077942,1.7544628158211708,0.0,-0.0013889036818000022,0.2956298828125,7.450580596923829e-10,0.0059576447320978335
177.50000000000023,1382400,0.0028135619210161167,0.052998185789090414,233,98.5,312.58,135,15.968717730045318,1.7663787826895714,0.0,-0.0017637343393289485,0.2683349609375,7.078051567077636e-09,0.00957689725473756
225.0,1392640,0.0025564827248558686,0.05026426769801766,233,110.75,317.41,136,15.968700885772705,1.7389432057738303,22.500000000000007,-0.0012264410608622712,0.2478515625,-1.862645149230957e-09,0.005729527753645413
225.0,1402880,0.003965176664451064,0.0479736631193603,233,101.75,311.61,137,15.968682712316513,1.707557176053524,0.0,-0.0011368696410499978,0.32900390625,1.862645149230957e-09,0.004534348972858382
