explained_variance,fps,value_loss,P01:episode_rewards,PMM:episode_rewards,episode_length,policy_entropy,epoch_idx,approx_kl_divergence,clip_fraction,frames,grad_norm,advantage_norm,P09:episode_rewards,policy_loss
5.215406417846679e-09,244,0.011485994543181732,75.0,223.25,344.83,1.7190069384872912,231,0.0022477001729839683,0.2361572265625,2365440,0.05632962670524607,15.968717777729035,402.5000000000002,-0.0006590788274479564
-1.6763806343078613e-08,244,0.009410579581162893,50.0,212.25,338.43,1.73284709751606,232,0.002357565446453691,0.262890625,2375680,0.054567054497981736,15.968717533349992,477.5000000000002,-0.001088789313507732
3.3527612686157227e-09,244,0.00927767806679185,25.0,190.75,334.56,1.7449909552931786,233,0.0022411522038510157,0.266015625,2385920,0.05624266664330783,15.968717753887177,475.0,-0.0011055375969590386
2.458691596984863e-08,244,0.011784678246476688,25.0,182.25,340.97,1.7197108179330827,234,0.0017582252925194553,0.199609375,2396160,0.05732636395265256,15.968717700242996,405.00000000000045,-0.0009429817113414174
2.9802322387695314e-09,244,0.010462491764883453,50.0,190.75,347.73,1.7113524414598942,235,0.0020590368669900273,0.2214111328125,2406400,0.05110804140355807,15.968717509508133,452.50000000000017,-0.0012267179976333865
-8.940696716308593e-09,244,0.010530630211542302,50.0,199.0,353.13,1.6537246786057949,236,0.0020455630670767277,0.2056396484375,2416640,0.05230351650746373,15.968717813491821,380.00000000000045,-0.0010915312926954358
-2.9802322387695314e-09,244,0.011221095797372982,50.0,212.5,355.5,1.5966894276440144,237,0.0020760166501048614,0.2218994140625,2426880,0.050486219729309,15.968717777729035,427.5000000000002,-0.0013419717455690262
-3.688037395477295e-08,244,0.012347603503440042,50.0,211.75,354.23,1.480906169116497,238,0.0011213294032700106,0.1226806640625,2437120,0.04633518030108811,15.968717896938324,402.5000000000002,-0.0006552834027388598
7.078051567077636e-09,244,0.013701494861743413,50.0,250.5,370.89,1.4016106083989144,239,0.001692760866194476,0.1398193359375,2447360,0.04511878695923579,15.96871789097786,527.5000000000002,-0.00028890701432828794
-3.3527612686157227e-09,244,0.011504947578941938,75.0,263.75,373.66,1.3739158652722836,240,0.0019411692034736916,0.2034423828125,2457600,0.046385542937591624,15.968718057870865,600.0,-0.0007836789522116305
1.564621925354004e-08,244,0.01274944673787104,125.0,297.0,384.7,1.5474821865558623,241,0.0016970053235766613,0.1678466796875,2467840,0.0461292011946786,15.968717855215072,602.5000000000002,-0.0008427282817137893
-2.9802322387695314e-09,244,0.011744996544439345,125.0,269.0,371.7,1.6224033005535603,242,0.0019430379771165462,0.2363037109375,2478080,0.05425763464598895,15.968717730045318,577.5000000000002,-0.0009385010926052928
0.0,244,0.01320339102530852,122.5,266.25,365.14,1.6499808497726918,243,0.0018685197817490007,0.2032470703125,2488320,0.05412041301918653,15.968717885017394,527.5000000000002,-0.0010861081071197986
3.3527612686157227e-09,244,0.009513821178268244,72.50000000000001,245.75,366.8,1.7007907070219517,244,0.002175016408659758,0.2437744140625,2498560,0.053470650185584334,15.968716782331466,527.5000000000002,-0.0009296743362938286
-4.8428773880004884e-09,244,0.006338762666450748,0.0,205.25,352.98,1.7376429490745067,245,0.002666405394109006,0.3250244140625,2508800,0.05170646294366925,15.968714910745621,480.00000000000045,-0.0013783809961751103
4.097819328308106e-09,244,0.005776002613583841,0.0,151.0,339.06,1.734970683604479,246,0.0020960126108207078,0.241796875,2519040,0.05030286138033433,15.968716675043106,327.5000000000002,-0.0010924357617113855
-2.9802322387695314e-09,244,0.006869439142064948,0.0,106.5,322.57,1.7214895330369473,247,0.002486186423431036,0.277734375,2529280,0.05045897140282658,15.968717724084854,202.50000000000023,-0.0009005798296129796
-7.450580596923828e-09,244,0.00798529873145526,25.0,116.0,327.96,1.7285420693457128,248,0.0022409477344183413,0.2456298828125,2539520,0.054162014329123195,15.968717360496521,202.50000000000023,-0.0007701656533754431
-1.5273690223693846e-08,244,0.0073281323780975075,25.0,126.75,330.5,1.7305729374289514,249,0.002867041953993521,0.2869873046875,2549760,0.05042072033425501,15.968717670440673,250.0,-0.0011204029178770725
1.4156103134155273e-08,244,0.006969958766421769,25.0,128.0,329.58,1.7051672101020814,250,0.002762999881105088,0.31884765625,2560000,0.0504612494855791,15.968717747926712,225.0,-0.0016200935329834464
1.080334186553955e-08,244,0.006968758210490478,25.0,116.5,325.24,1.6789283759891986,251,0.0025223676873906697,0.2696044921875,2570240,0.05195577638107659,15.96871737241745,225.0,-0.0008594168612034991
-1.4528632164001465e-08,244,0.009276062227945659,25.0,135.5,329.88,1.6910114891827106,252,0.002325969480341428,0.2858642578125,2580480,0.05371526225263229,15.968717765808105,252.50000000000023,-0.0015804200982529437
2.8312206268310546e-08,244,0.010665089540998452,25.0,151.25,333.35,1.6986024871468544,253,0.001858028221585073,0.2172119140625,2590720,0.05304917925022238,15.968717777729035,327.5000000000002,-0.0010268479178193956
-7.450580596923829e-10,244,0.010520481721323449,25.0,194.75,350.34,1.7081521943211555,254,0.0015815576250929552,0.1808837890625,2600960,0.05544835662997001,15.968717855215072,502.5000000000002,-0.00038279564942058644
7.82310962677002e-09,244,0.009382064315286699,50.0,214.0,353.57,1.6903486721217633,255,0.0022829822450717075,0.2669921875,2611200,0.05405618037462956,15.968717789649963,525.0,-0.001360092554386938
-1.4901161193847657e-09,244,0.011658673125202768,50.0,205.0,354.37,1.6510802932083606,256,0.0016224735991499984,0.204345703125,2621440,0.05457073826350074,15.96871793270111,377.5000000000002,-0.0013684737696166849
-1.4901161193847657e-09,244,0.013564094543107785,50.0,217.25,356.83,1.6373423494398593,257,0.0013311689480303812,0.1606201171875,2631680,0.055639873959721045,15.968718016147614,330.0000000000004,-0.0006829147128883051
-1.1175870895385742e-09,244,0.014245534883229993,72.50000000000001,250.5,361.92,1.6247634448111057,258,0.001572774664782628,0.182421875,2641920,0.05612339223166465,15.968717736005782,415.00000000000125,-0.001183616063281079
-1.1175870895385742e-09,244,0.014965555713570212,125.0,295.75,370.98,1.6003474660217762,259,0.001253408712568671,0.148583984375,2652160,0.05355360492453713,15.968717956542969,627.5000000000002,-0.0006379629085131455
2.3096799850463868e-08,244,0.0130917920396314,125.0,332.5,376.72,1.6150937654078006,260,0.0018188591104944863,0.2059326171875,2662400,0.05598148115196407,15.968717682361603,650.0,-0.0005729973527195398
-1.4528632164001465e-08,244,0.015362644723791164,125.0,328.5,375.56,1.6295508980751037,261,0.0015924610454248977,0.20380859375,2672640,0.06040686108082864,15.968717747926712,650.0,-0.0011222551449463936
1.4156103134155273e-08,244,0.013640703531200416,125.0,323.0,372.49,1.5851427614688873,262,0.0015389554277263073,0.1676025390625,2682880,0.05204468500653035,15.968717700242996,602.5000000000002,-0.0011390063220460434
7.078051567077636e-09,244,0.014086942235007883,125.0,290.0,365.71,1.5961546763777732,263,0.0015652510019265264,0.1942138671875,2693120,0.05391760462099855,15.968717873096466,552.5000000000002,-0.0014250388121581636
9.313225746154785e-09,244,0.013252259127330034,125.0,289.75,373.17,1.606760910898447,264,0.0015926242613772956,0.1699951171875,2703360,0.0502961318898544,15.968717789649963,527.5000000000002,-0.0010418609894259135
-1.4901161193847656e-08,244,0.013436010183795588,125.0,271.25,369.72,1.6081658698618413,265,0.0017305818343004375,0.2002197265625,2713600,0.058220383817732604,15.968717712163926,450.0,-0.0007766053116938565
-1.601874828338623e-08,244,0.011499662627466023,125.0,262.75,366.51,1.5885043077170848,266,0.001770749953146833,0.2014892578125,2723840,0.05139533429074959,15.968717676401138,405.00000000000045,-0.0008304404069349403
1.7881393432617187e-08,244,0.012940844206605106,125.0,243.0,367.39,1.5938979655504226,267,0.001686373924462714,0.192333984375,2734080,0.05673474203972627,15.968717831373215,350.0,-0.0008085414847300854
7.078051567077636e-09,244,0.010301262028133352,122.5,231.0,363.87,1.631988713145256,268,0.001696260228737856,0.2072265625,2744320,0.052331610339581,15.968717646598815,375.0,-0.0007905833757831715
-3.5017728805541994e-08,244,0.009948008991523238,50.0,196.75,356.91,1.699803890287876,269,0.002140220802220938,0.2870361328125,2754560,0.05523685770250991,15.96871783733368,325.0,-0.0014446320747083519
1.0058283805847169e-08,244,0.011169412911840482,50.0,206.75,357.8,1.6702396847307681,270,0.002044984322606069,0.2404296875,2764800,0.055536878539898825,15.968717634677887,375.0,-0.001484449526105891
-1.1548399925231934e-08,245,0.01032250824937364,50.0,210.75,355.51,1.6787278659641742,271,0.0015029778090024592,0.185595703125,2775040,0.05206541068534899,15.968717795610427,500.0,-0.000867079201634624
-3.725290298461914e-09,245,0.009712261470849626,50.0,207.75,356.49,1.6776938512921333,272,0.0019615517670558804,0.2394775390625,2785280,0.05257123011440148,15.968717807531357,480.00000000000045,-0.001293553145660553
-1.30385160446167e-08,245,0.007095937713984313,47.50000000000001,188.25,350.41,1.629594098776579,273,0.0016391446190823443,0.196728515625,2795520,0.05073630683206017,15.968717575073242,385.00000000000085,-0.0008703842417162377
3.3527612686157227e-09,245,0.006575228265273836,25.0,145.0,334.11,1.630504298210144,274,0.0018267714009255088,0.2173828125,2805760,0.04775952955916734,15.968716734647751,302.5000000000002,-0.0009187362491502426
-8.940696716308593e-09,245,0.006794470946151421,25.0,116.25,325.77,1.6747119143605231,275,0.002177649733545195,0.29091796875,2816000,0.052428639693051206,15.968717056512833,202.50000000000023,-0.0010718545338022523
-2.2351741790771484e-09,245,0.009542251729362761,25.0,128.75,324.97,1.7254383973777294,276,0.00202427612892393,0.2576171875,2826240,0.05619058460167031,15.96871782541275,250.0,-0.0012096749520424054
-1.3783574104309083e-08,245,0.007815825316811242,25.0,134.0,328.82,1.6907054401934147,277,0.001911864398346097,0.2472412109375,2836480,0.05205237128452017,15.96871746778488,250.0,-0.0009220435549650574
5.215406417846679e-09,245,0.008286149958439636,47.50000000000001,148.0,332.63,1.652681115269661,278,0.0022300253953403625,0.246435546875,2846720,0.051374363158520675,15.968717539310456,250.0,-0.0011470233363070292
-1.0058283805847169e-08,245,0.00634911899898043,25.0,134.25,332.5,1.649075908958912,279,0.0019059178420263833,0.2413330078125,2856960,0.05063238616184447,15.96871697306633,225.0,-0.001274530064256396
1.862645149230957e-09,245,0.008821880536743265,25.0,126.0,329.07,1.6393118351697922,280,0.0019793828749129715,0.2307373046875,2867200,0.050214023881701084,15.968717390298844,200.0,-0.0010414260839752387
3.725290298461914e-09,245,0.011257647092861589,25.0,131.25,327.91,1.6098320871591567,281,0.0019504231932216953,0.218798828125,2877440,0.055615963260051915,15.968717676401138,227.5000000000002,-0.0010946199206955498
1.1548399925231934e-08,245,0.010778978980670217,50.0,169.0,339.35,1.6055619448423386,282,0.0018952660795491737,0.2069091796875,2887680,0.05021877556501373,15.968717658519745,275.0,-0.001032808470336022
8.568167686462402e-09,245,0.010884173517115413,75.0,187.5,344.61,1.6033596828579904,283,0.0014034373525532828,0.1697998046875,2897920,0.04972859936131285,15.968717765808105,300.0,-0.000463359697823762
3.725290298461914e-09,245,0.012852131595718675,97.5,203.0,349.92,1.6968811593949795,284,0.0015936030009470414,0.1889892578125,2908160,0.05501893375442233,15.968717658519745,300.0,-0.000678038955811644
-1.862645149230957e-09,245,0.012098912973306142,100.0,200.0,350.54,1.7143125757575035,285,0.0019531739571903017,0.256982421875,2918400,0.05502066456584452,15.968717873096466,300.0,-0.001167488150895224
-1.4156103134155273e-08,245,0.01201141702113091,100.0,211.5,347.21,1.720415623486042,286,0.001970902188378432,0.2496826171875,2928640,0.05820586945793477,15.96871749162674,350.0,-0.0011150065663969144
-1.1920928955078126e-08,245,0.013651823125837837,75.0,221.75,350.44,1.7196718148887158,287,0.0014834444624625576,0.1913818359375,2938880,0.05831861528485834,15.968717730045318,350.0,-0.00106756562818191
-2.6077032089233397e-09,245,0.012909739775932395,75.0,230.25,346.96,1.6825198031961919,288,0.001813789576237923,0.2095458984375,2949120,0.05402673350516216,15.968717765808105,375.0,-0.00103537112736376
1.080334186553955e-08,245,0.01349380530155031,50.0,237.0,344.55,1.657120031863451,289,0.001541429050394072,0.20302734375,2959360,0.055503745891232456,15.968717926740647,392.5000000000015,-0.0015181308699538931
1.4901161193847657e-09,245,0.011636285405256786,50.0,257.75,347.81,1.687934158742428,290,0.0016979695103145787,0.230810546875,2969600,0.056533259482132,15.968717843294144,550.0,-0.0009941059011907782
-7.450580596923829e-10,245,0.01163410738663515,50.0,234.75,344.17,1.6742556683719159,291,0.0014393477226462893,0.2025146484375,2979840,0.0536421133949746,15.968717855215072,550.0,-0.0011509958323586034
-9.313225746154785e-09,245,0.014195347267377655,75.0,236.0,352.12,1.6402066513895988,292,0.0014848958178447446,0.1931884765625,2990080,0.05660245809872646,15.968717980384827,482.5000000000007,-0.001016524752776604
4.470348358154297e-09,245,0.013022249254572672,75.0,234.0,355.73,1.6475524336099625,293,0.0015981876206410562,0.2243896484375,3000320,0.054938139512231664,15.968717765808105,400.0,-0.0009796416270546615
-8.940696716308593e-09,245,0.014335688958817627,125.0,243.0,356.19,1.617314273864031,294,0.0015781602964466401,0.2077392578125,3010560,0.05435624221628686,15.968717843294144,352.5000000000002,-0.001247076684376225
-2.16066837310791e-08,245,0.012828561224705482,125.0,266.75,363.83,1.662895817309618,295,0.0017460319039003026,0.1940185546875,3020800,0.05375517793049154,15.968717873096466,505.00000000000045,-0.0007036810049612541
2.2351741790771484e-09,245,0.012144288357922051,125.0,261.75,353.7,1.6890284143388272,296,0.0023551485822963514,0.2768310546875,3031040,0.05250615825687044,15.968717700242996,602.5000000000002,-0.0018622910636622691
1.1920928955078126e-08,245,0.01402967642789008,125.0,259.0,353.6,1.6804150715470314,297,0.0019639250970840292,0.2478271484375,3041280,0.05684573391029479,15.968717902898788,580.0000000000005,-0.0012234322341100779
-9.685754776000977e-09,245,0.014128626210731455,125.0,261.75,349.11,1.6575563684105874,298,0.0015600265168245642,0.1809814453125,3051520,0.05480406389252131,15.968717974424361,602.5000000000002,-0.0007248467183671892
-1.1548399925231934e-08,245,0.013986197745543905,125.0,256.75,350.39,1.6228646472096444,299,0.0014328636335903867,0.1790283203125,3061760,0.04932198169979379,15.96871799826622,405.00000000000045,-0.0012122278127208118
-5.215406417846679e-09,245,0.012215179859776982,100.0,247.75,353.54,1.672618392854929,300,0.0020599490857534874,0.2310546875,3072000,0.05339266385296938,15.968717694282532,405.00000000000045,-0.0012337876822130056
1.4901161193847657e-09,245,0.01075189028197201,75.0,232.25,355.55,1.7032360292971134,301,0.0016378556493009456,0.2348876953125,3082240,0.05481625944765569,15.968717658519745,377.5000000000002,-0.001105524479498854
-8.940696716308593e-09,245,0.011317129249255231,72.50000000000001,230.25,356.7,1.729070670902729,302,0.0021826605801493317,0.2651123046875,3092480,0.056563201327845425,15.968717724084854,452.50000000000017,-0.001272990245342953
-7.450580596923829e-10,245,0.0107016770152768,50.0,213.75,350.84,1.7074698396027088,303,0.001613325875882765,0.231298828125,3102720,0.05566753266343601,15.968717300891877,452.50000000000017,-0.0010294605001035962
-2.6077032089233397e-09,245,0.009777829805807414,47.50000000000001,202.0,345.1,1.6834288492798806,304,0.0022540221622762147,0.28583984375,3112960,0.053027477585977034,15.968717873096466,405.00000000000045,-0.0015332827588281361
-1.4528632164001465e-08,245,0.012537084394716657,50.0,203.75,340.31,1.6799225449562072,305,0.0014488825158650797,0.19365234375,3123200,0.05355896121749746,15.96871789097786,355.00000000000045,-0.0011636957802693359
-2.570450305938721e-08,245,0.01216887624032097,50.0,210.0,340.61,1.7141824029386044,306,0.0015319090259254154,0.200439453125,3133440,0.05647996959800372,15.968717497587203,355.00000000000045,-0.0008132517428748543
0.0,245,0.008820447629113914,50.0,214.5,342.43,1.6970972031354905,307,0.0019107884900506633,0.2553955078125,3143680,0.0512803990857017,15.968717777729035,480.00000000000045,-0.0012178119301097467
-5.215406417846679e-09,245,0.010954761130415136,50.0,213.0,345.43,1.683633253723383,308,0.0017393494158000067,0.208154296875,3153920,0.05205431714728518,15.96871789097786,502.5000000000002,-0.000815590241109021
3.3527612686157227e-09,245,0.011214367666980252,50.0,206.75,348.59,1.6721180394291877,309,0.0017878989447126514,0.2538330078125,3164160,0.05459521005923694,15.968718016147614,502.5000000000002,-0.0015628987785021309
-2.2351741790771484e-09,245,0.01136237934260862,47.50000000000001,211.5,351.42,1.6337378062307835,310,0.0017494343479143026,0.2456787109375,3174400,0.05501451417683639,15.968717753887177,455.0000000000004,-0.0014363062364282086
9.685754776000977e-09,245,0.00912712638719313,25.0,209.75,347.69,1.6993723422288896,311,0.001743130588903341,0.24794921875,3184640,0.05457647957394759,15.968717610836029,502.5000000000002,-0.0008881399560777936
4.470348358154297e-09,245,0.010932699147087988,25.0,206.25,346.62,1.7086099423468113,312,0.001741919246632051,0.2289306640625,3194880,0.053662754763760964,15.968717896938324,455.0000000000004,-0.0011073674257204402
1.4901161193847657e-09,245,0.011040155859609513,25.0,184.0,340.62,1.7221728466451167,313,0.0015883889116253159,0.186767578125,3205120,0.052016030574558836,15.968717402219772,352.5000000000002,-0.0003927831359760603
4.470348358154297e-09,245,0.01001526720945094,50.0,198.25,342.68,1.6999241285026074,314,0.0015287913484485216,0.21396484375,3215360,0.053400634244021174,15.968717551231384,375.0,-0.0009377402959216852
5.960464477539063e-09,245,0.00909376816580334,50.0,180.5,338.08,1.6813055165112019,315,0.00201599553860774,0.281103515625,3225600,0.05162897233391841,15.968717974424361,350.0,-0.001535758485988481
1.4528632164001465e-08,245,0.005831752418362157,25.0,151.75,325.27,1.6640436492860318,316,0.0019373281900101347,0.31015625,3235840,0.05012452938180256,15.968717473745347,327.5000000000002,-0.0014436539819143944
-1.1175870895385742e-08,245,0.007209046875959757,25.0,121.25,319.8,1.671064430475235,317,0.001747719131856229,0.2656005859375,3246080,0.05013959458087941,15.968717497587203,225.0,-0.0017915842021466234
-3.7252902984619143e-10,245,0.007587096150018624,25.0,108.25,318.32,1.6962315030395985,318,0.0016702534621344967,0.259765625,3256320,0.05332497129834986,15.968717575073242,225.0,-0.0011507015819006484
1.862645149230957e-09,245,0.0066595727376352444,25.0,121.5,322.87,1.6694470666348935,319,0.0020491205337862086,0.275634765625,3266560,0.04964925396959306,15.968717283010482,227.5000000000002,-0.0010058040978037752
-4.097819328308106e-09,245,0.006892008264389915,25.0,130.25,321.53,1.670796075463295,320,0.0020541847725439764,0.309375,3276800,0.04945053733480794,15.968716275691985,350.0,-0.0014217628755432087
8.195638656616212e-09,245,0.006751031093290294,25.0,122.25,318.42,1.6481408230960368,321,0.0013862282880381827,0.2026123046875,3287040,0.051857934861649156,15.96871721148491,280.00000000000045,-0.0005166135850231512
3.129243850708008e-08,245,0.0066909455010318196,0.0,120.75,314.33,1.7073536388576032,322,0.002111241553780019,0.3040283203125,3297280,0.052380239922353834,15.968717610836029,252.50000000000023,-0.0012832242326112464
-4.097819328308106e-09,245,0.007285702949502593,0.0,114.0,310.09,1.734193104505539,323,0.0016727719156733657,0.2431396484375,3307520,0.05307067181024457,15.96871662735939,225.0,-0.0008489800991810625
-5.960464477539063e-09,245,0.00987152295638225,25.0,136.5,319.04,1.7430998660624026,324,0.002007164610267864,0.26572265625,3317760,0.05767101515838811,15.968717765808105,277.5000000000002,-0.0009306399599154247
-6.7055225372314455e-09,245,0.00699099223736539,25.0,142.25,323.22,1.6982250116765498,325,0.0022541257038938057,0.2516845703125,3328000,0.049351887514695894,15.96871622800827,277.5000000000002,-0.0009011937290779315
-1.9371509552001954e-08,245,0.00726743173045179,25.0,143.5,325.28,1.7273991242051125,326,0.0017110524678173532,0.2708740234375,3338240,0.0550501547198821,15.968717342615127,300.0,-0.0011297600642137696
-3.3527612686157227e-09,245,0.008985727273466183,25.0,151.0,323.77,1.7217325001955033,327,0.001882386832744487,0.269970703125,3348480,0.05369587833243591,15.968717765808105,425.0,-0.000657541897817282
1.0430812835693359e-08,245,0.005485377024893978,25.0,139.75,323.97,1.7434606656432152,328,0.002131502783549877,0.289306640625,3358720,0.050133974212476784,15.968710678815842,400.0,-0.0009217979244567686
1.5273690223693846e-08,245,0.0070926823136503005,0.0,143.0,325.47,1.7224879786372185,329,0.0017055301796517596,0.238232421875,3368960,0.051031811500614296,15.968716359138488,402.5000000000002,-0.0008169491813532659
-4.470348358154297e-09,245,0.007828631065694935,0.0,115.25,319.83,1.6855603873729705,330,0.0018052354866426867,0.22490234375,3379200,0.051937378018711546,15.968717581033706,250.0,-0.0007106057681085076
2.9802322387695314e-09,246,0.005172221435680057,0.0,121.0,321.44,1.666044747084379,331,0.0017331153122256636,0.233837890625,3389440,0.049750317609401996,15.968716192245484,227.5000000000002,-0.0006961720850085839
-1.0430812835693359e-08,246,0.005624131967673663,0.0,97.75,314.6,1.6950209945440293,332,0.0014699907207386786,0.21474609375,3399680,0.04974946165283759,15.968708074092865,200.0,-0.0006126119871623815
-1.6763806343078613e-08,246,0.004393313490793105,0.0,83.75,306.92,1.6925279662013053,333,0.0024388756076575645,0.32587890625,3409920,0.04789900203201951,15.968686580657959,152.50000000000023,-0.0008604991980973864
1.0058283805847169e-08,246,0.0056087881949338225,0.0,87.5,304.79,1.7284538276493548,334,0.002165232621345581,0.2893798828125,3420160,0.05053655097232077,15.968716448545456,175.0,-0.0006287247579166433
-9.685754776000977e-09,246,0.006404551160835581,0.0,88.75,306.03,1.7336067669093609,335,0.0018822846726834542,0.2810302734375,3430400,0.05096848835592114,15.96871572136879,200.0,-0.001078398505342193
1.1175870895385742e-09,246,0.005985067549431733,0.0,98.75,310.21,1.7106706030666827,336,0.0018369638433455293,0.2687744140625,3440640,0.051712257207732495,15.968716669082642,202.50000000000023,-0.0009357637081848225
7.078051567077636e-09,246,0.005233815383041929,0.0,97.0,310.07,1.6444069862365722,337,0.0022608473102593506,0.2860595703125,3450880,0.04806079374651866,15.968716943264008,202.50000000000023,-0.001084816829825286
-1.4901161193847657e-09,246,0.003860035578048837,0.0,83.25,308.74,1.6036751672625542,338,0.002364678228060768,0.33896484375,3461120,0.04418938112354344,15.968710362911224,177.50000000000023,-0.0011961306438024622
1.1175870895385742e-09,246,0.002974604583458529,0.0,63.75,306.72,1.5109582804143429,339,0.00206020855093243,0.248681640625,3471360,0.04314301238990538,15.968701201677323,125.0,-0.000981595229677623
-5.587935447692871e-09,246,0.0025116777489341048,0.0,43.0,302.92,1.4727779455482959,340,0.0025694810697586947,0.3098876953125,3481600,0.04308133637617454,15.968656772375107,100.0,-0.000725060821059742
-1.3783574104309083e-08,246,0.002673770568149081,0.0,37.5,299.68,1.532410567253828,341,0.002307305627448386,0.2716064453125,3491840,0.04296753061738439,15.96869961619377,100.0,-0.0007469049938663375
-1.0058283805847169e-08,246,0.002845679590249528,0.0,35.25,294.6,1.6156385943293572,342,0.002103681699372828,0.2284912109375,3502080,0.04364425913052575,15.968701630830765,100.0,-0.0006031095645084861
-2.2351741790771484e-08,246,0.006093558218526596,0.0,54.25,298.73,1.7008475922048092,343,0.0022353593012894636,0.3136474609375,3512320,0.051116636507924085,15.968717443943024,100.0,-0.0008641969066957245
-4.8428773880004884e-09,246,0.007108833338133991,0.0,81.75,308.52,1.7150104135274886,344,0.002280988777619086,0.2837890625,3522560,0.052205288482820536,15.968717676401138,200.0,-0.0007206934687928879
0.0,246,0.00815321145978487,22.500000000000007,110.75,325.01,1.702070789039135,345,0.001863953208271596,0.30341796875,3532800,0.05524786099447289,15.968717449903489,225.0,-0.001140225975541398
-9.685754776000977e-09,246,0.00900104533884587,25.0,131.75,337.26,1.65885161831975,346,0.0017831018138451781,0.282568359375,3543040,0.05486530784598594,15.968717628717423,227.5000000000002,-0.001156780600285856
-8.568167686462402e-09,246,0.010303339659003541,50.0,157.25,349.1,1.6478231608867646,347,0.0016694472235599278,0.2338623046875,3553280,0.055164200791356977,15.968717968463897,275.0,-0.0010395423330919584
1.2293457984924316e-08,246,0.009216256093714037,50.0,178.25,350.27,1.6383681379258632,348,0.0016493105715937872,0.2348876953125,3563520,0.050353348383978244,15.968717747926712,307.5000000000006,-0.0008246615649113665
2.6077032089233397e-09,246,0.00960413468092156,50.0,191.5,351.06,1.6984984777867793,349,0.0013724966304664576,0.2287353515625,3573760,0.0519167420322902,15.968717849254608,475.0,-0.0012838920581998536
-7.450580596923828e-09,246,0.0103684974994394,50.0,195.25,345.4,1.712462405860424,350,0.0017377923329704003,0.2333251953125,3584000,0.052651480469474474,15.968717807531357,477.5000000000002,-0.0009194606962410034
-5.960464477539063e-09,246,0.011203494669462088,50.0,189.75,338.06,1.7176588706672191,351,0.0017810038046263798,0.276513671875,3594240,0.0557597006692227,15.968717670440673,340.00000000000125,-0.001263974531320855
-1.1175870895385742e-09,246,0.006915265970201289,47.50000000000001,176.5,338.15,1.7124224670231343,352,0.0016638986726945858,0.266943359375,3604480,0.05343880129420242,15.968717521429062,327.5000000000002,-0.0008282378308649641
-1.1175870895385742e-09,246,0.007812995007837742,25.0,153.25,334.86,1.712157964706421,353,0.0016713795938471776,0.2698974609375,3614720,0.05077607827853246,15.96871417760849,275.0,-0.0011929655061976518
1.2293457984924316e-08,246,0.0059517688316191196,25.0,123.0,331.8,1.6916353784501552,354,0.0016435241028830206,0.2658935546875,3624960,0.0517249936020829,15.968717479705811,225.0,-0.000991970807808684
1.862645149230957e-09,246,0.0061145364081312435,25.0,106.75,323.65,1.69732476323843,355,0.0015189193073695151,0.2475341796875,3635200,0.050037990570674484,15.96871754527092,177.50000000000023,-0.0010253139269480016
5.587935447692871e-09,246,0.006973755864191844,25.0,102.0,325.81,1.7200993828475475,356,0.0021704252271860015,0.3077392578125,3645440,0.05152524129252387,15.968716752529144,175.0,-0.0011925655344384722
-7.450580596923829e-10,246,0.006806680963472899,25.0,105.5,329.2,1.7327051796019077,357,0.001913988536847455,0.2955322265625,3655680,0.04973400748389316,15.968717592954636,200.0,-0.001426119016832672
5.587935447692871e-09,246,0.005118812387389937,0.0,97.5,328.26,1.691163097321987,358,0.00198182706596981,0.273193359375,3665920,0.048432099662042434,15.968715906143188,200.0,-0.0009257114332285709
-3.7252902984619143e-10,246,0.005752436070724798,0.0,94.75,325.29,1.7121640607714652,359,0.0020753122005743307,0.33564453125,3676160,0.051468605798976295,15.968717634677887,200.0,-0.0010329724154871656
-8.568167686462402e-09,246,0.007348530053423019,0.0,89.25,319.43,1.6742872588336468,360,0.0015595120922881733,0.2599609375,3686400,0.053657895932662694,15.968717527389526,200.0,-0.0009248679387383163
-3.3527612686157227e-09,246,0.006893401845445624,0.0,108.75,328.07,1.5828061617910862,361,0.0018083281143063345,0.2826416015625,3696640,0.051111229412375905,15.968717461824417,200.0,-0.0013693847649847157
-2.7194619178771972e-08,246,0.009105169224767451,25.0,132.25,335.33,1.5372211329638958,362,0.0015454996294039347,0.243896484375,3706880,0.05137023692632884,15.968717765808105,227.5000000000002,-0.0011861692979437065
6.7055225372314455e-09,246,0.007167607627070538,47.50000000000001,145.25,345.0,1.55555921792984,363,0.0018300895731840684,0.24677734375,3717120,0.04967390054635048,15.968717676401138,250.0,-0.0012061459878168535
-3.725290298461914e-09,246,0.00943880162667483,50.0,152.25,344.22,1.574537807703018,364,0.0015698106088450458,0.2320068359375,3727360,0.05127385819777573,15.968717563152314,252.50000000000023,-0.0011669536950648762
1.2665987014770507e-08,246,0.01184117058328411,50.0,181.5,348.05,1.6305381238460541,365,0.001334313349386207,0.1955078125,3737600,0.05096438709545988,15.968717753887177,325.0,-0.0007962904470332433
1.4901161193847657e-09,246,0.01206733056314988,50.0,205.75,354.98,1.685025317966938,366,0.0013581196027786292,0.2273193359375,3747840,0.05450180470403415,15.968717640638351,525.0,-0.0009540397964883596
1.1548399925231934e-08,246,0.011662634756430635,75.0,220.25,355.34,1.6438960604369641,367,0.0014531018430716358,0.2212890625,3758080,0.053116916142470674,15.96871801018715,367.50000000000153,-0.000952394558044034
