P01:episode_rewards,fps,explained_variance,episode_length,clip_fraction,policy_loss,value_loss,PMM:episode_rewards,approx_kl_divergence,grad_norm,P09:episode_rewards,advantage_norm,policy_entropy,epoch_idx,frames
22.500000000000007,278,-1.30385160446167e-08,321.04,0.2512451171875,-0.0010046486699138769,0.007470084893429885,123.25,0.0022030636941508417,0.051555245899683765,310.00000000000085,15.96871777176857,1.6545859061181545,293,3000320
22.500000000000007,278,-1.2293457984924316e-08,332.39,0.23759765625,-0.0009210240685206372,0.006638066050254565,137.5,0.0019051830731370955,0.04896855842622701,400.0,15.968717366456985,1.6022769801318646,294,3010560
25.0,277,7.450580596923829e-10,333.47,0.2373291015625,-0.0007412260067212629,0.0062594552720952375,137.75,0.0018364563881505091,0.05089719701651585,377.5000000000002,15.968716549873353,1.6117330178618432,295,3020800
25.0,277,0.0,332.02,0.26201171875,-0.0012074014870449901,0.008176670722423295,134.0,0.0025881138960471618,0.052287517652779156,250.0,15.968717563152314,1.6171858854591847,296,3031040
25.0,277,-2.644956111907959e-08,327.96,0.2201416015625,-0.0010985853987222072,0.009062679909766303,131.5,0.0015480575920719275,0.0529243353520123,250.0,15.968717843294144,1.6013595536351204,297,3041280
22.500000000000007,276,7.82310962677002e-09,331.9,0.23046875,-0.0008102073796180775,0.007109384903744953,149.0,0.0024113936065418783,0.04847480872643913,287.5000000000011,15.968714874982833,1.5979457311332226,298,3051520
0.0,276,-3.725290298461914e-09,329.48,0.270263671875,-0.0013413207772828173,0.008605053529754514,151.25,0.002133823530277823,0.05128824987168172,405.00000000000045,15.968717569112778,1.6068264275789261,299,3061760
25.0,275,-3.3527612686157227e-09,332.24,0.2406005859375,-0.0012510053922596854,0.007738600550692354,155.0,0.0017320518362112125,0.048964188957022294,452.50000000000017,15.968717843294144,1.6268879346549512,300,3072000
25.0,275,-8.940696716308593e-09,325.96,0.29638671875,-0.0012905209187010769,0.007591104885796085,137.0,0.002122064656902012,0.05289910438634926,302.5000000000002,15.96871766448021,1.6655899658799171,301,3082240
25.0,274,-2.16066837310791e-08,326.12,0.2931884765625,-0.0013202391761296894,0.006338200724985654,129.75,0.0021506779346509575,0.04637696522156638,252.50000000000023,15.968717300891877,1.6410196594893933,302,3092480
25.0,274,8.195638656616212e-09,321.91,0.2379150390625,-0.0010840143433597405,0.00865656187879722,130.5,0.0017797776383872588,0.05140424649373567,227.5000000000002,15.968717312812805,1.6809660203754901,303,3102720
25.0,274,1.0430812835693359e-08,326.99,0.267041015625,-0.0012661150052736049,0.008196510791140098,138.0,0.002022677097261294,0.05096841914640885,275.0,15.968717557191848,1.649704311788082,304,3112960
25.0,273,-5.587935447692871e-09,330.75,0.2567138671875,-0.0008492105058394373,0.0074523414010400305,149.25,0.0019779951260488816,0.050146518642055174,280.00000000000045,15.968717777729035,1.6568790219724179,305,3123200
25.0,273,4.8428773880004884e-09,328.41,0.2556396484375,-0.0010984425491187722,0.00944663972586568,139.75,0.0018900979567263222,0.05315244194476147,275.0,15.968717730045318,1.7298663973808288,306,3133440
25.0,272,-3.3527612686157227e-09,333.32,0.26962890625,-0.001311651582000195,0.009770827761894908,164.75,0.0019628214562771975,0.05274551439494357,377.5000000000002,15.96871787905693,1.6983732178807258,307,3143680
25.0,272,-1.30385160446167e-08,334.51,0.1958740234375,-0.0005958058245596476,0.010500537513144082,172.0,0.0014175952769846845,0.053635686029019004,330.0000000000004,15.968717688322068,1.6645601026713848,308,3153920
25.0,272,-2.0116567611694337e-08,337.55,0.2015380859375,-0.0009288203924370464,0.011775396986922714,194.5,0.0016178382279690596,0.05459301050046421,405.00000000000045,15.968717849254608,1.6515855744481087,309,3164160
47.50000000000001,271,-9.685754776000977e-09,337.57,0.180859375,-0.0006200343359523686,0.012069500955112744,196.0,0.0013601725187299962,0.05335238772872297,375.0,15.968717610836029,1.677602219581604,310,3174400
50.0,271,3.3527612686157227e-09,346.79,0.2323486328125,-0.0011538823426235467,0.010695027828478487,208.75,0.001722789551979531,0.0532091147903128,405.00000000000045,15.968717819452285,1.7209346123039722,311,3184640
50.0,271,5.587935447692871e-09,346.32,0.22021484375,-0.0012547430513222934,0.009388815646245519,201.75,0.0016968568345077984,0.052325704564098505,375.0,15.968716949224472,1.7235513105988503,312,3194880
47.50000000000001,270,1.30385160446167e-08,339.73,0.219921875,-0.0009805872032302432,0.008464574250319856,174.25,0.0018096076839242414,0.052014592545464776,327.5000000000002,15.968717807531357,1.6989471271634102,313,3205120
25.0,270,-7.078051567077636e-09,325.63,0.289501953125,-0.0009154213796136901,0.006432649444900562,154.75,0.00187717476979401,0.05367134893201597,332.5000000000006,15.968714594841003,1.6971660375595092,314,3215360
25.0,270,-2.7939677238464355e-08,323.29,0.265283203125,-0.0009617876596166753,0.0062001830910048735,128.5,0.0018463803281520085,0.05224496095218828,232.50000000000063,15.96871750354767,1.7222438670694828,315,3225600
25.0,269,-1.9371509552001954e-08,324.49,0.2510986328125,-0.0011649570435110946,0.009403403291253198,135.5,0.0017741126383384654,0.05255750585516957,355.00000000000045,15.968717557191848,1.7259204737842082,316,3235840
25.0,269,7.450580596923829e-10,329.67,0.2498779296875,-0.0011006901775544975,0.010123148626530565,158.25,0.0016862354586010043,0.05493627644520539,452.50000000000017,15.968716323375702,1.73670145124197,317,3246080
25.0,268,3.3527612686157227e-09,333.15,0.2281005859375,-0.0012444372587196995,0.010025488996689091,177.75,0.0016183212342866682,0.05510080823314674,452.50000000000017,15.968717777729035,1.7200922772288323,318,3256320
50.0,268,7.82310962677002e-09,339.77,0.2333740234375,-0.0008065195852395846,0.01054445534136903,197.25,0.0016937055551636605,0.054813970090540454,500.0,15.968717581033706,1.7194586396217346,319,3266560
50.0,268,-7.450580596923829e-10,346.57,0.2541015625,-0.0013904305149480933,0.01055107482970925,203.5,0.0018198239264734183,0.05525097693939248,402.5000000000002,15.968717902898788,1.7538352616131305,320,3276800
50.0,267,-1.0058283805847169e-08,345.53,0.2445068359375,-0.0015182765513600317,0.011197667782835197,209.5,0.0017260089018918735,0.05636506872122762,402.5000000000002,15.968717682361603,1.7538908071815968,321,3287040
50.0,267,1.4901161193847657e-09,346.37,0.2557861328125,-0.0010207393694145138,0.010298219167452771,202.5,0.0016890194039092421,0.05733245866911689,377.5000000000002,15.968717777729035,1.7731406390666962,322,3297280
50.0,267,-8.568167686462402e-09,344.88,0.21220703125,-0.0005362439336749958,0.011396396695636213,180.25,0.0015068298295147996,0.05480169623855742,302.5000000000002,15.968717801570893,1.7674161568284035,323,3307520
25.0,266,0.0,347.79,0.266796875,-0.0012574341235449538,0.010385640425329256,179.75,0.0016648404665716044,0.05524891541599482,325.0,15.968717670440673,1.7449099376797677,324,3317760
25.0,266,-3.725290298461914e-09,350.56,0.273486328125,-0.0015116199745534686,0.010329469599673758,208.5,0.001914168264966065,0.054832337062139656,457.5000000000006,15.968717831373215,1.7385145775973796,325,3328000
25.0,265,-5.215406417846679e-09,344.46,0.277734375,-0.0012765516628860496,0.009089609606326121,201.25,0.0019412918172747595,0.05362012753569072,502.5000000000002,15.968717402219772,1.7505803473293782,326,3338240
25.0,265,-2.2351741790771484e-09,337.87,0.2659912109375,-0.0010935815447737697,0.007944482532730035,190.0,0.0019921672349823894,0.05274641762295153,525.0,15.968717396259308,1.7748115696012974,327,3348480
25.0,265,-3.7252902984619143e-10,330.48,0.2909912109375,-0.0013284091859532055,0.00949465142657573,150.25,0.0017870643712228685,0.05509213408297405,302.5000000000002,15.968717789649963,1.757167400419712,328,3358720
25.0,265,-3.7252902984619143e-10,330.34,0.2858642578125,-0.0012901039692224004,0.008373237372325093,146.75,0.0019254014511147944,0.05550663713241518,300.0,15.968717724084854,1.7498372450470925,329,3368960
25.0,264,2.9802322387695314e-09,334.51,0.2275634765625,-0.0009027750056702644,0.0074161660722822376,154.25,0.001598920673200155,0.052328806450898414,302.5000000000002,15.96871709227562,1.708396839350462,330,3379200
25.0,264,-8.568167686462402e-09,343.74,0.25263671875,-0.00124914123553026,0.011429871051223017,178.75,0.001776931219518474,0.057448460831331,402.5000000000002,15.968717861175538,1.7005602642893791,331,3389440
25.0,264,-3.6135315895080564e-08,338.24,0.2506103515625,-0.0013379672862356528,0.009235633687148947,177.5,0.0017286047570223672,0.05274793938696702,427.5000000000002,15.968717354536057,1.7297638580203056,332,3399680
50.0,263,1.1548399925231934e-08,349.98,0.226025390625,-0.001175226638224558,0.013176291945273987,210.75,0.0015270478685351918,0.05783086442595302,475.0,15.968717855215072,1.7302139140665531,333,3409920
50.0,263,-1.0430812835693359e-08,347.09,0.2785400390625,-0.0014776306048588594,0.010032926332496573,212.75,0.001870367009507845,0.05532601450142892,475.0,15.968717604875565,1.7276760160923004,334,3420160
50.0,263,8.940696716308593e-09,346.1,0.2556396484375,-0.0013160776024960796,0.010919873918646772,208.25,0.0016999501126633732,0.055101567593692294,427.5000000000002,15.968717640638351,1.6712887160480023,335,3430400
50.0,262,-2.2351741790771484e-09,350.49,0.2091552734375,-0.0012360622280539247,0.010437191837263526,222.25,0.0013800369056127693,0.052853160429511006,452.50000000000017,15.96871770620346,1.665387713164091,336,3440640
50.0,262,-7.450580596923828e-09,347.79,0.219384765625,-0.0011770369525038404,0.013144794158870354,223.25,0.001368584194574396,0.05599496344162105,452.50000000000017,15.968717914819717,1.669853737950325,337,3450880
72.50000000000001,262,-9.313225746154785e-09,351.5,0.167724609375,-0.0007460941713361535,0.013160900676120945,246.5,0.0011582328638297668,0.05399353250449299,525.0,15.96871777176857,1.6871612302958965,338,3461120
75.0,261,6.332993507385254e-09,350.43,0.2088134765625,-0.0011196716175618348,0.013147036530608603,243.0,0.001450169955438696,0.05538581921183462,480.00000000000045,15.96871775984764,1.7013848327100276,339,3471360
75.0,261,-1.825392246246338e-08,351.57,0.226123046875,-0.0011596657124755439,0.01145292361616157,253.75,0.0014995620708873503,0.054719588868315884,527.5000000000002,15.968717795610427,1.6920568451285363,340,3481600
75.0,261,-1.3411045074462891e-08,355.8,0.18349609375,-0.000668626795959426,0.01007149201741413,236.75,0.0011891868064708433,0.05318254860839887,527.5000000000002,15.968717592954636,1.6528528027236462,341,3491840
50.0,261,-1.7881393432617187e-08,358.21,0.246533203125,-0.0014204539053025655,0.009692701309541007,216.25,0.0017211763466434605,0.05202438986638654,410.00000000000085,15.968717741966248,1.5840272292494775,342,3502080
50.0,260,2.6077032089233397e-09,363.14,0.2021240234375,-0.000455708205117844,0.010586751408300187,205.5,0.0013466354299396244,0.0488547104613717,375.0,15.968717479705811,1.574300342798233,343,3512320
50.0,260,-2.6822090148925782e-08,357.59,0.1902099609375,-0.0007312427860597381,0.010518348246114329,191.5,0.0012560640333845186,0.04889078737676171,325.0,15.968717849254608,1.5925317667424679,344,3522560
50.0,260,1.4156103134155273e-08,360.41,0.2189697265625,-0.0008306542371428804,0.009998532989993692,202.5,0.0013486617153375847,0.05187253482482455,325.0,15.968717527389526,1.6403861954808234,345,3532800
50.0,260,1.862645149230957e-09,357.77,0.2118896484375,-0.0008818231704935897,0.011241122934734449,207.25,0.0014135645483520421,0.053930545421131,350.0,15.968717795610427,1.6400363951921464,346,3543040
50.0,259,-1.1175870895385742e-08,359.03,0.2426513671875,-0.0012148982797953068,0.00989509699284099,205.0,0.0016898592638483478,0.051978755223884454,350.0,15.968717980384827,1.6218937426805495,347,3553280
50.0,259,1.899898052215576e-08,362.08,0.1930419921875,-0.000944930949845002,0.009791032898283447,198.5,0.0012201828481209986,0.04974029947899413,350.0,15.968717789649963,1.5876580148935318,348,3563520
25.0,259,2.9802322387695314e-09,345.5,0.2920654296875,-0.001260042064677691,0.006252755373861873,163.25,0.0019172239446788807,0.04988946929963733,327.5000000000002,15.968717652559281,1.6167201794683934,349,3573760
0.0,259,-9.313225746154785e-09,330.37,0.2923828125,-0.0009466919589613098,0.00488099318884565,121.75,0.0018748422754129024,0.04983246871266861,300.0,15.968708884716033,1.6981195271015168,350,3584000
0.0,258,2.3096799850463868e-08,310.98,0.300341796875,-0.001026159858884057,0.005423062810950796,97.75,0.0021712906629090868,0.048706715663681274,225.0,15.968714869022369,1.7480342872440815,351,3594240
0.0,258,-1.1920928955078126e-08,306.97,0.3196533203125,-0.0011878029526997125,0.005644825128169373,95.75,0.0022560228839665795,0.04980055165495958,250.0,15.968704199790954,1.7533651687204839,352,3604480
0.0,258,3.7252902984619143e-10,308.2,0.283056640625,-0.001233467685233336,0.004812468027446481,94.75,0.0019246106582215816,0.046900318448328523,227.5000000000002,15.968701285123824,1.7613800950348377,353,3614720
0.0,257,-1.1175870895385742e-08,307.53,0.2813232421875,-0.0011430482336436398,0.005386105069566582,88.25,0.0018005893907456993,0.04777048868986838,202.50000000000023,15.968692421913147,1.7552411705255508,354,3624960
0.0,257,-1.4901161193847657e-09,306.89,0.2659912109375,-0.0009007147513329983,0.004915749207646059,87.5,0.0017449348812874632,0.04913918524493865,175.0,15.968715482950211,1.7415149591863155,355,3635200
0.0,257,1.5273690223693846e-08,305.08,0.2674072265625,-0.0008243814409070183,0.004613948202688789,88.75,0.0017711654488323347,0.050174620950621654,175.0,15.968716752529144,1.7405007354915143,356,3645440
0.0,257,-2.9802322387695314e-09,305.58,0.31611328125,-0.0011002600578649436,0.004793626575985854,84.0,0.001893021210310053,0.04988474893521917,177.50000000000023,15.968715500831603,1.7411752060055732,357,3655680
0.0,256,-1.9371509552001954e-08,301.4,0.3368896484375,-0.0013397232312854612,0.003903439954496335,69.75,0.0022976638662271396,0.04667122630862154,150.0,15.9687069773674,1.7181226894259454,358,3665920
0.0,256,7.078051567077636e-09,300.6,0.32900390625,-0.0010719748570409138,0.00534950570493038,64.75,0.002131057385292934,0.04886073834584453,150.0,15.968716531991959,1.7389590620994568,359,3676160
0.0,256,-1.7136335372924803e-08,307.6,0.281689453125,-0.0013900707655920997,0.006661139611890121,85.5,0.0017293751043951032,0.04788934946476357,177.50000000000023,15.968705821037293,1.738555759936571,360,3686400
22.500000000000007,256,4.470348358154297e-09,311.36,0.2962646484375,-0.0012305296198974248,0.006447592203221575,102.5,0.0017893241591877996,0.04675053736100456,225.0,15.968717640638351,1.7398927174508572,361,3696640
0.0,255,-4.097819328308106e-09,312.94,0.2894287109375,-0.0009526961861411109,0.006697354650678111,100.5,0.0016767084499861085,0.05056936677525361,200.0,15.968715351819991,1.7636962071061135,362,3706880
22.500000000000007,255,9.313225746154785e-09,314.72,0.27080078125,-0.0010951976248179563,0.0065376419951803655,99.0,0.0015265977259105057,0.05167525932943149,202.50000000000023,15.968716865777969,1.7420757547020913,363,3717120
0.0,255,2.0116567611694337e-08,318.88,0.3247314453125,-0.0016626451415504562,0.00576099738063931,103.0,0.002163488025914262,0.05000346614791327,227.5000000000002,15.968717741966248,1.6966470263898372,364,3727360
0.0,255,-1.2293457984924316e-08,312.25,0.23916015625,-0.0009550439375743735,0.004364291837430301,93.5,0.0020498564083027302,0.04567954915857945,225.0,15.968714237213135,1.6736635126173496,365,3737600
0.0,254,2.9802322387695314e-09,309.07,0.2377197265625,-0.0004713464331871364,0.005233171800253444,86.75,0.0015536053082882972,0.050565043494662044,202.50000000000023,15.968710565567017,1.7145003989338874,366,3747840
0.0,254,-4.097819328308106e-09,308.57,0.2614501953125,-0.0006078778926166706,0.006911674297771242,88.75,0.0018172348689986962,0.05051913338358545,202.50000000000023,15.968717515468597,1.7549828685820104,367,3758080
0.0,254,3.7252902984619143e-10,314.72,0.2717041015625,-0.0010081151656777365,0.007501382383816235,104.0,0.0016804341702624016,0.05287565430026633,250.0,15.968717575073242,1.7549166597425938,368,3768320
25.0,254,4.097819328308106e-09,316.93,0.271875,-0.0009603074235201347,0.008082359742422796,119.5,0.001784148984552303,0.05226075617510961,252.50000000000023,15.968717175722123,1.7390992477536202,369,3778560
25.0,253,-1.4528632164001465e-08,321.28,0.225390625,-0.0010202746219874826,0.010734235687232285,131.25,0.0014301444765749238,0.05315159027410292,275.0,15.968717741966248,1.6884132333099842,370,3788800
25.0,253,2.0861625671386717e-08,324.47,0.2304931640625,-0.0012612468904990236,0.00864345743029844,149.25,0.001642082748583107,0.04939815716344072,277.5000000000002,15.968717628717423,1.6537989377975464,371,3799040
47.50000000000001,253,2.9802322387695314e-09,324.54,0.1779296875,-0.0007486881795557565,0.009013265189969389,155.75,0.0011691939603352352,0.047747394398643464,300.0,15.968717724084854,1.5871580474078655,372,3809280
47.50000000000001,253,3.725290298461914e-09,324.14,0.256982421875,-0.0008860339909006143,0.009250914017502509,154.5,0.0017960066728278435,0.05200672647475799,300.0,15.968717694282532,1.5972384072840213,373,3819520
50.0,252,-7.82310962677002e-09,326.79,0.256591796875,-0.0011311751233733958,0.009967182263790165,158.5,0.00152791439087423,0.049910821698867604,252.50000000000023,15.968717682361603,1.582272358238697,374,3829760
50.0,252,5.960464477539063e-09,337.81,0.2086181640625,-0.0009115417982684448,0.008875982408062555,178.75,0.0013458231713997294,0.04799498028206869,315.00000000000125,15.968717670440673,1.5447278022766113,375,3840000
25.0,252,-1.4156103134155273e-08,344.37,0.2557373046875,-0.00112538285102346,0.007724548818805488,171.5,0.001548481277393421,0.0499362875304233,277.5000000000002,15.96871777176857,1.546117751300335,376,3850240
25.0,252,-1.6391277313232423e-08,340.84,0.2203125,-0.000626312264284934,0.006366465085511664,156.5,0.001334789563236427,0.04842100771177245,252.50000000000023,15.968716865777969,1.565083159506321,377,3860480
25.0,252,-2.1979212760925294e-08,333.15,0.2221435546875,-0.0006976847496844129,0.006221942534921254,125.25,0.0014407739909700012,0.046683374050202245,225.0,15.968717688322068,1.567648684233427,378,3870720
25.0,251,3.7252902984619143e-10,322.08,0.247900390625,-0.0005676500572008081,0.005826577394782362,105.75,0.0017551457202216625,0.050819577235311,177.50000000000023,15.968716382980347,1.5587214924395085,379,3880960
22.500000000000007,251,1.862645149230957e-09,315.65,0.2325439453125,-0.0009094067292608088,0.005365714305088432,101.75,0.001419110708604876,0.0498482228584517,177.50000000000023,15.968716835975647,1.5380506709218025,380,3891200
0.0,251,1.862645149230957e-09,307.5,0.2691162109375,-0.0005610857799183578,0.003963215841417877,88.25,0.0018861414950265497,0.049501661396137084,152.50000000000023,15.968711960315705,1.6146252274513244,381,3901440
0.0,251,1.564621925354004e-08,304.68,0.3185546875,-0.0012021600785374175,0.004388570294227634,82.75,0.001928547575914763,0.047932346472742214,175.0,15.968711698055268,1.695020967721939,382,3911680
0.0,250,0.0,303.59,0.2748046875,-0.0009882851918519009,0.005735935607845022,75.75,0.0017416247276287322,0.052393624448479545,150.0,15.968717575073242,1.7272398129105568,383,3921920
0.0,250,1.2293457984924316e-08,307.93,0.2760498046875,-0.0007570416662929346,0.00529173187310974,77.5,0.0018757802845755123,0.04939344536301175,150.0,15.968695390224457,1.697480421513319,384,3932160
0.0,250,7.82310962677002e-09,311.33,0.2416748046875,-0.0010743419850768987,0.006761668221224681,97.75,0.0013873789753574783,0.05082422103934664,175.0,15.968717414140702,1.6403310611844062,385,3942400
0.0,250,-5.960464477539063e-09,315.65,0.26064453125,-0.0009292626178648789,0.006971534121657896,107.5,0.001501960865667229,0.04999528458294795,200.0,15.968716913461686,1.6028579510748386,386,3952640
25.0,250,-2.6077032089233397e-09,322.9,0.2587890625,-0.0005062029966211412,0.006454416889702941,127.0,0.0017534836357512517,0.05132017424924494,202.50000000000023,15.968710845708847,1.6578704349696636,387,3962880
25.0,249,7.450580596923829e-10,329.68,0.226318359375,-0.0007497560771298594,0.008051568748396676,129.75,0.001352038302411529,0.0503122191168503,227.5000000000002,15.968717682361603,1.6911123782396316,388,3973120
25.0,249,-5.215406417846679e-09,334.27,0.22255859375,-0.0008253915399109246,0.009948280700336909,156.25,0.0012672531437146971,0.05599106518363265,352.5000000000002,15.968717730045318,1.6921951487660407,389,3983360
25.0,249,-1.9744038581848144e-08,338.99,0.2605224609375,-0.001240873889400973,0.009951957962402957,186.5,0.0015618580832040152,0.05377336090220863,452.50000000000017,15.968717777729035,1.7067583329975604,390,3993600
50.0,249,1.5273690223693846e-08,336.83,0.2513427734375,-0.0009060256517841481,0.008829044860249269,190.0,0.0014244621957061553,0.0547097895467988,477.5000000000002,15.968717652559281,1.7113177843391896,391,4003840
25.0,249,-1.1175870895385742e-08,331.49,0.2704833984375,-0.0008321682780660922,0.0069304931605500995,179.25,0.0015722537980991547,0.05169818576563319,425.0,15.968714064359665,1.7132873728871345,392,4014080
25.0,248,1.4528632164001465e-08,322.33,0.309423828125,-0.0011786608098191208,0.006949365437043298,135.0,0.002013465568018091,0.051291347567812715,302.5000000000002,15.968714678287506,1.7254130654036999,393,4024320
25.0,248,-9.685754776000977e-09,318.72,0.2531494140625,-0.0008480335900458158,0.006429435154404928,115.5,0.0016222940355874016,0.04912707181395592,227.5000000000002,15.968717736005782,1.679677629470825,394,4034560
25.0,248,2.458691596984863e-08,318.94,0.2587158203125,-0.000585650232824264,0.006283460044591039,104.5,0.0014917978496498563,0.05161412863732332,225.0,15.968716150522232,1.6964361481368542,395,4044800
25.0,248,-7.450580596923829e-10,317.39,0.2265869140625,-0.0009144339253907674,0.005795854748191687,107.5,0.0012537224677430458,0.049436966841548614,250.0,15.968717014789581,1.6865077070891856,396,4055040
0.0,248,-3.7252902984619143e-10,311.83,0.2807861328125,-0.0005682095481461147,0.0059506102554223615,105.0,0.0015086705616567998,0.04870931119632956,227.5000000000002,15.968717366456985,1.6730179756879806,397,4065280
25.0,248,4.470348358154297e-09,304.78,0.264697265625,-0.0008815699133265298,0.006614331329092238,90.75,0.001509326667598998,0.053486191827321304,175.0,15.968717777729035,1.6830537132918835,398,4075520
22.500000000000007,247,-1.862645149230957e-09,302.39,0.3298095703125,-0.0011632286477833986,0.004996316410584711,87.25,0.002177674938570817,0.05018598106766472,175.0,15.968715572357178,1.663638701289892,399,4085760
0.0,247,7.82310962677002e-09,301.14,0.2763427734375,-0.0006282875910983421,0.0053596606153860195,84.25,0.0016034973746400284,0.051784943783545666,175.0,15.968715012073517,1.7193188942968844,400,4096000
0.0,247,1.6763806343078613e-08,308.59,0.2867431640625,-0.0010201063703789259,0.006218260442074098,91.0,0.0016945787004260637,0.051215000430751154,175.0,15.968717169761657,1.7409726418554783,401,4106240
22.500000000000007,247,-2.2351741790771484e-09,319.24,0.2947021484375,-0.0013757053558947519,0.007713336702727247,107.0,0.0015525388885635038,0.0508369526718492,225.0,15.968717885017394,1.7224986031651497,402,4116480
22.500000000000007,247,-2.60770320892334e-08,324.72,0.2744140625,-0.0010964837594656274,0.006946937292559597,109.25,0.0015376015636093144,0.05092911466802021,225.0,15.968717360496521,1.7216010004281999,403,4126720
25.0,246,3.7252902984619143e-10,327.31,0.2841796875,-0.0009357910945254844,0.006628805071613897,121.75,0.00158421374479758,0.05321642620825412,250.0,15.968717443943024,1.7254226945340634,404,4136960
25.0,246,3.3527612686157227e-09,324.3,0.2862060546875,-0.0009433440216525923,0.00710417980371858,124.5,0.001510390115629434,0.05105961493556688,255.00000000000043,15.968717819452285,1.731103204935789,405,4147200
25.0,246,1.601874828338623e-08,323.43,0.233984375,-0.0009732650287332945,0.007183546726537315,126.0,0.001486011113064478,0.05213303312774118,230.0000000000004,15.968716812133788,1.72241185978055,406,4157440
25.0,246,-1.7881393432617187e-08,329.58,0.3182861328125,-0.0011733867231669137,0.008475505338356015,137.25,0.0018402278844064312,0.051562889663977485,225.0,15.968717694282532,1.727598375827074,407,4167680
25.0,246,-4.8428773880004884e-09,337.89,0.2009521484375,-0.0006579129862075206,0.008096102740819334,149.75,0.0012718626142998346,0.05259244901941501,275.0,15.968717724084854,1.7372770003974438,408,4177920
25.0,245,-1.601874828338623e-08,345.62,0.337060546875,-0.001414661290618824,0.009339371211535764,166.0,0.0019095605105547975,0.05398718033256104,302.5000000000002,15.968717783689499,1.7567532762885094,409,4188160
25.0,245,3.7252902984619143e-10,338.84,0.2791259765625,-0.0008791674146777951,0.00858686958248427,158.75,0.0015991613277378746,0.053384984953512474,302.5000000000002,15.96871570944786,1.764873018860817,410,4198400
50.0,245,-1.601874828338623e-08,338.64,0.2625244140625,-0.0010612595491693356,0.010503166625858285,161.5,0.0012952304254099545,0.05506007932067948,302.5000000000002,15.968717801570893,1.734956979006529,411,4208640
25.0,245,-1.0430812835693359e-08,336.99,0.25283203125,-0.0013296780689415755,0.010439108780701645,174.5,0.001282991485373941,0.0543927425856785,325.0,15.968717843294144,1.7321320831775666,412,4218880
50.0,245,-8.195638656616212e-09,342.83,0.2861328125,-0.0009234981840563705,0.008481327632944157,180.75,0.0014627917915731813,0.052454553206386124,325.0,15.968717908859253,1.709683533757925,413,4229120
50.0,244,2.2351741790771484e-09,348.63,0.2080810546875,-0.0006777750764740631,0.010696849098712847,196.75,0.001202811299771156,0.05375194147878476,362.5000000000011,15.968717873096466,1.7107691377401353,414,4239360
50.0,244,5.587935447692871e-09,343.01,0.2618408203125,-0.0008895531500456855,0.005996929608272694,160.75,0.0016776858332264056,0.047893704136956,252.50000000000023,15.968717062473297,1.7030970454216003,415,4249600
50.0,244,-6.332993507385254e-09,339.76,0.236962890625,-0.0006054632714949549,0.010889243301426177,172.5,0.0013481124506199648,0.05482964116304334,317.5000000000015,15.968717944622039,1.6994556702673436,416,4259840
25.0,244,-2.5331974029541015e-08,342.88,0.25244140625,-0.0009133033130638068,0.010403247021349671,192.75,0.0013021547375046793,0.054655192516374004,525.0,15.968717777729035,1.731305193156004,417,4270080
25.0,244,-9.313225746154785e-09,341.1,0.2684814453125,-0.001165124017461494,0.008972362478380092,189.75,0.0013538104850624676,0.05189550873345938,502.5000000000002,15.9687175989151,1.7666116528213025,418,4280320
25.0,244,-1.1175870895385742e-09,351.11,0.19462890625,-0.0007173707414040109,0.012581451746882522,224.5,0.000984994457473931,0.05641275245149756,525.0,15.96871783733368,1.7570628374814987,419,4290560
50.0,244,1.564621925354004e-08,342.06,0.2427978515625,-0.0009419490932486951,0.010085117510152486,197.25,0.0013783753952452571,0.05290682732168238,430.0000000000004,15.9687175989151,1.7593417815864085,420,4300800
50.0,243,-2.384185791015625e-08,342.02,0.3002197265625,-0.001598492345874547,0.010516420636849943,197.25,0.0017469477963231838,0.05324266400243084,402.5000000000002,15.968717634677887,1.736629381775856,421,4311040
50.0,243,7.450580596923829e-10,346.98,0.226953125,-0.0006746312392351683,0.010238606845541653,213.5,0.0011183277505097066,0.05634344465288734,477.5000000000002,15.968717521429062,1.740041619539261,422,4321280
50.0,243,2.9802322387695314e-09,351.65,0.2,-0.0007995042458787793,0.011222393500975158,238.25,0.0010098216547191896,0.05466940373926461,525.0,15.968717736005782,1.7205744691193103,423,4331520
50.0,243,7.450580596923829e-10,355.22,0.2070556640625,-0.0011544236804184038,0.0105504025764958,235.5,0.0012586495000448394,0.049480742508322496,550.0,15.968717658519745,1.716896717250347,424,4341760
50.0,243,-5.215406417846679e-09,345.74,0.3480224609375,-0.0013544605062634218,0.007950958311742796,200.75,0.0017990174086207843,0.05344496179202085,427.5000000000002,15.968715929985047,1.7002006098628044,425,4352000
50.0,243,-1.3783574104309083e-08,342.66,0.22958984375,-0.0009682876367151039,0.009250754698950914,182.25,0.001209894291537239,0.051244710253916304,402.5000000000002,15.968717676401138,1.6836607068777085,426,4362240
47.50000000000001,242,-7.450580596923828e-09,340.69,0.221044921875,-0.0011283103056484833,0.010937924413883592,168.0,0.001186597131641065,0.05546783675122857,325.0,15.968717873096466,1.6595753751695157,427,4372480
25.0,242,-9.685754776000977e-09,344.34,0.249853515625,-0.0012711334056803025,0.009152549908321816,185.75,0.0012210074552683637,0.051333381416611035,427.5000000000002,15.96871801018715,1.6454282946884633,428,4382720
