clip_fraction,episode_length,P09:episode_rewards,fps,value_loss,P01:episode_rewards,PMM:episode_rewards,frames,approx_kl_divergence,policy_loss,advantage_norm,grad_norm,epoch_idx,policy_entropy,explained_variance
0.0,338.12,380.00000000000045,190,0.025354177225381136,50.0,187.0,2447360,8.18385135263e-05,-0.0003801937120442744,15.968718302249908,0.055599567656313686,239,1.7804489001631736,-1.6391277313232423e-08
0.0,336.04,302.5000000000002,190,0.01951143805345055,50.0,173.25,2457600,9.324589387382787e-05,-0.0005177046714379685,15.968718028068542,0.05534458469365512,240,1.7828025236725806,-8.568167686462402e-09
0.0,334.33,332.5000000000006,190,0.01954219381004805,50.0,182.5,2467840,4.2484535078557426e-05,-0.00019931031956730295,15.968718111515045,0.05165660278662704,241,1.7855184108018876,-2.5331974029541015e-08
0.0,330.02,277.5000000000002,190,0.0177841672062641,47.50000000000001,153.0,2478080,5.627041932338983e-05,-0.0002612890952150337,15.968718028068542,0.05536658465081863,242,1.7874403037130833,-1.9371509552001954e-08
0.0,333.33,352.5000000000002,190,0.021743503934703767,25.0,167.0,2488320,6.724033158249654e-05,-0.00035367780110391324,15.96871812939644,0.05240821115617297,243,1.7872214213013649,-2.0861625671386717e-08
0.0,335.1,375.0,190,0.0250526950287167,25.0,178.0,2498560,7.71737989385457e-05,-0.0004553531933197519,15.968718272447585,0.057884009971574835,244,1.783978858590126,-1.825392246246338e-08
0.0,339.14,402.5000000000002,190,0.01965821357734967,25.0,192.75,2508800,8.027475904448522e-05,-0.0004425852577696787,15.968717938661575,0.058153327843587434,245,1.7801295034587383,-4.097819328308106e-09
0.0,336.96,425.0,190,0.02091454179317225,50.0,193.25,2519040,0.00010846286645040947,-0.0005528742833121214,15.968718153238296,0.05628530866393296,246,1.7837061315774918,1.862645149230957e-09
0.0,338.95,327.5000000000002,190,0.021852771134581415,50.0,184.75,2529280,8.27984450186392e-05,-0.0004289200936909765,15.968718153238296,0.0540625330439277,247,1.7852179810404778,-3.01748514175415e-08
0.0,340.8,380.00000000000045,190,0.02371610586415045,50.0,195.0,2539520,6.812022362350234e-05,-0.00042235174842062404,15.968718230724335,0.05586622473996781,248,1.7820319026708602,-2.6077032089233397e-09
0.0,345.13,375.0,190,0.021642046945635228,50.0,201.0,2549760,5.9756668543187175e-05,-0.0003217961198970443,15.968718004226684,0.055568712791241356,249,1.7790038093924523,4.470348358154297e-09
0.0,344.16,427.5000000000002,190,0.02152111895265989,50.0,205.75,2560000,7.73590836738336e-05,-0.0004573648166115163,15.968718039989472,0.060154113793467134,250,1.7767181172966957,-2.7939677238464355e-08
0.0,339.97,352.5000000000002,190,0.019806655403226615,25.0,194.25,2570240,0.00010266163146130936,-0.0005176972204935737,15.968718034029006,0.05404846939984376,251,1.7715198449790477,-8.195638656616212e-09
0.0,334.86,327.5000000000002,190,0.022419525898294525,25.0,179.0,2580480,7.187683563394386e-05,-0.00034292082964384465,15.968718147277832,0.05694420900716894,252,1.7745902068912982,-1.601874828338623e-08
0.0,337.1,302.5000000000002,190,0.019452612797613254,25.0,183.75,2590720,0.00010151748325064603,-0.0005638141930830898,15.96871821284294,0.058195498610954424,253,1.7761829510331153,1.080334186553955e-08
0.0,345.74,455.0000000000004,190,0.02185837127326522,25.0,205.0,2600960,6.962859621566509e-05,-0.0003918170044926228,15.96871821284294,0.05546594150860553,254,1.7775822527706624,-2.16066837310791e-08
0.0,344.25,527.5000000000002,190,0.022250248774071224,25.0,205.0,2611200,7.344683350112291e-05,-0.0003728551542735659,15.96871812939644,0.057084502915837075,255,1.7814468696713448,-3.3527612686157227e-09
0.0,338.93,375.0,190,0.017109333479311317,50.0,180.5,2621440,6.415116114801833e-05,-0.00035560882643039806,15.968717902898788,0.05434413979619111,256,1.7802460081875324,-1.5273690223693846e-08
0.0,330.38,375.0,190,0.023295607758336702,50.0,169.25,2631680,6.595554502411005e-05,-0.00037156635480641855,15.968718087673187,0.05634922843129919,257,1.7740046501159668,-7.450580596923829e-10
0.0,329.65,380.00000000000045,190,0.023189670182182452,47.50000000000001,180.5,2641920,6.483472163658633e-05,-0.0004138122392760124,15.968718302249908,0.05627164285367518,258,1.768613539636135,-2.644956111907959e-08
0.0,330.2,305.00000000000045,190,0.021393783879466353,50.0,188.0,2652160,7.582716638996346e-05,-0.00032195688399951907,15.968718230724335,0.05536328394006516,259,1.7712482161819936,-7.450580596923828e-09
0.0,337.16,300.0,190,0.02448775476659648,50.0,192.0,2662400,8.158303038374726e-05,-0.0004814593710761983,15.968718522787094,0.05749909295436999,260,1.7780615493655205,-1.862645149230957e-08
0.0,336.25,300.0,190,0.023119602276710793,50.0,184.5,2672640,7.607022717515122e-05,-0.000426007695205044,15.968718189001084,0.05700281135258434,261,1.771429505199194,-1.7881393432617187e-08
0.0,340.59,327.5000000000002,190,0.02270091352111194,50.0,196.5,2682880,7.761300969075791e-05,-0.00048580288275843484,15.968718349933624,0.057636020669602064,262,1.7667234793305397,-9.313225746154785e-09
0.0,342.08,405.00000000000045,190,0.02233469858765602,50.0,203.75,2693120,6.984914882526282e-05,-0.0003195381908881245,15.968718206882476,0.055375165294044515,263,1.7805019281804562,-1.862645149230957e-09
0.0,338.31,450.0,190,0.0250557776162168,72.50000000000001,208.5,2703360,8.4459618105015e-05,-0.0004476895430343575,15.96871839761734,0.0549322490599208,264,1.780690886080265,-3.7252902984619143e-10
0.0,343.13,377.5000000000002,190,0.021471075384761208,50.0,204.75,2713600,5.468496572103021e-05,-0.0002874214012990706,15.968718314170838,0.056848672093425444,265,1.7877786368131638,-8.940696716308593e-09
0.0,343.56,382.5000000000007,190,0.020161614098469727,50.0,195.25,2723840,8.468410015609607e-05,-0.0004670878224715125,15.968718093633651,0.0565325350328136,266,1.784827359765768,-7.82310962677002e-09
0.0,340.65,405.00000000000045,190,0.01994959237636067,50.0,193.75,2734080,9.146485085764766e-05,-0.000568528390431311,15.968718081712723,0.055142875173785244,267,1.7845044977962972,-1.2665987014770507e-08
0.0,339.34,400.0,190,0.020993394358083606,25.0,184.0,2744320,8.769871987475142e-05,-0.0004478112761717057,15.968718177080154,0.0572260750975289,268,1.7846051916480064,-1.564621925354004e-08
0.0,340.03,400.0,190,0.02138462392031215,47.50000000000001,193.5,2754560,5.1654304290771336e-05,-0.0002645784588821698,15.968718159198762,0.05382565418856987,269,1.7847701512277125,-7.450580596923828e-09
0.0,341.39,400.0,190,0.01991447142791003,25.0,185.0,2764800,7.257459325824556e-05,-0.0004257969707396114,15.968718069791795,0.053850850811949326,270,1.780167779326439,-1.4901161193847657e-09
0.0,337.6,352.5000000000002,190,0.019049927746527827,25.0,172.0,2775040,8.854054570548442e-05,-0.00048555012690485453,15.96871811747551,0.05485949883493161,271,1.780065630376339,-1.2293457984924316e-08
0.0,337.54,500.0,190,0.02420370313921012,25.0,186.25,2785280,8.846787173446557e-05,-0.0005022707391617587,15.968718254566193,0.0559717515538519,272,1.779532477259636,1.1175870895385742e-08
0.0,339.25,500.0,190,0.019625658667064273,47.50000000000001,190.25,2795520,5.570783171222615e-05,-0.000304189514281461,15.968718147277832,0.05281575320144575,273,1.7780460953712462,1.4901161193847656e-08
0.0,335.3,502.5000000000002,190,0.018981301743770017,25.0,187.75,2805760,8.405997273612798e-05,-0.0004631352341675665,15.968718093633651,0.05601826244360997,274,1.773674039542675,3.7252902984619143e-10
0.0,332.49,275.0,190,0.01902132144314237,0.0,162.25,2816000,6.6508181993008e-05,-0.00031616173655493187,15.968717956542969,0.05401674996868081,275,1.7772963128983974,-2.3469328880310058e-08
0.0,333.7,275.0,190,0.023912846052553505,0.0,160.0,2826240,0.00010694420866972366,-0.000656372257253679,15.968718248605729,0.05814687570744098,276,1.7796335719525813,-1.5273690223693846e-08
0.0,333.77,275.0,190,0.019231302067055367,25.0,159.0,2836480,4.8336177102736853e-05,-0.00021307030001480599,15.968717908859253,0.05634298375511768,277,1.777645693719387,-1.4156103134155273e-08
0.0,338.03,300.0,190,0.021241552667925136,25.0,169.75,2846720,7.87117144348315e-05,-0.00043558614343055526,15.96871811747551,0.05621853336384277,278,1.7774015426635743,5.587935447692871e-09
0.0,330.79,302.5000000000002,190,0.01717263596947305,25.0,158.25,2856960,6.234309453247988e-05,-0.00036090164976485537,15.968717986345291,0.05521220472477808,279,1.7784301936626434,-2.9802322387695312e-08
0.0,331.01,327.5000000000002,190,0.01732115708873607,25.0,158.5,2867200,0.0001044088560757217,-0.0005625355304800905,15.968717920780183,0.058660234848455714,280,1.782182377576828,-2.1979212760925294e-08
0.0,329.35,402.5000000000002,191,0.01932319078769069,25.0,162.0,2877440,5.82959600730959e-05,-0.00030062170153541954,15.968718105554581,0.05638464151305681,281,1.7814975939691067,-2.3469328880310058e-08
0.0,328.97,425.0,190,0.017917186868726277,25.0,168.75,2887680,7.793903177528705e-05,-0.00044134875024610666,15.968717944622039,0.05530575768034955,282,1.7844891957938671,-1.1175870895385742e-08
0.0,335.99,425.0,191,0.018406410922762007,25.0,176.0,2897920,7.308819697486868e-05,-0.0003878924169839593,15.968717992305756,0.05376856332072395,283,1.7858828745782376,-3.5390257835388184e-08
0.0,337.58,357.5000000000007,191,0.021610780659830197,25.0,179.75,2908160,4.874968220480724e-05,-0.0002460343159327749,15.96871812939644,0.052451487729561964,284,1.7866340771317482,1.4528632164001465e-08
0.0,339.31,305.00000000000045,191,0.02116978862322867,25.0,175.25,2918400,7.543038038804184e-05,-0.0004384464777103858,15.968718194961548,0.058090313377354076,285,1.786384654790163,3.7252902984619143e-10
0.0,339.6,352.5000000000002,191,0.02035993040772155,50.0,181.25,2928640,8.3209485452862e-05,-0.0005156459777936106,15.968718194961548,0.056299496374385825,286,1.7837930284440517,6.7055225372314455e-09
0.0,340.45,475.0,191,0.02379071419709362,50.0,199.0,2938880,5.165400816693477e-05,-0.00027926413677050734,15.968718099594117,0.05510680723859679,287,1.779009758681059,-1.564621925354004e-08
0.0,342.11,525.0,191,0.024165297317085787,50.0,210.0,2949120,6.18033192877121e-05,-0.0003404516686714487,15.968718308210374,0.054815613715604186,288,1.7784203581511975,1.862645149230957e-08
0.0,346.65,527.5000000000002,191,0.023539281159173697,50.0,221.5,2959360,9.91790731386999e-05,-0.0005823097313623294,15.968718183040618,0.05749056213041681,289,1.77780269831419,-1.1175870895385742e-09
0.0,349.66,477.5000000000002,191,0.02215351091872435,47.50000000000001,216.0,2969600,8.457619312736142e-05,-0.0004846006228035549,15.968718093633651,0.056997060002221954,290,1.7757403373718261,-2.5331974029541015e-08
0.0,337.21,327.5000000000002,191,0.017263202491449192,25.0,177.0,2979840,0.00010436903249697594,-0.0005384176782172289,15.968718075752259,0.055591137079504506,291,1.787233440577984,-1.0430812835693359e-08
0.0,334.35,327.5000000000002,191,0.019361199770355598,25.0,163.25,2990080,5.9206177760273707e-05,-0.00033471729257144033,15.968718218803406,0.05423132845408564,292,1.7874160811305047,4.097819328308106e-09
0.0,329.1,325.0,191,0.019568138854810967,25.0,149.75,3000320,6.750702755144999e-05,-0.0004458929666725453,15.968718177080154,0.05523947852718221,293,1.7840521074831486,-7.078051567077636e-09
0.0,333.57,352.5000000000002,191,0.024887907312950118,47.50000000000001,173.75,3010560,8.600825582405491e-05,-0.0005060615752881858,15.968718415498733,0.059668207459713164,294,1.7712046019732952,-7.078051567077636e-09
0.00263671875,341.22,375.0,191,0.02534426166093908,50.0,193.0,3020800,8.904767009658699e-05,-0.0005041185107984347,15.96871833205223,0.05580950513895418,295,1.7664809621870519,-2.4959444999694825e-08
0.0,345.32,437.500000000001,191,0.02284272277611308,50.0,214.25,3031040,4.0774393989551073e-05,-0.00020256487978258518,15.96871829032898,0.05473061239295586,296,1.7725899048149585,-2.0116567611694337e-08
0.0,345.08,455.0000000000004,191,0.022833576664561407,50.0,209.0,3041280,5.726165174912978e-05,-0.00034983772129635324,15.968718153238296,0.05300509297585863,297,1.7752397410571574,-1.1175870895385742e-08
0.0,337.76,405.00000000000045,191,0.02395953995292075,50.0,204.75,3051520,5.563520413396361e-05,-0.0002932529565441655,15.968718111515045,0.05297063357511529,298,1.7757179774343967,3.7252902984619143e-10
0.0,337.36,352.5000000000002,191,0.02144252413418144,50.0,193.75,3061760,5.5347530995852876e-05,-0.00026894963630184063,15.96871811747551,0.05538289979768577,299,1.7803996331989764,-1.4901161193847657e-09
0.0,334.92,325.0,191,0.014065516188566107,25.0,168.25,3072000,0.00012005685168929859,-0.0007080675093675381,15.968717908859253,0.06014822502145819,300,1.7863538794219493,1.30385160446167e-08
0.0,337.48,300.0,191,0.023605821491219103,25.0,159.75,3082240,0.00010455433359517486,-0.0006959950049349572,15.968718248605729,0.0611345625023084,301,1.785813393443823,9.685754776000977e-09
0.00087890625,332.94,277.5000000000002,191,0.01928811979596503,25.0,151.75,3092480,8.168180181868933e-05,-0.00044614479047595524,15.968718200922012,0.05656520807861398,302,1.7823383964598178,6.332993507385254e-09
0.0,330.65,275.0,191,0.02086704870162066,25.0,158.75,3102720,9.809490497953987e-05,-0.0005838220480654854,15.968718230724335,0.058196992196496856,303,1.7828768625855447,5.960464477539063e-09
0.0,334.54,300.0,191,0.020861679618246854,47.50000000000001,158.5,3112960,4.685923222780275e-05,-0.000325917026384559,15.968718034029006,0.055894106482903494,304,1.7830103538930415,-2.3096799850463868e-08
0.0,336.84,300.0,191,0.023480203887447714,47.50000000000001,169.75,3123200,4.2572778691063465e-05,-0.0002461979782310664,15.968718284368515,0.0579671689869524,305,1.7750092960894108,-1.899898052215576e-08
0.0,339.95,300.0,191,0.020033158440492117,50.0,176.75,3133440,8.757992059020836e-05,-0.00046810957610432524,15.968718278408051,0.05496523914016782,306,1.7820698477327823,-3.7252902984619143e-10
0.0,338.14,300.0,191,0.022374181216582655,50.0,184.75,3143680,5.20340514753137e-05,-0.00029632033038069495,15.968718206882476,0.05680439757466689,307,1.7876683332026004,1.862645149230957e-08
0.0,340.78,327.5000000000002,191,0.020883806986967103,50.0,184.5,3153920,8.792752872004428e-05,-0.000528961771124159,15.968718075752259,0.05478274302939434,308,1.7852311871945858,-1.5273690223693846e-08
0.0,345.07,477.5000000000002,191,0.02077803288702853,50.0,194.0,3164160,7.319524320852367e-05,-0.0004212174728309037,15.968718069791795,0.056934459329146495,309,1.7842836126685142,1.6391277313232423e-08
0.0,343.47,352.5000000000002,191,0.02070208983204793,47.50000000000001,184.75,3174400,6.494412465558596e-05,-0.00039257936805370264,15.968718063831329,0.05595503829543623,310,1.780526091903448,3.725290298461914e-09
0.0,347.62,400.0,191,0.022646695491857827,25.0,192.0,3184640,5.404607110968129e-05,-0.0003335532630444504,15.968718177080154,0.054807914564644,311,1.7803481720387935,-2.384185791015625e-08
0.0,347.32,375.0,191,0.02372408114024438,25.0,195.0,3194880,6.49557038236992e-05,-0.0003409454242500942,15.968718218803406,0.05841971101150271,312,1.783247745037079,1.1175870895385742e-08
0.0,347.03,375.0,191,0.021145122454618102,25.0,197.0,3205120,6.977446400924237e-05,-0.00044120583679614357,15.968718141317368,0.0571582175532541,313,1.7841031782329082,-5.215406417846679e-09
0.0,342.6,375.0,191,0.018095717288088054,25.0,185.0,3215360,7.049027035694877e-05,-0.0003654533280496253,15.968718153238296,0.05752329961973009,314,1.7848498232662677,-1.862645149230957e-09
0.0,338.03,300.0,191,0.02112439571355935,25.0,167.75,3225600,6.494702627719562e-05,-0.0004216318568069255,15.968718260526657,0.060033816721096846,315,1.7870540373027324,-7.450580596923828e-09
0.0,334.56,277.5000000000002,191,0.021472442912636325,47.50000000000001,163.0,3235840,6.589625814878985e-05,-0.00038471414209197976,15.968718153238296,0.05485160923674538,316,1.7826806865632534,-7.450580596923829e-10
0.0,337.78,505.00000000000045,191,0.020329109390149824,25.0,190.75,3246080,5.0955035349442566e-05,-0.0003134559781756252,15.968717992305756,0.053919059819832096,317,1.7870312243700028,-2.7939677238464355e-08
0.0,336.95,550.0,191,0.02350696990615688,25.0,208.75,3256320,7.310726939646628e-05,-0.00041586202096368654,15.968718266487121,0.05838141776143446,318,1.78683478012681,-2.6077032089233397e-09
0.0,338.05,550.0,191,0.019275641557760535,25.0,210.5,3266560,0.00010018544004797292,-0.0006228860183910001,15.968717980384827,0.05769205619212764,319,1.7889491483569144,7.450580596923829e-10
0.0,330.73,380.00000000000045,191,0.020609212888666663,47.50000000000001,181.0,3276800,6.890390990843542e-05,-0.000413321493397234,15.968718105554581,0.05573003823199092,320,1.7860480099916458,-2.4959444999694825e-08
0.0,325.48,302.5000000000002,191,0.01745412425661925,25.0,157.25,3287040,8.11323926869889e-05,-0.0004889757368800929,15.968717861175538,0.055261948500030564,321,1.782146129012108,-2.2724270820617674e-08
0.0,322.96,277.5000000000002,191,0.021189760678680614,25.0,155.25,3297280,7.713257728525491e-05,-0.0004533526047453051,15.968718177080154,0.055628290821400306,322,1.7860634297132492,-1.080334186553955e-08
0.0,330.65,355.00000000000045,191,0.02288250969722867,25.0,175.25,3307520,8.224287364715366e-05,-0.0005862246129254345,15.968718165159226,0.057775447353190644,323,1.7832238584756852,-1.862645149230957e-09
0.0,337.53,477.5000000000002,191,0.02239802258554846,72.50000000000001,193.0,3317760,5.640649827896027e-05,-0.0003336011395731475,15.968718296289444,0.053981764563820665,324,1.7741528399288655,-1.1175870895385742e-08
0.0,346.9,550.0,191,0.021632335067261012,75.0,218.25,3328000,5.8932160991975736e-05,-0.0003830006611678982,15.968718177080154,0.053643071536830636,325,1.7687724277377128,3.7252902984619143e-10
0.0,343.11,550.0,191,0.021553343703271822,50.0,215.5,3338240,6.344592735390009e-05,-0.00032376931158069057,15.968718069791795,0.05404876185463854,326,1.7743537865579129,-1.9371509552001954e-08
0.0,345.27,475.0,191,0.02090074643783737,50.0,204.25,3348480,9.90364050931447e-05,-0.0005683889365172945,15.968718326091766,0.058595074574369035,327,1.7829998224973678,1.4901161193847656e-08
0.0,339.86,352.5000000000002,191,0.02179347526980564,25.0,182.75,3358720,7.568721166393289e-05,-0.00043981837916362565,15.968718230724335,0.0552707909513238,328,1.7846087679266929,-8.195638656616212e-09
0.0,343.27,327.5000000000002,191,0.01928738006099593,50.0,178.25,3368960,5.882994202437431e-05,-0.0003195711335138185,15.968718063831329,0.05507099222977067,329,1.7845318756997586,-2.0861625671386717e-08
0.0,340.59,400.0,191,0.022160222663660533,50.0,183.5,3379200,6.563239827315215e-05,-0.0004152401743340306,15.968718177080154,0.05786896774416528,330,1.7881831161677837,-1.7136335372924803e-08
0.0,335.3,355.00000000000045,191,0.018594673575717025,50.0,174.25,3389440,6.784276823559309e-05,-0.0004771083033119794,15.968718063831329,0.055367633230080385,331,1.7816528052091598,-7.450580596923829e-10
0.0,340.07,350.0,191,0.024803786861593836,50.0,182.25,3399680,9.305323691926049e-05,-0.000557298169223941,15.96871821284294,0.06012391761365208,332,1.7696133717894553,5.960464477539063e-09
0.0,338.67,325.0,191,0.020888316252967342,50.0,173.25,3409920,5.45575803947429e-05,-0.0002833236028891406,15.968718189001084,0.055549064729701114,333,1.7764802314341068,-1.4528632164001465e-08
0.0,341.61,325.0,191,0.022204177867388354,50.0,187.0,3420160,5.252581136492296e-05,-0.0003534809249686077,15.968718266487121,0.05564587662195771,334,1.782992397993803,1.9371509552001954e-08
0.0,336.66,327.5000000000002,191,0.022067157790297644,50.0,187.5,3430400,5.2108389192273566e-05,-0.0002747568923950894,15.968718296289444,0.05761240614015608,335,1.7811715766787528,-1.0430812835693359e-08
0.0,330.03,277.5000000000002,191,0.018252713687252252,50.0,165.0,3440640,4.728030395071414e-05,-0.00023644460316063487,15.96871812939644,0.05420232313643727,336,1.7846596360206604,-1.5273690223693846e-08
0.0,331.47,302.5000000000002,191,0.022188072129210923,25.0,171.5,3450880,6.681194637518928e-05,-0.00045117823465261607,15.96871817111969,0.05702148651609634,337,1.7798730954527855,-9.313225746154785e-09
0.0,329.9,302.5000000000002,191,0.023411729396320878,25.0,168.0,3461120,4.801005131955804e-05,-0.0002450774740282213,15.968718183040618,0.05426832817165258,338,1.7792137920856477,-1.1920928955078126e-08
0.0,333.33,352.5000000000002,191,0.02387600721558556,50.0,184.75,3471360,9.113838161525222e-05,-0.00056331050254812,15.96871833205223,0.06186092179104624,339,1.779711627960205,-9.685754776000977e-09
0.0,339.52,352.5000000000002,191,0.020932851842371748,50.0,196.5,3481600,0.00010956851072201346,-0.0007459570804712711,15.968718016147614,0.06021164846012367,340,1.7780476041138171,-5.587935447692871e-09
0.0,340.22,350.0,191,0.02327856980264187,50.0,194.0,3491840,7.248004078910241e-05,-0.00041668429657875093,15.96871822476387,0.055172999108932766,341,1.7754923760890962,7.82310962677002e-09
0.0,341.73,327.5000000000002,191,0.02330143858853262,47.50000000000001,193.25,3502080,5.907163645941793e-05,-0.0003942369847209193,15.968718308210374,0.05341972582024461,342,1.772846531122923,3.3527612686157227e-09
0.0,342.78,425.0,191,0.0237319748965092,47.50000000000001,204.0,3512320,3.53573479232594e-05,-0.0001877527700344217,15.968718326091766,0.05584335576297574,343,1.7718378007411957,-2.421438694000244e-08
0.0,339.25,435.00000000000085,191,0.025527461044839585,50.0,209.25,3522560,6.342819597708882e-05,-0.000344834150018869,15.968718284368515,0.05567211018445393,344,1.7807457350194453,-2.9802322387695314e-09
0.0,338.57,350.0,191,0.019550957530736924,47.50000000000001,196.75,3532800,6.652904440178631e-05,-0.00037353515363065527,15.968718063831329,0.055428833118035134,345,1.7868772514164448,-1.5273690223693846e-08
0.0,336.95,327.5000000000002,191,0.016671676270198076,50.0,174.0,3543040,7.233729582084569e-05,-0.000549528169540281,15.96871801018715,0.06029604872479862,346,1.7849556490778924,-2.0489096641540527e-08
0.0,342.1,325.0,191,0.022681636526249348,25.0,172.25,3553280,5.404261802013366e-05,-0.0002517059940146282,15.968718183040618,0.059633272025725756,347,1.7833086118102073,-7.078051567077636e-09
0.0,336.84,357.5000000000007,191,0.01903584289830178,25.0,169.75,3563520,8.407222975925777e-05,-0.0005453090467199218,15.968718039989472,0.05872809906509452,348,1.7869744673371315,-2.1979212760925294e-08
0.0,339.45,350.0,191,0.01820099494361784,25.0,173.25,3573760,5.437499811460356e-05,-0.0003033954188140342,15.968718135356903,0.05847869768862859,349,1.7868647545576095,-3.3527612686157227e-09
0.0,336.91,327.5000000000002,191,0.021599602051719558,25.0,167.0,3584000,6.342522736719758e-05,-0.0004058415128383785,15.968718075752259,0.05758478728570017,350,1.785848730057478,-4.470348358154297e-09
0.0,335.96,275.0,191,0.01933725482376758,25.0,162.25,3594240,3.5633876700735814e-05,-0.00023416764233843423,15.968717986345291,0.05193174750974633,351,1.7860372737050056,-1.2665987014770507e-08
0.0,334.42,302.5000000000002,191,0.02165208830847405,25.0,171.75,3604480,5.718419496059113e-05,-0.0003223222607630305,15.968718057870865,0.0551869447886264,352,1.7837360091507435,-2.1979212760925294e-08
0.0,333.2,477.5000000000002,191,0.01816748036653735,25.0,180.0,3614720,5.681406786752774e-05,-0.000333840845269151,15.968717920780183,0.05339032457031525,353,1.7885252609848976,2.0116567611694337e-08
0.0,329.29,450.0,191,0.02002098893863149,25.0,169.0,3624960,5.48995409183739e-05,-0.0003309491810796317,15.968718039989472,0.053959225958331115,354,1.7897061064839364,-8.940696716308593e-09
0.0,332.43,455.0000000000004,191,0.021047103224555032,50.0,182.5,3635200,7.478688972692993e-05,-0.0005215238095843233,15.968718230724335,0.05751924366046446,355,1.7860449127852918,-1.862645149230957e-09
0.0,330.15,302.5000000000002,191,0.021059106386383065,50.0,169.5,3645440,7.074451978326124e-05,-0.00037896993053436744,15.968718057870865,0.0567497048543388,356,1.7845921583473683,-9.313225746154785e-09
0.0,340.63,355.00000000000045,191,0.024249286187114194,50.0,195.5,3655680,4.212678620003629e-05,-0.00026599798802635634,15.968718302249908,0.05485457210208664,357,1.7859998986124992,-6.332993507385254e-09
0.0,342.51,350.0,191,0.021313984430162237,47.50000000000001,191.75,3665920,5.8678688786573116e-05,-0.0003696851923450595,15.968717980384827,0.0569954716389649,358,1.787644126266241,5.960464477539063e-09
0.0,339.23,352.5000000000002,191,0.018037582287797706,25.0,181.5,3676160,7.420272118086046e-05,-0.0004505293174588587,15.968718081712723,0.055871209351071593,359,1.7887520305812359,-7.450580596923829e-10
0.0,342.05,377.5000000000002,191,0.02147081485018134,47.50000000000001,178.5,3686400,5.240506614345719e-05,-0.0003007201306900242,15.968718177080154,0.056166463919693696,360,1.7853038787841797,0.0
0.0,347.24,352.5000000000002,191,0.022364010039018466,50.0,179.5,3696640,6.066567743223672e-05,-0.0003964844068832463,15.968718123435973,0.05584504492456194,361,1.7830534666776656,-3.01748514175415e-08
0.0,343.24,377.5000000000002,191,0.022626245307037607,50.0,192.0,3706880,6.603661270148109e-05,-0.0004427384275913937,15.968718135356903,0.05542943869215633,362,1.7778998076915742,0.0
0.0,338.38,405.00000000000045,191,0.020320201548747717,25.0,190.75,3717120,9.252081344435226e-05,-0.0005431646452052519,15.96871799826622,0.05886290275079821,363,1.7759013183414936,3.054738044738769e-08
0.0,334.81,500.0,191,0.02041596074705012,25.0,194.25,3727360,4.637008695933531e-05,-0.0002536346974011394,15.968718075752259,0.054303348774864924,364,1.7848765321075917,-2.3469328880310058e-08
0.0,335.11,500.0,191,0.017995664500631392,25.0,182.0,3737600,4.9052481645084355e-05,-0.0002991345725604333,15.968718004226684,0.05420414865631952,365,1.7888683386147022,1.601874828338623e-08
0.0,333.9,477.5000000000002,191,0.02135854009538889,25.0,178.75,3747840,6.165509557192195e-05,-0.0003769323884625919,15.968718153238296,0.057196555068028995,366,1.7884632140398025,1.2293457984924316e-08
0.0,326.49,327.5000000000002,191,0.01833094243775122,25.0,164.5,3758080,4.919496507822529e-05,-0.0003268235112045659,15.968718045949936,0.05465650021168148,367,1.786110582202673,-3.3527612686157227e-09
0.0,321.6,302.5000000000002,191,0.015757458902953658,22.500000000000007,150.5,3768320,6.818472604566139e-05,-0.0004454366466234205,15.968717962503433,0.05644574682563889,368,1.7831863760948181,-1.0430812835693359e-08
0.0,328.79,327.5000000000002,191,0.021032490246579983,22.500000000000007,159.75,3778560,4.90383897057356e-05,-0.0002737789043749217,15.968718111515045,0.0525930247740364,369,1.7880662649869918,1.4901161193847657e-09
0.0,329.29,357.5000000000007,191,0.017418250694754535,25.0,162.0,3788800,5.202204914560582e-05,-0.0003267723299359204,15.968717956542969,0.056703786014114965,370,1.788955596834421,-3.725290298461914e-09
0.0,333.3,327.5000000000002,191,0.018070055410498755,25.0,163.0,3799040,4.783022173722173e-05,-0.0002809841178532224,15.968718016147614,0.05635467334905427,371,1.7868747390806674,-7.078051567077636e-09
0.0,329.33,352.5000000000002,191,0.0212149615312228,25.0,161.5,3809280,5.35401576712502e-05,-0.00036867296730633823,15.968718194961548,0.05475100641857085,372,1.7846472591161728,1.0430812835693359e-08
0.0,329.01,300.0,191,0.019982227109721862,25.0,158.5,3819520,3.868669570108452e-05,-0.00023513341402576772,15.968718165159226,0.05498117618011773,373,1.7798669882118703,-6.332993507385254e-09
0.0,338.12,385.00000000000085,191,0.022564378503011538,47.50000000000001,186.75,3829760,5.360909322380536e-05,-0.00035255535949545446,15.968718236684799,0.05722517264188805,374,1.7836536452174188,2.9802322387695314e-09
0.0,331.34,277.5000000000002,191,0.017787744250381366,25.0,161.0,3840000,4.8517056090924274e-05,-0.00032494870538357645,15.968718004226684,0.05438315000795283,375,1.781883179396391,9.313225746154785e-09
0.0,332.81,340.00000000000125,191,0.01713264299905859,25.0,169.25,3850240,7.428244531304529e-05,-0.0004418941814947175,15.968717902898788,0.05621188121056899,376,1.7851281136274337,1.9744038581848144e-08
0.0,330.77,475.0,191,0.02041143402166199,47.50000000000001,163.0,3860480,4.963795642956015e-05,-0.00031050473189679905,15.968718159198762,0.05598416342571039,377,1.786945679783821,-1.564621925354004e-08
