fps,model_prob_std,frames,episode_length,advantage_norm,policy_entropy,policy_gradient_bias_correction,policy_loss,P01:episode_rewards,avg_q_selected,explained_variance,q_loss,P09:episode_rewards,avg_q_retraced,epoch_idx,rollout_prob_std,PMM:episode_rewards,grad_norm,policy_gradient_loss
395,0.008826243323027576,6019200,3324.3,0.0004780962912599818,2.194058430595373,7.777446627182402e-10,-2.3008851793100336e-07,0.0,-6.052510486304447e-07,-5.115563740935275,2.804042093770582e-09,0.0,-7.650829724313202e-07,836,0.008831686398122833,0.0,1.1440005568989726e-05,-2.3086625038655953e-07
395,0.008825824881926004,6026400,3324.21,0.0003830604668985596,2.194058948707959,1.8204179341559078e-10,-2.310042261414867e-09,0.0,-3.3954608288026715e-07,-5.05739876134055,2.046132696888697e-09,0.0,-2.6210311238135844e-07,837,0.008831223646356235,0.0,9.273396831249407e-06,-2.4920783539990885e-09
395,0.008841306345103671,6033600,3324.21,0.0003754679001841642,2.194046920326652,-2.4647108530613122e-11,-3.7032504700868795e-08,0.0,1.9854508972379802e-06,-4.215584193556397,1.6256633969219038e-09,0.0,1.8857678126469607e-06,838,0.008851550461049316,0.0,9.263257292807684e-06,-3.7007856940933395e-08
395,0.008833236333818013,6040800,3324.21,0.00045286427892870775,2.194053014611441,1.7591851830924476e-10,3.290029531595924e-07,0.0,1.5156632043631839e-06,-5.809944229353041,2.868303286892785e-09,0.0,2.1222257213037577e-06,839,0.008842826517195338,0.0,1.1884769298147956e-05,3.2882704776281823e-07
395,0.008814337044540379,6048000,3324.21,0.00044379308108127304,2.194067046926135,6.777282098884073e-10,4.773728390400974e-07,0.0,4.94434043836694e-06,-4.939155097968049,1.9624776436537414e-09,0.0,5.556947866398423e-06,840,0.008827684962796787,0.0,1.089067399230537e-05,4.766951020838762e-07
395,0.008804636548443268,6055200,3324.21,0.0003485067853834846,2.194074143464603,1.397238356595908e-10,-1.1201027388147624e-08,0.0,8.266290330104491e-06,-5.814244861432484,1.923986195515831e-09,0.0,8.417693195921192e-06,841,0.008823424226397442,0.0,8.521553755846238e-06,-1.1340749634054817e-08
395,0.008811267333492922,6062400,3324.16,0.0004906371308045374,2.194069189428423,7.39977751479248e-10,-1.7227281958349853e-07,0.0,1.366880479591715e-05,-5.348249944744344,3.151963857132677e-09,0.0,1.395450512599806e-05,842,0.008827287840524561,0.0,1.177346187071197e-05,-1.7301277466039913e-07
395,0.008801897358169001,6069600,3324.16,0.00034149792792602184,2.194076229829006,6.495883352321432e-10,-9.401284791995751e-07,0.0,1.5191366645598626e-05,-5.284329845659316,1.5820336256846538e-09,0.0,1.4391693732169529e-05,843,0.008823110504832277,0.0,8.263909606678485e-06,-9.407780657560189e-07
395,0.008829744759092118,6076800,3324.16,0.00048410364538636555,2.1940550942111896,2.8021037336296337e-10,4.837679922990672e-07,0.0,1.3416364104670872e-05,-4.658805861063104,3.383974013962045e-09,0.0,1.446009967580078e-05,844,0.008851423720957308,0.0,1.2743445079662672e-05,4.834877804693135e-07
395,0.008805480297881538,6084000,3324.16,0.0004008485194380247,2.194073523248314,-3.7648302756460903e-10,-5.722934601428533e-07,0.0,1.5163962466563593e-05,-5.407336061470722,2.1596300540515678e-09,0.0,1.5054831484619735e-05,845,0.008822750758894635,0.0,9.697441285440857e-06,-5.719169774331076e-07
395,0.008820344932665604,6091200,3324.16,0.00043224239550952574,2.194062826308624,6.478916253831258e-10,1.2886895885625554e-07,0.0,1.5848741046090287e-05,-5.796542049980668,2.3470983920672107e-09,0.0,1.6224170727352753e-05,846,0.008829715137515296,0.0,1.0392962835840384e-05,1.2822106462204944e-07
395,0.008816455723052579,6098400,3324.16,0.0004586642908470677,2.1940657759942703,-4.075345512378177e-10,-8.433281771583244e-07,0.0,1.9334076324878785e-05,-4.855768643698048,2.443774215222009e-09,0.0,1.9017875897264147e-05,847,0.008826619835075227,0.0,1.0575586680093888e-05,-8.429206354663612e-07
395,0.00881913009883828,6105600,3324.32,0.00041710849879764985,2.19406382767153,2.1532733719477625e-10,-6.286267894963068e-07,0.0,1.4433783688502775e-05,-5.345380825151785,2.2367499657417584e-09,0.0,1.3952210360712292e-05,848,0.00882772201488754,0.0,9.932006608642924e-06,-6.288421144120431e-07
395,0.008828053691562402,6112800,3324.32,0.00037077759829049617,2.194056942816134,8.300347531635852e-10,-6.949748210045488e-07,0.0,1.3291935808670935e-05,-4.578522982486972,1.495177341010587e-09,0.0,1.2823989401550972e-05,849,0.008839489705084512,0.0,8.834198924446275e-06,-6.958048547845287e-07
395,0.008843450170754403,6120000,3324.32,0.00043368350240962896,2.194045994108316,-2.2475506816185023e-11,-6.693102570988917e-07,0.0,7.929209657689464e-06,-5.171278044385884,3.4748429520510598e-09,0.0,7.295631130252013e-06,850,0.008843460379429556,0.0,1.1670709984688737e-05,-6.692877998294556e-07
395,0.008829280921915872,6127200,3324.32,0.0004417681011802906,2.1940565510401653,-4.072835245273076e-10,-5.72128728103157e-07,0.0,1.1533118499700257e-06,-4.822245329845519,2.1901537851425974e-09,0.0,3.7989381447800315e-07,851,0.00882875835286483,0.0,1.0861884531637934e-05,-5.717214389899629e-07
395,0.008827093893208753,6134400,3324.32,0.0003825637273021202,2.194057988593818,-6.324234664393896e-10,2.7030620674006215e-07,0.0,-1.1018484475571273e-06,-6.270545930152849,2.2066334281682677e-09,0.0,-7.860523032328364e-07,852,0.008828897257742014,0.0,9.893075704391506e-06,2.7093862786693437e-07
395,0.008822556898446271,6141600,3324.53,0.0004874560258511857,2.194061120710676,-3.010459580842161e-11,1.7304015547892662e-07,0.0,-6.10931027980448e-06,-5.946061512357974,2.8396608474072776e-09,0.0,-6.362798380162714e-06,853,0.008825231899295455,0.0,1.1674598130888772e-05,1.7307025692961776e-07
395,0.008821275425968918,6148800,3324.53,0.0003698336020820967,2.194061970754906,-3.6815053147507417e-10,9.738170706761243e-07,0.0,1.1680736168476304e-06,-5.2588663282343955,2.597748031272613e-09,0.0,2.3755113867017663e-06,854,0.008826177588863563,0.0,9.456860131493552e-06,9.74185216758773e-07
395,0.008859798793062545,6156000,3324.53,0.0004887831368518327,2.1940331456490925,6.806709352283408e-10,-8.831716135720068e-07,0.0,1.434512352682481e-05,-4.703573693778149,2.7921741968666154e-09,0.0,1.3615115572203753e-05,855,0.0088593665140474,0.0,1.214060269666251e-05,-8.838522740078167e-07
395,0.008825752727598661,6163200,3324.53,0.000335366073267511,2.1940591858587566,-3.8382178446286356e-10,-5.133970674218098e-07,0.0,-1.808017950769869e-06,-6.703800719990617,1.6903619498793805e-09,0.0,-2.2594322775776595e-06,856,0.008827523949393441,0.0,8.477887677924756e-06,-5.130132283460128e-07
395,0.008828153374491547,6170400,3324.53,0.00042219217176552395,2.194057561392506,2.735045603226937e-10,9.119379099258269e-08,0.0,-4.28486481144848e-06,-10.58960917995878,2.276777423939034e-09,0.0,-4.426506625518583e-06,857,0.008828046294089368,0.0,1.0398692178966543e-05,9.092027725896911e-08
395,0.00883261372242638,6177600,3324.53,0.0004329169989303308,2.194054179101566,-7.881154648970863e-11,1.6732086884520832e-07,0.0,-1.8470767480298882e-06,-4.755693696542621,2.229276195597225e-09,0.0,-1.8127705077191884e-06,858,0.008831657908752493,0.0,1.0713434508096687e-05,1.673996819484595e-07
395,0.008824527086492963,6184800,3324.55,0.0004166631664845837,2.194060337133508,2.8267983814108555e-10,-5.7552209122071095e-08,0.0,1.2103675276384305e-06,-8.951478372187841,2.510459089227082e-09,0.0,1.1281090178915151e-06,859,0.008825761719394927,0.0,1.0389724014461648e-05,-5.783489487384432e-08
395,0.008838268959384768,6192000,3324.55,0.00040023591232340707,2.1940498237540482,2.78583395966335e-10,5.92993728691538e-08,0.0,-2.14557253370933e-06,-5.063150478334969,2.0766235948992074e-09,0.0,-2.229349607814433e-06,860,0.008841419355776259,0.0,1.021851708385517e-05,5.902078957496644e-08
395,0.008840573865848855,6199200,3324.55,0.000412509069335953,2.1940477751392535,-6.174245792270534e-10,4.163365502107008e-07,0.0,-7.010476615568533e-07,-4.854223812850065,2.3479917805353665e-09,0.0,-3.124642665122969e-07,861,0.008844943454097365,0.0,1.0468957619141713e-05,4.1695396498040487e-07
395,0.008821343807762281,6206400,3324.55,0.0004797350931515226,2.1940622340970566,7.786316557144235e-10,7.239037736734704e-07,0.0,9.26107714485444e-07,-5.991321835106327,2.594717141126849e-09,0.0,2.0215544147704115e-06,862,0.00882497149778323,0.0,1.182616516257176e-05,7.231251316359042e-07
395,0.008814139105946259,6213600,3324.55,0.0004060056815352837,2.1940673566369155,5.5247063419160205e-11,2.772367369997067e-07,0.0,3.462363392918663e-06,-5.391147173955327,2.1591323345733844e-09,0.0,3.6896057271692053e-06,863,0.008824774929144907,0.0,1.0103168134649783e-05,2.7718149632747027e-07
395,0.008821780049678174,6220800,3324.52,0.0005173777289778555,2.194061877528826,6.491792024544643e-10,1.652590843577902e-07,0.0,5.067708913873363e-06,-5.94996009691367,3.1754380441786546e-09,0.0,5.2452151377880426e-06,864,0.008827103426354744,0.0,1.1943513115259341e-05,1.6460990683772553e-07
395,0.008822896350286014,6228000,3324.52,0.0003902756742440437,2.1940608086661695,1.3359070418776893e-10,-2.3812276495166752e-07,0.0,1.0743007870459566e-05,-5.1511541983154086,2.201294870610196e-09,0.0,1.0745068318763673e-05,865,0.008827690733855382,0.0,1.0159316944898871e-05,-2.3825634132928073e-07
395,0.008846046014161653,6235200,3324.52,0.00047155291662333873,2.1940431304268104,1.2422874012497707e-09,6.946328906362207e-08,0.0,1.046963879172472e-05,-4.507210893545832,2.887970384055876e-09,0.0,1.0715905240170855e-05,866,0.008855462824967665,0.0,1.1780812656736632e-05,6.822099698475026e-08
395,0.008803611689286612,6242400,3324.52,0.0003569295007586064,2.1940748208666605,1.4415274274028517e-10,2.997429809100014e-08,0.0,6.88935647512455e-06,-5.5324608338289165,2.033751119526109e-09,0.0,7.182276833479859e-06,867,0.008820856251068926,0.0,8.71709715331768e-06,2.9830145171792456e-08
395,0.008805918205903951,6249600,3324.52,0.0003869478429175505,2.194073197217215,-1.2969672465080312e-11,-5.676833365344184e-07,0.0,7.422798738921889e-06,-5.029167937620607,1.9811247187467757e-09,0.0,6.982601327788817e-06,868,0.008821622933847483,0.0,9.370806153787774e-06,-5.676703674142255e-07
395,0.008808391173616564,6256800,3324.52,0.0004378755761149598,2.1940714231937646,-1.351895768039322e-10,5.303069365543591e-07,0.0,1.5517726929303197e-05,-6.811239987179715,2.7019588171792713e-09,0.0,1.6668914015746523e-05,869,0.008824726263228706,0.0,1.0367125138012527e-05,5.304421047708259e-07
395,0.008805405327991124,6264000,3324.48,0.0004335344496360175,2.1940734762994074,-1.0345076600457905e-09,-1.0200827139823014e-06,0.0,1.8951408039883398e-05,-5.136821724857603,2.575013731856026e-09,0.0,1.8251106627310888e-05,870,0.0088246878776108,0.0,1.0432598247824964e-05,-1.0190482078916336e-06
395,0.008813365289074391,6271200,3324.48,0.0003873478130922822,2.194067001182222,2.935054094288773e-10,-7.672271890928197e-07,0.0,1.52965543919177e-05,-4.873640820068944,2.2677100791593874e-09,0.0,1.465254970785603e-05,871,0.008834965433682368,0.0,9.310282349702201e-06,-7.675207099816713e-07
395,0.008823521013413977,6278400,3324.48,0.0004245100367084541,2.1940597021430657,-3.919070995645846e-12,-1.7840573007686095e-07,0.0,1.3741096888864801e-05,-5.179448425637924,2.8936384727937814e-09,0.0,1.3863769883017971e-05,872,0.008840903932846431,0.0,1.0789950450986826e-05,-1.7840181038507344e-07
395,0.008806708631926171,6285600,3324.48,0.0005007056204346651,2.194072660439974,-3.048660773894744e-10,4.089771396085523e-07,0.0,1.0201574152170009e-05,-5.154863058384535,3.1137205174485677e-09,0.0,1.110751885779481e-05,873,0.008823658692809077,0.0,1.2130231253149035e-05,4.092819944032873e-07
395,0.008814442865599794,6292800,3324.48,0.00038142032507477313,2.1940668179433813,6.449216247096625e-11,-5.618865501471259e-07,0.0,2.1336878966185254e-05,-5.650559732087705,2.0518948260430528e-09,0.0,2.1075991537925022e-05,874,0.008825946948663505,0.0,9.694986009261195e-06,-5.619510310703958e-07
395,0.008822765966578102,6300000,3324.42,0.0005286333435500775,2.1940605929707497,-3.4153390480475594e-10,-1.2951199457220179e-07,0.0,1.687815225279795e-05,-5.303541490232905,3.536411126235553e-09,0.0,1.7327579038873638e-05,875,0.008832271659792456,0.0,1.272593519361783e-05,-1.2917048438758191e-07
395,0.008828297355692714,6307200,3324.42,0.0003611364454548219,2.1940567113262004,2.713901482052791e-10,-4.120604655800026e-08,0.0,1.9935194898634197e-05,-4.945285137300455,1.7865314943384962e-09,0.0,2.032587970374845e-05,876,0.008831308648032112,0.0,9.05810427523942e-06,-4.147743443245436e-08
395,0.008864494296859864,6314400,3324.42,0.00041979663263724305,2.194029360602772,4.987766073261109e-10,-9.000571979172642e-07,0.0,3.037370018390578e-05,-4.9848721663243145,2.1563251774723e-09,0.0,3.0230690420973587e-05,877,0.008865214381608871,0.0,1.0750533896594665e-05,-9.005559824049802e-07
395,0.00884081192514194,6321600,3324.42,0.0003871843421227332,2.1940474897812283,2.8909198380845505e-10,-1.0259880765208856e-06,0.0,2.5640454258185248e-05,-5.473850851049499,1.8212860069424725e-09,0.0,2.5247481711385405e-05,878,0.008834016093622065,0.0,1.044978251173882e-05,-1.026277169361698e-06
395,0.008835707198798892,6328800,3324.42,0.0004564883381978675,2.1940511965562424,5.235339850523424e-10,-1.0905742117229252e-06,0.0,1.8220337525084083e-05,-4.989102336158827,2.517835688555705e-09,0.0,1.748862037229195e-05,879,0.008831660383499215,0.0,1.0660297383890889e-05,-1.0910977490721302e-06
395,0.00883465156259491,6336000,3324.42,0.00044519614456791094,2.1940520491486506,-3.0675161837867834e-11,-1.474303398216003e-07,0.0,8.523765009056812e-06,-5.558778243854448,2.3369547820842653e-09,0.0,8.703618330231077e-06,880,0.008831383568257588,0.0,1.0821448736082886e-05,-1.4739965382942768e-07
395,0.008828664247868042,6343200,3324.46,0.0005028393017506873,2.194056346649846,8.451834417779142e-10,-6.618569868263017e-07,0.0,9.84079065946294e-06,-5.295175443061447,3.899542859848721e-09,0.0,9.221155332524679e-06,881,0.008830205952457926,0.0,1.239233702128526e-05,-6.627021847503315e-07
395,0.008832223747324732,6350400,3324.46,0.0003637024240209477,2.194053341547648,-4.311319521846602e-11,-1.3990485184338798e-07,0.0,6.109246823295204e-06,-5.555735187435906,1.5990450382143164e-09,0.0,6.104357464190949e-06,882,0.008838393039010937,0.0,8.603301589916427e-06,-1.3986174836422462e-07
395,0.008835819254496268,6357600,3324.46,0.0004360722607844962,2.194050319349324,-1.4680054775923156e-10,-7.78614573915882e-07,0.0,6.4741509547020535e-06,-4.998786306939428,2.62804158203111e-09,0.0,5.850900520109757e-06,883,0.00885021586803887,0.0,1.1213660695535277e-05,-7.784677726455301e-07
395,0.008819130522805073,6364800,3324.46,0.00038031499715478797,2.194063100048474,1.2700378612747714e-10,2.3798521616732968e-07,0.0,9.13167845360314e-07,-4.976253979650754,1.7587090188317069e-09,0.0,1.3437555069229475e-06,884,0.008828746870433586,0.0,9.038500198000436e-06,2.3785821955248278e-07
395,0.00882673113034033,6372000,3324.46,0.0003714369085029888,2.1940578959385553,4.3954025009400566e-10,3.1327449118491824e-07,0.0,7.56968294984927e-06,-5.620398667653402,1.7884661067296668e-09,0.0,8.308257750719296e-06,885,0.008828960873763121,0.0,8.9988469351501e-06,3.1283495018054887e-07
395,0.008833075076607721,6379200,3324.43,0.00044505931766127503,2.1940532752288084,-4.4844907463407567e-10,1.8084421697763642e-07,0.0,9.408430143620325e-06,-4.748219844238468,2.1252255001565132e-09,0.0,1.0084873849511913e-05,886,0.008831992653240426,0.0,1.0677642985149027e-05,1.812926740771461e-07
395,0.008822249727368,6386400,3324.37,0.00030962465251384796,2.194061100189648,-7.634221898378389e-10,-5.551141016115124e-07,0.0,1.2033980886900598e-05,-5.618406757806975,1.3692833123644214e-09,0.0,1.1885931625228194e-05,887,0.008826758333053143,0.0,7.334411765779587e-06,-5.54350691388151e-07
395,0.008848853307214403,6393600,3324.37,0.00040185002516236203,2.1940409070537203,9.331950213711054e-10,-3.6206239528269185e-07,0.0,1.914727344326041e-05,-4.533877510078369,1.8450977097862517e-09,0.0,1.9264306023947096e-05,888,0.008852666679045393,0.0,1.0065680720097878e-05,-3.629955810052501e-07
395,0.008834801746751601,6400800,3324.37,0.0004128390515525194,2.1940517428091595,1.893824789615078e-10,-3.337763088344329e-07,0.0,1.700295358154512e-05,-5.523809655204652,2.3499612131466408e-09,0.0,1.7129560797712133e-05,889,0.008834556974815552,0.0,1.1246149501124473e-05,-3.339656971081034e-07
395,0.008828815798393435,6408000,3324.37,0.00042228407884702774,2.194056094449664,-3.8933381241609076e-10,-4.042472277489824e-07,0.0,1.4674700090843486e-05,-5.4724659896653804,2.028876423256999e-09,0.0,1.475411691834389e-05,890,0.008830614441059648,0.0,9.963308166426628e-06,-4.038579150304822e-07
395,0.008835094921911755,6415200,3324.37,0.00035299048473447453,2.194051523473527,1.8319675737157908e-10,-7.897935855113604e-07,0.0,1.322711985572203e-05,-5.406556915886819,1.5897510470595534e-09,0.0,1.2530991234880293e-05,891,0.008830243459281822,0.0,8.443427245530902e-06,-7.899767848423745e-07
395,0.008824351810352514,6422400,3324.39,0.0004403431508966672,2.1940591601562245,-6.373585895751588e-10,-5.716473900111008e-07,0.0,1.9089201565293968e-06,-5.34163710984288,2.666993903944764e-09,0.0,1.3061768830030957e-06,892,0.00882717731634214,0.0,1.0901313441353851e-05,-5.710100267225912e-07
395,0.008826155899566951,6429600,3324.39,0.00038027319274387835,2.194057386355827,-2.161234714652228e-10,3.932361939437726e-07,0.0,-9.013288487916811e-07,-5.47379869949852,2.293330479081913e-09,0.0,-4.143460223983533e-07,893,0.008833183156545469,0.0,1.0049060447695626e-05,3.934522923878083e-07
395,0.008855246474521575,6436800,3324.39,0.00041282870777136,2.1940357790158425,1.1875154836861161e-09,4.943525479408421e-07,0.0,3.46359982364773e-06,-5.734579981753836,2.3469822773068847e-09,0.0,4.21983260199356e-06,894,0.008853055689454317,0.0,1.088419574928344e-05,4.931650349739968e-07
395,0.00883290444505672,6444000,3324.39,0.0003918953029496861,2.194052744166905,3.2401564127245688e-12,-5.730919064825986e-08,0.0,3.313546895664213e-06,-6.246931472628263,1.8387024743241256e-09,0.0,3.3134483114151676e-06,895,0.008828168200617213,0.0,9.330055626509472e-06,-5.731242547144144e-08
395,0.008822035856936717,6451200,3324.39,0.00037134843346480227,2.1940604750031514,3.6186066689498506e-10,-8.301538739596296e-07,0.0,1.6888935502554877e-06,-5.186506941488811,1.9001118051239034e-09,0.0,8.372102744938537e-07,896,0.008825649478480161,0.0,9.018886678063452e-06,-8.305157363557619e-07
395,0.008824637894378236,6458400,3324.4,0.0004644580812406014,2.19405868714764,9.16775887349031e-10,9.885400982372833e-07,0.0,7.067664750240604e-06,-5.1781411709671925,2.510407061925975e-09,0.0,8.675225631115553e-06,897,0.008825697457816983,0.0,1.0857601918207493e-05,9.876233250847934e-07
395,0.008828151150650922,6465600,3324.36,0.0003198894027123276,2.1940562471132434,-3.9388392639987544e-10,-2.564704330143376e-07,0.0,1.8511485198663043e-05,-5.8587203467318,1.487925008924929e-09,0.0,1.8817469247349232e-05,898,0.008825188217359404,0.0,7.919717581792467e-06,-2.560765554945314e-07
395,0.008849134977374757,6472800,3324.36,0.0004104826620728066,2.194040340355464,1.4589971703082232e-09,-6.713822886126425e-07,0.0,2.1376244993791652e-05,-4.601285279443656,1.6138165214618247e-09,0.0,2.10032239275885e-05,899,0.00884654024023336,0.0,1.0588142365942778e-05,-6.728412801051539e-07
395,0.00884496127077978,6480000,3324.36,0.00041060108462448284,2.1940442540276903,-2.4995475516089277e-10,-5.822255809644262e-07,0.0,2.1845835973657694e-05,-5.843693235282315,2.3877853818073964e-09,0.0,2.186435191724644e-05,900,0.008834903748066957,0.0,1.086128165137099e-05,-5.819756141651395e-07
395,0.008839650741223283,6487200,3324.36,0.0004608142720068392,2.194048418548028,1.851168455716672e-10,-6.317362952715855e-07,0.0,2.322170194401399e-05,-5.110177885137422,2.4628345537906053e-09,0.0,2.3242411844111053e-05,901,0.008827084874415778,0.0,1.1081078721260814e-05,-6.319214280561857e-07
395,0.008837194099046644,6494400,3324.36,0.0003855158771409064,2.1940502886166646,-9.042964910873751e-10,-1.2224236410792362e-06,0.0,1.458839032960578e-05,-5.424786307083235,1.8470716201012505e-09,0.0,1.3604472546758765e-05,902,0.008825695116132024,0.0,9.365760630115546e-06,-1.2215193349522534e-06
395,0.008834563048689492,6501600,3324.32,0.0004936573487084244,2.194052102688759,-3.8878968633729587e-11,-4.6955014105103517e-07,0.0,-7.417734725275897e-07,-5.935212602388291,3.370655936375529e-09,0.0,-1.38810547751982e-06,903,0.008826399640298434,0.0,1.2077345536822177e-05,-4.695112639279976e-07
395,0.008846968340960938,6508800,3324.32,0.00035881906546881014,2.1940431037214063,-1.1028509014007762e-10,7.096819307666064e-07,0.0,-3.448532511598382e-07,-5.732061355274821,1.877827158366845e-09,0.0,6.521542362059216e-07,904,0.008833246362425152,0.0,8.809782415979438e-06,7.097922164542788e-07
395,0.008873471444147445,6516000,3324.32,0.0004353406348934461,2.194023165721742,5.309987649802408e-10,-3.6686940525216855e-07,0.0,6.848958667516978e-06,-4.9903505079897625,2.5683306710125194e-09,0.0,6.821060968529796e-06,905,0.008856883117308218,0.0,1.1330436021619004e-05,-3.6740040626633285e-07
395,0.008844466295300259,6523200,3324.32,0.0003972899805973742,2.1940451045736427,1.2298123543009687e-10,1.7622172396213917e-07,0.0,1.6139158559905798e-06,-5.407647477691134,2.4080987175071813e-09,0.0,1.8747684631110798e-06,906,0.008829687230311157,0.0,1.00142476564627e-05,1.760987506074654e-07
395,0.008857724868887097,6530400,3324.32,0.00039612500072332184,2.1940356792438602,-7.834793240766944e-12,-3.111143106416926e-07,0.0,1.1525173224485599e-05,-5.744262974337926,1.864585252492011e-09,0.0,1.1673726470549719e-05,907,0.008831957461985035,0.0,9.527682085500049e-06,-3.1110649354600926e-07
395,0.008866562090910203,6537600,3324.32,0.00046412758718712433,2.1940291567233507,3.5693823150257987e-10,-1.2444178999124e-07,0.0,1.0132090256969263e-05,-4.816521796789119,2.546405869288854e-09,0.0,1.0090627133554436e-05,908,0.008835663557158558,0.0,1.1072126192389854e-05,-1.2479872243134036e-07
395,0.008878388341033348,6544800,3324.29,0.0003955653987189917,2.1940207338711573,8.749918090188664e-10,-3.913450650914067e-07,0.0,1.0637613489814276e-05,-5.535056515640367,2.1848905879973286e-09,0.0,1.0411824197510958e-05,909,0.008839425105384735,0.0,9.785023794981375e-06,-3.922200472713798e-07
395,0.008906613968660137,6552000,3324.29,0.0003789062331739727,2.193999365549239,-7.330367479244845e-11,-6.764241736035618e-07,0.0,1.5247351133193805e-05,-5.323133109183539,1.8507391101438508e-09,0.0,1.4726782326125964e-05,910,0.00886470516352722,0.0,9.42412788125407e-06,-6.763508836774761e-07
395,0.00889718928267174,6559200,3324.29,0.0003573014066995753,2.194006929038063,5.5008259870648924e-11,-5.785957066226925e-07,0.0,1.2138827829666919e-05,-4.757617673027137,1.892733988451268e-09,0.0,1.1805400127995891e-05,911,0.00885221762401569,0.0,8.941295334247973e-06,-5.786507307990895e-07
395,0.00889245244131113,6566400,3324.29,0.0004841054416228583,2.1940103131343442,9.802547950299168e-10,-6.185169433258427e-07,0.0,4.613622472220941e-06,-4.923383461336296,2.4548042925479096e-09,0.0,4.096100042558993e-06,912,0.008842454366792466,0.0,1.1776106375638397e-05,-6.194971977658519e-07
395,0.008887680380311966,6573600,3324.29,0.0003735227802344863,2.1940137781037223,-4.5157696228975077e-10,-4.870986471043563e-07,0.0,2.0686289733920606e-06,-5.455374719103177,1.6435614184216995e-09,0.0,1.4918002330898829e-06,913,0.008844058654202078,0.0,8.915142273578108e-06,-4.866470853770864e-07
395,0.008893670874078656,6580800,3324.38,0.00044797445614181043,2.1940095319602855,1.6441336402142818e-09,1.9374783974277888e-07,0.0,-7.919243734820244e-07,-5.516260807930477,2.5875931133929366e-09,0.0,-6.699589386768566e-07,914,0.008844386383634868,0.0,1.0935440287519498e-05,1.9210370480514245e-07
395,0.008901303218167629,6588000,3324.38,0.0003369185935967695,2.1940039262191324,-5.901368373536657e-10,3.5699792923562105e-07,0.0,-5.561084463602737e-07,-5.565915035308985,1.7138332485573247e-09,0.0,-7.345860968586702e-08,915,0.008848558955508033,0.0,8.152600085755205e-06,3.5758806409401465e-07
395,0.008927433538575847,6595200,3324.38,0.00048148125062104396,2.19398391671597,1.5441708952534541e-09,-1.776056114026191e-08,0.0,3.388737912923188e-06,-6.567538117955602,3.1087905254940226e-09,0.0,3.212466727379477e-06,916,0.008875190247005473,0.0,1.1856062554568921e-05,-1.9304722409095864e-08
395,0.008898680198176334,6602400,3324.38,0.0003484025435882575,2.1940058897506627,-7.348767131816354e-11,-1.5910084921102706e-07,0.0,1.7970491956605215e-06,-5.131471365661848,1.4125730349935858e-09,0.0,1.6823276482647032e-06,917,0.008847171751494031,0.0,8.081447531965626e-06,-1.5902736471211797e-07
395,0.008899220049617783,6609600,3324.38,0.00037917555680862627,2.1940056806708137,1.7951270235010474e-10,-2.2019829540149206e-07,0.0,-2.2708553364075046e-07,-5.553975750434966,1.597636650471691e-09,0.0,-2.8467003433534155e-07,918,0.008847801109169802,0.0,8.8718728299822e-06,-2.2037780456669635e-07
395,0.008913042697952024,6616800,3324.38,0.0004549204321037472,2.1939959690589754,2.7777181067321403e-10,6.893933498053867e-08,0.0,3.258548487071127e-06,-5.972180104974716,2.606376686193668e-09,0.0,3.404815037471384e-06,919,0.008854890125101463,0.0,1.1407755988622705e-05,6.866154889349576e-08
395,0.008919664979986256,6624000,3324.4,0.00035097545652303905,2.193991284133896,1.4026498378314683e-09,-3.068574247079944e-07,0.0,5.825142192311233e-07,-5.5705186305538055,1.7850388877711212e-09,0.0,4.397511273461915e-07,920,0.008861514364871833,0.0,8.61385249500791e-06,-3.0826007889944983e-07
395,0.008938474078359643,6631200,3324.4,0.00037320277694756693,2.193976899498985,1.9054054839017226e-10,6.762939271668571e-07,0.0,4.2303639085898815e-06,-4.855370572881093,1.6767487021199361e-09,0.0,5.123386362686323e-06,921,0.008871213884115041,0.0,8.94242756437022e-06,6.761033916608953e-07
395,0.008932351881561792,6638400,3324.4,0.00042733775173021645,2.193981788107958,6.881281271346848e-11,-7.556681693668983e-07,0.0,8.536901575692303e-06,-5.6412290052194445,2.8850276121363914e-09,0.0,7.847838641640932e-06,922,0.008870076301184892,0.0,1.1317203532136095e-05,-7.557369662578571e-07
395,0.00891379546880397,6645600,3324.4,0.0005061761287472455,2.1939956579038076,1.4593096560245385e-10,1.7789037933143365e-07,0.0,9.142615274167532e-06,-4.88802752252609,2.5302425709479604e-09,0.0,9.569794466103975e-06,923,0.008857473694379368,0.0,1.2186869722138499e-05,1.777444544259765e-07
395,0.008910317567679734,6652800,3324.4,0.00034914776703620496,2.1939979775935883,5.615089793652161e-10,-8.16689707260396e-07,0.0,7.1531373700259954e-06,-6.155149189631144,1.764751236780634e-09,0.0,6.299541327598672e-06,924,0.00885890833863486,0.0,8.556801947781984e-06,-8.172512193326492e-07
395,0.008929669163645633,6660000,3324.36,0.0005145719271826161,2.193983846303647,5.793233566275792e-10,-1.185622419414359e-06,0.0,2.644445327923397e-06,-4.949529534264531,3.1533175870418386e-09,0.0,1.4623713738884895e-06,925,0.008862656159153966,0.0,1.2579299109563489e-05,-1.1862017475651487e-06
