frames,policy_entropy,approx_kl_divergence,P09:episode_rewards,P01:episode_rewards,advantage_norm,epoch_idx,policy_loss,PMM:episode_rewards,explained_variance,clip_fraction,fps,episode_length,value_loss,grad_norm
2478080,1.6682667762041092,0.0016767472797712853,4227.5,572.5,15.96871926188469,242,-0.009372875355984434,1962.0,0.8619042254984379,0.1285400390625,238,650.84,1.1570013310294598,2.4982311789542715
2488320,1.6796114876866342,0.0012013860720745354,4225.0,472.5,15.96871907711029,243,-0.00705801319272723,1635.5,0.7774147961288691,0.0897216796875,238,617.39,1.2967842446640134,2.9137917401350935
2498560,1.683032663166523,0.0015398212595758222,4227.5,450.0,15.968719363212585,244,-0.008923971973672451,1519.5,0.8576263546943664,0.1116943359375,238,621.04,0.9851556944195181,2.5305508788623348
2508800,1.6714413993060588,0.0014045261252423012,4227.5,450.0,15.968719357252121,245,-0.00809473731496837,1555.5,0.8110864039510488,0.106689453125,238,620.73,1.4360292422468774,2.755352621976699
2519040,1.6775678388774395,0.0016003062367136122,4227.5,447.5,15.968719232082368,246,-0.009409549368865556,1584.75,0.8806440148502588,0.1255859375,238,620.59,0.8718232302926481,2.236340214047497
2529280,1.6696824803948402,0.001949695617668398,4225.0,447.5,15.968719315528869,247,-0.010674805370945251,1657.5,0.8738117225468158,0.1252197265625,237,622.6,1.1945366959786043,2.556306874769933
2539520,1.667019037157297,0.0013994412645675527,4227.5,472.5,15.968719226121902,248,-0.008385450555942952,1625.5,0.8354074541479349,0.1102294921875,237,618.2,1.1422482955968007,2.566222217454761
2549760,1.673975071310997,0.0014010090447928321,4200.0,525.0,15.968719351291657,249,-0.008972450568398927,1623.25,0.8269872728735208,0.1123046875,237,624.59,0.9714165159966797,2.381244779891503
2560000,1.6668511569499969,0.0014963637542567286,4200.0,525.0,15.968719053268433,250,-0.008681779568723869,1607.75,0.8197059892117977,0.1111083984375,237,623.0,0.8830814027576708,2.2531970901963803
2570240,1.6522227302193642,0.0014620437836359544,4200.0,525.0,15.968719345331191,251,-0.008794325130293146,1654.5,0.8537021778523922,0.1089111328125,237,623.32,1.3859505464322865,2.8051482453216403
2580480,1.6718211710453033,0.0016521165348197704,4200.0,525.0,15.96871930360794,252,-0.009549957244598773,1565.25,0.9051895622164011,0.1181396484375,237,621.1,0.24970673855859787,1.8896238347769665
2590720,1.6597120605409146,0.0013490973510900874,4132.500000000001,525.0,15.96871938109398,253,-0.008126392147823935,1534.75,0.8333126246929169,0.09833984375,237,625.66,1.2635197174036876,2.1803451594827052
2600960,1.6729246750473976,0.0011604750096697294,4130.000000000001,475.0,15.968719232082368,254,-0.008436621490909601,1506.5,0.8359079353511334,0.0922119140625,237,619.08,1.1717197753023356,3.216438682050589
2611200,1.660842777043581,0.0014772707704654281,4202.5,475.0,15.968719124794006,255,-0.007647462385648396,1615.0,0.7918779019266367,0.0926513671875,237,617.52,1.5884289680980146,2.977732766097715
2621440,1.6601964764297008,0.001278891703828156,4202.5,447.5,15.96871926188469,256,-0.007607808941975236,1690.25,0.8311897981911898,0.0945068359375,237,617.01,1.8441075591603293,3.1012855220590874
2631680,1.6667023718357086,0.0015725569472127433,4130.000000000001,447.5,15.968719160556793,257,-0.010387963827088242,1502.75,0.8777565211057663,0.1213623046875,237,613.0,0.9393085448304191,2.33019815684145
2641920,1.6801098875701428,0.0011573099904356669,4225.0,450.0,15.968719184398651,258,-0.007119933642934484,1742.25,0.7760466676205396,0.09580078125,237,636.24,1.3836431850213557,2.568654897236405
2652160,1.6819204054772854,0.0015222105335797658,4255.0,472.5,15.968719220161438,259,-0.00872448796444587,1858.75,0.8285273540765047,0.118603515625,237,648.9,0.6648357080062851,2.3635872799486175
2662400,1.683467449247837,0.0012491580359895603,4302.5,472.5,15.968719184398651,260,-0.00884017768112244,1799.5,0.8611686531454325,0.0830322265625,237,641.71,1.2660212492570282,2.7400752262370034
2672640,1.6852504700422286,0.001389942261949099,4300.0,472.5,15.968719345331191,261,-0.008107498261961155,1706.25,0.8445777516812086,0.085302734375,237,646.09,1.418418849632144,2.9324047892045195
2682880,1.6622142225503922,0.0013886543283266428,4325.0,475.0,15.968719160556793,262,-0.007647213647214812,1898.0,0.8157321024686098,0.1093994140625,237,664.13,1.635826523648575,2.7026763225609858
2693120,1.6488267369568348,0.0014143240834872423,4475.0,497.5,15.96871936917305,263,-0.007984929537633434,2073.25,0.8213000003248453,0.11328125,237,679.1,2.182132490654476,3.405829173149449
2703360,1.6483217373490333,0.001237710113565837,4532.500000000001,500.0,15.968719291687012,264,-0.006693169100617524,2215.0,0.8199620183557272,0.097998046875,237,686.3,1.828450916800648,3.5128107886458992
2713600,1.6435256391763686,0.0013943929343898551,4685.000000000001,525.0,15.968719226121902,265,-0.008378883574368955,2361.5,0.8423949386924505,0.100048828125,237,685.82,1.3529875111300498,2.827444865467795
2723840,1.6475534036755561,0.0014356107386678265,4607.500000000001,570.0,15.968719136714935,266,-0.010114615838392637,2365.25,0.8837106060236692,0.118896484375,237,699.45,1.0296770389890297,3.021304650412385
2734080,1.6699145764112473,0.0016053756238821534,4675.0,597.5,15.96871920824051,267,-0.009329439577413723,2317.75,0.8844418454915285,0.1206298828125,237,693.45,0.6716264097602107,2.3337508573177543
2744320,1.660031546652317,0.0015609361011232534,4682.5,750.0,15.968719005584717,268,-0.007538188136095414,2423.5,0.8079923037439585,0.1132080078125,237,702.73,1.6544547782512382,3.245879063654995
2754560,1.6509614452719688,0.001458446695812966,4652.5,775.0,15.968719112873078,269,-0.008616088622875395,2315.0,0.8320414196699858,0.118359375,237,703.3,1.507311355508864,2.5247300902810546
2764800,1.6597258657217027,0.0015433886409087815,4605.000000000001,745.0,15.968719273805618,270,-0.007640742663534183,2271.25,0.7902203992009162,0.1099365234375,237,700.85,2.117886416707188,3.16455930044647
2775040,1.648268250375986,0.001807128848219354,4652.5,620.0,15.968719255924224,271,-0.008205941603227985,2227.25,0.8105093456804753,0.1276123046875,237,696.14,1.978754081390798,2.7392542196189433
2785280,1.6567042656242847,0.0015347598410247452,4582.500000000001,670.0,15.968719351291657,272,-0.008640962468780345,2197.0,0.8501739222556353,0.1342041015625,237,697.1,1.610160183068365,2.7013475819142214
2795520,1.6574875228106976,0.0014708028926523522,4652.5,570.0,15.96871924996376,273,-0.007617881664918969,2320.0,0.8082971308380366,0.1137451171875,237,696.0,1.5373241418041288,2.3758445199794274
2805760,1.6493981130421163,0.0015716953406471306,4677.5,620.0,15.968719393014908,274,-0.008396823448856594,2523.0,0.8543118737637997,0.12314453125,237,709.13,1.9899131221696735,2.550371628210885
2816000,1.655756851285696,0.0018083752461453332,4677.5,572.5,15.968719297647477,275,-0.007993363566856714,2486.25,0.8635841134935618,0.1337890625,237,710.96,1.410640389053151,2.344747359358764
2826240,1.6665129527449607,0.001418874062699483,4677.5,525.0,15.968719333410263,276,-0.007805941580227227,2484.5,0.8249706108123064,0.1107177734375,237,698.44,1.570852932613343,2.8311267054847766
2836480,1.6663226284086705,0.0013191763717831065,4702.5,525.0,15.968719267845154,277,-0.008264580106697395,2492.25,0.7736127108335495,0.108642578125,237,695.52,2.0715928178280594,2.9124345470308723
2846720,1.658507340401411,0.0013111730612198422,4677.5,475.0,15.968719214200974,278,-0.00654262153802847,2364.75,0.7667325515300035,0.107666015625,237,682.21,1.6580757783725857,3.154814630157655
2856960,1.6716564439237118,0.0013565233656951162,4630.000000000001,447.5,15.968719333410263,279,-0.009766778549237642,2279.75,0.8552577737718821,0.11669921875,237,680.28,1.438567673251964,2.2700704835983236
2867200,1.6641572684049606,0.00177823342652377,4677.5,447.5,15.96871926188469,280,-0.007575682933020289,2360.5,0.7934615012258291,0.124755859375,237,679.87,2.5921862723771483,3.288563649950345
2877440,1.654742180556059,0.0014714146894053578,4725.0,447.5,15.968718975782394,281,-0.007963161967199994,2415.0,0.8413257647305727,0.1151611328125,237,687.89,1.8074317282065748,2.9046156675734376
2887680,1.6345639862120152,0.0015345733267739846,4725.0,450.0,15.968719172477723,282,-0.007863773947610753,2682.5,0.8011402275413275,0.1355712890625,237,712.83,2.7873672117479145,3.857572920771016
2897920,1.6620398603379727,0.0015157135774532791,4635.000000000001,447.5,15.96871930360794,283,-0.008194405792528415,2625.5,0.840413075685501,0.1188232421875,237,705.95,1.9135780727490783,3.2010860421486376
2908160,1.64829613417387,0.0015832666114196463,4625.0,500.0,15.968719154596329,284,-0.0068837351594993375,2799.5,0.804520046338439,0.131787109375,237,721.19,2.263577656587586,2.92494796833009
2918400,1.6462936006486415,0.0014140853599773112,4627.500000000001,700.0,15.968719255924224,285,-0.006967857020754309,2941.5,0.8137573733925819,0.116162109375,237,736.82,2.0795022290199996,3.115482252180333
2928640,1.649171481281519,0.001691450462283568,4702.5,750.0,15.96871924996376,286,-0.0069903055584290994,3054.5,0.7882511913776398,0.131982421875,237,740.86,2.325291169807315,3.5208174250461006
2938880,1.6485111340880394,0.001800856230079592,4627.500000000001,750.0,15.968719214200974,287,-0.00904555722445366,2905.75,0.8837576415389776,0.135400390625,237,733.77,1.052139251702465,2.6541301547290983
2949120,1.6645684495568276,0.0015994583779789678,4600.0,750.0,15.968719238042832,288,-0.008690268510690657,2822.25,0.8580727458000184,0.142138671875,237,734.86,1.6512630487326532,2.5309879928559047
2959360,1.6477454617619514,0.001498387840308943,4602.5,745.0,15.968719279766082,289,-0.007989173608075361,2601.75,0.8501373056322337,0.11904296875,237,718.91,1.4974454187322408,2.6541422792348603
2969600,1.6501070238649844,0.0012613636544418934,4650.0,750.0,15.96871926188469,290,-0.006353615700572845,2725.25,0.7644767049700022,0.1122314453125,237,734.74,3.119439946115017,4.653403705413084
2979840,1.6526330769062043,0.001546744249276662,4775.0,750.0,15.968719255924224,291,-0.008758630007287138,2809.75,0.8368017863482237,0.1264404296875,237,757.62,1.6155590650625526,2.7361781081439114
2990080,1.6512077048420906,0.0013164835969067994,4777.5,750.0,15.968719166517257,292,-0.006399571635847678,2893.75,0.7542988575994969,0.11240234375,237,754.8,2.339354400895536,3.311070140734285
3000320,1.655131635069847,0.0012953049070805324,4775.0,500.0,15.968719321489335,293,-0.0072097236967238135,2720.5,0.7885829698294401,0.11015625,237,741.47,1.8670508387498557,3.6458461606369994
3010560,1.6513177461922168,0.0015324382606767006,4777.5,595.0,15.968719190359115,294,-0.007236101602029521,2756.0,0.8262591194361448,0.1294921875,237,743.04,1.4281469041015953,2.4523717629418185
3020800,1.6587496265769004,0.0014390978966222377,4800.0,595.0,15.968719118833542,295,-0.007707885747367982,2755.0,0.8203820947557687,0.099072265625,237,730.02,1.2090860205236822,3.179612667136179
3031040,1.6578991450369358,0.0014599785974158863,4777.5,497.5,15.968719244003296,296,-0.00797330061905086,2746.5,0.8574786577373743,0.125830078125,237,721.95,0.9665078211110085,2.5363742985860545
3041280,1.642055207490921,0.0016417942832905267,4680.0,472.5,15.96871920824051,297,-0.007547511518350802,2453.0,0.839081846922636,0.1287353515625,237,694.83,1.185432736808434,2.246929973418287
3051520,1.6188490986824036,0.001301080223675302,4630.000000000001,500.0,15.96871924996376,298,-0.006805810441437643,2411.75,0.8118628613650799,0.1205078125,237,699.35,1.9911377352196724,2.7281859143149987
3061760,1.6452299036085605,0.0013443694636183694,4685.000000000001,500.0,15.968719393014908,299,-0.007256085068001994,2353.25,0.815082598105073,0.11962890625,237,710.51,1.716386573924683,2.957406916422768
3072000,1.636595653742552,0.0014889694231161698,4685.000000000001,500.0,15.968719339370727,300,-0.007763211531437264,2358.5,0.8225944623351097,0.1206787109375,237,711.02,1.6703557127621025,3.188792157904434
3082240,1.6276687391102314,0.0014917833058692655,4685.000000000001,500.0,15.96871948838234,301,-0.006509563987856381,2502.5,0.8188635550439358,0.1181884765625,237,723.11,1.7569594519678504,3.692699348596304
3092480,1.613848015666008,0.00123935049972529,4685.000000000001,500.0,15.968719291687012,302,-0.006131085597826313,2627.75,0.8180507365614176,0.11455078125,237,738.15,1.5785578617826104,3.542375477551121
3102720,1.622531994432211,0.0013414271479409094,4775.0,500.0,15.968719267845154,303,-0.007096869855740806,2711.0,0.7580856259912252,0.1235107421875,237,743.99,1.4265269683673978,3.154223143405763
3112960,1.6207923986017705,0.0012733221125589718,4775.0,500.0,15.96871924996376,304,-0.007305672648362816,2912.75,0.8260802090167999,0.1193359375,237,756.55,2.2277638360857965,3.222412215720329
3123200,1.6404457807540893,0.0013115669510174615,4800.0,500.0,15.968719351291657,305,-0.0062506570782716155,2961.0,0.8312450498342514,0.119677734375,237,756.63,1.5506068728864193,3.3145083586078163
3133440,1.624216764420271,0.0013936776373388283,4500.0,500.0,15.96871924996376,306,-0.006055808888777392,2901.0,0.7935467373579741,0.11748046875,237,739.67,1.7724664290435612,3.471138878044266
3143680,1.651847466826439,0.001312503636109242,4732.500000000001,547.5,15.968719160556793,307,-0.007784352538146777,3084.5,0.7845878306776285,0.11025390625,237,767.95,1.8859619696624577,3.025557579513948
3153920,1.6227030463516712,0.0013634476539667946,4800.0,500.0,15.968719083070756,308,-0.006472700116501073,3007.25,0.7952416829764843,0.11171875,237,760.39,1.6256610424723477,2.9955368462968748
3164160,1.6328235536813736,0.001413777435397295,4680.0,500.0,15.968719255924224,309,-0.007568736287430511,2964.25,0.8402775734663009,0.1323974609375,237,757.18,1.1685613677836955,2.8299375638024786
3174400,1.6343096986413002,0.0013420917574254692,4630.000000000001,500.0,15.9687191426754,310,-0.008622796411509625,2763.0,0.8752990759909153,0.1273681640625,237,744.72,0.8468626377172768,2.722245720579017
3184640,1.617829156666994,0.001443507370072828,4602.5,522.5,15.968719244003296,311,-0.00661543087408063,2630.25,0.8276183675974608,0.12734375,237,743.33,1.7344707197509706,2.77608943605306
3194880,1.619070665538311,0.0013485588239863637,4682.5,522.5,15.96871938109398,312,-0.006786829938937445,2677.0,0.834111699089408,0.1297607421875,237,757.16,1.393272135546431,3.1874592702631173
3205120,1.6349077589809895,0.0013108681390921807,4750.0,547.5,15.968719387054444,313,-0.006219851473724702,2782.25,0.7980480413883925,0.1117431640625,237,774.7,1.996306658955291,3.1841695487563095
3215360,1.6434556506574154,0.0010242559555085125,4677.5,547.5,15.968719279766082,314,-0.006118839989358094,2776.25,0.8201885312795639,0.098193359375,237,756.45,1.735766424331814,4.02096532252308
3225600,1.6292924009263516,0.0009160522729420778,4705.0,550.0,15.968719244003296,315,-0.00489079221879365,2850.5,0.8379359804093838,0.0857421875,237,752.46,1.444809365645051,3.9877264989347574
3235840,1.6485922560095787,0.0014365142571140482,4517.500000000002,572.5,15.968719291687012,316,-0.007759480719687417,2690.0,0.8202275935560465,0.1145751953125,237,724.71,1.4137135460041463,3.065069141339174
3246080,1.6565345473587514,0.0012913807662475257,4705.0,642.5,15.968719267845154,317,-0.007666787703783484,2801.75,0.7896129779517651,0.122265625,237,733.28,1.5016672366298736,3.1519641346011964
3256320,1.6643838092684746,0.0013821285950260719,4705.0,572.5,15.968719297647477,318,-0.008602279450497009,2871.0,0.8640925109386444,0.121435546875,237,740.15,1.1907976775662974,3.3267534933021254
3266560,1.649414536356926,0.0010491071461448255,4605.000000000001,550.0,15.968719327449799,319,-0.0060220266379474195,2800.75,0.8019936464726924,0.0948486328125,237,713.16,2.098741887323558,4.20363944482401
3276800,1.6561703972518445,0.0013738208836062975,4427.5,550.0,15.968719202280045,320,-0.007276567677035928,2715.0,0.7678892098367214,0.114697265625,237,702.38,1.6459193026646972,2.8841740639871585
3287040,1.6203083738684654,0.0011330700823468046,4425.0,547.5,15.968719202280045,321,-0.005709976708385511,2666.5,0.7986274473369122,0.1052978515625,236,701.99,1.94669847227633,3.2647037626362483
3297280,1.6485718429088592,0.0012258901841168436,4427.5,522.5,15.968719202280045,322,-0.006613853763974475,2637.0,0.8430496759712696,0.1142822265625,237,710.32,1.579193368041888,3.172831504035705
3307520,1.6509108617901802,0.001165589503279212,4427.5,425.0,15.968719136714935,323,-0.0061282496782951055,2644.5,0.8113818872720003,0.1078369140625,237,717.92,1.1893287097103893,3.759512183000864
3317760,1.6392642252147198,0.0013138786605285887,4577.5,425.0,15.968719440698624,324,-0.007623690055334009,2752.0,0.8044526264071464,0.13603515625,236,725.24,1.8384233789984137,3.5492169855478393
3328000,1.6339163437485695,0.0011616217222471512,4655.0,470.0,15.968719065189362,325,-0.00680607027024962,2866.0,0.8130201987922192,0.1074462890625,236,727.96,2.0746159787289797,3.8084167607483517
3338240,1.620498077571392,0.0011725792208271417,4775.0,497.5,15.968719309568405,326,-0.006909420664487698,3041.75,0.863864754140377,0.1180908203125,236,744.56,1.9024188061244787,4.329108431678549
3348480,1.6536191515624523,0.001241130489245639,4775.0,497.5,15.968719279766082,327,-0.00647623623117397,2957.0,0.8147257082164288,0.1239013671875,237,737.31,1.2489266434684396,3.4968987409977634
3358720,1.6498933151364326,0.001322501656114024,4752.5,547.5,15.968719309568405,328,-0.006501940955058671,2973.0,0.8582772448658943,0.1179931640625,236,745.45,1.6112283626571298,3.2407291099079294
3368960,1.6361328423023225,0.0010464347890210177,4752.5,550.0,15.968719255924224,329,-0.005996300005062949,2978.5,0.8618861701339483,0.09765625,236,748.15,1.568026055349037,3.9596837022578084
3379200,1.630213911831379,0.001302622740445665,4775.0,625.0,15.96871920824051,330,-0.00576748571220378,3139.25,0.8152439408004284,0.1246337890625,236,763.55,1.7504459688439966,3.681205837414727
3389440,1.635508169978857,0.0012170611318030513,4727.5,647.5,15.9687191426754,331,-0.0067431381557980785,3200.0,0.8620088327676058,0.1238525390625,237,763.23,1.5821198979392648,4.145058256375991
3399680,1.6419329471886157,0.0010440243083681858,4655.0,625.0,15.96871919631958,332,-0.005886315782845486,3079.75,0.8173839412629604,0.095751953125,236,752.05,1.7057846534997225,3.9753828712388604
3409920,1.6212440952658653,0.0014123470165490434,4382.500000000001,595.0,15.968719202280045,333,-0.007557388876739424,2875.0,0.8768055342137814,0.119482421875,236,739.46,1.0743834071792662,3.9978327124036626
3420160,1.6048820570111275,0.0013000856195053028,4382.500000000001,617.5,15.968719291687012,334,-0.006371227846102556,2988.75,0.7831053480505943,0.131494140625,237,743.35,1.7888747648335994,4.185634891521506
3430400,1.6174946129322052,0.0014553357580215783,4510.000000000001,550.0,15.968719178438187,335,-0.007656201589998091,3073.5,0.8437944427132607,0.150927734375,237,742.34,1.372994919400662,2.8953714956197443
3440640,1.6211889788508416,0.0015395711362093457,4707.500000000001,550.0,15.968719190359115,336,-0.00736949586244009,3038.75,0.8496772706508636,0.1502685546875,237,746.11,1.2522701246663928,3.087085603315986
3450880,1.6385218679904938,0.001501610435864012,4632.500000000001,547.5,15.96871919631958,337,-0.007725511827811715,2961.25,0.85769735686481,0.143603515625,236,733.92,1.1366244390141218,3.3807857309311222
3461120,1.6040205009281636,0.0012141302065065249,4632.500000000001,525.0,15.96871919631958,338,-0.0067723263251536995,3015.0,0.8596970442682504,0.118310546875,236,738.77,1.942605411959812,3.933365619857697
3471360,1.614894637465477,0.0010659762279605885,4707.500000000001,525.0,15.968719273805618,339,-0.005281745786123793,3091.0,0.8322378385812044,0.1100830078125,236,747.47,1.4942065248265863,4.5298599737956025
3481600,1.6162400797009469,0.0013679738825776114,4707.500000000001,525.0,15.968719244003296,340,-0.007035957622065325,2959.25,0.8715434845536947,0.13291015625,236,742.18,1.3214135598391294,4.23090771041752
3491840,1.6454959198832513,0.0014924144057890348,4775.0,525.0,15.968719267845154,341,-0.00783360784080287,3103.25,0.8970959179103375,0.1372314453125,236,762.81,1.0558494569268078,3.191548362924784
3502080,1.6275061219930649,0.0011379181059628274,4775.0,572.5,15.968719345331191,342,-0.006850214951555245,3082.5,0.8342753857374191,0.119140625,236,762.88,1.4401634875684977,3.9476150469336853
3512320,1.6421756826341152,0.0012069948769412558,4655.0,547.5,15.968719106912612,343,-0.006367546405090252,3080.75,0.8483814284205436,0.1158447265625,236,755.77,1.3312587901949882,3.881165594174109
3522560,1.628560234606266,0.0010375381087048751,4655.0,525.0,15.968719393014908,344,-0.005916089105448918,3140.0,0.8436052378267049,0.1,236,757.02,1.6203750448301435,4.5520381308447995
3532800,1.6629009805619717,0.0014484365609523015,4655.0,520.0,15.968719404935836,345,-0.009150112402130617,3016.5,0.8648662772029638,0.1367431640625,236,744.36,0.8872339858673512,2.8793694479508174
3543040,1.6415668718516827,0.0012264697741561708,4700.0,472.5,15.968719214200974,346,-0.007199491092615062,2981.75,0.7759636718779802,0.1323486328125,236,739.0,1.848570953682065,4.129447673979507
3553280,1.6310142643749714,0.001236272992094172,4700.0,447.5,15.96871920824051,347,-0.007252171291474952,3018.75,0.7823100075125694,0.1266845703125,236,733.54,1.4045654440298676,4.351922172861878
3563520,1.658250631392002,0.0014874171294654442,4700.0,447.5,15.96871930360794,348,-0.007391908459976548,2892.5,0.8103404387831687,0.14580078125,236,727.23,1.6533324872143567,3.1810964328507074
3573760,1.6465615585446358,0.0014048730544406226,4655.0,472.5,15.968719220161438,349,-0.008287465729699761,2792.0,0.8921458959579468,0.146044921875,236,705.01,0.9970238830894231,2.5418391268140574
3584000,1.6008828319609165,0.0009563970531023478,4582.500000000001,500.0,15.968719226121902,350,-0.005071729751944076,2846.0,0.8215526089072227,0.09453125,236,711.02,1.8319553915411233,4.4510327141537935
3594240,1.6189472466707229,0.0011982963071379628,4582.500000000001,547.5,15.968719285726547,351,-0.007060759704108932,2885.5,0.8661898955702781,0.115185546875,236,714.08,1.4171181033365428,3.8127912983606036
3604480,1.6385959900915623,0.0012946580179463854,4582.500000000001,572.5,15.968719255924224,352,-0.006648375881195534,2913.25,0.8515029910951852,0.12275390625,236,718.14,1.5100609821267426,3.042879080634028
3614720,1.602660919725895,0.001125963980070313,4627.500000000001,672.5,15.968719321489335,353,-0.006372639509754663,2997.25,0.8784754253923893,0.1209716796875,236,722.7,1.2340213329531253,4.811473904273833
3624960,1.591587068885565,0.0012220798681942366,4477.5,697.5,15.968719160556793,354,-0.005206312144218827,3055.75,0.8592956967651844,0.1056884765625,236,730.64,1.6407169779762625,5.7526223497611015
3635200,1.6143501281738282,0.0012802382802424741,4452.5,675.0,15.968719190359115,355,-0.007521947419809294,3140.75,0.8887413784861564,0.132080078125,236,729.28,1.1617120184004306,3.7378168017116495
3645440,1.6116815738379955,0.0013126602485390684,4500.0,675.0,15.968719220161438,356,-0.006372219794502598,3218.0,0.8663291964679957,0.1299072265625,236,741.37,1.4297535323537887,3.9635873075900463
3655680,1.6353850692510605,0.0011613750312908031,4512.500000000001,675.0,15.968719226121902,357,-0.007286259088323277,3228.0,0.8049476224929094,0.1132568359375,236,748.22,1.67927854238078,4.3246815857703975
3665920,1.6001638703048229,0.0013290968976893852,4677.5,675.0,15.96871938109398,358,-0.006490392225896357,3161.0,0.8669296838343143,0.123779296875,236,746.42,1.583639636170119,4.653738613334239
3676160,1.5975599631667137,0.0011665075378919088,4677.5,697.5,15.968719351291657,359,-0.006290292878475157,3229.5,0.8885249927639961,0.12353515625,236,743.11,1.2999992988072335,4.8684638225227275
3686400,1.630447046458721,0.0012886122613172165,4580.0,772.5,15.968719291687012,360,-0.005601548343656759,3295.0,0.8249316893517971,0.1268798828125,236,757.25,1.8899926390498876,4.7278182099273405
3696640,1.6042841367423535,0.001193618141724548,4507.500000000001,697.5,15.968719184398651,361,-0.006931102675662259,3211.75,0.9036383479833603,0.1235107421875,236,744.7,1.1941403363831342,4.44795317105172
3706880,1.5874259904026986,0.0013220370774893562,4507.500000000001,547.5,15.968719357252121,362,-0.006508159582153894,3266.25,0.8584501083940268,0.1351318359375,236,738.16,1.5798695155419409,4.066153664878399
3717120,1.5930909991264344,0.0013687530649467686,4485.000000000001,745.0,15.968719446659088,363,-0.008536733636719872,3334.25,0.935792564228177,0.1451171875,236,741.83,0.9018749336712062,4.089156737193164
3727360,1.573883668333292,0.0012476746711290818,4450.0,745.0,15.968719279766082,364,-0.006694079530825547,3273.25,0.8808150887489319,0.1256103515625,236,732.34,1.5969929104670881,4.757999683740921
3737600,1.6260490916669368,0.0011474830316505944,4427.5,685.0,15.968719244003296,365,-0.007166524710919475,3298.0,0.832346710935235,0.118359375,236,720.85,1.4139139318838716,4.075311588372835
3747840,1.5950445868074894,0.0012299115783553107,4452.5,547.5,15.96871908903122,366,-0.006360166177182691,3335.25,0.87227120436728,0.130859375,236,737.7,1.5933406386524438,5.277937637231297
3758080,1.6290402807295323,0.0012036012704361287,4480.0,522.5,15.968719029426575,367,-0.007626245537176146,3181.5,0.8944838602095843,0.1188720703125,236,720.18,0.9609866159036755,3.951818009191227
3768320,1.5901615560054778,0.001271491446403146,4475.0,550.0,15.968719279766082,368,-0.006254748499486595,3185.75,0.9179736122488975,0.13017578125,236,719.35,1.1424397147260605,5.062950323013398
3778560,1.6037498131394385,0.0011609951680502883,4530.0,575.0,15.968719214200974,369,-0.007585704581288155,3265.75,0.8854175437241792,0.1163330078125,236,724.85,1.3737075717188418,4.164998138557637
3788800,1.6055921219289302,0.0014152754760293892,4780.0,572.5,15.968719238042832,370,-0.008045976619177964,3261.25,0.9210996422916651,0.1525634765625,236,730.73,1.187475223187357,3.8311338592282076
3799040,1.6055626258254052,0.0013357954436064461,4825.0,575.0,15.968719285726547,371,-0.0073079879693978,3379.5,0.9121140081435442,0.1081298828125,236,742.07,1.2167502681724727,4.129214721348803
3809280,1.611896988004446,0.0010809675342675293,4827.5,642.5,15.968719339370727,372,-0.006514532019355102,3407.5,0.8628524821251631,0.1173583984375,236,755.27,1.4415515483357013,5.975165232358037
3819520,1.6217384688556193,0.0012026764852639893,4825.0,742.5,15.968719220161438,373,-0.007363316894770833,3326.75,0.9052627306431532,0.1361328125,236,737.28,0.9087361406534911,3.5436659480776775
3829760,1.6207880795001983,0.0011331292392246994,4825.0,772.5,15.968719154596329,374,-0.007284245309710969,3340.75,0.9047196678817272,0.1220703125,236,745.27,1.2931723173707723,5.199130918777437
3840000,1.6133573107421397,0.001130488844984737,4825.0,707.5,15.968719178438187,375,-0.006501804792060284,3398.0,0.9147161219269038,0.1268310546875,236,748.67,1.4511424532160162,4.834435774244548
3850240,1.6201682552695273,0.0015724995936982349,4750.0,772.5,15.968719226121902,376,-0.007858020273488364,3493.5,0.9286961268633604,0.1307861328125,236,761.84,0.9640845352783799,3.5658484152808554
3860480,1.6063790209591389,0.001194312724732549,4585.000000000001,775.0,15.968719339370727,377,-0.006696471040049801,3442.25,0.9048364713788033,0.1264404296875,236,753.09,1.3222998443059624,4.7531508447361634
3870720,1.585083019733429,0.0010643909519222074,4525.0,775.0,15.968719321489335,378,-0.005846848331566434,3319.25,0.8885824229568243,0.10234375,236,739.16,1.5344478690996766,6.88988087632208
3880960,1.5811495304107666,0.0011858633167780926,4480.0,797.5,15.968719214200974,379,-0.0065029166300519135,3415.25,0.9390943884849549,0.1237548828125,236,745.53,1.0755017008632421,5.485324554863148
3891200,1.5975454702973366,0.001103283585894633,4457.500000000001,800.0,15.96871920824051,380,-0.006564242413878674,3447.75,0.9429872918874025,0.119921875,236,750.8,1.0173253221437335,4.685440417195476
3901440,1.611759851872921,0.0010191045720125058,4525.0,822.5,15.968719375133514,381,-0.005970045907452004,3719.5,0.8986753921955823,0.108203125,236,767.64,1.270784421917051,5.583206109862713
3911680,1.6012968182563783,0.0010202828294046285,4525.0,822.5,15.968719279766082,382,-0.006497614336876722,3729.75,0.9145153619349002,0.1178466796875,236,764.65,1.5730936494655907,4.540884721910582
3921920,1.6183405354619027,0.0008952732016955931,4585.000000000001,822.5,15.968719267845154,383,-0.005703417357290163,3733.25,0.9420287948101759,0.0963623046875,236,765.05,1.2285963432863354,5.346279428329534
3932160,1.609466690570116,0.0011160318435377598,4530.0,800.0,15.968719285726547,384,-0.007572541742047178,3770.5,0.9770478792488575,0.1219482421875,236,774.23,0.5762613561470061,3.55877478253108
