P09:episode_rewards,policy_loss,policy_entropy,value_loss,advantage_norm,explained_variance,episode_length,clip_fraction,fps,P01:episode_rewards,frames,approx_kl_divergence,grad_norm,epoch_idx,PMM:episode_rewards
600.0,-0.0010347936451580609,1.636217400431633,0.015568518177315128,15.968718057870865,7.82310962677002e-09,371.44,0.1672119140625,222,172.5,2703360,0.001424451409035754,0.05691941494404096,264,315.5
575.0,-0.0012602344575498136,1.662706359475851,0.015223783810506574,15.968717831373215,-5.587935447692871e-09,365.97,0.2329345703125,222,172.5,2713600,0.0020239941138470384,0.05763274416129667,265,308.5
450.0,-0.0008800464969681343,1.6915860868990422,0.014733813378552441,15.968717658519745,-4.470348358154297e-09,362.1,0.2142822265625,222,147.5,2723840,0.0018097760041086985,0.055627481413255894,266,287.25
530.0000000000005,-0.001697503494870034,1.7239898696541787,0.012796954353689216,15.96871766448021,-1.2293457984924316e-08,362.85,0.27421875,222,125.0,2734080,0.0022467254555749603,0.06089012674309392,267,283.0
480.00000000000045,-0.0008980126356618711,1.7190596617758274,0.013600319721444976,15.968717902898788,9.685754776000977e-09,362.51,0.2142578125,221,97.5,2744320,0.0018327960327724213,0.05871364052558525,268,269.0
430.0000000000004,-0.0012918140415422385,1.7198283158242702,0.010960200715817336,15.968717873096466,1.0058283805847169e-08,354.06,0.2102294921875,221,72.50000000000001,2754560,0.0015578835060182429,0.05553078651203848,269,234.5
400.0,-0.0011353307316312566,1.6577029526233673,0.009210903952407534,15.968717694282532,5.587935447692871e-09,347.59,0.2142333984375,221,50.0,2764800,0.0016825337490615766,0.05135025894891615,270,211.25
400.0,-0.0016447138801595428,1.6868208423256874,0.01261318645265419,15.968717700242996,-3.3527612686157227e-09,339.92,0.2475341796875,221,47.50000000000001,2775040,0.001958490619119857,0.056069410149772105,271,200.25
500.0,-0.0009669251092418562,1.6974857196211814,0.012536096066469327,15.96871777176857,5.215406417846679e-09,351.53,0.1894775390625,221,50.0,2785280,0.0014409750011623145,0.05607215015612708,272,225.0
502.5000000000002,-0.0014390244956302921,1.717737042158842,0.013125415277318097,15.968717873096466,-1.2665987014770507e-08,353.77,0.218310546875,221,50.0,2795520,0.0016146236335202956,0.055962314688354144,273,246.5
527.5000000000002,-0.001075046888217912,1.7138953261077403,0.013680906902300194,15.968717885017394,-2.7567148208618165e-08,358.12,0.2294677734375,220,75.0,2805760,0.0017709179180997125,0.05637776345914784,274,263.25
502.5000000000002,-0.0014541633252520114,1.6890440955758095,0.01384088026388781,15.968717819452285,-1.30385160446167e-08,355.76,0.2273193359375,220,75.0,2816000,0.00174804354094249,0.05994696935689612,275,261.0
552.5000000000002,-0.0012157919954915997,1.6786666102707386,0.013837555673671887,15.96871799826622,-1.2293457984924316e-08,356.78,0.21689453125,220,97.5,2826240,0.0017622906444614728,0.0557739941081406,276,273.75
525.0,-0.0010936174519883934,1.7067327819764615,0.013907467210083268,15.968717914819717,-3.3527612686157227e-09,353.65,0.182861328125,220,75.0,2836480,0.0014814682063160945,0.05578026689610242,277,262.0
577.5000000000002,-0.001440949440075201,1.7061780117452146,0.012572076318610926,15.968717819452285,-1.7881393432617187e-08,363.96,0.218408203125,220,97.5,2846720,0.0018498068295173197,0.05400952182583174,278,275.25
525.0,-0.000628203066662536,1.673081211745739,0.014178632956463844,15.968717640638351,9.685754776000977e-09,364.3,0.180615234375,219,97.5,2856960,0.0013286003661960421,0.05671923937745475,279,271.0
527.5000000000002,-0.0006779942654247861,1.6870378710329532,0.013285996613558382,15.968717938661575,6.7055225372314455e-09,365.8,0.1641845703125,219,122.5,2867200,0.0013725804394709939,0.055607299666931564,280,273.25
432.5000000000006,-0.001294778729788959,1.7214374661445617,0.012365161247726065,15.96871789097786,5.215406417846679e-09,355.96,0.2000244140625,219,122.5,2877440,0.0015479748298901086,0.054844653027867916,281,255.75
502.5000000000002,-0.0010185755003476516,1.7136916615068913,0.010015872216899879,15.96871775984764,-1.4901161193847656e-08,344.03,0.22666015625,219,50.0,2887680,0.001609389744874079,0.05504745367791558,282,234.75
380.00000000000045,-0.0012754298626532546,1.6901557356119157,0.012384347064289614,15.968717902898788,-1.7136335372924803e-08,336.49,0.233984375,219,50.0,2897920,0.0017186506759571784,0.056174909752504165,283,207.5
402.5000000000002,-0.0009596906504157233,1.675441747903824,0.013188106582674664,15.968717712163926,4.097819328308106e-09,341.11,0.19638671875,219,50.0,2908160,0.0015887666157510694,0.056305050201712815,284,212.0
552.5000000000002,-0.0011076389368099627,1.6763294041156769,0.01316957193921553,15.968717736005782,-6.332993507385254e-09,348.87,0.2218017578125,218,50.0,2918400,0.0015955007268303235,0.05696209346469726,285,239.75
552.5000000000002,-0.0012008934685582063,1.6842283181846143,0.013260508413077332,15.96871783733368,-2.0489096641540527e-08,354.82,0.234814453125,218,75.0,2928640,0.0018593986785447214,0.057739130853144735,286,256.0
552.5000000000002,-0.001160570848878706,1.6245268791913987,0.01090637855904788,15.96871775984764,-1.2665987014770507e-08,347.01,0.21171875,218,75.0,2938880,0.0016340935977154913,0.05486730267093123,287,247.0
500.0,-0.0011135119959362783,1.6412473246455193,0.01455842299910728,15.968717861175538,3.725290298461914e-09,347.9,0.1992431640625,218,75.0,2949120,0.0015140458720964034,0.055703072265112896,288,244.25
375.0,-0.001757743656708044,1.6239630103111267,0.01317123858643754,15.968717849254608,1.080334186553955e-08,351.85,0.2306640625,218,75.0,2959360,0.0016993374623012869,0.05431817609023111,289,228.75
385.00000000000085,-0.0014358590338815701,1.653641476482153,0.013066844499553554,15.968717730045318,0.0,354.34,0.211474609375,218,75.0,2969600,0.001592262746629558,0.05735053543981729,290,243.75
500.0,-0.0011280146980425342,1.6252532079815865,0.01182850660843542,15.968717867136002,1.6763806343078613e-08,363.74,0.192578125,217,122.5,2979840,0.0014270182794803078,0.053719713805005696,291,259.25
550.0,-0.0011934212008782197,1.6694731265306473,0.012160040445451159,15.968717867136002,-1.4901161193847656e-08,355.52,0.2585693359375,217,75.0,2990080,0.0019604990704920056,0.05470234782610726,292,248.5
455.0000000000004,-0.0009470380875427509,1.7278345234692096,0.010473180159806361,15.968717765808105,-1.1175870895385742e-09,351.78,0.2087158203125,217,50.0,3000320,0.0016435380947427802,0.0538903210908714,293,224.25
402.5000000000002,-0.0010927163431915688,1.7356474205851555,0.012787539149576333,15.968717896938324,-7.078051567077636e-09,350.21,0.20751953125,217,50.0,3010560,0.001646400469053333,0.055627898168204605,294,217.5
425.0,-0.0008279679848783416,1.7102293811738492,0.012832267277917708,15.968717873096466,-9.313225746154785e-09,351.1,0.2021484375,217,75.0,3020800,0.0014222869239915782,0.055667695571262873,295,221.25
552.5000000000002,-0.0007461178185621975,1.70544658228755,0.012900985544547439,15.96871789097786,-2.3096799850463868e-08,361.78,0.174462890625,216,75.0,3031040,0.001405794980837527,0.05397178795470834,296,254.5
550.0,-0.0011109399030829082,1.7192765101790428,0.01071392945414118,15.968717539310456,1.9744038581848144e-08,365.77,0.226806640625,216,100.0,3041280,0.00180188499984979,0.054047942613481295,297,253.0
550.0,-0.0009683329284598585,1.7097647838294505,0.011113152791222092,15.968717670440673,-5.215406417846679e-09,366.5,0.2013671875,216,75.0,3051520,0.0015251940689097409,0.05482667090527825,298,251.75
550.0,-0.0006057251812308095,1.6933670587837697,0.014650243495270842,15.968717801570893,-1.1175870895385742e-08,358.04,0.1983154296875,216,75.0,3061760,0.0014726302496683274,0.05918533460401047,299,246.75
550.0,-0.001414894513436593,1.694682838767767,0.012310534171410837,15.968717873096466,-2.6077032089233397e-09,362.92,0.2546142578125,216,75.0,3072000,0.001777229913687961,0.054192819077624264,300,253.0
525.0,-0.0011829039212898351,1.6959497027099133,0.014481542039720807,15.968717730045318,5.215406417846679e-09,363.75,0.2014404296875,216,100.0,3082240,0.0014278388228945004,0.057517579296799716,301,263.0
575.0,-0.0011230745949433185,1.6874458529055119,0.013333783291454893,15.96871770620346,4.097819328308106e-09,370.84,0.2050537109375,216,100.0,3092480,0.0015070753959662397,0.05741672510287325,302,277.25
552.5000000000002,-0.0012625065432075645,1.7080310083925725,0.013324111503607128,15.968717819452285,-1.7881393432617187e-08,363.14,0.2240966796875,215,122.5,3102720,0.0015797267006320225,0.057725365290022146,303,271.5
575.0,-0.0006482776923803612,1.7115100212395191,0.013732029240509291,15.968717724084854,3.725290298461914e-09,362.09,0.19560546875,215,122.5,3112960,0.0015544741289659214,0.05637362512678083,304,275.75
577.5000000000002,-0.0014245180227590026,1.6990232154726983,0.01519049873604672,15.968717861175538,-1.5273690223693846e-08,366.13,0.2230712890625,215,125.0,3123200,0.0016225490851979885,0.05916061553074142,305,297.0
552.5000000000002,-0.0010422574614494806,1.6975774988532066,0.015353089597192593,15.968717896938324,-3.762543201446533e-08,365.13,0.1978515625,215,125.0,3133440,0.0015193327472218243,0.05589971466767707,306,298.75
555.0000000000005,-0.0011249532348301728,1.7140344873070716,0.01468523478397401,15.968717801570893,-3.7252902984619143e-10,358.46,0.183447265625,215,125.0,3143680,0.0015177126910828065,0.05584209453425733,307,294.75
550.0,-0.0014301275470643305,1.6970962174236774,0.01373521032219287,15.968717855215072,-1.0430812835693359e-08,357.03,0.203466796875,215,125.0,3153920,0.0015003861454431443,0.056667523274425466,308,291.25
455.0000000000004,-0.0008595907762355637,1.728967770189047,0.010656469445348194,15.968717873096466,3.7252902984619143e-10,344.15,0.1813720703125,215,50.0,3164160,0.0014464553749405696,0.052515001466366805,309,238.75
502.5000000000002,-0.0014830894444457954,1.7030791819095612,0.01283022224524757,15.968717747926712,5.960464477539063e-09,343.82,0.2218994140625,214,72.50000000000001,3174400,0.001525266315945828,0.05453583828787425,310,237.75
405.00000000000045,-0.0016560882409976329,1.7287396557629109,0.011955720490368549,15.968717700242996,-1.862645149230957e-09,342.6,0.2576904296875,214,50.0,3184640,0.0018486158794871698,0.05883864762461923,311,216.25
525.0,-0.0012373890742310323,1.7425010040402413,0.012345670968352351,15.968717950582505,2.6077032089233397e-09,353.28,0.236865234375,214,75.0,3194880,0.0016431441631084454,0.05765736665172451,312,249.75
527.5000000000002,-0.0013921589437813965,1.715868777781725,0.010035997456907354,15.968717801570893,-1.1548399925231934e-08,354.75,0.2654052734375,214,50.0,3205120,0.0018627998155920978,0.056029137496640846,313,240.0
552.5000000000002,-0.0013339672797883396,1.7383724182844162,0.008997338116114407,15.968717533349992,-8.940696716308593e-09,350.9,0.27890625,214,50.0,3215360,0.0019585029984455103,0.05366245514972099,314,236.0
527.5000000000002,-0.0007725797753664665,1.7222118444740773,0.007712876328332641,15.968717539310456,-5.587935447692871e-09,333.62,0.230029296875,214,25.0,3225600,0.0017009197020229293,0.05196757837893695,315,186.25
475.0,-0.0007304399987333454,1.6991830319166183,0.006919932937660178,15.968716955184936,-1.0058283805847169e-08,319.47,0.256884765625,214,25.0,3235840,0.0018400407256649487,0.04981348099505361,316,143.25
250.0,-0.0008226155678130453,1.7236759766936303,0.009852552971278784,15.96871783733368,-1.4901161193847656e-08,318.29,0.235400390625,214,25.0,3246080,0.0015562956689279873,0.05481078271679263,317,139.25
277.5000000000002,-0.0008458753902232275,1.699250950664282,0.007538826028394396,15.968717640638351,6.7055225372314455e-09,324.23,0.1972412109375,213,25.0,3256320,0.0012827000555489577,0.05069111494461025,318,147.5
312.5000000000011,-0.0011735604484783835,1.711333904415369,0.008754467006292543,15.968717604875565,-8.568167686462402e-09,331.06,0.277734375,213,25.0,3266560,0.0020739663983022185,0.05083322973922975,319,163.75
277.5000000000002,-0.001174050998815801,1.7241650208830834,0.007290176320202591,15.968717575073242,8.568167686462402e-09,327.37,0.245458984375,213,25.0,3276800,0.0018062871336610442,0.04961608387017891,320,141.75
252.50000000000023,-0.0010531430951232323,1.7197896271944046,0.008163615336525255,15.968717831373215,3.3527612686157227e-09,321.14,0.2717041015625,213,25.0,3287040,0.0018195530096704715,0.052386013333658644,321,134.25
250.0,-0.0011668505525449292,1.6852955371141434,0.00785171551797248,15.96871750354767,-8.568167686462402e-09,321.71,0.263525390625,213,25.0,3297280,0.0018564545739849336,0.04874876456679309,322,124.0
302.5000000000002,-0.00094427661242662,1.6660232216119766,0.007559936030406789,15.968717646598815,1.30385160446167e-08,330.73,0.266796875,213,25.0,3307520,0.001943023296030333,0.052606710699896586,323,139.25
325.0,-0.0016411450662417338,1.7252691879868507,0.009413279786531347,15.968717777729035,-1.899898052215576e-08,336.56,0.253857421875,213,25.0,3317760,0.0018365053031061506,0.05497321131334746,324,147.25
325.0,-0.0006455838123656576,1.7242250844836235,0.007530886948734406,15.968717634677887,1.4901161193847657e-09,341.28,0.2085205078125,213,25.0,3328000,0.0015588705347710174,0.05115675550401947,325,151.75
330.0000000000004,-0.0009956589801731752,1.7041522048413753,0.006131500275455437,15.968717283010482,-1.3411045074462891e-08,339.15,0.3203369140625,212,25.0,3338240,0.0021331860762416,0.053414790159714384,326,149.75
430.0000000000004,-0.0004914176937745651,1.7142895050346851,0.008323716940867597,15.968717753887177,1.2665987014770507e-08,341.42,0.20986328125,212,22.500000000000007,3348480,0.0015979650120186762,0.05296356525428723,327,156.0
425.0,-0.0011305122759949881,1.7283284910023213,0.006030057790849241,15.968716776371002,-4.8428773880004884e-09,329.56,0.30361328125,212,0.0,3358720,0.002032896960599828,0.05299921105391695,328,141.5
425.0,-0.0011848660840769298,1.7249717116355896,0.005869441018188581,15.968716949224472,1.4901161193847657e-09,325.24,0.3054931640625,212,0.0,3368960,0.002210826834112822,0.0481907926001746,329,137.0
180.00000000000045,-0.0011648383617284708,1.718448929488659,0.00467763593253494,15.968715989589692,-5.215406417846679e-09,314.67,0.3379150390625,212,0.0,3379200,0.0023651283842752945,0.049658086489674194,330,99.0
125.0,-0.0012100881787773688,1.7256022207438946,0.004685342443656282,15.968715190887451,-1.564621925354004e-08,315.69,0.292626953125,212,0.0,3389440,0.0018767705871312046,0.04937025530505456,331,87.75
125.0,-0.0010456240514031378,1.741022989153862,0.005434342252658553,15.968716382980347,-1.4901161193847657e-09,314.52,0.31220703125,212,0.0,3399680,0.002295082591473374,0.048806650051754594,332,71.75
225.0,-0.0006208887771208538,1.7237969972193241,0.007427673357321396,15.96871308684349,2.9429793357849122e-08,318.88,0.24140625,212,0.0,3409920,0.0017469294437546523,0.05102187757920088,333,99.5
225.0,-0.0008537558278476354,1.7226280704140664,0.00830238340968208,15.968717658519745,-4.097819328308106e-09,324.36,0.28955078125,212,0.0,3420160,0.00189294939851834,0.0525338771455359,334,118.5
250.0,-0.0013308638597663957,1.736701673269272,0.006926874537202821,15.968717366456985,-3.725290298461914e-09,331.48,0.3161865234375,211,25.0,3430400,0.002152128944226206,0.0512057394689171,335,135.5
255.00000000000043,-0.0009757315609022043,1.7284262850880623,0.005367945883639891,15.968712890148163,-1.862645149230957e-09,332.94,0.2698974609375,211,25.0,3440640,0.0020457204242575245,0.04861984054223876,336,126.25
227.5000000000002,-0.001003876901086187,1.7238730534911155,0.005968792485873564,15.968717521429062,1.9371509552001954e-08,325.43,0.2349365234375,211,25.0,3450880,0.001756433188529627,0.04922265202398163,337,111.25
225.0,-0.0012364444512058981,1.7474699914455414,0.008118989783179131,15.968717801570893,-3.725290298461914e-09,327.87,0.286181640625,211,25.0,3461120,0.0020332424710659326,0.05238975947221648,338,122.25
202.50000000000023,-0.0010024082503150566,1.7473238065838814,0.0073795909222099,15.968717610836029,-1.080334186553955e-08,326.37,0.2533935546875,211,25.0,3471360,0.0017110750124459174,0.05085306269245985,339,124.75
225.0,-0.0011032905949832639,1.7490890353918076,0.007559910147847404,15.968717390298844,1.862645149230957e-09,330.28,0.3515380859375,211,25.0,3481600,0.0024107417960408384,0.05173630467454603,340,134.5
302.5000000000002,-0.0009591344343789388,1.7255078338086605,0.009283157270692755,15.968717926740647,-1.30385160446167e-08,331.28,0.2244140625,211,25.0,3491840,0.0014978635959494112,0.052832192060098294,341,146.0
325.0,-0.001110930821232614,1.7383534334599973,0.00795080421227965,15.968715411424636,-2.9802322387695314e-09,337.53,0.28525390625,211,25.0,3502080,0.001926483250701949,0.05279764467604318,342,152.25
330.0000000000004,-0.00109213699324755,1.75366827622056,0.006585970305411593,15.968717074394226,-1.4156103134155273e-08,334.58,0.289892578125,211,0.0,3512320,0.0020903557025803822,0.05108564096724959,343,147.0
277.5000000000002,-0.0014599061010812874,1.7563248045742512,0.0067072161960823,15.968717294931412,-1.080334186553955e-08,323.28,0.334619140625,211,0.0,3522560,0.002716376072089588,0.049809766929300045,344,123.5
225.0,-0.0016325742511980935,1.7141144804656505,0.007271466442443852,15.968716996908189,-3.725290298461914e-09,317.65,0.30244140625,211,0.0,3532800,0.001968990730620135,0.05241091268290373,345,109.75
227.5000000000002,-0.0010844146177987567,1.7356162637472152,0.00860943787238284,15.968716692924499,1.1548399925231934e-08,323.35,0.27587890625,210,25.0,3543040,0.0019406924475219966,0.054124864297692976,346,125.25
325.0,-0.0010762861158582382,1.6802453473210335,0.011468056817830075,15.96871793270111,-1.1548399925231934e-08,339.33,0.202490234375,210,25.0,3553280,0.0014780282857259409,0.05511317898470959,347,152.75
352.5000000000002,-0.0011887466120242608,1.6671105332672596,0.010835373512418301,15.96871771812439,-3.3527612686157227e-09,349.29,0.268017578125,210,47.50000000000001,3563520,0.0020377385453812734,0.05683572046298857,348,184.75
527.5000000000002,-0.0010748769134806934,1.6737433306872844,0.01344373157917289,15.96871799826622,-1.564621925354004e-08,353.16,0.2029541015625,210,75.0,3573760,0.0013529619224527778,0.05330594306737163,349,225.0
577.5000000000002,-0.0007872268986830022,1.6444674186408519,0.013436467134670237,15.968717867136002,1.1175870895385742e-09,348.7,0.2002685546875,210,75.0,3584000,0.0012814503137803968,0.05820268739381603,350,241.75
532.5000000000007,-0.0006062746746465564,1.6260708846151828,0.012097989469475578,15.96871789097786,-2.9802322387695314e-09,343.54,0.1755859375,210,75.0,3594240,0.0010620033638986115,0.05472372381887478,351,240.25
350.0,-0.0009463781152589945,1.5799527153372765,0.014831806438451167,15.968717950582505,1.30385160446167e-08,342.63,0.1704833984375,210,100.0,3604480,0.0011206704556116164,0.05340077009759024,352,235.5
325.0,-0.0010004126972489758,1.5187466330826283,0.014449712222267408,15.968717694282532,-4.8428773880004884e-09,343.95,0.187109375,210,100.0,3614720,0.001249658013188082,0.053427579038301976,353,223.25
325.0,-0.0006913432815053965,1.568435863405466,0.012150902786379448,15.968717819452285,8.568167686462402e-09,342.79,0.1792724609375,210,125.0,3624960,0.0012084040406818986,0.05121370791545273,354,225.5
325.0,-0.0010577024222584441,1.6169660173356533,0.012278629180218558,15.968717688322068,2.60770320892334e-08,341.97,0.2185302734375,209,122.5,3635200,0.0014035830044008435,0.055613198827966226,355,218.0
300.0,-0.0007241355269798078,1.6345445841550827,0.013003011092951055,15.968717700242996,-1.4901161193847657e-09,338.17,0.196630859375,209,125.0,3645440,0.0013586108274694197,0.0504253971802898,356,207.25
300.0,-0.0008003183436812833,1.632068285346031,0.011742413218598813,15.968717712163926,-4.470348358154297e-09,335.97,0.2221923828125,209,75.0,3655680,0.0016393206301700048,0.053549614293455935,357,199.75
325.0,-0.0013545143319788622,1.6487115070223808,0.011271605626825476,15.968717855215072,2.9802322387695314e-09,335.23,0.2179443359375,209,72.50000000000001,3665920,0.001545496677439928,0.050302693113674204,358,210.0
327.5000000000002,-0.0006910352665727259,1.6473817311227321,0.009950943323929096,15.968717694282532,3.7252902984619143e-10,333.36,0.179443359375,209,50.0,3676160,0.0011674112290677384,0.05047788080068914,359,201.5
325.0,-0.0011078455027018208,1.6921469643712044,0.00911992659353018,15.96871775984764,7.82310962677002e-09,335.71,0.2596923828125,209,50.0,3686400,0.0016124368198433103,0.05171263038068957,360,188.0
302.5000000000002,-0.000935327377737849,1.709220051765442,0.009860136799397878,15.968717807531357,-1.3783574104309083e-08,338.62,0.2477783203125,209,25.0,3696640,0.001772419508557732,0.05282157380774586,361,168.5
325.0,-0.0010078205399622676,1.7443398378789425,0.0077457814103581765,15.968717652559281,1.862645149230957e-09,337.98,0.2794189453125,209,25.0,3706880,0.001618268846027604,0.05373294634950807,362,165.5
325.0,-0.0008301426885736873,1.7165319316089154,0.009078856531596102,15.968717533349992,-1.1920928955078126e-08,339.68,0.24296875,209,25.0,3717120,0.0016857490957022491,0.051304412844648276,363,166.0
477.5000000000002,-0.0009812331652938155,1.7259202592074872,0.00889187233424309,15.968717700242996,1.0058283805847169e-08,337.52,0.2450927734375,209,25.0,3727360,0.0014343395593016338,0.05324489750493794,364,171.25
502.5000000000002,-0.0010940381365799113,1.690263929963112,0.009442826953090844,15.968717831373215,1.2293457984924316e-08,337.27,0.24765625,209,25.0,3737600,0.0015660008626014132,0.05253851903656076,365,176.25
405.00000000000045,-0.0008964983931946336,1.6822810761630536,0.008519498771147483,15.968717658519745,-1.4901161193847657e-09,332.97,0.24453125,208,25.0,3747840,0.001532203592711312,0.05395401133763128,366,170.5
402.5000000000002,-0.0011118895567051369,1.6980187900364399,0.0059704819414946545,15.968716937303544,1.3411045074462891e-08,328.04,0.278564453125,208,0.0,3758080,0.0018696060083016163,0.04769454224682716,367,154.75
250.0,-0.0012539951570943232,1.6754523418843745,0.0047197815024674124,15.968712854385377,-5.215406417846679e-09,315.5,0.352490234375,208,0.0,3768320,0.0022462213187679934,0.0481501067635999,368,115.25
227.5000000000002,-0.0012226117411046288,1.6848076947033406,0.005429578642542765,15.968717181682587,7.82310962677002e-09,312.04,0.3202392578125,208,0.0,3778560,0.002413352672238034,0.047020433094976756,369,97.5
150.0,-0.0011420439208450262,1.7451142452657222,0.00738187669958279,15.968717449903489,1.4901161193847657e-09,309.98,0.2830078125,208,0.0,3788800,0.0016980081068311392,0.05189793615881063,370,80.75
225.0,-0.0009955047571565956,1.73805558308959,0.008615924528339747,15.968717449903489,-1.2293457984924316e-08,320.72,0.283984375,208,25.0,3799040,0.001620832624439572,0.055956859818971735,371,117.5
250.0,-0.0008133109557093121,1.6618491284549237,0.00736500571401848,15.968717712163926,1.2665987014770507e-08,327.27,0.2332275390625,208,25.0,3809280,0.0018454400732764499,0.051523107535021394,372,136.5
250.0,-0.00048772475602163465,1.6408008933067322,0.0058068043982984815,15.968717074394226,-1.1548399925231934e-08,322.83,0.302783203125,208,25.0,3819520,0.001875449216021252,0.05153355230661801,373,134.25
227.5000000000002,-0.0005705847899662331,1.7086804635822772,0.0078296440817212,15.968717569112778,-2.0861625671386717e-08,316.59,0.2818115234375,208,25.0,3829760,0.0016661855587585706,0.053546105453327206,374,108.5
252.50000000000023,-0.0008799349732726113,1.7260834001004697,0.007215597648519178,15.968717551231384,-1.9371509552001954e-08,315.65,0.236474609375,208,25.0,3840000,0.0014230220010688298,0.052044575441645057,375,118.0
275.0,-0.0014052630365767981,1.712214533239603,0.0068602315033786,15.968717610836029,1.2665987014770507e-08,319.07,0.292822265625,208,25.0,3850240,0.001737013775948526,0.05142368780804988,376,127.25
282.5000000000007,-0.0012583818068378605,1.7208743005990983,0.008770757059392054,15.968717962503433,2.9802322387695314e-09,323.53,0.2705322265625,207,25.0,3860480,0.0016013489663123438,0.0550421455140105,377,135.0
250.0,-0.0012391874530294444,1.7544331088662148,0.008420384355304122,15.968717497587203,-7.450580596923829e-10,327.85,0.2863037109375,207,25.0,3870720,0.0017950160650997305,0.05320300351258104,378,134.25
252.50000000000023,-0.0010460408870130778,1.77546970769763,0.00885340244122972,15.968717437982558,-1.2293457984924316e-08,332.86,0.2592041015625,207,25.0,3880960,0.0015773840481408286,0.051516179013607014,379,143.0
280.00000000000045,-0.0011138629884953843,1.7635182082653045,0.010108241979469312,15.968717700242996,-7.078051567077636e-09,338.4,0.24326171875,207,25.0,3891200,0.0014244513239304978,0.05475350381696047,380,158.75
302.5000000000002,-0.0004323115448642056,1.7375501841306686,0.008718477298680227,15.968717730045318,1.862645149230957e-09,341.75,0.2488037109375,207,25.0,3901440,0.0015996249027210752,0.054635770764426564,381,165.75
300.0,-0.0008287857606774196,1.7246979027986526,0.008569065001211129,15.968717688322068,-3.725290298461914e-09,341.07,0.2317138671875,207,50.0,3911680,0.0013451429337465015,0.05125478207253753,382,166.75
302.5000000000002,-0.0012643514171941205,1.7391933485865594,0.009076846868993016,15.968717354536057,-5.960464477539063e-09,346.71,0.2508056640625,207,50.0,3921920,0.0014893424881279316,0.05171218076642868,383,169.75
277.5000000000002,-0.0006744598023942672,1.7327187113463878,0.007459228423067543,15.968717712163926,-1.862645149230957e-09,337.53,0.2939453125,207,47.50000000000001,3932160,0.001793675851797616,0.05347083802749626,384,147.75
407.5000000000006,-0.0009342323148302967,1.7395068541169167,0.009287422216584674,15.96871782541275,3.725290298461914e-09,342.4,0.2640869140625,207,47.50000000000001,3942400,0.001421556964254478,0.0549012082422252,385,168.25
302.5000000000002,-0.0009535682584100869,1.7348976872861386,0.008329340333784786,15.96871789097786,-1.4901161193847656e-08,333.9,0.249951171875,207,25.0,3952640,0.0014469793202465553,0.05105273518161367,386,147.25
362.5000000000011,-0.0010744113271357492,1.716663473844528,0.007377977126088809,15.968717408180236,1.0430812835693359e-08,339.04,0.266796875,207,47.50000000000001,3962880,0.001520837834652866,0.0527351107504227,387,158.0
325.0,-0.0007358409544394817,1.7147233568131923,0.008502878818217142,15.96871771812439,-1.3783574104309083e-08,340.65,0.2224609375,207,25.0,3973120,0.001281284687664197,0.05269210910809927,388,148.75
302.5000000000002,-0.0012846566412918036,1.6985463932156564,0.007615714235089399,15.968717634677887,1.862645149230957e-09,343.0,0.2614501953125,206,25.0,3983360,0.0015555607264388983,0.051658655872766655,389,148.75
277.5000000000002,-0.0010243570533930324,1.6634012922644614,0.008062307430282089,15.968717604875565,3.7252902984619143e-10,340.37,0.244580078125,206,47.50000000000001,3993600,0.0014347207213404544,0.050773701198626474,390,141.5
277.5000000000002,-0.0009746668845764361,1.651626642048359,0.00872138625891239,15.968717515468597,-9.313225746154785e-09,341.22,0.207080078125,206,47.50000000000001,4003840,0.0011613515036572152,0.04930647117072729,391,147.0
257.5000000000006,-0.0011832015916297678,1.6630438655614852,0.008864321240253048,15.968717485666275,-2.421438694000244e-08,348.48,0.2954345703125,206,50.0,4014080,0.0018793020465068366,0.05273164405536122,392,158.5
255.00000000000043,-0.0011711229533830192,1.6814279347658156,0.007584470983113078,15.968716883659363,2.6077032089233397e-09,350.36,0.2871337890625,206,50.0,4024320,0.0018762978093150196,0.05003575058806574,393,159.25
252.50000000000023,-0.0010120509439730085,1.7042887538671494,0.008595326185331941,15.968717581033706,-2.6077032089233397e-09,348.92,0.2557373046875,206,50.0,4034560,0.0014604533259841902,0.0508915990123693,394,154.75
277.5000000000002,-0.0007166717088693986,1.7150696463882924,0.00982171013711195,15.968717485666275,-1.1175870895385742e-08,345.51,0.2312744140625,206,25.0,4044800,0.0014473432119302744,0.05325722263193853,395,165.5
275.0,-0.0008506544749252498,1.691257194429636,0.007208933955371322,15.968717652559281,2.9802322387695314e-09,342.24,0.2207275390625,206,50.0,4055040,0.0012619025967978814,0.05152419058057983,396,164.0
250.0,-0.0013092913086438784,1.706317277252674,0.005796250854382378,15.968717342615127,1.1175870895385742e-09,329.87,0.2987060546875,206,25.0,4065280,0.0019005040587217082,0.05009822606265037,397,140.25
202.50000000000023,-0.0008251066661614459,1.7332946144044399,0.008488236923767545,15.968717294931412,-2.2351741790771484e-09,320.93,0.2412353515625,206,25.0,4075520,0.0013430961715812373,0.054337798192285146,398,120.0
250.0,-0.0008885090712283273,1.6999652713537217,0.007035538599225788,15.968716311454774,5.960464477539063e-09,320.92,0.2560546875,206,0.0,4085760,0.0013660227736806974,0.05442671743630425,399,120.5
