epoch_idx,frames,PMM:episode_rewards,fps,policy_loss,policy_entropy,value_loss,P01:episode_rewards,episode_length,grad_norm,P09:episode_rewards,clip_fraction,explained_variance,advantage_norm,approx_kl_divergence
278,2846720,254.25,283,-0.0009103066058742115,1.6230290062725543,0.012879889154282865,97.5,342.45,0.05695661314021061,500.0,0.239306640625,-1.4901161193847656e-08,15.968717736005782,0.0017579768492737458
279,2856960,223.5,283,-0.0016261752007267205,1.6018863573670388,0.012209508994419593,75.0,334.69,0.057204228720694236,352.5000000000002,0.2133544921875,-6.7055225372314455e-09,15.968717849254608,0.0015472749239258121
280,2867200,232.75,283,-0.0008486882255965611,1.5660161443054676,0.01566351903602481,122.5,339.21,0.05740284074585591,352.5000000000002,0.180029296875,-4.097819328308106e-09,15.968717795610427,0.0014069816368760257
281,2877440,250.5,283,-0.000873381552810315,1.566574139893055,0.015712638749391772,125.0,341.12,0.05628085608048041,377.5000000000002,0.1568359375,-1.6391277313232423e-08,15.968718075752259,0.0013125029013167477
282,2887680,284.25,283,-0.0008784197423665318,1.5691665396094323,0.014849319694621953,150.0,352.68,0.05837216553424969,450.0,0.19755859375,4.097819328308106e-09,15.968717700242996,0.0014864229680597418
283,2897920,292.5,283,-0.0007586331339552999,1.5755679942667484,0.015380874203401618,150.0,355.78,0.054728909582101415,452.50000000000017,0.1799072265625,-4.470348358154297e-09,15.968717986345291,0.0013490793175947146
284,2908160,277.75,283,-0.000714698292358662,1.5767606556415559,0.015392579589388333,150.0,353.75,0.05499727899663766,427.5000000000002,0.139013671875,-1.2293457984924316e-08,15.968717777729035,0.001150799479694342
285,2918400,272.0,283,-0.001076441362602054,1.568003921210766,0.0160468263522489,150.0,350.89,0.056832933198675106,400.0,0.1822021484375,-1.7881393432617187e-08,15.968717968463897,0.001288917884971852
286,2928640,270.75,282,-0.001039838527503889,1.5450866781175137,0.01647877414652612,150.0,344.81,0.05749571842527627,400.0,0.172021484375,1.7508864402770997e-08,15.968717902898788,0.0013572986577514712
287,2938880,271.5,282,-0.0012773851020028814,1.5226708747446538,0.014642443999764509,125.0,348.19,0.05586283237140758,375.0,0.1970458984375,4.097819328308106e-09,15.968717855215072,0.0015280633109057361
288,2949120,254.25,282,-0.0009411174702108838,1.5680501855909825,0.013442633909289726,125.0,343.63,0.05497619769338845,375.0,0.18408203125,1.4901161193847657e-09,15.96871775984764,0.0014357264829072847
289,2959360,238.25,282,-0.0005329812593117822,1.5170721799135207,0.014879244225448928,125.0,343.82,0.054326813705884894,327.5000000000002,0.1481201171875,1.4901161193847657e-09,15.968717765808105,0.0013016739316782378
290,2969600,230.0,282,-0.0009803066910535562,1.5104396156966686,0.013721992218052037,125.0,347.8,0.05029404870424832,325.0,0.16904296875,-1.7881393432617187e-08,15.968717843294144,0.0013542815069598646
291,2979840,223.75,282,-0.0010896324762143194,1.5238715179264546,0.012225861670958692,125.0,347.2,0.05348918641727608,300.0,0.203955078125,2.9802322387695312e-08,15.968717736005782,0.0016212904744406843
292,2990080,215.0,282,-0.0009069309286132921,1.5361577697098254,0.010056916915993952,125.0,350.97,0.05058421967703931,300.0,0.18408203125,-3.3527612686157227e-09,15.968717700242996,0.0016019206482553727
293,3000320,190.0,281,-0.0010660276402632007,1.5074188180267811,0.01052041374532564,75.0,343.42,0.05136889602780501,300.0,0.1972412109375,-2.2351741790771484e-09,15.968717676401138,0.001608547970727159
294,3010560,173.25,281,-0.0013374992806348019,1.5143521547317504,0.01037469024922757,50.0,341.78,0.051061944967884756,275.0,0.243603515625,-1.2665987014770507e-08,15.96871766448021,0.0021045780996132636
295,3020800,183.25,281,-0.001147118203152786,1.5453281186521053,0.012965375593557838,75.0,349.48,0.056742771990050324,300.0,0.1860107421875,-1.1175870895385742e-08,15.96871777176857,0.0015635858817859116
296,3031040,196.5,281,-0.0009220540909154806,1.6143040925264358,0.01111087559547741,100.0,353.5,0.05144019201767817,302.5000000000002,0.231982421875,1.1548399925231934e-08,15.968717563152314,0.0021095516169509663
297,3041280,207.25,281,-0.0009750138637173222,1.6130906373262406,0.012203968361791339,75.0,351.03,0.0526994408107357,325.0,0.1904052734375,1.6763806343078613e-08,15.968717753887177,0.0015825419404905006
298,3051520,212.75,281,-0.0007062499946187018,1.6603800803422928,0.01147082641182351,75.0,351.87,0.05359793862788716,325.0,0.1995849609375,1.2665987014770507e-08,15.968717896938324,0.001627775887794769
299,3061760,208.0,281,-0.0011360338372469413,1.6750465787947177,0.010393265309176059,50.0,353.27,0.051135650130948375,375.0,0.2190185546875,7.82310962677002e-09,15.96871775984764,0.0017534007132780972
300,3072000,213.5,281,-0.0011295536616671598,1.7055283717811107,0.011384018840180943,50.0,354.78,0.055275248210266525,380.00000000000045,0.236083984375,8.568167686462402e-09,15.968717849254608,0.0017262179404497146
301,3082240,194.5,281,-0.0010689088558137883,1.7304318748414516,0.008923373425761837,47.50000000000001,349.31,0.05317566258957819,380.00000000000045,0.2528076171875,-1.1175870895385742e-08,15.968717455863953,0.0021376962053295755
302,3092480,200.0,280,-0.0007198238607088569,1.7389193020761013,0.010362846844509476,25.0,352.24,0.05647072352578379,380.00000000000045,0.2341796875,-6.332993507385254e-09,15.968717712163926,0.00165693739749031
303,3102720,172.75,280,-0.0012238079176313476,1.7414269313216209,0.01042584283495671,25.0,342.17,0.05352077272056697,302.5000000000002,0.25634765625,-1.0430812835693359e-08,15.968717575073242,0.0017863517400655837
304,3112960,194.0,280,-0.00122998777187604,1.722718098759651,0.011494006497377996,50.0,346.03,0.0550832922135158,325.0,0.2205322265625,7.450580596923829e-10,15.968717741966248,0.0016643495299831557
305,3123200,191.75,280,-0.0004291617213311838,1.7386415652930736,0.011315361021115678,50.0,343.55,0.05501365384944701,300.0,0.1749755859375,2.0116567611694337e-08,15.968717741966248,0.001332092857387579
306,3133440,186.25,280,-0.0012518264069512953,1.7676649890840053,0.008407483880728251,50.0,338.55,0.055154387699765425,300.0,0.3200927734375,8.940696716308593e-09,15.968717795610427,0.0024161646443872087
307,3143680,167.0,280,-0.0009432737107999856,1.7407980933785439,0.007650236846166081,50.0,335.73,0.050098786417973495,277.5000000000002,0.2541259765625,-2.6077032089233397e-09,15.968717730045318,0.002049964325885867
308,3153920,131.25,280,-0.0006807182089687558,1.7324911586940288,0.0063692465244344024,25.0,328.58,0.050042520607089726,227.5000000000002,0.2201171875,1.1175870895385742e-08,15.968716365098953,0.0015426360516357818
309,3164160,125.0,280,-0.0010643837460520445,1.7069557547569274,0.008417836097578402,25.0,328.56,0.054794288240172816,250.0,0.2892822265625,-2.0861625671386717e-08,15.968717747926712,0.0020912905853379014
310,3174400,104.5,280,-0.001425346602263744,1.7135106183588504,0.004625661300229922,0.0,324.47,0.04870862432113727,200.0,0.30791015625,1.1548399925231934e-08,15.968716204166412,0.0019536039967249508
311,3184640,94.0,279,-0.001215876720380038,1.7032640352845192,0.005379505384685146,0.0,319.18,0.04807185753525138,200.0,0.3369384765625,5.587935447692871e-09,15.968716049194336,0.0029953799942234126
312,3194880,72.0,279,-0.0011837994024972431,1.6872988685965538,0.003944741144141517,0.0,308.92,0.04851880307942346,150.0,0.305615234375,-1.1175870895385742e-09,15.968715447187424,0.0024122954024164756
313,3205120,63.0,279,-0.000777174458198715,1.6408298797905445,0.003150649644407366,0.0,301.98,0.046385991225564374,125.0,0.2892822265625,-1.899898052215576e-08,15.968655234575271,0.0020308454919018004
314,3215360,56.25,279,-0.0008660814593895339,1.6326386332511902,0.004619248779390972,0.0,299.22,0.046515632070152566,125.0,0.3067138671875,-1.6763806343078613e-08,15.968710672855376,0.0023886766599105157
315,3225600,58.75,279,-0.0006342372638755478,1.718472308665514,0.00420631186953706,0.0,296.64,0.04811513057965936,102.50000000000021,0.330029296875,-8.568167686462402e-09,15.968711322546005,0.0022234223873454084
316,3235840,59.75,279,-0.0014376703999005257,1.7131734788417816,0.004293189552072363,0.0,299.58,0.04952581803955465,125.0,0.3359619140625,-1.0430812835693359e-08,15.968716609477998,0.002746742868396268
317,3246080,60.5,279,-0.0008413140480115544,1.676568702608347,0.004416689623141679,0.0,302.76,0.04897432888070642,125.0,0.23916015625,1.4528632164001465e-08,15.968715018033981,0.001690631284191113
318,3256320,56.0,279,-0.001251103111280827,1.6724264912307263,0.0035461374699949032,0.0,305.77,0.04703276268355344,125.0,0.312353515625,1.862645149230957e-09,15.9687068939209,0.002195022948367864
319,3266560,71.0,278,-0.0009280066238716245,1.671893760561943,0.005418588303227523,0.0,310.01,0.05063163510339645,125.0,0.2542236328125,-8.195638656616212e-09,15.968716114759445,0.0018287528393443608
320,3276800,83.0,278,-0.0008355121390195563,1.6531714156270028,0.00622099340148452,0.0,311.98,0.04991176856595812,150.0,0.2471923828125,1.3411045074462891e-08,15.968715113401412,0.001938434296403102
321,3287040,102.25,278,-0.001186377491831081,1.659144726395607,0.006552943754468288,0.0,318.65,0.04965968008127971,175.0,0.2596435546875,-1.6391277313232423e-08,15.968715089559556,0.0019814787766279096
322,3297280,111.75,278,-0.001146115989467944,1.5804923824965953,0.0069303812242878845,0.0,322.07,0.04892500430410303,200.0,0.23544921875,1.4528632164001465e-08,15.96871343255043,0.001769840842098347
323,3307520,139.0,278,-0.0011769439806812443,1.605548793822527,0.009869230344702374,22.500000000000007,338.59,0.053160314601357526,277.5000000000002,0.230126953125,6.332993507385254e-09,15.968717634677887,0.0016007136103553421
324,3317760,175.5,278,-0.001204343352219439,1.6086091503500939,0.01047035998908541,25.0,357.9,0.051434338783849634,430.0000000000004,0.250537109375,-1.3783574104309083e-08,15.968717801570893,0.0017438296517710227
325,3328000,202.5,278,-0.00153684533725027,1.5810044676065445,0.009330844444684771,50.0,372.24,0.05291363601284582,432.5000000000006,0.2491943359375,4.8428773880004884e-09,15.96871770620346,0.001575996832985993
326,3338240,188.75,278,-0.0007561262140370672,1.6494248405098915,0.008131478295058513,50.0,364.56,0.05209042660061861,377.5000000000002,0.2248046875,-5.587935447692871e-09,15.968717229366302,0.0015952356882536379
327,3348480,186.25,278,-0.001187723269322305,1.6829489819705485,0.00879983638151316,50.0,354.41,0.05378705228054491,377.5000000000002,0.299658203125,1.6763806343078613e-08,15.968717765808105,0.0020608095421948748
328,3358720,155.5,278,-0.0011195557523024035,1.6454206608235835,0.008280831619231321,25.0,338.33,0.05127757510313261,302.5000000000002,0.2469970703125,1.4528632164001465e-08,15.968717497587203,0.0020308110700284487
329,3368960,143.75,277,-0.0011412969593948218,1.603462675958872,0.008062603000621494,25.0,337.62,0.053484101824622064,250.0,0.2263916015625,-4.470348358154297e-09,15.968717515468597,0.0015216368111623524
330,3379200,159.25,277,-0.0008647773567645345,1.6200325444340706,0.012007214466029837,25.0,342.41,0.05399628875531719,325.0,0.1914794921875,-1.7881393432617187e-08,15.968717873096466,0.0017220499354152707
331,3389440,196.25,277,-0.0006225789602467557,1.6526246219873428,0.011015219675755361,50.0,350.27,0.05483451396928522,455.0000000000004,0.223095703125,7.078051567077636e-09,15.968717604875565,0.001457554007976114
332,3399680,201.75,277,-0.0013051985457423142,1.6682033106684684,0.008729461571783758,50.0,350.59,0.05362950806380048,502.5000000000002,0.31142578125,1.6763806343078613e-08,15.968717885017394,0.0022375578860533095
333,3409920,206.75,277,-0.0003811989092355361,1.7144395180046559,0.009676825823771652,47.50000000000001,347.12,0.053315747140284364,502.5000000000002,0.17802734375,8.195638656616212e-09,15.968717765808105,0.0012985910075713036
334,3420160,170.25,277,-0.0009561296006722842,1.7243827171623707,0.00942909217410488,25.0,340.42,0.053738488755138335,277.5000000000002,0.26357421875,1.30385160446167e-08,15.968717747926712,0.001761638290247447
335,3430400,189.75,277,-0.0006803183430747594,1.7449304521083833,0.011181141471024603,50.0,347.59,0.05551475877139258,325.0,0.2311279296875,-1.5273690223693846e-08,15.968717747926712,0.0014356365002640814
336,3440640,180.75,277,-0.0013212411748099839,1.7181686282157898,0.011123297489211837,50.0,346.42,0.0531678728447887,275.0,0.2194580078125,-8.195638656616212e-09,15.96871770620346,0.0017192016034698553
337,3450880,192.25,277,-0.0007591609726659953,1.6921397790312767,0.01109273272450082,50.0,351.84,0.05479161116755691,300.0,0.2401123046875,-1.0430812835693359e-08,15.968717873096466,0.0016137234299208104
338,3461120,188.75,277,-0.00048280219816660975,1.6846759043633939,0.010722131309012183,47.50000000000001,349.64,0.05031579771984852,300.0,0.1895751953125,4.8428773880004884e-09,15.968717616796493,0.0013363847353389247
339,3471360,210.25,276,-0.0009068903156730812,1.717481230944395,0.011132891979286796,25.0,352.93,0.053285983151335016,330.0000000000004,0.20380859375,-2.4959444999694825e-08,15.968717652559281,0.001462242066907038
340,3481600,203.25,276,-0.0006590931516257115,1.7117582909762858,0.010652300729270791,50.0,353.75,0.0540054285701055,377.5000000000002,0.192529296875,-1.601874828338623e-08,15.968717736005782,0.001395140640244108
341,3491840,213.75,276,-0.0009761362023709807,1.7113337345421313,0.0122316684879479,50.0,353.51,0.057271951703868354,425.0,0.2274658203125,-1.4528632164001465e-08,15.96871787905693,0.0016488790996845638
342,3502080,210.5,276,-0.0006488417653599754,1.7144141733646392,0.012861772024734819,50.0,353.45,0.05468591713209107,400.0,0.1842041015625,-6.332993507385254e-09,15.968717896938324,0.0013019571263043872
343,3512320,223.25,276,-0.0007897958996181842,1.7031231753528118,0.012336076340397994,50.0,353.14,0.05850557663041339,375.0,0.2299072265625,-1.1920928955078126e-08,15.968717795610427,0.0014842857844485024
344,3522560,222.5,276,-0.001342998277687002,1.6816321045160294,0.012385993639509253,72.50000000000001,345.83,0.05676022688915376,325.0,0.24765625,1.2293457984924316e-08,15.96871771812439,0.0015857429577209813
345,3532800,196.25,276,-0.00101677172788186,1.6266896970570088,0.009802297258283943,50.0,342.15,0.05300760732961979,325.0,0.2237548828125,-7.450580596923829e-10,15.968717789649963,0.0016216268797904832
346,3543040,184.25,276,-0.0010417917790618958,1.6425395965576173,0.011136533624085131,50.0,338.96,0.05267606095858947,302.5000000000002,0.223095703125,-1.564621925354004e-08,15.968717902898788,0.0015688730550323271
347,3553280,197.5,276,-0.0012476233696361305,1.671710094064474,0.010839075465628411,50.0,345.65,0.05729224131991022,352.5000000000002,0.2505615234375,1.4528632164001465e-08,15.968717730045318,0.001596244533936897
348,3563520,196.0,276,-0.0012732747469271998,1.690761774033308,0.008223829250346171,50.0,344.43,0.05255751460206186,382.5000000000007,0.2948486328125,1.1175870895385742e-09,15.968717652559281,0.0018343277951572644
349,3573760,189.0,276,-0.0009107856698392425,1.6629589825868607,0.009037724942754722,25.0,338.04,0.05264678887981994,427.5000000000002,0.226171875,1.2293457984924316e-08,15.968717682361603,0.0015392740105426128
350,3584000,146.0,275,-0.000916547873566742,1.681329073011875,0.007207447159180447,25.0,327.5,0.05289613352821772,275.0,0.2891357421875,7.450580596923828e-09,15.968717366456985,0.002123336470486947
351,3594240,148.0,275,-0.0007369715051027015,1.6933605760335921,0.00898312214685575,25.0,326.34,0.052600539723983916,275.0,0.22412109375,1.4901161193847657e-09,15.968717622756959,0.001381741654543589
352,3604480,133.75,275,-0.000581738565233536,1.6740469999611378,0.007014804979007749,25.0,324.45,0.048469056919326486,227.5000000000002,0.211767578125,-6.7055225372314455e-09,15.968717312812805,0.0015680567357605924
353,3614720,136.5,275,-0.0008046228540479206,1.692015840113163,0.0076119422008559924,25.0,325.39,0.051029047685131765,252.50000000000023,0.2422607421875,-1.3783574104309083e-08,15.968717658519745,0.0015923377213539424
354,3624960,140.75,275,-0.0009106084067752818,1.6544773645699025,0.010678112910864002,0.0,326.88,0.04938042579881459,277.5000000000002,0.2145263671875,2.570450305938721e-08,15.968717920780183,0.0015480812795203747
355,3635200,180.5,275,-0.0007870340283261612,1.6687471874058246,0.011227230647637042,22.500000000000007,341.3,0.050302595451002616,382.5000000000007,0.2052490234375,1.0058283805847169e-08,15.968717920780183,0.0014341967290988577
356,3645440,212.75,275,-0.0017985670052439672,1.628776628524065,0.010418811631097924,25.0,350.49,0.051236207381463984,550.0,0.2539794921875,-9.313225746154785e-09,15.968717926740647,0.0018537662002557909
357,3655680,225.0,275,-0.0009933829460351262,1.649283092468977,0.009244298275189067,50.0,353.16,0.052584839910938784,550.0,0.257861328125,-3.2782554626464846e-08,15.968717688322068,0.0017603192221145036
358,3665920,180.0,275,-0.0009976555662433383,1.6686956629157066,0.008384907743129588,47.50000000000001,338.41,0.050070703438381145,312.5000000000011,0.2512939453125,9.685754776000977e-09,15.968717730045318,0.001891275152433991
359,3676160,167.5,275,-0.0008617125127784675,1.6647804811596871,0.009655589250542107,25.0,337.63,0.05193043555626074,277.5000000000002,0.2156005859375,2.6077032089233397e-09,15.968717777729035,0.0014577440169205147
360,3686400,141.25,275,-0.0007038626945359283,1.6806658521294593,0.006024409707129053,25.0,333.05,0.05068512424843248,252.50000000000023,0.2533935546875,-1.3411045074462891e-08,15.968717157840729,0.0017412051342830636
361,3696640,145.5,275,-0.0010609611206746194,1.6891912773251534,0.007267963028243685,50.0,338.63,0.05038678084763746,250.0,0.2541748046875,-7.450580596923829e-10,15.968717563152314,0.0015928710973525995
362,3706880,118.5,275,-0.0009590398141881451,1.6811841860413552,0.007060905960497621,47.50000000000001,328.41,0.05156011829602676,177.50000000000023,0.2341552734375,-1.601874828338623e-08,15.968717455863953,0.0015726755543084892
363,3717120,113.0,275,-0.0007091184530509054,1.6832527048885821,0.005717314016692399,25.0,328.15,0.050633229914827806,175.0,0.2233154296875,9.313225746154785e-09,15.968717312812805,0.001418241522014796
364,3727360,92.5,274,-0.0008101970910502132,1.719649175554514,0.00473508891794836,25.0,321.19,0.05135589021118705,175.0,0.3446044921875,-1.862645149230957e-09,15.968716651201248,0.0027166967834830304
365,3737600,85.0,274,-0.0007856137475755531,1.6932211272418498,0.005357557888481778,22.500000000000007,317.74,0.04923834859825308,152.50000000000023,0.25751953125,1.1175870895385742e-08,15.968716609477998,0.0016224972946076832
366,3747840,78.0,274,-0.000964684854625375,1.6526679016649723,0.004484638679133823,22.500000000000007,309.93,0.048652186348377244,152.50000000000023,0.2918212890625,1.7508864402770997e-08,15.968711030483245,0.0018295481888344512
367,3758080,73.25,274,-0.0010652919096173718,1.6850913710892201,0.003776014676112638,0.0,307.43,0.04769167748887611,150.0,0.381201171875,-1.1920928955078126e-08,15.968703383207322,0.0024579880992064316
368,3768320,70.5,274,-0.001147275029507,1.7190048970282077,0.005075402671150186,0.0,305.1,0.05025407956384139,127.50000000000021,0.3850341796875,1.6763806343078613e-08,15.968716353178024,0.002376379773903636
369,3778560,69.5,274,-0.0009500759566435591,1.7246352404356002,0.005232369178338558,0.0,305.17,0.04947279971510639,127.50000000000021,0.28076171875,6.332993507385254e-09,15.96871680021286,0.0017769655293477626
370,3788800,80.5,274,-0.0009208501352986787,1.6990591816604137,0.006631681136502721,25.0,308.11,0.04884912696549914,175.0,0.228662109375,-2.2351741790771484e-09,15.968714874982833,0.0015647424090559526
371,3799040,90.25,274,-0.0011820492272818228,1.6890355363488196,0.005873386455013119,0.0,310.67,0.048740329324811454,175.0,0.2843994140625,-1.4901161193847657e-09,15.968715465068817,0.0019313307865331808
372,3809280,81.25,274,-0.0012161956074123736,1.6352156281471253,0.0035526119681094314,0.0,306.54,0.04554353078128441,175.0,0.3677978515625,-3.7252902984619143e-10,15.968711870908738,0.002390091474853762
373,3819520,64.0,274,-0.0006088690872275038,1.6913058035075665,0.004173309770598621,0.0,299.55,0.04758091176281608,125.0,0.2754150390625,-3.3527612686157227e-09,15.968701046705245,0.001764301683365943
374,3829760,58.75,274,-0.0010047324689367088,1.738902647793293,0.00630758984420936,0.0,298.99,0.050109428814670995,125.0,0.33466796875,7.450580596923829e-10,15.96871600151062,0.0020241374458692006
375,3840000,88.25,274,-0.0008759712465689518,1.7137474931776524,0.005834698634442503,0.0,305.58,0.04933426330138986,177.50000000000023,0.263232421875,-4.097819328308106e-09,15.968705892562866,0.001551801002136699
376,3850240,91.0,274,-0.0011095871217548848,1.6058009438216687,0.0037467804547929974,0.0,305.36,0.04712772321271225,202.50000000000023,0.2969482421875,1.2665987014770507e-08,15.968710565567017,0.0017016227968895236
377,3860480,70.5,274,-0.000677338394234539,1.6307116396725179,0.003151923819638114,0.0,295.53,0.045022118209783926,175.0,0.294921875,-3.3527612686157227e-09,15.96870266199112,0.0019688661625423265
378,3870720,49.25,273,-0.0011906604013347533,1.6647056922316552,0.003864207100493644,0.0,292.12,0.045162663453840145,100.0,0.30703125,8.940696716308593e-09,15.968705481290817,0.0022248898170346364
379,3880960,57.75,273,-0.001010876431610086,1.692042838037014,0.0042630044964028,0.0,298.01,0.04619376879199788,100.0,0.2544677734375,1.4156103134155273e-08,15.96870614886284,0.0017357234945961863
380,3891200,69.0,273,-0.0005538783567317296,1.6915615655481815,0.006209643811121168,0.0,306.94,0.04874515653857879,127.50000000000021,0.2647216796875,9.685754776000977e-09,15.96871726512909,0.0019339107376026732
381,3901440,94.5,273,-0.0008368045790120959,1.6809170588850975,0.006444433316352161,0.0,317.28,0.052768583469163466,200.0,0.2747802734375,-2.60770320892334e-08,15.968715757131577,0.0016049390980072075
382,3911680,98.5,273,-0.0010277487584971824,1.6970042526721953,0.004921194276184338,0.0,321.88,0.051232320701893264,200.0,0.31455078125,-1.862645149230957e-09,15.968716108798981,0.001980343870343404
383,3921920,111.75,273,-0.0008262203740741825,1.7143971189856528,0.006530242679764342,0.0,326.22,0.051583019074134914,202.50000000000023,0.2646484375,-7.078051567077636e-09,15.968717795610427,0.0016353403548833966
384,3932160,105.25,273,-0.0005584036247455515,1.7148813650012016,0.007163417898118496,0.0,326.9,0.05223361874828607,200.0,0.243994140625,-2.384185791015625e-08,15.96871754527092,0.0014377247607285427
385,3942400,128.0,273,-0.0010020955036452507,1.738660205900669,0.008262714112515824,0.0,330.06,0.05308562909321418,277.5000000000002,0.3090087890625,-1.7136335372924803e-08,15.968717449903489,0.00203660236277301
386,3952640,164.25,273,-0.0009421007765922695,1.7052135735750198,0.010470740422715608,22.500000000000007,341.49,0.05598129778869314,377.5000000000002,0.2317138671875,-7.82310962677002e-09,15.968717652559281,0.0012022270472641593
387,3962880,191.0,273,-0.001029999926322489,1.6816595815122128,0.01202057593036443,25.0,350.99,0.05675480897830809,405.00000000000045,0.2244384765625,-1.899898052215576e-08,15.968717867136002,0.0013035277641279207
388,3973120,243.5,273,-0.001237967109773308,1.6474056214094162,0.013238699808425736,75.0,362.09,0.056569891620225965,527.5000000000002,0.2420654296875,-4.470348358154297e-09,15.968717896938324,0.001475304412309697
389,3983360,236.75,273,-0.0008533189338777447,1.6464531853795052,0.010807526831922588,75.0,362.5,0.056056109088974446,527.5000000000002,0.270458984375,-8.940696716308593e-09,15.968717747926712,0.0015277669622662416
390,3993600,241.25,273,-0.0008362395292351721,1.6804220363497735,0.009674445518248831,75.0,362.83,0.052599959032555044,550.0,0.214794921875,-8.940696716308593e-09,15.968717581033706,0.0013037528408858634
391,4003840,220.0,272,-0.0012611065263627096,1.6938093155622482,0.009012358583277091,50.0,362.82,0.052680534364907806,550.0,0.27666015625,-8.195638656616212e-09,15.968717592954636,0.0015590052384936825
392,4014080,194.5,272,-0.0009830746845182147,1.6882060393691063,0.00911390238088643,50.0,363.19,0.05136517870096567,377.5000000000002,0.247998046875,-7.450580596923828e-09,15.968717610836029,0.0015178913828663098
393,4024320,173.5,272,-0.0007208884166175267,1.6326110132038594,0.008838893497340905,50.0,359.07,0.05161715791762615,302.5000000000002,0.215185546875,-4.470348358154297e-09,15.968717795610427,0.0012501954943132886
394,4034560,169.5,272,-0.0011302531380351865,1.6351085007190704,0.01090047508769203,50.0,359.21,0.05401001100556957,302.5000000000002,0.2470947265625,9.313225746154785e-09,15.968717926740647,0.0013575247717312778
395,4044800,179.0,272,-0.0012041263060382334,1.6127599574625493,0.010683963779592886,50.0,365.27,0.052409140587766266,325.0,0.235498046875,2.2351741790771484e-09,15.96871789097786,0.0012974398914479934
396,4055040,207.0,272,-0.0010155164385651006,1.629702178388834,0.013001133369107265,50.0,368.53,0.05406533257485745,350.0,0.2307373046875,-2.421438694000244e-08,15.968717765808105,0.0013824298481893039
397,4065280,239.75,272,-0.0005591586847003782,1.619757204502821,0.013871398426999804,75.0,368.93,0.055421645703254564,427.5000000000002,0.1819580078125,1.9371509552001954e-08,15.968717795610427,0.0009775216261459717
398,4075520,252.5,272,-0.0006942667438124772,1.6574122928082944,0.013695356840617023,122.5,361.35,0.05543906856414874,450.0,0.1557373046875,-1.1175870895385742e-09,15.968717712163926,0.0009203245082289868
399,4085760,260.5,272,-0.0009355233883979963,1.6639491677284242,0.012898336436774117,125.0,359.11,0.05401289737794488,462.500000000001,0.2287353515625,-3.725290298461914e-09,15.968718057870865,0.001254641133283485
400,4096000,260.75,272,-0.0006532074639835628,1.7100443325936794,0.013111303912592121,125.0,355.19,0.05345347925221822,500.0,0.193115234375,1.862645149230957e-09,15.968717712163926,0.0011104548533637626
401,4106240,249.0,272,-0.00058516886056168,1.6995458513498307,0.011961631198937539,100.0,348.48,0.05542892074700323,500.0,0.1902099609375,4.8428773880004884e-09,15.968717682361603,0.001057869971720038
402,4116480,234.5,272,-0.0012044901410263264,1.7102834336459636,0.013538200616312678,100.0,342.21,0.05738379364449551,375.0,0.21025390625,-1.30385160446167e-08,15.968717682361603,0.0010884032297781231
403,4126720,234.25,272,-0.0003790627877606312,1.6927560716867447,0.01286776240049221,100.0,344.11,0.05314044871176652,380.00000000000045,0.1799560546875,8.195638656616212e-09,15.968717855215072,0.0011581585413637185
404,4136960,253.75,272,-0.0008116572855215054,1.6702225290238857,0.012464335272670723,122.5,357.38,0.0607453726856033,527.5000000000002,0.23955078125,-3.01748514175415e-08,15.968717843294144,0.0012813888342066092
405,4147200,268.0,272,-0.000803782344883075,1.6545179903507232,0.012306002222976531,100.0,366.12,0.053752997116364686,550.0,0.2144287109375,3.725290298461914e-09,15.968717986345291,0.0012213254650589533
406,4157440,259.25,272,-0.0005457313418446574,1.6578138157725335,0.011680230029014638,75.0,364.69,0.04969084126602995,550.0,0.1819580078125,-4.097819328308106e-09,15.968717873096466,0.0010549985911410432
407,4167680,249.0,272,-0.00042743540343508356,1.6614228285849095,0.010293154202554434,50.0,361.09,0.05590389370567528,550.0,0.225341796875,5.587935447692871e-09,15.968717712163926,0.0011940584709350332
408,4177920,203.25,271,-0.0005343241551599931,1.6472905471920967,0.009612624511464673,50.0,347.69,0.052853884714396226,327.5000000000002,0.2095458984375,-2.6077032089233397e-09,15.968717575073242,0.0012359302014488093
409,4188160,217.0,271,-0.0010093364780914271,1.6469615288078785,0.012845152408408467,50.0,351.71,0.055339653164922765,450.0,0.210400390625,-2.0861625671386717e-08,15.968717908859253,0.001152728063232189
410,4198400,222.75,271,-0.0009620129505492514,1.6611178055405618,0.013241822501004207,72.50000000000001,351.92,0.05515179863103322,452.50000000000017,0.203759765625,7.450580596923828e-09,15.968717902898788,0.001157940459523843
411,4208640,246.5,271,-0.000803746977908304,1.6535391949117184,0.012408908769430127,122.5,357.89,0.05846208849686775,502.5000000000002,0.23056640625,1.6763806343078613e-08,15.968717777729035,0.001225623205948523
412,4218880,243.0,271,-0.0010276604778482578,1.6361286476254464,0.011421778927797277,97.5,357.08,0.054252155517514444,477.5000000000002,0.2416748046875,-3.3527612686157227e-09,15.968717873096466,0.0013837640902352177
413,4229120,245.25,271,-0.0008687596582603874,1.6489216037094594,0.011643702260334976,75.0,354.71,0.05237818006826075,525.0,0.214599609375,-5.215406417846679e-09,15.968717813491821,0.0012470896729951165
414,4239360,216.0,271,-0.0007431747257214738,1.6399079971015453,0.010643175843870267,50.0,346.7,0.05184424808631577,452.50000000000017,0.17890625,-2.644956111907959e-08,15.968718004226684,0.0010322799730928978
