epoch_idx,frames,PMM:episode_rewards,P09:episode_rewards,policy_entropy,advantage_norm,approx_kl_divergence,P01:episode_rewards,clip_fraction,value_loss,policy_loss,episode_length,explained_variance,fps,grad_norm
545,5580800,4003.5,4950.0,1.6523205429315566,15.968719279766082,0.00044412551917839046,872.5,0.0759033203125,1.098137916624546,-0.004632759614469251,795.99,0.9522775460034609,191,4.7508232838192495
546,5591040,4003.75,4950.0,1.6682775370776652,15.968719357252121,0.0006184912898026023,847.5,0.092919921875,1.0421682588756085,-0.005410281035437947,798.92,0.9338084738701582,191,3.667327856421431
547,5601280,4044.25,4975.0,1.6645567387342453,15.968719244003296,0.00046825332402473995,815.0000000000001,0.0871826171875,1.5990667952923103,-0.0054799545905552804,803.44,0.9260987602174282,191,5.823984888692722
548,5611520,4031.5,4952.500000000001,1.6478080481290818,15.968719178438187,0.0004502264328556148,825.0,0.0697021484375,2.2488194118253886,-0.004370964915869991,809.09,0.8942905176430941,191,6.299590886948701
549,5621760,4049.75,4975.0,1.6520779781043529,15.968719238042832,0.0004901140346807787,825.0,0.081103515625,1.2380687384400517,-0.005301619436977489,817.39,0.945022213831544,191,3.8080124094495744
550,5632000,4104.25,4977.5,1.6531754329800605,15.968719345331191,0.0004036048265794342,825.0,0.056640625,1.9918158268555999,-0.004418189135321882,813.05,0.9172605741769075,191,5.425796189130514
551,5642240,4065.5,4977.5,1.6756245642900467,15.968719387054444,0.0004295606631022896,825.0,0.0661376953125,1.512595994770527,-0.004695041893864982,813.09,0.909189622104168,191,3.9856582345642044
552,5652480,4017.75,5007.500000000001,1.6521569259464741,15.968719333410263,0.0005280815802285127,620.0,0.0821044921875,1.5058953423053025,-0.004982166775880615,818.75,0.8954963929951191,191,4.183744273603245
553,5662720,3985.5,5080.0,1.672886923700571,15.968719309568405,0.00042010490416878235,575.0,0.07421875,1.347178794629872,-0.0047828382637817414,807.4,0.9221836138516665,191,5.026366999770948
554,5672960,3872.5,5080.0,1.6610236115753652,15.96871924996376,0.00041460996120342206,567.5,0.0756103515625,1.4944716526661068,-0.005222899690852501,792.12,0.9250923778861762,191,5.834716721223383
555,5683200,3909.5,5090.000000000001,1.6591516390442849,15.968719172477723,0.0003593386008111256,567.5,0.065234375,2.3261217154562472,-0.003926153871361748,786.75,0.9000788386911154,191,6.967355597406177
556,5693440,3820.0,5112.500000000001,1.6687095999717712,15.968719333410263,0.0005037370371217518,590.0,0.073583984375,1.0157501650042833,-0.005151878471770033,785.73,0.9384932614862919,191,3.791267123596139
557,5703680,3585.75,5077.5,1.6743240132927895,15.96871924996376,0.0005079190724520533,590.0,0.073291015625,1.9645617965608835,-0.0032730974788137248,767.03,0.864720956236124,191,6.2102295002847345
558,5713920,3550.25,5007.500000000001,1.6547915764153003,15.968719345331191,0.00040341268986362566,590.0,0.0705322265625,1.2685771986842156,-0.00437364134213567,766.34,0.9389987416565418,191,5.0561568165674595
559,5724160,3511.5,4977.5,1.6581156529486178,15.968719321489335,0.0004299442591024216,600.0,0.0690673828125,2.1097300492227076,-0.004285931009508204,763.91,0.8862048268318177,191,5.565373077616444
560,5734400,3496.75,4977.5,1.662445390969515,15.968719410896302,0.00046574566709173867,600.0,0.080322265625,1.1158415145706386,-0.005682279108805232,765.7,0.9367764230817557,191,3.7290267522044234
561,5744640,3687.75,4985.000000000001,1.6569451302289964,15.968719232082368,0.0004796953142607096,670.0,0.0836669921875,1.7504320883424953,-0.004823844120255672,782.07,0.9150430496782065,191,5.018637954743222
562,5754880,3786.5,5007.500000000001,1.6532201409339904,15.968719190359115,0.0004142820375774486,670.0,0.065380859375,1.6223117641173304,-0.004923090298689203,786.08,0.9278755597770214,191,5.823258846132555
563,5765120,3800.0,5077.5,1.6582755848765374,15.96871903538704,0.00046455939163845205,742.5,0.0748046875,1.090614038798958,-0.004800147511195974,786.62,0.959013557061553,191,3.962616075711824
564,5775360,3893.25,5007.500000000001,1.6536999650299549,15.968719154596329,0.00042931967590412195,797.5,0.060546875,2.4050203442573546,-0.00407917314369115,782.71,0.8816195163875818,191,6.2209035357876745
565,5785600,3848.5,4932.500000000001,1.6493222773075105,15.968719291687012,0.0005259785637866052,595.0,0.097900390625,0.8021357171470299,-0.0054496246179041915,772.44,0.8988916974514722,191,3.296101068439506
566,5795840,4036.5,5077.5,1.6552098885178566,15.968719178438187,0.0005709530209292108,845.0,0.091943359375,0.4835814541671425,-0.0064734744912129825,803.45,0.9724510174244643,191,2.7026583547028964
567,5806080,4270.5,5712.500000000018,1.6556349352002144,15.96871926188469,0.0005102360530405746,872.5,0.08095703125,1.4288017803337425,-0.004996205896895844,828.05,0.9173766989260912,191,3.7074733136619202
568,5816320,4267.25,5712.500000000018,1.647318560630083,15.968719351291657,0.00039375339989131466,822.5,0.0640625,1.7924135776236654,-0.004463648739692872,820.0,0.9084852579981089,191,4.629751627676815
569,5826560,4267.5,5690.000000000018,1.6437076412141323,15.968719094991684,0.0005480475219149485,822.5,0.092626953125,1.1444677274674178,-0.005455183609592495,821.42,0.9544314704835415,191,4.141945062051063
570,5836800,4156.0,7625.0,1.6668807365000249,15.96871930360794,0.0005280159958962335,650.0,0.0892822265625,1.46688461471349,-0.004637304805146414,831.39,0.8729079805314541,191,4.491691528733183
571,5847040,4191.75,7635.000000000001,1.6459304593503474,15.96871920824051,0.0004599300410467022,650.0,0.0808837890625,1.4582404766231776,-0.00436504646204412,836.74,0.9423491142690181,191,5.599082950003634
572,5857280,4163.75,7625.0,1.6504016116261482,15.968719363212585,0.0003817314806331421,650.0,0.0711181640625,1.4542132344096899,-0.004329879971919581,846.01,0.9283913683146239,191,4.633115432780999
573,5867520,4215.25,5330.000000000022,1.6450569234788417,15.968719309568405,0.0004544781558455991,697.5,0.0864501953125,1.2578402799088508,-0.005020216450066073,860.55,0.9401885781437158,191,5.2237525020142
574,5877760,4211.0,7625.0,1.6508425764739514,15.968719440698624,0.00040178269387405944,672.5,0.0738037109375,1.9299981349147857,-0.004365144278563093,848.7,0.9179133586585522,191,5.758823108703238
575,5888000,4156.5,5000.0,1.654528198391199,15.968719232082368,0.00047926874234091745,697.5,0.082568359375,1.1377924303058535,-0.005195626641761919,832.75,0.9403222884982825,191,3.768452264279458
576,5898240,4109.5,4977.5,1.6462005794048309,15.96871920824051,0.0004879666873539884,697.5,0.0862060546875,1.0245462832972407,-0.005148578881016874,835.64,0.9675458472222089,191,3.3312870063921998
577,5908480,4144.25,5000.0,1.6573354132473468,15.96871930360794,0.0004722851862970538,697.5,0.07373046875,1.0637032796628774,-0.00511839026476082,842.37,0.911725663766265,192,3.323656165541
578,5918720,4346.5,7352.5,1.644869264215231,15.968719148635865,0.0004581567209262427,897.5,0.07080078125,1.8893412251025439,-0.00402644267269352,851.68,0.9065743971616029,191,5.575267697576939
579,5928960,4300.75,5235.00000000002,1.6400697596371174,15.968719375133514,0.0006083752118575394,872.5,0.1025390625,1.326122309314087,-0.005346395657034009,843.38,0.951042078062892,191,3.8219541149416316
580,5939200,4404.25,7530.0,1.6333804175257682,15.968719214200974,0.00042588302189501515,872.5,0.07587890625,1.7391863364260645,-0.004710937324307452,853.81,0.9449435148388148,192,5.362343134183883
581,5949440,4555.5,7642.500000000002,1.6418038681149483,15.968719345331191,0.000510506510173611,3620.000000000001,0.0861083984375,1.4677623096853494,-0.00517209815516253,865.53,0.9268613137304783,191,5.152570631191496
582,5959680,4661.75,7807.500000000001,1.6465994641184807,15.968719118833542,0.0004018693256061868,3925.0,0.08916015625,1.4128315831068903,-0.00524460939977871,878.17,0.9430165838450193,192,3.814243580671551
583,5969920,4744.0,7877.5,1.652368739247322,15.968719202280045,0.00040833943283244656,3970.0,0.0721923828125,1.6543049274943769,-0.004791856302108499,890.1,0.901153925806284,192,4.485799119540356
584,5980160,4865.25,7905.0,1.6403439886868,15.968719166517257,0.0003578412024585999,3975.0,0.0627685546875,1.614111265540123,-0.004453115454452927,908.19,0.9314777370542288,192,5.226808547903724
585,5990400,4942.5,7952.5,1.6472694240510464,15.968719357252121,0.00037907930783423526,3975.0,0.069482421875,1.7151365303900092,-0.004574314296405646,901.79,0.9317726355046034,192,4.5914546612516
586,6000640,4904.75,7927.5,1.6377748817205429,15.968719202280045,0.000352028427048485,4042.5,0.06904296875,1.4681600242853166,-0.004514119514715276,894.86,0.9368856023997069,192,6.248944590680483
587,6010880,4961.75,7952.5,1.6518852412700653,15.968719297647477,0.0005086581438793695,4075.0,0.0831298828125,0.9094629572704435,-0.004903822919732193,906.36,0.9282006256282329,192,3.4857980816911374
588,6021120,5072.25,7985.000000000001,1.6406532026827336,15.968719244003296,0.000509408711828583,4075.0,0.0843017578125,1.6588470139540732,-0.004248984777950682,911.64,0.9403682492673398,192,4.575438769407973
589,6031360,5062.5,7927.5,1.6484962552785873,15.96871936917305,0.00038548506828186245,4097.5,0.067822265625,1.8459281871095299,-0.00413001890774467,909.47,0.9175243832170963,192,4.93258379323315
590,6041600,5011.5,7925.0,1.6439166061580182,15.96871924996376,0.00041907639313250257,4097.5,0.075244140625,1.3418887606821954,-0.004809332349213946,902.74,0.9440120302140713,192,4.2390773585231445
591,6051840,5003.5,7950.0,1.6564100921154021,15.968719220161438,0.0003941327721241712,4067.5,0.0781005859375,1.5720900346525013,-0.004484123339716461,896.62,0.9292429227381944,192,6.835436861409062
592,6062080,4846.75,7925.0,1.6507975921034812,15.968719357252121,0.00033454872664982847,3972.5,0.0631103515625,1.5866081682965159,-0.0038815160278318217,879.86,0.9043350342661143,192,5.655178124036721
593,6072320,4830.5,7902.5,1.648278221487999,15.968719166517257,0.0004486858805994901,3937.5,0.0796875,2.0123763656243683,-0.00490245020155271,881.99,0.920120370015502,192,5.109314254697252
594,6082560,4889.5,7905.0,1.6530069559812546,15.968719351291657,0.000405682905054559,3950.0,0.0792724609375,1.3821476221084594,-0.0045045595386909556,892.38,0.9486374024301767,192,4.6396046203228725
595,6092800,4839.25,7905.0,1.6533607497811318,15.96871919631958,0.00043022089966678544,3937.5,0.07646484375,1.4175279490184038,-0.004771932536823442,873.55,0.934518238902092,192,4.51429781326757
596,6103040,4727.5,7810.000000000001,1.660102867335081,15.96871924996376,0.0003387168970709599,3822.5,0.0625,2.0958029283210635,-0.004322992922607227,857.72,0.9035905323922634,192,4.886770752696316
597,6113280,4770.0,7955.0,1.6757189072668552,15.968719321489335,0.00037686555444245933,3797.5,0.0620361328125,1.2472658707760274,-0.004414636441288167,873.86,0.9305107917636632,192,5.728158978957435
598,6123520,4614.25,7955.0,1.6628709323704243,15.968719404935836,0.00041714914481806223,847.5,0.0847900390625,2.136025480926037,-0.004527294350191368,868.93,0.8714617129415274,192,5.980135705192451
599,6133760,4548.25,7832.500000000001,1.6465593531727791,15.968719309568405,0.00045663071015613206,872.5,0.0781494140625,1.2219422832131386,-0.005205185227532638,858.98,0.9569573849439621,192,6.515969545849542
600,6144000,4577.75,7832.500000000001,1.6506242118775845,15.968719226121902,0.00044110505034267026,3527.500000000001,0.07783203125,1.686346654780209,-0.004203120462625521,854.4,0.9051804963499308,192,5.002686146284605
601,6154240,4458.0,7710.000000000001,1.646366537362337,15.968719279766082,0.0003472101040463392,847.5,0.0613525390625,2.244278292544186,-0.004003676238426124,829.75,0.9063096944242716,192,5.75149807179654
602,6164480,4501.75,7667.500000000001,1.6443286582827568,15.968719148635865,0.000330451220422863,847.5,0.0619873046875,1.7509348433930427,-0.00414541308346088,834.2,0.9279672618955374,192,5.597997141380907
603,6174720,4641.5,7927.5,1.627375030517578,15.968719357252121,0.000261359533688059,850.0,0.0542236328125,2.0026868581306188,-0.003288185991550563,847.37,0.9068682007491589,192,6.106351799303953
604,6184960,4565.25,7835.000000000001,1.6398449085652829,15.968719279766082,0.00046538949384761203,850.0,0.0860107421875,1.9623018835205586,-0.004515472334242076,838.81,0.913381889089942,192,5.969530543961089
605,6195200,4400.75,7690.000000000001,1.6434453263878823,15.968719053268433,0.00040675515303026654,780.0,0.0778564453125,1.8768226047977805,-0.004214251469966257,808.83,0.9036807257682085,192,4.977648303539771
606,6205440,4502.25,7757.5,1.6472692586481572,15.968719321489335,0.00034737699911081507,822.5,0.078857421875,2.8175552142784,-0.003670539156519226,811.26,0.8738547448068857,192,5.482756186158259
607,6215680,4676.25,7902.5,1.6464029610157014,15.968719351291657,0.0002894383977766345,847.5,0.0645263671875,1.8198404978960752,-0.0039229569603776325,834.67,0.9213511522859335,192,6.502249470272569
608,6225920,4736.25,7907.500000000001,1.641690729558468,15.96871938109398,0.0003859312170950846,822.5,0.09072265625,1.2258790079969912,-0.00452799600934668,837.54,0.945191839709878,192,4.207503923521232
609,6236160,4815.75,7907.500000000001,1.6521455749869347,15.968719315528869,0.000300519728503991,847.5,0.063037109375,2.5206442501395943,-0.004145388487268064,847.96,0.8858624417334795,192,5.875439867355508
610,6246400,4780.75,7900.0,1.648153542727232,15.968719160556793,0.0004144478533339536,847.5,0.0765380859375,1.69618396400474,-0.004289498113212176,852.94,0.9297600142657757,192,4.895506171360742
611,6256640,4696.5,7900.0,1.652477392554283,15.96871924996376,0.00048358522951219183,820.0000000000001,0.06904296875,2.55063503626734,-0.003640139438357437,863.8,0.8633334815502167,192,6.29153969074726
612,6266880,4812.25,7952.5,1.6413654640316964,15.968719387054444,0.0004333422638501397,825.0,0.074609375,1.6950721437111498,-0.004366410037982859,870.33,0.9058913312852382,192,5.615406762198478
613,6277120,4883.75,7952.5,1.6475470632314682,15.968719279766082,0.0004433505089811975,825.0,0.080322265625,1.6152199835516512,-0.004111492763149727,872.72,0.9174837168306113,192,5.0210830100841735
614,6287360,5067.25,7985.000000000001,1.6531361155211926,15.968719154596329,0.0003815849699185154,3642.500000000001,0.0688720703125,1.7747482221573592,-0.00426519092907256,890.59,0.9051319643855095,192,5.707067444138816
615,6297600,4987.5,7985.000000000001,1.6587206967175008,15.96871926188469,0.00037759360439274133,3642.500000000001,0.069580078125,1.8195580849424005,-0.0045967336744070055,878.95,0.9242911860346794,192,4.660661341723757
616,6307840,4955.5,7962.500000000001,1.6475818790495396,15.968719214200974,0.0004010237423989598,3995.0,0.087939453125,1.6833457349566743,-0.004762147308792919,886.47,0.9183910373598337,192,6.709564217454454
617,6318080,4861.75,8075.0,1.660598035901785,15.968719148635865,0.0003776054043802183,870.0,0.08427734375,1.3360260261688381,-0.004404827810503775,873.87,0.9453467443585396,192,4.103215246529524
618,6328320,4905.5,8075.0,1.6551907069981098,15.968719315528869,0.00045770429706287784,3620.000000000001,0.0955810546875,1.762741758301854,-0.00503066704768571,881.02,0.9171628065407276,192,4.668707895716156
619,6338560,4809.5,8075.0,1.6538735203444959,15.968719226121902,0.0004946055812302397,800.0,0.069287109375,2.850632878765464,-0.003589054272379144,864.25,0.8631185948848724,192,9.100812552978663
620,6348800,4804.75,8052.500000000001,1.6372953228652478,15.968719357252121,0.00035686369483921943,800.0,0.070263671875,2.0449539079796524,-0.004003233717776311,869.31,0.9169315692037344,192,7.085471822022129
621,6359040,4884.25,8075.0,1.6503340117633343,15.968719226121902,0.00039050984214893206,797.5,0.0962890625,1.5684160745702684,-0.004652393973628932,886.55,0.9358860176056624,192,4.657009746439286
622,6369280,4897.75,8075.0,1.6606272704899312,15.968719226121902,0.0004602586256685635,822.5,0.0949951171875,0.7405235711019487,-0.0058196634141495455,894.04,0.972119115293026,192,3.014756100831634
623,6379520,4916.0,8075.0,1.6514513798058033,15.968719285726547,0.0003043664312448706,867.5,0.0638427734375,2.4944033030420543,-0.0035869662914592483,901.75,0.9036857068538666,192,6.237734064500056
624,6389760,4998.25,8052.500000000001,1.6544739052653312,15.968719297647477,0.00036517919246588354,867.5,0.0726318359375,1.9027530187275261,-0.004063156440315652,900.22,0.8940698705613613,192,3.982896932603873
625,6400000,5029.75,8075.0,1.650445034354925,15.968719398975372,0.0003489470180914634,797.5,0.0816162109375,1.5116502160206438,-0.004625117591422168,894.35,0.937030391022563,192,3.2436209350946967
626,6410240,5102.5,8075.0,1.6521753825247287,15.968719279766082,0.00031315610902046923,3507.500000000001,0.067236328125,1.645763548463583,-0.003992726736760233,901.57,0.9258031412959099,192,5.371911255444403
627,6420480,5276.0,8055.000000000001,1.6554293304681778,15.968719136714935,0.00038930274461442785,3507.500000000001,0.0751220703125,2.553627453977242,-0.004345747470506467,912.07,0.8792582210153341,192,5.595043272780732
628,6430720,5400.5,8102.5,1.641063991189003,15.968719184398651,0.00035505561056559565,4097.5,0.0846435546875,1.4056334558874368,-0.00459363983318326,926.21,0.9455856930464506,192,3.061889800906343
629,6440960,5448.0,8055.000000000001,1.6316581517457962,15.968719351291657,0.0004858537646048878,4070.0,0.0856689453125,1.6317470723763108,-0.004626435408499674,935.23,0.9263585615903139,192,6.538367302525676
630,6451200,5379.0,8055.000000000001,1.6366414718329907,15.968719333410263,0.0003639537451610022,4025.0,0.066064453125,2.297679231874645,-0.003610151265820605,917.89,0.9073388502001762,192,6.07874314902641
631,6461440,5346.5,8127.5,1.6567518010735511,15.96871920824051,0.0004498031311966031,3507.500000000001,0.0919677734375,1.5377211420796812,-0.004618387540904223,912.85,0.9292342364788055,192,3.7151486728540917
632,6471680,5348.75,8127.5,1.6507328487932682,15.96871920824051,0.0003225846727408688,3787.5,0.08349609375,0.9793574926443398,-0.004558152246318059,913.07,0.9462269138544798,192,4.208318538429628
633,6481920,5234.5,8102.5,1.6424052841961383,15.968719202280045,0.00037034828064489296,3787.5,0.0791015625,1.7219646321609616,-0.004445601425686618,894.87,0.9254512295126915,192,4.204118563191865
634,6492160,5431.0,8102.5,1.6438638016581535,15.968719178438187,0.0003296654213292375,4017.5,0.0609375,2.6533770584501326,-0.00359937237954,915.63,0.8844885908067226,192,6.466247076376878
635,6502400,5362.0,8057.500000000001,1.6461997285485268,15.968719339370727,0.00041378758457193306,4017.5,0.0699951171875,2.206863161176443,-0.003966562413916108,914.91,0.9166846461594105,192,5.152868096623306
636,6512640,5329.5,8050.0,1.653022076189518,15.968719232082368,0.0003213135529951993,4025.0,0.0766845703125,1.99686078177765,-0.004120254497138376,902.74,0.9067302372306585,192,4.419744776142437
637,6522880,5289.0,8155.000000000001,1.6515267610549926,15.968719029426575,0.00034473432933078576,3922.5,0.0756591796875,2.6313003204762935,-0.0036255063212593088,902.88,0.8768197443336249,192,5.8349044737058176
638,6533120,5334.75,8362.500000000002,1.644184298068285,15.968719375133514,0.0003320646802327902,875.0,0.077197265625,3.0334742698818444,-0.0033998592806710804,901.9,0.8655552193522453,192,7.979401204984617
639,6543360,5376.25,8230.0,1.6378551177680492,15.968719220161438,0.00034282493523872233,875.0,0.0691162109375,1.9557144376449287,-0.0036555614893586607,898.42,0.910843063890934,192,4.4083339689219
640,6553600,5403.5,8202.5,1.6492179028689862,15.968719094991684,0.00036042015046347037,3395.000000000001,0.083837890625,1.2070181367918849,-0.0048087058308738054,899.14,0.9455637741833925,192,3.8737327403482573
641,6563840,5412.75,8202.5,1.645056738704443,15.968719267845154,0.0003286277029422689,875.0,0.0804443359375,3.1840109199751168,-0.003775345837311761,896.93,0.8206048805266619,192,6.962114315935348
642,6574080,5598.5,8230.0,1.6382388822734355,15.968719404935836,0.0002511413051541697,875.0,0.0600830078125,1.7151910836808384,-0.004196838811640191,918.25,0.9312412057071924,192,4.763719882204596
643,6584320,5459.0,8290.0,1.66138571575284,15.968719226121902,0.0003633703939604058,875.0,0.0944580078125,1.3584738656878472,-0.00454305382882012,903.62,0.904299383610487,192,3.792649664321375
644,6594560,5185.0,8427.5,1.6617049522697926,15.96871919631958,0.0002678871440712936,817.5000000000001,0.066064453125,1.9709968803450466,-0.003753245096595492,893.76,0.881264141574502,192,5.343368653229102
645,6604800,5065.5,8335.0,1.6446754470467568,15.968719351291657,0.00027880597966478004,750.0,0.075439453125,1.5108874421101064,-0.004156822561162699,890.49,0.8988384425640106,192,4.786932384838553
646,6615040,5194.75,8427.5,1.657015810906887,15.968719160556793,0.00030961707378531855,772.5,0.06953125,2.101121046999469,-0.0037256122297549153,903.23,0.9007038209587336,192,4.938598885076681
647,6625280,5356.75,8427.5,1.6525064922869206,15.96871926188469,0.00026454122961803354,820.0000000000001,0.0687255859375,2.350827203411609,-0.0037995524253346957,908.74,0.8978635743260384,192,4.492193049018989
648,6635520,5262.0,8427.5,1.653556727617979,15.968719416856766,0.0003584539875040342,820.0000000000001,0.0876953125,1.1937729342840613,-0.004722106806730153,917.93,0.9056645024567842,192,2.9665124349634056
649,6645760,5316.75,8450.0,1.641979781538248,15.96871924996376,0.0002545995693969641,847.5,0.063671875,2.5335800947621463,-0.003124658528213331,929.22,0.882593809440732,192,7.51233524643326
650,6656000,5281.0,8450.0,1.6423018813133239,15.968719279766082,0.0003967083466212804,872.5,0.086083984375,2.0966443728655575,-0.003844414064042212,928.06,0.884479033946991,192,4.879472621009998
651,6666240,5279.0,8450.0,1.6486961774528026,15.968719178438187,0.00031190139844221066,847.5,0.0754638671875,2.305673480173573,-0.003925724692271615,925.57,0.9039543472230435,192,4.9813226831462165
652,6676480,5491.75,8450.0,1.6455706015229226,15.968719339370727,0.0003286467904890933,875.0,0.07109375,2.292783448053524,-0.0038000866185029735,942.06,0.9062818095088006,192,5.1691714602188
653,6686720,5631.0,8427.5,1.6580186791718006,15.968719351291657,0.00030569681117268387,875.0,0.0636962890625,1.7773067197762429,-0.004006208249484189,948.99,0.9214817862957716,192,4.382689079845278
654,6696960,5789.0,8450.0,1.656860688328743,15.968719094991684,0.00037069789779221093,4175.0,0.0781005859375,1.33176207318902,-0.004152379352672142,966.7,0.9509974867105484,192,3.6613878989843007
655,6707200,5686.5,8450.0,1.6707910530269146,15.968719297647477,0.0003506384175563787,4120.0,0.0740966796875,1.5924905337393285,-0.0038026944872399326,952.64,0.8874896682798863,192,3.6943333721948193
656,6717440,5574.5,8335.0,1.675324658304453,15.968719255924224,0.0002812552152894114,875.0,0.067919921875,2.252691171132028,-0.003641037290253735,941.78,0.8732146374881268,192,4.509228221888329
657,6727680,5353.75,8302.5,1.670677412301302,15.968719154596329,0.0002658380327465225,822.5,0.0737548828125,2.2936791172251105,-0.004254513049909292,912.23,0.8151322148740292,192,4.283432176163349
658,6737920,5257.5,8230.0,1.6618901647627353,15.96871924996376,0.00039461653468370153,722.5,0.0836181640625,0.9131073186174035,-0.004434751320877695,900.38,0.9577812775969505,192,3.530444885625345
659,6748160,4943.75,8080.0,1.6673095256090165,15.96871926188469,0.000300069182884961,675.0,0.081494140625,1.673827900737524,-0.004255476390790136,873.12,0.909377783536911,192,3.528668894537104
660,6758400,4624.75,8080.0,1.6554780624806882,15.968719440698624,0.00029926831137081693,675.0,0.0669677734375,1.7859721871092915,-0.0032195213811064606,847.97,0.9102060321718455,192,6.969420166475882
661,6768640,4509.25,8075.0,1.6466712191700936,15.968719214200974,0.00032505775954574196,675.0,0.070751953125,1.7004783146083355,-0.0037511685230128934,846.07,0.8899023309350014,192,5.689474766414558
662,6778880,4431.5,8025.0,1.6492575317621232,15.968719220161438,0.00028717684810625167,612.5,0.06484375,1.8944548276253044,-0.0037842832560272656,834.76,0.9069106265902519,192,5.548837303389695
663,6789120,4462.75,8002.5,1.654678215831518,15.968719339370727,0.0002690104603023876,615.0,0.0765869140625,2.14068010346964,-0.0039000818087515654,831.25,0.8793075624853373,192,5.988421163329723
664,6799360,4568.5,8025.0,1.6344672046601771,15.968719232082368,0.0002561309314620401,647.5,0.079931640625,2.6287229393608866,-0.0033437557431170717,834.44,0.8865953098982573,192,5.690792919429656
665,6809600,4744.25,8077.5,1.6550331361591817,15.968719279766082,0.00023884522556850244,675.0,0.0628662109375,2.6430971646681427,-0.003266219519355218,852.01,0.8658923991024494,192,7.04999391767786
666,6819840,4894.25,8102.5,1.6473920613527298,15.968719244003296,0.0002913527295737304,747.5,0.0727783203125,2.235647688060999,-0.003927373226360942,857.32,0.8809186186641454,192,4.177534146417237
667,6830080,5062.5,8127.5,1.6519011817872524,15.968719291687012,0.000300601635172419,747.5,0.0808349609375,1.7472497657407076,-0.003573507869805326,870.36,0.930359872803092,192,3.393497367936584
668,6840320,5334.75,8127.5,1.6505252853035928,15.968719267845154,0.0003136479428154719,800.0,0.07236328125,2.0935464242473243,-0.003944319704532973,898.94,0.8997811280190945,192,4.0414222139164675
669,6850560,5472.25,8152.500000000001,1.6551396444439888,15.968719166517257,0.00044121444915723554,895.0,0.0989990234375,1.52574479021132,-0.0044161504945805065,914.02,0.9131462346762419,192,3.0102820083476733
670,6860800,5513.25,8232.5,1.6481928169727325,15.968719184398651,0.00029284794065255037,792.5,0.0727783203125,2.0074913389980793,-0.004165512423423934,918.94,0.9065741840749979,192,4.6195909286648895
671,6871040,5772.0,8232.5,1.6498016461730003,15.968719154596329,0.00022437185434094763,3667.500000000001,0.06884765625,1.9971348689869046,-0.003523927234346047,937.12,0.9182490840554237,192,4.848526246442933
672,6881280,5757.25,8310.0,1.6467059567570685,15.968719404935836,0.0003618033155068881,3567.500000000001,0.0820068359375,1.5136857632547618,-0.003847137695993297,933.23,0.9240544110536575,192,3.9525508476288946
673,6891520,5807.25,8452.5,1.6545078039169312,15.968719202280045,0.0002555413286207903,3965.0,0.068896484375,2.6054498365148904,-0.0032588503265287725,941.27,0.8691486589610576,192,6.764651852084198
674,6901760,5614.75,8407.5,1.6273054882884026,15.96871920824051,0.00028604498760302817,3965.0,0.0811279296875,1.508836730523035,-0.003969843874801882,917.64,0.9438424214720726,192,4.62430349254786
675,6912000,5648.75,8242.500000000002,1.6479149550199508,15.968719190359115,0.000370411632481679,4010.0,0.0955322265625,1.746715055918321,-0.0041609654959756884,921.92,0.9318085853010416,192,3.6898421498957923
676,6922240,5642.25,8202.5,1.6484404064714908,15.968719357252121,0.00032713866234157214,4010.0,0.0937255859375,1.8747842907439918,-0.004095385529944906,924.78,0.919727273285389,192,4.032345183640304
677,6932480,5752.0,8550.0,1.638017262518406,15.968719118833542,0.0002928045290109802,4017.5,0.0904541015625,1.9201933259144426,-0.0035201109747504235,935.14,0.9031184803694486,192,4.600320105961431
678,6942720,5696.75,8202.5,1.6434249021112919,15.968719220161438,0.0003121230097098673,3942.5,0.0777099609375,1.8087790574878455,-0.003740222677697602,917.99,0.9089805953204632,192,3.6999055118511253
679,6952960,5769.25,8202.5,1.6500753052532673,15.96871930360794,0.00034311202787882166,3942.5,0.075537109375,2.0852286677807568,-0.0038833270856230228,923.18,0.8855159282684326,192,3.873049979998143
680,6963200,5449.25,8255.000000000002,1.6506987176835537,15.968719178438187,0.0002900945840158608,772.5,0.098779296875,2.444494099635631,-0.004125534956619959,906.37,0.8527509227395058,192,4.359671093196757
681,6973440,5563.25,8255.000000000002,1.6465331725776196,15.968719267845154,0.00027102335941491917,817.5000000000001,0.0800537109375,1.7024914268869906,-0.004056548160588136,926.71,0.9087510522454977,192,4.23726915773995
682,6983680,5504.0,8255.000000000002,1.6587462894618512,15.968719172477723,0.0002264491947028807,847.5,0.0633056640625,1.7066259841434657,-0.0031780686462298036,935.3,0.8914436709135771,192,4.880837348332144
683,6993920,5595.75,8552.5,1.6558193683624267,15.96871924996376,0.0002884852655759206,795.0,0.0732177734375,2.7910049967467785,-0.0029990979224749025,951.09,0.8409285832196474,192,6.1988190551995785
684,7004160,5500.75,8552.5,1.648380345106125,15.968719232082368,0.000327596916664189,750.0,0.0843505859375,2.3713951932266353,-0.0035731259729800515,944.89,0.8806606382131577,192,4.138847965376548
685,7014400,5622.5,8552.5,1.6480102218687533,15.968719214200974,0.00026650758266324114,750.0,0.078173828125,2.0753960269503295,-0.0037051226519906775,959.65,0.9174338806420564,192,4.180348033269499
686,7024640,5456.0,8530.0,1.6664684638381004,15.968719297647477,0.0003275228524164583,750.0,0.1025146484375,1.1478326021227985,-0.004518197066136054,951.68,0.921333609893918,192,3.2081622874548286
