avg_q_selected,explained_variance,policy_entropy,grad_norm,policy_gradient_bias_correction,fps,policy_loss,PMM:episode_rewards,q_loss,rollout_prob_std,policy_gradient_loss,avg_q_retraced,advantage_norm,P09:episode_rewards,frames,episode_length,epoch_idx,model_prob_std,P01:episode_rewards
-5.481188454106211e-06,-64.78010120166586,2.197224335056363,5.806809932994603e-05,4.3606091695538556e-08,351,9.586677891684162e-06,0.0,1.73781009157915e-05,0.002701225932595062,9.543071607668391e-06,2.953557219625302e-05,0.009152323950799155,0.0,381600,3324.68,53,0.00010915787635721722,0.0
8.858241175842232e-06,-49.69296210300986,2.1972243572385226,2.5062263670799314e-05,2.3252273048565596e-09,350,-4.673685826033543e-08,0.0,1.4274734374121959e-08,0.0013921463420006172,-4.9062085552033795e-08,7.278521986075215e-06,0.0008481273074082152,0.0,388800,3324.68,54,0.00010238734352088328,0.0
3.7912362394297905e-06,-54.79428971250852,2.1972245058275406,2.28485071332562e-05,1.105415610898793e-09,350,-1.0505231456842387e-07,0.0,1.2370184568239744e-08,0.0015867221265493535,-1.0615773053459404e-07,3.259825598828709e-06,0.0007844016361883001,0.0,396000,3324.68,55,9.543464102361689e-05,0.0
-5.378469928898471e-07,-113.18483284501171,2.1972244170670785,2.42146547171586e-05,1.1548583746820103e-08,350,1.5213572199174093e-07,0.0,1.5603000357979282e-08,0.002732178483261315,1.4058713756600473e-07,-2.0240046535089006e-06,0.0008663787536337497,0.0,403200,3324.68,56,0.00010162630926563825,0.0
-6.702529401894122e-06,-76.80019329033199,2.1972246808286693,2.8402974833308494e-05,1.8491784696076745e-09,350,2.1489872644073158e-07,0.0,1.16250183496037e-08,0.0014881477349619728,2.130495481290223e-07,-6.554682134154832e-06,0.0007837132154166297,0.0,410400,3324.68,57,8.497265108893598e-05,0.0
-5.456775022218963e-06,-258.4185259512372,2.19722479259985,2.3869219249427215e-05,8.947874060741664e-09,350,1.213706737452564e-07,0.0,9.756293771921987e-09,0.002882398683667961,1.1242279932924336e-07,-5.469242694402549e-06,0.0006887445646524384,0.0,417600,3324.68,58,8.042863833161404e-05,0.0
-5.375536908875545e-06,-203.9517995848353,2.197224484171186,2.1842269391622052e-05,3.9413810585623805e-10,350,4.426254358056542e-07,0.0,1.3450309225232889e-08,0.0013283078247176103,4.4223129841330137e-07,-6.07480855956777e-06,0.0008698307565006352,0.0,424800,3324.68,59,9.658209840713497e-05,0.0
-7.967236297014186e-06,-936.8690280305625,2.1972247372928178,1.7934887696043928e-05,1.1425459151903097e-08,349,-3.488930235308186e-08,0.0,9.127065909934197e-09,0.003542395391380459,-4.631476259067733e-08,-7.3358381860476875e-06,0.0007219149805803184,0.0,432000,3324.68,60,8.031739717204089e-05,0.0
-5.393225957024967e-06,-38.77402597955008,2.1972244374166605,2.2500946964172965e-05,7.57016099189261e-10,349,1.8306793492225907e-08,0.0,1.388576299453069e-08,0.0012852974899717584,1.7549777393036665e-08,-6.194874118492867e-06,0.0009379096200749715,0.0,439200,3324.78,61,0.00010050436465181918,0.0
-8.089642434579718e-05,-676.02797777972,2.197177779338233,0.0009121274095576114,9.87914335029119e-09,349,-0.0001990691599616155,0.0,7.810811210227389e-06,0.0021121627739009606,-0.000199079045792594,-9.453169796262637e-05,0.004327925882488522,0.0,446400,3324.78,62,0.0006261761635944797,0.0
-0.00020198241689892407,-54.50082427766588,2.197224812308947,3.0619811464683574e-05,-2.584998092124301e-10,349,4.652680982688809e-06,0.0,1.014216674582396e-08,0.0011433256239373197,4.652939481294046e-06,-0.00020001699890498357,0.0006204585219024417,0.0,453600,3324.78,63,8.24463173295145e-05,0.0
-0.00018983596183384105,-20.64594656870479,2.1972247112364998,2.007539648991516e-05,4.392341017884453e-09,349,4.5376653580541674e-06,0.0,9.89213419027782e-09,0.002614772975244517,4.533273017345314e-06,-0.00018798444750115902,0.0006222022011651361,0.0,460800,3324.78,64,8.166323313689069e-05,0.0
-0.00018767776471201886,-37.95275674630725,2.197224422239122,2.1056347268873637e-05,1.0748065076679073e-08,348,3.950888135574721e-06,0.0,1.211192547923453e-08,0.002504030100651165,3.940140070198598e-06,-0.000186940492499811,0.0007792393982368045,0.0,468000,3324.78,65,9.987432541500253e-05,0.0
-0.00015107079340460978,-493.16047330761717,2.1972244708500215,4.969446700494441e-05,5.316145721165653e-09,348,9.969055754021655e-06,0.0,1.1590323540529435e-05,0.0020046689804011264,9.963739334953711e-06,-0.00012634076955388688,0.0062259918717446116,0.0,475200,3324.78,66,9.870344592598717e-05,0.0
-0.00012739291071936287,-94.91411006871355,2.1972245686899416,1.8639749611998263e-05,6.816369981829148e-10,348,3.1463770343807735e-06,0.0,1.3619150466460267e-08,0.001382591924279373,3.1456953984182846e-06,-0.00012650967176644677,0.0007211882556522435,0.0,482400,3324.67,67,8.863050358117846e-05,0.0
-0.0001245236469290234,-27.383021740156504,2.1972249250437215,1.5962294616867236e-05,6.632856939953103e-09,348,2.9150883237198793e-06,0.0,5.441927057855836e-09,0.0025726150084984085,2.9084554655866655e-06,-0.0001239559456871816,0.0005171249035097942,0.0,489600,3324.67,68,6.385210785141218e-05,0.0
-0.0001234801092266688,-34.54474163977071,2.1972249586947528,1.682168436011863e-05,9.088414248342109e-09,348,2.7881783260770895e-06,0.0,6.0708810660578574e-09,0.0035382563460506747,2.7790899130524596e-06,-0.00012223405584111,0.0005150254993929145,0.0,496800,3324.67,69,6.58332659175022e-05,0.0
-0.00011965475864796582,-78.21730458984932,2.1972247509319316,1.5020366118780253e-05,1.1094047803873587e-09,347,2.7600783336315204e-06,0.0,8.63260206168625e-09,0.0014127801676230628,2.7589689285205328e-06,-0.00011789467431145285,0.000622880459561019,0.0,504000,3324.67,70,7.676302780125042e-05,0.0
-0.00011584906881017516,-1099.2929844123219,2.19722494921987,1.2656961031937709e-05,7.610097048329736e-09,347,2.621897908280996e-06,0.0,6.376013695392991e-09,0.003765708364165542,2.6142878100188225e-06,-0.00011457658563640075,0.0005270305591020876,0.0,511200,3324.67,71,6.50164993405652e-05,0.0
-8.144558709831012e-05,-247.69228254319185,2.1971794894069587,0.0011898504785006728,1.3073518800865712e-09,347,-0.000450572942234726,0.0,1.7464438934948644e-05,0.0019364514833674674,-0.00045057425469924534,-0.0001142137333063965,0.009067537128974042,0.0,518400,3324.74,72,0.0005095899618891053,0.0
-0.0001615704650924142,-1317.6033688244556,2.1972215572614515,0.00013851742054566215,-5.0516866415051556e-08,347,3.775702385721032e-06,0.0,1.5770250202749074e-08,0.002489891628794106,3.826219252041344e-06,-0.00016081262403829937,0.0005000401879357333,0.0,525600,3324.74,73,0.0001890342705934335,0.0
-0.00017355857648027948,-126.2734399023321,2.1972249110823583,2.1820582923741078e-05,-3.520247966142571e-10,346,3.837613984135007e-06,0.0,6.876350361143993e-09,0.0019147022602457639,3.8379660100143535e-06,-0.00017244963312790902,0.0005309576529780604,0.0,532800,3324.74,74,7.369562776566744e-05,0.0
-0.00016859490941738292,-199.24737608944923,2.1972249246432036,1.6206633454983218e-05,5.6805423074044215e-09,346,3.8601143005471675e-06,0.0,6.2053106831567215e-09,0.0030526291892634364,3.854433757569928e-06,-0.00016636122508744758,0.00047088362663945914,0.0,540000,3324.74,75,6.480681946654431e-05,0.0
-0.00016487786277042852,-376.21892456821666,2.1972247646409997,1.4897294624060745e-05,9.885656821535033e-10,346,3.836160568990063e-06,0.0,7.005455351541342e-09,0.001780864205872132,3.8351720025662805e-06,-0.00016310497977116106,0.0005688674587598037,0.0,547200,3324.74,76,7.77983936929063e-05,0.0
-0.0001618410030885408,-736.4675749611981,2.197224935574736,1.2882796791257136e-05,-1.7236543057050666e-10,346,3.7249001466340495e-06,0.0,5.924061147197735e-09,0.0011911504878106035,3.7250725110382804e-06,-0.00016042910832349743,0.0004934447672306071,0.0,554400,3324.74,77,6.383004815297777e-05,0.0
-0.00015866481039054673,-165.95526976845252,2.197224846037607,1.4169361881340865e-05,1.5551688036118272e-09,346,3.6683069716281157e-06,0.0,6.965110257222756e-09,0.0017803529824001118,3.666751802276089e-06,-0.00015728929412607275,0.0005598543446055455,0.0,561600,3324.64,78,6.961156301826429e-05,0.0
-0.00015714227494257634,-142.62725012319686,2.197225051792612,1.2762332374135341e-05,5.216453874300464e-09,345,3.5652917729497003e-06,0.0,4.935768658385549e-09,0.0033687801064802543,3.5600753194760786e-06,-0.00015505757353716544,0.00046713457400799144,0.0,568800,3324.64,79,5.728244418732292e-05,0.0
-0.00015324388244985444,-174.97351326602478,2.197225055253064,1.367737393007484e-05,6.182821227835373e-09,345,3.4348262850365784e-06,0.0,4.9184680215621584e-09,0.0027882284281068926,3.4286434623378446e-06,-0.00015236769813724556,0.0004447835578032519,0.0,576000,3324.64,80,5.709245040415462e-05,0.0
-0.00014978423286626664,-368.2387757680529,2.1972249817564373,1.099460733891286e-05,1.283197969363196e-09,345,3.363256546327605e-06,0.0,4.616025478326487e-09,0.0017522976286512395,3.3619733493478205e-06,-0.00014835977784622667,0.0004754194559128727,0.0,583200,3324.64,81,5.953056769930488e-05,0.0
-0.00014808080629870622,-1548.0216155029855,2.19722498473667,1.1433144619771259e-05,1.304168596449884e-09,345,3.44913628145789e-06,0.0,5.138268529886395e-09,0.0019390714667652208,3.4478321127934694e-06,-0.0001463035956920875,0.000451124208609996,0.0,590400,3324.64,82,5.569519947538004e-05,0.0
-0.0001459626393513871,-226.3713907423726,2.1972248359048177,1.2623294406204291e-05,3.501839182086365e-09,345,3.5697723351396146e-06,0.0,6.3291385452045605e-09,0.0018868900479162012,3.566270496068057e-06,-0.00014384270796067084,0.0005906599929719132,0.0,597600,3324.64,83,6.955136529560298e-05,0.0
-0.00014015123270793396,-663.1896105704727,2.1972250304143994,1.1188498289866871e-05,2.782513958502856e-09,345,3.5661280767405836e-06,0.0,4.810266961345299e-09,0.0020424591894540023,3.5633455633445934e-06,-0.0001384999308746909,0.0004514623204186242,0.0,604800,3324.65,84,5.5806557552412395e-05,0.0
-0.0001377981934320627,-322.07012549799583,2.1972250711444823,1.054051980334724e-05,0.0,345,3.1376968402561203e-06,0.0,3.5121103890464416e-09,0.0007740017398701741,3.1376968402561203e-06,-0.00013608169197040199,0.0004009949783625821,0.0,612000,3324.65,85,4.8249140745574834e-05,0.0
-0.00013384097063819702,-1158.4168013966148,2.197225109884348,9.588380681558007e-06,0.0,345,3.1297720805780585e-06,0.0,3.8352551624227154e-09,0.0007394327795038237,3.1297720805780585e-06,-0.0001324247388190266,0.0003639419542010516,0.0,619200,3324.65,86,4.609434349830851e-05,0.0
-0.00013054797252330688,-90.14545347385936,2.197224894241681,1.2666215423243768e-05,0.0,345,2.7699974024002212e-06,0.0,6.910263663871307e-09,0.0006782273298170717,2.7699974024002212e-06,-0.0001296191540791249,0.0005827541183687033,0.0,626400,3324.65,87,7.171419400191836e-05,0.0
-0.0001286052746496189,-1286.1042102865756,2.197225075004593,1.0231224636317129e-05,0.0,345,3.110819371666925e-06,0.0,3.948164449645754e-09,0.0006054363341101958,3.110819371666925e-06,-0.00012665743929405666,0.0004452159830199129,0.0,633600,3324.65,88,5.220906836092383e-05,0.0
-0.00012536919716064294,-212.66986091593586,2.1972249013532403,1.131070131997596e-05,0.0,345,2.902973001140523e-06,0.0,5.584404795903057e-09,0.0006391576842357396,2.902973001140523e-06,-0.00012414039777386326,0.0005125272238750354,0.0,640800,3324.67,89,6.291009544701599e-05,0.0
-0.00012331483456017893,-699.9500703002158,2.197225122300405,8.799128588701138e-06,0.0,345,2.790252323251703e-06,0.0,3.2111545146101857e-09,0.0005115095698410807,2.790252323251703e-06,-0.00012143920548162043,0.00036855626264024893,0.0,648000,3324.67,90,4.460970173012254e-05,0.0
-0.00011932632648907395,-488.36629816461004,2.1972250678001206,9.566448967265486e-06,0.0,345,2.513776312821471e-06,0.0,3.961610506331956e-09,0.0004829786517449952,2.513776312821471e-06,-0.0001186632285128231,0.00039099725026025113,0.0,655200,3324.67,91,4.8935397717585196e-05,0.0
