explained_variance,PMM:episode_rewards,P09:episode_rewards,avg_q_selected,epoch_idx,avg_q_retraced,episode_length,fps,grad_norm,policy_gradient_loss,frames,policy_loss,q_loss,rollout_prob_std,policy_entropy,advantage_norm,P01:episode_rewards,policy_gradient_bias_correction,model_prob_std
-878.9167599835299,0.0,0.0,1.6433702681966007e-06,308,2.1796485548613736e-06,3324.52,340,5.597951668679187e-06,-4.891785465868687e-08,2217600,-4.891785465868687e-08,1.4794510985204696e-09,2.903368633694127e-05,2.1972252670416412,0.0002765370596603107,0.0,0.0,2.691264052343934e-05
-23708.53136223014,0.0,0.0,2.925010928070988e-06,309,3.294189239124147e-06,3324.52,340,5.223869066988816e-06,1.4841292152095295e-08,2224800,1.4841292152095295e-08,1.0861137528153978e-09,2.8158725022228916e-05,2.1972252282579112,0.00027136696751498023,0.0,0.0,2.5709922139158368e-05
-291.12242073327457,0.0,0.0,4.199545875512402e-06,310,3.185199430227628e-06,3324.52,340,5.787935287502801e-06,-1.1873506348744813e-07,2232000,-1.1873506348744813e-07,1.8418810358125129e-09,3.3571297532659176e-05,2.1972252680511075,0.00032608084287678965,0.0,0.0,3.174329097574897e-05
-1683.8712605921107,0.0,0.0,1.8551443431429184e-06,311,1.7691766726790272e-06,3324.39,340,4.523617965296141e-06,8.187125983876657e-08,2239200,8.187125983876657e-08,9.422248522025996e-10,2.3132654025323694e-05,2.1972252893006354,0.00023157919740543603,0.0,0.0,2.0984648388959962e-05
-1521.1172503182986,0.0,0.0,1.69057765956391e-06,312,1.382720242255021e-06,3324.39,340,5.304716919942171e-06,-1.0128803560707587e-07,2246400,-1.0128803560707587e-07,1.2016608257408964e-09,2.6044378438876018e-05,2.197225281586723,0.0002446908268534257,0.0,0.0,2.3572793427354583e-05
-1609.4064386865793,0.0,0.0,9.734336608778929e-07,313,6.148424708802696e-07,3324.39,340,5.698033553073922e-06,-1.6935673395855056e-08,2253600,-1.6935673395855056e-08,1.735609729136103e-09,2.68104152959415e-05,2.1972252283335996,0.0002716665359689243,0.0,0.0,2.4638342226487854e-05
-123.61258927182978,0.0,0.0,-6.79550337651351e-08,314,1.3634742808371953e-07,3324.39,340,5.833569000532636e-06,7.148763566310261e-09,2260800,7.148763566310261e-09,1.393670466944265e-09,3.299553922600572e-05,2.1972252326438264,0.0003196222782785126,0.0,0.0,3.077843884175232e-05
-1353.0586449465297,0.0,0.0,5.810457802053579e-07,315,3.886492092811126e-07,3324.39,340,4.538977010474723e-06,7.964986480156309e-08,2268000,7.964986480156309e-08,1.1844425432341342e-09,2.611944237290848e-05,2.197225295986448,0.00024198619377742298,0.0,0.0,2.4007662598502184e-05
-403.6615012296215,0.0,0.0,5.925674429160413e-07,316,7.757140638202382e-07,3324.3,340,5.7117952737749405e-06,8.294333655353011e-08,2275200,8.294333655353011e-08,1.4351022577591484e-09,3.2233744964127923e-05,2.1972252627403015,0.0003154514397627595,0.0,0.0,2.978701257112399e-05
-4057.04135037689,0.0,0.0,1.1207049552107418e-06,317,1.2819531565390893e-06,3324.3,340,4.348741186963224e-06,5.2717430375898246e-08,2282400,5.2717430375898246e-08,1.0101548953160434e-09,2.1441229252711904e-05,2.197225298928836,0.00021275741823877133,0.0,0.0,1.957550019068682e-05
-1568.234680963764,0.0,0.0,1.402902026156603e-06,318,1.3403536776871467e-06,3324.3,340,4.444442007248746e-06,8.457796410532724e-08,2289600,8.457796410532724e-08,1.2438763049174063e-09,2.4815668113885314e-05,2.197225271870219,0.00022150919479612763,0.0,0.0,2.286145482182223e-05
-1009.8065658668534,0.0,0.0,6.329323468217211e-07,319,8.225820385363734e-07,3324.3,340,4.287982200157435e-06,9.117743194963235e-08,2296800,9.117743194963235e-08,8.803018143366617e-10,2.467218413125806e-05,2.197225248545566,0.00022762436060509895,0.0,0.0,2.2496363754164078e-05
-867.9288939863128,0.0,0.0,1.7711697046322572e-06,320,1.3124319994629425e-06,3324.3,340,5.743488504147972e-06,-2.7788566816643373e-08,2304000,-2.7788566816643373e-08,1.374609082390625e-09,2.796008187829704e-05,2.1972252235305376,0.00027945173420430397,0.0,0.0,2.547437751283054e-05
-396.61906469754445,0.0,0.0,4.3745543183294144e-07,321,5.156845596764261e-07,3324.3,340,5.272183934209689e-06,9.801078851010724e-08,2311200,9.801078851010724e-08,1.0970130730173302e-09,2.917076316604471e-05,2.1972252279299274,0.000289594842680398,0.0,0.0,2.705688456124771e-05
-1312.6339047668819,0.0,0.0,8.188812388314034e-07,322,1.1277160280649671e-06,3324.31,340,5.912892309029232e-06,8.618945029358038e-08,2318400,8.618945029358038e-08,1.590626093966026e-09,2.716621384033793e-05,2.197225269848708,0.0002736680467509294,0.0,0.0,2.4735350021307903e-05
-1885.5270156549775,0.0,0.0,1.4278665778071082e-06,323,1.3495145495104787e-06,3324.31,340,4.344049936677033e-06,3.651294824102685e-08,2325600,3.651294824102685e-08,9.220644303507271e-10,2.2520524481173818e-05,2.197225255540439,0.00020936473059122104,0.0,0.0,2.0347887554647867e-05
-1424.5113180971903,0.0,0.0,1.5597152658510346e-06,324,1.5392855470231301e-06,3324.31,340,6.882917044768174e-06,2.7900701061233782e-08,2332800,2.7900701061233782e-08,1.6419536467054898e-09,2.7934854145703484e-05,2.1972252602709665,0.0002980411383189792,0.0,0.0,2.5671831673520727e-05
-153.93726843369387,0.0,0.0,6.634328296889921e-07,325,5.492911115928004e-07,3324.31,340,4.5678709117921265e-06,3.0264267956313526e-08,2340000,3.0264267956313526e-08,1.0119351882199886e-09,2.7979326736925264e-05,2.1972252245744075,0.00027130438839858265,0.0,0.0,2.6031222939791186e-05
-1273.1644528468073,0.0,0.0,2.72824689128906e-07,326,2.825037384208848e-07,3324.31,340,4.311074761011721e-06,-4.113547000742941e-08,2347200,-4.113547000742941e-08,8.667754673431312e-10,2.3575797574526453e-05,2.197225256666305,0.00023470791704402358,0.0,0.0,2.1827607727759067e-05
-402.39642578874316,0.0,0.0,8.049470749934427e-07,327,1.3325560102250599e-06,3324.29,340,5.057347072594167e-06,5.189139858830666e-08,2354400,5.189139858830666e-08,1.2982158785307208e-09,3.074601559967174e-05,2.1972252647208155,0.0002883213144318473,0.0,0.0,2.83312820641913e-05
-1875.159116946979,0.0,0.0,2.1314346702316205e-06,328,2.158141245300482e-06,3324.29,340,4.597167772138203e-06,-7.633417538800254e-08,2361600,-7.633417538800254e-08,1.0696366143310129e-09,2.372079523598904e-05,2.1972252782564317,0.0002168890428122991,0.0,0.0,2.1101500043757354e-05
-1560.9678965057728,0.0,0.0,1.9457337754614403e-06,329,1.7625130852332572e-06,3324.29,340,5.471012342565446e-06,3.8557893930547904e-08,2368800,3.8557893930547904e-08,1.3089910651461427e-09,2.6676337761459518e-05,2.1972252068452507,0.00025674962312448085,0.0,0.0,2.4726802869019867e-05
-1006.6970430925678,0.0,0.0,1.0490570992448598e-06,330,1.305149821244563e-06,3324.29,340,4.270149313091294e-06,5.771589932895398e-08,2376000,5.771589932895398e-08,8.125647784731924e-10,2.41613796841e-05,2.197225234603125,0.00022857241998853987,0.0,0.0,2.2275460254149496e-05
-578.8937686308255,0.0,0.0,1.5829150074063707e-06,331,1.912761997483546e-06,3324.29,340,4.911858494025817e-06,4.5302459841785904e-08,2383200,4.5302459841785904e-08,9.190522624539637e-10,2.7128566299332848e-05,2.1972251794830204,0.00025203848988244966,0.0,0.0,2.5043413830604266e-05
-668.2865457138308,0.0,0.0,2.1434032832683085e-06,332,2.197048351912676e-06,3324.29,340,4.9752620434159085e-06,-6.489706027300879e-08,2390400,-6.489706027300879e-08,1.1320239023040762e-09,2.9879741173701816e-05,2.1972252644432917,0.00026636134352049493,0.0,0.0,2.770138913576219e-05
-1511.4328664836935,0.0,0.0,2.235733642017603e-06,333,2.2191861608117985e-06,3324.09,340,4.804846777465384e-06,-1.335241049743967e-08,2397600,-1.335241049743967e-08,8.819447892491666e-10,2.5866880116002754e-05,2.1972252217014,0.00024191377169699506,0.0,0.0,2.3799160102778874e-05
-1321.8415485608575,0.0,0.0,2.5739086806842423e-06,334,2.3473821983427135e-06,3324.09,340,4.895945117087694e-06,1.9411738318269594e-08,2404800,1.9411738318269594e-08,1.0124973758680112e-09,2.7054930944943586e-05,2.1972252467038142,0.0002642259887401986,0.0,0.0,2.48377624832668e-05
-1450.0839381285484,0.0,0.0,2.159874981078053e-06,335,1.789636761429051e-06,3324.09,340,5.037662742997151e-06,-2.5354793777893722e-08,2412000,-2.5354793777893722e-08,1.0816747988709346e-09,2.5578592164641257e-05,2.197225287524538,0.00024604056182057064,0.0,0.0,2.3531483600401195e-05
-358.3055754985009,0.0,0.0,1.0069709685109296e-06,336,1.5030762444608862e-06,3324.09,340,5.136525334377576e-06,4.9240639304928e-08,2419200,4.9240639304928e-08,1.0177352198012935e-09,2.8722471300036138e-05,2.1972252929872935,0.00027567418986205463,0.0,0.0,2.6658775962090882e-05
-1033.9814578514913,0.0,0.0,2.112974748764228e-06,337,2.057415949479269e-06,3324.09,340,4.4044733838009286e-06,-7.382480648136701e-08,2426400,-7.382480648136701e-08,8.458941124570656e-10,2.501010304151516e-05,2.197225233950312,0.0002334492624358289,0.0,0.0,2.2435042789796833e-05
-209.5440542862308,0.0,0.0,2.520414652398931e-06,338,2.6218169215089045e-06,3323.97,340,5.956616358509388e-06,-2.282479834369016e-08,2433600,-2.282479834369016e-08,1.5635865766615173e-09,3.184241319529604e-05,2.1972252239562846,0.0003133395129970446,0.0,0.0,2.9551931063179587e-05
-1996.4647527818263,0.0,0.0,1.980501783832842e-06,339,2.2533601303613437e-06,3323.97,340,4.214668882884795e-06,2.4984743565453268e-08,2440800,2.4984743565453268e-08,1.0993186149634554e-09,2.2874709444486435e-05,2.197225242449493,0.00020554019119461647,0.0,0.0,2.0842703953528222e-05
-1396.6128579996218,0.0,0.0,2.801929666793213e-06,340,2.973767342384672e-06,3323.97,340,5.669510869975562e-06,9.113903334122417e-08,2448000,9.113903334122417e-08,1.669174011308896e-09,2.8444729960391944e-05,2.1972252793539138,0.00027289913735668647,0.0,0.0,2.6121824157339487e-05
-1268.8611830379787,0.0,0.0,1.8826099275685913e-06,341,1.9822828722395733e-06,3323.97,340,5.089011158904642e-06,-5.12064227165164e-08,2455200,-5.12064227165164e-08,9.945951694805108e-10,2.5654887217521796e-05,2.1972252666193337,0.00024776284683666606,0.0,0.0,2.3541905531671288e-05
-11403.58577762393,0.0,0.0,2.011302992408693e-06,342,1.7997024542980102e-06,3323.97,340,4.585107205165901e-06,5.865032172411962e-08,2462400,5.865032172411962e-08,1.0301123134409856e-09,2.6565401867782064e-05,2.1972252929021447,0.00025757394837314893,0.0,0.0,2.4539567114377157e-05
-701.3873497611617,0.0,0.0,2.1440769400249063e-06,343,2.0746988479937115e-06,3323.97,340,5.204149254187102e-06,-5.043008784257408e-08,2469600,-5.043008784257408e-08,1.0852281228023114e-09,2.8295257023405467e-05,2.1972252918015083,0.00027464991825842353,0.0,0.0,2.5943987107588948e-05
-1276.5021139309868,0.0,0.0,1.066651783911683e-06,344,1.228454272247387e-06,3324.08,340,5.073530771104966e-06,1.387115692976558e-07,2476800,1.387115692976558e-07,1.2702177587137986e-09,2.864834540289436e-05,2.1972252304434146,0.00027583994265760784,0.0,0.0,2.6332992592817507e-05
-1740.9686232342954,0.0,0.0,6.137460832100937e-07,345,5.726642140855909e-07,3324.08,340,4.265653220106611e-06,1.0156939475220094e-07,2484000,1.0156939475220094e-07,7.930267829423897e-10,2.2857483980396678e-05,2.197225243408213,0.00021241743409552283,0.0,0.0,2.036685764353244e-05
-1734.8287936480049,0.0,0.0,9.643447827333984e-07,346,7.344638878115801e-07,3324.08,340,5.332773057526983e-06,-3.3718740335866446e-08,2491200,-3.3718740335866446e-08,1.4138940143944533e-09,2.6348746637974834e-05,2.197225276960267,0.0002464563417390039,0.0,0.0,2.430240441802116e-05
-335.7233545570241,0.0,0.0,-9.38234055760433e-08,347,-5.401600753079378e-08,3324.08,340,4.552032136298682e-06,2.1763443707805692e-07,2498400,2.1763443707805692e-07,9.154350610013068e-10,2.648678759173614e-05,2.1972252417840656,0.00026204774921917423,0.0,0.0,2.4329723831028163e-05
-1024.0970981780404,0.0,0.0,3.866191186216406e-07,348,4.1817355004890705e-07,3324.08,340,4.286593949351262e-06,9.419152891203154e-08,2505600,9.419152891203154e-08,1.061950941564514e-09,2.4395329384110444e-05,2.197225302624955,0.00023777122540028745,0.0,0.0,2.2156038123040304e-05
-142.97925516011222,0.0,0.0,7.611479261158583e-07,349,1.0833136224389832e-06,3324.1,340,5.079250740901962e-06,7.011617584912111e-08,2512800,7.011617584912111e-08,1.162251387397897e-09,3.0392119825945786e-05,2.1972252412826294,0.00028947631442933347,0.0,0.0,2.861108547615495e-05
-1847.3790662576944,0.0,0.0,1.443244617436767e-06,350,1.5219021924988985e-06,3324.1,340,4.905432233931991e-06,1.0947708069603078e-07,2520000,1.0947708069603078e-07,9.14241157522112e-10,2.539942628907338e-05,2.197225274396321,0.00024085609757696106,0.0,0.0,2.2865646120820538e-05
-1351.6218106436506,0.0,0.0,2.0420849196070142e-06,351,2.0085335563532065e-06,3324.1,340,4.675553354265291e-06,-3.4702362147357294e-08,2527200,-3.4702362147357294e-08,1.3414685861727156e-09,2.6874178826999253e-05,2.197225296528882,0.0002512900153596647,0.0,0.0,2.4581796492151372e-05
-1103.4686117667084,0.0,0.0,1.763996014563805e-06,352,2.0031624683288707e-06,3324.1,340,4.729233472873268e-06,2.4741666564139263e-09,2534400,2.4741666564139263e-09,1.1832633626953775e-09,2.4911060765898233e-05,2.1972253053402775,0.0002423654164806491,0.0,0.0,2.2733891919702548e-05
-677.5320313465638,0.0,0.0,2.014941932195408e-06,353,2.15649369256431e-06,3324.1,340,4.945015563661054e-06,6.837666200309403e-08,2541600,6.837666200309403e-08,1.0561195037972532e-09,2.6445682230241587e-05,2.197225259989715,0.0002730013668943567,0.0,0.0,2.4356547076363047e-05
-786.282084131058,0.0,0.0,2.882295005460325e-06,354,3.0188592827701515e-06,3324.1,340,4.4251068243744e-06,5.736068397727823e-08,2548800,5.736068397727823e-08,8.092950610598675e-10,2.4811716168264852e-05,2.1972252759100903,0.0002386731657520143,0.0,0.0,2.2506288811056587e-05
-803.7811252510861,0.0,0.0,3.270386811833091e-06,355,3.2054300897390367e-06,3324.07,340,5.294211522422146e-06,2.6791539086152692e-08,2556000,2.6791539086152692e-08,1.5344289963327418e-09,2.8901671594522318e-05,2.197225267262686,0.00028472948595855666,0.0,0.0,2.648170239473332e-05
-1356.9632962697776,0.0,0.0,2.8396744479668062e-06,356,2.938994813677803e-06,3324.07,340,3.700197685570015e-06,2.7761777277376254e-08,2563200,2.7761777277376254e-08,7.538691976765981e-10,2.2109039085578342e-05,2.19722526374002,0.00020537843197571508,0.0,0.0,1.9845448538405508e-05
-3346.214425713432,0.0,0.0,3.2211289638254426e-06,357,3.2884933059985702e-06,3324.07,339,5.417897039821101e-06,-7.548773723197223e-08,2570400,-7.548773723197223e-08,1.238831659618576e-09,2.624813589535668e-05,2.197225275288527,0.00026170917366615383,0.0,0.0,2.4042715771271438e-05
-714.2247841121674,0.0,0.0,2.9297076000182897e-06,358,2.36855901730431e-06,3324.07,340,4.717357211238045e-06,1.6614273314209337e-08,2577600,1.6614273314209337e-08,1.0709230741594031e-09,2.5802290591184133e-05,2.1972252795809792,0.0002490257722853374,0.0,0.0,2.399982703491844e-05
-1148.4686587721867,0.0,0.0,1.5516695960245766e-06,359,1.4581063406847956e-06,3324.07,340,3.790023590370712e-06,8.816817188389835e-09,2584800,8.816817188389835e-09,8.16480914428525e-10,2.2819358195416524e-05,2.1972252844723443,0.00020982205280222028,0.0,0.0,2.092127128149975e-05
-62.634497376453304,0.0,0.0,1.1104358761299028e-06,360,1.233482875172959e-06,3324.04,340,6.130756265333457e-06,2.0942529807903882e-07,2592000,2.0942529807903882e-07,1.9248042268605074e-09,3.264219523172205e-05,2.197225245521182,0.0003327119219296936,0.0,0.0,3.0554084546024355e-05
-1839.9002876850582,0.0,0.0,1.2773395593738328e-06,361,1.835649032880751e-06,3324.01,340,3.839325873101878e-06,7.457938370000705e-08,2599200,7.457938370000705e-08,7.764039145824922e-10,2.068239553332367e-05,2.1972252643770647,0.00020063024375875305,0.0,0.0,1.8757908866133575e-05
-1642.6914155782877,0.0,0.0,2.051202739407259e-06,362,2.0579516495674387e-06,3324.01,340,3.915836099732425e-06,-3.57463206350076e-08,2606400,-3.57463206350076e-08,9.641222273799796e-10,2.1591164205364608e-05,2.19722531107683,0.00021315505765230229,0.0,0.0,1.977937507580426e-05
-1226.4146613642986,0.0,0.0,2.4069765332097396e-06,363,2.1492653700592036e-06,3324.01,340,5.328310736273342e-06,8.360529991717198e-09,2613600,8.360529991717198e-09,1.1819232749641349e-09,2.555110299727715e-05,2.1972252911518493,0.00025234669865937994,0.0,0.0,2.3614609097603746e-05
-555.9847808594096,0.0,0.0,1.3120325351478795e-06,364,1.3168235356555092e-06,3324.01,340,4.882010927173621e-06,3.9578823319269376e-08,2620800,3.9578823319269376e-08,9.590752768580254e-10,2.5248438444830226e-05,2.197225298392996,0.00026897501421993075,0.0,0.0,2.3600432808757662e-05
-808.1042914834477,0.0,0.0,1.6819687013606633e-06,365,1.508651352181973e-06,3324.01,340,4.126775350260059e-06,3.015666647483053e-08,2628000,3.015666647483053e-08,1.2569362213601752e-09,2.545358420080623e-05,2.1972253123919168,0.00023205592063172922,0.0,0.0,2.3606953030367996e-05
-793.4364344874388,0.0,0.0,1.5873269373042443e-06,366,1.774175009221572e-06,3323.96,339,4.577519081123418e-06,1.0198652906323719e-07,2635200,1.0198652906323719e-07,1.0154027755245896e-09,2.5322883838371532e-05,2.1972251984871254,0.00024827419346590946,0.0,0.0,2.3625732976627722e-05
-1646.9769125074433,0.0,0.0,1.4446092258669016e-06,367,1.3122331216425694e-06,3323.96,339,3.842160956934849e-06,-7.47293049304724e-08,2642400,-7.47293049304724e-08,7.304048942776946e-10,2.1889742403704844e-05,2.1972253010008074,0.00020137465789445632,0.0,0.0,1.9964425264974457e-05
-1440.0477897851129,0.0,0.0,1.5138716102110903e-06,368,1.4985022392810221e-06,3323.96,339,4.012996166193374e-06,-1.9527136819034872e-08,2649600,-1.9527136819034872e-08,8.568161543717931e-10,2.2636439984142756e-05,2.1972252710597227,0.00021240673085234045,0.0,0.0,2.085212639870094e-05
-567.4097040860078,0.0,0.0,1.1706571820760548e-06,369,1.539778278134712e-06,3323.96,339,3.713497341903542e-06,-7.106856699803932e-08,2656800,-7.106856699803932e-08,7.765679060409762e-10,2.3167680460451556e-05,2.1972252992135277,0.00021430024389748397,0.0,0.0,2.1318107144181146e-05
-1036.5810498563953,0.0,0.0,1.7720131708812017e-06,370,1.948077277228273e-06,3323.96,339,4.805239557787989e-06,-5.834320766848099e-08,2664000,-5.834320766848099e-08,9.992627676205373e-10,2.4042404887781673e-05,2.197225251478493,0.00025757218427921544,0.0,0.0,2.2217144708229375e-05
-43709.77535358763,0.0,0.0,1.9748980613278445e-06,371,2.007517203899346e-06,3324.01,339,5.278847402150351e-06,2.0005975149275448e-08,2671200,2.0005975149275448e-08,1.1794455537451327e-09,2.9593899500598903e-05,2.19722522334447,0.00029214324902405845,0.0,0.0,2.7654534608940494e-05
-1543.306971897852,0.0,0.0,1.6777201280413011e-06,372,1.8286303553699622e-06,3324.22,339,3.952037161184831e-06,2.1435403197935047e-07,2678400,2.1435403197935047e-07,8.067553149129677e-10,2.1738197797290656e-05,2.1972252777676102,0.00021186773058599879,0.0,0.0,1.988012484129771e-05
-1771.667722788983,0.0,0.0,2.2582775388121e-06,373,2.2075032973168344e-06,3324.22,339,4.658408537944528e-06,4.0617656466806246e-08,2685600,4.0617656466806246e-08,1.0623566327583793e-09,2.3115617884257524e-05,2.197225298200335,0.0002306044380343865,0.0,0.0,2.084485944173313e-05
-1091.5730045498522,0.0,0.0,2.0317996779441675e-06,374,2.1177310859663084e-06,3324.22,339,4.70572261549204e-06,-7.03350755146285e-08,2692800,-7.03350755146285e-08,1.0574114941127974e-09,2.351291937423838e-05,2.1972252662062015,0.00022685453366799195,0.0,0.0,2.1782821409743747e-05
-104.87972373055403,0.0,0.0,2.726132102929368e-06,375,2.344725959435349e-06,3324.22,339,4.858894690013132e-06,3.9863534140475e-08,2700000,3.9863534140475e-08,1.3856849441357507e-09,2.9277264029312774e-05,2.1972252124327203,0.0002747107676139449,0.0,0.0,2.7287230411045754e-05
-1138.8036595433953,0.0,0.0,1.4468156120203296e-06,376,1.4020271549194192e-06,3324.22,339,4.145533195686422e-06,-2.1559846654859895e-08,2707200,-2.1559846654859895e-08,1.05899097786094e-09,2.415745546100439e-05,2.197225254679483,0.00022724078693278112,0.0,0.0,2.2187848505033856e-05
-547.9308432482419,0.0,0.0,1.6001843722941659e-06,377,1.7303066783610472e-06,3324.15,339,4.947443820274892e-06,8.08150625870356e-08,2714400,8.08150625870356e-08,1.0685646487811154e-09,2.752261641175677e-05,2.197225245265734,0.0002652354594261991,0.0,0.0,2.5472517574257385e-05
-1417.559559240185,0.0,0.0,2.0273738839550844e-06,378,1.6681175274903342e-06,3324.15,339,4.311645626755074e-06,-2.2516416745601938e-08,2721600,-2.2516416745601938e-08,1.2394056325951031e-09,2.224102934856955e-05,2.197225195469049,0.00022436264325208127,0.0,0.0,2.038544325724569e-05
-1601.7102821089163,0.0,0.0,1.3644075130310512e-06,379,1.0490947787891418e-06,3324.15,339,4.2513121102721e-06,-3.9881215978072204e-08,2728800,-3.9881215978072204e-08,9.285166052694826e-10,2.3357176503327328e-05,2.1972252419701324,0.00021439608654389192,0.0,0.0,2.147510131662342e-05
-828.6753084306049,0.0,0.0,2.1792654547130984e-07,380,-1.1862748113412244e-07,3324.15,339,3.917955896105067e-06,7.521565124811483e-08,2736000,7.521565124811483e-08,1.0142195670851758e-09,2.3666962005153984e-05,2.1972252815362636,0.00022366746396684111,0.0,0.0,2.1954867324680172e-05
-866.1870250122886,0.0,0.0,-2.51976403665329e-07,381,-4.976782103404536e-07,3324.15,339,4.505175071099267e-06,-2.781420386405781e-08,2743200,-2.781420386405781e-08,9.479663156917405e-10,2.366886540895187e-05,2.197225312467606,0.00025086821365643603,0.0,0.0,2.1954462323018715e-05
-514.7357500149917,0.0,0.0,-4.896907613085071e-07,382,-6.610462758514297e-07,3324.1,339,4.333914323103932e-06,7.592913289404834e-08,2750400,7.592913289404834e-08,9.549573046382827e-10,2.5580615769552565e-05,2.197225250541848,0.00024876265109288515,0.0,0.0,2.4023827322287494e-05
-1407.5583748794077,0.0,0.0,-9.975299362293788e-07,383,-8.709253388486837e-07,3324.26,339,3.888318068448488e-06,4.770924228590987e-08,2757600,4.770924228590987e-08,9.542223177502758e-10,2.254411258970578e-05,2.197225301013422,0.00019643477665933038,0.0,0.0,2.053807014853962e-05
-13661.644437463978,0.0,0.0,-6.314597667841529e-07,384,-6.462563039031884e-07,3324.26,339,3.734051250379288e-06,4.3777733534487406e-08,2764800,4.3777733534487406e-08,6.746223437993667e-10,2.0128834604843625e-05,2.1972252781555137,0.00019445905487565194,0.0,0.0,1.851033313642343e-05
-1379.4476918058403,0.0,0.0,1.672017282925596e-07,385,-4.811860848110705e-07,3324.26,339,4.780465735034991e-06,-1.0635235287093623e-08,2772000,-1.0635235287093623e-08,1.7912856498814342e-09,2.5408000792916786e-05,2.1972252117294477,0.00022611245879972328,0.0,0.0,2.3600649502085132e-05
-70.16225103118116,0.0,0.0,-6.21546485684409e-07,386,-1.1123708616743246e-06,3324.26,339,5.105894329918027e-06,8.078724908092535e-08,2779200,8.078724908092535e-08,1.222396078256711e-09,2.7787169314195575e-05,2.197225199493151,0.00027156877406485467,0.0,0.0,2.582996988777838e-05
-1482.1296917172463,0.0,0.0,-1.6012719383893013e-06,387,-1.823189513093916e-06,3324.26,339,3.845594473133372e-06,1.1630162898879259e-07,2786400,1.1630162898879259e-07,7.53705909433301e-10,2.17102577245205e-05,2.197225236675096,0.00022577063358999866,0.0,0.0,1.988286232663284e-05
-631.8611099837414,0.0,0.0,-2.002344929226165e-06,388,-2.404974520185901e-06,3324.1,339,4.073756749009763e-06,1.9852705679640924e-07,2793600,1.9852705679640924e-07,1.0436057744606656e-09,2.5346605099248195e-05,2.1972252796566676,0.00024402383711899818,0.0,0.0,2.3691840063587195e-05
-1888.2517676403693,0.0,0.0,-2.3043486725899102e-06,389,-2.532749505299651e-06,3324.1,339,3.2668071275878717e-06,1.3529088799146827e-07,2800800,1.3529088799146827e-07,6.614331733970569e-10,1.9485244199281785e-05,2.1972253035174476,0.0001851511578863277,0.0,0.0,1.773890520439862e-05
-2022.5931529927896,0.0,0.0,-2.7498493677533134e-06,390,-2.6702193753929313e-06,3324.1,339,4.34110878140728e-06,8.614222036733253e-09,2808000,8.614222036733253e-09,1.1640396588428802e-09,2.186733051762535e-05,2.1972252289677763,0.00020624585199122047,0.0,0.0,2.007798584144651e-05
-1093.5605438314194,0.0,0.0,-3.059480848388973e-06,391,-2.4087432018335247e-06,3324.1,339,3.977297965102418e-06,1.4805341360428326e-07,2815200,1.4805341360428326e-07,9.82225819813716e-10,2.3257303762067245e-05,2.197225261939266,0.0002113168697589392,0.0,0.0,2.1501091213740397e-05
-1207.598082032904,0.0,0.0,-1.635580283149017e-06,392,-1.6116904240145604e-06,3324.1,339,3.709603312227074e-06,1.2315261971438329e-07,2822400,1.2315261971438329e-07,8.196601218514372e-10,2.157393246052596e-05,2.1972252789849325,0.0002023961110062653,0.0,0.0,2.007691923480822e-05
-418.01477808338547,0.0,0.0,-1.389609369295705e-06,393,-1.6115837294669486e-06,3324.1,339,5.057794944326695e-06,-2.6275488724767648e-08,2829600,-2.6275488724767648e-08,1.1526500613929651e-09,2.8564601422905072e-05,2.1972252458964703,0.0002818419052771928,0.0,0.0,2.6827744323277877e-05
-1477.9742400848488,0.0,0.0,-2.083547632162253e-06,394,-1.9106352720546023e-06,3324.16,339,4.125017906313984e-06,8.514497805267056e-08,2836800,8.514497805267056e-08,1.2043242764647631e-09,2.3056084212294796e-05,2.1972252520303877,0.00021586560941102336,0.0,0.0,2.1572185985279348e-05
-1467.840202995963,0.0,0.0,-2.0781724590441728e-06,395,-1.7465725726423508e-06,3324.16,339,4.053172821224387e-06,3.6524872874535594e-08,2844000,3.6524872874535594e-08,7.118580782617242e-10,2.2346269976135807e-05,2.197225297392991,0.00021489947674283103,0.0,0.0,2.064544878296057e-05
-1570.3749104272943,0.0,0.0,-1.7544780596489588e-06,396,-1.4111404834673791e-06,3324.16,339,4.563590964680282e-06,1.652583572161981e-07,2851200,1.652583572161981e-07,1.156142272598829e-09,2.238722714622103e-05,2.1972252417493747,0.00023127467204630425,0.0,0.0,2.088136566203743e-05
-36.83982310884923,0.0,0.0,-1.2724676050121996e-06,397,-1.4184936297625947e-06,3324.16,339,4.348830178210864e-06,-1.4601460288684613e-08,2858400,-1.4601460288684613e-08,9.758768844862417e-10,2.403578249843324e-05,2.197225300051548,0.00024280675557047284,0.0,0.0,2.2510316779725596e-05
-1422.2672693342838,0.0,0.0,-1.3420237708253574e-06,398,-1.4066641612410054e-06,3324.16,339,3.3883797109185652e-06,8.18191817477148e-08,2865600,8.18191817477148e-08,7.119837264671099e-10,1.971830524896012e-05,2.1972252797859686,0.00018804103236257568,0.0,0.0,1.821222816151293e-05
-820.6947836300179,0.0,0.0,-1.8245671699239654e-06,399,-1.9410167913345087e-06,3324.25,339,4.39086410621852e-06,1.2017848894566602e-07,2872800,1.2017848894566602e-07,1.059653151086913e-09,2.4165879171105955e-05,2.197225263566567,0.00023652328812340752,0.0,0.0,2.2717720109402348e-05
