policy_gradient_bias_correction,policy_gradient_loss,epoch_idx,model_prob_std,advantage_norm,P09:episode_rewards,explained_variance,fps,policy_entropy,q_loss,avg_q_selected,grad_norm,P01:episode_rewards,avg_q_retraced,policy_loss,rollout_prob_std,PMM:episode_rewards,episode_length,frames
0.0,6.533357141623079e-08,869,8.66739340650728e-06,8.394910297169196e-05,0.0,-869.5886739874074,332,2.1972253245399114,1.6096384599183768e-10,-2.995515596492196e-06,9.260672760231634e-07,0.0,-2.9305143818086824e-06,6.533357141623079e-08,8.798873754000531e-06,0.0,3324.56,6256800
0.0,9.404119286113948e-08,870,1.1299868341295686e-05,0.00010522794305071582,0.0,-870.0374977536334,332,2.1972252976232105,3.5791582857852654e-10,-2.8479682618326186e-06,1.1805216761709052e-06,0.0,-2.9674376154215703e-06,9.404119286113948e-08,1.1443473215874537e-05,0.0,3324.45,6264000
0.0,6.670313171420521e-08,871,9.066985016117779e-06,8.955045825917382e-05,0.0,-1150.6084068013186,332,2.1972252994397325,3.700359144785725e-10,-1.7901156942757793e-06,1.2419431403099238e-06,0.0,-1.7829831938534709e-06,6.670313171420521e-08,9.224670487003188e-06,0.0,3324.45,6271200
0.0,3.730335300239033e-08,872,8.925195942013142e-06,7.847381375510186e-05,0.0,-663.1825117654555,332,2.19722533870311,2.437597175825189e-10,-1.3554180024941263e-06,1.0753731278846005e-06,0.0,-1.413344530543762e-06,3.730335300239033e-08,9.06306037537643e-06,0.0,3324.45,6278400
0.0,5.972261176525271e-08,873,9.860050020764381e-06,9.19942061216857e-05,0.0,-403.5065737263559,332,2.197225301183721,2.46981745939203e-10,-3.0347037414862688e-06,1.0030004638911376e-06,0.0,-3.0829877535390915e-06,5.972261176525271e-08,9.991461510506724e-06,0.0,3324.45,6285600
0.0,6.235866993106104e-08,874,9.27190474481966e-06,9.229284175851852e-05,0.0,-1086.8434743535518,332,2.197225307831688,2.881150270197865e-10,-3.2359481193085288e-06,1.068694479655573e-06,0.0,-3.323518209973136e-06,6.235866993106104e-08,9.413449072773708e-06,0.0,3324.45,6292800
0.0,8.490203301100856e-08,875,1.3525661053875639e-05,0.00012925966638470878,0.0,-10.909558725041688,332,2.197225346748161,4.149996534625895e-10,-3.6025623181986465e-06,1.4023541375952715e-06,0.0,-3.374788578137743e-06,8.490203301100856e-08,1.3679565194454773e-05,0.0,3324.26,6300000
0.0,7.301199724202906e-08,876,7.599630982189899e-06,6.96112755449955e-05,0.0,-2118.396935901553,332,2.197225360517149,3.0907256977828196e-10,-3.1748327336884516e-06,8.631464601782407e-07,0.0,-3.129468427513555e-06,7.301199724202906e-08,7.716326719928558e-06,0.0,3324.26,6307200
0.0,3.180609306233668e-08,877,1.119405680971871e-05,0.00011867907587851992,0.0,-206.94809546341028,332,2.1972253173589706,5.582444867292235e-10,-2.8096578229936977e-07,1.6515172291750198e-06,0.0,-3.776641264934936e-07,3.180609306233668e-08,1.1372943285243044e-05,0.0,3324.26,6314400
0.0,9.0353822597309e-08,878,9.201097571431343e-06,9.090590906480211e-05,0.0,-1325.255485087974,332,2.19722536650915,2.879332392958009e-10,-3.2441738727918973e-06,1.0799760419749708e-06,0.0,-3.368679133287333e-06,9.0353822597309e-08,9.345823903396692e-06,0.0,3324.26,6321600
0.0,5.3864600957624233e-08,879,1.1222735799245741e-05,0.00010793231587518031,0.0,-272.7360634931811,332,2.1972253008242006,2.533129958243135e-10,-3.381814563185729e-06,1.1527034834757338e-06,0.0,-3.3216584063175768e-06,5.3864600957624233e-08,1.1351676959573559e-05,0.0,3324.26,6328800
0.0,6.761212358062101e-08,880,9.393013950449765e-06,9.295578807207481e-05,0.0,-945.3150472822076,332,2.197225302060445,3.517980464381336e-10,-3.3402958228820293e-06,1.1037671148123127e-06,0.0,-3.1361488867726313e-06,6.761212358062101e-08,9.536081283983994e-06,0.0,3324.26,6336000
0.0,9.43552873510584e-08,881,1.0442928642917304e-05,0.00010264185696196852,0.0,-790.0497564010203,332,2.1972253139246076,2.866079230031988e-10,-2.991739372429861e-06,1.1257785340971112e-06,0.0,-2.993237308893688e-06,9.43552873510584e-08,1.0561395015745096e-05,0.0,3324.22,6343200
0.0,4.208019194337383e-08,882,9.05427019185187e-06,9.69624799987081e-05,0.0,-1167.6503469508855,332,2.197225303224155,5.431286308075246e-10,-2.051595361087142e-06,1.2965957046493883e-06,0.0,-1.8630044550346199e-06,4.208019194337383e-08,9.184436594337483e-06,0.0,3324.22,6350400
0.0,1.7486066901404998e-08,883,1.0279371504818871e-05,8.569580614765751e-05,0.0,-662.2217211864064,332,2.197225285348584,3.198006721250838e-10,-8.329298318785792e-07,1.2170937834078258e-06,0.0,-8.125902829279212e-07,1.7486066901404998e-08,1.0428210329629636e-05,0.0,3324.22,6357600
0.0,4.8965193211234076e-08,884,1.0464937083357414e-05,0.00010311266748480254,0.0,-698.8954895940753,332,2.197225330103011,4.2323561783183606e-10,-2.910209173746426e-06,1.114086427871996e-06,0.0,-2.6105750499701924e-06,4.8965193211234076e-08,1.0591714737237517e-05,0.0,3324.22,6364800
0.0,9.506908209097233e-08,885,9.234824880153715e-06,9.014170233168248e-05,0.0,-1080.8459163051562,332,2.197225308427735,3.130590922260912e-10,-2.198257355801958e-06,1.079333241393806e-06,0.0,-2.2244639267637606e-06,9.506908209097233e-08,9.365090450419725e-06,0.0,3324.22,6372000
0.0,6.661726603937908e-08,886,1.4231139101747475e-05,0.00014067975533156831,0.0,-93.6232177109283,332,2.19722526756544,4.1017496633138337e-10,-2.5392129557907708e-06,1.4780217700931682e-06,0.0,-2.6203218710320703e-06,6.661726603937908e-08,1.4362363144304225e-05,0.0,3324.2,6379200
0.0,4.828304846350916e-08,887,8.193671763621071e-06,7.758377660234968e-05,0.0,-1576.6862342546099,332,2.197225328759542,2.4262884606042817e-10,-2.4839724814899767e-06,8.956177169963445e-07,0.0,-2.4501376686364334e-06,4.828304846350916e-08,8.309641668673641e-06,0.0,3324.32,6386400
0.0,-7.561882486140394e-10,888,8.921863908818404e-06,8.77827514967578e-05,0.0,-593.7561542224402,332,2.1972253214630615,4.3765757242879687e-10,2.654280032691936e-07,1.3667782501859865e-06,0.0,3.719122361975778e-07,-7.561882486140394e-10,9.03185242133551e-06,0.0,3324.32,6393600
0.0,3.494497726284547e-08,889,8.764558173959328e-06,7.510034873136675e-05,0.0,-1146.8351307051994,332,2.197225295853993,2.6617330867290574e-10,-1.5241974211355145e-06,9.205242834356398e-07,0.0,-1.6912512462244097e-06,3.494497726284547e-08,8.91699458182957e-06,0.0,3324.32,6400800
0.0,6.331386721621473e-08,890,1.1564708816915747e-05,0.00011235707184262329,0.0,-115.0902598712747,332,2.1972253369402,3.2721189324129187e-10,-2.5863210206331454e-06,1.2625508269714048e-06,0.0,-2.724919293168859e-06,6.331386721621473e-08,1.1707248069987891e-05,0.0,3324.32,6408000
0.0,6.545217367793918e-08,891,9.823772454311621e-06,9.503859419274318e-05,0.0,-1160.1225967542896,332,2.1972252670986943,2.5599684345141925e-10,-2.9008553301549583e-06,1.0757468444654086e-06,0.0,-3.3403554885742398e-06,6.545217367793918e-08,9.968769721921497e-06,0.0,3324.32,6415200
0.0,8.88200558045838e-08,892,1.1691978997578431e-05,0.00011607500682763266,0.0,-721.1012213260157,332,2.197225336192777,3.334989491033412e-10,-4.0714853109667934e-06,1.2536731626895952e-06,0.0,-3.7963264947652885e-06,8.88200558045838e-08,1.1814279932784744e-05,0.0,3324.46,6422400
0.0,7.255236514803875e-08,893,9.284617618507787e-06,0.00010238560180978436,0.0,-1483.3058079416885,332,2.1972253407088536,3.802498198154879e-10,-2.868017666905925e-06,1.2889857016736565e-06,0.0,-2.6378128856065595e-06,7.255236514803875e-08,9.45193528377357e-06,0.0,3324.46,6429600
0.0,3.036105629705732e-08,894,9.218809072106321e-06,8.275133370605523e-05,0.0,-483.2728585360353,332,2.197225308664261,3.27236321036722e-10,-2.75468115923612e-07,1.2560103184603955e-06,0.0,-2.000515612222116e-07,3.036105629705732e-08,9.34328015238143e-06,0.0,3324.46,6436800
0.0,4.462673625115176e-08,895,8.603665600002154e-06,7.970497904427258e-05,0.0,-741.4835833783377,332,2.1972253357354927,2.027582999906954e-10,-2.776945485168072e-06,8.854401482769121e-07,0.0,-2.62311390937611e-06,4.462673625115176e-08,8.75571130244657e-06,0.0,3324.46,6444000
0.0,4.5690838858352024e-08,896,9.228979855545386e-06,8.893447207101859e-05,0.0,-922.2100264371326,332,2.1972253163182547,2.935989768805926e-10,-2.4094663679094005e-06,1.0180898672150257e-06,0.0,-2.194592940967232e-06,4.5690838858352024e-08,9.381418267558183e-06,0.0,3324.46,6451200
0.0,3.869496028875495e-08,897,1.20283972703482e-05,0.00012088787222365358,0.0,-192.85459212971742,332,2.197225296793791,2.8897724083635806e-10,-2.0574876972741498e-06,1.2619360439377008e-06,0.0,-2.1824661560631267e-06,3.869496028875495e-08,1.2173646466781411e-05,0.0,3324.46,6458400
0.0,6.211686245213448e-08,898,8.187212691121922e-06,7.966703378261604e-05,0.0,-1604.7046549104887,332,2.1972253500090706,2.5939664320430726e-10,-2.184260243969016e-06,9.468220613012396e-07,0.0,-2.0431884671122323e-06,6.211686245213448e-08,8.310151191037693e-06,0.0,3324.49,6465600
0.0,4.207925148054917e-09,899,8.627712703129017e-06,8.994733951494834e-05,0.0,-494.94074424881154,332,2.1972253078159203,5.825267307493195e-10,1.0260034364027644e-06,1.438201816659804e-06,0.0,1.3576768807137446e-06,4.207925148054917e-09,8.749073527972675e-06,0.0,3324.49,6472800
0.0,8.664292619701926e-09,900,8.864501460199264e-06,8.507362199302694e-05,0.0,-1174.2109131291666,332,2.197225303407069,3.3513439070973453e-10,-6.249620766221905e-07,1.1686691604930594e-06,0.0,-7.51169065240701e-07,8.664292619701926e-09,8.994115722181072e-06,0.0,3324.49,6480000
0.0,2.5826916678187894e-08,901,1.0734492101220447e-05,0.00010300970420154024,0.0,-9.513966003457705,332,2.1972253222156453,3.176685542922014e-10,-1.4885084129941279e-06,1.1207746470661035e-06,0.0,-1.54167960763701e-06,2.5826916678187894e-08,1.0842202066530467e-05,0.0,3324.49,6487200
0.0,5.897638909897508e-08,902,8.949159839071326e-06,8.420012840843136e-05,0.0,-1131.6432168964168,332,2.1972253474072807,2.1172559054655409e-10,-2.0883040958764357e-06,9.316815942592606e-07,0.0,-2.313902500968909e-06,5.897638909897508e-08,9.093217287976412e-06,0.0,3324.49,6494400
0.0,7.611345287133062e-08,903,1.3997313093050306e-05,0.0001346038524108477,0.0,-451.6052260110492,332,2.1972253316735464,4.6044572307658683e-10,-2.1437833659452915e-06,1.4580957887330804e-06,0.0,-1.8897628257443686e-06,7.611345287133062e-08,1.4115891130768342e-05,0.0,3324.51,6501600
0.0,6.82744418427075e-08,904,8.226501595062236e-06,9.596174959373654e-05,0.0,-1533.009766194972,332,2.1972253485615294,3.7561274547647484e-10,-1.4954162460963205e-06,1.233754436814057e-06,0.0,-1.318934574699528e-06,6.82744418427075e-08,8.354250735452623e-06,0.0,3324.51,6508800
0.0,-3.292568484920051e-08,905,9.92432370915753e-06,8.989576002576656e-05,0.0,-520.4712437016939,332,2.197225352535172,3.188708971635612e-10,3.6864204056524826e-07,1.304218764448206e-06,0.0,3.938031561698854e-07,-3.292568484920051e-08,1.0055165104161885e-05,0.0,3324.51,6516000
0.0,2.9569029371537844e-08,906,9.749654037136677e-06,9.010201291973304e-05,0.0,-1064.8692833948514,332,2.1972253464327918,3.4897917766128975e-10,-1.8733562224129389e-06,1.071417966879339e-06,0.0,-1.7595626668575994e-06,2.9569029371537844e-08,9.901478900414552e-06,0.0,3324.51,6523200
0.0,7.609549673875332e-08,907,9.508407743647957e-06,9.252784041220614e-05,0.0,-888.9015281300508,332,2.197225269769865,3.266525633702774e-10,-1.8411509477645267e-06,1.0461486593643394e-06,0.0,-1.544159039436566e-06,7.609549673875332e-08,9.625385606498745e-06,0.0,3324.51,6530400
0.0,5.428765039459915e-08,908,1.1809633953823573e-05,0.00011851216036506779,0.0,-329.87146897024576,332,2.1972253426073722,3.920025509011098e-10,-1.3475141556401293e-06,1.3379907955218527e-06,0.0,-1.1875645176906071e-06,5.428765039459915e-08,1.1948838473156484e-05,0.0,3324.51,6537600
0.0,2.247714178967923e-08,909,9.257860935564718e-06,8.830516885015542e-05,0.0,-1453.256489161625,332,2.1972253119314784,3.457712007072342e-10,-8.893150511594606e-07,1.0373932163956467e-06,0.0,-8.494150753657072e-07,2.247714178967923e-08,9.388632396390555e-06,0.0,3324.54,6544800
0.0,-1.4875273040833063e-08,910,9.110161445443627e-06,8.830949524097931e-05,0.0,-736.6514392991136,332,2.197225351333618,3.087282937324741e-10,1.0272298437196178e-06,1.3161893232353345e-06,0.0,8.786180055198986e-07,-1.4875273040833063e-08,9.234486827402916e-06,0.0,3324.54,6552000
0.0,-2.0074090460968966e-08,911,8.856879433735878e-06,8.055420292129186e-05,0.0,-1092.0215115189426,332,2.1972253598990266,2.403539687101373e-10,2.498001856161535e-07,1.0633267419303028e-06,0.0,4.305459770360916e-07,-2.0074090460968966e-08,8.997395193824455e-06,0.0,3324.54,6559200
0.0,2.5815391878835258e-08,912,1.1231299176170364e-05,0.00011188586902511015,0.0,-50.52713356235356,332,2.1972253457862867,3.0454737744467097e-10,-9.789616412108387e-07,1.1798880522191255e-06,0.0,-9.172344322054027e-07,2.5815391878835258e-08,1.137530313373706e-05,0.0,3324.54,6566400
0.0,2.9772504809515104e-08,913,8.808710124381177e-06,8.891387722457313e-05,0.0,-1243.1441500894323,332,2.1972253453479245,3.0660758792361573e-10,-7.756372122402531e-07,9.835193120798252e-07,0.0,-6.840105018985532e-07,2.9772504809515104e-08,8.949342068453904e-06,0.0,3324.54,6573600
0.0,-1.3149202770512686e-08,914,1.2263127498362826e-05,0.00011955279598496376,0.0,-511.00154764577195,332,2.1972253169174545,4.2201762381199005e-10,-7.012689706269942e-07,1.322246277500568e-06,0.0,-7.84628018537761e-07,-1.3149202770512686e-08,1.2411291671265154e-05,0.0,3324.58,6580800
0.0,1.860718192453393e-08,915,7.999062296275068e-06,9.030926394923463e-05,0.0,-1783.9318441886373,332,2.1972253363662295,3.310275080618752e-10,-3.5761567129042247e-07,1.0922690954039995e-06,0.0,-5.191120034227864e-07,1.860718192453393e-08,8.124933856620718e-06,0.0,3324.58,6588000
0.0,-5.7496791091077924e-08,916,9.874485631457215e-06,9.099923322223513e-05,0.0,-167.92866645228295,332,2.1972253447014194,3.729160745503758e-10,1.5795901585107911e-06,1.3821377365389899e-06,0.0,1.7604364118870849e-06,-5.7496791091077924e-08,9.995155189261686e-06,0.0,3324.58,6595200
0.0,1.2296141988208488e-08,917,9.954553053549392e-06,0.00010221749696710435,0.0,-858.9604032023685,332,2.197225316258334,3.4050226662851227e-10,-8.518991646060014e-07,1.136242781193979e-06,0.0,-6.114911018317966e-07,1.2296141988208488e-08,1.010756544105178e-05,0.0,3324.58,6602400
0.0,-1.172446039404607e-08,918,1.0527008207751867e-05,9.974287578340784e-05,0.0,-566.1920843458934,332,2.1972253103672514,2.948720227486425e-10,-2.0457282939472742e-07,1.098145932729292e-06,0.0,6.4031278931621575e-09,-1.172446039404607e-08,1.0647495661812753e-05,0.0,3324.58,6609600
0.0,6.32025467270677e-10,919,1.0968832917239138e-05,0.00011059772652435523,0.0,-522.2320435765686,332,2.1972252896443876,3.038627251577623e-10,1.0824043412786113e-07,1.1906765791645134e-06,0.0,1.4456466775801276e-07,6.32025467270677e-10,1.1099927703305133e-05,0.0,3324.58,6616800
0.0,2.299642363850522e-08,920,9.422428476293517e-06,9.099353172067433e-05,0.0,-1310.5235624084303,332,2.197225326479427,3.1025035932014154e-10,2.66883189941217e-07,1.0583401167038157e-06,0.0,4.2706638439422955e-07,2.299642363850522e-08,9.539884365521869e-06,0.0,3324.55,6624000
0.0,-1.4041617160579167e-08,921,9.316440598409387e-06,0.00010227600978838707,0.0,-831.6106156880517,332,2.197225308096598,5.615304858039762e-10,1.9163155619191775e-06,1.3915181753102617e-06,0.0,2.0124569087850413e-06,-1.4041617160579167e-08,9.45715434214536e-06,0.0,3324.55,6631200
0.0,-6.815970933281854e-08,922,9.187244858359376e-06,8.292594683436491e-05,0.0,-956.1669812043443,332,2.197225346861693,3.285897695765826e-10,1.8277868178296152e-06,1.0973901621297019e-06,0.0,1.783870326757328e-06,-6.815970933281854e-08,9.32463641848523e-06,0.0,3324.55,6638400
0.0,-2.1749024168045268e-08,923,1.1579285520075585e-05,0.00011332462918527117,0.0,-226.0431063347929,332,2.1972253016946173,3.8750274767073917e-10,5.249763739257372e-07,1.1975201166081462e-06,0.0,3.478808533801256e-07,-2.1749024168045268e-08,1.17453998267359e-05,0.0,3324.55,6645600
0.0,2.42798147153693e-09,924,7.946192956286052e-06,7.635984764151268e-05,0.0,-1316.5993172635415,332,2.197225312880738,1.9804908274132894e-10,2.521793324763386e-07,8.466767929206494e-07,0.0,1.455579146947272e-07,2.42798147153693e-09,8.060819801989008e-06,0.0,3324.55,6652800
0.0,1.8831903102196664e-08,925,1.2750121459783076e-05,0.000118873514727484,0.0,-219.59577496723523,332,2.1972253175576526,3.808118095537951e-10,-2.162902139848448e-07,1.2521343381307591e-06,0.0,-4.4147693212865975e-07,1.8831903102196664e-08,1.2891324060543893e-05,0.0,3324.55,6660000
0.0,-1.1535625283393756e-08,926,9.060795823712073e-06,9.300221447501051e-05,0.0,-1538.0490027929773,332,2.197225312723054,2.788339758772675e-10,-3.754471861885096e-07,1.0622813074593488e-06,0.0,-3.739940581621366e-07,-1.1535625283393756e-08,9.21918406209191e-06,0.0,3324.55,6667200
0.0,-3.6732449946306627e-08,927,1.0230127103220842e-05,9.814418758836567e-05,0.0,-24.461637269160736,332,2.197225304722155,4.0048196921487985e-10,1.8812216427606085e-06,1.382541063345625e-06,0.0,1.71386865609195e-06,-3.6732449946306627e-08,1.038903207967133e-05,0.0,3324.55,6674400
0.0,3.250182314953461e-08,928,9.611142603755666e-06,9.728548672564898e-05,0.0,-1439.4886113486973,332,2.1972253039463485,3.607303400738802e-10,-1.0789901343298937e-06,1.1557294224268728e-06,0.0,-1.273432028918907e-06,3.250182314953461e-08,9.751245677501441e-06,0.0,3324.55,6681600
0.0,6.343692113032154e-08,929,1.0618539783634456e-05,0.00010325459330575751,0.0,-826.4771711592731,332,2.1972253219948876,4.3513225832961004e-10,-1.5119358894321614e-06,1.151333165427603e-06,0.0,-1.2417094139749451e-06,6.343692113032154e-08,1.0776002319882342e-05,0.0,3324.55,6688800
0.0,-1.0645476021791256e-08,930,1.161917306196828e-05,0.00011222750846695725,0.0,-771.9501186281727,332,2.1972253003006887,3.122564016656732e-10,-1.225724678514029e-06,1.2116572147748903e-06,0.0,-1.2639347261600253e-06,-1.0645476021791256e-08,1.1771426615646014e-05,0.0,3324.55,6696000
0.0,-7.76673669538535e-09,931,1.1746146407934552e-05,0.00011275591901541778,0.0,-1234.1803344671594,332,2.19722528371546,4.199999398897709e-10,-1.3608026218629259e-06,1.2580057246269917e-06,0.0,-1.453807128839715e-06,-7.76673669538535e-09,1.1864953183615198e-05,0.0,3324.51,6703200
0.0,-4.286096599964976e-09,932,1.0145814008988885e-05,0.0001075157952668281,0.0,-864.3838135182574,332,2.1972253036593634,3.909536222501939e-10,8.208738825241576e-08,1.4471449934304345e-06,0.0,4.488807991806642e-08,-4.286096599964976e-09,1.0288932658478903e-05,0.0,3324.51,6710400
0.0,-3.3302687970618654e-08,933,8.98013287832446e-06,8.197461440895722e-05,0.0,-696.3061281438353,332,2.1972252802495604,2.3264630412977172e-10,7.526166294728042e-07,1.153089611515606e-06,0.0,5.620362043674296e-07,-3.3302687970618654e-08,9.102105574856764e-06,0.0,3324.51,6717600
0.0,3.1405849816171825e-09,934,1.0665990854720674e-05,0.0001038795339860328,0.0,-391.9770427301384,332,2.197225317690107,2.6628440936993144e-10,-1.8051262124817499e-06,1.141728233767204e-06,0.0,-1.846576814660607e-06,3.1405849816171825e-09,1.0814658076475056e-05,0.0,3324.51,6724800
0.0,4.855685672031757e-08,935,8.833528637389478e-06,8.883770423944085e-05,0.0,-1537.9537298842681,332,2.1972252972920736,3.098235698646227e-10,-1.3462552348266776e-06,1.0397751240055152e-06,0.0,-1.361635359142035e-06,4.855685672031757e-08,8.975053563385394e-06,0.0,3324.51,6732000
0.0,3.2969777195973886e-08,936,1.3784305307403486e-05,0.00013150358425785604,0.0,-159.4295482937177,332,2.1972253058500275,4.435203531434685e-10,-1.8275011465460324e-06,1.3906316127805546e-06,0.0,-1.8320260803375928e-06,3.2969777195973886e-08,1.3929841942303055e-05,0.0,3324.35,6739200
0.0,2.1748288347901118e-08,937,7.742359178055025e-06,7.57280308415142e-05,0.0,-2150.3260410565326,332,2.197225335249825,2.027060689652671e-10,-1.8957566001389192e-06,8.821573988233273e-07,0.0,-1.89207151081655e-06,2.1748288347901118e-08,7.86417666475697e-06,0.0,3324.35,6746400
0.0,7.498080304212981e-09,938,9.96692387628981e-06,0.0001019880530718361,0.0,-26.93516981690649,332,2.1972253381890594,5.377470983357024e-10,8.171036676835845e-07,1.5298942403808027e-06,0.0,1.0588912928247313e-06,7.498080304212981e-09,1.0093319981821865e-05,0.0,3324.35,6753600
0.0,1.3143166838546798e-08,939,9.386308870897583e-06,8.734843452058252e-05,0.0,-1228.0661231914844,332,2.197225331988915,2.044634508049062e-10,-1.590558818418291e-06,9.65954828330664e-07,0.0,-1.4768435795198614e-06,1.3143166838546798e-08,9.548920859606098e-06,0.0,3324.35,6760800
0.0,4.464133063281466e-08,940,1.0008542438144137e-05,0.00010015202142072165,0.0,-405.87256237383247,332,2.1972253154383763,2.626352923498738e-10,-1.2476614216614106e-06,1.1131051523973093e-06,0.0,-1.171473303958647e-06,4.464133063281466e-08,1.0140214281798017e-05,0.0,3324.35,6768000
0.0,4.217604182794987e-08,941,1.1437642184943351e-05,0.00011220165548415086,0.0,-748.6927446142074,332,2.197225330084089,3.22835936935207e-10,-1.3411098819013143e-06,1.2049994572004272e-06,0.0,-1.3088916985743146e-06,4.217604182794987e-08,1.1596336052936374e-05,0.0,3324.35,6775200
0.0,6.026891426896977e-08,942,1.0387693957202721e-05,9.710554352593182e-05,0.0,-1012.3886221276075,332,2.197225307894762,3.2275472863993317e-10,-8.052287122704229e-07,1.0867881069502007e-06,0.0,-7.091735338797129e-07,6.026891426896977e-08,1.0526992659746703e-05,0.0,3324.4,6782400
0.0,1.877594449880189e-08,943,7.811802431392482e-06,8.844023226316722e-05,0.0,-1133.8577507985299,332,2.197225330008401,3.0311217836274843e-10,9.984135145400965e-08,1.1279479678298798e-06,0.0,9.474339963825667e-08,1.877594449880189e-08,7.921350714591806e-06,0.0,3324.4,6789600
0.0,-1.497937601919894e-08,944,9.484845402422664e-06,8.46687076992438e-05,0.0,-808.112769580222,332,2.197225302867788,3.845109888539638e-10,6.44257438280245e-07,1.1792865733466882e-06,0.0,7.332192800906894e-07,-1.497937601919894e-08,9.623770640575196e-06,0.0,3324.4,6796800
0.0,2.2320334234756404e-08,945,1.0273596896856887e-05,9.690937750976878e-05,0.0,-574.6685790639517,332,2.1972253439918394,2.76668744103916e-10,-7.347405005081318e-07,1.0496722443114038e-06,0.0,-6.51487557968133e-07,2.2320334234756404e-08,1.0394409861491145e-05,0.0,3324.4,6804000
0.0,4.565568799449805e-08,946,9.851664815215299e-06,9.934959900709858e-05,0.0,-1222.3887844498383,332,2.1972253202950514,3.090724076420195e-10,-7.998175105111783e-07,1.114165026164247e-06,0.0,-9.412173609791916e-07,4.565568799449805e-08,1.0019309309874405e-05,0.0,3324.4,6811200
0.0,1.503181658181731e-08,947,1.2742717441871946e-05,0.00012501941671741535,0.0,-11.452787537442314,332,2.1972253159240442,4.474584852903057e-10,-1.2377108182534635e-06,1.3316175039778434e-06,0.0,-1.0141612863127874e-06,1.503181658181731e-08,1.2870887093778453e-05,0.0,3324.26,6818400
0.0,-6.3456483847517276e-09,948,8.489272859791859e-06,8.225567826528617e-05,0.0,-1898.8308573011936,332,2.197225283251868,2.2354043569050386e-10,-5.49839540366879e-07,9.403785398358977e-07,0.0,-5.181453062338927e-07,-6.3456483847517276e-09,8.617072675620978e-06,0.0,3324.26,6825600
0.0,-8.649878110473421e-08,949,9.313275119945389e-06,9.094546448916424e-05,0.0,-221.79155143884125,332,2.197225344143216,4.2923002444955973e-10,2.9142544174341496e-06,1.3395963476655225e-06,0.0,2.987369170901747e-06,-8.649878110473421e-08,9.415290585287968e-06,0.0,3324.26,6832800
0.0,-1.0404157151898503e-08,950,9.001187880005184e-06,8.629054089592605e-05,0.0,-1303.959629361144,332,2.197225337908382,2.5903520783270964e-10,6.570721328522172e-08,1.0004273564274161e-06,0.0,1.0692939293939783e-08,-1.0404157151898503e-08,9.130214170859686e-06,0.0,3324.26,6840000
0.0,-9.85985597651196e-09,951,1.1041772431041418e-05,0.00010372021920221431,0.0,-247.45256255166552,332,2.1972253051605173,2.793287949867697e-10,-3.4580925703738057e-07,1.1102468438004323e-06,0.0,-2.1687196350909474e-07,-9.85985597651196e-09,1.1176311589798343e-05,0.0,3324.26,6847200
0.0,1.2944565199981832e-09,952,1.0157493961386877e-05,9.511632275218194e-05,0.0,-751.3787532984737,332,2.197225324426378,2.7667128735884575e-10,-2.546569078657309e-07,1.0277356903886028e-06,0.0,-3.072860518058304e-07,1.2944565199981832e-09,1.0282921285027537e-05,0.0,3324.26,6854400
0.0,-3.460570853345885e-08,953,1.1823583814478124e-05,0.00012002203211664968,0.0,-676.781824042179,332,2.1972253122657697,4.813070262616166e-10,-2.223663413769737e-08,1.2856981089661787e-06,0.0,5.4762530198814986e-08,-3.460570853345885e-08,1.1938926875799817e-05,0.0,3324.23,6861600
0.0,-1.1414639028936774e-08,954,9.98801856190338e-06,0.00011197222261078243,0.0,-1131.5493264545496,332,2.1972253061318523,3.8263228071953875e-10,8.461225383854374e-07,1.370567218436027e-06,0.0,9.797374260120937e-07,-1.1414639028936774e-08,1.0139372439779935e-05,0.0,3324.23,6868800
0.0,-5.897559850803e-08,955,9.016132059904294e-06,8.057536016250524e-05,0.0,-601.8697334460511,332,2.197225352538612,3.056583627764276e-10,2.8580221347843686e-06,1.2570639161344194e-06,0.0,3.012364743180948e-06,-5.897559850803e-08,9.132462943954388e-06,0.0,3324.23,6876000
0.0,-2.872238597449027e-08,956,1.0836907821146172e-05,0.00010747342744806881,0.0,-694.1059014801024,332,2.1972253048769725,2.926499416609368e-10,5.226079898694212e-07,1.1717727955040624e-06,0.0,5.513492500180807e-07,-2.872238597449027e-08,1.0972721077239384e-05,0.0,3324.23,6883200
0.0,5.416614444482285e-09,957,9.598799299942982e-06,9.90639474502786e-05,0.0,-1103.1515677281345,332,2.1972253595678892,2.928866743022946e-10,9.856645417373957e-07,1.1226980408156137e-06,0.0,1.140961451175144e-06,5.416614444482285e-09,9.732311157155706e-06,0.0,3324.23,6890400
0.0,-6.025287576682596e-08,958,1.1924456998631181e-05,0.00011266850675072633,0.0,-71.54697564053944,332,2.1972253390090173,3.492046677743957e-10,1.3867316530576564e-06,1.1823464967290838e-06,0.0,1.5465901788375645e-06,-6.025287576682596e-08,1.2031808710239741e-05,0.0,3324.18,6897600
0.0,-1.0735967228007155e-08,959,9.168657339434806e-06,8.96527800318881e-05,0.0,-1623.1128472200937,332,2.197225308787255,2.722914600506018e-10,1.8223054529178807e-06,1.0359728178266026e-06,0.0,1.9327062353472674e-06,-1.0735967228007155e-08,9.3037519034176e-06,0.0,3324.15,6904800
