P09:episode_rewards,advantage_norm,P01:episode_rewards,value_loss,explained_variance,PMM:episode_rewards,fps,grad_norm,policy_loss,policy_entropy,episode_length,epoch_idx,frames
63.10000000000001,2.426932447552681,10.0,0.049420401907991615,-1.3575829589366912,38.22,215,1.0171379462040226,-0.005446606569748837,1.0843342852592468,937.31,354,2832000
63.10000000000001,3.400136598944664,10.0,0.2532797676534392,0.7560019719600678,38.77,215,3.729074465652918,-0.01942857267335057,1.0590078139305115,915.11,355,2840000
63.10000000000001,2.5330681121349334,10.0,0.05134667093399912,0.7011922729015351,39.88,215,1.2737077820566898,-0.009365246637025848,1.025310423374176,900.83,356,2848000
64.50000000000004,2.5072948491573332,10.9,0.04541458091698587,0.6602670520544052,42.01,215,0.8170456381867838,-0.01202054214767486,0.9828189647197724,935.17,357,2856000
76.10000000000001,2.344884362220764,14.9,0.041289303665980694,0.6649818646907807,47.04,214,0.77709974603731,-0.01864864438655786,1.0434419572353364,1008.4,358,2864000
76.10000000000001,2.170961408615112,17.0,0.03616820042021573,0.6844774562120438,49.13,214,0.7753899244468286,-0.01886691034655087,1.0207696574926377,1043.85,359,2872000
76.10000000000001,2.2081915479898453,18.900000000000002,0.03809202832169831,0.642622183561325,50.32,214,0.7554896883460981,-0.01449828883029113,1.0467627584934234,1056.23,360,2880000
77.0,2.1925916904211045,18.900000000000002,0.036739766197279096,0.7046705055236816,51.42,214,0.7991297412255445,-0.012754595586447976,1.0346780133247375,1077.15,361,2888000
76.0,2.3306339240074156,18.900000000000002,0.04193038064986467,0.6553575932979584,50.86,214,0.8260891990870437,-0.018231683310586957,1.0626913952827453,1072.57,362,2896000
76.10000000000001,2.351008276939392,18.900000000000002,0.04149894901551306,0.674427273273468,51.27,214,0.7984550721892082,-0.016590766803128643,1.0559338581562043,1075.56,363,2904000
76.10000000000001,2.25328430891037,17.0,0.040525564975105226,0.5411469233036041,50.43,214,0.7699346280921712,-0.014731675990194617,0.968738203723915,1068.79,364,2912000
73.30000000000003,2.250536341071129,17.0,0.039989946982823314,0.6601746869087219,49.28,214,0.7090208611665564,-0.015987309810298028,1.0664373940229417,1058.87,365,2920000
76.0,2.492090258598328,15.9,0.04651882790960372,0.6069208920001984,48.81,213,0.9431727533683109,-0.02483470545441378,1.0013903015851975,1039.47,366,2928000
76.20000000000002,2.0032561933994293,17.8,0.030280441185459493,0.6277416896820068,49.84,213,0.6986162876642881,-0.0026924470849189674,1.03657732129097,1044.47,367,2936000
76.20000000000002,2.343764336705208,25.8,0.04366434536408633,0.6350068193674088,52.16,213,0.8466950132051062,-0.017117369468323887,1.0156587821245193,1079.47,368,2944000
80.20000000000002,2.883225395679474,28.9,0.08711609099525958,0.605688185095787,55.0,213,1.5103268612311467,-0.007286246144212782,1.0176993668079377,1111.8,369,2952000
79.10000000000001,2.4060671985149384,27.9,0.04572901469655335,0.678073770403862,54.27,213,1.004851771558932,-0.030731924137944587,1.0319329011440277,1120.79,370,2960000
79.10000000000001,2.1133344668149947,27.9,0.03419813965447247,0.6970863330364228,54.14,213,0.7041456789808117,-0.012686634827114176,1.0411309546232224,1119.21,371,2968000
76.20000000000002,2.166365014910698,26.900000000000002,0.03668169029289856,0.6761908078193665,52.44,213,0.6643828191927541,-0.005217505527543836,1.0553022998571395,1105.27,372,2976000
78.0,2.392068496346474,26.0,0.04433537881588563,0.6255339908599854,53.32,213,0.7209779507167378,-0.013511178639018908,1.0097083967924119,1111.64,373,2984000
78.0,2.3122971272468567,27.8,0.04122589052654803,0.6710977238416672,53.84,213,0.7738214082665787,-0.01850388132588705,1.0413130354881286,1104.38,374,2992000
74.10000000000001,2.347643231153488,15.9,0.04258853137260303,0.01825681924819946,47.55,212,0.8121928263760323,-0.024190299437905197,1.1455612382292748,1000.05,375,3000000
62.0,1.3312382966279983,0.0,0.015307178926304914,-0.38841183423995973,21.59,212,0.3328084141785276,0.005535892643820262,1.3291925984621047,561.33,376,3008000
58.10000000000001,2.1986583214998245,0.0,0.035948160672560334,0.6487441283464431,19.19,212,0.8262727486570491,-0.005463913131970912,1.0529679256677626,518.53,377,3016000
58.10000000000001,2.4272071182727815,0.0,0.047124560298398135,0.6105716770887375,18.84,212,0.8918504900986486,-0.02026579361059703,1.0687868791818618,508.35,378,3024000
55.10000000000001,2.1801154774427416,0.0,0.03764448020141572,0.668797933459282,18.19,212,0.7156409404797976,-0.01156687216269347,1.028518243432045,503.15,379,3032000
52.20000000000002,2.159549443721771,0.0,0.03535673019941896,0.6772967034578323,17.97,212,0.668437986658509,-0.012308766093919985,1.017075926065445,506.63,380,3040000
50.10000000000001,2.3542174339294433,0.0,0.042114711466711016,0.7018244588375091,18.44,212,0.7543698590806105,-0.012089649156114319,1.0358810889720917,523.12,381,3048000
54.60000000000005,2.1322174698114393,0.0,0.03401401266921312,0.6797412645816803,20.61,212,0.7220691091705044,-0.014925704420311376,1.0406931710243226,554.52,382,3056000
63.300000000000026,2.3938272833824157,0.0,0.04571664062794298,0.6397391247749329,24.32,211,0.7918577052755593,-0.022314992671017535,1.0266997796297073,607.21,383,3064000
64.20000000000002,2.242994177341461,0.0,0.03838939498178661,0.6566520482301712,26.66,211,0.9914560897969461,-0.015424069200853409,1.0037543922662735,648.69,384,3072000
66.20000000000002,2.240818434357643,0.0,0.039490958601236345,0.655450479388237,30.42,211,0.7468368854125377,-0.020410254769958554,1.0428959465026855,716.83,385,3080000
69.0,2.276472628712654,0.0,0.03885774518828839,0.6700326198339462,33.8,211,0.7754914396180681,-0.0161707262773416,1.0564295881986618,775.21,386,3088000
69.20000000000002,2.135500745177269,1.0,0.03671130979899317,0.6565525150299072,38.4,211,0.7055619417297148,-0.0144826615639613,1.0561056768894195,863.71,387,3096000
70.10000000000001,2.492010992765427,1.0,0.0471377817587927,0.6352856463193893,41.94,211,0.8153856985686191,-0.014468399485340342,1.0422640377283097,933.57,388,3104000
71.10000000000001,2.21007150888443,2.0,0.03659912820905447,0.6457483130693435,45.92,211,0.7643222365227181,-0.011659361216006801,1.0541522580385208,999.13,389,3112000
77.0,2.1758155184984207,23.700000000000003,0.035764241879805925,0.6378254687786102,50.71,211,0.660300667270801,-0.010312508384813554,1.0715137195587159,1085.04,390,3120000
77.0,2.5110566103458405,26.900000000000002,0.048067382290028035,0.6460714703798294,52.36,211,0.83115527915354,-0.02019461061432594,1.068224629163742,1112.92,391,3128000
80.30000000000003,2.257749456167221,34.0,0.038568236576393244,0.6544293934106826,55.47,211,0.8254113301696887,-0.016799584387335927,1.061476904153824,1155.95,392,3136000
83.20000000000002,2.167251210808754,34.0,0.03563593110069632,0.6222533106803894,57.84,211,0.6937653878337171,-0.008312710819300264,1.0662104934453964,1183.01,393,3144000
83.20000000000002,2.202458200454712,34.0,0.036857032580301166,0.6804799830913544,58.11,211,0.675005448564053,-0.010517276066821069,1.0753013378381728,1184.6,394,3152000
80.10000000000001,2.4410298252105713,34.0,0.045769654763862494,0.6706732511520386,56.7,211,0.8397512234455954,-0.02544286777381785,1.0536937713623047,1166.64,395,3160000
77.30000000000003,2.2297278785705568,34.0,0.03740787512622774,0.6435401475429535,56.26,211,0.7863666189614941,-0.017374822022393346,1.0299431091547013,1153.46,396,3168000
77.30000000000003,2.4553235220909118,33.9,0.04660863297060132,0.6479411482810974,56.7,211,0.8797464186769379,-0.012951538938796147,1.054947360754013,1156.21,397,3176000
81.20000000000002,2.3174204587936402,34.0,0.04412274185568094,0.6484088385105133,57.77,211,0.797833820273502,-0.019130546678206885,1.0564488047361373,1163.57,398,3184000
81.20000000000002,2.144207758307457,33.9,0.037325574522837995,0.679633002281189,57.1,211,0.7651362005406489,-0.0161069378972752,1.0644627624750138,1160.56,399,3192000
85.20000000000002,2.9203999561071394,33.0,0.06840854316018521,0.5898104417324066,59.65,211,1.2793076102689047,-0.009426043169296463,1.0342105555534362,1165.08,400,3200000
92.60000000000005,2.0304102152585983,33.0,0.03318379074335098,0.6842231148481369,60.67,210,0.6942662173342352,-0.017200702480040492,1.0600052499771118,1169.47,401,3208000
92.60000000000005,2.1900956243276597,33.0,0.03652438415680081,0.6297647488117218,60.94,210,0.6911423623955381,-0.010321170618699398,1.05051593542099,1172.23,402,3216000
101.10000000000001,2.2658493238687516,34.0,0.04035786341875792,0.6547368556261063,62.93,210,0.71253956549867,-0.019774694796360563,1.0747798442840577,1184.73,403,3224000
101.10000000000001,2.280867390036583,33.9,0.040862939041107896,0.6564612531661987,62.76,210,0.7639950847704304,-0.022867714370013347,1.0508833914995193,1182.83,404,3232000
101.10000000000001,2.1897996252775194,38.900000000000006,0.03637865569908172,0.6317430901527404,64.01,210,0.8664264215745102,-0.01782089052518131,1.0336197876930238,1205.34,405,3240000
109.0,2.929532912373543,39.0,0.18982120255939663,0.20227285742759704,66.43,210,1.4361030678521243,-0.021363246801774947,1.0460392051935197,1233.01,406,3248000
109.0,2.6683723390102387,39.0,0.09043648412916809,0.6511132097244263,67.43,210,1.149424039654706,-0.018624545017009952,1.047742073535919,1232.35,407,3256000
109.0,2.3661029213666915,37.60000000000001,0.04514517773874104,0.6265511375665664,66.87,210,0.8290760598728604,-0.02314930908556562,1.0396976178884507,1219.75,408,3264000
109.0,2.276334872841835,38.900000000000006,0.03967846350744367,0.6581847715377808,68.15,210,0.6997861127946337,-0.013421173229726264,1.0584082573652267,1225.14,409,3272000
109.10000000000001,2.2306698995828627,37.60000000000001,0.03667506349273026,0.6600374019145966,69.14,210,0.8043106808513102,-0.014297441728413105,1.02420037150383,1231.85,410,3280000
109.10000000000001,2.709609017968178,28.4,0.06441381754819303,0.01495766818523407,65.74,209,1.0095333305082155,-0.03164687503827736,0.9985410684347152,1186.16,411,3288000
109.0,2.183746237754822,17.9,0.037818159027956426,0.5313163208961487,62.3,210,0.6995907945142392,-0.016556354349304456,1.050646762251854,1135.71,412,3296000
102.10000000000001,2.0031613510847093,14.0,0.029604311850853264,0.5379900288581848,55.7,210,0.6652132322922124,-0.00671402447973378,1.0761832702159881,1074.42,413,3304000
102.10000000000001,2.2545252507925033,14.0,0.037944373451173304,0.6543409436941147,55.04,209,0.6760602359524637,-0.007087722669821233,1.048121473789215,1065.24,414,3312000
91.10000000000001,2.5518261682987213,14.0,0.05057956793345511,0.5284065145254135,53.45,209,0.8591941364242365,-0.011068360898643732,1.042331525683403,1052.45,415,3320000
90.10000000000001,2.152485451102257,14.0,0.039937119144015015,0.678752635717392,52.8,210,0.657248329545103,-0.017597381853556728,1.0399597227573394,1045.24,416,3328000
89.10000000000001,2.226802803277969,14.0,0.041116218990646304,0.661643055677414,52.17,210,0.793043747171037,-0.017806390896439553,1.0527070152759552,1042.27,417,3336000
87.20000000000002,2.381447601914406,14.0,0.04301835849881172,0.6664237821102142,51.99,209,0.7041205300216851,-0.024693700207863004,1.1055238461494445,1040.3,418,3344000
83.20000000000002,1.9504661655426025,14.0,0.029606830812990665,0.7111607605218887,50.38,209,0.5980734778773966,-0.014712776575879615,1.0866742527484894,1028.03,419,3352000
78.40000000000003,2.4214457392692568,14.0,0.04423610102385282,0.6502189028263092,47.82,209,0.7756987554810398,-0.012536549158448906,1.0615201890468597,1016.61,420,3360000
83.10000000000001,2.210209782123566,14.0,0.03665004870854318,0.6412188076972961,49.2,209,0.6972679689189094,-0.015228246080514509,1.063274696469307,1039.37,421,3368000
78.0,2.4092670887708665,14.0,0.04430232747457921,0.6232227814197541,47.55,210,0.7800528032085814,-0.01346293032518588,1.056049667596817,1027.51,422,3376000
78.0,2.2523753207921984,14.0,0.03981562100350857,0.6540812039375306,46.92,209,0.7995779765846386,-0.022958950586616993,1.0318541580438614,1021.55,423,3384000
78.0,2.3130983877182008,16.700000000000003,0.042425388041883706,0.6623996365070343,48.52,209,0.7222462665186358,-0.016343604691437575,1.0337749171257018,1043.01,424,3392000
78.0,2.2240042376518248,17.9,0.039197270385921,0.6432470846176147,49.95,209,0.7122678860186947,-0.017914359680435154,1.0286041164398194,1061.09,425,3400000
82.20000000000002,2.9833952367305754,24.799999999999997,0.06868116364814342,0.46984864592552184,54.61,209,1.2830288301279305,-0.03039160083135357,0.9108892577886581,1138.29,426,3408000
82.20000000000002,2.241631961464882,26.6,0.039677041741088034,0.6408468747138977,54.67,209,0.9329983162975957,-0.007778008420427795,0.9846942615509033,1132.08,427,3416000
82.20000000000002,2.060625241994858,21.0,0.033654515631496906,0.6686472398042679,53.38,209,0.7116139122293624,-0.010936160704586655,0.9916566920280456,1117.42,428,3424000
82.20000000000002,2.5553899055719373,21.0,0.055764214941300454,0.4845869493484497,52.75,209,0.9645309500546868,-0.021328126044827513,1.0108804380893708,1098.04,429,3432000
84.0,2.087912074327469,21.0,0.03619496276136488,0.7092642736434936,53.17,209,0.6661189369528402,-0.0158058670477476,1.018255548477173,1102.06,430,3440000
82.20000000000002,2.6113107520341874,21.0,0.05428461579140276,0.6221700620651245,53.07,209,0.9532813748917213,-0.022968533886014483,1.0222955465316772,1097.43,431,3448000
84.0,2.043267965912819,21.0,0.03391878577880561,0.6879759079217911,53.54,209,0.6362360659214719,-0.014445433526998386,1.0363391041755676,1093.61,432,3456000
84.0,2.272814613580704,21.0,0.041412791858892885,0.6446704828739166,53.69,208,0.8485539355416977,-0.020467685502953827,1.034560694694519,1097.94,433,3464000
84.10000000000001,3.038682268857956,21.0,0.17566916859243065,-0.15508177518844604,56.49,208,1.463686575241497,-0.021272888097155374,1.0039742022752762,1107.16,434,3472000
85.20000000000002,4.215895706415177,21.0,0.5809131382778286,-0.17519214749336243,58.37,208,5.39006954615435,-0.027211978858031217,1.0209737983345986,1109.05,435,3480000
84.30000000000003,2.20334050655365,21.0,0.037473706146702174,0.6690700405836105,57.72,208,0.7175539644309008,-0.01022822167724371,1.020340511202812,1101.81,436,3488000
87.50000000000004,2.2503720051050187,21.0,0.04280736777000129,0.6342730176448822,58.64,208,0.6942570248647816,-0.009109129126009065,1.0331036353111267,1113.78,437,3496000
92.70000000000006,2.213157182335854,21.0,0.04300519501324743,0.6581762391328811,60.16,208,0.6992719476510234,-0.02173916154890321,1.0388437223434448,1124.91,438,3504000
99.10000000000001,2.720396233201027,21.0,0.06618265502620488,0.7196534150838851,62.26,208,1.6770174404192073,-0.012604781872942112,0.9969797337055206,1128.66,439,3512000
87.50000000000004,2.250269359946251,21.0,0.03762629579752683,0.6759026950597763,61.79,208,0.6971337340828693,-0.011036533832666465,1.0468244963884354,1125.38,440,3520000
104.40000000000003,2.3619729441404345,28.799999999999997,0.046426798892207445,0.6635668671131134,66.67,208,0.7325453191171278,-0.01809337389044231,1.0353440320491791,1165.6,441,3528000
104.40000000000003,2.5186824798583984,36.5,0.048069215901196005,0.6038121867179871,69.36,208,0.8459098659442634,-0.017452330445230473,1.0350061690807342,1193.66,442,3536000
111.30000000000003,2.6045290833711623,42.0,0.05251041797921061,0.57292810857296,74.03,208,0.7835641260863723,-0.018206329464155714,1.0272474563121796,1241.77,443,3544000
111.30000000000003,2.315739986896515,42.0,0.04158322653733194,0.6211285459995269,75.26,208,0.7485426287886127,-0.01663096312098787,1.0249649149179458,1246.12,444,3552000
111.30000000000003,2.5062165880203247,42.0,0.050187220145016906,0.6294515627622604,75.65,208,0.7970249273465589,-0.018398823942989112,1.044411243200302,1250.18,445,3560000
111.30000000000003,2.4922900289297103,44.8,0.052189378240145745,0.7112519550323486,77.98,208,0.9372702020536995,-0.012832130858441815,1.025334624648094,1254.94,446,3568000
111.30000000000003,2.2829477965831755,45.0,0.04498947820160538,0.6715270721912384,78.66,208,0.810912662181446,-0.02601286351462477,1.0248459786176682,1266.28,447,3576000
114.20000000000002,2.5648550349473953,44.9,0.0538543707691133,0.6456049245595932,79.65,208,0.9122651438870959,-0.018352181303198448,1.0181531721353532,1263.56,448,3584000
116.0,2.471760233044624,44.9,0.048271526829339564,0.610398707985878,80.78,208,0.8384096725555366,-0.019010224807134365,0.9981636452674866,1268.09,449,3592000
115.10000000000001,2.6150652968883517,44.9,0.08007601731922477,0.6417566043138504,79.76,208,0.9178585767494394,-0.009046274186111987,0.9590503942966461,1277.49,450,3600000
114.10000000000001,2.6002664059400558,43.0,0.06878047758247703,0.603976383805275,79.04,208,0.9860345704306634,-0.01029842741874745,1.0060609525442124,1266.89,451,3608000
114.10000000000001,2.679124510884285,43.0,0.052469137217849494,0.5728854167461396,78.3,208,1.1703284982903621,-0.02484804933774285,0.9649116575717926,1243.18,452,3616000
114.10000000000001,2.170426400899887,43.0,0.03654720960184932,0.6590087604522705,78.3,208,0.7218813306382647,-0.012426002412539675,1.0465838640928269,1246.03,453,3624000
114.10000000000001,2.118178446292877,43.9,0.03415498343994841,0.6547137570381164,78.07,208,0.7775995686251562,-0.01545220912550576,1.0425461304187775,1237.85,454,3632000
106.80000000000007,2.1053929287195206,43.0,0.035412780430633575,0.6654561471939087,75.81,208,0.7174269443521638,-0.014888693541288377,1.0767388874292374,1231.93,455,3640000
99.50000000000004,2.359002986550331,42.900000000000006,0.04150179406628013,0.6754963546991348,72.65,208,1.0979802122359559,-0.027623548053088597,1.0552947610616683,1204.8,456,3648000
99.50000000000004,2.190300452709198,41.9,0.037591561279259625,0.6790044528245925,72.41,208,0.7844386403299594,-0.006304304981604218,1.0484771466255187,1213.55,457,3656000
99.50000000000004,2.509764534831047,41.9,0.05064271343871951,0.5530709642171859,72.06,208,0.9658685029541368,-0.010040970945265144,1.0196170377731324,1213.65,458,3664000
104.20000000000002,2.644151129126549,41.9,0.056130794361233714,0.6696465110778809,73.79,208,1.0274883259894063,-0.015549599069636315,1.001121722459793,1222.5,459,3672000
106.60000000000005,2.6795568680763244,41.9,0.06077493643388152,0.6437119978666306,75.88,208,0.9658313268142747,-0.011147536862408743,0.9899753642082214,1227.56,460,3680000
100.60000000000005,2.961078325510025,25.700000000000003,0.07208638259617146,-0.3165107858181,69.07,208,1.385385222997047,-0.030992956154514105,0.9886352170258761,1145.99,461,3688000
92.0,1.7584960588812828,0.0,0.025065257418027613,-0.18967264771461487,51.24,207,0.5798594333643302,-0.0004351463890634477,1.1580838626623153,898.79,462,3696000
90.10000000000001,1.9860123878717422,0.0,0.030908403913490475,0.6924098283052444,48.99,207,0.6577445714622938,-0.011462188354344108,1.053584837913513,872.76,463,3704000
87.30000000000003,2.70250614464283,0.0,0.057409069961868224,0.6343646514415741,47.15,207,1.1081123009048781,-0.0351399708869576,0.9969965016841889,856.33,464,3712000
87.30000000000003,2.1351482427120207,0.0,0.035530213385354725,0.6923916494846344,46.74,207,0.6517301684980324,-0.007212880808801856,1.0381494933366775,853.84,465,3720000
87.20000000000002,2.3288267213106155,0.0,0.044243250326253473,0.6332785004377365,47.02,207,0.7183565996853102,-0.017076264186180197,1.0291371709108352,845.78,466,3728000
89.30000000000003,2.5043932086229326,0.0,0.04828465079888702,0.6200536471605301,48.85,207,0.9126863813855195,-0.024637480450910517,0.9999803119897842,865.63,467,3736000
92.0,2.112175281047821,0.0,0.04076553245075047,0.6857642978429794,49.49,207,0.7733613714970686,-0.01639554612687789,1.0095369482040406,872.54,468,3744000
89.10000000000001,2.5601513785123826,0.0,0.052203364176675676,0.617200858592987,47.33,207,0.9902535340010301,-0.023381102696694144,1.0352529373764991,864.59,469,3752000
89.10000000000001,2.3519548374414443,0.0,0.04801813382189721,0.660539048910141,48.52,207,1.0005185880010767,-0.005613287001397111,1.0441619580984116,874.9,470,3760000
88.0,2.2774294090270994,0.0,0.0419320430746302,0.6508085548877716,46.4,207,0.7856619970445853,-0.02265209077624604,1.0035006046295165,877.01,471,3768000
88.0,2.397614452242851,0.0,0.05263749978970736,0.648413645029068,45.08,207,0.9305102412010597,-0.02035179412596335,1.0143736964464187,877.67,472,3776000
90.0,2.3655110734701155,0.0,0.046880983826704324,0.6797702598571778,48.82,207,0.77530224141404,-0.02391351055484847,1.0290507298707963,919.49,473,3784000
90.0,2.331781700849533,0.0,0.04475101680960506,0.5957689511775971,50.23,207,0.7262779230303146,-0.018847667068584997,1.0274686336517334,941.08,474,3792000
92.10000000000001,2.5100590586662292,5.600000000000001,0.051409141607582566,0.6709622251987457,58.17,206,1.1626533433885495,-0.026572015672572887,1.0329937928915023,1068.01,475,3800000
93.10000000000001,1.8025915211439132,6.9,0.026632974636740983,0.6928224009275437,59.29,206,0.6071248712122631,-0.002807930607814342,1.012891837954521,1080.09,476,3808000
94.20000000000002,3.013882108330727,33.7,0.07674399509094655,0.042156797051429745,65.34,206,1.457761988869792,-0.040965945868520065,0.9316565416753292,1167.38,477,3816000
94.20000000000002,2.14825007379055,11.9,0.04408449320239015,-0.5176417589187622,57.72,206,0.8904326771477872,-0.021589196188142524,0.9523258040845394,1071.86,478,3824000
93.10000000000001,1.8170370370149613,3.700000000000001,0.027400937161874025,0.621029047369957,51.56,206,0.5791676875083075,-0.00430464212782681,1.073185497522354,985.59,479,3832000
93.0,1.9906392067670822,3.700000000000001,0.03271669616457075,0.7059413921833039,48.94,206,0.6557082636297169,-0.005642461764073232,1.0640795093774795,951.35,480,3840000
93.0,2.516552312374115,3.700000000000001,0.0513462012866512,0.6558346611261368,48.64,206,0.8306211344245642,-0.026306840993784136,1.0458335548639297,948.3,481,3848000
85.60000000000005,3.384984928369522,1.0,0.13536942327860743,0.14183454275131224,36.06,206,1.6005766197197173,-0.02606095638126135,1.120974833071232,745.12,482,3856000
62.20000000000002,2.657773932218552,1.0,0.06380764749832452,0.25894530296325685,22.61,206,1.2267487191977597,-0.008346605312108296,0.999317090511322,554.28,483,3864000
60.20000000000002,2.05985200881958,1.0,0.033674278180114925,0.7092161625623703,21.18,206,0.8147096346711803,-0.0167271454071124,1.0684565019607544,526.81,484,3872000
60.20000000000002,2.1218745839595794,1.0,0.03796008958714083,0.6704126906394958,22.28,206,0.6661495678830625,-0.009381939264130779,1.0794870555400848,552.81,485,3880000
70.70000000000006,2.4400046491622924,1.0,0.048197858086787164,0.6642953908443451,28.03,206,0.7770897851298433,-0.007814723390620202,1.0300071942806244,624.37,486,3888000
84.0,2.3436074542999266,1.0,0.045642044213600456,0.6546638935804368,33.22,206,0.7861707674499931,-0.01302079874149058,1.0167728358507155,679.86,487,3896000
92.30000000000011,2.8986935901641844,1.9000000000000004,0.07458715189713985,0.5733043146133423,39.38,206,0.9366834053313721,-0.007116148378918297,0.9879729443788529,723.11,488,3904000
104.70000000000006,2.1975258523225785,2.0,0.03884076751768589,0.6574359387159348,42.81,206,0.6553213308164026,-0.010139516091439872,1.0273678469657899,762.11,489,3912000
118.30000000000011,2.986515867114067,2.0,0.07602382237091661,0.1215308940410614,44.32,206,1.1732607603080016,-0.03641641706242808,0.9394517993927002,773.66,490,3920000
109.20000000000002,1.6133245742321014,0.0,0.019085912738228218,0.38585644483566284,39.07,206,0.557857774556878,0.0018865622160956263,1.2429167038202287,693.36,491,3928000
109.20000000000002,1.9496944236755371,0.0,0.029380775652825833,0.6688198637962341,39.98,206,0.6457356945148496,-0.007493522800505161,1.0625866252183913,705.91,492,3936000
109.20000000000002,2.418800434470177,0.0,0.04932894544675946,0.6552805757522583,42.81,206,0.7901915131347633,-0.011983674262883142,1.0636962872743607,754.43,493,3944000
112.90000000000016,2.48555711209774,0.0,0.050850325701758264,0.6678722524642944,48.26,206,0.9301228030200507,-0.013371890196576714,1.053587470650673,796.39,494,3952000
130.40000000000003,2.590026375055313,0.0,0.06388462523696944,0.6571878826618195,51.21,206,0.9603723919591306,-0.01397223249950912,1.0271336150169372,808.29,495,3960000
121.90000000000008,2.7889997541904448,0.0,0.061040114951319994,0.5536889171600342,50.88,206,0.9036095487626532,-0.019163518618879608,1.0282501286268235,811.8,496,3968000
112.90000000000008,2.2239853984117506,0.0,0.04035993260797113,0.6648042404651642,49.54,206,0.7256469474025998,-0.019550701153639237,1.0230069184303283,798.41,497,3976000
106.30000000000003,2.1788616931438445,0.0,0.04002069696784019,0.65752088367939,48.15,206,0.6913144830190809,-0.009455652877222746,1.0494265854358673,793.62,498,3984000
100.10000000000001,2.809027333855629,0.0,0.0630750103853643,0.6193975758552551,45.55,206,0.9283173283581525,-0.02305858865962364,1.015109770298004,791.11,499,3992000
100.10000000000001,2.3002597254514696,0.0,0.04167560984380543,0.6679612910747528,46.09,206,0.753278845145799,-0.007902770758373662,1.0484391510486604,794.16,500,4000000
100.10000000000001,2.1489662772417066,0.0,0.03791395432082936,0.654716796875,47.39,206,0.7048463179662106,-0.018936758608033413,1.032055698633194,806.19,501,4008000
101.20000000000002,2.392909073829651,0.0,0.048840438602492216,0.6592024183273315,52.93,206,0.8890313205581717,-0.015144946338550654,1.038794333934784,881.57,502,4016000
104.20000000000002,2.3430559694767,1.0,0.04603698242921382,0.6511730074882507,58.28,206,0.8826045195217753,-0.014382302758167497,1.0507402288913728,960.31,503,4024000
104.20000000000002,2.4695347571372985,1.0,0.049457149505615236,0.6328897362947464,62.94,206,0.7723408176193562,-0.0165474140932929,1.0419522976875306,1033.36,504,4032000
106.10000000000001,2.224836705327034,1.0,0.041912332130596044,0.6809178894758224,66.52,206,0.6839955068315817,-0.013920464246912161,1.0525606256723403,1076.77,505,4040000
107.10000000000001,2.497521776556969,20.800000000000004,0.05078385515604168,0.6385825407505036,72.11,206,0.868360691683622,-0.027016491132089867,1.038332971930504,1150.75,506,4048000
108.10000000000001,2.347199414372444,39.9,0.04750201293732971,0.6359604293107987,77.46,206,0.7937278230437476,-0.018695402854937128,1.0261792951822282,1230.87,507,4056000
109.30000000000003,2.854592327475548,48.8,0.07145450584124774,0.5795138102769851,82.24,206,1.195509079716825,-0.015472038829702797,1.010353748202324,1289.63,508,4064000
113.40000000000003,2.168100275993347,53.0,0.04150761172641069,0.6792528009414673,86.6,206,0.664641609492793,-0.017745379670959665,1.041614874601364,1318.99,509,4072000
112.10000000000001,2.4830577981472017,50.900000000000006,0.048583767428062856,0.4802021938562393,83.48,206,0.7659216280592044,-0.020181781174615027,1.089638170003891,1303.62,510,4080000
112.10000000000001,2.016733238697052,47.0,0.034031174103729425,0.6779731315374374,81.64,206,0.7019141063580983,-0.014074345602712129,1.0317736184597015,1297.66,511,4088000
112.10000000000001,2.8478013169765473,41.0,0.0663095940137282,-0.030187158584594725,80.2,206,0.9093130415172337,-0.036705817733309234,1.0666120517253876,1272.69,512,4096000
106.20000000000002,1.9088468277454376,0.0,0.0264780004741624,0.2434898591041565,43.67,206,0.5890504185361688,-0.010388744521915214,1.0395745575428008,780.46,513,4104000
45.50000000000004,1.6342679339647292,0.0,0.018595190613996237,0.5204035890102386,14.6,206,0.44691937216796357,0.0020768393434991593,1.2308472019433976,398.46,514,4112000
38.0,2.10787149310112,0.0,0.03220043225213885,0.6481418842077256,11.18,206,0.6461841116245896,0.0017241610842756926,1.094970442056656,348.93,515,4120000
27.0,2.024452677369118,0.0,0.03211992829106748,0.6421441805362701,8.61,206,0.6103297719165326,-0.0034541443064881605,1.0777972209453583,337.11,516,4128000
34.70000000000006,2.079669511914253,0.0,0.03376008410006762,0.6746888417005539,10.05,205,0.6293505571348005,-0.012677664955845103,1.057479351758957,360.73,517,4136000
42.0,2.2707398849725724,0.0,0.042103332718834284,0.6355280470848084,11.59,205,0.7455426543179735,-0.014579353096196427,1.0382367318868637,383.25,518,4144000
69.20000000000002,3.0158404725790025,0.0,0.07605504968785681,-6.8471294939517975,19.26,205,1.347235960463615,-0.04056134767124604,0.9226757942885161,494.1,519,4152000
69.20000000000002,1.8334994202852248,0.0,0.026007381873205303,0.5020515942573547,19.67,205,0.5628870211183741,0.006801479152491083,1.0666184657812119,504.71,520,4160000
69.20000000000002,2.643189561367035,0.0,0.0537559684086591,0.1996983551979065,24.53,205,0.9862539564072103,-0.023902556472166908,0.9307497810944915,607.72,521,4168000
