PMM:episode_rewards,fps,grad_norm,advantage_norm,P09:episode_rewards,approx_kl_divergence,epoch_idx,frames,policy_loss,explained_variance,value_loss,policy_entropy,clip_fraction,episode_length,P01:episode_rewards
197.25,240,0.05693003177094671,15.968717777729035,407.5000000000006,0.0008052016931884509,518,5304320,-0.0008568250865209848,-1.564621925354004e-08,0.010807416011448367,1.5717738658189773,0.234326171875,334.1,50.0
218.5,240,0.05883905309373673,15.968718028068542,477.5000000000002,0.0009295374501022025,519,5314560,-0.00092102843336761,1.2665987014770507e-08,0.012254780062357895,1.5650453992187976,0.206494140625,342.72,50.0
212.0,240,0.05554772110927649,15.968717849254608,427.5000000000002,0.0006059890095400533,520,5324800,-0.0006474075489677489,-5.215406417846679e-09,0.011097570556739812,1.5651336498558521,0.171728515625,343.75,50.0
197.0,240,0.053885855017938744,15.968717831373215,377.5000000000002,0.0007756656087167357,521,5335040,-0.0006776837810321013,-5.587935447692871e-09,0.010655380104435608,1.5313761465251445,0.1919677734375,342.62,50.0
183.5,240,0.053754309387505014,15.968717819452285,350.0,0.0007377558300277088,522,5345280,-0.00064344482634624,-1.4901161193847657e-09,0.012423653106270648,1.4901024214923382,0.1873779296875,336.39,50.0
187.5,240,0.055986887940749616,15.968717658519745,350.0,0.0007641544989496652,523,5355520,-0.0007148931505071232,-2.2351741790771484e-09,0.01182659713049361,1.5082046695053577,0.1994873046875,335.18,72.50000000000001
185.75,240,0.0547896243563051,15.96871783733368,350.0,0.000834123550077237,524,5365760,-0.0008051654131122632,1.4901161193847657e-09,0.010743307741176978,1.5060294978320599,0.2118408203125,331.95,50.0
184.5,240,0.05545998003857977,15.96871775984764,350.0,0.0009747404789436587,525,5376000,-0.0009834588716330472,6.332993507385254e-09,0.010802695200254675,1.4901420809328556,0.2618896484375,333.78,47.50000000000001
171.75,240,0.052065124369210625,15.968717843294144,325.0,0.0007478215043718705,526,5386240,-0.0006025496906659101,8.568167686462402e-09,0.009702956688124686,1.54262063652277,0.1789306640625,334.45,25.0
156.5,240,0.05243052134212358,15.96871782541275,300.0,0.0009494553733759403,527,5396480,-0.0009583421251591062,-5.960464477539063e-09,0.008671897057865863,1.541648942232132,0.2431396484375,329.56,25.0
141.0,240,0.05326120044478246,15.968717539310456,277.5000000000002,0.0008814168443564086,528,5406720,-0.0008256318877101875,6.332993507385254e-09,0.008348808586742962,1.550998532027006,0.232568359375,320.13,25.0
126.0,240,0.05288207500357493,15.968717813491821,250.0,0.0009524083362492774,529,5416960,-0.0010177413943893044,-5.587935447692871e-09,0.007732452174968785,1.5655694097280501,0.2516357421875,314.78,25.0
123.75,240,0.0537575568214973,15.968717700242996,200.0,0.0009101650150427076,530,5427200,-0.001016115575839649,-1.0058283805847169e-08,0.009451144771264807,1.556610519438982,0.2315673828125,317.93,25.0
114.75,240,0.053811367902273546,15.968717557191848,200.0,0.0009009206013018911,531,5437440,-0.0009838982419751118,-1.7508864402770997e-08,0.008199437143230171,1.5643840312957764,0.27275390625,318.17,25.0
116.75,240,0.053613186244835756,15.968717694282532,202.50000000000023,0.0007515638692517257,532,5447680,-0.0005184339886909583,4.097819328308106e-09,0.0074360867984069046,1.5306846342980862,0.2104736328125,318.12,25.0
117.0,240,0.05347645437242075,15.968717801570893,225.0,0.0007436708009208815,533,5457920,-0.0005186379898077575,2.2351741790771484e-09,0.008749992164848664,1.5333731837570668,0.1857666015625,318.13,25.0
126.0,240,0.05381322565921902,15.968717658519745,255.00000000000043,0.0008542815893832767,534,5468160,-0.0009621986289857886,-1.4901161193847657e-09,0.008238469242087376,1.548473457247019,0.2403076171875,319.65,0.0
112.25,240,0.048991905973294926,15.968717610836029,225.0,0.0008731507971930341,535,5478400,-0.0008028016218304401,-1.0430812835693359e-08,0.006323860103384505,1.5132922805845737,0.22861328125,316.62,22.500000000000007
101.25,240,0.04678472454253964,15.96871719956398,202.50000000000023,0.0009747187208844821,536,5488640,-0.0008553627798391972,-1.3783574104309083e-08,0.005488092333689565,1.4730760358273982,0.2377197265625,306.1,0.0
82.0,240,0.044551950203580326,15.968717062473297,177.50000000000023,0.0008419481593278988,537,5498880,-0.000603627240343485,3.3527612686157227e-09,0.004673610173699672,1.4378886185586452,0.20439453125,302.44,0.0
74.0,240,0.04727490689193538,15.968717551231384,150.0,0.0006863371973210519,538,5509120,-0.000549516407045303,9.313225746154785e-09,0.006384861710284895,1.3920591197907926,0.1921630859375,301.01,0.0
65.5,240,0.040916091514472064,15.968667429685592,125.0,0.0009511559899692656,539,5519360,-0.0007146476866182639,-9.313225746154785e-09,0.0036188768692318797,1.3205063313245773,0.21181640625,300.13,0.0
62.25,240,0.04080313740330738,15.968713408708572,100.0,0.0010623641388328054,540,5529600,-0.0005842746901180363,4.097819328308106e-09,0.003909206025872436,1.4021117299795152,0.2159912109375,297.92,0.0
51.75,240,0.038315909765710275,15.968716633319854,100.0,0.0009981380882436498,541,5539840,-0.00027795984351541847,8.195638656616212e-09,0.004235526865357997,1.4198676928877831,0.2102294921875,294.8,0.0
46.5,240,0.04015965211336865,15.968692982196808,100.0,0.0009938363138189744,542,5550080,-0.0006025020949891769,8.940696716308593e-09,0.0035094351880559315,1.4486327804625034,0.2280517578125,291.84,0.0
49.5,240,0.04354465779500701,15.968714344501496,125.0,0.0012017726356049253,543,5560320,-0.0006536451957799728,-7.82310962677002e-09,0.0038417010143163566,1.4927638992667198,0.25810546875,293.59,0.0
48.0,240,0.04577818509203012,15.968717116117478,125.0,0.001150228346995874,544,5570560,-0.0004502610237977933,5.587935447692871e-09,0.004945571367306912,1.5082483150064945,0.239208984375,293.25,0.0
60.25,240,0.04763128845596472,15.968717062473297,125.0,0.0010182063422945475,545,5580800,-0.0005458886142150731,4.097819328308106e-09,0.005347424172532556,1.5704028375446797,0.2700927734375,296.53,0.0
72.25,240,0.04977570703487609,15.96871730685234,127.50000000000021,0.0010720055905949267,546,5591040,-0.0005272304970276309,1.0058283805847169e-08,0.005873158787221655,1.6190251886844635,0.2341796875,299.22,0.0
82.5,240,0.05158489104981932,15.968717455863953,175.0,0.0008244329358799262,547,5601280,-0.0006413840201275889,6.332993507385254e-09,0.0071435678380680654,1.6490910828113556,0.2356201171875,302.29,25.0
90.75,240,0.05243268762610932,15.968717688322068,177.50000000000023,0.0008177712642691403,548,5611520,-0.0005032194225350395,8.568167686462402e-09,0.006554245171537331,1.6669668547809124,0.2257080078125,308.78,25.0
86.0,240,0.05000292852219342,15.968711614608765,175.0,0.001006190758819514,549,5621760,-0.000818574052027543,-3.3527612686157227e-09,0.005293756584076092,1.645314411818981,0.262548828125,308.48,0.0
90.0,240,0.05013140531949449,15.968717575073242,175.0,0.000798921605340297,550,5632000,-0.0007345563546550693,2.6077032089233397e-09,0.006749929261604848,1.6544533871114253,0.21982421875,310.27,0.0
76.5,240,0.0468897831491733,15.96871730685234,152.50000000000023,0.0009149245151235163,551,5642240,-0.0005146616680576699,2.6077032089233397e-09,0.0044761759289031035,1.6158309131860733,0.2348876953125,301.01,0.0
72.0,240,0.04759949232885177,15.968716812133788,150.0,0.0008465669301529033,552,5652480,-0.0008251844861661084,1.9744038581848144e-08,0.004738739479375908,1.572917114198208,0.2667724609375,298.5,0.0
66.25,240,0.05085659582873374,15.968716859817505,150.0,0.0008392522159851978,553,5662720,-0.00019939096237067133,-2.8312206268310546e-08,0.006085979421800403,1.5968029491603375,0.21806640625,299.42,0.0
78.5,240,0.05272145077584186,15.968717634677887,150.0,0.0009490082386037102,554,5672960,-0.0008443197042652173,-3.7252902984619143e-10,0.007267769670215784,1.635366079956293,0.2843017578125,302.15,0.0
106.0,240,0.053056023039304456,15.96871777176857,202.50000000000023,0.0006912888203245871,555,5683200,-0.0006235432338144165,-8.568167686462402e-09,0.009150096268422203,1.647123359888792,0.1989501953125,314.51,25.0
123.75,240,0.050175597315752475,15.968717485666275,225.0,0.0008279029587441756,556,5693440,-0.000750442144999397,1.1175870895385742e-09,0.006946216500182345,1.6111111044883728,0.2318115234375,315.68,25.0
134.75,240,0.05377371297559509,15.96871771812439,302.5000000000002,0.0008774606400635321,557,5703680,-0.0003762058575375704,1.862645149230957e-08,0.007517675496274023,1.6226755514740945,0.2627685546875,320.23,25.0
113.75,240,0.050794383517537844,15.968717682361603,250.0,0.0006222355506764643,558,5713920,-0.000454237558915338,1.1175870895385742e-09,0.0067417436406685734,1.589476539194584,0.1895263671875,311.37,22.500000000000007
105.25,240,0.04901026009361612,15.96871726512909,177.50000000000023,0.0008306757264620046,559,5724160,-0.0008991634138510562,-1.1548399925231934e-08,0.0066086752010050985,1.521941213309765,0.2255126953125,309.13,25.0
89.75,240,0.048382955417070495,15.968717378377914,152.50000000000023,0.000903289347752434,560,5734400,-0.0008181500848877477,-5.587935447692871e-09,0.006436518513328338,1.5051596865057946,0.231201171875,308.13,25.0
84.25,240,0.051022557584509534,15.9687091588974,175.0,0.0007690951056268603,561,5744640,-0.0007957907637319295,3.7252902984619143e-10,0.006168030829896765,1.5366585187613964,0.238720703125,303.64,25.0
84.25,240,0.04997645716387821,15.968717378377914,175.0,0.0006811608275171466,562,5754880,-0.0006011351480992744,5.215406417846679e-09,0.006917073637123394,1.5344412438571453,0.19423828125,305.8,0.0
90.0,240,0.05188831543772678,15.968717193603515,177.50000000000023,0.0008419647242000394,563,5765120,-0.000737981695419876,6.332993507385254e-09,0.008300584144080858,1.5167106434702873,0.271875,305.98,0.0
106.5,240,0.05115256355571548,15.968717676401138,227.5000000000002,0.0007810185071292608,564,5775360,-0.0006205352201504866,1.1175870895385742e-08,0.007845041279142605,1.4820629514753818,0.2227783203125,311.11,25.0
125.0,240,0.056556346265744184,15.968717914819717,250.0,0.0006887776999178641,565,5785600,-0.0009875342002487741,-1.6763806343078613e-08,0.010069326895609266,1.478397872298956,0.2255859375,315.74,25.0
125.0,240,0.051749760087571414,15.968717551231384,250.0,0.0007198634899850731,566,5795840,-0.0006920603576872963,4.470348358154297e-09,0.00704066314353895,1.5152483686804772,0.2080810546875,317.16,25.0
123.75,240,0.05253297637589516,15.968717908859253,227.5000000000002,0.0007560488709657421,567,5806080,-0.0006284576451434986,-9.313225746154785e-09,0.007471205996989738,1.529463178664446,0.224560546875,316.51,25.0
118.5,240,0.05407450826003225,15.968718123435973,225.0,0.0006835133093176182,568,5816320,-0.0008942394924815744,-6.7055225372314455e-09,0.010155280513572507,1.5277240768074989,0.2179443359375,313.44,25.0
131.5,240,0.05095599549631367,15.96871750354767,257.5000000000006,0.0005557593266786398,569,5826560,-0.0005567313237406779,-1.2665987014770507e-08,0.00793929032242886,1.5242509536445141,0.1973876953125,312.87,25.0
124.25,239,0.050144458738865895,15.96871770620346,250.0,0.0006899725228151965,570,5836800,-0.0005141376343090088,-5.587935447692871e-09,0.0074809738514886705,1.527954848855734,0.20703125,311.15,25.0
106.5,239,0.05119891839632331,15.968716877698899,225.0,0.0007399965360065152,571,5847040,-0.0004988639033399522,2.2351741790771484e-09,0.005612493746957626,1.5519831299781799,0.237158203125,306.23,0.0
98.75,239,0.05189893725549494,15.96871766448021,202.50000000000023,0.0007629009994474245,572,5857280,-0.0008890611039532814,-2.2351741790771484e-09,0.007662528000219026,1.5248362995684146,0.241796875,304.12,0.0
118.25,239,0.05050940213673803,15.968717175722123,307.5000000000006,0.0007640210332652941,573,5867520,-0.0007117583358194679,6.332993507385254e-09,0.007583002445744569,1.5076667830348014,0.2181396484375,310.86,0.0
120.5,239,0.051415156450827657,15.968704336881638,300.0,0.0008736105842089614,574,5877760,-0.000799072666450229,3.3527612686157227e-09,0.006965371017005495,1.4708537183701993,0.273779296875,309.39,25.0
108.0,239,0.04926459815467004,15.968717116117478,230.0000000000004,0.0007642603168591222,575,5888000,-0.0003906156798620941,6.332993507385254e-09,0.0057723367996118215,1.4663291566073895,0.2218994140625,304.53,0.0
89.5,239,0.04839591876251766,15.968717896938324,177.50000000000023,0.0006984086104196763,576,5898240,-0.0005308697789587313,-1.0430812835693359e-08,0.007591704244623543,1.5391529299318791,0.2043212890625,302.69,25.0
106.0,239,0.05207134877124566,15.968717694282532,200.0,0.0007976153369536832,577,5908480,-0.0005188470204302575,-3.3527612686157227e-09,0.009195332358467567,1.5984611488878726,0.2177001953125,309.34,25.0
116.5,239,0.05175177360250074,15.968717622756959,200.0,0.0009665017558461386,578,5918720,-0.0008037577317736577,1.0430812835693359e-08,0.00816368611449434,1.5747560948133468,0.2688232421875,313.7,25.0
121.75,239,0.0502932836402209,15.96871775984764,225.0,0.0008135789777156787,579,5928960,-0.0005718904525565449,4.8428773880004884e-09,0.008542625481277355,1.5898100093007088,0.2296875,314.19,22.500000000000007
130.25,240,0.05569641606689761,15.968717902898788,250.0,0.0007261816604739124,580,5939200,-0.0007230583611089969,-4.097819328308106e-09,0.0073854511279932925,1.5668652832508088,0.2352783203125,317.66,25.0
121.75,239,0.04945979377011098,15.968717527389526,252.50000000000023,0.0009471621779368888,581,5949440,-0.0004055194302054588,-4.8428773880004884e-09,0.0070189765596296635,1.5137139327824116,0.253857421875,314.48,0.0
113.5,239,0.04904303728795681,15.968717473745347,250.0,0.0007284344386306429,582,5959680,-0.00046881081943865864,3.3527612686157227e-09,0.005850870350332116,1.5574256956577301,0.2351318359375,309.56,0.0
93.25,239,0.04855472609341572,15.968717533349992,200.0,0.0007763722225845981,583,5969920,-0.0010212793002210673,-2.16066837310791e-08,0.0068801679199168575,1.5388731487095355,0.244873046875,302.55,0.0
95.0,239,0.051151473119943634,15.968717241287232,200.0,0.0007188436423945177,584,5980160,-0.0008570205722207902,1.862645149230957e-09,0.008289259167122509,1.489873357117176,0.225244140625,303.05,0.0
102.5,239,0.04660193335620545,15.968717652559281,200.0,0.0006178471394946428,585,5990400,-0.0010085861034895061,-9.685754776000977e-09,0.006612260393740144,1.461819653958082,0.213037109375,307.43,22.500000000000007
107.5,239,0.0492582714061444,15.968717604875565,200.0,0.0005845637698769224,586,6000640,-0.00037011171189078597,1.4156103134155273e-08,0.008059997696727805,1.4981158025562764,0.1566650390625,309.45,22.500000000000007
111.5,239,0.05342413305574373,15.968717730045318,200.0,0.0007852285302448081,587,6010880,-0.0008264101938038948,-9.313225746154785e-09,0.007525579272441974,1.5055410735309125,0.2636474609375,310.76,22.500000000000007
107.0,239,0.050753998324356064,15.968717360496521,200.0,0.0007091555324095112,588,6021120,-0.0007137392167351209,2.6077032089233397e-09,0.0067462826747942016,1.466839747875929,0.230126953125,308.86,0.0
107.75,239,0.04984173211334915,15.968717843294144,202.50000000000023,0.0007622511777839236,589,6031360,-0.0006250381047721021,-3.725290298461914e-09,0.007408361755551596,1.456655789166689,0.2462646484375,313.44,25.0
100.25,239,0.04800217116608345,15.968717652559281,202.50000000000023,0.0004802230035750199,590,6041600,-0.00037623719435941894,1.0430812835693359e-08,0.007325689119534217,1.4577850803732872,0.1623779296875,313.69,25.0
102.75,239,0.049579519364217534,15.96871766448021,200.0,0.0004943298898254511,591,6051840,-0.0003658377103420207,-4.8428773880004884e-09,0.008329862220125505,1.4435626342892647,0.1740234375,314.16,25.0
116.0,239,0.04971410871922002,15.968717747926712,202.50000000000023,0.00055816786350249,592,6062080,-0.0006143516258816817,9.685754776000977e-09,0.009538138642528792,1.4563391745090484,0.1807373046875,315.74,25.0
144.0,239,0.052195976783251996,15.968717944622039,252.50000000000023,0.0004519564071799209,593,6072320,-0.0005094569740322185,-1.1175870895385742e-08,0.01175102787092328,1.449326829612255,0.146630859375,319.7,25.0
160.0,239,0.05193241431125086,15.968717736005782,302.5000000000002,0.000643280932067114,594,6082560,-0.0006188923245645129,-1.30385160446167e-08,0.009464496899636288,1.473009965568781,0.22822265625,319.92,25.0
147.25,239,0.050444712351786436,15.968717783689499,275.0,0.0006937344562700787,595,6092800,-0.0005885651367862011,2.2351741790771484e-09,0.00784486169286538,1.51317632868886,0.2406982421875,314.46,25.0
114.0,239,0.0469772368345085,15.968717390298844,225.0,0.00063375164629349,596,6103040,-0.0007884345435741124,1.6391277313232423e-08,0.006495246471422434,1.5235244423151015,0.2227783203125,305.21,0.0
104.5,239,0.05143324451742657,15.96871770620346,225.0,0.000781770758374023,597,6113280,-0.0005820098340336699,-2.2724270820617674e-08,0.00801060065314232,1.5261989317834377,0.2567138671875,306.27,22.500000000000007
97.5,239,0.049920902368348494,15.968716061115265,200.0,0.0006163811763542526,598,6123520,-0.0006595660895982291,-1.0430812835693359e-08,0.005837055614688324,1.5009434655308724,0.22578125,303.63,22.500000000000007
93.25,239,0.0535589864991303,15.968717443943024,200.0,0.0006789699021709338,599,6133760,-0.0007366177076619351,-6.7055225372314455e-09,0.006719856988092942,1.4492490507662297,0.2500732421875,304.08,25.0
81.75,239,0.05520365527865615,15.968717569112778,152.50000000000023,0.0007374529480387082,600,6144000,-0.0007275036336068297,9.313225746154785e-09,0.005508973053019872,1.4510478138923646,0.2662353515625,301.51,22.500000000000007
84.5,239,0.05051830963614208,15.968717437982558,152.50000000000023,0.0007419663140694865,601,6154240,-0.0007865307055908488,-3.7252902984619143e-10,0.006381918996493141,1.4842494584619998,0.2567626953125,298.72,25.0
86.75,239,0.04760014183861723,15.968717312812805,200.0,0.0006496041960446064,602,6164480,-0.0006964423511817586,1.601874828338623e-08,0.006233138727566256,1.4809164129197598,0.2187744140625,301.68,22.500000000000007
86.0,239,0.050572064141860926,15.968717682361603,200.0,0.0005241058617855288,603,6174720,-0.0004153438414505217,1.4156103134155273e-08,0.0068678744477438155,1.477361661940813,0.21796875,299.75,22.500000000000007
94.5,239,0.0517111863605367,15.968717259168624,200.0,0.0006818328463694456,604,6184960,-0.0007202365322882542,-1.564621925354004e-08,0.006347911700686382,1.4639376267790793,0.262548828125,307.06,25.0
100.75,239,0.04634830794998231,15.968717563152314,200.0,0.00047743885679167873,605,6195200,-0.0003642575236881385,-1.1548399925231934e-08,0.0065562387454519925,1.4501746639609336,0.1564453125,306.59,25.0
94.25,239,0.04553476263148935,15.968717676401138,175.0,0.0007264237827399711,606,6205440,-0.0004896037027720013,-1.1175870895385742e-08,0.0049572331000490525,1.4452733375132083,0.221826171875,302.8,25.0
91.75,239,0.04934870239748436,15.968717247247696,175.0,0.000725323254417276,607,6215680,-0.0006492268075817265,-3.3527612686157227e-09,0.006810809126864115,1.4752292230725288,0.2519775390625,303.38,0.0
112.75,239,0.05463142632050612,15.96871746778488,202.50000000000023,0.000605552010114252,608,6225920,-0.0004907479931716807,6.332993507385254e-09,0.009560411493021092,1.5228825509548187,0.213330078125,308.44,25.0
133.5,239,0.05049898501998372,15.968717628717423,255.00000000000043,0.0005600130744710441,609,6236160,-0.0007383421863778495,6.7055225372314455e-09,0.008021414251879832,1.527613740414381,0.208056640625,317.58,25.0
145.25,239,0.05463088801365359,15.96871782541275,300.0,0.0005907395708590002,610,6246400,-0.0006081300569348968,4.8428773880004884e-09,0.009974789581065124,1.5434772983193397,0.20078125,316.94,25.0
139.25,239,0.05064480388225814,15.968717861175538,250.0,0.0006448109136627522,611,6256640,-0.00041700452056829817,1.899898052215576e-08,0.008138037854405412,1.54490851983428,0.2068603515625,316.33,25.0
127.75,239,0.051968136726786,15.968717527389526,250.0,0.0007236968288339085,612,6266880,-0.0007016255527560134,-5.587935447692871e-09,0.007005600944103208,1.5634566366672515,0.258447265625,315.94,25.0
120.5,239,0.053286903509190874,15.968717712163926,250.0,0.0006043985861708734,613,6277120,-0.0006777608272386715,7.450580596923828e-09,0.0075665979740733745,1.5470656476914884,0.23486328125,316.54,22.500000000000007
104.25,239,0.050539073800130244,15.968716126680373,202.50000000000023,0.0006672162500876766,614,6287360,-0.000602675709160394,-8.195638656616212e-09,0.006248317815897053,1.5252878069877625,0.26435546875,313.69,25.0
98.75,239,0.051766492156918885,15.968717020750045,200.0,0.0008046254968064659,615,6297600,-0.0010448943403389421,9.685754776000977e-09,0.005874872208221404,1.507799008488655,0.3031494140625,307.84,25.0
81.0,239,0.04756157635661999,15.968716710805893,175.0,0.0006164578201321546,616,6307840,-0.0008698814330273308,-1.825392246246338e-08,0.00561771223769938,1.4863600432872772,0.2568115234375,303.34,0.0
97.75,239,0.0518538478645269,15.96871771812439,200.0,0.0005619626947719781,617,6318080,-0.0005926287320107803,-1.6391277313232423e-08,0.008284215442472487,1.4725480362772942,0.1849609375,308.23,0.0
101.5,239,0.04797235268167085,15.968717789649963,200.0,0.0004366416435289011,618,6328320,-0.00042583829999784937,-1.601874828338623e-08,0.007980229376335047,1.467439291626215,0.1663818359375,311.52,0.0
123.25,239,0.04984650865602473,15.968717634677887,225.0,0.0005849481597216766,619,6338560,-0.0006736498628015398,1.4901161193847656e-08,0.008580712074035546,1.4809868447482586,0.20166015625,317.69,25.0
108.25,239,0.04836339206478265,15.968717622756959,200.0,0.0005222351241584988,620,6348800,-0.00044391433912096547,1.1920928955078126e-08,0.0062093712968817275,1.4657414317131043,0.1788330078125,314.01,25.0
94.75,239,0.05017559332154546,15.968717181682587,175.0,0.0006148561390205032,621,6359040,-0.0004977245458576363,6.332993507385254e-09,0.0065691772070977095,1.495465574413538,0.2400146484375,308.2,25.0
82.0,239,0.04959341903024391,15.96871730685234,175.0,0.0007577054812543338,622,6369280,-0.0005227003570325905,-1.1175870895385742e-09,0.006044603017198824,1.5157736621797084,0.234814453125,304.15,0.0
90.25,239,0.05066548123921124,15.968715047836303,200.0,0.0005200144378363803,623,6379520,-0.0005275488721963484,7.450580596923829e-10,0.006588155910378646,1.5102811209857463,0.2009521484375,305.47,22.500000000000007
99.0,239,0.05371905904905987,15.968717730045318,200.0,0.0006888847935044851,624,6389760,-0.0008674846470967168,-2.3469328880310058e-08,0.008291403513430851,1.5590838596224785,0.2616455078125,310.1,25.0
120.75,239,0.05116376657926197,15.968717652559281,225.0,0.0005707208117200935,625,6400000,-0.00031389805299113504,-1.4901161193847657e-09,0.00816496299994469,1.5770677588880062,0.2098388671875,315.53,25.0
116.75,239,0.04638676302633208,15.96871737241745,225.0,0.0005099254697483957,626,6410240,-0.0006116384694905719,-1.601874828338623e-08,0.007188262527870392,1.541594971716404,0.1891845703125,313.85,25.0
116.0,239,0.05137818703799017,15.968717521429062,225.0,0.0006421144925084832,627,6420480,-0.00034492889972170815,-1.1548399925231934e-08,0.007183999341395975,1.5049098439514637,0.2436279296875,310.22,25.0
95.5,239,0.05081536989972936,15.968717056512833,177.50000000000023,0.0008060199588783235,628,6430720,-0.0007883447357016849,-5.960464477539063e-09,0.0056777456537929535,1.5450652994215488,0.322900390625,304.14,0.0
106.5,239,0.05206394711873247,15.968717634677887,225.0,0.000699598662586709,629,6440960,-0.0007219315662950976,-3.3527612686157227e-09,0.008270363844712848,1.5660321436822415,0.247314453125,305.92,0.0
121.0,239,0.054922784510376056,15.968717807531357,275.0,0.0004624371785340031,630,6451200,-0.0005566413892665878,-1.6391277313232423e-08,0.009032218299398664,1.5627168893814087,0.21201171875,312.01,0.0
137.75,239,0.057659672182313194,15.968717974424361,300.0,0.0006589532568227696,631,6461440,-0.0006146524930954911,2.2351741790771484e-09,0.009821855781774502,1.5400213241577148,0.23671875,319.27,22.500000000000007
156.75,239,0.0521739754697619,15.968717855215072,332.5000000000006,0.0005689285977837244,632,6471680,-0.0008283428607683164,-1.0058283805847169e-08,0.008804430325835711,1.4931804269552231,0.2423583984375,328.04,25.0
147.25,239,0.05361451795455413,15.968717849254608,300.0,0.0004154506844670891,633,6481920,-0.0003504905726003926,-6.332993507385254e-09,0.009223956786263443,1.5012346521019935,0.1597900390625,325.51,25.0
159.25,239,0.05415399552980429,15.968717819452285,300.0,0.0005174815184062709,634,6492160,-0.0003658249821455684,8.940696716308593e-09,0.00987673274394183,1.5233661577105522,0.1863037109375,329.19,47.50000000000001
144.75,239,0.05131134708586712,15.968716895580291,250.0,0.0005594495809262412,635,6502400,-0.0007213830318505643,1.6391277313232423e-08,0.00826667944666042,1.5416019044816494,0.2099365234375,324.08,25.0
136.25,239,0.05520740257966826,15.968717813491821,227.5000000000002,0.0005511004669301655,636,6512640,-0.0007580060449981829,-1.3783574104309083e-08,0.008515639806137187,1.5212039820849896,0.24365234375,321.49,25.0
123.75,239,0.052058364650056324,15.968717819452285,225.0,0.0005096033832941771,637,6522880,-0.00043227669193584005,8.195638656616212e-09,0.009043982952425722,1.526915504783392,0.192724609375,318.59,25.0
130.0,239,0.055159250723520944,15.968717777729035,250.0,0.0005172143931389428,638,6533120,-0.0005845418221724685,8.568167686462402e-09,0.009768369657103903,1.5550348468124866,0.2145263671875,320.99,25.0
133.0,239,0.05060888444354742,15.96871758699417,252.50000000000023,0.0005974046749201989,639,6543360,-0.0008060906937316758,1.0430812835693359e-08,0.0076670052639201455,1.5471740186214447,0.235888671875,323.2,47.50000000000001
117.75,239,0.05145006501941794,15.968717533349992,252.50000000000023,0.00048629843191392295,640,6553600,-0.00031703862914582713,-2.0489096641540527e-08,0.0064360151612163465,1.5394820332527162,0.2134765625,317.7,0.0
92.25,239,0.05226111919349313,15.968715530633926,225.0,0.0006310227990724115,641,6563840,-0.0001845494713052176,-2.6077032089233397e-09,0.005215926948244487,1.5455105803906917,0.2553955078125,310.28,0.0
86.0,239,0.05130034496131523,15.968717437982558,177.50000000000023,0.00053603484135607,642,6574080,-0.0004782147047080798,-1.9371509552001954e-08,0.007083704464639596,1.5745640203356743,0.22744140625,310.15,0.0
93.5,239,0.053691499312078686,15.96871775984764,200.0,0.000662968976968159,643,6584320,-0.00098622179866652,-1.862645149230957e-09,0.007131404220490367,1.6004435755312443,0.2942626953125,310.63,0.0
104.75,239,0.05570079980268465,15.968717855215072,225.0,0.0004831825163961412,644,6594560,-0.0005060891646280652,-1.601874828338623e-08,0.009230069776094751,1.6083445347845555,0.22333984375,312.5,0.0
135.0,239,0.05430257818121814,15.968717736005782,280.00000000000045,0.0005245967776247084,645,6604800,-0.00030738057612325067,-1.30385160446167e-08,0.008810835788608529,1.6157885819673539,0.200341796875,318.19,0.0
137.5,239,0.05343110946960848,15.968717676401138,377.5000000000002,0.0004934622984624326,646,6615040,-0.00052496638672892,1.7136335372924803e-08,0.006756707286695018,1.6070264801383018,0.2123291015625,317.52,0.0
136.75,239,0.054338396709959436,15.968717765808105,402.5000000000002,0.0005143603092378157,647,6625280,-0.0005530060345336097,2.6077032089233397e-09,0.007215727799120941,1.593495663255453,0.2236083984375,319.63,0.0
124.0,239,0.05461672131917872,15.96871777176857,252.50000000000023,0.0005062422535345945,648,6635520,-0.0007047213945043041,-1.7136335372924803e-08,0.009039801191102015,1.5825762994587422,0.2390625,317.72,0.0
133.25,239,0.056088090045293706,15.968717330694199,252.50000000000023,0.0005081058006510375,649,6645760,-0.000537716311373515,-4.470348358154297e-09,0.00817691817846935,1.582542884349823,0.231591796875,324.24,0.0
129.25,239,0.054400880792263816,15.968717652559281,252.50000000000023,0.0004724037670115422,650,6656000,-0.0006036665814463049,3.7252902984619143e-10,0.007542691594881035,1.5600752547383308,0.233447265625,322.44,0.0
131.75,239,0.05273282049959199,15.968717813491821,250.0,0.00045361498906260067,651,6666240,-0.0004905573503492632,-2.421438694000244e-08,0.00879307583818445,1.5710010655224322,0.2158447265625,324.44,25.0
144.25,239,0.054522666365149706,15.96871793270111,280.00000000000045,0.0004887051538560172,652,6676480,-0.0006696086340525654,-2.2351741790771484e-09,0.009213645974887186,1.5632068037986755,0.217822265625,327.53,25.0
149.5,239,0.054863458081931826,15.968717515468597,302.5000000000002,0.00047005003500046885,653,6686720,-0.0005420152170700021,-1.0058283805847169e-08,0.008971735137834003,1.5711463592946529,0.1887939453125,328.5,25.0
155.25,239,0.055879032675017634,15.96871801018715,325.0,0.0004888846171027695,654,6696960,-0.0005758059774962021,-2.9802322387695314e-09,0.009875017034937627,1.565601473301649,0.2427978515625,331.13,25.0
