policy_loss,clip_fraction,episode_length,fps,grad_norm,approx_kl_divergence,P01:episode_rewards,PMM:episode_rewards,explained_variance,frames,epoch_idx,value_loss,policy_entropy,advantage_norm,P09:episode_rewards
-0.00831270224734908,0.1309326171875,709.31,235,2.7379997494262502,0.0016962266091585694,500.0,2922.75,0.7852697685360909,2703360,264,2.1564492555335164,1.6339254729449748,15.968719202280045,4430.0
-0.006435283315477136,0.110498046875,699.35,235,4.0105966648409845,0.0014139978175311662,500.0,2841.25,0.7455668818205595,2713600,265,2.987434376589954,1.6189516074955463,15.968719238042832,4540.000000000001
-0.008429176359641133,0.137353515625,693.8,235,2.918895295558665,0.0016833107846995655,500.0,2824.75,0.7904782317578792,2723840,266,1.9984245128929614,1.6376515947282315,15.968719297647477,4602.5
-0.006364969367677986,0.109033203125,701.93,235,3.517286929358286,0.0013164652958099756,550.0,2886.5,0.7109790358692407,2734080,267,2.775588257238269,1.6368512518703937,15.968719285726547,4602.5
-0.008763632451882586,0.1259521484375,691.35,235,2.8557631434080064,0.0015179535695782243,550.0,2860.25,0.7370783880352973,2744320,268,1.8446518883109093,1.6457582101225854,15.968719267845154,4652.5
-0.007668907646802836,0.1033203125,696.84,235,3.431121374204357,0.0013245527194161728,547.5,2922.75,0.7415460802614688,2754560,269,1.7557422158308327,1.6418971315026283,15.968719267845154,4627.500000000001
-0.007483332596893888,0.127685546875,696.25,235,3.2583310806572796,0.001556026330593261,492.5,2910.0,0.7252900984138251,2764800,270,2.261604226194322,1.6342466183006763,15.96871930360794,4657.5
-0.007227627577958628,0.1135009765625,696.23,234,3.819999852297973,0.0014071136578767945,500.0,2998.5,0.7748845051974058,2775040,271,2.392711299005896,1.621167778223753,15.968719244003296,4602.5
-0.009046489219690557,0.1467041015625,667.74,234,2.6558596081116757,0.0017177600025665121,467.5,2746.0,0.8235895950347185,2785280,272,1.2551168207079173,1.6456057466566563,15.968719398975372,4435.000000000001
-0.008422098880328122,0.133349609375,664.59,234,3.2838806277172856,0.001701746299568576,467.5,2714.75,0.8397002030164004,2795520,273,1.9020858444273472,1.6056766115128993,15.968719291687012,4377.5
-0.008079604357772042,0.12265625,675.05,234,2.8658680584249554,0.0015935196428476257,497.5,2732.5,0.8180850125849247,2805760,274,1.4650133618153631,1.632098598778248,15.968719178438187,4402.5
-0.007114640431973384,0.1167236328125,670.85,234,3.2791195202343197,0.0014573300997884786,497.5,2765.25,0.7713056840002537,2816000,275,2.4082907729782166,1.6196514658629895,15.968719273805618,4402.5
-0.008942246495280415,0.136669921875,677.38,234,3.0487127157490965,0.0015741108270507544,522.5,2854.25,0.7966540589928627,2826240,276,1.8658324483782054,1.6214287295937537,15.968719172477723,4435.000000000001
-0.008558384489879245,0.1435302734375,663.34,234,3.574959078466402,0.0016240693085595858,547.5,2698.75,0.8457341603934765,2836480,277,1.6266952890902757,1.6383849196135998,15.968719172477723,4402.5
-0.00811871329715359,0.1182373046875,665.51,234,3.149323905368182,0.001644141285192207,642.5,2768.75,0.8297220941632986,2846720,278,1.7567612904123961,1.6422889284789561,15.968719273805618,4435.000000000001
-0.007461466112727066,0.1244384765625,664.74,234,3.641401245342137,0.001576451506798919,642.5,2819.75,0.7267798695713281,2856960,279,2.832055951515213,1.645956715196371,15.968719309568405,4402.5
-0.0072448011909727935,0.1216552734375,670.32,234,4.442519824858712,0.0014561584044944518,650.0,2804.5,0.766350620239973,2867200,280,1.9417319304309786,1.646574930846691,15.968719327449799,4542.500000000002
-0.008800231323402841,0.1209716796875,659.65,234,3.8125009218804005,0.0015100546209399907,622.5,2722.75,0.8145004566758871,2877440,281,1.6170784221962093,1.6357726849615575,15.968719321489335,4482.500000000001
-0.009172075460810447,0.1325927734375,673.9,234,2.7559323899910813,0.001673153933188945,647.5,2790.25,0.845556628331542,2887680,282,1.4188508415594696,1.6432150050997734,15.968719279766082,4402.5
-0.007641280081588775,0.1285888671875,692.69,234,3.6164857667481614,0.001476835137043906,700.0,2948.5,0.8018479146063328,2897920,283,2.081063300091773,1.624988467991352,15.96871930360794,4552.5
-0.00884246629793779,0.137890625,703.45,234,3.0057043761995286,0.0015832863556174172,722.5,2951.75,0.8710322819650174,2908160,284,1.2077930143103004,1.6346902772784233,15.968719375133514,4482.500000000001
-0.007703607360599563,0.117724609375,706.09,234,3.2622643902401505,0.0014232566536069777,550.0,2906.75,0.8561218701303005,2918400,285,1.459969430230558,1.6289588883519173,15.96871924996376,4430.0
-0.008332695934950608,0.133837890625,720.95,234,3.5741973100932247,0.0017326090252713117,542.5,2941.0,0.8129377223551273,2928640,286,1.5878761552274228,1.6242466263473034,15.968719279766082,4437.500000000001
-0.007159632767434232,0.121044921875,719.87,234,4.216330082647014,0.0014638425828710842,542.5,2929.0,0.820862152799964,2938880,287,2.121093524247408,1.5977253094315529,15.968719190359115,4425.0
-0.007972141269419808,0.1191162109375,732.7,234,3.6298750198873697,0.0015212483991153163,550.0,3073.5,0.873731740936637,2949120,288,1.245973569713533,1.6099011398851872,15.968719327449799,4425.0
-0.007083667168262764,0.1192138671875,740.83,234,5.536859685851146,0.0013997523022003266,550.0,3117.25,0.8692194271832705,2959360,289,2.0226177290081977,1.5871160089969636,15.968719238042832,4440.000000000001
-0.009472811121668201,0.156884765625,728.21,234,3.8502673589106093,0.0020098351452138225,550.0,3101.5,0.8078805491328239,2969600,290,1.7484610702842474,1.6001073576509952,15.968719172477723,4425.0
-0.007757861515347031,0.143505859375,724.75,234,4.8576948241850175,0.0016194567730057833,497.5,3128.5,0.8023790810257196,2979840,291,2.1613762494176627,1.6054019942879676,15.968719285726547,4455.000000000001
-0.0075381610251497476,0.12138671875,707.79,234,5.521064771941911,0.0013999392906332338,525.0,3051.5,0.8336000867187977,2990080,292,1.5217391467653214,1.6158134743571282,15.968719321489335,4450.0
-0.008452326432598056,0.1438232421875,713.45,234,5.201666510250799,0.0017045424829351993,547.5,3089.25,0.863984027504921,3000320,293,1.2504942117258906,1.6241628274321556,15.96871908903122,4500.0
-0.007652885527204489,0.1426513671875,704.69,234,3.638766706344273,0.0015881187093673,572.5,2992.75,0.867163485661149,3010560,294,1.1863394458778203,1.6137467339634894,15.968719273805618,4500.0
-0.008404479588170944,0.1296142578125,723.59,234,3.09853259471351,0.0017103214852799455,572.5,3034.25,0.8349426947534084,3020800,295,1.324273861385882,1.6058705732226373,15.968719309568405,4505.000000000001
-0.008222912024939433,0.1295654296875,719.52,234,3.7726466579262294,0.0014978204482080989,575.0,3003.75,0.8613123536109925,3031040,296,1.5149994652718306,1.5878394432365894,15.968719255924224,4502.5
-0.007869470139849,0.1301025390625,720.19,234,3.0269787637436605,0.0015938317251088445,575.0,2951.0,0.8348681502044201,3041280,297,1.4073487262241542,1.613912583887577,15.968719172477723,4550.0
-0.007248980179792852,0.1141357421875,725.52,234,4.546752928878601,0.0013150523199559998,575.0,2998.75,0.8560961816459894,3051520,298,1.1939183386042713,1.6018249154090882,15.96871936917305,4602.5
-0.010108726232647313,0.149072265625,737.72,234,3.340291429519887,0.001728521041764419,572.5,3079.25,0.8466966561973095,3061760,299,1.4254853461869061,1.6046552330255508,15.96871919631958,4602.5
-0.008392498168541351,0.13701171875,737.68,234,4.1669349518800045,0.0015881611557237764,622.5,3137.25,0.8476219113916159,3072000,300,1.20090937577188,1.6067574895918368,15.968719273805618,4627.500000000001
-0.007036307591260993,0.1211669921875,748.36,234,4.698470279081555,0.0014360449006294667,597.5,3250.25,0.8703302118927241,3082240,301,1.6685510060749948,1.5892657227814198,15.968719017505645,4657.5
-0.008116129451082088,0.145166015625,730.03,234,4.604475130760915,0.0017846099055764068,575.0,3115.0,0.8770823784172534,3092480,302,1.3562122509814798,1.6020213812589645,15.968719363212585,4657.5
-0.007923643785034074,0.132763671875,728.55,234,5.567704564115214,0.0015017594552891541,547.5,3148.25,0.8310653835535049,3102720,303,1.881362534314394,1.5952931225299836,15.968719297647477,4662.500000000001
-0.007941214228776517,0.13056640625,727.19,234,4.70392940508013,0.001601679958674155,547.5,3197.0,0.8830035988241434,3112960,304,1.2532188264653086,1.5817684203386306,15.968719363212585,4627.500000000001
-0.007568677655945067,0.134423828125,733.48,234,6.955637181529198,0.001539188285960803,717.5,3318.75,0.8372000120580196,3123200,305,1.439678193256259,1.5829265967011452,15.968719190359115,4700.0
-0.009144177171219781,0.1416748046875,720.61,234,4.441822032507255,0.0017398003548582757,717.5,3206.0,0.9123244505375624,3133440,306,0.9712431301362813,1.5958329617977143,15.968719100952148,4702.5
-0.0073239422905317045,0.1388916015625,727.74,234,5.187065016487408,0.0016427855789861432,637.5,3275.5,0.8084394577890635,3143680,307,1.5879257649183274,1.6069115228950976,15.968719393014908,4730.000000000001
-0.00776863531973504,0.11376953125,716.22,234,4.624415099866421,0.0015160393110140596,637.5,3251.25,0.8676951885223388,3153920,308,1.535865842550993,1.6018220074474812,15.968719244003296,4702.5
-0.008065942411485593,0.121435546875,702.82,234,4.253674347016997,0.0013830521093500278,522.5,3207.5,0.8147747084498406,3164160,309,1.683977095782757,1.6041564710438252,15.96871913075447,4727.5
-0.008579389613078092,0.13173828125,695.35,234,4.729108045941914,0.0015309224169702794,705.0,3264.75,0.892834635823965,3174400,310,1.3551543451845647,1.5931812264025211,15.968719154596329,4702.5
-0.007426030461647315,0.1158935546875,694.75,234,5.944198942190723,0.001287068057007896,522.5,3220.75,0.8806783970445394,3184640,311,1.5469528963789343,1.5922355338931085,15.96871920824051,4700.0
-0.007156682797358371,0.1246826171875,683.28,234,4.168060461549444,0.0014534720314377172,522.5,3097.5,0.8678019683808088,3194880,312,1.459707660228014,1.61458221077919,15.968719273805618,4550.0
-0.008686773875524523,0.1318359375,684.87,234,3.6726392059294803,0.0014660925111574946,500.0,3184.5,0.8711138889193535,3205120,313,1.3068488030694425,1.641182603687048,15.968719273805618,4482.500000000001
-0.008319586975994752,0.1252685546875,686.19,234,4.76007022422434,0.0013531117595566428,732.5,3258.5,0.8472342804074288,3215360,314,1.443077582027763,1.620219288021326,15.968719267845154,4452.5
-0.008276642087366781,0.1277587890625,694.82,234,4.247937503145222,0.0013918261399799444,572.5,3242.5,0.9067655928432942,3225600,315,1.3339779631234705,1.617605909705162,15.968719166517257,4452.5
-0.0063084938468819015,0.132666015625,712.48,234,6.2434043203911145,0.0014236278744197495,797.5,3456.5,0.8231451407074928,3235840,316,2.0649428281001745,1.6094745442271232,15.968719279766082,4477.5
-0.007914026040089084,0.133740234375,720.46,234,4.259408138800527,0.0015460625552923461,740.0,3372.25,0.862377318367362,3246080,317,1.7869090009480715,1.6187283545732498,15.968719232082368,4630.000000000001
-0.007829397209388845,0.123583984375,712.12,234,6.129863382853977,0.0013341850551005,642.5,3299.75,0.8260267287492752,3256320,318,1.7445920718833805,1.6296384423971175,15.968719315528869,4677.5
-0.007068893183532055,0.1005615234375,724.56,234,5.712291648990262,0.0011210351000219998,762.5,3412.25,0.834929209947586,3266560,319,2.043313278257847,1.627308789640665,15.968719214200974,4702.5
-0.008093349347018376,0.114306640625,727.67,234,4.008342958669306,0.0012677192296796265,762.5,3460.0,0.9293926410377026,3276800,320,1.2428028502501547,1.6152530051767826,15.96871920824051,4735.000000000001
-0.007314352985849837,0.1227783203125,726.34,234,6.157515547639116,0.001304447960752054,797.5,3452.75,0.9043329562991858,3287040,321,1.4863176072016357,1.6047438994050025,15.968719255924224,4712.500000000001
-0.008586250053485855,0.11494140625,738.74,234,4.835040431644125,0.0013033553375923909,762.5,3521.75,0.9309877712279558,3297280,322,1.00668962597847,1.6301942221820354,15.968719291687012,4825.0
-0.006717112199112307,0.12958984375,729.37,234,7.1339631032151924,0.0012840970947086718,647.5,3438.0,0.9112003054469824,3307520,323,1.5394064109306782,1.6050539568066597,15.9687191426754,4712.500000000001
-0.0081580526282778,0.1269287109375,729.68,234,4.890025520113783,0.0014553424022556304,797.5,3441.75,0.9070978928357363,3317760,324,1.3847609682008624,1.6164346203207969,15.968719220161438,4650.0
-0.007338013059052173,0.1264892578125,732.58,234,5.901714016389677,0.0013188315103780511,822.5,3590.5,0.9198199577629567,3328000,325,1.4369049115106463,1.5958829030394555,15.96871930360794,4665.000000000001
-0.007258643385284813,0.1135009765625,742.03,234,6.022114674575835,0.00134029689404017,822.5,3637.25,0.8846799481660128,3338240,326,1.8534939516335727,1.6200038924813271,15.968719190359115,4802.5
-0.0077705094670818655,0.12255859375,733.57,234,4.079090193324058,0.0014683679779015923,825.0,3606.75,0.8999733209609986,3348480,327,1.3818865304812789,1.6262361146509647,15.96871924996376,4480.0
-0.00601284461808973,0.0919189453125,737.78,234,7.89432258683472,0.001113828422677951,800.0,3557.0,0.8324094731360674,3358720,328,1.861121497489512,1.6249080508947373,15.968719309568405,4560.000000000001
-0.006719276527292095,0.0990966796875,730.82,234,5.017789502387693,0.001178365563385338,800.0,3589.75,0.9309954736381769,3368960,329,1.2767895394936204,1.633118325471878,15.968719315528869,4527.5
-0.008244544546460019,0.1045654296875,731.08,234,5.084022601621413,0.0011986869333615998,665.0,3535.0,0.8356424767524004,3379200,330,1.7480326138436795,1.6461158499121666,15.968719309568405,4665.000000000001
-0.007377185903897044,0.1117431640625,711.0,234,4.135152437535279,0.0012403979598848095,525.0,3339.5,0.8393110070377588,3389440,331,1.6553268803283572,1.6436723724007607,15.968719285726547,4572.500000000002
-0.007739286752257613,0.1263916015625,709.15,234,4.1655059278352216,0.0013690819808918953,522.5,3228.5,0.8962147548794747,3399680,332,1.5222407201305033,1.631004374474287,15.968719363212585,4527.5
-0.006986915797097026,0.116259765625,691.45,234,4.546133865768559,0.0012502381240442023,497.5,3010.5,0.8470248833298684,3409920,333,1.6848783519119024,1.629858373105526,15.968719232082368,4525.0
-0.007082292141785729,0.1000244140625,685.14,234,4.999519167959465,0.0011323009383322573,522.5,3035.5,0.8927681017667055,3420160,334,1.4769277455285192,1.6254619836807251,15.96871926188469,4572.500000000002
-0.0071703480942233,0.135791015625,673.85,234,8.705685002041097,0.0015747589976404484,500.0,2893.5,0.8840695686638356,3430400,335,1.736249695532024,1.6134727232158184,15.968719273805618,4595.000000000002
-0.007696034201944713,0.105029296875,704.3,234,3.873453363017476,0.0012117556058801235,525.0,3073.5,0.9382108349353075,3440640,336,0.8193708686158061,1.6280027143657207,15.968719148635865,4775.0
-0.007910386475123233,0.1307861328125,707.79,234,3.642103098563278,0.0013928266482030167,595.0,3144.25,0.9033393207937479,3450880,337,1.4731009097304195,1.6430338256061077,15.968719214200974,4707.500000000001
-0.007684288427481078,0.1078125,728.74,234,5.058140207193702,0.0011514840028842334,775.0,3418.25,0.8903352349996567,3461120,338,1.3281660612672568,1.631827897578478,15.968719190359115,4777.5
-0.007262797767180018,0.0993896484375,742.01,234,4.31689544188087,0.001075110823086743,765.0,3504.75,0.9118178661912679,3471360,339,1.0239772581495346,1.651990568637848,15.968719285726547,4875.0
-0.005919985652326432,0.0971435546875,763.65,234,4.398074054053676,0.0010475988206057772,775.0,3637.75,0.8519436102360487,3481600,340,1.6335900533944367,1.6389512456953526,15.968719220161438,4877.5
-0.006250030187584343,0.0931396484375,762.03,234,5.668566635307006,0.0009707146025111808,525.0,3605.5,0.8627155445516109,3491840,341,1.8953931747935713,1.6396119385957717,15.96871926188469,4875.0
-0.007550763562176144,0.1031005859375,783.81,234,4.485826062299569,0.0011274635367844823,775.0,3822.75,0.9062388580292463,3502080,342,1.7096200625412166,1.6238907627761363,15.968719321489335,4877.5
-0.007326329633360729,0.0979248046875,781.38,234,5.30466555295615,0.0010667822498651109,775.0,3853.5,0.9376940343528986,3512320,343,1.0361139710992575,1.6443608552217484,15.968719458580017,4875.0
-0.006654667163456906,0.09462890625,768.41,234,5.1720669777290675,0.0010502807466427704,592.5,3720.5,0.8874514978379011,3522560,344,1.4922490768134593,1.6412804536521435,15.968719214200974,4807.500000000001
-0.006777102285559522,0.1096435546875,771.46,234,5.38846881866713,0.0011677064205405803,592.5,3728.75,0.9000363979488611,3532800,345,1.7659210882149636,1.6202879168093205,15.968719232082368,4807.500000000001
-0.00805328328970063,0.1080322265625,758.79,234,4.174277376805044,0.0011998234770435254,590.0,3605.25,0.8781551100313664,3543040,346,2.015045518986881,1.6349325694143773,15.968719345331191,4800.0
-0.006666034002410015,0.1064697265625,758.39,234,4.325447502101425,0.0012588761998760761,700.0,3633.25,0.872589948400855,3553280,347,1.3409710662439465,1.650444572418928,15.968719482421875,4625.0
-0.00654350500954024,0.1052734375,740.21,234,4.622733402791845,0.0011413040496624802,592.5,3477.75,0.8624285299330949,3563520,348,1.7316059481352568,1.635475715994835,15.968719357252121,4557.500000000001
-0.0076672807939758055,0.108984375,733.93,234,4.600906440883671,0.0010859702045767916,547.5,3399.25,0.8331999201327562,3573760,349,1.8626954464241863,1.6480548702180386,15.968719238042832,4500.0
-0.007534972903158632,0.0877197265625,721.14,234,4.678848954727881,0.0008893832046742477,595.0,3307.5,0.8929628539830446,3584000,350,1.331618569046259,1.645017546415329,15.968719375133514,4477.5
-0.00788363815518096,0.107666015625,728.75,234,5.090319289789761,0.0010553803553937432,595.0,3343.25,0.854950438067317,3594240,351,1.8061355317011476,1.6348166786134244,15.968719053268433,4500.0
-0.007381294843798969,0.1037841796875,715.8,234,4.6109537450845375,0.0010536112874153748,522.5,3135.0,0.8682485818862915,3604480,352,1.377716234512627,1.6329260386526585,15.9687191426754,4532.500000000001
-0.0073346673172636654,0.1218994140625,714.36,234,4.0868991238869725,0.0013438366114547034,550.0,3174.25,0.9111324720084667,3614720,353,1.2502678690478206,1.6010656267404557,15.968719124794006,4525.0
-0.0064486411385587415,0.103466796875,710.17,234,5.637243739033813,0.0010975761892273003,547.5,3187.75,0.9141984719783067,3624960,354,1.3885524476878346,1.6185764715075492,15.968719309568405,4635.000000000001
-0.007923297856905265,0.121484375,730.57,234,3.5755692716835683,0.0014149634456775543,550.0,3279.5,0.9122119084000587,3635200,355,1.2264456689357757,1.6411001957952975,15.968719285726547,4727.5
-0.008225241200852907,0.133349609375,719.98,234,3.6731103105781413,0.001458385365083799,550.0,3226.75,0.9112646825611591,3645440,356,1.4205534733831882,1.599076446145773,15.96871926188469,4625.0
-0.007094691192833125,0.093505859375,731.78,234,5.350059466595311,0.0010178100049590495,550.0,3302.5,0.9276143833994865,3655680,357,1.3364858525805174,1.6218746617436408,15.968719267845154,4637.500000000002
-0.008470810302605969,0.1275146484375,732.81,234,3.5832900573237936,0.001229091836990354,572.5,3347.5,0.9360677652060986,3665920,358,0.9703597823623568,1.6342760726809502,15.968719333410263,4625.0
-0.006563171720699756,0.1120361328125,750.68,234,5.317572933349534,0.001198832989303366,575.0,3533.75,0.9307370085269213,3676160,359,1.1266244100406766,1.6340750001370907,15.968719273805618,4637.500000000002
-0.006643246912790346,0.1126220703125,759.86,234,5.545789970969858,0.001069788508801182,575.0,3564.5,0.9008866529911757,3686400,360,1.4616279155947267,1.6178907804191112,15.968719094991684,4637.500000000002
-0.006674299217047519,0.115771484375,764.38,234,4.292853991576196,0.001176528691576588,575.0,3561.25,0.8933490697294474,3696640,361,1.7503694935701788,1.6177216202020646,15.968719279766082,4637.500000000002
-0.008129128258406126,0.118115234375,762.76,234,3.245857619105307,0.0012420147622837817,665.0,3554.25,0.9392846081405878,3706880,362,1.009028868097812,1.6362105257809163,15.968719410896302,4527.5
-0.006504460199721507,0.1071044921875,784.36,234,5.170195386671522,0.0010685924787940013,800.0,3714.5,0.8916305799037219,3717120,363,1.7415452947840095,1.6344414480030536,15.96871919631958,4567.500000000002
-0.006846710238096421,0.108251953125,765.71,234,4.725138851272635,0.0011485655498266617,747.5,3514.75,0.8520847350358963,3727360,364,1.8841926917433738,1.6352403871715069,15.968719238042832,4727.5
-0.007114077043479483,0.1039794921875,752.09,234,3.558739384991509,0.0011506460142759005,747.5,3436.0,0.8915128521621227,3737600,365,1.5563243891112506,1.6405414834618568,15.968719190359115,4545.000000000002
-0.0064621496127074355,0.0961181640625,736.17,234,5.9757064535408535,0.000888744930188557,747.5,3374.0,0.9142412465065718,3747840,366,1.2365780182182788,1.6119614101946353,15.96871919631958,4475.0
-0.008062807523310766,0.1168212890625,728.94,234,3.773968587226327,0.0012285109396405996,775.0,3379.75,0.9627412594854832,3758080,367,0.636842071916908,1.6127932786941528,15.96871919631958,4475.0
-0.0070090958455693905,0.115283203125,737.14,234,3.3439740976035504,0.001133132896780372,772.5,3413.5,0.946605471149087,3768320,368,1.1773582285270094,1.6266422510147094,15.968719106912612,4477.5
-0.007262691468895355,0.1087158203125,725.91,234,4.2196519133757615,0.0009912716654530346,725.0,3299.5,0.9019135724753141,3778560,369,1.3627635286189617,1.6229070216417312,15.968719220161438,4452.5
-0.006562635343289003,0.0863525390625,731.1,234,4.654952080784758,0.0008979771218382481,747.5,3352.25,0.9211160045117139,3788800,370,1.0742624910082668,1.622347178310156,15.968719375133514,4477.5
-0.006656939459571731,0.1049072265625,739.38,234,4.471241351703866,0.0010583949617346297,775.0,3520.75,0.9534314297139644,3799040,371,1.0208144992589951,1.610684559494257,15.968719178438187,4477.5
-0.007466788437886862,0.1111572265625,753.32,234,5.078200398266413,0.0011590741478818035,797.5,3536.25,0.924048712849617,3809280,372,1.3987334516830743,1.607002180814743,15.968719375133514,4500.0
-0.00809818706693477,0.102685546875,757.49,233,2.998175298818314,0.0011946921627786515,797.5,3586.25,0.9658952847123146,3819520,373,0.6480400062631816,1.6201969385147095,15.96871926188469,4527.5
-0.008186537026631413,0.1062744140625,765.12,234,4.137371561074782,0.001235861878780535,775.0,3594.25,0.9481042817234993,3829760,374,1.2233355838339777,1.6267558224499226,15.968719220161438,4550.0
-0.007414968704688362,0.1046875,763.94,233,4.618440271562873,0.0010975646617798727,775.0,3568.5,0.9091164741665125,3840000,375,1.210682866256684,1.6200749807059764,15.968719267845154,4550.0
-0.006818670295615448,0.09677734375,781.21,233,5.706278109361518,0.0009976188376247049,797.5,3616.0,0.9267761077731848,3850240,376,1.3646852150559425,1.619420137256384,15.968719190359115,4552.5
-0.007574856348219328,0.1105712890625,774.92,233,3.6754005048325227,0.0010258505815845434,797.5,3623.0,0.9391617693006993,3860480,377,1.2006560780107975,1.6155416086316108,15.968719244003296,4552.5
-0.007356658641947433,0.11552734375,764.92,233,3.887005367991018,0.001022085551142518,825.0,3689.25,0.9438885457813739,3870720,378,1.3215083520393818,1.6166470259428025,15.968719291687012,4550.0
-0.007057893092132872,0.0906982421875,773.46,233,6.079749449067187,0.0009982374354653993,825.0,3760.75,0.9158940464258194,3880960,379,1.780031581968069,1.6169449023902416,15.968719124794006,4550.0
-0.007286828021460678,0.0998291015625,771.11,233,3.669892169185175,0.0009416610419411903,825.0,3751.25,0.9255547188222408,3891200,380,1.3695793918333947,1.6355449184775352,15.968719345331191,4550.0
-0.006706268998823361,0.100927734375,773.85,233,6.3792368776183235,0.0009747036309879803,825.0,3815.75,0.9128821853548288,3901440,381,1.8071777228731662,1.6263289146125317,15.968719160556793,4550.0
-0.007434377752724685,0.123974609375,774.94,233,3.765046291096894,0.0011567632026190558,825.0,3858.5,0.9620940193533898,3911680,382,1.0164127816911788,1.5967556275427341,15.968719321489335,4550.0
-0.006920286169406609,0.1314697265625,771.65,233,3.094456242137271,0.001184875016406748,825.0,3957.25,0.9563284128904342,3921920,383,0.7437283013015985,1.6362260952591896,15.968719136714935,4550.0
-0.005524123252507706,0.0892333984375,763.5,233,4.669766415406707,0.0008561075045524769,822.5,3874.0,0.8345879193395376,3932160,384,2.3126600667834283,1.6328670114278794,15.968719172477723,4527.5
-0.007172740963142132,0.1135986328125,750.98,233,4.087269407854288,0.001134278516128004,800.0,3740.5,0.9401034522801638,3942400,385,1.3213130601681768,1.6392890945076943,15.968719393014908,4530.0
-0.0073600531402917115,0.1057861328125,750.21,233,3.4848916354407726,0.001018003971461717,800.0,3706.0,0.9506160970777273,3952640,386,1.190384801197797,1.6321465633809566,15.968719363212585,4575.0
-0.008261889955610969,0.1185791015625,741.96,233,2.7526603909716707,0.001150228028035788,797.5,3671.5,0.9561802133917808,3962880,387,0.7602029772475362,1.6386362060904502,15.968719375133514,4575.0
-0.005628559265096556,0.0808837890625,752.41,233,4.719410969852097,0.0007872598006945346,797.5,3712.25,0.929308594763279,3973120,388,1.567117451876402,1.6228203423321248,15.968719279766082,4575.0
-0.0067329090681596425,0.1079345703125,750.7,233,5.455154498910074,0.0010445845889596587,797.5,3680.0,0.895206018537283,3983360,389,1.9590696790721267,1.6385111927986145,15.968719244003296,4580.0
-0.007877870318770875,0.1142822265625,744.92,233,3.4003548800824186,0.0012871136053211767,797.5,3604.0,0.9761453285813332,3993600,390,0.6054694228339941,1.5998617120087146,15.968719166517257,4552.5
-0.007809175473812502,0.11005859375,752.01,233,4.991835622426029,0.0012049407934345876,800.0,3684.25,0.9179562840610742,4003840,391,1.343393677379936,1.6441291183233262,15.968719339370727,4552.5
-0.00771525305135583,0.1010498046875,781.2,233,2.762046290451015,0.001108995692203944,800.0,3876.5,0.9651503704488278,4014080,392,0.8381081006955355,1.638402309268713,15.968719393014908,4582.500000000001
-0.006281925582334225,0.0900634765625,775.28,233,5.681356672416673,0.0008894200397326534,800.0,3812.5,0.8595146730542182,4024320,393,2.495345331169665,1.6449746154248714,15.968719178438187,4527.5
-0.006924877785058925,0.0859619140625,778.62,233,4.5609300223903455,0.0009323254244411282,800.0,3752.0,0.8801332093775273,4034560,394,1.9357329982798546,1.6527316391468048,15.968719244003296,4550.0
-0.005367587569708121,0.08291015625,787.6,233,5.76930506244978,0.0009055241656999553,800.0,3790.25,0.9260979324579239,4044800,395,1.4481921700295062,1.6390728577971458,15.968719184398651,4550.0
-0.009177307428035419,0.12177734375,788.08,233,2.615588384090411,0.001414180985466856,800.0,3860.25,0.9718594416975975,4055040,396,0.5446543214842677,1.631777511537075,15.968719309568405,4550.0
-0.007928493697181693,0.1226806640625,805.44,233,3.964720591212076,0.0012141801337070715,800.0,3931.75,0.9313228212296962,4065280,397,1.3951337000355124,1.6353575766086579,15.968719178438187,4550.0
-0.00708818378043361,0.1105712890625,801.09,233,3.3582411722518044,0.0011334808784401926,800.0,3864.5,0.921027285605669,4075520,398,1.3763925168663262,1.625732357800007,15.968719327449799,4587.500000000001
-0.00834390029849601,0.0968505859375,795.0,233,3.027454252459994,0.0011078624099984567,572.5,3767.0,0.943541555851698,4085760,399,0.817308472469449,1.6430953972041606,15.968719321489335,4850.0
-0.007990399905247613,0.1066650390625,793.91,233,3.9312906713860705,0.0010567762470946333,572.5,3735.25,0.9477450028061867,4096000,400,1.2514248653315008,1.6275234833359717,15.968719190359115,4855.000000000001
-0.00743019540241221,0.1185791015625,803.15,233,3.4171080106100193,0.0011997532386321865,572.5,3786.75,0.9563506677746773,4106240,401,0.978523999499157,1.6149222373962402,15.96871926188469,4905.0
-0.007730817129049683,0.110009765625,800.17,233,3.5767657505160053,0.001010330672079884,797.5,3920.75,0.9238972209393979,4116480,402,1.4052207374479622,1.6399066418409347,15.968719255924224,4900.0
-0.005919451049703639,0.094482421875,788.11,233,6.134827654846317,0.0010531112028166387,772.5,3851.75,0.907652398571372,4126720,403,2.2108144515193997,1.6348067812621594,15.968719279766082,4900.0
-0.006663003986614058,0.094970703125,767.53,233,4.58065792556273,0.0008487375454938089,710.0,3701.25,0.9014761056751013,4136960,404,2.0703673208132387,1.6434595264494418,15.96871924996376,4905.0
-0.006655747092372622,0.0997314453125,758.77,233,4.475391399586007,0.0009847239723290515,750.0,3757.75,0.9214008506387472,4147200,405,1.677131072850898,1.6283645734190941,15.968719226121902,4905.0
-0.007345747006183956,0.094482421875,758.25,233,4.279561036418704,0.0010650714106252613,772.5,3775.75,0.9136199828237295,4157440,406,1.4402801900170743,1.6419227816164494,15.968719267845154,4905.0
