advantage_norm,policy_loss,PMM:episode_rewards,explained_variance,P09:episode_rewards,policy_entropy,grad_norm,fps,episode_length,frames,value_loss,P01:episode_rewards,epoch_idx
2.23927323281765,-0.011119979133363813,35.01,0.6681719523668289,51.0,1.0537695330381394,0.6992716850339349,306,864.87,2240000,0.03509945584926754,20.799999999999997,280
2.1962606179714204,-0.015486735385493375,34.63,0.6922635728120804,51.0,1.051229828596115,0.7926992952540176,306,859.78,2248000,0.03432973135728389,20.799999999999997,281
2.269963164329529,-0.015631794807195547,35.2,0.6836349260807038,52.10000000000001,1.0386928045749664,0.7968453444505065,306,877.62,2256000,0.0359532265458256,21.0,282
2.15632927775383,-0.004546787397121079,35.42,0.7030362856388092,53.10000000000001,1.0288072919845581,0.6811479807514238,306,886.98,2264000,0.03207522096578032,21.0,283
2.2346824264526366,-0.009731692187197041,35.85,0.7365517055988312,54.20000000000002,1.037726263999939,0.6396893030464009,306,887.71,2272000,0.033557726833969355,20.799999999999997,284
2.162758991718292,-0.009826901343112695,35.94,0.7246627217531204,54.0,1.0275191777944566,0.7213247889745947,306,883.24,2280000,0.03293323401827365,20.799999999999997,285
2.277211276292801,-0.014422536212950945,36.3,0.6914647400379181,54.10000000000001,1.0258957421779633,0.8276817062387025,307,885.51,2288000,0.03656081452034414,21.9,286
2.33401651263237,-0.007617193741025403,36.82,0.689333034157753,54.10000000000001,0.9962576794624328,0.8457750707287481,307,893.02,2296000,0.037451875144615766,24.0,287
2.2789463210105896,-0.01232540043623885,38.1,0.6705441290140152,55.10000000000001,1.0014293539524077,0.8085264359765633,307,912.5,2304000,0.036082870103418825,24.9,288
2.283715214729309,-0.012413677006734361,37.77,0.6928551691770554,54.10000000000001,1.0296405035257339,0.7911226482800386,307,911.23,2312000,0.035914267008192835,24.0,289
2.2874717062711714,-0.005925584724755026,36.86,0.661315169930458,52.20000000000002,1.0423223513364792,0.8517281863716599,307,899.18,2320000,0.03601755069103092,24.0,290
2.3976854515075683,-0.010971256855409593,36.26,0.6542254114151,52.20000000000002,1.0133265495300292,0.8628927520449073,307,884.71,2328000,0.03952879318036139,24.0,291
2.3393803143501284,-0.009908600299386307,36.46,0.6590135014057159,52.20000000000002,0.9843010717630386,0.8102153146757805,307,894.5,2336000,0.038792327921837566,24.0,292
2.4894657671451568,-0.010377719026291744,36.51,0.6218736052513123,51.10000000000001,0.9831758934259415,0.9314269293316412,307,883.02,2344000,0.04333497749641538,24.0,293
2.366593942642212,-0.011128141773515381,37.39,0.6001903581619262,54.10000000000001,1.026941281557083,0.7927322562484808,307,887.87,2352000,0.03815168987959623,24.0,294
2.259825998544693,-0.010324495256936643,37.9,0.6578697562217712,54.10000000000001,1.0398196732997895,0.7766500495919455,307,899.19,2360000,0.035463499259203675,24.0,295
2.2659789836406707,-0.00744676457659807,38.49,0.6450105565786362,56.0,1.0571119648218155,0.8630616442238406,307,907.91,2368000,0.03592615509405732,24.0,296
2.2233350229263307,-0.004409349023189861,38.99,0.6552983623743057,56.10000000000001,1.0235279196500777,0.7166627511664397,307,926.79,2376000,0.03411373327486217,24.0,297
2.1957944989204408,-0.013541084816242801,39.58,0.6763258099555969,58.10000000000001,1.0156491488218307,0.9690558310675353,307,940.14,2384000,0.033711373675614595,24.0,298
2.3004197704792024,-0.014855012281332165,40.1,0.663160296678543,58.10000000000001,1.0183792263269424,0.7468847431821908,307,950.26,2392000,0.03767666770145297,24.0,299
2.250371295213699,-0.012301676756123925,39.79,0.7083067321777343,60.0,1.020110583305359,0.7252875632141672,307,937.79,2400000,0.03632419927977026,24.0,300
2.0436597311496736,-0.013256335842888801,40.09,0.6879913944005966,60.10000000000001,1.030062980055809,0.7289584594445745,307,941.43,2408000,0.029716207454912366,23.9,301
2.224321030378342,-0.0107539166463539,40.14,0.6698309844732284,60.10000000000001,1.0252965587377547,0.7457258989574725,308,947.63,2416000,0.03412414821796119,23.0,302
2.3138548409938813,-0.010488457964675036,41.7,0.7038619500398636,65.10000000000001,1.0234900152683257,0.9076369386092052,308,974.43,2424000,0.03693560267332941,23.9,303
2.320855073928833,-0.014391033685533329,41.87,0.6471323400735856,66.0,1.0308237236738205,0.7602689409390925,308,982.9,2432000,0.0381823072489351,23.0,304
2.364854235649109,-0.01531960331427399,41.79,0.6527157390117645,66.10000000000001,1.024102590084076,0.7826964389987613,308,982.15,2440000,0.03956095870118588,23.0,305
2.415612341165543,-0.008301470099540893,41.66,0.6205415725708008,66.10000000000001,1.0384410679340363,0.7978330219255056,308,976.68,2448000,0.03964754950255155,23.0,306
2.307808750271797,-0.01231872537638992,40.69,0.6798879981040955,65.20000000000002,1.0301221150159836,0.7212224085567182,308,957.34,2456000,0.03734756989870221,22.900000000000002,307
2.417799481153488,-0.010890471763414098,39.75,0.7160768669843673,62.0,1.0228461521863936,0.764213461255393,308,939.5,2464000,0.040342355892062184,23.0,308
2.163058704137802,-0.014964217494125479,39.03,0.6897987329959869,60.10000000000001,1.0272061896324158,0.6930454864756587,308,928.4,2472000,0.034470602474175396,22.900000000000002,309
2.1822631472349165,-0.006647058976013796,38.88,0.6956807488203048,61.10000000000001,1.0383034497499466,0.6711741116242373,308,919.24,2480000,0.033691888325847685,22.900000000000002,310
2.2687296199798586,-0.017334938140120357,39.51,0.7072569346427917,61.10000000000001,1.0121962642669677,0.7304438524432679,308,929.3,2488000,0.036704602600075305,23.0,311
2.387986168861389,-0.010150699908845127,39.27,0.6946253216266632,60.20000000000002,1.0122051596641541,0.8316149605326073,308,930.15,2496000,0.041203214628621934,23.0,312
2.3404581117630006,-0.019342615123605356,40.33,0.7024799859523774,62.300000000000026,1.031882286667824,0.877093015532592,308,941.48,2504000,0.0379644166585058,23.9,313
2.1858673518896103,-0.006760171460628044,38.78,0.636092900633812,60.0,1.0187827730178833,0.7444203793933147,308,913.54,2512000,0.032957372115924956,23.9,314
2.393535521030426,-0.015706591829657553,38.95,0.6513502502441406,60.0,1.0307444566488266,0.8467808482152023,308,915.41,2520000,0.04214217291213572,23.0,315
2.1939293432235716,-0.008388878659752663,39.41,0.6798012930154801,60.10000000000001,1.0503896552324294,0.7352240493812177,308,916.37,2528000,0.033109086034819483,22.900000000000002,316
2.3941772246360777,-0.008523724957776722,38.91,0.6085272443294525,59.10000000000001,0.989263379573822,0.797290618395274,308,919.08,2536000,0.04049640792421996,21.9,317
2.625813343524933,-0.011616264429758303,41.02,0.6172114157676697,59.10000000000001,1.0209560066461563,0.8808493548566715,308,933.61,2544000,0.048659553444013,21.9,318
2.173012969493866,-0.011994972553802654,40.95,0.669140350818634,59.10000000000001,1.0210370713472365,0.7278692537010758,308,933.19,2552000,0.033683668966405095,20.9,319
2.3068490344285966,-0.012847519771021325,41.28,0.6873626446723938,59.10000000000001,1.0144667291641236,0.7866026897812185,308,939.93,2560000,0.0372998458892107,20.9,320
2.455934280157089,-0.01651437914115377,42.32,0.6289913612604141,61.10000000000001,1.0052300542593002,0.9000467025269749,308,961.96,2568000,0.04228102610446513,22.0,321
2.5350852751731874,-0.019352564688306303,42.94,0.6558226120471954,62.20000000000002,0.9616999208927155,0.8919804645581455,308,961.36,2576000,0.045970235601998866,21.9,322
2.3373768854141237,-0.014304147541988641,42.8,0.66790647149086,64.50000000000004,0.936228695511818,0.9600390204717684,308,964.37,2584000,0.03904373992234469,21.700000000000003,323
2.3853612613677977,-0.010670949484483572,42.96,0.6627863776683808,62.20000000000002,0.9345367133617402,0.9328803176944679,308,957.02,2592000,0.03916837049182505,22.0,324
2.2594191884994506,-0.0044824795122258366,43.37,0.6674087232351303,64.50000000000004,0.9475204080343247,0.7987527024023945,308,960.04,2600000,0.03612247141543776,22.0,325
2.326780498623848,-0.011014958036830648,43.56,0.6586071968078613,69.0,0.9976027101278305,0.7974908530459375,308,964.23,2608000,0.03833061361685395,22.0,326
2.3426178085803984,-0.016294016998726873,45.22,0.6656439357995987,70.0,1.0300612235069275,0.867635412750151,308,984.28,2616000,0.04042986733838916,22.900000000000002,327
2.618029838204384,-0.017311464885715395,46.24,0.6275329524278641,70.0,1.0116623574495316,1.0139502377343896,309,972.63,2624000,0.05265079721342772,22.900000000000002,328
2.7605902582406996,-0.018553265467635357,46.36,0.7205108040571213,70.0,1.0064239174127578,1.2842454888125794,309,973.16,2632000,0.06161098655778915,25.700000000000003,329
2.4304178595542907,-0.013587122154076496,49.14,0.6552334970235825,70.0,0.9983227670192718,1.0725536959286717,309,988.93,2640000,0.0442271716427058,25.8,330
2.226759099960327,-0.015475521316402592,48.12,0.650839119553566,70.0,1.015045850276947,0.84493547955358,309,993.86,2648000,0.03688113701995462,26.900000000000002,331
2.3713164246082306,-0.012963842276949435,49.02,0.6273354625701905,70.0,0.9936138170957566,0.8530538794300382,309,1004.44,2656000,0.04183394181076437,27.0,332
2.45153853058815,-0.01690653006793582,49.32,0.624987478852272,72.10000000000001,1.021896733045578,0.8952505912973991,309,1009.09,2664000,0.04217325816862285,27.0,333
2.3498032557964326,-0.013934375487733632,50.54,0.6540595018863677,72.20000000000002,1.0084399235248567,0.8526292719323636,309,1018.22,2672000,0.038807085128501055,28.0,334
2.525864768028259,-0.01948883632197976,49.42,0.6269424617290497,70.20000000000002,1.029577362537384,0.9142496857020953,309,1004.97,2680000,0.0456651627086103,27.0,335
2.150298511981964,-0.010348769603297114,49.41,0.6831476598978042,70.0,1.0327153044939041,0.6778855819019826,309,1004.75,2688000,0.033261281726881864,27.0,336
2.359487878084183,-0.013991775730974041,49.89,0.6187211799621583,70.0,1.0160191351175307,0.7933629124499849,309,1008.7,2696000,0.03983776569832116,27.0,337
2.588064144849777,-0.015311587365576997,50.3,0.6284613174200058,69.10000000000001,1.0168672806024552,0.8512282860654607,309,1013.92,2704000,0.04712875184603035,27.9,338
2.234281451702118,-0.013302751389273908,50.87,0.6586299419403077,70.10000000000001,0.9890786933898926,0.7446124858630536,309,1013.65,2712000,0.0368064998742193,27.9,339
2.4901703178882597,-0.012632461606990546,51.78,0.6052904504537583,71.30000000000003,0.9966751581430435,0.9419077170905511,309,1026.53,2720000,0.04408645226620138,27.0,340
2.1804900002479553,-0.01885977367099258,50.84,0.6464985436201096,71.10000000000001,0.9932577961683273,0.7715560208579187,309,1030.41,2728000,0.03652717814780772,27.9,341
2.3474988400936128,-0.00766325959819369,51.36,0.6274637949466705,71.10000000000001,0.9376872235536575,0.8767775019475088,309,1037.71,2736000,0.04018757039681077,28.0,342
2.6169088184833527,-0.019358214589301495,51.08,0.5923855876922608,75.30000000000003,0.9522884386777878,1.0257974106725307,309,1051.06,2744000,0.04919205007143319,28.9,343
2.3505645030736924,-0.010400691342074424,51.12,0.6066868925094604,75.30000000000003,0.9584429305791855,0.7032963241318724,309,1043.36,2752000,0.04058740887790918,28.9,344
2.945675015449524,-0.026211204191204162,52.06,0.4475478160381317,78.10000000000001,0.9801638746261596,1.4534275848484384,309,1038.82,2760000,0.11305186308920384,28.0,345
2.2593702125549315,-0.01200228120695101,52.12,0.6701804620027542,78.10000000000001,0.9895583510398864,0.7407241348638866,309,1033.89,2768000,0.03711123060900718,28.9,346
2.478175415992737,-0.01827592947985977,52.51,0.6597553843259811,77.10000000000001,0.9968325346708298,0.9527983345025217,309,1046.73,2776000,0.045234523303806784,29.0,347
2.509026826620102,-0.020248972772969866,54.42,0.5857110714912415,79.60000000000005,1.0183602875471116,0.9383982088739532,309,1071.22,2784000,0.04753573509864509,30.0,348
3.234478927254677,-0.031196392802812625,56.3,0.03161990404129028,85.0,1.0013158482313156,2.0312418117730395,309,1084.41,2792000,0.1798640251206234,30.0,349
2.4525545114278793,-0.01026414187042974,57.41,0.6054118621349335,85.10000000000001,0.9856839436292648,0.8205653187577283,309,1099.06,2800000,0.042732436782680454,31.9,350
2.42306663274765,-0.018685434395592893,57.56,0.606420891880989,85.10000000000001,0.9472084605693817,0.7948470978234278,309,1101.5,2808000,0.04248551702592522,31.9,351
2.2320812356472017,-0.009914611951098778,59.24,0.6578763794898986,87.30000000000003,0.9443863749504089,0.7769530710389152,309,1114.62,2816000,0.03737664040643722,32.0,352
2.2019413340091707,-0.011427071258367505,59.46,0.7046787828207016,87.30000000000003,0.9650240486860275,0.7029999804456217,309,1132.5,2824000,0.03438570845872164,31.9,353
2.4792914485931394,-0.010830845119198785,60.79,0.6262910783290863,90.30000000000003,0.9977247542142869,0.9115634678641286,309,1142.14,2832000,0.04832168065942824,32.0,354
2.3473024654388426,-0.010004339909064583,60.48,0.6814099842309952,90.30000000000003,1.0114133781194687,0.7486191480700347,309,1145.93,2840000,0.041217167028225955,32.0,355
2.221168339252472,-0.005643635560700204,61.95,0.6498526036739349,95.10000000000001,1.0195961481332778,0.7446077202219523,309,1159.8,2848000,0.0341583280172199,32.0,356
2.252418012022972,-0.019215714737656528,60.48,0.6575506210327149,95.10000000000001,1.0219144058227538,0.753340270692874,309,1155.78,2856000,0.03780318712349981,32.0,357
2.440444606542587,-0.014742980994342361,60.83,0.6671245557069778,95.0,1.006889750957489,0.7401971625574734,309,1159.99,2864000,0.043220611312426625,32.0,358
2.6156134569644927,-0.013075196589925326,60.33,0.6260441619157792,93.20000000000002,0.9442286449670791,1.043270641069883,309,1163.56,2872000,0.048439567424356934,37.900000000000006,359
2.4251997089385986,-0.01075919407143374,60.22,0.6207334703207016,93.20000000000002,0.9509973281621933,0.8487594300845694,309,1157.48,2880000,0.045273770815692845,38.900000000000006,360
2.362045360803604,-0.019868229755666107,59.41,0.7068387877941131,85.80000000000007,0.9775443762540817,0.8419785485428437,309,1136.77,2888000,0.03974151928443462,37.0,361
2.190497363209724,-0.011005297594820149,58.46,0.6632167434692383,85.40000000000003,0.9857932007312775,0.7123920681925021,309,1126.88,2896000,0.03479415568057448,36.8,362
2.33569933116436,-0.016190789336105807,58.03,0.6097670727968216,85.40000000000003,0.9984986025094986,0.7776187626135421,309,1125.49,2904000,0.04010011244099587,34.800000000000004,363
2.5212296056747436,-0.013368263231241144,59.09,0.6556750959157944,84.10000000000001,0.9887498307228089,0.9070366134959204,309,1138.86,2912000,0.049520614854991436,38.800000000000004,364
2.243243693113327,-0.012046793465706286,58.39,0.6301178592443466,84.10000000000001,0.9977672523260117,0.9165346146372277,309,1132.69,2920000,0.03803406300023198,36.8,365
2.5820598757266997,-0.024439564202912153,58.56,0.6325552630424499,84.50000000000004,1.0095518344640733,0.9209925827619204,309,1128.85,2928000,0.04809241850860417,36.8,366
2.290766816139221,-0.01325577093521133,58.85,0.6221545058488845,84.10000000000001,1.0042641931772232,0.8052614504764962,309,1128.23,2936000,0.03851701200008392,36.8,367
2.3966307508945466,-0.010991747661973932,57.91,0.6287484472990036,84.0,1.0123423087596892,0.7918906787672184,309,1120.49,2944000,0.04313782365527004,37.0,368
2.277510749101639,-0.019245353752048687,57.98,0.6732760870456695,84.0,1.0124836456775665,0.812803073311006,309,1125.73,2952000,0.041597574185580015,37.0,369
2.5803203535079957,-0.01624452443094924,56.8,0.6158097100257873,84.0,0.9921935778856278,0.830476723590603,309,1104.55,2960000,0.049407512000761926,36.8,370
2.4755763137340545,-0.011353795901668491,58.61,0.6067518001794815,84.0,0.9464752435684204,0.8221931160664598,309,1107.54,2968000,0.04509164789691567,37.0,371
2.594739146232605,-0.01926419787487248,58.68,0.533842704296112,84.0,0.891949726343155,1.1299643873431306,309,1105.35,2976000,0.048128188252449036,37.0,372
2.808637471199036,-0.015966572106408422,60.12,0.5521353435516357,85.10000000000001,0.9699106764793396,1.1567225443026856,309,1115.53,2984000,0.06390495412983001,35.0,373
2.1545476794242857,-0.005390552563710571,58.78,0.6267198592424392,85.10000000000001,0.9775301998853684,0.8272089378543389,309,1104.28,2992000,0.03535824230872095,28.799999999999997,374
2.243605052232742,-0.016355093002784996,59.15,0.6652265107631683,85.10000000000001,0.9947105079889298,0.8174109679208675,309,1116.59,3000000,0.04013036472722888,27.0,375
2.265135931968689,-0.007896265067975037,60.48,0.645378304719925,84.10000000000001,0.9993482601642608,0.8571292065822859,309,1136.73,3008000,0.03969195996411145,28.799999999999997,376
2.8040982508659362,-0.00908889832344812,60.47,0.668181164264679,84.10000000000001,1.0040547549724579,1.3823927154755102,310,1141.55,3016000,0.0677996442746371,28.799999999999997,377
2.5283415508270264,-0.011216923797910568,61.96,0.6345469409227371,85.10000000000001,0.9985287874937058,1.2460004115749657,309,1129.44,3024000,0.04949571650475264,28.799999999999997,378
3.265364596247673,-0.02910022303694859,62.41,0.698453020453453,84.10000000000001,0.9890749788284302,2.1795653757841422,309,1126.85,3032000,0.1827672190591693,27.9,379
2.1876529490947725,-0.010835375295137055,63.04,0.6386385554075241,85.10000000000001,1.0314084833860397,0.7352963548368058,310,1140.51,3040000,0.033929621474817394,27.9,380
2.3280421471595765,-0.017380872191279196,62.33,0.6234559243917466,82.10000000000001,1.0436796015501022,0.8198600301638186,309,1135.84,3048000,0.041041907612234356,27.9,381
2.3080808007717133,-0.011170034321257844,62.85,0.655137357711792,84.20000000000002,1.0412842172384262,0.7842306636323567,309,1143.48,3056000,0.03952986175660044,27.9,382
2.4035983431339263,-0.019902753396745538,62.86,0.6409798902273178,86.20000000000002,1.0440309894084931,0.8180334113535863,309,1142.43,3064000,0.04270064495503902,27.9,383
2.321634722352028,-0.0093380817212892,63.17,0.6568495947122573,87.10000000000001,1.0294217336177827,0.8142005346255513,309,1147.59,3072000,0.040499422661960126,28.9,384
2.3776516950130464,-0.020857677682652138,62.32,0.6513115358352661,86.10000000000001,1.0275388538837433,0.8528550381703428,309,1154.81,3080000,0.043063622647896406,28.9,385
2.3073430073261263,-0.01123172163264826,62.18,0.6081157040596008,84.20000000000002,1.0048885971307755,0.7976156168206188,310,1147.04,3088000,0.03908657113555819,28.9,386
2.375281757116318,-0.015612657136225607,60.97,0.6106717765331269,84.20000000000002,0.9909471130371094,0.8009198530014434,310,1153.48,3096000,0.0426158783538267,28.9,387
2.821338793039322,-0.017544130997730462,64.94,0.6197454589605331,88.0,0.9110652923583984,1.2707459078477676,310,1173.21,3104000,0.06136009510606527,29.9,388
2.6434755647182464,-0.015665569929406046,68.51,0.6036320555210114,90.40000000000003,0.9445071411132813,0.8706401046922077,310,1202.72,3112000,0.052385191791690884,37.7,389
2.479727725982666,-0.01409561191103421,68.63,0.6002484512329102,94.0,0.991094211935997,0.7871067756117999,310,1198.65,3120000,0.04649079196155071,37.7,390
2.2513301795721055,-0.01359094500367064,68.86,0.6391081023216247,94.0,1.0239212983846664,0.6396371516011983,310,1190.74,3128000,0.03867693849373609,35.0,391
2.4275750625133514,-0.016152128640096634,69.13,0.6005304044485092,94.0,0.9965780055522919,0.7869738825813974,310,1187.58,3136000,0.044400748163461685,37.7,392
2.5460764878988265,-0.017758209431776778,65.42,0.6263832449913025,92.0,1.0221717900037766,0.8512130280173611,310,1185.67,3144000,0.04791336145251989,33.8,393
2.183176805973053,-0.013893198684963864,65.98,0.6724811261892318,92.20000000000002,1.0301417595148086,0.7485100549654371,310,1195.03,3152000,0.03651285931933671,34.900000000000006,394
2.6265772092342377,-0.020384178239037282,65.66,0.6071394312381745,95.20000000000002,1.0232496416568757,0.8145803062789837,310,1177.65,3160000,0.05607133814599365,31.9,395
2.303190256357193,-0.01711263915785821,64.67,0.6476996636390686,95.20000000000002,1.0090849423408508,0.7491929837634502,310,1165.63,3168000,0.040076091485098005,31.9,396
2.408952732682228,-0.021059432906331495,64.22,0.6276187324523925,97.10000000000001,0.9854451853036881,0.8543679696441622,310,1147.26,3176000,0.04655746741220355,31.9,397
2.4613181519508363,-0.019324551960453393,66.52,0.6063720715045929,98.30000000000003,0.9851215612888337,0.817344044979502,310,1168.95,3184000,0.0461570714507252,31.9,398
2.5664333790540694,-0.018008889429911506,69.17,0.6562136179208755,106.50000000000004,1.0122011691331863,0.893181782099689,310,1168.88,3192000,0.05325671437196434,31.9,399
2.2080864232778548,-0.017157178416964597,69.17,0.6440001183748245,106.50000000000004,0.9960157519578934,0.7403464089042319,310,1165.32,3200000,0.038727200338616964,31.9,400
2.682499442100525,-0.010410966508206911,70.04,0.6352851951122284,114.10000000000001,0.994153260588646,1.0092058617761004,310,1161.09,3208000,0.06881192399654537,31.9,401
2.6760783261060714,-0.018924124641780508,71.88,0.6257755088806153,114.10000000000001,0.991378430724144,0.9226596951389783,310,1171.34,3216000,0.06286885429173708,31.9,402
2.724662421941757,-0.012801273985060107,68.49,0.6002573537826538,106.0,0.9964943945407867,0.8541972060994566,310,1158.07,3224000,0.055075107458978895,29.9,403
2.3301823711395264,-0.009027972391340882,69.21,0.6375236296653748,106.0,1.0120395743846893,0.7329756698785949,310,1167.51,3232000,0.04140266797039658,29.9,404
2.603057837486267,-0.01683590760367224,70.22,0.5982312387228013,106.40000000000003,1.0076466059684754,0.8833649221515052,310,1173.31,3240000,0.05126725187525153,31.8,405
2.8058919036388397,-0.023549149374011903,73.23,0.5872936570644378,110.10000000000001,0.9754486525058746,1.057875989839884,310,1189.22,3248000,0.07448973671067506,31.8,406
2.413598766922951,-0.014223425172967836,72.75,0.6006230741739274,110.10000000000001,0.9552787804603576,0.8891673253060438,310,1183.52,3256000,0.043843113374896346,31.8,407
3.316803511381149,-0.019053527750074864,74.89,0.6078477632999421,111.30000000000003,0.9574942106008529,2.0724479929508526,310,1191.83,3264000,0.11734832854941488,34.7,408
2.5936405205726625,-0.017281698258011603,73.23,0.5366396701335907,111.30000000000003,0.931834626197815,1.140467730820391,310,1155.51,3272000,0.062042867611162365,29.0,409
2.2804659706354142,-0.018229483701870778,72.76,0.6298980140686035,111.30000000000003,1.005966163277626,0.813151194496243,310,1147.95,3280000,0.03943165783304721,29.0,410
2.4059774076938627,-0.014189931494911434,71.57,0.6615010190010071,110.10000000000001,1.0246317273378371,0.9466636070044497,310,1149.26,3288000,0.041743005085736515,29.0,411
2.080278615951538,-0.010456728973367716,70.4,0.6689459079504013,104.60000000000005,1.0155480307340623,0.5994834988059901,310,1139.17,3296000,0.03452561077661812,29.0,412
2.445689157247543,-0.011567610847996547,69.74,0.6279581916332245,98.20000000000002,0.9781750023365021,0.8892088685086884,310,1140.25,3304000,0.04362964292056858,29.0,413
2.366274701356888,-0.015059733407688326,69.35,0.6118980765342712,100.30000000000003,0.963635910153389,0.903616456943365,310,1150.31,3312000,0.0475678182952106,29.0,414
2.3532776737213137,-0.014999349216450355,68.24,0.6121607577800751,98.20000000000002,1.0227613240480422,0.7956220340045002,310,1143.39,3320000,0.042814116897061466,29.0,415
2.4688584011793138,-0.02339078204066027,65.24,0.641794216632843,98.20000000000002,0.9925125139951706,0.8319827687238391,310,1129.23,3328000,0.04837999514769763,28.9,416
2.4294483202695845,-0.006437204414687585,67.96,0.632876741886139,103.10000000000001,0.9947890377044678,0.9368282051942761,310,1145.38,3336000,0.04701339276973158,29.0,417
2.7286157846450805,-0.010913484625634738,69.94,0.6450753098726273,104.60000000000005,0.9993327498435974,1.108951782374992,310,1155.41,3344000,0.0630595486285165,29.0,418
2.9771976393461226,-0.019666650464059784,72.37,0.5794803822040557,106.50000000000004,0.972146388888359,1.1575521150200125,310,1171.31,3352000,0.0785816063452512,29.0,419
2.7117647874355315,-0.00429633202846162,74.32,0.7171918267011642,111.10000000000001,0.9790232318639756,1.050024150489082,310,1175.14,3360000,0.06084493241738528,34.400000000000006,420
2.7449797213077547,-0.028719507279165554,75.92,0.6077805924415588,112.10000000000001,0.980083493590355,0.935384013035747,310,1185.33,3368000,0.05826809690333903,34.400000000000006,421
2.6132931303977966,-0.011508677459605678,78.33,0.5784453219175338,113.60000000000005,0.9593330633640289,0.893179551187837,310,1190.84,3376000,0.05332591060549021,34.300000000000004,422
2.550524669885635,-0.022280954660382123,76.7,0.601231871843338,112.10000000000001,0.9455777513980865,0.8774861745080957,310,1185.59,3384000,0.050843381704762575,28.9,423
2.5978396767377854,-0.01422886799555272,78.97,0.6370524948835373,113.20000000000002,0.9892787027359009,0.8434477655507768,310,1211.07,3392000,0.05450448026880622,36.9,424
2.519810652732849,-0.018480206177628133,81.98,0.6471175974607468,115.40000000000003,1.0314652693271638,0.804992955828999,310,1245.47,3400000,0.047573040430434047,37.900000000000006,425
2.3134707522392275,-0.013855457216850482,83.55,0.6423305088281631,115.40000000000003,1.011521149277687,0.8230189972462467,310,1257.07,3408000,0.04211843250086531,37.900000000000006,426
3.094787132143974,-0.04174275254015811,85.12,0.38362336814403536,120.1000000000001,0.9943039900064469,1.4007274144661335,310,1264.17,3416000,0.1276686684694141,37.900000000000006,427
2.7116697812080384,-0.02674341606470989,84.95,0.5825083035230637,120.1000000000001,1.0185411483049394,0.9615293432883755,310,1247.7,3424000,0.06037299830466509,37.0,428
2.0977084070444105,-0.0057237745611928405,84.39,0.6311370545625686,120.1000000000001,0.976068514585495,0.7041436681970904,310,1250.12,3432000,0.03486902616918087,37.0,429
2.4980912351608278,-0.014671109290793538,83.58,0.5935778427124023,120.1000000000001,0.991593068242073,0.8941219211432447,310,1238.29,3440000,0.049943994553759696,37.0,430
3.1584398412704466,-0.03051079266333545,87.91,0.5403141701221466,130.20000000000002,0.9883834540843963,1.3603710527747879,310,1270.03,3448000,0.08038629150018096,42.400000000000006,431
2.725519070625305,-0.019052116830425802,89.56,0.6614627021551133,130.20000000000002,0.9786412113904953,1.057099732654469,310,1264.47,3456000,0.06160977461840957,43.0,432
2.6909116601943968,-0.009308106261887588,85.52,0.6261843037605286,121.30000000000003,0.9360328334569931,1.0981697672943553,310,1242.97,3464000,0.06413018926046789,42.400000000000006,433
3.3915351116657257,-0.01096399310277775,90.44,0.7069906711578369,168.30000000000013,1.0048606395721436,1.6204550601903571,310,1234.79,3472000,0.09768938990309835,42.400000000000006,434
2.5808595061302184,-0.01789277923409827,85.84,0.6453189027309417,128.40000000000003,1.0137062716484069,0.9446699076577574,310,1217.21,3480000,0.05218437765724957,37.0,435
2.700294002890587,-0.026925194183713756,84.76,0.5777850991487503,128.40000000000003,1.0200651943683625,0.9627247020017917,310,1210.03,3488000,0.05894986874889582,40.6,436
2.273031923174858,-0.01385939673102257,82.61,0.6610607409477234,124.40000000000003,1.0318980896472931,0.7748669339631791,310,1196.7,3496000,0.03935929726343602,37.0,437
2.5521291983127594,-0.011557780907969573,84.4,0.693569997549057,128.40000000000003,1.005227165222168,0.8357938021995688,310,1209.91,3504000,0.051743414886295795,40.6,438
2.7817865312099457,-0.017517062528058888,84.35,0.5710448282957077,128.40000000000003,0.9962648928165436,1.0465825108054974,310,1210.74,3512000,0.06722565060015767,40.6,439
2.369610433578491,-0.023550433284253814,86.42,0.6093021899461746,131.90000000000032,0.9816116642951965,0.8724792870555796,310,1219.93,3520000,0.05521538211964071,40.6,440
2.560483331680298,-0.013943047724897042,86.97,0.5752582550048828,131.90000000000032,0.986080932021141,0.8842213158060973,310,1233.14,3528000,0.05085269223432988,43.7,441
2.688216118812561,-0.023732819717843086,86.13,0.6380665165185928,125.30000000000003,0.95509940803051,0.9421918307032253,310,1231.26,3536000,0.057110775327309966,44.0,442
2.7954641222953795,-0.01834386524395086,90.28,0.6321796363592148,180.70000000000005,0.9595049476623535,0.8637980623045796,310,1235.98,3544000,0.06181980931200087,44.0,443
2.21322564303875,-0.015544615018879994,92.01,0.6457069432735443,180.70000000000005,0.9484380120038987,0.7502081087351611,310,1248.74,3552000,0.039521953626535836,45.900000000000006,444
2.748313702940941,-0.020697411423461744,94.37,0.6564124870300293,188.1000000000001,0.9704664099216461,0.9151057810118576,310,1258.39,3560000,0.059084713547490536,45.900000000000006,445
3.333492774963379,-0.012929059162270279,93.7,0.6329066014289856,198.40000000000003,0.9499192017316819,1.3725396836871209,310,1248.08,3568000,0.0922218656167388,44.9,446
