epoch_idx,approx_kl_divergence,PMM:episode_rewards,policy_loss,clip_fraction,P01:episode_rewards,policy_entropy,frames,fps,explained_variance,episode_length,grad_norm,P09:episode_rewards,value_loss,advantage_norm
545,3.305702736797755e-05,188.75,-0.0002571042208728613,0.0,50.0,1.7879555389285087,5580800,193,-8.568167686462402e-09,339.59,0.05678603585931739,450.0,0.02167751878441777,15.968718200922012
546,3.848695470889396e-05,194.0,-0.00031149101196206177,0.0,50.0,1.7881228268146514,5591040,193,-1.1175870895385742e-08,344.02,0.05923123582344466,475.0,0.021742797771003096,15.968717944622039
547,2.075442295312868e-05,183.5,-0.00019222854116378584,0.0,25.0,1.7866153806447982,5601280,193,-2.7194619178771972e-08,344.71,0.05273009818843767,402.5000000000002,0.018522671796381472,15.968718045949936
548,3.4148746568707367e-05,174.5,-0.0002862773049855605,0.0,25.0,1.7836091369390488,5611520,193,1.6391277313232423e-08,340.91,0.055200859810470085,375.0,0.023188842437230052,15.96871834397316
549,3.8356177638210196e-05,183.25,-0.00035518061813490933,0.0,25.0,1.778802438825369,5621760,193,-9.685754776000977e-09,340.71,0.05599605188655251,377.5000000000002,0.018477850808994844,15.968717980384827
550,2.7354453188488394e-05,209.75,-0.00018391671983408742,0.0,47.50000000000001,1.7809500224888324,5632000,193,-2.0489096641540527e-08,348.35,0.05480999742848708,525.0,0.025828733801608904,15.968718421459197
551,3.023787710780823e-05,200.25,-0.0002451205733450479,0.0,25.0,1.782444927096367,5642240,193,1.9744038581848144e-08,341.71,0.06148739957800734,502.5000000000002,0.020317466402775607,15.968718135356903
552,2.4672871417941167e-05,200.5,-0.00019699277145264206,0.0,25.0,1.7818860098719598,5652480,193,-1.6763806343078613e-08,342.7,0.05725656042276406,410.00000000000085,0.023356462904484943,15.96871833205223
553,1.6692997916178953e-05,179.5,-0.00012711288291029633,0.0,25.0,1.7833377078175545,5662720,193,-3.3155083656311036e-08,334.28,0.05487895314440315,350.0,0.021472880459623412,15.96871822476387
554,2.787854096135689e-05,197.25,-0.0002472425094310893,0.0,25.0,1.7838924914598464,5672960,193,-8.568167686462402e-09,349.93,0.05948219254858805,355.00000000000045,0.02143336503067985,15.968718248605729
555,3.963382791416503e-05,200.5,-0.0003498496527754469,0.0,25.0,1.783739798516035,5683200,193,-2.868473529815674e-08,346.57,0.05733064779484013,500.0,0.02036244337214157,15.968718063831329
556,2.8125670230938483e-05,210.0,-0.0002389026300079422,0.0,25.0,1.7854842111468314,5693440,193,-1.862645149230957e-08,353.44,0.059340711955313596,500.0,0.02181573865818791,15.96871829032898
557,3.388427753439061e-05,226.0,-0.0002921716448327061,0.0,25.0,1.7859997548162938,5703680,193,-2.0116567611694337e-08,351.97,0.054465687040231435,550.0,0.025587852316675708,15.968718349933624
558,3.460336212821602e-05,244.0,-0.0003027251510502538,0.0,50.0,1.7842034928500652,5713920,193,1.9744038581848144e-08,359.7,0.0572499396975513,577.5000000000002,0.0247633968887385,15.968718242645263
559,3.3750440980107045e-05,246.0,-0.00028023273807775695,0.0,72.50000000000001,1.786267450451851,5724160,193,-3.7252902984619143e-10,360.66,0.05688350981997985,552.5000000000002,0.024140215100487694,15.968718367815018
560,3.777342721285048e-05,215.5,-0.000346176008679322,0.0,50.0,1.7849374867975711,5734400,193,-3.91155481338501e-08,350.97,0.056456141004026426,502.5000000000002,0.021905726398108526,15.968718087673187
561,3.103086994298288e-05,209.75,-0.0002659300633240491,0.0,50.0,1.7849226713180542,5744640,193,-1.3783574104309083e-08,348.25,0.05441866088503182,432.5000000000006,0.02465089535107836,15.968718242645263
562,2.653010567392755e-05,197.75,-0.0002065948716335697,0.0,50.0,1.787299843877554,5754880,193,2.5331974029541015e-08,345.0,0.05523283895081978,352.5000000000002,0.022886057337746023,15.968718093633651
563,2.706863434065454e-05,209.5,-0.0002280421929754084,0.0,50.0,1.7887577638030052,5765120,193,-1.2293457984924316e-08,341.19,0.05312233850639346,525.0,0.020930706872604787,15.968718063831329
564,2.878221611535281e-05,193.25,-0.00028943521210749167,0.0,50.0,1.7845361553132535,5775360,193,1.6763806343078613e-08,336.45,0.057253303453514884,480.00000000000045,0.01974528782593552,15.968718147277832
565,3.793659788415837e-05,180.0,-0.00030404910667130024,0.0,47.50000000000001,1.7849091462790967,5785600,193,-1.7136335372924803e-08,334.0,0.05809238231853594,430.0000000000004,0.019492299790726975,15.968718057870865
566,2.8060294076270865e-05,156.5,-0.00024729406140977517,0.0,25.0,1.788762667030096,5795840,193,-3.7252902984619143e-10,328.14,0.056667615705650855,277.5000000000002,0.019132994578103534,15.968718063831329
567,2.1918920282582022e-05,176.5,-0.00018457363394190905,0.0,25.0,1.7886347196996213,5806080,193,1.1175870895385742e-09,337.54,0.056531057596727254,400.0,0.018654535469249823,15.968718105554581
568,2.4259716679786435e-05,171.5,-0.0002025132171183941,0.0,25.0,1.7840384878218174,5816320,193,-1.0058283805847169e-08,330.39,0.05780017189826368,407.5000000000006,0.020580046408576892,15.96871817111969
569,2.5444766567739308e-05,175.5,-0.00022755041973141488,0.0,50.0,1.784109454602003,5826560,193,-3.2782554626464846e-08,332.3,0.05340479751138173,407.5000000000006,0.020844962462433614,15.968718028068542
570,2.8702595550811338e-05,182.0,-0.00026774047692015304,0.0,50.0,1.781384401023388,5836800,193,1.30385160446167e-08,335.36,0.058642559184909036,475.0,0.02336029542493634,15.968718272447585
571,3.7004706575038957e-05,209.25,-0.00032855041354196146,0.0,50.0,1.778764186054468,5847040,193,-2.123415470123291e-08,344.55,0.05653937425499868,552.5000000000002,0.02238880962249823,15.968718218803406
572,2.0498816592429136e-05,207.25,-0.00016487685461470393,0.0,50.0,1.777793961763382,5857280,193,-1.2665987014770507e-08,345.61,0.054445065804410955,480.00000000000045,0.022817105366266334,15.968718206882476
573,2.902335371333109e-05,221.25,-0.000255313009256497,0.0,25.0,1.7785888656973838,5867520,193,-2.16066837310791e-08,351.8,0.05936509779841616,505.00000000000045,0.026387976796831934,15.968718457221986
574,3.66875018305457e-05,210.0,-0.00032773548882687465,0.0,25.0,1.7789895407855512,5877760,193,-2.123415470123291e-08,348.51,0.054657870873883165,355.00000000000045,0.024268715636571868,15.968718099594117
575,2.2990957087953844e-05,223.75,-0.00017557342171130584,0.0,72.50000000000001,1.7805547930300236,5888000,193,-2.6077032089233397e-09,351.34,0.05495798794872257,477.5000000000002,0.024603399017360063,15.968718498945236
576,2.8941180875285967e-05,227.0,-0.000277514391564182,0.0,50.0,1.781308127194643,5898240,193,7.450580596923829e-10,355.08,0.055742356137882365,475.0,0.02469825345906429,15.96871838569641
577,3.1049876269895194e-05,217.0,-0.00027915995560761074,0.0,50.0,1.783174704760313,5908480,193,-9.685754776000977e-09,348.15,0.05718704399281045,452.50000000000017,0.02393446841160767,15.968718230724335
578,2.222266786375826e-05,204.25,-0.0001986414754355792,0.0,50.0,1.7803584419190883,5918720,193,-2.570450305938721e-08,344.47,0.054793937173028516,407.5000000000006,0.021888608450535686,15.968718183040618
579,3.784723028346093e-05,191.0,-0.0003406504423765,0.0,47.50000000000001,1.777715763449669,5928960,193,-2.7567148208618165e-08,339.26,0.05827436096932263,350.0,0.021398991116438993,15.968718194961548
580,3.195844284427096e-05,190.75,-0.0002873511410143692,0.0,47.50000000000001,1.7821621656417848,5939200,193,-1.4528632164001465e-08,342.15,0.056767734725696996,327.5000000000002,0.024619279761100187,15.96871829032898
581,1.934297134256191e-05,184.5,-0.00016474060648761225,0.0,47.50000000000001,1.7754870519042014,5949440,193,-8.568167686462402e-09,340.67,0.057792019441270714,325.0,0.021308921359013765,15.968718260526657
582,3.091955521865586e-05,194.25,-0.0002634044507431099,0.0,47.50000000000001,1.7783233128488063,5959680,193,4.097819328308106e-09,342.32,0.05756790894336702,375.0,0.023776180436834694,15.968718105554581
583,3.214266601183624e-05,201.75,-0.00031155623291851954,0.0,50.0,1.7783532805740834,5969920,193,-7.450580596923828e-09,339.46,0.05981073323413957,475.0,0.023637780640274286,15.96871829032898
584,2.8070901031806984e-05,209.5,-0.00023214818611450028,0.0,50.0,1.777130451798439,5980160,193,-1.1175870895385742e-08,341.89,0.055102241530647425,475.0,0.02176204898278229,15.968718123435973
585,2.858764736539676e-05,209.75,-0.00028360044016153554,0.0,50.0,1.78000455647707,5990400,193,-1.601874828338623e-08,343.68,0.05592128752867276,475.0,0.022891415748745203,15.968718069791795
586,1.9203175233251103e-05,215.75,-0.00015646483770979103,0.0,50.0,1.777632761746645,6000640,193,-1.3783574104309083e-08,344.05,0.05721040298702207,550.0,0.024507334170630203,15.968718338012696
587,2.1856879714610144e-05,206.75,-0.00020861187367700041,0.0,50.0,1.7795265071094035,6010880,193,1.1175870895385742e-09,342.44,0.05737107330159198,477.5000000000002,0.02299261115840636,15.968718194961548
588,2.256820904831258e-05,211.5,-0.00020806258162338055,0.0,50.0,1.7780030369758606,6021120,193,-4.8428773880004884e-09,343.01,0.05816148892232068,477.5000000000002,0.024653521412983537,15.96871834397316
589,2.3300225815248154e-05,212.0,-0.00021713050045946147,0.0,50.0,1.7791706174612045,6031360,193,-2.0861625671386717e-08,339.54,0.05331589206026209,475.0,0.024878228682791815,15.96871817111969
590,2.6179751401000927e-05,204.0,-0.00029994131946295963,0.0,50.0,1.7733548313379288,6041600,193,-1.1920928955078126e-08,340.84,0.05802520304885543,425.0,0.023281433767988347,15.968718218803406
591,4.0539754849078236e-05,205.75,-0.00030730801190657073,0.00068359375,50.0,1.7792715355753899,6051840,193,2.3469328880310058e-08,338.95,0.06006777121227093,425.0,0.022892908612266182,15.968718165159226
592,3.178056069561563e-05,194.0,-0.000308742314518895,0.0,50.0,1.786253024637699,6062080,193,-6.7055225372314455e-09,336.07,0.059405264109346524,400.0,0.02143424637033604,15.968718081712723
593,2.3906768562653723e-05,176.25,-0.00022620683048444335,0.0,25.0,1.78692941442132,6072320,193,-1.564621925354004e-08,331.62,0.05312080295067621,352.5000000000002,0.019725618921802378,15.968717908859253
594,2.7811858513038246e-05,188.5,-0.00026146988184336804,0.0,50.0,1.7855943135917187,6082560,193,-7.450580596923828e-09,337.71,0.05637919482895076,355.00000000000045,0.023608869791496546,15.968717962503433
595,2.0344709777120328e-05,181.75,-0.0001726724258332979,0.0,50.0,1.7867820270359516,6092800,193,-9.313225746154785e-09,338.34,0.053868842127276106,305.00000000000045,0.023468454732210375,15.968718308210374
596,3.6752408222007206e-05,183.25,-0.0003964777435612632,0.0,25.0,1.7856617823243142,6103040,193,-1.564621925354004e-08,340.16,0.05970077449120963,350.0,0.01818840831401758,15.968717962503433
597,3.453177022125775e-05,174.25,-0.0003185899819072802,0.0,25.0,1.7823162853717804,6113280,193,-1.4528632164001465e-08,333.83,0.05623995698264759,352.5000000000002,0.022841385804349558,15.968718230724335
598,2.3330969647350486e-05,172.75,-0.0002156144182663411,0.0,25.0,1.7856155045330524,6123520,193,-1.564621925354004e-08,334.07,0.05765213607536185,350.0,0.020626736886333673,15.968718075752259
599,2.72443366519326e-05,188.0,-0.00026658787901396864,0.0,25.0,1.7860593758523464,6133760,193,-1.862645149230957e-09,340.86,0.05743292055982624,400.0,0.024039811844704672,15.968718183040618
600,1.9260971218493238e-05,194.5,-0.0001920055432492518,0.0,25.0,1.7863756567239761,6144000,193,4.097819328308106e-09,345.11,0.056496141715644946,427.5000000000002,0.020947664907725993,15.968718230724335
601,1.6616176065498144e-05,187.75,-0.00012614461647899588,0.0,47.50000000000001,1.784455519169569,6154240,193,-1.1548399925231934e-08,342.7,0.054737057943147,427.5000000000002,0.020618741406360643,15.968718308210374
602,2.658260019980929e-05,198.0,-0.00024666285899002107,0.0,50.0,1.7833711706101893,6164480,193,-2.60770320892334e-08,342.96,0.054989772915179,457.5000000000006,0.022009123815223575,15.968718063831329
603,1.8399150794734533e-05,192.75,-0.00016854012101248373,0.0,50.0,1.7810347922146321,6174720,193,-3.7252902984619143e-10,341.55,0.053388964761823976,412.5000000000011,0.024493085447466,15.968718326091766
604,3.274952716258994e-05,196.5,-0.00033000281073327644,0.0,50.0,1.7807933576405048,6184960,193,3.725290298461914e-09,341.0,0.05788987038967487,377.5000000000002,0.021419966762186958,15.968718081712723
605,1.9203973488224336e-05,186.75,-0.0001532540694825002,0.0,50.0,1.7836625896394254,6195200,193,-7.450580596923828e-09,340.91,0.055392876802365834,327.5000000000002,0.019885094318306075,15.968718093633651
606,2.765962816955181e-05,182.25,-0.0002633055606565904,0.0,50.0,1.7866090066730975,6205440,193,-2.9429793357849122e-08,344.65,0.05578454270372859,327.5000000000002,0.020551790215540676,15.968718045949936
607,2.768403853261603e-05,187.75,-0.0002805832315061707,0.0,50.0,1.78504261597991,6215680,193,-2.7567148208618165e-08,342.14,0.05821270596421787,325.0,0.0234544723352883,15.968718200922012
608,2.8535278642394247e-05,171.75,-0.0002699962533370126,0.0,25.0,1.7859364792704582,6225920,193,3.3527612686157227e-09,338.18,0.054472585429007424,300.0,0.0186114288168028,15.96871787905693
609,2.42349644047124e-05,169.5,-0.00020763041866302955,0.0,50.0,1.787980379909277,6236160,193,-1.4528632164001465e-08,341.13,0.05503273497167882,275.0,0.022659959713928403,15.968718057870865
610,2.441644602662052e-05,168.25,-0.0002507978650100995,0.0,25.0,1.7893925510346889,6246400,193,-3.4645199775695803e-08,337.83,0.05421536734929604,305.00000000000045,0.019674730097176508,15.968718123435973
611,2.3324081573861122e-05,171.0,-0.00021121591016708406,0.0,25.0,1.7882066249847413,6256640,193,-8.568167686462402e-09,339.38,0.057947542647419734,300.0,0.021209391375305132,15.96871821284294
612,3.1257973201270774e-05,159.75,-0.0003393981940462254,0.0,25.0,1.7865960635244846,6266880,193,-5.215406417846679e-09,336.94,0.0571671228012965,277.5000000000002,0.01761035917152185,15.968717968463897
613,1.7446983384639126e-05,166.0,-0.00015676276743761263,0.0,25.0,1.782087503373623,6277120,193,1.2293457984924316e-08,337.35,0.05510351210872355,277.5000000000002,0.022546143492218108,15.968718284368515
614,2.9585197666648354e-05,162.5,-0.00031825441983528434,0.0,25.0,1.778678648918867,6287360,193,-5.587935447692871e-09,336.84,0.05774035641238358,302.5000000000002,0.019866713261581025,15.968718159198762
615,3.074818916424249e-05,189.25,-0.0002767090338238631,0.0,25.0,1.7794006496667862,6297600,193,5.587935447692871e-09,341.17,0.05954330219870011,407.5000000000006,0.024505244061583654,15.968718320131302
616,3.2915780285058814e-05,193.0,-0.000361770581730525,0.0,50.0,1.781780419498682,6307840,193,1.862645149230957e-09,337.35,0.057947324026420055,377.5000000000002,0.021863180870423094,15.968718147277832
617,3.283478754614322e-05,201.5,-0.0003187728798366152,0.0,50.0,1.7788246870040894,6318080,193,-2.0861625671386717e-08,340.57,0.05653653084619255,405.00000000000045,0.021980410267133266,15.968717944622039
618,4.4454945662941724e-05,205.25,-0.00041764917550608517,0.0,72.50000000000001,1.7814453393220901,6328320,193,2.0116567611694337e-08,340.81,0.05702256411456767,455.0000000000004,0.022801975556649267,15.968718260526657
619,2.136001409844823e-05,213.75,-0.00020821161415369717,0.0,75.0,1.7844236858189106,6338560,193,-2.7194619178771972e-08,344.81,0.05565748919541156,477.5000000000002,0.02169391179049853,15.968718189001084
620,2.9708280972151613e-05,209.25,-0.0002847058944098535,0.0,50.0,1.7825930796563625,6348800,193,-3.01748514175415e-08,339.88,0.06275364960097754,452.50000000000017,0.020052334273350424,15.968718260526657
621,2.191144836540815e-05,189.0,-0.00022052900421840605,0.0,25.0,1.7852181524038315,6359040,193,-1.4901161193847657e-09,336.01,0.057817712214320416,405.00000000000045,0.02025550197577104,15.968718028068542
622,2.7100040532168633e-05,175.5,-0.00028213209443492813,0.0,25.0,1.7861367851495742,6369280,193,-3.7252902984619143e-10,336.47,0.05802731005385738,377.5000000000002,0.02027041453984566,15.968717855215072
623,2.7442793669152364e-05,166.0,-0.00030929546628613027,0.0,25.0,1.785908192396164,6379520,193,-1.3411045074462891e-08,334.29,0.05737433271293384,377.5000000000002,0.017758816518471575,15.968717938661575
624,1.1243698519125545e-05,164.75,-9.111595718422905e-05,0.0,25.0,1.7810086116194725,6389760,193,2.0116567611694337e-08,333.49,0.05425931423785698,325.0,0.02159643336199224,15.96871821284294
625,2.412005913550175e-05,151.5,-0.000231209540652344,0.0,25.0,1.7825417816638947,6400000,193,4.8428773880004884e-09,324.58,0.05576500403257573,300.0,0.019505453121382743,15.968718123435973
626,2.3825751823203235e-05,180.0,-0.00023713232185400556,0.0,25.0,1.787106926739216,6410240,194,-1.1175870895385742e-09,333.41,0.05455834485957271,332.5000000000006,0.02074690972804092,15.96871799826622
627,2.709952152031292e-05,177.5,-0.00024689580932317766,0.0,50.0,1.7862685590982437,6420480,194,-2.16066837310791e-08,329.24,0.05624946077620101,355.00000000000045,0.018929285765625536,15.96871812939644
628,3.5576550611216004e-05,184.75,-0.00040196573245339097,0.0,47.50000000000001,1.7866261795163154,6430720,194,5.587935447692871e-09,332.57,0.05723489288595442,402.5000000000002,0.021279564176802525,15.968718320131302
629,3.417537473664467e-05,171.75,-0.000316789428688935,0.0,47.50000000000001,1.7851065240800381,6440960,194,-1.4901161193847657e-09,333.08,0.057351172404684625,282.5000000000007,0.02404647564399056,15.968718165159226
630,2.0683320925396485e-05,166.75,-0.00021250219251669477,0.0,47.50000000000001,1.787202587723732,6451200,194,-8.195638656616212e-09,332.61,0.05707132921681842,275.0,0.019294696240103805,15.968717968463897
631,2.8803096466223364e-05,199.0,-0.0003173894201609073,0.0,50.0,1.7870022155344487,6461440,194,-3.7252902984619143e-10,342.12,0.059930391698482285,477.5000000000002,0.022207760738092476,15.968718200922012
632,1.716282919113077e-05,180.25,-0.00015577965205011425,0.0,47.50000000000001,1.7889019526541232,6471680,194,-1.9744038581848144e-08,336.53,0.05485976719631891,332.5000000000006,0.02033221650053747,15.968718016147614
633,1.4869959166130542e-05,199.75,-0.00015687380509916694,0.0,47.50000000000001,1.7894127435982228,6481920,194,-8.568167686462402e-09,343.97,0.053319994156532366,475.0,0.021873484150273726,15.968718236684799
634,2.746391950454452e-05,190.25,-0.00029026123229414225,0.0009521484375,47.50000000000001,1.788594236969948,6492160,194,-1.4901161193847657e-09,339.44,0.058412726920894484,430.0000000000004,0.022286267881281675,15.968718099594117
635,2.4230247170509144e-05,188.0,-0.0002740015108429361,0.0,50.0,1.7862811021506786,6502400,194,-1.0430812835693359e-08,343.06,0.05633839317133876,425.0,0.019065486753243023,15.968718075752259
636,1.7386762647753075e-05,165.0,-0.00017736666177370353,0.0,25.0,1.786833108961582,6512640,194,-1.1175870895385742e-09,335.01,0.054216127160970684,302.5000000000002,0.018737757168128154,15.968718081712723
637,1.5504602601623673e-05,167.5,-0.00016518366282980423,0.0,25.0,1.7851181395351887,6522880,194,-1.564621925354004e-08,334.42,0.05511342175199955,327.5000000000002,0.02343804021656979,15.968718320131302
638,2.9875314254379505e-05,176.25,-0.0003289840551587986,0.0,47.50000000000001,1.7849175207316876,6533120,194,-1.7508864402770997e-08,334.07,0.05860334849120288,350.0,0.023171607265248896,15.968718403577805
639,1.689431907760941e-05,200.25,-0.0001401798534061527,0.0,50.0,1.7841110877692699,6543360,194,-1.30385160446167e-08,340.14,0.05619875770273676,480.00000000000045,0.02241131595801562,15.968718153238296
640,2.9566179996676212e-05,184.25,-0.00031682292083132777,0.0,47.50000000000001,1.7852529183030128,6553600,194,-5.960464477539063e-09,332.84,0.05782928271129585,352.5000000000002,0.02177346787939314,15.968718189001084
641,2.4007937040027015e-05,181.25,-0.00023692941158515168,0.0,25.0,1.7894827499985695,6563840,194,-1.4156103134155273e-08,336.29,0.05641084945562204,450.0,0.018194989072799216,15.968718147277832
642,1.558164409254381e-05,189.25,-0.00014267739716160576,0.0,25.0,1.7888463243842125,6574080,194,-7.82310962677002e-09,339.07,0.05681174540156906,450.0,0.022781664662761613,15.968718314170838
643,1.769103485411705e-05,173.0,-0.00019535569153958932,0.0,25.0,1.7901376806199552,6584320,194,-7.078051567077636e-09,340.28,0.054100006191781104,357.5000000000007,0.01833411265470204,15.96871793270111
644,2.319101833774262e-05,191.0,-0.00024922727188823044,0.0,25.0,1.7874868094921113,6594560,194,-1.1548399925231934e-08,344.37,0.055395040556218834,430.0000000000004,0.019675997478771023,15.968718189001084
645,2.3656725237364285e-05,181.25,-0.00024311380911967717,0.0,0.0,1.7834055513143539,6604800,194,-4.433095455169678e-08,334.32,0.05696365593622014,430.0000000000004,0.01967319484538166,15.968718123435973
646,1.7910391389142077e-05,190.5,-0.0001693787762633292,0.0,25.0,1.7848905101418495,6615040,194,-7.078051567077636e-09,335.82,0.06010078129470803,452.50000000000017,0.022083430929342285,15.968718254566193
647,1.4904818713112889e-05,182.5,-0.00014843940516584553,0.0,25.0,1.788686327636242,6625280,194,5.960464477539063e-09,334.42,0.055139264131454827,405.00000000000045,0.020931180429761297,15.968718200922012
648,2.3015714018037593e-05,189.5,-0.0002665845497176633,0.0,50.0,1.7882293067872523,6635520,194,4.470348358154297e-09,339.73,0.059726076808180484,405.00000000000045,0.020602164749288932,15.96871822476387
649,1.711816002520905e-05,179.0,-0.00015918209464871325,0.0,50.0,1.7894212484359742,6645760,194,-8.195638656616212e-09,334.46,0.05659705748781776,325.0,0.02495333243277855,15.96871822476387
650,1.3504322201107755e-05,186.5,-0.0001278066571103409,0.0,50.0,1.7889164999127387,6656000,194,-1.564621925354004e-08,334.57,0.05767685709394786,430.0000000000004,0.019146787097270135,15.968718039989472
651,1.6307248620206492e-05,194.5,-0.000151328391439165,0.0,50.0,1.788408449292183,6666240,194,1.4901161193847656e-08,333.8,0.05690905046178988,500.0,0.021462022970081308,15.96871811747551
652,1.8736271020147742e-05,194.25,-0.0002137817100447137,0.0,25.0,1.7876054473221301,6676480,194,4.097819328308106e-09,330.72,0.05619713380367808,500.0,0.020817511933273636,15.968718099594117
653,2.078696687504156e-05,172.5,-0.0002362654406169895,0.0,25.0,1.7871890939772128,6686720,194,2.0116567611694337e-08,327.18,0.05589248488474665,400.0,0.01700205530214589,15.968717992305756
654,2.1425797314478247e-05,166.75,-0.00023431827867170796,0.0,25.0,1.7849739536643028,6696960,194,-2.60770320892334e-08,325.15,0.058911945353007034,332.5000000000006,0.01852603543375153,15.968718039989472
655,2.3230415010733196e-05,143.5,-0.00020984708862670232,0.0,25.0,1.7894458010792733,6707200,194,2.9802322387695314e-09,325.21,0.05617744821425841,325.0,0.019160169918905012,15.968718075752259
656,2.028603816475183e-05,151.25,-0.00021919001337664668,0.0,25.0,1.7893071711063384,6717440,194,7.82310962677002e-09,332.96,0.057804227591168766,325.0,0.022148931259289385,15.9687180519104
657,1.998735311214972e-05,166.5,-0.00024407544078712816,0.0,25.0,1.7895407781004906,6727680,194,-7.450580596923828e-09,339.69,0.0566231825757423,375.0,0.01958241240645293,15.968718028068542
658,2.202223606644349e-05,170.5,-0.00021161710828891954,0.0,50.0,1.7885019533336162,6737920,194,-1.9371509552001954e-08,339.24,0.056194299011441406,325.0,0.02143836333998479,15.96871811747551
659,2.2012448610819745e-05,172.5,-0.00027996748212899547,0.0,25.0,1.7882233567535877,6748160,194,1.601874828338623e-08,334.38,0.058329607703059574,380.00000000000045,0.019762839714530855,15.96871787905693
660,1.815277690913053e-05,180.75,-0.0001727670034597395,0.0,50.0,1.7878849729895592,6758400,194,-1.30385160446167e-08,336.71,0.055458566386068796,377.5000000000002,0.022382822941290216,15.968718230724335
661,1.6547511867770483e-05,180.75,-0.0001902922089357162,0.0,25.0,1.7901048049330712,6768640,194,9.685754776000977e-09,335.15,0.057198107726971356,425.0,0.019665679609170185,15.968717920780183
662,2.606565655183246e-05,184.5,-0.00027882040303666144,0.0,25.0,1.79068668410182,6778880,194,-1.3411045074462891e-08,334.77,0.06097138718373994,430.0000000000004,0.019224796174967196,15.968718123435973
663,2.4818367828949305e-05,165.5,-0.00031773408263688905,0.0,22.500000000000007,1.7870747953653336,6789120,194,-1.4156103134155273e-08,330.69,0.05616743457493051,380.00000000000045,0.019205580349080265,15.968718063831329
664,1.5485312171481524e-05,161.0,-0.0001400857134285616,0.0,25.0,1.7863767378032207,6799360,194,1.862645149230957e-09,327.53,0.05318257057359878,302.5000000000002,0.020180652374983767,15.968718099594117
665,2.08178016856575e-05,165.75,-0.0002104747003158991,0.0,25.0,1.7887316897511483,6809600,194,-2.0116567611694337e-08,331.41,0.05557313528453649,325.0,0.01953105184365995,15.968718075752259
666,1.7004273882559317e-05,172.25,-0.000175490691253799,0.0,25.0,1.7889196120202542,6819840,194,8.568167686462402e-09,333.07,0.05534347120808719,330.0000000000004,0.022227795585058628,15.968718296289444
667,1.5719154539617363e-05,174.5,-0.00017692630863166414,0.0,25.0,1.789567868411541,6830080,194,-9.685754776000977e-09,334.7,0.0554615118150248,430.0000000000004,0.016497987919137813,15.968718111515045
668,2.7378492038820923e-05,175.25,-0.000331936404472799,0.0,25.0,1.7893134236335755,6840320,194,-2.3469328880310058e-08,336.41,0.05630400296044384,475.0,0.016076485204393975,15.968718022108078
669,2.1137651902947142e-05,157.25,-0.00024025646453083028,0.0,25.0,1.7880114227533341,6850560,194,1.862645149230957e-09,333.8,0.05584995587333871,300.0,0.021033828536747023,15.96871817111969
670,1.7874147858076838e-05,159.25,-0.00020524288847809658,0.0,25.0,1.7868451341986655,6860800,194,-7.078051567077636e-09,339.12,0.05802566802722847,277.5000000000002,0.020891733598546125,15.968718087673187
671,2.8907130022570726e-05,180.25,-0.0003358535650477279,0.0,50.0,1.787175028771162,6871040,194,0.0,343.41,0.05842352830976881,302.5000000000002,0.021940709539921954,15.968718034029006
672,1.7816675963544525e-05,172.0,-0.00018547830150055232,0.0,50.0,1.7871042169630527,6881280,194,-1.2293457984924316e-08,336.51,0.05225146542394167,302.5000000000002,0.018663061887491495,15.968718069791795
673,1.7657191515774163e-05,179.25,-0.00020791561855730832,0.0,50.0,1.7835227586328983,6891520,194,-2.570450305938721e-08,337.08,0.053693463560976804,377.5000000000002,0.021613936172798276,15.968718302249908
674,1.1396482091452498e-05,188.25,-0.00011912640256923623,0.0,50.0,1.7795691072940827,6901760,194,-1.6763806343078613e-08,339.66,0.05453488691804438,400.0,0.023260196507908403,15.968718284368515
675,2.2205253279716785e-05,210.0,-0.0002458780700180796,0.0,50.0,1.7793411664664744,6912000,194,-1.7508864402770997e-08,347.62,0.05526363092244398,430.0000000000004,0.02364579464192502,15.968718308210374
676,1.6837183879436778e-05,206.5,-0.00017544476577313617,0.0,25.0,1.783226952701807,6922240,194,7.450580596923829e-10,344.34,0.05683656237192698,480.00000000000045,0.01962887865374796,15.968718039989472
677,2.6548675182169747e-05,193.0,-0.000302298650785815,0.0,25.0,1.7861059233546257,6932480,194,-4.097819328308106e-09,339.75,0.05611409785078618,475.0,0.02029708880581893,15.968718034029006
678,2.090401990550994e-05,167.5,-0.0002125145805621287,0.0,25.0,1.7878402881324291,6942720,194,3.3527612686157227e-09,326.98,0.056715959749145096,375.0,0.019558333198074252,15.968718016147614
679,1.4800831390759938e-05,164.0,-0.0001833438866015058,0.0,47.50000000000001,1.7853355213999749,6952960,194,-7.078051567077636e-09,330.1,0.055979545729039515,300.0,0.02095745094702579,15.96871799826622
680,1.9811645741762973e-05,170.25,-0.0002662023402081104,0.0,50.0,1.780867337435484,6963200,194,-1.825392246246338e-08,335.26,0.05824089714632065,305.00000000000045,0.024144837696803735,15.968718296289444
681,1.680424590206897e-05,190.75,-0.00015300352624763035,0.0,50.0,1.7770271576941012,6973440,194,-7.078051567077636e-09,337.97,0.055505184553116024,350.0,0.02386154574342072,15.968718230724335
682,1.6082972261965978e-05,198.0,-0.00015684716709074564,0.0,50.0,1.7803066462278365,6983680,194,-4.470348358154297e-09,339.69,0.057244150795607796,352.5000000000002,0.021467297518393026,15.968718093633651
