fps,approx_kl_divergence,advantage_norm,value_loss,clip_fraction,epoch_idx,policy_loss,grad_norm,frames,explained_variance,P01:episode_rewards,PMM:episode_rewards,P09:episode_rewards,episode_length,policy_entropy
270,0.0007662140587939348,15.96871771812439,0.010973014170667738,0.2091552734375,512,-0.0008659309256472625,0.05532143376081239,5242880,-7.450580596923828e-09,47.50000000000001,172.75,327.5000000000002,335.76,1.7478117913007736
270,0.0009704989044323042,15.968717712163926,0.013343327166512608,0.2321044921875,513,-0.0006122831000539009,0.05809096353712802,5253120,-4.097819328308106e-09,50.0,208.75,387.5000000000011,343.73,1.7284696459770204
270,0.0008396254870376652,15.968717753887177,0.013389348749478813,0.2293212890625,514,-0.000709817920869682,0.05863771671765818,5263360,-3.725290298461914e-09,72.50000000000001,243.5,550.0,352.41,1.725754576176405
270,0.0008643587723497603,15.968717962503433,0.012249601795338095,0.2159912109375,515,-0.00078663088970643,0.05503669164779625,5273600,-6.7055225372314455e-09,50.0,249.75,552.5000000000002,357.72,1.7293105103075503
270,0.0007722061167044103,15.968717902898788,0.010238236829354718,0.2134765625,516,-0.0005628467988572083,0.05400619054391621,5283840,7.450580596923829e-10,50.0,238.0,527.5000000000002,356.22,1.7234394408762455
270,0.0008375337505697189,15.968717944622039,0.013088667941337917,0.2283935546875,517,-0.0010662878346920479,0.055151417052906236,5294080,4.470348358154297e-09,50.0,234.5,527.5000000000002,356.67,1.7338919997215272
270,0.0009016975182078113,15.968717712163926,0.013682673596485983,0.23984375,518,-0.0009304615487053525,0.05642139228152142,5304320,-7.078051567077636e-09,50.0,224.5,377.5000000000002,354.11,1.7407537169754506
270,0.0008020913085147185,15.968717658519745,0.011032493950369825,0.2192138671875,519,-0.0005225496417551768,0.05499825337779933,5314560,8.940696716308593e-09,72.50000000000001,239.5,525.0,356.33,1.7530347980558871
270,0.000866753473337667,15.968717616796493,0.011752289212017786,0.2215087890625,520,-0.0008361146865354385,0.05303184923353865,5324800,-1.2665987014770507e-08,75.0,239.5,525.0,356.25,1.760160107165575
270,0.0008487574601588222,15.968717688322068,0.01174509828852024,0.2201904296875,521,-0.0008704731837497093,0.05426186020487082,5335040,2.0489096641540527e-08,75.0,231.75,525.0,351.58,1.7603406004607678
270,0.0013356398889015964,15.968717443943024,0.008509752747977472,0.275390625,522,-0.000764020211136085,0.053618919272751885,5345280,-4.470348358154297e-09,50.0,208.25,452.50000000000017,342.54,1.7396185383200646
270,0.000761525318830536,15.96871549487114,0.009842151737871063,0.219482421875,523,-0.0006648717913776636,0.05301728931549686,5355520,1.899898052215576e-08,25.0,190.25,402.5000000000002,342.98,1.7262705355882644
270,0.0008580700670222541,15.968717831373215,0.012067032483173534,0.217626953125,524,-0.0008036093484406592,0.0559957154911246,5365760,-1.30385160446167e-08,25.0,185.0,377.5000000000002,345.07,1.7221916541457176
270,0.0009504279251302706,15.968717604875565,0.009713776408534613,0.2439697265625,525,-0.0007191366821643896,0.05452743988526045,5376000,-8.195638656616212e-09,25.0,192.25,400.0,348.14,1.7379434689879418
270,0.0009312714248139286,15.968717926740647,0.010396635152210365,0.2608642578125,526,-0.0006708025350235403,0.05417280843930796,5386240,2.6077032089233397e-09,50.0,199.75,377.5000000000002,350.72,1.738156782835722
270,0.001048975154839127,15.968717968463897,0.011162331004743464,0.248779296875,527,-0.0007381323401205008,0.052472150196221,5396480,-4.097819328308106e-09,50.0,207.0,477.5000000000002,348.48,1.7365780189633369
270,0.0007599977190579921,15.968717700242996,0.010760152154034586,0.213037109375,528,-0.0007424033770803362,0.055009182147103076,5406720,4.097819328308106e-09,50.0,205.5,362.5000000000011,347.76,1.7414510697126389
270,0.0007687861124011875,15.968717801570893,0.012310011441877577,0.219287109375,529,-0.000588614175649127,0.055203216760006335,5416960,-1.30385160446167e-08,50.0,203.25,350.0,344.38,1.737138780206442
270,0.0006595247044288044,15.968717855215072,0.011762104206718504,0.204150390625,530,-0.0008574973511713324,0.05434221841676636,5427200,-1.9371509552001954e-08,50.0,213.25,352.5000000000002,349.61,1.734016777575016
270,0.0007918013091696707,15.968717736005782,0.010325628802092979,0.2208740234375,531,-0.0008675715413119178,0.05251159571701773,5437440,2.9802322387695312e-08,50.0,198.25,350.0,348.66,1.7268653631210327
270,0.0009705903455170528,15.968717819452285,0.008112271205209253,0.273779296875,532,-0.0007508382725063712,0.053964068431808364,5447680,-1.1920928955078126e-08,25.0,178.5,302.5000000000002,345.4,1.7191612027585506
270,0.0012684415170241437,15.968717610836029,0.0070809141522659045,0.3185302734375,533,-0.0009460694480367237,0.05139432706966531,5457920,1.1175870895385742e-09,25.0,145.5,275.0,336.12,1.7385463446378708
269,0.0008227887132250089,15.968717646598815,0.008201300646123854,0.2447509765625,534,-0.0007163706570281648,0.053093203657489554,5468160,1.080334186553955e-08,25.0,124.75,250.0,327.15,1.7594227895140648
269,0.0009382189633967642,15.968717873096466,0.009877201755080023,0.247119140625,535,-0.0007416933553031413,0.05404735964342945,5478400,8.195638656616212e-09,25.0,138.75,252.50000000000023,328.3,1.751221951842308
269,0.00107339331803189,15.968717610836029,0.0083213502786748,0.280029296875,536,-0.0007862625792768085,0.05235573660327406,5488640,-7.450580596923828e-09,25.0,145.5,275.0,329.32,1.7502626821398735
269,0.0015308476860440123,15.96871572136879,0.006016954890060333,0.3282470703125,537,-0.0009732088252349058,0.049157258759967175,5498880,-1.862645149230957e-09,25.0,140.0,277.5000000000002,328.35,1.7605316415429115
269,0.000921863061392969,15.968717682361603,0.007149651434247062,0.2718505859375,538,-0.0004169905587332323,0.0521411130835165,5509120,1.6391277313232423e-08,22.500000000000007,121.75,252.50000000000023,317.95,1.7562357194721698
269,0.0009487492761365956,15.968716567754745,0.005080408374851686,0.294091796875,539,-0.0007084941371431341,0.05100844842087219,5519360,-1.862645149230957e-09,0.0,103.25,202.50000000000023,311.9,1.7668545186519622
269,0.0009246259150017977,15.968716806173324,0.006797462273561905,0.2806884765625,540,-0.0004392393173475284,0.054696645438161426,5529600,1.0058283805847169e-08,0.0,104.0,200.0,310.64,1.7654022447764874
269,0.001156990882458331,15.968717604875565,0.008007352885761066,0.2849853515625,541,-0.0006613605975871906,0.05411344660380444,5539840,7.078051567077636e-09,25.0,112.25,225.0,318.69,1.771309981495142
269,0.0008154954704735929,15.968717515468597,0.007923514505819185,0.247265625,542,-0.0008910116528568323,0.052601503980039044,5550080,6.332993507385254e-09,25.0,133.0,227.5000000000002,327.75,1.7814632475376129
269,0.0009267350330787849,15.968716949224472,0.008327182447737868,0.26484375,543,-0.000747588893136708,0.05525473732634149,5560320,-1.6391277313232423e-08,25.0,145.75,302.5000000000002,332.06,1.7844058953225612
269,0.0008754811396556761,15.96871749162674,0.006704977238314314,0.2544189453125,544,-0.0005808754751342349,0.052784684384121226,5570560,-1.825392246246338e-08,0.0,137.5,277.5000000000002,324.68,1.7807300597429276
269,0.0009492121676771603,15.968717485666275,0.008525574303394023,0.27392578125,545,-0.000878815958640189,0.05266393471362513,5580800,-3.3527612686157227e-09,22.500000000000007,139.0,300.0,324.74,1.7782887026667595
269,0.0009361764932663164,15.968717283010482,0.006621215768063848,0.280712890625,546,-0.0005454653073684312,0.054103532549565334,5591040,-1.7136335372924803e-08,25.0,125.75,252.50000000000023,321.42,1.7694697946310043
269,0.0007978143970717611,15.968712276220321,0.0077339030581924815,0.2162353515625,547,-0.0005642346717650071,0.0513353331154353,5601280,1.825392246246338e-08,25.0,133.75,252.50000000000023,325.07,1.7683166570961475
269,0.0008815322261682468,15.968717652559281,0.006173477080119482,0.2640625,548,-0.0006030602562532295,0.05163231980243184,5611520,-1.601874828338623e-08,25.0,112.5,225.0,317.69,1.758650854974985
269,0.001039409380788925,15.968717348575591,0.007103566731507272,0.3136474609375,549,-0.0009566493623424322,0.052691579433404266,5621760,-1.30385160446167e-08,25.0,117.75,227.5000000000002,316.75,1.7602651752531528
269,0.0010420574104557546,15.968712699413299,0.005580481395963943,0.311279296875,550,-0.0009169849778118078,0.05128242640397832,5632000,1.2293457984924316e-08,0.0,99.75,225.0,313.26,1.7522301346063613
269,0.0009182614796458211,15.968714171648026,0.004394836148878767,0.2808349609375,551,-0.0008443015074590221,0.049767447973030884,5642240,-1.2293457984924316e-08,0.0,102.25,227.5000000000002,314.65,1.7502198308706283
269,0.0007091735346989481,15.968717563152314,0.006787095081290317,0.1898681640625,552,-0.00021781821342301556,0.051040975415589475,5652480,5.960464477539063e-09,0.0,95.5,200.0,316.81,1.7413088910281658
269,0.0009554168773604488,15.96871709227562,0.006037310143983632,0.24541015625,553,-0.0004921456398733426,0.050920393855375244,5662720,-2.2351741790771484e-09,0.0,92.75,175.0,315.21,1.7457935757935048
269,0.0008160950062972461,15.96871775984764,0.007674135973138619,0.272705078125,554,-0.0006880265944346319,0.053255944584937896,5672960,1.5273690223693846e-08,22.500000000000007,116.0,202.50000000000023,324.7,1.7507984831929206
269,0.0006695548565318176,15.968717741966248,0.010411460962495766,0.2037841796875,555,-0.0008803702148725279,0.052958162334665694,5683200,-3.3527612686157227e-09,25.0,132.5,250.0,330.75,1.7473847277462482
269,0.0008287214374405494,15.968717604875565,0.008928135933729209,0.247021484375,556,-0.0006422374506655614,0.05289249040729168,5693440,-1.4528632164001465e-08,47.50000000000001,163.75,305.00000000000045,341.49,1.7234438307583333
269,0.0008026497052696868,15.968717765808105,0.010153188553522341,0.2329833984375,557,-0.00045221720101835673,0.05269119745759784,5703680,5.587935447692871e-09,50.0,180.75,350.0,343.74,1.725590104609728
269,0.0010375751731288574,15.968717712163926,0.007715630582788435,0.308642578125,558,-0.0006575694995262892,0.05575446720157602,5713920,-5.215406417846679e-09,50.0,171.0,350.0,338.91,1.7249472253024578
269,0.0007198133549991325,15.96871771812439,0.007474739794815832,0.238330078125,559,-0.0007136292868381133,0.05303487637919866,5724160,1.4901161193847656e-08,25.0,147.75,252.50000000000023,336.74,1.6858677037060261
269,0.0008305528313258037,15.968717622756959,0.00878309783183795,0.2607177734375,560,-0.0008201723539968953,0.05226159570632283,5734400,1.9744038581848144e-08,25.0,138.25,225.0,336.35,1.6606604695320129
269,0.0007898244337226856,15.968717610836029,0.008017340118021821,0.266796875,561,-0.000931913087333669,0.05150987098503705,5744640,1.862645149230957e-09,25.0,136.0,227.5000000000002,334.61,1.652489598095417
268,0.0007206013043827397,15.96871766448021,0.00787918370342595,0.2235595703125,562,-0.0007369026076048613,0.047644890108736446,5754880,4.097819328308106e-09,25.0,142.75,252.50000000000023,335.04,1.6156504049897193
268,0.0010792996310783564,15.968717652559281,0.008215720744738064,0.3086181640625,563,-0.000996380456490442,0.05113815639346414,5765120,-7.450580596923828e-09,25.0,153.25,275.0,341.69,1.6152001000940799
268,0.0008488565049070473,15.96871787905693,0.009381726554420312,0.230712890625,564,-0.0009510653399047442,0.048660127804074464,5775360,-1.2665987014770507e-08,47.50000000000001,162.5,275.0,345.78,1.6217121541500092
268,0.0006760937098135855,15.968717509508133,0.009220156584524375,0.216259765625,565,-0.0007690271448154817,0.05076491853822276,5785600,-7.450580596923829e-10,50.0,175.0,280.00000000000045,350.28,1.6140351437032223
268,0.0010648868835858138,15.968717396259308,0.007828727824016824,0.3097412109375,566,-0.000694899914378766,0.052078902368153324,5795840,1.3783574104309083e-08,50.0,164.75,250.0,350.03,1.6409955203533173
268,0.0008563609862591193,15.968717354536057,0.009039757641943424,0.2343505859375,567,-0.0006662217965640593,0.050680334952881455,5806080,-1.3783574104309083e-08,50.0,147.25,250.0,342.36,1.6666303910315037
268,0.0008257883847278436,15.968717640638351,0.008776714391206041,0.256884765625,568,-0.0007789013616275042,0.05174039295308851,5816320,-3.091990947723389e-08,50.0,163.5,277.5000000000002,346.17,1.6853241525590419
268,0.0008688945826406779,15.968717592954636,0.008417528459540335,0.2580322265625,569,-0.0006562641276104842,0.05129068337398309,5826560,5.960464477539063e-09,25.0,166.0,277.5000000000002,346.05,1.727180565148592
268,0.001093578715779131,15.968717616796493,0.007917793336127943,0.2861572265625,570,-0.0010319670240278357,0.05105970234308871,5836800,-2.0116567611694337e-08,25.0,161.5,280.00000000000045,341.36,1.7430519483983518
268,0.0006326180635795708,15.968717479705811,0.008883410071666731,0.1965087890625,571,-0.0006238393449166324,0.050549805644299936,5847040,1.0430812835693359e-08,25.0,160.75,280.00000000000045,343.14,1.7241426415741443
268,0.0008741853053152226,15.968717521429062,0.009827207079160872,0.2815185546875,572,-0.0010792139972181757,0.05519513465915268,5857280,3.725290298461914e-09,47.50000000000001,152.0,252.50000000000023,340.66,1.7312450282275678
268,0.0010808174833243811,15.968715089559556,0.008599267171192082,0.32138671875,573,-0.0010490763197594788,0.049175054554742186,5867520,-1.5273690223693846e-08,50.0,160.25,275.0,340.68,1.7159103892743588
268,0.0007380751776992156,15.968717896938324,0.010557231545590184,0.24150390625,574,-0.0008347362307176808,0.053680810249021146,5877760,6.7055225372314455e-09,50.0,173.5,332.5000000000006,344.58,1.7153506748378278
268,0.0007857162821551355,15.968717855215072,0.010649090407787299,0.255224609375,575,-0.0007099967118847416,0.05596577166566776,5888000,-2.6077032089233397e-09,50.0,207.0,475.0,355.3,1.7146550968289376
268,0.000895985552347156,15.968717557191848,0.010414484080865805,0.2896728515625,576,-0.0008112923977023456,0.05378118681359958,5898240,1.3783574104309083e-08,50.0,227.5,527.5000000000002,360.23,1.7245421670377254
268,0.0008328665518092748,15.968717807531357,0.009067599177524244,0.27724609375,577,-0.0007340610296523664,0.05401519165127185,5908480,-1.2293457984924316e-08,50.0,214.75,527.5000000000002,353.75,1.7611783638596534
268,0.0007952143060833805,15.968717807531357,0.009294977644458413,0.2700439453125,578,-0.0008876041716575856,0.0541838743396552,5918720,1.1548399925231934e-08,50.0,205.5,525.0,355.16,1.7743532799184323
268,0.0007568808251107839,15.968717789649963,0.00977505168702919,0.259033203125,579,-0.0007161161316616927,0.05493542543136504,5928960,3.7252902984619143e-10,25.0,175.25,402.5000000000002,337.85,1.7763375334441662
268,0.0009181888335518806,15.968716353178024,0.009123554111073417,0.2852783203125,580,-0.0008875779512891313,0.05398474833080288,5939200,2.2351741790771484e-09,25.0,173.5,400.0,338.88,1.7785577058792115
268,0.0007519303210557382,15.968717801570893,0.010032197289729084,0.24140625,581,-0.0006738887179380982,0.05484902690550553,5949440,1.1175870895385742e-09,25.0,178.75,332.5000000000006,337.34,1.7823573060333728
268,0.0007016480118124946,15.968717843294144,0.010325521157938056,0.215966796875,582,-0.0005199492967221886,0.0546482395902891,5959680,-2.1979212760925294e-08,47.50000000000001,186.0,402.5000000000002,344.2,1.7804503180086613
268,0.0008648669722219893,15.96871789097786,0.010326176250055141,0.2781494140625,583,-0.0006970937251026043,0.054679325494603505,5969920,1.899898052215576e-08,47.50000000000001,196.5,427.5000000000002,347.55,1.7781314849853516
268,0.0008149726665180879,15.968717712163926,0.0099826571153244,0.27099609375,584,-0.000815713380870875,0.05376025352391356,5980160,-3.7252902984619143e-10,25.0,171.5,325.0,340.13,1.7746635600924492
268,0.0007413048521186738,15.968717110157012,0.008131043717094144,0.2702392578125,585,-0.0005785837758594426,0.05371229451877305,5990400,-7.450580596923829e-10,25.0,170.25,325.0,340.45,1.7733710378408432
268,0.0006598320962382332,15.968717777729035,0.011647850800181913,0.202685546875,586,-0.0006159911521535832,0.05753155804683583,6000640,-2.2724270820617674e-08,25.0,177.75,325.0,342.37,1.7627974443137646
268,0.0006363702315184128,15.968717497587203,0.0097337444913137,0.2172607421875,587,-0.000717232209717622,0.05342624467096074,6010880,-6.332993507385254e-09,50.0,187.5,377.5000000000002,333.28,1.7630508936941625
268,0.0007414732023136139,15.968717688322068,0.010066033052771673,0.2409912109375,588,-0.0006484179497419973,0.055649190131885726,6021120,1.4901161193847657e-09,50.0,193.5,377.5000000000002,335.36,1.7711940981447696
268,0.0009561466965521959,15.968717300891877,0.008015842083204916,0.3137451171875,589,-0.0009153075698122848,0.05371679061824405,6031360,-5.587935447692871e-09,50.0,189.0,427.5000000000002,333.23,1.7637025162577629
268,0.0006772835748634521,15.968717801570893,0.008259149068271654,0.2461669921875,590,-0.0006961769917325,0.05371504373135957,6041600,8.568167686462402e-09,25.0,163.5,307.5000000000006,332.12,1.7714087165892125
268,0.0007891588836429264,15.968716847896577,0.00849254934576038,0.280615234375,591,-0.0007974158084834926,0.05313870292098506,6051840,-4.097819328308106e-09,0.0,163.25,450.0,332.71,1.7672805972397327
268,0.0008483429038832924,15.968717575073242,0.009015570353403746,0.280908203125,592,-0.0009230363055394264,0.052516098243407874,6062080,-3.01748514175415e-08,25.0,156.0,357.5000000000007,329.35,1.7544642776250838
268,0.0006228856515377856,15.968717527389526,0.010987242515511753,0.2116943359375,593,-0.0006062143158487743,0.055395378873132686,6072320,-1.4156103134155273e-08,25.0,178.0,452.50000000000017,334.39,1.7513413682579995
268,0.0009408757672133561,15.96871771812439,0.009893724134053627,0.2949462890625,594,-0.0007943888660520316,0.05519839951053884,6082560,-1.4901161193847656e-08,25.0,173.5,327.5000000000002,334.69,1.7596828944981098
268,0.0006909018310579995,15.968717813491821,0.010830646101385354,0.269140625,595,-0.0009275483593228273,0.056532035833030604,6092800,-1.6391277313232423e-08,50.0,193.5,327.5000000000002,342.19,1.7479525975883008
268,0.0007525071077509437,15.968717575073242,0.010224057739287673,0.241015625,596,-0.0008278707198769552,0.05515685455928634,6103040,-6.7055225372314455e-09,25.0,192.0,327.5000000000002,342.53,1.7383032076060771
268,0.0007717551130895118,15.968717741966248,0.009133053122059209,0.261865234375,597,-0.0007960772381920833,0.05267726177594094,6113280,-2.0116567611694337e-08,25.0,185.25,362.5000000000011,339.52,1.7470539562404155
268,0.0006656486054794186,15.968717819452285,0.01111019115705858,0.2361083984375,598,-0.0005351645275368355,0.05626044951850602,6123520,5.587935447692871e-09,25.0,201.0,477.5000000000002,347.78,1.7500939525663852
267,0.0006236153432041646,15.968717294931412,0.0074464093851929645,0.236669921875,599,-0.0005640547715302091,0.05149440969951193,6133760,-1.862645149230957e-09,22.500000000000007,168.5,302.5000000000002,333.9,1.7490619339048863
267,0.0007584729128581102,15.96871770620346,0.009866657657221367,0.2613037109375,600,-0.0006997518794378266,0.053568384500873846,6144000,-1.0430812835693359e-08,25.0,167.75,277.5000000000002,335.53,1.7581138595938683
267,0.0007241396090506668,15.968717986345291,0.009850470509263687,0.2826416015625,601,-0.0008435961812210735,0.054924564969392374,6154240,5.587935447692871e-09,25.0,153.5,275.0,328.78,1.7680267907679081
267,0.0007643953152864924,15.968717813491821,0.00869339192759071,0.291845703125,602,-0.000861304660065798,0.05396506908393215,6164480,7.078051567077636e-09,25.0,155.0,250.0,332.46,1.7679515324532986
267,0.0006842200523777819,15.968717867136002,0.011767945897008757,0.245458984375,603,-0.0009020626413985156,0.0543544900256297,6174720,-3.725290298461914e-09,50.0,177.25,300.0,338.6,1.753860215842724
267,0.0005972586621169285,15.968717765808105,0.013521081561339087,0.2176513671875,604,-0.0007681444389163516,0.054911592313018655,6184960,4.470348358154297e-09,50.0,203.25,352.5000000000002,340.68,1.7373989634215832
267,0.0007099538885455559,15.968717908859253,0.01148207727310364,0.2796630859375,605,-0.0008889017997717019,0.05625302890867927,6195200,3.7252902984619143e-10,75.0,216.5,375.0,342.42,1.741107927262783
267,0.0006633798465088603,15.968717747926712,0.01222731194284279,0.28671875,606,-0.0009637283303163713,0.05823284491752184,6205440,-1.4901161193847657e-09,100.0,228.25,400.0,345.98,1.7589885741472244
267,0.0006478762385285109,15.968717765808105,0.010977776792606165,0.250390625,607,-0.000611701502566575,0.05525837464193114,6215680,-5.587935447692871e-09,75.0,236.0,525.0,350.76,1.7790179274976254
267,0.0007512544238437613,15.968717855215072,0.010403102123018471,0.299853515625,608,-0.0007797421661962289,0.05797732946237284,6225920,4.470348358154297e-09,50.0,224.0,527.5000000000002,352.28,1.7806201912462711
267,0.0006546987193445375,15.968717861175538,0.009790223564687039,0.26650390625,609,-0.0006512906304124045,0.05503582580730613,6236160,1.4528632164001465e-08,50.0,211.25,455.0000000000004,346.65,1.7802527509629726
267,0.0008009243919502751,15.968717628717423,0.010288565946393647,0.2785888671875,610,-0.001011994258442428,0.054732004081812155,6246400,-5.960464477539063e-09,50.0,190.0,377.5000000000002,341.75,1.7784381315112114
267,0.0006682459700016353,15.96871771812439,0.012140370635552244,0.2525390625,611,-0.0006985740394156892,0.0558908660325695,6256640,1.5273690223693846e-08,50.0,203.5,405.00000000000045,340.34,1.775206135213375
267,0.0008401162298667941,15.968717634677887,0.010321143060809845,0.299609375,612,-0.0008029544515011366,0.057672098421653564,6266880,-1.862645149230957e-09,50.0,202.75,452.50000000000017,343.01,1.7723475486040114
267,0.0006298530652216527,15.968717747926712,0.009924581394716369,0.236572265625,613,-0.0006541838356497465,0.056584955749398924,6277120,-7.82310962677002e-09,50.0,202.75,477.5000000000002,345.23,1.781830833107233
267,0.0008066782677303763,15.968716341257096,0.007769963923712453,0.2603759765625,614,-0.0005843525264936034,0.05090556386199987,6287360,1.601874828338623e-08,25.0,184.0,430.0000000000004,340.39,1.7812599122524262
267,0.0006639712390665408,15.968717569112778,0.008338271096545214,0.2622314453125,615,-0.0007065552938001929,0.054657197530887935,6297600,-5.960464477539063e-09,25.0,183.75,480.00000000000045,338.26,1.7723529994487763
267,0.0005142783590827094,15.968715906143188,0.00866513985574784,0.215185546875,616,-0.0005756244449003134,0.05263519073896407,6307840,1.9744038581848144e-08,25.0,168.25,430.0000000000004,334.46,1.7609726563096046
267,0.0006726273236608904,15.968717592954636,0.008857703709963971,0.258251953125,617,-0.0005129508666868787,0.05442147150296874,6318080,1.080334186553955e-08,50.0,165.25,430.0000000000004,332.7,1.7662515312433242
267,0.0006316648921426804,15.96871754527092,0.006112505724377115,0.244384765625,618,-0.0006829767808085307,0.052152882510423396,6328320,4.470348358154297e-09,25.0,151.75,290.0000000000013,328.03,1.7492194652557373
267,0.0007727224579440417,15.968716269731521,0.006777841428415599,0.3167724609375,619,-0.0007767727423924953,0.05074050523454674,6338560,7.078051567077636e-09,0.0,135.75,252.50000000000023,322.03,1.7622686699032784
267,0.0007355561878114259,15.968713480234147,0.00721718817549295,0.3368408203125,620,-0.001026366193400463,0.05176713718547057,6348800,-1.2665987014770507e-08,0.0,130.25,275.0,322.7,1.7542108222842216
267,0.00059012805970724,15.96871770620346,0.009519177920083166,0.24169921875,621,-0.0004836357224121457,0.053690725207756175,6359040,3.7252902984619143e-10,25.0,126.25,227.5000000000002,325.43,1.748250248283148
267,0.0005692535160676471,15.968717640638351,0.008371872868792707,0.2145263671875,622,-0.0004248560468113283,0.053706652084767756,6369280,2.9802322387695314e-09,25.0,133.75,250.0,327.95,1.759685119241476
267,0.0006830913664174432,15.968715733289718,0.007267875040361105,0.2603271484375,623,-0.0005196924179472262,0.052881015332786954,6379520,-1.601874828338623e-08,25.0,127.25,227.5000000000002,323.19,1.7505041457712651
267,0.0006245581177608984,15.968717610836029,0.008930183283519,0.27138671875,624,-0.0007202002005215035,0.052201176337643665,6389760,-2.3096799850463868e-08,25.0,146.5,300.0,326.63,1.7572925411164761
267,0.0006100616787172441,15.96871750354767,0.0085627201879106,0.253369140625,625,-0.00044310828707239125,0.052927933079402,6400000,-1.862645149230957e-09,25.0,141.75,277.5000000000002,328.88,1.7551754258573056
267,0.0007031891348276531,15.968717443943024,0.007983287115803251,0.285693359375,626,-0.0006192713008204009,0.05305247603733324,6410240,2.2351741790771484e-09,22.500000000000007,159.25,402.5000000000002,332.97,1.7466094106435777
267,0.0008259628512632844,15.968717628717423,0.008581163732742425,0.319775390625,627,-0.0008553024879802251,0.05210866584730541,6420480,-5.215406417846679e-09,0.0,150.0,335.00000000000085,330.62,1.7606348402798175
267,0.000705401920461668,15.968717390298844,0.007343502679782432,0.2708251953125,628,-0.0006382408249919535,0.051831287499687996,6430720,-3.3527612686157227e-09,0.0,153.0,427.5000000000002,325.55,1.7377924166619778
267,0.0007008476851694922,15.968716734647751,0.007812976964169138,0.272314453125,629,-0.0005944371165242046,0.054559505652637966,6440960,-1.2665987014770507e-08,22.500000000000007,141.5,325.0,324.85,1.7264713913202285
267,0.0005752339169788456,15.968717682361603,0.00918863306451385,0.208447265625,630,-0.00036355168631416743,0.05176536076265159,6451200,1.6763806343078613e-08,25.0,140.25,325.0,323.92,1.738515443354845
267,0.0005273374859001478,15.96871758699417,0.008195016513309384,0.2427978515625,631,-0.0004879744908976136,0.0524352022251142,6461440,-3.725290298461914e-09,25.0,152.25,327.5000000000002,328.38,1.7429653748869895
267,0.0005526140491213027,15.968717509508133,0.008890415365021909,0.234033203125,632,-0.00039675083789916246,0.053183156038317705,6471680,-1.0430812835693359e-08,25.0,161.75,302.5000000000002,334.55,1.7484913349151612
267,0.000764342940857432,15.96871749162674,0.007802034031192307,0.2942138671875,633,-0.0007722610025666654,0.052551383407610466,6481920,-1.5273690223693846e-08,25.0,163.5,400.0,332.23,1.7540011301636695
267,0.0006551659881523619,15.968717628717423,0.008445115352151334,0.2733154296875,634,-0.000632206941372715,0.05326359414238448,6492160,-1.2293457984924316e-08,25.0,155.5,325.0,332.33,1.7614506006240844
267,0.0006677233681415373,15.968717628717423,0.008920722343100351,0.2634521484375,635,-0.0006456184393755394,0.05179697940226648,6502400,7.450580596923829e-10,25.0,148.25,350.0,330.91,1.7570595264434814
267,0.000489409738975155,15.968717765808105,0.009167082262865733,0.199609375,636,-0.0005011038680095226,0.051554507530666906,6512640,-1.862645149230957e-09,25.0,156.0,325.0,333.73,1.7484671384096147
267,0.000611095461842126,15.968717920780183,0.009580824960721657,0.273388671875,637,-0.000708611650770763,0.05501524512059795,6522880,-7.450580596923828e-09,25.0,166.75,352.5000000000002,335.71,1.7537011973559857
267,0.0007739488069205436,15.968717312812805,0.00809490348676718,0.3025146484375,638,-0.0006754839849236304,0.052923030852539944,6533120,-1.4156103134155273e-08,25.0,157.5,275.0,334.7,1.7590701214969158
266,0.0006494921674686793,15.968717533349992,0.007967268714128294,0.275,639,-0.0006624562451179372,0.05146207706413937,6543360,-6.7055225372314455e-09,25.0,148.25,277.5000000000002,334.51,1.771117028594017
266,0.0005659664740079506,15.968717604875565,0.008912689056069211,0.274267578125,640,-0.000692838705072063,0.052358287528459405,6553600,7.450580596923829e-10,25.0,140.75,250.0,339.24,1.7712541177868844
266,0.0005285702501453216,15.968717908859253,0.010416072560656176,0.2617431640625,641,-0.0008207322513044346,0.056031367340752536,6563840,-1.4901161193847657e-09,25.0,146.25,275.0,336.41,1.764517603814602
266,0.0006094288723431873,15.96871793270111,0.011702272247384826,0.263916015625,642,-0.000538142606819747,0.05731839047417442,6574080,-3.7252902984619143e-10,47.50000000000001,176.25,300.0,340.43,1.7596879363059998
266,0.0005478080487108627,15.968717896938324,0.011068039349629544,0.23017578125,643,-0.0005596844246610999,0.05520804079874199,6584320,-4.470348358154297e-09,50.0,199.25,425.0,342.35,1.7376177527010441
266,0.0007271367804179363,15.968717819452285,0.011202372482512147,0.31123046875,644,-0.0007055732559820172,0.057015161999590724,6594560,2.6077032089233397e-09,50.0,200.75,302.5000000000002,345.12,1.7266491159796715
266,0.0005385243083708246,15.968717724084854,0.011662295907808585,0.236767578125,645,-0.0005459570536913815,0.05595282108498147,6604800,6.332993507385254e-09,50.0,213.0,430.0000000000004,349.2,1.7300939060747624
266,0.000535936876588039,15.968717885017394,0.009773001589564956,0.2307861328125,646,-0.0005717874035326531,0.05156916126781641,6615040,-2.9802322387695314e-09,50.0,189.0,327.5000000000002,340.73,1.7319207213819028
266,0.00047135841023475676,15.968716478347778,0.009908392317800007,0.2060302734375,647,-0.0005355285000405274,0.051806357439150776,6625280,7.82310962677002e-09,50.0,191.5,327.5000000000002,343.41,1.7100729130208492
