fps,advantage_norm,episode_length,approx_kl_divergence,epoch_idx,PMM:episode_rewards,grad_norm,P01:episode_rewards,clip_fraction,P09:episode_rewards,policy_entropy,value_loss,frames,policy_loss,explained_variance
282,15.968717575073242,328.21,0.0006617888216084111,565,105.5,0.0513119147769162,0.0,0.2107666015625,200.0,1.5729005739092827,0.007349660924410273,5785600,-0.0005961138038401259,-3.3527612686157227e-09
282,15.968717855215072,328.15,0.0006053267305276222,566,110.25,0.05231010549714952,0.0,0.1771240234375,225.0,1.5695656843483448,0.009549931064248085,5795840,-0.00040937132689577993,-4.097819328308106e-09
282,15.968717527389526,336.67,0.0006875159209727144,567,131.25,0.05333437638270842,0.0,0.2015625,275.0,1.5346425712108611,0.009292783270029758,5806080,-0.0006331532789772609,4.097819328308106e-09
282,15.96871758699417,341.08,0.0006267246336477683,568,139.5,0.05129328538840572,25.0,0.2012451171875,275.0,1.5078286521136761,0.007582177466974827,5816320,-0.0007345870908466168,2.9802322387695314e-09
282,15.968717789649963,348.88,0.0006448233496129773,569,152.5,0.05445878192334608,25.0,0.174462890625,275.0,1.432595605403185,0.011033730876806657,5826560,-0.0005772486805653898,-1.5273690223693846e-08
282,15.968717688322068,356.67,0.0007400088033051588,570,153.25,0.05207350662137884,25.0,0.2013427734375,275.0,1.4066794976592063,0.010314059079973958,5836800,-0.000930133533620392,-1.2293457984924316e-08
282,15.9687175989151,367.25,0.0004894091241062881,571,173.75,0.04887754165146307,50.0,0.1495849609375,275.0,1.3868995666503907,0.009801122977069098,5847040,-0.00042183687328360974,4.470348358154297e-09
282,15.96871770620346,375.26,0.0006729819599740949,572,183.5,0.0491473055897846,75.0,0.1835693359375,252.50000000000023,1.382459295541048,0.011155005826003617,5857280,-0.0006637747712375131,-1.3411045074462891e-08
282,15.968717724084854,382.07,0.0006925073389055569,573,193.25,0.05435160031800802,100.0,0.191064453125,275.0,1.3836706027388572,0.01106344287381944,5867520,-0.0007558043816970894,-8.195638656616212e-09
282,15.968718099594117,388.46,0.00043283299361434046,574,196.5,0.04854117506923883,125.0,0.12880859375,275.0,1.3539920248091222,0.009513937419978902,5877760,-0.00038929364600335246,6.332993507385254e-09
282,15.96871771812439,390.33,0.000688194233032391,575,189.25,0.05483901319724897,125.0,0.2108154296875,275.0,1.3544111222028732,0.011104844354122179,5888000,-0.0009419128462468506,-1.1175870895385742e-09
281,15.96871766448021,389.54,0.0005262234876624916,576,197.75,0.04670469579015331,125.0,0.1296630859375,277.5000000000002,1.3357017010450363,0.010607126320610404,5898240,-0.00046653136632812675,-1.4901161193847657e-09
281,15.968716812133788,387.2,0.0005742567908697538,577,198.75,0.051773337576993,122.5,0.1635009765625,275.0,1.4021949745714664,0.010366617147974466,5908480,-0.0003484352875602781,-3.725290298461914e-09
281,15.968717640638351,369.53,0.00047098688424682675,578,186.5,0.04883592509487632,75.0,0.1431396484375,275.0,1.4273238219320774,0.009331792025659525,5918720,-0.0005297120540490141,-2.0861625671386717e-08
281,15.96871770620346,366.34,0.0005610591828144607,579,180.0,0.047500478606813355,75.0,0.1524658203125,275.0,1.3658688314259053,0.009857961485431587,5928960,-0.000409510172175942,-3.054738044738769e-08
281,15.968717789649963,361.36,0.0006466184959002419,580,175.5,0.049640956780042406,75.0,0.200048828125,275.0,1.3748435363173486,0.010999338021792936,5939200,-0.000670156901833252,1.862645149230957e-09
281,15.968717032670975,369.75,0.0007406560375304849,581,187.5,0.05536431068134351,75.0,0.242578125,260.00000000000085,1.4272496700286865,0.009761789806179876,5949440,-0.0006520446939248358,-4.470348358154297e-09
281,15.968717831373215,365.02,0.0006199452502812619,582,174.5,0.05230287340929801,72.50000000000001,0.192431640625,255.00000000000043,1.482443405687809,0.008159647210413823,5959680,-0.0005923037842876511,-6.332993507385254e-09
281,15.968717777729035,367.41,0.0006191260250616893,583,177.0,0.04985942699640754,50.0,0.1900634765625,305.00000000000045,1.4813570268452168,0.009018413368903567,5969920,-0.0007784309553244384,-1.4156103134155273e-08
281,15.968717896938324,369.96,0.0007498665888896027,584,165.25,0.050849071580382765,50.0,0.221435546875,255.00000000000043,1.4483701147139072,0.008877352280251216,5980160,-0.0010643832822097466,-1.3783574104309083e-08
281,15.968717783689499,371.16,0.0005569976137593357,585,161.25,0.0502775474985105,50.0,0.1468017578125,252.50000000000023,1.45730125233531,0.011117463184928057,5990400,-0.000497701597851119,-4.8428773880004884e-09
281,15.968717783689499,375.95,0.0005384788542954766,586,199.25,0.05481362745965864,50.0,0.17177734375,480.00000000000045,1.4602167390286922,0.01108241058391286,6000640,-0.0005771463722339832,-8.568167686462402e-09
281,15.968717616796493,378.13,0.0007155394587528008,587,211.0,0.0546298177346309,50.0,0.2084716796875,502.5000000000002,1.4561123952269555,0.009945279443763866,6010880,-0.0006202963963005459,-2.4959444999694825e-08
281,15.968717694282532,366.69,0.0008771957429523525,588,204.0,0.05541466252720092,50.0,0.2369384765625,502.5000000000002,1.4568806871771813,0.010019956676114817,6021120,-0.0009250980310753221,-1.1920928955078126e-08
281,15.968717801570893,360.0,0.0006884318785324694,589,188.75,0.05409059553951886,50.0,0.18544921875,450.0,1.423070676624775,0.01029700747312745,6031360,-0.0005339854087651474,-3.3527612686157227e-09
281,15.968717813491821,364.37,0.0005559090253925092,590,181.0,0.05375679256150186,72.50000000000001,0.1988525390625,312.5000000000011,1.4088202200829982,0.009711736591270892,6041600,-0.0008399333557463251,-1.5273690223693846e-08
281,15.968717634677887,375.93,0.00047185090089172375,591,195.5,0.052252682352328106,72.50000000000001,0.159033203125,360.0000000000009,1.3982225395739079,0.011222673169686458,6051840,-0.0006582732861716067,-1.2293457984924316e-08
281,15.968717730045318,383.47,0.000521917252879689,592,198.0,0.051756538357946615,75.0,0.1672119140625,327.5000000000002,1.3949923269450664,0.00941198923101183,6062080,-0.0004299342370359227,-8.568167686462402e-09
281,15.968717819452285,388.72,0.000557765604364846,593,212.0,0.05553398582113291,72.50000000000001,0.1796875,410.00000000000085,1.3671880818903446,0.011145839099845034,6072320,-0.0005869480322871823,8.195638656616212e-09
281,15.968717724084854,382.01,0.0005612562218502148,594,200.5,0.05266066924536872,50.0,0.1810546875,350.0,1.2945301331579686,0.009228209008324485,6082560,-0.0005821970327815507,2.16066837310791e-08
281,15.968717736005782,380.77,0.00042087028371611267,595,192.5,0.05220111225163415,50.0,0.139208984375,405.00000000000045,1.2872077368199826,0.009286329595488496,6092800,-0.0005503487282112474,-3.725290298461914e-09
281,15.968717724084854,372.29,0.0007336989604553423,596,172.25,0.049233467553757654,25.0,0.2194091796875,455.0000000000004,1.2734681688249112,0.006180235479041585,6103040,-0.0007413386345433536,-1.30385160446167e-08
281,15.968717700242996,374.28,0.0004655447571451532,597,148.25,0.049381304469878484,22.500000000000007,0.1663818359375,250.0,1.2867774449288845,0.007527693164229276,6113280,-0.0006808144000387984,1.0430812835693359e-08
281,15.968714725971221,368.8,0.0007263434863666873,598,138.5,0.049424875301118915,0.0,0.234619140625,225.0,1.2878326378762721,0.006930605034079917,6123520,-0.0007738890744803939,-1.4901161193847657e-09
281,15.968717533349992,361.79,0.00045495764138188123,599,123.5,0.04665348577526638,0.0,0.1594482421875,202.50000000000023,1.2736435867846012,0.007074143666159216,6133760,-0.0005331958265742287,-4.470348358154297e-09
281,15.96871746778488,358.51,0.000581409309691594,600,127.75,0.05096384426373476,0.0,0.2030517578125,225.0,1.260897585749626,0.006829798638682405,6144000,-0.0004326063593907747,-1.5273690223693846e-08
281,15.968717277050018,348.05,0.0005209776891668128,601,111.5,0.04790312323060285,0.0,0.188916015625,200.0,1.2765246763825417,0.005664748194476488,6154240,-0.00079018752076081,0.0
281,15.968714159727096,332.76,0.0005404789699014146,602,87.75,0.0469114091572171,0.0,0.1898193359375,175.0,1.2735461950302125,0.004941207081026277,6164480,-0.00026336609516874887,-3.3527612686157227e-09
281,15.968717592954636,327.8,0.0005750151322089891,603,77.5,0.046730116853393906,0.0,0.187109375,150.0,1.2703770838677884,0.0051309849064637095,6174720,-0.0005703026170522207,-9.685754776000977e-09
281,15.968715745210648,322.21,0.0005007797107452916,604,71.75,0.04873485122554734,0.0,0.1666015625,150.0,1.2628558591008185,0.005532744847776883,6184960,-0.00044368206290528177,-1.9744038581848144e-08
281,15.96870327591896,322.64,0.0005537054145992925,605,70.0,0.04546240908238701,0.0,0.191650390625,125.0,1.2414610348641872,0.004136674859938694,6195200,-0.0006618422852625372,-1.1548399925231934e-08
281,15.96871331334114,316.37,0.000651247151409251,606,63.0,0.04286285363385789,0.0,0.1951171875,125.0,1.2415598265826702,0.004083607725104343,6205440,-0.00038230188511079177,-5.960464477539063e-09
281,15.968715918064117,309.01,0.000675094561749745,607,61.0,0.042760282219680194,0.0,0.2118408203125,100.0,1.2526117235422134,0.004879490513443585,6215680,-0.0003830612658930477,-1.4901161193847657e-09
281,15.968615996837617,299.71,0.0006129160384276133,608,50.25,0.03561687316130411,0.0,0.1697265625,100.0,1.154684004932642,0.0023906437344925367,6225920,-0.0006203052385899355,2.6077032089233397e-09
281,15.968716615438462,298.81,0.0006578463293337222,609,47.0,0.03443784412908422,0.0,0.1890869140625,102.50000000000021,1.1581970676779747,0.0035238717717561486,6236160,-0.0005505263601662591,1.1175870895385742e-09
281,15.968714463710786,296.67,0.0008341267819844233,610,44.75,0.03933714468924366,0.0,0.23076171875,100.0,1.2169685386121274,0.003850888049612422,6246400,-0.0004674121193602332,1.4901161193847657e-09
281,15.968695771694183,297.74,0.0007788215113983199,611,48.25,0.03271002769447022,0.0,0.1792724609375,77.50000000000021,1.137069047242403,0.003054282800529151,6256640,-0.0006333459132292774,-1.0430812835693359e-08
281,15.968716764450074,297.83,0.0007093253895000373,612,52.25,0.035622998096212104,0.0,0.2130615234375,100.0,1.1734980382025242,0.0036768481427316146,6266880,-0.0003838858425297076,1.9371509552001954e-08
281,15.968717730045318,301.38,0.0006285127859939621,613,62.0,0.04367020999638116,0.0,0.1728759765625,125.0,1.2395206935703755,0.005798192054771789,6277120,-0.000272783853506553,1.1920928955078126e-08
281,15.968717789649963,306.63,0.0006179080709060259,614,77.75,0.04911262024846844,0.0,0.2060791015625,127.50000000000021,1.3262129954993724,0.007539647628254898,6287360,-0.00021832039456057828,4.097819328308106e-09
281,15.968716686964035,317.15,0.0006718191770715976,615,113.0,0.05238694601073359,0.0,0.21015625,200.0,1.3859748750925065,0.00891424591347345,6297600,-0.0005410412872151937,-9.313225746154785e-09
281,15.968717807531357,324.51,0.000655038321232837,616,128.5,0.04909950469516813,0.0,0.1873779296875,227.5000000000002,1.430311518907547,0.008457034088860383,6307840,-0.00023623606175533497,-5.215406417846679e-09
281,15.968717551231384,322.57,0.0006128693022134258,617,134.25,0.049004914343518724,0.0,0.1770263671875,250.0,1.449763423204422,0.007076118753138872,6318080,-0.0003268748558184598,5.960464477539063e-09
281,15.968717432022094,320.88,0.000580477712389893,618,129.0,0.05254535914169332,0.0,0.2210693359375,250.0,1.4627461031079292,0.00870576089205315,6328320,-0.0007010165158135351,-1.6391277313232423e-08
281,15.96871770620346,322.45,0.0005659789600249709,619,145.25,0.05549819046244795,22.500000000000007,0.1926025390625,305.00000000000045,1.4418993189930915,0.00975513234943719,6338560,-0.0004865834125666879,-5.215406417846679e-09
281,15.968717563152314,334.6,0.0005581044673860447,620,156.25,0.05504378537986852,25.0,0.1970703125,300.0,1.4867370828986168,0.01171276582608698,6348800,-0.0005987651049508714,2.2351741790771484e-09
281,15.968717813491821,335.68,0.0004947684533590291,621,170.5,0.050871827501463886,25.0,0.162451171875,400.0,1.5189472071826458,0.008406767564338224,6359040,-0.0003757187096198322,1.1920928955078126e-08
281,15.968717867136002,334.87,0.0007032890691561988,622,168.0,0.05790570042217319,25.0,0.2588623046875,302.5000000000002,1.5567890889942646,0.010418430034042104,6369280,-0.0006801862757129129,7.450580596923829e-10
281,15.968717861175538,332.47,0.0005459888479151687,623,185.25,0.05526905273483984,25.0,0.199560546875,425.0,1.5540542513132096,0.011400103329651756,6379520,-0.0006159276981634321,-2.9802322387695314e-09
281,15.968717801570893,332.59,0.0006237984006389752,624,196.25,0.05637652600821767,25.0,0.2441162109375,430.0000000000004,1.552499783039093,0.009744677807975676,6389760,-0.00074275301049056,1.0058283805847169e-08
281,15.968717819452285,328.08,0.00046801645242737776,625,197.5,0.05515593933144042,25.0,0.184423828125,430.0000000000004,1.5455325648188591,0.011381664287910098,6400000,-0.0005900735741306562,-6.7055225372314455e-09
281,15.968717747926712,322.42,0.0004304125975750139,626,174.0,0.05425335414964759,25.0,0.17578125,400.0,1.543109218031168,0.009393854345398722,6410240,-0.0005129993875016226,-1.7136335372924803e-08
281,15.968717688322068,320.07,0.0005243998642356473,627,162.5,0.05344543441787797,25.0,0.2066162109375,302.5000000000002,1.5271114267408847,0.010647871935361763,6420480,-0.0004941713566950056,-4.8428773880004884e-09
281,15.968717962503433,318.54,0.0003984257981983319,628,168.5,0.05472608904994789,25.0,0.1666748046875,402.5000000000002,1.5266699008643627,0.010070332817122107,6430720,-0.0002181558753363788,-2.6077032089233397e-09
280,15.968717962503433,324.1,0.0005462388481916492,629,162.25,0.05400435284995995,25.0,0.2185302734375,335.00000000000085,1.5512017868459225,0.0091670110123232,6440960,-0.0008065103585977341,1.3411045074462891e-08
280,15.968717777729035,321.81,0.0004031665216473357,630,156.75,0.05434759658285061,25.0,0.1687255859375,330.0000000000004,1.5503893718123436,0.010032578539903626,6451200,-0.00047125506644078995,-1.4901161193847657e-09
280,15.968717765808105,322.58,0.0006757146875372655,631,148.25,0.05435045816505253,25.0,0.2611572265625,275.0,1.545916923135519,0.008901445448282174,6461440,-0.0007615623795572901,2.0116567611694337e-08
280,15.968717944622039,316.61,0.00048453343829635287,632,159.5,0.05812238659591512,47.50000000000001,0.1913330078125,327.5000000000002,1.5318958453834057,0.012073225900530815,6471680,-0.00045697534624196124,-1.7508864402770997e-08
280,15.968717819452285,320.59,0.0005312410348210506,633,166.0,0.05554293879124407,50.0,0.212939453125,352.5000000000002,1.5304415807127953,0.010483903369458859,6481920,-0.0008398632933676708,-1.4901161193847656e-08
280,15.968717813491821,323.59,0.000556324762544591,634,172.75,0.0528335147622469,50.0,0.2082763671875,327.5000000000002,1.5347853660583497,0.010497668382595294,6492160,-0.0008227360885939561,2.2351741790771484e-09
280,15.968717753887177,326.31,0.00034239509070914663,635,160.75,0.04919795919500121,50.0,0.135205078125,300.0,1.5326088406145573,0.010600740241352468,6502400,-0.0002492793271812843,-9.313225746154785e-09
280,15.96871737241745,325.5,0.0004359710161111252,636,155.0,0.05485599774288702,25.0,0.1780517578125,300.0,1.525632806122303,0.01087768169309129,6512640,-0.0003406135063414695,1.4156103134155273e-08
280,15.968717783689499,330.54,0.00047038870842470716,637,177.5,0.059372885851054505,25.0,0.1954833984375,302.5000000000002,1.5229483179748058,0.012581881678124773,6522880,-0.0007881862678914331,-4.097819328308106e-09
280,15.968717736005782,337.84,0.0005036366614547205,638,205.0,0.059002270327704685,25.0,0.213525390625,452.50000000000017,1.5219541601836681,0.011818180099362507,6533120,-0.0005303646848915378,-1.1920928955078126e-08
280,15.968717950582505,335.0,0.0004442303132975667,639,212.5,0.05424831403732305,25.0,0.158642578125,475.0,1.5256186462938786,0.012671836683875882,6543360,-0.0005337310012691887,-3.725290298461914e-09
280,15.96871777176857,330.72,0.00042159225620110876,640,205.5,0.05484178434891609,50.0,0.156640625,362.5000000000011,1.5103165663778781,0.01272135432518553,6553600,-0.0005113521747261984,7.450580596923829e-10
280,15.968717753887177,327.39,0.0005151822428189235,641,189.5,0.05744321765024354,50.0,0.2189453125,300.0,1.4940355449914933,0.012968152666871902,6563840,-0.0005920360159507254,-4.470348358154297e-09
280,15.968717753887177,329.74,0.00039225518571157637,642,189.25,0.05655199444935355,75.0,0.1588134765625,302.5000000000002,1.482939314842224,0.012748331783222966,6574080,-0.00044931292686669624,2.9802322387695314e-09
280,15.968717765808105,330.88,0.0003746149426021361,643,196.0,0.0562640070077773,75.0,0.1628173828125,325.0,1.4629680156707763,0.012055494629021269,6584320,-0.00037299179239198567,-3.725290298461914e-09
280,15.968717849254608,334.4,0.000461786739278125,644,206.0,0.058753666496432565,75.0,0.1845458984375,302.5000000000002,1.4466292321681977,0.014352650655200704,6594560,-0.0005496273217431736,-7.450580596923828e-09
280,15.968717986345291,337.59,0.0003562170998279157,645,219.0,0.05453638015548107,75.0,0.1525634765625,402.5000000000002,1.4672010622918605,0.013424642861355095,6604800,-0.000501025724952342,-8.195638656616212e-09
280,15.968717795610427,337.47,0.0004677301793506672,646,211.75,0.05457402559429658,50.0,0.1964599609375,377.5000000000002,1.4418640740215778,0.01149652531457832,6615040,-0.0005773689423222095,-7.078051567077636e-09
280,15.96871783733368,334.66,0.0003500586320356547,647,199.75,0.052569170425802544,50.0,0.14775390625,377.5000000000002,1.4390502221882344,0.011312334510876099,6625280,-0.00043296428048051895,4.470348358154297e-09
280,15.968717753887177,328.7,0.00036325955059055557,648,183.25,0.05240879187708718,50.0,0.1292236328125,302.5000000000002,1.44735419228673,0.011768268694322615,6635520,-0.0002815631258272333,-9.313225746154785e-09
280,15.968717938661575,335.54,0.0004690238137854408,649,182.0,0.058250014458936225,50.0,0.210107421875,300.0,1.4340400286018848,0.011320879985578357,6645760,-0.0007298450444068294,1.6391277313232423e-08
280,15.968717920780183,339.61,0.0003369507546047146,650,192.75,0.050984814851553026,72.50000000000001,0.12001953125,300.0,1.4352493539452553,0.014378337244852445,6656000,-0.00036262876346881967,-1.1548399925231934e-08
280,15.968717896938324,345.74,0.00038221321036360225,651,203.75,0.05442595578229213,50.0,0.1520263671875,325.0,1.4734361954033375,0.012350717213848839,6666240,-0.00042905751215585044,-2.9802322387695314e-09
280,15.968717986345291,341.41,0.0003834236754997278,652,214.5,0.05169391399260581,50.0,0.173779296875,350.0,1.4844847187399863,0.011245410837727832,6676480,-0.000608446652040584,8.940696716308593e-09
280,15.968717628717423,343.75,0.0003829588422675556,653,216.0,0.054607289649169,50.0,0.1734130859375,355.00000000000045,1.4906759664416314,0.012359615320747253,6686720,-0.0005090589067549445,3.7252902984619143e-10
280,15.968717783689499,336.6,0.00048505847011597324,654,193.75,0.053478204847128216,47.50000000000001,0.217529296875,352.5000000000002,1.5347651563584805,0.00991473030517227,6696960,-0.0006164622704091016,-1.7508864402770997e-08
280,15.968717724084854,338.2,0.0005035262186765977,655,176.5,0.05185260501938005,25.0,0.1978271484375,325.0,1.537732859700918,0.009113946125944494,6707200,-0.0005117247579619289,-1.6391277313232423e-08
280,15.968717885017394,332.49,0.0005726082575080227,656,146.75,0.052802837471314576,25.0,0.232763671875,300.0,1.5801900923252106,0.008836169832466111,6717440,-0.0006335569247312378,3.3527612686157227e-09
280,15.968717962503433,329.99,0.0003748479731427778,657,138.25,0.055316834295557046,25.0,0.159521484375,277.5000000000002,1.5823150761425495,0.011885198652998951,6727680,-0.00035764555759669746,2.6077032089233397e-09
280,15.968717926740647,330.48,0.0004203788816454335,658,153.5,0.050932948468616956,50.0,0.1802001953125,300.0,1.5895506858825683,0.009359714499078109,6737920,-0.0005207222216995433,5.215406417846679e-09
280,15.968717622756959,326.04,0.00045204385146320193,659,158.5,0.05394332438732523,25.0,0.1878662109375,300.0,1.5676258228719235,0.009351188282380463,6748160,-0.0005443419595394516,-1.2293457984924316e-08
280,15.96871770620346,325.63,0.0004271872896268292,660,150.75,0.05299114646507299,25.0,0.1968994140625,275.0,1.5664429485797882,0.009120821244869149,6758400,-0.00045401754141494166,-2.9802322387695314e-09
280,15.968717753887177,320.56,0.0004850641683390222,661,149.0,0.05589977573743835,25.0,0.2153076171875,250.0,1.5620556741952896,0.009958212215497041,6768640,-0.0006218493806954938,2.2351741790771484e-09
280,15.968717789649963,316.51,0.00041772736122709376,662,134.5,0.05013163355100542,25.0,0.1890869140625,250.0,1.537742616981268,0.008045041005971143,6778880,-0.0005036106911575188,-9.685754776000977e-09
280,15.96871771812439,321.42,0.00046121168341386467,663,146.0,0.05506588058761934,25.0,0.2217041015625,250.0,1.5406154803931713,0.00939962175943947,6789120,-0.000677712265678565,7.450580596923828e-09
280,15.968717795610427,319.42,0.0005189235232961664,664,149.5,0.05489404649316078,25.0,0.21787109375,250.0,1.523343874514103,0.01276148654287681,6799360,-0.0008480446111207129,2.2351741790771484e-09
280,15.968717765808105,330.87,0.0004793207868203808,665,166.0,0.054103391193172555,25.0,0.23154296875,280.00000000000045,1.504028109461069,0.00955654208883061,6809600,-0.0005376579196308739,6.332993507385254e-09
280,15.96871799826622,328.77,0.0005162573188734143,666,161.25,0.05109418137608991,25.0,0.2465576171875,277.5000000000002,1.4833396568894386,0.008402442393708043,6819840,-0.0006076645382563584,3.7252902984619143e-10
280,15.968717682361603,326.05,0.0004730613383799209,667,145.75,0.05572979016852705,25.0,0.2234130859375,300.0,1.5084092870354653,0.008614700996986357,6830080,-0.000509952803622582,-1.2293457984924316e-08
280,15.968717849254608,318.93,0.00039535665697911784,668,141.5,0.05526018083639307,25.0,0.189990234375,252.50000000000023,1.4984322547912599,0.009763625265622976,6840320,-0.0003743157016288023,9.685754776000977e-09
280,15.968717855215072,321.95,0.0004636875979741717,669,143.25,0.05549289882800275,25.0,0.2252685546875,275.0,1.5198434263467788,0.00965866152801027,6850560,-0.0004542471993772779,-2.16066837310791e-08
280,15.96871746778488,318.5,0.0005206189768620639,670,134.0,0.053421462964379995,25.0,0.255615234375,250.0,1.5511071056127548,0.007683333476506959,6860800,-0.0007272839880897664,-1.1175870895385742e-08
280,15.968714302778244,312.45,0.0005174168266648849,671,110.75,0.051162805058515934,25.0,0.2546875,225.0,1.5556759119033814,0.006807295549384662,6871040,-0.0004882426156655129,-1.564621925354004e-08
280,15.96871782541275,311.16,0.0003882618132649895,672,116.25,0.05478098626770045,25.0,0.184033203125,225.0,1.5657087378203869,0.010074706829072966,6881280,-0.00033932478363567496,4.470348358154297e-09
280,15.968717777729035,316.06,0.0004880721645463382,673,132.0,0.05657621237105639,25.0,0.2289306640625,275.0,1.5762042321264744,0.008816873698378913,6891520,-0.0005349663009837968,-9.313225746154785e-09
280,15.968717861175538,322.89,0.00047903266619684357,674,149.5,0.05480478012627506,50.0,0.2107177734375,277.5000000000002,1.593201906234026,0.010402626534778392,6901760,-0.0006690881600661669,-3.725290298461914e-09
280,15.968717968463897,325.7,0.0004716593614062958,675,156.75,0.05532886846626793,50.0,0.2151123046875,302.5000000000002,1.620098103582859,0.011266368407814299,6912000,-0.0006407503940863534,-8.195638656616212e-09
279,15.968718039989472,330.52,0.00042332171902614846,676,180.5,0.05616930702565576,50.0,0.202734375,405.00000000000045,1.5976074807345868,0.012741502685821615,6922240,-0.000757295864605112,-1.862645149230957e-09
279,15.968717795610427,339.86,0.00034246209717565536,677,210.0,0.05595231713923352,50.0,0.1748779296875,477.5000000000002,1.6025828927755357,0.01338786051783245,6932480,-0.0005542522412724793,7.078051567077636e-09
279,15.968717843294144,337.25,0.0003541063005798151,678,221.25,0.056362392777004944,50.0,0.16826171875,500.0,1.6040973223745822,0.01212510447803652,6942720,-0.00016332201012119184,-1.862645149230957e-09
279,15.968717819452285,333.62,0.0003652110323486113,679,211.75,0.05856988384332591,50.0,0.2133056640625,427.5000000000002,1.6052089795470237,0.013172300956648541,6952960,-0.000708549229966593,-3.3527612686157227e-09
279,15.968717920780183,334.11,0.00038886029431779435,680,205.0,0.057119091290230385,50.0,0.186572265625,352.5000000000002,1.613289226591587,0.012736364946977118,6963200,-0.00048466166408616117,-4.8428773880004884e-09
279,15.968717694282532,335.37,0.0003299602096561216,681,201.0,0.058796497807213924,50.0,0.165576171875,350.0,1.6387534990906716,0.012714873657023418,6973440,-0.0003143225621897727,-1.9371509552001954e-08
279,15.96871766448021,341.1,0.00035609885102871885,682,227.0,0.0556808078106983,75.0,0.1820556640625,425.0,1.6438399709761142,0.012393016582063866,6983680,-0.0005245561285846633,-1.862645149230957e-09
279,15.96871789097786,345.65,0.00043540720838564084,683,237.0,0.057387594767134655,50.0,0.2087890625,527.5000000000002,1.6538049034774303,0.012283794654649682,6993920,-0.0004987911910575349,-1.6763806343078613e-08
279,15.968717962503433,347.8,0.00032273311873041164,684,237.75,0.057099080974923014,75.0,0.1750732421875,505.00000000000045,1.620888327807188,0.01309491856591194,7004160,-0.0006598781030334067,7.450580596923828e-09
279,15.968717783689499,343.08,0.000396167484583998,685,221.0,0.05620801529878387,50.0,0.2137451171875,502.5000000000002,1.6126583024859429,0.011316846778208855,7014400,-0.0004343743243225617,3.3527612686157227e-09
279,15.968717783689499,339.08,0.00037223707587941135,686,206.75,0.05776965218781982,50.0,0.2066650390625,350.0,1.5957623675465584,0.013135959432111122,7024640,-0.0006234686130483169,-4.8428773880004884e-09
279,15.968717926740647,334.68,0.00044908097894449386,687,205.0,0.05658700276791854,50.0,0.212353515625,477.5000000000002,1.6093071348965169,0.01181649609352462,7034880,-0.0005774973540610517,-8.940696716308593e-09
279,15.96871777176857,339.44,0.00032465745364973486,688,222.25,0.05568322605864029,75.0,0.173779296875,502.5000000000002,1.6345445975661277,0.012371352012269198,7045120,-0.00042281580208509696,-1.0058283805847169e-08
279,15.96871789097786,334.71,0.00046403678448996287,689,206.0,0.05662294616334208,72.50000000000001,0.245556640625,430.0000000000004,1.6288417033851146,0.011926894834323321,7055360,-0.00073595482208475,2.6077032089233397e-09
279,15.968717902898788,339.76,0.0003364006866803493,690,221.5,0.057030980222298265,50.0,0.1796630859375,480.00000000000045,1.6359928764402867,0.014734341442817822,7065600,-0.0006381224418873898,2.2351741790771484e-09
279,15.96871782541275,344.22,0.0003500230093230527,691,235.5,0.056424218672139294,75.0,0.1896484375,525.0,1.6065366074442864,0.013076926700887271,7075840,-0.0005937034391536144,-1.4901161193847656e-08
279,15.968718034029006,349.07,0.0003516155531499976,692,252.0,0.05552641067025364,75.0,0.1919921875,530.0000000000005,1.5772174537181853,0.01293010443332605,7086080,-0.0007743659491097788,-1.4901161193847656e-08
279,15.968717914819717,348.08,0.00030716204529355193,693,255.75,0.05687249848005791,100.0,0.1505615234375,525.0,1.5362807102501392,0.016031630341603886,7096320,-0.0005941135674220277,3.7252902984619143e-10
279,15.968717873096466,342.91,0.0003354964528284654,694,239.75,0.05656525551657591,100.0,0.15625,425.0,1.5394617684185505,0.015424244228051975,7106560,-0.00045455845829565076,-3.3155083656311036e-08
279,15.96871783733368,338.98,0.0003381786295179268,695,236.75,0.05662796063089733,122.5,0.175830078125,350.0,1.548839883506298,0.014722586615243926,7116800,-0.0006290337259997614,1.2293457984924316e-08
279,15.96871789097786,343.7,0.0002782403954199708,696,247.25,0.05717524891634438,122.5,0.1481689453125,402.5000000000002,1.549085794389248,0.015519640917773359,7127040,-0.00038747278158552946,-1.2293457984924316e-08
279,15.968717908859253,352.46,0.00026546408715333314,697,277.75,0.0531128459206864,100.0,0.1328369140625,600.0,1.5296247281134128,0.015275507449405267,7137280,-0.00040689629095140843,1.7136335372924803e-08
279,15.968717867136002,355.52,0.0003401879374308692,698,278.25,0.0570761081372068,122.5,0.17333984375,600.0,1.5158614285290242,0.015330531598010566,7147520,-0.0004870477598160505,-2.0861625671386717e-08
279,15.968718057870865,351.02,0.0002620050214364511,699,282.75,0.0519714375755758,125.0,0.1275634765625,575.0,1.4892937503755093,0.01727863777196035,7157760,-0.00034213678300147875,-8.940696716308593e-09
279,15.968717813491821,354.35,0.0003175555511020889,700,289.0,0.05784862500488023,125.0,0.1570556640625,575.0,1.5037289679050445,0.0157350535839214,7168000,-0.00036827930198342075,-1.862645149230957e-08
279,15.968717908859253,357.73,0.0003510568351600796,701,283.5,0.060080117610969486,125.0,0.2103515625,575.0,1.5633831724524498,0.013764972484204918,7178240,-0.0005123579245264409,6.7055225372314455e-09
