P01:episode_rewards,PMM:episode_rewards,fps,epoch_idx,policy_loss,episode_length,frames,value_loss,grad_norm,advantage_norm,P09:episode_rewards,policy_entropy,explained_variance
0.0,1.41,272,335,9.542076688376255e-05,183.57,2680000,0.0015862887926050462,0.07480035016145421,0.43109929986298084,4.0,1.3843748211860656,0.5464857411384583
0.0,1.42,272,336,-0.00012084737129043788,184.05,2688000,0.0014195274365192746,0.06468645694414464,0.3838595016300678,4.0,1.3849404084682464,0.7020523124933242
0.0,1.47,272,337,0.0003887187772488687,183.29,2696000,0.0015238046547892737,0.07804698955701277,0.41250179298222067,3.0,1.3857050812244416,0.7995834505558014
0.0,1.35,272,338,-0.0008596248875983293,180.66,2704000,0.0009771609888048261,0.07308445708642843,0.33849216997623444,3.0,1.384538815021515,0.642208314538002
0.0,1.19,272,339,9.70479828538373e-05,176.55,2712000,0.0010064799748215592,0.06293115216753836,0.3396150853484869,3.0,1.3852656197547912,0.7096281415224075
0.0,1.25,272,340,0.0001462378581345547,180.24,2720000,0.0014895398713997566,0.07371921817470505,0.39448382377624513,3.0,1.3848625993728638,0.7870208895206452
0.0,1.5,272,341,-0.0001796176218340406,190.49,2728000,0.001068138755581458,0.06064286546185354,0.357737578228116,4.0,1.3830975890159607,0.7024060016870499
0.0,1.25,272,342,-0.0005093688107444905,178.77,2736000,0.0010895281920238632,0.07156190985832332,0.3345234060287476,3.0,1.383576078414917,0.731119487285614
0.0,1.05,272,343,1.6727952315704895e-05,168.21,2744000,0.0017253546584106516,0.08280084875784416,0.44691935755312445,3.0,1.3842381632328034,0.520409232378006
0.0,1.29,272,344,-0.00015140183066250756,175.17,2752000,0.0017600157932611182,0.0820278052591264,0.438704779446125,3.1000000000000085,1.384811158180237,0.7849953234195709
0.0,1.24,272,345,-0.00011466219439171255,173.93,2760000,0.0011947018152932288,0.06825452176706598,0.3786882554739714,3.0,1.3852140498161316,0.13028780460357667
0.0,1.03,272,346,0.00017144205048680305,168.41,2768000,0.0008576266106683761,0.058934981369571426,0.3146096457540989,3.0,1.3856360578536988,0.678882891535759
0.0,1.15,272,347,-0.0003705114666081499,172.9,2776000,0.0019226942003297155,0.08553734109325126,0.44999240145087244,3.0,1.3854448187351227,0.6360501766204834
0.0,1.38,272,348,0.0002803487313212827,182.71,2784000,0.0015945922381069976,0.07419831566623729,0.4189774367958307,3.0,1.3853727722167968,0.7665165203809738
0.0,1.38,272,349,-0.00013800481530779507,183.36,2792000,0.0012847433144270327,0.0669236729029811,0.37173616744577886,3.0,1.3858121585845948,0.7483061343431473
0.0,1.22,272,350,-0.0006278862370527349,177.27,2800000,0.0012991166504798457,0.07766355732233766,0.3603932116180658,3.0,1.385850465297699,0.7243803256750107
0.0,1.2,272,351,4.51525641256012e-05,176.7,2808000,0.0012287882191230892,0.06504800708982114,0.36251761950552464,3.0,1.385826631784439,0.495192289352417
0.0,1.33,272,352,-0.00072264470241862,179.95,2816000,0.0011860656845601625,0.07405315253990312,0.3480120498687029,3.0,1.385749524831772,0.8190841287374496
0.0,1.43,272,353,-8.513942884746939e-05,182.43,2824000,0.0016862812339968514,0.0890183411955816,0.4399030777066946,3.0,1.3854862296581267,0.8027405166625976
0.0,1.58,272,354,-0.00047959563744370826,188.92,2832000,0.001794300692563411,0.08980315700090237,0.46401247933506967,3.1000000000000085,1.3836903762817383,0.781452271938324
0.0,1.61,272,355,9.012034817715175e-05,190.58,2840000,0.0016804684085218468,0.07995401228645496,0.43657452940940855,4.0,1.3846493172645569,0.5069597679376602
0.0,1.4,272,356,-0.00014167501154588536,182.75,2848000,0.0017538869335112395,0.0746318257425394,0.4362191477417946,4.0,1.3851691842079163,0.344600173830986
0.0,1.39,272,357,-3.2220776156464125e-05,179.94,2856000,0.0019424681430245982,0.08530771005474602,0.46485733807086943,4.0,1.3857618606090545,0.4304086345434189
0.0,1.07,272,358,-0.00025411371916106873,168.65,2864000,0.0008021574173835689,0.056790397350288166,0.3103369153290987,3.0,1.3836694300174712,0.5680040073394775
0.0,0.9,272,359,7.198360179586416e-05,163.68,2872000,0.0007530412052437896,0.05179712921656796,0.29820287734270096,3.0,1.3840865767002106,0.4048618310689926
0.0,1.04,272,360,-8.063236571615562e-05,167.44,2880000,0.0011305249994256882,0.06608952723448183,0.3470986457914114,3.0,1.3853676843643188,0.4583452808856964
0.0,1.18,272,361,-0.0001340037552290596,173.08,2888000,0.0010185093159088864,0.05930904156890554,0.3376274311542511,3.0,1.385322674512863,0.6667442524433136
0.0,1.31,272,362,2.253824051877018e-05,179.51,2896000,0.0018003542122824,0.07811386135074781,0.41979694098234177,3.0,1.3840866053104401,0.2937666684389114
0.0,1.43,272,363,-9.233558885171078e-05,180.98,2904000,0.0014222711068578064,0.06501089392489243,0.384894455075264,3.0,1.3839723145961762,0.6856600737571716
0.0,1.43,272,364,0.0001950403162118164,181.02,2912000,0.0011431485883076674,0.0628486213215302,0.36101448655128476,3.1000000000000085,1.3849939155578612,0.8688898831605911
0.0,1.69,272,365,-0.00030882742274116024,192.49,2920000,0.0024628193845273928,0.10468417847213894,0.513657014220953,4.0,1.3846179473400115,0.8151564633846283
0.0,1.43,272,366,-6.985709100263194e-05,186.04,2928000,0.0011562723371753235,0.06393754701909087,0.3564575231075287,3.0,1.3851118540763856,0.6055751770734787
0.0,1.15,272,367,-0.00023190799498479464,173.48,2936000,0.0006051165393000701,0.04731969648177261,0.27750014923512933,3.0,1.3852502882480622,0.8004533183574677
0.0,1.21,272,368,0.0002216041527572088,175.86,2944000,0.001034886802517576,0.06404477606686132,0.3471708021312952,3.0,1.3850676393508912,0.6573951190710068
0.0,1.34,272,369,-0.0006285452636802802,183.05,2952000,0.0017964461172232404,0.0884366771792161,0.4508632903546095,3.0,1.384482204914093,0.6385060757398605
0.0,1.12,272,370,9.985670523747103e-05,175.58,2960000,0.0014658753032563254,0.07407534932891045,0.40533669143915174,3.0,1.3848106122016908,0.18661623299121857
0.0,1.22,272,371,0.00028137006793258477,177.4,2968000,0.0011186035229184199,0.06440831321627655,0.3673286258429289,3.1000000000000085,1.3849467873573302,0.6345765715837479
0.0,1.22,272,372,-2.086798776872456e-05,176.84,2976000,0.0016047053469083038,0.0772762071038877,0.40839242555201055,3.0,1.385353307723999,0.5265283596515655
0.0,1.17,272,373,-0.0005278132140665548,174.7,2984000,0.0011260432446579217,0.06442693121294289,0.3562183814495802,2.1000000000000085,1.3851231849193573,0.8220338141918182
0.0,1.57,272,374,-4.096043005120009e-05,187.92,2992000,0.0018538898410042747,0.08911395671685017,0.4521961713582277,3.1000000000000085,1.3850175368785858,0.7769916701316834
0.0,1.75,272,375,0.00013722923707973678,193.69,3000000,0.0013625791406957433,0.07251155914263746,0.3927407033741474,4.0,1.3836486208438874,0.5877615624666214
0.0,1.85,272,376,-0.00015100094809895382,198.63,3008000,0.0016662616669054842,0.08521241740106417,0.43423944152891636,4.0,1.379529070854187,0.803754278421402
0.0,1.42,272,377,-0.0001217156679740583,184.41,3016000,0.0007072926260661916,0.052611496838419744,0.2918375091999769,3.0,1.3830268037319184,0.7236708682775498
0.0,1.12,272,378,0.00025152009227895176,174.34,3024000,0.001194012271007523,0.07694584290738514,0.345595498457551,3.0,1.3856478488445283,0.6293708342313766
0.0,1.29,272,379,-0.0006649978045970784,179.54,3032000,0.0012586753943105578,0.06527329416518404,0.35519570745527745,3.0,1.3834969007968902,0.5887169116735458
0.0,1.35,272,380,-0.00017761266994057224,180.86,3040000,0.0015529349123244174,0.07483470366717075,0.4059053456038237,3.0,1.383629310131073,0.7140667057037353
0.0,1.4,272,381,0.00020651112077757716,183.37,3048000,0.00101612470625696,0.06310898883787645,0.33996287487447263,4.0,1.3847478866577148,0.6006661921739578
0.0,1.21,272,382,4.500011546724636e-05,175.99,3056000,0.001428990151907783,0.0638753406071811,0.36923265546560285,3.0,1.3841835725307465,0.5394229865074158
0.0,1.37,272,383,-0.0005316042908816599,180.35,3064000,0.0015018647561009857,0.07163938750642862,0.38783688947558403,3.0,1.3831177580356597,0.47303518652915955
0.0,1.47,272,384,0.0004220410187917878,185.85,3072000,0.001183591528060788,0.06450286058093219,0.3796198609471321,3.0,1.384729255437851,0.6675886791944504
0.0,1.58,272,385,-0.0002303197821311187,191.05,3080000,0.0014925880109512945,0.07124258819567024,0.4024929276108742,4.0,1.385684551000595,0.8247673308849335
0.0,1.45,272,386,0.0003024920196185121,186.36,3088000,0.0018003646716533695,0.07942823366095908,0.460000224635005,4.0,1.385317679643631,0.4580477672815323
0.0,1.53,272,387,-0.0006800076970102964,187.5,3096000,0.001687991399958264,0.08539352471602937,0.44308211997151375,4.0,1.3849480259418487,0.8464543616771698
0.0,1.63,272,388,-0.00017686817103822249,190.59,3104000,0.0014552404947608011,0.06716038393482363,0.3924775755405426,4.0,1.3851597154140471,0.9064701175689698
0.0,1.38,272,389,-0.00044839227019110694,182.04,3112000,0.001617552791867638,0.08917469152688245,0.4098594803363085,3.0,1.3843808197975158,0.6093885505199432
0.0,1.34,273,390,-4.2771850648932743e-05,180.27,3120000,0.0013237576338724466,0.07078823930058971,0.3915549602359533,3.0,1.3854395961761474,0.6399926817417145
0.0,1.1,273,391,7.993458460987312e-05,169.49,3128000,0.0008890112270455575,0.056301412036959826,0.31545371882617473,3.0,1.385269170999527,-0.07184548795223236
0.0,0.85,272,392,-0.0001999548919411609,160.57,3136000,0.0007905166927594109,0.0573421150731815,0.28854520685970786,2.0,1.3851728665828704,0.35186956882476805
0.0,1.01,273,393,-5.770962397946278e-05,168.43,3144000,0.0013066710874045384,0.07271129685720232,0.3851292470097542,2.0,1.3849551093578338,0.698898599743843
0.0,1.51,273,394,-0.00011252799293288263,185.64,3152000,0.0019870687280490527,0.08803470211910193,0.4439721357822418,4.0,1.3857152307033538,0.5977458482980729
0.0,1.63,273,395,-4.786022822372615e-05,188.0,3160000,0.0012852968305378453,0.07185898151125424,0.37879253216087816,4.0,1.384710235595703,0.6400907552242279
0.0,1.33,272,396,2.5340086431242525e-05,178.29,3168000,0.0009929227488100878,0.06351146190561217,0.32652800664305687,3.0,1.3856373202800751,0.5523208385705948
0.0,1.25,273,397,-0.00037850643588171806,177.48,3176000,0.001594733631645795,0.08080174385052223,0.41127001084387305,3.0,1.3847363471984864,0.41191004395484926
0.0,1.36,273,398,-0.00020041948329890146,180.73,3184000,0.0015187723585404456,0.07641062296094404,0.41152714341878893,3.0,1.3835179686546326,0.7261398309469222
0.0,1.42,273,399,9.026734915096313e-06,182.58,3192000,0.0014592469666240503,0.07387945429877846,0.4014558280259371,3.0,1.3818678641319275,0.5451204305887223
0.0,1.34,273,400,-5.5963382765185086e-05,179.51,3200000,0.002053832580859307,0.08802731304978968,0.486299235150218,3.0,1.383017874956131,0.3650885474681854
0.0,1.31,273,401,-0.00033526833307405467,180.77,3208000,0.0015427920297952369,0.07307337540918679,0.402625150680542,3.0,1.383058010339737,0.5941413569450379
0.0,1.38,273,402,0.0001156714956232463,184.5,3216000,0.0010630648556252708,0.05840475961773134,0.3475586386024952,3.0,1.384629658460617,0.5241577869653702
0.0,1.28,273,403,-0.00013552118616644293,179.08,3224000,0.0016943150945735396,0.08780136620201903,0.43854268118739126,3.0,1.3843590819835663,0.6890601342916489
0.0,1.63,273,404,3.0304613756015897e-06,193.83,3232000,0.0021180874194396894,0.09481515843724823,0.48404193073511126,4.0,1.3835558569431305,0.37485875964164733
0.0,1.43,273,405,0.00010880745292524808,184.93,3240000,0.001026771203687531,0.05963201188966856,0.3516285526007414,4.0,1.384813746213913,0.49537977695465085
0.0,1.09,273,406,9.852471557678654e-06,169.64,3248000,0.0008375738310132875,0.05447144382167142,0.30828127421438695,2.1000000000000085,1.3843957781791687,0.7331513684988021
0.0,1.11,273,407,-8.205786925827852e-06,170.04,3256000,0.0009160294536195579,0.058689541267527554,0.3205619518458843,3.0,1.385467449426651,0.6985843116044999
0.0,1.21,273,408,-6.056210680981167e-05,176.23,3264000,0.0008776508072332944,0.054585212443406535,0.3207496510446072,3.1000000000000085,1.3857698214054108,0.23545395016670226
0.0,1.43,273,409,-0.000906625011448341,184.81,3272000,0.001419011550824507,0.09521178918528841,0.3941286329180002,4.0,1.3852233684062958,0.7827747273445129
0.0,1.52,273,410,-4.558450309559703e-06,188.39,3280000,0.0014317408839269773,0.065597364741845,0.3867463071644306,4.0,1.385413134098053,0.7803329181671143
0.0,1.31,273,411,-0.0004121592352476,180.97,3288000,0.0011054436306585558,0.08399483204952904,0.35275019563734533,3.0,1.3856384670734405,0.753681926727295
0.0,1.35,273,412,-0.00026142757778870875,181.04,3296000,0.001285079376611975,0.06463716443861131,0.3764871737360954,3.0,1.3855467176437377,0.8687208878993988
0.0,1.58,273,413,-0.0001354418596747564,190.56,3304000,0.0014835853797558229,0.07840855402319419,0.42677823022007944,3.0,1.3847833943367005,0.7917423111200332
0.0,1.46,273,414,7.923194352770224e-06,184.98,3312000,0.0013447569656636915,0.07068273863325712,0.3883678497374058,3.1000000000000085,1.3852521920204162,0.5938523656129837
0.0,1.38,273,415,0.00012043094407999888,181.42,3320000,0.0015781270228035283,0.07456277299828959,0.41324183747172355,3.1000000000000085,1.3854494655132295,0.6588025254011154
0.0,1.62,273,416,-0.0001051122271019267,188.44,3328000,0.001339915051648859,0.07013194142989942,0.3995971658825874,4.0,1.3851544785499572,0.8060243248939514
0.0,1.74,273,417,-0.0015975943388184533,193.38,3336000,0.001575224288390018,0.10071855080386437,0.4035055188089609,4.0,1.3850885117053986,0.7815903091430664
0.0,1.48,273,418,0.00021522247006942053,185.57,3344000,0.0009202149876364274,0.05546028448105746,0.30188319183886053,4.0,1.3846458220481872,0.6578882914781571
0.0,1.16,273,419,-0.0002458128530997783,173.26,3352000,0.0010882395733642625,0.05877261825257949,0.33541197396814826,3.0,1.385660251379013,0.703284313082695
0.0,1.04,273,420,-7.421896676532924e-05,169.69,3360000,0.0014548563453718089,0.06712161615875671,0.37090551905333996,3.0,1.3850025677680968,0.7145205718278885
0.0,1.18,273,421,-0.000130487218266353,174.96,3368000,0.001162127284114831,0.06522003576730871,0.36316268824040887,3.0,1.3848700535297394,0.3927416884899139
0.0,1.34,273,422,-0.0008917190856300295,181.59,3376000,0.0012907470862410263,0.07903438445619351,0.3694557000696659,3.0,1.385656841993332,0.7130046594142914
0.0,1.37,273,423,-5.5256076448131355e-05,183.44,3384000,0.0014744355955917854,0.07958779301586784,0.4123735774308443,3.0,1.3852857589721679,0.7242992454767228
0.0,1.55,273,424,-0.0009180251279030927,189.61,3392000,0.0013463556228816742,0.08400965052032026,0.3841864521801472,4.0,1.3853822195529937,0.7803740751743317
0.0,1.44,273,425,0.00016524144826689734,184.68,3400000,0.0010964012863405514,0.05682892060194161,0.33855659440159797,3.1000000000000085,1.3846725714206696,0.7289178603887558
0.0,1.26,273,426,-0.0003428177178830083,177.86,3408000,0.001506018157597282,0.07282446422901485,0.3952825137972832,3.0,1.3846360385417937,0.4540761637687683
0.0,1.19,272,427,6.0435424093157056e-05,174.5,3416000,0.0015707733100862242,0.08092843446217664,0.4123092364519835,3.0,1.3849224019050599,0.30554744124412536
0.0,1.16,273,428,-0.0015817116490143236,173.71,3424000,0.0009064187191688689,0.07384841374158653,0.3138868264108896,3.0,1.3850936532020568,0.6645452964305878
0.0,1.4,273,429,-0.0004386469454038888,182.33,3432000,0.0016460274851851863,0.07834488745612717,0.42622691109776495,4.0,1.3853020226955415,0.6356571811437607
0.0,1.61,273,430,0.00046101820003968897,191.18,3440000,0.0016974148857843829,0.07863017206510231,0.43799842700362207,4.0,1.3855138790607453,0.7968900287151337
0.0,1.35,273,431,-1.0351596865803003e-05,182.7,3448000,0.0007260663550914615,0.043448202069516426,0.2588659583777189,3.0,1.3856642687320708,0.5951744443178177
0.0,1.09,273,432,-0.0013996479324123357,172.08,3456000,0.0015579430616344326,0.07762019584368471,0.39831647351384164,3.0,1.385157494544983,0.7628266286849975
0.0,1.35,273,433,0.0002691470213267166,182.11,3464000,0.0020075523827108553,0.08042701466374585,0.45630730599164965,3.0,1.3847116911411286,0.7193818563222885
0.0,1.52,273,434,-0.0002613467926857993,188.12,3472000,0.0012954825227643595,0.07327651540691141,0.3673700526356697,4.0,1.3851108396053313,0.8278852897882462
0.0,1.27,273,435,0.00011993485859420616,177.55,3480000,0.0007777749103843234,0.04917667035533337,0.30409849032759667,3.0,1.3851788985729216,0.7984455543756485
0.0,1.05,273,436,-0.000458186062896857,169.41,3488000,0.0006054421629050921,0.05334588509590871,0.2527546375989914,3.0,1.3858785355091094,0.6309659785032272
0.0,1.17,273,437,0.00024138776345353108,174.88,3496000,0.0010700414287930472,0.06099712603816105,0.34374743461608886,4.0,1.3854539203643799,0.7320833736658097
0.0,1.17,273,438,-0.000390524773101788,174.39,3504000,0.0007174055315590522,0.05472309567360928,0.2879597280174494,3.0,1.3843926477432251,0.892576374411583
0.0,1.21,273,439,0.00022477773476566653,176.97,3512000,0.0011045785537135088,0.05964501247488472,0.3382365207374096,3.0,1.3850731348991394,0.5201393324136734
0.0,1.09,273,440,-0.0005971842399321759,172.97,3520000,0.001023378769878036,0.057056412790356885,0.3176494623720646,3.0,1.385730208158493,0.09097603797912597
0.0,1.16,273,441,0.00017959025863092392,175.38,3528000,0.0015720593275182183,0.07423521799419094,0.4026188713312149,3.0,1.3849134743213654,0.6932482838630676
0.0,1.66,273,442,-0.00010153869778150692,192.86,3536000,0.0016943640663521365,0.08055147304438648,0.4488397152721882,4.0,1.3806374657154084,0.8280724740028381
0.0,2.19,273,443,0.00035151641443917467,214.38,3544000,0.0015491918737097876,0.07571492846005207,0.40761278808116913,4.1000000000000085,1.381589629650116,0.899611439704895
0.0,1.83,273,444,-4.6290424797916785e-05,197.89,3552000,0.0017024530865455746,0.07436841859962953,0.4011092345416546,4.0,1.3842229843139648,0.7108381414413452
0.0,1.56,273,445,0.0001087677171744872,184.24,3560000,0.001030499492844683,0.053060217182521935,0.3262521277368069,4.0,1.38188200712204,0.6212607651948929
0.0,1.54,273,446,-4.874534817645326e-05,187.28,3568000,0.000632907106919447,0.04396256474662231,0.2699610196053982,4.0,1.385437127351761,0.888569809794426
0.0,1.23,273,447,-0.00024352755812287797,179.19,3576000,0.0006178184137388598,0.05575542212316725,0.2817974026501179,4.0,1.385751713514328,0.5183422762155533
0.0,1.19,273,448,-0.0005305987867177464,176.0,3584000,0.0013256305528921075,0.07145709178284348,0.3702462823688984,3.0,1.3840227556228637,0.5103981643915176
0.0,1.23,273,449,-0.0014572088496061042,176.74,3592000,0.0022945331975643057,0.10709460707856464,0.4577094275504351,3.0,1.3835231161117554,0.6316279202699662
0.0,1.31,273,450,-0.00014672666904516518,181.33,3600000,0.001998059880133951,0.08067799125672823,0.4760399681329727,3.0,1.3828409934043884,0.657770940065384
0.0,1.31,273,451,-0.0003082707193971146,180.23,3608000,0.0013894005565089173,0.06783918385929796,0.3741264607012272,3.0,1.3833344888687134,0.7047467476129532
0.0,1.39,273,452,-0.0005257983101364516,180.34,3616000,0.0020707189353561264,0.09113440072094392,0.4462173865735531,4.0,1.385232117176056,0.6701859647035598
0.0,1.55,273,453,-0.0003018386726625977,188.44,3624000,0.0013436295736028113,0.06917878385288571,0.38534609988331797,4.0,1.3855364894866944,0.5876327019929886
0.0,1.56,273,454,0.00035274163263238734,188.97,3632000,0.0009923423196232762,0.06129292373545019,0.3172712789475918,4.0,1.385113319158554,0.6845621246099473
0.0,1.28,273,455,-0.0002847779951844132,178.74,3640000,0.0007058247719760402,0.04974894932072074,0.2963624833524227,3.1000000000000085,1.3841494035720825,0.6873058295249939
0.0,1.11,273,456,3.9242799393832685e-05,172.68,3648000,0.0009924622793550952,0.057185339133855685,0.322859570607543,3.0,1.3848919141292573,0.7045848369598389
0.0,1.4,273,457,8.568161079892889e-05,181.09,3656000,0.001477070340552018,0.07444390754636077,0.39270569071173667,3.1000000000000085,1.385305371284485,0.7378857266902924
0.0,1.46,273,458,6.591809360543266e-05,185.13,3664000,0.0009256447337611462,0.05134335995383634,0.3205951195210218,3.1000000000000085,1.3848600602149963,0.8214184945821762
0.0,1.37,273,459,0.00020726958220620872,181.14,3672000,0.0007536511130820145,0.05664507113615699,0.3013160126656294,3.1000000000000085,1.3848683857917785,0.6514104664325714
0.0,1.65,273,460,-0.00029398567984571854,193.68,3680000,0.001610225796175655,0.08120234429866725,0.4289151841402054,4.0,1.385416672229767,0.8161838912963867
0.0,1.57,273,461,0.00015361187656253605,189.03,3688000,0.0010910214949035435,0.05982264541410642,0.3511484893411398,3.0,1.3845231664180755,0.6518273109197616
0.0,1.58,273,462,-0.0001508577840286307,187.85,3696000,0.0019458671539905482,0.08918638744320999,0.4578313852101564,3.0,1.383153212070465,0.6202504831552506
0.0,1.42,273,463,-0.00019099640339845792,182.24,3704000,0.0014499654987594113,0.07239746003026164,0.40693458542227745,3.0,1.3835323095321654,0.5229704850912094
0.0,1.29,273,464,-2.490293380105868e-05,179.16,3712000,0.0010775362069398399,0.05839728300017105,0.3438084328174591,3.0,1.384398058652878,0.5993289059400558
0.0,1.31,273,465,-1.0469921144249383e-05,180.47,3720000,0.001640925486353808,0.07072525184388428,0.42553800992667673,3.0,1.384751638174057,0.45049513041973116
0.0,1.25,273,466,0.00010092973927385174,177.94,3728000,0.0015457995884207776,0.07166500010886019,0.40611064940690994,2.0,1.3844075453281404,0.5704381406307221
0.0,1.2,273,467,8.33498680003686e-05,175.86,3736000,0.0008609910880477401,0.05074838529412133,0.31334378354251385,2.0,1.3846102678775787,0.6481782913208007
0.0,1.12,273,468,-0.0004768883093493059,171.57,3744000,0.001497864116972778,0.09016992013415542,0.41763048894703386,3.0,1.3834560739994048,0.4594267362356186
0.0,1.4,273,469,0.00033301712915999814,183.61,3752000,0.0010194623382631107,0.05761339443615575,0.339048578068614,4.0,1.38468470454216,0.34050321877002715
0.0,1.39,273,470,-0.0011531358206411824,183.84,3760000,0.0010421404473891017,0.0874481917069472,0.3517117540538311,3.0,1.3847957718372346,0.772193751335144
0.0,1.25,273,471,5.458296454889933e-05,178.47,3768000,0.0009315274152322672,0.06389088673067446,0.33734587967395785,3.0,1.3844275569915772,0.7647979921102523
0.0,1.48,273,472,-0.0006288970150490059,187.18,3776000,0.0016876803696504795,0.08175626149494888,0.45390973426401615,3.0,1.3833799314498902,0.7568860775232316
0.0,1.57,273,473,0.0003172226193055394,190.22,3784000,0.0015462127621867694,0.07382151874204172,0.416306988671422,3.0,1.3823193609714508,0.701218312382698
0.0,1.5,273,474,-0.00017163473024993435,184.74,3792000,0.0015999441322492203,0.0714298372962241,0.41640712767839433,3.0,1.3818402636051177,0.3458844268321991
0.0,1.21,273,475,-0.00020133013858867344,171.27,3800000,0.0012111784268199698,0.067513508651541,0.36207358732819556,2.0,1.3803459298610687,0.5289702671766281
0.0,1.2,273,476,-0.00017002976834191942,173.71,3808000,0.0012873650341498433,0.07452015786832805,0.39127305813133717,2.1000000000000085,1.3829016733169555,0.6968108987808228
0.0,1.41,273,477,9.486432812991552e-05,182.31,3816000,0.0013678841546789044,0.07277253249836427,0.39882955364882944,3.0,1.3834689164161682,0.5909489804506302
0.0,1.23,273,478,-1.4179287063598168e-06,175.36,3824000,0.0012880188087001443,0.06604020069502896,0.36367847084999083,3.0,1.3847753524780273,-1.872150165438652
0.0,1.26,273,479,-0.0006745873060935992,178.36,3832000,0.0009382190352334874,0.07209432342945811,0.3117575190961361,3.0,1.3847827339172363,0.7883028465509415
0.0,1.46,273,480,-6.296281499089673e-05,187.67,3840000,0.0010436739798024065,0.05623172798627483,0.33913959927856924,3.1000000000000085,1.3848617482185364,0.7592607951164245
0.0,1.27,273,481,-0.00016146071699040475,178.01,3848000,0.001023246543991263,0.061935720191759094,0.3339642331749201,3.0,1.3850044095516205,0.7571354401111603
0.0,1.38,273,482,-0.0004702923607851517,180.53,3856000,0.0017249156978505198,0.08317260042046692,0.43146970093250275,3.0,1.382379070520401,0.4054981070756912
0.0,1.57,273,483,-0.0002511226518981857,190.33,3864000,0.0011489193444867852,0.06253945618992594,0.3479283684492111,3.1000000000000085,1.3846577620506286,0.8660809028148652
0.0,1.61,273,484,0.00025552323501869977,193.38,3872000,0.0005524232741299784,0.04345527127790077,0.25839960120618344,4.0,1.3852024054527283,0.6974017846584321
0.0,1.6,273,485,-0.0016249054184117994,189.53,3880000,0.0013440538269787793,0.10211555997706336,0.38364901646971705,4.0,1.3847114396095277,0.8111999076604843
0.0,1.47,273,486,0.00022379246249329299,185.07,3888000,0.0015561337319377345,0.07762038069112336,0.4202490182965994,3.0,1.3852997899055481,0.5933178842067719
0.0,1.21,273,487,-0.0005677352235670696,175.94,3896000,0.0008506390861293767,0.0554748542735267,0.28852827377617357,3.0,1.3857928490638733,0.7616816711425781
0.0,1.32,273,488,-0.000282049321976956,181.5,3904000,0.0015533617809705901,0.0734641610851149,0.3948445372283459,3.0,1.3851718354225158,0.764440530538559
0.0,1.47,273,489,0.00014475402669631877,188.36,3912000,0.0007645256030991732,0.05248006944078087,0.2994326616078615,3.0,1.3854393100738525,0.7394458156824112
0.0,1.32,273,490,-0.0005580895593448077,181.77,3920000,0.0011308411890786373,0.07439688143108061,0.3188447005301714,3.0,1.3855120396614076,0.6423430037498474
0.0,1.14,273,491,0.00017263033936615102,173.86,3928000,0.0010307586942872149,0.05744172514650602,0.33307043254375457,3.0,1.3850489783287048,0.740281600356102
0.0,1.55,273,492,-0.000387094130855985,188.99,3936000,0.0013338372261205223,0.07405993303226883,0.3967575106024742,3.0,1.384872534275055,0.8310214471817017
0.0,1.7,273,493,0.00014246132852349547,194.0,3944000,0.0011539803696359742,0.06101023709779654,0.3542760729044676,4.0,1.3853140211105346,0.5312089276313782
0.0,1.29,273,494,0.00012583077419549228,178.36,3952000,0.0007959343972470379,0.05275143960460464,0.3112982577830553,3.0,1.3856886219978333,0.6551118350028992
0.0,1.29,273,495,-0.00028144892086857,178.99,3960000,0.0011827105489646784,0.06283478056604742,0.3560372853279114,3.0,1.3833894157409667,0.831536995768547
0.0,1.46,273,496,-0.00010825109413417522,185.41,3968000,0.0010509611300949474,0.058626920969406054,0.3329494383186102,3.1000000000000085,1.3839785385131835,0.7771361112594605
0.0,1.44,273,497,0.00015092212648596615,184.59,3976000,0.0016359001048840583,0.08773398172097303,0.4520761236548424,3.0,1.3845548021793366,0.7726685976982117
0.0,1.61,273,498,8.928818569984287e-06,190.92,3984000,0.0009629157061863225,0.059042202967743165,0.3471351860463619,4.0,1.3856184315681457,0.8522598284482956
0.0,1.57,273,499,-0.0006718012874625856,188.57,3992000,0.0014142072863614886,0.07848873638266986,0.39293888613581657,3.0,1.3849376571178436,0.7536686927080154
0.0,1.31,273,500,0.00034431933672749435,178.32,4000000,0.0008071341253526043,0.052637862730432125,0.3104729413986206,3.0,1.3854434597492218,0.7241456782817841
0.0,1.24,273,501,-0.001555035585479345,174.59,4008000,0.0013826005783266738,0.08593779252136033,0.3473358357697725,3.0,1.3854460775852204,0.7624710476398469
0.0,1.47,273,502,-0.00029666025773622095,183.69,4016000,0.0013645921531133354,0.07042045729612856,0.39207802802324293,3.0,1.384661374092102,0.7368763715028763
0.0,1.66,273,503,0.00010875820647925139,190.11,4024000,0.0008952363675780361,0.05532409546861628,0.3201215222477913,4.0,1.385031373500824,0.8774018222093583
0.0,1.77,273,504,0.00016427620183094406,196.0,4032000,0.0009537633659056155,0.057010940599680475,0.3214915929734707,4.0,1.384101278781891,0.7891042929887772
0.0,1.49,273,505,-0.0001732545770937577,186.76,4040000,0.0007333758085223963,0.05285041320040265,0.2959215054661036,4.0,1.3853375220298767,0.667590651512146
