avg_q_retraced,advantage_norm,episode_length,epoch_idx,grad_norm,policy_entropy,P01:episode_rewards,frames,fps,rollout_prob_std,explained_variance,q_loss,PMM:episode_rewards,P09:episode_rewards,avg_q_selected,policy_gradient_bias_correction,policy_gradient_loss,policy_loss,model_prob_std
0.0004038201383205387,0.000833345738537997,3324.2708333333335,49,2.017724103011736e-05,2.1972247247374246,0.0,352800,351,0.0014449548006888126,-1535.5952564138963,1.4475412144998296e-08,0.0,0.0,0.0004074981802541371,4.449013128275207e-10,-9.381829119423632e-06,-9.381384218868718e-06,7.843178893639315e-05
0.00040014821781176913,0.0012427000143090106,3324.4,50,2.924022218927346e-05,2.197224154361972,0.0,360000,351,0.0016212296238037106,-225.42406000835555,2.416024325182755e-08,0.0,0.0,0.00040312272520081716,3.535708135442537e-09,-9.459236760818462e-06,-9.455701053631913e-06,0.00011876247425861369
0.00039218414353118055,0.0007959783383475519,3324.4,51,1.917869981237892e-05,2.197224834088295,0.0,367200,350,0.0018854971292657614,-1730.4825415924427,1.3028107224821862e-08,0.0,0.0,0.000397446929412018,2.5203731575847617e-09,-8.876515897691928e-06,-8.873995525174818e-06,7.45889014678365e-05
0.00039688399982681466,0.0009450561961678975,3324.4,52,2.6237188959443107e-05,2.197224665485993,0.0,374400,350,0.0012104982035037082,-115.56074032676284,1.975652931093411e-08,0.0,0.0,0.00039983598567131494,1.6522073388437599e-09,-9.079963612316052e-06,-9.078311404029818e-06,9.368125130662828e-05
0.00038140379400044877,0.0008224407071354528,3324.4,53,2.006990238422825e-05,2.1972247456999683,0.0,381600,349,0.0013138716019000303,-1373.0652394707365,1.3965104125852823e-08,0.0,0.0,0.0003858096390733466,2.0294021870389165e-10,-8.66403706509578e-06,-8.663834126511324e-06,7.990347116103618e-05
0.00037376392183538336,0.0009597207586599355,3324.4,54,2.128765935948936e-05,2.1972246540223477,0.0,388800,349,0.0014370663385562049,-779.4655722344363,1.4202703576165412e-08,0.0,0.0,0.000378365841616104,1.287580432891073e-09,-8.733520794211827e-06,-8.73223321144648e-06,9.045263316446687e-05
0.00036739612501511895,0.0009015309306151821,3324.4,55,2.075592669090909e-05,2.1972246729476113,0.0,396000,349,0.001236202665018379,-1173.8465906344898,1.3696361678043545e-08,0.0,0.0,0.0003720952366214959,0.0,-8.601329822614022e-06,-8.601329822614022e-06,8.243271856855022e-05
0.0003636500379663496,0.0008952771734741406,3324.53,56,1.993339516750558e-05,2.1972246622250826,0.0,403200,349,0.0014304395575837651,-1226.830615602391,1.3830913203453283e-08,0.0,0.0,0.0003666783891775782,1.7362513402316736e-10,-8.4816776632545e-06,-8.481504040715931e-06,8.375657351927931e-05
0.0003605780271716569,0.0007875444365334106,3324.53,57,2.0058273953426073e-05,2.1972247977925354,0.0,410400,348,0.002015584284150607,-969.4952178721738,1.507376638613357e-08,0.0,0.0,0.0003635476838914978,2.776653349632228e-09,-8.350171899342323e-06,-8.347395246965985e-06,7.52656888435963e-05
0.0003555822188393294,0.0007506575453651979,3324.53,58,2.0143530622449236e-05,2.197224877738448,0.0,417600,348,0.001419953886878172,-838.7016498625909,1.2789747961694755e-08,0.0,0.0,0.0003605926034159166,2.1530517368972825e-10,-8.365937963420409e-06,-8.365722657512563e-06,7.5140149902477e-05
0.0003414881351367242,0.0008761492445071337,3324.53,59,1.986745060330509e-05,2.1972247697815064,0.0,424800,347,0.0016054784461261061,-422.42391853663025,1.2042246904059249e-08,0.0,0.0,0.00034456446600738215,1.2879111999097862e-10,-7.34372070272281e-06,-7.3435919091780926e-06,8.35849142146748e-05
0.00033467315527362253,0.0007284103341117728,3324.53,60,1.7143477376475987e-05,2.197224909117613,0.0,432000,347,0.0010928413445574349,-1275.681986012049,9.353437782358949e-09,0.0,0.0,0.0003383939095722603,0.0,-7.933392244112045e-06,-7.933392244112045e-06,6.884845376175064e-05
0.00032781323156163726,0.0009228782718732464,3324.72,61,2.0618014233973214e-05,2.1972247029612304,0.0,439200,347,0.001638146248199987,-230.85748831104982,1.2613855569567077e-08,0.0,0.0,0.0003316266531825051,2.6007408227002316e-10,-7.799433311458328e-06,-7.799173238037752e-06,8.558769906569499e-05
0.0003200575956621573,0.0006239403253596447,3324.72,62,1.4876368341322815e-05,2.1972249824187116,0.0,446400,346,0.0011957307714713426,-1898.3224271844774,8.125608915769211e-09,0.0,0.0,0.0003235694456200463,5.297805216741835e-10,-7.332901739085741e-06,-7.332371958421958e-06,5.950127583286972e-05
0.0003258604282287975,0.0007632456104344719,3324.72,63,2.2565859574763918e-05,2.197224904771835,0.0,453600,346,0.0014732027538649987,-267.81426960554705,1.2564497982956492e-08,0.0,0.0,0.0003281553598061831,6.231884026103924e-10,-7.515816163875633e-06,-7.51519297473748e-06,7.650156791401084e-05
0.0003137856774877051,0.0007074113633303018,3324.72,64,1.762399350530382e-05,2.1972248972786796,0.0,460800,346,0.0016079464681851845,-1334.094799245514,9.194552893264676e-09,0.0,0.0,0.00031592249063823913,-4.937952076862947e-10,-7.12122484057266e-06,-7.12171863702443e-06,6.592592544956204e-05
0.00031225023835966125,0.0009236869277726698,3324.72,65,2.1114829877111235e-05,2.1972246503293826,0.0,468000,346,0.0011273582310402418,-378.82227637219677,1.2039868948293382e-08,0.0,0.0,0.000312609939441986,1.1325579204627242e-10,-7.039009258143042e-06,-7.038896002232572e-06,8.667033082324439e-05
0.0003066662546593256,0.0008381084583933919,3324.72,66,1.9695242250133148e-05,2.1972247272919097,0.0,475200,345,0.0013025842766504656,-1117.0676331650832,1.1570235654288508e-08,0.0,0.0,0.00030991216728349193,4.4102996951105457e-10,-6.87682790758767e-06,-6.876386879170356e-06,7.827022378057971e-05
0.00030730939831488603,0.0009071838573462237,3324.74,67,2.061928730216576e-05,2.1972246622156217,0.0,482400,345,0.00153460765754593,-774.1465321850241,1.3936876992680447e-08,0.0,0.0,0.00031029917941879595,1.5799145103301272e-09,-7.594634008195759e-06,-7.5930540927380385e-06,8.448736894772164e-05
0.0003011727367862554,0.000570594629239865,3324.74,68,1.4446719641911126e-05,2.1972250161599858,0.0,489600,345,0.0009805478461693492,-1653.2504332850153,7.581034145504289e-09,0.0,0.0,0.00030423808338931485,0.0,-6.846792184240886e-06,-6.846792184240886e-06,5.520219019883801e-05
0.0003001089557963294,0.0006375200168709162,3324.74,69,1.722848610634959e-05,2.1972249717371803,0.0,496800,345,0.0017461022841868746,-894.0226688635539,9.150834477728637e-09,0.0,0.0,0.00030241274169788486,1.6637255428005149e-09,-6.9427754011297695e-06,-6.941111678821067e-06,6.285916399637216e-05
0.0002881673515782625,0.0007497815661603425,3324.74,70,1.6833406070804667e-05,2.197224870232678,0.0,504000,344,0.0013941718458461406,-728.8359196145193,8.457882999830295e-09,0.0,0.0,0.0002910755077070063,3.6608888665967087e-10,-6.734883963511652e-06,-6.734517872465168e-06,7.00942476055208e-05
0.0002812862502238232,0.0006166042406675361,3324.74,71,1.4538666652096386e-05,2.1972249563787347,0.0,511200,344,0.0011723438451112828,-1721.6014057323289,7.341465861129502e-09,0.0,0.0,0.00028398276116204985,2.489014097709177e-10,-6.525123863558635e-06,-6.52487496180675e-06,5.725587108432717e-05
0.00027844267543095775,0.0009390718747294465,3324.74,72,1.9692365412793933e-05,2.197224715752576,0.0,518400,344,0.0013798164759920462,-165.5085830074202,1.1143946207449894e-08,0.0,0.0,0.000281906214341501,2.8595626607360224e-10,-6.453474370519396e-06,-6.453188414557841e-06,8.33173751356366e-05
0.0002703431518418097,0.0006575464754059848,3324.73,73,1.5404560726180487e-05,2.1972249453459987,0.0,525600,344,0.001042887842776565,-1516.8772027423063,7.54457347736248e-09,0.0,0.0,0.00027333965317755544,1.5929488246986996e-10,-6.185891522822155e-06,-6.1857322278567866e-06,6.119783837410536e-05
0.00027255233548068513,0.0006196237023843866,3324.73,74,1.798237769607084e-05,2.1972249930371683,0.0,532800,344,0.0014013267813356052,-465.7845276604191,8.697055667965798e-09,0.0,0.0,0.00027643081691518316,3.455800801077657e-10,-6.356116363666429e-06,-6.355770785238333e-06,6.130497908101359e-05
0.0002585102865804589,0.000601906641132224,3324.73,75,1.4140373632535708e-05,2.197225035145169,0.0,540000,344,0.001472503758517937,-1457.926794414899,6.922273316974467e-09,0.0,0.0,0.0002611735003128637,3.0221062700952485e-10,-5.965197612294023e-06,-5.964895400468088e-06,5.6123371662927584e-05
0.00025337571406024926,0.000742392057563944,3324.73,76,1.521765824470227e-05,2.197224892932902,0.0,547200,344,0.0013957459121143876,-207.74844928843638,8.114786857753906e-09,0.0,0.0,0.00025698732776161117,-1.7642871805476386e-10,-5.934788312988687e-06,-5.9349647428342336e-06,6.937736307606198e-05
0.00024673690256883944,0.0006759738963882272,3324.73,77,1.4823276787404894e-05,2.1972249299571627,0.0,554400,344,0.0006907857892686332,-1090.9053570299488,7.16484184084558e-09,0.0,0.0,0.00024942260548414195,0.0,-5.604138846996377e-06,-5.604138846996377e-06,6.321468097727545e-05
0.00024349581469857457,0.0008294506508853026,3324.7,78,1.7183455533698532e-05,2.1972248158000767,0.0,561600,343,0.0011188600897536266,-640.0906460314706,9.649032065235299e-09,0.0,0.0,0.0002462694053449215,0.0,-5.6419067460132695e-06,-5.6419067460132695e-06,7.379246217267012e-05
0.00024009451606895598,0.0005770584747468998,3324.7,79,1.4671388898379151e-05,2.1972250073391293,0.0,568800,343,0.0010275538083615516,-1607.3491387013248,7.380081963352174e-09,0.0,0.0,0.00024196266670048106,9.853736160359006e-11,-5.413615521874625e-06,-5.4135169854321274e-06,5.326229604777599e-05
0.0002426547873048029,0.000618752667935532,3324.7,80,1.5924663240064684e-05,2.1972250055793734,0.0,576000,343,0.0011780809336431367,-612.6554051815613,8.138833364133559e-09,0.0,0.0,0.00024386770809614396,8.418157035647608e-11,-5.3219418875264935e-06,-5.321857706212722e-06,6.132401493312768e-05
0.00022989408327645384,0.0007117989827010586,3324.7,81,1.5367699621747207e-05,2.1972249011261757,0.0,583200,343,0.0014615876605608498,-791.5448484853147,7.744406336313e-09,0.0,0.0,0.00023289979676245287,4.8329061387773563e-11,-5.1397102446951205e-06,-5.139661915879039e-06,6.62432190495471e-05
0.00022517571564897586,0.0006709369244310526,3324.7,82,1.4729597139161207e-05,2.1972249659326804,0.0,590400,343,0.0009123483112128981,-1080.625017105775,7.258180475129609e-09,0.0,0.0,0.0002268580164617394,4.0732639976997433e-10,-4.86505156635752e-06,-4.8646442390498335e-06,6.206136259736629e-05
0.00022280657483524582,0.0008753962189721326,3324.7,83,1.8078707023855283e-05,2.1972247489324954,0.0,597600,343,0.001296474479417615,-210.56918760490169,1.0627344879230966e-08,0.0,0.0,0.00022559397402705308,0.0,-5.166363476738513e-06,-5.166363476738513e-06,7.88567694038823e-05
0.00021738323976484307,0.0006095554831093815,3324.6,84,1.2947222562806565e-05,2.197225033528784,0.0,604800,342,0.0007850282826722874,-1326.3652314408762,6.426722650075844e-09,0.0,0.0,0.000219578960543624,0.0,-5.317197326560231e-06,-5.317197326560231e-06,5.5914040411915154e-05
0.0002202562498836963,0.0005838547085561061,3324.6,85,1.5082867958352906e-05,2.1972250601791203,0.0,612000,342,0.0006092172545881734,-497.85446768499554,7.255226581334045e-09,0.0,0.0,0.00022193782422936427,0.0,-5.03681282230857e-06,-5.03681282230857e-06,5.5209441480937616e-05
0.00021023488280753124,0.00060795029807465,3324.6,86,1.3822533820224404e-05,2.197225013857796,0.0,619200,342,0.0005569581279750551,-1143.3478397832253,6.754556758334377e-09,0.0,0.0,0.0002121982378567164,0.0,-4.8586912621855185e-06,-4.8586912621855185e-06,5.759475124853479e-05
0.0002050078119126348,0.0007698738282271647,3324.6,87,1.6317047771082642e-05,2.1972248941659926,0.0,626400,342,0.00041357281712932836,-195.94467002240438,8.361454783103751e-09,0.0,0.0,0.0002065265128990249,0.0,-4.730779337340855e-06,-4.730779337340855e-06,6.914722156686424e-05
0.00020250190275542012,0.0005522624953616368,3324.6,88,1.2039030940391241e-05,2.197225074660841,0.0,633600,341,0.00035867809523493796,-1187.8046512403062,5.505083785953306e-09,0.0,0.0,0.00020468070753311082,0.0,-4.645329394995306e-06,-4.645329394995306e-06,5.2037109632915746e-05
0.0002000878383241509,0.0007658651299249999,3324.72,89,1.5505492124482538e-05,2.1972248251002933,0.0,640800,341,0.0002742974151455551,-684.0070458883898,8.737806090956062e-09,0.0,0.0,0.00020294437982628882,0.0,-4.917143167833475e-06,-4.917143167833475e-06,6.683740107566865e-05
0.00019567552987624252,0.0006314099017166854,3324.72,90,1.451140520454726e-05,2.197224939995342,0.0,648000,341,0.00032342713897839486,-1155.3829662068497,6.489742037743558e-09,0.0,0.0,0.00019804312217876373,0.0,-4.523361237799478e-06,-4.523361237799478e-06,5.607493472673564e-05
0.00019899792219321992,0.0005583331259691794,3324.72,91,1.3755035912162839e-05,2.1972250866448433,0.0,655200,341,0.00031122226488413334,-403.2034574371608,6.508918097587974e-09,0.0,0.0,0.0001998631430245633,0.0,-4.637945414853997e-06,-4.637945414853997e-06,5.520190486790744e-05
