epoch_idx,P01:episode_rewards,advantage_norm,episode_length,fps,P09:episode_rewards,explained_variance,policy_entropy,frames,grad_norm,policy_loss,PMM:episode_rewards,value_loss
345,32.9,2.3338484609127046,1121.98,311,81.10000000000001,0.6427819859981537,1.0109345573186874,2760000,0.7830021902531265,-0.017587046455591917,58.53,0.040546219320967795
346,32.9,2.1911489713191985,1121.5,311,80.10000000000001,0.6491539186239242,0.9917740476131439,2768000,0.6833266012042739,-0.007490983041352592,57.64,0.03524292372167111
347,34.0,2.3330183786153795,1140.88,311,80.10000000000001,0.6576207852363587,0.9927560371160508,2776000,0.735627626180957,-0.017480559929972515,57.56,0.040908150211907926
348,34.0,2.453529553413391,1136.04,311,81.10000000000001,0.5991702967882157,1.0246048325300217,2784000,0.7315031218878986,-0.011637578610680066,57.34,0.043575362241826954
349,33.0,2.1792066752910615,1118.58,311,81.10000000000001,0.6570181876420975,1.0104825007915497,2792000,0.7317638360502421,-0.016631762092001737,56.61,0.03543222615960986
350,33.0,2.240699474811554,1117.73,311,81.10000000000001,0.6772209036350251,1.0097656434774398,2800000,0.7068049696682714,-0.013247671155259013,57.03,0.03775585460476577
351,32.9,2.216642713546753,1113.71,311,81.10000000000001,0.6292162877321243,1.0309429240226746,2808000,0.7504904858023385,-0.011988159900647588,56.98,0.03666580598801374
352,31.8,2.2837041676044465,1133.45,311,82.0,0.6465217036008835,1.038411632180214,2816000,0.7229362085623748,-0.005914169028292235,58.07,0.04011585091240704
353,32.9,2.337791522741318,1128.88,311,80.10000000000001,0.6365185922384262,1.0342373889684677,2824000,0.8506253780904944,-0.018394088234053925,56.75,0.0408025474101305
354,29.9,2.1068678683042528,1119.32,311,79.10000000000001,0.6742423856258393,1.0396261143684387,2832000,0.6496142548035807,-0.009800731836003251,55.56,0.03559864315669983
355,31.8,2.3793864113092424,1120.22,311,77.10000000000001,0.6340562361478805,1.0705329066514968,2840000,0.7554138080681745,-0.014137055896353558,52.63,0.0437042119121179
356,31.8,2.335823339819908,1118.11,311,78.0,0.6539552283287048,1.064516504406929,2848000,0.6903733448509338,-0.020495746096712536,52.84,0.04502796754706651
357,32.9,2.5569692534208297,1122.28,311,78.20000000000002,0.6533390271663666,1.0567587876319886,2856000,0.8056448951900391,-0.01924866170505993,53.46,0.04946711441967636
358,32.9,2.3961461836099627,1134.65,311,81.10000000000001,0.6002809172868728,1.0421315586566926,2864000,0.7655168540235385,-0.010246885879896582,54.62,0.042746764230541884
359,32.9,3.04007311463356,1133.33,311,82.30000000000003,0.5418549335002899,1.027736051082611,2872000,1.7221467157124821,-0.007977016618460765,55.72,0.16210865465924143
360,32.9,3.2802065801620484,1130.64,311,88.20000000000002,0.6717591345310211,1.0299065297842025,2880000,2.266128330237879,-0.028251780507853253,59.17,0.09700209616683424
361,32.9,2.4736269921064378,1123.48,311,90.10000000000001,0.703512407541275,1.0168834042549133,2888000,0.9686559043694689,-0.013533407812938094,61.39,0.04591363332234323
362,32.9,2.7204968523979187,1125.59,311,91.0,0.6868061375617981,1.0154357373714447,2896000,1.036176288883272,-0.010057199984439649,63.32,0.05989586615934968
363,33.9,2.461094333529472,1149.13,311,99.0,0.6198621052503586,1.0113159209489821,2904000,0.7487844661047824,-0.01652320387889631,65.06,0.044287282302975656
364,34.0,2.358560753464699,1152.15,311,99.0,0.6510420733690262,1.0065423262119293,2912000,0.6964586025644185,-0.014377556451945566,65.45,0.041016463544219735
365,34.0,2.2649501144886015,1149.35,311,99.0,0.6430006158351899,1.0161869132518768,2920000,0.6722126910383922,-0.009724393529613734,65.31,0.037272461829707025
366,34.900000000000006,2.459079146385193,1149.35,311,91.80000000000007,0.6400355893373489,1.0379900115728378,2928000,0.7538748026322837,-0.016462589437142013,65.38,0.044650869742035866
367,37.0,2.6663990199565886,1171.02,311,103.2000000000001,0.5621199488639832,1.0282594513893129,2936000,1.1795293465108776,-0.012007806880865246,69.16,0.07948313849512488
368,37.0,3.0772233349084854,1182.16,311,114.0,0.5837336111068726,1.0039195656776427,2944000,1.9407757630494675,-0.017437054944457485,71.48,0.14878443710505962
369,37.0,2.2770295679569243,1191.5,311,114.0,0.5360839116573334,1.0495040345191955,2952000,0.6811265353420748,-0.011976645054273831,71.8,0.03861100597772747
370,37.0,2.0121775859594346,1193.21,311,114.0,0.67116277217865,0.9881165021657944,2960000,0.6549930489966621,-0.01663416303934355,72.82,0.03062342753633857
371,37.900000000000006,2.4717146867513655,1216.28,311,115.50000000000004,0.6494747090339661,0.9947939312458038,2968000,0.8166674265101577,-0.01212262578192167,73.95,0.0463975412491709
372,37.900000000000006,2.4001793801784514,1230.77,311,115.50000000000004,0.6414934259653091,0.9894016009569168,2976000,0.8145275698391824,-0.02108785493444884,74.22,0.04260387530084699
373,37.900000000000006,2.750109460949898,1225.8,311,115.50000000000004,0.4101387274265289,0.9934045678377151,2984000,1.1335317321573277,-0.01718437509262003,75.05,0.09312202870380133
374,37.900000000000006,2.0710135930776596,1229.74,311,115.40000000000003,0.6839303141832351,0.9934761172533035,2992000,0.6010891484089069,-0.006167750674358104,74.27,0.034101935818325727
375,37.900000000000006,2.5947861325740815,1231.19,311,115.40000000000003,0.5835570615530014,0.9714179974794388,3000000,0.7759776698267484,-0.01728606323187705,74.33,0.05022951800841838
376,37.900000000000006,2.3508958548307417,1238.35,311,119.10000000000001,0.6291377258300781,0.9766385185718537,3008000,0.7381493278684836,-0.012998221090165317,73.56,0.04327986799646169
377,37.900000000000006,2.2632623970508576,1254.22,311,120.10000000000001,0.6631807786226273,1.00149096429348,3016000,0.7726405552029716,-0.013293796085345094,73.27,0.039979828824289146
378,37.900000000000006,2.2703207576274873,1259.06,311,120.0,0.6533517640829086,1.0264867699146272,3024000,0.9642530654562566,-0.019087453233914857,72.22,0.04110645199194551
379,39.0,2.5485262310504915,1275.41,311,120.0,0.6193414664268494,1.005042734146118,3032000,0.8325110317249382,-0.022515773171908223,73.72,0.05233662174548954
380,38.800000000000004,2.202711397409439,1276.8,311,120.0,0.6482521891593933,1.028023207783699,3040000,0.6714351634257256,-0.012060639059636741,73.79,0.03626270438078791
381,38.800000000000004,2.4827241361141206,1290.33,311,120.0,0.6397368150949478,1.0113274228572846,3048000,0.8283556139464054,-0.021457615475228523,75.17,0.04682564827613533
382,37.900000000000006,2.337732812166214,1279.81,311,119.10000000000001,0.6133989626169205,1.0074054503440857,3056000,0.7336089758591774,-0.012969877803261625,74.33,0.04326308240648359
383,37.900000000000006,2.350346333384514,1291.45,311,115.40000000000003,0.6653570657968522,1.000318808555603,3064000,0.7300422128599401,-0.016769009848212592,74.04,0.042105056471191345
384,37.900000000000006,2.3764863276481627,1282.95,311,115.0,0.6294601112604141,0.996005887389183,3072000,0.9276073735740863,-0.023476318709435874,72.18,0.043727655257098375
385,36.9,2.464905694127083,1269.25,311,115.0,0.6445093923807144,1.019672908782959,3080000,0.8838085462294203,-0.022328390288894297,71.97,0.04795404545497149
386,36.9,2.2534936726093293,1266.8,311,111.40000000000003,0.6585734212398529,1.0532444381713868,3088000,0.7963628300766924,-0.02026248079375364,72.7,0.04049401199677959
387,36.9,2.302136344909668,1256.76,311,111.30000000000003,0.6264533275365829,1.0384806716442108,3096000,0.7601103163223893,-0.018673873271472984,71.92,0.039826741265133025
388,39.8,2.382323809862137,1269.73,311,111.30000000000003,0.6599685889482498,1.029613606929779,3104000,0.7842567966615743,-0.013088721602398436,72.07,0.0439794137980789
389,37.0,2.9035993260145188,1239.81,311,111.0,0.47546632170677183,0.9843901312351226,3112000,1.2318033168370899,-0.02624576917674858,70.62,0.07159670015331358
390,37.0,1.9485272818803787,1240.83,311,111.0,0.6947652477025986,0.9968388158082963,3120000,0.6858327828495296,-0.007371095768758096,70.81,0.02898039812222123
391,37.0,2.693772152662277,1212.57,311,101.20000000000002,0.6054285043478012,1.0068941920995713,3128000,0.8161972647538857,-0.02045624969556229,67.82,0.05474295411724597
392,37.0,2.2696334224939347,1218.5,311,103.10000000000001,0.6246000397205352,1.029559326171875,3136000,0.7334622521644039,-0.016899959577240223,68.54,0.03983013436198234
393,36.9,2.227021586894989,1209.92,311,103.10000000000001,0.6653387773036957,1.0276283091306686,3144000,0.6258587886604149,-0.009555845727445557,67.57,0.0386316000809893
394,36.9,3.04255649805069,1214.29,311,103.10000000000001,0.7626654452085495,0.9979265439510345,3152000,1.4895727820010671,0.0019212548884388525,70.3,0.08141922552604228
395,35.9,3.8345951521396637,1211.85,311,103.10000000000001,0.5686327946186066,1.0024997347593307,3160000,3.930175093513576,-0.014827770260162652,71.04,0.4035135609610006
396,32.0,2.2633057546615603,1194.2,311,100.10000000000001,0.6226407271623612,1.0513598638772965,3168000,0.7325671135185982,-0.018720233314670622,68.89,0.04021037802565843
397,31.9,2.309341303706169,1170.35,311,98.10000000000001,0.6075264096260071,1.053344379067421,3176000,0.8016210054895623,-0.011282734987908043,66.2,0.0396479848632589
398,31.9,2.159694940447807,1167.93,311,98.10000000000001,0.6471475547552109,0.9974637097120285,3184000,0.7042971421722735,-0.016274277962656923,66.12,0.03665016876533628
399,34.7,3.2290862238407136,1183.96,311,103.10000000000001,0.38740222752094267,1.0199151593446731,3192000,1.8242744909111837,-0.006674224387679715,68.31,0.16123604435008018
400,36.8,2.3656516391038895,1210.32,311,105.10000000000001,0.6688121831417084,1.0208274573087692,3200000,0.7874595033256452,-0.009468055905308574,71.53,0.0429762826859951
401,36.8,2.8288020861148833,1204.73,311,106.30000000000003,0.614834595322609,1.0073749393224716,3208000,1.0187652970803516,-0.01822238399996422,73.09,0.06953120938269422
402,37.0,2.5543682050704954,1210.43,311,109.40000000000003,0.4540230643749237,1.0282322871685028,3216000,0.8975420546046209,-0.009988547967514022,74.81,0.08440223096869887
403,37.900000000000006,2.4997339630126953,1213.82,311,109.40000000000003,0.6727311503887177,1.0272803741693497,3224000,0.874904501590761,-0.02616880910238251,75.68,0.05062856369186193
404,37.7,2.28741120159626,1218.38,311,106.30000000000003,0.6542262643575668,1.0446015572547913,3232000,0.7135019753765363,-0.015827579085889738,74.82,0.04149030540138483
405,37.7,2.1855881673097612,1221.66,311,106.30000000000003,0.6943704944849014,1.0571814560890198,3240000,0.6955485472925271,-0.012040602509587188,75.38,0.03768148554256186
406,37.7,2.6671887135505674,1221.73,311,109.40000000000003,0.6599100345373153,1.035668186545372,3248000,0.9462344374541105,-0.016136285873362795,76.59,0.06147146209143102
407,37.7,2.1782617658376693,1241.97,311,113.60000000000005,0.6768381708860397,1.049363803267479,3256000,0.7252266013589188,-0.015925678000203333,78.47,0.0364083551755175
408,37.7,2.626222106218338,1236.8,311,121.90000000000008,0.6806250822544098,1.0162015682458878,3264000,1.2927346874072385,-0.010800278376846108,80.4,0.08057916001882404
409,39.9,3.3849675768613814,1249.91,311,130.3,0.6214257878065109,0.9996964693069458,3272000,1.8840808730681462,-0.023912818333483302,82.67,0.10444113725796342
410,39.9,2.600144241452217,1255.46,311,134.2000000000001,0.6129135370254517,1.0155994814634324,3280000,0.8573884320860062,-0.02194704520748928,84.44,0.05528249267488718
411,39.9,2.2761636942625048,1252.82,312,130.3,0.6238977390527726,1.0183729606866836,3288000,0.7091513506586783,-0.005480294662993402,83.44,0.04355843869969249
412,43.9,3.0567654395103454,1282.72,312,134.2000000000001,0.6877529698610306,1.0193973809480668,3296000,1.2113385926436797,-0.014806149537034798,87.31,0.07322529555298388
413,49.0,2.5700020211935044,1327.98,312,152.60000000000005,0.6206587707996368,1.0364773786067962,3304000,0.911705296313356,-0.015312732316087931,94.77,0.05306686845142394
414,48.9,2.521618698835373,1325.65,312,160.2000000000002,0.6788048011064529,1.0224029010534286,3312000,0.9062269849029512,-0.016991978290025144,96.76,0.049933300167322156
415,48.9,2.6552126675844194,1319.25,312,180.20000000000002,0.6345721513032914,0.9994175058603286,3320000,0.9412579268017367,-0.004816958089359105,97.01,0.05519299125764519
416,47.6,2.383975479602814,1313.45,312,180.20000000000002,0.6930696249008179,1.0052489817142487,3328000,0.9360415034207874,-0.022236307013081387,97.18,0.05060148857533932
417,47.6,2.9921867907047273,1315.32,312,180.20000000000002,0.6002516335248947,0.9867963296175003,3336000,1.164261647238598,-0.013318743862910196,97.64,0.07569904784671962
418,47.6,2.638141322135925,1321.43,312,182.60000000000005,0.5903332793712616,0.9735023510456086,3344000,1.030312396018184,-0.027686231316765772,99.71,0.054716177806258204
419,44.9,2.797776552438736,1323.08,312,188.70000000000005,0.5525958979129791,0.978977946639061,3352000,1.119865365889181,-0.004999421725515276,102.03,0.06337574140168727
420,46.800000000000004,2.3444553595781326,1338.7,312,188.70000000000005,0.6306373476982117,0.9625125801563263,3360000,0.8384990797208401,-0.016153134290652814,104.04,0.04479147558566183
421,51.8,2.4595882338285446,1365.48,312,198.10000000000028,0.668042619228363,0.9843181216716766,3368000,0.8579797070099398,-0.01049181431211764,107.95,0.049456259133294225
422,54.7,2.3264843362569807,1371.29,312,198.10000000000028,0.6428606551885605,0.993041660785675,3376000,0.7705821388664034,-0.016420349261316004,108.77,0.04589870517142117
423,54.7,3.05063187122345,1389.42,312,226.70000000000005,0.6029595082998276,1.0341638958454131,3384000,1.0744738183147304,-0.02555539388442412,111.6,0.07596194292418659
424,54.7,2.4064007127285003,1396.54,312,230.3,0.6297205168008805,1.0055374813079834,3392000,0.8053753634962167,-0.008903082436299883,114.33,0.05113166013732553
425,54.7,2.612766455411911,1399.0,312,226.40000000000003,0.6150375419855117,0.9603050839900971,3400000,0.8512846751825336,-0.01313010607729666,111.9,0.054678468685597184
426,54.7,2.6024295109510422,1394.09,312,215.60000000000014,0.5915660339593888,1.0353711265325547,3408000,0.8919712272292152,-0.018192832749919036,110.47,0.05312883212696761
427,46.800000000000004,2.4720717042684557,1366.43,312,215.60000000000014,0.6430546259880066,1.057445016503334,3416000,0.9673157068035174,-0.020967713307763914,107.22,0.051297513809986414
428,43.8,3.0886382460594177,1361.23,312,232.1000000000002,0.6349075543880462,1.0166690987348557,3424000,1.36934780896189,-0.026231037723191547,106.53,0.12553247615229338
429,43.8,2.0940178447961806,1343.08,312,215.60000000000014,0.6740318840742111,1.0066776555776595,3432000,0.7369967697194655,-0.00975302814564202,104.12,0.034031674484722316
430,41.699999999999996,2.2774730283021927,1336.41,312,198.70000000000013,0.631515154838562,1.0005762952566146,3440000,0.9041178324955969,-0.005673318282415494,101.57,0.0431941960984841
431,41.699999999999996,3.287258771657944,1339.96,312,215.60000000000014,0.5919922488927841,1.0029760706424713,3448000,1.4236981872692376,-0.022278319452889262,105.09,0.08802272640168667
432,41.699999999999996,2.911065705418587,1340.73,312,232.1000000000002,0.6509599387645721,1.011907663345337,3456000,1.2699127750802282,-0.027415414610586594,106.29,0.08047351361718029
433,41.699999999999996,2.3239686155319212,1346.35,312,215.60000000000014,0.6635224348306656,1.0434596341848374,3464000,0.8124871131224599,-0.0085864151280839,105.45,0.04803896673489362
434,39.0,2.5569773519039156,1334.72,312,208.60000000000005,0.6311432659626007,1.0309414041042329,3472000,0.8768212956261324,-0.023404349979828112,101.29,0.05135184691753238
435,38.800000000000004,2.324508239030838,1317.59,312,198.10000000000008,0.702518984079361,1.0409931033849715,3480000,0.8086011873791326,-0.009075846770078897,96.72,0.04226763409562409
436,36.8,2.3682150655984877,1301.76,312,198.10000000000008,0.652314828634262,1.009291044473648,3488000,0.7771529414914852,-0.01528478907654062,94.29,0.04832736214622855
437,36.8,2.9607086741924284,1284.31,312,177.20000000000022,0.6553378373384475,0.9989826548099517,3496000,1.1866651675145474,-0.013054698868800188,92.66,0.08550261762924492
438,36.8,2.262088782787323,1281.56,312,198.10000000000008,0.6692084616422653,0.9865624332427978,3504000,0.7015225817165336,-0.012594954624801176,95.24,0.039517409708350895
439,36.8,2.308158460855484,1260.37,312,153.4000000000002,0.658416678905487,1.0098655432462693,3512000,0.7355671799896005,-0.011502347147761612,90.02,0.04356663223588839
440,36.8,2.6712695330381395,1269.75,312,139.30000000000013,0.6918176054954529,1.0035886490345,3520000,0.9648862676486584,-0.012543150133278686,89.62,0.06117549625225365
441,36.8,2.347036404013634,1270.11,312,136.20000000000002,0.6429455006122589,1.0268925124406814,3528000,0.7342188585157327,-0.016204706436255947,88.81,0.045634516752325
442,34.900000000000006,2.438650272488594,1270.01,312,136.20000000000002,0.6458419352769852,0.9922878628969193,3536000,0.8438843526445671,-0.023211965394730215,89.38,0.04938805193174631
443,36.8,2.4088808405399322,1273.97,312,134.20000000000002,0.6228408402204514,0.9902663415670395,3544000,0.8391899940074704,-0.013346300414996222,87.9,0.044999452908523384
444,34.900000000000006,2.377237089276314,1272.64,312,132.20000000000002,0.6445798623561859,1.010241258740425,3552000,0.7649667833883413,-0.023301245296534035,87.05,0.047913562888279554
445,34.900000000000006,2.1919181501865386,1282.82,312,132.20000000000002,0.6886440318822861,1.0318399077653886,3560000,0.7264008443258756,-0.010774922925847932,88.71,0.03755085994955152
446,34.900000000000006,2.508988221883774,1267.66,312,132.20000000000002,0.735594248175621,1.0318039220571518,3568000,0.8741030013699246,-0.015068351700901985,87.84,0.05255644016666338
447,34.900000000000006,2.7023158502578735,1277.6,312,134.20000000000002,0.5993599301576614,1.0157095825672149,3576000,0.9132328098097652,-0.017382297459989787,87.64,0.06628999537788331
448,35.8,2.6950954216718674,1290.62,312,138.0,0.615811192393303,1.0068748861551284,3584000,1.1950469630794616,-0.020242433676030486,88.32,0.06019516174681485
449,35.8,2.6781619065999984,1281.92,312,136.20000000000002,0.6746630954742432,1.0033205968141556,3592000,1.0416160487238204,-0.01265210560261039,88.72,0.056636295882053676
450,38.7,3.430055774450302,1282.8,312,151.40000000000003,0.6012757521867752,1.0455785232782364,3600000,1.339420354905489,-0.029387259798240847,92.3,0.10337173131294548
451,35.9,2.3048245894908903,1287.42,312,155.40000000000003,0.6705416923761368,1.0158325719833374,3608000,0.7163068648455807,-0.014042355484707513,94.24,0.04597311832010746
452,36.0,2.6025899660587313,1282.95,312,155.40000000000003,0.6442010682821274,1.026766642332077,3616000,0.8412478587550498,-0.02237408860120922,94.56,0.05558270576409995
453,36.0,3.436704065799713,1284.33,312,163.00000000000009,0.5629845196008683,0.9974901479482651,3624000,1.6061145800703107,-0.014392222904134541,95.36,0.11970415967516601
454,36.0,2.1785651528835297,1276.28,312,163.00000000000009,0.6635585057735444,1.0198352122306824,3632000,0.6070486179325585,-0.014947938672848977,95.54,0.042982007740065456
455,36.0,2.373627025485039,1265.35,312,163.00000000000009,0.6530506509542465,1.027491679787636,3640000,0.7780528172201656,-0.025835765379160876,95.0,0.04746175881009549
456,36.0,2.36627949655056,1262.15,312,159.30000000000004,0.6509748059511185,1.023890905380249,3648000,0.7530776402691042,-0.013212398458854295,93.54,0.04552949471399188
457,38.7,3.156327810883522,1261.0,312,163.00000000000009,0.6383416730165482,0.9991076630353928,3656000,1.4129420430459698,-0.03457905815637787,94.65,0.09155700574163347
458,40.8,2.386184661388397,1269.54,312,172.3,0.6573305803537369,1.0236016970872879,3664000,0.7778511922379079,-0.006397780728439102,98.13,0.044216299084946516
459,43.8,3.5882066428661346,1274.97,312,176.1000000000001,0.5444255918264389,1.0010910308361054,3672000,1.3920674323617905,-0.023621165160220697,101.64,0.11917366665787994
460,47.9,2.5740507876873018,1284.42,312,186.9000000000001,0.757028592824936,1.0489468169212341,3680000,0.9728708959191876,-0.006304341759096133,105.24,0.05782676950097084
461,47.9,2.5126659339666366,1288.26,312,195.80000000000007,0.6760033333301544,1.0381523776054382,3688000,0.9144904030550214,-0.013478487645479618,106.01,0.05403149696998298
462,50.7,2.9213016748428347,1304.4,312,204.50000000000014,0.6984194666147232,1.0354153060913085,3696000,1.1890342082001941,-0.017405273609765574,106.42,0.09941528961993754
463,47.9,2.1657948368787765,1300.17,312,204.50000000000014,0.6694006049633026,1.0094097113609315,3704000,0.6788124937243383,-0.008249542055418715,105.14,0.03734425997361541
464,47.9,3.1878890693187714,1297.35,312,218.10000000000002,0.6288546931743622,0.9941582840681076,3712000,1.1867716197725793,-0.01692375834172708,105.85,0.09727208555210382
465,47.9,2.051604154109955,1302.09,312,218.10000000000002,0.6736110132932663,1.0173899352550506,3720000,0.6876299750503275,-0.016153423450541594,105.76,0.03570069498382509
466,47.9,2.476816132068634,1294.74,312,217.1,0.6221629393100738,1.0002686655521393,3728000,0.8634235719553456,-0.01755967049743049,102.59,0.053854795605875555
467,50.7,3.271909382343292,1320.32,312,217.1,0.6488013243675232,0.9685298490524292,3736000,1.1850952702359063,-0.013266330563928931,105.9,0.08562057965435088
468,52.9,3.270101319551468,1332.03,312,219.80000000000007,0.652783796787262,0.9892943716049194,3744000,1.3617630999046337,-0.017315973980003035,111.32,0.13919179517775773
469,52.8,2.6795586484670637,1339.83,312,231.0,0.5952625620365143,1.0156685358285904,3752000,0.8930851204704534,-0.014106088728876785,115.37,0.05893703928217292
470,55.8,2.7445980179309846,1360.2,312,227.40000000000003,0.6451894271373749,1.0186145520210266,3760000,0.9092889972351011,-0.025981188284204107,113.25,0.06424556654877961
471,58.0,2.0480610519647597,1379.46,312,227.40000000000003,0.7020054215192795,1.0296314835548401,3768000,0.668730607385064,-0.015950074455249704,114.44,0.03607293331064284
472,59.8,2.444162582755089,1384.81,312,227.40000000000003,0.6452076327800751,1.0407387167215347,3776000,0.755549656138578,-0.016769630626076833,114.13,0.046823910628445445
473,58.0,2.8238496518135072,1378.43,312,227.40000000000003,0.5705215561389924,1.017442103624344,3784000,1.0023068834004227,-0.011251724862959236,116.04,0.06376042407006026
474,58.0,2.329772935509682,1378.16,312,227.40000000000003,0.6321884572505951,1.0169028049707414,3792000,0.8117728525045551,-0.015335832641058004,115.55,0.046249269982799886
475,58.0,2.787923457622528,1390.45,312,220.70000000000005,0.6320381718873977,1.0353925240039825,3800000,1.1435397666195535,-0.019769475723878712,114.46,0.060212820819579065
476,57.5,2.366686463356018,1391.77,312,220.70000000000005,0.6338605856895447,1.0317609816789628,3808000,0.8716850058941426,-0.020354284523054957,114.44,0.04810195103287697
477,57.5,2.8221058893203734,1398.17,312,219.10000000000002,0.6142058199644089,1.0332777625322342,3816000,0.9797496713014131,-0.016411762294592337,114.9,0.06887125709094107
478,53.0,2.848778712749481,1390.42,312,219.10000000000002,0.6841553789377213,0.9903310310840606,3824000,0.930639456810393,-0.029279230101019495,114.25,0.06914075051434337
479,53.0,2.322267600297928,1401.75,312,219.10000000000002,0.6208228451013565,1.0230239480733871,3832000,0.8166593473685867,-0.010794633244513534,116.76,0.044875595378689466
480,56.6,3.0705280470848084,1401.53,312,217.3,0.6885012537240982,0.9866594046354293,3840000,1.17941900136006,-0.017559588622534646,116.54,0.07787954662926495
481,57.0,2.677699810266495,1401.18,312,221.10000000000008,0.6438246238231659,0.9962245285511017,3848000,0.9947300388478989,-0.01500509566278197,119.44,0.06777076503261924
482,57.0,2.830797890424728,1395.82,312,221.10000000000008,0.6766106331348419,0.993791617155075,3856000,1.1554908996759843,-0.022247398814943153,119.39,0.07760021481197327
483,57.0,2.759899913072586,1406.64,312,231.60000000000008,0.5629544228315353,1.0097909557819367,3864000,0.9649329628162157,-0.008328903199289925,122.27,0.061936464589089156
484,57.0,2.862977321147919,1404.99,312,231.60000000000008,0.6136828452348709,1.0241621309518814,3872000,1.0368236733143117,-0.02209384192698053,124.4,0.07871729950420558
485,57.0,3.3620466995239258,1398.81,312,231.60000000000008,0.7541932213306427,1.0127122569084168,3880000,1.3388674208834563,-0.016746784842689523,124.18,0.09707270422950387
486,57.0,2.619787229299545,1401.52,312,224.6000000000004,0.6322608983516693,1.0228213101625443,3888000,0.9417937240766387,-0.018096567975590006,124.1,0.055732343085110186
487,55.8,2.7429841285943986,1394.35,312,266.3,0.6006621915102005,1.0311851269006729,3896000,0.9906074302721839,-0.013503051559673622,124.74,0.06260935017373413
488,55.8,3.302851870059967,1390.36,312,269.5,0.5484950935840607,1.0128583562374116,3904000,1.6070117379532691,-0.02505875134287635,127.45,0.11942882850766182
489,53.900000000000006,3.2867322218418122,1389.7,312,269.5,0.5969372844696045,1.0306806474924088,3912000,1.2926380057174647,-0.016934150290671822,128.34,0.09276098447851837
490,53.900000000000006,2.2228122651576996,1392.7,312,275.3000000000001,0.6876662027835846,1.0085312217473983,3920000,0.7482964185835521,-0.010502880821732105,130.2,0.04205635154154152
491,53.900000000000006,3.2590078073740005,1386.0,312,287.6000000000001,0.7194195467233658,1.0242506408691405,3928000,1.388114980718196,-0.0022633166721789167,133.47,0.10155836533289403
492,55.8,3.6146716463565824,1382.85,312,293.3,0.7160297131538391,0.9989170211553574,3936000,1.5114049171138881,-0.022706623125413897,136.19,0.12998910064809024
493,55.9,2.802120931148529,1400.13,312,296.0,0.622826834321022,1.0237067449092865,3944000,1.0214691983627646,-0.015829373612068594,141.42,0.06732204352505505
494,52.9,2.66565421462059,1386.46,312,296.0,0.6373609977960587,1.0325215059518813,3952000,0.9258016643183047,-0.016817033031838947,140.26,0.0613813318638131
495,51.9,2.3695108026266096,1387.77,312,291.20000000000005,0.675535261631012,1.037876800298691,3960000,0.854768651523427,-0.024552262438228355,138.2,0.0547314081992954
496,51.9,2.5209019738435745,1379.15,312,291.20000000000005,0.6439263057708741,1.016263502240181,3968000,0.9079868707917815,-0.021853541504751776,137.78,0.052546481965109706
497,51.9,2.584919734597206,1375.2,312,287.40000000000003,0.5717807793617249,1.0174821799993514,3976000,0.9168906374512993,-0.01987030352349393,135.14,0.05409079599194229
498,51.9,2.815835235118866,1394.09,312,277.1000000000001,0.6487282741069794,0.9985084873437882,3984000,1.1634082160183772,-0.026497640066081657,134.65,0.06819853303488344
499,51.9,2.6046592754125597,1380.63,312,277.1000000000001,0.6852802646160125,1.016819771528244,3992000,1.1653389963478344,-0.02417665081215091,132.06,0.05389567251317203
500,50.900000000000006,2.9235403859615325,1384.04,312,277.1000000000001,0.6032321280241013,0.9881108421087265,4000000,1.3300084343599123,-0.012698368482524529,133.98,0.08234535731375217
501,50.900000000000006,2.461017891764641,1388.42,312,274.20000000000005,0.6554001933336258,0.9959284156560898,4008000,0.9273318630495794,-0.01577595799404662,131.3,0.05394993220921606
502,50.900000000000006,2.602216715812683,1382.37,312,274.20000000000005,0.5916603434085846,1.008019734621048,4016000,0.8466130999072631,-0.019578396528959274,127.97,0.05347453194670379
503,50.900000000000006,2.6850523066520693,1365.84,312,231.40000000000012,0.5459800434112548,1.0263751596212387,4024000,0.8488393958017169,-0.008659055731404805,122.2,0.059058353239670396
504,50.900000000000006,3.346940143108368,1346.13,312,229.1,0.5458550119400024,0.9905445092916488,4032000,1.3800803745956216,-0.015573031099629589,119.73,0.09681986074429005
505,50.0,2.8123553156852723,1346.62,312,229.1,0.613972645998001,0.9950569593906402,4040000,1.0268407486680224,-0.003927180943574058,121.51,0.07614804680924862
506,50.900000000000006,2.3116137778759,1339.64,312,221.80000000000007,0.678001816868782,1.0590318417549134,4048000,0.7199262146989074,-0.01625122427707538,117.62,0.042885133307427166
507,50.900000000000006,2.717962135076523,1340.89,312,221.80000000000007,0.642617444396019,1.0310161930322648,4056000,0.9967530353364465,-0.02011480121378554,114.91,0.07240187667310238
508,50.0,3.0437252020835874,1337.93,312,221.80000000000007,0.6444285756349564,1.01978022813797,4064000,1.1946593420331002,-0.01290215616230853,116.24,0.0828919032542035
509,50.900000000000006,2.9679923009872438,1325.83,312,202.10000000000008,0.6731589990854263,1.0270607763528823,4072000,1.048275712331036,-0.012521230183192528,110.73,0.07269048592075705
510,51.9,2.458365387916565,1324.52,312,200.10000000000002,0.6472451287508011,1.015840413570404,4080000,0.7514613607884923,-0.018112025512382387,110.5,0.05176844398956746
511,52.0,2.1731749320030214,1337.44,312,200.10000000000002,0.6475147539377213,1.0076010650396348,4088000,0.7471670185472985,-0.01687625954313262,111.49,0.04168161763809621
