epoch_idx,explained_variance,grad_norm,fps,value_loss,PMM:episode_rewards,frames,advantage_norm,P01:episode_rewards,policy_loss,policy_entropy,P09:episode_rewards,episode_length
324,0.6448040282726288,0.6509197023678683,863,0.034758886136114595,39.05,2592000,2.204372426271439,18.900000000000002,-0.009478308429243043,1.0573427414894103,63.10000000000001,974.78
325,0.7174138706922532,0.8642898319570022,863,0.03913060290273279,41.02,2600000,2.319470856189728,17.9,-0.008018452161340974,1.0622268855571746,64.0,977.91
326,0.658467429280281,0.7882838390120794,863,0.03939434893429279,39.2,2608000,2.342533925771713,17.9,-0.011703199862968177,1.0704990655183793,55.70000000000006,953.51
327,0.7269063133001328,0.9903279615308977,863,0.047509124856442216,42.52,2616000,2.613438891172409,18.900000000000002,-0.014386722259223461,0.9529569387435913,59.300000000000026,964.17
328,0.6564906972646714,0.7601503801585061,863,0.03827572885900736,42.35,2624000,2.3497914266586304,19.0,-0.007513972405868117,0.9965079140663147,59.20000000000002,957.54
329,0.642554783821106,0.7432983108040869,863,0.03616250348743051,41.83,2632000,2.2817092859745025,18.800000000000004,-0.01286713528126711,0.9505700218677521,59.20000000000002,954.45
330,0.6688975995779037,0.7256183259205905,863,0.03312794036231935,43.47,2640000,2.1533236598968504,20.9,-0.011915887796203607,1.0617707073688507,61.10000000000001,973.45
331,0.6719629627466202,0.6915445919836593,863,0.035559503650292756,43.76,2648000,2.2351173901557924,21.0,-0.014217891874286579,1.067790567278862,61.10000000000001,976.42
332,0.6700707334280014,0.7453119597242089,863,0.03883511926047504,44.88,2656000,2.37948855638504,22.0,-0.015842826393200084,1.075122553706169,63.10000000000001,996.02
333,0.7166288125514985,0.6874826190237645,863,0.03438115598168224,46.15,2664000,2.2276127618551254,22.900000000000002,-0.01136603632272454,1.0737981498241425,64.20000000000002,1006.79
334,0.7220567661523819,0.7805187591517371,863,0.034792637918144464,45.84,2672000,2.2413545298576354,23.0,-0.0013855454185977578,1.059134316444397,62.10000000000001,993.65
335,0.7222742903232574,2.0701017643386534,863,0.06635469232685864,48.73,2680000,2.8131452989578247,23.9,-0.01366931655909866,1.0359212422370911,66.10000000000001,1007.15
336,0.6475530201196671,0.8332461129708599,863,0.04535489059053362,50.25,2688000,2.5233624947071074,27.9,-0.01601517845701892,1.0527705174684525,67.0,1010.89
337,0.7271561878919601,0.7171766995172396,863,0.035206821206957103,48.37,2696000,2.2353765255212785,26.700000000000003,-0.014554906247649341,1.055044130086899,66.10000000000001,1000.46
338,0.7134028750658036,0.7711259964945296,863,0.03961199129000306,48.16,2704000,2.361127755641937,28.0,-0.013888570255130617,1.0532390177249908,66.10000000000001,997.22
339,0.6925921094417572,0.6690966213939693,863,0.03231748312711716,44.88,2712000,2.0830447351932526,26.900000000000002,-0.010409003013155598,1.0419726288318634,63.0,986.68
340,0.6774684762954712,0.8311809780367139,864,0.042009822130203246,44.74,2720000,2.4552679753303526,26.0,-0.017178882980952038,1.018320769071579,66.10000000000001,980.02
341,0.6664201754331589,0.7439311607516634,864,0.03633551267907023,44.88,2728000,2.2104913663864134,26.0,-0.007584085176495137,1.0428477346897125,63.400000000000034,973.5
342,-0.7449877387285233,0.9235312063579911,864,0.04270470238290727,40.6,2736000,2.3471648287773133,17.8,-0.02214258535648696,1.088136795759201,58.20000000000002,902.07
343,0.6057959342002869,0.8689768536197653,864,0.04045966427773237,39.0,2744000,2.349131861925125,13.9,-0.011614659007755108,1.0474269717931748,57.10000000000001,876.27
344,0.6511564368009567,0.7666575572992192,864,0.03840699422638863,38.78,2752000,2.3474478006362913,13.9,-0.010608824586961418,1.0130615001916885,60.0,880.54
345,0.6707389980554581,0.7885988568588098,864,0.03824982977472246,38.74,2760000,2.325444447994232,13.9,-0.014895197575679048,1.0328513824939727,60.0,884.8
346,0.7553413212299347,1.2670607855829281,864,0.056762865530326966,39.23,2768000,2.708724626302719,13.9,-0.018427173786476486,1.0344717609882355,60.0,881.6
347,0.6955899316072464,0.6888799281792127,864,0.031161810704506934,39.15,2776000,2.1029368567466737,13.9,-0.0028047576738754287,1.0430044424533844,60.0,886.03
348,0.6641222989559173,0.7417039747389361,864,0.03750118646305054,39.57,2784000,2.2627850180864333,13.9,-0.013947045876411721,1.0488777369260789,61.0,907.59
349,0.652386337518692,0.7238448799587709,864,0.03664899528026581,39.78,2792000,2.261028317809105,13.9,-0.012520581149146892,1.0465576666593552,61.10000000000001,914.92
350,0.6807688224315643,0.7369643053406593,864,0.039018451734445986,41.93,2800000,2.339547475576401,13.9,-0.016451735487789845,1.0419048589468003,62.10000000000001,945.6
351,0.6783781427145005,0.7381009722529364,864,0.03575001384597272,41.97,2808000,2.1987346225976943,13.9,-0.015363406077958643,1.045681307911873,62.10000000000001,942.67
352,0.6811135870218277,0.7478999010160275,864,0.04125337641686201,42.43,2816000,2.4008290588855745,13.9,-0.009141680879401974,1.0528415387868881,63.400000000000034,948.97
353,0.6776109975576401,0.7236968228453908,864,0.03297896904870868,43.2,2824000,2.129320296049118,13.9,-0.013744885210180656,1.0184407150745391,67.10000000000001,970.17
354,-0.3916276377439499,0.8455704239531646,864,0.04596591592533514,45.11,2832000,2.442929460406303,16.9,-0.03273721561708953,1.0752868139743805,68.0,999.66
355,0.5450774931907654,0.6166723732189114,864,0.02795711304061115,40.26,2840000,1.966527863740921,3.0,0.003935960294184042,1.0951527374982835,68.0,898.98
356,0.6454655689001083,0.6404088202460096,864,0.03210716448258608,38.44,2848000,2.0971221005916596,3.0,-0.011005105924559756,1.048139157295227,68.0,873.84
357,0.6673595863580704,0.6757344305943801,864,0.035765531212091445,35.97,2856000,2.2047067821025848,3.0,-0.012104917318210937,1.040902066230774,68.0,883.05
358,0.6823912507295609,0.7548625203697575,864,0.035606563133187594,35.2,2864000,2.2487086856365206,3.0,-0.010120180632220581,1.0363051611185075,64.10000000000001,863.66
359,0.6708414322137832,0.7784397240775934,864,0.03606446128804237,35.05,2872000,2.247226655483246,3.0,-0.01313861754744721,1.0442695534229278,65.20000000000002,859.63
360,0.6884267842769622,0.763956037355297,864,0.039270529570057985,33.68,2880000,2.365554782748222,3.0,-0.00996570048155263,1.0114503175020217,60.400000000000034,844.26
361,0.6873588269948959,0.8654963274255063,864,0.04457999233156443,33.48,2888000,2.478276891708374,3.0,-0.01302322323434055,0.9975923854112625,60.0,832.79
362,0.7509123581647873,0.7671496510879687,855,0.035865262299776074,32.84,2896000,2.2387595748901368,3.0,-0.0153785956883803,0.9608693909645081,60.0,818.21
363,0.6624884378910064,0.7969732631193059,855,0.04465634509455413,31.55,2904000,2.5096916544437406,3.0,-0.012999124650959856,1.0120068460702896,52.0,789.11
364,0.6599534398317337,0.6980826309682664,855,0.03875036812853068,33.4,2912000,2.3291109901666642,3.0,-0.010682453155750409,1.032360435128212,58.20000000000002,806.98
365,0.6371635848283768,0.7293058246772927,855,0.039413894433528184,35.05,2920000,2.3400925582647325,3.0,-0.010988197344122454,1.049621924161911,58.20000000000002,833.85
366,0.67207459628582,0.7875211607641316,855,0.04126025222241878,39.14,2928000,2.4165193367004396,13.0,-0.010926918108016253,1.044271638393402,61.10000000000001,899.85
367,0.6938148754835128,0.6814086012161567,855,0.03411574821919203,42.28,2936000,2.1740499556064607,25.9,-0.011403285206761211,1.051029821038246,62.10000000000001,961.64
368,0.6673109102249145,0.8259589588789902,856,0.04183934793341905,44.42,2944000,2.4094712066650392,27.9,-0.011820931970723904,1.0553498113155364,62.10000000000001,987.92
369,0.6628749775886535,0.7492013488437199,856,0.03878861660137772,45.2,2952000,2.2936051088571547,27.9,-0.013226937133586034,1.0424133449792863,62.10000000000001,982.85
370,0.6614815145730972,0.8662762036108725,856,0.041174528086557985,45.23,2960000,2.3196213257312777,27.0,-0.015819185052532703,1.046115118265152,63.20000000000002,986.12
371,0.6581315124034881,0.7703986713671214,856,0.04281005411874503,45.71,2968000,2.434052903652191,27.9,-0.017340761018276682,1.033233094215393,63.10000000000001,988.33
372,0.684921277165413,0.760348182786167,856,0.037444315725006165,46.13,2976000,2.3102558839321135,27.0,-0.007895322674630733,1.0302905678749084,64.10000000000001,988.67
373,0.6266985028982163,0.8525771091237446,856,0.038630525120534005,47.29,2984000,2.3236248362064362,27.9,-0.015066799003398046,1.026022476553917,65.20000000000002,1003.22
374,0.6708372110128402,0.771894038528853,856,0.03871662905439734,47.88,2992000,2.3436839735507964,27.9,-0.013020357028581201,1.0442183637619018,70.0,1016.25
375,0.6343593668937683,0.6944922153262297,856,0.03766124657355249,48.54,3000000,2.285088634490967,28.0,-0.010372537967050448,1.043103203177452,70.0,1026.43
376,0.7140802943706512,0.7336333218133444,856,0.037662352249026296,48.75,3008000,2.3218912851810454,28.9,-0.007029194808274042,1.0582558739185333,67.20000000000002,1042.69
377,0.717696025967598,0.8033576030756621,856,0.035979280094616116,47.84,3016000,2.197326266169548,28.0,-0.016792717986973002,1.0571985906362533,65.10000000000001,1025.19
378,0.6524059790372848,0.8143201887086124,856,0.04384536432102323,48.01,3024000,2.456761667728424,28.9,-0.014255270269713946,1.0324524652957916,66.10000000000001,1032.32
379,0.6504838216304779,0.7290572183381794,856,0.03964595009572804,47.07,3032000,2.3223362278938295,28.9,-0.013750936036740314,1.0323013764619828,65.10000000000001,1034.46
380,0.7311798715591431,0.6885546460444958,856,0.030964595540426673,47.37,3040000,2.0685082733631135,28.0,-0.015248426217585802,1.0200906789302826,65.10000000000001,1030.43
381,0.6558341723680496,0.8445417428487627,856,0.03945260074455291,47.64,3048000,2.3358879125118257,27.9,-0.011600945103928097,1.043107094168663,68.20000000000002,1036.38
382,0.6873552739620209,0.7691743831889193,856,0.041402555643580856,47.35,3056000,2.3595309126377106,27.0,-0.016809738239971922,1.0530439323186875,70.20000000000002,1042.55
383,0.6689675170183181,0.7600853584256666,856,0.03815475613810122,47.53,3064000,2.2831273990869523,27.0,-0.01015684149446315,1.0406900089979172,70.20000000000002,1043.57
384,0.6597984063625336,0.7219513830184416,856,0.042137161926366386,47.52,3072000,2.382001373171806,27.0,-0.009680698549054796,1.0540497618913651,73.0,1045.62
385,0.6546128189563751,0.6716920242104824,857,0.03482111377175898,48.58,3080000,2.150853676199913,27.0,-0.013558979630761313,1.0536636263132095,73.10000000000001,1063.48
386,0.7118581700325012,0.7127083355001331,857,0.03731510012410581,50.0,3088000,2.230875726342201,27.9,-0.013647782432381064,1.0545042717456818,76.0,1077.13
387,0.6913266849517822,1.1494227277800118,857,0.04451215266715735,49.56,3096000,2.4064253044128416,27.9,-0.02829234520351747,1.0350910449028015,74.0,1073.67
388,0.660525666475296,1.041821243789793,857,0.04368040915578604,49.71,3104000,2.4120891916751863,27.9,-0.02301345781539567,1.027150257229805,74.0,1075.51
389,0.6323219949007034,0.8515448927822892,857,0.04077742356806993,50.01,3112000,2.3584342420101168,27.9,-0.01064515900943661,1.0000226604938507,74.0,1079.54
390,0.6346984714269638,0.821821246739553,857,0.04459399866871536,51.31,3120000,2.4824270379543303,27.9,-0.015808889302170427,1.0435037350654601,80.30000000000003,1089.13
391,0.6681889820098877,0.6578324288231616,857,0.03291233107447624,51.63,3128000,2.152039213180542,28.9,-0.009150141697464278,1.0220597857236862,80.30000000000003,1091.96
392,0.6272477930784226,0.7601530104290661,857,0.03862904191017151,52.85,3136000,2.262388541698456,29.9,-0.012279064938993542,1.0487050145864487,83.0,1106.02
393,0.650183926820755,0.7750645873608382,857,0.04230525474064052,54.08,3144000,2.3706736087799074,29.8,-0.010686772432673025,1.032890828847885,83.10000000000001,1112.4
394,0.6319577181339264,0.877683597801943,857,0.053138715699315074,55.37,3152000,2.625955240726471,30.900000000000002,-0.022776045122445795,1.030634532570839,85.10000000000001,1129.33
395,0.6548002701997757,0.7835642675592821,857,0.04395491949748248,56.47,3160000,2.4241857933998108,30.900000000000002,-0.005748823265312239,1.0542431342601777,86.30000000000003,1130.62
396,0.6725205904245377,0.7412808296891104,857,0.04087907270062715,56.7,3168000,2.332165063619614,32.8,-0.01726686365858768,1.0534531724452973,86.30000000000003,1134.3
397,0.6549044471979141,0.8186796740572386,857,0.04147240824531764,57.18,3176000,2.3824127888679505,32.8,-0.018856381582445465,1.0379564481973649,88.10000000000001,1137.06
398,0.6338106238842011,0.7682457328363028,857,0.043867956902831795,56.96,3184000,2.417193886637688,33.9,-0.018573623975389638,1.0300418889522553,88.10000000000001,1134.83
399,0.6725685214996338,0.7846258323186285,858,0.03559695247095078,57.85,3192000,2.179910566806793,34.0,-0.008346280156401917,1.0011036652326584,89.20000000000002,1146.81
400,0.7077939945459366,1.165289607768475,858,0.10720234624575824,58.32,3200000,2.6617113375663757,34.0,-0.005950297204835806,1.0098509085178375,89.20000000000002,1140.9
401,0.664010853767395,0.8905040921929231,858,0.038805203060619534,58.28,3208000,2.3024513685703276,34.0,-0.018269450518127995,1.0053202939033508,89.20000000000002,1145.26
402,0.5993063354492187,1.080506371194108,858,0.06469501370098442,60.1,3216000,2.474653259515762,34.900000000000006,-0.008918664192897267,1.0129909443855285,91.10000000000001,1157.29
403,0.5911080229282379,0.7753772397684839,858,0.044032798069529235,61.01,3224000,2.446675125360489,34.900000000000006,-0.013309411427726445,1.0165118783712388,89.20000000000002,1166.68
404,0.6156929391622543,0.7850158028538806,858,0.045516458484344186,61.24,3232000,2.4521110010147096,34.900000000000006,-0.016025393013260326,1.0091774713993074,89.0,1163.1
405,0.6432258617877961,0.7043640634438133,858,0.036909170099534094,61.52,3240000,2.234905326962471,34.900000000000006,-0.010043903643963858,1.050374715924263,89.0,1169.88
406,0.6289111661911011,1.0376099723151748,858,0.054760869820602236,63.57,3248000,2.5497523808479308,34.900000000000006,-0.008325969662400894,1.021121194958687,91.10000000000001,1178.58
407,0.6331160044670106,0.9305373912480955,858,0.056176383588463066,63.13,3256000,2.685927891731262,35.8,-0.031232388804928634,1.01936243891716,91.10000000000001,1163.3
408,0.606297128200531,0.8658969848902379,858,0.04912937100045383,62.14,3264000,2.4959003162384032,32.9,-0.01800191013899166,0.9924881500005722,89.20000000000002,1154.38
409,0.6547886365652085,0.7579367440818782,858,0.03664335273206234,60.94,3272000,2.17393110871315,32.9,-0.010671068198571448,0.9626127314567566,88.0,1142.25
410,0.6681789368391037,0.8380386712628439,858,0.04477411619387567,61.28,3280000,2.4069744861125946,33.0,-0.014171938390063588,1.0127653527259826,88.0,1141.23
411,-0.20381760060787202,1.0312774812783176,858,0.06876395972911269,57.71,3288000,2.811016235947609,26.0,-0.029484543467478943,0.834144010283053,87.10000000000001,1082.21
412,0.6693822985887528,0.686423646113704,858,0.03321594741661102,55.2,3296000,2.1472091406583784,13.8,-0.008679984918562695,1.027917930483818,87.10000000000001,1042.98
413,0.6697361689805984,0.6270161923031703,858,0.02982918470632285,53.37,3304000,1.9968094062805175,13.8,-0.010330116344121051,1.0128669995069504,87.0,1035.94
414,0.6499480575323104,0.9194761947294233,859,0.051057130428962406,52.22,3312000,2.574310369491577,13.8,-0.027998547367169523,0.9945991742610931,86.10000000000001,1032.91
415,0.6697779452800751,0.6688689622858669,859,0.03609165774192661,50.51,3320000,2.1718992340564727,13.8,-0.010586751009814179,1.0105361503362655,83.0,1006.56
416,0.68497034907341,1.8427620246366216,859,0.08200895763467997,50.6,3328000,2.7886600923538207,13.8,-0.012380561466095515,1.0137457650899888,83.30000000000003,1011.9
417,0.7387377345561981,0.8581681523443271,859,0.04299601090140641,51.54,3336000,2.4773234939575195,13.8,-0.010190751538029872,1.0256181865930558,83.0,988.0
418,0.700979483127594,0.6196606962631765,859,0.03549046709667891,49.33,3344000,2.167589091062546,13.8,-0.013174742092378438,1.0605667918920516,81.20000000000002,971.69
419,0.6820209717750549,0.6700897165112769,859,0.03658829193562269,48.62,3352000,2.248574230670929,13.8,-0.012930341854080325,1.0473807442188263,81.20000000000002,974.3
420,0.6686123603582382,0.7108716521876706,859,0.03927716213744134,48.54,3360000,2.2768029153347014,13.8,-0.01580080599989742,1.0414620107412338,80.10000000000001,972.65
421,0.6674148827791214,0.723617563270809,859,0.03906663880217821,49.7,3368000,2.2556741434335708,13.8,-0.016371639660792425,1.0194210410118103,81.20000000000002,984.51
422,0.6075443542003631,0.7870074999056966,859,0.04155900058336556,47.93,3376000,2.4075002765655515,13.8,-0.01193793650065345,1.0045404040813446,79.20000000000002,968.71
423,0.6762183201313019,1.150759818289643,859,0.06114957258105278,51.54,3384000,2.8904833889007566,17.6,-0.021664925093064086,0.9882128876447678,83.0,972.58
424,0.6753854334354401,0.6995486337453661,859,0.03275294510181993,52.72,3392000,2.103856012225151,21.9,-0.007904724216132308,1.019827817082405,83.0,997.07
425,0.670270329117775,1.0630083386546334,859,0.06251362933777273,58.46,3400000,2.594136598110199,28.9,-0.008732956736785126,1.0259940016269684,83.20000000000002,1059.6
426,0.6928740280866623,1.455798438926132,859,0.07151344951242208,61.18,3408000,2.6422454679012297,29.0,-0.009707534632761963,1.0407312768697738,85.30000000000003,1082.78
427,0.645857463479042,0.8053382701929306,859,0.046742442422546444,62.17,3416000,2.4691833239793777,29.0,-0.023808799274847844,1.0544532495737076,88.10000000000001,1092.21
428,0.19677580058574676,1.4030101443200167,859,0.0748507914505899,61.45,3424000,2.705534790754318,27.9,-0.016428144016390433,1.0123474507033825,85.30000000000003,1087.48
429,0.6701479506492615,0.7001481229938349,859,0.0378082588640973,59.22,3432000,2.19032639503479,24.799999999999997,-0.016086228642125208,1.0424862718582153,85.30000000000003,1065.86
430,0.6989470499753953,0.7883830342763435,859,0.04431331559550017,56.09,3440000,2.4040067803859713,25.0,-0.02023499873248511,1.0172034621238708,85.0,1061.45
431,0.7367817270755768,0.7944280911735201,860,0.041792643079534175,56.06,3448000,2.3893988299369813,25.0,-0.013916102383955149,1.0298839193582534,85.0,1056.82
432,0.6608650416135788,0.7928844228188321,860,0.0421184110827744,58.12,3456000,2.343016473054886,25.0,-0.02443764688236115,1.0330346840620042,90.10000000000001,1074.4
433,0.6591727936267853,0.6956946696693123,860,0.036348255672492086,58.12,3464000,2.1967102628946304,25.0,-0.006293199245701544,1.0240530401468277,90.10000000000001,1080.94
434,0.5499348783493042,1.7321183180522217,860,0.1993971239635721,59.64,3472000,3.3987916249036787,25.0,-0.014675060477111401,0.9978092223405838,90.10000000000001,1082.65
435,0.6409340119361877,0.6989997004855194,860,0.03315719123929739,59.88,3480000,2.095608516335487,25.0,-0.009718386435415595,1.0093824636936188,90.10000000000001,1085.64
436,0.5667927682399749,1.2105223711305704,860,0.09153630178421736,63.43,3488000,2.757702820301056,25.0,-0.007776783707085997,1.014035472869873,91.30000000000003,1122.89
437,0.6524656111001969,0.7519672565489723,860,0.040860484964214266,63.26,3496000,2.2799224865436556,25.0,-0.022492674019595142,1.0145545601844788,91.30000000000003,1130.11
438,0.5850899118185043,0.9526260710880774,860,0.046547932936809956,64.22,3504000,2.5200254237651825,25.0,-0.020139980648818893,1.0200290966033936,96.0,1161.42
439,0.6601016288995742,0.7716793270002412,860,0.031177944811061023,64.37,3512000,2.0652206283807755,25.0,-0.008189858054684009,1.0146267533302307,96.0,1159.78
440,0.5599389964342117,0.920200136737473,860,0.06249543797690421,63.73,3520000,2.4572027635574343,25.0,-0.02019006777671166,0.982770539522171,96.0,1154.13
441,0.6424781250953674,1.076608136535535,860,0.055769222397357224,64.06,3528000,2.599765132665634,25.0,-0.010407118813600392,0.983831644654274,96.0,1155.01
442,0.6293035393953323,1.0066482772987841,860,0.0671677612606436,66.25,3536000,2.6230223178863525,25.9,-0.019697689978056588,1.0005811524391175,96.50000000000004,1174.27
443,0.6729125446081161,0.7706333607908136,860,0.044038337185047564,65.75,3544000,2.354999768733978,25.0,-0.017366934722231234,1.0286343383789063,96.50000000000004,1161.67
444,0.6792950713634491,0.6863492513490381,860,0.035406433348543945,68.67,3552000,2.1816363978385924,36.5,-0.011721867457963527,1.0094168257713318,98.30000000000003,1202.5
445,0.6762752544879913,0.6394051411210239,860,0.03079858935903758,68.66,3560000,2.01226458132267,36.5,-0.01185112976905657,0.9953606748580932,98.30000000000003,1201.75
446,0.6425044965744019,1.1775123212254217,861,0.0703004002617672,70.05,3568000,2.8128108304738997,37.0,-0.019467234626863502,0.9819405424594879,101.10000000000001,1215.56
447,0.6597802382707596,0.7228329359472682,861,0.03405097438953817,72.17,3576000,2.0593429374694825,37.0,-0.012200030973472166,0.9992649084329606,103.00000000000009,1225.15
448,0.6444570273160934,0.7566288234763922,861,0.04712029448710382,71.84,3584000,2.502826807498932,37.0,-0.019293567605127463,0.9988696527481079,103.00000000000009,1208.05
449,0.6379215753078461,0.6898742264260427,861,0.03674065100960434,71.71,3592000,2.2323160982131958,38.800000000000004,-0.006904891129815951,0.9821956324577331,101.10000000000001,1230.08
450,0.6609558224678039,0.6282406210054866,861,0.03304301899857819,72.39,3600000,2.0816200256347654,38.800000000000004,-0.004827572259637236,0.9998435401916503,101.10000000000001,1236.5
451,0.6450673776865006,0.8934250762308347,861,0.05307301948778331,71.43,3608000,2.63722838640213,37.0,-0.016784705762693194,0.99108673453331,101.10000000000001,1221.9
452,0.7247264862060547,0.7537733940270528,861,0.043764452496543524,73.47,3616000,2.3152385354042053,37.0,-0.017413568841293456,1.0137117218971252,100.20000000000002,1219.39
453,0.6552683955430985,0.7374157539387977,861,0.04102751216851175,72.96,3624000,2.2366428005695345,37.0,-0.015568750152597203,1.0000447368621825,98.20000000000002,1216.89
454,0.6127474862337112,0.8273391114104669,861,0.05028182122856378,73.65,3632000,2.6098961198329924,38.800000000000004,-0.020929922843206442,0.9998899096250534,98.20000000000002,1228.08
455,0.6397817784547806,0.7565511626429811,861,0.03916465304791927,73.46,3640000,2.202393861413002,37.0,-0.013110594670288266,0.9873437911272049,100.20000000000002,1228.85
456,0.6328460967540741,0.8559959222637851,861,0.0473897385969758,71.09,3648000,2.5149119877815247,37.0,-0.021982432660879566,0.9896796619892121,98.0,1217.27
457,0.6672887855768204,0.6735100255183534,861,0.03613153257407248,70.58,3656000,2.1523929864168165,37.0,-0.008883297541051433,1.048092006444931,94.40000000000003,1225.29
458,0.6659559571743011,0.7770324929523293,861,0.03791002299170941,71.14,3664000,2.2638297468423842,38.800000000000004,-0.017936558217043055,1.051553406715393,94.40000000000003,1226.85
459,0.6291847372055054,0.7765355697949738,861,0.04657138600945473,71.97,3672000,2.4015084719657898,38.800000000000004,-0.01175219744327478,0.9993108874559402,94.40000000000003,1238.54
460,0.12305130064487457,1.5948639112614407,861,0.16819078756961972,60.86,3680000,2.9747219520807264,1.0,-0.030406615060637705,1.1098527109622955,94.0,1064.06
461,0.6973097205162049,0.6711480765338859,861,0.033311344091780486,55.59,3688000,2.0329313790798187,1.0,-0.012257206025533379,1.0498580759763718,94.0,983.74
462,0.6840793710947036,0.7794639555663323,861,0.03586248386418447,54.11,3696000,2.1400602185726165,1.0,-0.015770378846209496,1.0495271426439285,92.20000000000002,967.95
463,0.6688381397724151,0.7605710221190484,861,0.04320221668574959,51.54,3704000,2.349528132677078,1.0,-0.016704651867912618,1.0504289942979812,91.10000000000001,947.5
464,0.6388839679956436,0.7240515166988912,862,0.03469931351020932,49.65,3712000,2.1109571754932404,1.0,-0.012536327949201223,1.037659318447113,90.10000000000001,945.85
465,0.5086679494380951,1.3152759522243682,862,0.09551422977820039,50.07,3720000,3.1836504167318345,1.0,-0.032221421501126314,1.0226826483011247,91.30000000000003,941.64
466,0.3923680502176285,0.9701135597880024,862,0.043598142496775835,44.56,3728000,2.4242464447021486,1.0,-0.019452374988177326,0.9906735917925835,86.0,870.33
467,0.6834521919488907,0.6379845858415059,862,0.03173233297886327,43.24,3736000,2.0157297974824906,1.0,-0.009158323781884975,1.0450482088327409,86.0,848.42
468,0.6779181867837906,0.691058881857053,862,0.03455070004798472,41.58,3744000,2.0672116339206696,1.0,-0.010175585277902428,1.0503875350952148,86.0,843.02
469,0.6736791545152664,0.7217573948401443,862,0.03815551165957004,42.17,3752000,2.2302332162857055,1.0,-0.019655652180081234,1.058907344341278,86.20000000000002,849.15
470,0.689576849937439,1.0628403915202602,862,0.08000730422791094,43.01,3760000,2.8760958886146546,1.0,-0.012899139073560946,1.0119822311401367,83.10000000000001,843.33
471,0.6514444071054458,0.796676933138292,862,0.0467556213028729,45.25,3768000,2.406803224682808,1.0,-0.012434645301254932,1.0199380612373352,85.10000000000001,857.99
472,0.6016086375713349,0.8963176724176541,862,0.04973737027961761,49.87,3776000,2.5348577487468718,2.0,-0.021796712037175894,1.0506991505622865,88.80000000000007,919.42
473,0.6838204646110535,0.6622561988678132,862,0.03209470584057272,53.15,3784000,1.9561943250894547,8.9,-0.007068258174240327,1.0390514147281646,96.10000000000001,977.17
474,0.590720624923706,1.0114953527967574,862,0.05784098622854799,56.91,3792000,2.7043071562051773,12.9,-0.021323624254182504,1.0253960609436035,97.0,1024.93
475,0.6424045902490616,0.950668791243863,862,0.06024153411388397,65.35,3800000,2.55063114464283,23.700000000000003,-0.009335017926132423,1.0234957784414291,102.40000000000003,1117.89
476,0.6719791358709335,0.6717215862016188,862,0.03566205393522978,67.26,3808000,2.087026969790459,26.700000000000003,-0.014602862315950916,1.0439922517538072,102.40000000000003,1138.95
477,0.6139850866794586,0.8596995381020466,862,0.050140783861279486,68.79,3816000,2.4985940253734586,26.700000000000003,-0.02001256043149624,1.0175127977132796,102.40000000000003,1160.24
478,0.5749968427419663,0.9596044247114377,862,0.042029962986707685,71.13,3824000,2.3258306217193603,28.799999999999997,-0.013415879422682337,0.9976085996627808,110.40000000000003,1178.85
479,0.6835752248764038,0.7640463626653846,863,0.04175066763069481,71.56,3832000,2.187529581785202,28.799999999999997,-0.023708957757626194,1.0035612952709199,106.80000000000007,1185.15
480,0.5695749336481094,0.857673898571916,863,0.056135854246094824,70.76,3840000,2.7221943765878676,28.799999999999997,-0.015211525096092374,1.0202890837192535,106.0,1180.61
481,0.6525029098987579,0.7294476402016996,863,0.03910392913036048,73.12,3848000,2.1835704332590105,30.0,-0.012656655024038628,1.026243221759796,106.0,1207.67
482,0.6453451216220856,0.7999509156969308,863,0.044311489760875705,75.74,3856000,2.415342801809311,42.900000000000006,-0.018230512574809836,1.0464719724655152,106.0,1238.54
483,0.6502792030572891,0.7810217531223009,863,0.04221812780480832,78.11,3864000,2.3334424406290055,45.900000000000006,-0.014947350671282039,1.0411986756324767,106.0,1263.11
484,0.5784132462739945,0.7696925302056258,863,0.05055529556702822,79.12,3872000,2.4077591341733933,46.900000000000006,-0.020806830464971428,1.0692372220754622,106.50000000000004,1266.25
485,0.6977901446819306,1.2232162545137104,863,0.088391178464517,82.35,3880000,3.0962261521816252,45.900000000000006,-0.009345162620884367,1.0470484721660613,111.30000000000003,1271.87
486,0.7089218211174011,0.8373096289384252,863,0.045866082278080283,79.4,3888000,2.360003359913826,44.0,-0.004527121677529067,1.0780830252170563,107.40000000000003,1260.3
487,0.6074449372291565,1.0087276925620912,863,0.07652029423043132,80.72,3896000,2.7240550631284712,44.0,-0.01928132415661821,1.0562652772665024,114.0,1264.03
488,0.6278662866353989,0.8934922863602154,863,0.04632886811625212,82.14,3904000,2.44716722548008,46.7,-0.01579638011637144,1.0584227669239044,114.10000000000001,1279.22
489,0.6469773888587952,0.7904463215551465,863,0.03768839722732082,80.7,3912000,2.1965854489803314,43.9,-0.012386982856696704,1.0452154469490051,114.10000000000001,1266.94
490,0.6125986039638519,0.9065965778981809,863,0.04806429554708302,78.6,3920000,2.4562135237455367,43.9,-0.015284784496761858,1.0078739136457444,106.10000000000001,1256.86
491,0.6864504075050354,0.7884711025584363,863,0.03960236703511327,78.33,3928000,2.170473345518112,43.9,-0.013964846895250958,1.0235701251029967,106.10000000000001,1253.06
