policy_gradient_loss,P09:episode_rewards,avg_q_retraced,frames,avg_q_selected,model_prob_std,epoch_idx,policy_entropy,policy_gradient_bias_correction,advantage_norm,policy_loss,episode_length,q_loss,P01:episode_rewards,explained_variance,rollout_prob_std,grad_norm,PMM:episode_rewards,fps
-8.576519281525184e-08,0.0,-1.8690320980400854e-06,6516000,-1.8153704506170626e-06,1.2342714703817048e-05,905,2.1972252622483266,0.0,0.00015594507146699603,-8.576519281525184e-08,3324.72,4.172847065601263e-10,0.0,-8.938369982289888,1.2731141041810937e-05,3.3229854565873237e-06,0.0,392
-8.486259113541113e-08,0.0,-2.4694259658459755e-06,6523200,-2.307864956166414e-06,1.1227383959594916e-05,906,2.1972253296488806,0.0,0.00013879855530800589,-8.486259113541113e-08,3324.72,2.892571935750808e-10,0.0,-47.61827450865791,1.1597436374887083e-05,3.0117323425212904e-06,0.0,392
-8.358844233922823e-08,0.0,-4.7573609069804515e-06,6530400,-4.565646539253254e-06,1.223238574373416e-05,907,2.1972252514059583,0.0,0.0001373849352798321,-8.358844233922823e-08,3324.72,2.5177769937722375e-10,0.0,-11.311222486779803,1.2583966054712113e-05,3.0796920593172808e-06,0.0,392
2.591750603606895e-07,0.0,-5.513088884086639e-06,6537600,-5.6841592237807015e-06,1.4941666843833267e-05,908,2.1972252450481298,0.0,0.0001778170428504685,2.591750603606895e-07,3324.72,5.455028530777658e-10,0.0,-9.65522522794822,1.528449324142107e-05,3.7525155246562066e-06,0.0,392
3.969636511639224e-08,0.0,-5.38605999721992e-06,6544800,-5.268889258728364e-06,1.2130231575138845e-05,909,2.1972252850400076,0.0,0.00015108958550919715,3.969636511639224e-08,3324.69,4.395685068622619e-10,0.0,-10.369952388091434,1.2486287467805255e-05,3.3867945420328977e-06,0.0,392
2.449349330862256e-07,0.0,-3.6802493858789464e-06,6552000,-3.826754884909539e-06,1.076107152251491e-05,910,2.1972253260158356,0.0,0.00014004908258046935,2.449349330862256e-07,3324.69,2.55207200741087e-10,0.0,-7.978409339005039,1.1117934745506037e-05,2.9596516881330522e-06,0.0,392
7.569409989685689e-08,0.0,-2.5752031014046938e-06,6559200,-2.579376171631847e-06,1.2421667659822069e-05,911,2.1972252990770595,0.0,0.00014908243879983187,7.569409989685689e-08,3324.69,4.238640038267063e-10,0.0,-9.992041891972539,1.2707705932544151e-05,3.616253447430641e-06,0.0,392
9.257765250613632e-08,0.0,-1.5267348772821025e-06,6566400,-1.589589306954493e-06,1.1955462554780113e-05,912,2.1972252865127784,0.0,0.00014143777469019457,9.257765250613632e-08,3324.69,2.4609833834399786e-10,0.0,-14.202667993154158,1.2258503795144242e-05,2.963516530930551e-06,0.0,392
-3.6214230900263684e-08,0.0,-1.484725265317565e-06,6573600,-1.433040802032437e-06,1.0569910942448379e-05,913,2.197225299534344,0.0,0.0001386503723397218,-3.6214230900263684e-08,3324.69,2.789347153632455e-10,0.0,-15.667017453161497,1.0929035346529352e-05,3.0028180929414016e-06,0.0,392
3.206059807686241e-07,0.0,-2.363925797539682e-07,6580800,-6.49015510490843e-07,1.535730667717672e-05,914,2.1972253232469,0.0,0.00018648486742798556,3.206059807686241e-07,3324.53,5.014787067786631e-10,0.0,-8.53183564083286,1.5645734492948958e-05,3.874147542390011e-06,0.0,392
-3.576995492453744e-08,0.0,2.8553434686359868e-06,6588000,2.7728700029258777e-06,1.0451567227349074e-05,915,2.197225263648563,0.0,0.00013375993473432787,-3.576995492453744e-08,3324.53,3.2722348890569115e-10,0.0,-14.512151571067553,1.0755596490690596e-05,3.0608953322291938e-06,0.0,392
2.4921276508117602e-08,0.0,2.9857139778172613e-06,6595200,2.8303097897888635e-06,1.1156892637005613e-05,916,2.197225301984757,0.0,0.00014316297918423427,2.4921276508117602e-08,3324.53,3.164918462012002e-10,0.0,-11.13335178713477,1.1552331754748436e-05,3.0718627230142833e-06,0.0,392
1.3008500991854828e-07,0.0,5.925425147338092e-06,6602400,5.678510683168194e-06,1.2996808639540869e-05,917,2.197225332537656,0.0,0.0001551990719245363,1.3008500991854828e-07,3324.53,4.164041789822933e-10,0.0,-9.88342570327262,1.3394530413142731e-05,3.3471844049490272e-06,0.0,392
-3.581346826851075e-07,0.0,4.489579920785039e-06,6609600,4.742377969807364e-06,1.1960661157934462e-05,918,2.197225251620409,0.0,0.0001357345952560319,-3.581346826851075e-07,3324.53,2.940239258699264e-10,0.0,-36.95160917401945,1.2315940870419379e-05,2.9982354359270596e-06,0.0,392
1.6371687724439448e-07,0.0,3.963560059565035e-06,6616800,3.6576483409352857e-06,1.434506215970987e-05,919,2.197225289884068,0.0,0.0001737803911601257,1.6371687724439448e-07,3324.53,4.465544326699086e-10,0.0,-15.020201591127922,1.4708477647461253e-05,3.754541502128473e-06,0.0,392
-1.8622867057169333e-07,0.0,4.6761383014118765e-06,6624000,4.838486223804912e-06,1.2638585119949161e-05,920,2.1972252782564317,0.0,0.00016234281000657172,-1.8622867057169333e-07,3324.44,4.874769342180236e-10,0.0,-16.503800639117518,1.2941280214690888e-05,3.6557144117139533e-06,0.0,392
-2.996523166458328e-07,0.0,3.021205485760865e-06,6631200,3.288951963082493e-06,1.0797993889270547e-05,921,2.197225311089445,0.0,0.00014475046925417883,-2.996523166458328e-07,3324.44,3.5213348364762207e-10,0.0,-9.439365255197206,1.1195481292958596e-05,3.0635473050975743e-06,0.0,392
-9.11763347213042e-08,0.0,3.532087616681759e-07,6638400,4.980229860988552e-07,1.1149074227588966e-05,922,2.1972252727469437,0.0,0.00014216083962204654,-9.11763347213042e-08,3324.44,4.289088990853814e-10,0.0,-9.637030630233113,1.1449578097477013e-05,3.2410691743527587e-06,0.0,392
-2.8787957901624727e-07,0.0,-2.349135156784598e-06,6645600,-1.9126128915962917e-06,1.4735116989948022e-05,923,2.1972252988087093,0.0,0.00017267234584851472,-2.8787957901624727e-07,3324.44,4.929337659233152e-10,0.0,-47.542325255860206,1.5132248025547563e-05,3.8047645486597617e-06,0.0,392
-1.2783502541938728e-08,0.0,-3.160843776335862e-06,6652800,-3.0886149947267288e-06,9.441836497881382e-06,924,2.197225337312335,0.0,0.00010930201424326835,-1.2783502541938728e-08,3324.44,1.812215307647483e-10,0.0,-19.06760719213694,9.821689858364875e-06,2.336225112489364e-06,0.0,392
3.2338045664336953e-07,0.0,-8.519731822779527e-07,6660000,-1.2238690861252177e-06,1.6113031990479245e-05,925,2.197225247667121,0.0,0.0001969759713946727,3.2338045664336953e-07,3324.46,6.383245212560684e-10,0.0,-36.181526995988605,1.6523963227593794e-05,4.138735787774932e-06,0.0,392
2.4544890217370375e-07,0.0,9.998897912825584e-07,6667200,6.978061092694267e-07,1.0195994637779669e-05,926,2.1972252788650923,0.0,0.00012422260174806672,2.4544890217370375e-07,3324.46,2.363288793446896e-10,0.0,-9.690808445040197,1.057359044560453e-05,2.7825322221733566e-06,0.0,392
9.019865165506429e-08,0.0,3.4236150904241433e-06,6674400,3.2076738897791033e-06,1.1574651793270484e-05,927,2.1972253066427494,0.0,0.00016692172102162058,9.019865165506429e-08,3324.46,4.711928947553285e-10,0.0,-11.969979722689068,1.1898461479206079e-05,3.631591710109128e-06,0.0,392
-7.962761196220207e-08,0.0,6.963529703490941e-06,6681600,6.84950576167541e-06,9.659385226797815e-06,928,2.197225354140398,0.0,0.00011461419151970482,-7.962761196220207e-08,3324.46,3.035465608834339e-10,0.0,-17.554394581049838,9.973186793775549e-06,2.692912932415837e-06,0.0,392
-2.84503036936058e-07,0.0,5.1446761638381544e-06,6688800,5.2813154470578e-06,1.2102561406562376e-05,929,2.1972253203802006,0.0,0.0001412736347498337,-2.84503036936058e-07,3324.46,2.4526535473846385e-10,0.0,-8.338267370765172,1.2433387859161598e-05,3.130011768676883e-06,0.0,392
-2.5919719013679626e-07,0.0,4.496365343070934e-06,6696000,4.777643176776254e-06,1.2609740469735972e-05,930,2.1972252919181945,0.0,0.000151774949337619,-2.5919719013679626e-07,3324.46,3.325830445183998e-10,0.0,-12.365452934380562,1.290878880276689e-05,3.4787479658996325e-06,0.0,392
9.59354398953065e-08,0.0,3.7274400177323746e-06,6703200,3.429511116508813e-06,1.5306408085109523e-05,931,2.1972252234863854,0.0,0.00017782945754842808,9.59354398953065e-08,3324.79,5.378044433041373e-10,0.0,-12.159938422115074,1.5650280341390948e-05,3.894846960872589e-06,0.0,392
-3.81165802049818e-07,0.0,1.940133016274461e-06,6710400,2.2942386570152834e-06,1.0182503809743827e-05,932,2.1972253271511617,0.0,0.00013419804064089894,-3.81165802049818e-07,3324.79,2.955985008652529e-10,0.0,-8.55911999659406,1.0515025482607457e-05,2.9677313696806276e-06,0.0,392
-1.8945050825188934e-07,0.0,-2.0977168614162826e-07,6717600,-5.683430180707715e-09,1.233896852316816e-05,933,2.19722533882295,0.0,0.0001480293799422436,-1.8945050825188934e-07,3324.79,4.0463170424635696e-10,0.0,-10.38212949450054,1.267021089231416e-05,3.2601038477547995e-06,0.0,392
1.6296444103291481e-07,0.0,-7.421725415786273e-07,6724800,-8.984327911352515e-07,1.3395507302151546e-05,934,2.1972253031579276,0.0,0.00015122160253270973,1.6296444103291481e-07,3324.79,3.615158281520551e-10,0.0,-10.097725456759097,1.3791963033691108e-05,3.202259564206785e-06,0.0,392
-8.533392198948083e-08,0.0,-1.7726441636762882e-06,6732000,-1.7109498420528292e-06,1.004251854454644e-05,935,2.1972252885973647,0.0,0.00012349571442182568,-8.533392198948083e-08,3324.79,2.721246665222312e-10,0.0,-22.260099975182893,1.0367931949056742e-05,2.8622370503905553e-06,0.0,392
-1.6408816832800115e-07,0.0,-3.588752161211371e-06,6739200,-3.400051916084693e-06,1.5950066609183384e-05,936,2.1972252203797193,0.0,0.00018996022690955888,-1.6408816832800115e-07,3324.8,4.926208813870589e-10,0.0,-13.71259888811588,1.621172314690901e-05,4.119055397082673e-06,0.0,392
2.532810346644315e-07,0.0,-3.953162876836235e-06,6746400,-4.181572422715899e-06,9.053797515450568e-06,937,2.1972253201345,0.0,0.00011272935928689254,2.532810346644315e-07,3324.8,2.70938041268071e-10,0.0,-14.73825617338973,9.354881319562292e-06,2.564160776275684e-06,0.0,392
3.6278504609079204e-07,0.0,-1.368617041062341e-06,6753600,-1.7823153027603521e-06,1.142940812332513e-05,938,2.1972253219002766,0.0,0.0001446387689596425,3.6278504609079204e-07,3324.8,2.713763633496755e-10,0.0,-45.01634959784766,1.1758601394411645e-05,3.075063232924087e-06,0.0,392
-5.321533974738547e-08,0.0,2.696604891178942e-06,6760800,2.7119353919087062e-06,1.0649374239377912e-05,939,2.1972253394032277,0.0,0.0001323824398441899,-5.321533974738547e-08,3324.8,3.0513326905964453e-10,0.0,-10.274575453277619,1.1007878429691747e-05,2.9637730957002373e-06,0.0,392
-1.832111115488615e-08,0.0,2.3375150410385814e-06,6768000,2.259262060323752e-06,1.1952953842297115e-05,940,2.1972253074532464,0.0,0.0001353945778950876,-1.832111115488615e-08,3324.8,2.7494164113159657e-10,0.0,-9.159174995204758,1.226641847469162e-05,2.963953714137181e-06,0.0,392
-1.445784521545412e-07,0.0,3.228449368251063e-06,6775200,3.3172511320175685e-06,1.0061571535882896e-05,941,2.1972252787862505,0.0,0.00011912426591189017,-1.445784521545412e-07,3324.8,2.57406149817149e-10,0.0,-10.789603368444416,1.0341671626790492e-05,2.677611308454524e-06,0.0,392
-2.3734851512536964e-07,0.0,-1.7781922602233607e-06,6782400,-1.441103424568701e-06,1.4338201097303075e-05,942,2.1972253208343315,0.0,0.00017262222083862973,-2.3734851512536964e-07,3324.74,4.577569903951223e-10,0.0,-17.38417188425859,1.4607351169772866e-05,3.855926859569061e-06,0.0,392
1.724559490797145e-07,0.0,-1.7214065011535685e-06,6789600,-1.8506459806683995e-06,1.126151958077443e-05,943,2.1972253065418315,0.0,0.00014072015043836624,1.724559490797145e-07,3324.74,3.0608873405748696e-10,0.0,-10.065330045647407,1.1589758557800593e-05,2.963821251238588e-06,0.0,392
9.045350831382766e-09,0.0,-1.138994028856122e-06,6796800,-1.0923392439618087e-06,1.1318349455035017e-05,944,2.1972253064787575,0.0,0.00013422977992380737,9.045350831382766e-09,3324.74,3.3155361628286855e-10,0.0,-15.03491258139648,1.1621131968535256e-05,3.0529473191754136e-06,0.0,392
1.3078533978583866e-07,0.0,-8.535536897905843e-07,6804000,-9.760657267353168e-07,1.320383540223657e-05,945,2.1972252345179752,0.0,0.0001642220204014399,1.3078533978583866e-07,3324.74,4.0198313803450996e-10,0.0,-16.587673012516486,1.3512323819915154e-05,3.658982709971394e-06,0.0,392
-1.4102936225880147e-07,0.0,-2.527040141273878e-06,6811200,-2.2879792922638997e-06,1.1325039793873999e-05,946,2.1972252815741076,0.0,0.00013912335756537962,-1.4102936225880147e-07,3324.74,3.116471678716857e-10,0.0,-10.924905079830264,1.1661533735276613e-05,3.0531905521098478e-06,0.0,392
4.0669580160881946e-07,0.0,-1.6655771307431431e-06,6818400,-2.054285867569345e-06,1.5239429096700479e-05,947,2.1972253019816033,0.0,0.00018058041261968824,4.0669580160881946e-07,3324.76,5.19198544502446e-10,0.0,-13.003220529751806,1.5493545897806186e-05,3.98216791179576e-06,0.0,392
-2.3917521170294157e-07,0.0,-1.340471588578591e-06,6825600,-1.0146201228868373e-06,1.0444030593076692e-05,948,2.197225282305763,0.0,0.00012920771316151744,-2.3917521170294157e-07,3324.7,3.5605558320692e-10,0.0,-23.39561917257372,1.077480256096419e-05,3.069564160623906e-06,0.0,392
2.1571345965173385e-07,0.0,-2.3979052198969977e-06,6832800,-2.584193699870519e-06,9.70076954329196e-06,949,2.1972252765282123,0.0,0.00013553173893229837,2.1571345965173385e-07,3324.7,2.551537454174691e-10,0.0,-15.178491930826002,9.965164871076578e-06,2.8384666990406326e-06,0.0,392
1.38724998016228e-07,0.0,1.0244022202629236e-06,6840000,8.306399582521645e-07,1.0583519874549956e-05,950,2.1972253290149903,0.0,0.00014880361130755615,1.38724998016228e-07,3324.7,4.1586580678343134e-10,0.0,-9.417654343242681,1.0893638134021218e-05,3.156887731542843e-06,0.0,392
-2.0480440911026353e-07,0.0,-5.284845177893741e-07,6847200,-2.1859612405683219e-07,1.3902534365505805e-05,951,2.197225216759576,0.0,0.0001618023364958408,-2.0480440911026353e-07,3324.7,3.823444859551227e-10,0.0,-11.295974630949988,1.4246665516591094e-05,3.4909628318860033e-06,0.0,392
-3.880266214078023e-08,0.0,-8.844383181422839e-07,6854400,-8.159474680565987e-07,1.0537446598643132e-05,952,2.197225263181818,0.0,0.00013345301051265505,-3.880266214078023e-08,3324.7,3.116059789743352e-10,0.0,-49.46140323086548,1.0860280436495475e-05,2.9211138779330006e-06,0.0,392
3.73233996969117e-07,0.0,3.3356675776140186e-07,6861600,-8.359016894858343e-08,1.5140704963599427e-05,953,2.1972253046275445,0.0,0.00017662950190782114,3.73233996969117e-07,3324.74,5.474588165235514e-10,0.0,-9.212093074104143,1.540114789490505e-05,4.0513816223258785e-06,0.0,392
-1.3725721373297986e-07,0.0,2.526982661998594e-06,6868800,2.5813072389725378e-06,1.0870585357370796e-05,954,2.1972253193492324,0.0,0.00013824809421604598,-1.3725721373297986e-07,3324.74,2.90679270136419e-10,0.0,-8.333243211660465,1.12534645916441e-05,2.8926820617771416e-06,0.0,392
1.7593635611812204e-07,0.0,2.6690509911148223e-06,6876000,2.4014427045090184e-06,1.2181096983509191e-05,955,2.197225322985145,0.0,0.00014711854171485468,1.7593635611812204e-07,3324.74,4.724763121721469e-10,0.0,-13.5107906559157,1.2531445860501301e-05,3.4569414627326095e-06,0.0,392
-1.2046777784279495e-07,0.0,3.74077351017106e-06,6883200,3.7661356666187646e-06,1.11110340964536e-05,956,2.197225275664102,0.0,0.00012998405062959623,-1.2046777784279495e-07,3324.74,2.1250777473417288e-10,0.0,-10.824900200950403,1.1394683920313221e-05,2.852759925885745e-06,0.0,392
-1.3210222224517865e-07,0.0,3.7601772838491068e-06,6890400,3.873359727139175e-06,1.117472856570751e-05,957,2.197225312628443,0.0,0.00013124399411383088,-1.3210222224517865e-07,3324.74,3.378802177815023e-10,0.0,-23.098724139950892,1.157257163021229e-05,2.845112138553507e-06,0.0,392
2.8026258397082167e-07,0.0,3.899629171688694e-06,6897600,3.3977304545836373e-06,1.6113576325028225e-05,958,2.1972252764966753,0.0,0.0001845303264791356,2.8026258397082167e-07,3324.72,4.835234772860024e-10,0.0,-11.820877370011239,1.6454088488088146e-05,3.917753095316195e-06,0.0,392
-2.084254898756327e-07,0.0,5.428573810599161e-06,6904800,5.465487850934942e-06,1.0653911681730529e-05,959,2.197225287099364,0.0,0.00013456906421723672,-2.084254898756327e-07,3324.85,2.587028940199072e-10,0.0,-19.164254333241278,1.0960325835661309e-05,2.8269679031306277e-06,0.0,392
-2.2496050763310385e-07,0.0,4.4903460231295425e-06,6912000,4.612093365637215e-06,1.0062378306182987e-05,960,2.1972252884996,0.0,0.00013319993855708722,-2.2496050763310385e-07,3324.85,2.9648667264524696e-10,0.0,-19.47611521078796,1.037675461120328e-05,2.9136848305651903e-06,0.0,392
-1.292422487355451e-07,0.0,5.297053503728354e-06,6919200,5.305369635011544e-06,1.1798013626555342e-05,961,2.197225252279529,0.0,0.00014080488566856243,-1.292422487355451e-07,3324.85,4.451543815606755e-10,0.0,-18.592584230248576,1.2093297332493046e-05,3.36449145649485e-06,0.0,392
-1.3584366955312755e-07,0.0,5.4691693202508155e-06,6926400,5.485415622917581e-06,1.1917267987028494e-05,962,2.1972253013918643,0.0,0.00013845995805961738,-1.3584366955312755e-07,3324.85,3.51787025989812e-10,0.0,-17.178513415435315,1.2264267465806395e-05,3.025173309107027e-06,0.0,392
-1.500385637745446e-07,0.0,5.383275093981144e-06,6933600,5.430897273586931e-06,9.253466413091913e-06,963,2.197225310679466,0.0,0.00011616004118098187,-1.500385637745446e-07,3324.85,2.8085595052990374e-10,0.0,-18.464630027928994,9.588777595098914e-06,2.622595684978822e-06,0.0,392
-1.1133627067009153e-08,0.0,5.733970397863059e-06,6940800,5.569715166410078e-06,1.3339453209444102e-05,964,2.1972253013445586,0.0,0.00015172217095788836,-1.1133627067009153e-08,3324.72,3.526847255982817e-10,0.0,-27.706764209540122,1.365888804793976e-05,3.3995072037782003e-06,0.0,392
-1.362537033423225e-07,0.0,5.899193899776931e-06,6948000,5.921199061026915e-06,9.459741250770212e-06,965,2.197225300799941,0.0,0.00012441734934023728,-1.362537033423225e-07,3324.72,2.660695282951376e-10,0.0,-37.46827739155422,9.757478092317082e-06,2.79708001881526e-06,0.0,392
-1.4052724249944988e-07,0.0,4.942808031273069e-06,6955200,5.006831295927007e-06,1.0633245177696792e-05,966,2.197225327567449,0.0,0.0001380863488411489,-1.4052724249944988e-07,3324.72,3.866170702260168e-10,0.0,-10.357780498214181,1.0962499079674653e-05,3.0585053535013015e-06,0.0,392
-2.8447725287417654e-07,0.0,4.2713561167656305e-06,6962400,4.519519964764373e-06,1.0660180729324846e-05,967,2.197225310670005,0.0,0.00013142778269880978,-2.8447725287417654e-07,3324.72,3.028150473822368e-10,0.0,-9.687965369196162,1.0921976301400744e-05,2.853677191768219e-06,0.0,392
4.400288376343024e-08,0.0,5.440377475265427e-06,6969600,5.242681606745989e-06,1.08557923796108e-05,968,2.1972252987049243,0.0,0.00013105806035785357,4.400288376343024e-08,3324.72,2.645796126080918e-10,0.0,-8.278697974383832,1.1159648642152932e-05,2.908665268031761e-06,0.0,392
-1.531781270002218e-07,0.0,5.845221131167758e-06,6976800,5.8387355141328406e-06,1.3562398711894311e-05,969,2.197225342289423,0.0,0.00016310483108225788,-1.531781270002218e-07,3324.72,4.360376858636828e-10,0.0,-20.750207972930795,1.3839585542006479e-05,3.6158801445393422e-06,0.0,392
-1.903662181731242e-07,0.0,7.322413140923706e-06,6984000,7.301258663498326e-06,1.1133928957927685e-05,970,2.197225315532987,0.0,0.00013752465201278822,-1.903662181731242e-07,3324.58,2.8803835310399516e-10,0.0,-8.150626026505515,1.1448891696014174e-05,3.1362477778579674e-06,0.0,392
-2.8215211793870666e-07,0.0,5.6458216083466955e-06,6991200,5.869681276604095e-06,9.469606793446575e-06,971,2.1972252997803308,0.0,0.00013059166196870007,-2.8215211793870666e-07,3324.58,2.741271716785497e-10,0.0,-14.020121843691856,9.81077703887054e-06,2.825249794827176e-06,0.0,392
-2.678750796314176e-07,0.0,2.8937758706055312e-06,6998400,3.1169887297390905e-06,1.168510054487051e-05,972,2.1972253138583806,0.0,0.00014599849352526045,-2.678750796314176e-07,3324.58,4.4720216492091636e-10,0.0,-10.628980241914592,1.201071016971077e-05,3.3051961987043885e-06,0.0,392
3.63712064339288e-08,0.0,2.858058835761492e-06,7005600,2.7830187643265597e-06,1.2610344985681704e-05,973,2.1972253034985254,0.0,0.00014283452424287756,3.63712064339288e-08,3324.58,3.10535937131979e-10,0.0,-17.301743423900906,1.2935529381203584e-05,3.1405178369516976e-06,0.0,392
6.42580165993282e-08,0.0,2.401964997736733e-06,7012800,2.223086506586689e-06,1.0537971324849887e-05,974,2.1972253347767725,0.0,0.00013243253342911957,6.42580165993282e-08,3324.58,3.1766658693810515e-10,0.0,-170.7541779161138,1.0849327255986477e-05,2.882156188456748e-06,0.0,392
-3.6864961937431576e-08,0.0,3.2429484683280944e-06,7020000,3.178789467310162e-06,1.4787165363520853e-05,975,2.197225314719336,0.0,0.0001822656878061393,-3.6864961937431576e-08,3324.52,4.0991233948581183e-10,0.0,-18.551559056502484,1.5110048764240351e-05,4.042889355541932e-06,0.0,392
-1.250439722779435e-07,0.0,4.4291178492810425e-06,7027200,4.54299749272739e-06,9.827386761579207e-06,976,2.1972253035742138,0.0,0.0001309175147742608,-1.250439722779435e-07,3324.52,3.7700954128776893e-10,0.0,-12.380821513133075,1.0126876696733179e-05,2.9947185624070918e-06,0.0,392
-2.966086547213993e-07,0.0,3.061711355109437e-06,7034400,3.3212208535371614e-06,1.0339608420250084e-05,977,2.1972252944442956,0.0,0.00014559517486988609,-2.966086547213993e-07,3324.52,3.3782629686555734e-10,0.0,-13.453819513152203,1.0628479380559966e-05,3.114204603222506e-06,0.0,392
7.445077602228392e-08,0.0,2.6654682627422228e-06,7041600,2.523410362995766e-06,1.1170124704698214e-05,978,2.19722532040543,0.0,0.00012614575983260567,7.445077602228392e-08,3324.52,2.073462938732814e-10,0.0,-10.781258565159074,1.1471996292278643e-05,2.8109193249933827e-06,0.0,392
-7.737411734011393e-08,0.0,4.281740044374241e-06,7048800,4.289430655434584e-06,1.0383111104171758e-05,979,2.197225349312106,0.0,0.00012309027198322535,-7.737411734011393e-08,3324.52,2.340163107133793e-10,0.0,-23.80982507922347,1.064773221938539e-05,2.719607430540038e-06,0.0,392
-2.4999084974693926e-07,0.0,3.3837620841712665e-06,7056000,3.638907737615186e-06,1.2481565105598214e-05,980,2.1972252578394755,0.0,0.0001555601456952142,-2.4999084974693926e-07,3324.52,3.9088889901787325e-10,0.0,-9.263412557632204,1.2809492023357341e-05,3.3782395500034815e-06,0.0,392
-6.736873568265475e-08,0.0,4.129583335157796e-06,7063200,4.06416745924223e-06,1.1272678865923377e-05,981,2.197225288647823,0.0,0.00015014559547214853,-6.736873568265475e-08,3324.33,4.181195933190077e-10,0.0,-11.123043718962442,1.158655038296797e-05,3.3842589623168885e-06,0.0,392
-2.7681776071810144e-07,0.0,2.0689997735901786e-06,7070400,2.3680014701421966e-06,9.418238921475366e-06,982,2.1972253141327514,0.0,0.00013238949709534848,-2.7681776071810144e-07,3324.33,3.030755652577538e-10,0.0,-10.808533014932637,9.715648896834858e-06,2.933380648670156e-06,0.0,392
-1.588686433947943e-08,0.0,9.67601465776063e-07,7077600,8.799536845009792e-07,1.1895398457428186e-05,983,2.197225285929347,0.0,0.0001404940546054272,-1.588686433947943e-08,3324.33,3.108779558636273e-10,0.0,-11.556832497408468,1.2176921975599009e-05,3.2295298308064255e-06,0.0,392
-2.6176531611012133e-08,0.0,1.7296074543579047e-06,7084800,1.6874634932079629e-06,1.3340441152682053e-05,984,2.1972252885342907,0.0,0.00016723541130116043,-2.6176531611012133e-08,3324.33,4.2828476757482183e-10,0.0,-11.153895474967186,1.3659074496394272e-05,3.6338192577537955e-06,0.0,392
-3.3652495606153014e-09,0.0,2.8559308300529627e-06,7092000,2.7636097782612955e-06,8.697927482528418e-06,985,2.1972253267601056,0.0,0.00011084036314447006,-3.3652495606153014e-09,3324.33,2.1419346592027334e-10,0.0,-19.21373204452178,8.983047865929922e-06,2.5482108288146673e-06,0.0,392
-1.4699155458764178e-07,0.0,3.4754798256443113e-06,7099200,3.4885485229053725e-06,1.3717402310768583e-05,986,2.1972252637620953,0.0,0.00016115142239927222,-1.4699155458764178e-07,3324.41,3.4849049038633715e-10,0.0,-13.738196648494908,1.3983681316604272e-05,3.4545974888830633e-06,0.0,392
-2.3326682640967442e-07,0.0,2.2549836474792886e-06,7106400,2.4586500351877554e-06,9.077619572715935e-06,987,2.1972252912180763,0.0,0.00010263257701709218,-2.3326682640967442e-07,3324.41,2.3181863363442955e-10,0.0,-8.906732335592073,9.330111523614247e-06,2.55099929724172e-06,0.0,392
2.310311141798029e-07,0.0,2.3999297190951684e-06,7113600,2.0863554174707775e-06,1.1038580222249934e-05,988,2.197225306450375,0.0,0.00015786711747144486,2.310311141798029e-07,3324.41,4.929539889102192e-10,0.0,-10.478974246131996,1.1329122881984442e-05,3.3458787084426987e-06,0.0,392
3.9181865988303226e-08,0.0,3.4801765954716937e-06,7120800,3.353983612620079e-06,1.0979603048114645e-05,989,2.1972253166399307,0.0,0.00013951807988683466,3.9181865988303226e-08,3324.41,3.811592035728639e-10,0.0,-12.311034086024952,1.1285970721228439e-05,2.96135604424369e-06,0.0,392
-8.594324333183233e-08,0.0,3.5675865718813586e-06,7128000,3.580739232733286e-06,1.3042534257970254e-05,990,2.197225271964257,0.0,0.00015137012987894626,-8.594324333183233e-08,3324.41,3.2823901631058367e-10,0.0,-13.392900635514366,1.3312291771766574e-05,3.3124688004813027e-06,0.0,392
-2.7734643510688017e-07,0.0,8.012120284088079e-07,7135200,1.1312840744632825e-06,1.2664274394416403e-05,991,2.197225217497538,0.0,0.00015137550522911712,-2.7734643510688017e-07,3324.41,3.4742189479073886e-10,0.0,-16.279154609228883,1.298510586247106e-05,3.302640874449405e-06,0.0,392
8.71874323328136e-08,0.0,8.288900604397148e-07,7142400,7.013502937808018e-07,1.2362614560134281e-05,992,2.197225242689173,0.0,0.00015209350913787531,8.71874323328136e-08,3324.31,3.3437259486038725e-10,0.0,-7.650438273101257,1.266850522357596e-05,3.3168777963590423e-06,0.0,392
8.494223550629785e-08,0.0,2.0653976964317728e-06,7149600,1.947833589517651e-06,9.925226082762409e-06,993,2.1972253403587945,0.0,0.0001370253317733201,8.494223550629785e-08,3324.31,3.0995499930551595e-10,0.0,-10.00338484051997,1.0223606241772005e-05,2.960166355634986e-06,0.0,392
-1.7892948875667586e-07,0.0,2.6918699433186436e-06,7156800,2.8089020022326577e-06,1.0899974224088509e-05,994,2.197225327709364,0.0,0.00014030455905821693,-1.7892948875667586e-07,3324.31,3.976547684472707e-10,0.0,-10.945290072077796,1.1247368161718445e-05,3.3140679565120047e-06,0.0,392
2.1637617893464828e-07,0.0,4.0299016412104475e-06,7164000,3.6229504704648394e-06,1.1314864863068588e-05,995,2.1972252984187994,0.0,0.00013788289070923275,2.1637617893464828e-07,3324.31,2.700001496047552e-10,0.0,-23.888285702368048,1.1594346770964582e-05,3.103375222162744e-06,0.0,392
-2.594276489614715e-07,0.0,4.966594719827111e-06,7171200,5.145893045196725e-06,1.0331432599124364e-05,996,2.1972253094684513,0.0,0.00012303646489916293,-2.594276489614715e-07,3324.31,2.8511504231778233e-10,0.0,-15.686105952226608,1.0657160337315166e-05,2.844359228017044e-06,0.0,392
