P01:episode_rewards,epoch_idx,approx_kl_divergence,explained_variance,clip_fraction,advantage_norm,episode_length,frames,policy_loss,fps,P09:episode_rewards,policy_entropy,value_loss,grad_norm,PMM:episode_rewards
472.5,243,0.0015852065251241577,0.7584780272096395,0.119140625,15.968719279766082,693.99,2488320,-0.00787809339344676,192,4567.500000000002,1.638929934799671,2.229900450492278,3.5168871696666804,2367.0
425.0,244,0.0015529274804865641,0.7742882061749696,0.12353515625,15.968719267845154,689.18,2498560,-0.00920505477770348,192,4555.000000000001,1.6469010263681412,1.6535377675201743,2.8212052777382057,2316.75
425.0,245,0.0015084140520347298,0.7871644835919142,0.11435546875,15.968719339370727,703.8,2508800,-0.009196899251764989,192,4612.500000000001,1.6394990421831608,2.3738875263836237,3.398524671003991,2506.75
422.5,246,0.001598728279202875,0.8040180828422308,0.1262939453125,15.968719446659088,698.46,2519040,-0.00808217342109856,192,4612.500000000001,1.6417518697679043,1.4964861910790206,3.083398282836505,2372.5
425.0,247,0.001350788709737902,0.8189246911555529,0.110888671875,15.968719267845154,702.24,2529280,-0.009271664580592188,192,4505.000000000001,1.6456188708543777,1.9613200262188912,3.0651009622631937,2343.5
425.0,248,0.0013142626862989934,0.8179640516638755,0.108642578125,15.968719393014908,717.8,2539520,-0.008350623924343381,192,4555.000000000001,1.642372728139162,2.210799497272819,3.7984709217213757,2505.5
425.0,249,0.0014656648877125074,0.8273493174463511,0.120654296875,15.968719124794006,724.11,2549760,-0.009438416160628548,192,4605.000000000001,1.6377937972545624,1.953405107371509,2.879924369685269,2589.5
425.0,250,0.0014428349372455366,0.7988697960972786,0.1152587890625,15.968719345331191,736.13,2560000,-0.007791103347699391,192,4662.500000000001,1.6377946063876152,2.0416646042373032,3.462186095015997,2672.75
470.0,251,0.001702350375080991,0.8349192455410958,0.142919921875,15.96871919631958,734.58,2570240,-0.010172861829414615,192,4605.000000000001,1.6311530381441117,1.968430845020339,2.8746884228346987,2635.25
500.0,252,0.0012370566405824422,0.8094736460596323,0.1036865234375,15.968719363212585,736.56,2580480,-0.007546913912665332,192,4600.0,1.6074286065995693,2.172462720889598,4.036268349011004,2716.5
500.0,253,0.0013070794162676216,0.8253164421766996,0.1026611328125,15.968719321489335,736.55,2590720,-0.006319894226180622,192,4650.0,1.6196705885231495,1.6281263018026948,3.4559433449527956,2799.75
500.0,254,0.0013850677510338027,0.808826269581914,0.114599609375,15.9687191426754,725.8,2600960,-0.0067617973865708334,192,4605.000000000001,1.6148393251001836,2.310158215649426,3.9519992405304856,2837.25
497.5,255,0.0014876794219052722,0.7872030090540647,0.122216796875,15.968719232082368,729.43,2611200,-0.006733850272757991,192,4657.5,1.6350211292505263,1.9657576375640928,3.4761756481298725,2902.25
500.0,256,0.0016011124394371228,0.7673773184418679,0.11806640625,15.96871920824051,737.14,2621440,-0.00907484436429513,192,4627.500000000001,1.6138075843453408,2.246757370652631,4.0533997068411365,2983.25
500.0,257,0.0017420814781761776,0.8082371059805155,0.1343994140625,15.968719178438187,726.66,2631680,-0.007846903504105284,192,4657.5,1.5929791785776615,2.2347035510465503,3.825465536210557,2990.0
545.0,258,0.001459186361705988,0.8037234488874674,0.1252685546875,15.96871920824051,741.36,2641920,-0.007594010522916505,192,4775.0,1.6289887689054012,2.4267357194796206,3.845462446153623,3264.5
550.0,259,0.0014026420888402836,0.7434106521308422,0.119921875,15.968719244003296,725.72,2652160,-0.008043707355318475,192,4752.5,1.6307277269661427,1.880808215215802,3.302557922629416,3146.75
550.0,260,0.0015100436148262762,0.763466389104724,0.1260498046875,15.968719345331191,724.76,2662400,-0.00782437170673802,192,4702.5,1.6444246619939804,2.369122106488794,3.4779628418481634,3115.0
500.0,261,0.0014848740876463185,0.7888603199273347,0.1327392578125,15.968719321489335,731.68,2672640,-0.008742974029519245,192,4700.0,1.6362038038671016,1.7091031559742986,3.601288804901486,3042.0
500.0,262,0.0015183159301617795,0.7891323357820511,0.1248046875,15.968719357252121,733.38,2682880,-0.008398029391901218,192,4702.5,1.6359748885035514,1.592970555461943,2.8686187669169807,2987.25
497.5,263,0.0017057470132730607,0.8090020287781954,0.1411376953125,15.96871930360794,715.93,2693120,-0.009708691098057897,192,4677.5,1.6306775666773319,1.4822831305675208,2.798792059785562,2856.25
497.5,264,0.001637849722721195,0.7950318198651075,0.138427734375,15.968719106912612,725.27,2703360,-0.008521963714883896,192,4700.0,1.6217634797096252,1.4413366919849069,2.9490999673637917,2803.5
472.5,265,0.0015020965904913321,0.8303104344755411,0.1243896484375,15.968719273805618,700.12,2713600,-0.008579779238789342,192,4577.5,1.6182822354137898,1.4601946780458093,3.452113855077246,2434.25
450.0,266,0.0013984396505069732,0.8099257804453373,0.124951171875,15.968719279766082,711.83,2723840,-0.0075940346312563635,192,4577.5,1.6327610701322555,1.67543618301861,3.3173399156510173,2454.75
450.0,267,0.0015339262595151708,0.8429701790213585,0.11591796875,15.968719357252121,712.32,2734080,-0.008192783634876832,192,4652.5,1.6577705793082713,1.2211563109885901,3.3687527460889535,2436.75
447.5,268,0.0011833498586899108,0.7953601196408272,0.0919677734375,15.968719226121902,713.52,2744320,-0.00752118375748978,192,4675.0,1.6554424285888671,1.9101966498419642,3.5917037401502867,2477.5
447.5,269,0.0013693349218957553,0.7642780035734177,0.11201171875,15.968719220161438,686.3,2754560,-0.007996663848825847,192,4600.0,1.647082357853651,1.431916265375912,2.768038951322605,2304.25
447.5,270,0.0013389516967780503,0.8142024833709002,0.1086669921875,15.968719291687012,703.98,2764800,-0.008271356451223255,192,4755.0,1.6463204599916934,1.4909978157375008,2.7972231372310703,2315.75
472.5,271,0.0012539941224193924,0.7804871201515198,0.1075927734375,15.968719244003296,709.57,2775040,-0.007114177987386938,192,4702.5,1.6502078980207444,2.6872529609128835,3.874404769826903,2449.0
450.0,272,0.001484937771801147,0.8254497919231654,0.1222900390625,15.968719279766082,716.72,2785280,-0.008275193378904078,192,4805.0,1.6358838111162186,1.9460345462430269,3.323504736269167,2507.75
450.0,273,0.0013733045526524961,0.8472882352769375,0.1073974609375,15.968719297647477,717.39,2795520,-0.007369625320825435,192,4855.000000000001,1.648293874412775,1.5351644041016699,3.428912505462203,2518.75
472.5,274,0.0011372516132841265,0.7697877574712038,0.0957275390625,15.968719345331191,714.76,2805760,-0.006760403231237433,192,4805.0,1.6142119109630584,2.5816532937809824,4.4088616532909715,2578.0
495.0,275,0.0013221508105974926,0.7804817825555801,0.11474609375,15.968719136714935,718.76,2816000,-0.007063329171796795,192,4715.000000000002,1.621733646094799,1.9053663866594435,3.5137241183059613,2582.25
500.0,276,0.0013624481989555838,0.8474601045250892,0.1188232421875,15.968719214200974,744.55,2826240,-0.009091560944943922,192,4850.0,1.634795581549406,1.4479107919149101,3.085358406771653,2744.0
500.0,277,0.0015822870092510183,0.8701810464262962,0.13935546875,15.968719190359115,733.76,2836480,-0.009564715736632933,192,4600.0,1.6206377170979978,1.6698071823222562,3.320785196905999,2708.5
500.0,278,0.001411751283911073,0.8431951254606247,0.127490234375,15.96871920824051,735.46,2846720,-0.008862270061217713,192,4850.0,1.62780686840415,1.94002102506347,3.602912005502431,2719.25
500.0,279,0.001477632866511086,0.8103503189980984,0.123828125,15.96871950030327,752.3,2856960,-0.008883014125967748,192,4877.5,1.626023080945015,2.0490703630726785,3.2437906970819603,2874.75
500.0,280,0.0015050033028732412,0.7860761512070894,0.1302978515625,15.968719226121902,741.57,2867200,-0.008758497024064126,192,4852.500000000001,1.639256091415882,1.5434504148550332,3.506156682465548,2817.5
497.5,281,0.0012913419749910747,0.7743294041603803,0.1096435546875,15.968719214200974,745.55,2877440,-0.008159711429470917,192,4875.0,1.6301409967243672,2.037365938723087,3.7744311758969102,2762.25
472.5,282,0.0013582912830319353,0.768812507390976,0.12265625,15.968719136714935,739.24,2887680,-0.0076883001373062145,192,4852.500000000001,1.6391858160495758,1.7724482534918935,3.500101818727581,2830.5
447.5,283,0.001262063167792302,0.8186572313308715,0.1104736328125,15.968719232082368,729.66,2897920,-0.007444661969202571,192,4875.0,1.6378276124596596,1.726296660490334,3.2954037349665795,2804.75
450.0,284,0.0012228571119128006,0.852012138441205,0.0977294921875,15.968719136714935,741.32,2908160,-0.007266815944967675,192,4932.500000000001,1.6174382477998734,1.905375256203115,3.9894326735967405,2908.0
447.5,285,0.0012592521283868155,0.8407107148319483,0.1111083984375,15.968719220161438,750.91,2918400,-0.008049642114929156,192,5000.0,1.6146020241081716,1.917441713809967,3.339080619230642,3104.25
422.5,286,0.0014065825261017737,0.7328097071498633,0.126611328125,15.968719309568405,740.38,2928640,-0.008930663570936304,192,4975.0,1.65165127068758,1.5052150091622025,3.1229713523015348,3003.75
397.5,287,0.0013177084690373232,0.8046877522021532,0.1173095703125,15.968719244003296,726.46,2938880,-0.008062639812123962,192,4975.0,1.6208394326269626,2.109601355995983,3.1739643760067997,2920.75
422.5,288,0.0011232802745898508,0.8227667171508074,0.0975830078125,15.9687191426754,733.59,2949120,-0.005620921332592843,192,4977.5,1.6222980819642543,2.179312002006918,3.66216605089451,3075.25
447.5,289,0.0013388954604697054,0.8542887561023236,0.1176025390625,15.968719083070756,734.69,2959360,-0.00732718948929687,192,4977.5,1.620742579549551,1.2605886218138038,3.436381117125529,3109.25
425.0,290,0.00145481547090223,0.7959450256079436,0.1232666015625,15.968719267845154,731.73,2969600,-0.007134893985130475,192,4977.5,1.614587103575468,1.653861069586128,3.9735750741465026,3113.25
425.0,291,0.0013041932997741542,0.8150238409638405,0.114453125,15.968719279766082,715.34,2979840,-0.006615246486035176,192,4925.0,1.6188913106918335,1.9790033247787506,3.7807306173906974,3113.5
425.0,292,0.001587586973233068,0.838835783302784,0.1259521484375,15.968719285726547,727.0,2990080,-0.007348447190815932,192,4902.5,1.6033662021160127,1.7776514078024774,3.828646252234931,3082.5
497.5,293,0.001237372368394074,0.8567979358136654,0.1112060546875,15.968719202280045,735.9,3000320,-0.0070139360974280866,192,4877.5,1.6128289505839348,1.8857481562532485,4.21799824533696,3206.5
500.0,294,0.0014743308488396215,0.8791372608393431,0.1292724609375,15.968719184398651,762.97,3010560,-0.0074513084406135025,192,4902.5,1.6051422916352749,1.3636942119337618,4.047248780455057,3439.25
522.5,295,0.0012331969111646713,0.8578898791223765,0.11337890625,15.968719172477723,763.06,3020800,-0.006823914289998356,192,5002.5,1.613167691230774,1.7060765001922846,4.071935727851448,3428.75
500.0,296,0.0015242685507705547,0.7736993815749884,0.130419921875,15.96871913075447,769.09,3031040,-0.007939299906138331,192,5027.5,1.6139425694942475,1.0017384571954608,4.857723049867455,3447.75
500.0,297,0.0013650875269722302,0.8380539894104004,0.125830078125,15.968719202280045,759.48,3041280,-0.0076578754844376816,192,4980.0,1.6057992093265057,1.2205456260591745,4.469655622879589,3168.0
525.0,298,0.0013729017276436796,0.883455527573824,0.1196044921875,15.96871920824051,782.29,3051520,-0.00680480933515355,192,4980.0,1.6044125720858573,1.596797097614035,4.424667418477712,3287.25
550.0,299,0.001251581353415522,0.9019471269100905,0.1071533203125,15.968719202280045,807.04,3061760,-0.00718677548065898,192,4980.0,1.6088064804673194,1.3116102951578796,3.887466538800246,3469.25
550.0,300,0.0014508193745205143,0.8271409697830677,0.13203125,15.968719285726547,788.62,3072000,-0.00803084005092387,192,4950.0,1.6165812961757182,1.4896962115541101,3.5506774310443445,3325.5
500.0,301,0.0012089857282721812,0.8686157040297985,0.1115478515625,15.968719083070756,760.2,3082240,-0.006488793153221195,192,4950.0,1.5980830006301403,1.5074637391604484,3.8072414691235523,3078.75
500.0,302,0.0012062317297538633,0.8874628864228725,0.1106201171875,15.968719166517257,765.89,3092480,-0.007655538284234353,192,4902.5,1.6245126456022263,1.0976244085468352,3.3051266147742737,3182.25
522.5,303,0.0012627987900662096,0.8507532134652138,0.1171142578125,15.968719393014908,759.73,3102720,-0.0072253466320034935,192,4902.5,1.6230054125189781,1.4295849337242543,4.561870389571926,3141.5
475.0,304,0.0011344243169109747,0.8527094248682261,0.1042724609375,15.968719315528869,750.19,3112960,-0.006703565880161477,192,4902.5,1.6183673329651356,1.555206633452326,4.141989537575332,3259.0
475.0,305,0.0009925213414764909,0.865697780624032,0.08955078125,15.968719172477723,739.83,3123200,-0.007419595848477911,192,4927.5,1.6176747918128966,1.7712250804528593,4.966345567516268,3196.25
475.0,306,0.0011748012122101744,0.8900767259299756,0.096240234375,15.968719267845154,741.62,3133440,-0.007545903934442322,192,4930.000000000001,1.6412029810249806,1.2076849448494613,3.9253365101113475,3197.5
475.0,307,0.001208911947572207,0.8337146062403917,0.1054443359375,15.968719202280045,738.41,3143680,-0.007443613143914262,192,4902.5,1.6414698086678983,1.5384746657684445,4.039045696414014,3156.25
497.5,308,0.0012212542815636573,0.8792866934090853,0.11044921875,15.968719244003296,744.21,3153920,-0.007263986505495268,192,4880.0,1.6298079773783685,1.6084607829339803,4.770769138161735,3278.5
475.0,309,0.0012027072135826799,0.8731889985501766,0.11025390625,15.968719083070756,722.17,3164160,-0.007833908034444902,192,4875.0,1.6343234188854694,1.1462687931023539,4.000688037459653,3076.75
500.0,310,0.0011549843332891389,0.9027725052088499,0.10576171875,15.968719285726547,731.42,3174400,-0.006986609937303001,192,4827.5,1.610991171747446,1.2153025881387294,4.167869781122002,3219.5
525.0,311,0.0012593257002326997,0.898365568369627,0.119482421875,15.968719345331191,752.93,3184640,-0.008009054797730642,192,4875.0,1.616569209843874,1.1251595431938768,4.0893875654121965,3377.75
547.5,312,0.00120397088121581,0.9007915426045656,0.0958251953125,15.968719202280045,759.52,3194880,-0.006614389458263759,192,4880.0,1.5985711112618446,1.412672576587647,4.3424445852671,3449.0
522.5,313,0.001242476715402066,0.8926697198301554,0.1130859375,15.968719154596329,736.4,3205120,-0.007561679488208029,192,4877.5,1.6154082387685775,1.0551016718614847,5.045674946375653,3356.5
522.5,314,0.0013332798319998008,0.8992765486240387,0.1148681640625,15.968719345331191,734.8,3215360,-0.007214282936183735,192,4902.5,1.6046217314898967,1.0713702881708742,4.245660493994302,3317.75
522.5,315,0.0013441710772103658,0.824715181812644,0.122607421875,15.96871930360794,734.16,3225600,-0.007870908582845004,192,4902.5,1.613828718662262,1.424672930687666,4.926678301151278,3275.0
525.0,316,0.001198681507753929,0.8648667324334383,0.1123046875,15.968719106912612,762.29,3235840,-0.006907036742450146,192,4925.0,1.6159235559403897,1.711159123107791,5.546803696319688,3397.75
547.5,317,0.0014544705121243072,0.9154170550405979,0.119677734375,15.96871913075447,779.1,3246080,-0.009116181193166994,192,4925.0,1.5989909231662751,0.8971989289857447,3.9785652432105976,3521.5
500.0,318,0.001415132394311552,0.8421164408326149,0.1142822265625,15.968719148635865,792.25,3256320,-0.007646241534530418,192,4927.5,1.6180837497115135,1.3095052234828473,4.374005775252185,3411.5
500.0,319,0.0012256481289346132,0.9095859166234732,0.121533203125,15.968719363212585,801.32,3266560,-0.007589585162713774,192,4927.5,1.593574796617031,1.292923397757113,4.886039554140432,3475.0
522.5,320,0.0013371012777956878,0.9471799146384001,0.119921875,15.96871924996376,800.12,3276800,-0.007988874453803873,192,4930.000000000001,1.6042213521897792,0.7813300606794655,3.8318144887549073,3540.5
550.0,321,0.001115585771618063,0.9174534752964973,0.1043701171875,15.968719238042832,817.99,3287040,-0.007422795454840525,192,4975.0,1.5942619882524014,1.4574328255839646,4.497953323423703,3734.0
822.5,322,0.0014178956153164826,0.9544374994933605,0.1155029296875,15.968719273805618,833.35,3297280,-0.008632662490708754,192,4975.0,1.594535918533802,0.8403340188786388,3.981441397282487,3905.25
795.0,323,0.0015212041956663553,0.8795649100095033,0.1278564453125,15.968719154596329,841.5,3307520,-0.008116144188170438,192,4975.0,1.592527734488249,1.5143439510837198,4.230491901320226,3997.25
795.0,324,0.0010104994276792035,0.8724385067820549,0.0926025390625,15.968719387054444,832.72,3317760,-0.006393705405935179,192,5005.0,1.5832376442849636,1.587496147863567,6.844085022018542,3992.75
795.0,325,0.0012583640456119173,0.9176573850214481,0.123388671875,15.968719178438187,834.22,3328000,-0.00798731617796875,192,5075.0,1.6073445565998554,1.1062786568887533,3.7155844326611813,4054.75
3675.0,326,0.0012535190685872045,0.9203198615461587,0.1043701171875,15.968719238042832,821.67,3338240,-0.0068564366629289,192,5052.500000000001,1.5855337604880333,1.3538279684260488,5.513811014742336,4186.5
3675.0,327,0.0012993711175345846,0.9557148303836585,0.1207763671875,15.968719351291657,820.33,3348480,-0.00794636086357059,192,4985.000000000001,1.596329576522112,0.9682476661168039,4.013669326104998,4179.5
845.0,328,0.0012688027500081336,0.884588148444891,0.11591796875,15.968719428777694,819.97,3358720,-0.00723457955809863,192,4975.0,1.6065692253410817,1.4751856921240687,5.478424585974923,4083.75
845.0,329,0.0010407810951965925,0.8854038063436747,0.1076904296875,15.96871938109398,808.59,3368960,-0.0064910130946373105,192,4925.0,1.58632999509573,1.6048066303133965,5.94298421014996,4013.5
730.0,330,0.001317345274873659,0.8692237455397844,0.116064453125,15.96871919631958,782.46,3379200,-0.005946320188013487,192,4925.0,1.596769890934229,1.637394180521369,5.238822255830877,3826.75
847.5,331,0.001281142597333042,0.8532915558665991,0.1268798828125,15.968719255924224,791.76,3389440,-0.007462689193926053,193,4902.5,1.6101084634661675,1.4978888813406228,4.618304014707533,3911.5
825.0,332,0.0011377701732504185,0.8603397935628891,0.1137451171875,15.968719184398651,787.98,3399680,-0.007031701853702543,192,4900.0,1.6154927983880043,1.8747925442643463,5.345583100966067,3870.0
825.0,333,0.0009771404253688426,0.8855544976890087,0.0900634765625,15.968719160556793,786.55,3409920,-0.0066926987939950775,192,4877.5,1.6458740152418614,1.4151811325922607,4.5792223878181115,3829.75
825.0,334,0.0011297445126507127,0.9060485236346721,0.105908203125,15.968719285726547,789.96,3420160,-0.007184557890286669,193,4875.0,1.634134468436241,1.0176296515390277,3.6343537169552333,3802.75
825.0,335,0.0011519326891635023,0.9176320761442185,0.1106201171875,15.968719297647477,790.43,3430400,-0.007406331772290287,193,4875.0,1.6268867790699004,0.9683762462809682,3.711392729535176,3772.25
825.0,336,0.001244579635761569,0.9092715296894311,0.1051025390625,15.968719279766082,789.52,3440640,-0.00710277664293244,192,4877.5,1.610192745178938,1.0884234959259629,4.799103740497658,3776.25
825.0,337,0.000943925540321355,0.9125029012560845,0.099267578125,15.968719226121902,785.69,3450880,-0.006299991099149338,193,4877.5,1.6038748718798161,1.1404458448290824,5.335683144508648,3775.75
570.0,338,0.0010952642732438775,0.9129649382084608,0.10361328125,15.96871936917305,790.16,3461120,-0.00822511862616011,192,4925.0,1.6220274806022643,1.255933428928256,4.133769137224458,3774.0
475.0,339,0.0009949827790597036,0.865553392842412,0.097314453125,15.968719255924224,765.07,3471360,-0.007108340524428059,192,4880.0,1.627199161052704,1.1782575188204647,4.511049465362158,3552.5
475.0,340,0.0009718512771148896,0.9213508822023868,0.1016357421875,15.968719017505645,749.24,3481600,-0.007532368024476455,193,4877.5,1.6218894071877004,1.0839840784668922,3.74314994537623,3459.75
475.0,341,0.0009660441027511083,0.9018228009343148,0.090283203125,15.968719273805618,749.39,3491840,-0.006484377008018782,193,4925.0,1.6024984203279018,1.4320346142165363,6.522115432920899,3509.25
420.00000000000006,342,0.00099642966930606,0.8935900647193193,0.0938720703125,15.968719315528869,722.17,3502080,-0.00717895376146771,193,4900.0,1.6026839099824428,1.1866180152632295,5.649685221768959,3333.0
375.0,343,0.0012483290309437717,0.9152493618428708,0.1234130859375,15.968719178438187,718.11,3512320,-0.007111688543955097,193,4902.5,1.5880123600363731,1.1049244789406658,5.094036620628977,3329.5
425.0,344,0.0012273679359002918,0.899012952670455,0.1243896484375,15.968719285726547,722.73,3522560,-0.006885419701575302,193,4902.5,1.5974950268864632,1.2953425698913634,4.993017835207963,3378.75
422.5,345,0.0013221072424476372,0.9419120233505964,0.125830078125,15.968719351291657,715.55,3532800,-0.008667311984027037,193,4927.5,1.632740756124258,0.7311872012447566,3.4913810988623863,3409.0
520.0,346,0.0010662613578011778,0.9034327995032072,0.10576171875,15.968719285726547,733.74,3543040,-0.00704230463852582,193,4927.5,1.5910661675035953,1.44036847804673,6.8161889474628765,3553.25
522.5,347,0.0010639382413449052,0.9412674736231565,0.0999755859375,15.968719238042832,754.87,3553280,-0.007801593496697024,193,4950.0,1.61675281599164,1.049258640408516,4.421846628872963,3653.25
547.5,348,0.0012082405709923426,0.9391633570194244,0.1166015625,15.968719297647477,758.26,3563520,-0.009155041686972254,193,4952.500000000001,1.6348225094377995,0.925416154973209,3.1734891237742344,3663.25
572.5,349,0.0011768306792083888,0.9396073155105114,0.112939453125,15.968719315528869,755.6,3573760,-0.007158104158588685,193,4950.0,1.606058944761753,1.1543352896347643,5.0956979869986245,3654.25
665.0,350,0.0012255443991426194,0.938215334713459,0.118115234375,15.968719327449799,781.73,3584000,-0.007659142708871513,193,4950.0,1.6252835378050805,0.9028464348986744,3.9581202856541773,3767.25
665.0,351,0.0011795590648551245,0.9484069053083658,0.1173095703125,15.968719279766082,799.77,3594240,-0.00913405078681535,193,4975.0,1.6211280591785908,0.941614614892751,3.3957670845238104,3829.5
665.0,352,0.0011938527246859857,0.8852398063987493,0.1201904296875,15.968719309568405,802.52,3604480,-0.00810808078640548,193,4952.500000000001,1.6262076452374459,1.4142932318150998,4.600671610073049,3780.0
547.5,353,0.0011770949123506506,0.9062657963484526,0.1175537109375,15.96871926188469,811.47,3614720,-0.007907347876607674,193,4975.0,1.6331443153321743,1.1040393060073257,3.9420448676395075,3754.25
525.0,354,0.0010678585057524895,0.9202560923993588,0.11865234375,15.968719214200974,803.76,3624960,-0.00799985015692073,193,4977.5,1.6059365309774876,1.0552049890626223,3.942736855574496,3760.5
525.0,355,0.0010647241645079504,0.9063852213323116,0.106298828125,15.96871913075447,799.67,3635200,-0.007117307690350572,193,4977.5,1.6151843294501305,1.4223593454807997,6.2396264435247915,3736.75
520.0,356,0.0010408538811139529,0.9306906323879958,0.104443359375,15.968719357252121,793.96,3645440,-0.008611766451213042,193,4952.500000000001,1.6168548971414567,0.9319669739343226,3.5076101020552586,3721.0
520.0,357,0.0012302806545966126,0.9506451349705458,0.11796875,15.968719267845154,796.42,3655680,-0.009060194458288606,193,4977.5,1.6276436381042003,0.7129715672694147,4.020587824757597,3771.5
475.0,358,0.0012546586595538162,0.9020481657236814,0.0954345703125,15.968719375133514,777.52,3665920,-0.006541672920502606,193,4950.0,1.6068478375673294,1.5369760686066,4.428450353230267,3667.75
520.0,359,0.0013293464571068796,0.9286487139761448,0.109228515625,15.968719339370727,778.81,3676160,-0.006634501776352409,193,5017.500000000002,1.596846804767847,1.1674282963853329,5.880930003107225,3747.25
520.0,360,0.0011749855209591431,0.9276260063052177,0.1005859375,15.968719255924224,780.9,3686400,-0.00822867789756856,193,5015.000000000001,1.6277681201696397,0.9012803701683879,3.5706249598919895,3768.75
597.5,361,0.0009102255893088537,0.8996368765830993,0.0954345703125,15.968719333410263,800.17,3696640,-0.006307625269801065,193,5015.000000000001,1.6102357760071755,1.378285256586969,6.932882261526977,3938.25
575.0,362,0.0011219648034346418,0.9361200023442506,0.115283203125,15.968719244003296,792.33,3706880,-0.008700972641963744,193,5000.0,1.6271210737526416,0.8675776292104274,3.820086291689556,3856.0
547.5,363,0.0011858609838617021,0.8926202613860369,0.1159912109375,15.968719226121902,783.73,3717120,-0.007354946774648851,193,5000.0,1.6176119036972523,1.3383148932829498,3.627517633959554,3767.5
572.5,364,0.0009307851101089563,0.9194885738193989,0.09326171875,15.968719244003296,793.79,3727360,-0.00716600370415108,193,5000.0,1.620766381919384,1.1432986909523606,4.296374884146479,3812.75
547.5,365,0.000874631666738942,0.9198109418153763,0.0910888671875,15.968719333410263,780.39,3737600,-0.00624974690254021,193,5000.0,1.6184968426823616,1.2102044463157653,5.494922817264543,3741.25
547.5,366,0.0008685976535337816,0.929512406885624,0.0879638671875,15.968719339370727,782.31,3747840,-0.007138368400046602,193,5000.0,1.6012089774012566,1.3127075528260321,6.220455108957075,3695.75
525.0,367,0.0009481625735934163,0.900620898604393,0.10107421875,15.968719309568405,780.27,3758080,-0.006541978580207797,193,5000.0,1.6125027425587177,1.573214024025947,5.138082629469571,3704.75
525.0,368,0.001283699401534996,0.9498029232025147,0.1046142578125,15.96871920824051,775.82,3768320,-0.00777302307615173,193,4950.0,1.6302768252789974,0.727654548548162,4.170637437954799,3721.5
520.0,369,0.001157607712207738,0.9253012087196112,0.1142578125,15.968719232082368,790.03,3778560,-0.007361599430805654,193,4952.500000000001,1.6253945007920265,0.9447457332164049,3.6027846280430764,3764.75
525.0,370,0.0008753126874244382,0.9022877153009177,0.097998046875,15.968719398975372,800.03,3788800,-0.006575356261600973,193,5010.000000000001,1.628128181397915,1.2920359069481493,4.711825878924458,3881.25
520.0,371,0.000909036421660872,0.8979226849973202,0.0960693359375,15.9687191426754,793.53,3799040,-0.006971887752297334,193,5010.000000000001,1.6277192756533623,1.4883014940656722,4.674894763020027,3785.25
525.0,372,0.0010508531266059675,0.9064375709742307,0.0999267578125,15.968719351291657,807.51,3809280,-0.0077436051069526,193,5127.5,1.6201903380453586,1.0911439224146307,4.52721946627614,3845.75
525.0,373,0.0011404791375019619,0.913965804502368,0.1115234375,15.968719273805618,799.29,3819520,-0.007790146291154087,193,5127.5,1.6092747412621975,1.1066125181037934,4.949530149390348,3837.25
497.5,374,0.0010941077729232614,0.8339435119181872,0.107275390625,15.968719273805618,780.73,3829760,-0.00684123464525328,193,5005.0,1.6392362333834172,1.8997274121269583,5.112832028119522,3643.0
497.5,375,0.0009708015778135655,0.8873915020376444,0.1011962890625,15.968719279766082,779.63,3840000,-0.007045056255083182,193,5005.0,1.6183145217597485,1.527014140971005,4.976168496719859,3664.0
497.5,376,0.0009209246248649692,0.9354701597243548,0.0901123046875,15.96871919631958,764.96,3850240,-0.006586625505588017,193,4977.5,1.6176364719867706,0.8574159934185446,5.0825901044003094,3569.25
500.0,377,0.00087650509456459,0.9244418606162071,0.0866943359375,15.96871919631958,788.91,3860480,-0.006337676933981129,193,5050.0,1.6267106734216212,1.3116346637252718,5.678763545058118,3721.25
522.5,378,0.001178641939464387,0.9375390570610762,0.1220703125,15.96871926188469,796.75,3870720,-0.009267537107371026,193,5050.0,1.6203645914793015,0.695544182928279,3.1709622117116973,3768.0
525.0,379,0.001002010701200112,0.9538201466202736,0.1080078125,15.96871908903122,801.18,3880960,-0.007981281241518446,193,5005.0,1.623220757395029,0.7989882781170309,3.6734038094971906,3803.75
525.0,380,0.0010045780645161794,0.8743362218141556,0.0920654296875,15.968719184398651,794.74,3891200,-0.007184340438107029,193,4977.5,1.6292377889156342,1.4689323239028453,4.1455881656484825,3728.25
500.0,381,0.0009764498668748641,0.9402125623077154,0.100537109375,15.968719273805618,799.21,3901440,-0.00737025398411788,193,5000.0,1.6232574932277202,0.8786673256196081,4.02475685746618,3752.0
550.0,382,0.001109462030368504,0.9495187729597092,0.11669921875,15.968719327449799,812.7,3911680,-0.007803640817292035,193,5000.0,1.6152719646692275,0.7127130307257176,2.8080064753519367,3926.5
547.5,383,0.0009881077071787275,0.9163430232554675,0.1037109375,15.96871946454048,807.98,3921920,-0.007642414208385162,193,5000.0,1.609072272479534,1.1819105160422623,5.0826065057790615,3827.5
522.5,384,0.0009335697301201447,0.8968332458287478,0.1022705078125,15.968719214200974,815.28,3932160,-0.0069339984282123625,193,5000.0,1.6095863699913024,1.3609421584755181,4.889348186771309,3871.0
500.0,385,0.0011144822218289332,0.9364554956555367,0.129443359375,15.968719226121902,781.11,3942400,-0.00828298538508534,193,4975.0,1.6148139260709287,0.7401502314023674,3.759272581515018,3574.0
