value_loss,episode_length,policy_loss,policy_entropy,epoch_idx,P01:episode_rewards,approx_kl_divergence,frames,fps,clip_fraction,grad_norm,PMM:episode_rewards,explained_variance,advantage_norm,P09:episode_rewards
0.009083175389787358,338.18,-0.001350828837166773,1.6437867350876332,91,0.0,0.002993213921888582,931840,392,0.2613037109375,0.053975183382661475,159.25,1.1175870895385742e-08,15.968717557191848,452.50000000000017
0.009821261682009207,352.26,-0.0017944697519851616,1.663265459984541,92,25.0,0.0030969447756206137,942080,390,0.2794677734375,0.055346204844364456,200.75,1.862645149230957e-09,15.968717533349992,500.0
0.008571101252982771,346.45,-0.0011863143474329263,1.67301210090518,93,25.0,0.0030984241325541007,952320,388,0.249072265625,0.05096283161095412,196.0,1.3411045074462891e-08,15.968717753887177,500.0
0.008823406436385994,342.93,-0.001419089803675888,1.6752717927098275,94,25.0,0.0030602366688981418,962560,386,0.257568359375,0.05371299150633792,172.75,5.215406417846679e-09,15.968717151880265,377.5000000000002
0.010107595931913238,349.99,-0.0015480699461477344,1.7049164436757565,95,25.0,0.0033105160780252164,972800,384,0.261474609375,0.053842581060226456,182.75,-2.3469328880310058e-08,15.968717724084854,377.5000000000002
0.00844372053816187,348.28,-0.0012023163893900347,1.731204978376627,96,25.0,0.0033441699996501484,983040,382,0.2757568359375,0.05223170107352023,176.75,-1.0058283805847169e-08,15.968717688322068,327.5000000000002
0.009074122967467702,344.7,-0.0015496035273827146,1.7715858921408654,97,25.0,0.0029131318090321657,993280,381,0.266162109375,0.05548037539878427,174.5,8.940696716308593e-09,15.968717873096466,325.0
0.009321872419968713,330.99,-0.0017482489962276303,1.7639199897646904,98,25.0,0.0034244697801796065,1003520,379,0.2666015625,0.05494752432210923,158.75,-2.6077032089233397e-09,15.968717628717423,277.5000000000002
0.007100445861674132,323.91,-0.001186917692393763,1.748058058321476,99,25.0,0.0034280383996645016,1013760,377,0.301904296875,0.05098107257561343,148.25,-1.564621925354004e-08,15.968716156482696,302.5000000000002
0.007292927934940963,325.45,-0.0013072888519673142,1.7025798365473748,100,25.0,0.0029022036814467357,1024000,375,0.238623046875,0.050860871078952194,140.25,1.3411045074462891e-08,15.968717575073242,302.5000000000002
0.007146038145037892,334.0,-0.0008970539551228285,1.646663163602352,101,25.0,0.0027940721774029954,1034240,373,0.2180908203125,0.05200455307983294,131.75,6.7055225372314455e-09,15.96871730685234,327.5000000000002
0.007002870057658583,339.91,-0.0014723414773470723,1.576078074425459,102,25.0,0.0031936721800548185,1044480,371,0.2720947265625,0.047317887954300364,130.5,5.587935447692871e-09,15.968717551231384,255.00000000000043
0.006375517815376952,344.35,-0.0011491544686577982,1.5061724111437798,103,25.0,0.003465241349408643,1054720,370,0.211376953125,0.04600848166420631,138.75,-8.195638656616212e-09,15.968717604875565,305.00000000000045
0.008050111113516323,348.62,-0.0010182074704061961,1.506401962041855,104,25.0,0.0024859939904104066,1064960,368,0.19951171875,0.047842948790124115,139.25,0.0,15.968717640638351,252.50000000000023
0.007890684190624598,348.47,-0.000989455783565063,1.4768640086054803,105,50.0,0.002556405634788916,1075200,366,0.21025390625,0.047579041250171636,145.75,0.0,15.96871685385704,252.50000000000023
0.008935071642736148,361.37,-0.0007561180060292827,1.492193503677845,106,50.0,0.0019029884671567742,1085440,365,0.146923828125,0.04509311651924473,160.75,-1.080334186553955e-08,15.96871749162674,275.0
0.00807182796967254,350.32,-0.0012025865875330056,1.5306338213384152,107,25.0,0.003303968950626768,1095680,363,0.2525146484375,0.045811121179150406,159.75,1.3783574104309083e-08,15.968717330694199,305.00000000000045
0.004413580105446613,337.73,-0.0015198973695078166,1.4730573564767837,108,0.0,0.003002882179973199,1105920,362,0.2245849609375,0.04326732799705656,140.25,8.568167686462402e-09,15.968692755699157,305.00000000000045
0.003961504260894344,317.16,-0.0009592606089427136,1.4438866168260573,109,0.0,0.003931471978148693,1116160,360,0.2850830078125,0.03965227234594291,105.0,1.601874828338623e-08,15.96871457695961,230.0000000000004
0.005438436466738495,316.77,-0.0010413961565063801,1.628279982507229,110,0.0,0.0039005008737831304,1126400,359,0.3257080078125,0.048824921585886485,87.0,-1.3411045074462891e-08,15.968717366456985,175.0
0.005613975565847795,318.91,-0.00121521486871643,1.6104863658547401,111,0.0,0.0034430991265082867,1136640,357,0.2498046875,0.04868501580896224,86.5,7.450580596923828e-09,15.96871749162674,152.50000000000023
0.007539916486712173,326.14,-0.001032411576306913,1.6249789699912072,112,0.0,0.0027037352540219216,1146880,356,0.234814453125,0.05051057040704522,102.5,-1.4528632164001465e-08,15.968717700242996,200.0
0.00848168613119924,331.29,-0.0014450071328610647,1.632637094706297,113,0.0,0.002805292816083238,1157120,355,0.2320068359375,0.050583222068261456,124.0,8.568167686462402e-09,15.968717736005782,230.0000000000004
0.00731871289162882,336.73,-0.0014226118355509243,1.6001536764204503,114,22.500000000000007,0.0036278968073702343,1167360,354,0.3041748046875,0.051098356636979404,134.0,-8.195638656616212e-09,15.968717378377914,275.0
0.007621788951405506,340.63,-0.0013895761403546203,1.623622728139162,115,25.0,0.0029141368309865356,1177600,353,0.21953125,0.04908582725965863,138.75,5.215406417846679e-09,15.968717229366302,252.50000000000023
0.0076024283101219226,339.75,-0.0017224614304723219,1.6176120154559612,116,25.0,0.003970498340618178,1187840,352,0.34326171875,0.0550032592088444,128.75,-7.450580596923828e-09,15.968716651201248,225.0
0.007070555075370066,339.55,-0.001424640237019048,1.618558831512928,117,25.0,0.00302603455861572,1198080,350,0.264111328125,0.05156897025823447,133.25,7.82310962677002e-09,15.968717437982558,225.0
0.005757597599978226,332.88,-0.0008482509620080236,1.6710932590067387,118,25.0,0.002662549827687144,1208320,349,0.2431396484375,0.05344945759030303,130.75,1.080334186553955e-08,15.968715780973435,227.5000000000002
0.0057790044278590354,323.61,-0.0012312383551034145,1.6835297025740146,119,0.0,0.003073375271583245,1218560,348,0.2643310546875,0.052056113341163356,110.0,-8.940696716308593e-09,15.968715190887451,225.0
0.005049399120616726,314.57,-0.0010593128230539151,1.6457518078386784,120,0.0,0.003694802539371267,1228800,347,0.287841796875,0.050977874651848866,92.0,-1.2293457984924316e-08,15.968716448545456,200.0
0.008842425259899755,317.9,-0.0020601925305527404,1.7117142960429192,121,25.0,0.0033795219976241243,1239040,346,0.2905517578125,0.052757675225895674,99.0,-1.7881393432617187e-08,15.968717670440673,200.0
0.010146061822160846,327.22,-0.0010172088041144889,1.7053015746176243,122,25.0,0.0027165060364893632,1249280,345,0.1965087890625,0.053469736250410814,136.0,4.8428773880004884e-09,15.968717843294144,227.5000000000002
0.009737106893135205,336.28,-0.0008840735972626135,1.7163128457963466,123,25.0,0.0034208661708362343,1259520,344,0.25712890625,0.052704464836217345,165.25,-4.8428773880004884e-09,15.968717634677887,327.5000000000002
0.009869880356563953,342.75,-0.0015444525153725408,1.7363816171884536,124,47.50000000000001,0.0027541245046904805,1269760,343,0.2653564453125,0.05522095689003657,182.75,1.4156103134155273e-08,15.968717652559281,377.5000000000002
0.008678895587036096,337.07,-0.0010694158565456747,1.7275481671094894,125,25.0,0.0024198161108756723,1280000,343,0.217578125,0.05343504150260692,158.0,7.450580596923829e-10,15.968717539310456,300.0
0.007313873724177711,329.93,-0.0011928437070309883,1.6936304442584516,126,22.500000000000007,0.00304654062397276,1290240,342,0.2798828125,0.052380083456778734,142.25,1.2293457984924316e-08,15.968712705373765,275.0
0.006909080544028256,324.38,-0.0010611572477500885,1.6914639934897422,127,22.500000000000007,0.0031452560145567078,1300480,341,0.2529296875,0.05056082526510021,133.75,1.6391277313232423e-08,15.968715834617615,275.0
0.009608075579672004,321.04,-0.0011654067180643323,1.6492765113711356,128,0.0,0.002630078405820768,1310720,340,0.2279296875,0.05203004433185645,129.5,-1.4901161193847657e-09,15.968717801570893,250.0
0.012257997041160706,325.12,-0.0014807831572397844,1.6569834120571614,129,25.0,0.0027481819136653484,1320960,339,0.2499755859375,0.056641837449847535,152.0,4.097819328308106e-09,15.968717783689499,275.0
0.010792589820630383,330.13,-0.0014491176287265261,1.6928465791046619,130,25.0,0.0030573217413120803,1331200,338,0.2281005859375,0.0548753165448798,175.25,-9.685754776000977e-09,15.968717712163926,325.0
0.012640836421269341,337.13,-0.0022933581290999427,1.6187932252883912,131,50.0,0.0026798309944410905,1341440,337,0.251611328125,0.055261952675065895,210.75,-1.2665987014770507e-08,15.968717855215072,355.00000000000045
0.01186111183706089,339.9,-0.0012062601825164165,1.62166807949543,132,50.0,0.002841001313004199,1351680,336,0.217724609375,0.05425655976180872,217.0,-5.215406417846679e-09,15.96871775984764,402.5000000000002
0.010662569492706098,333.97,-0.001275671962866909,1.601945946365595,133,75.0,0.002131055206552901,1361920,336,0.2090087890625,0.05601081272299667,213.0,-7.078051567077636e-09,15.968717962503433,350.0
0.012200453318655491,333.86,-0.00105608756057336,1.6393496163189412,134,75.0,0.0022668401260716566,1372160,335,0.1912109375,0.053937238634477636,202.75,1.862645149230957e-08,15.96871775984764,325.0
0.013044914963029442,330.35,-0.001192938433814561,1.6309827744960785,135,97.5,0.002117880775494996,1382400,334,0.20419921875,0.0551966621477001,194.0,-1.4901161193847657e-09,15.96871766448021,300.0
0.013190354811376892,338.86,-0.001050319338173722,1.6253764353692532,136,125.0,0.0018430695520805784,1392640,333,0.1582763671875,0.05304158780838204,212.75,1.4901161193847657e-09,15.968717885017394,300.0
0.0135393150994787,341.89,-0.0012359086111246142,1.6226221382617951,137,120.00000000000001,0.0018238493434637349,1402880,333,0.1730712890625,0.05693753366457799,225.75,1.3783574104309083e-08,15.968717700242996,377.5000000000002
0.012501954927574842,351.67,-0.0009963751283066813,1.5961543679237367,138,125.0,0.0021146155755445762,1413120,332,0.180078125,0.05451597078549915,249.5,1.4901161193847656e-08,15.96871775984764,407.5000000000006
