P09:episode_rewards,model_prob_std,rollout_prob_std,advantage_norm,q_loss,frames,policy_entropy,epoch_idx,episode_length,explained_variance,grad_norm,P01:episode_rewards,PMM:episode_rewards,policy_gradient_bias_correction,policy_loss,avg_q_retraced,policy_gradient_loss,fps,avg_q_selected
0.0,0.05121545155710053,0.04544225064061938,0.004188729099728839,1.8111545303032555e-07,1281600,2.0944016838830612,178,3324.4,-2.419174436046964,0.0001389170295396728,0.0,0.0,-4.1948761216990435e-07,4.078917942524025e-06,-9.513886653044733e-05,4.498405572877409e-06,332,-9.896770631961598e-05
0.0,0.050740602134317955,0.04512154270707576,0.003951916290079392,1.6441697522258543e-07,1288800,2.095812057291389,179,3324.4,-2.2511264968525486,0.00013491660207071282,0.0,0.0,4.421094636597985e-07,8.304435025925232e-07,5.991433689543902e-05,3.8833401888642046e-07,332,5.7341741420104915e-05
0.0,0.05100516376272381,0.04555609929012945,0.003941544536640319,1.7085576573008544e-07,1296000,2.0948603300110205,180,3324.4,-2.5385703273063784,0.0001394980319776354,0.0,0.0,-1.7486123674188858e-07,4.1313066272932735e-06,0.00010446585455173863,4.306167884852901e-06,332,9.59399765733391e-05
0.0,0.05150578437092167,0.046533124234241545,0.004471536315931377,2.1578747575670146e-07,1303200,2.093142117955697,181,3324.4,-2.48505739671528,0.00014521848281028073,0.0,0.0,3.2286476046458405e-07,1.5614821758199191e-07,0.00016154782871410288,-1.6671660295023955e-07,332,0.00015549693683159383
0.0,0.051869138304646775,0.046437090839008016,0.0037069859978756453,1.569041660783143e-07,1310400,2.0918438669834187,182,3324.4,-2.751414616394926,0.0001217437676116935,0.0,0.0,-1.6294224892442294e-07,-5.313016150053622e-06,9.158568448839446e-05,-5.1500738738508205e-06,332,9.356647781258903e-05
0.0,0.05197140911800993,0.046745769137457496,0.004490175882589057,2.1535253667888502e-07,1317600,2.091220673710581,183,3324.18,-2.4588984370893905,0.00015571997242000722,0.0,0.0,-2.1180193931919735e-07,-2.1477829157963884e-06,-7.639183091499144e-05,-1.9359809611452577e-06,332,-7.53235628484444e-05
0.0,0.05216074245711748,0.046513990941947976,0.00379406327464548,1.540773583080825e-07,1324800,2.0905526238671284,184,3324.18,-2.43521680068574,0.0001235371207985506,0.0,0.0,9.135032708515609e-08,2.760434622840421e-06,1.2059221931409296e-05,2.669084542348259e-06,332,6.7868254186739854e-06
0.0,0.05160220071269328,0.046187964448527914,0.004275442130944357,1.9925351952204596e-07,1332000,2.0922069224667927,185,3324.18,-2.4497606039189157,0.00016163606335232604,0.0,0.0,2.499770958703595e-07,-7.285178142797964e-06,5.851997757864174e-05,-7.535155329944868e-06,332,6.556237396824467e-05
0.0,0.05239765438384244,0.047331156556213665,0.003883194332325181,1.5874257822520326e-07,1339200,2.0897540103253864,186,3324.18,-2.395898792516618,0.0001275831189254,0.0,0.0,-3.3406922987682244e-07,2.4102754753400974e-06,-0.00013612162055482807,2.7443446068294485e-06,332,-0.00013670164515692778
0.0,0.05282347169916624,0.047436457461918935,0.004169168803882761,1.8605474114252726e-07,1346400,2.088184580727229,187,3324.18,-2.410662212592584,0.00014667629098989856,0.0,0.0,7.023058654314157e-07,1.2752934352101392e-06,-0.00015990484551568643,5.729875575133317e-07,332,-0.00016127344915702372
0.0,0.05302346274084239,0.04759240909050855,0.0041496254701786995,1.8671564938731978e-07,1353600,2.0872635018257863,188,3324.18,-2.3392981134749276,0.00014277170451056486,0.0,0.0,7.072650352998831e-07,5.060798616767519e-06,-0.00018113216733471116,4.35353353001545e-06,332,-0.00018428919918397048
0.0,0.05322657740392695,0.047682414450882046,0.003977874422563429,1.7664713132332003e-07,1360800,2.086394545829256,189,3324.36,-2.5813612279810547,0.00014035615564012715,0.0,0.0,-1.8613947144525003e-07,2.8366009379512853e-06,-0.0002793666757696314,3.022740379300932e-06,332,-0.0002772287981223502
0.0,0.05284392707779136,0.0475818588102739,0.00386538027228588,1.637306240541403e-07,1368000,2.087508324763131,190,3324.36,-2.603015976529273,0.00013784813473036923,0.0,0.0,1.2293222697456967e-07,8.970327745802535e-06,-0.00020043567329262185,8.847395516251215e-06,332,-0.00020471943194053663
0.0,0.05309294060153502,0.0477599195140616,0.003951280841446191,1.6501508305998746e-07,1375200,2.086561776762286,191,3324.36,-2.4922617586280307,0.00014680856987676148,0.0,0.0,1.0755647202120385e-07,6.371206259534538e-06,-0.0001900543414616569,6.263649718149842e-06,332,-0.0001958242075598868
0.0,0.05351817904380223,0.04797685026900755,0.0040670076306945045,1.6963038846899594e-07,1382400,2.0850850463008124,192,3324.36,-2.1388814587220946,0.00013396430090225792,0.0,0.0,-4.607428900885507e-08,4.066890751968934e-06,-0.000204861363474383,4.112965047834667e-06,332,-0.0002061527556557372
0.0,0.053747533049506996,0.0483712637611271,0.0038147580843358535,1.5916569001467535e-07,1389600,2.084148006068508,193,3324.36,-2.3373786482365446,0.00013231213217152586,0.0,0.0,2.750302102057424e-07,3.042222601688505e-06,-0.0001829067480814904,2.767192359501649e-06,332,-0.00018500759355204576
0.0,0.05383955990279675,0.048401446956746946,0.004291910579780402,1.8798094956675445e-07,1396800,2.083827744968354,194,3324.4,-2.137841293871718,0.00014299544196926306,0.0,0.0,2.0257562169428305e-07,-8.176227983542632e-07,-0.0002480100119872212,-1.0201983592312576e-06,332,-0.00023996095270107347
0.0,0.05397409505605028,0.04888497780663547,0.003469383665311234,1.3008084013353717e-07,1404000,2.083339955910804,195,3324.4,-2.4311996803397227,0.00011339195037449323,0.0,0.0,4.973866998495751e-08,7.548104925557925e-06,-0.0002685267320757029,7.498366279298235e-06,332,-0.000273066008672089
0.0,0.053618049360516055,0.04836260421758409,0.004009640079568185,1.7030275958533395e-07,1411200,2.084294816041119,196,3324.4,-2.3177230072510304,0.00014929951308401197,0.0,0.0,5.903945191200604e-07,6.663105380797543e-06,-4.677099841699081e-05,6.072710938522025e-06,332,-5.5987347754409874e-05
0.0,0.05438468643891509,0.04894087696695247,0.003714400556897355,1.448907804799264e-07,1418400,2.0818593542236963,197,3324.4,-2.5288859235608214,0.00012519815703244394,0.0,0.0,-2.653185726769932e-09,3.855809502766269e-06,-8.259793958743604e-05,3.8584625688386585e-06,332,-8.549095097135813e-05
0.0,0.05457648467060631,0.04943495977842421,0.00392620660173528,1.7117275734687938e-07,1425600,2.081226879787193,198,3324.4,-2.6791545925253915,0.000132456168960204,0.0,0.0,4.4473006358994363e-07,8.71697209466861e-06,-4.544161669401013e-05,8.27224192004967e-06,332,-5.59765926411686e-05
0.0,0.054801246197647834,0.049504716939258356,0.003897953148270346,1.6177786962646952e-07,1432800,2.080342522433826,199,3324.4,-2.437368287964473,0.000126810095919047,0.0,0.0,8.322432091369736e-07,3.029111727101963e-06,-2.8121495165843045e-05,2.1968685393098904e-06,332,-3.0651982351995175e-05
0.0,0.05519618544594517,0.04946767986623975,0.0039201402261981955,1.6547402073905246e-07,1440000,2.0788275338354563,200,3324.32,-2.4865345395462852,0.0001291514105576682,0.0,0.0,-7.851620623178001e-08,7.893174815564406e-07,-6.493226635734693e-05,8.678336457170534e-07,332,-6.647082492265207e-05
0.0,0.05504620611849956,0.04966077389974128,0.0038424095250179546,1.5741711589784196e-07,1447200,2.079051976289068,201,3324.32,-2.3910627858127866,0.0001390456346047222,0.0,0.0,6.782561871703017e-07,3.887631003445682e-06,1.3557157893761882e-05,3.209374834856259e-06,332,8.64096535830865e-06
0.0,0.05523056047332902,0.04961992992487337,0.0037687386957270695,1.5719132191224034e-07,1454400,2.0783341037280976,202,3324.32,-2.6147550178898706,0.00013249022904606285,0.0,0.0,-4.6890763081949084e-07,1.202386609830928e-06,4.0512533740758e-05,1.6712941036411437e-06,332,3.733778664664465e-05
0.0,0.05567718539564382,0.050446755101105994,0.003963215736679674,1.6358043059308592e-07,1461600,2.076839357207692,203,3324.32,-2.3557504373599616,0.00012683152533052893,0.0,0.0,2.0458040912095675e-07,4.000431674270774e-06,-1.2561333827732829e-05,3.795851211872927e-06,332,-1.8339777425066287e-05
0.0,0.05576715688827256,0.050304537653509104,0.003462989952457729,1.3135838754268078e-07,1468800,2.0765012867867,204,3324.32,-2.422681805288035,0.0001132425802437968,0.0,0.0,-1.2035377736401432e-07,-2.938453266920313e-06,-4.576001064877902e-05,-2.8180994620648502e-06,332,-4.288672968278609e-05
0.0,0.055874095824867416,0.05073135256998871,0.004127988691038881,1.763276595086822e-07,1476000,2.0761489493190926,205,3324.52,-2.432307729002029,0.00013843927603334204,0.0,0.0,4.67094591519829e-07,3.6700403505600396e-08,-2.9462209192410055e-05,-4.303942555921707e-07,332,-3.099228983320779e-05
0.0,0.056019371988636164,0.050740214314252616,0.0032573687640066805,1.1070836024961932e-07,1483200,2.0755172467610192,206,3324.52,-2.3058762926052485,0.0001068436334430326,0.0,0.0,-5.162687789523925e-07,-9.041793228873878e-07,-6.20787688927839e-05,-3.8791057524624434e-07,332,-5.9924670336635075e-05
0.0,0.05518322806416089,0.049821369142601726,0.003915832221163708,1.5416106627913158e-07,1490400,2.078187881563076,207,3324.52,-2.421969676057182,0.0001416098808926461,0.0,0.0,-3.496785433181999e-08,-4.758603042454953e-06,2.2447373493589843e-05,-4.723635209873142e-06,332,2.7439661466893066e-05
0.0,0.05621899525265372,0.05099468331621398,0.0037905744362219675,1.5880216269476615e-07,1497600,2.074542537009905,208,3324.52,-2.802082286041881,0.00012670369282539141,0.0,0.0,-4.068148651768072e-08,3.5066591394003433e-06,-0.00020737745058070127,3.54734067544525e-06,332,-0.00020913078907965215
0.0,0.05645361888291383,0.051498616568882154,0.003916063272346812,1.6510494116608155e-07,1504800,2.073494452635447,209,3324.52,-2.5806030745086845,0.0001308087506068979,0.0,0.0,4.6437544178566405e-07,8.467392614172109e-06,-0.00018536564668263759,8.003017049807786e-06,332,-0.00019202011011792045
0.0,0.0566010834678771,0.05134179257206303,0.0037749315594232434,1.53770196931849e-07,1512000,2.0726820107080317,210,3324.52,-2.539087523729713,0.00012910410972014327,0.0,0.0,2.463446839519698e-08,4.153323092300605e-06,-0.00017690884681106732,4.1286884698918405e-06,332,-0.00017902294993106166
0.0,0.05706044553968555,0.05158224779306165,0.003958017997336836,1.6622146973094073e-07,1519200,2.0708347126037356,211,3324.55,-2.389349720962292,0.00013900462694616225,0.0,0.0,-7.290315582209419e-08,2.8517459464335286e-06,-0.00012526931818306904,2.924649055436086e-06,331,-0.00013050673699032
0.0,0.05697524641196997,0.05131927871509953,0.0036712471768999147,1.4011332747765104e-07,1526400,2.0710098142346376,212,3324.55,-2.228910481559221,0.00012282443761323783,0.0,0.0,-9.75499898359393e-09,4.72265579513904e-07,-5.9446228834465814e-05,4.820205536782826e-07,331,-5.9291248730874065e-05
0.0,0.0570895274634419,0.05160677861121714,0.003656897918430832,1.45749844929701e-07,1533600,2.070601919299711,213,3324.55,-2.541965966997323,0.0001305085819555188,0.0,0.0,-1.7412927810522718e-07,-3.162494952204818e-06,-6.83397356451245e-05,-2.988365787299386e-06,331,-6.57156719868605e-05
0.0,0.057898853886872534,0.052325984118210656,0.003936467937966218,1.6134590281080726e-07,1540800,2.067653572095765,214,3324.55,-2.5400960888843684,0.0001251940693014557,0.0,0.0,-2.0309074860382987e-07,-2.5832723077017015e-06,-0.00016802073249339497,-2.3801815907951264e-06,331,-0.00016426883243043667
0.0,0.05819041981169629,0.0526831294640544,0.003490409288372445,1.3092333391682243e-07,1548000,2.066453076913243,215,3324.55,-2.3632434135249683,0.00011127618656277686,0.0,0.0,-4.19993190532642e-08,3.124276271499921e-06,-0.00015782047429416663,3.1662756149766814e-06,331,-0.00015985611530947523
0.0,0.058229259849481636,0.052741876518127145,0.004369229751690807,1.935651038092101e-07,1555200,2.0662070386245768,216,3324.66,-2.338545101231368,0.00014803012670754501,0.0,0.0,-1.0502756681080056e-07,1.144917315389434e-06,-0.00012655879933444665,1.2499449552426068e-06,331,-0.0001250987494202469
0.0,0.05846070968166547,0.05279829011683071,0.0033427016407718865,1.1658160333340594e-07,1562400,2.0653351793087347,217,3324.66,-2.331449631430485,0.00010965716172567186,0.0,0.0,-1.1372023429525897e-07,5.000407130974391e-06,-0.00012066951803226392,5.114127301965556e-06,331,-0.00012539411873769649
0.0,0.05805107622274331,0.05217709091255471,0.0035868428847456862,1.3425573353614038e-07,1569600,2.0664343060482113,218,3324.66,-2.1483254442091977,0.00012089165229364503,0.0,0.0,1.8113640852036716e-07,-4.009635552727611e-07,2.6394676816048504e-06,-5.820999369496975e-07,331,2.4229768977481807e-06
0.0,0.058535285313322985,0.05283614237649889,0.0036067232077481794,1.4283249060403695e-07,1576800,2.0647729312080556,219,3324.66,-2.368028964144843,0.00012215634782075226,0.0,0.0,-6.579076476245532e-07,2.0859373928501453e-06,-0.00012524387901219588,2.743845024438707e-06,331,-0.000125770964723379
0.0,0.05878491560348854,0.05279043777626745,0.003833546231099538,1.5352545748537522e-07,1584000,2.0638390797898425,220,3324.66,-2.227572834316987,0.00012692663708476734,0.0,0.0,3.172581823235846e-08,1.3484998938176236e-06,-0.00013006278718508748,1.3167740429548845e-06,331,-0.00012877621416311968
0.0,0.05873147422043735,0.05284908859482991,0.0037066622469072216,1.490650934911375e-07,1591200,2.063973422633908,221,3324.66,-2.3892132962806514,0.0001273640108360901,0.0,0.0,-5.198703017628148e-08,-7.445003885205424e-07,-0.00018154314757555854,-6.925134254857686e-07,331,-0.0001780397194274955
0.0,0.059054149838125035,0.0535215688392855,0.00367160174040008,1.421859128373303e-07,1598400,2.062696361434523,222,3324.68,-2.386098541582703,0.00012102777787631641,0.0,0.0,4.529199964982875e-09,4.522158852937562e-06,-0.00023325071306625093,4.517629592080401e-06,331,-0.0002335654489926253
0.0,0.05908751674981975,0.05340643176631558,0.0035236486827458185,1.27812347825675e-07,1605600,2.062327517330962,223,3324.68,-2.2683483154843094,0.00012133537055974244,0.0,0.0,1.1820214351267904e-07,4.475168836450239e-06,-0.00018399950810932736,4.3569666465267125e-06,331,-0.00018754725570356185
0.0,0.05920835715467258,0.053435566655641024,0.003815711112508166,1.5569132396628165e-07,1612800,2.061696518394682,224,3324.68,-2.483978591835688,0.00013922161635048787,0.0,0.0,-2.4266803810395087e-07,-1.9274099196399415e-06,-0.000149112151338635,-1.684741826940649e-06,331,-0.0001452219362320085
0.0,0.0597564844012497,0.05414064431385624,0.003945463590567843,1.602429795786986e-07,1620000,2.059761856794357,225,3324.68,-2.634163472652436,0.00013389759836780573,0.0,0.0,2.901149946893829e-07,4.973519349152505e-06,-0.000261848667059461,4.68340431736925e-06,331,-0.0002636701395691951
0.0,0.05992164045099229,0.05491482510039258,0.0033948891811693706,1.2978545477155858e-07,1627200,2.0589867182572683,226,3324.68,-2.7273053376258365,0.00010956373382318967,0.0,0.0,-1.786282876339377e-07,1.2611499392696551e-05,-0.00017863297542900246,1.2790127654058315e-05,331,-0.00019164044951428387
0.0,0.05995967322191785,0.054690541878401756,0.004132037181481128,1.8282867942987298e-07,1634400,2.0586913223115224,227,3324.63,-2.5513276845358663,0.0001369095159298574,0.0,0.0,4.045155550399509e-07,3.992889969053761e-06,-0.00010236448424493455,3.5883743534744395e-06,331,-0.00010586540035768893
0.0,0.06006618182696053,0.05454576138563538,0.0034741329863466073,1.3373343859581555e-07,1641600,2.0581705879937062,228,3324.82,-2.596460096836211,0.00011435914033872523,0.0,0.0,-4.3079996135880806e-07,-4.418867404646454e-06,-0.00016636081949879613,-3.98806744085527e-06,331,-0.0001593107598505788
0.0,0.05981397130235872,0.05412910477898857,0.003612887274930328,1.4080758827286517e-07,1648800,2.0589791739523093,229,3324.82,-2.6606481898288243,0.00013015693554350758,0.0,0.0,1.2311773770723575e-07,8.180056120924557e-07,-0.0001545788048483869,6.948877633751477e-07,331,-0.00015257705482572272
0.0,0.06002490534728009,0.05458051753121985,0.0038349972589978723,1.6537424552972326e-07,1656000,2.058158870963823,230,3324.82,-2.6234984408263813,0.00014021259169196858,0.0,0.0,-3.9900306819238275e-07,2.40437101781848e-06,-0.00029530300917906936,2.8033740685565117e-06,331,-0.0002922768065804525
0.0,0.0600295581115735,0.05472793393940837,0.0038997775623584095,1.559868119686256e-07,1663200,2.058055792148151,231,3324.82,-2.443709660270227,0.00012374432580019865,0.0,0.0,3.6166249479179265e-07,1.1610313290447264e-05,-0.00022883122467584345,1.1248650708280942e-05,331,-0.00023919432034164346
0.0,0.06020907919972188,0.054836628060817474,0.0035393807890922915,1.362624262929347e-07,1670400,2.057214671685582,232,3324.82,-2.5625566945331437,0.00011619113836697131,0.0,0.0,7.444568318248912e-08,3.351340286696219e-06,-0.0001675640513288575,3.2768945981869156e-06,331,-0.00016647871920999556
0.0,0.06013474096213935,0.0555610346376758,0.0037155093132332216,1.4652482019184188e-07,1677600,2.057352429927972,233,3324.69,-2.669697140001115,0.00012293217430096154,0.0,0.0,-3.1735725989563696e-07,4.342198525490757e-06,-0.00017216945131364296,4.659555858491513e-06,331,-0.0001767489056827024
0.0,0.0601665331686911,0.05514601257688823,0.003417934365093181,1.2002515510428664e-07,1684800,2.057167112016804,234,3324.69,-2.3975796339846167,0.00011441558219718472,0.0,0.0,3.0391798773120817e-07,4.90001246191771e-06,-5.151305001737411e-05,4.596094507719867e-06,331,-5.852656737181585e-05
0.0,0.059984656595600344,0.054862655369742296,0.0036284974186155186,1.3774571830438582e-07,1692000,2.0575801215411493,235,3324.69,-2.642882990149594,0.00012777745515589627,0.0,0.0,-1.0214463528906187e-07,-4.222599084866059e-06,-1.963349683576602e-05,-4.1204544037582025e-06,331,-1.4451677392178792e-05
0.0,0.06046763376712246,0.05580545685909412,0.0036787470849354077,1.445324644003838e-07,1699200,2.0559012024554,236,3324.69,-2.80721345818232,0.0001226610578429539,0.0,0.0,-1.0110223440624885e-07,1.9770975260329316e-06,-0.00012988346726502332,2.0781996795020657e-06,331,-0.00013038800871544045
0.0,0.06098963710592774,0.056513584832261717,0.003554039011994579,1.3736350788600924e-07,1706400,2.0538195106907495,237,3324.69,-2.764233637278673,0.00012003554562644298,0.0,0.0,5.287817630166303e-08,4.8113044129097205e-06,-0.0001164795096604384,4.758426398562353e-06,331,-0.0001231366148686077
0.0,0.06096994507821307,0.05586046830558824,0.004191513783566373,1.856127034776429e-07,1713600,2.0537549980954517,238,3324.69,-2.6733399934191553,0.0001443643983094714,0.0,0.0,1.1122945216167338e-08,1.007681699260527e-06,-0.00012648574236652258,9.965587670854971e-07,331,-0.00012606360174655738
0.0,0.06128215892420936,0.05610527313408004,0.0034754766958099673,1.3050664851055344e-07,1720800,2.0523984696955107,239,3324.68,-2.709371864347862,0.00011722068326812058,0.0,0.0,-2.677302927229469e-07,-4.373708820798808e-06,-0.00018250018668728758,-4.105978599546178e-06,331,-0.000175312783733211
0.0,0.06111202707987219,0.05591696148900878,0.003504453266643741,1.2529780414754085e-07,1728000,2.052673000873081,240,3324.68,-2.4521101564074326,0.00011940135252992247,0.0,0.0,8.94674422871126e-08,1.8110322054922343e-06,-0.00023991945445549578,1.7215647517264732e-06,331,-0.00023715380568145995
0.0,0.06124659185061262,0.05637718446035352,0.0036681322083579344,1.4024989089384076e-07,1735200,2.052236956632327,241,3324.68,-2.7086935711758477,0.000138561249832322,0.0,0.0,-3.0108047626203274e-07,5.009831226787911e-06,-0.00030912754296300666,5.3109118071588335e-06,331,-0.0003109784028419243
0.0,0.061541533659473464,0.05658289326877189,0.0038320121654770068,1.4870404973354247e-07,1742400,2.0511350868839435,242,3324.68,-2.3301464055092245,0.0001269293600019233,0.0,0.0,2.2268642390476977e-07,8.058340477950565e-06,-0.0002974665427628828,7.835653970489517e-06,330,-0.0003016016783165652
0.0,0.06174097475593085,0.056981994342932434,0.003199126621409928,1.1084560507794168e-07,1749600,2.050236930758578,243,3324.68,-2.439068666164149,0.000104612762137499,0.0,0.0,-1.586369209138344e-07,1.1568506592273207e-05,-0.00023680366516596178,1.1727143554835958e-05,331,-0.00024747033546377597
0.0,0.06172702605452634,0.05745471180024224,0.0038122403477923897,1.5011469377843073e-07,1756800,2.050300448393523,244,3324.64,-2.5666515743682283,0.00012436295110542054,0.0,0.0,-7.402747029437537e-08,5.450403543840821e-06,-0.00010015716147235945,5.524431053079973e-06,330,-0.00010480167953981006
0.0,0.06182829286459657,0.0571716253069185,0.0032538054528136167,1.1332781239941046e-07,1764000,2.0497651825253924,245,3324.64,-2.5504319668099993,0.0001090891136333842,0.0,0.0,6.825049878201643e-08,1.839672052389529e-06,-5.181466165465409e-06,1.7714215098050899e-06,330,-8.829009335088017e-06
0.0,0.06122800722959693,0.05650862468391775,0.003771432488978096,1.4593867335857295e-07,1771200,2.051835790402675,246,3324.64,-2.550105569356333,0.00014442256666528304,0.0,0.0,9.616175966037513e-08,-1.2557072958922313e-06,9.984126865144989e-05,-1.351869054684494e-06,330,9.889527911052928e-05
0.0,0.061977705008217275,0.057496939898719866,0.003464878974685682,1.1916839538061468e-07,1778400,2.0492434717076167,247,3324.64,-2.4132726346027287,0.00011627881974057373,0.0,0.0,-1.4331423275699025e-07,4.1135699358265904e-06,2.9733296082081468e-05,4.256884206637233e-06,330,2.1128296784414463e-05
0.0,0.0619107444779504,0.057446660458617814,0.003524811905981214,1.3080620792904265e-07,1785600,2.0494676371541605,248,3324.64,-2.6025145054573104,0.00011708682030338994,0.0,0.0,-1.1399675837695965e-07,9.68230321744171e-08,1.966209785489198e-06,2.1081976635819893e-07,330,3.5731578695050602e-06
0.0,0.06209322122526824,0.05782409651820898,0.003763511274732149,1.457197027084482e-07,1792800,2.0486023095423587,249,3324.64,-2.641747109081064,0.00012709668958973128,0.0,0.0,2.49686172044965e-07,-6.254617718450523e-08,-3.8498684196193614e-05,-3.122323871154726e-07,330,-4.083484247872691e-05
0.0,0.0624812595915818,0.057984526112734795,0.003552093503152256,1.330136790434451e-07,1800000,2.0469933561294797,250,3324.78,-2.8468841917931087,0.00012084431764276722,0.0,0.0,-6.379544981595055e-09,2.3585783905234942e-06,-9.342517954943711e-05,2.364957890898091e-06,330,-9.709585804647947e-05
0.0,0.06214650275097007,0.057784992632352636,0.0035036119645126974,1.2337458964672974e-07,1807200,2.0481329769463765,251,3324.78,-2.446996547551383,0.00012250464196854314,0.0,0.0,1.7229053240269774e-07,3.5900317134661918e-06,3.679483449724826e-05,3.417741195159167e-06,330,3.223900467726289e-05
0.0,0.062379793694252686,0.05789081808061354,0.0036535379853993954,1.446506829101213e-07,1814400,2.0473097940601375,252,3324.78,-2.718846011388869,0.00013467693460934298,0.0,0.0,8.015395867315655e-09,-7.574561449592047e-06,-2.1509705046011452e-05,-7.582576841150994e-06,330,-1.2007902518963954e-05
0.0,0.06286041850859801,0.05849242819059226,0.0037378252165979663,1.381076996511053e-07,1821600,2.0455222962299984,253,3324.78,-2.4010227537580895,0.00011961944566454203,0.0,0.0,3.0582457389308426e-07,1.316688252328522e-06,-0.00013949959475847583,1.0108636127952986e-06,330,-0.00013647840135061213
0.0,0.06315373124702582,0.05862873648766369,0.0032304401807616363,1.1269502270025215e-07,1828800,2.044261192111742,254,3324.78,-2.6405136218808947,0.00010811931972562082,0.0,0.0,2.076691028537631e-08,2.3500723731687563e-06,-0.00011223038805061901,2.3293055739368393e-06,330,-0.00011595658866279712
0.0,0.06344971715546553,0.05894548884474688,0.003801784961787422,1.4213074911969177e-07,1836000,2.042866851290067,255,3324.67,-2.5302004741345128,0.00011915820791357028,0.0,0.0,1.348342684311926e-08,-4.698925748260853e-06,-0.00020372310039290046,-4.712409114659976e-06,330,-0.00019454978783053938
0.0,0.06358358273248153,0.059064659784799294,0.0032697866089018706,1.0919604931944813e-07,1843200,2.042260544363153,256,3324.67,-2.789038960966799,0.00010861737639348994,0.0,0.0,-8.474370346366389e-08,7.63571942308896e-06,-0.00019792327824193334,7.720463221066557e-06,330,-0.00020481931178187432
0.0,0.06293076961035175,0.05814962359386737,0.0036394826185744173,1.3597382940639334e-07,1850400,2.04467620783382,257,3324.67,-2.5694889634500737,0.00012658679505383848,0.0,0.0,1.8463662760884986e-07,1.0842533820882712e-06,-4.070893810810876e-05,8.996167593669311e-07,330,-4.131552014978742e-05
0.0,0.06383141348719912,0.059306856786694236,0.0035072537486163635,1.2500230746992594e-07,1857600,2.041326281652249,258,3324.67,-2.5893922200720145,0.00011804619158080665,0.0,0.0,-7.343841404752205e-08,-1.7960523147515777e-06,-0.00012799349029239633,-1.7226138753060178e-06,330,-0.00012426242411745793
0.0,0.0641513324458781,0.05953047945419485,0.0035174621968354735,1.2742873600527907e-07,1864800,2.039801662975403,259,3324.67,-2.711505585330475,0.00011691763060412926,0.0,0.0,-9.346214727780673e-08,1.6286224454424182e-06,-0.00011093479355440453,1.722084474408475e-06,330,-0.0001123097951036401
0.0,0.06427186446944398,0.059713296991521635,0.0036239298591150037,1.3197221720371405e-07,1872000,2.0392725071263693,260,3324.67,-2.766444519531159,0.00012182623029004723,0.0,0.0,6.695112095692642e-08,3.620129846007825e-06,-0.00014518663261927912,3.5531787488451975e-06,330,-0.0001464920801855543
0.0,0.06429306685165675,0.05959030274809314,0.003397631862166303,1.1732722882324589e-07,1879200,2.039126305214312,261,3324.61,-2.54093488824746,0.0001117475712933032,0.0,0.0,-8.506071613238397e-08,4.137939042794659e-06,-0.00011925149651608717,4.2229998633615044e-06,330,-0.00012249674731693917
0.0,0.06409013630960274,0.05938438411383205,0.0035330396502989557,1.25410484751859e-07,1886400,2.039833973015427,262,3324.61,-2.5452609306305805,0.00012189015229725624,0.0,0.0,2.2225206343141925e-07,2.637117953117627e-07,-1.2198366030666252e-05,4.1459638621985464e-08,330,-1.1920107630185307e-05
0.0,0.06397972198114509,0.05955523837062102,0.003596295770904463,1.6039152306168e-07,1893600,2.040165457044329,263,3324.61,-2.5877620927587386,0.00013095238990214615,0.0,0.0,-1.248872520365912e-07,-2.148493132074417e-06,1.3581231253962442e-05,-2.0236058728141318e-06,330,1.4314204518258058e-05
0.0,0.06447729357266946,0.06010886826315924,0.0036129664239583285,1.3573458828367835e-07,1900800,2.0382810632419335,264,3324.61,-2.6287732690809262,0.00011675449265388,0.0,0.0,2.821633696971324e-07,1.4379844631587114e-06,-1.4417244289729934e-05,1.1558210748612438e-06,330,-1.8276216073673215e-05
0.0,0.06488059746929341,0.060022524224653366,0.003172302496640773,1.0460591219170236e-07,1908000,2.0365597997487535,265,3324.61,-2.5177839439397767,0.00010554872904390286,0.0,0.0,1.0729678519597976e-07,-2.4260661762418695e-06,-6.0378697406984806e-05,-2.533362959022427e-06,330,-5.765213111596985e-05
0.0,0.06504673256228367,0.06064666416289077,0.0039051775249286684,1.507784098168467e-07,1915200,2.035634696540378,266,3324.56,-2.612837120531097,0.00012971543107015172,0.0,0.0,2.528445419072578e-07,8.14854790727323e-06,-3.704268416176171e-05,7.895703415906426e-06,330,-4.822723785366972e-05
0.0,0.06530407925781907,0.06061329663529124,0.0031663078828080356,1.0201852850410616e-07,1922400,2.0345545286287074,267,3324.56,-2.4666284457905587,0.00010655918459738976,0.0,0.0,-1.56986136388548e-08,-1.3895775518831792e-06,-1.0579939717871561e-05,-1.373878873548186e-06,330,-9.755048284964074e-06
0.0,0.0645641676146813,0.059815454642687525,0.003681863242690697,1.307007181683887e-07,1929600,2.0371479784622393,268,3324.56,-2.3362951587936864,0.00013437669600780794,0.0,0.0,6.41576024010256e-08,-6.614540647998211e-06,4.159400933011576e-05,-6.678698127095072e-06,330,4.696600693088921e-05
0.0,0.06570856060270988,0.06079649990725099,0.0033856520916350067,1.1835829998855375e-07,1936800,2.0326150486866634,269,3324.56,-2.4158578478265063,0.00010688279754794176,0.0,0.0,-1.017635840218848e-07,4.542115807964519e-06,-0.0001554580682646923,4.643879302401203e-06,330,-0.0001596003535880953
