policy_loss,explained_variance,P01:episode_rewards,fps,episode_length,value_loss,advantage_norm,epoch_idx,frames,P09:episode_rewards,PMM:episode_rewards,policy_entropy,grad_norm
-0.00983338812191505,0.6361169749498368,24.0,287,1045.83,0.03246611142065376,2.109755823612213,312,2496000,65.10000000000001,44.53,1.042801150083542,0.6573230684766755
-0.010767102092504501,0.5328313720226288,23.0,287,1041.33,0.03267706989310682,2.0835740333795547,313,2504000,64.10000000000001,43.14,1.0953834414482118,0.658824829221013
-0.016739403690371545,0.6962321376800538,20.7,287,1012.88,0.03684416764415801,2.242964105606079,314,2512000,64.0,41.42,1.0588450700044632,0.6866957860284897
-0.014097696900716983,0.5154209333658218,15.0,286,978.13,0.043014175780117514,2.4482099443674086,315,2520000,62.10000000000001,38.93,1.0209516823291778,0.7603145308228569
-0.0030390033719595523,0.4363211292028427,2.0,286,819.78,0.030364005303708835,2.0870818495750427,316,2528000,57.10000000000001,30.86,1.0708387178182601,0.6471385539860615
-0.012729160492890515,0.6745271354913711,2.0,286,802.97,0.03932408850640059,2.317320309877396,317,2536000,55.20000000000002,30.27,1.0485248601436614,0.7038118211934545
-0.015191657070827204,0.6989775693416596,2.0,287,802.26,0.0356857414636761,2.2313658398389817,318,2544000,54.10000000000001,29.56,1.0569965845346452,0.6723028308083916
-0.010098069984742324,0.6843837970495223,2.0,287,788.58,0.03229355565272272,2.1141008096933365,319,2552000,54.10000000000001,28.59,1.0677934348583222,0.6753090227662878
-0.01070079337223433,0.6762806910276413,2.0,287,783.6,0.032370103085413576,2.1619246363639832,320,2560000,54.0,27.86,1.0236805087327958,0.6901447769311385
-0.013310061146621593,0.6804839909076691,2.0,287,804.07,0.03609547641593963,2.2713240802288057,321,2568000,55.0,29.37,1.0472522205114365,0.6489870725787376
-0.01023480472897063,0.6800420242547989,2.0,287,795.07,0.03313858984969556,2.1666070616245268,322,2576000,54.10000000000001,29.53,1.0522412234544753,0.6071579373386232
-0.012183816094184294,0.6378550010919571,2.0,287,813.9,0.039869511392898856,2.3522604286670683,323,2584000,58.400000000000034,31.51,1.0009475988149643,0.7377793389927966
-0.011116495198220945,0.6673939806222916,2.9000000000000004,287,842.36,0.03784260919317603,2.3109928834438325,324,2592000,62.0,34.18,1.0107395887374877,0.7794718148787892
-0.018928699345328825,0.6252899932861328,2.9000000000000004,287,855.61,0.038649029047228396,2.320748485326767,325,2600000,62.300000000000026,34.96,1.0165751719474792,0.7303094156077615
-0.003055430963868275,0.601818955540657,2.9000000000000004,287,880.6,0.04047470090910792,2.392284860610962,326,2608000,65.20000000000002,37.0,1.0176959598064423,0.6975481125920645
-0.008860334237615461,0.6731118106842041,3.9000000000000004,287,899.9,0.03454868605360389,2.178397582769394,327,2616000,65.20000000000002,38.44,1.0317918676137925,0.6514437882647687
-0.013317628924851306,0.6379188817739486,20.7,287,960.97,0.03938113681972027,2.3467720377445223,328,2624000,67.0,42.04,0.9979670667648315,0.7956694842272752
-0.0149521046524751,0.6949084973335267,23.9,287,1023.13,0.040076978532597424,2.368159481883049,329,2632000,68.0,45.43,1.0080488073825835,0.7309032856847973
-0.008118662527413107,0.6468359035253525,23.0,287,1023.89,0.036486446154303846,2.233436334729195,330,2640000,68.0,45.74,1.0068269246816635,0.6537951445333805
-0.009561018890235574,0.6544917291402816,23.0,287,1026.32,0.03641425033565611,2.2538664710521696,331,2648000,68.0,46.27,1.0302826976776123,0.7222887047371384
-0.010566933414083905,0.6828371018171311,26.900000000000002,287,1063.2,0.03851465642917901,2.2987098681926725,332,2656000,70.10000000000001,48.72,1.0591886907815933,0.7228974220780128
-0.019041492461692542,0.6524050498008728,29.0,287,1073.54,0.046264515593647956,2.457796905040741,333,2664000,70.10000000000001,49.2,1.0235115706920623,0.7864784646217831
-0.01704237757861847,0.6589879512786865,30.0,287,1078.83,0.04642649291548878,2.467941237092018,334,2672000,70.10000000000001,49.98,1.0126105469465256,0.808236846649185
-0.010532229438831564,0.6864874738454819,30.900000000000002,287,1087.15,0.03243876221589744,2.0533155846595763,335,2680000,70.10000000000001,50.04,1.039982773065567,0.6684234561401862
-0.02540014424463152,0.6654160642623901,31.9,287,1086.21,0.047200216324999926,2.4295082396268843,336,2688000,68.10000000000001,49.25,1.0473775672912597,0.7914101644855508
-0.009725270562121295,0.6740821099281311,31.9,287,1095.07,0.037492890832945706,2.2787050783634184,337,2696000,68.10000000000001,49.58,1.020890241265297,0.7337070726750686
-0.010553581805434078,0.727055594921112,31.9,287,1096.84,0.03674123316537589,2.217240579128265,338,2704000,68.10000000000001,49.75,1.0411637276411057,0.7793832591765351
-0.018951247235527262,0.6608048158884049,32.9,287,1101.85,0.04125854245852679,2.3659267258644103,339,2712000,68.10000000000001,49.93,1.037445108294487,0.8538977945436792
-0.009182144474470988,0.6753970903158187,33.0,288,1114.25,0.03868910376448184,2.300362311601639,340,2720000,69.10000000000001,51.48,1.0200183665752411,0.786936811389565
-0.012394438717278718,0.6570403486490249,33.9,288,1123.02,0.03396609836257994,2.206973604559898,341,2728000,70.0,51.55,1.0408035171031953,0.6227680873988289
-0.01676812954014167,0.6503943765163421,33.9,288,1122.42,0.040346605516970155,2.322925499677658,342,2736000,70.0,51.81,1.0336388069391251,0.7804623030980165
-0.012040876721439418,0.7128494572639466,34.0,288,1125.93,0.03548495426308364,2.1968416106700897,343,2744000,75.30000000000003,52.84,0.9939242249727249,0.7081025598106254
-0.020083584133972182,0.6737359863519669,34.900000000000006,288,1143.49,0.03876669880002737,2.2931737220287323,344,2752000,78.0,53.56,1.002487364411354,0.7326630583802879
-0.009635050033102744,0.6989106422662735,35.0,288,1140.58,0.03261888216715306,2.074221304655075,345,2760000,74.40000000000003,53.73,1.0243215757608413,0.583556519009036
-0.015053258807747626,0.7001847094297409,35.0,288,1132.13,0.036045077010057866,2.247117161154747,346,2768000,73.10000000000001,52.95,1.019553610086441,0.6930180192956565
-0.024746700665855315,0.48708255887031554,25.8,288,1093.27,0.0422151862597093,2.3773161685466766,347,2776000,74.10000000000001,50.7,0.8014622613787651,0.7529870152888385
-0.011911315963880042,0.37286842048168184,0.0,288,539.16,0.015567589390848298,1.3947484067082405,348,2784000,63.300000000000026,21.38,0.17986908107530325,0.4340982690001918
0.001024627273563965,0.5737052607536316,0.0,288,177.56,0.018714773909887298,1.5980413302779197,349,2792000,11.0,2.62,0.41424522483255716,0.409363953808789
-0.015253585505415685,0.6346651929616928,0.0,288,176.92,0.036651015374809505,2.2136404764652253,350,2800000,11.0,2.74,0.9942604112625122,0.7535518018858643
-0.022370876932982356,0.6489525818824768,0.0,288,257.02,0.044909836654551324,2.4173333263397216,351,2808000,23.300000000000026,6.57,1.004131634235382,0.8371034110955629
-0.004366714780153416,0.70621657371521,0.0,288,307.59,0.0287508289096877,1.9684944754838944,352,2816000,38.10000000000001,8.96,1.0153998863697051,0.5768084026229425
-0.017962707845363184,0.6580045086145401,0.0,288,351.5,0.04126107548829168,2.351607077121735,353,2824000,41.20000000000002,11.22,1.0286238753795625,0.8161789480679144
-0.011013512971403542,0.7082876163721085,0.0,288,461.86,0.03466714003589004,2.1838831377029417,354,2832000,56.10000000000001,16.6,1.0495263582468033,0.6121617798405157
-0.005322833780955989,0.7304030829668045,0.0,288,528.45,0.027736635822802783,1.9671947383880615,355,2840000,58.10000000000001,20.02,1.045914707183838,0.5763045085562044
-0.012265006459783763,0.6729190170764923,0.0,288,575.15,0.04009138741530478,2.3287572944164276,356,2848000,59.0,22.11,1.0531671744585038,0.7668234424252054
-0.01706089960411191,0.741610209941864,0.0,288,685.56,0.03699973335955292,2.2587853753566742,357,2856000,66.0,28.0,1.075992807149887,0.68009587326213
-0.010856068986904575,0.723462445139885,0.0,288,736.02,0.03215814833063632,2.1041904211044313,358,2864000,66.0,30.83,1.0406562757492066,0.6030961526640812
-0.010984321661671856,0.6173697072267532,0.0,288,802.83,0.042554005682468414,2.3947564524412157,359,2872000,66.10000000000001,34.51,1.0476658248901367,0.7313978184027837
-0.012038661435653922,0.6959996753931046,0.0,288,872.68,0.039739617151208224,2.3244688272476197,360,2880000,67.0,38.06,1.0511920803785324,0.7090199628232441
-0.009603094981284812,0.7397479248046875,3.700000000000001,288,941.24,0.027809971985407175,1.9185577255487443,361,2888000,67.10000000000001,41.43,1.0170149111747742,0.5447550100344025
-0.005154334973485675,0.7220985668897629,10.500000000000002,288,983.97,0.03299261500593275,2.133337197303772,362,2896000,67.10000000000001,43.6,1.02193390250206,0.7292488197656156
-0.019825450966018253,0.7386965519189834,27.8,288,1093.7,0.04581951269879937,2.501193899512291,363,2904000,68.40000000000003,49.71,1.018311659693718,0.8247508758422198
-0.009628435311387875,0.6323100674152374,32.9,288,1129.28,0.04268210232257843,2.3625727355480195,364,2912000,72.0,52.09,1.0351140064001083,0.7203745947491136
-0.011933118937013204,0.6546469396352768,34.0,288,1155.11,0.058502710368484256,2.561732701063156,365,2920000,72.10000000000001,56.05,1.0523140102624893,0.8194549430343686
-0.01259082627704629,0.6243028467893601,34.900000000000006,288,1169.93,0.050298436069861056,2.59521040558815,366,2928000,73.10000000000001,58.63,1.0265109324455262,0.7750238466341454
-0.02408499676050269,0.6442747634649276,35.9,288,1176.87,0.16733888363465665,3.293277153968811,367,2936000,77.50000000000004,62.2,1.0081922224164008,1.7062442153475348
-0.02328107336186804,0.659407222867012,34.900000000000006,288,1157.29,0.03679345876444131,2.2728973627090454,368,2944000,77.50000000000004,61.6,1.026029682159424,0.7473619982079082
-0.016014728252994246,0.6267968338727951,34.900000000000006,288,1165.93,0.03967188266571611,2.30201631128788,369,2952000,81.10000000000001,62.03,0.996581398844719,0.7129682581524814
-0.010114863755879923,0.6683788979053498,35.9,288,1175.78,0.03923244263511151,2.273629024028778,370,2960000,82.0,63.42,1.0004165744781495,0.6859615232300132
-0.0073864054231671614,0.6978062856197357,34.900000000000006,288,1160.54,0.033560917312279344,2.1671030396223068,371,2968000,82.0,62.59,0.9975266301631928,0.6563755469402611
-0.006050892513012513,0.6969090795516968,35.0,288,1154.25,0.03797666958533227,2.261262876391411,372,2976000,82.0,62.14,0.9895950162410736,0.7015792789397786
-0.018596020842087457,0.6835819411277771,35.0,288,1172.9,0.03894331229384988,2.3236584866046908,373,2984000,82.10000000000001,62.53,1.0032645106315612,0.767039847744917
-0.0048195515852421525,0.6661018365621567,35.9,288,1179.37,0.03673710403032601,2.2168737089633943,374,2992000,83.20000000000002,63.4,0.9954359745979309,0.7159383591408758
-0.01547428280202439,0.6738801008462906,35.0,288,1171.24,0.033750324370339514,2.1023681318759917,375,3000000,85.0,62.99,0.9999499863386154,0.6240368472133301
-0.013380706229727366,0.6341048341989517,35.9,289,1180.44,0.03746093382593244,2.2570967090129854,376,3008000,85.0,63.53,0.9890990763902664,0.6894799248629043
-0.010714609396181914,0.6352224642038345,35.9,289,1171.79,0.037993931616656484,2.262224737405777,377,3016000,85.0,63.57,1.0005718261003493,0.7256259390127892
-0.02084924655617215,0.655267230272293,35.9,289,1166.58,0.042392668486572804,2.344386221766472,378,3024000,85.0,63.4,0.994891322851181,0.7848244250068873
-0.007741280228365213,0.6364457732439042,35.9,289,1180.21,0.04426105870399624,2.409243924021721,379,3032000,85.10000000000001,63.46,1.0186062783002854,0.7953759498272277
-0.01773305200622417,0.6768120098114013,34.900000000000006,289,1179.24,0.03994089000392705,2.2674599969387055,380,3040000,83.20000000000002,60.81,1.016101417541504,0.6446404102235063
-0.00921723384410143,0.6051451152563095,31.9,289,1142.92,0.03836521976161748,2.2686154586076737,381,3048000,80.10000000000001,58.21,1.0042651817202568,0.6888366818233992
-0.015333037767268251,0.6852858328819275,33.9,289,1164.23,0.037486278642900286,2.203353174328804,382,3056000,78.20000000000002,57.07,1.0106416404247285,0.6722519583747737
-0.016367646282305942,0.7020399987697601,32.9,289,1153.96,0.037095457278192044,2.205471857190132,383,3064000,78.20000000000002,57.09,1.0024207586050033,0.6664165672474178
-0.014461578371701762,0.6720787280797959,33.9,289,1156.78,0.0417947267787531,2.319782171845436,384,3072000,82.10000000000001,58.17,1.0207813209295273,0.6786793546054573
-0.005697060786915244,0.657782416343689,35.0,289,1168.07,0.03782631142996252,2.204509728550911,385,3080000,82.10000000000001,58.92,1.0217989385128021,0.7743699073372224
-0.01677988673793152,0.5029116648435593,37.800000000000004,289,1186.61,0.09361767440568655,2.8632161861658094,386,3088000,86.20000000000002,62.25,0.9980929327011109,1.1481662784503406
-0.01855533230191213,0.5814858329296112,34.900000000000006,289,1184.87,0.049574143011122944,2.588682633638382,387,3096000,86.20000000000002,62.71,1.0069661378860473,0.921741713091902
-0.015069048722507432,0.6716581666469574,34.900000000000006,289,1178.76,0.04163904326036572,2.368615064620972,388,3104000,89.10000000000001,62.96,1.0201062154769898,0.7376035571945344
-0.007584582572326326,-0.14007994711399077,33.8,289,1174.81,0.1862332457397133,2.861796001791954,389,3112000,90.10000000000001,64.78,0.9979938489198684,1.5006674784529306
-0.015455135000520386,0.6977362686395645,34.900000000000006,289,1188.71,0.1791939304769039,3.344604901075363,390,3120000,91.40000000000003,65.79,0.9894685819745064,3.7476183618125822
-0.014120067053299863,0.6596666723489761,34.900000000000006,289,1181.37,0.04565052893944085,2.460116730928421,391,3128000,98.60000000000005,68.88,1.0136654716730118,0.8594004193472639
-0.018288269827171463,0.6515054881572724,34.900000000000006,289,1192.4,0.06704412628896535,2.697400289773941,392,3136000,104.20000000000002,70.77,0.9788472467660904,1.22766903455828
-0.01949269189732149,0.519739352464676,34.900000000000006,289,1177.3,0.07351442311890423,2.9219425547122957,393,3144000,106.0,71.85,0.9823206555843353,1.2031317575148202
-0.02044200112199178,0.6663434100151062,38.6,289,1197.02,0.042520231045782564,2.3898452913761137,394,3152000,106.40000000000003,74.32,0.9933633685112,0.818403468523685
-0.013715250284585636,0.6735502272844315,36.8,289,1192.01,0.036665579895488916,2.1993317401409147,395,3160000,106.40000000000003,73.89,1.0005839604139328,0.6414265865769893
-0.0177181976781867,0.6566176187992095,39.9,289,1212.37,0.043779792599380016,2.402504185438156,396,3168000,106.40000000000003,75.27,0.9971572345495224,0.7854392401302482
-0.006920058489777147,0.684788447022438,40.9,289,1223.46,0.03342245436273515,2.0531509667634964,397,3176000,106.40000000000003,76.36,1.0041231244802475,0.6577326166605499
0.0006345891456658137,0.6490051484107972,42.900000000000006,289,1238.01,0.0905815021134913,3.008797777891159,398,3184000,107.30000000000003,77.64,0.9943313387036323,1.4289146607352237
-0.0057672875031130385,0.39872720956802365,22.6,289,1145.41,1.2504352929745801,5.15907607793808,399,3192000,112.40000000000003,73.09,0.9804208461940288,6.2036262037833305
-0.016344572181114927,0.6860767781734467,18.700000000000003,289,1129.43,0.034461191608570516,2.0768005836009977,400,3200000,112.40000000000003,71.65,1.0305858904123306,0.6337321409993888
-0.01796377821767237,0.6831768423318862,18.700000000000003,289,1135.81,0.040965983672067524,2.277651437520981,401,3208000,107.50000000000004,70.18,1.0222505849599839,0.7665332273578949
-0.010070411832784884,0.6460294538736343,18.700000000000003,289,1163.12,0.03521978116594255,2.141254953742027,402,3216000,112.40000000000003,72.65,1.018455673456192,0.6610177720561183
-0.010487811801140197,0.6894830000400544,18.700000000000003,288,1158.15,0.036266658580861984,2.17422769010067,403,3224000,112.40000000000003,72.22,1.0094427460432052,0.7205310427460683
-0.009978578474838287,0.6068217009305954,18.700000000000003,288,1144.24,0.04090706985909492,2.2960700297355654,404,3232000,107.50000000000004,69.62,1.0252022349834442,0.71251956821161
-0.015303757872316056,0.7123567670583725,18.700000000000003,288,1154.73,0.03630039326148107,2.1666779643297196,405,3240000,104.30000000000003,67.59,1.0365049588680266,0.660887347913811
-0.015943118873256026,0.6414152652025222,18.700000000000003,288,1160.7,0.041850088946521286,2.3324835819005965,406,3248000,104.30000000000003,68.3,1.006167042851448,0.6946646344694806
-0.008029138056153897,0.6605967664718628,18.700000000000003,288,1179.96,0.040123000424355265,2.3135764676332475,407,3256000,107.80000000000007,68.39,1.0337811249494553,0.6677862549964977
-0.01658120084903203,0.6916874086856842,18.700000000000003,288,1178.09,0.05633363911882043,2.6243773210048675,408,3264000,107.80000000000007,68.96,1.0294380354881287,0.8929344483300291
-0.017532542450353503,0.6759138077497482,18.700000000000003,289,1165.78,0.03594085466116667,2.1443211889266967,409,3272000,103.10000000000001,66.96,1.0370261800289153,0.7597538870551337
-0.016683948525715097,0.6731014132499695,18.700000000000003,289,1181.85,0.03993617697153241,2.3201899588108064,410,3280000,103.10000000000001,67.66,1.0140019845962525,0.8276473886327388
-0.01991564645431936,0.6709403973817826,18.700000000000003,289,1166.7,0.07917472563683986,2.886077283024788,411,3288000,104.30000000000003,68.42,0.9794217777252198,1.319437278340424
-0.01320699216419598,0.64810899913311,18.700000000000003,289,1176.71,0.032025852729566394,2.0145113480091097,412,3296000,104.30000000000003,68.58,1.0153631943464279,0.7220560645144417
-0.011883980809361674,0.46099316120147704,18.700000000000003,289,1168.38,0.22265604190062732,3.5136884397268293,413,3304000,98.10000000000001,66.25,0.97703124538064,2.0235885948863492
-0.015943289012648167,-0.5250373089313507,28.9,289,1207.76,0.2501778916362673,3.092285764217377,414,3312000,103.10000000000001,70.61,0.97607734978199,1.9810841671494384
-0.013761475473947939,0.6439385008811951,34.6,288,1224.6,0.03904287793673575,2.264967441558838,415,3320000,103.10000000000001,71.71,0.9658088308572769,0.7218963839918844
0.0017227649933192878,0.4708226317167282,46.900000000000006,288,1304.87,0.5891698748944327,4.756558451652527,416,3328000,121.90000000000008,79.19,0.9583277344703675,3.8744143805796964
-0.013523474902613089,0.6835927540063857,45.900000000000006,288,1309.76,0.038417694810777905,2.16114140689373,417,3336000,123.70000000000006,80.05,1.0161193716526031,0.6654419470374318
-0.01782175392843783,0.6270385390520096,44.9,287,1282.88,0.048155900319106874,2.4955862295627593,418,3344000,121.20000000000002,77.32,1.0284891963005065,0.7497061958349238
-0.014329590402485336,0.6477424556016922,44.0,287,1280.11,0.04103259541559964,2.268209905028343,419,3352000,121.20000000000002,77.35,1.0093226939439774,0.7649841696094855
-0.01109250959187193,0.48724850714206697,44.0,287,1278.97,0.07561834230087698,2.597013247013092,420,3360000,123.70000000000006,78.15,1.0126347023248672,1.3857423038570367
-0.020436169044405688,0.6467583757638932,44.0,287,1271.19,0.06414377356413752,2.836666353940964,421,3368000,130.20000000000002,79.46,0.977698261141777,1.0399293529133522
-0.01475515095400624,0.6512715989351272,44.0,287,1277.7,0.04516171388328075,2.355694562792778,422,3376000,130.20000000000002,81.13,0.9890453207492829,0.7823340023401386
-0.017698419214284514,0.6492732489109039,44.0,287,1278.19,0.04259880145080388,2.360573766231537,423,3384000,130.20000000000002,81.51,1.016956913471222,0.7837432230535119
-0.0184845562382543,0.6381739777326584,43.6,287,1268.5,0.04792905745562166,2.424889497756958,424,3392000,121.20000000000002,78.67,1.0247577208280563,0.8762132894355108
-0.01373570900541381,0.685793804526329,40.0,286,1262.68,0.03190905802883208,2.0086949074268343,425,3400000,121.20000000000002,78.12,1.0125691586732863,0.6229776468983986
-0.008581171533587622,-0.03650187075138092,39.8,286,1259.75,0.2119892316777259,2.8209430742263795,426,3408000,123.70000000000006,79.12,1.0195838963985444,1.341647502874269
-0.02589205774362199,0.6249870282411575,39.8,286,1285.73,0.04892317259684205,2.43320221722126,427,3416000,121.20000000000002,78.95,1.0298451656103134,0.8438194523709899
-0.006272469439427369,0.6994327670335769,39.8,286,1286.92,0.032937171964440494,2.0575615620613097,428,3424000,121.20000000000002,79.39,1.015148431658745,0.7048728494458587
-0.011903533779841382,0.3961413252353668,39.8,286,1293.4,0.6923740284703672,4.437926199436188,429,3432000,122.10000000000001,79.58,1.002830227613449,3.3944790128470546
-0.008265195129497442,0.6722864776849746,39.8,286,1290.69,0.03697313706856221,2.1720415365695955,430,3440000,120.10000000000001,77.9,1.030249058008194,0.623285003171801
-0.007056231066781038,0.6680820339918137,37.900000000000006,286,1278.07,0.04835312943905592,2.476361156105995,431,3448000,116.40000000000003,76.05,1.027034587264061,0.878119586670974
-0.03110120206445572,0.6234022009372712,42.7,286,1279.16,0.059235029947012664,2.6980704295635225,432,3456000,116.40000000000003,78.04,1.0397124123573303,0.9489666434591338
-0.010143258716561831,0.6552402132749557,42.7,286,1276.84,0.039577086190693084,2.1989951473474503,433,3464000,114.20000000000002,78.0,1.037819813489914,0.6332949388101428
-0.017321442592219682,0.6534665352106095,42.7,286,1279.7,0.041544768209569156,2.2949019008874894,434,3472000,116.40000000000003,78.87,1.0224492985010147,0.6621273589939655
-0.011462882761843502,0.5972258633375168,43.9,286,1289.5,0.04630598818417639,2.433948410153389,435,3480000,116.40000000000003,79.89,1.018798792362213,0.731722670069737
-0.007331313289178069,0.6749642199277878,44.9,286,1309.37,0.03586902797222138,2.117397148013115,436,3488000,116.40000000000003,80.93,1.0190815335512162,0.6431058252942923
-0.012705954973571352,0.6080021232366561,44.9,285,1311.33,0.09712457801681013,3.030470689535141,437,3496000,114.20000000000002,80.25,1.0226374405622483,1.2875545180797083
-0.01751532511530968,0.6246744579076767,44.9,285,1309.26,0.04615309565793723,2.445921959280968,438,3504000,113.10000000000001,81.15,1.0457417893409728,0.7877231101017885
-0.014146080921927933,0.721324205994606,45.0,285,1304.78,0.036165464725345375,2.0722004348039627,439,3512000,113.0,80.05,1.0328172874450683,0.6630138495395856
-0.017559044091030956,0.6461794090270996,46.800000000000004,285,1307.02,0.12883267301134765,3.3470833241939544,440,3520000,116.60000000000005,83.66,1.0117766082286834,1.2500852604500543
-0.010643362976188654,0.6838553661108017,47.0,285,1316.06,0.032027107174508275,2.042663511633873,441,3528000,116.60000000000005,84.01,1.0336958307027817,0.5749635094567845
-0.009666937254442018,0.7359663480520249,47.9,284,1325.7,0.05175607005599886,2.540307219028473,442,3536000,116.60000000000005,86.09,1.001911585330963,1.0490385713553634
-0.012145458002341911,0.6905679321289062,47.9,284,1323.1,0.03710773956729099,2.135578552484512,443,3544000,116.60000000000005,85.97,1.0317540675401689,0.6801711250983931
-0.018847577098058538,0.7559449970722198,48.9,284,1302.25,0.06300535084679723,2.7811984777450562,444,3552000,122.20000000000002,87.63,0.9991637462377548,1.2690895089417054
-0.014091068401176016,0.7119253015518189,49.0,284,1309.97,0.053204598356969654,2.5072071999311447,445,3560000,124.10000000000001,89.19,1.0044564884901046,0.8660431415331089
-0.02135405347442429,0.6578338044881821,50.900000000000006,284,1319.14,0.06223570086993277,2.735587087869644,446,3568000,125.40000000000003,91.82,1.0122108870744706,0.9819642877887617
-0.011921547585661756,0.7717036193609238,50.0,283,1329.26,0.0461334091052413,2.3843784242868424,447,3576000,129.50000000000006,93.58,1.018699699640274,0.8366430837634816
-0.016715441314445342,0.6471189874410629,50.0,283,1335.13,0.08228678301908075,3.008137373924255,448,3584000,134.70000000000005,95.35,0.9600771194696427,1.1611478872723824
-0.01904572875879239,0.6105592602491379,50.0,283,1330.51,0.042711912775412204,2.397223138809204,449,3592000,134.70000000000005,94.79,1.0405010509490966,0.7202686755526244
-0.007298830032814294,0.7093088668584824,49.9,283,1335.04,0.02643039999064058,1.8180892634391785,450,3600000,134.70000000000005,95.14,1.0328125578165055,0.5628757925558842
-0.016317949887306896,0.6755710029602051,50.900000000000006,283,1337.3,0.041157995704561474,2.2352362775802614,451,3608000,134.70000000000005,94.91,1.0424746936559677,0.6750003620577835
-0.015790093177056406,0.6816449570655823,49.699999999999996,283,1339.82,0.05270423014648259,2.4574762958288194,452,3616000,145.5000000000004,95.51,1.0635117155313492,0.8483624379356397
-0.011959266854555608,0.6178440201282501,49.699999999999996,282,1342.0,0.04791610379237682,2.3552295708656312,453,3624000,145.5000000000004,95.71,1.042719670534134,0.7380218565654002
-0.015016898840549402,0.6778626257181167,46.900000000000006,282,1346.91,0.0624657761817798,2.8270102828741073,454,3632000,187.30000000000013,95.74,1.0313001257181167,0.9102846808456785
-0.01506966245942749,0.6383360970020294,45.800000000000004,282,1351.34,0.04349897200241685,2.3876667523384096,455,3640000,187.30000000000013,96.47,1.0200294607877731,0.9081079523639136
-0.027199186875950545,0.57022221326828,40.8,282,1320.3,0.06797023415565491,2.855703195333481,456,3648000,169.80000000000015,92.88,0.9986245958507061,1.0213892755674479
-0.020854856511577965,0.6520272254943847,40.8,282,1317.66,0.047441786909475925,2.362809121608734,457,3656000,169.80000000000015,93.39,1.0049328690767287,0.8118144027191947
-0.014871654689777643,0.6799765485525131,41.9,282,1306.7,0.047243693410418924,2.387361836433411,458,3664000,169.80000000000015,92.62,1.0006512880325318,0.7927987627516428
-0.01708137407898903,0.6661487996578217,41.9,282,1296.89,0.05505077233538032,2.5831709361076354,459,3672000,158.10000000000008,90.9,1.0139132177829742,0.9253347728937485
-0.018279982806707267,0.6442949163913727,41.9,282,1301.76,0.04222142180427909,2.268588119149208,460,3680000,147.10000000000008,88.5,1.0440591615438461,0.7035708657823249
-0.011987127332249657,0.6069959676265717,41.9,281,1290.91,0.060195343121886256,2.545806159377098,461,3688000,158.10000000000008,88.06,1.0603877317905426,0.829801115591484
-0.012212660277145914,0.6089010244607925,41.9,281,1291.31,0.052160600037314,2.568046002984047,462,3696000,146.3,85.49,1.0431553274393082,0.7987410651956723
-0.01912690533215937,0.5952555006742477,41.9,281,1285.68,0.05649006937630475,2.5989760082960127,463,3704000,149.80000000000007,86.72,1.0279368495941161,0.8576349720818586
-0.007867067696060985,0.6538915890455246,40.8,281,1277.83,0.03789955583866686,2.2154811710119247,464,3712000,143.30000000000004,83.62,1.02142895758152,0.6462617433981152
-0.01896589164272882,0.6884238696098328,39.9,281,1276.4,0.03887480899458751,2.2018262439966203,465,3720000,146.3,84.0,1.0297647315263747,0.747182139160169
-0.016230995050500498,0.6855112212896347,40.9,281,1278.15,0.03497677300591022,2.0666561859846113,466,3728000,146.3,84.12,1.0386709433794021,0.6422459639681308
-0.00954508720387821,0.6513570338487625,40.9,281,1278.43,0.04281254061963409,2.269246259331703,467,3736000,146.3,84.54,1.0224247032403946,0.6786920550868145
-0.019220543005794753,0.6718339461088181,41.9,280,1274.11,0.041559931319206954,2.2425781255960464,468,3744000,143.30000000000004,83.28,1.0074865055084228,0.676280304819405
-0.01838722290325677,0.6531998240947723,41.9,280,1272.51,0.0441629077354446,2.3141592091321943,469,3752000,143.30000000000004,82.04,0.998057107925415,0.8028008027297954
-0.027978316457592883,0.30648227751255036,39.0,280,1273.8,0.10707252653315663,2.892755833864212,470,3760000,132.2000000000001,80.95,0.9400483362749219,1.2391265179372912
-0.019565162135404535,0.6385801994800567,39.9,280,1269.9,0.049175890469923614,2.331096060872078,471,3768000,132.2000000000001,79.7,0.9946923965215683,0.7695514306086823
-0.020197432565619237,0.6120337116718292,39.9,280,1271.15,0.04876500349957496,2.430611611008644,472,3776000,126.50000000000004,78.84,1.0344617581367492,0.7203477680587135
-0.009407624650048092,0.6259625244140625,40.0,280,1290.75,0.05341780915856362,2.584110474586487,473,3784000,126.0,79.73,1.0145733505487442,0.8851216482561531
-0.009221339820433059,0.6260956656932831,40.0,280,1302.51,0.04314466314855963,2.307972284555435,474,3792000,126.50000000000004,83.52,1.021737778186798,0.7843297699116611
-0.024766151415533386,0.6163407796621323,40.0,280,1309.84,0.06100420726463199,2.698813092708588,475,3800000,118.80000000000007,84.09,1.0291621369123458,0.8574106485353536
-0.018439658890129065,0.7055933082103729,40.0,280,1317.25,0.037531822663731874,2.139418595433235,476,3808000,118.80000000000007,85.42,1.0207060766220093,0.6790370059116235
-0.01141127735027112,0.6889162892103196,40.0,280,1315.74,0.054294118713587525,2.461160417199135,477,3816000,118.80000000000007,85.24,0.9860477012395858,1.0858670968919326
-0.026474082051136064,0.6272029465436936,40.0,280,1311.27,0.06384300506208092,2.7689637362957003,478,3824000,114.20000000000002,85.79,0.9994232153892517,1.0502617583199918
