avg_q_retraced,epoch_idx,q_loss,grad_norm,P09:episode_rewards,model_prob_std,policy_entropy,policy_gradient_bias_correction,explained_variance,fps,avg_q_selected,frames,policy_gradient_loss,policy_loss,rollout_prob_std,episode_length,P01:episode_rewards,PMM:episode_rewards,advantage_norm
3.5276732547087644e-06,394,1.4074902692104867e-09,3.851064961940736e-06,0.0,2.3853787450388248e-05,2.1972252966449948,0.0,-1114.4399354431775,344,4.014978493711866e-06,2836800,-1.341050592909214e-07,-1.341050592909214e-07,2.5589183144898297e-05,3324.54,0.0,0.0,0.00021111505238586073
-1.1668524637959836e-05,395,2.0127205803500254e-09,5.044903899162394e-06,0.0,2.706495407242723e-05,2.1972252472809384,0.0,-705.8102280302653,344,-1.118219155486261e-05,2844000,2.0188291681319657e-07,2.0188291681319657e-07,2.8749733953320956e-05,3324.54,0.0,0.0,0.0002218476404364119
-6.770967690170379e-06,396,1.5169465888492364e-09,4.359611858633866e-06,0.0,2.50981611927144e-05,2.197225265692151,0.0,-1015.9104303754629,344,-6.624108178555603e-06,2851200,2.4592196683065716e-07,2.4592196683065716e-07,2.6913440143549796e-05,3324.54,0.0,0.0,0.00021681368799368662
2.9727943707002166e-06,397,1.4571724220688088e-09,4.1197640015105145e-06,0.0,2.7053109329510936e-05,2.1972252907071796,0.0,-185.70619224339012,344,2.9930638249273065e-06,2858400,-1.2088792188994342e-07,-1.2088792188994342e-07,2.8712957231747957e-05,3324.54,0.0,0.0,0.0002454171173642516
3.01251609877765e-06,398,1.1265454324429347e-09,3.3964379472491504e-06,0.0,2.26303373078113e-05,2.1972252443164746,0.0,-1174.129235719171,344,3.218048425896249e-06,2865600,-5.363521361087015e-08,-5.363521361087015e-08,2.429921907409057e-05,3324.54,0.0,0.0,0.00020318985788958706
2.767549002044629e-06,399,1.5722647358957884e-09,4.369371454107445e-06,0.0,2.9390116182965177e-05,2.197225230743015,0.0,-312.80839696911124,343,2.2921220203285025e-06,2872800,-2.3050008122229273e-08,-2.3050008122229273e-08,3.1111610654397614e-05,3324.48,0.0,0.0,0.00025901745479219756
4.0019461081544596e-06,400,1.299555384328893e-09,3.8703972627255666e-06,0.0,2.143174217032253e-05,2.1972252251704534,0.0,-1862.9908951487096,343,4.022104145756356e-06,2880000,-1.8965460295577204e-07,-1.8965460295577204e-07,2.2926672176699037e-05,3324.48,0.0,0.0,0.00019508659388152625
-1.714978785379526e-05,401,1.8200109460445827e-09,4.748084189739285e-06,0.0,2.669696824520406e-05,2.197225272945053,0.0,-132.82176436677352,343,-1.6838777222781455e-05,2887200,4.882392625345785e-07,4.882392625345785e-07,2.849740889425037e-05,3324.48,0.0,0.0,0.00022175942477712277
-6.301752022190995e-07,402,1.4913431325995365e-09,3.953756097017762e-06,0.0,2.5908375590528442e-05,2.1972252171190956,0.0,-868.6689364507747,343,-3.9030095812539394e-07,2894400,1.8861667049464683e-08,1.8861667049464683e-08,2.7877822748785148e-05,3324.48,0.0,0.0,0.00022948975747618132
8.437478117868869e-07,403,1.4473575026716491e-09,4.021944016226604e-06,0.0,2.7446042185014597e-05,2.1972252625700026,0.0,-577.3825698084798,343,5.498680535615064e-07,2901600,-2.3957423280903654e-08,-2.3957423280903654e-08,2.9060585101751893e-05,3324.48,0.0,0.0,0.0002481724514296235
-7.960793253425711e-07,404,1.6787832860887282e-09,4.28722000761246e-06,0.0,2.8500570391846848e-05,2.197225263207047,0.0,-608.9370070051003,343,-7.214838225997734e-07,2908800,8.54351045936162e-08,8.54351045936162e-08,3.0138477140969383e-05,3324.48,0.0,0.0,0.0002562473639582347
7.461076051320998e-07,405,1.8516290880825511e-09,4.135711660869649e-06,0.0,2.7240098995878057e-05,2.1972252646041293,0.0,-959.3569596616475,343,9.131578949384518e-07,2916000,-8.368378479782898e-08,-8.368378479782898e-08,2.9116286718257555e-05,3324.4,0.0,0.0,0.00023637525265939686
-9.760645252970876e-06,406,1.4965293925976358e-09,4.2855825704772025e-06,0.0,2.4224422387224915e-05,2.1972252921326447,0.0,-818.3638345733326,343,-1.0043718403299521e-05,2923200,2.381212702167496e-07,2.381212702167496e-07,2.5556988129456684e-05,3324.4,0.0,0.0,0.00020241847298159632
-1.073408438333306e-05,407,1.4026236352295966e-09,4.076290418783832e-06,0.0,2.181147421738604e-05,2.197225244792681,0.0,-1077.7158119879757,343,-1.127635959610939e-05,2930400,3.51676956861242e-07,3.51676956861242e-07,2.305944113316631e-05,3324.4,0.0,0.0,0.00018054205282070027
1.099579536224544e-06,408,1.5497038268465018e-09,4.353352233432404e-06,0.0,2.8978141826603368e-05,2.1972252723905776,0.0,-591.1065548951003,343,1.4833300868392796e-06,2937600,-6.621007577003705e-08,-6.621007577003705e-08,3.058285848269515e-05,3324.4,0.0,0.0,0.0002590237098071691
3.552074942201208e-08,409,1.1988048223877631e-09,3.6759781821064486e-06,0.0,2.421427965104141e-05,2.197225310700968,0.0,-1053.080571465634,343,2.375915181814823e-07,2944800,2.5812529137332244e-08,2.5812529137332244e-08,2.570397500638748e-05,3324.4,0.0,0.0,0.00021526365506396164
1.0737812298611729e-06,410,1.912908539733392e-09,4.974940620500156e-06,0.0,3.3254373790970036e-05,2.197225235448313,0.0,-132.8399066673763,343,6.083324240200705e-07,2952000,-7.088370502072183e-08,-7.088370502072183e-08,3.4832843297393214e-05,3324.63,0.0,0.0,0.0003103037554030149
3.576778310492583e-06,411,1.0283141629784824e-09,3.1157799805790865e-06,0.0,2.0257872842688496e-05,2.197225290016523,0.0,-1743.1454842897826,343,3.204059526853466e-06,2959200,-7.643798164823333e-08,-7.643798164823333e-08,2.164454038748657e-05,3324.63,0.0,0.0,0.000179901709223627
-1.9762052298801793e-05,412,2.141620487371827e-09,5.29165479807806e-06,0.0,2.8479583646578932e-05,2.1972252691282335,0.0,-3.1500397144253722,343,-2.0098984243146277e-05,2966400,4.2604470194152215e-07,4.2604470194152215e-07,2.9862441025038127e-05,3324.63,0.0,0.0,0.00023884830036127863
1.8167985075708338e-06,413,1.4871612307469244e-09,3.8044675634919304e-06,0.0,2.3767708793441794e-05,2.1972252883103787,0.0,-1135.9288719455103,343,1.5433078508720664e-06,2973600,5.052533081817469e-08,5.052533081817469e-08,2.5159560072233316e-05,3324.63,0.0,0.0,0.00021609708478253633
4.095207574968934e-06,414,1.9844632946903233e-09,4.027402276679799e-06,0.0,2.705429179425462e-05,2.1972252641973045,0.0,-580.9437871436609,343,3.7247546906388467e-06,2980800,-6.966241066522788e-08,-6.966241066522788e-08,2.849084329016348e-05,3324.63,0.0,0.0,0.00023679273218184395
4.431175453538085e-06,415,1.327373044482985e-09,3.7979633041105753e-06,0.0,2.4467863421498938e-05,2.1972252804577037,0.0,-706.4022546124917,343,4.233318131029846e-06,2988000,-1.3822469827122143e-07,-1.3822469827122143e-07,2.6063304106925044e-05,3324.63,0.0,0.0,0.00022919448870539473
1.770351144522216e-07,416,1.6863166454330965e-09,4.438395214529999e-06,0.0,2.778051102928605e-05,2.1972252661715106,0.0,-882.176002170371,343,2.491295860908493e-07,2995200,-4.435281311939809e-08,-4.435281311939809e-08,2.9224981892504742e-05,3324.84,0.0,0.0,0.00024983823858990814
-8.806555485568459e-06,417,2.266117582320355e-09,4.8762946504448415e-06,0.0,2.5098378035938978e-05,2.197225263162895,0.0,-1265.803677654413,343,-8.530533885873344e-06,3002400,-8.843125563810682e-09,-8.843125563810682e-09,2.6360734268729974e-05,3324.84,0.0,0.0,0.0002081243404862988
-1.0859771837597498e-05,418,1.7930902297952952e-09,4.484759050672245e-06,0.0,2.5144780715570793e-05,2.197225261529287,0.0,-762.6025493292653,343,-1.1075303525036502e-05,3009600,4.0703537119830054e-07,4.0703537119830054e-07,2.6846172487633826e-05,3324.84,0.0,0.0,0.000210652305997233
2.6733821376562714e-06,419,1.4605183300378312e-09,4.4016876601591815e-06,0.0,2.7085727247250087e-05,2.19722527872633,0.0,-465.46435691688583,343,2.7486369501854475e-06,3016800,-1.7173501647135896e-07,-1.7173501647135896e-07,2.877068850654883e-05,3324.84,0.0,0.0,0.0002517318320241834
4.313947169393486e-06,420,1.5146697416719363e-09,3.5914541472908877e-06,0.0,2.2612371212722063e-05,2.1972252631282045,0.0,-1564.6804811497884,343,4.264474393248666e-06,3024000,-2.9645782605288877e-08,-2.9645782605288877e-08,2.4248241906408322e-05,3324.84,0.0,0.0,0.00019970787064566473
3.494016445261819e-06,421,1.5211282109984314e-09,3.96798519762839e-06,0.0,2.74411894060038e-05,2.197225272857323,0.0,-311.2547066515447,343,3.4627561427779172e-06,3031200,-8.634766999501843e-08,-8.634766999501843e-08,2.8957677206440238e-05,3324.73,0.0,0.0,0.00024062482036406338
4.813959399783271e-06,422,1.170221554817915e-09,3.492855472575855e-06,0.0,2.0829763004604458e-05,2.1972252770107255,0.0,-1913.6094944401698,343,4.98819303677424e-06,3038400,-1.950584902281345e-08,-1.950584902281345e-08,2.2357740990748676e-05,3324.73,0.0,0.0,0.00017980009388870397
-2.18537506755332e-05,423,1.871496682523319e-09,5.408699938771202e-06,0.0,2.6591956470364645e-05,2.1972252566946877,0.0,-183.03446624042263,343,-2.2183754919951344e-05,3045600,3.747164814720225e-07,3.747164814720225e-07,2.798875798803797e-05,3324.73,0.0,0.0,0.00023723301914449238
2.391476417201774e-06,424,1.26823885562904e-09,3.555531143297883e-06,0.0,2.1951304583354608e-05,2.197225244773759,0.0,-1165.0326810039912,343,2.444807960751672e-06,3052800,-1.0142435626244544e-08,-1.0142435626244544e-08,2.3393333665646803e-05,3324.73,0.0,0.0,0.00020843629967976266
3.82902387590731e-06,425,1.0688538224623011e-09,3.3402525411557797e-06,0.0,2.259193165007182e-05,2.1972253251170355,0.0,-512.6373887634371,343,3.627631139330055e-06,3060000,-6.080355689164207e-08,-6.080355689164207e-08,2.3904468967588948e-05,3324.73,0.0,0.0,0.0002022786592453038
2.2957536175473322e-06,426,1.3605601451854947e-09,3.5625173497745396e-06,0.0,2.2153344293720784e-05,2.197225277155795,0.0,-993.9251063661221,343,1.9693776977530458e-06,3067200,-1.4446335398826995e-07,-1.4446335398826995e-07,2.3843087762364943e-05,3324.73,0.0,0.0,0.000195843537020822
3.3772705298323966e-06,427,1.4047721397535518e-09,4.2889993599578035e-06,0.0,2.7824266921050096e-05,2.1972252016597325,0.0,-833.9237737993637,343,2.882544632490811e-06,3074400,-9.297014809336116e-08,-9.297014809336116e-08,2.9275460381564512e-05,3324.69,0.0,0.0,0.0002513169492899921
-3.7398254296924566e-06,428,1.4811078754590391e-09,3.901703281374723e-06,0.0,2.322872837210197e-05,2.1972252668274774,0.0,-1161.2479287298002,343,-3.554720561386682e-06,3081600,-3.6848799586168267e-08,-3.6848799586168267e-08,2.458872063778288e-05,3324.69,0.0,0.0,0.00020483110033356274
-9.592863478437107e-06,429,1.404084857418369e-09,3.785897524521988e-06,0.0,2.294576889431138e-05,2.19722530060975,0.0,-657.2436367562459,343,-9.95170747877807e-06,3088800,3.6530751047404686e-07,3.6530751047404686e-07,2.437334703908315e-05,3324.69,0.0,0.0,0.00018362595257665588
4.816751650643241e-06,430,1.284839054433015e-09,3.6221197131505324e-06,0.0,2.4480892608882867e-05,2.197225255890498,0.0,-640.7820602800621,343,4.469112032057279e-06,3096000,5.569912633815469e-08,5.569912633815469e-08,2.5846516673370974e-05,3324.69,0.0,0.0,0.00021986181568363033
5.0924721077758505e-06,431,9.903070093942209e-10,3.2576806748980956e-06,0.0,2.070955689959115e-05,2.197225258817118,0.0,-1271.335309185556,343,4.711137742097052e-06,3103200,-9.103547423034317e-08,-9.103547423034317e-08,2.197395175035583e-05,3324.69,0.0,0.0,0.000182941540500083
5.309637180131981e-06,432,1.8564137830773376e-09,4.492781320340203e-06,0.0,3.1796913180772073e-05,2.1972252188220853,0.0,-67.83952074745345,343,5.439768616981236e-06,3110400,-7.663453008473671e-08,-7.663453008473671e-08,3.328226499398004e-05,3324.87,0.0,0.0,0.0002918140749303196
5.412180400302052e-06,433,8.121879407015286e-10,3.2665004452031217e-06,0.0,1.7834931996825316e-05,2.197225300660209,0.0,-1968.8893919237928,343,5.476895165499071e-06,3117600,-1.0286852543593927e-07,-1.0286852543593927e-07,1.904534261417069e-05,3324.87,0.0,0.0,0.00016301261613199086
-1.590900972336648e-05,434,2.383009348431219e-09,4.7711653471921595e-06,0.0,2.7044419143412263e-05,2.1972252825927483,0.0,-450.95197996865505,343,-1.5959767650777035e-05,3124800,2.985188107084905e-07,2.985188107084905e-07,2.8260841463706463e-05,3324.87,0.0,0.0,0.00021888452145109238
1.8539357092745632e-06,435,1.1245594700037143e-09,3.7389818497881153e-06,0.0,2.276553209209055e-05,2.1972252757145614,0.0,-1381.6654764719453,343,1.9899687469788096e-06,3132000,6.133187903282174e-08,6.133187903282174e-08,2.412141293352123e-05,3324.87,0.0,0.0,0.00019326185074662312
5.308733076616824e-06,436,1.2258642056889552e-09,3.921807642694433e-06,0.0,2.7112259860441807e-05,2.1972252572718123,0.0,-682.3492350067222,343,5.088275646307067e-06,3139200,-8.145382694681907e-08,-8.145382694681907e-08,2.8552093875286268e-05,3324.87,0.0,0.0,0.00024413963643618678
6.243876560532157e-06,437,1.3851734147719704e-09,3.509553664105878e-06,0.0,2.40078560221457e-05,2.197225292911605,0.0,-1051.4593701933386,343,6.373892282796972e-06,3146400,-5.552624791862073e-08,-5.552624791862073e-08,2.552442216008568e-05,3324.87,0.0,0.0,0.00020154176940596221
5.028595466701599e-06,438,1.2116927294961727e-09,3.676209751901093e-06,0.0,2.5023018311238743e-05,2.1972252795462888,0.0,-651.0334874186882,343,5.125985137172887e-06,3153600,-9.996393978082439e-08,-9.996393978082439e-08,2.622487652810412e-05,3324.73,0.0,0.0,0.0002220379296920602
-2.195490382773463e-06,439,2.164559606382009e-09,4.124932012406636e-06,0.0,2.2525605107170248e-05,2.1972252523583706,0.0,-1190.4621724820033,343,-2.4878488194073897e-06,3160800,-4.460836243328917e-08,-4.460836243328917e-08,2.374020532092421e-05,3324.73,0.0,0.0,0.0001953677219110735
-1.4118511456234367e-05,440,1.3630732258625795e-09,4.2857525711184335e-06,0.0,2.3389054648189822e-05,2.1972252836113886,0.0,-641.8048448257315,343,-1.4534326747706932e-05,3168000,3.863649767423182e-07,3.863649767423182e-07,2.4704465905769113e-05,3324.73,0.0,0.0,0.00019754980137476095
3.750544849534779e-06,441,1.2584591274243226e-09,3.4038251746398504e-06,0.0,2.211551538462107e-05,2.1972252773544776,0.0,-666.971582139162,343,3.6466250501692655e-06,3175200,-1.8397268638601174e-07,-1.8397268638601174e-07,2.34412924299424e-05,3324.73,0.0,0.0,0.00020317102813850044
1.9604933021332905e-06,442,1.0604818791846217e-09,3.2180633068736156e-06,0.0,2.0897889919769576e-05,2.19722535613668,0.0,-1224.534159414493,343,2.35364710586241e-06,3182400,-1.1471060823604642e-07,-1.1471060823604642e-07,2.2235550386658927e-05,3324.73,0.0,0.0,0.00018538847823114634
3.8714776946489686e-06,443,1.1690314836020258e-09,3.455248834415239e-06,0.0,2.413079500676817e-05,2.1972252507058405,0.0,-181.40964057112734,343,3.4892057715533533e-06,3189600,-1.3434296918257175e-07,-1.3434296918257175e-07,2.524678215115908e-05,3324.76,0.0,0.0,0.00022046174116761153
3.654288501226402e-06,444,1.1621583900491566e-09,3.1605754950478586e-06,0.0,2.0242166878675365e-05,2.1972252594888526,0.0,-1675.1789609561886,343,3.6098243208238017e-06,3196800,-8.163588654994715e-08,-8.163588654994715e-08,2.1502104976800593e-05,3324.81,0.0,0.0,0.00016923093793122894
-1.3909364614876296e-05,445,1.6405883053703573e-09,4.380012573598454e-06,0.0,2.302711108821947e-05,2.1972252525412848,0.0,-526.7128051414928,343,-1.3858538013984587e-05,3204000,2.3168494742933495e-07,2.3168494742933495e-07,2.4011814888268193e-05,3324.81,0.0,0.0,0.0001889314313661012
-2.2499029610051443e-06,446,1.5240939870291395e-09,3.277452167371667e-06,0.0,1.990214067007773e-05,2.1972253222187987,0.0,-1284.7495717467098,343,-2.8588063486594924e-06,3211200,2.319985572101248e-07,2.319985572101248e-07,2.09061422587207e-05,3324.81,0.0,0.0,0.00017233720897382699
5.505742305916045e-06,447,1.444430347022819e-09,4.029435240291017e-06,0.0,2.747647001955804e-05,2.1972252532540173,0.0,-103.45281932556833,343,4.873815766072085e-06,3218400,-1.5797067932649447e-07,-1.5797067932649447e-07,2.87366011062032e-05,3324.81,0.0,0.0,0.0002449922714715175
4.5385958795674155e-06,448,1.1667787099997411e-09,3.488533644714952e-06,0.0,2.0948945602182023e-05,2.1972253047063868,0.0,-1235.1758418081533,343,4.483788545674583e-06,3225600,-1.702101077019492e-07,-1.702101077019492e-07,2.220908214341339e-05,3324.81,0.0,0.0,0.0001928776317518299
5.896097811732909e-06,449,1.925602088515173e-09,4.181380361802102e-06,0.0,2.6214722000777185e-05,2.1972252787200235,0.0,-758.9551978568401,343,5.5793646817343e-06,3232800,-1.9379025952703094e-07,-1.9379025952703094e-07,2.73843683938262e-05,3324.96,0.0,0.0,0.00024153273510599263
1.5515149975096586e-06,450,2.294348381453631e-09,4.087369154147687e-06,0.0,2.3267356760771257e-05,2.197225295267408,0.0,-1224.4591673198177,343,9.982248253707397e-07,3240000,-8.844186630026163e-08,-8.844186630026163e-08,2.4626372384033258e-05,3324.96,0.0,0.0,0.0001919236856409292
-1.0561382156511088e-05,451,1.373610175114924e-09,4.580576075006839e-06,0.0,2.4295421650453e-05,2.19722530419549,0.0,-591.5096374273655,343,-1.0857016615931065e-05,3247200,2.816003091212606e-07,2.816003091212606e-07,2.551404281697098e-05,3324.96,0.0,0.0,0.00020675586448677433
6.397080880502258e-06,452,1.2531135651522408e-09,3.3471082280176508e-06,0.0,2.3687006899715397e-05,2.1972252390119764,0.0,-1149.0498406949553,343,6.202958489756872e-06,3254400,-2.534243164442089e-07,-2.534243164442089e-07,2.4601732126848042e-05,3324.96,0.0,0.0,0.00020443860937090238
6.823762756625525e-06,453,1.5710710766169962e-09,3.581549878572651e-06,0.0,2.4910956434416557e-05,2.19722529202542,0.0,-832.0845529951936,343,6.582200834796597e-06,3261600,-1.299129806930686e-07,-1.299129806930686e-07,2.6040660600552767e-05,3324.96,0.0,0.0,0.00022263137471548115
7.035245542940827e-06,454,2.1143868378427586e-09,4.416020058693335e-06,0.0,2.9896632657939772e-05,2.197225257990852,0.0,-322.4345580045713,343,6.995618222799771e-06,3268800,-1.747416772508483e-07,-1.747416772508483e-07,3.092576797813635e-05,3324.96,0.0,0.0,0.0002696793920212247
4.762385982830765e-06,455,1.1388270577870491e-09,3.085275543158154e-06,0.0,1.9073100131252985e-05,2.1972252752383548,0.0,-1612.209876701269,343,4.967716623069118e-06,3276000,-2.9191718219110125e-07,-2.9191718219110125e-07,2.0051538744696615e-05,3324.77,0.0,0.0,0.00016415096830729473
-1.0466929595489702e-05,456,1.8632337427498785e-09,4.6733500754562995e-06,0.0,2.6288523672334693e-05,2.1972252500719494,0.0,-420.5800041502643,343,-1.0058681139339693e-05,3283200,4.735066279388483e-08,4.735066279388483e-08,2.7449801653284835e-05,3324.77,0.0,0.0,0.00022450937866615677
-4.1273125911360105e-06,457,1.3680574340250206e-09,3.6202539759379025e-06,0.0,2.24300518144541e-05,2.1972252547078663,0.0,-1088.4710389632548,343,-4.64712286291603e-06,3290400,1.872564078272994e-07,1.872564078272994e-07,2.3442848809803227e-05,3324.77,0.0,0.0,0.00018405241182388818
3.840741854242127e-06,458,1.4635144788046658e-09,4.19757891787844e-06,0.0,2.8115132897232076e-05,2.1972252494191364,0.0,-122.19679926043938,343,3.7604043000741844e-06,3297600,-3.854944258368811e-08,-3.854944258368811e-08,2.9180212617559967e-05,3324.77,0.0,0.0,0.0002498143114380149
3.927324196400913e-06,459,1.2234604049956818e-09,3.7189460678701163e-06,0.0,2.2864336619720105e-05,2.1972252558715764,0.0,-1237.2020729438798,343,3.825487630714342e-06,3304800,-1.0132080586660358e-07,-1.0132080586660358e-07,2.408602536124114e-05,3324.77,0.0,0.0,0.00020778586259527601
4.679113023944749e-06,460,1.4585591122230927e-09,4.046797156830098e-06,0.0,2.815714856808878e-05,2.1972252357920636,0.0,-367.90183082854384,343,4.75600033463628e-06,3312000,-7.986258978895744e-08,-7.986258978895744e-08,2.909723766335943e-05,3324.62,0.0,0.0,0.0002484470749783651
3.4812063181751304e-07,461,1.519868857584974e-09,3.5767735335854453e-06,0.0,2.1745313222453734e-05,2.197225235139251,0.0,-1461.4675475101953,343,4.011561631237461e-07,3319200,-1.7553962222631633e-07,-1.7553962222631633e-07,2.2779844905261914e-05,3324.62,0.0,0.0,0.00018723546510501055
-2.3398865454034676e-05,462,1.9802124367768414e-09,5.398541163885097e-06,0.0,2.6302689073123556e-05,2.197225296011678,0.0,-373.85089305469046,343,-2.370234898656178e-05,3326400,6.704843411861749e-07,6.704843411861749e-07,2.732552026419707e-05,3324.62,0.0,0.0,0.0002035636403336195
3.968139000337715e-06,463,1.568902035113395e-09,3.5220472657963462e-06,0.0,2.2434974969402503e-05,2.1972252973167294,0.0,-1277.1706346043989,343,3.871706675522883e-06,3333600,-4.6496290103292725e-08,-4.6496290103292725e-08,2.3421217649825325e-05,3324.62,0.0,0.0,0.0002121967624676025
2.246999515626184e-06,464,1.1198819699572668e-09,3.078580392939347e-06,0.0,2.1373089198703315e-05,2.1972252654461633,0.0,-780.6290748422375,343,2.0665616644938834e-06,3340800,-3.0445559410423637e-10,-3.0445559410423637e-10,2.233135441601598e-05,3324.62,0.0,0.0,0.00018285957210129936
4.296145298489537e-06,465,1.2948933144099279e-09,4.027719826340195e-06,0.0,2.635765924909474e-05,2.1972252691738188,0.0,-544.1346214706841,343,3.8831960576169245e-06,3348000,-4.374886593264524e-08,-4.374886593264524e-08,2.7511501261887905e-05,3324.62,0.0,0.0,0.00023888382147977915
5.461026980596567e-06,466,1.1622848892787286e-09,3.63444379485119e-06,0.0,2.3083324125096208e-05,2.1972252640616956,0.0,-1219.3179370683085,343,5.3257522232399915e-06,3355200,-1.2514812162328784e-07,-1.2514812162328784e-07,2.417195103445707e-05,3324.52,0.0,0.0,0.00020329779167301663
-1.2062010961376552e-05,467,1.2794161527752453e-09,4.158207721583107e-06,0.0,2.2769808024153675e-05,2.1972252788240945,0.0,-513.038185842914,343,-1.201607024026603e-05,3362400,3.618101663175292e-07,3.618101663175292e-07,2.3712664851359923e-05,3324.52,0.0,0.0,0.0001909331646200019
-2.7525709401104253e-06,468,1.2159950679238218e-09,3.342600962897838e-06,0.0,2.0639325194524666e-05,2.1972252521849187,0.0,-1129.0027954931495,343,-2.719648834876184e-06,3369600,2.007616724786396e-08,2.007616724786396e-08,2.172566385432053e-05,3324.52,0.0,0.0,0.00017334308288803534
3.562608221736567e-06,469,9.253207329692467e-10,3.1462209033982454e-06,0.0,2.2772130576172543e-05,2.197225227035715,0.0,-109.88962366020532,343,3.8030420222357323e-06,3376800,-4.449075622086079e-08,-4.449075622086079e-08,2.3754362151286244e-05,3324.52,0.0,0.0,0.00020537565981021505
1.0346106060974344e-06,470,1.0043710076489677e-09,3.0977447764268883e-06,0.0,2.068315066169578e-05,2.197225259457316,0.0,-1258.1495066302778,343,1.3588643928333765e-06,3384000,-2.064197061033531e-08,-2.064197061033531e-08,2.1662031441393543e-05,3324.52,0.0,0.0,0.00018140459054926674
1.820414367705506e-06,471,1.4799714528812955e-09,3.766604043881724e-06,0.0,2.6699689184316153e-05,2.197225254909702,0.0,-556.6599248274902,343,1.571315610325176e-06,3391200,6.419219882954597e-08,6.419219882954597e-08,2.758372902719873e-05,3324.4,0.0,0.0,0.00023610373355705474
1.1989001603759128e-06,472,1.9655564290609217e-09,3.894017904915557e-06,0.0,2.186393546708658e-05,2.197225208837519,0.0,-1540.392998789656,343,1.0019357269244732e-06,3398400,-2.254464719988775e-07,-2.254464719988775e-07,2.2746867732548537e-05,3324.4,0.0,0.0,0.00019805293241665403
-1.838392261373415e-05,473,1.5240047783129882e-09,4.447105581499114e-06,0.0,2.3464954499748576e-05,2.1972252780325197,0.0,-251.270589659132,343,-1.871637644133897e-05,3405600,5.185730227438155e-07,5.185730227438155e-07,2.4394489368173657e-05,3324.4,0.0,0.0,0.00019798622404414824
2.624943452201613e-06,474,1.1398113485383225e-09,3.15462585308424e-06,0.0,2.131948358631027e-05,2.197225326895714,0.0,-1162.8500122272865,343,2.5384527055871452e-06,3412800,-1.6126343075198373e-07,-1.6126343075198373e-07,2.2497205027289307e-05,3324.4,0.0,0.0,0.00019162254839429914
1.902587255760151e-06,475,1.1411143947495084e-09,3.2221103356180405e-06,0.0,2.2776391630475784e-05,2.1972251994080017,0.0,-756.3098108263622,343,1.5414717539236506e-06,3420000,-8.211808579138861e-08,-8.211808579138861e-08,2.392421671844305e-05,3324.4,0.0,0.0,0.0001964281821513338
2.446873008464325e-06,476,1.449824597570936e-09,3.3576851691040588e-06,0.0,2.413983877794349e-05,2.197225310424017,0.0,-608.3270150731908,343,2.5835296521526357e-06,3427200,2.744723754055655e-08,2.744723754055655e-08,2.526842767866788e-05,3324.4,0.0,0.0,0.00021053425258045654
1.413990198274225e-06,477,1.2426314980204666e-09,3.3535181740214734e-06,0.0,2.231169803134018e-05,2.1972252788209414,0.0,-1270.076056625705,343,1.3614553746517488e-06,3434400,-6.29946466644233e-08,-6.29946466644233e-08,2.3501590113547174e-05,3324.39,0.0,0.0,0.000194509016256416
-8.384345938657492e-06,478,1.3328807916745366e-09,4.01399724927893e-06,0.0,2.244337998441538e-05,2.197225269050252,0.0,-696.192407797261,343,-8.205480839071496e-06,3441600,1.7272471491179815e-07,1.7272471491179815e-07,2.3447818154335297e-05,3324.39,0.0,0.0,0.00020001452950842204
-5.711058756178644e-06,479,1.1210730275011626e-09,3.6230201460074724e-06,0.0,2.14451629712277e-05,2.197225259457316,0.0,-922.7432203892844,343,-5.709889702327951e-06,3448800,1.936253577712885e-07,1.936253577712885e-07,2.2452741390978982e-05,3324.39,0.0,0.0,0.00018099532816639414
1.4780460779635388e-06,480,1.213437727763701e-09,3.218720643023581e-06,0.0,2.2142068114671278e-05,2.197225277622541,0.0,-355.24346216402347,343,1.785739035296631e-06,3456000,-1.3358725793742917e-07,-1.3358725793742917e-07,2.3228031830410058e-05,3324.39,0.0,0.0,0.00019293460239009076
1.7938756660076747e-06,481,9.582949720536082e-10,2.8763382814409363e-06,0.0,1.9284852089904397e-05,2.197225327233158,0.0,-1119.0052491496897,343,2.0291799822532218e-06,3463200,5.295243055089091e-09,5.295243055089091e-09,2.0253242004372695e-05,3324.39,0.0,0.0,0.0001698857271280211
3.459248840104443e-07,482,1.2005810553669938e-09,3.54725042102239e-06,0.0,2.377579451182743e-05,2.1972252869511406,0.0,-155.38658230470048,343,5.760559377455095e-07,3470400,-2.4007000587224763e-09,-2.4007000587224763e-09,2.466579507153624e-05,3324.38,0.0,0.0,0.0002187500949521419
7.773383094854941e-07,483,8.758504759963224e-10,2.8989307585965664e-06,0.0,1.746150829582142e-05,2.1972252900859033,0.0,-1779.1186395415057,343,7.730921986576593e-07,3477600,4.67744112185622e-09,4.67744112185622e-09,1.853598797163655e-05,3324.38,0.0,0.0,0.0001574075719192735
-2.1725242941730484e-05,484,2.067071189294426e-09,5.5404780198579255e-06,0.0,2.7943127732311775e-05,2.197225241948057,0.0,-64.26383953778753,343,-2.2306956929352235e-05,3484800,5.573977175435617e-07,5.573977175435617e-07,2.8875083516399224e-05,3324.38,0.0,0.0,0.00022498703060314955
1.611099868395645e-06,485,9.501206404965919e-10,3.245976751242302e-06,0.0,2.0932403823551745e-05,2.197225299521729,0.0,-1083.81677024345,343,1.7614597971064741e-06,3492000,-6.496180872010653e-08,-6.496180872010653e-08,2.2053595174029507e-05,3324.38,0.0,0.0,0.00019048901701319932
