fps,epoch_idx,episode_length,explained_variance,grad_norm,policy_loss,value_loss,PMM:episode_rewards,P09:episode_rewards,P01:episode_rewards,advantage_norm,frames,policy_entropy
921,365,190.44,0.6434244740009308,0.07527054495189307,-0.0004662995819671778,0.0019164543016813695,1.63,4.0,0.0,0.47899415880441665,2920000,1.3847424721717834
921,366,183.88,0.5077203452587128,0.0703254745654977,6.817862042225897e-05,0.0015907027995126556,1.46,3.1000000000000085,0.0,0.4265302908420563,2928000,1.3848347604274749
921,367,183.61,0.7914564907550812,0.05155371138131379,-0.0003031829561223276,0.0009872193066621548,1.39,3.1000000000000085,0.0,0.35097471080720427,2936000,1.3835522246360779
921,368,188.32,0.7302332270145416,0.07031175983899714,0.0003498025178851094,0.0016300489474087953,1.5,4.0,0.0,0.436438749730587,2944000,1.3850486290454864
921,369,180.29,0.6315232735872268,0.06825030667158459,0.0003616604216949781,0.0015179106761934237,1.37,3.0,0.0,0.421091081649065,2952000,1.3818950879573821
921,370,176.3,0.7152051419019699,0.06519198856744286,-0.00012703734610113314,0.0013619093583838548,1.29,3.0,0.0,0.4077261467278004,2960000,1.3842324066162108
921,371,174.48,0.6096771275997162,0.061821435307786096,-4.558291128887504e-05,0.001188491478023934,1.18,3.0,0.0,0.36659108608961105,2968000,1.3846819353103639
921,372,185.49,0.766703131198883,0.07113269004042751,-2.1763652475783602e-05,0.001845088949194178,1.46,4.0,0.0,0.45247039772570136,2976000,1.3850927972793579
921,373,186.07,0.5287168073654175,0.06167907734521496,-0.00016647384298266844,0.0014746415739136864,1.45,4.0,0.0,0.4030515787005424,2984000,1.3849199163913726
921,374,172.13,0.45034797191619874,0.05457260649434945,-3.427667470532469e-05,0.0010866445826104609,1.1,3.0,0.0,0.361056009978056,2992000,1.3839584147930146
921,375,175.89,0.4560749673843384,0.08001208212171607,-0.0006569603325624484,0.001992769243734074,1.2,3.1000000000000085,0.0,0.4886089201271534,3000000,1.3836443471908568
921,376,178.18,0.36204144537448885,0.04552427315556138,0.00029783361838781275,0.0007214753807420493,1.23,3.0,0.0,0.2878907180577517,3008000,1.3853807497024535
921,377,176.79,0.46911057591438293,0.0958530720781437,1.5573796990793197e-05,0.002240701572445687,1.21,3.0,0.0,0.5147723078727722,3016000,1.3828397941589357
921,378,173.56,0.30565295577049256,0.0640747877105702,0.00010971626521495636,0.001417280823152396,1.15,3.0,0.0,0.3939121815562248,3024000,1.3832049477100372
921,379,173.14,-4.778243932723999,0.07748425203715806,0.00020072861458174883,0.0019087497670625454,1.14,3.0,0.0,0.46437445551157,3032000,1.385026867389679
921,380,173.77,0.6201407366991043,0.04940535695551621,0.00019997809613414574,0.000846390877632075,1.15,3.0,0.0,0.3209579127281904,3040000,1.384784950017929
921,381,180.65,0.5280821740627288,0.08745147603711267,-0.0004439275831100531,0.002327255213749595,1.31,3.0,0.0,0.4962932136654854,3048000,1.384565761089325
921,382,180.39,0.6508485174179077,0.06548599424503598,-0.00033938143775230856,0.001426442475494696,1.38,3.0,0.0,0.4029091188311577,3056000,1.3848950231075288
921,383,173.35,0.47390330851078033,0.051651466693960604,-4.8882077680900695e-06,0.0008403699535119813,1.21,3.0,0.0,0.3144183922559023,3064000,1.383159067630768
921,384,174.82,0.6540399104356766,0.06572495551588552,-5.895827052881942e-07,0.0014721747695512022,1.21,3.0,0.0,0.41767861388623717,3072000,1.3848542737960816
921,385,182.38,0.5719386708736419,0.0663302271928896,3.225882872357033e-05,0.0016374321369221434,1.38,3.1000000000000085,0.0,0.41160553477704526,3080000,1.3846796834468842
921,386,187.28,0.7159248286485672,0.06022095497984818,-0.00024294303497299552,0.0011805702925630612,1.49,3.0,0.0,0.3606474966555834,3088000,1.3842658221721649
921,387,186.89,0.817688620686531,0.053931567989849334,8.875047962646931e-05,0.0010318207845557482,1.46,3.0,0.0,0.3467436213046312,3096000,1.384167799949646
921,388,183.35,0.741086539030075,0.05956049608576009,-7.995387284609023e-05,0.0013607097637213883,1.38,3.1000000000000085,0.0,0.3889391367137432,3104000,1.3842234849929809
921,389,187.16,0.8519010436534882,0.060073658169915806,-4.553865932393819e-05,0.0011901543298881733,1.48,4.0,0.0,0.37778668142855165,3112000,1.383104395866394
921,390,180.38,0.6586916840076447,0.05139563200036324,4.643421272703563e-05,0.0013286322379644844,1.31,4.0,0.0,0.3202420408278704,3120000,1.3835097289085387
921,391,173.84,0.6137391376495361,0.05979328784588303,-0.00024707816155569164,0.0011733405270933873,1.18,3.1000000000000085,0.0,0.3679635747522116,3128000,1.3835510110855103
921,392,173.83,0.7350949466228485,0.0618854248978654,-0.00034826226823497563,0.0014478468373999931,1.22,3.0,0.0,0.4008899660408497,3136000,1.3810973298549651
921,393,179.78,0.7748194116353989,0.05410190219230869,0.00022172522425535136,0.0012423035114807134,1.35,3.0,0.0,0.33699338145554064,3144000,1.383282024860382
921,394,177.72,0.6513183349370957,0.041967404314621905,-0.00013895804557250812,0.0006606533196463715,1.28,3.0,0.0,0.27573684729635717,3152000,1.3833985352516174
921,395,173.23,0.8249097460508347,0.05657219956921503,0.00016998758452245965,0.0010351457445358391,1.13,3.0,0.0,0.3506232993304729,3160000,1.3841313993930817
921,396,178.39,0.23497579276561736,0.05923627570981405,0.00013163339288439603,0.001284858131002693,1.33,3.0,0.0,0.3771034650504589,3168000,1.3847319996356964
921,397,174.86,0.47748696088790893,0.061558689449687926,-0.0002744906358566368,0.0014269299605075502,1.29,3.0,0.0,0.38446467600762846,3176000,1.3844013440608978
921,398,173.05,0.5891794276237488,0.07263374836596291,0.00012406294292304664,0.0017202464811271057,1.18,3.0,0.0,0.45052695497870443,3184000,1.3854219341278076
921,399,182.82,-1.1036063516139984,0.07883521825714995,-0.0006747109330899548,0.002308148356823949,1.41,4.0,0.0,0.5014856058359146,3192000,1.3853708839416503
921,400,190.08,0.8264999085664749,0.05288851490377298,0.0008368406994850374,0.0012006095417018514,1.56,4.0,0.0,0.35307991310954095,3200000,1.3846706545352936
921,401,185.1,0.2842493426799774,0.06300001018196018,-0.00034977074537891897,0.001478050648875069,1.45,4.0,0.0,0.4010513972491026,3208000,1.3847217500209807
921,402,183.41,0.5629737395048141,0.06688075707013462,0.0001617709087440744,0.001250137273746077,1.45,3.0,0.0,0.37955516897141933,3216000,1.3835207211971283
921,403,181.07,0.76331847012043,0.042681712324102256,3.898217219102662e-06,0.0007099645766720642,1.33,3.1000000000000085,0.0,0.28158573754131794,3224000,1.3847997736930848
921,404,173.44,0.42453697860240935,0.058551489813321256,-0.00020522090293525252,0.0012764531620996422,1.16,3.0,0.0,0.35801009863615035,3232000,1.384535094499588
921,405,171.9,0.7566369515657425,0.0640528274370218,3.1973540608305484e-05,0.0013912346369033912,1.16,3.0,0.0,0.3992941515147686,3240000,1.3844960701465607
921,406,181.63,-0.5343849438428879,0.06403301726815806,0.0002050473181589041,0.001526324113146984,1.39,4.0,0.0,0.4039671431481838,3248000,1.3828755116462708
921,407,180.66,-1.1603831142187118,0.07352610230380498,-0.00019887433823896573,0.002069361148023745,1.33,4.0,0.0,0.4602657425403595,3256000,1.3829607355594635
921,408,186.94,0.7141554278135299,0.05831002127643039,-0.00013329692957995577,0.0014357531488349195,1.5,4.0,0.0,0.3954555266350508,3264000,1.3845652151107788
921,409,181.7,0.6969603574275971,0.05711701566050841,-0.00011269939101111959,0.0012746134144254028,1.38,3.0,0.0,0.38148843437433244,3272000,1.3835188138484955
921,410,175.75,0.8028391176462173,0.049918169122469186,-0.00011182787020516116,0.0008572006161193713,1.23,3.0,0.0,0.31899475134909155,3280000,1.3841520822048188
921,411,180.55,0.6904602408409118,0.07816306922670296,4.064989574544597e-05,0.001803835780156078,1.35,4.0,0.0,0.464397941082716,3288000,1.3817402267456054
921,412,183.58,0.8793843096494675,0.056144544730076455,3.6697971481771673e-05,0.0010416613606139436,1.41,4.0,0.0,0.33625182054936886,3296000,1.3827720260620118
921,413,191.5,0.48647465646266935,0.06471501814478073,0.00010489141626749188,0.0014325272989663062,1.56,4.0,0.0,0.405482727214694,3304000,1.3848726642131806
921,414,185.13,0.5952036255598068,0.05173267800228532,6.106328014539031e-06,0.0010249450380069901,1.41,3.1000000000000085,0.0,0.3216442508250475,3312000,1.3854340875148774
921,415,178.58,0.7034630280733108,0.07048428426975267,8.097440004348754e-06,0.0017077241538936505,1.37,3.0,0.0,0.4194335449486971,3320000,1.384159346818924
922,416,186.56,0.7239893388748169,0.06649611074465127,-0.000405634068447398,0.001428104395599803,1.56,4.0,0.0,0.4053354641795158,3328000,1.3824745881557465
922,417,186.87,0.6599089813232422,0.050815242524797306,0.0001974133387557231,0.0009608404129539849,1.46,4.0,0.0,0.34062293753027917,3336000,1.3845173144340515
922,418,178.49,0.7857938700914383,0.059518046905689,0.00030651109060272577,0.0012166547786910088,1.25,3.0,0.0,0.3771028704196215,3344000,1.3849840915203095
922,419,173.37,0.5823534202575683,0.0486456690283133,0.00018573065986856818,0.0008098037291892979,1.11,3.0,0.0,0.29887219227850437,3352000,1.3853258049488069
922,420,171.78,0.7413757282495499,0.06551321748048747,0.00013476425641783862,0.00147270245164691,1.1,3.0,0.0,0.41244642294943334,3360000,1.38491641163826
922,421,176.89,0.5356252801418304,0.07037366142714008,-0.0004443018991150893,0.001563479880351224,1.23,3.0,0.0,0.44598440192639827,3368000,1.3839412355422973
922,422,181.75,0.6832108289003372,0.062201577937980417,-0.0001394642100490273,0.0012481733594177059,1.37,3.1000000000000085,0.0,0.3760296868532896,3376000,1.384185117483139
921,423,176.35,0.4964248186349869,0.053129889316769416,0.00022131623280984057,0.0010497442002451861,1.24,3.0,0.0,0.34781884618103504,3384000,1.3814151537418367
921,424,173.3,0.7405136913061142,0.05010729211411041,-0.00026059641083520547,0.0009457429017493269,1.14,3.0,0.0,0.32897417023777964,3392000,1.383910002708435
921,425,187.06,0.8829569387435913,0.06405182000036005,0.00028296872158534825,0.001447148959778133,1.52,3.1000000000000085,0.0,0.3942331622540951,3400000,1.3807797050476074
922,426,194.4,0.6326923853158951,0.056029150308950344,-0.0001752706937986659,0.0010650546621036483,1.7,4.0,0.0,0.3394930091500282,3408000,1.3832200920581819
921,427,185.02,0.7129589861631394,0.04809596903232729,3.73877611127682e-05,0.0008117026139734662,1.43,4.0,0.0,0.30678589552640917,3416000,1.3848758006095887
922,428,175.63,-0.685260598063469,0.053597406336580194,0.0004086722158899647,0.0010796221070268075,1.19,3.0,0.0,0.3198053563386202,3424000,1.3854692018032073
922,429,183.37,0.838020630478859,0.058975496190319374,-0.0007241806742968038,0.001269521122740116,1.42,3.0,0.0,0.35776377491652966,3432000,1.3831856513023377
921,430,184.92,0.29806326270103456,0.06025695060071846,0.00015476981392566812,0.0014300333386199782,1.43,3.1000000000000085,0.0,0.39018194273114204,3440000,1.3844208812713623
922,431,177.77,0.7610122245550156,0.05507519578834927,-0.00029020310343184973,0.0011510402808198705,1.25,3.0,0.0,0.36216562665998936,3448000,1.38489443898201
922,432,187.76,0.5069758534431458,0.05803228030558645,-0.00012666811875533312,0.0011203206265054178,1.51,4.0,0.0,0.34993532989174125,3456000,1.3851288306713103
921,433,183.67,0.3919362527132034,0.04818967797171028,0.00024106050550471992,0.0008353377398452722,1.38,3.1000000000000085,0.0,0.31947596713900567,3464000,1.385092680454254
921,434,172.99,0.8307829785346985,0.06071876422499706,-0.0002852193130092928,0.001072451893633115,1.13,3.0,0.0,0.3522160752117634,3472000,1.3850169098377227
921,435,187.45,0.8662919247150421,0.05878728944385272,-8.684888452989981e-05,0.0013388603374914964,1.51,4.0,0.0,0.3865838352590799,3480000,1.384769172668457
922,436,196.64,0.7788280218839645,0.07423427882065024,-0.000190085787580756,0.001884512244578218,1.78,5.0,0.0,0.44319517850875856,3488000,1.3840361404418946
922,437,194.44,0.785509256720543,0.05771119719329959,2.981225514304242e-05,0.0013528217635393957,1.71,4.1000000000000085,0.0,0.37854325167834757,3496000,1.384129227399826
922,438,186.26,0.7760022085905075,0.05378419865855451,-0.00031267607701011,0.001059657412042725,1.47,4.0,0.0,0.36027436159551146,3504000,1.3851462864875794
922,439,189.87,0.05602117896080017,0.06482849783928127,0.0005782755638574599,0.0014475906595180278,1.57,4.0,0.0,0.4135634024441242,3512000,1.3846973526477813
922,440,188.26,0.6445523977279664,0.0605383490125552,0.000196156140518724,0.001125042934472731,1.52,3.1000000000000085,0.0,0.3441384046524763,3520000,1.3848387503623962
922,441,184.82,0.7310518330335617,0.05188752121917056,-0.0002010176168914768,0.001132125659423764,1.45,3.1000000000000085,0.0,0.3617680528014898,3528000,1.38428928732872
922,442,191.72,0.7830977720022202,0.05697768311183789,-8.820265946269502e-05,0.0011856978320793133,1.63,4.1000000000000085,0.0,0.3703013304620981,3536000,1.3835347270965577
922,443,187.87,0.7697462320327759,0.05310324480399466,-0.00038358540397894105,0.0009524666892684763,1.52,5.0,0.0,0.3285599063336849,3544000,1.3827231919765473
922,444,190.75,0.8951923060417175,0.05839156863465034,0.0002619406762096332,0.0010780120794515824,1.58,4.0,0.0,0.36714176915585994,3552000,1.3832311475276946
922,445,200.44,0.8366409456729889,0.05201280712318113,-3.51016969216289e-05,0.0010345083494030405,1.79,4.0,0.0,0.33030809119343757,3560000,1.384521074295044
922,446,187.12,0.34577035903930664,0.05596938621610525,-6.650897872532368e-05,0.0012782341109777917,1.45,4.0,0.0,0.3713151888549328,3568000,1.3849325489997864
922,447,184.83,0.8005627286434174,0.058306888913352124,0.00024234088199591496,0.0011236152840137948,1.44,4.0,0.0,0.36752779826521875,3576000,1.385036119222641
922,448,184.33,0.4018613773584366,0.048759790280137175,-4.394422343466431e-05,0.0012652946138769039,1.44,4.0,0.0,0.33790026128292083,3584000,1.3853846895694732
922,449,178.95,0.7547124665975571,0.050572955713855186,-0.0002648753334506182,0.0011224741464320688,1.31,3.0,0.0,0.3420558381825686,3592000,1.3847361159324647
922,450,175.5,0.18476982533931732,0.05502667257460356,-3.165927802911028e-05,0.0011349186731604277,1.2,3.0,0.0,0.3411722830682993,3600000,1.3853086936473846
922,451,175.16,0.6350230193138122,0.04383592615223483,0.0002678555264719762,0.000788976760886726,1.16,3.0,0.0,0.29176000133156776,3608000,1.3848754930496217
922,452,180.64,0.8155097669363022,0.05311412783211874,6.658282301941654e-05,0.0011351788356842008,1.36,3.0,0.0,0.35682228557765483,3616000,1.3849667727947235
922,453,182.22,0.7941730457544327,0.050165942208279496,5.480568597704405e-06,0.000971268794964999,1.4,3.0,0.0,0.3280784313380718,3624000,1.3854176914691925
922,454,178.58,0.7015713304281235,0.05071611213625605,0.00012155965342572017,0.0010339575958278147,1.27,3.0,0.0,0.3485176943987608,3632000,1.3850442278385162
922,455,177.42,0.775320041179657,0.05761468743536707,-0.0004990937688853592,0.0011791679236921482,1.3,3.0,0.0,0.38024993672966956,3640000,1.3844800364971162
922,456,183.45,0.4573302412033081,0.07635793213864091,0.00029838925102012583,0.002076410333174863,1.45,3.0,0.0,0.48763081558048726,3648000,1.3848065030574799
922,457,202.11,0.8588082730770111,0.054406220723392684,-5.690105605026474e-05,0.0013530178840301232,1.88,4.0,0.0,0.36302196137607096,3656000,1.3845506858825685
922,458,194.95,0.6664084190130234,0.04665434171944995,-7.67103530233726e-05,0.0008140921275480651,1.68,4.0,0.0,0.3048248892277479,3664000,1.3846922981739045
922,459,181.16,0.7074839586019516,0.0625675596664284,0.00025341467204270885,0.001503092036000453,1.3,3.0,0.0,0.40961288049817085,3672000,1.385031533241272
922,460,182.0,0.698218435049057,0.051639608011254674,-1.5433756743732374e-05,0.0009989504547411343,1.35,3.0,0.0,0.33507115982472896,3680000,1.385270813703537
922,461,179.6,0.7694483858346939,0.04009629569917419,6.717734780977481e-05,0.000620388966453902,1.24,3.0,0.0,0.28555332601070404,3688000,1.3853885376453399
922,462,181.15,0.8096729999780655,0.05012103107609982,-2.269584743771702e-05,0.00105127856539184,1.24,3.0,0.0,0.32849534519016743,3696000,1.3855059039592743
922,463,190.59,0.7844603532552719,0.052777223585329824,1.3627654061565408e-05,0.0010400650697920356,1.51,4.0,0.0,0.3294893509149551,3704000,1.385306317806244
922,464,186.15,0.903324813246727,0.04841251738470164,9.92341474557179e-05,0.0009047327023290563,1.46,4.0,0.0,0.3183386981487274,3712000,1.3855001306533814
922,465,183.86,0.7462402731180191,0.07110779540927456,5.8320552816439886e-05,0.0018464108570697135,1.43,4.0,0.0,0.4402362770587206,3720000,1.3854992139339446
922,466,189.96,0.6629279339313507,0.05051864936389424,-0.0003962272906210273,0.0009524775725731161,1.59,3.1000000000000085,0.0,0.3316848386824131,3728000,1.3855110597610474
922,467,187.79,0.8098085057735444,0.06186163268399114,-2.6126743759959935e-05,0.0013718625404726481,1.5,3.1000000000000085,0.0,0.3842945078760385,3736000,1.3857076835632325
922,468,185.86,0.5983420008420944,0.06374932625760125,-0.0001497001429379452,0.0015146061495033792,1.44,4.0,0.0,0.4049608004838228,3744000,1.3846077859401702
922,469,198.23,0.8476513808965683,0.07000992450635861,6.272065751545596e-05,0.0016512658421561355,1.7,4.0,0.0,0.4459867461025715,3752000,1.3843878591060639
922,470,205.93,0.7487057709693908,0.06039947736251076,7.299061584490119e-05,0.0014654241318930873,1.93,4.0,0.0,0.39063065327703955,3760000,1.38479994058609
922,471,186.99,0.6880741149187088,0.046590933584721196,-0.00024910513660870493,0.0009214830937344232,1.5,4.0,0.0,0.3181598745658994,3768000,1.3854601240158082
922,472,177.99,0.10447842538356782,0.055472031969267775,0.0001348892283931491,0.0011921311875448736,1.26,3.0,0.0,0.3552639154344797,3776000,1.38536297082901
922,473,181.5,0.6277586156129837,0.052518109986509014,-1.2320773603278212e-05,0.0010050688912087934,1.39,4.0,0.0,0.3422914107143879,3784000,1.3850277197360992
922,474,180.98,0.7244554269313812,0.05165950083227831,-0.00010414371455772287,0.001022532813876751,1.34,3.1000000000000085,0.0,0.3381578154861927,3792000,1.3823485922813417
922,475,176.97,0.39745876610279085,0.04638920930253373,-0.0003337004169225111,0.0007754374806063424,1.19,3.0,0.0,0.28815107978880405,3800000,1.384883350133896
922,476,176.47,0.8318989491462707,0.05555163968319186,0.0002852303205872886,0.001003373114799615,1.2,3.1000000000000085,0.0,0.34162656851112844,3808000,1.3853982532024383
922,477,184.32,0.11532162129878998,0.062365762618571206,-0.00014218611184332986,0.0012151825192995601,1.41,4.0,0.0,0.3838827174901962,3816000,1.385222816467285
922,478,181.58,0.39840058982372284,0.05099009687864237,-4.614514182321727e-06,0.0011194674592843513,1.4,4.0,0.0,0.33596684113144876,3824000,1.3840585350990295
922,479,178.91,0.7983784002065658,0.05422721270254033,-6.967697787331417e-05,0.0010053444974619198,1.33,4.0,0.0,0.33785598203539846,3832000,1.3843310546875
922,480,189.31,0.7413266319036483,0.07476428758114555,0.00047622746795241257,0.0019552306136756668,1.59,3.1000000000000085,0.0,0.47724156707525256,3840000,1.383902863264084
922,481,193.45,0.7590696793794632,0.05484956835436895,-3.141708282782929e-05,0.0013237112220667768,1.7,3.1000000000000085,0.0,0.38483481854200363,3848000,1.383771115541458
922,482,174.94,0.6665987592935562,0.050961164677726156,4.718472540844232e-05,0.0011187114180938806,1.25,3.0,0.0,0.33452716618776324,3856000,1.3855211400985719
922,483,180.27,0.9035214018821717,0.051140533891805645,-0.0002548777343326947,0.0010355567072474513,1.38,3.1000000000000085,0.0,0.35169389471411705,3864000,1.3850488102436065
922,484,192.73,0.7537155842781067,0.0571367737301085,-0.000182028313720366,0.0013107364418101497,1.72,5.0,0.0,0.35314171120524407,3872000,1.383908327817917
922,485,196.66,0.8493556451797485,0.045380390504580204,-1.0173746331929579e-05,0.000776205200527329,1.77,4.0,0.0,0.29826220601797104,3880000,1.3843941640853883
922,486,189.1,0.8234838926792145,0.053623419289274936,0.00014724740016390568,0.0010580719243444036,1.52,4.0,0.0,0.3311553820967674,3888000,1.3837810349464417
922,487,187.42,0.598973970413208,0.04735204834826097,-0.00033903532166732473,0.000914131059034844,1.53,4.0,0.0,0.3077140660583973,3896000,1.3838287234306335
922,488,195.35,0.7409246557950974,0.05571216186499888,7.207970571471378e-05,0.0010425316452347033,1.71,4.0,0.0,0.3530805892497301,3904000,1.3825361490249635
922,489,191.58,0.778966852426529,0.05282596451277047,8.151863454259001e-05,0.0011513806192306219,1.54,4.0,0.0,0.3536969278752804,3912000,1.3844305634498597
922,490,191.96,0.8386046135425568,0.0777418280907329,0.00015530512708210155,0.0020478977383754683,1.61,4.0,0.0,0.48137485444545747,3920000,1.3848528695106506
922,491,188.61,0.6908731800317764,0.046743999884402525,-0.00022112511433078908,0.0008326708860840881,1.61,4.0,0.0,0.29970297291874887,3928000,1.3842086386680603
922,492,175.19,0.6433140981197357,0.04430685220457092,-2.176030388000072e-05,0.0007888558951526648,1.24,3.0,0.0,0.30562859155237676,3936000,1.3850959944725036
922,493,183.64,0.7843066227436065,0.06636234365848476,-2.5206439386238343e-05,0.0014946862195938592,1.4,3.0,0.0,0.40671810150146487,3944000,1.384843282699585
922,494,183.56,0.6563234978914261,0.05410421688533246,0.00022702928232320118,0.0010297037485725014,1.41,3.0,0.0,0.3476605527102947,3952000,1.3849737966060638
922,495,185.74,0.8423582130670547,0.037923211259034695,-0.00023743378893414046,0.0006505245099469903,1.47,4.0,0.0,0.2680695828795433,3960000,1.3837534880638123
922,496,188.12,0.7191354447603225,0.045049376201083596,9.540786719298921e-05,0.0007439779517699207,1.48,4.0,0.0,0.28550839111208914,3968000,1.3821065413951874
922,497,185.8,0.7297914665937424,0.05240217505263796,0.00021127860200067516,0.001117133805382764,1.39,4.0,0.0,0.33282764106988905,3976000,1.384074366092682
922,498,183.17,0.8147178411483764,0.05407536027596013,-0.0003501739666535286,0.0011095929285875172,1.42,3.1000000000000085,0.0,0.35884258680045605,3984000,1.3839467883110046
922,499,181.06,0.8524675887823104,0.05770199737417041,-7.114117033779621e-05,0.0012130546763364691,1.41,4.0,0.0,0.37066106505692004,3992000,1.3835042643547057
922,500,178.0,0.8919092583656311,0.033402494914711645,-0.0002102957540046191,0.0004438684426349937,1.26,4.0,0.0,0.22699733570218086,4000000,1.3842796611785888
922,501,181.31,0.7809434932470322,0.06125843229922895,0.0005463921219870827,0.0014821680356544675,1.3,4.0,0.0,0.42010736733675,4008000,1.3847137451171876
923,502,185.81,0.768253932595253,0.04552272874365351,-1.1097542333118327e-05,0.0008655199319036911,1.41,4.0,0.0,0.3186263515800238,4016000,1.384896503686905
923,503,194.02,0.6134302282333374,0.05019058942823369,-0.0001379385477048345,0.0009371695765366894,1.58,4.0,0.0,0.32364761874079706,4024000,1.3839287745952606
923,504,195.12,0.8716304910182953,0.0533957565811403,-0.00022572530375327915,0.0011041246387685532,1.66,4.0,0.0,0.35438471369445324,4032000,1.3850895321369172
923,505,188.78,0.3743648451566696,0.06855883301080913,8.479649579385296e-05,0.0018372414107579972,1.62,4.0,0.0,0.43753841310739516,4040000,1.3855665397644044
923,506,177.73,0.5900131052732468,0.044445272658193286,-6.202384931384585e-05,0.0008687353385903407,1.31,3.1000000000000085,0.0,0.30491926439106465,4048000,1.3855071318149568
923,507,179.97,0.8125944507122039,0.05134957183562833,-0.00011028787102986825,0.0010141626419499516,1.31,3.1000000000000085,0.0,0.3380094014853239,4056000,1.3851129269599916
923,508,182.86,0.7724772584438324,0.037533420177022776,-1.750024064676836e-05,0.0005878581186334486,1.34,4.0,0.0,0.2511522196978331,4064000,1.3848691928386687
924,509,195.12,0.8299617999792099,0.05061300722151178,6.0272795089986174e-05,0.0008680943758736248,1.67,4.0,0.0,0.31338981084525586,4072000,1.3854316568374634
924,510,187.42,0.903776445388794,0.04605863817705206,-0.00011542202206328511,0.0007398434431888745,1.51,4.0,0.0,0.30144564755260944,4080000,1.3851815736293793
924,511,191.62,0.5848278069496154,0.05305511679147434,-8.373548713279889e-05,0.0010680573352510692,1.62,4.0,0.0,0.3528542371094227,4088000,1.384356814622879
924,512,184.56,0.6130363321304322,0.04225181249828593,6.579933586181141e-05,0.0006791523435458657,1.46,3.0,0.0,0.2822343450039625,4096000,1.3852751493453979
924,513,179.77,0.6081094062328338,0.05440252246688156,0.0002291999981389381,0.0010758350777177838,1.27,3.0,0.0,0.3483630168437958,4104000,1.3843429052829743
924,514,184.81,0.7813242143392563,0.04995194438681244,-0.0002443945255072322,0.0008223334403737681,1.44,4.0,0.0,0.3124385952949524,4112000,1.384536052942276
924,515,181.99,0.5357109391689301,0.04096405859237149,6.495253328466787e-05,0.0006555355426462483,1.37,4.0,0.0,0.27459628611803055,4120000,1.3855320143699645
925,516,178.91,0.6659631735086441,0.06567004378942704,-1.2491545057855546e-05,0.001419360854270053,1.35,3.0,0.0,0.39412385143339634,4128000,1.385482929944992
925,517,175.51,0.4841878873109817,0.04429501333637491,5.7996568793896584e-05,0.0009071968565694988,1.27,3.0,0.0,0.3000114899128675,4136000,1.3850918650627135
925,518,174.27,0.46827365458011627,0.0540285711483445,-5.524437729036436e-05,0.0010025275291263825,1.16,3.0,0.0,0.35150934919714927,4144000,1.3851840448379518
925,519,179.51,0.43836189031600953,0.04766583870985475,9.59181047801394e-05,0.0009066486193842139,1.31,3.0,0.0,0.3132316721230745,4152000,1.384584356546402
925,520,187.41,0.44097995102405546,0.05292529135336346,-9.771626922884024e-05,0.0012731916545453714,1.55,4.0,0.0,0.3673804414272308,4160000,1.3849329447746277
925,521,190.39,0.4666224730014801,0.05025566644663555,6.0333220144457303e-05,0.0010021874328595005,1.64,4.0,0.0,0.31955686539411543,4168000,1.3832927334308625
925,522,174.86,0.7124862861633301,0.047355995334063365,-3.732821234734729e-05,0.0008897173583682161,1.23,3.0,0.0,0.32085164114832876,4176000,1.3839237761497498
925,523,181.79,0.8244061434268951,0.045584673987144386,1.3540603104047478e-05,0.0007787373953033239,1.37,4.0,0.0,0.31162202037870884,4184000,1.3843914830684663
925,524,190.23,0.8873703116178513,0.04842346319166564,0.00010605267720563916,0.0010364809093152871,1.55,4.0,0.0,0.35084862023591995,4192000,1.3850142228603364
926,525,194.25,0.906751099228859,0.05347630645271547,-0.0003279820103489328,0.0011468861061439384,1.7,5.0,0.0,0.3407798470556736,4200000,1.3826361870765687
926,526,199.1,0.8226074093580246,0.046545663362047913,0.00021683202059648464,0.0009700539310506429,1.82,5.0,0.0,0.3292948224395513,4208000,1.3839073228836059
926,527,188.91,0.7948610013723374,0.052667786119817414,0.00026132796454476193,0.0010380392600563937,1.58,4.0,0.0,0.33513420924544335,4216000,1.3846795809268952
926,528,168.98,0.3441638845205307,0.04018988260849761,-4.6218542265705765e-05,0.0007091452078748262,1.1,3.0,0.0,0.2799636881053448,4224000,1.385715732574463
926,529,168.83,0.617504540681839,0.04139273157598741,-8.140244433889165e-05,0.0006989544767930056,1.09,3.0,0.0,0.2675091175362468,4232000,1.385625375509262
926,530,167.54,0.13385301411151887,0.046772509392122304,0.0003153488598763943,0.0008907579419246758,1.01,3.0,0.0,0.3167909713834524,4240000,1.3858707404136659
926,531,168.75,0.6843507498502731,0.049760045129587704,-0.00023550429235910997,0.0009475586114785984,1.01,2.1000000000000085,0.0,0.3370362202823162,4248000,1.3854871988296509
926,532,176.29,0.6344284904003143,0.04698550903181824,0.00024156743034836836,0.0010716955274983776,1.2,3.0,0.0,0.34402645342051985,4256000,1.3846661722660065
926,533,185.38,0.558503793478012,0.06002580282742188,-0.0004287841199220566,0.0015284664338832954,1.51,3.1000000000000085,0.0,0.40449834629893305,4264000,1.384733498096466
927,534,185.3,0.7740089535713196,0.049721196729065664,4.498491436606855e-05,0.0012943530436314177,1.53,4.0,0.0,0.3566138186305761,4272000,1.384908034801483
927,535,184.81,0.6740785253047943,0.0446884322511882,-0.00032155486602277963,0.0007556965931507875,1.41,4.0,0.0,0.29932753898203374,4280000,1.3854679346084595
