epoch_idx,fps,policy_gradient_loss,q_loss,model_prob_std,advantage_norm,P09:episode_rewards,avg_q_retraced,frames,policy_entropy,policy_gradient_bias_correction,policy_loss,P01:episode_rewards,episode_length,rollout_prob_std,explained_variance,avg_q_selected,PMM:episode_rewards,grad_norm
336,338,3.1896647759699886e-07,1.258624952871522e-09,2.967145538453527e-05,0.00025402926247478617,0.0,-1.1833129278802371e-05,2419200,2.1972252475458474,0.0,3.1896647759699886e-07,0.0,3324.73,3.1444967556050565e-05,-435.5565138136772,-1.1695198642940786e-05,0.0,3.109726145416493e-06
337,338,3.3667533300707535e-07,1.0382093986636621e-09,2.339500840378451e-05,0.00021459425915492354,0.0,-1.210710507032831e-05,2426400,2.197225272557723,0.0,3.3667533300707535e-07,0.0,3324.73,2.5371759195513007e-05,-1201.9012172915884,-1.2571184404074091e-05,0.0,2.76601916537757e-06
338,338,3.487822999528217e-07,1.250128836616606e-09,2.830627553290949e-05,0.0002541672545512646,0.0,-1.160720651561918e-05,2433600,2.197225249475903,0.0,3.487822999528217e-07,0.0,3324.8,2.9971381045727626e-05,-425.8092872444788,-1.135192752814065e-05,0.0,3.0522014527489427e-06
339,338,3.009655703094844e-07,7.755202358725765e-10,1.7970092806457783e-05,0.00017182065594992103,0.0,-1.2166761809480487e-05,2440800,2.1972253510024813,0.0,3.009655703094844e-07,0.0,3324.8,1.95662259318374e-05,-1908.4788106440174,-1.2169309605626821e-05,0.0,2.1852396602304537e-06
340,338,1.992533298260269e-07,1.1028926578671985e-09,2.162566882964662e-05,0.00020455976024172126,0.0,-1.1594741980020659e-05,2448000,2.197225227053203,0.0,1.992533298260269e-07,0.0,3324.8,2.323929383564405e-05,-1582.196240656622,-1.1885675004598685e-05,0.0,2.6964679996487015e-06
341,338,2.560129562022321e-07,1.1453963213304195e-09,2.340432098245481e-05,0.00021716669415778242,0.0,-1.090625237916284e-05,2455200,2.1972252975475226,0.0,2.560129562022321e-07,0.0,3324.8,2.531641008306767e-05,-1277.295895231792,-1.1462940688761833e-05,0.0,2.758194479848036e-06
342,338,2.698903424103054e-07,1.3338254291932884e-09,2.6763454149755926e-05,0.00024138522381659584,0.0,-1.1100710755727052e-05,2462400,2.197225257990852,0.0,2.698903424103054e-07,0.0,3324.8,2.846431785579931e-05,-634.0824283873341,-1.0999517143420329e-05,0.0,3.077688708948829e-06
343,338,2.6740417608477305e-07,1.199031480751752e-09,2.4222802365594518e-05,0.00022002855584005268,0.0,-1.1312417204790685e-05,2469600,2.197225322590934,0.0,2.6740417608477305e-07,0.0,3324.8,2.570898502409275e-05,-1195.2407357450325,-1.0900475307073699e-05,0.0,2.6966310646172462e-06
344,338,3.4339477214073003e-07,1.5507065083350652e-09,2.5315144175304715e-05,0.00024363877596431934,0.0,-1.20512438109703e-05,2476800,2.1972252727879416,0.0,3.4339477214073003e-07,0.0,3324.82,2.6793677944319538e-05,-1308.7610079156975,-1.1769479537822317e-05,0.0,3.225938204685793e-06
345,338,3.2394228470739644e-07,9.352471575746204e-10,2.051341683821742e-05,0.00019214915625349822,0.0,-1.2735386941749217e-05,2484000,2.197225290678796,0.0,3.2394228470739644e-07,0.0,3324.82,2.231178328020193e-05,-1646.8329591824518,-1.2711448730231967e-05,0.0,2.442033134853394e-06
346,338,3.542395727855129e-07,8.283941960231625e-10,1.857126877323499e-05,0.00016593611548393355,0.0,-1.2520947838150053e-05,2491200,2.1972252963838126,0.0,3.542395727855129e-07,0.0,3324.82,2.011742217870122e-05,-1929.961107661535,-1.2769788011866953e-05,0.0,2.0792866647551456e-06
347,338,1.6162795514629823e-07,1.4407890314633298e-09,2.757596581806974e-05,0.000249538912214076,0.0,-1.2219264763850798e-05,2498400,2.197225207629658,0.0,1.6162795514629823e-07,0.0,3324.82,2.919801564175523e-05,-700.3202298667317,-1.2239717223474265e-05,0.0,3.1670926533332656e-06
348,338,3.1077461089927134e-07,1.0687612729891834e-09,2.1699047099369344e-05,0.0001959437009952009,0.0,-1.2201143643687347e-05,2505600,2.1972253199134553,0.0,3.1077461089927134e-07,0.0,3324.82,2.3337178178939102e-05,-1133.4420269203438,-1.213955885007289e-05,0.0,2.420340975660255e-06
349,338,4.157942193479897e-07,2.0970433791097454e-09,3.256432464151162e-05,0.00029405140757362267,0.0,-1.1836444757838004e-05,2512800,2.1972251914985597,0.0,4.157942193479897e-07,0.0,3324.68,3.4093253821228e-05,-177.43659881223448,-1.2632474920448981e-05,0.0,3.975959013806323e-06
350,338,2.595904342110313e-07,7.191277139071569e-10,1.742565898666049e-05,0.00015342556784539446,0.0,-1.1794723675104741e-05,2520000,2.1972252058131354,0.0,2.595904342110313e-07,0.0,3324.68,1.885912521182203e-05,-2312.0171522467376,-1.1579622410964577e-05,0.0,1.936625406189366e-06
351,338,2.60741293513738e-07,1.0043475155788219e-09,2.115965430844208e-05,0.0001921690981809101,0.0,-1.2806718420098357e-05,2527200,2.1972252359870192,0.0,2.60741293513738e-07,0.0,3324.68,2.284070952610474e-05,-1262.1339581140421,-1.2369179212384488e-05,0.0,2.569360418223459e-06
352,338,3.499896618703315e-07,9.61462438286818e-10,2.2472974391622683e-05,0.00020413629443188707,0.0,-1.3432961026044616e-05,2534400,2.197225286487549,0.0,3.499896618703315e-07,0.0,3324.68,2.4201218813446106e-05,-1370.6997920896767,-1.328738212347491e-05,0.0,2.66163889220969e-06
353,338,3.528683773232241e-07,1.2939190783019682e-09,2.654675329739215e-05,0.00023936547968941624,0.0,-1.3576318003742927e-05,2541600,2.1972252736678195,0.0,3.528683773232241e-07,0.0,3324.68,2.8211707758094046e-05,-487.07401661302055,-1.3548715137941993e-05,0.0,3.095030826127862e-06
354,338,2.5193945124438217e-07,9.990275066697343e-10,2.298673533362059e-05,0.0002107407862957967,0.0,-1.3412234220691807e-05,2548800,2.1972252582053025,0.0,2.5193945124438217e-07,0.0,3324.68,2.4725773208199813e-05,-915.1833135239851,-1.3574764339364024e-05,0.0,2.6121209764598485e-06
355,338,3.398322395996866e-07,1.2761941725312211e-09,2.5187762850015695e-05,0.00022824939428989043,0.0,-1.3210677829837546e-05,2556000,2.19722524962728,0.0,3.398322395996866e-07,0.0,3324.51,2.6714513153966773e-05,-983.6117093142883,-1.3304575011453962e-05,0.0,2.757689109135447e-06
356,338,3.3195648053552595e-07,1.048237778856702e-09,1.998889195622016e-05,0.00017398073190372362,0.0,-1.3866165251480806e-05,2563200,2.1972253044730143,0.0,3.3195648053552595e-07,0.0,3324.51,2.147973470297103e-05,-1721.9578325505292,-1.3806926482186014e-05,0.0,2.419328659289358e-06
357,338,3.0535551916701317e-07,9.019236092808537e-10,2.1123976711720766e-05,0.00018843338792760036,0.0,-1.36945068875537e-05,2570400,2.1972252815583393,0.0,3.0535551916701317e-07,0.0,3324.51,2.2742453685331294e-05,-1777.1979736403498,-1.3790330659448185e-05,0.0,2.44643974346493e-06
358,338,2.613322046288302e-07,1.318919098091458e-09,2.6444609962363797e-05,0.00024068060021863497,0.0,-1.3831555824477647e-05,2577600,2.197225245842858,0.0,2.613322046288302e-07,0.0,3324.51,2.8099370211808912e-05,-922.3808285459642,-1.3833329332744521e-05,0.0,3.059853736459355e-06
359,338,2.5831239990260144e-07,8.688102619072759e-10,2.1321601207646487e-05,0.00019658518423144327,0.0,-1.3451722220043182e-05,2584800,2.1972252990329078,0.0,2.5831239990260144e-07,0.0,3324.51,2.2763583688621178e-05,-1080.6139708726491,-1.3687731069785995e-05,0.0,2.531863107780544e-06
360,338,3.5388278865849675e-07,1.7068362739318796e-09,2.992454360498423e-05,0.000277838919214109,0.0,-1.3287798895027914e-05,2592000,2.1972252702681474,0.0,3.5388278865849675e-07,0.0,3324.44,3.148565602188043e-05,-66.08918572010185,-1.3186140957477165e-05,0.0,3.542863225191133e-06
361,338,3.358416638263674e-07,9.08122215601864e-10,1.958056236070412e-05,0.00017687332617191513,0.0,-1.4021307633029402e-05,2599200,2.1972252783195056,0.0,3.358416638263674e-07,0.0,3324.44,2.100024770210924e-05,-1653.6960205151734,-1.4196412260259551e-05,0.0,2.2408421459107244e-06
362,338,2.80801917030714e-07,9.220336380963361e-10,1.9953884228908904e-05,0.00018562449172647018,0.0,-1.3496296425256773e-05,2606400,2.197225325593242,0.0,2.80801917030714e-07,0.0,3324.44,2.140424526664396e-05,-1732.0901965703124,-1.3850374347536369e-05,0.0,2.3336583381888177e-06
363,338,2.8365384376153693e-07,7.974489619232558e-10,1.866180755265243e-05,0.00017846213597170476,0.0,-1.3011060540600102e-05,2613600,2.197225259845219,0.0,2.8365384376153693e-07,0.0,3324.44,1.993099959871787e-05,-1773.79931316415,-1.3227267356634392e-05,0.0,2.226839014412536e-06
364,338,2.2178939454838996e-07,1.3783984917413707e-09,2.6876368620852943e-05,0.00024375229423198008,0.0,-1.3102815610434645e-05,2620800,2.1972253140570626,0.0,2.2178939454838996e-07,0.0,3324.44,2.8180077846228874e-05,-431.32451884360546,-1.3240447531910516e-05,0.0,3.0168579449508197e-06
365,338,2.3041326212258058e-07,8.693510712747708e-10,2.1599551332209424e-05,0.00019484326778556593,0.0,-1.3124199127998038e-05,2628000,2.1972253101215506,0.0,2.3041326212258058e-07,0.0,3324.44,2.3126243806152616e-05,-1115.557243195651,-1.3298376703559102e-05,0.0,2.3860209209569306e-06
366,338,2.62880616348035e-07,1.4908062621852195e-09,2.5813541051385913e-05,0.00024848463058200804,0.0,-1.2353613318852678e-05,2635200,2.197225280441935,0.0,2.62880616348035e-07,0.0,3324.26,2.7251342287817194e-05,-916.3050254410032,-1.2263495809459108e-05,0.0,3.1129465254386974e-06
367,338,3.33837794210988e-07,7.92552030099785e-10,1.7482002910004746e-05,0.00016099825992551048,0.0,-1.3245574863114077e-05,2642400,2.197225292391247,0.0,3.33837794210988e-07,0.0,3324.26,1.871261271838695e-05,-1881.2595860924987,-1.3294952799650139e-05,0.0,2.1018256123551843e-06
368,338,3.234279879828708e-07,8.217091792381438e-10,1.852331765139683e-05,0.00017454421634114465,0.0,-1.3266190409775506e-05,2649600,2.197225259728533,0.0,3.234279879828708e-07,0.0,3324.26,1.9924492794615692e-05,-1810.0514421544503,-1.3308579372485696e-05,0.0,2.0784221354774752e-06
369,338,3.1235833955191654e-07,1.2872275806933005e-09,2.5770327022827616e-05,0.00022498240254557227,0.0,-1.2809815653531686e-05,2656800,2.1972252977427638,0.0,3.1235833955191654e-07,0.0,3324.26,2.721607749047472e-05,-872.6950770775151,-1.3336881359751075e-05,0.0,2.735177299311688e-06
370,338,3.208169378556025e-07,1.0180454702321345e-09,2.3577566907185486e-05,0.0002169059895205734,0.0,-1.2156275230507971e-05,2664000,2.1972252667959404,0.0,3.208169378556025e-07,0.0,3324.26,2.501728442013169e-05,-1172.8450605516837,-1.2645207718364078e-05,0.0,2.6747067035391486e-06
371,338,2.0230120585100668e-07,2.1003637021397313e-09,3.4058139252990606e-05,0.0003052037841004698,0.0,-1.054107295429892e-05,2671200,2.197225189833414,0.0,2.0230120585100668e-07,0.0,3324.23,3.55730798362648e-05,-325.5969636840921,-1.1356962876202029e-05,0.0,3.988836134465649e-06
372,338,2.835752344829293e-07,1.0425619433612053e-09,2.0947835526728958e-05,0.0001915070544420641,0.0,-9.765307553451533e-06,2678400,2.1972253143254123,0.0,2.835752344829293e-07,0.0,3324.23,2.2429742627455768e-05,-2013.5085851024348,-1.0276566006283187e-05,0.0,2.564452002854263e-06
373,338,2.8174019723828245e-07,1.4397263332085618e-09,2.083461520216874e-05,0.00019182160353841364,0.0,-9.272007866454584e-06,2685600,2.197225238825909,0.0,2.8174019723828245e-07,0.0,3324.23,2.2244745311275766e-05,-19498.042670010127,-1.0204972234186288e-05,0.0,2.556876806071948e-06
374,338,2.011325231973098e-07,9.731280675501475e-10,1.943874090093605e-05,0.0001853716756266014,0.0,-8.590544032178137e-06,2692800,2.197225299606878,0.0,2.011325231973098e-07,0.0,3324.23,2.0966795405119196e-05,-1530.4371597275215,-8.844183393883759e-06,0.0,2.4153530720881797e-06
375,338,1.8340453784098763e-07,1.4733009066055146e-09,2.8466435526053957e-05,0.00025565250270729515,0.0,-7.553742053344664e-06,2700000,2.1972252532792473,0.0,1.8340453784098763e-07,0.0,3324.23,2.9785734088466684e-05,-260.2081054710017,-8.137621524358311e-06,0.0,3.2330787950758987e-06
376,338,1.6025163382349148e-07,1.0580083928664948e-09,2.1915985661784274e-05,0.00020033674291993826,0.0,-7.776877764933763e-06,2707200,2.197225312663134,0.0,1.6025163382349148e-07,0.0,3324.23,2.3211861534006494e-05,-1141.3932675228928,-7.970075719400884e-06,0.0,2.489009479803556e-06
377,338,1.9321912734044262e-07,1.6382648557177873e-09,2.8962996693365544e-05,0.0002715967899590641,0.0,-7.133376046118384e-06,2714400,2.197225280224331,0.0,1.9321912734044262e-07,0.0,3324.3,3.0448702905927244e-05,-1069.8629957681044,-7.474101353971541e-06,0.0,3.462677284334302e-06
378,338,1.8699456866993417e-07,9.93457156703619e-10,2.0198380966544642e-05,0.00018442857529725375,0.0,-7.663650139478241e-06,2721600,2.197225242465261,0.0,1.8699456866993417e-07,0.0,3324.3,2.1824583354349858e-05,-45964.52648661878,-7.445985064632189e-06,0.0,2.440789114267376e-06
379,338,1.3911496718050195e-07,8.670664765457875e-10,2.0484794763350745e-05,0.000186269894254222,0.0,-7.878051600992495e-06,2728800,2.1972253014675527,0.0,1.3911496718050195e-07,0.0,3324.3,2.209172514835008e-05,-1804.5609837635232,-7.970161535502812e-06,0.0,2.404741366822139e-06
380,338,2.2012951916969239e-07,1.1573068557264852e-09,2.3868788576142075e-05,0.00022277447910826577,0.0,-7.746108924346083e-06,2736000,2.19722522738434,0.0,2.2012951916969239e-07,0.0,3324.3,2.5567250741689636e-05,-1144.8309762051274,-7.900162194953427e-06,0.0,2.831654330400878e-06
381,338,1.6655349062643325e-07,9.147041703780341e-10,2.2935239088682795e-05,0.0002038580743894745,0.0,-7.905382729761966e-06,2743200,2.197225292694001,0.0,1.6655349062643325e-07,0.0,3324.3,2.43980926979808e-05,-908.0153801189906,-7.897100470875066e-06,0.0,2.4262495231637437e-06
382,338,2.0155443667637262e-07,1.2202232912078197e-09,2.6248846889010925e-05,0.00024087083366658012,0.0,-7.6009855000012986e-06,2750400,2.1972252416831477,0.0,2.0155443667637262e-07,0.0,3324.3,2.77444855167194e-05,-236.2349650820475,-7.759368811130429e-06,0.0,2.908401291379342e-06
383,338,2.193542294478528e-07,8.829725156332308e-10,1.8185240060340048e-05,0.0001678930141770071,0.0,-7.761770033709133e-06,2757600,2.197225287717486,0.0,2.193542294478528e-07,0.0,3324.35,1.9359393749013072e-05,-3433.9723474348066,-8.307278726222409e-06,0.0,2.197847132130327e-06
384,338,1.6928403400896292e-07,9.994127855664926e-10,2.013410203696975e-05,0.0001913706208886025,0.0,-7.207168921007949e-06,2764800,2.197225296383812,0.0,1.6928403400896292e-07,0.0,3324.35,2.157654719979748e-05,-1457.7858344651406,-7.233291828343783e-06,0.0,2.3033000314877926e-06
385,338,1.6097616184460347e-07,7.897370721687585e-10,1.887163495755178e-05,0.00017093371115923413,0.0,-7.460945390549669e-06,2772000,2.19722521778137,0.0,1.6097616184460347e-07,0.0,3324.35,2.024974945844146e-05,-1851.8712055727412,-7.469301910657798e-06,0.0,2.2002815741729156e-06
386,338,2.1776477456634883e-07,1.3147655299643292e-09,2.8683457637184587e-05,0.0002589655698586535,0.0,-6.8992910635440955e-06,2779200,2.197225266884244,0.0,2.1776477456634883e-07,0.0,3324.35,3.0245188803850174e-05,-180.62278122502028,-6.886496747434436e-06,0.0,3.1002428322154627e-06
387,338,1.7312174119567456e-07,1.0980387909524204e-09,2.273336156200438e-05,0.00020068481819497007,0.0,-7.600083873824218e-06,2786400,2.1972252533549352,0.0,1.7312174119567456e-07,0.0,3324.35,2.4395934156391428e-05,-1203.3952823535726,-7.725252178347613e-06,0.0,2.498987099681462e-06
388,338,1.1811003293594989e-07,1.416593470034273e-09,2.704756848973052e-05,0.00024984855638638775,0.0,-7.968447563846428e-06,2793600,2.197225288281996,0.0,1.1811003293594989e-07,0.0,3324.33,2.824845092454876e-05,-703.0895133913635,-7.697370406189386e-06,0.0,3.2597769979603172e-06
389,338,2.0245702021288407e-07,6.988417863929336e-10,1.800225129671158e-05,0.00016307220478015748,0.0,-8.151306262482375e-06,2800800,2.197225290253049,0.0,2.0245702021288407e-07,0.0,3324.33,1.9368962677346085e-05,-1742.4750567565839,-8.470297207587746e-06,0.0,2.046377108981793e-06
390,338,1.694720741633921e-07,9.664997137656863e-10,2.0243284775914925e-05,0.00018514513132884158,0.0,-8.023341343643898e-06,2808000,2.1972252913316095,0.0,1.694720741633921e-07,0.0,3324.33,2.1718211720273425e-05,-1641.8049221093095,-7.978111294311964e-06,0.0,2.3091910765393072e-06
391,338,2.0437193872264646e-07,7.900347393254249e-10,1.9698073345887266e-05,0.0001790228201657456,0.0,-8.27978664386729e-06,2815200,2.1972252282516034,0.0,2.0437193872264646e-07,0.0,3324.33,2.091547405680017e-05,-1175.9893348178032,-8.123772681840448e-06,0.0,2.2230216243323463e-06
392,338,1.7267103437650685e-07,9.534767584172227e-10,2.1616625185037757e-05,0.00019824523912166802,0.0,-8.37347558011797e-06,2822400,2.1972253257698484,0.0,1.7267103437650685e-07,0.0,3324.33,2.3031967856704416e-05,-877.723324009161,-8.754816986072999e-06,0.0,2.366285640860835e-06
393,338,1.2590896042190042e-07,1.1383082764527163e-09,2.520316410478728e-05,0.00022039074070236768,0.0,-7.5054055481292305e-06,2829600,2.1972252870520586,0.0,1.2590896042190042e-07,0.0,3324.33,2.6578308600664004e-05,-594.5455047966153,-7.532452703614353e-06,0.0,2.6463544941256528e-06
394,338,2.6112491973225485e-07,1.1815501449894134e-09,2.2571340237633526e-05,0.00021562016687837857,0.0,-7.487921884838158e-06,2836800,2.1972252567136095,0.0,2.6112491973225485e-07,0.0,3324.43,2.3964337539459683e-05,-1372.387804575629,-7.885336318415124e-06,0.0,2.653267244117899e-06
395,338,1.7559098114541344e-07,1.0725530600104342e-09,2.1055208089085518e-05,0.00018788762810273177,0.0,-7.987738564073274e-06,2844000,2.1972253187153417,0.0,1.7559098114541344e-07,0.0,3324.43,2.26381070539606e-05,-1509.0161947644015,-7.981465181305296e-06,0.0,2.390149906674766e-06
396,337,1.8990007729816527e-07,7.049606310965475e-10,1.8806746898933573e-05,0.00016904536592727903,0.0,-7.934787204934736e-06,2851200,2.1972252825801335,0.0,1.8990007729816527e-07,0.0,3324.43,2.0083854512918043e-05,-1754.516404336959,-7.830983236622449e-06,0.0,2.0870600078868212e-06
397,338,1.8969363341617007e-07,1.1262952867830409e-09,2.4701459071062956e-05,0.0002169053268125611,0.0,-7.635779330586148e-06,2858400,2.197225275720869,0.0,1.8969363341617007e-07,0.0,3324.43,2.592863136696689e-05,-238.17857697458493,-7.897109235652048e-06,0.0,2.5711158814287733e-06
398,338,1.7064787693935854e-07,7.618753206005585e-10,2.0000458854498436e-05,0.00018952491206192387,0.0,-8.145755800622465e-06,2865600,2.197225315942966,0.0,1.7064787693935854e-07,0.0,3324.43,2.1394375957960787e-05,-1292.7615565216322,-7.881151827095939e-06,0.0,2.3273620426475674e-06
399,337,2.4389531168464365e-07,1.11596850755641e-09,2.536705626239959e-05,0.00023119767718740258,0.0,-7.6057191389130215e-06,2872800,2.197225319014655,0.0,2.4389531168464365e-07,0.0,3324.45,2.6671228159532092e-05,-439.489524039541,-8.142110041000979e-06,0.0,2.747460280251132e-06
400,337,1.8362008044316695e-07,7.81171149407106e-10,1.8570448247276418e-05,0.00016767218137695797,0.0,-7.674839598007925e-06,2880000,2.197225319818845,0.0,1.8362008044316695e-07,0.0,3324.45,1.9890843280783945e-05,-1551.1231464583532,-7.703410129267687e-06,0.0,2.0244931001298855e-06
401,337,2.018870442185376e-07,9.475351254417723e-10,1.95785799780272e-05,0.00017985362185367237,0.0,-7.586170940797637e-06,2887200,2.197225281475373,0.0,2.018870442185376e-07,0.0,3324.45,2.100261439347122e-05,-1671.4348801588292,-7.504157273651268e-06,0.0,2.3012035808947763e-06
402,337,2.260389553983446e-07,8.93736160237157e-10,2.0741531773231813e-05,0.0001943990097456861,0.0,-7.537404433427794e-06,2894400,2.1972253034417597,0.0,2.260389553983446e-07,0.0,3324.45,2.2158135890055305e-05,-1120.2775225486705,-7.97058204374066e-06,0.0,2.3765511771576477e-06
403,337,1.3952838921893942e-07,1.0338146792506661e-09,2.488577792281835e-05,0.00021949797543266832,0.0,-6.7522780127378445e-06,2901600,2.197225284056058,0.0,1.3952838921893942e-07,0.0,3324.45,2.6332834481681755e-05,-727.2257207923402,-6.893481165465928e-06,0.0,2.6210270535940744e-06
404,337,8.571413269619716e-08,8.973034539765512e-10,2.2379594461088025e-05,0.0002055363890152149,0.0,-6.600151317281906e-06,2908800,2.1972252838006097,0.0,8.571413269619716e-08,0.0,3324.45,2.3837250524598214e-05,-668.6918075513588,-6.769851042579809e-06,0.0,2.4306796313335584e-06
405,337,2.0103258152717905e-07,1.0003861894961048e-09,2.135530150181563e-05,0.00020204508330857728,0.0,-6.450193981616468e-06,2916000,2.1972253082605895,0.0,2.0103258152717905e-07,0.0,3324.51,2.2556842716844124e-05,-1361.0442322267236,-6.385394969800526e-06,0.0,2.712978706733866e-06
406,337,1.2515541503224515e-07,7.939299523731203e-10,1.7233037749585422e-05,0.0001640061245545632,0.0,-6.417820197370135e-06,2923200,2.1972252782942756,0.0,1.2515541503224515e-07,0.0,3324.51,1.8471675922042898e-05,-1880.9756279925882,-6.571942445997058e-06,0.0,2.1008383134542733e-06
407,337,9.877537267249524e-08,8.379843523517651e-10,2.100340508931415e-05,0.00018283229206820666,0.0,-6.134237621194416e-06,2930400,2.197225292274274,0.0,9.877537267249524e-08,0.0,3324.51,2.2574314569838562e-05,-1450.3064393564391,-6.195125803076727e-06,0.0,2.308002395620953e-06
408,337,1.522725382910185e-07,1.0154752167644345e-09,2.3917462288360575e-05,0.0002115429167368109,0.0,-6.1026860094133305e-06,2937600,2.197225267650589,0.0,1.522725382910185e-07,0.0,3324.51,2.5238193299641245e-05,-375.1481701777473,-6.112389148594075e-06,0.0,2.450229147811961e-06
409,337,1.9931022944600002e-07,6.491806310125611e-10,1.8299232836268077e-05,0.0001613810073614673,0.0,-6.468995687939203e-06,2944800,2.197225313684928,0.0,1.9931022944600002e-07,0.0,3324.51,1.9614668516345575e-05,-1402.5721052590186,-6.358316129379129e-06,0.0,1.954796016400181e-06
410,337,2.634808138840098e-07,1.1981595013050532e-09,2.5375857598054796e-05,0.0002460675024682603,0.0,-6.282260522218008e-06,2952000,2.197225318929506,0.0,2.634808138840098e-07,0.0,3324.52,2.666014247479902e-05,-258.8755382007644,-6.152822291823671e-06,0.0,2.945699392507264e-06
411,337,1.81862252179548e-07,7.368568147607819e-10,1.7540326487204447e-05,0.0001594742299324969,0.0,-6.254755812083853e-06,2959200,2.1972253048893,0.0,1.81862252179548e-07,0.0,3324.52,1.890274615255019e-05,-1895.0670279326705,-6.5744615184403265e-06,0.0,2.03638724278557e-06
412,337,1.5476332232527362e-07,9.192358777439863e-10,1.9511926406006785e-05,0.00018167664516921279,0.0,-5.79928984176521e-06,2966400,2.1972252917195125,0.0,1.5476332232527362e-07,0.0,3324.52,2.077012256045178e-05,-1441.2376608216478,-5.946959459185352e-06,0.0,2.314247955951247e-06
413,337,2.621358298708169e-07,8.763189452650152e-10,1.9603159280529147e-05,0.00018442377635914735,0.0,-6.295508600332471e-06,2973600,2.197225273166384,0.0,2.621358298708169e-07,0.0,3324.52,2.0833213900403275e-05,-1382.4660249471854,-6.390856838770163e-06,0.0,2.2082442311855383e-06
414,337,1.1424918591746791e-07,8.989405942735178e-10,2.351680882659438e-05,0.00020808400401092642,0.0,-6.112947506038542e-06,2980800,2.197225325883381,0.0,1.1424918591746791e-07,0.0,3324.52,2.4920649801300795e-05,-552.2493369132942,-6.232451793299299e-06,0.0,2.5154598174535117e-06
415,337,1.7390199367921488e-07,9.061603163544071e-10,2.2668735773477813e-05,0.000206235632907295,0.0,-6.032448999619754e-06,2988000,2.1972252664490357,0.0,1.7390199367921488e-07,0.0,3324.52,2.386346793102911e-05,-652.5335814418112,-6.2453095689886045e-06,0.0,2.430898638280161e-06
416,337,1.5968975364328494e-07,1.0009286898395966e-09,2.201629786923234e-05,0.0001931082858593545,0.0,-6.298356688075026e-06,2995200,2.197225276698511,0.0,1.5968975364328494e-07,0.0,3324.6,2.3314263987076953e-05,-1272.3599977876333,-6.318339058179905e-06,0.0,2.484363019247286e-06
417,337,2.2790815859203955e-07,9.615873418108453e-10,1.9623427556034436e-05,0.00017838376662070147,0.0,-5.954404188440521e-06,3002400,2.197225296431118,0.0,2.2790815859203955e-07,0.0,3324.6,2.1029336717899834e-05,-1717.7469224077986,-6.636934826207242e-06,0.0,2.315175332431482e-06
418,337,9.865366792495402e-08,6.984893749045318e-10,1.850010353189086e-05,0.00016516543862983915,0.0,-5.327917555893725e-06,3009600,2.197225301994218,0.0,9.865366792495402e-08,0.0,3324.6,1.986585190015978e-05,-1608.149112199324,-5.419352690155358e-06,0.0,1.9204882823419943e-06
419,337,7.170491937092379e-08,9.260104641124626e-10,2.349415821973096e-05,0.0002133606417839477,0.0,-4.651740755082842e-06,3016800,2.197225257811092,0.0,7.170491937092379e-08,0.0,3324.6,2.4662494805607056e-05,-390.95863784479724,-4.8419850861727175e-06,0.0,2.4778726176726586e-06
420,337,1.283138842949378e-07,6.535350018389461e-10,1.6656344475086098e-05,0.00014896642128340911,0.0,-4.439909108801205e-06,3024000,2.197225294642978,0.0,1.283138842949378e-07,0.0,3324.6,1.7888176008404973e-05,-1552.331038006995,-4.48426429500385e-06,0.0,1.7797185866420401e-06
421,337,5.586781748006821e-08,1.2219543428834821e-09,2.4334875172651245e-05,0.00023091693336919577,0.0,-4.190417546579641e-06,3031200,2.1972253129122747,0.0,5.586781748006821e-08,0.0,3324.69,2.5571616465645058e-05,-235.93916526811464,-4.3430733614776895e-06,0.0,2.753214872463379e-06
422,337,9.804737603256633e-08,6.324558726250499e-10,1.537278364314379e-05,0.0001402759163019648,0.0,-4.40738926412241e-06,3038400,2.1972253156654418,0.0,9.804737603256633e-08,0.0,3324.69,1.6541670361308113e-05,-2154.887963434855,-4.496577841256754e-06,0.0,1.7286772130736846e-06
423,337,1.3693742485028882e-07,1.1280834951353725e-09,1.944983093234024e-05,0.00018201513660813658,0.0,-3.7590800488937966e-06,3045600,2.1972251458142797,0.0,1.3693742485028882e-07,0.0,3324.69,2.077754620841917e-05,-1341.5762167382493,-4.346061786797146e-06,0.0,2.2735255972347216e-06
424,337,4.0764945643252424e-08,7.254162333536187e-10,1.7547512232260223e-05,0.00015415057873079986,0.0,-4.219280922966174e-06,3052800,2.197225324369612,0.0,4.0764945643252424e-08,0.0,3324.69,1.858848187318187e-05,-1765.5359339167012,-3.908152161064963e-06,0.0,1.927296553400314e-06
425,337,9.301134895060209e-08,1.0040825302429653e-09,2.4420601177225958e-05,0.0002186133079679361,0.0,-3.852229427834839e-06,3060000,2.197225301968989,0.0,9.301134895060209e-08,0.0,3324.69,2.5529371485657654e-05,-447.2412692393985,-4.537022343460675e-06,0.0,2.6403166041381532e-06
426,337,4.7783883716582824e-08,8.473276606992274e-10,2.154763789384279e-05,0.0001955517104696871,0.0,-3.681796411436763e-06,3067200,2.19722527716841,0.0,4.7783883716582824e-08,0.0,3324.69,2.2780223850941546e-05,-855.8378213287725,-3.773724477583747e-06,0.0,2.3400420120717284e-06
