frames,fps,episode_length,approx_kl_divergence,P09:episode_rewards,PMM:episode_rewards,policy_entropy,policy_loss,epoch_idx,explained_variance,advantage_norm,value_loss,grad_norm,P01:episode_rewards,clip_fraction
2273280,231,340.73,0.0016105621750455157,550.0,244.0,1.5674898453056811,-0.0006433197948354063,222,1.4528632164001465e-08,15.968717783689499,0.014023752097273245,0.0566376082441016,75.0,0.1678955078125
2283520,231,342.5,0.002176824703087732,500.0,247.25,1.5651612721383572,-0.001191189153905725,223,-1.6763806343078613e-08,15.968717855215072,0.013447040622122586,0.05851241842597462,100.0,0.2385986328125
2293760,231,342.45,0.0018806736909766641,405.00000000000045,239.25,1.610077203810215,-0.0008864185670972802,224,4.097819328308106e-09,15.968717807531357,0.01211061564317788,0.05269766075581548,100.0,0.1841552734375
2304000,230,341.77,0.001603028464273848,327.5000000000002,210.5,1.6436189807951451,-0.0006737078991136513,225,-3.3527612686157227e-09,15.968717551231384,0.009259273264251532,0.05117261423863465,50.0,0.19873046875
2314240,230,337.08,0.002273541631996068,330.0000000000004,185.25,1.7100186176598071,-0.0010307993070455268,226,-6.7055225372314455e-09,15.968715333938599,0.008693446511668413,0.053187475571070585,50.0,0.2544677734375
2324480,230,336.3,0.0021942377457662586,405.00000000000045,180.0,1.7250942140817642,-0.0010664746754628141,227,1.6763806343078613e-08,15.96871754527092,0.008779486325511243,0.05249524991266459,25.0,0.27060546875
2334720,229,325.91,0.0023795529983289044,332.5000000000006,158.0,1.7255329109728337,-0.0013039607471000635,228,1.4901161193847657e-09,15.968717730045318,0.009350774960694253,0.05324587806532621,25.0,0.2623779296875
2344960,229,327.71,0.0021113894314567006,450.0,173.75,1.747500442713499,-0.0010110289520525839,229,-8.568167686462402e-09,15.96871777176857,0.0095638565831905,0.05380853444709253,25.0,0.2538330078125
2355200,229,321.26,0.0019586619726510435,275.0,141.25,1.7290569879114628,-0.0009093847382246167,230,-7.450580596923829e-10,15.968717247247696,0.006634965596026632,0.05239983878373174,25.0,0.236181640625
2365440,229,328.71,0.002137373831533296,330.0000000000004,147.25,1.7200906857848168,-0.0011451843532995555,231,2.7939677238464355e-08,15.96871719956398,0.008404192543707723,0.05316530304441454,25.0,0.2532470703125
2375680,228,330.78,0.002217260841780444,327.5000000000002,146.5,1.7251777894794942,-0.0011368266888894141,232,3.3527612686157227e-09,15.968717437982558,0.009663340999759384,0.05572084167189195,25.0,0.2470458984375
2385920,228,336.45,0.0021695155350471397,400.0,162.75,1.736391880363226,-0.0006416942273062886,233,2.0489096641540527e-08,15.968717390298844,0.006831969226368528,0.05161787185737449,25.0,0.250146484375
2396160,228,332.56,0.002271515890799947,305.00000000000045,145.25,1.7220743693411351,-0.0011596237683988875,234,-1.2665987014770507e-08,15.968717283010482,0.006718976797628784,0.05079739807080985,0.0,0.25166015625
2406400,227,325.25,0.0021215412190258576,275.0,120.75,1.6938976630568505,-0.0009301223239162937,235,-4.8428773880004884e-09,15.968717366456985,0.005721031325606418,0.05169930192036829,0.0,0.249462890625
2416640,227,319.17,0.003304297780783827,152.50000000000023,88.75,1.6744147822260858,-0.0010584538529656129,236,-3.3527612686157227e-09,15.968711018562317,0.0048551193840410175,0.0502249527355732,0.0,0.2779052734375
2426880,227,329.96,0.0020240698709358186,227.5000000000002,115.0,1.6537706188857555,-0.0013418906830338529,237,-2.9802322387695314e-09,15.968717610836029,0.009831384643621276,0.051989990369112414,0.0,0.245849609375
2437120,227,348.02,0.00177744728533753,290.0000000000013,157.25,1.6768659971654416,-0.0007948420443426585,238,1.1175870895385742e-08,15.968717783689499,0.010344621363037732,0.0542701950488791,25.0,0.1999267578125
2447360,227,354.58,0.002188931561818208,430.0000000000004,180.0,1.6379418604075908,-0.0011705508983141043,239,2.9802322387695314e-09,15.96871770620346,0.009887510383850894,0.05470892987137047,25.0,0.24638671875
2457600,226,356.13,0.002034416804397665,502.5000000000002,196.0,1.651964070647955,-0.0007284865376277593,240,2.16066837310791e-08,15.968717640638351,0.007712596490455326,0.05448465175555639,50.0,0.2335205078125
2467840,226,351.56,0.0020436269739036563,452.50000000000017,183.0,1.6801231741905212,-0.0013984162658744026,241,-1.0430812835693359e-08,15.968717700242996,0.00954404900294321,0.05206574498695391,50.0,0.2177734375
2478080,226,349.7,0.0018741048118045,310.00000000000085,173.5,1.6795832559466362,-0.0007573256727482658,242,-1.862645149230957e-09,15.968717801570893,0.010104931412934092,0.057918816290149076,50.0,0.2245849609375
2488320,226,353.77,0.001934041511617579,405.00000000000045,195.25,1.6655568763613702,-0.001240462591886171,243,-2.9802322387695314e-09,15.968717694282532,0.011634998343652114,0.05581265644373675,50.0,0.23193359375
2498560,225,356.78,0.0018966497636483837,410.00000000000085,213.25,1.650838601589203,-0.0013714111935769324,244,-9.685754776000977e-09,15.968717724084854,0.011583823151522666,0.052279857370723125,50.0,0.2232666015625
2508800,225,355.78,0.002182322623298205,502.5000000000002,223.5,1.645720711350441,-0.00143308893784706,245,-8.568167686462402e-09,15.968717694282532,0.011405392067354114,0.05462116557187054,72.50000000000001,0.258837890625
2519040,225,348.98,0.0022473370727311703,405.00000000000045,208.25,1.6837293818593024,-0.001319598907866748,246,1.3411045074462891e-08,15.968717789649963,0.009081385281569964,0.053359461104567664,50.0,0.2640625
2529280,225,334.23,0.002143622029723247,352.5000000000002,173.0,1.6936927288770676,-0.00101255946647143,247,1.4901161193847657e-09,15.968717873096466,0.007427763879422855,0.0499047908423563,47.50000000000001,0.247314453125
2539520,224,321.76,0.0023752121112693204,277.5000000000002,133.75,1.6538781858980656,-0.0011075254762545228,248,-7.82310962677002e-09,15.968717694282532,0.007450847603286093,0.052687894919300184,25.0,0.25751953125
2549760,224,322.84,0.002106412305414551,250.0,129.5,1.6478686884045601,-0.0010680466235498897,249,5.960464477539063e-09,15.968717604875565,0.007496817013998225,0.0487343918994941,25.0,0.2353759765625
2560000,224,333.27,0.0018876006405662339,277.5000000000002,150.0,1.5892893992364407,-0.0007908062143542338,250,-1.3411045074462891e-08,15.968717730045318,0.010713159925944637,0.05378889986419203,25.0,0.1986083984375
2570240,224,345.35,0.0020322237248336706,327.5000000000002,169.25,1.619790493696928,-0.001101915141043719,251,9.685754776000977e-09,15.96871783733368,0.009460121812298893,0.05426317509250724,50.0,0.235498046875
2580480,223,348.12,0.0021582829503131507,480.00000000000045,191.25,1.6260157771408559,-0.00108546077972278,252,-8.195638656616212e-09,15.968717300891877,0.009086403885703476,0.052125751231430595,50.0,0.24833984375
2590720,223,343.11,0.0026631438756794523,332.5000000000006,172.5,1.6701937682926655,-0.0011654004740194069,253,5.587935447692871e-09,15.968717610836029,0.008562450512636132,0.05289320465513786,25.0,0.2814697265625
2600960,223,336.36,0.002625024621170269,430.0000000000004,167.25,1.7186665318906307,-0.0009605655774066691,254,-2.9802322387695314e-09,15.968717914819717,0.008691378232470015,0.05423903676058547,25.0,0.2795166015625
2611200,223,325.93,0.0024930057606354695,250.0,149.75,1.7111111000180244,-0.0014140890456474154,255,0.0,15.968717420101166,0.008178001330463758,0.051189485230382734,25.0,0.2880859375
2621440,222,319.9,0.0020308000316276776,250.0,141.5,1.7109263338148595,-0.0011233315723075065,256,-3.725290298461914e-09,15.968717443943024,0.00852973116097928,0.053115504785463216,25.0,0.24208984375
2631680,222,326.65,0.0021973179033665247,277.5000000000002,160.75,1.735544078052044,-0.0016597461315541295,257,2.6077032089233397e-09,15.968717980384827,0.010854166240096674,0.05179686614603658,25.0,0.2295654296875
2641920,222,330.98,0.001984535544656296,275.0,155.5,1.7500956788659097,-0.0009515375310002128,258,1.6763806343078613e-08,15.968717628717423,0.008948229916677519,0.05319705571457774,25.0,0.23671875
2652160,222,341.59,0.0016494599336510873,325.0,181.75,1.7417168736457824,-0.001173039373679785,259,2.2351741790771484e-09,15.96871766448021,0.011768378111082712,0.05622471609575495,47.50000000000001,0.2013916015625
2662400,222,337.57,0.0014317033530858226,350.0,180.75,1.6893394745886325,-0.00048693681419536005,260,1.1175870895385742e-09,15.968717795610427,0.010518194673932158,0.05242773819771067,50.0,0.158935546875
2672640,221,337.85,0.0022266017691663365,350.0,191.75,1.6719711564481259,-0.000980845834055799,261,-7.450580596923828e-09,15.968717724084854,0.010931075854750815,0.05442784750522669,50.0,0.2374267578125
2682880,221,337.42,0.0016333442952259248,350.0,185.25,1.6719079986214638,-0.00087156835506903,262,-5.215406417846679e-09,15.968717515468597,0.008829460848755844,0.050702401610231096,50.0,0.2158447265625
2693120,221,334.79,0.0019107841997197284,327.5000000000002,178.25,1.6673865996301174,-0.0010826904886926058,263,1.2665987014770507e-08,15.968717873096466,0.010678137542345211,0.05237758584941217,25.0,0.225
2703360,221,337.08,0.0019588341937719633,350.0,183.75,1.664683897793293,-0.0010027085460023954,264,-1.3783574104309083e-08,15.968717914819717,0.011442060480476357,0.05453413033614912,25.0,0.2365478515625
2713600,220,341.2,0.0015741334921614224,325.0,175.25,1.6598840042948724,-0.0007666882753255777,265,-1.4528632164001465e-08,15.968717730045318,0.009688848409859929,0.051823777593332364,25.0,0.1901611328125
2723840,220,344.31,0.0019968054878972906,302.5000000000002,175.0,1.6477702483534813,-0.0007584906816191506,266,1.825392246246338e-08,15.968717461824417,0.00842085819094791,0.05063149591469864,50.0,0.231201171875
2734080,220,346.21,0.0020980225953394437,277.5000000000002,161.75,1.6643640920519829,-0.0009440560857910896,267,-1.6763806343078613e-08,15.96871771812439,0.007878098595392657,0.052430273715275,50.0,0.229541015625
2744320,220,333.26,0.0019787522920751144,250.0,130.25,1.6685308672487735,-0.0010306089225196047,268,-8.195638656616212e-09,15.968717670440673,0.007804458680584503,0.05279054149155393,25.0,0.24462890625
2754560,220,338.8,0.0020997993124126425,250.0,132.75,1.6933621652424335,-0.001304457942751469,269,1.3411045074462891e-08,15.96871742606163,0.008911028079637617,0.05145587999650404,25.0,0.2370361328125
2764800,220,333.9,0.0022050735668813102,250.0,123.0,1.6793364509940147,-0.0009852372109889983,270,1.2293457984924316e-08,15.968717235326768,0.006725311222407981,0.05350657699778296,25.0,0.277294921875
2775040,219,340.76,0.001596622012516491,250.0,132.75,1.6856292650103568,-0.000843788373094867,271,-1.862645149230957e-09,15.968717813491821,0.00891334433836164,0.05087968017507004,25.0,0.19921875
2785280,219,334.76,0.0026127160825751617,250.0,128.5,1.7331282489001751,-0.0013860989343811524,272,-1.1548399925231934e-08,15.968715113401412,0.007284980127104745,0.05304765858081993,25.0,0.3151611328125
2795520,219,334.78,0.0024337861802223417,227.5000000000002,130.0,1.770224104076624,-0.0013419231330772164,273,-2.3469328880310058e-08,15.968717485666275,0.0076498648457345554,0.05405635304835764,25.0,0.293896484375
2805760,219,327.15,0.0023112125629836553,225.0,119.0,1.7662461243569851,-0.0010193769499892368,274,-3.7252902984619143e-10,15.968713623285293,0.006471181684429439,0.05136126403358872,25.0,0.26103515625
2816000,219,325.96,0.0025892308940683507,250.0,124.0,1.7511621549725533,-0.001708134794534999,275,-1.862645149230957e-08,15.968717676401138,0.0079616285771408,0.053837862166505615,25.0,0.329052734375
2826240,218,325.64,0.002396633252931224,277.5000000000002,134.25,1.741243802011013,-0.00164400014327839,276,-2.384185791015625e-08,15.968717658519745,0.008948297365895997,0.0517551128794102,25.0,0.3023681640625
2836480,218,321.08,0.002536544772124216,277.5000000000002,124.5,1.7407788924872876,-0.0015370339948276523,277,9.685754776000977e-09,15.968714195489884,0.005329843669694689,0.050041085813296624,25.0,0.3259765625
2846720,218,321.21,0.0020185188400546395,252.50000000000023,123.0,1.741819301992655,-0.000887885950942291,278,-7.450580596923829e-10,15.968717330694199,0.007045479403132049,0.05217639614549373,25.0,0.250439453125
2856960,218,323.03,0.002400475059306473,277.5000000000002,124.75,1.7112565994262696,-0.0011471575402538293,279,-2.123415470123291e-08,15.968717652559281,0.007784340323632932,0.052410366512423735,25.0,0.2732177734375
2867200,218,332.3,0.0016042129956872486,427.5000000000002,144.75,1.6646954864263535,-0.0007523139605837059,280,2.2724270820617674e-08,15.968717336654663,0.006705544625037874,0.05045735564499979,25.0,0.21767578125
2877440,217,327.28,0.002400346844581236,425.0,132.5,1.6642327554523946,-0.001079650026804302,281,2.0116567611694337e-08,15.968714380264283,0.005293005687752839,0.05179342610637065,25.0,0.3158935546875
2887680,217,313.93,0.002923035220192105,152.50000000000023,89.0,1.6937381081283092,-0.0012065908711520023,282,-1.862645149230957e-09,15.968714451789856,0.003919291140437054,0.04663008126951786,0.0,0.3447265625
2897920,217,305.91,0.0020909965302166713,150.0,69.75,1.6733508251607419,-0.0008740126257180236,283,2.2351741790771484e-09,15.968716609477998,0.004915925282881517,0.04835429351607997,0.0,0.2604248046875
2908160,217,307.71,0.0029887665471164835,150.0,77.5,1.7102494470775127,-0.001713569864659803,284,-1.825392246246338e-08,15.968666392564774,0.00565791511010012,0.04790158650837924,0.0,0.341796875
2918400,217,310.92,0.0023533437417086133,200.0,90.25,1.6763275854289532,-0.0010641158984071807,285,-4.8428773880004884e-09,15.968697655200959,0.005222522163217036,0.04669703644225879,0.0,0.2748046875
2928640,217,313.25,0.0019522801118796451,202.50000000000023,98.0,1.6677294664084912,-0.0008562978760892293,286,-9.685754776000977e-09,15.968717777729035,0.007433463843699428,0.04995413412564377,0.0,0.2662353515625
2938880,216,317.63,0.0021106303303326966,225.0,97.0,1.6051783442497254,-0.001108277802268276,287,-1.6391277313232423e-08,15.968712520599365,0.004797078895005358,0.0482403154166528,0.0,0.2628173828125
2949120,216,317.82,0.0022658768589934653,225.0,91.0,1.5773075945675372,-0.0006132079050075844,288,-1.825392246246338e-08,15.968708801269532,0.003996094716183762,0.04677122670708326,0.0,0.22353515625
2959360,216,308.65,0.002294303591207836,150.0,66.0,1.58107141405344,-0.001485651142138522,289,-2.2724270820617674e-08,15.968713706731796,0.003915745677505811,0.043123863991478883,0.0,0.2639404296875
2969600,216,316.5,0.002119361312145429,175.0,77.25,1.5951865881681442,-0.0007037652932922356,290,-9.313225746154785e-09,15.968715900182724,0.006491131738337685,0.04702016874057419,0.0,0.2110107421875
2979840,216,318.82,0.002440879381322247,200.0,83.25,1.6020992182195186,-0.0009934567013260675,291,1.601874828338623e-08,15.968716472387314,0.006246676960449804,0.04618842922093466,0.0,0.2927978515625
2990080,216,325.05,0.0018398425549293052,200.0,100.25,1.6415260553359985,-0.0007891641162132146,292,-4.8428773880004884e-09,15.968714648485184,0.0060187362199371815,0.04722538386803507,0.0,0.23388671875
3000320,216,318.58,0.0020277572018812863,200.0,96.5,1.6883884124457835,-0.0007715376785199623,293,-2.123415470123291e-08,15.96870813369751,0.004398032138806229,0.050910479502501306,0.0,0.282568359375
3010560,215,312.8,0.002167783117027966,202.50000000000023,91.5,1.6844753831624986,-0.0012942637615196873,294,8.568167686462402e-09,15.968715554475784,0.005202304670746116,0.0457504178365047,0.0,0.2658935546875
3020800,215,320.15,0.0015700389359494693,250.0,111.5,1.6978153966367244,-0.00039433202873624397,295,1.30385160446167e-08,15.968717855215072,0.010205445653991774,0.05454119428637357,0.0,0.1943359375
3031040,215,328.94,0.002155547387178558,250.0,117.5,1.710895112156868,-0.0009513083859928884,296,2.0116567611694337e-08,15.968716984987259,0.005730788804862641,0.04954828153420017,0.0,0.2685546875
3041280,215,336.0,0.0028006005340557747,277.5000000000002,129.0,1.7534524857997895,-0.0011446439206338256,297,3.7252902984619143e-10,15.968717497587203,0.0075300759855963404,0.05183694780892519,0.0,0.3224365234375
3051520,215,329.47,0.0024448291628232253,225.0,112.75,1.7185266852378844,-0.001031283027623431,298,6.332993507385254e-09,15.968716925382614,0.006673858681460842,0.05174746350272148,0.0,0.319287109375
3061760,215,326.61,0.0021394999587300845,252.50000000000023,127.25,1.724775967746973,-0.0009214200377755333,299,-3.725290298461914e-09,15.96871719956398,0.006908822551258709,0.05150949682473642,0.0,0.283642578125
3072000,214,328.73,0.0022242127702320146,302.5000000000002,139.75,1.7383993186056614,-0.0008439294222625903,300,-1.564621925354004e-08,15.968717622756959,0.007285342529394256,0.05064187752110029,25.0,0.2538818359375
3082240,214,326.29,0.0018761803165972424,402.5000000000002,145.5,1.726120623201132,-0.0013022564926359337,301,-2.421438694000244e-08,15.968717724084854,0.008202625924968742,0.052699627048154285,25.0,0.2670166015625
3092480,214,335.33,0.0013517523008658827,330.0000000000004,155.25,1.6934111356735229,-0.0008749085583986016,302,-4.470348358154297e-09,15.96871758699417,0.010496229112231959,0.05284811951144096,25.0,0.20634765625
3102720,214,335.08,0.001790239804859084,327.5000000000002,165.5,1.6851325459778308,-0.0011958728671743301,303,1.4901161193847657e-09,15.968717765808105,0.010112929581373465,0.055420506824286966,25.0,0.24658203125
3112960,214,334.77,0.001893916200771173,302.5000000000002,172.75,1.6695331022143365,-0.0010654920275555923,304,7.078051567077636e-09,15.968717437982558,0.009569812797587928,0.05188415992265446,50.0,0.252197265625
3123200,214,333.85,0.0015360653046371908,327.5000000000002,183.75,1.6426193617284297,-0.0012139642694819486,305,4.8428773880004884e-09,15.968718004226684,0.012758654743083752,0.05664763764436624,50.0,0.2021240234375
3133440,214,337.81,0.0013260626953751852,325.0,192.25,1.6646976344287396,-0.0003926652047084644,306,1.1175870895385742e-09,15.96871775984764,0.012343450263142586,0.055863367462591754,50.0,0.1726806640625
3143680,213,337.9,0.0017263229485365628,325.0,192.75,1.6843426622450353,-0.001068158049019985,307,1.862645149230957e-09,15.968717694282532,0.010184451268287376,0.05501208165909048,50.0,0.24912109375
3153920,213,345.66,0.001557499873956658,377.5000000000002,207.75,1.6862770639359952,-0.0010754155304312008,308,-3.3527612686157227e-09,15.968717736005782,0.010990212587057614,0.0521091713980514,50.0,0.230419921875
3164160,213,342.56,0.0017687384149439821,325.0,200.5,1.6938424170017243,-0.0011099644085334147,309,3.3527612686157227e-09,15.968717616796493,0.01255920486219111,0.0556291065036321,50.0,0.2366455078125
3174400,213,340.12,0.0017631060166763747,325.0,199.25,1.6644643023610115,-0.0013067213272734079,310,3.725290298461914e-09,15.968717956542969,0.010905960999662057,0.05017914163643165,50.0,0.2408447265625
3184640,213,338.39,0.0017438883129671013,375.0,203.5,1.6660048209130764,-0.0013654483107529813,311,-2.2351741790771484e-09,15.968717807531357,0.013400086144974921,0.05331341074960867,50.0,0.217138671875
3194880,213,345.68,0.0021628304951718746,375.0,218.75,1.6982620820403098,-0.0009991215283662314,312,-6.7055225372314455e-09,15.968717950582505,0.012969519800390118,0.05865854875975337,75.0,0.269140625
3205120,213,353.93,0.0012712070418899658,375.0,232.25,1.677942804247141,-0.0008196802264137659,313,-2.6077032089233397e-09,15.968717801570893,0.012903868444482214,0.0551241924506636,75.0,0.19130859375
3215360,212,359.82,0.0015675571311362547,400.0,232.0,1.7281091429293156,-0.0008557299704989418,314,5.587935447692871e-09,15.968717682361603,0.0107538320005915,0.05752734340519794,75.0,0.2266845703125
3225600,212,347.78,0.0018004691720534538,400.0,204.5,1.7530407294631005,-0.001043225682587945,315,-7.450580596923828e-09,15.968717694282532,0.009825368787915068,0.05383489979409391,50.0,0.2458984375
3235840,212,353.75,0.0017220613214703917,400.0,214.25,1.752108133584261,-0.0011557802939933027,316,6.332993507385254e-09,15.968717819452285,0.011454432240861933,0.05341849604226059,75.0,0.241943359375
3246080,212,341.5,0.0018137450201834327,352.5000000000002,184.75,1.7408273234963416,-0.0012763849314069375,317,-1.4528632164001465e-08,15.968717730045318,0.009090083880437305,0.05527294750449398,50.0,0.2509033203125
3256320,212,351.39,0.0017183387888906054,352.5000000000002,198.75,1.7170406438410282,-0.00132328053296078,318,3.3527612686157227e-09,15.968717974424361,0.012075834911956917,0.0550899371145729,75.0,0.23984375
3266560,212,353.1,0.0014047130665346685,400.0,203.0,1.7135316930711268,-0.0007280720437847776,319,-9.685754776000977e-09,15.968717813491821,0.010086659226362826,0.05202025233463907,50.0,0.197998046875
3276800,211,349.52,0.0017861205492408772,400.0,199.25,1.7360427796840667,-0.0012306569753491204,320,8.940696716308593e-09,15.96871770620346,0.009801579052873422,0.05584106964301252,50.0,0.2649169921875
3287040,211,346.56,0.0016252297507392654,327.5000000000002,176.75,1.6833224259316921,-0.0009897655127133476,321,1.862645149230957e-09,15.968717563152314,0.008362618132741773,0.05009578337806011,50.0,0.2264404296875
3297280,211,335.23,0.0017513875966642446,275.0,142.25,1.6509147725999356,-0.0010970971397910034,322,-1.0430812835693359e-08,15.968715596199036,0.0069337886007360796,0.050067901734354846,25.0,0.24345703125
3307520,211,321.95,0.002016599194539026,200.0,103.0,1.6142872802913188,-0.0013190562960517128,323,3.7252902984619143e-10,15.968673759698868,0.004880317453999616,0.0476766023958535,25.0,0.2936279296875
3317760,211,315.73,0.0018538819180207611,175.0,89.0,1.6147341519594192,-0.0009117438137764111,324,-3.7252902984619143e-10,15.968715012073517,0.004819636592935694,0.047989023439590474,0.0,0.2708251953125
3328000,211,318.81,0.0018564341581964073,175.0,85.75,1.6066028498113156,-0.0009754412509209942,325,5.215406417846679e-09,15.968717002868653,0.00583000342876403,0.048905651977085726,0.0,0.260009765625
3338240,211,320.58,0.001938617165268397,177.50000000000023,96.25,1.6603060334920883,-0.0009111064344324404,326,-7.450580596923829e-10,15.968714863061905,0.006146571494797115,0.04898285661410606,0.0,0.25
3348480,211,318.29,0.001974895732064397,175.0,96.0,1.6496361799538135,-0.0008778709019679809,327,5.960464477539063e-09,15.968715679645538,0.00604634177780099,0.050822683945957646,0.0,0.2797607421875
3358720,210,315.31,0.0019556524859240198,177.50000000000023,101.5,1.69744056686759,-0.0009686049292213283,328,-1.3411045074462891e-08,15.968716877698899,0.007456017826700645,0.051377438537833255,0.0,0.262890625
3368960,210,323.35,0.0020165918694488028,250.0,129.5,1.7231480397284031,-0.0011283955151156987,329,1.30385160446167e-08,15.968717521429062,0.009796570951493777,0.05312359811798215,25.0,0.2689208984375
3379200,210,325.13,0.002219990397264837,285.00000000000085,141.0,1.7106634311378002,-0.0009168125488940859,330,-1.899898052215576e-08,15.968717479705811,0.007060770121097448,0.05065397454218044,0.0,0.300439453125
3389440,210,329.16,0.0016344028183652882,285.00000000000085,138.75,1.743851912021637,-0.00037483191044884734,331,1.3411045074462891e-08,15.968717604875565,0.006640122278122362,0.05309115264227399,0.0,0.22333984375
3399680,210,333.54,0.0013606257146648205,302.5000000000002,156.0,1.7608827076852323,-0.0008433932132902555,332,-4.097819328308106e-09,15.96871766448021,0.01195381133184128,0.056762037117403644,0.0,0.198974609375
3409920,210,350.42,0.0014982309795243509,427.5000000000002,197.75,1.7466913893818856,-0.0007884626797022065,333,-1.862645149230957e-09,15.96871787905693,0.012071405851747841,0.05649353893508254,25.0,0.2457763671875
3420160,210,347.92,0.0021076692641599946,427.5000000000002,198.75,1.7803370214998722,-0.0010668863604223588,334,1.2665987014770507e-08,15.968714714050293,0.007316561591164827,0.052590904197816035,50.0,0.2995849609375
3430400,210,346.06,0.0016000101013560197,325.0,180.0,1.7804554626345634,-0.001309270391720929,335,9.313225746154785e-09,15.968717736005782,0.01032754084226326,0.0541857160556775,50.0,0.245458984375
3440640,210,331.46,0.001598451656366251,302.5000000000002,163.5,1.7750787608325482,-0.0009174673603411065,336,-3.3527612686157227e-09,15.968717694282532,0.008368283470917958,0.05233943232169611,50.0,0.2354248046875
3450880,209,336.21,0.0013936169865502279,435.00000000000085,189.5,1.7695515491068363,-0.0008902694073185558,337,-1.862645149230957e-09,15.96871783733368,0.011603417414153227,0.05644511474445285,50.0,0.21982421875
3461120,209,335.82,0.0013423003370689913,435.00000000000085,191.5,1.7663177035748958,-0.0006371562594722491,338,-4.470348358154297e-09,15.968717473745347,0.010349129352744058,0.05502003001131924,50.0,0.2212158203125
3471360,209,337.32,0.0018863654557009113,355.00000000000045,175.75,1.7531020529568195,-0.0013901405553042423,339,5.215406417846679e-09,15.968716979026794,0.00763531164068354,0.05238043280659135,25.0,0.280419921875
3481600,209,323.93,0.001701427679995504,250.0,126.0,1.7558308117091657,-0.00020282883306208533,340,-1.2665987014770507e-08,15.968716812133788,0.005528640610759794,0.050993444956073206,25.0,0.263525390625
3491840,209,324.07,0.0015048870197006182,250.0,118.75,1.7441445611417294,-0.0011612711798079545,341,2.6077032089233397e-09,15.968717741966248,0.007979189848265377,0.05269895119546921,25.0,0.2419677734375
3502080,209,314.18,0.0023353191863151324,175.0,95.5,1.7334504671394826,-0.0016135263278556522,342,-1.3783574104309083e-08,15.968715292215347,0.005341246381061637,0.04797128903795904,0.0,0.3467041015625
3512320,209,317.57,0.0020237257475287152,200.0,101.75,1.7457909002900123,-0.000964901082625147,343,2.0489096641540527e-08,15.968715554475784,0.004263551536769228,0.04699436607171836,0.0,0.2943359375
3522560,209,311.21,0.0015372602070328866,175.0,85.5,1.7271091490983963,-0.0008211752749048174,344,-4.470348358154297e-09,15.96871584057808,0.006927129110192354,0.05503753259804008,0.0,0.259033203125
3532800,209,319.34,0.0019161431713939693,177.50000000000023,98.0,1.757294113188982,-0.0010513286473724293,345,-1.4156103134155273e-08,15.968717569112778,0.006438737785265403,0.050695071729624654,0.0,0.28642578125
3543040,208,317.01,0.001769804403386388,200.0,104.0,1.7705643735826015,-0.0008271614864497678,346,-5.960464477539063e-09,15.968717741966248,0.006956461486333864,0.05437112801736741,25.0,0.2792236328125
3553280,208,326.27,0.0017297999247148255,280.00000000000045,130.0,1.7488296508789063,-0.001105630537131219,347,2.2351741790771484e-09,15.968717712163926,0.009205660035149776,0.05496079745745145,22.500000000000007,0.257958984375
3563520,208,337.75,0.0014420534949039165,327.5000000000002,158.75,1.7524381816387176,-0.0005628256520139984,348,-1.3411045074462891e-08,15.968717473745347,0.01043636018566758,0.055898980538716746,25.0,0.222705078125
3573760,208,342.49,0.0016471923415110723,355.00000000000045,170.5,1.7164562478661538,-0.001136533712997334,349,-1.3411045074462891e-08,15.968717867136002,0.008489532019666512,0.054117348059752636,25.0,0.24296875
3584000,208,345.13,0.00142489291019956,325.0,176.0,1.7037279307842255,-0.0011084586611104896,350,-4.8428773880004884e-09,15.968717658519745,0.009398628438066225,0.05196556036950587,50.0,0.215771484375
3594240,208,347.08,0.0014114739693013689,410.00000000000085,196.25,1.6948279045522212,-0.0009367428963741986,351,-1.0058283805847169e-08,15.968717640638351,0.010778079642477678,0.05603840855753863,50.0,0.240185546875
3604480,208,350.42,0.0016157746744568159,410.00000000000085,191.0,1.7102993525564671,-0.0011101236139438697,352,1.1920928955078126e-08,15.96871771812439,0.008733273041980284,0.050869418405061984,47.50000000000001,0.2461669921875
3614720,208,345.19,0.001664376162921144,355.00000000000045,167.0,1.7465313002467155,-0.0006970421207370236,353,-1.7136335372924803e-08,15.96871758699417,0.006589193555737438,0.04847585579193995,25.0,0.2446044921875
3624960,208,332.42,0.001995963341039442,280.00000000000045,137.5,1.747428984194994,-0.0012272089581529145,354,-2.16066837310791e-08,15.96871738433838,0.006211456988694408,0.04915955731862541,25.0,0.30146484375
3635200,207,326.29,0.0015750370669763924,275.0,122.25,1.7446398876607419,-0.0010894048828049563,355,-2.6077032089233397e-09,15.968717658519745,0.008924905105232028,0.05279442470006045,25.0,0.2502685546875
3645440,207,323.83,0.002004651980149674,325.0,132.75,1.74358127117157,-0.0011701577825078858,356,1.1175870895385742e-09,15.968717086315156,0.0073211409161103806,0.050430907714197705,0.0,0.3226318359375
3655680,207,326.95,0.0017243241087044226,302.5000000000002,140.25,1.7339137978851795,-0.001223226853471715,357,7.82310962677002e-09,15.968717640638351,0.009263833408294887,0.05384429590796127,0.0,0.2613525390625
3665920,207,333.26,0.0016788088962016445,300.0,146.25,1.7521600261330605,-0.0009018443328386638,358,1.3783574104309083e-08,15.968717712163926,0.008845440085133304,0.05445461710706893,22.500000000000007,0.252587890625
