grad_norm,P09:episode_rewards,policy_entropy,advantage_norm,PMM:episode_rewards,P01:episode_rewards,policy_loss,explained_variance,fps,episode_length,epoch_idx,frames,value_loss
0.6695889918933564,59.20000000000002,1.0530114954710006,2.228306216001511,38.23,21.0,-0.009645364166281069,0.6916737049818039,288,958.84,286,2288000,0.03525053720455617
0.6873085078014843,58.10000000000001,1.0629640012979507,2.283792470693588,37.53,21.0,-0.014198844470083714,0.6557972383499145,288,948.31,287,2296000,0.03781941908411682
0.639755642911205,58.10000000000001,1.035777650475502,2.2993885576725006,37.49,21.0,-0.009108350250389776,0.641623797416687,288,952.46,288,2304000,0.03634696622844785
0.6767279763826014,56.20000000000002,1.045918329358101,2.2775884115695955,36.96,21.0,-0.009037192022660748,0.7134020483493805,289,936.64,289,2312000,0.03518723966088146
0.5833339325843301,56.0,1.0580174261331559,2.069900852441788,37.49,21.0,-0.0036204308801097793,0.6773581582307816,289,947.11,290,2320000,0.02994264109991491
0.6208777235951253,56.0,1.0605040854215622,2.20560759305954,37.86,21.0,-0.01504445890284842,0.6475979501008987,289,952.17,291,2328000,0.035023900093510744
0.7925654173346101,60.10000000000001,1.025661562681198,2.6101884233951567,40.29,21.0,-0.022170428953832016,0.6572124320268631,289,993.27,292,2336000,0.048670824766159054
0.6886608899553532,60.10000000000001,1.0067389792203902,2.2789598274230958,40.14,21.9,-0.00788926965673454,0.6411709839105606,289,984.25,293,2344000,0.036856631580740214
1.1805616142870452,55.10000000000001,0.9617452898621559,2.841501200199127,38.21,20.9,-0.018140811852063052,0.3640461367368698,289,948.53,294,2352000,0.06660640311427414
0.8584022152298467,55.0,1.0820045161247254,2.4237240070104598,33.17,9.0,-0.016473505268804728,0.4315052235126495,289,849.19,295,2360000,0.04272860707249492
0.6623429582317202,54.10000000000001,1.048618625998497,1.9793603527545929,29.65,4.800000000000001,-0.00375988612358924,0.5794483977556228,289,766.53,296,2368000,0.02836566612822935
0.85769325116088,53.0,1.0170006096363067,2.4374584472179412,27.69,4.800000000000001,-0.02299994506291114,0.6971927529573441,289,737.24,297,2376000,0.04229436673223972
0.7755290099414784,53.0,0.9916155886650085,2.2521363896131517,27.92,4.800000000000001,-0.012879824951232877,0.6971013128757477,289,744.87,298,2384000,0.03622930272482336
0.7014885207318106,53.0,1.0380106341838837,2.2093783140182497,27.67,4.800000000000001,-0.008929628480109386,0.6894598138332367,289,744.67,299,2392000,0.034250720841810106
0.7356814793492944,48.0,1.043301352262497,2.328895266056061,26.55,4.800000000000001,-0.008742847722023725,0.5801173949241638,289,728.89,300,2400000,0.03952582764439285
0.7073071423018717,46.10000000000001,1.0730753844976426,2.290748301744461,24.87,4.800000000000001,-0.014427148589165882,0.6629162645339965,289,707.96,301,2408000,0.03725917364470661
0.6696230325953292,44.20000000000002,1.103585612475872,2.027917698323727,20.26,1.0,-0.0076745741853665094,0.23341839849948884,289,620.33,302,2416000,0.030861128638498485
0.7242097707228143,44.0,1.0326909309625625,2.0536936283111573,20.03,1.0,-0.008896410338347777,0.6476619476079941,289,627.17,303,2424000,0.029962398218922316
0.6917370649107208,44.20000000000002,1.0483124148845673,2.276296536922455,21.11,1.0,-0.01775722670077812,0.6820352631807327,289,650.67,304,2432000,0.036059200391173364
0.6559821133272002,49.10000000000001,1.0518263745307923,2.2276977944374083,26.23,1.9000000000000004,-0.0032343097944976763,0.6793023800849914,289,745.04,305,2440000,0.03484406306874007
0.7537694466187351,49.10000000000001,1.0912646222114564,2.24995287835598,27.18,1.9000000000000004,-0.0018990871863206848,0.6788741385936737,289,760.55,306,2448000,0.03520962295588106
0.6444364436652422,50.300000000000026,1.081306198835373,2.1814020812511443,27.98,1.9000000000000004,-0.009028911950299517,0.6759703081846237,289,767.18,307,2456000,0.033660363289527595
0.7192157283489432,53.10000000000001,1.058974324464798,2.319518551826477,28.13,1.9000000000000004,-0.017569926514988767,0.6981656813621521,289,772.36,308,2464000,0.03781794859096408
0.6725385335736995,50.300000000000026,1.107347884774208,2.2897661542892456,27.68,1.9000000000000004,-0.0036321767929621274,0.6237382030487061,289,764.61,309,2472000,0.03835918980650604
0.6449196619278075,50.0,1.1124330794811248,2.137520240545273,26.71,1.9000000000000004,-0.014729979504991206,0.7032469177246093,289,756.82,310,2480000,0.0328294865321368
0.6723236436992386,49.10000000000001,1.1057546359300614,2.2549834561347963,27.21,1.9000000000000004,-0.01380244593237876,0.6341784852743149,289,773.19,311,2488000,0.03721627302467823
0.6455900466560409,51.20000000000002,1.1075423514842988,2.2803062951564788,28.56,1.9000000000000004,-0.009058350438135677,0.6677139472961425,289,793.58,312,2496000,0.03697666247375309
0.7095779964180932,53.0,1.056067618727684,2.4020150554180146,34.2,15.0,-0.010777556052780711,0.6494352698326111,289,904.18,313,2504000,0.041005498310551045
0.6380989560273543,53.0,1.0647394716739655,2.309570785164833,35.57,17.0,-0.01331138755660504,0.6820045483112335,290,927.64,314,2512000,0.03858544564340263
0.6575953878839909,54.0,1.0915750086307525,2.1713520073890686,37.59,21.0,-0.009916074994252995,0.671333863735199,290,965.14,315,2520000,0.03401334760710597
0.6188036291897441,53.10000000000001,1.0928928190469742,2.1321663951873777,37.71,21.0,-0.010928412625944475,0.6558384692668915,290,967.53,316,2528000,0.032918452848680314
0.6781664807033989,54.0,1.0707554191350936,2.2506791341304777,38.01,21.0,-0.00804167668131413,0.6820743131637573,290,964.38,317,2536000,0.036835266947746276
0.6571154623412068,57.20000000000002,1.081889575123787,2.328269753456116,39.33,21.0,-0.010544101526029408,0.6597949880361557,290,978.57,318,2544000,0.03934566009324044
0.6321045772403013,59.0,1.059682297706604,2.2395810264348985,39.51,21.0,-0.00941310204914771,0.6669530779123306,290,986.34,319,2552000,0.036727355504408477
0.5937774531266721,59.20000000000002,1.0805224800109863,2.191628592610359,40.48,21.9,-0.017853658981184708,0.659579176902771,290,991.73,320,2560000,0.036457245468627664
0.6948079175531328,61.10000000000001,1.0715316927433014,2.2651601684093476,41.64,21.9,-0.011401436475571245,0.6484093874692917,290,1002.98,321,2568000,0.037135714944452045
0.8032733297797536,61.10000000000001,1.0487618225812911,2.3885651236772536,42.25,22.900000000000002,-0.01786621890380047,0.6419432681798934,290,1013.84,322,2576000,0.041464087683707476
0.6428350581340234,62.10000000000001,1.0419526439905167,2.281554802656174,43.68,27.0,-0.0034423954831436275,0.6463713413476944,290,1026.24,323,2584000,0.037845478472299875
0.6755273919520932,62.10000000000001,1.0564585542678833,2.2150445836782455,44.11,27.9,-0.014406618620269,0.6470631605386734,290,1027.87,324,2592000,0.03591045193839818
0.7308262473192403,63.10000000000001,1.0448102730512618,2.3652822840213776,44.82,27.0,-0.01078965418972075,0.5732877832651139,290,1047.69,325,2600000,0.039138412885367874
0.6874596833197298,64.10000000000001,1.0278604534268379,2.0840667551755905,42.79,20.0,-0.01199021850974532,0.5141508293151855,290,1018.13,326,2608000,0.03288037241902202
0.7589697032526495,64.10000000000001,1.0146980220079422,2.3304876148700715,43.0,23.700000000000003,-0.014301293222524691,0.5976586490869522,290,1021.24,327,2616000,0.039582101800479
0.6537136081391656,63.10000000000001,1.0580014210939408,2.235986614227295,42.26,20.9,-0.013462077162694186,0.6610348987579345,290,1005.21,328,2624000,0.03593008027411997
0.732929417609725,63.10000000000001,1.0489507418870927,2.5141717439889906,42.97,20.9,-0.00831351629574783,0.6086646431684494,290,1009.98,329,2632000,0.04525186249986291
0.7690887931287901,65.0,1.0345903700590133,2.3790663087368014,43.87,20.9,-0.017527706557884812,0.6897588539123535,290,1020.78,330,2640000,0.0399594362732023
0.9445889498411307,64.0,0.9931160891056061,2.4216675835847856,43.26,20.0,-0.02264261232339777,0.6188804185390473,290,1011.34,331,2648000,0.04113972570747137
0.7930860391995798,65.0,0.987143959403038,2.290757609605789,44.12,20.9,-0.012291555912233888,0.6755669486522674,290,1023.38,332,2656000,0.03794766755774617
0.9575600941437372,64.10000000000001,1.0343914568424224,2.582428607940674,43.99,20.9,-0.011832100929459556,0.6214031100273132,290,1014.92,333,2664000,0.04582183242309838
0.7537842773624304,68.30000000000003,1.0359564155340195,2.3341372323036196,45.61,25.9,-0.020855505564250053,0.2909570467472076,290,1022.12,334,2672000,0.04114388858899474
0.7272436475523015,68.30000000000003,1.0127568250894547,2.20763917863369,44.82,20.0,-0.0035017847386188804,0.6647967094182968,290,1002.56,335,2680000,0.036605389760807155
0.6518500625331342,68.30000000000003,1.0411896622180938,2.2328094255924227,44.33,20.0,-0.011646117998170667,0.6442231798171997,290,997.18,336,2688000,0.03627168308477849
0.7159564869517692,73.20000000000002,1.0177131927013396,2.2228066402673723,45.45,20.0,-0.011642385121667757,0.6738484752178192,290,995.17,337,2696000,0.03626455117017031
0.6783842673861317,74.10000000000001,1.0378875797986984,2.146810522079468,45.62,20.0,-0.005960814477002713,0.6618701863288879,290,992.8,338,2704000,0.03410092994105071
0.7179453772876545,75.10000000000001,1.0596899974346161,2.368817849755287,48.85,26.0,-0.015839182266499847,0.6437738293409347,290,1040.64,339,2712000,0.04159986909478903
0.6500360288037704,75.10000000000001,1.0541648423671723,2.2015988206863404,49.25,26.0,-0.014512159854639321,0.6617253339290619,290,1050.39,340,2720000,0.035804562075063585
0.7483959847065313,75.10000000000001,1.0506717133522034,2.2977478277683256,50.02,26.0,-0.017886797089013272,0.6578573620319367,290,1053.48,341,2728000,0.040020150132477283
0.7165426027373148,75.10000000000001,1.0715209531784058,2.269157109260559,50.19,26.0,-0.016157165881886613,0.6578479194641114,290,1062.11,342,2736000,0.03920650461688638
0.6231911801056007,74.0,1.0630022144317628,2.2275962227582933,49.41,26.0,-0.01647570446017198,0.6666995185613632,290,1060.89,343,2744000,0.03615986026823521
0.6547478798502308,74.0,1.058601485490799,2.2147901380062103,49.73,26.0,-0.00852798699721461,0.7032355880737304,290,1056.94,344,2752000,0.03617572512011975
0.6467383475813178,71.30000000000003,1.0741935348510743,2.2046423280239105,49.07,26.0,-0.013429636890650727,0.6914464473724365,290,1050.36,345,2760000,0.03574158736970276
0.945202231646559,71.0,1.1152795147895813,2.5168697422742845,47.92,25.8,-0.013964788381999825,0.6110127127170563,290,1052.52,346,2768000,0.05037991252727807
0.5965179613896485,67.10000000000001,1.0540868812799453,2.053814858198166,46.08,25.8,-0.00929040702059865,0.6916105824708939,290,1040.47,347,2776000,0.03180779695045203
0.7064357836078372,68.10000000000001,1.0518810278177262,2.338798164129257,47.08,26.0,-0.005941448891535401,0.6398531484603882,290,1053.29,348,2784000,0.038521359851583836
0.6608833637052436,68.10000000000001,1.0821634250879288,2.1466972452402113,47.42,26.0,-0.01600204284652136,0.6510564506053924,290,1062.39,349,2792000,0.03524447934236377
0.6284765285120057,68.10000000000001,1.083171152472496,2.1072259724140165,47.52,26.0,-0.005814916609670036,0.6324162811040879,291,1073.83,350,2800000,0.03239351585041732
0.673348966677406,66.0,1.0877687245607377,2.349433035850525,46.23,26.0,-0.02077114454412367,0.6591037118434906,291,1066.94,351,2808000,0.041804947475902736
0.718888208967825,66.0,1.037168231010437,2.3479555076360703,45.9,25.9,-0.016457546020683368,0.6337927913665772,291,1059.96,352,2816000,0.04089640874881297
0.862440812775045,65.10000000000001,1.0305358535051345,2.5045382142066956,45.56,26.0,-0.011381941600611754,0.7244492691755294,291,1050.54,353,2824000,0.043836385551840065
0.8840656819221276,65.0,1.0835987955331803,2.4942831099033356,48.09,26.0,-0.01229347453569062,0.7346672588586807,291,1052.55,354,2832000,0.04693837931379676
0.6171491488705236,65.10000000000001,1.1060204601287842,2.1644273722171783,48.25,26.0,-0.0103538545002084,0.6774050766229629,291,1051.36,355,2840000,0.03437187894713133
0.7071154070641016,68.10000000000001,1.0958345818519593,2.4167577999830248,48.99,26.0,-0.01589561820816016,0.662693897485733,291,1067.09,356,2848000,0.045138126756064594
0.6161225966260568,70.0,1.0891404718160629,2.167101402878761,50.01,25.9,-0.013607933690655044,0.6749889063835144,291,1084.32,357,2856000,0.03458775793667883
0.6489301118404325,69.10000000000001,1.0789593249559402,2.1760496509075167,50.57,26.900000000000002,-0.00871204723662231,0.6612805050611495,291,1105.73,358,2864000,0.034857466616667804
0.5627398872992554,70.0,1.0793027061223983,2.171231520175934,51.31,27.0,-0.008526300163648557,0.683997288942337,291,1114.79,359,2872000,0.03629673377145082
0.6776681071243685,70.0,1.084109404683113,2.341574945449829,51.85,27.0,-0.016774281667312606,0.6599531084299087,291,1114.79,360,2880000,0.0403828196763061
0.6836101150638986,70.10000000000001,1.0704094779491424,2.164965623021126,52.59,27.0,-0.005295202647102997,0.5826784008741379,291,1118.05,361,2888000,0.035030418634414674
0.6198430785005093,70.10000000000001,1.0963126754760741,2.2439725297689437,52.15,27.0,-0.01495267711870838,0.6835209339857101,291,1123.44,362,2896000,0.037769255256280304
0.6458237875001721,70.10000000000001,1.07741075694561,2.330284145474434,52.37,28.0,-0.010815769992186688,0.6477606958150863,291,1111.81,363,2904000,0.03998585924971849
0.6497822254362308,70.10000000000001,1.060750961303711,2.28769236266613,52.09,27.9,-0.011456870388938114,0.6300584840774536,291,1103.62,364,2912000,0.03803126200567931
0.6673543588245892,72.10000000000001,1.0740245795249939,2.286990694403648,53.07,29.9,-0.006924804856535047,0.626691022515297,291,1110.34,365,2920000,0.0382119601033628
0.7180273352922714,73.20000000000002,1.0386867606639862,2.2422224938869477,53.94,29.9,-0.011096457172534428,0.6628980094194412,291,1123.26,366,2928000,0.03927987026982009
0.9246084636460113,73.20000000000002,1.078178848028183,2.4431951487064363,54.79,31.8,-0.01743308642253396,0.6077741611003876,291,1127.03,367,2936000,0.04438962212298066
0.7543085395192604,75.10000000000001,1.063924657702446,2.2191933357715605,53.51,33.9,-0.007051022055093199,0.5969163191318512,291,1150.49,368,2944000,0.03669147186912596
0.6914374054074303,73.20000000000002,1.0646940344572067,2.3820711183547973,53.28,32.9,-0.010598649488238153,0.6786800533533096,291,1149.98,369,2952000,0.04192010606173426
0.6800826388775597,73.0,1.0448683381080628,2.3127866035699842,52.47,31.8,-0.020117862951010465,0.6508149969577789,291,1131.31,370,2960000,0.04151246829424053
0.6833166254202792,71.10000000000001,1.051649459004402,2.13298929810524,51.83,33.8,-0.011803174841443251,0.6527476984262467,291,1116.52,371,2968000,0.03469386886805296
0.8537364911973203,72.10000000000001,1.065483695268631,2.30522509932518,52.07,33.8,-0.003562872530601453,0.6313613200187683,292,1113.22,372,2976000,0.03972939202096313
0.85626310440274,75.30000000000003,1.07074731528759,2.7781393766403197,54.29,35.8,-0.027582115554250778,0.5589077723026276,292,1124.05,373,2984000,0.061216800794936715
0.6965306702704962,78.10000000000001,1.052437577843666,2.3665824800729753,55.57,35.8,-0.01494981148338411,0.6543958115577698,292,1138.05,374,2992000,0.04233870181720704
0.7753819203555328,79.10000000000001,1.0447120511531829,2.459104157090187,56.01,36.0,-0.01671743618964683,0.6869650608301163,292,1149.53,375,3000000,0.04548428336158395
0.9217570265475685,80.10000000000001,1.0166016215085982,2.283331945538521,56.97,36.0,-0.023292641047155484,0.6884498924016953,292,1159.45,376,3008000,0.040102551714517175
0.7098501639975676,82.20000000000002,1.0308520579338074,2.251224032640457,57.66,36.0,-0.009802900070208126,0.672314190864563,292,1168.95,377,3016000,0.03747710686642677
0.7337535115693826,82.20000000000002,1.0389442175626755,2.120698567032814,58.12,36.0,-0.016708396517205983,0.6963123393058777,292,1177.22,378,3024000,0.03698264465667307
0.8451614584537464,84.0,1.0270509207248688,2.5274759978055954,58.34,36.0,-0.016265808183234184,0.6047776383161545,292,1173.63,379,3032000,0.04711803383659571
0.7668011857481299,84.0,1.046836479306221,2.4324163144826887,59.0,36.0,-0.011383369483519345,0.6276289969682693,292,1170.88,380,3040000,0.04573922594543547
0.7209877105376621,84.10000000000001,1.0515378040075303,2.213670139908791,58.96,36.0,-0.009182054149277974,0.6730184805393219,292,1156.39,381,3048000,0.03590720319654792
1.2378686411603994,89.10000000000001,1.0676537185907364,2.8785885858535765,60.89,36.0,-0.012482603723183274,0.5788134026527405,292,1169.64,382,3056000,0.15871722729178145
0.7035009288710694,89.10000000000001,1.0602553695440293,2.250879136323929,61.25,36.0,-0.014488984625786542,0.6656133651733398,292,1179.78,383,3064000,0.038880919832736255
0.6698066051169969,89.10000000000001,1.05381678044796,2.2157489013671876,61.54,36.0,-0.003947272592922673,0.6579530304670334,292,1189.71,384,3072000,0.03701676013879478
0.8692968455250641,92.10000000000001,1.0458249568939209,2.5002830588817595,63.49,35.9,-0.013299335511546814,0.6421736651659011,292,1198.62,385,3080000,0.057328369854949414
0.6474491799676874,92.10000000000001,1.0122705203294755,2.1805121904611586,63.52,35.9,-0.012747700141189852,0.668628032207489,292,1199.15,386,3088000,0.03573290716391057
0.8088526557478347,92.10000000000001,1.0429132211208343,2.4860677921772005,63.25,35.9,-0.015617605858278694,0.661806246638298,292,1198.44,387,3096000,0.04588784655556083
0.7969040492189017,92.10000000000001,1.0506986194849015,2.4156653308868408,61.46,34.0,-0.012578463014215231,0.6644412708282471,292,1170.45,388,3104000,0.042674789289012555
0.6780516794459133,90.20000000000002,1.0498138749599457,2.1791609209775924,61.44,34.0,-0.015404804910067469,0.6372842454910278,292,1171.06,389,3112000,0.03642486230935901
0.8026364940502478,93.50000000000004,1.0670811122655868,2.600259565114975,62.81,33.9,-0.02340758451260626,0.5583235347270965,292,1170.57,390,3120000,0.051202113181352614
0.6814766333706811,93.50000000000004,1.0338836109638214,2.158847988843918,62.63,33.9,-0.012098170605531778,0.6491344517469406,292,1174.94,391,3128000,0.034685389837250113
0.6557604650330394,93.50000000000004,1.0028287041187287,2.2437004631757738,61.97,32.0,-0.009279378150822595,0.6743771266937256,292,1165.1,392,3136000,0.03805281379725784
0.7047632499741481,93.50000000000004,1.0161830765008926,2.259520633816719,62.68,32.0,-0.016315272918436676,0.5771758198738098,292,1165.88,393,3144000,0.03993197550997138
0.7313504587750352,93.80000000000007,1.025141709446907,2.3910139846801757,63.01,31.9,-0.021496113688335754,0.6497662830352783,292,1169.82,394,3152000,0.04359554820228368
0.6512035409036926,88.50000000000004,1.0466758114099504,2.2357796144485476,62.15,31.9,-0.014128427356399697,0.6424812006950379,292,1177.66,395,3160000,0.037765843099914494
0.707519086581701,84.0,1.025286237001419,2.3366850662231444,60.03,31.9,-0.004194280952724512,0.6183494901657105,292,1160.13,396,3168000,0.04142654494382441
0.6660742133567499,84.40000000000003,1.0199115878343583,2.192525308728218,60.01,31.9,-0.012915038286009803,0.6120183092355728,292,1155.75,397,3176000,0.03684263757662848
0.8341619847304416,84.0,0.9505421897768974,2.4734148532152176,56.78,29.0,-0.018092369791702367,0.448005228638649,292,1121.14,398,3184000,0.04809952919371426
0.7138390434959958,84.0,1.0142962944507599,2.1189259845018387,55.74,29.0,-0.012191890919057187,0.6749001276493073,292,1120.05,399,3192000,0.034925070218741895
0.7458815648087607,84.0,1.0190791112184525,2.263635200858116,55.65,29.0,-0.012373544234433211,0.5890827506780625,292,1115.47,400,3200000,0.04035095314029604
0.6793064451228882,84.0,1.0268637174367905,2.2307863354682924,56.33,29.0,-0.012281938102969434,0.6728411108255387,292,1121.49,401,3208000,0.03815221617231145
0.8019093528524642,84.0,1.0341815751791001,2.2281747883558274,52.65,22.800000000000004,-0.003982391831232235,0.4448793524503708,292,1090.31,402,3216000,0.03972878748551011
0.6080153042896841,83.0,1.0485290557146072,2.113802223801613,50.47,20.9,-0.016096522761508823,0.6557000541687011,292,1066.38,403,3224000,0.03555677074473351
0.6539754249302584,83.0,1.056267967224121,2.03197291970253,50.12,22.800000000000004,-0.015167602610599715,0.7128568595647812,292,1060.15,404,3232000,0.03316530550364405
0.6258082159380618,84.0,1.0463899689912797,2.218756336569786,52.0,22.800000000000004,-0.009160197801465984,0.6487314772605896,292,1082.91,405,3240000,0.038456850959919395
0.7583460646141761,84.30000000000003,1.0105928269028663,2.465066358447075,52.43,22.800000000000004,-0.02568365740706213,0.5837693816423416,291,1091.94,406,3248000,0.04912127999588847
0.8106157566520059,83.10000000000001,1.0389752835035324,2.1637410736083984,46.03,10.9,-0.016803172887994152,0.1743220567703247,291,1001.95,407,3256000,0.03682012060191482
0.5756362162859547,83.10000000000001,1.05177869617939,1.824384749531746,45.37,10.9,-0.0032849423645529897,0.6683575642108918,291,995.45,408,3264000,0.025856715869158508
0.7938846688536263,84.0,1.0097171026468277,2.368115291595459,46.18,10.9,-0.01958479646149499,0.6592753249406814,291,1004.3,409,3272000,0.041839218894019724
0.7273368695763672,84.0,1.0423971605300903,2.283899731040001,47.74,10.9,-0.015046038741711527,0.6435032272338868,291,1016.77,410,3280000,0.04154120069928467
0.643362132016351,84.30000000000003,1.0606975889205932,2.256487882733345,49.47,11.0,-0.01535294343077112,0.6444548207521439,291,1032.13,411,3288000,0.04124238881282508
0.7566158917095782,86.10000000000001,1.047157613635063,2.5291287934780122,50.16,11.0,-0.017393326850869927,0.6694310247898102,291,1034.11,412,3296000,0.04879821438342333
0.8354722505009045,86.0,1.036506490111351,2.585345319509506,49.1,11.0,-0.022627157074166463,0.6167020863294601,291,1016.15,413,3304000,0.05174071880057454
0.6757093559413788,83.10000000000001,1.0320459926128387,2.159737951159477,48.34,11.0,-0.012468288777090492,0.7163647812604904,291,1015.7,414,3312000,0.03560433147940785
0.7464774381518482,84.20000000000002,1.0336347883939743,2.3226753103733064,50.74,16.0,-0.013757968283025548,0.6009868371486664,291,1038.62,415,3320000,0.04143622778356075
1.543483566864432,88.10000000000001,1.0183648800849914,2.7943265509605406,55.71,16.0,-0.01669655355159193,0.6765639036893845,291,1074.59,416,3328000,0.06649992061313242
0.7832119012943572,93.10000000000001,1.0356993156671523,2.4115358930826187,57.7,16.0,-0.0124388497218024,0.6369244301319122,291,1097.8,417,3336000,0.0423687008721754
1.0180035548271622,94.30000000000003,1.0170838290452957,2.686099762916565,59.89,16.0,-0.0214747160787374,0.7210514843463898,291,1092.49,418,3344000,0.057246612040326
0.6606918407076747,94.30000000000003,1.0443499064445496,2.1576806980371477,59.1,16.0,-0.01881235962428036,0.6979020762443543,291,1082.42,419,3352000,0.03827775257639587
0.906909055180733,87.60000000000005,1.0441406255960464,2.7713394939899443,60.16,17.8,-0.021252104407612934,0.6120620930194854,291,1101.44,420,3360000,0.05915372076909989
0.7373735836677119,87.60000000000005,1.0092050999403,2.4239238047599794,62.82,27.6,-0.016813274881569668,0.6292823356389999,291,1129.87,421,3368000,0.04784703781362623
0.7792002302791814,94.10000000000001,1.0059665340185164,2.4115991443395615,65.12,31.9,-0.015689469161443412,0.6330704087018967,291,1158.35,422,3376000,0.04420180357526988
0.6379372608614697,95.20000000000002,1.0062115705013275,2.1662037324905397,68.76,39.9,-0.014363422524183989,0.6821306163072586,291,1201.03,423,3384000,0.036146157989278435
0.7466859936547009,97.10000000000001,1.0377255165576935,2.5069572126865385,68.35,40.0,-0.008340279835974797,0.6143409794569016,290,1193.91,424,3392000,0.04924619233701378
2.170398385515594,97.10000000000001,1.0367349445819856,3.0064535427093504,69.37,40.0,-0.019132195708225483,0.6987608581781387,290,1189.49,425,3400000,0.07836611123755574
0.6499587022141021,98.0,1.0564636594057084,2.256628923416138,70.76,41.8,-0.010800468381785323,0.6611439281702042,290,1210.64,426,3408000,0.03918354341760278
0.6656190507146788,98.0,1.0385324174165727,2.185553945302963,70.58,41.8,-0.016265109291998668,0.6663756781816482,290,1205.03,427,3416000,0.03990515125449747
0.7282616845663721,98.0,1.0534601545333862,2.495756514668465,71.07,41.8,-0.017265367106938358,0.7070426744222641,290,1208.27,428,3424000,0.04673284129239619
0.8851432540274642,99.0,1.0591148245334625,2.4459916639328,70.11,34.900000000000006,-0.017360769043443726,0.43400287568569185,290,1195.84,429,3432000,0.0442774500651285
0.5497903592199338,99.0,1.05353318631649,2.0128603166341783,69.7,33.9,-0.010632900186465122,0.6821281796693802,290,1190.92,430,3440000,0.03307473435299471
0.6320078019335592,97.10000000000001,1.0802321302890778,2.224146227836609,65.25,32.8,-0.01400914204219589,0.6342538630962372,289,1167.6,431,3448000,0.04149512691423297
0.7508077616488764,95.20000000000002,1.0623455733060836,2.4212081748247147,65.96,33.9,-0.01921552956850064,0.593099695444107,289,1178.42,432,3456000,0.045184039906598625
0.7190922591272947,95.0,1.0688523894548416,2.4294438314437867,63.2,33.9,-0.014815812587039545,0.625247813463211,289,1167.07,433,3464000,0.04490485723130405
0.7146373823744113,95.20000000000002,1.0282710671424866,2.20471751332283,63.06,33.9,-0.008339879408667912,0.6574707418680191,289,1168.57,434,3472000,0.03590581232216209
0.6141199100303042,97.10000000000001,1.028937239050865,2.0895519143342973,63.66,33.9,-0.012818258500774391,0.6477322107553483,289,1167.51,435,3480000,0.03321983817964792
0.7238722605443719,98.10000000000001,1.0272865247726441,2.3706476843357085,64.09,34.900000000000006,-0.019618078575003892,0.6652669537067414,289,1168.9,436,3488000,0.04367307681590318
2.2407953986661373,99.10000000000001,0.9992583447694778,3.3157926881313324,66.13,34.900000000000006,-0.03711964637419442,0.5648873484134674,289,1179.7,437,3496000,0.10763371540699154
0.5689391430170213,100.60000000000005,1.053901743888855,2.0349317425489426,66.03,33.9,-0.008059660569415428,0.697876381278038,289,1173.49,438,3504000,0.03256078592967242
0.6877332045718819,98.20000000000002,1.0429357206821441,2.248929592967033,63.16,33.9,-0.016604697062284686,0.6860760134458542,289,1171.18,439,3512000,0.04042777288705111
0.6715923366403334,95.50000000000004,1.0670431756973267,2.1483340007066727,62.32,33.0,-0.01760511304513784,0.692455740571022,289,1163.96,440,3520000,0.03726349317468703
0.7951603745820625,90.10000000000001,0.8744765511527658,2.221530378460884,54.53,13.0,-0.020914833017450292,0.0984137213230133,289,1055.34,441,3528000,0.04228598811663687
0.7062867335589893,88.20000000000002,1.0342072480916977,2.313666951060295,53.09,11.700000000000001,-0.020404318999499082,0.64329714179039,289,1032.12,442,3536000,0.040381946843117474
0.8081260017768188,87.10000000000001,0.9625159046798945,2.301461327075958,48.81,7.9,-0.007506501930765808,0.4908891254663467,288,971.72,443,3544000,0.04307115365751088
0.5213625589716975,84.30000000000003,1.0813692045211791,1.9003828644752503,46.88,7.9,-0.006713322791329119,0.7219883579015732,288,950.83,444,3552000,0.03017749113962054
7.933762784464555,84.30000000000003,1.0212010546401142,4.471049920916557,44.74,6.9,-0.02176835717546055,0.634462360739708,288,907.77,445,3560000,0.6402566380938515
0.6876225813568136,76.80000000000007,1.0736018592119216,2.173201113343239,42.31,6.9,-0.01861102392547764,0.7013872021436691,288,885.86,446,3568000,0.03803563819732517
0.7944100277090413,69.30000000000003,1.0695047914981841,2.428764038681984,36.43,6.9,-0.021604646375053563,0.6452015364170074,288,849.21,447,3576000,0.04759808673989028
1.5063102362531837,69.30000000000003,1.03756192445755,2.8077604579925537,37.25,6.9,-0.01021636056364514,0.499685263633728,287,847.21,448,3584000,0.12874791535083205
4.428989869315398,72.10000000000001,1.0052262783050536,4.4739757561683655,39.86,6.9,-0.014455976570607163,0.22823602616786956,287,852.33,449,3592000,1.0254603707650676
0.5694365029667628,80.10000000000001,1.037619509100914,2.108390973210335,40.83,6.9,-0.014177542076795361,0.6995547139644622,287,858.08,450,3600000,0.034747917079366746
0.6857930944904562,75.50000000000004,1.0351442277431488,2.349202352166176,40.95,6.9,-0.01119842937332578,0.7314495915174484,287,863.51,451,3608000,0.04460384180303663
1.0516663758885252,80.10000000000001,0.9231773121654987,2.4279084169864653,44.27,7.9,-0.020553220007859637,0.5732844644784927,286,911.67,452,3616000,0.0455522910086438
0.5657098369345297,80.10000000000001,1.061696857213974,1.8392722702026367,44.85,11.0,-0.012280470266996418,0.7416016620397567,286,924.41,453,3624000,0.02813642981927842
