P01:episode_rewards,explained_variance,advantage_norm,episode_length,P09:episode_rewards,fps,grad_norm,policy_loss,policy_entropy,PMM:episode_rewards,approx_kl_divergence,frames,value_loss,epoch_idx,clip_fraction
75.0,9.313225746154785e-09,15.968717819452285,340.75,375.0,242,0.0567361322597343,-0.0008505343030265067,1.5379290580749512,236.75,0.0016442974016058543,2365440,0.013845617666083854,231,0.185302734375
122.5,-1.1548399925231934e-08,15.968717920780183,348.79,502.5000000000002,243,0.058046455946272404,-0.000914361981995171,1.4999898850917817,265.75,0.0014636035972046102,2375680,0.015160330377693754,232,0.157861328125
122.5,6.7055225372314455e-09,15.968717741966248,355.34,525.0,243,0.050875033357214564,-0.0009002045037050266,1.4475108876824379,271.0,0.0014672908417765029,2385920,0.01550192633876577,233,0.1446044921875
147.5,-2.9802322387695314e-09,15.96871782541275,359.21,527.5000000000002,243,0.05484696574308401,-0.0009341310698800954,1.5520058676600457,280.5,0.0023237105866087404,2396160,0.011996923064361908,234,0.237255859375
75.0,7.450580596923828e-09,15.968717294931412,350.32,455.0000000000004,243,0.05388633108588352,-0.001387645500653889,1.578163919597864,247.0,0.002304772971615421,2406400,0.009794701131352213,235,0.285302734375
50.0,-4.8428773880004884e-09,15.968717688322068,344.31,455.0000000000004,243,0.05454363513667171,-0.0007339900595979998,1.5881100296974182,221.0,0.002456912836299807,2416640,0.011092112117512442,236,0.2355712890625
50.0,-2.0861625671386717e-08,15.968717920780183,337.48,427.5000000000002,243,0.0576857600359165,-0.0011603969411225989,1.5811801269650458,198.75,0.0021076222091551246,2426880,0.010549830007948912,237,0.248193359375
50.0,0.0,15.96871770620346,346.98,455.0000000000004,243,0.05692460161907827,-0.0008899690437829122,1.5694167651236057,222.5,0.0017386359532679308,2437120,0.012733063634368592,238,0.2013916015625
50.0,6.332993507385254e-09,15.968717902898788,350.95,527.5000000000002,243,0.05735979460202163,-0.0011501514247356682,1.551431492716074,253.25,0.0016387433377246907,2447360,0.014828109272639268,239,0.190087890625
50.0,4.8428773880004884e-09,15.968717676401138,350.22,402.5000000000002,243,0.055607616831511386,-0.0014108884897723328,1.5847758620977401,235.25,0.0023531688710022535,2457600,0.010102315027324948,240,0.261962890625
50.0,1.862645149230957e-09,15.968717682361603,338.59,377.5000000000002,243,0.055590997464883926,-0.0011526773872901686,1.6155726179480552,209.25,0.0021367263414845184,2467840,0.00917981950005924,241,0.2342529296875
25.0,1.1175870895385742e-09,15.968716859817505,320.03,350.0,243,0.04932237270092059,-0.001309350751398597,1.5986688010394574,148.25,0.0022372974601012176,2478080,0.005833385078199171,242,0.2635986328125
0.0,1.080334186553955e-08,15.96871109008789,309.17,202.50000000000023,243,0.04832382955329999,-0.0012703929485724074,1.5874799147248269,112.5,0.0029356317376596055,2488320,0.00477188200350156,243,0.31298828125
0.0,-1.4901161193847656e-08,15.96871092915535,300.28,150.0,243,0.046400959060788005,-0.000990121685754275,1.6189824797213077,73.0,0.0028836977888886395,2498560,0.003638616406158235,244,0.3004638671875
0.0,-8.568167686462402e-09,15.968717366456985,299.73,125.0,243,0.05140242079044046,-0.0004999150289222599,1.7210198119282722,63.25,0.002556142037974496,2508800,0.00624790681417835,245,0.2658203125
0.0,-5.587935447692871e-09,15.968717694282532,303.03,150.0,243,0.05232063594316205,-0.0011597762786550447,1.748085605353117,75.5,0.002472172161230901,2519040,0.006722867333928661,246,0.3058837890625
0.0,-1.30385160446167e-08,15.968715846538544,308.16,200.0,243,0.050725513098915445,-0.0006740841097780503,1.6962785355746746,98.0,0.0025777023110549633,2529280,0.005796548391862189,247,0.2751220703125
0.0,-1.2293457984924316e-08,15.968715018033981,307.55,202.50000000000023,243,0.051462370045508174,-0.00099605779578269,1.6466008335351945,102.0,0.002889717638640832,2539520,0.006336290233696218,248,0.2925537109375
0.0,-4.8428773880004884e-09,15.96871770620346,305.13,225.0,243,0.05301468522761067,-0.0006288080985541455,1.6938260182738305,102.75,0.002433687706843557,2549760,0.006455752165766171,249,0.281103515625
0.0,-2.6822090148925782e-08,15.968717640638351,309.45,225.0,243,0.05414068954097341,-0.0011334541079122574,1.725035759806633,109.0,0.0022027843608157125,2560000,0.008266205097606871,250,0.2486572265625
0.0,1.1920928955078126e-08,15.968717390298844,312.86,227.5000000000002,243,0.051397810621893705,-0.0008100856557575753,1.7372589483857155,115.0,0.002389702223740642,2570240,0.0073214711233958955,251,0.2410400390625
25.0,4.470348358154297e-09,15.968717294931412,322.33,305.00000000000045,243,0.0526176847019458,-0.0013162762192223455,1.770992985367775,140.5,0.0025993875208087046,2580480,0.00721506991330898,252,0.285400390625
22.500000000000007,-4.8428773880004884e-09,15.968717646598815,324.75,377.5000000000002,243,0.05524437878855859,-0.0013119826689944603,1.7604679830372334,146.25,0.0018488247279719872,2590720,0.00932012758021301,253,0.25654296875
22.500000000000007,-2.384185791015625e-08,15.968717640638351,328.24,377.5000000000002,243,0.05473900955119108,-0.0011641144856184837,1.717675905674696,153.5,0.0017439681305177145,2600960,0.008691836332036473,254,0.22705078125
0.0,2.0489096641540527e-08,15.968716788291932,325.83,277.5000000000002,243,0.052961758155854056,-0.0010383153065049555,1.7058307699859143,149.0,0.0021063965093389924,2611200,0.008774125989140203,255,0.272412109375
22.500000000000007,1.9744038581848144e-08,15.968717676401138,334.36,325.0,243,0.05731361613608858,-0.0014960530683310936,1.6532783538103104,166.5,0.0020248611017279925,2621440,0.01095299416119815,256,0.255517578125
25.0,-2.9802322387695314e-09,15.968717694282532,334.84,277.5000000000002,243,0.055075332061881185,-0.0008061331565841102,1.643577615916729,171.0,0.0017100908362806422,2631680,0.011059320316417143,257,0.2106689453125
25.0,-3.725290298461914e-09,15.96871758699417,334.11,277.5000000000002,243,0.05210914363535439,-0.0009453988423047122,1.6362795539200305,172.75,0.0017595695365344,2641920,0.009534918797726277,258,0.19951171875
25.0,1.2665987014770507e-08,15.968717914819717,330.33,277.5000000000002,243,0.05684605247267892,-0.0012677568098297342,1.6369488164782524,171.5,0.0017051898831027756,2652160,0.012060455753817223,259,0.22314453125
50.0,-1.7881393432617187e-08,15.968717694282532,339.37,375.0,243,0.05413181752750147,-0.0009832404226472135,1.6153405047953129,205.5,0.001669956267477346,2662400,0.012658523729078297,260,0.1836669921875
50.0,-2.6077032089233397e-09,15.968717885017394,348.02,380.00000000000045,243,0.05181080798744895,-0.0012212459936563392,1.570576899498701,227.75,0.0015005720209700258,2672640,0.013379502127645538,261,0.1791259765625
97.5,-7.82310962677002e-09,15.96871771812439,352.48,430.0000000000004,243,0.05435575467437431,-0.000663636700483039,1.6117516703903676,240.75,0.0015922607009855483,2682880,0.012536521009315038,262,0.1813232421875
50.0,5.215406417846679e-09,15.96871783733368,349.07,377.5000000000002,243,0.05633823693598429,-0.0012864645636000206,1.7005655579268932,226.5,0.00218491402821428,2693120,0.010034715029178187,263,0.24609375
25.0,1.862645149230957e-09,15.968717461824417,339.79,475.0,243,0.05303067674727842,-0.0010079326417326228,1.6856721587479115,201.25,0.0023876514168762243,2703360,0.006992732351864106,264,0.26123046875
25.0,3.2782554626464846e-08,15.96871750354767,327.8,302.5000000000002,243,0.0525311711836417,-0.0014488629843981472,1.6762331545352935,154.75,0.001995228616956979,2713600,0.008813473964255535,265,0.2436767578125
25.0,8.195638656616212e-09,15.968717646598815,325.79,275.0,243,0.052622994619769825,-0.001143120165215805,1.6520663723349571,141.25,0.0017349872237588215,2723840,0.007922835490171564,266,0.2216064453125
25.0,3.129243850708008e-08,15.968717724084854,322.13,250.0,243,0.051388087416656715,-0.0012084389443771215,1.6264851093292236,128.5,0.0023218438782578233,2734080,0.007412910075800028,267,0.275244140625
25.0,-1.2665987014770507e-08,15.968717747926712,326.61,275.0,243,0.05332246348529903,-0.0009348325849714457,1.6608145236968994,143.0,0.0015945050205118604,2744320,0.009343901643842401,268,0.1926025390625
25.0,-8.568167686462402e-09,15.968717592954636,325.75,275.0,243,0.05153829856824662,-0.0012449799600290135,1.6679561398923397,142.25,0.0022812778963839262,2754560,0.007909013387325104,269,0.2575927734375
25.0,7.450580596923829e-10,15.968717443943024,320.37,275.0,243,0.052418686242349785,-0.000999632593084243,1.6743812829256057,138.75,0.0019685404410580533,2764800,0.007440858277186635,270,0.27265625
25.0,-9.313225746154785e-09,15.968716269731521,319.55,252.50000000000023,243,0.055666749885966635,-0.00138433059619274,1.6873666927218438,133.5,0.0022522133896586637,2775040,0.009613751056360798,271,0.2849609375
25.0,8.568167686462402e-09,15.968717855215072,323.33,300.0,243,0.05662900826421802,-0.0009461500601901207,1.6801843442022801,152.25,0.0018357273607648495,2785280,0.010884903650730849,272,0.2343017578125
25.0,2.123415470123291e-08,15.968717628717423,331.86,325.0,243,0.053495821659437504,-0.0011955513808061368,1.640824381262064,175.0,0.0016141069470904767,2795520,0.009069448111677047,273,0.2211669921875
25.0,-1.2293457984924316e-08,15.968717712163926,333.98,332.5000000000006,243,0.05226146608028552,-0.0015282303756976034,1.6625990957021712,182.75,0.0022495597593263027,2805760,0.009901254897704348,274,0.262890625
50.0,2.384185791015625e-08,15.968717104196548,329.64,302.5000000000002,243,0.053099322262681145,-0.0008773680070589762,1.6557406030595303,172.25,0.001643970580303744,2816000,0.0093025793182278,275,0.189697265625
50.0,1.4528632164001465e-08,15.968717563152314,328.89,300.0,243,0.05122032593040067,-0.0010527153364819242,1.6819468148052692,169.75,0.0015760179655615048,2826240,0.0108817546040882,276,0.1962158203125
50.0,-6.332993507385254e-09,15.968717730045318,328.61,327.5000000000002,243,0.054765383373254616,-0.0013792553236271488,1.6691242322325706,185.5,0.0021393815193164302,2836480,0.011647132162033813,277,0.2343994140625
50.0,7.450580596923829e-10,15.968717992305756,338.73,405.00000000000045,243,0.052517842087782894,-0.0009321116958744824,1.6664527878165245,208.5,0.0016139775506871957,2846720,0.012661065005522687,278,0.2037109375
97.5,-1.1175870895385742e-09,15.968717831373215,340.63,477.5000000000002,243,0.052962211431371295,-0.0012431183087755926,1.6508410058915615,235.5,0.0017498458910381487,2856960,0.013365128348232247,279,0.2100341796875
75.0,-3.725290298461914e-09,15.968717861175538,339.54,405.00000000000045,243,0.053693001108577054,-0.0008296994306874695,1.6701827250421046,224.25,0.0014720310027030337,2867200,0.01194945968745742,280,0.17822265625
75.0,-4.470348358154297e-09,15.968717831373215,339.52,410.00000000000085,243,0.05748542866301819,-0.0008216404756240081,1.7067079901695252,225.75,0.001838774925852249,2877440,0.012660152484750142,281,0.22099609375
50.0,2.123415470123291e-08,15.96871782541275,341.25,407.5000000000006,243,0.05186561732688526,-0.0011516979557200102,1.7222689867019654,211.0,0.001896249840820019,2887680,0.009357435718993657,282,0.25927734375
50.0,5.587935447692871e-09,15.968717873096466,353.2,575.0,243,0.05577526134239571,-0.0005969467780232663,1.7257142290472984,241.5,0.0013378096645482174,2897920,0.013403016226948238,283,0.179833984375
72.50000000000001,1.0430812835693359e-08,15.968717861175538,365.47,482.5000000000007,243,0.052593380972379145,-0.0010896624971792335,1.6767113722860814,237.5,0.0016711500617475395,2908160,0.011288704223989043,284,0.215234375
72.50000000000001,3.3527612686157227e-09,15.968717730045318,366.12,500.0,243,0.052119663493551696,-0.0014972833603678736,1.6693376138806344,234.5,0.0018825290735250632,2918400,0.01034803360253136,285,0.25234375
75.0,-2.384185791015625e-08,15.968717634677887,371.03,477.5000000000002,243,0.05275950470606552,-0.0009155653315247037,1.6636611841619016,231.75,0.0014191482652677224,2928640,0.011497245607097284,286,0.1776123046875
75.0,1.1548399925231934e-08,15.96871777176857,369.99,500.0,243,0.05723611268325074,-0.0013848170434357598,1.682723204046488,236.25,0.0020084515587996065,2938880,0.012447455314395483,287,0.265087890625
75.0,-4.470348358154297e-09,15.968717634677887,363.32,475.0,243,0.05117800655207129,-0.0010036792904429604,1.6753084145486354,229.75,0.0018007865125753142,2949120,0.011638884494641389,288,0.2075927734375
75.0,-1.4156103134155273e-08,15.968717896938324,358.12,377.5000000000002,243,0.05447617921301007,-0.0012359241416561417,1.7211867354810237,224.5,0.001698934806660901,2959360,0.011464383931161138,289,0.22783203125
75.0,2.2351741790771484e-09,15.968717777729035,356.91,377.5000000000002,243,0.056628653779172845,-0.0009590397006832063,1.7395917303860187,225.75,0.0016285792175551705,2969600,0.011359248074950302,290,0.2378662109375
75.0,-5.960464477539063e-09,15.968717777729035,354.69,350.0,243,0.05480674928609021,-0.0011092047687270678,1.7041090629994868,221.0,0.001413166202303273,2979840,0.013120561376854311,291,0.1968994140625
75.0,2.2351741790771484e-09,15.968717795610427,354.7,550.0,243,0.059282398125146796,-0.0013393524564889957,1.7001816861331462,235.0,0.0018492126782575723,2990080,0.01312653077475261,292,0.24609375
75.0,-2.2351741790771484e-09,15.968717646598815,359.26,575.0,243,0.0545441069264189,-0.0015745191791211254,1.7677532970905303,261.5,0.0017835373737341343,3000320,0.011325617849070112,293,0.23916015625
50.0,-2.9802322387695314e-09,15.968717670440673,352.3,527.5000000000002,243,0.053674745704183444,-0.000742389156948775,1.7487673886120318,229.5,0.0015671281890917044,3010560,0.00840460029176029,294,0.2169677734375
25.0,7.450580596923829e-10,15.968717610836029,346.49,477.5000000000002,243,0.054155231120145565,-0.0005800835118861869,1.7482536859810351,197.5,0.0015075139863824916,3020800,0.007740103280775656,295,0.197265625
25.0,-2.9429793357849122e-08,15.96871789097786,340.47,402.5000000000002,243,0.053461247773427346,-0.0006700494232063647,1.7365765690803527,170.75,0.0013676340237225304,3031040,0.009286531168982037,296,0.1875
25.0,8.568167686462402e-09,15.968717330694199,331.72,400.0,243,0.05065459663693259,-0.0014316570570372278,1.7013943366706372,157.25,0.0018813762081634877,3041280,0.006614462908493124,297,0.262353515625
25.0,-1.080334186553955e-08,15.968717002868653,329.09,450.0,243,0.04964628174143899,-0.00105948087584693,1.7417223900556564,152.75,0.002350172217131785,3051520,0.006499415230155137,298,0.3162353515625
0.0,1.3783574104309083e-08,15.968717342615127,318.86,425.0,243,0.05226984131524602,-0.0011631028515694196,1.7640962697565556,135.0,0.0020069973509734495,3061760,0.006786102973364905,299,0.27373046875
22.500000000000007,3.3527612686157227e-09,15.96871770620346,324.11,277.5000000000002,243,0.05550620943346962,-0.0009965980370907346,1.7692489244043828,132.75,0.0017634441176369365,3072000,0.009244401364412624,300,0.2395751953125
25.0,1.30385160446167e-08,15.968717700242996,335.12,330.0000000000004,243,0.05394514729572716,-0.0007184364236309193,1.7577474914491176,156.0,0.001881591227163426,3082240,0.010209455069889373,301,0.22998046875
50.0,1.0430812835693359e-08,15.968716883659363,344.52,377.5000000000002,243,0.05148081240759987,-0.0015353318565757945,1.6955787271261216,177.5,0.0018585488646351677,3092480,0.008732442004713903,302,0.252734375
47.50000000000001,1.1175870895385742e-09,15.96871584057808,348.31,452.50000000000017,243,0.05204370086551219,-0.0008193388348445296,1.7108759835362435,186.5,0.00236018931522608,3102720,0.007724405354834829,303,0.2626708984375
0.0,-1.1175870895385742e-08,15.968716418743133,338.04,277.5000000000002,243,0.051439738229640576,-0.0006367667643644382,1.6416721969842911,149.25,0.001490437732695682,3112960,0.006103329026741022,304,0.213671875
0.0,-8.940696716308593e-09,15.96871721148491,329.81,275.0,243,0.0507702847540112,-0.0012362011781078762,1.6708838894963265,133.25,0.0017778950390493265,3123200,0.006502074022228044,305,0.2638427734375
0.0,-4.8428773880004884e-09,15.968716818094254,317.18,227.5000000000002,243,0.04995491747396956,-0.0006642496740823844,1.6608346700668335,110.0,0.0018929126005957642,3133440,0.0062362291073128516,306,0.2497314453125
0.0,-1.7508864402770997e-08,15.96871570944786,314.16,252.50000000000023,243,0.047421613645164604,-0.0012280515325983287,1.6213073022663593,109.5,0.0019111179675178392,3143680,0.005037438020724494,307,0.2713134765625
0.0,-2.7194619178771972e-08,15.968712610006332,314.36,200.0,243,0.04672799587895724,-0.0010084845576784573,1.5540137343108653,100.75,0.0020110983069628217,3153920,0.0053836154256188705,308,0.266162109375
0.0,1.862645149230957e-09,15.968717074394226,313.1,150.0,243,0.04407679538239171,-0.0012706586385320406,1.5408746406435967,84.25,0.002043888783384773,3164160,0.00425787747499271,309,0.2717529296875
0.0,1.7136335372924803e-08,15.968716496229172,315.86,177.50000000000023,243,0.04550312364447177,-0.0008746110001084162,1.5636074408888816,92.0,0.0020174766441328983,3174400,0.005156132587555362,310,0.273779296875
0.0,-2.2351741790771484e-09,15.968717074394226,314.45,175.0,243,0.04633519504362395,-0.0007250931135786232,1.6643401935696602,86.25,0.0020734729245759807,3184640,0.005848990142555977,311,0.2447509765625
25.0,9.313225746154785e-09,15.968717670440673,323.23,250.0,243,0.05216240178851341,-0.0010463699349202217,1.6906906850636005,117.0,0.0019041383764147213,3194880,0.008432950408314354,312,0.25810546875
25.0,-7.450580596923829e-10,15.968717741966248,334.37,400.0,243,0.05340887179084741,-0.0012474897746869828,1.702832893282175,155.0,0.0016544852469479565,3205120,0.011025438278738874,313,0.23544921875
50.0,1.1548399925231934e-08,15.96871737241745,348.81,427.5000000000002,243,0.05974416803861828,-0.0014267933735027326,1.737568373978138,195.25,0.002259703600384455,3215360,0.011365847713170752,314,0.301708984375
50.0,-1.1548399925231934e-08,15.968716359138488,348.0,405.00000000000045,243,0.05378385100812046,-0.0007108446312486194,1.767286317050457,198.0,0.0017646893011544762,3225600,0.0090284529228029,315,0.25244140625
50.0,6.332993507385254e-09,15.968717789649963,343.8,400.0,243,0.055127096038492786,-0.0011340710105287144,1.7679754875600338,197.0,0.0016995836448927548,3235840,0.01084702148946235,316,0.2589111328125
50.0,-2.1979212760925294e-08,15.968717747926712,336.5,405.00000000000045,243,0.05498727498488011,-0.0006796255067456514,1.7599261119961738,189.75,0.001940432502198064,3246080,0.01067378358275164,317,0.2364990234375
50.0,5.215406417846679e-09,15.968717777729035,339.94,500.0,243,0.05246274486229089,-0.001006813082494773,1.7783887051045895,211.5,0.0014563545683472512,3256320,0.009240301277532125,318,0.20205078125
50.0,-6.7055225372314455e-09,15.968717604875565,341.9,550.0,243,0.054210519133603585,-0.0011266752535448177,1.774305059015751,222.5,0.0017080455985478693,3266560,0.010310092626332335,319,0.247119140625
25.0,-8.568167686462402e-09,15.968717420101166,337.93,527.5000000000002,243,0.053584834918077084,-0.0009884202780085615,1.7460774980485438,202.25,0.0016981476106593617,3276800,0.00930585193106026,320,0.2319091796875
25.0,-3.3527612686157227e-09,15.968717366456985,329.21,382.5000000000007,243,0.05198589251741276,-0.0010583439125184668,1.7184142842888832,161.25,0.0017366576016371483,3287040,0.00769440870562903,321,0.2507568359375
0.0,-1.601874828338623e-08,15.968717455863953,321.79,252.50000000000023,243,0.054029050907777446,-0.0013839239407388959,1.7082009971141816,134.5,0.0018972413005371891,3297280,0.008470182736346032,322,0.272265625
0.0,-3.3527612686157227e-09,15.968717765808105,329.78,280.00000000000045,243,0.05507043904591841,-0.0005605782964266837,1.7316347405314445,149.5,0.0015930184797639413,3307520,0.009064702411706094,323,0.2377197265625
0.0,-5.960464477539063e-09,15.968717730045318,335.92,377.5000000000002,243,0.05180049234174906,-0.0008782258497376461,1.6770575515925885,164.5,0.0012322344210474513,3317760,0.010084505660415743,324,0.1761962890625
50.0,-2.570450305938721e-08,15.96871787905693,358.4,402.5000000000002,243,0.0559975666153633,-0.000898601155859069,1.5878950580954552,196.0,0.0013104350134113929,3328000,0.011419361149455654,325,0.190771484375
50.0,4.8428773880004884e-09,15.968717730045318,367.39,425.0,243,0.05182070237403293,-0.0013210698110924569,1.5961638264358045,220.0,0.0013934194617263528,3338240,0.011839701791177503,326,0.203369140625
50.0,-4.470348358154297e-09,15.968717670440673,375.69,400.0,243,0.053322870895018214,-0.0009323758033133345,1.622754169255495,229.0,0.0015077418251848939,3348480,0.012201992092013825,327,0.2218505859375
50.0,4.470348358154297e-09,15.968717914819717,370.29,377.5000000000002,243,0.05144129699492829,-0.0009431876773305703,1.6632820695638657,221.0,0.0016404285376822258,3358720,0.008777020049456042,328,0.233056640625
50.0,-1.1175870895385742e-09,15.968717688322068,360.57,350.0,243,0.05239846052562826,-0.0012553335960546973,1.651410548388958,201.0,0.0015963309570793172,3368960,0.009234209771057067,329,0.2335205078125
47.50000000000001,-5.960464477539063e-09,15.968717712163926,350.46,382.5000000000007,243,0.047996369683792964,-0.0011290051097603282,1.6410239890217782,180.5,0.0022943229530483222,3379200,0.007858520654554012,330,0.2873779296875
25.0,2.7194619178771972e-08,15.96871737241745,339.77,450.0,243,0.05090489305862911,-0.0009492172415775712,1.669109307229519,158.75,0.0017153914919902035,3389440,0.00817402658640276,331,0.2314697265625
50.0,-1.1175870895385742e-09,15.96871766448021,341.33,475.0,243,0.05104857654230366,-0.0010030094599642325,1.6605394884943963,170.0,0.001602430146391498,3399680,0.009297210806107615,332,0.21357421875
25.0,-8.568167686462402e-09,15.968717676401138,331.45,407.5000000000006,243,0.0486089995052013,-0.0008856028547597816,1.6715401090681552,159.75,0.001764334229949327,3409920,0.007869035811745561,333,0.232666015625
25.0,3.725290298461914e-09,15.96871777176857,335.61,525.0,243,0.05166918285316504,-0.0011096731261204696,1.6409438014030457,182.0,0.0018362802599028783,3420160,0.0096880640308882,334,0.27158203125
25.0,1.1175870895385742e-09,15.968717557191848,332.65,477.5000000000002,243,0.05042033894898142,-0.0004856154671870172,1.630467487871647,168.5,0.0015569551224473344,3430400,0.006903350956326904,335,0.234716796875
25.0,-4.470348358154297e-09,15.968717670440673,336.79,477.5000000000002,243,0.05271867894015869,-0.001341230657271808,1.6635104969143868,169.0,0.0018545391280554214,3440640,0.008757722413793089,336,0.275634765625
25.0,8.568167686462402e-09,15.968718022108078,350.98,525.0,243,0.05172337047781208,-0.0008913124598620925,1.6557205364108085,203.0,0.001324621874340437,3450880,0.012484679381304885,337,0.194873046875
50.0,1.601874828338623e-08,15.968717855215072,358.58,502.5000000000002,243,0.05509999171094794,-0.000916462946406682,1.6491303145885468,215.25,0.0014075441580871483,3461120,0.011942247617116663,338,0.20390625
75.0,-6.7055225372314455e-09,15.968717753887177,375.14,550.0,243,0.055172279022844516,-0.0012783253514498938,1.6774504795670508,258.25,0.001456564982800046,3471360,0.010136309898734907,339,0.2428955078125
75.0,-8.195638656616212e-09,15.968717777729035,372.27,527.5000000000002,243,0.0547591362705339,-0.000331754205035395,1.6942508839070798,249.75,0.0011019321259368553,3481600,0.012193311853479827,340,0.144775390625
75.0,-1.1175870895385742e-09,15.968717765808105,362.43,477.5000000000002,243,0.05540538217906812,-0.0011854819691507145,1.6762722440063953,228.5,0.0015449972296210034,3491840,0.01070549208088778,341,0.221630859375
72.50000000000001,-1.7508864402770997e-08,15.968717950582505,366.64,505.00000000000045,243,0.056193972828108854,-0.0011305321098916466,1.681335773319006,234.0,0.0013411065844024961,3502080,0.012600879794626962,342,0.20537109375
75.0,-1.862645149230957e-09,15.968717765808105,364.72,375.0,243,0.05580820207057254,-0.0013517639396013691,1.6684828609228135,225.0,0.0014933288430029278,3512320,0.011728208760905546,343,0.2258544921875
75.0,1.564621925354004e-08,15.96871771812439,363.28,352.5000000000002,243,0.056288208349840496,-0.0006957039513508789,1.6915357686579227,225.75,0.0015140790841883245,3522560,0.01250919375452213,344,0.2181396484375
75.0,-7.450580596923828e-09,15.96871793270111,349.82,350.0,243,0.053900876301120615,-0.0008446254538284848,1.7165339291095734,214.25,0.0010734538823385265,3532800,0.012704158396809362,345,0.1630126953125
75.0,1.7508864402770997e-08,15.968717753887177,345.84,350.0,243,0.05807002509319161,-0.0011037355008738814,1.716731395572424,216.25,0.001689143476710342,3543040,0.012618712190305813,346,0.2637939453125
75.0,3.3527612686157227e-09,15.968717843294144,341.29,350.0,243,0.05370271912888906,-0.0009350800140964566,1.6980778232216835,215.25,0.001501542771899267,3553280,0.012154357431427343,347,0.1860595703125
75.0,-1.3411045074462891e-08,15.96871787905693,346.76,430.0000000000004,243,0.05615479054720325,-0.000990069197723642,1.653348982334137,233.75,0.0011827015881465286,3563520,0.013578801657422446,348,0.189208984375
75.0,-1.1920928955078126e-08,15.968717783689499,350.14,552.5000000000002,243,0.05876988401413382,-0.0011252729233092395,1.6535629898309707,246.75,0.001565721829786071,3573760,0.013342182863561902,349,0.2369140625
75.0,3.3527612686157227e-09,15.968717944622039,357.19,575.0,243,0.05721146286143568,-0.0010884544801228913,1.6767107270658017,260.5,0.0012965975234749294,3584000,0.014481231375248172,350,0.20732421875
125.0,-2.2351741790771484e-08,15.968717968463897,359.83,400.0,243,0.05544531421747205,-0.0006118832116044359,1.7094476141035557,260.5,0.0008565610133359769,3594240,0.014664115040795877,351,0.1345458984375
122.5,0.0,15.968717652559281,353.16,402.5000000000002,243,0.06222765974305102,-0.0017625413442146965,1.6905342042446136,257.75,0.0017743763257612954,3604480,0.01393079236149788,352,0.2896728515625
125.0,-1.3783574104309083e-08,15.968717747926712,354.5,402.5000000000002,243,0.05691952726698422,-0.0010450089735968503,1.6566220715641975,254.5,0.0015369769161566182,3614720,0.012700180370302405,353,0.23642578125
125.0,-1.1175870895385742e-09,15.968717813491821,355.57,405.00000000000045,243,0.05783513970257096,-0.0007946497258672025,1.6562045440077782,251.25,0.001315625510534346,3624960,0.01418648735852912,354,0.2022216796875
125.0,-1.825392246246338e-08,15.96871787905693,356.72,375.0,243,0.05701497731910118,-0.001184114488569321,1.6529214844107627,251.5,0.0013242980781569714,3635200,0.014501200833183247,355,0.203466796875
125.0,-1.601874828338623e-08,15.96871777176857,356.83,375.0,243,0.05816103286143548,-0.0013619625893625197,1.6195842981338502,253.5,0.0013549736965046578,3645440,0.01422652899636887,356,0.207666015625
125.0,1.30385160446167e-08,15.968717962503433,356.49,375.0,244,0.05745774447457773,-0.0012216936687764247,1.6558198198676108,258.25,0.0014682470899970213,3655680,0.01488886557490332,357,0.228515625
125.0,0.0,15.968717867136002,349.46,400.0,243,0.05453575951613075,-0.0008915417049138342,1.663249395042658,255.5,0.0015023056872678353,3665920,0.014463774843898136,358,0.1971435546875
97.5,1.0430812835693359e-08,15.968717682361603,346.89,352.5000000000002,243,0.054113390776256695,-0.0007199222029157682,1.6939603619277477,243.0,0.0010953974574931635,3676160,0.0130904419667786,359,0.168896484375
100.0,8.940696716308593e-09,15.968717747926712,345.52,352.5000000000002,243,0.05393233627306798,-0.0005697294433048228,1.6996691830456256,232.25,0.0011402957292091288,3686400,0.012554823081882206,360,0.1650146484375
75.0,-5.587935447692871e-09,15.968717819452285,343.05,350.0,243,0.05608744913760533,-0.0009446387968637282,1.674606154114008,215.25,0.001452117756278426,3696640,0.010758261174487416,361,0.243994140625
50.0,4.097819328308106e-09,15.96871783733368,343.79,427.5000000000002,243,0.053915375654293295,-0.001290361258361372,1.6579608127474785,207.5,0.0014286771133868114,3706880,0.010375859183841384,362,0.241748046875
50.0,-7.82310962677002e-09,15.96871775984764,345.56,477.5000000000002,243,0.0567259912480918,-0.0011340869314153679,1.7014512918889522,209.25,0.0018410291847601457,3717120,0.010696949801058508,363,0.28759765625
25.0,-6.7055225372314455e-09,15.968717974424361,341.6,477.5000000000002,243,0.05240730327107286,-0.0005610529624391347,1.7304090686142444,205.5,0.0013880320036491866,3727360,0.009077166741917608,364,0.212451171875
25.0,-7.450580596923828e-09,15.968717658519745,343.57,502.5000000000002,243,0.05355132665526865,-0.0012876905217126477,1.7237784937024117,200.75,0.0013539451390556679,3737600,0.010637870013579232,365,0.2428955078125
25.0,1.0430812835693359e-08,15.968717628717423,342.31,475.0,243,0.04883160895329599,-0.001337307434005197,1.719017182290554,189.5,0.0018577893653969114,3747840,0.007152834217322379,366,0.3208740234375
25.0,-1.7136335372924803e-08,15.968717473745347,346.07,430.0000000000004,243,0.051404749753086676,-0.0013851234882167774,1.6756288170814515,175.25,0.001470485480018624,3758080,0.008422999457275182,367,0.2462890625
