P09:episode_rewards,value_loss,epoch_idx,policy_loss,explained_variance,fps,frames,advantage_norm,PMM:episode_rewards,grad_norm,clip_fraction,policy_entropy,approx_kl_divergence,episode_length,P01:episode_rewards
375.0,0.016687031372566708,554,-0.000579449262295384,-2.421438694000244e-08,290,5672960,15.96871801018715,273.25,0.057371145984543646,0.154541015625,1.4799494318664075,0.0005476328102730577,351.82,175.0
350.0,0.016220000735484064,555,-0.0005974509434963693,6.7055225372314455e-09,290,5683200,15.968717902898788,261.25,0.04841296124525632,0.118017578125,1.4267495423555374,0.00047402559760598704,349.5,175.0
350.0,0.016805309205665253,556,-0.000554529933287995,3.7252902984619143e-10,290,5693440,15.9687180519104,259.0,0.05325927642589899,0.1317626953125,1.4116632990539073,0.0005162264256291848,344.97,175.0
375.0,0.01519586188805988,557,-0.0004937248162605101,-9.313225746154785e-09,290,5703680,15.96871793270111,266.5,0.05425331342347273,0.147265625,1.4450088322162629,0.000546909415271557,344.22,150.0
375.0,0.01412599495233735,558,-0.0009604967759514693,-5.587935447692871e-09,290,5713920,15.968717902898788,244.25,0.05159816956708789,0.1828857421875,1.4157041117548943,0.0007047174903064502,344.41,125.0
330.0000000000004,0.015195383979880716,559,-0.0003475230132607976,-2.0861625671386717e-08,290,5724160,15.968717801570893,236.25,0.050611590562988695,0.11416015625,1.3741987846791743,0.00048500138672977753,338.09,100.0
325.0,0.016445019317325206,560,-0.0008245359967986587,3.7252902984619143e-10,290,5734400,15.968718022108078,230.75,0.05395110415234,0.1512939453125,1.4329549908638,0.0005595866267299243,331.58,125.0
325.0,0.017062448083015623,561,-0.0004845619223488029,2.9802322387695314e-09,290,5744640,15.968717986345291,248.25,0.05589712351304625,0.15771484375,1.4899232916533947,0.0005544725371180448,335.31,150.0
327.5000000000002,0.01615187884308398,562,-0.0005824784722790355,-5.960464477539063e-09,290,5754880,15.968717843294144,270.25,0.058084031286082895,0.158251953125,1.5083520881831647,0.0005341088762662594,344.32,150.0
350.0,0.015435568970860913,563,-0.0004842669739446137,3.7252902984619143e-10,290,5765120,15.968717831373215,262.75,0.054660548471118994,0.144970703125,1.5419370494782925,0.0005453712417619272,345.48,150.0
352.5000000000002,0.015237360165338032,564,-0.0004632974865671713,-7.450580596923828e-09,289,5775360,15.968717885017394,273.25,0.05749179563776317,0.140771484375,1.5569781802594662,0.0005111598107049531,349.79,125.0
352.5000000000002,0.014740103435178753,565,-0.000637792714042007,-7.450580596923829e-10,289,5785600,15.968717885017394,256.5,0.057302488907418445,0.1634765625,1.5300027392804623,0.0005727704427982872,348.36,125.0
352.5000000000002,0.013937182493100409,566,-0.0009128766258072573,-1.30385160446167e-08,289,5795840,15.968717938661575,250.5,0.055078577565300976,0.176611328125,1.535141808539629,0.0006280785094361363,351.36,125.0
350.0,0.015222270673257298,567,-0.0007726272186118876,-2.2351741790771484e-08,289,5806080,15.968717807531357,249.75,0.05607692019249688,0.1748779296875,1.522684471309185,0.0005508294363295363,351.36,125.0
325.0,0.015253800302161835,568,-0.0009742317539348733,-1.9371509552001954e-08,289,5816320,15.968717855215072,240.0,0.05957582509016777,0.2074951171875,1.5209923908114433,0.000680519323410067,347.26,125.0
327.5000000000002,0.015403195057297125,569,-0.0008728778459044407,-1.0058283805847169e-08,289,5826560,15.968717908859253,245.0,0.05635832975426439,0.1789306640625,1.5478401064872742,0.0005921047643141719,344.34,125.0
327.5000000000002,0.01565501150325872,570,-0.0006700871508655837,-1.7508864402770997e-08,289,5836800,15.968717950582505,252.0,0.05863706117428695,0.17490234375,1.56320790797472,0.000568333374602048,348.33,125.0
352.5000000000002,0.016695265157613902,571,-0.0006004625523928553,2.9802322387695314e-09,289,5847040,15.968718016147614,266.5,0.05910304626556282,0.1609130859375,1.5715361632406712,0.000494028834541993,351.33,125.0
375.0,0.015515435938141309,572,-0.0008038736814341974,8.568167686462402e-09,289,5857280,15.968717807531357,274.25,0.05613982351021022,0.17333984375,1.5591030851006509,0.0005487127443075223,351.28,125.0
350.0,0.01526139568304643,573,-0.0007982263305166271,-2.9802322387695314e-09,289,5867520,15.968717855215072,263.0,0.057404521740137084,0.1875244140625,1.5672049827873706,0.0006010238758818786,353.16,147.5
350.0,0.017112569861637894,574,-0.0007456370109139243,1.3783574104309083e-08,289,5877760,15.968718039989472,268.75,0.06241620738350726,0.181982421875,1.5986816473305225,0.0005491273894932646,351.6,125.0
350.0,0.016077535488875583,575,-0.0009713821928016841,5.587935447692871e-09,289,5888000,15.968717968463897,255.5,0.06022297920243948,0.1786865234375,1.6012529753148557,0.0005912210891892755,349.72,147.5
350.0,0.015622328723839018,576,-0.0007835403743229108,1.3411045074462891e-08,289,5898240,15.968717873096466,268.25,0.0582193303312597,0.1797607421875,1.5895031332969665,0.0005579137738777717,353.78,150.0
377.5000000000002,0.016164824657607824,577,-0.0007193171175458701,-1.4156103134155273e-08,289,5908480,15.96871789097786,266.75,0.06252392177095997,0.1890869140625,1.5868382729589938,0.0005712460843227518,355.31,150.0
377.5000000000002,0.01706423625291791,578,-0.0007986415075720288,1.564621925354004e-08,289,5918720,15.968717968463897,267.25,0.06224375086107929,0.1927001953125,1.5721655897796154,0.0005950877214317529,349.2,150.0
375.0,0.017035746469628067,579,-0.0007288388289452997,2.3096799850463868e-08,289,5928960,15.968718016147614,273.5,0.0578891802907475,0.188916015625,1.560473833233118,0.0006284116007449825,349.43,150.0
350.0,0.017362259910441935,580,-0.0006534061954880599,-1.7881393432617187e-08,289,5939200,15.96871793270111,267.75,0.05984244970167461,0.149169921875,1.5528510324656963,0.0005376221304985052,343.75,172.5
375.0,0.01741037967731245,581,-0.0005067546309874161,7.450580596923829e-10,289,5949440,15.968717992305756,282.75,0.05942322352394401,0.1381591796875,1.5300187475979328,0.00042182706764037903,346.18,150.0
375.0,0.016796133634488796,582,-0.0006137066349765519,7.450580596923828e-09,289,5959680,15.968717974424361,283.5,0.057079079167907276,0.151953125,1.4871516808867455,0.000449187244397109,345.93,172.5
375.0,0.016696174381650053,583,-0.0010116731013113168,-1.2665987014770507e-08,289,5969920,15.968717938661575,273.25,0.05994228369446397,0.2102783203125,1.4921174302697182,0.0006569030672892495,342.4,150.0
350.0,0.016547824695589953,584,-0.00044008911136188543,-3.241002559661865e-08,289,5980160,15.96871793270111,259.0,0.05729066668398162,0.1484619140625,1.4808607652783394,0.0005010189170747026,342.37,150.0
350.0,0.01677582582924515,585,-0.0008140459722199012,-2.570450305938721e-08,289,5990400,15.968717902898788,255.0,0.05320104000962565,0.1438232421875,1.4661996737122536,0.0004246678429652206,342.51,150.0
350.0,0.016073166267597118,586,-0.0004627030986739555,-1.0058283805847169e-08,289,6000640,15.96871787905693,266.5,0.05060711290692558,0.1303466796875,1.4532409973442555,0.0004320489080186007,349.97,150.0
350.0,0.016022214214899577,587,-0.0005152893008926185,-6.332993507385254e-09,289,6010880,15.968717849254608,263.25,0.054088849035590435,0.130810546875,1.4764969289302825,0.0004737196728100912,348.63,150.0
352.5000000000002,0.015033432177006034,588,-0.0008306164520035964,-1.3783574104309083e-08,289,6021120,15.96871787905693,256.5,0.053662082546213165,0.182275390625,1.4564371839165688,0.0005401702838966571,348.56,150.0
350.0,0.016662231653754134,589,-0.0005969361329334788,2.6077032089233397e-09,289,6031360,15.968717968463897,249.5,0.058124631087286584,0.1646240234375,1.470952755957842,0.0005164268726446153,343.64,150.0
325.0,0.01704812055977527,590,-0.0005658499103446957,-5.587935447692871e-09,289,6041600,15.96871793270111,245.0,0.058050549110965355,0.151416015625,1.4977933533489705,0.0004939829183854272,336.8,150.0
350.0,0.01750824407208711,591,-0.0006368748807290103,1.4901161193847656e-08,289,6051840,15.968717896938324,259.0,0.05795797315277742,0.1485107421875,1.5014306895434857,0.00047711908853926844,337.61,150.0
375.0,0.0162895321380347,592,-0.00030764769689994864,2.570450305938721e-08,289,6062080,15.968717974424361,284.0,0.05294403939710658,0.1108154296875,1.5129998184740543,0.00040850579742937045,346.6,172.5
375.0,0.017393932069535368,593,-0.00032633460432407446,-2.9429793357849122e-08,289,6072320,15.96871787905693,285.75,0.05702593110607533,0.149365234375,1.5414605773985386,0.0004449575742334844,351.54,175.0
375.0,0.017218182689975946,594,-0.0005064748751465231,1.1175870895385742e-09,289,6082560,15.968717813491821,291.0,0.057134946564207624,0.1374755859375,1.5641039982438087,0.00042195343032176426,353.95,175.0
375.0,0.017440208545303905,595,-0.0007084128385031363,1.7136335372924803e-08,289,6092800,15.968717867136002,275.75,0.06062746784056054,0.18818359375,1.571195623278618,0.0005940169497549164,349.19,175.0
375.0,0.015904939838219435,596,-0.0007246536537422798,1.825392246246338e-08,289,6103040,15.968717873096466,272.0,0.05701952543982528,0.162060546875,1.5482898488640786,0.00047957808008760596,347.26,150.0
375.0,0.016710213673650286,597,-0.0004307577029976528,-2.2351741790771484e-09,289,6113280,15.968717902898788,266.25,0.05842160347690757,0.1331298828125,1.557859295606613,0.0004553128834970721,345.91,150.0
352.5000000000002,0.01758864381990861,598,-0.0006818286034103949,7.82310962677002e-09,289,6123520,15.968717813491821,271.0,0.05636978134647695,0.16259765625,1.5608391113579274,0.0004929702283334337,346.41,150.0
377.5000000000002,0.016486732006887904,599,-0.0007980001515534241,-1.4156103134155273e-08,289,6133760,15.968718022108078,273.0,0.058423387463300856,0.1861083984375,1.5567512296140193,0.0005337469606836009,345.91,150.0
352.5000000000002,0.01397727482544724,600,-0.0008426407119259238,7.078051567077636e-09,289,6144000,15.96871770620346,261.5,0.05520506880512608,0.18212890625,1.5587956815958024,0.0005641396412613631,346.66,125.0
375.0,0.014676425227662548,601,-0.0008517284761182964,-1.9371509552001954e-08,289,6154240,15.96871783733368,250.75,0.05651769987744404,0.1785888671875,1.5379229605197906,0.0005248065642064148,349.04,125.0
352.5000000000002,0.015585378877585754,602,-0.0007712925449595787,-1.1175870895385742e-09,289,6164480,15.968717914819717,245.5,0.053476821600949555,0.128759765625,1.5252903878688813,0.0004314553832230672,347.72,125.0
350.0,0.016170283226529136,603,-0.0003658155274024466,-1.4156103134155273e-08,289,6174720,15.968717956542969,255.75,0.059555576307831336,0.1604248046875,1.4909823529422284,0.0004866043634820016,350.75,150.0
325.0,0.014643379757762887,604,-0.0002827384931151755,7.450580596923829e-10,289,6184960,15.968717938661575,246.5,0.05547092862350498,0.145361328125,1.4940619558095931,0.0004514199133694774,345.78,147.5
325.0,0.016752581269247457,605,-0.0005828906607348472,-2.0861625671386717e-08,289,6195200,15.968717914819717,259.5,0.058370082764343134,0.1632568359375,1.5268740989267826,0.0004821705076167859,347.7,150.0
350.0,0.017243035495630464,606,-0.0003813877287029754,-7.450580596923828e-09,289,6205440,15.968717986345291,256.25,0.053840814036165155,0.117822265625,1.5532523572444916,0.0003515914369536688,343.71,150.0
375.0,0.01730358061322477,607,-0.00079038967123779,-1.601874828338623e-08,289,6215680,15.968718057870865,269.75,0.05967765947313939,0.1685791015625,1.5566684238612651,0.00046384060560455964,349.13,150.0
375.0,0.017124614492058755,608,-0.00042511634455877356,-1.862645149230957e-09,289,6225920,15.968717908859253,284.75,0.05961421282533179,0.1573486328125,1.5614554338157176,0.00047324421052508114,358.06,175.0
352.5000000000002,0.017297611106187105,609,-0.0008733577145903837,-2.9802322387695314e-09,289,6236160,15.968717986345291,267.0,0.06550604494846295,0.224658203125,1.5643975995481014,0.0005701217787574819,349.67,175.0
350.0,0.015899394438019954,610,-0.0007008316002611537,8.940696716308593e-09,289,6246400,15.968718022108078,260.5,0.058688420862724966,0.1992919921875,1.552676585316658,0.0005216377239264603,346.87,172.5
350.0,0.016038846492301674,611,-0.0006428275337384548,-1.4901161193847657e-09,289,6256640,15.968717974424361,262.5,0.06040260877756511,0.184814453125,1.5482433930039405,0.0004999363175159033,344.59,175.0
352.5000000000002,0.01613141349516809,612,-0.0004957275279593887,-2.6822090148925782e-08,289,6266880,15.968717676401138,260.5,0.059347459106493916,0.1651611328125,1.5435481913387776,0.00046848582536256344,344.7,150.0
400.0,0.016717704679467715,613,-0.0006405240288586356,2.2351741790771484e-09,289,6277120,15.968717938661575,254.5,0.06071458780857766,0.1800537109375,1.550007876753807,0.0004789960259898862,340.07,125.0
375.0,0.017935357420356013,614,-0.0005753084733441938,2.0489096641540527e-08,289,6287360,15.9687180519104,255.5,0.06321027238806765,0.1680908203125,1.5500288337469101,0.0004438201631330685,339.69,147.5
375.0,0.017017654320807197,615,-0.0004778016766067594,-1.1175870895385742e-09,289,6297600,15.968717849254608,266.0,0.05880421367676767,0.146044921875,1.5429081439971923,0.0003846192651479896,339.9,147.5
375.0,0.017065988802642096,616,-0.0006608225354284514,-1.30385160446167e-08,289,6307840,15.96871793270111,274.5,0.059002361955860526,0.1645263671875,1.5289382688701152,0.00044249770943523005,341.16,175.0
375.0,0.015080518927425146,617,-0.0004919171158690005,-7.450580596923828e-09,289,6318080,15.968718039989472,269.0,0.05831682549552049,0.144384765625,1.5581889733672143,0.00035986749767005224,338.06,172.5
400.0,0.01746811392949894,618,-0.000833306901040487,8.568167686462402e-09,289,6328320,15.968718016147614,271.5,0.06027382928437384,0.173095703125,1.5611304625868798,0.00044002230206672264,346.88,147.5
400.0,0.01664274096256122,619,-0.0006301539586274884,3.725290298461914e-09,289,6338560,15.968717902898788,268.0,0.06174475088474514,0.158154296875,1.5527964547276496,0.00043221524752965477,348.22,147.5
400.0,0.017533109721262007,620,-0.000644585919144447,1.0058283805847169e-08,289,6348800,15.968718069791795,273.5,0.05985910486218865,0.1690673828125,1.52468269392848,0.00045025885409586406,350.77,150.0
350.0,0.01775016494648298,621,-0.0006239679085410898,-1.30385160446167e-08,289,6359040,15.968718022108078,274.25,0.05438032386433687,0.1287353515625,1.5071876965463162,0.00036250326143374425,345.96,175.0
352.5000000000002,0.01680709653883241,622,-0.0007900127944594715,1.3411045074462891e-08,289,6369280,15.968717920780183,280.0,0.05835192948004007,0.1695556640625,1.5002800919115544,0.0004332068242277387,338.51,175.0
350.0,0.017073021293617784,623,-0.0007914799356512958,-1.6391277313232423e-08,289,6379520,15.968717992305756,268.25,0.05597618741531647,0.15078125,1.4890741571784019,0.00038379894202478226,335.14,150.0
377.5000000000002,0.017619767191354184,624,-0.000690331283112755,0.0,288,6389760,15.968717867136002,275.0,0.050657990848358626,0.1352783203125,1.4570798881351947,0.0003738204995457295,339.04,150.0
375.0,0.017097165866289288,625,-0.0004839568027819041,-6.332993507385254e-09,288,6400000,15.968718063831329,272.0,0.05344336449194718,0.1322998046875,1.4260024845600128,0.0003741379534915268,339.24,172.5
375.0,0.01696873180917464,626,-0.0005300124401401262,-1.0058283805847169e-08,288,6410240,15.968718057870865,286.0,0.049982605565100695,0.1312744140625,1.4439538039267064,0.00035628204274438244,343.76,175.0
375.0,0.017047318953700596,627,-0.0005275350842566695,-2.60770320892334e-08,288,6420480,15.968718105554581,279.5,0.059070594088260354,0.1540283203125,1.4986513987183572,0.00037484275133827796,348.45,175.0
375.0,0.017699207487748937,628,-0.00058419725355634,-2.5331974029541015e-08,288,6430720,15.96871793270111,283.25,0.054686860049620555,0.1367919921875,1.529519359022379,0.0003785664684301082,353.6,175.0
375.0,0.01529309500620002,629,-0.00048497726311325096,-1.4901161193847656e-08,288,6440960,15.96871770620346,268.25,0.05691712790290858,0.162939453125,1.5239943645894527,0.0004613641245441613,348.55,150.0
375.0,0.014758434926625342,630,-0.000635010315454565,-6.332993507385254e-09,288,6451200,15.968717885017394,257.5,0.05853101744882925,0.1468994140625,1.5288998827338218,0.000386884075028604,345.85,125.0
350.0,0.016152697760844603,631,-0.0006358564351103269,-1.3411045074462891e-08,288,6461440,15.968717902898788,245.5,0.060178886800019704,0.1974853515625,1.5308391533792018,0.00047542181739004266,339.38,125.0
325.0,0.0165606054244563,632,-0.000514574861881556,1.4901161193847657e-09,288,6471680,15.96871771812439,244.5,0.05827511948505596,0.172021484375,1.505749160796404,0.00044177642190810216,339.16,125.0
325.0,0.015056678757537157,633,-0.0006297119914961513,-1.3783574104309083e-08,288,6481920,15.968717938661575,247.25,0.05169111282767197,0.1434814453125,1.4982050828635693,0.00040253574348696474,340.94,150.0
325.0,0.016579056440969,634,-0.00030268727241491435,-3.948807716369629e-08,288,6492160,15.968717986345291,249.0,0.05684793397021996,0.1166015625,1.4960369065403938,0.00032646362811021844,337.47,150.0
350.0,0.01538574050355237,635,-0.0005752374649091507,3.3527612686157227e-09,288,6502400,15.968717914819717,250.75,0.05663311700459493,0.1645751953125,1.5138774074614048,0.00041443603744255596,339.0,150.0
325.0,0.015783387383271473,636,-0.0005898867817450082,0.0,288,6512640,15.96871801018715,248.5,0.05682782947555052,0.14951171875,1.5179277390241623,0.00037261990106145503,340.88,150.0
325.0,0.01544528090453241,637,-0.0005966853692370933,-1.2293457984924316e-08,288,6522880,15.968717873096466,235.0,0.06105192840506083,0.179296875,1.544586019217968,0.00045950538673338314,338.06,125.0
327.5000000000002,0.016449803559225984,638,-0.00031654672566219235,-1.7136335372924803e-08,288,6533120,15.968717676401138,247.5,0.05429866131605861,0.12919921875,1.548345247656107,0.00033957483399404964,342.12,147.5
350.0,0.016930308544397123,639,-0.0006716522675560554,-7.078051567077636e-09,288,6543360,15.968717902898788,245.25,0.060836683148929836,0.1726318359375,1.5778827607631682,0.0004288951709668254,336.44,150.0
350.0,0.014252560524619184,640,-0.00028058214593329467,-3.3527612686157227e-09,288,6553600,15.968717950582505,249.5,0.05993880704765098,0.1492919921875,1.588777406513691,0.00035186105688893575,341.99,125.0
352.5000000000002,0.015762529635685495,641,-0.0009628580573917134,-5.215406417846679e-09,288,6563840,15.96871787905693,251.75,0.062395204475710606,0.2173583984375,1.598642785102129,0.00047243975243986823,347.24,125.0
402.5000000000002,0.014711770198482554,642,-0.00034558708721306176,-1.7881393432617187e-08,288,6574080,15.968717747926712,248.25,0.05663514872056463,0.1243408203125,1.604134200513363,0.00033943298138154886,348.17,97.5
480.00000000000045,0.014891371168778278,643,-0.0007769961943267844,-1.3783574104309083e-08,288,6584320,15.96871782541275,261.75,0.057973599301829215,0.2083984375,1.603466510772705,0.0005185950282339036,355.28,122.5
575.0,0.015158473022165709,644,-0.000711141524152481,-7.82310962677002e-09,288,6594560,15.968717807531357,264.75,0.057596210883546564,0.1934326171875,1.6019720278680325,0.0004370574561534113,353.52,100.0
530.0000000000005,0.015634832478826865,645,-0.0008279594461782835,2.6077032089233397e-09,288,6604800,15.96871782541275,264.0,0.0626981332651818,0.2202880859375,1.5883540108799934,0.0004966524678934548,354.67,100.0
500.0,0.01376916109584272,646,-0.0006651905128819635,7.82310962677002e-09,288,6615040,15.968718075752259,268.25,0.05969240035211697,0.17978515625,1.5743268758058548,0.0003739299658771955,359.55,100.0
425.0,0.016053950655623338,647,-0.00041677093067846724,-1.564621925354004e-08,288,6625280,15.968717956542969,258.75,0.05996287021446378,0.174951171875,1.5671492218971252,0.00040957851854983574,351.95,125.0
400.0,0.01575658429355826,648,-0.0006022062865667976,-7.450580596923829e-10,288,6635520,15.968718123435973,256.0,0.057971677429073346,0.135302734375,1.5755853250622749,0.00033237105389645195,354.01,122.5
400.0,0.01468730689084623,649,-0.00031007936704554597,-1.899898052215576e-08,288,6645760,15.968717843294144,264.25,0.055668078727617795,0.159423828125,1.584296816587448,0.00042078295936036624,349.31,122.5
500.0,0.015115826558030676,650,-0.0007384548072877806,6.332993507385254e-09,288,6656000,15.968717944622039,264.75,0.0582789972220779,0.1902099609375,1.5989327974617482,0.00047457297989552674,351.04,100.0
507.5000000000006,0.014774294602466398,651,-0.00032802707100927365,-8.940696716308593e-09,288,6666240,15.968717885017394,264.5,0.057873601293761026,0.1551513671875,1.615190716087818,0.0004124766935461821,348.4,122.5
377.5000000000002,0.013592002156656235,652,-0.0005182912198506528,-8.568167686462402e-09,288,6676480,15.968717908859253,247.0,0.05961869785995433,0.1924560546875,1.6210984334349632,0.000429112050534286,347.51,100.0
400.0,0.014995382505003364,653,-0.0006333856465062127,2.6077032089233397e-09,288,6686720,15.96871799826622,255.25,0.057453110988318755,0.1753662109375,1.6146636083722115,0.00047156502563296956,344.08,100.0
352.5000000000002,0.013959893888386431,654,-0.00043724036950152365,-3.01748514175415e-08,288,6696960,15.968717920780183,230.25,0.06244980963881517,0.1898193359375,1.6181501142680645,0.00040887170330847764,337.28,100.0
402.5000000000002,0.015086062659975141,655,-0.0006911184122145641,-9.313225746154785e-09,288,6707200,15.96871771812439,247.0,0.058566789428966,0.201318359375,1.6210201270878315,0.0004912304518512655,343.32,100.0
427.5000000000002,0.015292364616470877,656,-0.0005554117404244607,8.195638656616212e-09,288,6717440,15.968717712163926,259.25,0.05616805934221623,0.1649169921875,1.5921418011188506,0.0003767797848780674,350.99,125.0
482.5000000000007,0.01592367836419726,657,-0.000511012866263627,1.4901161193847656e-08,288,6727680,15.968717950582505,275.25,0.05868547358541706,0.1584228515625,1.569266203045845,0.0003664843605150736,353.9,125.0
480.00000000000045,0.015628634658060036,658,-0.000546469003711536,-5.215406417846679e-09,288,6737920,15.968717777729035,289.75,0.060655890833161766,0.17724609375,1.5616863824427127,0.00038870489390205874,354.75,150.0
402.5000000000002,0.014947225915966556,659,-0.0005329549843736458,1.4901161193847656e-08,288,6748160,15.96871787905693,256.75,0.057109035096607606,0.1482177734375,1.5615551896393298,0.0003361588444420249,341.53,125.0
400.0,0.015970132223446853,660,-0.00033629665558692067,1.7508864402770997e-08,288,6758400,15.968718028068542,255.5,0.05408964122214206,0.1135986328125,1.5611180372536182,0.0002905780762418431,340.43,97.5
377.5000000000002,0.01569981791835744,661,-0.00042499685805523767,-2.9802322387695314e-09,288,6768640,15.968717831373215,247.25,0.05790918146232924,0.1469970703125,1.5796933747828006,0.00033253542079805245,341.38,75.0
430.0000000000004,0.01550100907916203,662,-0.0006244301046535838,-4.097819328308106e-09,288,6778880,15.968717926740647,268.5,0.056665024091259134,0.144921875,1.5571167126297951,0.00035080250596601913,348.83,100.0
477.5000000000002,0.01654370100295637,663,-0.0004768364458868746,8.568167686462402e-09,288,6789120,15.968717908859253,276.25,0.05836388305960629,0.151416015625,1.5510172806680202,0.0003379431583873327,349.15,125.0
475.0,0.01595385551045183,664,-0.0005654788310494041,-8.940696716308593e-09,288,6799360,15.968717992305756,280.75,0.05642428611609063,0.14375,1.539489507675171,0.0003194762804938023,353.98,125.0
400.0,0.016030918355681933,665,-0.0003403981630981434,1.862645149230957e-09,288,6809600,15.968717849254608,279.25,0.058045379507969674,0.122802734375,1.5360841132700442,0.0002775333643000977,348.97,150.0
400.0,0.01686866421077866,666,-0.0004505945664277533,-1.3783574104309083e-08,287,6819840,15.968717968463897,284.5,0.057181219455376575,0.1366455078125,1.5291862569749355,0.0002886086257788634,354.46,150.0
377.5000000000002,0.017058024162543005,667,-0.0004781284918863093,-1.4901161193847657e-09,287,6830080,15.968717980384827,277.75,0.06165305850954961,0.159814453125,1.5295404195785522,0.0003376359165685017,345.88,150.0
352.5000000000002,0.01580875928630121,668,-0.00034172777232015504,-1.9371509552001954e-08,287,6840320,15.96871801018715,265.75,0.05664649633052511,0.1414794921875,1.5296087235212326,0.00029789135504643127,343.17,150.0
505.00000000000045,0.016539706173352896,669,-0.0006659894315816928,-1.825392246246338e-08,287,6850560,15.96871799826622,288.25,0.061138456732306244,0.1902587890625,1.5585161991417409,0.0004312846525451164,349.06,150.0
375.0,0.01771418746211566,670,-0.0006062720211048144,1.862645149230957e-08,287,6860800,15.968717968463897,280.0,0.05772176585506519,0.162353515625,1.5397082015872001,0.000361237528267111,350.7,175.0
425.0,0.017864722138619983,671,-0.0006190331798279658,7.450580596923828e-09,287,6871040,15.968717914819717,294.0,0.060860416051238306,0.1713134765625,1.5460385993123054,0.0003722390142200993,356.15,175.0
375.0,0.015678631048649548,672,-0.000529999611171661,8.195638656616212e-09,287,6881280,15.968717873096466,285.25,0.055340810253785476,0.1484130859375,1.532168409228325,0.0003051065039411327,354.53,175.0
402.5000000000002,0.017857994401128962,673,-0.0003267028827394824,1.3783574104309083e-08,287,6891520,15.968718045949936,285.0,0.0555807738423019,0.1439208984375,1.5276817031204701,0.0003029157683727135,351.76,175.0
412.5000000000011,0.017252177849877627,674,-0.0004891721531748771,-9.313225746154785e-09,287,6901760,15.968717992305756,293.0,0.05507802885902643,0.140869140625,1.5187976859509944,0.00031620748169416404,348.24,175.0
377.5000000000002,0.01782358301570639,675,-0.0005273887218208984,4.8428773880004884e-09,287,6912000,15.968717944622039,298.25,0.05496943149542015,0.1620361328125,1.5246147252619267,0.0003581735569476052,353.35,175.0
375.0,0.01633069436356891,676,-0.0008608111949797604,-1.1175870895385742e-08,287,6922240,15.968717896938324,287.5,0.05739997623438092,0.1781005859375,1.5161655411124229,0.0003298352377534286,346.77,175.0
375.0,0.017649912601336838,677,-0.00047185900912154465,-3.725290298461914e-09,287,6932480,15.968717908859253,281.25,0.05549915187903193,0.1454345703125,1.5300090216100215,0.00030639564840271303,348.43,175.0
375.0,0.017074664394021964,678,-0.0003072265833907295,-2.5331974029541015e-08,287,6942720,15.968717908859253,279.5,0.05916936491891463,0.1470947265625,1.540884154289961,0.0002923211928354874,346.61,175.0
375.0,0.018556546949548648,679,-0.0003371162572875619,1.1920928955078126e-08,287,6952960,15.96871799826622,282.5,0.05533476952584006,0.120556640625,1.5569279178977014,0.00029178996530738744,348.47,175.0
375.0,0.018646226823329927,680,-0.0004254488590959227,-1.564621925354004e-08,287,6963200,15.968717920780183,295.25,0.058685663640597484,0.161865234375,1.55542716011405,0.0003316906076179293,351.79,200.0
425.0,0.01794002933020238,681,-0.0004766216730786255,-2.2351741790771484e-09,287,6973440,15.968718087673187,306.25,0.06349107948454505,0.1667236328125,1.5661705002188682,0.0003141427710403377,357.63,200.0
425.0,0.018000809245859273,682,-0.0005339829745935276,-1.9371509552001954e-08,287,6983680,15.968718022108078,305.25,0.05571033244512726,0.139404296875,1.5563704028725625,0.0002731090953375315,355.0,200.0
450.0,0.017253435784368776,683,-0.0004942788578773616,6.7055225372314455e-09,287,6993920,15.968717926740647,305.25,0.058094560727164825,0.151611328125,1.547885899245739,0.00029216895548813684,353.76,175.0
400.0,0.017740390406106598,684,-0.0005727570955059491,1.0430812835693359e-08,287,7004160,15.968717944622039,283.5,0.060464305857088674,0.1681396484375,1.5297873578965664,0.00033792358367037425,342.5,175.0
352.5000000000002,0.018285120894142894,685,-0.0005003139111067866,2.123415470123291e-08,287,7014400,15.968718153238296,269.25,0.05926795676037107,0.1565185546875,1.5360572308301925,0.00029902580701275384,335.47,175.0
352.5000000000002,0.017599645847803914,686,-0.00027738094722735697,-1.7508864402770997e-08,287,7024640,15.96871787905693,273.25,0.05587445340661096,0.13515625,1.5334180146455765,0.0002709678030406337,334.6,175.0
375.0,0.01888882490748074,687,-0.0006312047353276284,-7.82310962677002e-09,287,7034880,15.968718034029006,289.25,0.06290898781877663,0.202490234375,1.5305256024003029,0.0003980555292542931,342.38,197.5
427.5000000000002,0.01656305607757531,688,-0.0003573110279830871,-7.82310962677002e-09,287,7045120,15.968717908859253,306.25,0.0586815003923973,0.1291259765625,1.5272083722054959,0.0002457929012635418,349.58,197.5
400.0,0.01648528887599241,689,-0.0008506107515131589,1.30385160446167e-08,287,7055360,15.968717986345291,290.0,0.05816962124691921,0.1740478515625,1.5448592476546765,0.00033314168677094357,347.37,150.0
400.0,0.016648686586995608,690,-0.0003610833875427488,-4.097819328308106e-09,287,7065600,15.96871789097786,287.5,0.05528193647790036,0.121435546875,1.5501143328845501,0.0002653776058537005,350.31,150.0
375.0,0.01576475139008835,691,-0.0007147413038183003,3.725290298461914e-09,287,7075840,15.96871799826622,263.0,0.061678039783402624,0.1894287109375,1.556694196164608,0.0003515293713093115,344.4,150.0
