P01:episode_rewards,value_loss,epoch_idx,frames,episode_length,grad_norm,policy_entropy,clip_fraction,explained_variance,approx_kl_divergence,advantage_norm,fps,policy_loss,PMM:episode_rewards,P09:episode_rewards
347.5,1.4587616173550486,265,2713600,641.52,4.3604861940098685,1.6371239870786667,0.099853515625,0.8737002685666084,0.001253531754719452,15.968719393014908,192,-0.006663710006250767,2649.5,4357.5
492.5,1.3652099155820907,266,2723840,659.07,4.3548156518776935,1.6302940718829633,0.123876953125,0.8430931814014911,0.0017055361179363956,15.968719393014908,192,-0.008043297700351105,2627.75,4427.5
550.0,1.6026749251410366,267,2734080,653.67,3.341829100681456,1.6148154333233833,0.1306884765625,0.8642517331987619,0.0015830629510337397,15.968719327449799,192,-0.008235563470952912,2690.75,4400.0
545.0,1.0508558036759497,268,2744320,664.14,3.9527459081923944,1.6102036334574223,0.117578125,0.9184812869876623,0.0014379357146940882,15.968719172477723,192,-0.008623556395468768,2725.25,4400.0
620.0,1.325779549125582,269,2754560,679.05,4.0209934898778625,1.5990252695977687,0.12080078125,0.8728897169232368,0.001614346465124064,15.968719351291657,192,-0.00799274949440587,2792.75,4427.5
620.0,1.9220928497612477,270,2764800,668.26,5.771955849427966,1.5852445289492607,0.1110107421875,0.8607368633151055,0.0015748323930727705,15.968719100952148,192,-0.007672703371645185,2940.0,4400.0
620.0,0.8307921268045902,271,2775040,681.18,3.8022171761544095,1.5776564925909042,0.1063720703125,0.9233560923486948,0.0013224926727905136,15.968719172477723,192,-0.00856567060109228,3090.25,4402.5
650.0,1.2765808339696378,272,2785280,662.83,4.041536954466212,1.6308528013527392,0.149658203125,0.8169344712048769,0.0017636396750167226,15.96871942281723,192,-0.008830899683744065,2953.75,4400.0
640.0,1.5486055491492152,273,2795520,656.91,5.332381792553556,1.6184468269348145,0.097705078125,0.8492027658969163,0.0012464178748250183,15.96871920824051,192,-0.00755239045865892,2922.0,4400.0
500.0,0.8692298259586095,274,2805760,645.53,3.3853759713123432,1.6167261838912963,0.11513671875,0.9312208872288465,0.0014280850095819606,15.96871924996376,192,-0.008599769122884026,2884.25,4425.0
647.5,1.6755693165119738,275,2816000,653.66,5.410643165203263,1.619279710203409,0.1077880859375,0.8715485345572234,0.001296107915380144,15.96871924996376,192,-0.0074605938327295005,2962.5,4402.5
617.5,1.3374269237741827,276,2826240,652.09,3.8822753460402764,1.6354307785630227,0.1064453125,0.8884677220135927,0.0014284842078442865,15.968719339370727,192,-0.008514331741025671,2919.75,4400.0
500.0,1.510228773765266,277,2836480,646.89,3.821372839068345,1.6328770786523819,0.11396484375,0.8562385205179452,0.0013311164803330292,15.968719148635865,192,-0.008202827967033954,2774.75,4400.0
472.5,1.683648922201246,278,2846720,640.12,3.858245670418635,1.6254027232527732,0.105908203125,0.8186415757983923,0.001336980661301799,15.968719333410263,192,-0.008279789059452014,2649.75,4400.0
475.0,1.2281979424413294,279,2856960,674.28,3.5193095607133706,1.6131045311689376,0.113134765625,0.8617289502173662,0.0015657447652306258,15.968719220161438,192,-0.008421553812513593,3012.25,4425.0
475.0,1.1199850404635072,280,2867200,684.95,3.533789858528885,1.6048612788319587,0.1002197265625,0.9075692422688008,0.0013817412341272505,15.968719458580017,192,-0.007828942998457933,3027.25,4430.0
475.0,0.9175255805253982,281,2877440,667.33,4.224486981029851,1.6118793614208697,0.122998046875,0.8670937050133943,0.0014124303415887413,15.968719202280045,192,-0.007764710782794282,2886.75,4490.000000000001
475.0,1.5673447048291564,282,2887680,667.7,4.107002088452758,1.6051637269556522,0.111279296875,0.8588668275624514,0.0013165905779037152,15.968719416856766,192,-0.007641238309588516,3021.25,4490.000000000001
475.0,1.112268299004063,283,2897920,670.65,4.444836298631916,1.6250053629279138,0.1045654296875,0.8759873773902654,0.001276486437723584,15.968719226121902,192,-0.007482047833036631,3118.25,4557.500000000001
497.5,1.1802987755741925,284,2908160,675.06,4.190639617838036,1.6260352909564972,0.1017822265625,0.8772055506706238,0.001278503899499532,15.968719404935836,192,-0.00815886310811038,3114.0,4630.000000000001
695.0,0.9520202786661685,285,2918400,672.59,3.5240428928372767,1.6038589045405387,0.1147216796875,0.9053747225552797,0.001399824666851147,15.968719255924224,192,-0.008646131537716428,3082.5,4460.000000000001
500.0,1.307045418396592,286,2928640,671.37,5.098442271333857,1.6004189655184746,0.102734375,0.9075435537844896,0.0013787165418538989,15.968719273805618,192,-0.008024740083055804,3017.25,4402.5
695.0,1.16416089059785,287,2938880,676.33,3.9211376690963773,1.6002122148871423,0.115234375,0.9069427836686372,0.0013882178318060478,15.968719255924224,192,-0.008166475556026852,3095.75,4400.0
722.5,0.9933203711174429,288,2949120,688.93,4.607845209970091,1.5732735767960548,0.0981689453125,0.9380402229726315,0.0011173033791753754,15.968719190359115,192,-0.007866661671869224,3168.25,4400.0
637.5,1.6818197952583431,289,2959360,695.34,4.551601493866442,1.6073019415140153,0.1109375,0.8522794295102358,0.001366279942397344,15.968719267845154,192,-0.007548394722107332,3168.75,4402.5
525.0,1.074063436128199,290,2969600,707.81,3.6545716686826113,1.621589707583189,0.116455078125,0.8784243203699589,0.0013408635725174797,15.968719220161438,192,-0.008595445939863566,3173.0,4402.5
525.0,1.770398231782019,291,2979840,713.93,4.6357992380232504,1.591797386854887,0.1083251953125,0.8633623361587525,0.0011422900845677968,15.968719393014908,192,-0.007014935262850486,3266.25,4427.5
525.0,1.5380771804600954,292,2990080,717.0,4.478352101155831,1.6249488666653633,0.1,0.8503261711448431,0.0011984795868163073,15.968719279766082,192,-0.007010286166041624,3317.75,4480.0
500.0,1.2048707149922848,293,3000320,689.48,3.9862972142758757,1.6363240599632263,0.121533203125,0.886622242256999,0.0013525345898874306,15.968719351291657,192,-0.008758852244864102,3136.25,4540.000000000001
500.0,1.0158983434550464,294,3010560,688.26,4.455918618925152,1.614533068984747,0.1060791015625,0.9448813021183013,0.0012442001362278578,15.968719279766082,192,-0.008198866032762453,3153.75,4480.0
500.0,1.1822940384503453,295,3020800,689.93,4.115928672080489,1.6222992196679116,0.1201171875,0.9243927583098411,0.001593701192650043,15.968719273805618,192,-0.008852093933091965,3183.25,4450.0
545.0,0.8650998905301094,296,3031040,687.37,3.7642957671101662,1.633096592873335,0.095849609375,0.9311266165226698,0.001163147696536665,15.968719297647477,192,-0.00845026532151678,3264.0,4427.5
620.0,0.8477992964908481,297,3041280,689.87,3.5911898162056097,1.6352165706455708,0.10908203125,0.9333585049957037,0.0012446455087233381,15.968719166517257,192,-0.008257552382929134,3406.75,4427.5
542.5,1.2882484072819351,298,3051520,682.56,4.028234405407849,1.6511489510536195,0.109033203125,0.8904986914247275,0.0014417323821025545,15.968719106912612,192,-0.00817088131661876,3241.5,4402.5
545.0,1.807392573170364,299,3061760,689.57,5.841406913869205,1.6223340317606927,0.1059326171875,0.86574850641191,0.0012830632573928242,15.96871926188469,192,-0.007730653950420674,3264.5,4402.5
622.5,1.0101502940058709,300,3072000,694.9,4.071305908892864,1.6375712729990481,0.09697265625,0.9015296187251807,0.0012218888173383424,15.9687191426754,192,-0.007723501416558065,3306.75,4402.5
547.5,0.6933089314959944,301,3082240,700.29,3.2375863524901036,1.6416891068220139,0.125927734375,0.9138253320008516,0.001427712199921855,15.96871926188469,192,-0.009594364679196587,3175.75,4427.5
547.5,1.02714309617877,302,3092480,706.83,4.182926838965796,1.6076324686408043,0.1069580078125,0.9375638272613287,0.0012893046959225054,15.968719160556793,192,-0.008413341778395988,3154.25,4450.0
525.0,1.2087840641848744,303,3102720,709.57,4.056005113228608,1.6166294693946839,0.110546875,0.9020669050514698,0.0013554691823178394,15.96871919631958,192,-0.0085920456032909,3190.0,4452.5
547.5,0.8019680769648403,304,3112960,717.85,4.462426044167545,1.60865301117301,0.1071044921875,0.9608146376907826,0.0012096714529041164,15.968719202280045,192,-0.008147450210162787,3234.0,4450.0
597.5,0.9955255336128175,305,3123200,724.34,3.82101082429838,1.6091681875288486,0.1152587890625,0.9175526645034552,0.0012474679072117607,15.968719244003296,192,-0.008273399106110446,3326.5,4450.0
625.0,0.6698617838323117,306,3133440,728.5,3.4421048162998695,1.6130253233015537,0.1155517578125,0.9453148014843464,0.0013462390699492063,15.96871930360794,192,-0.009109564091340871,3396.25,4427.5
525.0,0.9418775266036391,307,3143680,734.77,4.819445551787831,1.6292672261595726,0.1111328125,0.9237404089421034,0.0012326562946388855,15.968719220161438,192,-0.007983784890529932,3470.5,4500.0
525.0,1.3838986520655454,308,3153920,729.9,4.114096128532098,1.6264529056847095,0.1270751953125,0.8925125829875469,0.0013604172215257197,15.96871942281723,192,-0.008194045032632857,3468.75,4507.500000000001
525.0,1.1712367048487067,309,3164160,723.59,5.190473053172907,1.6221647694706918,0.105078125,0.8959221612662077,0.001287456662072793,15.968719047307967,192,-0.007416168666259182,3412.0,4455.000000000001
500.0,0.923283324809745,310,3174400,716.27,2.906157296549606,1.6408833540976047,0.1340087890625,0.926445173099637,0.001686396556874963,15.968719375133514,192,-0.009632900980795967,3327.25,4450.0
475.0,0.8762972784694284,311,3184640,718.28,4.065687524914276,1.6073465064167975,0.108447265625,0.9342462945729494,0.0012012486376765516,15.968719321489335,192,-0.008547743122835526,3225.25,4427.5
475.0,0.8349162911530584,312,3194880,729.86,3.60035523614689,1.619358740001917,0.1126953125,0.9475106433033943,0.00129965230866033,15.968719345331191,192,-0.008243309062891058,3265.75,4450.0
475.0,0.7691437430679798,313,3205120,714.87,3.476742778573447,1.6129302747547627,0.1112548828125,0.9417230919003486,0.0011638796388301364,15.968719327449799,192,-0.008426625612992211,3210.0,4425.0
500.0,1.2312966490164399,314,3215360,725.35,5.218279343563519,1.6167856201529502,0.1048828125,0.908941526710987,0.0011666009528487724,15.968719136714935,192,-0.007844244511943543,3246.5,4425.0
500.0,0.9332426088396459,315,3225600,726.64,4.634634876566635,1.609278579801321,0.1177978515625,0.9227285291999578,0.0013411610580424272,15.968719148635865,192,-0.008055892381526064,3322.75,4425.0
680.0,1.3546647262293845,316,3235840,736.4,4.11881727700675,1.618938011676073,0.12490234375,0.8989224925637245,0.0013661634224495355,15.96871926188469,192,-0.00812215243186074,3360.0,4452.5
772.5,1.7699533142149448,317,3246080,736.22,4.951532197800103,1.6237336687743664,0.114013671875,0.8346125025302171,0.001296662850575546,15.96871920824051,192,-0.006994653959554853,3508.5,4480.0
500.0,1.2318250873126089,318,3256320,717.7,5.632339880678336,1.5999381192028523,0.0989013671875,0.9187220592051745,0.0011377173877183489,15.968719458580017,192,-0.007832436518219766,3450.25,4532.500000000001
500.0,1.4077809078618884,319,3266560,714.33,4.866843197893897,1.6162910617887973,0.110400390625,0.8818126503378153,0.001272778230714294,15.968719232082368,192,-0.007267400701675797,3422.75,4602.5
635.0,1.3495784264057875,320,3276800,724.48,4.921622399389175,1.6169159978628158,0.1196044921875,0.8997324511408806,0.0013350926637717502,15.968719100952148,192,-0.00829815987162874,3473.5,4702.5
500.0,0.7732381264679133,321,3287040,721.82,3.4065945468278755,1.6562943935394288,0.10693359375,0.8819184496998786,0.0012728802446365225,15.968719065189362,192,-0.008471192479191814,3332.0,4727.5
450.0,0.7609228843823075,322,3297280,701.96,3.860158785328031,1.6362918332219123,0.1199951171875,0.9149521414190531,0.0013348252623534191,15.968719291687012,192,-0.009102822019485757,3098.25,4635.000000000001
450.0,0.9976420944090932,323,3307520,692.93,4.564295985598954,1.614824440330267,0.10458984375,0.9464863456785679,0.00114008880925713,15.968719232082368,192,-0.007063931439552107,3044.75,4527.5
497.5,0.7096709661185742,324,3317760,701.89,3.4953583914589457,1.6269373923540116,0.1240478515625,0.9524287536740303,0.0014479509289974542,15.968719166517257,192,-0.008430306232912698,3063.5,4527.5
615.0,1.5685601468198,325,3328000,706.64,3.5903811555696534,1.618102102726698,0.108154296875,0.9045973028987646,0.0012161529733081943,15.968719267845154,192,-0.007793325153579644,3075.75,4452.5
522.5,1.1031285162549467,326,3338240,703.14,4.5567494281347365,1.6221890524029732,0.0896484375,0.918159693852067,0.001131471482728298,15.968719106912612,192,-0.0075333503762522016,3120.25,4427.5
525.0,1.4134017684031277,327,3348480,687.58,3.6296005891664067,1.6423627398908138,0.1107177734375,0.8916141286492347,0.0012629877057410833,15.968719244003296,192,-0.008618882709015452,3039.75,4425.0
625.0,1.1290394305251539,328,3358720,696.58,4.238974047259241,1.640298780053854,0.1187744140625,0.8357141792774201,0.0012508497629316604,15.968719255924224,192,-0.007931393475882943,3084.0,4400.0
670.0,1.1561580014415085,329,3368960,694.94,3.952336115247627,1.653026594221592,0.0969482421875,0.8907379951328039,0.0010414943621985283,15.968719226121902,192,-0.008033978338062298,3124.75,4400.0
625.0,1.1844753239303827,330,3379200,698.99,4.115809002201791,1.6422055035829544,0.0989013671875,0.8947032894939184,0.0010968946272104517,15.968719339370727,192,-0.0073711616158107065,3054.75,4400.0
615.0,1.0193261906504631,331,3389440,696.03,5.032502960788348,1.6130776681005954,0.089404296875,0.9273108094930649,0.001047376707055442,15.968719297647477,192,-0.007157816264225403,3144.25,4400.0
525.0,0.9465943716466427,332,3399680,700.8,4.850908373352616,1.6235524378716946,0.096142578125,0.9328289356082677,0.001047783448683921,15.968719273805618,192,-0.007640335771793616,3189.0,4405.000000000001
722.5,0.981997515168041,333,3409920,707.58,4.992911685369635,1.6169272243976593,0.085302734375,0.9358947038650512,0.0009856641578101,15.968719184398651,192,-0.007496312619332457,3240.5,4450.0
710.0,1.1076982846483587,334,3420160,713.65,3.9924028702785512,1.6356762684881687,0.0986083984375,0.8898970764130354,0.0011880473457158167,15.968719267845154,192,-0.0075998991307642426,3298.0,4427.5
620.0,1.7935773238539696,335,3430400,706.89,7.43084430647089,1.6097017392516135,0.0805419921875,0.8582653339952231,0.0009617245449992536,15.968719202280045,192,-0.006864054339530412,3282.75,4450.0
715.0,1.2413573836442082,336,3440640,716.58,4.9375483599438725,1.613373839855194,0.105029296875,0.903185085579753,0.0011138715922588507,15.968719267845154,192,-0.007498997145012254,3438.0,4450.0
720.0,1.410926464945078,337,3450880,716.83,4.4406628054193265,1.6489775575697423,0.1001220703125,0.8697696559131145,0.0010837008958906056,15.968719273805618,192,-0.007813806612830376,3488.25,4455.000000000001
670.0,1.27913283938542,338,3461120,719.7,5.591888726517501,1.62686707675457,0.1054931640625,0.9277095064520836,0.001214182489309671,15.968719071149826,192,-0.00649654773187649,3469.25,4552.5
620.0,1.3056444579735398,339,3471360,716.66,3.8352391138390916,1.6306072644889356,0.11435546875,0.9039669677615165,0.0012084954326955725,15.968718975782394,192,-0.008807441646786174,3389.25,4550.0
545.0,1.5877933425828814,340,3481600,713.19,4.973897629671901,1.6147272266447543,0.096142578125,0.9109568655490875,0.0010811476254848633,15.968719255924224,192,-0.006962199131157832,3384.5,4555.000000000001
500.0,1.3589565988630057,341,3491840,704.13,4.361010910439463,1.60842022895813,0.1079345703125,0.872994888573885,0.0012517993967042296,15.968719244003296,192,-0.008060479712003143,3341.0,4555.000000000001
500.0,1.2531497007235886,342,3502080,714.49,4.558249621843701,1.6054111793637276,0.1125732421875,0.8975071348249912,0.0012204445631714463,15.968719148635865,192,-0.007564582544910081,3531.5,4627.500000000001
500.0,1.0491119839251042,343,3512320,712.25,4.365237926090762,1.6319806091487408,0.0974853515625,0.8921209540218115,0.001101850253639218,15.968719255924224,192,-0.008619406485377113,3391.5,4602.5
500.0,1.3045512229204177,344,3522560,711.21,4.06784117461118,1.6292855128645898,0.1129638671875,0.8637500897049903,0.0011983845201887099,15.968719172477723,192,-0.008052797195705352,3325.5,4602.5
545.0,1.1039553730748595,345,3532800,703.45,4.838657158405727,1.6062918215990067,0.1114013671875,0.8881736319512129,0.0011573535751499453,15.96871926188469,192,-0.008258369317263713,3361.0,4527.5
550.0,0.5475650979205966,346,3543040,717.72,3.726856303409574,1.6173435553908349,0.106689453125,0.9709557227790355,0.001184460289750161,15.968719333410263,192,-0.008477718546055257,3405.5,4537.500000000001
617.5,1.1028319660574197,347,3553280,733.52,4.530191261415449,1.6266520671546458,0.101416015625,0.9502468921244145,0.0011285956091971912,15.968719172477723,192,-0.007303538042106083,3492.0,4525.0
697.5,0.7765075792558491,348,3563520,742.21,3.2104236917706324,1.6274816252291202,0.1232177734375,0.9472717195749283,0.0012426656559914437,15.968719285726547,192,-0.009152417529185186,3541.5,4525.0
700.0,1.3841873910278082,349,3573760,753.46,4.400903838095014,1.6253314152359963,0.12734375,0.9294512063264847,0.001378692549144993,15.96871930360794,192,-0.007750078846584074,3619.0,4525.0
797.5,1.3083985389210284,350,3584000,758.92,4.478265042913959,1.6422864317893981,0.1029541015625,0.8856632988899946,0.0011689110610722,15.968719273805618,192,-0.007903580164565938,3682.25,4502.5
825.0,1.647850963845849,351,3594240,757.34,5.686078198365402,1.634571624547243,0.0992431640625,0.9010928742587566,0.0009394643730165799,15.968719232082368,192,-0.006749572410990367,3782.25,4500.0
822.5,0.9850741568952799,352,3604480,770.49,3.502450299814334,1.6476819276809693,0.12333984375,0.8912179108709097,0.0012394114675036783,15.968719321489335,192,-0.008432668002660649,3776.0,4477.5
800.0,1.0249376352876425,353,3614720,775.14,3.692292887112937,1.634940143674612,0.1156494140625,0.8910687528550625,0.001116408669566222,15.968719273805618,192,-0.007811336441227468,3726.75,4477.5
800.0,1.1201196337118744,354,3624960,768.25,3.475716298085139,1.6398892767727375,0.095654296875,0.920958399027586,0.0010880501143223991,15.968719309568405,192,-0.007815982041756797,3682.0,4455.000000000001
775.0,0.6929833291098475,355,3635200,767.44,3.0618752937944382,1.6469210535287857,0.1059326171875,0.901811183989048,0.0010896442406139989,15.968719297647477,192,-0.009277520945033757,3617.25,4500.0
775.0,1.3927435587160288,356,3645440,777.39,4.425567283183329,1.6207487836480141,0.0925537109375,0.9212332740426064,0.000930779750689667,15.968719297647477,192,-0.007403219091975189,3609.0,4452.5
772.5,0.6860246992669999,357,3655680,768.82,3.682873296346103,1.61440324857831,0.1025634765625,0.9477365456521512,0.0009852205467841694,15.968719238042832,192,-0.007277632243494736,3559.0,4527.5
772.5,1.3639882478863001,358,3665920,757.53,3.9496561947940947,1.6261079497635365,0.09638671875,0.9125147305428982,0.0009284974728250413,15.968719291687012,192,-0.007185741565990611,3638.75,4527.5
712.5,1.103770592622459,359,3676160,750.55,4.014444128476153,1.6221709072589874,0.1091064453125,0.934344782307744,0.0010704436958126346,15.968719166517257,192,-0.007965751276788068,3619.75,4550.0
795.0,1.423208642192185,360,3686400,751.28,4.490180755261074,1.621199230849743,0.0982421875,0.9090820085257292,0.0009215940811150017,15.968719333410263,192,-0.00691626217776502,3722.25,4550.0
747.5,1.4039127541705967,361,3696640,744.6,3.9996307218844604,1.6412506192922591,0.1173583984375,0.8870379623025656,0.0011071022901721784,15.968719166517257,192,-0.008502472177133314,3652.0,4550.0
795.0,0.9412531410343945,362,3706880,743.08,4.151794297993672,1.6363941080868245,0.0976806640625,0.9299981996417046,0.0010177199857939589,15.968719285726547,192,-0.0073918006088206315,3669.75,4675.0
795.0,1.3480008970014752,363,3717120,734.36,4.524385237938963,1.624656319618225,0.09677734375,0.9267652001231909,0.000979841623280195,15.968719315528869,192,-0.007435005199658918,3635.0,4562.500000000001
800.0,1.450220999168232,364,3727360,753.58,4.499703776083622,1.6354877166450024,0.11787109375,0.8985166810452938,0.0011261785128117258,15.968719178438187,192,-0.007680874133075122,3768.75,4562.500000000001
747.5,1.380815975368023,365,3737600,738.18,4.035355853264868,1.6367976784706115,0.11103515625,0.8760519109666347,0.0011898285707336515,15.96871920824051,192,-0.008505442155728815,3618.25,4562.500000000001
747.5,1.0222911193035542,366,3747840,736.06,4.54549045525123,1.6323355339467525,0.0941650390625,0.9301801346242428,0.0009283213438611539,15.968719297647477,192,-0.006939050609798869,3635.0,4502.5
720.0,1.4709670517593623,367,3758080,732.59,3.8702413312323634,1.6334788605570794,0.1098876953125,0.9120094049721956,0.0012236453695099992,15.968719321489335,192,-0.0073094937455607575,3602.0,4550.0
725.0,0.757227168790996,368,3768320,731.95,3.9570801715199146,1.6195294678211212,0.0998046875,0.918701846525073,0.001021828442919035,15.968719112873078,192,-0.007942790239030727,3637.25,4527.5
750.0,0.739699574932456,369,3778560,735.72,3.226145118840254,1.6266080290079117,0.1028076171875,0.9489917978644371,0.00107881629952589,15.96871938109398,192,-0.008326369026326575,3663.75,4500.0
750.0,1.149123078212142,370,3788800,731.27,4.516298479557301,1.6346216283738613,0.0948974609375,0.9295251183211803,0.0009176555629726455,15.968719297647477,192,-0.0076983390765235525,3736.5,4527.5
750.0,1.2056958904489874,371,3799040,726.31,3.6697994625797556,1.6434968575835227,0.0998779296875,0.8938224356621504,0.0010541492691804398,15.968719202280045,192,-0.00800656401188462,3659.0,4477.5
747.5,2.047366850823164,372,3809280,742.04,4.6725623142695545,1.641453419625759,0.0935791015625,0.7404202528297901,0.0010172037227282077,15.96871926188469,192,-0.006223281884376775,3653.75,4502.5
725.0,0.8873824497684837,373,3819520,753.69,3.2694981349538446,1.6437759898602962,0.1014892578125,0.9350741986185312,0.001049264906203394,15.968719160556793,192,-0.008427508673048579,3733.75,4557.500000000001
725.0,1.8797788940370084,374,3829760,754.5,4.973990746360244,1.6309140719473363,0.0952392578125,0.8538729339838028,0.0008899866029314288,15.968719273805618,192,-0.007075734318277682,3760.25,4557.500000000001
702.5,1.6656021500937641,375,3840000,752.83,4.530941426638191,1.645155142992735,0.0952880859375,0.8902449674904347,0.0009554735866804526,15.96871926188469,192,-0.0067091901853927995,3728.75,4632.500000000001
702.5,1.2260166550986469,376,3850240,756.37,4.40400101879376,1.6278758995234965,0.1022216796875,0.8972923163324594,0.0009565647298164566,15.968719291687012,192,-0.007291787926624238,3828.25,4632.500000000001
680.0,0.8494190942961722,377,3860480,766.55,3.0743357023446056,1.6291798323392868,0.1042236328125,0.9297203786671162,0.0009938693667156484,15.968719345331191,192,-0.00828719179626205,3721.75,4632.500000000001
492.5,1.7618582034483552,378,3870720,749.45,3.9488765565613653,1.6435014300048352,0.0929443359375,0.7862696461379528,0.0009476919985676834,15.968719291687012,192,-0.006693927013475332,3587.25,4852.500000000001
492.5,1.6571926544886082,379,3880960,755.1,5.56222583441069,1.6312886655330658,0.099755859375,0.8923991337418556,0.0009785180014436924,15.96871924996376,192,-0.007185530191054568,3638.5,4905.0
725.0,1.3727049138396978,380,3891200,764.42,5.05276717063398,1.6385918214917183,0.091357421875,0.9073935233056545,0.0009012653269739868,15.968719232082368,192,-0.007211521781573538,3691.5,4905.0
722.5,0.8259164400398731,381,3901440,778.07,3.433572652624014,1.6300828754901886,0.097802734375,0.9464721847325563,0.0010128938015502376,15.968719273805618,192,-0.007670938308365294,3745.75,4950.0
722.5,1.4091455918736755,382,3911680,778.23,4.670444103624645,1.6197189077734948,0.0842529296875,0.9084061712026597,0.0008530931701334361,15.968719333410263,192,-0.006083841507097532,3715.75,4952.500000000001
725.0,0.8352823978289962,383,3921920,770.34,3.68442125503044,1.6300799749791621,0.0904541015625,0.9479408897459507,0.0008524917012668589,15.96871930360794,192,-0.007906050090605276,3710.0,4905.0
725.0,1.1345781391486525,384,3932160,780.75,4.155656952704399,1.6332145385444163,0.1052001953125,0.9368765685707331,0.0009428833652923069,15.968719214200974,192,-0.00785499525591149,3828.25,4957.500000000001
725.0,1.9513367623090745,385,3942400,776.33,5.453819895584345,1.6375122733414174,0.0876708984375,0.8672607470303774,0.0008326084248897094,15.968719166517257,192,-0.005741847013268853,3778.5,4905.0
672.5,1.3300534518435598,386,3952640,774.11,4.034997635842086,1.6413083113729954,0.0983154296875,0.8982115525752306,0.0009251886967267623,15.968719232082368,192,-0.007083717368732323,3795.5,4905.0
647.5,2.11711057247594,387,3962880,774.5,6.3736555273364255,1.6334648102521896,0.0684814453125,0.8514114182442427,0.0006727544391996907,15.968719321489335,192,-0.005606080765755905,3867.0,4905.0
672.5,1.0726211903151124,388,3973120,781.06,3.812340548690579,1.6299640446901322,0.1001708984375,0.9332633394747972,0.0010225366841727444,15.968719220161438,193,-0.0077854932605987415,3966.0,4957.500000000001
645.0,1.1540482146665454,389,3983360,773.25,4.291363417023129,1.6331992104649544,0.0985595703125,0.9006061919033528,0.0009083308169412875,15.968719255924224,192,-0.007954232874908485,3892.5,4927.5
695.0,0.9355111050419509,390,3993600,792.54,3.2865140187087483,1.6292180962860585,0.1026123046875,0.9445595785975456,0.0009949593768003042,15.968719190359115,192,-0.007418088552731206,3947.0,4927.5
645.0,0.6253017882350832,391,4003840,792.53,3.225100648588884,1.6321539223194121,0.1155517578125,0.9444793533533812,0.0011227393855908388,15.968719309568405,192,-0.008198987794457935,3869.5,4927.5
645.0,0.9654625209514052,392,4014080,792.36,3.1615297814604864,1.610022283345461,0.121484375,0.9529913730919362,0.0012091022201905137,15.968719255924224,192,-0.007982884002922219,3857.25,4930.000000000001
647.5,1.748158079572022,393,4024320,791.15,4.8127656296013015,1.6122640810906887,0.0851318359375,0.9077855564653874,0.0008140883675826112,15.968719148635865,192,-0.006347828235539055,3895.0,4952.500000000001
650.0,0.6644503757357597,394,4034560,799.92,3.623980770993235,1.6049477726221084,0.0972900390625,0.9552036322653293,0.0009557581186645809,15.968719339370727,192,-0.0076483604480017675,3947.5,4952.500000000001
745.0,1.90583224510774,395,4044800,807.55,5.380102898072705,1.6199053145945073,0.0757568359375,0.897232148051262,0.000749412469361226,15.96871930360794,192,-0.005756273011138546,4063.5,4952.500000000001
745.0,1.1596022648736835,396,4055040,806.82,4.985695275558685,1.612418994307518,0.102783203125,0.939765765145421,0.0009595532395626636,15.968719118833542,192,-0.006803945522915455,4020.75,4927.5
750.0,1.6847480261698364,397,4065280,805.39,4.398236674941984,1.6298826783895493,0.094873046875,0.8820255044847727,0.0010079657672240688,15.968719315528869,192,-0.006653593983719475,4079.75,4927.5
740.0,1.208184438198805,398,4075520,786.67,5.005890090740911,1.6028049416840076,0.0888427734375,0.9346070624887943,0.0009070859143723669,15.968719214200974,192,-0.0064370089334261135,4015.0,4925.0
750.0,1.5230422213673591,399,4085760,804.14,3.703547401904788,1.6338643968105315,0.0907958984375,0.9020085655152797,0.0008456800114406306,15.9687191426754,192,-0.007175219444252434,4236.25,4957.500000000001
750.0,1.3375941034406424,400,4096000,791.27,3.9904276501333285,1.6175658263266086,0.0986572265625,0.9249228678643704,0.0009501720580037838,15.968719291687012,192,-0.007073705320362933,4158.75,4925.0
820.0000000000001,1.1939773599617183,401,4106240,800.89,5.530200254627024,1.6005042135715484,0.098095703125,0.9446758780628443,0.0010579715822421373,15.96871920824051,192,-0.006966416996510816,4192.25,4877.5
847.5,1.2787430009804666,402,4116480,797.98,4.960793988305234,1.6311415232717992,0.095068359375,0.9232607081532478,0.0009132000490415127,15.968719214200974,192,-0.006476081875007367,4210.25,4925.0
772.5,1.21673783659935,403,4126720,777.07,4.17629224062906,1.621319442987442,0.10400390625,0.9305365946143865,0.0009717023991816037,15.968719285726547,192,-0.007276673649539589,4051.5,4902.5
772.5,1.0869126132689417,404,4136960,773.86,4.222312861493108,1.6278774634003639,0.0910400390625,0.9413687985390424,0.000828995907551646,15.968719351291657,192,-0.006193745466862311,4027.25,4925.0
820.0000000000001,1.1196902761235834,405,4147200,775.42,3.9794975155556123,1.6317790284752847,0.0926025390625,0.9368215195834637,0.0007928191433966061,15.968719244003296,192,-0.006907126346050063,4153.0,4925.0
775.0,1.3165702905505896,406,4157440,768.03,4.462104326167001,1.6321527920663357,0.0973876953125,0.9319552525877952,0.0008485361732430329,15.968719398975372,192,-0.007158447459823946,4067.75,4925.0
772.5,1.8624632017686964,407,4167680,748.84,4.751095021712795,1.6409588530659676,0.0927734375,0.8616105619817972,0.000822301284171564,15.968719214200974,192,-0.006212868772854563,3933.0,4832.500000000001
