policy_gradient_bias_correction,advantage_norm,policy_loss,PMM:episode_rewards,explained_variance,frames,model_prob_std,q_loss,fps,episode_length,rollout_prob_std,avg_q_selected,epoch_idx,grad_norm,P01:episode_rewards,policy_gradient_loss,P09:episode_rewards,policy_entropy,avg_q_retraced
0.0,0.0001420150067590182,3.698664668193229e-09,0.0,-268.7934776497644,6379200,1.1953170796882914e-05,3.4821415636653647e-10,389,3324.38,1.222137364199701e-05,-7.419684961500497e-07,886,3.1699844515043354e-06,0.0,3.698664668193229e-09,0.0,2.1972252165072814,-4.767610633107155e-07
0.0,0.00010641096385724542,8.38370433262467e-09,0.0,-1884.511759378765,6386400,9.432419530147247e-06,2.6273467997582776e-10,389,3324.34,9.721338992705037e-06,-3.7774185603429885e-08,887,2.5684281432437714e-06,0.0,8.38370433262467e-09,0.0,2.1972253124549903,-3.972558146070161e-08
0.0,0.000143716613337368,3.1644154079988754e-08,0.0,-355.83612752888257,6393600,1.051175136765666e-05,3.373180281143969e-10,389,3324.34,1.0780504925813004e-05,-4.366358034910806e-07,888,3.435418530307788e-06,0.0,3.1644154079988754e-08,0.0,2.197225322212492,-4.2322054168113244e-07
0.0,0.00010114845835763794,4.746299683099038e-08,0.0,-1423.8170157930363,6400800,9.127390944321352e-06,1.7647506521514586e-10,389,3324.34,9.38692624923228e-06,6.782554661592085e-08,889,2.296676439587523e-06,0.0,4.746299683099038e-08,0.0,2.197225326482581,-6.45968377637719e-08
0.0,0.000111672361321953,-1.2232643252557651e-08,0.0,-628.875769407068,6408000,9.963086812664763e-06,2.3566192972513647e-10,389,3324.34,1.0192885703107309e-05,-5.731798447941511e-07,890,2.538915013374805e-06,0.0,-1.2232643252557651e-08,0.0,2.1972252854815233,-4.340584667758532e-07
0.0,0.00011556780578733559,1.4100011177016898e-08,0.0,-1134.6636681265013,6415200,1.0502084897278938e-05,2.485704900985563e-10,389,3324.34,1.0815263661647752e-05,-1.111375323415933e-07,891,2.840989666006738e-06,0.0,1.4100011177016898e-08,0.0,2.1972252698077095,4.62039151760332e-09
0.0,0.00014669902779457193,5.0988828951053575e-08,0.0,-675.9675923619383,6422400,1.2773102526545521e-05,4.069378933185744e-10,389,3324.37,1.3075601363157924e-05,1.6468148540295226e-07,892,3.4094181339813736e-06,0.0,5.0988828951053575e-08,0.0,2.197225238482157,2.569738899162816e-07
0.0,0.00011682479490856315,-5.076711440508453e-08,0.0,-1576.6942306658325,6429600,9.526530275493656e-06,2.8190700858866204e-10,389,3324.37,9.782632159692308e-06,3.2714537783413457e-07,893,2.896404362279827e-06,0.0,-5.076711440508453e-08,0.0,2.197225257110974,3.233011625425624e-07
0.0,9.475950206933391e-05,-1.7710462738335697e-08,0.0,-367.6338266557069,6436800,8.721358102103152e-06,1.651331537768399e-10,389,3324.37,8.996863443593268e-06,3.978416078086656e-07,894,2.3529385851806667e-06,0.0,-1.7710462738335697e-08,0.0,2.197225304035027,5.453165253728254e-07
0.0,0.00012060489951889982,8.162838696337505e-10,0.0,-852.2220535180082,6444000,9.571378530753068e-06,2.3321224040777286e-10,389,3324.37,9.852864695858442e-06,6.853865029282854e-07,895,2.9730614806778483e-06,0.0,8.162838696337505e-10,0.0,2.1972253140696774,6.134430466169321e-07
0.0,0.00012500307092692752,1.7692399740789044e-08,0.0,-972.2430451955619,6451200,1.1199688455686286e-05,2.7103201847218133e-10,389,3324.37,1.1497639357561115e-05,3.2815235579839256e-07,896,2.9506792252131375e-06,0.0,1.7692399740789044e-08,0.0,2.197225279877425,3.346124087792907e-07
0.0,0.00012586249379063595,-5.52911313709027e-10,0.0,-492.12164503955654,6458400,1.0946499580964676e-05,2.6479082337736857e-10,389,3324.38,1.1196589879557058e-05,4.6543929120149134e-07,897,2.875801056347834e-06,0.0,-5.52911313709027e-10,0.0,2.197225307465861,4.0141230321367214e-07
0.0,0.00010132706234697989,-3.928718318692384e-08,0.0,-1766.9882561832462,6465600,8.673732516236184e-06,2.2218414736114917e-10,389,3324.39,8.943661874070366e-06,4.860039602535793e-07,898,2.4904979753727962e-06,0.0,-3.928718318692384e-08,0.0,2.1972253574425924,4.561296397367536e-07
0.0,0.0001313024538289759,-2.5554851921760667e-08,0.0,-765.651315128532,6472800,9.937392641174204e-06,3.001051265509107e-10,389,3324.39,1.017175661734765e-05,5.079127148016527e-07,899,3.278720378955741e-06,0.0,-2.5554851921760667e-08,0.0,2.1972252314872844,4.2592792537123256e-07
0.0,9.579232782363573e-05,3.125800468875866e-08,0.0,-1486.6260406320996,6480000,8.768596553729973e-06,2.449929506683006e-10,389,3324.39,9.031198685596511e-06,3.8989797738059793e-07,900,2.298261313457575e-06,0.0,3.125800468875866e-08,0.0,2.1972253415698098,3.873710629461071e-07
0.0,0.0001467455539463491,-2.731765834814921e-09,0.0,-534.5412296213448,6487200,1.233756886438892e-05,3.3287927839068904e-10,389,3324.39,1.259926948366378e-05,3.6088505422519705e-07,901,3.406584051300029e-06,0.0,-2.731765834814921e-09,0.0,2.197225289171908,4.725298361305604e-07
0.0,0.00011808655679219146,-2.250882752318711e-08,0.0,-1175.9922859273167,6494400,1.0653186234267627e-05,3.040399804198795e-10,389,3324.39,1.0954814241730429e-05,3.9218446152816225e-07,902,2.9476794599301683e-06,0.0,-2.250882752318711e-08,0.0,2.1972252776036187,6.307241834599541e-07
0.0,0.00016388229730723944,-2.457877993604869e-08,0.0,-554.1846637737577,6501600,1.4561601538901562e-05,6.085219509410575e-10,389,3324.42,1.4808856340410393e-05,1.0259200474095114e-06,903,3.676598083819018e-06,0.0,-2.457877993604869e-08,0.0,2.1972252635034932,8.458651762252124e-07
0.0,0.00013317975534776291,-5.151000090689484e-08,0.0,-1305.0845053173186,6508800,1.0014867896214226e-05,3.571767313266842e-10,389,3324.42,1.0260544285355713e-05,1.1338317303116242e-06,904,3.105904343910397e-06,0.0,-5.151000090689484e-08,0.0,2.197225342389768,1.1531264246426811e-06
0.0,0.00010164796543617756,-1.79166716819249e-08,0.0,-751.9195820634445,6516000,8.78876834416429e-06,2.0518295942828645e-10,389,3324.42,9.047208091439874e-06,9.451712509851415e-07,905,2.499289546789846e-06,0.0,-1.79166716819249e-08,0.0,2.1972253192827185,1.0573512756693271e-06
0.0,0.0001040912449696565,-4.3089096450035474e-08,0.0,-1103.9010050798108,6523200,1.0472437223328932e-05,2.870890816308949e-10,389,3324.42,1.0734255949223344e-05,1.031976427156381e-06,906,2.684191320888908e-06,0.0,-4.3089096450035474e-08,0.0,2.1972252325122317,1.137751030158172e-06
0.0,0.00012990554160675552,-2.428694729994518e-08,0.0,-1209.925620366335,6530400,1.1121265092034111e-05,2.598589636055154e-10,389,3324.42,1.1456079433666372e-05,1.0667688596299739e-06,907,2.9504862942233664e-06,0.0,-2.428694729994518e-08,0.0,2.1972253268294866,1.0247481491474119e-06
0.0,0.0001491836565477097,-1.536689369969131e-08,0.0,-490.1625092393033,6537600,1.2813545861142963e-05,4.2783559123037155e-10,389,3324.42,1.309580428643063e-05,9.936840605810986e-07,908,3.5239926192738653e-06,0.0,-1.536689369969131e-08,0.0,2.197225287581878,8.088387390392292e-07
0.0,9.810946350850488e-05,-3.247759069507687e-08,0.0,-1509.435456695522,6544800,8.573735225539232e-06,2.0613863360541786e-10,389,3324.39,8.857369729847633e-06,9.631292653293818e-07,909,2.396807507832509e-06,0.0,-3.247759069507687e-08,0.0,2.1972253114076805,1.0671025657695292e-06
0.0,0.00011424748685521586,-1.068274657424683e-10,0.0,-791.9415690766253,6552000,9.33060938984277e-06,3.346515110997373e-10,389,3324.39,9.569281608596682e-06,1.1411307771740872e-06,910,2.745454950075527e-06,0.0,-1.068274657424683e-10,0.0,2.1972252676411284,1.1557466611077777e-06
0.0,0.00011146533874769094,-6.273457524628615e-08,0.0,-3979.2312649457194,6559200,8.961298643377463e-06,2.1806976653527257e-10,389,3324.39,9.304817630604946e-06,1.153981471959723e-06,911,2.603173548199453e-06,0.0,-6.273457524628615e-08,0.0,2.1972253120860095,1.0888595128086634e-06
0.0,0.0001514994492292397,-7.242998409994182e-08,0.0,-134.36857914485628,6566400,1.3524204774162245e-05,3.5050567109004223e-10,389,3324.39,1.3793033854099916e-05,9.81831212361238e-07,912,3.3970979067720056e-06,0.0,-7.242998409994182e-08,0.0,2.197225279997265,9.150554439211572e-07
0.0,0.0001223225796807146,-6.455967291059134e-08,0.0,-1235.7350533560268,6573600,1.1342657241125116e-05,3.1446892489264423e-10,389,3324.39,1.1603516359658953e-05,1.0460456968678265e-06,913,2.835788700550192e-06,0.0,-6.455967291059134e-08,0.0,2.197225318396533,1.1240859072125858e-06
0.0,0.00016364109190655774,-1.0715050188185824e-07,0.0,-661.9612884520476,6580800,1.490611318054053e-05,5.543545044919613e-10,389,3324.43,1.5068102730063558e-05,9.827223928100867e-07,914,3.7555186903469855e-06,0.0,-1.0715050188185824e-07,0.0,2.1972253042301806,9.653391831388971e-07
0.0,0.00011688019189675342,-4.750066872523626e-08,0.0,-1586.805163112758,6588000,9.186708252058809e-06,3.1994578920733187e-10,389,3324.43,9.432606268530708e-06,1.3212942787599228e-06,915,2.850664950469159e-06,0.0,-4.750066872523626e-08,0.0,2.1972253115851474,1.3521750675102965e-06
0.0,0.00010342850377713016,-2.246440594527927e-08,0.0,-238.45497964819273,6595200,9.187039935520794e-06,2.492162118131904e-10,389,3324.43,9.465731009929003e-06,1.4168438857075546e-06,916,2.4910135377980997e-06,0.0,-2.246440594527927e-08,0.0,2.1972253129974244,1.4316054867274266e-06
0.0,0.00012218041763735718,-3.815274402219247e-08,0.0,-1065.158042574577,6602400,9.724183687947765e-06,2.979622013651151e-10,389,3324.43,9.968001751421042e-06,1.2526341928517605e-06,917,2.811325930959694e-06,0.0,-3.815274402219247e-08,0.0,2.197225314170595,1.2524837065221901e-06
0.0,0.00010354723298580405,-5.1162941750986377e-08,0.0,-1079.421178180796,6609600,9.277917229597834e-06,2.286031605002582e-10,389,3324.43,9.522145798063509e-06,1.1967337389760605e-06,918,2.514229669652827e-06,0.0,-5.1162941750986377e-08,0.0,2.1972253041860283,1.2199120761827678e-06
0.0,0.00014055082541268146,-3.28232185460935e-08,0.0,-676.897098638349,6616800,1.2983261687113684e-05,3.7341204709433375e-10,389,3324.43,1.3219471390950683e-05,1.3999968558901326e-06,919,3.5482465361147806e-06,0.0,-3.28232185460935e-08,0.0,2.1972252808929125,1.3675285351981548e-06
0.0,0.00012151642771321559,-4.990226452105876e-08,0.0,-1443.6530005868367,6624000,1.1365111515683068e-05,3.684577276557398e-10,389,3324.48,1.1640976037601646e-05,1.5137521431698688e-06,920,3.0212100521585324e-06,0.0,-4.990226452105876e-08,0.0,2.197225302779485,1.5015680103985645e-06
0.0,9.525548467533953e-05,-6.672167026968943e-08,0.0,-1306.104678896741,6631200,7.621982746126295e-06,2.1901732078810115e-10,389,3324.48,7.840333370791446e-06,1.7276250203592636e-06,921,2.2950462682007694e-06,0.0,-6.672167026968943e-08,0.0,2.197225333811745,1.752024142338619e-06
0.0,0.00011961628749335299,-2.572166403245546e-08,0.0,-1279.3323362973663,6638400,9.960470926665615e-06,2.538312238222098e-10,389,3324.48,1.0187264398316677e-05,1.9949260331789226e-06,922,2.8512519885797784e-06,0.0,-2.572166403245546e-08,0.0,2.197225268615617,1.9989031785343583e-06
0.0,0.00017457577920779497,-7.091352829136499e-08,0.0,-333.536953169042,6645600,1.48574530372438e-05,4.3921932215802843e-10,389,3324.48,1.51455716368685e-05,1.9066240479262534e-06,923,4.150828591740969e-06,0.0,-7.091352829136499e-08,0.0,2.197225303549558,1.5963104012466833e-06
0.0,0.00011315653483564005,-3.357667255407141e-08,0.0,-1542.0091012757923,6652800,9.385752788425236e-06,2.6288924863758036e-10,389,3324.48,9.667255809971276e-06,1.0070413981105775e-06,924,2.8938997822585087e-06,0.0,-3.357667255407141e-08,0.0,2.197225309468451,9.191778447398532e-07
0.0,0.00015395415303956232,-5.141215479950561e-08,0.0,-304.1214598424598,6660000,1.4427216491132307e-05,4.147948083281916e-10,389,3324.39,1.4659558535882338e-05,4.389981779730763e-07,925,3.682349972121607e-06,0.0,-5.141215479950561e-08,0.0,2.1972252870867495,3.2567629919086136e-07
0.0,0.00011267545886093491,-1.0378751318503945e-09,0.0,-1587.3512972573913,6667200,1.0066421934349967e-05,3.3174169655754996e-10,389,3324.39,1.0353507649410534e-05,5.201193033568323e-07,926,2.737282924826209e-06,0.0,-1.0378751318503945e-09,0.0,2.19722529502142,5.871067275219583e-07
0.0,0.00011239864366916414,-1.612259512453571e-08,0.0,-17242.00559324826,6674400,9.997865870593672e-06,2.784490806190605e-10,389,3324.39,1.0251249208327521e-05,5.514975498787385e-07,927,2.6517280764318807e-06,0.0,-1.612259512453571e-08,0.0,2.19722532067636,5.939052660746602e-07
0.0,0.00010917521066665536,-5.4443793432965845e-08,0.0,-1213.999958544979,6681600,9.19883197529962e-06,2.1552487248119856e-10,389,3324.39,9.493382711072011e-06,5.349591689052481e-07,928,2.448056614977732e-06,0.0,-5.4443793432965845e-08,0.0,2.1972253330485527,5.97325371259183e-07
0.0,0.00012022679753811374,-1.2593363313305312e-08,0.0,-707.905869467326,6688800,1.047254536492938e-05,2.2873995074548638e-10,389,3324.39,1.0686789732163164e-05,4.338507971459546e-07,929,2.8956283267232746e-06,0.0,-1.2593363313305312e-08,0.0,2.197225290353967,3.3006917917544723e-07
0.0,0.00013920974813089494,-1.7244548754139163e-08,0.0,-706.7777328143817,6696000,1.1757820676909852e-05,4.157308858264578e-10,389,3324.39,1.2040135087110074e-05,6.838509431502348e-07,930,3.1824205115111634e-06,0.0,-1.7244548754139163e-08,0.0,2.1972253238492536,7.083854333789688e-07
0.0,0.0001410857593507996,1.3525959458691037e-08,0.0,-1266.3195926043156,6703200,1.1798679580817472e-05,3.3800391198033063e-10,389,3324.32,1.2056280788633997e-05,1.13947212306258e-06,931,3.3157157543449856e-06,0.0,1.3525959458691037e-08,0.0,2.1972252633868075,1.2641142698521555e-06
0.0,0.00010093728114666586,-4.1894717022758324e-08,0.0,-1153.6441893008148,6710400,8.342275665184736e-06,2.3034286723531066e-10,389,3324.32,8.55431042847187e-06,1.436899489898741e-06,932,2.5909109041853336e-06,0.0,-4.1894717022758324e-08,0.0,2.197225324801667,1.4676435229988795e-06
0.0,0.00010174438734130902,-3.176120618871224e-08,0.0,-1042.924927040206,6717600,9.141490809500263e-06,2.3794535900384304e-10,389,3324.32,9.383129140420777e-06,1.6776501189688873e-06,933,2.3252786395324654e-06,0.0,-3.176120618871224e-08,0.0,2.1972253166966964,1.6478123942924021e-06
0.0,0.00014172125591421965,-2.3117487988053597e-08,0.0,-451.1340006079671,6724800,1.2015624574490047e-05,4.0825875136134543e-10,389,3324.32,1.2269739238686221e-05,1.2962012489934386e-06,934,3.260926886983954e-06,0.0,-2.3117487988053597e-08,0.0,2.1972253144985787,1.3122367297689476e-06
0.0,0.00010843647300288183,-7.670228863119289e-08,0.0,-1082.293053376873,6732000,9.47251792383135e-06,2.2064731768252862e-10,389,3324.32,9.738071117629146e-06,1.502970634780225e-06,935,2.585404182122032e-06,0.0,-7.670228863119289e-08,0.0,2.1972252525092624,1.4387271033296708e-06
0.0,0.00013866486400561164,-5.5750607323898905e-08,0.0,-448.9821508037508,6739200,1.173899386557689e-05,3.249458193169464e-10,389,3324.36,1.1968526225679716e-05,8.700843616155291e-07,936,3.212468198663059e-06,0.0,-5.5750607323898905e-08,0.0,2.197225343439945,6.139535960519008e-07
0.0,0.00011966955160601577,4.1318924054104755e-08,0.0,-1688.6942872907812,6746400,1.0089524432933626e-05,2.9864405208673196e-10,389,3324.36,1.0411184361907669e-05,7.918390691689228e-07,937,2.906830066955641e-06,0.0,4.1318924054104755e-08,0.0,2.1972253424654564,8.385642164869307e-07
0.0,0.00012216522359857713,-8.322140765875794e-09,0.0,-137.79022868601575,6753600,9.628902246710085e-06,2.7492774756314226e-10,389,3324.36,9.849277469355015e-06,6.862529872779765e-07,938,3.0107255988740424e-06,0.0,-8.322140765875794e-09,0.0,2.197225304444631,6.222357712256812e-07
0.0,9.623148505216244e-05,-4.4975411836453545e-08,0.0,-1252.4559717853892,6760800,8.657446934047692e-06,2.0211967279063144e-10,389,3324.36,8.91565207455136e-06,9.333470539494693e-07,939,2.424875943581459e-06,0.0,-4.4975411836453545e-08,0.0,2.197225348854822,8.645790044683419e-07
0.0,0.00012867140920435973,-2.7905707126943446e-08,0.0,-667.029753748415,6768000,1.1813970465521968e-05,3.566081650353662e-10,389,3324.36,1.2099322541606248e-05,7.821106837908105e-07,940,2.9238782345006982e-06,0.0,-2.7905707126943446e-08,0.0,2.197225314899096,7.703737989673938e-07
0.0,0.00012804553027561633,-9.989082158670376e-09,0.0,-755.4343944836248,6775200,1.1180949161396057e-05,2.755220669834955e-10,389,3324.36,1.1447645498235271e-05,1.0336329523412088e-06,941,3.063387801451659e-06,0.0,-9.989082158670376e-09,0.0,2.197225316608394,8.982540671251334e-07
0.0,0.00014040016407701982,-1.5479161073575602e-08,0.0,-1184.435177345998,6782400,1.317841580100084e-05,3.525792663916642e-10,389,3324.26,1.3414112075165443e-05,6.563472359405729e-07,942,3.4161686067264716e-06,0.0,-1.5479161073575602e-08,0.0,2.197225333956814,7.558764593995979e-07
0.0,0.00011831374698879834,2.8787995985103014e-09,0.0,-1145.5397938431122,6789600,8.967959734880519e-06,3.0253961938196744e-10,389,3324.26,9.179963475734248e-06,6.612316008054958e-07,943,2.805940012188934e-06,0.0,2.8787995985103014e-09,0.0,2.197225294829619,6.049230474126426e-07
0.0,9.49445246244756e-05,2.418385710708145e-08,0.0,-659.8683358686737,6796800,8.914326875814115e-06,2.3272575026861604e-10,389,3324.26,9.170577936363848e-06,4.78403435074571e-07,944,2.467993299341302e-06,0.0,2.418385710708145e-08,0.0,2.1972253047284624,5.054989644772407e-07
0.0,0.00014024996677601767,-3.0900720785592966e-08,0.0,-566.1260428837652,6804000,1.2275719384916334e-05,3.3133288352006895e-10,389,3324.26,1.2557076672446477e-05,8.079594418078946e-07,945,3.314576988677182e-06,0.0,-3.0900720785592966e-08,0.0,2.1972253476721897,8.977038399342924e-07
0.0,0.00012903285839199172,9.294081112172611e-10,0.0,-1473.3380326734666,6811200,1.1374227363364992e-05,3.247471536826965e-10,389,3324.26,1.168102887551793e-05,1.1032409489767433e-06,946,3.0380064453060537e-06,0.0,9.294081112172611e-10,0.0,2.197225331695622,1.1939185249730748e-06
0.0,0.00015662507402099303,-3.932331198812973e-08,0.0,-383.0562696121222,6818400,1.403924214491975e-05,3.9905972493046413e-10,389,3324.12,1.4317864240383479e-05,1.1257778127685054e-06,947,3.611794742631054e-06,0.0,-3.932331198812973e-08,0.0,2.197225327275303,1.1358219487195945e-06
0.0,0.00011317953068727079,2.5275000459901485e-08,0.0,-2045.0842787114539,6825600,9.20119059596171e-06,4.795986695835487e-10,389,3324.12,9.478847297649387e-06,1.1607284933661557e-06,948,3.089239957242296e-06,0.0,2.5275000459901485e-08,0.0,2.1972253020441035,1.0390550602449716e-06
0.0,0.0001295663606131889,1.6154579577056395e-08,0.0,-199.2101834536576,6832800,1.0389412065350185e-05,3.0858896965660075e-10,389,3324.12,1.067248866133899e-05,9.78218850029965e-07,949,3.194519904905285e-06,0.0,1.6154579577056395e-08,0.0,2.1972253068288166,8.565909598381628e-07
0.0,0.000117428608384062,1.3047805236690575e-08,0.0,-1098.5155242078627,6840000,1.0979136172104806e-05,2.8704380097241274e-10,389,3324.12,1.1289490564739714e-05,9.70331361299329e-07,950,2.8408161333074966e-06,0.0,1.3047805236690575e-08,0.0,2.197225307718156,1.1290497217321367e-06
0.0,0.00011945696584835427,-3.398868765092629e-08,0.0,-633.877385480188,6847200,1.0911137503951572e-05,3.12862339693951e-10,389,3324.12,1.1174737984390308e-05,1.6122296593296234e-06,951,2.8810068455983726e-06,0.0,-3.398868765092629e-08,0.0,2.197225261085477,1.6747564488141836e-06
0.0,0.00010309384650487089,-7.420150910137606e-08,0.0,-16380.844425638648,6854400,9.667046878660365e-06,2.365732994612013e-10,389,3324.12,9.987685634780431e-06,1.6097984064367488e-06,952,2.52442806443339e-06,0.0,-7.420150910137606e-08,0.0,2.1972253251075746,1.6287464158238667e-06
0.0,0.00012218061171002508,-4.756311389821863e-08,0.0,-983.8814505077149,6861600,1.0887421070888363e-05,3.0807495695653263e-10,389,3324.23,1.1184013983303901e-05,2.0839291332116525e-06,953,2.763625204593246e-06,0.0,-4.756311389821863e-08,0.0,2.197225325965377,1.9470321493114114e-06
0.0,0.0001419110334340385,-7.335692697475946e-08,0.0,-1214.081539895402,6868800,1.1415796979022055e-05,3.5803128029747335e-10,389,3324.23,1.1728890048941379e-05,1.6111559525504505e-06,954,3.1710305959463763e-06,0.0,-7.335692697475946e-08,0.0,2.1972252895529314,1.4522928676417307e-06
0.0,9.85649996547789e-05,-1.659838785088833e-08,0.0,-623.7162541350281,6876000,8.749254593720093e-06,2.2680023117718446e-10,389,3324.23,9.057426479894462e-06,1.2957389325952701e-06,955,2.51089193536909e-06,0.0,-1.659838785088833e-08,0.0,2.1972253403934854,1.2595097718291736e-06
0.0,0.00014333329190821306,1.5555360860426333e-08,0.0,-559.2511643030467,6883200,1.1135041842612316e-05,2.9609284685829616e-10,389,3324.23,1.144087589592699e-05,1.2428334732186543e-06,956,3.228071445439286e-06,0.0,1.5555360860426333e-08,0.0,2.1972252795872866,1.068429957392688e-06
0.0,0.00010610638126796031,1.131964087155682e-08,0.0,-1308.4597473668293,6890400,9.21636769612678e-06,2.4195875946770573e-10,389,3324.23,9.483975094130278e-06,8.354859750446685e-07,957,2.447514979130485e-06,0.0,1.131964087155682e-08,0.0,2.1972253519391254,7.591304504702673e-07
0.0,0.00018302629894981345,-6.644052672393804e-08,0.0,-2361.6779410733116,6897600,1.4145791113738445e-05,5.659745694894795e-10,389,3324.11,1.438226620799107e-05,7.588048814861966e-07,958,4.144603360297076e-06,0.0,-6.644052672393804e-08,0.0,2.1972253277787455,6.240563949175578e-07
0.0,0.00013139051481518817,-3.5910720057095996e-08,0.0,-1752.639666293093,6904800,1.0486334881466606e-05,3.3078612026018163e-10,389,3324.13,1.0784485782688798e-05,4.4892836961615617e-07,959,3.251092512582245e-06,0.0,-3.5910720057095996e-08,0.0,2.197225234243605,5.051532845621778e-07
0.0,0.00012801318892963952,2.2953928016033823e-08,0.0,-522.5096110590141,6912000,1.0036327837965515e-05,3.0710224693142545e-10,389,3324.13,1.0311568670944164e-05,3.645225904257004e-07,960,2.8416669416840965e-06,0.0,2.2953928016033823e-08,0.0,2.197225324300231,6.070382617234011e-07
0.0,0.00010752721481233726,2.9459133406144207e-08,0.0,-1533.0027009242522,6919200,9.73308724137941e-06,2.8802134528707003e-10,389,3324.13,1.0013886783434116e-05,1.1075725341592508e-06,961,2.576541048317475e-06,0.0,2.9459133406144207e-08,0.0,2.1972253046306984,1.2046042766146362e-06
0.0,0.00012015357488063755,1.4068371713111228e-08,0.0,-338.81804277995275,6926400,1.031127329835133e-05,2.3746213113587666e-10,389,3324.13,1.0604150651346655e-05,1.4434419224519756e-06,962,2.7754641138976987e-06,0.0,1.4068371713111228e-08,0.0,2.1972253463077913,1.4695176974597593e-06
0.0,0.00011924592791430918,-7.670273297787585e-08,0.0,-1001.3575689755355,6933600,1.0967578047705702e-05,2.8164578794073724e-10,389,3324.13,1.1290441886114485e-05,1.0007138619951792e-06,963,2.7733646619993613e-06,0.0,-7.670273297787585e-08,0.0,2.197225329497504,8.865445512338538e-07
0.0,0.0001671459685475147,-7.612478873177024e-08,0.0,-625.6108740892834,6940800,1.4543980811247945e-05,5.981198995984761e-10,389,3324.31,1.480210480131916e-05,6.462368266232935e-07,964,3.863186463926751e-06,0.0,-7.612478873177024e-08,0.0,2.197225288969499,1.1032718421821034e-06
0.0,0.00011542946553919004,1.4879610266103359e-08,0.0,-1320.0750557881497,6948000,8.859923546612524e-06,2.8088989204434077e-10,389,3324.31,9.14024131998213e-06,1.6347339942223566e-06,965,2.9081018268058708e-06,0.0,1.4879610266103359e-08,0.0,2.197225265616462,1.574179783197172e-06
0.0,0.00011358600278390996,-2.0559913774201166e-08,0.0,-572.8836493403523,6955200,9.253197267383488e-06,2.9955414833955387e-10,389,3324.31,9.53176290279593e-06,1.5690692125220934e-06,966,2.7362204202890565e-06,0.0,-2.0559913774201166e-08,0.0,2.1972252577953237,1.6222258882107532e-06
0.0,0.00010321789864794758,-5.560852491412998e-08,0.0,-909.1309476316775,6962400,9.151478996185922e-06,2.2300259307531572e-10,389,3324.31,9.451663651158018e-06,1.5555965291603944e-06,967,2.5467142336670655e-06,0.0,-5.560852491412998e-08,0.0,2.197225314720197,1.4476501729865135e-06
0.0,0.00012134707159679632,-5.015305973898083e-08,0.0,-982.3782320211394,6969600,1.0489984937092628e-05,2.589462367889544e-10,389,3324.31,1.0771731322941537e-05,1.0789771956036363e-06,968,2.9493072934669493e-06,0.0,-5.015305973898083e-08,0.0,2.1972253251769556,9.466086489266727e-07
0.0,0.00012940272721493595,4.8477567847696263e-11,0.0,-613.7582811422512,6976800,1.1255763881767926e-05,3.926856952600595e-10,389,3324.39,1.1498590910237815e-05,7.391397105655334e-07,969,2.9260130103068614e-06,0.0,4.8477567847696263e-11,0.0,2.197225288878042,8.103557468603189e-07
0.0,9.723314612041612e-05,-3.2295574046150646e-08,0.0,-1913.6006445271466,6984000,8.294092548750816e-06,2.118954728858855e-10,389,3324.55,8.592999552803349e-06,1.2033047260056192e-06,970,2.394264348177396e-06,0.0,-3.2295574046150646e-08,0.0,2.197225333717134,1.2620252783159767e-06
0.0,0.00013303443446185237,-2.496940569082622e-08,0.0,-695.4438806800283,6991200,9.565170926332777e-06,3.26998145867903e-10,389,3324.55,9.837983110160577e-06,1.5184142081374538e-06,971,3.3406253992493417e-06,0.0,-2.496940569082622e-08,0.0,2.1972253269304036,1.6346094094789284e-06
0.0,0.0001013243023596952,-3.351668503767696e-08,0.0,-1471.3223408107735,6998400,8.595978733987412e-06,2.381132079029861e-10,389,3324.55,8.86300048899246e-06,1.8052916351528026e-06,972,2.437856250987044e-06,0.0,-3.351668503767696e-08,0.0,2.1972253038012792,1.9013433719839361e-06
0.0,0.000144728879287501,-5.233157693047763e-08,0.0,-354.1869237238579,7005600,1.258708922878947e-05,4.1335930218717834e-10,389,3324.55,1.2861359489568438e-05,2.144913844664605e-06,973,3.4527571029406125e-06,0.0,-5.233157693047763e-08,0.0,2.197225318869586,2.148305496237202e-06
0.0,0.00011103700443950203,-3.0742346303616124e-08,0.0,-1074.9895724290843,7012800,1.1153600548516534e-05,2.653092077790082e-10,389,3324.55,1.1449837489208908e-05,2.2304126088643207e-06,974,2.739267614568282e-06,0.0,-3.0742346303616124e-08,0.0,2.1972252924196303,2.185111451491402e-06
0.0,0.0001994965568322422,-3.055674409589947e-08,0.0,-595.1366969329307,7020000,1.7362212745798924e-05,7.015171273136279e-10,389,3324.63,1.766463837650156e-05,1.6256097442269804e-06,975,4.457554385937459e-06,0.0,-3.055674409589947e-08,0.0,2.1972252654650855,1.62649345760487e-06
0.0,0.00013690578679992701,-3.91849912937145e-09,0.0,-1417.3758289670425,7027200,1.0628337562709006e-05,3.4035022299075357e-10,389,3324.63,1.0878399922971551e-05,2.227546682209526e-06,976,3.5655688451872525e-06,0.0,-3.91849912937145e-09,0.0,2.197225302694336,2.143751393832857e-06
0.0,0.00013468271170640844,-2.89746219942036e-08,0.0,-331.5467793231225,7034400,1.0835055977578325e-05,6.282727026947405e-10,389,3324.63,1.115289585806188e-05,2.174819149973774e-06,977,3.449244539579485e-06,0.0,-2.89746219942036e-08,0.0,2.197225333177854,1.8852292064512206e-06
