episode_length,avg_q_retraced,avg_q_selected,q_loss,policy_gradient_loss,advantage_norm,frames,policy_gradient_bias_correction,policy_loss,PMM:episode_rewards,epoch_idx,model_prob_std,rollout_prob_std,grad_norm,explained_variance,fps,P09:episode_rewards,P01:episode_rewards,policy_entropy
3324.48,6.189586295732101e-06,5.897541608574379e-06,2.034079281791616e-09,-8.684159221811352e-08,0.0002815771562191932,6573600,4.3600716188582564e-10,-8.640558576304639e-08,0.0,913,0.013469902689411013,0.013343512381663515,6.6384057139283775e-06,-inf,312,0.0,0.0,2.1899183817420687
3324.57,7.591209928011361e-06,8.3329752286924e-06,2.965369256600919e-09,-2.585679591731665e-07,0.0003970238910778293,6580800,-7.580310548435048e-10,-2.593259918020028e-07,0.0,914,0.013466170115972915,0.013356369947201557,9.512974393725863e-06,-1665768052406.0217,312,0.0,0.0,2.189922370002383
3324.57,1.0014742148787564e-06,1.2056717098007576e-06,1.507572882973771e-09,1.5400702745853864e-07,0.0002322061053537424,6588000,3.246116854877282e-10,1.5433163863064315e-07,0.0,915,0.0134720308831819,0.013366866423822347,5.594059051966809e-06,-inf,312,0.0,0.0,2.189916123322078
3324.57,-2.285056484730532e-07,-2.2213575348718122e-07,1.2149485392652752e-09,-7.437212427714741e-09,0.0002500023112915695,6595200,9.179228901220408e-11,-7.345419031641462e-09,0.0,916,0.013472525331149387,0.013360037522079373,5.805966926698668e-06,-inf,312,0.0,0.0,2.1899157482635068
3324.57,2.504088976615598e-06,2.1192580457003666e-06,1.575926237647296e-09,-1.179682022256666e-07,0.00028835311098954387,6602400,3.1379594175741046e-10,-1.1765440476301378e-07,0.0,917,0.013480646480983568,0.013375553102823833,6.569302680061987e-06,-inf,312,0.0,0.0,2.1899071438918036
3324.57,7.803920393134411e-06,7.552513086115139e-06,2.068743234406162e-09,-1.6362077259823682e-07,0.0003258575965332153,6609600,4.6287923638157806e-10,-1.6315789190570868e-07,0.0,918,0.01348679368445666,0.013371899675814406,7.504820213353345e-06,-912144593152.0454,312,0.0,0.0,2.18990047768941
3324.57,7.166342848765053e-06,7.227762270844021e-06,2.550100597394959e-09,-1.2547612406905047e-07,0.0003600490995433224,6616800,1.0340227566050873e-10,-1.2537272151445413e-07,0.0,919,0.01348543482184627,0.013373432660539432,8.553011347136707e-06,-178119968277.46054,312,0.0,0.0,2.1899018009440607
3324.54,7.83611167189664e-06,7.87302525442635e-06,2.102669396326587e-09,9.362122519561048e-08,0.00030561495308252995,6624000,-6.637221704654669e-10,9.29575023986934e-08,0.0,920,0.013487743750244143,0.01337183130343282,6.9838300459526524e-06,-inf,312,0.0,0.0,2.189899000232182
3324.54,8.835917577067044e-06,8.875176985012575e-06,1.5952729602065486e-09,-1.3950187314437117e-07,0.0002794502867680653,6631200,5.950925706795766e-10,-1.389067808802277e-07,0.0,921,0.013492776566879854,0.013379012661660831,6.23650466864391e-06,-inf,312,0.0,0.0,2.1898932159136213
3324.54,8.272230364352576e-06,9.070924242461232e-06,1.6455339023952928e-09,-1.9146213739919225e-07,0.00027332949452135035,6638400,6.699044203186085e-10,-1.907922316599395e-07,0.0,922,0.013490263612758588,0.013382694340020262,6.617530252787949e-06,-inf,312,0.0,0.0,2.1898959864857335
3324.54,2.891449620369893e-06,2.9658968959440683e-06,1.9440905186765423e-09,-1.2432733722956782e-07,0.000334293107437305,6645600,-3.2381874388159936e-11,-1.2435971903805467e-07,0.0,923,0.01349684671498835,0.013392566952647435,7.630002187127258e-06,-inf,312,0.0,0.0,2.189888638466124
3324.54,5.262825037860239e-06,5.035632964768929e-06,1.6169048250750995e-09,-7.103750596820515e-08,0.00027002414742395017,6652800,8.545984286484895e-11,-7.095204867674143e-08,0.0,924,0.013500257175127487,0.013392504502036091,6.374783728968604e-06,-inf,312,0.0,0.0,2.1898849746726805
3324.48,4.074211311337318e-06,4.307856776812138e-06,2.949914841386283e-09,-8.239949911262941e-08,0.0004128638768559068,6660000,7.045826762119507e-10,-8.169491529420304e-08,0.0,925,0.01350584585562092,0.013394652812534737,9.311006784880938e-06,-1883490988676.5408,312,0.0,0.0,2.189878397732185
3324.48,1.930615765781015e-06,1.7983529358981004e-06,1.4403778364233275e-09,3.554957852949776e-08,0.00024125115326172465,6667200,5.948641318562003e-10,3.6144444726457455e-08,0.0,926,0.013511720051134015,0.013402456726654676,5.755084562628775e-06,-inf,312,0.0,0.0,2.189872073720372
3324.48,2.028179397466744e-06,1.904925114295625e-06,1.4997128034971369e-09,7.407988714692849e-08,0.00022712882072656022,6674400,4.846238732831161e-10,7.45645111775166e-08,0.0,927,0.013514802751670931,0.013408569958844473,5.317916131561219e-06,-inf,312,0.0,0.0,2.1898685699133646
3324.48,3.5142702607211207e-06,3.099821432798418e-06,2.576878835196758e-09,-8.214176458597514e-09,0.00033571817260037967,6681600,8.92567294383504e-10,-7.3216088982767664e-09,0.0,928,0.013515281998478465,0.01341911427148189,7.948961951402124e-06,-inf,312,0.0,0.0,2.1898682398266263
3324.48,4.53027121704121e-06,4.552557630449372e-06,2.4814213279295696e-09,5.536526923229026e-08,0.00036416929711105913,6688800,1.7910805782260703e-10,5.55443757570809e-08,0.0,929,0.013516811128994005,0.013410024583837383,8.327071383325105e-06,-inf,312,0.0,0.0,2.189866775725254
3324.48,4.997642122884436e-06,5.31646486163016e-06,2.1638239972481845e-09,-4.6777157595092384e-08,0.00034484682811349287,6696000,3.0436028938131814e-10,-4.647279393616013e-08,0.0,930,0.013514333149139825,0.013417194930999169,7.812965604798801e-06,-inf,312,0.0,0.0,2.189869330358253
3324.43,1.1821018315856634e-06,1.665761803776693e-06,2.350577317548806e-09,7.469577311351687e-09,0.00033531887478869323,6703200,1.2786354128535294e-10,7.597441469378679e-09,0.0,931,0.01352401095560737,0.013417272822409081,7.718266989161548e-06,-inf,312,0.0,0.0,2.1898586287511086
3324.43,-2.650644137129534e-06,-2.4482444041097406e-06,1.4551711271341314e-09,6.122041193257446e-08,0.000245128621472028,6710400,-1.388874349236626e-10,6.108152593888109e-08,0.0,932,0.013527715833902004,0.013419070912724628,5.780264692684712e-06,-inf,312,0.0,0.0,2.1898546552027347
3324.43,-4.76201967218447e-06,-4.372888300282502e-06,1.6108157920528192e-09,1.0857465697530722e-07,0.0002813806685679178,6717600,-1.5092481436151808e-10,1.0842372968206909e-07,0.0,933,0.013534285028997277,0.013429605929580118,6.699332836352903e-06,-inf,312,0.0,0.0,2.189847321888757
3324.43,-5.372363044461368e-06,-5.130247998736078e-06,3.203540225177945e-09,1.5058595115649773e-07,0.00039079288712090814,6724800,4.3458639084548694e-10,1.510205378088591e-07,0.0,934,0.013527525246535088,0.013426410969982426,8.9602930691232e-06,-526043826728.8055,312,0.0,0.0,2.1898548269082636
3324.43,-8.047662126500436e-06,-8.09501204552732e-06,1.920365790752475e-09,2.6759714591144637e-07,0.0002847005050458062,6732000,-3.2845634704766366e-10,2.672686885244476e-07,0.0,935,0.013529169106975372,0.013437433972247637,6.392610251827887e-06,-inf,312,0.0,0.0,2.1898534883192493
3324.32,-1.05691849347793e-05,-1.0517246966872806e-05,3.831955528044116e-09,3.485429113009338e-07,0.000445958929216378,6739200,-6.443795833815229e-10,3.4789853011601477e-07,0.0,936,0.013537776297359928,0.013442723160060172,1.0111115182930133e-05,-inf,312,0.0,0.0,2.189843672901865
3324.32,-1.0017020103891065e-05,-1.0259806118542486e-05,1.3278895145768486e-09,2.6031110884484567e-07,0.0002548243010160712,6746400,-2.6933437829125616e-10,2.600417733006667e-07,0.0,937,0.013545197838998678,0.013443425916943443,6.004713876156983e-06,-inf,312,0.0,0.0,2.1898356498612297
3324.32,-1.0486613583337218e-05,-1.023167332654358e-05,1.4020167866194945e-09,2.415235483443618e-07,0.00024230016547471198,6753600,7.691457953930687e-11,2.416004621989769e-07,0.0,938,0.01354870852211086,0.01344263840263473,5.5091889135976135e-06,-inf,312,0.0,0.0,2.1898317148193476
3324.32,-1.1775172576355987e-05,-1.178695722863026e-05,2.532617121293679e-09,2.2374208388980576e-07,0.0003420356155118975,6760800,6.523045655461206e-10,2.243943868758352e-07,0.0,939,0.013554633901757557,0.01345033805261775,8.15247142158499e-06,-459112060636.29816,312,0.0,0.0,2.1898253703905795
3324.32,-8.626310038167387e-06,-8.453089767177666e-06,2.647639479484028e-09,1.3902677938711424e-07,0.00037420424820479054,6768000,8.724410026163452e-10,1.398992199475094e-07,0.0,940,0.013559966058810317,0.013450979174265056,8.653754067182873e-06,-inf,312,0.0,0.0,2.189818960844524
3324.32,-6.653490175585334e-06,-7.058403618418591e-06,2.4696854568868905e-09,2.4566320621864274e-07,0.000355175071355136,6775200,1.5365965782675414e-10,2.458168689037938e-07,0.0,941,0.01356177283681328,0.013459288187487614,8.347652573541372e-06,-659176876446.2694,312,0.0,0.0,2.1898167555483563
3324.32,3.4191664060857148e-06,2.0629853490982576e-06,3.228581733457865e-09,1.198198766754976e-07,0.0003921881785819573,6782400,3.935321389244627e-10,1.2021340886436763e-07,0.0,942,0.013553290792400202,0.013458412360766623,9.168907938905797e-06,-inf,312,0.0,0.0,2.18982594293892
3324.32,6.309934432719366e-06,6.563733704071145e-06,1.4954737747612351e-09,-1.6100871306862428e-07,0.0002650442123951546,6789600,-2.2440012633200008e-11,-1.6103115526628354e-07,0.0,943,0.0135502849945493,0.01346118556606588,6.233698174368478e-06,-inf,312,0.0,0.0,2.1898292948581553
3324.32,5.595896012587832e-06,5.530231069612802e-06,1.2856607372244034e-09,-1.4646388415669991e-07,0.0002452390197958273,6796800,-2.0358820685567445e-11,-1.464842431420969e-07,0.0,944,0.013553913520124283,0.013464743278528903,5.835177436597737e-06,-inf,312,0.0,0.0,2.1898254263401027
3324.32,1.0095968699109413e-05,9.478520925603134e-06,2.233773313033133e-09,-1.4930659219231531e-07,0.0003502000681495967,6804000,4.254655053175262e-10,-1.488811270484701e-07,0.0,945,0.013552174672481933,0.013477171666294379,8.040057494690965e-06,-1479142487868.532,312,0.0,0.0,2.1898274711484
3324.32,7.700046083002195e-06,8.259157400880897e-06,1.5828383099207567e-09,-2.60263991603808e-07,0.0002639231151863803,6811200,6.107473404623903e-11,-2.602029135036614e-07,0.0,946,0.01355207483542876,0.013470236068842782,6.173234025489361e-06,-inf,312,0.0,0.0,2.189827921573447
3324.26,5.048573707099764e-06,4.65140849100303e-06,2.499066280672215e-09,2.2400044784151276e-08,0.00039681119200283757,6818400,6.892715066780665e-10,2.3089314269825277e-08,0.0,947,0.013543831901476967,0.013470682150070808,9.055938117546258e-06,-186430924186.70322,312,0.0,0.0,2.189836881728399
3324.26,9.895793593806248e-06,1.007250995220939e-05,1.4999729713791375e-09,-2.1116341053736511e-07,0.0002566782461738933,6825600,4.989601463252616e-10,-2.1066445219990587e-07,0.0,948,0.013551324448507266,0.013470517925519633,5.921664959565048e-06,-inf,312,0.0,0.0,2.1898286712057833
3324.26,8.152934440535098e-06,8.665149383816206e-06,1.2724343198760647e-09,-7.79870937362693e-08,0.000241246302899522,6832800,4.6045657458924524e-10,-7.752663756069416e-08,0.0,949,0.013551451643588877,0.013482091825248467,5.703096524322989e-06,-inf,312,0.0,0.0,2.189828326399364
3324.26,3.4363150713090664e-06,3.500433297533793e-06,1.443724846074052e-09,1.5998955353292968e-08,0.00025912653371703464,6840000,-6.157775455389004e-11,1.5937377744766355e-08,0.0,950,0.013549995879241062,0.013482547539801253,6.085367618920994e-06,-inf,312,0.0,0.0,2.1898299013748366
3324.26,2.7719803600938587e-06,2.9187075460858203e-06,2.938452789844221e-09,-1.353508599819871e-07,0.00040180098164468644,6847200,6.648302739065449e-10,-1.3468603140084047e-07,0.0,951,0.013551573707579227,0.013482240270121052,9.333750449971303e-06,-inf,312,0.0,0.0,2.189828154201861
3324.26,7.797140864244446e-06,7.408197285344227e-06,2.442498334240248e-09,-1.338729615656656e-07,0.00035402065541561976,6854400,5.048058634952861e-10,-1.3336815360632808e-07,0.0,952,0.013546065914878256,0.013485326345852287,8.071803632932137e-06,-818230536700.3424,312,0.0,0.0,2.189834081249893
3324.15,1.060634080257935e-05,1.0781782748067632e-05,2.5765599948085657e-09,-1.4187956288754378e-07,0.0003608757761034816,6861600,-4.918511247241886e-10,-1.4237141370659445e-07,0.0,953,0.01355403173303083,0.013485401320840562,8.491763341614472e-06,-inf,312,0.0,0.0,2.189825231304474
3324.15,9.68189651635002e-06,1.014021838351837e-05,1.656116272291349e-09,-2.168062480127579e-07,0.00025670092471685355,6868800,1.5690164536698905e-10,-2.1664934633791893e-07,0.0,954,0.013556380947761081,0.01349095641437021,6.040621260235011e-06,-inf,312,0.0,0.0,2.189822598175397
3324.15,1.0864965214252498e-05,1.0553241149088376e-05,1.3922702200096509e-09,-1.5867121306866765e-07,0.0002531230606501777,6876000,3.9233567460324574e-10,-1.5827887511197697e-07,0.0,955,0.013556913869743724,0.013489972339492172,5.978932598221211e-06,-inf,312,0.0,0.0,2.1898218976316
3324.15,1.0556958840929905e-05,1.075091127270091e-05,2.0295693603666793e-09,-1.857162755277936e-07,0.00031679572596124395,6883200,-1.5323158595778936e-10,-1.8586950684045792e-07,0.0,956,0.013561606567351666,0.01349817521768672,7.301713346734087e-06,-inf,312,0.0,0.0,2.1898168188909777
3324.15,7.1942505205661585e-06,7.915483507793424e-06,1.8009347528211348e-09,-2.1642253185395776e-07,0.00028650170671337894,6890400,-4.060414363429767e-10,-2.1682857831296533e-07,0.0,957,0.013560857850117066,0.013495941728725536,6.681510846023875e-06,-inf,312,0.0,0.0,2.189817443770706
3324.18,3.4652623659153435e-06,3.7534037144417434e-06,2.6094599656139e-09,3.913782995544768e-08,0.00037332595026520266,6897600,2.6179638052704875e-10,3.939962363883677e-08,0.0,958,0.013557232131868173,0.01349594038199121,8.668711878566875e-06,-1064546768055.7125,312,0.0,0.0,2.1898213054547235
3324.12,4.354889390202608e-06,4.164477529713279e-06,1.471466562388347e-09,-5.003033330230007e-08,0.00026830372575194103,6904800,2.868424270076969e-10,-4.974349288795158e-08,0.0,959,0.01355554574971191,0.013498821413063165,6.102460159031176e-06,-inf,312,0.0,0.0,2.189823239890356
3324.12,3.2705050914298597e-06,3.948239387598494e-06,1.6370499174440002e-09,-8.479998155262869e-08,0.0002545985247669206,6912000,-3.4363627392253058e-12,-8.480341788548385e-08,0.0,960,0.013559811591606824,0.01350175604397904,6.067232525998994e-06,-inf,312,0.0,0.0,2.189818419435668
3324.12,-5.8799946606584505e-06,-5.372553171429134e-06,1.9402757204529647e-09,7.901043752547194e-08,0.000290863503892155,6919200,-1.6906755345581454e-10,7.884136867773177e-08,0.0,961,0.013559374909936672,0.013502418556590635,6.537909179327354e-06,-inf,312,0.0,0.0,2.1898187524364108
3324.12,-6.0832942639545976e-06,-6.268437937998678e-06,2.5330942593688173e-09,3.331107221872485e-08,0.00039233062456594283,6926400,6.06924209650331e-10,3.3917996211780635e-08,0.0,962,0.013567593811195659,0.013505134717733772,9.057588929489553e-06,-inf,312,0.0,0.0,2.1898100340650193
3324.12,-4.411102488653869e-06,-4.464454373940668e-06,1.7779110557364509e-09,1.2794792894143917e-07,0.0002940528136370061,6933600,4.1536183340546695e-10,1.2836329160982298e-07,0.0,963,0.013564812340669492,0.013509682894117919,6.667294472718852e-06,-2809319060446.614,312,0.0,0.0,2.189813143939511
3324.22,-6.3235273201505445e-06,-6.1443737852116745e-06,2.6469288830315686e-09,2.4687561426039415e-07,0.0003802639422381165,6940800,4.109849892860643e-11,2.469167144443617e-07,0.0,964,0.013568699309792095,0.01350620931024274,8.547792723311477e-06,-1081427782238.4581,312,0.0,0.0,2.1898086960258936
3324.22,-4.665544297197466e-06,-4.7765254028500665e-06,1.5965566448769757e-09,1.539676855382461e-07,0.00026343200106270707,6948000,1.596910703941585e-10,1.5412737602148155e-07,0.0,965,0.01357191400321585,0.013509077227097892,6.401774362748631e-06,-inf,312,0.0,0.0,2.1898050696225395
3324.22,-4.707944949486439e-06,-4.4569312510393705e-06,1.438011791463588e-09,1.4510563750853085e-07,0.00024449497316252197,6955200,1.7428213711046325e-10,1.4527991949985628e-07,0.0,966,0.013583382511555794,0.013523730550493517,5.860767127181002e-06,-inf,312,0.0,0.0,2.189792578854258
3324.22,-3.402134344878804e-06,-3.889757951555762e-06,2.185881454745533e-09,2.6002865654672633e-08,0.0003406519375451213,6962400,4.699790007663744e-10,2.6472845386368433e-08,0.0,967,0.013588690735887336,0.013518570090459049,7.742219440029007e-06,-inf,312,0.0,0.0,2.1897865670523777
3324.22,8.90437926986374e-07,1.1503853095873136e-06,2.059481958645805e-09,-4.7424181239606534e-09,0.00031638420979103124,6969600,-4.5572290110196944e-10,-5.19814017231271e-09,0.0,968,0.013592165303674133,0.013522668906630649,7.137036298444877e-06,-inf,312,0.0,0.0,2.1897833627175687
3324.22,3.821149854766804e-06,2.766031174537773e-06,3.531215318117111e-09,6.18419772851253e-10,0.00043120809814580754,6976800,-7.129181076445183e-10,-9.449755517770275e-11,0.0,969,0.013587195624094753,0.013524092036328974,9.88290321076346e-06,-1393074002022.857,312,0.0,0.0,2.1897889781092843
3324.22,4.5167632786005655e-06,4.978526804332277e-06,1.6205485463633322e-09,-7.061206631519504e-09,0.000270339244167283,6984000,-2.4902743624283985e-12,-7.063700200398241e-09,0.0,970,0.013580639164884964,0.01351994510587285,6.057043440966687e-06,-inf,312,0.0,0.0,2.1897961317799077
3324.22,1.6502956146050003e-06,1.9464184987638925e-06,1.6010976943988152e-09,-5.1743287363511036e-08,0.00024211801459610575,6991200,-3.1786624475995966e-10,-5.206115394796996e-08,0.0,971,0.013581672041176784,0.013529073072796953,5.8432700066521724e-06,-inf,312,0.0,0.0,2.189795111086633
3324.22,2.94579798287494e-06,2.6563070018718364e-06,1.7752836441409908e-09,-2.9876028424935947e-08,0.000288426830190542,6998400,2.627830368887096e-10,-2.961324685118624e-08,0.0,972,0.013577876962208874,0.013523463217440562,6.868274781705015e-06,-inf,312,0.0,0.0,2.189799492453772
3324.22,8.168306900499793e-07,9.824012802534743e-07,2.228246336876177e-09,-4.962010706258726e-09,0.000364161356018775,7005600,4.1371525474950826e-10,-4.548296908599013e-09,0.0,973,0.013570324535102651,0.01352312157600276,8.081184427100546e-06,-2045369694782.452,312,0.0,0.0,2.189807867677582
3324.22,-2.0602590498456208e-07,-4.982657848950381e-07,1.5672477412386964e-09,3.45518449378586e-09,0.00027941482495594824,7012800,2.282395932189798e-10,3.6834229198987538e-09,0.0,974,0.013566141029309836,0.013526847194584588,6.294132495685923e-06,-inf,312,0.0,0.0,2.1898122895237
3324.28,3.7726997717560536e-06,2.909016685327114e-06,3.3705770772567183e-09,1.7389904758670166e-07,0.000410436838972717,7020000,6.895863144940087e-11,1.739680040372176e-07,0.0,975,0.01358092641273801,0.013532267773205646,9.660771937458407e-06,-inf,312,0.0,0.0,2.1897964744839657
3324.28,6.259692631209675e-06,6.2083477405899376e-06,1.6116019835142432e-09,-1.0603653911621183e-07,0.00026901110407294855,7027200,1.2582524953842278e-10,-1.0591071192930572e-07,0.0,976,0.013588355340903734,0.01353421557705761,6.269494506275805e-06,-inf,312,0.0,0.0,2.1897887484516416
3324.28,6.2826128457959625e-06,6.323219552871792e-06,1.4413036528505739e-09,-4.341373600085029e-08,0.0002600333050164753,7034400,-6.371335572076667e-11,-4.347745142776483e-08,0.0,977,0.01358607905952595,0.013536582751428739,6.216408258341109e-06,-inf,312,0.0,0.0,2.189791236043607
3324.28,8.055281504508702e-06,7.995822390830608e-06,2.4559585011281294e-09,-3.604888175962315e-08,0.0003374760033658287,7041600,3.3646758699566403e-10,-3.571241156220487e-08,0.0,978,0.0135821393730178,0.013536157046614716,8.165021892164141e-06,-478277492872.31586,312,0.0,0.0,2.189795594385692
3324.28,1.3966003065044268e-05,1.3592427514204945e-05,1.9390607922560567e-09,-2.915371920282136e-07,0.0003188397955975736,7048800,1.153917842850103e-10,-2.9142180241140583e-07,0.0,979,0.013576520997833796,0.013536447417754777,7.31023091428962e-06,-189234850519.36288,312,0.0,0.0,2.189801767093164
3324.28,1.5065429991502654e-05,1.4990157338266709e-05,2.6078776707851822e-09,-2.85071870749541e-07,0.0003708996038555946,7056000,-2.3731598293611733e-11,-2.850956026565369e-07,0.0,980,0.013574919260969093,0.013538718978594851,8.3250992691535e-06,-41718944901.49303,312,0.0,0.0,2.189803385430944
3324.6,1.8160852289925276e-05,1.8141870562734163e-05,1.903711153179954e-09,-3.1760757961500463e-07,0.00029760616500467795,7063200,-4.5212808993121707e-11,-3.176527918186035e-07,0.0,981,0.013571928599689196,0.013537733526148945,7.179946397895632e-06,-inf,312,0.0,0.0,2.1898062581360027
3324.6,1.4306049979345667e-05,1.4659982750710987e-05,1.906221057001349e-09,-2.1717074462238428e-07,0.0002877018922128564,7070400,9.687959620667347e-10,-2.1620194576992328e-07,0.0,982,0.013567940105155708,0.013537852417858256,6.945510341011933e-06,-inf,312,0.0,0.0,2.1898107380172225
3324.6,1.3448956337654073e-05,1.3348476782383875e-05,1.4211154645490589e-09,-2.734817558681251e-07,0.00024200521526557275,7077600,7.38572909692101e-10,-2.7274318590742677e-07,0.0,983,0.013575285217643436,0.013542302336208721,5.558165597688578e-06,-268756898009.26337,312,0.0,0.0,2.1898027567226417
3324.6,1.2974859928687824e-05,1.3694561198745618e-05,2.406437181406517e-09,-3.8624582311966473e-07,0.00038871731898834866,7084800,-2.51459321898453e-10,-3.8649727896384207e-07,0.0,984,0.013578435146846075,0.013541952385862787,8.534592674196804e-06,-110010042916.30577,312,0.0,0.0,2.189799224630235
3324.6,6.715257669356029e-06,6.687992106560373e-06,1.6930597028396637e-09,-3.373895556464014e-08,0.0003049805697839108,7092000,-4.153377207694769e-10,-3.415429221552039e-08,0.0,985,0.01358699099952848,0.013545455197636136,6.689377248408697e-06,-inf,312,0.0,0.0,2.189789766104764
3324.65,5.250741052388771e-06,5.338397392878109e-06,2.8316090883353877e-09,-5.3702403252607075e-08,0.0003898198161943757,7099200,3.04471779021727e-10,-5.339793258838541e-08,0.0,986,0.013586432186876813,0.013548896777389383,8.874676298872207e-06,-512210841355.2765,312,0.0,0.0,2.1897900398193846
3324.65,4.544424808815073e-06,4.32680991537077e-06,1.1919650301756871e-09,5.406984221994599e-08,0.00024127277701621155,7106400,1.0305280325792885e-10,5.417289958214323e-08,0.0,987,0.013582270852272847,0.013548570057739403,5.474692174716299e-06,-inf,312,0.0,0.0,2.1897943064870025
3324.65,8.364834464273566e-06,8.205670088769962e-06,1.4657080573488114e-09,-1.0386791177831304e-07,0.0002711490946612943,7113600,1.5500346415738728e-10,-1.0371290596780233e-07,0.0,988,0.01358134369034488,0.013550421455591702,6.2613607248067634e-06,-inf,312,0.0,0.0,2.1897953503504004
3324.65,1.263807723833731e-05,1.2294736281321678e-05,1.580961713889986e-09,-1.7627320230252107e-07,0.0002841025500684747,7120800,1.607616475326358e-10,-1.7611244176982552e-07,0.0,989,0.013577171621164159,0.01354856057593934,6.430176262473474e-06,-inf,312,0.0,0.0,2.189799595919866
3324.65,1.3865064013929989e-05,1.4182594731337499e-05,1.6541168912829868e-09,-2.390076974105482e-07,0.00030586965668621263,7128000,2.672286327863175e-10,-2.387404672009003e-07,0.0,990,0.013575143216833199,0.013548484127364917,6.985297939297226e-06,-inf,312,0.0,0.0,2.189801706189201
3324.65,1.118402065061211e-05,1.1635400686437996e-05,2.1086861578310095e-09,-1.641097051767911e-07,0.0003494411470487125,7135200,1.3578299666489793e-10,-1.6397391935219294e-07,0.0,991,0.013586409512338126,0.01355415286156275,8.122153993069203e-06,-inf,312,0.0,0.0,2.1897894290609963
3324.56,8.43066098353134e-06,8.43322312305876e-06,2.0251474196195042e-09,-3.284165401072956e-07,0.00033360621472137075,7142400,-1.0962610191618961e-10,-3.2852616550360477e-07,0.0,992,0.013588109765541813,0.013556431425838835,7.513121053326358e-06,-inf,312,0.0,0.0,2.1897872851576126
3324.56,1.1333321247586653e-05,1.157674666108917e-05,1.521825637649845e-09,-2.6169156441588716e-07,0.0002523445887596872,7149600,-1.4174539234755291e-10,-2.6183331025072747e-07,0.0,993,0.013592502923987844,0.013557273443411325,6.071614878754486e-06,-inf,312,0.0,0.0,2.189782566532256
3324.56,1.207615106711283e-05,1.1960266363914905e-05,1.7106186877233558e-09,-2.530273072781656e-07,0.00026025103320825963,7156800,-7.895690454088902e-11,-2.531062642171963e-07,0.0,994,0.013592591332160824,0.01355990569006218,5.971289631483403e-06,-inf,312,0.0,0.0,2.1897822797739943
3324.56,1.256466785929343e-05,1.239182544589579e-05,2.2727434177164075e-09,-2.475592174274819e-07,0.0003788107814743997,7164000,-3.4535233350780274e-10,-2.479045693424486e-07,0.0,995,0.013599710974820135,0.013560056214198648,8.738282928923137e-06,-9605432692.492708,312,0.0,0.0,2.1897746641862956
3324.56,1.3594718234356357e-05,1.365546944498795e-05,1.6717093544554316e-09,-3.1839208033184444e-07,0.00027765824103615465,7171200,1.727857856267519e-10,-3.182192969790985e-07,0.0,996,0.013603202478514206,0.013562263300046127,6.423068087136729e-06,-91073422860.68184,312,0.0,0.0,2.189770813776703
3324.6,1.3649498072416987e-05,1.3376351081487448e-05,3.075583794178345e-09,-1.4548287667469685e-07,0.00040027084826407285,7178400,-3.0173127864696197e-10,-1.4578460519341015e-07,0.0,997,0.01360991285836679,0.013567796250443078,9.35959616571731e-06,-48944085584.833694,312,0.0,0.0,2.189762875693185
3324.6,2.110289378095177e-05,2.0988580337339358e-05,1.4534963254243772e-09,-4.885229717484751e-07,0.00024667882491592285,7185600,3.092450262043506e-11,-4.884920451414268e-07,0.0,998,0.013608490250026561,0.013567433494399424,5.5931801459261945e-06,-inf,312,0.0,0.0,2.1897639047121875
3324.6,2.2217574388984456e-05,2.263331075482711e-05,1.4184618515661842e-09,-6.282136550872508e-07,0.00025675815440721065,7192800,2.0545150947812687e-10,-6.280082051582942e-07,0.0,999,0.013608288597685122,0.013569404339706083,5.961273011933872e-06,-inf,312,0.0,0.0,2.189764033366764
3324.6,1.9871132668057238e-05,2.0238287595968655e-05,1.4480000209155434e-09,-3.9246045637042775e-07,0.0002746443621601198,7200000,7.425920838570724e-11,-3.92386197128803e-07,0.0,1000,0.01361167660919289,0.013570892295686813,6.17142513181528e-06,-inf,312,0.0,0.0,2.189760266908262
3324.6,1.9619635288238766e-05,1.9115966206710606e-05,2.3619381191155865e-09,-4.869993165088026e-07,0.0003580764739815044,7207200,3.772039337883667e-11,-4.869615957094791e-07,0.0,1001,0.013614305114477044,0.013572938634999214,7.896414465372027e-06,-inf,312,0.0,0.0,2.1897571089911083
3324.6,2.1559163596542757e-05,2.165428105641579e-05,2.711226506742614e-09,-6.274226919872251e-07,0.0003574179859150003,7214400,4.0535336724323627e-10,-6.270173394877224e-07,0.0,1002,0.013615545961481061,0.013576951433520114,8.227811958020602e-06,-inf,312,0.0,0.0,2.1897557117730853
3324.62,1.9896868353881795e-05,1.967641305394822e-05,2.8227564798315454e-09,-3.917329789816847e-07,0.0003435256543221453,7221600,-6.782842485142946e-10,-3.9241126034877367e-07,0.0,1003,0.013610001630096026,0.013574074550197846,7.745269097522409e-06,-inf,312,0.0,0.0,2.189761766246043
3324.62,2.1710579200533076e-05,2.1821806604508923e-05,1.4605666170643487e-09,-5.60275068755522e-07,0.0002535123741927065,7228800,7.783339134376174e-11,-5.601972360451409e-07,0.0,1004,0.013603776614729422,0.01357219887028119,6.138814100640904e-06,-inf,312,0.0,0.0,2.1897685293397817
3324.62,1.940635955772556e-05,1.9546680451091403e-05,2.0214159512513123e-09,-4.1081942957871823e-07,0.0003096459666587255,7236000,1.0256391456396536e-09,-4.097937912949564e-07,0.0,1005,0.013603670086142505,0.013572314646767662,7.045781133329188e-06,-inf,312,0.0,0.0,2.1897683897094122
