frames,P01:episode_rewards,episode_length,PMM:episode_rewards,epoch_idx,explained_variance,policy_entropy,value_loss,grad_norm,advantage_norm,fps,P09:episode_rewards,policy_loss
5488000,0.0,680.57,71.39,686,0.6690960538387298,1.1411282956600188,0.02942301440052688,0.6462667516555392,1.964700649380684,208,270.70000000000016,-0.0015490854042582215
5496000,0.0,661.72,69.08,687,0.6819587570428848,0.9828655713796616,0.026641916362568737,0.5352838251848293,1.828801735639572,208,270.70000000000016,-0.004319421437685378
5504000,0.0,628.12,58.82,688,0.5901337939500809,1.0346084821224213,0.07159871066920459,0.8904864709694885,2.8151381742954253,208,250.0,-0.0200542975859571
5512000,0.0,624.03,52.16,689,0.7402455741167069,0.9937202322483063,0.06462563572451473,0.9579482339985429,2.6817526990175247,208,214.70000000000005,-0.02274428909528069
5520000,0.0,619.07,48.46,690,0.7283200705051422,1.0070488196611405,0.06856870024930686,0.9057539193662747,2.7750046372413637,207,164.40000000000015,-0.01055659424571786
5528000,0.0,617.99,48.73,691,0.7325837624073028,0.9872164088487625,0.15309628328308464,1.4270088335443856,4.013536162376404,208,163.5000000000001,-0.03105470874987077
5536000,0.0,629.7,48.87,692,0.6641944444179535,0.9932699620723724,0.0815215906733647,1.202627477449867,2.9105141341686247,208,167.20000000000016,-0.025181595491594634
5544000,0.0,637.6,50.66,693,0.7872901773452758,0.968260162472725,0.07557386922650039,1.193088119553135,2.938305242061615,208,187.50000000000006,-0.007457515701826196
5552000,0.0,683.8,58.42,694,0.7215542298555374,0.9641032761335373,0.13229744629003107,1.5412331343076366,3.9442636513710023,208,194.2000000000001,-0.0540710810944438
5560000,0.0,829.54,74.01,695,0.5218244057893753,0.9203101497888565,0.10189054715447128,1.5704839104180295,3.561151043176651,208,221.70000000000005,-0.03653840678307461
5568000,0.0,844.18,74.44,696,0.6625581467151642,0.9840504539012909,0.032067928346805274,0.6329576200567302,1.9577124011516571,208,221.70000000000005,-0.007313833311782219
5576000,0.0,903.96,78.49,697,0.7065410888195038,0.9687485158443451,0.07593104388564825,1.0128600386029591,2.827973337173462,208,221.70000000000005,-0.021404966266563862
5584000,0.0,984.61,87.98,698,0.8262458771467209,0.9538341999053955,0.08592288123443723,1.1662993036948115,3.1280533194541933,207,221.70000000000005,-0.01469421604531817
5592000,0.0,1024.71,94.87,699,0.8268123972415924,0.9212800133228302,0.06828249529935419,1.0024144998197881,2.893689260482788,208,247.30000000000004,-0.009906775018898771
5600000,1.0,1063.05,103.26,700,0.8331437051296234,0.8839507430791855,0.1410777556244284,1.828371806632882,4.1338907086849215,207,255.10000000000002,-0.02756814411477535
5608000,2.0,1171.44,120.35,701,0.8547375166416168,0.8971678960323334,0.13345540717244148,1.6161315122460647,4.1518726372718815,207,287.9000000000001,-0.019986506407149135
5616000,2.9000000000000004,1254.5,136.62,702,0.816324629187584,0.9682148605585098,0.11098500256426633,1.6117176458567777,3.6913573324680327,207,319.20000000000016,-0.019359357618377544
5624000,8.500000000000002,1283.51,142.7,703,0.8115697759389877,0.9226765513420105,0.08676138599403202,1.1274754542529726,3.21370050907135,207,330.5,-0.006609452142583905
5632000,10.300000000000002,1320.54,152.34,704,0.7338238042593003,0.9450802093744278,0.21420954382047058,2.2236488091916726,4.917326599359512,207,337.0,-0.026248012353898956
5640000,10.300000000000002,1342.14,162.94,705,0.8124307245016098,0.8828151512145996,0.12345238057896495,1.7997253436237282,3.8838539361953734,207,347.0,-0.018148906989954413
5648000,10.300000000000002,1374.56,173.52,706,0.8024082070589066,0.9053854292631149,0.1552233446482569,1.7210867584616774,4.159924560785294,207,353.6,-0.03976834649220109
5656000,10.300000000000002,1376.11,178.26,707,0.8187390011548996,0.8774228131771088,0.11398115850985051,1.3526787288517503,3.711732612848282,207,359.40000000000003,-0.017365352752967737
5664000,10.300000000000002,1382.58,180.89,708,0.8560722827911377,0.9344031226634979,0.0756697133835405,1.0614993511467383,3.0602591037750244,207,359.40000000000003,-0.0098534547133022
5672000,10.300000000000002,1389.76,181.68,709,0.839456883072853,0.915642711520195,0.13273580046370625,1.7139520714627055,4.14711168885231,207,359.40000000000003,-0.01578611637629365
5680000,10.300000000000002,1404.07,188.65,710,0.8903814786672593,0.8747786927223206,0.12549066372215748,1.8155860791520668,3.9035582840442657,207,369.0,-0.0167774030075816
5688000,10.300000000000002,1410.66,188.3,711,0.8381272262334823,0.8936268007755279,0.12113265732303262,1.5690169194347114,3.9428391075134277,207,369.2,-0.02318369977059774
5696000,10.300000000000002,1409.22,190.09,712,0.8396106660366058,0.8967014843225479,0.09886304274201393,1.2881098893351115,3.415142421722412,207,369.2,-0.01723337405011989
5704000,12.8,1449.63,200.65,713,0.8229301786422729,0.943779119849205,0.10009690503124148,1.624681551755943,3.428938100337982,207,369.2,-0.011106170275015757
5712000,12.8,1456.91,201.09,714,0.8060809826850891,0.9981158649921418,0.0801138458121568,1.4229604094128776,3.009141486287117,207,369.2,-0.004825903379241936
5720000,49.9,1540.42,214.89,715,0.785693702697754,0.9492670500278473,0.12493264841847122,1.5706890431738822,3.75218953371048,207,369.2,-0.03680583942041267
5728000,68.8,1617.14,224.84,716,0.86038645029068,0.9691811460256576,0.08765673507004976,1.3570080266164626,3.236778930425644,207,369.2,-0.010670865456049797
5736000,92.7,1660.18,231.95,717,0.7700060892105103,0.9707690614461899,0.05859717804938555,0.939080765207844,2.534202193021774,207,369.2,-0.022025637879560234
5744000,105.5,1675.52,235.49,718,0.8159540945291519,0.9692545396089554,0.07744961072690786,1.172305268998438,2.8802164071798324,207,369.2,-0.027959577184519732
5752000,108.9,1704.53,241.02,719,0.7654130750894547,0.9895171850919724,0.09292447418905794,1.2608553677141385,3.3779702734947206,207,369.2,-0.02377038884558715
5760000,111.7,1710.11,241.8,720,0.8197442239522934,0.9778129917383194,0.07906019781716168,1.0261671007023399,2.9458398962020875,207,369.2,-0.013382531930401455
5768000,111.7,1713.06,239.83,721,0.8005236250162124,0.9523744183778763,0.0786948574334383,1.1281399933464586,3.0572288858890535,207,369.2,-0.01805423928919481
5776000,108.2,1699.05,233.56,722,0.7336041873693466,0.9808432847261429,0.09937311705201864,1.2795834868979503,3.3333033990859984,207,369.0,-0.021513760782399912
5784000,108.2,1697.87,232.11,723,0.8818560910224914,0.9736260050535201,0.08613102585077285,1.272322970246129,3.361426446437836,207,363.6000000000001,-0.010657013829913922
5792000,99.0,1702.98,230.6,724,0.8264694774150848,0.9791732448339462,0.07844548895023763,1.1178535879296947,3.099551248550415,207,365.40000000000003,-0.010040904311463237
5800000,99.0,1705.38,226.74,725,0.7765306156873703,0.9822617042064666,0.17051306053064763,2.1069710995918842,4.394642938375473,207,362.3,-0.05549748378398363
5808000,82.9,1674.41,220.94,726,0.7825468021631241,0.9999163293838501,0.09037033748812974,1.3654201588999784,3.270569174289703,207,360.20000000000005,-0.02472431015732582
5816000,82.0,1662.13,217.47,727,0.7854444020986557,0.9864720243215561,0.08168171349912882,1.173450454568341,3.105087492465973,207,358.20000000000005,-0.025805826507858
5824000,80.5,1649.68,210.07,728,0.8605273908376694,0.9293901497125625,0.11926811858080327,1.5565603402135428,3.5740386307239533,207,345.4000000000001,-0.01689924435224384
5832000,80.5,1633.51,208.56,729,0.8323691976070404,0.9531760382652282,0.13313329979777336,1.6783591606780621,3.8811067473888397,207,340.40000000000003,-0.023747569812112488
5840000,80.5,1631.08,207.76,730,0.8345217204093933,1.0074949669837951,0.06439491007477045,0.9322134518705859,2.683334622383118,207,340.40000000000003,-0.021336212750757113
5848000,71.9,1624.55,205.01,731,0.8515867412090301,0.952300409078598,0.11534693660214543,1.5092347730903979,3.755090560913086,207,340.40000000000003,-0.021385380110586993
5856000,71.9,1630.48,208.69,732,0.7455441206693649,0.9787612646818161,0.13866071606986224,1.5952316108396685,4.1140529465675355,207,344.0,-0.03618708993468317
5864000,71.9,1634.55,210.46,733,0.8204410630464554,0.9695062530040741,0.12316082384437323,1.5974249729810766,3.4346898329257964,207,344.1,-0.016518836743198335
5872000,75.60000000000001,1625.74,206.67,734,0.8118291127681733,0.9685406452417373,0.16446437277831139,1.9702650640153936,3.9895803427696226,207,344.0,-0.024329821447136055
5880000,75.60000000000001,1627.05,207.55,735,0.8863872146606445,0.9361367559432984,0.10182136970572174,1.3865383399044005,3.303044672012329,207,344.0,-0.022320408520754426
5888000,75.50000000000001,1620.73,210.05,736,0.7156524652242661,0.9396643064916134,0.13482285857200624,1.7717034567534375,4.103951027393341,207,344.1,-0.027440493997073646
5896000,0.0,1126.14,141.16,737,0.48233962178230283,1.1947894433140755,0.02434960026759654,0.6920310602427504,1.834305220246315,207,335.40000000000003,-0.000940323019749485
5904000,0.0,1049.65,125.71,738,0.7094732093811035,1.045493677854538,0.02653067620936781,0.5764639668453606,1.905508772134781,207,324.2000000000001,-0.0019220572721678764
5912000,0.0,1045.68,125.04,739,0.7139827936887742,1.013671361207962,0.052791702826507386,0.8235841377402427,2.3980938678979875,207,324.2000000000001,-0.014798224581754766
5920000,0.0,1034.08,120.33,740,0.7767904913425445,0.9929213041067123,0.061813926035538314,0.8011603001654121,2.68643146276474,207,304.3,-0.007366677160171094
5928000,0.0,1035.55,118.09,741,0.7449618422985077,1.0447626042366027,0.07522149900905788,0.9872191074616494,2.9829364478588105,207,303.40000000000003,-0.036815912920283154
5936000,0.0,1035.32,115.31,742,0.6781041771173477,1.0207578098773957,0.08119490442331881,1.0440643256478799,2.973322674036026,207,297.1,-0.019992128112207866
5944000,0.0,1021.39,110.31,743,0.6939919602870941,0.9709740817546845,0.09518126474227756,1.1851827265948776,3.317718378305435,207,281.0,-0.029310064709279687
5952000,0.0,685.73,47.39,744,0.577314966917038,1.001147548556328,0.060295211453922096,1.1353531511923871,2.6188811832666397,207,155.50000000000006,-0.043000439684838056
5960000,0.0,649.12,45.53,745,0.8817900604009629,1.1016294306516647,0.01213322632946074,0.38505691125834673,1.333343307375908,207,155.50000000000006,-0.004371832659016945
5968000,0.0,480.25,30.7,746,0.7062705862522125,1.150946477651596,0.03440424381755292,0.6864200338039056,2.071636952161789,207,123.60000000000014,-0.002232873444445431
5976000,0.0,468.18,27.83,747,0.6897577315568924,1.0339876210689545,0.0321171449823305,0.5779896553871408,1.969723448753357,207,120.20000000000002,-0.0008699182083364576
5984000,0.0,455.96,22.82,748,0.7413711893558502,0.993338395357132,0.07368705432862044,0.9058735360809459,2.833950344324112,207,88.0,-0.02619467040291056
5992000,0.0,463.35,23.8,749,0.7174948245286942,1.01944597363472,0.06666452642995864,0.9425199531492404,2.7535180389881133,207,88.0,-0.020107860313146375
6000000,0.0,469.03,27.17,750,0.7879329681396484,1.0179272466897964,0.10720379189588129,1.5861764476096563,3.6245840215682983,207,88.60000000000005,-0.022016864882607477
6008000,0.0,515.92,38.09,751,0.8206903606653213,0.964594053030014,0.11098751592449844,1.3429581183971562,3.555773423910141,207,128.5000000000001,-0.0168263232317986
6016000,0.0,583.16,50.65,752,0.7375948655605317,0.9774669003486633,0.11835479908622801,1.5706439689589085,3.6900697028636933,207,200.10000000000025,-0.027123361626872792
6024000,0.0,632.14,58.02,753,0.7941007590293885,1.0185156321525575,0.06841599080245941,1.279488803993066,2.8088236796855925,207,237.3,-0.016621842402628317
6032000,0.0,703.68,65.64,754,0.7662061333656311,1.0171517091989517,0.07319040592294186,1.0847815690364404,2.885435274839401,207,240.20000000000002,-0.028026935644447803
6040000,0.0,785.26,74.94,755,0.8406319177150726,0.9808893263339996,0.08681072762235999,1.1378790099565816,2.9332951390743256,207,243.70000000000016,-0.027772492265212348
6048000,0.0,857.52,86.0,756,0.7755218321084976,0.9915873134136199,0.12669129829853773,1.396578452871372,3.5421199655532836,207,260.70000000000005,-0.018969424051392708
6056000,0.0,885.84,89.16,757,0.7713432687520981,0.9921861559152603,0.07138454082421958,0.9279103690415211,2.9355750632286073,207,260.70000000000005,-0.013225725138327107
6064000,0.0,972.21,100.79,758,0.7906592953205108,0.9605136501789093,0.12354001775383949,1.4421252244142917,3.8201943361759185,207,267.6000000000001,-0.01621057552867569
6072000,0.0,1061.92,115.7,759,0.8558550351858139,0.9789887326955795,0.09610943863168359,1.4965068697352093,3.4061255836486817,207,288.50000000000006,-0.020809888306539504
6080000,0.0,1134.16,125.96,760,0.7975888681411744,0.9544761025905609,0.09046443964354695,1.239352756453235,3.1741855537891386,207,293.1,-0.021273016553604977
6088000,0.0,1175.76,132.86,761,0.8247758376598359,0.9460592967271805,0.09035816933494062,1.0646622632313048,3.096393002271652,206,294.1,-0.018495437487144953
6096000,2.0,1272.19,146.95,762,0.8015426844358444,0.9724265176057816,0.1022444112226367,1.405065022143115,3.5136087703704835,206,298.5,-0.0118748469511047
6104000,2.0,1325.25,155.49,763,0.8382398879528046,0.9726964694261551,0.07421998543664814,1.1045740061276437,3.0643991661071777,206,305.1000000000001,-0.0176057644339744
6112000,2.0,1367.46,162.08,764,0.7886454206705094,0.9554764020442963,0.09273332315962762,1.2308539968308159,3.2463141763210297,206,315.40000000000003,-0.01886630699154921
6120000,44.2,1510.31,182.39,765,0.812498414516449,0.9521815556287766,0.11906024454161525,1.507221073009142,3.743760447502136,206,319.40000000000003,-0.032951434978749604
6128000,58.800000000000004,1552.39,188.3,766,0.8565478056669236,0.9841947370767593,0.0483195233438164,0.8805572379755472,2.4192489731311797,206,323.20000000000005,-0.008146419270779005
6136000,73.4,1622.44,200.42,767,0.7879071992635727,1.0123007482290267,0.12703165940009056,1.6288766928194869,3.8288009536266325,206,326.2000000000001,-0.03884363100863993
6144000,79.8,1640.54,203.43,768,0.8267081224918366,1.032797219157219,0.07975774021819233,1.1332920118169054,3.032627807855606,206,326.2000000000001,-0.018387317890301347
6152000,79.6,1661.5,211.09,769,0.776131096482277,1.0077798402309417,0.09831379831768572,1.2248931950556798,3.3682751983404158,206,344.1,-0.03551733715110458
6160000,79.6,1659.22,210.67,770,0.7606589794158936,1.0134387916326524,0.08987382520921529,1.2354598060492146,3.0533587658405303,206,344.1,-0.018377874029101803
6168000,83.6,1677.06,213.99,771,0.7999463498592376,0.9889848810434342,0.12774232084862888,1.5154531642766131,4.044353210926056,206,337.70000000000005,-0.028473831197916296
6176000,79.6,1677.77,213.81,772,0.8570085769891739,1.0095994126796723,0.0754060696437955,1.2008598036663687,2.982198594212532,206,341.3,-0.015272878885371028
6184000,75.80000000000001,1671.51,211.95,773,0.7784286338090897,0.9550380969047546,0.10147086502052843,1.2691735774835697,3.499622495174408,206,337.40000000000003,-0.01920991538092494
6192000,73.89999999999999,1679.69,213.3,774,0.8254314053058625,0.9643398344516754,0.16737756924703717,1.7260431000360401,4.430648461580277,206,341.3,-0.03939641060933354
6200000,72.80000000000001,1683.19,218.47,775,0.8364650380611419,0.9736946088075638,0.10387301581911743,1.2151037013484305,3.577109853029251,206,351.30000000000007,-0.015518995553429704
6208000,73.89999999999999,1695.39,224.54,776,0.8058616125583649,1.0011479777097703,0.08675478475634009,1.2657548038438313,3.11128652215004,206,354.0,-0.01969038540191832
6216000,70.60000000000001,1686.93,223.45,777,0.7755310213565827,0.991624162197113,0.11308276337571442,1.6332409179441618,3.6658185219764707,206,354.0,-0.030857094326493098
6224000,70.60000000000001,1686.19,224.15,778,0.7989753520488739,0.970228779911995,0.08686423385050147,1.232190597561589,3.077667419910431,206,354.0,-0.02467436760362034
6232000,70.60000000000001,1691.46,224.75,779,0.8478653824329376,0.9629097521305084,0.129883238542825,1.642162920889837,3.863539252281189,206,354.4,-0.014873943569837138
6240000,70.60000000000001,1676.66,223.36,780,0.7846919322013854,0.9851799219846725,0.14808040276169776,1.6314829047368238,4.260746667385101,207,360.1,-0.029296601716196163
6248000,70.60000000000001,1681.23,226.35,781,0.8169588923454285,1.0303793329000472,0.08640631774906068,1.0866353788751786,3.085090411901474,206,363.1,-0.02254656151038944
6256000,66.7,1681.14,226.38,782,0.8352764052152634,1.0298458033800124,0.11549837221391498,1.4216716636644953,3.589273122549057,206,363.1,-0.027634572818642483
6264000,70.60000000000001,1680.47,226.49,783,0.8106759303808212,1.0061922764778137,0.1431935432832688,1.4368133000739771,4.096106812953949,206,363.1,-0.025729165399970954
6272000,70.60000000000001,1679.36,228.57,784,0.8394776177406311,1.0061156123876571,0.13671029260382056,1.437162153073779,3.983725599050522,206,364.40000000000003,-0.031413125050021334
6280000,70.60000000000001,1672.51,228.48,785,0.8084975945949554,0.9935303962230683,0.09679005874320865,1.2438599448443244,3.367120270729065,206,364.40000000000003,-0.014962236052670051
6288000,70.60000000000001,1669.23,228.02,786,0.829816946387291,0.9955638468265533,0.10120541269890965,1.275443684829809,3.4528254795074464,206,367.1,-0.028373867406626233
6296000,70.60000000000001,1671.58,229.71,787,0.8316141313314438,0.9540784537792206,0.08745293338783085,1.1800881638907312,3.296413359642029,206,368.1,0.004813305010320619
6304000,70.60000000000001,1689.47,234.9,788,0.8266424387693405,0.9091476649045944,0.11107373932376503,1.4986595409632943,3.7385526871681214,206,373.3,-0.025210323156788946
6312000,72.80000000000001,1708.15,243.49,789,0.8296517980098724,0.9185567045211792,0.10646631106734276,1.2501860383670944,3.537958142757416,206,376.1,-0.01651268652320141
6320000,73.0,1718.51,246.46,790,0.8270778048038483,0.9745301538705826,0.07314205045811832,1.1974540267667404,2.7977619099617006,206,377.0,-0.029219903880148196
6328000,73.0,1709.73,242.98,791,0.7997780686616898,0.9624821919202805,0.10357844933867455,1.3291936064940026,3.4434682333469393,206,376.1,-0.013310426703537815
6336000,72.80000000000001,1717.11,244.27,792,0.8348885929584503,0.9452540403604508,0.14629095559939742,1.544757950047877,4.044420523643494,206,376.1,-0.026231134466361255
6344000,72.80000000000001,1732.84,249.25,793,0.8553902715444565,0.9974942660331726,0.07180483954492957,1.0114259447172664,2.854555844068527,206,377.5,-0.013552315399647342
6352000,82.0,1738.95,250.59,794,0.8130265372991562,0.9526920366287231,0.09800011085346341,1.1348873534246608,3.247056664824486,206,377.5,-0.018253977097047028
6360000,82.0,1734.78,251.29,795,0.8212434232234955,0.9595010852813721,0.1759499390795827,2.054304226291238,4.480609138011932,206,377.5,-0.024711238767486064
6368000,98.4,1748.63,257.28,796,0.7586036390066146,0.9452211672067642,0.18022774950601161,2.2338730673979112,4.795958180427551,206,377.1,-0.039571127207018435
6376000,98.4,1757.03,258.44,797,0.8429020529985428,0.9794468706846238,0.055328809679485856,0.7675695011258844,2.47604638338089,206,378.4,-0.009460871139890515
6384000,98.4,1750.41,254.57,798,0.718821764588356,1.0085855501890182,0.0874506151303649,1.06686389353642,3.2157491409778594,206,378.4,-0.020497428635135293
6392000,111.9,1759.22,260.43,799,0.8657987004518509,0.8868061292171479,0.2301141635235399,2.49702306315971,5.220180425643921,206,382.20000000000005,-0.018330147365632002
6400000,121.3,1760.17,264.05,800,0.8458865833282471,0.8784806382656097,0.12511323208920658,1.466683644347589,3.8488405346870422,206,382.20000000000005,-0.014488915846450255
6408000,122.9,1785.07,270.48,801,0.840739329457283,0.933926351070404,0.1046819298993796,1.32840276701454,3.5691158616542817,206,384.0,-0.02441542441287311
6416000,114.7,1760.0,264.05,802,0.8122946882247924,0.9192706018686294,0.11487819243222475,1.807605285791224,3.6647541296482085,206,382.20000000000005,-0.026575074547436087
6424000,114.7,1766.25,264.51,803,0.8470977300405502,0.9502896040678024,0.07806145924143493,0.9995924097454754,2.9840327763557433,206,382.30000000000007,-0.011384167021606117
6432000,122.2,1778.17,270.02,804,0.8850825774669647,0.9127341711521149,0.09642664479091763,1.2935493685531259,3.3807022762298584,206,384.1,-0.009835917142336257
6440000,122.2,1779.34,270.65,805,0.8406127595901489,0.9194415408372879,0.15399092550389468,1.6550309864510873,4.181394143104553,206,384.1,-0.01600804059067741
6448000,122.2,1792.77,271.94,806,0.8298561215400696,0.9564349466562271,0.16571561481803657,1.795986307869615,4.412893861532211,206,385.0,-0.013768644441151992
6456000,124.8,1809.85,278.64,807,0.819810534119606,0.9748721492290496,0.08737203901633621,1.1819539562061743,3.163787066936493,206,385.1,-0.02508035886462494
6464000,126.8,1807.75,279.65,808,0.8355493301153183,0.9845087242126465,0.1490021323412657,2.137347016975933,4.065556108951569,206,385.1,-0.019573409231379627
6472000,126.6,1799.41,274.14,809,0.823640592098236,0.9551344168186188,0.12262933529913425,1.9432299620433922,3.8497843658924102,206,385.1,-0.03748736215376994
6480000,114.7,1768.69,266.47,810,0.8284332066774368,0.9985930103063584,0.06272337472997606,0.8658748484405402,2.589679423570633,206,385.0,-0.004438328280230053
6488000,59.6,1673.72,249.25,811,0.7333825999498367,1.0131474322080611,0.12871986825019122,1.7948662963710103,3.9476701390743254,206,384.1,-0.03361252968083136
6496000,5.0,1473.61,207.13,812,0.6250150430202485,1.097493404150009,0.03500424101948738,0.7926131923370618,2.1697512245178223,206,376.40000000000003,-0.0020303369892644696
6504000,5.0,1454.5,202.74,813,0.7234568059444427,0.9885931515693664,0.03057403039187193,0.6569950909075893,1.9968501150608062,206,376.40000000000003,-0.0028071364969946442
6512000,5.0,1442.67,196.71,814,0.8289982956647873,0.901419551372528,0.08195754196494817,1.0733497825393032,2.867795864343643,206,376.40000000000003,-0.020212091795838206
6520000,5.0,1420.45,193.33,815,0.8217731982469558,0.8968675607442855,0.18738554052077233,2.1703379152938123,4.762948220968246,206,369.2,-0.031258646227361166
6528000,5.0,1448.44,198.43,816,0.7768295872211456,0.9783486944437026,0.07132782497443259,1.1529312844706872,2.970636948347092,206,369.2,-0.027067021335824393
6536000,5.0,1448.44,198.43,817,0.8593158721923828,0.9215020328760147,0.07090788448229432,1.0455437973865935,2.7247344064712524,206,369.2,-0.009702526904147817
6544000,5.0,1446.62,194.83,818,0.8319554138183594,0.9413899397850036,0.13020071752369403,1.6163967721360413,3.9628820204734803,206,369.2,-0.025192585415788928
6552000,5.0,1434.16,195.11,819,0.8467636805772781,0.9596689862012863,0.14402866571210324,1.7852758933124067,4.218721573352814,206,369.2,-0.004582967306487262
6560000,5.0,1476.51,203.88,820,0.8490768790245056,1.0092619401216507,0.10584636905230582,1.403586042145953,3.4262253403663636,206,371.70000000000005,-0.024489990817382932
6568000,5.0,1480.27,205.48,821,0.8433404099941254,1.0163871818780899,0.06602542163804173,0.877555105524133,2.7610488605499266,206,371.70000000000005,-0.02163640717975795
6576000,5.0,1449.72,195.83,822,0.8577954912185669,0.986640276312828,0.09224632287397981,1.2761802395506654,3.3094457244873046,206,364.50000000000006,-0.02054812988761114
6584000,5.0,1445.3,191.14,823,0.8852511787414551,0.9837920892238617,0.1104609253257513,1.3244895429641277,3.3476259052753448,206,364.50000000000006,-0.01662937325658277
6592000,5.0,1444.89,190.08,824,0.815584459900856,0.9806296098232269,0.08697650629095734,1.1178015583706642,3.2389601135253905,206,362.09999999999997,-0.024145343552809208
6600000,5.0,1443.4,190.57,825,0.8201598799228669,0.9511773896217346,0.13202423275448383,1.6985937986828263,3.8788635933399203,206,362.09999999999997,-0.019394142149831168
6608000,5.0,1446.79,191.62,826,0.8519152253866196,0.9431204652786255,0.11019250761717558,1.4710160048058107,3.6158558428287506,206,362.09999999999997,-0.025333762930822557
6616000,5.0,1451.2,191.18,827,0.8958628249168396,0.9484402078390122,0.06937280762940645,1.0776799308657712,2.8703013932704926,206,361.1,-0.013425000280949461
6624000,5.0,1467.9,198.08,828,0.8582009768486023,0.940728695988655,0.13409911578521133,1.5075851377998069,3.8723609852790832,206,362.09999999999997,-0.02641704586916603
6632000,5.0,1476.13,203.27,829,0.9002239173650741,0.9423952454328537,0.08040980467572809,1.3721686917125029,3.022823156118393,206,362.09999999999997,-0.01864339436404407
6640000,5.0,1512.19,206.7,830,0.8266459041833878,0.9812751233577728,0.10455567922443151,1.5339302126000067,3.5521993923187254,206,362.09999999999997,-0.016231830802280457
6648000,17.000000000000004,1576.46,219.41,831,0.8926300251483917,0.9314854925870896,0.10914152901619673,1.2959888479638073,3.614650444984436,206,363.1,-0.006036324070300907
6656000,17.000000000000004,1584.27,222.18,832,0.9113179516792297,0.9209061145782471,0.1136200756393373,1.4369041042086546,3.784982763528824,206,364.1,-0.019044262305251324
6664000,50.300000000000004,1660.86,239.55,833,0.8652585697174072,0.9626422595977783,0.11069187309592962,1.350809808115927,3.575414733886719,206,365.3,-0.022973948168219068
6672000,69.7,1702.41,246.54,834,0.8378792917728424,0.9348131054639817,0.10498346506617963,1.301872002537356,3.4977956879138947,206,365.3,-0.028340399137232453
6680000,86.2,1769.01,256.35,835,0.8774969774484634,0.9349204397201538,0.11122100486420095,1.2531568825493788,3.6909705913066864,206,368.3,-0.015850246487025287
6688000,97.3,1793.72,266.37,836,0.8629174250364303,0.9360839486122131,0.1229981297440827,1.3110797144000241,3.69580695271492,206,371.70000000000005,-0.020655726159457117
6696000,105.4,1821.03,272.77,837,0.8183474171161652,0.9579486274719238,0.15911793341860175,1.9093079081504345,4.172106393575668,206,371.70000000000005,-0.01932079673104454
6704000,105.4,1805.86,268.97,838,0.8560095423460007,0.9464157658815384,0.09458277955651283,1.2838321256693483,3.255735481977463,206,371.0,-0.018367598771510528
6712000,99.89999999999999,1797.13,267.5,839,0.826897200345993,0.9552363121509552,0.10637683707755059,1.1775421765233332,3.5984663301706314,206,371.0,-0.02158253185451031
6720000,98.9,1807.25,268.27,840,0.8291089969873429,0.9661505419015884,0.08204097575508058,1.2008467333730852,3.2697271239757537,206,371.70000000000005,-0.02098579283861909
6728000,96.4,1790.32,261.38,841,0.863077136874199,0.9654770356416702,0.08227721765637398,1.0549146738057231,3.0317567873001097,206,371.0,-0.016940188513835892
6736000,96.4,1773.3,260.32,842,0.8813138049840927,0.9532215994596481,0.15542427279055118,1.79597833617885,4.324089955091477,206,371.30000000000007,-0.029837498890701683
6744000,96.4,1763.39,258.12,843,0.8575593793392181,0.9672505617141723,0.11568029830232263,1.2515181136193494,3.6069754552841187,206,371.30000000000007,-0.025282484438212124
6752000,96.4,1770.86,262.47,844,0.8626787227392196,0.9495534443855286,0.13509217724204065,1.4909521795169127,3.9896812582015992,206,372.20000000000005,-0.029812452946207487
6760000,96.4,1769.76,264.19,845,0.8746451938152313,0.9158360594511032,0.11616877842694522,1.2205048760552215,3.484454706907272,206,372.20000000000005,-0.01342756711121183
6768000,96.4,1754.01,262.9,846,0.8985070103406906,0.8936169230937958,0.13595188626088203,1.4837750802121445,3.767604979276657,206,372.20000000000005,-0.021622363300120923
6776000,98.8,1759.35,264.64,847,0.8731233584880829,0.9672844499349594,0.11791049674153328,1.8313196913648073,3.866962730884552,206,372.20000000000005,-0.01749840722652152
6784000,96.00000000000001,1761.9,265.48,848,0.8533003586530685,0.9671135544776917,0.07089857378974557,0.8957894854060274,2.9206149876117706,206,374.4000000000001,-0.01149934814311564
6792000,96.00000000000001,1751.59,263.48,849,0.8892303544282913,0.9352755743265152,0.1661240328103304,1.640274427599132,4.277634874582291,206,372.20000000000005,-0.019089419016381726
6800000,98.8,1769.83,266.9,850,0.880531280040741,0.9628193032741547,0.12384735041297973,1.5634218806496134,3.8592960333824156,206,374.4000000000001,-0.02093221496150363
6808000,98.8,1767.39,269.41,851,0.8555965203046799,0.9727914965152741,0.11067041818052531,1.4185801467405614,3.7126438200473784,206,374.4000000000001,-0.023158764764666558
6816000,98.8,1763.79,270.36,852,0.8593164104223251,0.9160325962305069,0.0808900920394808,1.3382143287943145,3.080511852502823,206,374.4000000000001,0.0006150565389543772
6824000,99.0,1780.85,272.83,853,0.8828045988082885,0.8892615288496017,0.15940311525017023,1.71255110756592,4.460899627208709,206,378.4,-0.02338418981526047
6832000,122.4,1790.03,277.69,854,0.8328521817922592,0.9670666521787643,0.0779589399881661,0.9423251592397657,3.0764779317379,205,384.1,-0.015957370324758812
