fps,grad_norm,episode_length,explained_variance,policy_loss,P09:episode_rewards,PMM:episode_rewards,P01:episode_rewards,advantage_norm,frames,value_loss,epoch_idx,policy_entropy
272,0.09039592458588083,179.07,0.35161399900913237,-7.895976479630917e-05,3.0,1.32,0.0,0.5594987179338932,2856000,0.0029698583991557823,357,1.38399285197258
272,0.07376927481400235,179.68,0.7952113497257233,0.0002871007220528554,3.1000000000000085,1.29,0.0,0.48102843850851057,2864000,0.002016666046329192,358,1.3847996938228606
272,0.08516944059459643,188.26,0.7260971707105637,-6.740731216268614e-05,4.0,1.44,0.0,0.5025343794375658,2872000,0.0023358690950408345,359,1.3849187433719634
272,0.07022737728136767,182.64,0.550538929104805,0.0002163265211856924,4.0,1.33,0.0,0.4470695324987173,2880000,0.0018577722959889798,360,1.3849065756797792
272,0.08782173192519853,177.81,0.6948643845319747,-0.00104156527959276,3.0,1.26,0.0,0.5018124903738499,2888000,0.00236636618457851,361,1.3844456255435944
272,0.06112140285089665,182.15,0.36596853971481325,0.0005575931514613331,3.0,1.36,0.0,0.40569910578429697,2896000,0.0015521616678597638,362,1.3851769411563872
272,0.05587688826046688,175.43,0.8074284714460372,-0.00099950738978805,3.0,1.19,0.0,0.3829204194247723,2904000,0.0014464448341823298,363,1.3852070546150208
272,0.10243179157748035,183.37,0.5069579410552979,0.0007992882718099281,4.0,1.42,0.0,0.6018873297423124,2912000,0.0033615908410865813,364,1.3835988306999207
272,0.06684469194866823,181.96,0.505712348818779,-7.686658529564738e-05,3.1000000000000085,1.39,0.0,0.4280412566661835,2920000,0.0016568266243848484,365,1.3837885773181915
272,0.0718774168917578,170.37,0.48202758193016054,-0.00015005024091806261,3.0,1.06,0.0,0.46640993051230906,2928000,0.0019375344685977325,366,1.3847859334945678
272,0.07720069746868316,180.01,0.6809067386388779,0.00037326533296436535,3.0,1.26,0.0,0.48900135517120363,2936000,0.002329738123517018,367,1.3833689165115357
272,0.0825772282633916,182.12,0.6494611585140229,-0.00034002501131908503,3.0,1.32,0.0,0.5472605881094933,2944000,0.002649035407230258,368,1.3846766328811646
272,0.07979900010514328,193.87,0.5675273406505584,0.0002550704649183899,4.1000000000000085,1.68,0.0,0.518251973837614,2952000,0.002349943152657943,369,1.385351643562317
272,0.07484263483645366,181.82,0.534765949845314,0.00036725363814184677,3.1000000000000085,1.45,0.0,0.46618268594145773,2960000,0.0018667094362172065,370,1.3853516590595245
272,0.09974304607860772,184.62,0.25262049853801727,-0.00031969632749678567,3.0,1.51,0.0,0.5824819782376289,2968000,0.002995854832988698,371,1.3841144275665282
272,0.07739603840622411,190.34,0.3174649453163147,0.00012508744290244068,4.0,1.6,0.0,0.5096469213068485,2976000,0.0024981553146790248,372,1.3844885003566743
272,0.06539915455356891,176.2,0.23488695681095123,-4.3919360905420035e-05,3.0,1.22,0.0,0.4152350074052811,2984000,0.0016336556041642324,373,1.3848346149921418
272,0.08315043817711883,174.16,0.6628477299213409,-0.00011903146383701824,3.0,1.18,0.0,0.5222438032925129,2992000,0.002504444289515959,374,1.3842265367507935
272,0.06443076619642822,184.52,0.5576031202077866,-0.00024349181410798337,4.0,1.43,0.0,0.4414353059232235,3000000,0.0016017449006903916,375,1.3841730093955993
272,0.09583749393390949,194.89,0.7517327123880386,-0.00013384786318056284,4.1000000000000085,1.68,0.0,0.5630759813636541,3008000,0.0029836654799146344,376,1.3852622628211975
272,0.09903727007089351,196.72,0.6202115327119827,-0.00035876179550541564,5.0,1.78,0.0,0.6148877273499965,3016000,0.0032658792832808104,377,1.3837614393234252
272,0.06574911492991033,194.18,0.6475186234712601,-0.0003116181380755734,4.1000000000000085,1.73,0.0,0.42731717839837075,3024000,0.0017299612160786638,378,1.3820824718475342
272,0.08837931872450713,188.24,0.5404465764760971,0.00027126776261866326,4.0,1.58,0.0,0.5377455145865678,3032000,0.002640793315804331,379,1.3838302886486054
272,0.05829952858398315,186.13,0.7106057161092758,-0.0003976723797950399,3.0,1.49,0.0,0.37115437850356103,3040000,0.0011960669399559264,380,1.3839767670631409
272,0.05701075986507979,177.61,0.6669645076990127,0.0003541022387639714,3.0,1.23,0.0,0.387128359824419,3048000,0.0013780382273034775,381,1.3843301630020142
272,0.08318850404970739,174.63,0.48031990468502045,-1.917997462442145e-05,3.0,1.2,0.0,0.5068754901736975,3056000,0.0022770837269490583,382,1.3841778433322907
272,0.09531090647067829,188.37,0.5933722001314163,-0.00036165662146231625,3.1000000000000085,1.55,0.0,0.5761807548254728,3064000,0.002927469279820798,383,1.3853188312053681
272,0.08189880031954891,192.19,0.6288927167654037,-0.0005276474889251404,3.1000000000000085,1.63,0.0,0.532418118417263,3072000,0.002597236999354209,384,1.3832849979400634
272,0.06923208060764124,183.29,0.5920729637145996,0.0003489226962119574,3.0,1.37,0.0,0.43452067688107493,3080000,0.0016845999626093544,385,1.3823967528343202
272,0.05482292580088699,172.89,0.7015998113155365,0.000241936865986645,3.0,1.13,0.0,0.35524089582264423,3088000,0.0012122615433690952,386,1.3846445608139037
272,0.07541522081905551,175.55,0.6656261354684829,0.00015385298396722647,3.0,1.24,0.0,0.47115484431385996,3096000,0.002258772573113674,387,1.3817103445529937
272,0.06822161556766479,180.72,0.6583087033033371,-0.0004172116053086938,4.0,1.35,0.0,0.41769851200282576,3104000,0.0015344219761391287,388,1.3825572156906127
272,0.07753279981221337,181.47,0.5920831668376922,-0.00012375920196063816,3.1000000000000085,1.38,0.0,0.45545245602726936,3112000,0.0021457270382961723,389,1.3830264616012573
272,0.05893457989338494,181.28,0.7330866503715515,-2.254194114357233e-05,3.0,1.37,0.0,0.38207497805356977,3120000,0.0013675383331428748,390,1.3850359570980073
272,0.09157295296029246,185.38,0.5748804348707199,-0.00011928288990020519,4.0,1.42,0.0,0.5530608740448951,3128000,0.002530518939602189,391,1.3843108797073365
272,0.08363551753076116,187.22,0.4226096683740616,0.0004920052934903652,4.0,1.46,0.0,0.5357255943119525,3136000,0.0024600567870948,392,1.3840682864189149
272,0.06003491807554129,196.44,0.8079506653547287,-7.913556783023523e-05,4.0,1.71,0.0,0.41069761037826535,3144000,0.0014816433659871108,393,1.383921982049942
272,0.07824024908831148,190.87,0.5517008256912231,-0.000346974727435736,3.1000000000000085,1.58,0.0,0.4780081187188625,3152000,0.002087822431640234,394,1.3842732787132264
272,0.06897566024067359,177.55,0.23154171526432038,-0.00033093092410126703,3.0,1.22,0.0,0.40530880995094776,3160000,0.0016480049621168291,395,1.3838213431835173
272,0.07578967121000858,171.33,0.5123420697450638,-3.0136243149172516e-05,2.0,1.09,0.0,0.4585174345225096,3168000,0.0019373518678548862,396,1.3807302713394165
272,0.07266052417931147,171.01,0.34175253033638,0.00013019234000239522,2.1000000000000085,1.12,0.0,0.4595708401501179,3176000,0.001782162161289307,397,1.3824695253372192
272,0.07169348691521185,170.51,0.6040113586187362,0.000283026858814992,3.0,1.12,0.0,0.4384102699160576,3184000,0.0016914475453813794,398,1.3850774097442626
272,0.08665455374177061,179.64,0.651971452832222,-0.00020883690827758984,3.1000000000000085,1.33,0.0,0.5683779407292604,3192000,0.0029520065396354766,399,1.382994772195816
272,0.08340103275188461,192.82,0.20509073317050933,-0.00037334403801651204,4.0,1.69,0.0,0.517867325246334,3200000,0.0024987594976846592,400,1.3833062934875489
272,0.06563514028599164,189.35,0.6204016405344009,0.0004264824184065219,3.1000000000000085,1.61,0.0,0.41239637449383737,3208000,0.0016131085163215175,401,1.3833542919158937
272,0.08253338447370176,185.49,0.42849942445755007,-0.000397060758950829,3.0,1.45,0.0,0.5080977915227414,3216000,0.0021915390989306616,402,1.3802629399299622
272,0.09047505703989715,189.65,0.19084160923957824,0.00013816803264489862,4.0,1.56,0.0,0.5475464874505996,3224000,0.0028409219149762065,403,1.3836516761779785
272,0.07093031199679803,185.12,0.7296764701604843,2.4925037869252265e-05,3.0,1.45,0.0,0.4768476511538029,3232000,0.0019242954513174482,404,1.3847313261032104
273,0.06478179631509204,177.98,-0.006955482363700867,-9.198209852911531e-05,3.0,1.28,0.0,0.4206229893863201,3240000,0.0015772932410618523,405,1.3845969533920288
273,0.07417946183077824,174.93,0.6865452641248703,-2.29010681505315e-05,3.0,1.2,0.0,0.43744828075170517,3248000,0.0016265306025161409,406,1.3851691579818726
273,0.06437322806002978,177.6,0.659911391735077,0.00014168569206958635,3.0,1.26,0.0,0.44548665344715116,3256000,0.00208372263401543,407,1.3848047697544097
273,0.07086634584237973,182.05,-0.6522782874107361,-0.00018817164411302656,4.0,1.39,0.0,0.4519283807277679,3264000,0.0017619412452768303,408,1.383461000919342
273,0.07644541562463276,185.9,0.8069768482446671,0.00010262044961564242,4.0,1.43,0.0,0.47368598602712153,3272000,0.0019671418200596234,409,1.3840936541557312
273,0.06679457105918785,186.94,0.653053138256073,-0.00017449320912419353,4.0,1.46,0.0,0.4054540216177702,3280000,0.0015970073065545876,410,1.3844357085227967
273,0.08603820276860576,193.36,0.727510456442833,0.00022106515516497893,4.0,1.63,0.0,0.5397046194970607,3288000,0.002613194150471827,411,1.3847142708301545
273,0.07503318246497875,194.6,0.10539222240447998,0.00026213047240162266,4.1000000000000085,1.66,0.0,0.47707246996462344,3296000,0.0023920668645587284,412,1.3838561356067658
273,0.06257469696559827,181.83,0.6360085266828537,9.258784113626462e-05,4.0,1.35,0.0,0.40115318439900877,3304000,0.001609851810899272,413,1.3852250909805297
273,0.07915553658599535,176.92,0.7325688010454178,0.00012061812361935153,3.1000000000000085,1.23,0.0,0.5067905599623919,3312000,0.0021829552665440133,414,1.384801162481308
273,0.069511904498252,176.44,0.5397007185220718,-0.00030310141912195834,3.0,1.23,0.0,0.4263964543491602,3320000,0.0016672323716193204,415,1.3835401368141174
273,0.07487856317156084,164.22,0.09741058349609374,-1.5967729268595575e-06,2.0,0.94,0.0,0.45598712518811224,3328000,0.002062615786162496,416,1.3849728095531464
273,0.06033453506579228,170.18,0.5845428413152695,8.973232004791498e-05,3.0,1.1,0.0,0.3891660539060831,3336000,0.0013423637885716744,417,1.3851154160499572
273,0.07446750912612467,184.46,0.6774763113260269,-0.0001793705009185942,3.0,1.42,0.0,0.48995284229516983,3344000,0.0020197565254056827,418,1.3853047502040863
273,0.06947882311880205,190.91,0.7171462273597717,-8.84066311755305e-05,4.0,1.54,0.0,0.43750593237578866,3352000,0.0018121193144179414,419,1.3848996078968048
273,0.08480302681335519,183.4,0.43263692915439605,0.0006081456733227242,3.0,1.37,0.0,0.5314683254808188,3360000,0.002515753203406348,420,1.3847286105155945
273,0.057839362060017885,181.07,0.4241819077730179,9.3944386462681e-05,3.0,1.34,0.0,0.40540338300168516,3368000,0.0014608948445675196,421,1.383729636669159
273,0.07222663395347471,180.33,0.3144654029607773,-0.00015655417926609515,3.0,1.35,0.0,0.47033617839217184,3376000,0.0018291140746441669,422,1.3833272540569306
273,0.07763379542570219,180.81,0.7058214044570923,5.323554010828957e-05,3.0,1.42,0.0,0.5082509371638299,3384000,0.002389241438213503,423,1.3826106119155883
273,0.05847595845487933,183.92,0.7579157781600953,0.0001186466563376598,4.0,1.47,0.0,0.3948464933782816,3392000,0.001389796103394474,424,1.3838372206687928
273,0.0654297510719404,185.63,0.5848561745882034,-0.00024101704093482113,4.0,1.43,0.0,0.4253266479820013,3400000,0.0016324032556440215,425,1.385288438796997
273,0.0780652477529295,188.19,0.6894467318058014,-0.0003311317297630012,4.0,1.48,0.0,0.4925125189870596,3408000,0.0021853402352280684,426,1.3841694712638855
273,0.07570242277189748,185.88,0.7741664916276931,0.00020155213671387172,3.0,1.44,0.0,0.5060100671648979,3416000,0.002292894482015981,427,1.380144683122635
273,0.09767087174124824,188.76,-0.057874115705490115,-0.00023345770023297518,3.1000000000000085,1.52,0.0,0.5990995278954506,3424000,0.003206915673945332,428,1.3805845630168916
273,0.09508552085087643,197.73,0.6767986017465591,0.00032028528913997435,5.0,1.83,0.0,0.6224127869307995,3432000,0.003318130832267343,429,1.3837283205986024
273,0.06605846723712305,192.87,0.4511486065387726,-0.0003392600498045795,4.0,1.69,0.0,0.43790620915591716,3440000,0.0018638461982482112,430,1.3838902413845062
273,0.06705656592305848,193.5,0.7163053196668625,-0.0005074438123847358,4.0,1.6,0.0,0.43993470013141633,3448000,0.001741421638726024,431,1.3845434522628783
273,0.08331576459014127,185.99,0.4195283764600754,0.0005960502134985291,4.0,1.46,0.0,0.5190426252782345,3456000,0.0025102863086067374,432,1.3846429181098938
273,0.06600682869618883,174.52,0.2635310673713684,-0.0004427756329823751,3.0,1.17,0.0,0.4497025702893734,3464000,0.002036941059268429,433,1.3852244377136231
273,0.062023075400138156,184.47,0.6770198655128479,-5.013986476114951e-05,4.0,1.43,0.0,0.4044007960706949,3472000,0.001488468617280887,434,1.3849280083179474
272,0.07265751833661882,181.95,0.6367272055149078,0.0002198044715623837,4.0,1.39,0.0,0.47347428038716316,3480000,0.001986048960170592,435,1.3840165638923645
272,0.07527527445750452,175.4,0.5578768140077591,-1.702293098787777e-05,3.0,1.24,0.0,0.46174563460052015,3488000,0.0021620108382194303,436,1.385084055662155
272,0.07107877102799982,176.39,0.1548571890592575,-0.0004085383939673193,3.0,1.29,0.0,0.43949722439050676,3496000,0.00180104376442614,437,1.3836622297763825
272,0.06142243274485355,167.79,0.49829074084758757,-6.195981535711325e-05,2.0,1.09,0.0,0.3985189935564995,3504000,0.0014921437612065347,438,1.3848427891731263
272,0.08115719826691746,168.62,0.4525477057695389,0.0002249012929678429,2.0,1.09,0.0,0.5099741233885289,3512000,0.0024699490233615505,439,1.3850311255455017
272,0.07604544567975227,181.63,0.6350331884622574,5.99320042601903e-05,4.0,1.38,0.0,0.49103927463293073,3520000,0.002156004002172267,440,1.3829728496074676
273,0.06345074280976559,177.95,-2.903632402420044,-0.0003170694463187829,3.0,1.28,0.0,0.4034355027973652,3528000,0.0014969029875646811,441,1.3821215689182282
273,0.07281108905305046,177.24,0.6066098284721374,-2.4083560347207822e-05,3.0,1.25,0.0,0.48116904988884923,3536000,0.002280342888625455,442,1.3839027023315429
273,0.05159833510229959,182.05,0.8355594480037689,-0.00011687477352097631,3.1000000000000085,1.39,0.0,0.3583208009600639,3544000,0.0011504363334097433,443,1.384612764120102
273,0.08257229192170668,176.85,0.40266542494297025,3.193778643435507e-05,3.0,1.28,0.0,0.49995575979351997,3552000,0.0023176673421403393,444,1.381869705915451
273,0.06171189030529574,179.28,0.7279995918273926,-0.00028436600892746357,3.0,1.33,0.0,0.42213344514369966,3560000,0.001560322844889015,445,1.3809918510913848
273,0.07082510236033142,172.11,0.4912525486946106,0.00019266598304966463,3.0,1.13,0.0,0.4719791530072689,3568000,0.0022063619260006815,446,1.3824210929870606
272,0.07634593935505653,173.16,0.5300877326726914,3.797360746830236e-05,3.0,1.14,0.0,0.49582279652357103,3576000,0.0022017375838186124,447,1.3833792579174042
273,0.060423992890000264,184.86,0.47578498065471647,-0.0007897095591761172,4.0,1.41,0.0,0.395519043803215,3584000,0.0012786546760617057,448,1.3844374823570251
273,0.06787556329042614,180.87,0.42049299061298373,0.00040226673067081717,4.0,1.3,0.0,0.4476611764729023,3592000,0.001975570796857937,449,1.3852425456047057
273,0.04762341712795817,171.14,0.6356814128160476,-0.00031841059957514516,3.0,1.08,0.0,0.3261643888056278,3600000,0.0008995801379933255,450,1.3845312201976776
273,0.09141254364092907,177.81,0.5833526676893235,0.0006560030113905668,3.1000000000000085,1.33,0.0,0.5523375196754933,3608000,0.002665943935571704,451,1.3845287120342256
273,0.06523574786604483,184.31,0.7718777191638947,-0.00014099558531597723,4.0,1.49,0.0,0.42645987913012506,3616000,0.0016667507265810855,452,1.3821460211277008
273,0.06460472066910197,189.81,0.7697379201650619,-5.7778936316026375e-05,4.1000000000000085,1.55,0.0,0.4400500044226646,3624000,0.0017230633027065778,453,1.3819145154953003
273,0.06378397254152143,191.72,0.6823916453123092,6.429507244320121e-05,4.1000000000000085,1.58,0.0,0.4330999752879143,3632000,0.0016578186109109084,454,1.3832393634319304
273,0.07049865208332803,187.0,0.4373803383111954,-0.00039645695345825517,4.0,1.51,0.0,0.4635014770179987,3640000,0.0019556610542349516,455,1.383818014860153
273,0.058935060596306904,181.66,0.7408050727844239,0.00014765118885406991,4.0,1.38,0.0,0.3744402052462101,3648000,0.001272379749934771,456,1.3837270581722259
273,0.07957579775427956,177.14,0.46687128007411954,5.25363942142576e-05,3.1000000000000085,1.21,0.0,0.49378757119178773,3656000,0.002255180784850381,457,1.384669510126114
273,0.08278273654348743,177.26,0.6151307076215744,0.00044397562989615834,3.0,1.26,0.0,0.517772490233183,3664000,0.002270586258964613,458,1.3840734696388244
273,0.05028278022741522,178.16,0.7267649084329605,-8.780146124991006e-05,3.0,1.32,0.0,0.3451925181597471,3672000,0.0010448288577754284,459,1.3852640306949615
273,0.06617883359224754,179.92,0.5518671590089798,-0.0004291498689053697,3.0,1.33,0.0,0.41594518825411797,3680000,0.0016350608110951726,460,1.3842581903934479
273,0.0750390090939415,186.1,0.7082619738578796,-0.0003060049544001231,3.1000000000000085,1.41,0.0,0.47723955765366555,3688000,0.0019659043377032504,461,1.3846945667266846
273,0.07483638632054249,181.86,0.6589259523153305,-0.0002956009126501158,3.0,1.3,0.0,0.46494656898081305,3696000,0.0020016212543850997,462,1.3834210848808288
273,0.0694531570669736,176.09,0.5455946856737137,7.091139035765081e-05,2.1000000000000085,1.23,0.0,0.44430792465806007,3704000,0.0019485360188991763,463,1.3843596696853637
273,0.06296440715085382,178.77,0.4131199038028717,-0.00017237176241906128,3.0,1.29,0.0,0.41981310084462165,3712000,0.0015934025856404333,464,1.3838830387592316
273,0.08093457343630035,176.64,0.479052973985672,0.00010100505081936717,3.0,1.26,0.0,0.4793724554032087,3720000,0.002039948820893187,465,1.3837558901309968
273,0.06960979080113436,178.98,0.6410850816965104,0.00012513004592619835,3.0,1.32,0.0,0.4647628857195377,3728000,0.001996741534167086,466,1.3854325568675996
273,0.058039281791493064,183.77,0.6986603218317032,0.0001404299853311386,3.0,1.42,0.0,0.37800473503768445,3736000,0.0013742914478643798,467,1.3849918842315674
273,0.05720611431302086,176.1,0.01494221568107605,9.281036742322612e-05,3.0,1.25,0.0,0.3841373044252396,3744000,0.00136869921865582,468,1.3850835168361664
273,0.06280012462806094,177.07,0.505530732870102,-9.471833880525082e-05,3.1000000000000085,1.33,0.0,0.42545099295675753,3752000,0.001814287419547327,469,1.3855540323257447
273,0.061445966553691604,176.84,0.4642947268486023,-9.118045592913404e-05,4.0,1.33,0.0,0.39585104808211324,3760000,0.0015963965364790057,470,1.38454567193985
273,0.06530759256468867,178.13,0.5493624144792557,-4.87921690728399e-05,3.0,1.28,0.0,0.4425057499110699,3768000,0.0017210865063680104,471,1.3843325781822204
273,0.07030352458095919,178.68,0.5451937180757522,6.5411877585574985e-06,3.0,1.26,0.0,0.4546622885018587,3776000,0.001812231539588538,472,1.3847465360164641
273,0.08587898456277385,175.65,0.5238624298572541,9.969233651645482e-06,3.0,1.19,0.0,0.5606770430505276,3784000,0.002705503304314334,473,1.3851383447647094
273,0.0727799629028999,180.89,0.710916577577591,0.0002744394115870819,3.0,1.35,0.0,0.4619985804706812,3792000,0.002178005930472864,474,1.3840489625930785
273,0.06234264494797543,181.44,0.5969660753011703,2.9260111405164934e-05,4.0,1.4,0.0,0.4199407960474491,3800000,0.0016813306497351732,475,1.3853948152065276
273,0.06945261370636677,186.51,0.6918213999271393,0.00014609152163757243,4.0,1.49,0.0,0.47331748574972154,3808000,0.0021238760298729177,476,1.3845406794548034
273,0.059714656910716694,191.02,0.5404617196321487,-0.0003094333135231864,4.0,1.53,0.0,0.42236154213547705,3816000,0.0015510946697031612,477,1.3849758613109588
273,0.0767613819563946,186.89,0.8095647984743118,2.9275436681928112e-05,4.0,1.46,0.0,0.475587080270052,3824000,0.0018628405404160732,478,1.385535124540329
273,0.0588451310609526,184.14,0.6669306349754334,0.00020660638518165797,4.0,1.39,0.0,0.3943061599135399,3832000,0.0013634971910505556,479,1.3852346241474152
273,0.0774604955417039,197.58,0.5179337739944458,-0.00017798106378904776,4.0,1.74,0.0,0.5209885536879301,3840000,0.0024902792627108285,480,1.3834368193149567
273,0.07603596366231778,193.98,0.7339060389995575,-0.00023949348455062135,4.0,1.63,0.0,0.4721369533240795,3848000,0.0019111434317164821,481,1.3827141225337982
273,0.06167480662908097,179.23,0.2722338724136353,2.5850417441688477e-05,3.1000000000000085,1.29,0.0,0.3957120644301176,3856000,0.0013433164289745037,482,1.3829780888557435
273,0.07977098886113465,186.09,0.3050128728151321,0.0003946343899042404,3.1000000000000085,1.5,0.0,0.4930733318626881,3864000,0.002299280342704151,483,1.381507202386856
273,0.09389079277294542,191.32,0.5022706592082977,-0.0011668780067702756,4.0,1.63,0.0,0.6124377755820751,3872000,0.0031322338820609728,484,1.3852613842487336
273,0.06756321198878172,188.28,0.7745660078525544,0.0009603352833437384,3.1000000000000085,1.49,0.0,0.4628395491838455,3880000,0.0020680128498497654,485,1.3854953014850617
273,0.06795652107307018,192.22,0.7622159761190415,-0.00038567276340472744,4.0,1.6,0.0,0.458619799092412,3888000,0.0018844530480419052,486,1.3856210708618164
273,0.07879427823169065,194.32,0.7584940910339355,0.00017087166692363097,4.0,1.62,0.0,0.5313376665115357,3896000,0.0024379830238467548,487,1.3850553524494171
273,0.06492358537456062,184.93,0.6179435241222382,-0.000433526650595013,3.0,1.44,0.0,0.39655826821923257,3904000,0.0016400515594432363,488,1.3844178664684295
273,0.05273902793408781,162.18,0.45359299540519715,-8.934430908993818e-05,2.0,0.88,0.0,0.34641496524214743,3912000,0.0011168284172890708,489,1.3846701776981354
273,0.06076691625132398,166.67,0.5476125240325928,0.0003695710820102249,3.0,0.96,0.0,0.41058997720479967,3920000,0.0015011837049678433,490,1.38432320356369
273,0.05845006433529041,169.56,0.43721687853336333,-0.0005395353144558613,3.0,1.05,0.0,0.3887988556921482,3928000,0.0013365545353735797,491,1.3832289135456086
273,0.08404537621234312,173.77,0.5752825593948364,0.0002517285366775468,3.0,1.16,0.0,0.5243410398066044,3936000,0.0024721519651939162,492,1.3833539187908173
273,0.0701958586693888,178.79,0.7343276143074036,0.00019465834007860395,3.0,1.25,0.0,0.4832521050423384,3944000,0.002103317273358698,493,1.3830587446689606
273,0.06468825685478802,180.93,0.6824561190605164,-0.0007977871525508818,3.0,1.33,0.0,0.4587026850879192,3952000,0.001784294265526114,494,1.3791420829296113
273,0.05932110488580091,177.7,0.7050540018081665,0.00018569975509308279,3.0,1.31,0.0,0.4009528385102749,3960000,0.001516074103928986,495,1.380784283876419
273,0.09089262405310762,182.39,0.6675274014472962,-8.802124590147287e-05,3.0,1.46,0.0,0.5518294643610716,3968000,0.002706769674696261,496,1.3828287136554718
273,0.05882603117199985,182.49,0.5903388702869415,0.0006079701993439812,3.0,1.39,0.0,0.407544094696641,3976000,0.0016275485768710496,497,1.3841237568855285
273,0.0741953496406696,174.7,-0.22693025767803193,-0.0006637959025101736,3.0,1.17,0.0,0.4863272988796234,3984000,0.0019862256087071727,498,1.384175226688385
273,0.050994461897442465,175.27,0.6982216793298721,0.0006106337162782438,3.0,1.21,0.0,0.36882161602377894,3992000,0.0013032817670318763,499,1.384630992412567
273,0.04687272301090384,179.82,0.8082333689928055,1.2628014665096999e-05,3.0,1.35,0.0,0.32468839570879937,4000000,0.0009797250902920495,500,1.384522306919098
273,0.07035083914749736,179.4,0.45898002326488496,0.00014003140742715914,3.1000000000000085,1.34,0.0,0.43402957513928414,4008000,0.0017692137562698917,501,1.3838433408737183
273,0.08027208941383229,180.98,0.600764799118042,-0.0002841488099375056,4.0,1.35,0.0,0.5108367897570133,4016000,0.0020700411543657536,502,1.38498352766037
273,0.07209376863114209,184.1,0.6208498042821884,0.00012314258225160302,4.0,1.42,0.0,0.4704123815894127,4024000,0.002455171213805443,503,1.3845872116088866
273,0.054586456747189496,171.97,0.1692711716890335,2.8343299727566774e-05,3.0,1.12,0.0,0.3603081826120615,4032000,0.0012019305865032949,504,1.383657375574112
273,0.06100557509118723,169.1,0.6843204230070115,-0.00019295775431601213,2.0,1.04,0.0,0.39510171607136724,4040000,0.0015696977563857217,505,1.3844648945331572
273,0.071417729437869,177.44,0.17297713279724122,-1.8316297966975982e-05,3.0,1.28,0.0,0.44870367765426633,4048000,0.0018430558811087395,506,1.3846032643318176
273,0.07148507841779467,179.48,0.55029665350914,-0.00024451058241538705,3.0,1.33,0.0,0.4516878002882004,4056000,0.0018291729442717042,507,1.3843274545669555
273,0.07030933663913569,183.92,0.3564799076318741,-0.00017512476682895794,3.1000000000000085,1.43,0.0,0.4642788667976856,4064000,0.001797776884486666,508,1.38105477809906
273,0.06984961086046623,188.12,0.6650060206651688,3.0597386212321e-05,3.0,1.6,0.0,0.45249242007732393,4072000,0.00183953903222573,509,1.383382294178009
273,0.06871339887730141,173.38,0.6521257054805756,-6.309722717560361e-05,3.0,1.24,0.0,0.4393987315893173,4080000,0.0019290549273500801,510,1.3821003496646882
273,0.06199104562753525,169.85,0.6322585713863372,0.00017324137035757304,3.0,1.08,0.0,0.3788828582316637,4088000,0.00126685547780653,511,1.3833250439167022
273,0.0840411911034982,178.98,0.49043299198150636,0.00011764775554183871,3.0,1.33,0.0,0.5320390331745147,4096000,0.002480772150156554,512,1.3853223431110382
273,0.08354639367387932,185.04,0.6953974837064743,-0.00020769238923094236,3.0,1.51,0.0,0.4988240042328835,4104000,0.002220244925629231,513,1.3840977323055268
273,0.06331031709497721,183.13,0.5391033208370208,0.00042301635316107424,3.0,1.43,0.0,0.42259403318166733,4112000,0.0016504955158598022,514,1.3802524435520171
273,0.05900063052678652,183.07,0.7726320946216583,-0.00045939880583318883,3.0,1.38,0.0,0.4038664962351322,4120000,0.001385815427202033,515,1.3842575991153716
273,0.05497935524977018,183.11,0.7359491991996765,-5.157948207852314e-05,3.1000000000000085,1.34,0.0,0.3670685365796089,4128000,0.001147440660643042,516,1.3855403649806977
273,0.06040777150385935,173.78,0.3309213256835937,-6.306519368081354e-05,3.0,1.16,0.0,0.3805150510370731,4136000,0.001261648775289359,517,1.3847709095478058
273,0.06888673358628805,175.04,0.5605597603321075,0.00025538897316437217,3.0,1.21,0.0,0.4165505827963352,4144000,0.0016096047400060343,518,1.3847064745426179
273,0.06119010345508445,177.82,0.7060693144798279,6.473751607700252e-05,3.0,1.26,0.0,0.398363269045949,4152000,0.0013905345115199452,519,1.384867023229599
273,0.07179973152401317,180.78,0.43893432974815366,-0.00019894104421837257,4.0,1.33,0.0,0.46307064287364486,4160000,0.0022271757772250565,520,1.384684156179428
273,0.04757874390990363,173.08,0.1675373524427414,-0.00025555037460890163,3.0,1.13,0.0,0.3166161461919546,4168000,0.0009142033307944075,521,1.384619505405426
273,0.04892880469612236,164.74,0.5456351041793823,-3.739923071407247e-05,2.0,0.94,0.0,0.3236466859281063,4176000,0.0010758347995215446,522,1.385291746854782
273,0.058480323959615214,168.22,0.5773069900274277,0.00017078991702874192,2.0,1.01,0.0,0.3904968050867319,4184000,0.0014888082537800073,523,1.385365229845047
273,0.06981242682800039,175.45,0.29698407769203183,0.0002497423919157882,3.0,1.19,0.0,0.4321503808349371,4192000,0.0015954420054913499,524,1.3844150590896607
273,0.05781613156443421,178.19,0.6511910790205002,-0.0003767447467907914,3.0,1.24,0.0,0.3731301163136959,4200000,0.0013014669866970507,525,1.383580276966095
273,0.05528317257900543,175.02,0.7783363592624665,-6.287795514822392e-05,3.0,1.13,0.0,0.35916098691523074,4208000,0.001200089404483151,526,1.382801433801651
273,0.061094447741866315,176.19,0.5773867803812027,-0.0003859771813677071,3.0,1.18,0.0,0.3660762553662062,4216000,0.0013218361775216181,527,1.3828886282444
