PMM:episode_rewards,P01:episode_rewards,P09:episode_rewards,episode_length,approx_kl_divergence,clip_fraction,frames,fps,policy_loss,value_loss,policy_entropy,epoch_idx,explained_variance,advantage_norm,grad_norm
120.0,50.0,150.0,359.14,0.0017920207064193506,0.1858642578125,2508800,285,-0.000601965864552767,0.006609278849646216,1.3179380916059018,245,1.1548399925231934e-08,15.968716925382614,0.04864478949785124
112.5,50.0,150.0,350.62,0.0018416986645121368,0.2079833984375,2519040,285,-0.0009617297506338218,0.006414971211188458,1.2690888710319996,246,-2.9802322387695314e-09,15.968717300891877,0.05016113333648999
98.25,50.0,150.0,344.19,0.0015186593106790269,0.172314453125,2529280,285,-0.000623874045413686,0.00663863293718805,1.2645428068935871,247,-1.862645149230957e-08,15.968717640638351,0.047178358766922675
100.75,50.0,150.0,344.66,0.0014375078683656283,0.1657958984375,2539520,285,-0.0007091088704328285,0.0070072438224087815,1.2011333793401717,248,-8.195638656616212e-09,15.968717640638351,0.05026125658219621
99.25,47.50000000000001,150.0,351.44,0.0010825712830445865,0.110595703125,2549760,285,-0.00042276487802155315,0.006726898727902153,1.172649298608303,249,-1.3411045074462891e-08,15.968717521429062,0.04468135122614024
101.5,25.0,150.0,350.49,0.001385214252065481,0.1560302734375,2560000,285,-0.00036350401023810264,0.005791612759234255,1.2220663867890835,250,-1.080334186553955e-08,15.968716949224472,0.045691502633640524
94.75,25.0,150.0,344.46,0.002499449481138072,0.2491943359375,2570240,285,-0.000997314617416123,0.005024584575494373,1.321577387303114,251,2.2351741790771484e-09,15.968716883659363,0.048747970338455085
86.5,0.0,150.0,329.52,0.0013339932039542646,0.1517822265625,2580480,285,-0.0005912713437282946,0.005496130667711441,1.2576183810830117,252,-1.862645149230957e-09,15.968717104196548,0.04823692946875862
76.25,0.0,150.0,320.97,0.0016967085432327167,0.147119140625,2590720,285,-0.00036778001813217995,0.004962804134402176,1.1852508991956712,253,-2.2351741790771484e-09,15.968715810775757,0.04316351694994049
83.5,0.0,150.0,326.16,0.0023069277727017835,0.2116943359375,2600960,285,-0.0009519838204141706,0.00631206712405401,1.3074522368609904,254,3.3527612686157227e-09,15.968717432022094,0.04836265253653008
82.5,0.0,150.0,324.96,0.002293283381970923,0.2646484375,2611200,285,-0.0007638261708052596,0.005385830393379365,1.4188100449740886,255,4.8428773880004884e-09,15.96871652007103,0.04864473300040979
91.5,0.0,152.50000000000023,327.15,0.0022891652256021187,0.231640625,2621440,285,-0.0005828452965943142,0.007299356541466295,1.4378888994455337,256,-1.4528632164001465e-08,15.968716138601303,0.04778516703050514
117.25,25.0,200.0,332.25,0.0011626164537233308,0.1138671875,2631680,285,-0.0005341944230167428,0.010052201702274033,1.3506947077810765,257,-1.7136335372924803e-08,15.968717724084854,0.0488704525051619
141.75,50.0,252.50000000000023,345.04,0.001966957616059517,0.205224609375,2641920,285,-0.0007063778732117499,0.010512076679879101,1.3814315728843212,258,-1.7136335372924803e-08,15.968717736005782,0.051139049401877315
168.25,50.0,277.5000000000002,352.75,0.0016118845310757024,0.179150390625,2652160,285,-0.0008670986484503373,0.00994807223614771,1.4281980752944947,259,1.4156103134155273e-08,15.96871766448021,0.050475624477580784
178.0,25.0,302.5000000000002,348.55,0.001586289713424094,0.175927734375,2662400,285,-0.0007575511546747294,0.010702426491843654,1.4356344752013683,260,-6.332993507385254e-09,15.968717688322068,0.05287648904588449
177.75,25.0,327.5000000000002,343.63,0.0017272311725236023,0.198486328125,2672640,285,-0.0011344419297529384,0.010078978035926412,1.3542198188602925,261,-2.3096799850463868e-08,15.968717736005782,0.049356756876366564
187.5,50.0,302.5000000000002,345.91,0.0015817546226458035,0.1787841796875,2682880,285,-0.000818378351686988,0.011310197798957233,1.3586597673594951,262,-2.2351741790771484e-09,15.968717789649963,0.05021297865910727
196.25,50.0,427.5000000000002,343.16,0.001387969725237781,0.1593994140625,2693120,285,-0.000576922267646296,0.011153344569174805,1.4746435768902302,263,-7.82310962677002e-09,15.96871777176857,0.05407725352428736
202.0,50.0,380.00000000000045,340.71,0.0014263419121348874,0.1720458984375,2703360,285,-0.0009850604372331872,0.01423332585254684,1.4831057853996754,264,-5.587935447692871e-09,15.968717789649963,0.056570634140565
215.75,75.0,352.5000000000002,342.15,0.001702624457800539,0.1735107421875,2713600,285,-0.0005087999626994133,0.014237980970938225,1.5135463133454323,265,-2.905726432800293e-08,15.968717700242996,0.05713887094089831
223.75,100.0,375.0,340.08,0.0012030114828235129,0.1402099609375,2723840,285,-0.000452803591178963,0.013859110663179307,1.503073836863041,266,1.1175870895385742e-09,15.968717747926712,0.05655115201631365
225.75,75.0,377.5000000000002,343.12,0.0016640196676860342,0.2021728515625,2734080,285,-0.0011879366360517452,0.011399992124643177,1.517776969820261,267,-1.2665987014770507e-08,15.968717634677887,0.05838193818245853
206.25,50.0,405.00000000000045,334.8,0.0014314627866696128,0.18623046875,2744320,285,-0.0009111334773479029,0.011588278042836464,1.5021533131599427,268,2.2351741790771484e-09,15.96871783733368,0.05696160644051336
218.25,50.0,505.00000000000045,339.73,0.001312164632281565,0.154248046875,2754560,284,-0.0007777627291943645,0.012800925585179358,1.5212592996656895,269,-1.080334186553955e-08,15.968717765808105,0.05563828076993005
230.0,72.50000000000001,552.5000000000002,341.85,0.0014183378448024086,0.1739501953125,2764800,283,-0.0010933004312391858,0.014567166854976676,1.5298320367932319,270,0.0,15.968717867136002,0.05729440437136228
267.5,100.0,575.0,346.01,0.0016994751548679687,0.2138916015625,2775040,283,-0.0015579120270558632,0.01569988383707823,1.4883255712687968,271,1.4156103134155273e-08,15.968718099594117,0.06313068051841067
267.0,100.0,575.0,345.87,0.00137421577742316,0.152734375,2785280,283,-0.0008736567724554334,0.014132125914329663,1.476291610300541,272,2.9802322387695314e-09,15.968718022108078,0.058601082495260304
267.5,122.5,530.0000000000005,341.0,0.0015528303090604823,0.192626953125,2795520,283,-0.0013422090152744204,0.015932867722585797,1.4776918485760688,273,-4.097819328308106e-09,15.968717861175538,0.061213108455613216
269.5,125.0,530.0000000000005,346.39,0.001231543351258324,0.1534912109375,2805760,283,-0.0009342934616142883,0.01613223551394185,1.5358452089130878,274,4.8428773880004884e-09,15.96871787905693,0.0596457062164064
262.5,122.5,502.5000000000002,343.03,0.0012663233662266293,0.1471923828125,2816000,283,-0.00041050891086342746,0.01377278423460666,1.5175414510071277,275,-1.1920928955078126e-08,15.96871799826622,0.054316410092785886
265.75,100.0,527.5000000000002,348.62,0.0012500067893085997,0.1499267578125,2826240,283,-0.0010813980639795772,0.016445824506809002,1.4740200459957122,276,-4.470348358154297e-09,15.968717867136002,0.05571053010044089
254.5,97.5,425.0,342.25,0.0013833573993821346,0.1576904296875,2836480,283,-0.0012141838513343827,0.015312370368337724,1.4502514220774174,277,-7.078051567077636e-09,15.968717777729035,0.05146760339486565
238.5,100.0,402.5000000000002,335.1,0.001321770607654571,0.148828125,2846720,283,-0.001257124309631763,0.01492060923083045,1.3972926624119282,278,7.450580596923829e-10,15.968718028068542,0.053534667512014945
248.0,75.0,500.0,334.14,0.0013304627000877644,0.1426513671875,2856960,282,-0.0009483066183747724,0.013398403304745444,1.4053046859800815,279,-8.940696716308593e-09,15.968717950582505,0.05325443220403921
244.0,75.0,527.5000000000002,338.21,0.0014223487318474782,0.1682861328125,2867200,282,-0.0007310312197660096,0.013524489849078235,1.4313698172569276,280,-1.862645149230957e-09,15.968717843294144,0.0560306222939134
241.25,50.0,550.0,345.62,0.001243736674641127,0.1627197265625,2877440,282,-0.0008106154371489537,0.012960881415347103,1.4336570121347905,281,-2.123415470123291e-08,15.96871801018715,0.05393055241599813
235.5,50.0,502.5000000000002,347.97,0.001534359533712859,0.165576171875,2887680,283,-0.0007483319051971194,0.011977929876593407,1.4427457757294178,282,-1.1548399925231934e-08,15.968717867136002,0.052783541852274296
230.5,50.0,477.5000000000002,350.96,0.0016856423333535986,0.1649658203125,2897920,283,-0.0012861813862400594,0.01272382981114788,1.3878925122320651,283,-7.82310962677002e-09,15.968717861175538,0.04988293503415249
235.5,75.0,477.5000000000002,355.26,0.0016363806548611137,0.180517578125,2908160,283,-0.0011956232148804702,0.012339499912923203,1.3367419049143792,284,-2.9802322387695314e-09,15.968717783689499,0.05249366336019813
241.0,100.0,502.5000000000002,360.41,0.0016592134863657293,0.1888916015625,2918400,283,-0.0008654424251290038,0.010780055312716285,1.3280476123094558,285,-1.601874828338623e-08,15.968717730045318,0.05042854354230988
198.75,75.0,360.0000000000009,351.18,0.001744544997484354,0.208447265625,2928640,283,-0.0012128243335610023,0.0097708092924222,1.3589257515966893,286,-1.6391277313232423e-08,15.96871749162674,0.05276567654772681
189.75,50.0,452.50000000000017,345.13,0.0014063019322435367,0.131494140625,2938880,283,-0.00041957779867516363,0.010941081325290725,1.4583151496946811,287,-7.078051567077636e-09,15.968717652559281,0.0507577498486913
165.75,50.0,340.00000000000125,340.38,0.0019149421152746982,0.2644287109375,2949120,283,-0.0016707536178728333,0.007269304827786982,1.4507696770131588,288,-4.470348358154297e-09,15.9687175989151,0.05315081764549431
160.75,25.0,342.5000000000015,336.99,0.001811177417602039,0.2239013671875,2959360,283,-0.0013278273669129702,0.008775437683652854,1.479077572375536,289,7.078051567077636e-09,15.968717795610427,0.054695251249550526
156.0,25.0,302.5000000000002,335.06,0.001371426352113758,0.1817138671875,2969600,283,-0.00107703448193206,0.01058996802457841,1.4389347389340401,290,-3.3527612686157227e-09,15.968717926740647,0.05249370902103828
148.0,25.0,277.5000000000002,330.28,0.0011795727985258963,0.1475830078125,2979840,283,-0.0005732400590204634,0.007930599048631849,1.4126362428069115,291,1.4528632164001465e-08,15.968717694282532,0.049779772805545436
138.25,25.0,302.5000000000002,325.46,0.0018356295379248877,0.188623046875,2990080,283,-0.000977191738638794,0.007077904894231324,1.429299023002386,292,3.3527612686157227e-09,15.968717151880265,0.049119833191616585
123.5,25.0,255.00000000000043,319.32,0.001310176358276749,0.158642578125,3000320,283,-0.0009985952125134644,0.007317626933172505,1.4184513054788113,293,-8.195638656616212e-09,15.968717616796493,0.04808223404799461
112.5,0.0,250.0,313.18,0.0017849058347223945,0.2028564453125,3010560,283,-0.0008610189586761407,0.007207841082504274,1.3969595804810524,294,-1.1175870895385742e-09,15.968717259168624,0.05088994240334547
131.75,25.0,277.5000000000002,321.11,0.0015085811588960497,0.151171875,3020800,283,-0.0006022186171321664,0.00911917546436598,1.420716965943575,295,-4.8428773880004884e-09,15.968717920780183,0.04920334964902591
132.0,25.0,252.50000000000023,324.5,0.00156244471552327,0.1732177734375,3031040,283,-0.0007848379635106539,0.007615217603051861,1.3572943173348904,296,-4.470348358154297e-09,15.968716579675675,0.05096698598274668
156.5,50.0,377.5000000000002,339.29,0.001262496628748977,0.168310546875,3041280,283,-0.0009361848340631695,0.0099286876815313,1.3870507530868053,297,1.5273690223693846e-08,15.968717861175538,0.04978523633967263
143.25,50.0,250.0,337.38,0.001591265343665782,0.199609375,3051520,283,-0.0008489623298373772,0.00875792281840404,1.4117098309099674,298,-5.215406417846679e-09,15.96871766448021,0.05225808967673038
130.75,25.0,252.50000000000023,329.26,0.0019084921947637667,0.256298828125,3061760,283,-0.0009905388797051273,0.005449020559990458,1.4295536532998085,299,-8.568167686462402e-09,15.96871513724327,0.05102691125633581
104.5,0.0,225.0,314.52,0.0017066203083658138,0.2146484375,3072000,283,-0.001183874882553937,0.006262156159209553,1.3427291944622994,300,-5.215406417846679e-09,15.968717646598815,0.043765305929673815
85.75,0.0,177.50000000000023,310.07,0.001680363483040992,0.2156494140625,3082240,283,-0.000947511420599767,0.005819061348393007,1.4133950434625149,301,1.30385160446167e-08,15.968717056512833,0.046700838052934235
118.0,0.0,400.0,314.36,0.0019434858750628336,0.216650390625,3092480,283,-0.0010649578154698248,0.0077668849612337,1.4555010341107846,302,-7.078051567077636e-09,15.968717014789581,0.0513760848311706
123.5,0.0,377.5000000000002,318.71,0.0015250492447904662,0.2058837890625,3102720,283,-0.001043537255463889,0.007231363527762369,1.406590110808611,303,-2.6077032089233397e-09,15.96871719956398,0.04642946599889557
118.5,0.0,377.5000000000002,315.57,0.0015295338483724663,0.188671875,3112960,283,-0.0007156033920182381,0.004495204225975158,1.340255892276764,304,1.4901161193847657e-09,15.968715107440948,0.04215316352829582
81.0,0.0,175.0,307.28,0.0018433523618682558,0.2273681640625,3123200,284,-0.0010221199998341035,0.004791890241585861,1.4267373941838741,305,3.7252902984619143e-10,15.968717062473297,0.04301372726333795
76.5,0.0,175.0,302.82,0.0020105749144249787,0.2506591796875,3133440,284,-0.0012019016183330677,0.005505162661756912,1.4481380321085453,306,8.940696716308593e-09,15.968717527389526,0.0472249088619313
79.0,0.0,177.50000000000023,303.73,0.001884744704551622,0.228564453125,3143680,284,-0.0010321417288650992,0.00703170945025704,1.4643637455999852,307,7.078051567077636e-09,15.968717789649963,0.052119001816334845
84.5,0.0,177.50000000000023,309.27,0.0016441095300933739,0.2305908203125,3153920,284,-0.0010141617167846561,0.006385588238185846,1.3947763413190841,308,-3.725290298461914e-09,15.968717449903489,0.04706033203931748
90.5,0.0,200.0,310.14,0.0015563843426264156,0.1674072265625,3164160,284,-0.0006694917517961585,0.004959169300806731,1.3045653633773326,309,1.862645149230957e-08,15.96871246099472,0.04024200569028816
83.25,0.0,175.0,306.21,0.0014258108119747704,0.1728271484375,3174400,284,-0.00031601735972799363,0.005580893726190084,1.3611094921827316,310,1.6391277313232423e-08,15.968711054325103,0.045668189881878984
76.5,0.0,150.0,303.28,0.001766348276618146,0.224365234375,3184640,284,-0.0005782592008472421,0.005046869266948306,1.346533864736557,311,1.1920928955078126e-08,15.96871458888054,0.04551084743287202
62.75,0.0,125.0,301.25,0.0021188977926925646,0.230078125,3194880,284,-0.0005480527941472246,0.00415232000730299,1.3714685037732124,312,-1.4901161193847657e-09,15.96871652007103,0.04288819994009555
75.75,0.0,150.0,305.51,0.001527730918587622,0.202197265625,3205120,284,-0.0004917481543088798,0.006970215341107177,1.4367617502808572,313,-1.862645149230957e-08,15.968717437982558,0.05121939130642256
94.25,0.0,175.0,312.45,0.0015513141080646165,0.219482421875,3215360,284,-0.001371732691040961,0.007679451040667118,1.4672716356813909,314,-1.7881393432617187e-08,15.968717712163926,0.04934306309070832
107.0,0.0,200.0,318.2,0.0016673485947876544,0.2009765625,3225600,284,-0.0008782210195931838,0.005647866733147567,1.4269929885864259,315,0.0,15.968717283010482,0.045961042901148615
89.25,0.0,200.0,311.35,0.0020705308167833893,0.2278076171875,3235840,284,-0.0008918608749809209,0.0036239102737013694,1.2908848695456983,316,-1.6763806343078613e-08,15.96870601773262,0.03923892321187872
63.5,0.0,127.50000000000021,304.37,0.0018657864470981167,0.2013916015625,3246080,284,-0.00027655602261802417,0.004671977219958023,1.3490181654691695,317,6.332993507385254e-09,15.968712311983108,0.04168890667885886
58.25,0.0,125.0,297.89,0.001846476557227561,0.22900390625,3256320,284,-0.0010733751962106908,0.004852402321756699,1.2901874355971814,318,-1.4156103134155273e-08,15.968717175722123,0.04095210110864604
57.75,0.0,127.50000000000021,297.4,0.0017963301358008721,0.186083984375,3266560,284,-0.00030961963857407683,0.0029662290532741055,1.31585860773921,319,7.078051567077636e-09,15.968710696697235,0.0405358941827314
51.25,0.0,102.50000000000021,296.99,0.0016262778484730234,0.2098388671875,3276800,284,-0.0005779933209851152,0.0033560450560393917,1.4437673754990101,320,1.1175870895385742e-09,15.96869033575058,0.044030943136552994
69.75,0.0,150.0,302.45,0.0024614271716473014,0.294091796875,3287040,284,-0.0008513360877259402,0.006925330831882093,1.5524253971874713,321,-1.4156103134155273e-08,15.968714290857315,0.05235827528253861
97.0,0.0,250.0,308.17,0.001707025685368535,0.2061767578125,3297280,284,-0.0008132787774229655,0.007545287576783721,1.5277436621487142,322,-3.7252902984619143e-10,15.96871600151062,0.04743898350000728
112.0,0.0,275.0,312.78,0.0017714233973023853,0.196630859375,3307520,284,-0.0006856408581370488,0.005695583899932899,1.4414375297725202,323,-1.899898052215576e-08,15.968717169761657,0.044885184831986336
105.0,0.0,290.0000000000013,309.39,0.0018494065774802948,0.2098388671875,3317760,284,-0.0010684635963116307,0.004828404909318351,1.4743078082799912,324,-1.4901161193847656e-08,15.968715071678162,0.041023139460563976
89.25,0.0,175.0,306.83,0.0023149419958713225,0.273193359375,3328000,284,-0.0007290275549166836,0.007381886040116114,1.5976995281875133,325,-5.215406417846679e-09,15.968715703487396,0.051266195690467434
115.25,0.0,267.5000000000015,316.67,0.001945508800861262,0.2606201171875,3338240,284,-0.0009602244947018335,0.007482827650528634,1.5667061127722264,326,-1.825392246246338e-08,15.968717670440673,0.050471241915462414
122.0,0.0,227.5000000000002,320.5,0.0012458482539443594,0.1668212890625,3348480,284,-0.0007649631799722556,0.007847304883034667,1.5548440262675285,327,1.3783574104309083e-08,15.96871775984764,0.05192931797610687
152.0,0.0,525.0,330.55,0.001163687160203608,0.1511962890625,3358720,284,-0.0005284985702019185,0.0101985208599217,1.6148257561028003,328,2.2351741790771484e-09,15.96871766448021,0.051697052792982576
147.5,22.500000000000007,325.0,326.97,0.0017979802473007567,0.2312255859375,3368960,284,-0.0007866544019634603,0.009466330806026236,1.665393554419279,329,1.3783574104309083e-08,15.96871758699417,0.05422903381285321
152.75,0.0,335.00000000000085,329.2,0.001941401469827042,0.2559814453125,3379200,284,-0.0014653496218670625,0.007322451023264875,1.6398757472634315,330,4.8428773880004884e-09,15.968717628717423,0.051850773145803455
126.75,0.0,252.50000000000023,320.59,0.0017717571526077336,0.226220703125,3389440,284,-0.0005982693885016488,0.006709553274231439,1.6194280952215194,331,-4.470348358154297e-09,15.968717682361603,0.05004643537720562
114.25,0.0,250.0,319.98,0.0016019574327117425,0.2455322265625,3399680,284,-0.0009258000853151315,0.007655081199482083,1.651616032421589,332,-7.450580596923829e-10,15.968717801570893,0.05495361484974387
101.5,0.0,227.5000000000002,314.44,0.002193125606288504,0.2569580078125,3409920,284,-0.0010415042477688985,0.005733869436699024,1.677446261793375,333,1.6763806343078613e-08,15.968717193603515,0.05138972244746391
108.5,0.0,227.5000000000002,317.03,0.0015943231271620562,0.2436279296875,3420160,284,-0.0011393803841201588,0.006622843075092533,1.6608788289129734,334,-7.450580596923828e-09,15.968717300891877,0.052790782512089685
95.25,0.0,175.0,310.63,0.0016425267103215902,0.2376953125,3430400,284,-0.0009229454211890697,0.006716433390431575,1.6156291298568248,335,-4.470348358154297e-09,15.96871725320816,0.05240908610645036
106.25,22.500000000000007,250.0,317.51,0.0014977708068016683,0.202783203125,3440640,284,-0.0008524035925802309,0.009266391200799261,1.5823569253087044,336,5.587935447692871e-09,15.968717867136002,0.054534851938636206
126.0,25.0,252.50000000000023,322.21,0.0014977645785108963,0.2142333984375,3450880,284,-0.0010501191616640426,0.010640314815100282,1.5820784248411655,337,-2.16066837310791e-08,15.968717950582505,0.054374968920449275
137.5,25.0,252.50000000000023,328.43,0.0017076213910399928,0.2535400390625,3461120,284,-0.0010333142658055295,0.009061737587035167,1.6727263197302817,338,7.450580596923829e-10,15.968717765808105,0.05646170900146551
180.75,50.0,300.0,338.91,0.0012153114930583797,0.1681640625,3471360,284,-0.0006435663806769298,0.012995569087797776,1.6576389536261558,339,-2.6077032089233397e-09,15.968717914819717,0.056269625851311164
188.5,47.50000000000001,300.0,335.84,0.0011748509734275103,0.1625732421875,3481600,284,-0.0004615839832695201,0.010956816423276904,1.6518389970064162,340,-1.4156103134155273e-08,15.96871770620346,0.0550597007581022
206.5,50.0,357.5000000000007,335.44,0.0014748778787293305,0.2172119140625,3491840,284,-0.001236266326304758,0.012061153977992945,1.663993628323078,341,-7.450580596923829e-10,15.96871783733368,0.05867425447062029
219.0,50.0,502.5000000000002,340.54,0.0013683448189681258,0.205810546875,3502080,284,-0.0010252215219225037,0.012985448057588656,1.7107501454651355,342,-2.0861625671386717e-08,15.968717956542969,0.057564343319811584
221.0,50.0,527.5000000000002,343.22,0.001344714207391462,0.1996826171875,3512320,284,-0.0007596759311127244,0.010477794404800988,1.725374262034893,343,-2.2351741790771484e-09,15.96871758699417,0.056571316470693876
208.75,50.0,525.0,339.91,0.0015031115800468342,0.237744140625,3522560,284,-0.001483301190455677,0.012058367761164845,1.6939652979373931,344,-2.0489096641540527e-08,15.96871770620346,0.058109781068130105
202.75,47.50000000000001,525.0,341.34,0.0014534399156957533,0.2188720703125,3532800,285,-0.0009331881043181056,0.01021515296306461,1.7317843906581403,345,-7.450580596923828e-09,15.968717694282532,0.056202500009339476
203.5,50.0,427.5000000000002,343.41,0.0015014276311660524,0.2269775390625,3543040,285,-0.0011194527764018859,0.012910189451213227,1.7530004851520062,346,-2.3096799850463868e-08,15.968717986345291,0.0600563928854112
225.25,50.0,525.0,350.35,0.0013451127979863032,0.2259765625,3553280,285,-0.0015714321481937077,0.013803239120170474,1.7453300200402737,347,2.9802322387695314e-09,15.968717861175538,0.058460800021916136
237.0,50.0,502.5000000000002,358.49,0.0013326967941452495,0.1974609375,3563520,285,-0.0008484857931762235,0.011627094258437864,1.7571753062307836,348,-3.3527612686157227e-09,15.968717753887177,0.05573883470259282
227.25,47.50000000000001,507.5000000000006,350.47,0.0013670136158111744,0.18984375,3573760,285,-0.0010376591450039995,0.010894972333335317,1.6919558189809323,349,2.0861625671386717e-08,15.968717736005782,0.055137268203450586
231.0,25.0,552.5000000000002,348.99,0.001274561028469634,0.192919921875,3584000,285,-0.00123612216229958,0.013473089199396781,1.6441670589148998,350,7.078051567077636e-09,15.968717849254608,0.05795262953469389
216.75,25.0,500.0,346.31,0.0011516072917800101,0.1510498046875,3594240,285,-0.0011028124343283707,0.012630423651717137,1.6002197809517384,351,-4.097819328308106e-09,15.96871782541275,0.05257561146044859
233.5,50.0,550.0,353.72,0.001494486330086886,0.2195068359375,3604480,285,-0.001252548026968725,0.012609141491702757,1.6132850259542466,352,1.862645149230957e-09,15.968717855215072,0.05452156404695117
237.75,50.0,527.5000000000002,360.47,0.0011804601803873994,0.165234375,3614720,285,-0.0009195589780574664,0.013224445271043805,1.5911050848662853,353,-8.195638656616212e-09,15.96871801018715,0.05560019959875713
243.75,75.0,502.5000000000002,359.98,0.001423663377795492,0.2014892578125,3624960,285,-0.0010949311792501249,0.013481773728562985,1.5975010700523853,354,-5.215406417846679e-09,15.968717807531357,0.05784934588330859
251.75,97.5,525.0,357.37,0.0011762037530701265,0.1599609375,3635200,285,-0.0009087482532777358,0.015272547470522113,1.5919864542782307,355,-2.6077032089233397e-09,15.968717962503433,0.05549536058648434
251.0,100.0,452.50000000000017,363.41,0.0013091235303022586,0.1699462890625,3645440,285,-0.001241876700805733,0.01314912408561213,1.5689618572592736,356,-1.0430812835693359e-08,15.96871799826622,0.054998219531833335
247.75,100.0,427.5000000000002,361.72,0.001071338006914857,0.1663330078125,3655680,285,-0.0005565158226090716,0.013491784964571707,1.5438513778150083,357,-6.7055225372314455e-09,15.968717795610427,0.05815079894280475
249.0,75.0,530.0000000000005,366.12,0.001162903326439846,0.1617919921875,3665920,285,-0.0010300203342922033,0.013555436750175431,1.5313552796840668,358,-6.7055225372314455e-09,15.968717855215072,0.05471730693818799
234.5,75.0,525.0,359.72,0.0015354949879508694,0.216064453125,3676160,285,-0.0009378266404382885,0.010815343304057024,1.4951086699962617,359,-1.862645149230957e-09,15.96871783733368,0.05238356804005564
232.25,50.0,527.5000000000002,360.64,0.0010486337634802111,0.1682373046875,3686400,285,-0.0008611739031039178,0.010976364513771842,1.5103949680924416,360,2.3469328880310058e-08,15.968717861175538,0.05061088186657329
223.75,50.0,527.5000000000002,362.02,0.0013512440002045878,0.1990966796875,3696640,285,-0.0009377331185532967,0.011942923069000244,1.4850358352065087,361,1.1175870895385742e-09,15.968717896938324,0.051926994177047325
211.75,50.0,450.0,358.4,0.0013425277719761653,0.1708251953125,3706880,285,-0.000805251811107155,0.010414674090134213,1.4164759635925293,362,-1.564621925354004e-08,15.96871775984764,0.04754200703590479
185.0,50.0,352.5000000000002,348.74,0.0016479156602713374,0.2265625,3717120,285,-0.0011099509829364251,0.008711802739162522,1.441557152569294,363,-1.1920928955078126e-08,15.968717736005782,0.0524433471877717
168.0,22.500000000000007,425.0,338.92,0.0015944478042001719,0.196533203125,3727360,285,-0.0010992814426572296,0.006618892373683139,1.3982588805258274,364,5.215406417846679e-09,15.968714988231659,0.042575338082540895
147.75,0.0,425.0,335.03,0.0015861224909144767,0.195068359375,3737600,285,-0.0006868909258628264,0.00686628683906747,1.4275504879653453,365,3.3527612686157227e-09,15.968717813491821,0.04431181537158217
141.0,0.0,425.0,329.18,0.0013141282683449163,0.1745849609375,3747840,285,-0.0009141486800217536,0.00821590208397538,1.5128413043916225,366,4.470348358154297e-09,15.968717765808105,0.0463918446964736
128.25,0.0,282.5000000000007,324.15,0.0016051712729222346,0.23671875,3758080,285,-0.0013256682812425424,0.007368977221489104,1.5015754573047162,367,-1.1920928955078126e-08,15.968715965747833,0.044421093226982386
112.5,25.0,207.50000000000063,315.22,0.0013367491490242855,0.2470458984375,3768320,285,-0.000704244270309573,0.004721469717560467,1.4906846791505814,368,-2.2351741790771484e-08,15.968717122077942,0.04430972531100783
98.5,0.0,200.0,312.21,0.0016345731060283697,0.214990234375,3778560,285,-0.000438476775525487,0.005132841440945413,1.475517825782299,369,-1.7508864402770997e-08,15.968716979026794,0.04313653979997471
69.25,0.0,150.0,304.61,0.001835875247485319,0.2466552734375,3788800,285,-0.0006461526945713558,0.003686215423243766,1.5554552622139455,370,0.0,15.968714302778244,0.04394220651931481
68.75,0.0,150.0,307.95,0.001810820591316542,0.2770263671875,3799040,285,-0.0011382319484255277,0.004926278826405906,1.5373083911836147,371,-4.097819328308106e-09,15.96871730685234,0.044896458291530765
60.5,0.0,125.0,303.93,0.001385872085330675,0.1962646484375,3809280,285,-0.0006568335098563694,0.004585840854201706,1.4680293954908847,372,6.332993507385254e-09,15.968716567754745,0.042982419539361494
67.25,0.0,125.0,310.89,0.0015786740692902868,0.20244140625,3819520,285,-0.0007762547920719953,0.005307199574627575,1.35048206448555,373,-5.215406417846679e-09,15.968710869550705,0.04004447726378587
82.0,0.0,150.0,316.66,0.0014218217496988928,0.165966796875,3829760,285,-0.0007733613078016788,0.005750410445625675,1.2480860270559788,374,-4.470348358154297e-09,15.968716031312942,0.03589632619181948
90.25,0.0,177.50000000000023,323.84,0.0012654826340110503,0.1798583984375,3840000,285,-0.00043448174874356483,0.006337551742367964,1.35658301115036,375,-2.6077032089233397e-09,15.968713837862015,0.04334054787362112
109.0,0.0,302.5000000000002,328.16,0.0013837913683516945,0.224267578125,3850240,285,-0.0006699623008898925,0.005948180122732083,1.5446669280529022,376,-2.1979212760925294e-08,15.968716603517532,0.04605832756065843
98.75,0.0,230.0000000000004,326.51,0.0012867594142562666,0.1993408203125,3860480,285,-0.0008330193944857456,0.005001669177556778,1.515972539037466,377,-8.195638656616212e-09,15.96871668100357,0.04610714385398527
98.75,0.0,275.0,325.21,0.0014638177228846415,0.2295166015625,3870720,285,-0.0008125406475301133,0.005138758573116142,1.3764786764979362,378,1.899898052215576e-08,15.968715804815293,0.046295689705749196
100.75,0.0,252.50000000000023,335.96,0.0015457901869048384,0.202294921875,3880960,285,-0.0010642052395269275,0.0063731077585543975,1.2801488175988198,379,-3.3527612686157227e-09,15.96871662735939,0.041636259484322105
126.75,0.0,400.0,342.09,0.0015092413455931818,0.21728515625,3891200,285,-0.0005160761334991548,0.00883723243850909,1.410578679293394,380,-2.9802322387695314e-09,15.968717432022094,0.04982251120826715
174.0,22.500000000000007,452.50000000000017,355.83,0.0015588635066706047,0.195654296875,3901440,285,-0.0009736949061334599,0.008817441595874697,1.3666142471134664,381,-1.1175870895385742e-09,15.968717628717423,0.04469779645745804
