P09:episode_rewards,fps,frames,explained_variance,grad_norm,epoch_idx,advantage_norm,policy_entropy,episode_length,policy_loss,value_loss,PMM:episode_rewards,P01:episode_rewards
65.0,1415,2840000,0.6905948668718338,0.7003910603534093,355,2.241670902967453,1.015882825255394,1014.47,-0.010498742546769791,0.03587399590294808,46.47,30.900000000000002
65.30000000000003,1415,2848000,0.6461272722482682,0.9627433324305453,356,2.4239314538240433,1.0036388343572618,1013.49,-0.020833410680352243,0.04275399526581168,46.15,30.0
65.30000000000003,1416,2856000,0.6649347925186158,0.7139165617362537,357,2.252149248123169,1.015690523982048,1005.3,-0.008260345184971811,0.03495115451980382,45.72,29.9
67.0,1416,2864000,0.6783791607618332,0.7059054749538407,358,2.306546996831894,1.0444616931676864,1011.61,-0.01261938054813072,0.0375590845849365,45.69,28.799999999999997
67.0,1416,2872000,0.7024044054746628,0.6898624405860102,359,2.1407711571455,1.0687427139282226,1011.39,-0.00825872554734815,0.034915444971993566,45.58,29.9
65.20000000000002,1417,2880000,0.6685907828807831,0.6985617108279873,360,2.1779749685525895,1.0229029136896133,989.86,-0.015386569534421142,0.034366662735119465,44.62,30.0
67.0,1417,2888000,0.6788177514076232,0.7294935779334364,361,2.1815285587310793,1.0012697446346284,1000.87,-0.009868678499478846,0.03379961745813489,45.31,30.0
66.10000000000001,1417,2896000,0.6253859496116638,0.9063771290043598,362,2.454806091785431,1.0133236312866212,1013.31,-0.019897462329099655,0.04592855595983565,46.43,30.0
65.10000000000001,1418,2904000,0.6972425413131714,0.7060217776145328,363,2.122173309326172,1.0404010146856308,1012.44,-0.013685548897192347,0.03336554375011474,46.46,31.8
65.10000000000001,1418,2912000,0.6985243433713912,0.8297275585952149,364,2.269833792448044,1.05393336892128,1016.01,-0.012374900056165643,0.038550507877953354,46.92,31.9
65.10000000000001,1418,2920000,0.6959374910593032,0.7368733123351032,365,2.2659498673677443,1.0530081003904344,1029.08,-0.016163799471396487,0.03816047309432179,47.31,31.9
65.10000000000001,1418,2928000,0.6834769803285599,0.6833007385712715,366,2.2050184780359268,1.0673759174346924,1041.16,-0.008956625766004436,0.03381891935132444,47.33,31.9
66.10000000000001,1419,2936000,0.6927605825662613,0.6783594940597988,367,2.1076780915260316,1.0633467715978622,1047.64,-0.009636861873441377,0.032706383690238,47.12,31.9
62.300000000000026,1419,2944000,0.6916566896438598,0.8608056086681743,368,2.264744617342949,1.0928586095571518,1030.21,-0.019392915208591148,0.03764166390988976,45.36,27.9
65.10000000000001,1419,2952000,0.6452603816986084,0.7537108881946716,369,2.349162729382515,1.0488833338022232,1026.75,-0.011890077962307259,0.04080429760739207,45.73,29.8
67.10000000000001,1419,2960000,0.6360671889781951,0.8211585170779078,370,2.623274884223938,1.0574571990966797,1040.15,-0.014802468778798357,0.04963208459317684,47.09,29.8
68.0,1420,2968000,0.6592860889434814,0.7326538499502108,371,2.316483792066574,1.0552823531627655,1027.47,-0.011449357730452903,0.038456991584971546,47.27,29.8
68.10000000000001,1420,2976000,0.6501519072055817,2.2949270253730374,372,3.0577779412269592,1.0744001913070678,1025.11,-0.02175211858440889,0.12436960636172444,49.09,28.9
69.10000000000001,1420,2984000,0.7010365927219391,0.7123066933529354,373,2.279374527931213,1.0552694702148437,1026.51,-0.01733529945020564,0.040688729328103364,48.89,26.900000000000002
68.10000000000001,1420,2992000,0.6298666256666183,0.825271665152211,374,2.5285400950908663,1.0417149436473847,1008.46,-0.021439848555019125,0.0478917684732005,47.83,26.900000000000002
68.10000000000001,1421,3000000,0.6746867996454239,0.7065143694989348,375,2.263326425552368,1.0399677920341492,995.75,-0.011517275998485274,0.037496119574643674,47.01,26.900000000000002
70.0,1421,3008000,0.6590967094898224,0.7710213042680624,376,2.3763664782047274,1.0514401245117186,992.51,-0.01069520711156656,0.04176589248236269,47.32,26.0
70.20000000000002,1421,3016000,0.7038069325685501,1.204346452035991,377,2.634163476228714,1.036753916144371,995.31,-0.01491712530143559,0.054151275753974916,49.8,26.900000000000002
74.10000000000001,1421,3024000,0.6368249422311782,0.6972994935516222,378,2.2634783113002777,1.0513943046331407,988.94,-0.012055158341318019,0.03774156517349184,50.18,26.0
74.10000000000001,1422,3032000,0.6553872269392014,0.9423846442592534,379,2.2184023892879488,1.0277900487184524,987.96,-0.017318523101275785,0.03467168155591935,50.25,26.0
75.0,1422,3040000,0.5044350522756577,0.7889402505296483,380,2.4281584006547927,1.080637157559395,990.8,-0.016029812509659676,0.04383623657980934,51.12,27.0
74.10000000000001,1422,3048000,0.6894301664829254,0.6592068132680677,381,2.1055120652914048,1.0782358008623123,983.23,-0.009143197923658591,0.03275558867957443,49.99,25.9
72.20000000000002,1422,3056000,0.6985875111818314,1.1017186800556968,382,2.6757620722055435,1.069826002717018,961.93,-0.010987849412485958,0.06019205962773413,49.57,24.9
74.10000000000001,1423,3064000,0.7280621337890625,1.0743681660600914,383,2.7241209280490875,1.078095834851265,980.51,-0.022230898675043135,0.07278007498010992,52.15,24.9
75.0,1423,3072000,0.6439177644252777,0.7327385135173579,384,2.3072758477926256,1.0785656106472015,1001.36,-0.011961200934601948,0.0390702354721725,52.58,24.9
75.0,1423,3080000,0.6436056137084961,0.7853132317897513,385,2.370656853914261,1.0793041646480561,1010.57,-0.01551128340932337,0.04312236280180514,51.53,25.0
74.10000000000001,1423,3088000,0.3690914535522461,0.7881979840910962,386,2.1750958168506624,1.112480431497097,976.24,-0.020003814870724456,0.037246865937486294,48.39,20.0
74.10000000000001,1424,3096000,0.6811758357286454,1.1683258358001207,387,2.566264615058899,1.0728787767887116,961.71,-0.012733857789062313,0.0631808784417808,47.44,19.0
74.10000000000001,1424,3104000,0.708071363568306,0.8707321824543309,388,2.5346143448352816,1.055048252940178,967.57,-0.016953909017611294,0.048272699234075844,48.86,19.0
72.20000000000002,1424,3112000,0.6637695425748825,0.8570029401028052,389,2.4627911686897277,1.0658105087280274,962.25,-0.010294066255446523,0.04757222327403724,47.97,19.0
72.10000000000001,1424,3120000,0.6729653215408326,0.7181051587984885,390,2.3040642142295837,1.0737577027082443,963.68,-0.012279896649051807,0.038180615110322835,47.96,19.0
69.40000000000003,1425,3128000,0.6737462860345841,0.7394399760655347,391,2.245133621096611,1.0974849313497543,962.05,-0.013359875361857121,0.0384999484103173,47.5,19.0
68.10000000000001,1425,3136000,0.6685589015483856,0.6713192410590785,392,2.2594738483428953,1.0708835738897324,964.61,-0.013234771543793614,0.037928247549571095,47.72,19.0
69.20000000000002,1425,3144000,0.6914197313785553,0.7669377914783628,393,2.2445420241355896,1.094535129070282,992.35,-0.012533767988061299,0.03737610341515392,49.22,19.9
69.20000000000002,1425,3152000,0.6912473487854004,0.7255769160436697,394,2.3079529249668123,1.0810049468278884,987.18,-0.016335881643753963,0.038883062927052375,49.85,19.9
68.10000000000001,1426,3160000,0.6903637009859085,0.8240808124522347,395,2.2026189202070237,1.0784731155633926,990.97,-0.020376683877111647,0.03589166060090065,45.78,19.9
63.50000000000004,1426,3168000,0.6873209536075592,0.6947814247661226,396,2.2067142194509506,1.050164408683777,969.84,-0.01250886947818799,0.037665879903361205,45.0,19.9
69.0,1426,3176000,0.6481432837247848,1.1335249403497485,397,2.777721618413925,1.0099338102340698,981.28,-0.01628126162526314,0.06819298111833633,47.1,19.9
71.0,1426,3184000,0.6704277378320694,0.6472257238871351,398,2.1744406002759935,1.0611593908071517,992.94,-0.01072427356196613,0.03493343146517873,49.0,19.9
71.10000000000001,1426,3192000,0.6436567586660386,0.7792150570957966,399,2.493353031873703,1.0697790169715882,1019.09,-0.0119195434419089,0.04778008298017085,51.08,24.0
73.10000000000001,1427,3200000,0.6637468433380127,0.7128513104381975,400,2.3295416796207427,1.0753063708543777,1055.43,-0.020055439963180106,0.04037836555857211,52.41,28.0
74.30000000000003,1427,3208000,0.6673502469062805,0.6605680134903424,401,2.2013019448518754,1.0585896736383438,1059.39,-0.01660321602219483,0.038314164420589804,52.98,28.0
74.30000000000003,1427,3216000,0.6535644084215164,0.7949112127396244,402,2.558592414855957,1.0362461131811143,1071.93,-0.014575095321924891,0.04985295644029975,52.31,29.8
77.0,1427,3224000,0.6885571938753128,0.6644548798696189,403,2.1620504838228225,1.0407099670171738,1088.05,-0.012988425484381878,0.03407177632674575,53.38,29.8
77.20000000000002,1428,3232000,0.632561901807785,0.7374070390009512,404,2.2925226962566376,1.0603887951374054,1100.05,-0.014580757140356582,0.038972936510108414,54.22,30.0
77.20000000000002,1428,3240000,0.7125251841545105,0.600416402874758,405,2.1011506158113478,1.0806342905759811,1109.25,-0.005266340413945727,0.03335307211149484,55.15,31.9
77.20000000000002,1428,3248000,0.6409914386272431,0.7086286586700683,406,2.3979903161525726,1.0692784351110458,1088.14,-0.014282446648139739,0.04168771824333817,54.76,31.9
82.20000000000002,1428,3256000,0.6632622694969177,0.6838209160446482,407,2.194350326657295,1.0494260931015014,1098.9,-0.01571238886230276,0.03588473740499467,55.81,33.9
84.20000000000002,1429,3264000,0.6381134831905365,0.7529121339299907,408,2.4191964328289033,1.0731287521123887,1113.74,-0.0171542029729153,0.04268149570561945,57.55,36.0
84.20000000000002,1429,3272000,0.6944569969177246,0.7039694641270284,409,2.2109294736385348,1.0420508092641831,1117.22,-0.019379460297641343,0.0360305904224515,58.33,36.9
84.20000000000002,1429,3280000,0.6532696944475174,0.7334973045225516,410,2.204226496219635,1.0551969534158707,1126.69,-0.01242714378873643,0.0384575155377388,58.58,37.900000000000006
84.0,1429,3288000,0.7343492466211319,1.1934145312611995,411,2.7578766918182374,1.0069499826431274,1121.43,-0.010892421113676392,0.057112026885151865,59.7,38.0
84.0,1429,3296000,0.6522524333000184,0.8733176313940412,412,2.56598397731781,0.9951519250869751,1118.25,-0.022639503199607135,0.05103796858806163,58.93,35.9
84.0,1430,3304000,0.6514018225669861,0.7660335837913794,413,2.420118948221207,1.024285551905632,1114.84,-0.01782453071733471,0.04322009537834674,58.96,35.9
80.10000000000001,1430,3312000,0.6473691475391388,0.7330777776333974,414,2.4000498986244203,1.0496243143081665,1100.39,-0.015278011956979753,0.04198368513956666,57.18,35.9
81.10000000000001,1430,3320000,0.684182750582695,0.6695205597178518,415,2.087952771782875,1.0553173077106477,1110.64,-0.013595092694740742,0.03226613964419812,57.61,35.0
79.10000000000001,1430,3328000,0.7638332784175873,1.0381946472949528,416,2.642489092350006,1.0538856875896454,1091.85,-0.009672817898135691,0.05285804626531899,56.39,34.900000000000006
80.10000000000001,1430,3336000,0.6573236089944839,0.6571380848826698,417,2.1770826464891435,1.1031515091657638,1094.31,-0.01318725974066183,0.035313792936503885,59.63,34.900000000000006
81.10000000000001,1431,3344000,0.6670282465219498,0.7392004729333834,418,2.3585016536712646,1.072795358300209,1097.67,-0.022045465079136194,0.04185677657835186,60.57,35.0
84.0,1431,3352000,0.6549318528175354,0.7660872048948848,419,2.2961770665645598,1.0885718482732774,1120.42,-0.012634644957724959,0.0404077882040292,62.22,35.0
84.0,1431,3360000,0.6655850142240525,0.7670712447790672,420,2.319696242213249,1.079005109667778,1122.94,-0.017352863044070545,0.04158793767448515,62.51,35.0
84.0,1431,3368000,0.7138206547498703,0.9254476782161879,421,2.478980332016945,1.0452267837524414,1111.06,-0.009987661929335446,0.05033432436641306,62.68,35.0
84.50000000000004,1432,3376000,0.6674536955356598,0.9396711848333635,422,2.5472527384757995,1.0279567527770996,1122.77,-0.011653836583136581,0.05506036039907485,64.8,35.0
84.50000000000004,1432,3384000,0.6230918222665787,0.8726180468581437,423,2.525839751958847,1.0385617429018021,1109.52,-0.020095222853924496,0.04868086866103113,64.76,35.0
84.50000000000004,1432,3392000,0.5802254348993301,0.7199290458420994,424,2.2088812148571013,1.0705049234628676,1095.14,-0.013716227544355206,0.03736257750075311,63.55,35.0
84.50000000000004,1432,3400000,0.5650772458314895,1.0015443763546434,425,2.4810322403907774,1.0219747811555862,1100.23,-0.022802342865361425,0.046948770573362705,61.56,34.0
83.60000000000005,1432,3408000,0.1480066394805908,1.3171400407972802,426,2.8324796885251997,1.0179030166193843,984.09,-0.016151982081937605,0.06983204537071287,53.99,10.0
83.60000000000005,1432,3416000,0.7031749147176742,0.6782499156408445,427,2.0768615889549253,1.0872124469280242,966.28,-0.010565071003511547,0.0339548025187105,53.0,9.8
72.10000000000001,1432,3424000,0.11187970042228698,0.7216659917112013,428,2.1084442949295044,1.1786055162549018,713.44,-0.007690373238583561,0.0357556296128314,32.95,1.0
63.10000000000001,1432,3432000,0.6456332182884217,0.6946251704443853,429,2.177584238052368,1.11155029296875,671.34,-0.010772757902159355,0.036348346839658915,28.86,1.0
62.0,1432,3440000,0.6964581006765366,0.6060403006099984,430,2.055000754594803,1.092933315038681,656.32,-0.004158168751455377,0.03147079390706495,27.25,1.0
63.400000000000034,1433,3448000,0.62944755256176,0.6459768368709564,431,2.200172543525696,1.0409234499931335,673.49,-0.015905777902080444,0.03603734073229134,26.48,1.0
67.0,1433,3456000,0.28671599447727203,0.849842279127495,432,2.3758752608299254,0.9437337543070317,676.92,-0.015084791424451396,0.04193480236455798,25.55,0.9000000000000004
67.0,1433,3464000,0.7023323118686676,0.639598154569769,433,1.9828948324918747,0.9911188226938248,658.91,-0.008175797274452635,0.03083243591710925,24.86,0.9000000000000004
67.0,1433,3472000,0.6573720705509186,0.7490940153737086,434,2.1506404107809067,1.019947521686554,662.61,-0.010654322491027414,0.03495421123225242,24.66,0.9000000000000004
67.10000000000001,1433,3480000,0.6698027479648591,0.8264161953605377,435,2.4447946161031724,1.019271577000618,713.52,-0.018067942402849438,0.04390966966748237,28.25,0.9000000000000004
68.20000000000002,1433,3488000,0.658037639260292,0.8764798925525948,436,2.3693402338027956,1.0303936558961868,764.46,-0.01511080215786933,0.04219554801937193,30.89,1.0
70.0,1434,3496000,0.6931479287147522,0.771195816843243,437,2.3408534026145933,1.0701015383005141,802.18,-0.013333338864613324,0.041246187696233394,33.51,1.0
70.10000000000001,1434,3504000,0.2506193906068802,0.7869587943727282,438,2.4084497171640398,1.1293341606855392,865.34,-0.030205626925453543,0.04381045759189874,37.54,1.9000000000000004
64.0,1433,3512000,-0.10786907315254211,0.24279139044889067,439,1.246409386843443,1.3574254995584487,599.8,-0.0013283487688750028,0.01435954504264373,23.65,0.0
3.0,1433,3520000,-1.1585531800985336,0.18649019095600497,440,1.0672636283189059,1.37727454662323,184.89,0.0014144200249575078,0.011566745879763403,1.63,0.0
3.0,1432,3528000,-0.023753772377967834,0.19687737304849118,441,1.1377599164098502,1.3727839016914367,169.38,0.0009909335966221987,0.011981774648284045,1.09,0.0
3.1000000000000085,1432,3536000,-0.00791929304599762,0.2130662939997356,442,1.2239044572785496,1.3784624862670898,176.16,0.002504213999491185,0.014500986676684988,1.23,0.0
4.0,1431,3544000,-0.020368079543113708,0.20811939007809208,443,1.0971042378619313,1.379253476858139,180.21,0.002765149443875998,0.013023147845635775,1.34,0.0
4.0,1431,3552000,-0.03663031876087189,0.23001598353450894,444,1.35507173076272,1.3774833846092225,181.4,0.002495610240439419,0.016012171187467176,1.37,0.0
4.0,1430,3560000,-0.013448212146759033,0.22031299114173641,445,1.3596870186552406,1.3507724964618684,187.76,0.00030736988759599626,0.01514792275178479,1.48,0.0
5.0,1430,3568000,-0.00609981119632721,0.2058118538704566,446,1.3766446946002544,1.378408076763153,199.69,0.0002779710719187278,0.015903752983876984,1.77,0.0
4.0,1429,3576000,-0.025646513104438783,0.19739060801253105,447,1.0782719277590513,1.381656311750412,186.48,0.0019368151528760791,0.0117074667608631,1.47,0.0
3.0,1429,3584000,-0.011736401319503785,0.19557253039696681,448,1.1467867055907845,1.3787830686569214,173.11,0.002537906859070063,0.012093249323279452,1.12,0.0
3.0,1428,3592000,-0.007928428053855897,0.18352749054392728,449,1.1391421731561422,1.3771223330497742,176.31,-0.0006061991590831894,0.01292000906217254,1.22,0.0
4.0,1428,3600000,-0.03403809309005737,0.2423335074400482,450,1.3498439873754977,1.373509339094162,185.23,0.0035924590433569392,0.01716164130204561,1.43,0.0
5.0,1428,3608000,-3.145787215232849,0.21668897722040595,451,1.1614338565617799,1.3757066917419434,191.05,0.00344242510094773,0.013916598219657317,1.59,0.0
5.0,1427,3616000,-0.0011483252048492432,0.22786969523776107,452,1.3470914247632026,1.3748144936561584,194.74,0.0014965351857244968,0.015462383656740712,1.75,0.0
4.1000000000000085,1427,3624000,-0.01600989818572998,0.18860596927477907,453,1.0736498384177684,1.3830250930786132,190.35,4.286220879293978e-05,0.011591340918557761,1.65,0.0
4.0,1426,3632000,-0.014955811500549317,0.2406271132049496,454,1.3086258101463317,1.3798541390895844,186.28,0.003319023190997541,0.01551592398871435,1.48,0.0
3.0,1426,3640000,-0.0021895581483840944,0.17987696550355003,455,1.0828297490626573,1.377685694694519,182.82,-0.0006785320001654327,0.011812315422012033,1.46,0.0
3.0,1425,3648000,-0.0017797291278839112,0.21265172238157176,456,1.289420556947589,1.3843952071666719,175.71,0.00438703183317557,0.01462206562035135,1.31,0.0
3.0,1425,3656000,-0.0038757818937301637,0.2061586259488019,457,1.2050735316425563,1.3822271537780761,181.38,0.0009378129357355647,0.013330561850307277,1.38,0.0
4.0,1425,3664000,-0.0009887593984603882,0.2410228012674934,458,1.502777159139514,1.3454511499404906,198.83,0.0009770104705239646,0.018467155434846064,1.9,0.0
5.0,1424,3672000,-0.030937551259994506,0.19363484049050794,459,1.1692299363017082,1.3565365326404573,196.04,0.0011481325335626026,0.012851703214564622,1.81,0.0
5.1000000000000085,1424,3680000,-0.00157989501953125,0.20621739354705274,460,1.1915840278565883,1.374933441877365,196.48,-0.00019071519374847413,0.013138824466514052,1.83,0.0
4.0,1423,3688000,-0.00569198727607727,0.1967231906174299,461,1.0834188194572925,1.376296421289444,183.06,0.0036670390379731545,0.012044258510049985,1.45,0.0
4.0,1423,3696000,-0.04443540692329407,0.21569922263521657,462,1.3033539268374443,1.3747981023788451,180.33,0.001606154676992446,0.015040419184024358,1.37,0.0
4.0,1423,3704000,-0.13881607830524445,0.2355272338528519,463,1.3625157269090413,1.362595682144165,193.13,0.0008970141998725012,0.016163850099237608,1.66,0.0
5.0,1422,3712000,-0.027811076641082764,0.22073426675402089,464,1.2748234996944665,1.3713856434822083,194.85,0.00554777228506282,0.015280400301089686,1.67,0.0
5.0,1422,3720000,-0.005140773057937622,0.265609121570142,465,1.453894560188055,1.3722870290279388,210.25,0.0036688769492320716,0.01837244316662691,2.06,0.0
5.0,1421,3728000,-0.001685083508491516,0.19931726172015762,466,1.2597792744636536,1.37692063331604,199.05,0.0006676821655128151,0.01424218764885154,1.84,0.0
4.0,1421,3736000,-0.1666407859325409,0.20488484491820266,467,1.2497324751876295,1.378843445777893,193.0,0.0004634262193576433,0.013720965336801783,1.7,0.0
4.0,1421,3744000,-0.0023173743486404417,0.2025889683884047,468,1.1710167895443737,1.3820688438415527,191.71,0.0016040266992058605,0.013236182748719329,1.64,0.0
3.0,1420,3752000,-0.02839060127735138,0.2148855477977476,469,1.1803099031932651,1.3766793084144593,184.33,0.0023602469891193323,0.013449008209668135,1.42,0.0
3.0,1420,3760000,-0.035423415899276736,0.19353441467025692,470,1.182803156785667,1.3735456573963165,180.62,0.00035478735764627345,0.012253425316143875,1.29,0.0
4.0,1419,3768000,-0.001026550531387329,0.21941765171205407,471,1.3485345820337533,1.3763597571849824,191.91,0.0008299434027867392,0.01493045711533341,1.56,0.0
3.1000000000000085,1419,3776000,-0.004016011953353882,0.17492729140767774,472,1.050225312486291,1.3709233176708222,183.49,-0.0005664148600772023,0.010695375635968958,1.37,0.0
3.0,1418,3784000,-0.0075313889980316165,0.1899394687825206,473,1.1224413976073264,1.3742718243598937,170.22,0.0016343092179158703,0.012236061360763415,1.1,0.0
2.1000000000000085,1418,3792000,-0.13993511319160462,0.188863543305952,474,1.0113658749312162,1.373059927225113,168.81,0.00025104214873863386,0.010959460749509162,1.11,0.0
2.0,1417,3800000,-0.004559982419013977,0.19717357493302104,475,1.1594216285273433,1.3661037909984588,161.77,0.002796178685966879,0.012731792280483205,0.97,0.0
2.0,1417,3808000,-0.018187638521194458,0.1778210677997545,476,1.0018718337640167,1.3504839110374451,160.92,-0.001349583298433572,0.010282847948292328,0.96,0.0
2.1000000000000085,1416,3816000,-0.0660299962759018,0.19522189034391618,477,1.176699639800936,1.3677374303340912,164.03,0.0022953027725452556,0.01356818239178665,0.98,0.0
3.0,1416,3824000,-0.0036616623401641846,0.21628606584912713,478,1.2838136965408922,1.3694721341133118,177.57,1.8855810922104865e-05,0.01447212780199152,1.29,0.0
4.0,1416,3832000,-0.01375001311302185,0.18997272165598786,479,1.0720871014520525,1.3577209055423736,179.85,0.0010225867480039596,0.011736017639163947,1.34,0.0
4.0,1415,3840000,-0.003123392462730408,0.22314330087492704,480,1.3774845283478498,1.3779459941387175,183.06,-0.0005406195903196931,0.016281631752044633,1.38,0.0
3.1000000000000085,1415,3848000,-0.09529085695743561,0.16088552868571943,481,1.0039815847948192,1.3811562621593476,180.63,0.0005893963237758726,0.009872554847606806,1.3,0.0
4.0,1414,3856000,-0.00528478741645813,0.1962035393339313,482,1.1897654833644629,1.3821726608276368,177.83,0.001660174667595129,0.013861587623978266,1.25,0.0
4.0,1414,3864000,-0.020944725275039672,0.1869247110493265,483,1.1302628559619188,1.3816456234455108,183.01,0.0010334069415694103,0.012470432696845819,1.39,0.0
3.0,1414,3872000,-0.03334952890872955,0.18302795561708451,484,1.0515025109425187,1.3765218448638916,173.05,0.001820420002914034,0.011650311572464035,1.15,0.0
3.0,1413,3880000,-0.009579087495803834,0.20200910496421026,485,1.2209636755660176,1.3567680430412292,172.88,0.00013074012007564307,0.013674563125268832,1.13,0.0
3.0,1413,3888000,-0.005151398777961731,0.1988878200366346,486,1.091519656162709,1.3513893806934356,174.39,0.0019992181321140377,0.012280128377433357,1.17,0.0
3.0,1412,3896000,-0.004536699652671814,0.21361276363562293,487,1.1006244237348437,1.3420416235923767,164.46,0.0010756073234369978,0.012153207602748352,1.0,0.0
2.0,1412,3904000,-0.02614736258983612,0.15501147305355206,488,0.9169389386475086,1.3737243819236755,161.53,0.0004780167120770784,0.009429359243122236,0.91,0.0
2.1000000000000085,1411,3912000,-0.05466120839118958,0.20435953756677627,489,1.0991611368209124,1.380455231666565,165.11,0.0018729575967881829,0.012587700882299942,0.95,0.0
4.0,1411,3920000,-0.013170116543769837,0.21560462401499236,490,1.3033280182443558,1.3815921831130982,182.19,0.002758237282396294,0.015090569229582797,1.32,0.0
4.0,1411,3928000,-0.0017351233959197999,0.18515658146167285,491,1.0665560169890522,1.3787789928913117,187.76,-0.0005432770395418629,0.01085391604432516,1.47,0.0
3.0,1410,3936000,-0.059804592728614804,0.17538330487879236,492,1.0226292103156447,1.3813239908218384,167.83,0.002908923624199815,0.010881666656987364,1.05,0.0
3.0,1410,3944000,-0.0019718706607818604,0.20557219524017856,493,1.2554542484879494,1.3828541791439057,170.99,0.0004163677152246237,0.014119308659664966,1.12,0.0
3.0,1410,3952000,-0.007620827555656433,0.21075366481459415,494,1.187902112454176,1.3693770360946655,179.93,6.636701291427017e-05,0.013147181821914274,1.28,0.0
3.1000000000000085,1409,3960000,-0.005996739864349366,0.23555420959607903,495,1.342031963840127,1.3769994807243346,188.62,0.0037597683561034503,0.016167947816084053,1.49,0.0
4.0,1409,3968000,-0.009936078786849975,0.2290305400881553,496,1.4115053356438876,1.3737211894989014,196.91,-0.0010012615728192031,0.016715611498207182,1.76,0.0
4.0,1409,3976000,-0.007686543464660645,0.17475290351388026,497,1.085902100522071,1.3687504971027373,187.03,0.0019468662174767814,0.01185303447957267,1.56,0.0
4.0,1408,3984000,-0.018155402541160583,0.1908163876892819,498,1.2664284874498843,1.3561035692691803,181.35,0.0009722975813201629,0.013796710040778634,1.34,0.0
3.0,1408,3992000,-0.01591655969619751,0.1925093443032036,499,1.031716259866953,1.3734874951839446,175.95,0.0018278759764507413,0.011494648248960857,1.18,0.0
4.0,1408,4000000,-0.003516722321510315,0.2160725075361306,500,1.3471593119204044,1.356540631055832,181.47,-0.0003106312727322802,0.0158898155593306,1.36,0.0
4.1000000000000085,1407,4008000,-0.015401675701141357,0.19942762734509034,501,1.2030631693452596,1.382261118888855,188.51,0.0012221391304046848,0.013115543970798171,1.52,0.0
5.0,1407,4016000,-0.0024353379011154176,0.21428765371184993,502,1.2477329980582,1.3647045934200286,184.27,0.0008196320361457765,0.01387317758822519,1.49,0.0
5.0,1407,4024000,-0.0019679123163223265,0.1798424923324855,503,1.0882160991430283,1.3800762975215912,188.27,-0.00026491199176234656,0.011503241537739087,1.61,0.0
4.0,1406,4032000,-0.004066387414932251,0.2300841211853836,504,1.3793912954255938,1.381036193370819,193.32,0.004192781008314341,0.017129643528296584,1.65,0.0
4.0,1406,4040000,-0.0019732654094696046,0.234510232071577,505,1.350866666957736,1.3842875099182128,190.9,0.0018137351440964268,0.01601866072802295,1.53,0.0
4.0,1406,4048000,-0.006839191317558288,0.1902080686986594,506,1.1380345729738475,1.3835603976249695,187.7,0.0006239752843976021,0.012084374430869502,1.48,0.0
3.0,1405,4056000,-0.02375042200088501,0.19086318918878056,507,1.0982582219690085,1.3710855233669281,179.05,0.0011657742178067564,0.012477822381956685,1.36,0.0
3.0,1405,4064000,-0.093893341422081,0.1712498270733308,508,1.0026115124672652,1.3673089468479156,167.91,0.0012638652257737704,0.009814039933489766,1.09,0.0
3.0,1404,4072000,-0.0016497880220413207,0.22138365923725778,509,1.2079236287623645,1.36977867603302,175.13,0.005283183838764671,0.014737280746858232,1.21,0.0
3.0,1404,4080000,-0.001480448842048645,0.2298017076915409,510,1.3710971256718039,1.355185992717743,183.82,0.002585553602548316,0.016574221464552466,1.39,0.0
4.0,1404,4088000,-0.0017988944053649902,0.23863009468915963,511,1.3887204056978226,1.3736949419975282,196.2,0.004190936261147726,0.01699619258622988,1.68,0.0
4.0,1403,4096000,-0.008281636238098144,0.18126095967803546,512,1.0307232686504721,1.378354892730713,194.63,-0.00018307994352653623,0.010981844818970785,1.67,0.0
3.0,1403,4104000,-0.01758523643016815,0.20951285516715074,513,1.1451108778640628,1.3822378540039062,172.98,0.004319393095793203,0.01318596519926814,1.21,0.0
3.0,1403,4112000,-0.0063474798202514645,0.18257551711639722,514,1.1098942501097917,1.3825869727134705,167.87,0.001150374487042427,0.012154930290125775,1.09,0.0
3.0,1402,4120000,-0.014424535632133483,0.17875441245876902,515,1.105459018573165,1.37903764128685,169.91,0.0008645175030687824,0.011649381724701015,1.08,0.0
3.0,1402,4128000,-0.003953351378440857,0.17932817072953836,516,0.9673224851116538,1.3664241707324982,169.41,-0.001375758962931286,0.010126737586629133,1.06,0.0
3.0,1401,4136000,-0.02420322358608246,0.1921275421174013,517,1.1234624871611596,1.340325744152069,170.86,0.0005784176930319518,0.012394874608644387,1.15,0.0
2.1000000000000085,1401,4144000,-0.008395854234695434,0.16786332600842088,518,0.9744084812607616,1.3465142965316772,168.36,0.0005988669284852222,0.010082970789073614,1.11,0.0
2.0,1401,4152000,-0.0018268942832946778,0.19814365249545404,519,1.206213200315833,1.3684615337848662,166.34,0.0015738342923577876,0.013448248889326352,1.05,0.0
3.0,1400,4160000,-0.001750527024269104,0.18025545826549924,520,1.1569114920310677,1.3812814903259278,176.48,0.0008274725757291889,0.012632698223262651,1.27,0.0
3.0,1400,4168000,-0.00419909656047821,0.18488975018784135,521,1.1065065068751574,1.3815554559230805,178.9,0.0005469402892049402,0.012208718815713837,1.32,0.0
3.0,1400,4176000,-0.010992809534072875,0.21050306165994442,522,1.3515319165959954,1.3798552799224852,180.68,0.001039596600458026,0.015490018297841744,1.35,0.0
