epoch_idx,grad_norm,episode_length,fps,advantage_norm,PMM:episode_rewards,frames,value_loss,explained_variance,policy_loss,P01:episode_rewards,approx_kl_divergence,clip_fraction,policy_entropy,P09:episode_rewards
227,0.054669992926196884,349.01,295,15.96871783733368,216.0,2324480,0.015284088018233888,-1.2665987014770507e-08,-0.0011108523205621168,72.50000000000001,0.0015124769725275654,0.146240234375,1.4208161130547523,375.0
228,0.05413478406625747,342.64,295,15.968717789649963,208.5,2334720,0.013491455647454131,-1.7508864402770997e-08,-0.0011352129171427806,50.0,0.0014896516336264654,0.1625,1.434229626506567,375.0
229,0.06007140238568389,345.41,295,15.968717855215072,237.0,2344960,0.015482074337160156,-1.7508864402770997e-08,-0.0009479539563471917,97.5,0.0013874790797729019,0.1609619140625,1.4338259994983673,375.0
230,0.05721387755816283,340.06,295,15.96871782541275,226.5,2355200,0.015859139725216666,1.30385160446167e-08,-0.0011481560512038413,97.5,0.0015523358072186966,0.1650634765625,1.3968300893902779,327.5000000000002
231,0.05528853117451897,339.21,295,15.968718028068542,242.25,2365440,0.01632211029937025,-3.7252902984619143e-10,-0.001046219874115195,125.0,0.001275357765013041,0.1376708984375,1.4195137083530427,327.5000000000002
232,0.05407711655973613,342.27,295,15.968717902898788,238.75,2375680,0.015124073860351927,1.601874828338623e-08,-0.000695558131337748,125.0,0.0016945656223782634,0.14873046875,1.357018029689789,350.0
233,0.048527680776646556,339.99,295,15.96871789097786,231.5,2385920,0.01434776039677672,3.7252902984619143e-10,-0.0013779628021438838,125.0,0.0014413396434690639,0.150390625,1.327867142111063,325.0
234,0.05574467264223003,345.43,295,15.96871783733368,230.25,2396160,0.014060834143310785,-5.960464477539063e-09,-0.0009475694107095479,125.0,0.0016524673825699665,0.1638671875,1.411460669338703,305.00000000000045
235,0.05647062440466856,344.46,295,15.968718034029006,232.0,2406400,0.016490079696814063,5.215406417846679e-09,-0.00087782045120548,125.0,0.001318820590817893,0.1259521484375,1.4250825121998787,350.0
236,0.05465125165268444,350.53,295,15.968717938661575,249.25,2416640,0.01680883597728098,-3.3527612686157227e-09,-0.0007967573907080805,125.0,0.0012045694006445728,0.106005859375,1.3055264078080655,350.0
237,0.04941532650070724,346.65,295,15.968717968463897,253.75,2426880,0.015300367001327687,-5.215406417846679e-09,-0.0007326276805542875,125.0,0.0013421689771377031,0.12236328125,1.2601107507944107,350.0
238,0.046395596359117774,347.02,295,15.968718022108078,248.75,2437120,0.014591609910712577,-2.1979212760925294e-08,-0.0006208281847648323,147.5,0.0009752112684850544,0.0966796875,1.2245107375085353,327.5000000000002
239,0.05133237940121058,342.92,295,15.968717944622039,240.25,2447360,0.014880114424158819,-7.450580596923828e-09,-0.0007791356700181495,147.5,0.0010406228272827889,0.116015625,1.332653421163559,325.0
240,0.05546439477514977,342.86,295,15.968717724084854,230.75,2457600,0.01421685661916854,-1.7881393432617187e-08,-0.0012891426522401161,125.0,0.00161801342878789,0.17392578125,1.403004002571106,325.0
241,0.05387278288583134,347.49,295,15.968717724084854,222.75,2467840,0.012159602685278515,-1.2665987014770507e-08,-0.0007251077873661416,125.0,0.00160606363689908,0.185693359375,1.3791453965008258,327.5000000000002
242,0.05758662819556217,351.71,295,15.968717831373215,217.25,2478080,0.01220981214028143,-1.2665987014770507e-08,-0.0008139366458635777,122.5,0.001851573165612308,0.194091796875,1.4023366585373878,350.0
243,0.05188803686240413,349.91,295,15.968717831373215,220.0,2488320,0.014133147928805555,-1.30385160446167e-08,-0.0008826912711811019,97.5,0.001330505095825174,0.1503662109375,1.402417002618313,350.0
244,0.05489600129267376,346.75,295,15.96871770620346,225.5,2498560,0.013330755228525958,-1.825392246246338e-08,-0.0009058321429620264,125.0,0.0016326620756785815,0.17734375,1.4366697296500206,352.5000000000002
245,0.05822647226316704,344.12,295,15.968717789649963,230.5,2508800,0.014687224620138295,-1.1175870895385742e-08,-0.0012293847605178599,122.5,0.0013172021842535742,0.1566162109375,1.453635924309492,375.0
246,0.055992930555149166,345.87,295,15.968717819452285,241.5,2519040,0.012347447346837726,-2.6822090148925782e-08,-0.0010292226146702888,75.0,0.0019249882922167671,0.1873291015625,1.4892121136188508,505.00000000000045
247,0.05246203745794594,345.34,295,15.968717765808105,254.5,2529280,0.015277834757580423,6.7055225372314455e-09,-0.0009723961156851146,100.0,0.0015246483325569216,0.1445068359375,1.5377386167645455,575.0
248,0.05647482558262974,345.67,295,15.968717861175538,250.0,2539520,0.014681107010619598,-3.7252902984619143e-10,-0.0010588032426312565,75.0,0.0016020191673476348,0.155224609375,1.5119905062019825,552.5000000000002
249,0.050976114867370435,348.76,295,15.968717783689499,249.75,2549760,0.013159965157683473,3.3527612686157227e-09,-0.0012006788860162488,100.0,0.0016310895814285685,0.15458984375,1.4206884376704694,500.0
250,0.0591916643821633,356.11,295,15.968717747926712,270.0,2560000,0.015902338305022568,-3.7252902984619143e-10,-0.0009588723056367599,122.5,0.0015950125720507913,0.187353515625,1.3922178819775581,550.0
251,0.053516450880721246,353.85,295,15.968718266487121,261.5,2570240,0.016152617998886853,-1.1175870895385742e-09,-0.000853162606654223,122.5,0.0012033726685217517,0.121337890625,1.4183615267276763,455.0000000000004
252,0.05847164475595239,357.81,295,15.968717849254608,278.75,2580480,0.017858753795735538,6.332993507385254e-09,-0.0008354562756721862,125.0,0.0013774328282721627,0.1384765625,1.4365543946623802,432.5000000000006
253,0.05308196787737231,357.48,295,15.968717819452285,288.5,2590720,0.015154320110741536,-1.1175870895385742e-08,-0.00101702810752613,125.0,0.0013714741117922813,0.141162109375,1.3991055518388749,432.5000000000006
254,0.049919103655764546,361.99,295,15.968718063831329,286.25,2600960,0.016180134552996606,-1.1175870895385742e-09,-0.0006076548881537747,125.0,0.0012222652197550587,0.119970703125,1.299422699958086,400.0
255,0.051630672077713546,364.82,295,15.968717902898788,279.75,2611200,0.013238271496084053,-2.9802322387695314e-09,-0.0007093792402883992,100.0,0.0016890533249920737,0.178857421875,1.3523012317717076,427.5000000000002
256,0.05192941516802756,368.4,295,15.968717831373215,281.0,2621440,0.01583453153289156,4.8428773880004884e-09,-0.0010954076577036175,100.0,0.0014681083577343657,0.14208984375,1.3277863450348377,477.5000000000002
257,0.04899794726986597,374.87,295,15.968717730045318,288.75,2631680,0.014986422174843028,-7.450580596923829e-10,-0.0007671638806641568,100.0,0.0012203935084301066,0.1171875,1.2567363694310187,552.5000000000002
258,0.0510610194714863,368.17,295,15.96871801018715,282.5,2641920,0.012999989198578987,7.450580596923829e-10,-0.0005998415930662304,100.0,0.001285104753266353,0.137646484375,1.3114975310862065,575.0
259,0.053772316494694626,368.29,296,15.96871793270111,298.5,2652160,0.014288465717982035,-3.129243850708008e-08,-0.0014332155653391965,125.0,0.0014973366310073288,0.1733642578125,1.3936777785420418,602.5000000000002
260,0.05396272568133761,355.44,296,15.968717765808105,271.75,2662400,0.012813306113093859,-3.3527612686157227e-09,-0.0013210210774559528,97.5,0.0016802673365987175,0.19462890625,1.4500673778355122,600.0
261,0.05627751988046008,356.6,296,15.968717753887177,271.5,2672640,0.013187836903671268,-5.215406417846679e-09,-0.0012905461346235825,75.0,0.0018657061760535497,0.2113037109375,1.4520511835813523,600.0
262,0.05574547131827423,368.64,296,15.968717896938324,296.75,2682880,0.013607669617340435,-9.685754776000977e-09,-0.0011349274042004253,97.5,0.0013894459603761788,0.1631591796875,1.4867859579622746,627.5000000000002
263,0.055864655478494375,368.5,296,15.968717849254608,266.75,2693120,0.012608143512261449,-8.195638656616212e-09,-0.0004485613157157786,75.0,0.0014801062177298263,0.15888671875,1.474919866025448,550.0
264,0.05629485833521679,364.66,296,15.968717783689499,255.5,2703360,0.010868562175892294,-4.8428773880004884e-09,-0.0011411078288801947,50.0,0.0019311098493034252,0.219873046875,1.4883379362523557,550.0
265,0.05698808379316491,348.89,296,15.968717765808105,214.75,2713600,0.01195787830511108,1.6391277313232423e-08,-0.0008591625592089258,50.0,0.0013488477623241125,0.1662353515625,1.4625640653073788,477.5000000000002
266,0.0540055453135326,337.44,296,15.96871782541275,189.25,2723840,0.011641757757752202,1.1175870895385742e-09,-0.0005678857636667089,25.0,0.001248417294840465,0.14951171875,1.4920563213527203,325.0
267,0.05792986444453139,335.43,296,15.968717551231384,200.0,2734080,0.01029955720550788,5.215406417846679e-09,-0.0011932925895962398,47.50000000000001,0.001746150239267763,0.21083984375,1.511282554268837,380.00000000000045
268,0.052499009923773786,330.84,296,15.968717765808105,180.0,2744320,0.008223342301425874,-2.6077032089233397e-09,-0.0011969403160037473,25.0,0.0016011914068315037,0.1895751953125,1.47366853505373,425.0
269,0.05266432795066993,327.23,296,15.968717831373215,166.0,2754560,0.008758407535788137,-1.862645149230957e-09,-0.0008365106827113777,25.0,0.001463239191377852,0.1785400390625,1.4970391146838664,380.00000000000045
270,0.05681721671266624,324.15,296,15.96871777176857,140.75,2764800,0.008929797757627967,-2.7567148208618165e-08,-0.0012541716394480317,25.0,0.0015223448699373421,0.2132080078125,1.5186141461133957,330.0000000000004
271,0.048158870343139176,321.69,296,15.968715906143188,132.25,2775040,0.006075971629729793,-5.960464477539063e-09,-0.001178596333556925,22.500000000000007,0.001952144939741629,0.2312744140625,1.4909734681248665,325.0
272,0.04600788924447788,308.5,296,15.968716257810593,105.5,2785280,0.0050741877885968735,4.470348358154297e-09,-0.0006429407869291027,0.0,0.0016404567867169817,0.1908447265625,1.4454545833170414,227.5000000000002
273,0.04673398821952918,297.1,296,15.968715244531632,73.0,2795520,0.004290265028760132,1.1175870895385742e-08,-0.0007415771404339466,0.0,0.0024452308916863784,0.2634765625,1.4141203492879868,152.50000000000023
274,0.0490381276537958,293.77,295,15.968715292215347,58.5,2805760,0.004792744874487198,1.0430812835693359e-08,-0.0010937700750218936,0.0,0.0022391159776120164,0.2631103515625,1.480554434657097,127.50000000000021
275,0.050695760698161785,298.62,295,15.968715977668761,66.0,2816000,0.0054669131291746,7.450580596923829e-10,-0.0010014249113737606,0.0,0.0019016638160337606,0.244287109375,1.5104120552539826,150.0
276,0.04912368440462298,300.2,295,15.968717682361603,73.25,2826240,0.005393239321847432,-1.2293457984924316e-08,-0.0007931834188639186,0.0,0.0015660073566223787,0.178564453125,1.5154650896787643,127.50000000000021
277,0.05000973295780866,299.25,295,15.968697690963745,68.75,2836480,0.0038119416327950795,-7.82310962677002e-09,-0.000489789376661065,0.0,0.0020183707940077513,0.25693359375,1.5457399293780327,125.0
278,0.05283769318557047,298.79,295,15.968716889619827,67.25,2846720,0.005395059440775185,5.587935447692871e-09,-0.0007969250524183735,0.0,0.002336279207611369,0.2813720703125,1.57979019805789,125.0
279,0.054466641426125076,305.99,294,15.968717783689499,88.75,2856960,0.008083901434656583,-1.4901161193847657e-09,-0.0008826017590763513,0.0,0.0014908687955937695,0.2084228515625,1.5631926991045475,152.50000000000023
280,0.052037780040289715,314.78,294,15.96871783733368,109.0,2867200,0.009903330814267974,-5.587935447692871e-09,-0.0010724113388278056,25.0,0.0014583695338728831,0.1716552734375,1.589600184559822,252.50000000000023
281,0.05477028755660161,325.4,293,15.96871758699417,152.5,2877440,0.010215861160395434,3.725290298461914e-09,-0.0012480940527893835,25.0,0.0015185752220361337,0.1977783203125,1.5812095932662487,325.0
282,0.05596871565018963,329.72,293,15.968717032670975,165.5,2887680,0.009681817816817784,-5.587935447692871e-09,-0.0013468140594341093,25.0,0.0017239766619240981,0.221728515625,1.5812499567866325,327.5000000000002
283,0.056272034653988855,331.25,293,15.968717807531357,181.5,2897920,0.010410478036646964,-1.30385160446167e-08,-0.0014226849587430479,25.0,0.0017149667599085205,0.2437744140625,1.5454825319349765,475.0
284,0.05245695385148719,329.71,293,15.96871771812439,164.75,2908160,0.00877789759706502,-1.0430812835693359e-08,-0.0016054296858783346,25.0,0.0017260105777495483,0.2423583984375,1.4632232673466206,452.50000000000017
285,0.050748304471749286,329.96,293,15.968717747926712,149.5,2918400,0.007069764712286997,-1.825392246246338e-08,-0.001162498540361412,25.0,0.0019479144337566368,0.2230224609375,1.4214988030493259,355.00000000000045
286,0.046994237457825674,329.44,293,15.968717676401138,131.5,2928640,0.007343250935264223,3.3527612686157227e-09,-0.0007879699238401372,25.0,0.0014075006321775164,0.16416015625,1.384058526158333,227.5000000000002
287,0.05125474708844564,325.84,293,15.968717390298844,106.75,2938880,0.006253439900046942,-4.470348358154297e-09,-0.0012636516981729073,0.0,0.0017215317668629383,0.2322265625,1.396769466996193,200.0
288,0.05312877071158016,326.5,293,15.968717539310456,107.75,2949120,0.0075558446213563005,4.8428773880004884e-09,-0.001619235841644695,0.0,0.0024057259388087005,0.3057861328125,1.4511007875204087,200.0
289,0.04918150200154424,332.77,293,15.968717747926712,113.75,2959360,0.010138187099983043,2.2351741790771484e-09,-0.0007444854483765085,50.0,0.0012049324504715742,0.137060546875,1.3910296127200126,200.0
290,0.047830864967499685,342.75,293,15.968717712163926,144.25,2969600,0.011925202752172482,1.1175870895385742e-09,-0.0006186866834468674,50.0,0.00120734973883998,0.1498291015625,1.3211808972060681,250.0
291,0.04514138649267974,349.07,293,15.96871775984764,172.25,2979840,0.01116546091507189,8.940696716308593e-09,-0.0006837898887170013,50.0,0.0012074116314536808,0.1313232421875,1.3138340830802917,277.5000000000002
292,0.046884285143337354,362.32,293,15.96871782541275,211.75,2990080,0.013211494809365832,-1.1175870895385742e-08,-0.000931584174031741,50.0,0.0012820377462489318,0.139892578125,1.2970257326960564,325.0
293,0.043424546778979334,365.8,293,15.968717956542969,220.25,3000320,0.012620801878802013,1.1548399925231934e-08,-0.0006871976187539985,122.5,0.0013273923200216586,0.1194091796875,1.1933436535298825,325.0
294,0.03960053121728244,363.89,293,15.968717712163926,229.25,3010560,0.012515294359764085,5.960464477539063e-09,-0.0006212825013790279,125.0,0.0011240043463658367,0.1097900390625,1.0554589819163085,350.0
295,0.03944065350263452,364.2,293,15.968717902898788,220.0,3020800,0.013053243276226567,-5.960464477539063e-09,-0.0003705571212776704,125.0,0.0007732958430310078,0.0795654296875,1.0043467529118062,302.5000000000002
296,0.040571004189743264,359.56,293,15.968717873096466,219.5,3031040,0.013428083775215783,-2.2351741790771484e-09,-0.00028237092301424126,125.0,0.0011020186917107822,0.0908447265625,0.9599469352513552,302.5000000000002
297,0.03244777603966615,357.94,293,15.968717670440673,209.5,3041280,0.011606145349651343,-1.862645149230957e-09,-0.0006182986791827716,125.0,0.000706569557591763,0.07880859375,0.8410429514944553,275.0
298,0.0354226762271593,361.07,293,15.968717807531357,201.75,3051520,0.011959398871476878,-1.4901161193847657e-09,-0.00024156717627192846,125.0,0.0006725528330406405,0.07080078125,0.7970462042838335,275.0
299,0.03164173704300298,360.02,293,15.968717628717423,189.75,3061760,0.010961863514603465,-2.0489096641540527e-08,-0.0006495186746178661,125.0,0.0005205413534795867,0.0659912109375,0.7677014790475368,250.0
300,0.03258956181794638,363.77,293,15.968717926740647,195.75,3072000,0.01167792547494173,-7.450580596923829e-10,-0.0005860605779162142,125.0,0.0005409982398676405,0.0689208984375,0.775706946849823,252.50000000000023
301,0.031547567408531166,366.23,293,15.968717956542969,191.5,3082240,0.009076464272584416,1.1548399925231934e-08,-0.000589998003852088,125.0,0.0008272132484936634,0.0856201171875,0.7991347447037697,252.50000000000023
302,0.03659025198445788,367.51,293,15.968717777729035,174.25,3092480,0.009607806121493923,-1.3411045074462891e-08,-0.00016710397685528732,125.0,0.0009420007457151769,0.0773193359375,0.8864657673984766,250.0
303,0.04222619421102038,368.73,293,15.96871775984764,164.75,3102720,0.008905204316215531,-1.2665987014770507e-08,-0.0006395114614861086,125.0,0.0013934351288924062,0.1333251953125,1.129028047993779,250.0
304,0.047480164592447166,365.87,293,15.968717694282532,154.25,3112960,0.0077705714125841045,-2.2724270820617674e-08,-0.000425047823227942,75.0,0.0016949584826932095,0.18671875,1.2241414338350296,250.0
305,0.05547700840444288,366.15,293,15.968717902898788,144.5,3123200,0.008074513661267702,8.940696716308593e-09,-0.0007971984763571527,72.50000000000001,0.0017106279051859019,0.2368408203125,1.3242564775049686,225.0
306,0.05152104275121733,353.6,293,15.968717634677887,128.0,3133440,0.008202682548198937,-1.4156103134155273e-08,-0.0007800643549671805,50.0,0.0016340209752286228,0.18388671875,1.405911247432232,200.0
307,0.04752525116142029,340.04,293,15.968717420101166,121.5,3143680,0.008740579932691617,9.313225746154785e-09,-0.00048256259506160857,50.0,0.0011301890373829337,0.140771484375,1.4235619455575943,200.0
308,0.05102362241694589,328.87,293,15.968717753887177,121.25,3153920,0.009493682904758317,2.2351741790771484e-09,-0.0004827465607377235,50.0,0.001222607866651515,0.149072265625,1.3705073460936545,202.50000000000023
309,0.0484018869594343,336.96,293,15.968717801570893,136.25,3164160,0.010232106837065658,1.1548399925231934e-08,-0.0008438815257250099,50.0,0.001479732615194962,0.168896484375,1.364272764325142,225.0
310,0.05544603425452348,340.4,293,15.968717902898788,153.25,3174400,0.00963534319307655,3.3527612686157227e-09,-0.0007638950457476313,47.50000000000001,0.001408628991362093,0.20390625,1.4037226058542729,275.0
311,0.051787133752738336,336.3,293,15.968717330694199,156.25,3184640,0.00790445825414281,1.9744038581848144e-08,-0.0005890044474654132,25.0,0.0013885689778646792,0.192333984375,1.4422590926289558,277.5000000000002
312,0.050629348244318396,325.2,293,15.968717765808105,139.25,3194880,0.0073059099199554115,-8.568167686462402e-09,-0.000741884750459576,25.0,0.0013777284464993045,0.200244140625,1.4149124763906002,277.5000000000002
313,0.05181507655435985,314.4,293,15.9687175989151,118.25,3205120,0.007546206951519707,3.3527612686157227e-09,-0.0009246814559446647,25.0,0.0017279670671825897,0.208984375,1.4719728961586953,225.0
314,0.05416523723437512,314.45,293,15.96871750354767,109.0,3215360,0.007444246051773007,2.2351741790771484e-09,-0.0010596722953778227,0.0,0.0015180850559978864,0.19794921875,1.443356927484274,227.5000000000002
315,0.051414527254320566,319.21,294,15.96871749162674,128.5,3225600,0.009465678860669869,-3.7252902984619143e-10,-0.0008635527039587032,25.0,0.001275916174549252,0.1761474609375,1.4202731505036355,250.0
316,0.05646548542320908,314.07,294,15.968717539310456,114.5,3235840,0.006482805149028081,-2.6077032089233397e-09,-0.0009386459791130619,0.0,0.0017105808944279488,0.277490234375,1.433088281005621,250.0
317,0.052861667090430185,315.61,294,15.968717432022094,128.75,3246080,0.009450973703860655,-5.960464477539063e-09,-0.0006014133912685792,25.0,0.0013500450049434675,0.1757568359375,1.4109601825475693,275.0
318,0.053922228958459925,307.19,294,15.968716502189636,102.25,3256320,0.005882951535687653,7.450580596923828e-09,-0.000365681035691523,0.0,0.0013238330668173149,0.191015625,1.4227765940129757,202.50000000000023
319,0.05260792726579343,312.45,294,15.968717908859253,109.75,3266560,0.0075862991016037995,8.940696716308593e-09,-0.0010136635901289992,25.0,0.001394015042154706,0.2048583984375,1.4262638971209527,200.0
320,0.05099712984387317,308.25,294,15.968717569112778,87.5,3276800,0.0057722265202755805,2.9802322387695314e-09,-0.001182573959522415,22.500000000000007,0.0013656098202773138,0.2240478515625,1.3815723210573196,175.0
321,0.049664728074691786,306.37,294,15.96870931982994,78.0,3287040,0.0036358090259810184,-1.862645149230957e-08,-0.0009469283129874384,0.0,0.0017881918296893673,0.244091796875,1.3494219280779363,150.0
322,0.050330321516770526,304.03,294,15.968715071678162,64.75,3297280,0.005020957664180514,4.8428773880004884e-09,-0.000732194918236928,0.0,0.0014256731898189656,0.2152587890625,1.4244417071342468,125.0
323,0.052569345851072,306.11,294,15.968717747926712,83.25,3307520,0.00906975842844986,4.097819328308106e-09,-0.000839582372282166,0.0,0.0015586918306269126,0.1567626953125,1.489851776510477,177.50000000000023
324,0.05357994021164576,315.59,294,15.968717908859253,119.25,3317760,0.010136288551075267,8.940696716308593e-09,-0.0009577295102644711,22.500000000000007,0.0015195458873449752,0.195166015625,1.4558211885392667,227.5000000000002
325,0.054312631953508786,327.93,294,15.968717914819717,166.5,3328000,0.01252944141451735,-6.7055225372314455e-09,-0.0014041907474165783,25.0,0.0015465998965851213,0.20576171875,1.4102155208587646,380.00000000000045
326,0.051284889127310586,334.87,294,15.96871787905693,203.75,3338240,0.014403227469301783,5.215406417846679e-09,-0.0009125971875619144,50.0,0.0010751477411247378,0.12060546875,1.3889896601438523,505.00000000000045
327,0.05118012101010424,344.06,294,15.968717747926712,232.75,3348480,0.014248158593545668,7.078051567077636e-09,-0.0007464519963832572,75.0,0.0011478387640067923,0.134619140625,1.2901782177388668,505.00000000000045
328,0.04791583402155349,341.32,294,15.968717831373215,230.0,3358720,0.013849167741136625,-7.078051567077636e-09,-0.0007419831526931375,75.0,0.0012072894078158924,0.131591796875,1.201621552556753,402.5000000000002
329,0.04409992856885368,347.61,294,15.968718189001084,239.75,3368960,0.015349041949230013,6.332993507385254e-09,-0.0005999065855576191,122.5,0.0008976013056468446,0.11162109375,1.2178542546927928,400.0
330,0.04717763312833077,351.54,294,15.96871789097786,242.75,3379200,0.01395624149008654,-3.4645199775695803e-08,-0.00077002209618513,125.0,0.0013577384847167195,0.1427978515625,1.1558521963655948,377.5000000000002
331,0.04445482020624534,358.8,294,15.96871775984764,247.0,3389440,0.013983268319861963,-7.450580596923829e-10,-0.0005416493862867355,125.0,0.0008134979148721299,0.1076416015625,1.0991001322865486,375.0
332,0.040742890895237284,355.57,294,15.96871789097786,243.0,3399680,0.014572657203825657,3.3527612686157227e-09,-0.0005180403935810318,125.0,0.0007455843661425376,0.0860595703125,1.0435331877321006,352.5000000000002
333,0.047281886113065934,354.61,294,15.968717968463897,239.75,3409920,0.0144848617259413,1.2293457984924316e-08,-0.0006951148796360939,125.0,0.001281076197435027,0.14140625,1.1114216178655625,327.5000000000002
334,0.044617358848987806,350.97,294,15.968717741966248,238.75,3420160,0.015151692362996983,-7.078051567077636e-09,-0.00033599000453250484,125.0,0.0008952815795282732,0.1048828125,1.1284352511167526,325.0
335,0.05006208801061683,351.71,294,15.968717950582505,249.0,3430400,0.014381765070720576,-2.16066837310791e-08,-0.0008168365311576054,125.0,0.001190352326037214,0.1559326171875,1.2328580915927887,377.5000000000002
336,0.054072155641028484,352.07,294,15.968717831373215,245.75,3440640,0.013302989520889241,-3.7252902984619143e-10,-0.000658079414642998,125.0,0.0009291440839916731,0.1223388671875,1.3511164255440236,375.0
337,0.05190781177841421,342.96,294,15.968717819452285,226.75,3450880,0.01327787131012883,0.0,-0.0007559864578070119,75.0,0.001009773438852335,0.12314453125,1.4103982150554657,375.0
338,0.05631157283554992,328.72,294,15.968717813491821,199.25,3461120,0.012445269575800921,1.6763806343078613e-08,-0.0008243245370977093,72.50000000000001,0.0011091573892372253,0.1697265625,1.4061155818402766,325.0
339,0.057714364446561285,332.5,294,15.968717807531357,205.0,3471360,0.012678838114516111,6.7055225372314455e-09,-0.0010561299059190787,50.0,0.001144187918686157,0.187158203125,1.3949395634233952,350.0
340,0.05606749103001927,333.16,294,15.968717855215072,212.5,3481600,0.013573157160135452,-1.2293457984924316e-08,-0.0008928091901907464,50.0,0.0011790204268038451,0.1723876953125,1.4093740731477737,350.0
341,0.055686077867459695,336.96,294,15.968717765808105,227.75,3491840,0.012906245387421222,-3.725290298461914e-09,-0.000600924054015195,50.0,0.000997563356472142,0.127783203125,1.4127068556845188,475.0
342,0.05552746166088881,342.48,294,15.968718081712723,234.75,3502080,0.013440305354743031,1.3411045074462891e-08,-0.0008906092974939383,72.50000000000001,0.0010794419972512514,0.1469970703125,1.39665187895298,480.00000000000045
343,0.05561001712167153,351.64,294,15.96871766448021,250.25,3512320,0.012033199516008609,2.0489096641540527e-08,-0.001000517050124472,72.50000000000001,0.0011802418991081255,0.1705810546875,1.4115990102291107,552.5000000000002
344,0.058815012555175794,345.1,294,15.968717944622039,220.5,3522560,0.010960448152764002,-1.0430812835693359e-08,-0.0009671806132246274,75.0,0.001432035606910631,0.20263671875,1.421938107162714,480.00000000000045
345,0.05613556295790798,340.97,294,15.96871775984764,191.75,3532800,0.009787796392811288,-1.7136335372924803e-08,-0.0013323106781172101,25.0,0.0013219796827115716,0.2064453125,1.4292524315416812,340.00000000000125
346,0.05318447216151739,328.53,294,15.968717753887177,151.5,3543040,0.008723780907166656,-1.080334186553955e-08,-0.0007923052908154204,25.0,0.001226207163693971,0.175537109375,1.4144026815891266,300.0
347,0.05540200564990111,325.65,294,15.968717801570893,149.75,3553280,0.00943637209784356,3.725290298461914e-09,-0.0009021237467095489,25.0,0.0012891543204830215,0.1961669921875,1.3988661378622056,300.0
348,0.056003771477959444,326.16,294,15.968717795610427,156.0,3563520,0.010585331163383671,-1.080334186553955e-08,-0.0006644838023930788,25.0,0.001061554195776182,0.1482666015625,1.3881469056010247,300.0
349,0.054449661926592785,324.24,294,15.96871782541275,164.25,3573760,0.009626482897874666,-6.7055225372314455e-09,-0.0007203517980087781,25.0,0.0011243237677604156,0.1558837890625,1.365710235387087,427.5000000000002
350,0.05696622845964189,328.06,294,15.968711465597153,171.5,3584000,0.009662966485217339,-3.2782554626464846e-08,-0.0006949015383725055,25.0,0.001130222251987334,0.165771484375,1.3921695999801158,457.5000000000006
351,0.053171018294918916,327.72,294,15.968717902898788,164.75,3594240,0.009747674508980708,-2.421438694000244e-08,-0.000631733992122463,25.0,0.0010312922886299702,0.156982421875,1.3866120651364326,427.5000000000002
352,0.054386400408692304,325.08,294,15.968717658519745,159.25,3604480,0.010511697275524057,-1.30385160446167e-08,-0.0006931893152795965,25.0,0.0009476986556819611,0.1560546875,1.3764026783406735,277.5000000000002
353,0.05344147406682122,331.32,294,15.968717747926712,169.0,3614720,0.010147052607862861,8.195638656616212e-09,-0.0004517467397818109,25.0,0.0010547340207523348,0.1552490234375,1.3624303705990315,330.0000000000004
354,0.05579164414156288,329.21,294,15.968718141317368,170.0,3624960,0.011015475579915801,7.078051567077636e-09,-0.0005143050137121463,25.0,0.0010992052141602926,0.157373046875,1.334706600755453,325.0
355,0.051577417939878134,336.5,294,15.968717956542969,174.25,3635200,0.012436256572254934,-5.587935447692871e-09,-0.00046816486938041637,50.0,0.0008805830932857361,0.11640625,1.3224676698446274,325.0
356,0.05311165856279868,341.33,294,15.968717789649963,196.25,3645440,0.01413003237976227,-1.7881393432617187e-08,-0.0008139207460772013,50.0,0.001006683144603926,0.141943359375,1.2937056466937065,325.0
357,0.0613527031875023,343.12,294,15.968717849254608,207.25,3655680,0.013817813064088113,4.470348358154297e-09,-0.0006046948979928857,75.0,0.0012597665523180978,0.189990234375,1.308992226421833,325.0
358,0.05614811583680709,347.23,294,15.968717920780183,227.25,3665920,0.014449245799914934,-1.601874828338623e-08,-0.0007511852192692459,100.0,0.000980546155622619,0.141748046875,1.3389823324978352,352.5000000000002
359,0.05346085580151361,346.2,294,15.968717855215072,222.0,3676160,0.010502810122852679,0.0,-0.0010050247266917723,75.0,0.0011002706718670652,0.172705078125,1.368813516944647,400.0
360,0.052084066059967814,342.0,294,15.968717670440673,201.0,3686400,0.01160564003221225,-1.862645149230957e-08,-0.0007328340067033423,50.0,0.0008383889147580703,0.132958984375,1.3468877457082271,400.0
361,0.05428629461360264,340.23,294,15.96871770620346,193.0,3696640,0.009321298961003777,-1.4156103134155273e-08,-0.0009068407467566431,50.0,0.0012177037226976494,0.1989013671875,1.3818026453256607,475.0
362,0.05751550006373581,340.47,294,15.968717962503433,195.25,3706880,0.011564783054200233,-4.470348358154297e-09,-0.0007252253093611216,47.50000000000001,0.0013424372926237993,0.182568359375,1.376749473810196,525.0
363,0.05424751833878433,338.7,294,15.968717670440673,186.75,3717120,0.009296880384499672,-2.3469328880310058e-08,-0.0007926199505163822,25.0,0.0011008109278122901,0.177978515625,1.3766310542821885,480.00000000000045
