fps,P09:episode_rewards,avg_q_selected,explained_variance,episode_length,frames,policy_entropy,policy_loss,P01:episode_rewards,model_prob_std,q_loss,grad_norm,policy_gradient_bias_correction,advantage_norm,epoch_idx,policy_gradient_loss,rollout_prob_std,avg_q_retraced,PMM:episode_rewards
335,0.0,-2.4989000130758134e-05,-1485.3265904762034,3324.41,2052000,2.1972253231175993,5.85395035201377e-07,0.0,1.7418210078926285e-05,7.328419394159153e-10,3.3124086680213884e-06,0.0,0.00017556776423734892,285,5.85395035201377e-07,2.8876962241295232e-05,-2.447565046716749e-05,0.0
334,0.0,-2.4479922294486884e-05,-678.210540591166,3324.41,2059200,2.1972252492015323,4.3022203893698375e-07,0.0,2.4405190245760068e-05,1.1525260421184034e-09,4.818512019923046e-06,0.0,0.00027415674695384167,286,4.3022203893698375e-07,3.495324249401154e-05,-2.4298219235639388e-05,0.0
334,0.0,-2.417416648526129e-05,-1703.6903974302381,3324.41,2066400,2.197225295087648,4.573341051231977e-07,0.0,2.227695737400257e-05,1.2533007188552272e-09,4.622897409282539e-06,0.0,0.00022444901044419953,287,4.573341051231977e-07,3.055993075065045e-05,-2.378061128125434e-05,0.0
334,0.0,-2.3969604414762418e-05,-45.63438795943582,3324.44,2073600,2.1972252649352666,6.374107824532895e-07,0.0,3.004948584419701e-05,1.6814821058284191e-09,5.214553789867229e-06,0.0,0.0003171550606848108,288,6.374107824532895e-07,4.347978406258335e-05,-2.4254604247202917e-05,0.0
334,0.0,-2.3337789297180258e-05,-1600.589584724377,3324.44,2080800,2.1972252976630617,5.521024420160971e-07,0.0,1.8966174611796262e-05,9.285908297721142e-10,3.2063118784247754e-06,0.0,0.00019393831021370666,289,5.521024420160971e-07,2.8510870059241643e-05,-2.3624859031695657e-05,0.0
334,0.0,-2.4242315233158278e-05,-1757.9301592712334,3324.44,2088000,2.197225272942472,5.553382621056532e-07,0.0,2.1455814646822213e-05,1.2910822315186398e-09,4.811680876417892e-06,0.0,0.000228428583324936,290,5.553382621056532e-07,3.19964221682406e-05,-2.431420422843595e-05,0.0
334,0.0,-2.422703555780981e-05,-1512.344823340985,3324.44,2095200,2.1972252764682922,4.86956981395469e-07,0.0,1.830923321271544e-05,8.316256068296962e-10,3.223039303521389e-06,0.0,0.00018993783251651457,291,4.86956981395469e-07,3.202737979124576e-05,-2.4073368277140373e-05,0.0
334,0.0,-2.4103778931769508e-05,-367.6073369151007,3324.44,2102400,2.1972252682308673,4.502273846989819e-07,0.0,2.4201019984074658e-05,1.021243467577494e-09,4.110378586728895e-06,0.0,0.0002446760608947224,292,4.502273846989819e-07,3.549867373017397e-05,-2.4017038156324865e-05,0.0
335,0.0,-2.3597945154838347e-05,-1207.4424334158975,3324.44,2109600,2.197225259514082,6.28844814639457e-07,0.0,1.9710102458969825e-05,7.8581546532762e-10,3.2842092866273404e-06,0.0,0.00020819517030809542,293,6.28844814639457e-07,3.075320258672614e-05,-2.3464123144202898e-05,0.0
334,0.0,-2.3606480734704063e-05,-724.9094654981548,3324.44,2116800,2.197225264102694,6.824794922278837e-07,0.0,2.7906674587050906e-05,1.6380027105128284e-09,5.120965292422226e-06,0.0,0.00028761465312549087,294,6.824794922278837e-07,4.057235049397036e-05,-2.31122563335794e-05,0.0
334,0.0,-2.3099090302046667e-05,-1528.3646961903496,3324.44,2124000,2.197225222070381,4.785871603412938e-07,0.0,1.867412778664485e-05,1.1371720322876448e-09,3.839147450231865e-06,0.0,0.00020676505900141324,295,4.785871603412938e-07,2.9748148111424892e-05,-2.2451569610143096e-05,0.0
334,0.0,-2.1088042499551196e-05,-1346.300760077068,3324.44,2131200,2.1972253250697302,5.21679699314474e-07,0.0,1.8222143964955513e-05,7.292621414577627e-10,3.1363276345980963e-06,0.0,0.00018015682737110595,296,5.21679699314474e-07,2.8735589753201717e-05,-2.090051046011876e-05,0.0
334,0.0,-2.1188559306106235e-05,-783.1319393240286,3324.44,2138400,2.197225244779493,4.331389375025299e-07,0.0,2.3559797002127275e-05,1.1761493892442223e-09,4.006362029126951e-06,0.0,0.0002460485581432748,297,4.331389375025299e-07,3.244640022932238e-05,-2.1305105165549558e-05,0.0
335,0.0,-2.172323565121457e-05,-1437.185515953006,3324.44,2145600,2.197225246908803,4.536107965024533e-07,0.0,2.353439527462763e-05,1.2036582249290662e-09,4.350374374878106e-06,0.0,0.0002550124051339343,298,4.536107965024533e-07,3.44084925076117e-05,-2.1296561442834292e-05,0.0
335,0.0,-2.114519755212785e-05,-207.79296989080456,3324.48,2152800,2.1972252743206324,4.275793156227027e-07,0.0,3.185886554278445e-05,2.246958163719067e-09,5.891016627027111e-06,0.0,0.000350153934197984,299,4.275793156227027e-07,3.872618243879216e-05,-2.0325436768279546e-05,0.0
335,0.0,-1.905255739467919e-05,-1559.966211014779,3324.53,2160000,2.1972252564197436,3.815247640611887e-07,0.0,1.7653605221192236e-05,7.238572531880283e-10,3.2484346944797175e-06,0.0,0.0001861837273734935,300,3.815247640611887e-07,2.3224330528849414e-05,-1.8988548975262915e-05,0.0
334,0.0,-1.891303982168129e-05,-1653.2640821227194,3324.53,2167200,2.1972253009219647,4.4159750793951226e-07,0.0,2.037544298500149e-05,1.5524743057733702e-09,4.060601825341227e-06,0.0,0.00020909537673410327,301,4.4159750793951226e-07,3.129653994484012e-05,-1.893256045797571e-05,0.0
334,0.0,-1.8617962906672703e-05,-1536.1218104294085,3324.53,2174400,2.197225282617978,4.0847537421346344e-07,0.0,1.74435731620424e-05,6.674643661332091e-10,2.988135605318653e-06,0.0,0.0001751417961147744,302,4.0847537421346344e-07,2.5543768288540625e-05,-1.845095372537178e-05,0.0
334,0.0,-1.9010869081515232e-05,-1035.176308617809,3324.53,2181600,2.19722525853816,4.2031645675409517e-07,0.0,2.698962542289685e-05,1.3017589400172083e-09,5.100105756095857e-06,0.0,0.0002836459063108312,303,4.2031645675409517e-07,3.552118201748735e-05,-1.8701104739264702e-05,0.0
335,0.0,-1.8618835897541428e-05,-1431.4143408906461,3324.53,2188800,2.1972252784172697,4.535597427358774e-07,0.0,2.019686660640711e-05,8.866432126733366e-10,3.987613558512938e-06,0.0,0.00022387886104783977,304,4.535597427358774e-07,2.8151821420121025e-05,-1.8455848271009423e-05,0.0
334,0.0,-1.8690412260737046e-05,-691.3833648145376,3324.56,2196000,2.1972252140686224,4.835769357648717e-07,0.0,2.4960248877535932e-05,1.224494580965737e-09,4.628173449696636e-06,0.0,0.00026032960279565384,305,4.835769357648717e-07,3.0475200988445944e-05,-1.835589723322781e-05,0.0
334,0.0,-1.742272661137201e-05,-1660.193763337173,3324.56,2203200,2.197225293431963,3.4638631421486054e-07,0.0,2.2200443312920282e-05,1.5479090057917116e-09,4.656470095385726e-06,0.0,0.00023483936418780817,306,3.4638631421486054e-07,3.466222645168423e-05,-1.7103309516194655e-05,0.0
334,0.0,-1.7019478445969486e-05,-1209.7762844918548,3324.56,2210400,2.1972253162488737,4.771751222584966e-07,0.0,1.7805344332244775e-05,7.480382650531723e-10,3.222229789634054e-06,0.0,0.00018362963553512497,307,4.771751222584966e-07,2.935465971322451e-05,-1.6833216046187e-05,0.0
334,0.0,-1.7483905924951546e-05,-971.3087612831088,3324.56,2217600,2.197225314593189,3.5186600039396877e-07,0.0,2.2361489468567187e-05,1.1072774028353747e-09,3.858032208392074e-06,0.0,0.00023088788187881624,308,3.5186600039396877e-07,3.3103787554083313e-05,-1.6597357368034806e-05,0.0
334,0.0,-1.5494392560704095e-05,-839.9817915542478,3324.56,2224800,2.197225291993883,4.12398156222835e-07,0.0,2.032310615349643e-05,9.567222862680843e-10,3.6552690571323136e-06,0.0,0.00021134085107554128,309,4.12398156222835e-07,2.8643761324461397e-05,-1.5320178235226927e-05,0.0
334,0.0,-1.5252583433567604e-05,-355.4362254645424,3324.56,2232000,2.197225292277141,3.580227300345391e-07,0.0,2.626593665194363e-05,1.2932636906324179e-09,4.261896670232765e-06,0.0,0.0002695484308717148,310,3.580227300345391e-07,3.800612091086793e-05,-1.4755040645174421e-05,0.0
334,0.0,-1.353986433925803e-05,-1594.6347093006734,3324.6,2239200,2.1972252403365244,3.8129701067166903e-07,0.0,1.9603438597118478e-05,9.069235308153325e-10,3.898825283673728e-06,0.0,0.0002159857176027778,311,3.8129701067166903e-07,2.9526353877930064e-05,-1.3256302997130358e-05,0.0
334,0.0,-1.3234086253649428e-05,-1415.1699244136041,3324.6,2246400,2.197225274090414,3.50636497795672e-07,0.0,1.9390523361551344e-05,1.1283887402123685e-09,3.996456577662579e-06,0.0,0.00020160654821680396,312,3.50636497795672e-07,2.8268176955128882e-05,-1.2931906504248695e-05,0.0
334,0.0,-1.2703279929429177e-05,-1635.9474022463787,3324.6,2253600,2.1972252982318716,3.2590738529796155e-07,0.0,1.860531872065961e-05,7.806014431669287e-10,3.514487623712733e-06,0.0,0.00019743897013792226,313,3.2590738529796155e-07,3.1288775366596784e-05,-1.28095147304721e-05,0.0
334,0.0,-1.3277336007020916e-05,-92.58688313356784,3324.6,2260800,2.1972252806879227,3.5896419053995056e-07,0.0,2.5743867134148483e-05,1.0903855950549348e-09,4.393301862359041e-06,0.0,0.0002719148198220575,314,3.5896419053995056e-07,3.7235276744343016e-05,-1.278775514254535e-05,0.0
334,0.0,-1.2168909917557325e-05,-1174.506890499194,3324.6,2268000,2.197225290521112,2.9764237088636225e-07,0.0,2.0406523734191812e-05,8.884715787203075e-10,3.3770299474709697e-06,0.0,0.00021286037978767287,315,2.9764237088636225e-07,3.260852873373616e-05,-1.2130966081342732e-05,0.0
334,0.0,-4.924576579534395e-06,-628.6274672185144,3324.76,2275200,2.197224227956363,5.160557039861528e-05,0.0,7.316176392691886e-05,1.15784666443076e-05,9.994700748331775e-05,0.0,0.005793455572398978,316,5.160557039861528e-05,4.400474044581686e-05,1.938847688167684e-05,0.0
334,0.0,7.261347768635141e-06,-1625.1612819448098,3324.76,2282400,2.197224757784889,-1.9443535629327724e-07,0.0,5.785857880404383e-05,3.072717584137814e-09,3.101117159489647e-05,0.0,0.00020631598978189644,317,-1.9443535629327724e-07,4.441558235876987e-05,6.83848423927704e-06,0.0
334,0.0,1.2756129206434276e-06,-1121.1259038182068,3324.76,2289600,2.1972252918992723,-1.2444555913743315e-09,0.0,1.8093057363335857e-05,8.896843262176737e-10,3.5299863649533743e-06,0.0,0.00019198576676862774,318,-1.2444555913743315e-09,2.9571975467101088e-05,1.291583357391618e-06,0.0
334,0.0,1.1002517054093743e-06,-1173.0057503623605,3324.76,2296800,2.197225208193881,2.9279563713979117e-08,0.0,2.0350984269250478e-05,8.731163733166161e-10,3.4282474075193406e-06,0.0,0.0002099119138379296,319,2.9279563713979117e-08,3.263718370169885e-05,1.31743828837826e-06,0.0
334,0.0,1.7701245046323827e-06,-1112.5596904064007,3324.76,2304000,2.1972252912986163,-9.20603151514322e-08,0.0,2.0094432740831387e-05,8.781361276772248e-10,3.7245114814268518e-06,0.0,0.00022100732669862533,320,-9.20603151514322e-08,2.992691030337021e-05,1.7657504571352342e-06,0.0
334,0.0,1.9738472484377385e-06,-476.3794838525095,3324.76,2311200,2.197225230780859,-5.913187005302142e-09,0.0,2.504485636378496e-05,1.2240748942952499e-09,4.258301055938774e-06,0.0,0.00026163621695618293,321,-5.913187005302142e-09,3.7290845407274754e-05,2.2715162727056482e-06,0.0
334,0.0,3.102807098510777e-06,-1805.9619975232984,3324.94,2318400,2.1972253136407764,-2.408572371085954e-08,0.0,1.9457663381805407e-05,9.010861200626992e-10,3.5109799822919557e-06,0.0,0.00020778974539834835,322,-2.408572371085954e-08,2.894983529465942e-05,3.046760274780051e-06,0.0
334,0.0,2.4957605745740277e-06,-1473.7249998146701,3324.94,2325600,2.1972252785591855,-4.039190540472942e-08,0.0,1.9464067584118507e-05,1.3764138481406843e-09,3.9064549960627605e-06,0.0,0.00020311710101973706,323,-4.039190540472942e-08,3.357823016851998e-05,2.301247786268391e-06,0.0
334,0.0,1.7547685675807435e-06,-1656.5967675290317,3324.94,2332800,2.197225323801949,2.186982089773844e-08,0.0,1.4875713043234135e-05,5.825734043267675e-10,2.8318134802017598e-06,0.0,0.00016371421156737676,324,2.186982089773844e-08,2.813319191769129e-05,1.990969174710718e-06,0.0
334,0.0,1.5750963451588792e-06,-373.37744310561305,3324.94,2340000,2.1972252985062424,-2.7662429817552526e-08,0.0,2.066253865872677e-05,7.486425850079935e-10,3.3485096935542e-06,0.0,0.00021545028126996853,325,-2.7662429817552526e-08,3.0173870491563455e-05,1.5365593798762646e-06,0.0
334,0.0,1.4067330459176396e-06,-1718.3918484937483,3324.94,2347200,2.1972252972163853,-4.23540026938347e-09,0.0,1.6118795490393088e-05,6.806568348345838e-10,2.9807690069324455e-06,0.0,0.00016319964401850215,326,-4.23540026938347e-09,2.733184568482795e-05,1.2566183295951707e-06,0.0
334,0.0,1.2680230744849327e-06,-540.8394625557479,3324.92,2354400,2.197225245001111,-1.070316064743722e-08,0.0,2.5978234921663863e-05,1.6065315610623832e-09,4.731342114218388e-06,0.0,0.0002800112395988238,327,-1.070316064743722e-08,3.829275930776084e-05,1.1828758366274345e-06,0.0
334,0.0,6.41722000094822e-07,-2078.3242812249728,3324.92,2361600,2.197225326280745,-3.095164150764107e-09,0.0,1.768697507678383e-05,7.980128748391846e-10,3.336431698247689e-06,0.0,0.00017764986872840442,328,-3.095164150764107e-09,2.7056599918827783e-05,6.153005875664429e-07,0.0
334,0.0,6.534202023872836e-07,-1312.9070462627542,3324.92,2368800,2.197225279864811,-5.3615324202302085e-08,0.0,1.910573737642675e-05,7.855357806136421e-10,3.4063270549508703e-06,0.0,0.0001878110187171303,329,-5.3615324202302085e-08,3.478444169413357e-05,3.8243269032174963e-07,0.0
334,0.0,-7.461156195467694e-08,-1343.657709646099,3324.92,2376000,2.197225332868793,4.4098232628097625e-08,0.0,2.027550649815777e-05,8.052096383961119e-10,3.501026758089255e-06,0.0,0.0002093957063042243,330,4.4098232628097625e-08,3.4116556432271404e-05,2.988712677610995e-08,0.0
334,0.0,4.410257036637136e-05,-975.8674648013381,3324.92,2383200,2.1972231675518885,6.077723832696338e-05,0.0,0.00013149905725561167,1.3897711506858975e-05,0.00015401351065464297,0.0,0.006885688291798337,331,6.077723832696338e-05,6.77170908127101e-05,7.192644861829508e-05,0.0
334,0.0,0.00010459117552835821,-678.9606918621442,3324.92,2390400,2.197225274178717,-2.418975522654624e-06,0.0,2.879106112264448e-05,2.2194745193391194e-09,9.487885076236885e-06,0.0,0.0002358378961411117,332,-2.418975522654624e-06,3.780288432081429e-05,0.0001032845351151731,0.0
334,0.0,0.00010212103993277801,-1440.0282876023543,3324.81,2397600,2.1972252857054353,-2.3654145901797993e-06,0.0,1.8273224369785886e-05,9.889346660713705e-10,3.105594846279349e-06,0.0,0.00019518763688538266,333,-2.3654145901797993e-06,3.064815670896863e-05,0.00010117964497949864,0.0
334,0.0,9.158295917825076e-05,-1720.3680634223806,3324.81,2404800,2.197222011574419,-3.300339376650599e-05,0.0,0.00016663245175724622,2.083869911129739e-05,0.00021043923422032338,0.0,0.010202118279406737,334,-3.300339376650599e-05,7.031573245552162e-05,7.700154328109134e-05,0.0
334,0.0,0.00010710389383112437,-1724.9961822826897,3324.81,2412000,2.1972252796787433,-2.4311237829428137e-06,0.0,2.0025307858982795e-05,1.5015017179348535e-09,5.978876192862994e-06,0.0,0.00018241206167273703,335,-2.4311237829428137e-06,3.9829388280671905e-05,0.00010562045510557867,0.0
334,0.0,0.00010412447913136767,-354.5085803524842,3324.81,2419200,2.197225283333864,-2.403783074523395e-06,0.0,2.15714567572757e-05,8.160198090688823e-10,3.608934746833572e-06,0.0,0.00022838302244092417,336,-2.403783074523395e-06,3.492808257544826e-05,0.00010324515398496206,0.0
334,0.0,0.00010271362541971029,-1464.91519600749,3324.81,2426400,2.1972253081533646,-2.365178655874761e-06,0.0,1.911607764722274e-05,8.915657287840957e-10,3.328168710562465e-06,0.0,0.0001950339288669056,337,-2.365178655874761e-06,3.362039303112852e-05,0.00010149422880608149,0.0
334,0.0,0.00010006396810214594,-418.46931442130983,3324.95,2433600,2.1972252765187514,-2.3235495769009594e-06,0.0,2.343369747409649e-05,9.417876785188555e-10,4.0960821898550435e-06,0.0,0.000253733156478426,338,-2.3235495769009594e-06,4.242330955397241e-05,9.910634031942433e-05,0.0
334,0.0,9.783574194260784e-05,-1696.349513123048,3324.95,2440800,2.1972253286365477,-2.1288803296817037e-06,0.0,1.8194713928090598e-05,6.999650592575198e-10,3.1473099794270836e-06,0.0,0.00018365198638856445,339,-2.1288803296817037e-06,3.194718780336295e-05,9.686930006508615e-05,0.0
334,0.0,9.55391329106143e-05,-1160.5725329205536,3324.95,2448000,2.197225299733026,-2.1628860215045395e-06,0.0,1.8565623616580758e-05,7.945341785337157e-10,3.836281840622164e-06,0.0,0.0002043623837413641,340,-2.1628860215045395e-06,3.216190932619157e-05,9.455897215264572e-05,0.0
334,0.0,9.2996110976793e-05,-1378.0341649486784,3324.95,2455200,2.197225211010408,-2.076927019097538e-06,0.0,1.8638782937591892e-05,8.364948698279323e-10,3.4370092223379594e-06,0.0,0.00019898295291178718,341,-2.076927019097538e-06,3.481605853085447e-05,9.212514384608967e-05,0.0
334,0.0,9.138895930514009e-05,-646.682395740861,3324.95,2462400,2.197225289912451,-2.1010461275754064e-06,0.0,2.148880456955655e-05,8.524627726427127e-10,3.7683258629296936e-06,0.0,0.00023627409118703735,342,-2.1010461275754064e-06,3.441828583275324e-05,9.042854273319737e-05,0.0
334,0.0,8.934582712927728e-05,-515.5026837092354,3324.95,2469600,2.197225301202643,-2.1040019917454138e-06,0.0,2.26877751633759e-05,1.0380282763691643e-09,4.03269471238869e-06,0.0,0.00024639460572417485,343,-2.1040019917454138e-06,3.3280485076805736e-05,8.85965648351418e-05,0.0
334,0.0,8.848722305773416e-05,-1508.3676630999485,3324.88,2476800,2.197225233288038,-2.0599463442875706e-06,0.0,1.9606921927549532e-05,9.137771837375106e-10,3.1396273148007644e-06,0.0,0.00020350388169039212,344,-2.0599463442875706e-06,3.314077158434025e-05,8.800601888286002e-05,0.0
334,0.0,8.759672968442339e-05,-1959.3274016916469,3324.88,2484000,2.197225267073464,-1.9609938740510345e-06,0.0,2.0235630603725974e-05,1.048994454267994e-09,4.3350601854120655e-06,0.0,0.00020527585519561952,345,-1.9609938740510345e-06,3.436494732941103e-05,8.605916676103898e-05,0.0
334,0.0,8.431718932895041e-05,-1431.7665255757333,3324.88,2491200,2.1972253266497264,-1.9230920213273194e-06,0.0,1.5674936906641752e-05,5.541275245346983e-10,2.666245328808665e-06,0.0,0.00016397104649059944,346,-1.9230920213273194e-06,2.6430636407860942e-05,8.356694561467355e-05,0.0
334,0.0,8.277274356967405e-05,-336.64658343716906,3324.88,2498400,2.197225314489118,-1.8662715894240338e-06,0.0,2.1395754437502614e-05,7.34267571625491e-10,3.431366957865666e-06,0.0,0.00022369546279151108,347,-1.8662715894240338e-06,3.2259329459941876e-05,8.208341478637992e-05,0.0
334,0.0,8.180074466913032e-05,-1532.303145598476,3324.88,2505600,2.197225314407121,-1.8591851141863417e-06,0.0,1.6675088416123556e-05,6.972523996543095e-10,2.987257804332798e-06,0.0,0.0001817311648777658,348,-1.8591851141863417e-06,2.5425764899961584e-05,8.11021908448888e-05,0.0
334,0.0,7.949308361184185e-05,-141.53436875876756,3324.66,2512800,2.1972252777369334,-1.8865095910742848e-06,0.0,2.5114273950342094e-05,1.2265096460831501e-09,4.335967253544755e-06,0.0,0.00026440481541204673,349,-1.8865095910742848e-06,3.622727207427835e-05,7.862553846723799e-05,0.0
334,0.0,7.788901859356206e-05,-1755.878593511499,3324.66,2520000,2.1972252612643772,-1.817366564966524e-06,0.0,1.723058443929851e-05,7.3310212429243e-10,2.989492407928607e-06,0.0,0.00017609912383805852,350,-1.817366564966524e-06,2.8900029947728262e-05,7.707221500717059e-05,0.0
334,0.0,7.619975535737445e-05,-1488.277368760842,3324.66,2527200,2.1972252724284216,-1.7151240956598162e-06,0.0,1.7797673826019785e-05,8.378092016293279e-10,3.2553130650992513e-06,0.0,0.00017379646838133113,351,-1.7151240956598162e-06,2.7182918962318447e-05,7.561249520387554e-05,0.0
334,0.0,7.503260022718995e-05,-1374.3021432047137,3324.66,2534400,2.197225303224154,-1.7594195804668915e-06,0.0,1.656047498345387e-05,4.920238703008624e-10,2.8172700059727606e-06,0.0,0.0001656879636724596,352,-1.7594195804668915e-06,2.6530754139137407e-05,7.438116339183162e-05,0.0
334,0.0,7.350839754835569e-05,-301.1600411087716,3324.66,2541600,2.1972252530143375,-1.644907022799007e-06,0.0,2.1837981395349377e-05,8.555807854551528e-10,3.7656758419592544e-06,0.0,0.00023021511309885467,353,-1.644907022799007e-06,3.397990723084587e-05,7.293732151131654e-05,0.0
334,0.0,7.23960956326479e-05,-894.6497440727267,3324.66,2548800,2.197225244351452,-1.6461886363728223e-06,0.0,1.9309858910524736e-05,7.425475961501676e-10,3.288669554925462e-06,0.0,0.00020211740990892367,354,-1.6461886363728223e-06,3.640161497931757e-05,7.137467384114304e-05,0.0
334,0.0,7.009999360715958e-05,-906.6700067665637,3324.52,2556000,2.1972252928800686,-1.5674961446964868e-06,0.0,2.1570346517747684e-05,1.0275196140654359e-09,3.5390070500963537e-06,0.0,0.00023200791820607013,355,-1.5674961446964868e-06,3.461757646716531e-05,6.942917715696721e-05,0.0
334,0.0,6.856104346904127e-05,-1282.2448891133038,3324.52,2563200,2.1972253020162933,-1.6190959558349235e-06,0.0,1.8658687205852438e-05,1.011319732723553e-09,3.6230256055671867e-06,0.0,0.00020016822449655418,356,-1.6190959558349235e-06,3.0159368673667235e-05,6.774155878543204e-05,0.0
334,0.0,6.662806883598804e-05,-1168.8268113139318,3324.52,2570400,2.1972253329129443,-1.510580233759751e-06,0.0,1.773937578899594e-05,6.932305285205476e-10,2.804632106867233e-06,0.0,0.00017688481631300836,357,-1.510580233759751e-06,2.884039368340714e-05,6.630200251103296e-05,0.0
334,0.0,6.590280660809845e-05,-738.3273348942209,3324.52,2577600,2.1972253202635144,-1.5045038953320591e-06,0.0,2.1606795360252732e-05,8.970331621248686e-10,3.6692295630674142e-06,0.0,0.00022354142239269743,358,-1.5045038953320591e-06,3.471139215047432e-05,6.527449328382438e-05,0.0
334,0.0,6.463846241713906e-05,-1605.4754255087037,3324.52,2584800,2.1972253059205555,-1.4993880405553578e-06,0.0,1.6855762601992517e-05,5.976156140564816e-10,3.0694190183687286e-06,0.0,0.00017152766260724526,359,-1.4993880405553578e-06,2.865134034645204e-05,6.3942565721802e-05,0.0
334,0.0,6.336032858718931e-05,-171.71940596930565,3324.41,2592000,2.197225252342603,-1.5377740249259204e-06,0.0,2.3461211889362638e-05,1.0470328151659094e-09,3.919277837760664e-06,0.0,0.00024802437072560647,360,-1.5377740249259204e-06,4.058044364200438e-05,6.297248684070178e-05,0.0
334,0.0,6.24409682953535e-05,-1655.3586778499716,3324.41,2599200,2.197225286741057,-1.3836615164646265e-06,0.0,1.615346987430301e-05,5.784088153290888e-10,2.821938591013912e-06,0.0,0.00016928394472586787,361,-1.3836615164646265e-06,2.7219064260904545e-05,6.167823784244893e-05,0.0
334,0.0,6.075576031969196e-05,-1037.7018937046282,3324.41,2606400,2.1972252947754334,-1.4726169781017997e-06,0.0,1.8612641607883722e-05,9.200858802378907e-10,3.538886430834972e-06,0.0,0.00019581753594560987,362,-1.4726169781017997e-06,3.2883206594753176e-05,6.024442560417464e-05,0.0
334,0.0,5.995141703724414e-05,-1249.9982208976207,3324.41,2613600,2.1972253141576936,-1.3580985014655028e-06,0.0,1.7557711837238363e-05,6.708406231714136e-10,3.1355116198565957e-06,0.0,0.00018353139718412087,363,-1.3580985014655028e-06,3.573642794875423e-05,5.896920655814003e-05,0.0
334,0.0,5.8079904535381943e-05,-191.09936915885203,3324.41,2620800,2.1972252844250386,-1.2429263968286253e-06,0.0,2.7083097762922782e-05,1.332885336226913e-09,4.384299504111751e-06,0.0,0.00027374930359751025,364,-1.2429263968286253e-06,3.7512763170385885e-05,5.7331463326470584e-05,0.0
334,0.0,5.733367708527358e-05,-974.1893021638622,3324.41,2628000,2.1972252499394944,-1.2879173688564796e-06,0.0,1.885116899388316e-05,7.862552258253825e-10,3.2531267982458456e-06,0.0,0.0001994158982383202,365,-1.2879173688564796e-06,2.615131330415014e-05,5.706283628612818e-05,0.0
334,0.0,5.676438360409828e-05,-798.992583721384,3324.3,2635200,2.197225258072848,-1.2514809951279217e-06,0.0,2.3327915869207157e-05,1.1862313892674494e-09,3.859396266701121e-06,0.0,0.0002587825075386684,366,-1.2514809951279217e-06,3.6250765954532026e-05,5.5787083049224784e-05,0.0
334,0.0,5.5033225594992726e-05,-1585.0590372090114,3324.3,2642400,2.1972252676789723,-1.2169113955772126e-06,0.0,1.9931764725466144e-05,1.2401873210452845e-09,4.105764354126503e-06,0.0,0.00021189966360272213,367,-1.2169113955772126e-06,3.393174486459673e-05,5.44147138830412e-05,0.0
334,0.0,5.383292210065102e-05,-1460.757874225624,3324.3,2649600,2.197225215416106,-1.1831462250455615e-06,0.0,1.704630099692981e-05,6.3791851176494e-10,2.798049551957231e-06,0.0,0.00016792581247789218,368,-1.1831462250455615e-06,2.4299740294393375e-05,5.3450526959475985e-05,0.0
334,0.0,5.316065511482684e-05,-616.5638765419475,3324.3,2656800,2.197225303154774,-1.1881609975340907e-06,0.0,2.1376386996501773e-05,1.0574815279576803e-09,3.6529487689794865e-06,0.0,0.00022556694330832353,369,-1.1881609975340907e-06,3.3397824294192045e-05,5.265415644956832e-05,0.0
334,0.0,5.220680894516201e-05,-1139.630497728662,3324.3,2664000,2.1972252774333194,-1.15312115983643e-06,0.0,1.782833841373881e-05,6.952732477214497e-10,2.8698002136446e-06,0.0,0.00018512854229032067,370,-1.15312115983643e-06,3.482264480191863e-05,5.174705483200558e-05,0.0
334,0.0,5.068553009045394e-05,-115.66536794285926,3324.27,2671200,2.1972252553417566,-1.2018024859124517e-06,0.0,2.613315244808121e-05,1.3272581168717658e-09,4.309218242243986e-06,0.0,0.00027516495871413867,371,-1.2018024859124517e-06,3.464268567254312e-05,5.0070984087806354e-05,0.0
334,0.0,4.9643434662809664e-05,-1520.9858820070158,3324.26,2678400,2.19722529020259,-1.1582259145058663e-06,0.0,1.711566701595276e-05,6.626723439599912e-10,2.84929675565563e-06,0.0,0.00016935199303452948,372,-1.1582259145058663e-06,2.5435694579021814e-05,4.903559683351545e-05,0.0
334,0.0,4.835040664364073e-05,-2002.6221918056835,3324.26,2685600,2.1972253473032093,-1.1143446340825554e-06,0.0,1.5514162027244988e-05,6.93646281790932e-10,2.7623166429149203e-06,0.0,0.00015257487933619508,373,-1.1143446340825554e-06,2.7580268532547266e-05,4.7991480701851305e-05,0.0
334,0.0,4.764430018627854e-05,-1132.8796138772511,3324.26,2692800,2.197225321834049,-1.0940757294551957e-06,0.0,1.7755493448847784e-05,7.626599148494629e-10,3.1621402502882443e-06,0.0,0.00017820950011539376,374,-1.0940757294551957e-06,2.6804658768112075e-05,4.698471741297302e-05,0.0
334,0.0,4.5754823852192246e-05,-196.43355196147368,3324.26,2700000,2.1972252911865398,-1.004190026940455e-06,0.0,2.2525154269402942e-05,8.188902559377507e-10,3.584590629646869e-06,0.0,0.00023875519921163867,375,-1.004190026940455e-06,3.1321355513084134e-05,4.568521446681525e-05,0.0
334,0.0,4.5561418648657583e-05,-1211.3735910003902,3324.26,2707200,2.197225268729149,-1.0578602616435712e-06,0.0,1.8489155081105823e-05,6.948474322639871e-10,3.0788396224186833e-06,0.0,0.00019446772581746007,376,-1.0578602616435712e-06,3.302322045868176e-05,4.53917922584965e-05,0.0
