epoch_idx,PMM:episode_rewards,policy_entropy,P09:episode_rewards,clip_fraction,frames,fps,value_loss,policy_loss,explained_variance,grad_norm,advantage_norm,P01:episode_rewards,episode_length,approx_kl_divergence
523,278.75,1.31198703199625,350.0,0.1330322265625,5355520,293,0.019748715215246192,-0.000521204323740676,-2.6077032089233397e-09,0.05742919310711656,15.968718034029006,225.0,318.9,0.000531135780662595
524,281.0,1.3367970675230025,325.0,0.1234619140625,5365760,293,0.01993493294576183,-0.0006009179305692669,1.4901161193847657e-09,0.055591983498804995,15.968717885017394,225.0,320.09,0.0005421026142240493
525,287.0,1.3367079049348831,350.0,0.126953125,5376000,293,0.019972631707787514,-0.000693245930960984,-3.725290298461914e-09,0.05734568301839682,15.968718004226684,225.0,324.62,0.0005165052799778636
526,292.25,1.30006211027503,375.0,0.145849609375,5386240,293,0.02048507264989894,-0.00069116193735681,-1.899898052215576e-08,0.059923130521243116,15.968718260526657,225.0,323.71,0.0005676453938718851
527,288.75,1.3089453861117364,350.0,0.125927734375,5396480,293,0.019991336698876695,-0.0004963661107467487,4.470348358154297e-09,0.05702103493262491,15.968717956542969,225.0,322.0,0.0005441798966018041
528,286.75,1.2811161980032921,350.0,0.109814453125,5406720,293,0.019130940691684372,-0.0007650908359210007,-1.2293457984924316e-08,0.05348161254214971,15.968717962503433,225.0,321.05,0.0005171082826649354
529,282.5,1.278738511353731,350.0,0.120703125,5416960,293,0.020819280471187085,-0.0008338468967849621,-4.097819328308106e-09,0.05611331586424401,15.968718189001084,225.0,319.64,0.0004943313856642817
530,287.5,1.264647015929222,350.0,0.1205078125,5427200,293,0.020175408781506123,-0.0006328786668746034,8.940696716308593e-09,0.05718346102263609,15.968718266487121,225.0,321.57,0.0004697007251280638
531,292.25,1.2940306402742863,352.5000000000002,0.1122314453125,5437440,293,0.020057435968192296,-0.0005084957370854682,0.0,0.05585933474339918,15.968718034029006,247.5,320.95,0.0004902590108077475
532,291.75,1.3003280773758887,350.0,0.133984375,5447680,293,0.01971485434914939,-0.0007060034062305931,-7.450580596923828e-09,0.058701883005636946,15.968717986345291,225.0,324.28,0.0006411234062753124
533,292.25,1.3334870919585229,350.0,0.0999755859375,5457920,293,0.02001444186316803,-0.0005110046629852149,-1.3783574104309083e-08,0.051013401544793904,15.96871799826622,225.0,326.03,0.0005330616147716683
534,293.5,1.3039366900920868,350.0,0.153564453125,5468160,293,0.020607278711395338,-0.0007718611515883822,4.097819328308106e-09,0.05884314581674418,15.968718081712723,225.0,327.08,0.0006310049520351413
535,290.75,1.245965301990509,350.0,0.122509765625,5478400,293,0.020049261598614976,-0.0007767480343318312,-7.82310962677002e-09,0.05264324678263339,15.96871799826622,225.0,323.23,0.0005410009685547834
536,287.5,1.266049225628376,350.0,0.121435546875,5488640,293,0.020174149633385242,-0.0005925459830905311,-8.195638656616212e-09,0.058976829604612355,15.968718075752259,222.5,319.58,0.0005023221214713658
537,285.75,1.2893404163420201,350.0,0.1209716796875,5498880,293,0.019879167299950495,-0.0005192889242607634,-7.078051567077636e-09,0.05323830108450922,15.968718087673187,222.5,320.31,0.0005081212746489427
538,289.25,1.293197125196457,350.0,0.11669921875,5509120,293,0.02016855152323842,-0.0005586320599832107,-4.097819328308106e-09,0.05408481121262922,15.968718135356903,222.5,321.71,0.0005383410454726345
539,290.75,1.2882702581584453,375.0,0.098828125,5519360,293,0.019947191505343652,-0.0004979110970452893,1.0058283805847169e-08,0.049636917884734476,15.968718045949936,225.0,324.41,0.0004905733747165187
540,289.5,1.2908390313386917,375.0,0.10537109375,5529600,293,0.01985304710105993,-0.0005433188380266074,3.3527612686157227e-09,0.04985650590069275,15.968717861175538,225.0,324.4,0.0005485587270456449
541,285.0,1.27519960552454,350.0,0.1266845703125,5539840,293,0.019459263092721814,-0.0006662128609605134,1.601874828338623e-08,0.057360200711706534,15.96871812939644,222.5,323.33,0.0004974842620924846
542,289.25,1.2768984615802765,350.0,0.137841796875,5550080,293,0.020978411307442,-0.0007229610040667467,1.0058283805847169e-08,0.05786839999364003,15.968718016147614,225.0,320.68,0.0005927678787614355
543,285.75,1.2865718334913254,350.0,0.1248291015625,5560320,293,0.01993581421847921,-0.00065963124652626,-4.8428773880004884e-09,0.055435874904733486,15.968718123435973,225.0,316.84,0.0004895131372109063
544,289.75,1.2680600427091122,350.0,0.1421875,5570560,293,0.020371600793441757,-0.0005172140095965006,-1.0058283805847169e-08,0.061474661602561084,15.968718099594117,225.0,317.02,0.0005619701545612088
545,284.75,1.2728876076638698,350.0,0.1379150390625,5580800,293,0.01963411453180015,-0.00048448549132444895,3.725290298461914e-09,0.05886836432805651,15.968718039989472,225.0,318.96,0.0005127929889230387
546,284.0,1.3013392634689809,350.0,0.10419921875,5591040,293,0.019555262121139096,-0.00028898519813083114,7.450580596923829e-10,0.053161666914022986,15.968718022108078,225.0,320.04,0.00042108703709615726
547,285.25,1.3216715082526207,350.0,0.133544921875,5601280,293,0.01993384200031869,-0.0005881710880203172,-2.9802322387695314e-09,0.05586116997036846,15.96871799826622,222.5,321.64,0.0005189794819642657
548,283.75,1.3228646755218505,350.0,0.1637451171875,5611520,293,0.019913104409351946,-0.0008343999208591413,-2.2351741790771484e-09,0.05926537220660334,15.9687180519104,222.5,322.98,0.0005824105859915107
549,288.75,1.352671806514263,350.0,0.129833984375,5621760,293,0.019373399726464412,-0.0005337762293493142,-1.6763806343078613e-08,0.05645072512428238,15.968717974424361,225.0,324.33,0.0004982853693114464
550,291.0,1.362137007713318,350.0,0.1142822265625,5632000,293,0.020221428433433174,-0.0006472069348092191,1.080334186553955e-08,0.05743893176954686,15.96871817111969,225.0,325.83,0.0005034072768602016
551,293.5,1.379667891561985,350.0,0.1456787109375,5642240,293,0.020306549238739535,-0.0007233012271171902,-2.458691596984863e-08,0.05733403329975613,15.968717962503433,225.0,326.93,0.0005803489758370972
552,293.75,1.3627448827028275,352.5000000000002,0.124169921875,5652480,293,0.018883270255173557,-0.0005736742641602177,-1.564621925354004e-08,0.05836614382899248,15.968718004226684,250.0,329.26,0.0005398456173956844
553,291.5,1.347135540097952,352.5000000000002,0.168310546875,5662720,293,0.020534423453500494,-0.0007193946687038988,1.3783574104309083e-08,0.06251921844018339,15.968718248605729,225.0,325.73,0.0005901311187784586
554,295.0,1.4067572712898255,352.5000000000002,0.09287109375,5672960,293,0.020348680939059706,-0.0003519315618177643,-2.2351741790771484e-09,0.05261379693915291,15.968718081712723,225.0,327.47,0.00042751047129456764
555,287.25,1.4249245546758176,350.0,0.159228515625,5683200,293,0.01891617389046587,-0.0007252067069202894,-2.2351741790771484e-09,0.05997299633382165,15.968717920780183,225.0,322.52,0.0005780784565516228
556,287.0,1.4258988805115222,350.0,0.1572265625,5693440,293,0.019477160097449087,-0.0005936116100201616,-1.2665987014770507e-08,0.06010070040164266,15.968717956542969,225.0,327.57,0.0005301911584524533
557,287.25,1.4379262693226338,375.0,0.12587890625,5703680,293,0.0195889193972107,-0.0005304694233927876,-3.725290298461914e-09,0.05548936259909345,15.968718123435973,200.0,326.84,0.0005219956124975055
558,291.25,1.4042183734476565,375.0,0.14150390625,5713920,293,0.019391431243275293,-0.0009108649348490872,1.5273690223693846e-08,0.05543306289097405,15.968717926740647,225.0,331.33,0.0005302612850044853
559,296.25,1.3835733018815517,375.0,0.1227783203125,5724160,293,0.019481466157594697,-0.0005265922794933431,8.195638656616212e-09,0.05599941730365752,15.968717914819717,225.0,331.26,0.000497131414880414
560,288.25,1.3972661681473255,375.0,0.1314453125,5734400,293,0.018807472236221656,-0.0006847773151093861,-5.587935447692871e-09,0.058201374196265976,15.968718022108078,222.5,330.65,0.00047379949899095664
561,296.25,1.4121514081954956,375.0,0.129296875,5744640,293,0.019152458259486593,-0.0004767425070895115,-1.7508864402770997e-08,0.0587974672575059,15.968717980384827,225.0,333.61,0.0004470483868704633
562,285.75,1.40931433737278,350.0,0.086181640625,5754880,293,0.01873796540021431,-0.00027912435980397275,2.0861625671386717e-08,0.05168432800013456,15.968717968463897,200.0,332.15,0.0003977142855049465
563,282.5,1.4159108206629754,350.0,0.17294921875,5765120,293,0.018072869573370554,-0.0009833916450588732,-1.0058283805847169e-08,0.06017721432845954,15.968718057870865,200.0,332.55,0.000590336581610984
564,277.25,1.4057580821216107,350.0,0.132373046875,5775360,293,0.018893459872924723,-0.0007115385767974658,-8.568167686462402e-09,0.05691288257181761,15.968718159198762,222.5,334.22,0.0005071352425531472
565,279.25,1.4008841529488563,327.5000000000002,0.1217529296875,5785600,293,0.018782114557689057,-0.0005275352770695463,-2.9802322387695314e-09,0.05632204504342283,15.968718034029006,225.0,334.44,0.0004720700245449905
566,292.0,1.4123244389891625,350.0,0.1487060546875,5795840,293,0.018766838923329487,-0.0006264578834816348,-1.5273690223693846e-08,0.05639873532982833,15.968717885017394,225.0,341.98,0.0005029684029793202
567,293.5,1.420235352218151,350.0,0.1447509765625,5806080,293,0.018836963234934955,-0.0006031526652805041,-1.825392246246338e-08,0.05944827548772034,15.968718069791795,225.0,340.96,0.000491151566424719
568,298.5,1.4097946472465992,375.0,0.1638427734375,5816320,293,0.019245697691803797,-0.0008627345465356484,1.5273690223693846e-08,0.06197558144800376,15.968717795610427,225.0,343.44,0.0005358895699089317
569,294.0,1.4165445663034917,375.0,0.1324462890625,5826560,293,0.019050216500181703,-0.0005209898488828912,-5.587935447692871e-09,0.0580487883426264,15.96871817111969,225.0,340.51,0.0004507024264093218
570,287.25,1.4087330229580401,350.0,0.1238525390625,5836800,293,0.018821103661321104,-0.0006304141548753251,-3.01748514175415e-08,0.0566809699031694,15.96871811747551,225.0,340.74,0.00043195356475180804
571,291.5,1.416761153191328,375.0,0.1208984375,5847040,293,0.019661348819499835,-0.0005514190663234331,1.6763806343078613e-08,0.057319611136943095,15.968718034029006,225.0,338.55,0.0004298672898158884
572,291.25,1.4035134822130204,375.0,0.12763671875,5857280,293,0.01873832437559031,-0.0004247244494763436,-2.5331974029541015e-08,0.056164099977639215,15.968718034029006,225.0,340.03,0.000489060684076037
573,291.0,1.4018127098679543,352.5000000000002,0.1542236328125,5867520,293,0.019228615367319436,-0.0007050634863844607,-2.2351741790771484e-09,0.06287119372764931,15.968718004226684,225.0,337.87,0.0005073335305311843
574,297.5,1.4022590585052968,375.0,0.13037109375,5877760,293,0.019103435982833615,-0.0004144559457927244,1.4156103134155273e-08,0.0617434115131326,15.968717914819717,225.0,342.58,0.00044034154898042743
575,296.25,1.3994411461055278,352.5000000000002,0.12060546875,5888000,293,0.019161530741257593,-0.000295223570719827,-3.3155083656311036e-08,0.060253915853691664,15.968718028068542,225.0,347.11,0.0004606948776775255
576,297.75,1.400977113097906,375.0,0.1286865234375,5898240,293,0.018995893609826453,-0.00046106440495350396,-1.4901161193847657e-09,0.06007982722227837,15.968717956542969,225.0,347.82,0.00042988024444525765
577,292.25,1.3989255122840405,350.0,0.118798828125,5908480,293,0.019489985780091958,-0.00048694668839743827,7.82310962677002e-09,0.05942582510933293,15.96871793270111,225.0,343.61,0.00043379017725158063
578,300.0,1.3887708641588687,350.0,0.111083984375,5918720,293,0.019477532044402324,-0.0005841204856551485,-1.6763806343078613e-08,0.05746644644102816,15.968718028068542,247.5,346.29,0.00043386667964568916
579,302.25,1.3957859195768834,375.0,0.157568359375,5928960,293,0.019060091537539847,-0.0009553057367156726,-1.7881393432617187e-08,0.06002179463941516,15.968718141317368,247.5,346.73,0.00055701934534369
580,298.0,1.3910327218472958,350.0,0.15224609375,5939200,293,0.018746418185764925,-0.0008434062812739285,-5.215406417846679e-09,0.059123884577446884,15.968718016147614,225.0,346.35,0.0004875121370605306
581,293.25,1.4212025307118892,352.5000000000002,0.1448974609375,5949440,293,0.019100848614471033,-0.0005782929401902948,1.1175870895385742e-09,0.06008025888134365,15.968717950582505,225.0,343.97,0.0004969392925652016
582,294.0,1.407585534453392,350.0,0.1411376953125,5959680,293,0.018929280099109748,-0.0004937045261613094,-1.0058283805847169e-08,0.06054383377915873,15.96871789097786,225.0,343.11,0.0004818061880570212
583,286.25,1.4209142945706845,350.0,0.1500244140625,5969920,293,0.018825365911470725,-0.0005311693923431449,-7.82310962677002e-09,0.062204172262194456,15.96871801018715,200.0,339.7,0.00048558755288325984
584,282.5,1.3941128380596637,350.0,0.13916015625,5980160,293,0.017673508293228224,-0.0006921476197021548,-4.8428773880004884e-09,0.057343067351778756,15.968718123435973,222.5,340.95,0.00048127968393032463
585,278.25,1.376273038238287,350.0,0.1396240234375,5990400,293,0.017522222828119993,-0.0005493143333296757,3.7252902984619143e-10,0.05711977510490159,15.968717908859253,200.0,346.16,0.0004276650827861772
586,278.0,1.4106075696647167,375.0,0.14912109375,6000640,293,0.018085484043695033,-0.000531132675223489,2.0489096641540527e-08,0.057180410186916796,15.968718045949936,200.0,350.44,0.00045976128055968957
587,284.75,1.4159355968236924,375.0,0.1192626953125,6010880,293,0.01875129182590172,-0.00044092254975112153,-3.3527612686157227e-09,0.05535569539937045,15.968718093633651,200.0,354.91,0.00043683537225120973
588,281.5,1.4200281023979187,352.5000000000002,0.14814453125,6021120,293,0.017028272309107705,-0.000611732438846957,5.215406417846679e-09,0.05795111105304742,15.968717944622039,200.0,354.07,0.0004528743431862381
589,282.5,1.4481354258954524,352.5000000000002,0.1389892578125,6031360,293,0.01804399501706939,-0.00045016383010079155,-2.2351741790771484e-09,0.05974928039923884,15.968717956542969,200.0,349.78,0.00046212917233106053
590,284.0,1.4560964584350586,352.5000000000002,0.130126953125,6041600,293,0.018713678227504714,-0.0007621795637533068,-6.332993507385254e-09,0.05819409552815007,15.968717867136002,200.0,348.52,0.00041256574668295797
591,288.75,1.4471699967980385,377.5000000000002,0.13935546875,6051840,293,0.018038596204132774,-0.0005043865246989298,7.450580596923829e-10,0.06151992447048259,15.96871799826622,175.0,343.12,0.0004251646639573892
592,300.0,1.4461880400776863,400.0,0.15478515625,6062080,293,0.0172855191398412,-0.0005891580574825638,1.4901161193847657e-09,0.0591757796805553,15.968717885017394,200.0,351.39,0.0004881241156567739
593,311.75,1.4523175984621048,425.0,0.1370361328125,6072320,293,0.01918382907169871,-0.0006536506676638965,-1.1548399925231934e-08,0.05700592389503044,15.968718063831329,200.0,359.53,0.00042624009837624046
594,317.5,1.4688698686659336,450.0,0.1453369140625,6082560,292,0.018614883528789504,-0.0004209182385238819,6.332993507385254e-09,0.05989413290302943,15.968718069791795,200.0,364.9,0.0005138056597246532
595,325.25,1.4713281877338886,450.0,0.146923828125,6092800,292,0.018186887487536295,-0.0006062830820155795,-1.825392246246338e-08,0.05870592122303882,15.968717950582505,200.0,368.6,0.0004286733443322532
596,313.5,1.4545770198106767,425.0,0.1467041015625,6103040,292,0.018022846119129098,-0.0006685224525426747,-1.3783574104309083e-08,0.06209290471677007,15.968718004226684,200.0,358.74,0.00045320106400481563
597,312.0,1.4431841187179089,402.5000000000002,0.1086669921875,6113280,292,0.017977293237345295,-0.00045292496288311667,-2.8312206268310546e-08,0.05294388306240303,15.968717962503433,200.0,358.21,0.0004075050088815146
598,297.5,1.439595315605402,375.0,0.1442138671875,6123520,292,0.01847047619521618,-0.0004953760428179522,-2.2351741790771484e-09,0.05820716668853696,15.968718028068542,200.0,354.46,0.0004680611772272414
599,296.5,1.4673528753221035,375.0,0.1401611328125,6133760,292,0.018081346320104785,-0.0006826955061114859,-6.332993507385254e-09,0.060721014040247226,15.968718093633651,200.0,354.83,0.0004244474720422886
600,300.25,1.49224234521389,375.0,0.1357666015625,6144000,292,0.018382774107158183,-0.00026090253522852435,2.0489096641540527e-08,0.060179326404346124,15.968717920780183,200.0,358.28,0.0004180458337145865
601,304.5,1.5045859791338443,375.0,0.18408203125,6154240,292,0.017890641681151464,-0.000812238166690804,1.1175870895385742e-08,0.05972875742354865,15.968718016147614,200.0,360.55,0.0005654079784576993
602,306.0,1.4895819686353207,375.0,0.149462890625,6164480,292,0.01658959095075261,-0.00046018004104553256,1.3411045074462891e-08,0.05891990757772973,15.968717944622039,200.0,359.45,0.00047020382657905204
603,289.25,1.4431583359837532,375.0,0.129931640625,6174720,292,0.01868533430970274,-0.00037784533087688034,-1.862645149230957e-09,0.056672883676122235,15.968718230724335,175.0,351.09,0.00039690494018316256
604,284.5,1.4277285054326057,352.5000000000002,0.13388671875,6184960,292,0.019456762715708464,-0.0005627411250316072,4.8428773880004884e-09,0.05803737790177571,15.968717950582505,200.0,340.89,0.0004161308641897676
605,280.75,1.4105258785188197,352.5000000000002,0.1574462890625,6195200,292,0.017525404965272173,-0.000537562605313724,-1.7136335372924803e-08,0.057512536596629506,15.968718034029006,200.0,336.74,0.000407220473580594
606,282.5,1.4316305227577686,350.0,0.1476318359375,6205440,292,0.01824590295436792,-0.0007185991649748758,-8.195638656616212e-09,0.058982018579160723,15.968717968463897,200.0,338.33,0.00042440335353717274
607,282.0,1.4432309508323669,350.0,0.1415283203125,6215680,292,0.018928691814653575,-0.0005987982753140386,-1.1175870895385742e-09,0.05672219089390361,15.968718034029006,200.0,338.02,0.00042372206673206846
608,288.0,1.4325168780982493,350.0,0.1429931640625,6225920,292,0.017926643681130373,-0.0004973270966729615,-2.2351741790771484e-09,0.05860242533276422,15.968718028068542,225.0,346.54,0.00043082206185545145
609,292.5,1.4258446872234345,352.5000000000002,0.1140869140625,6236160,292,0.018259854105417618,-0.0005279119293845724,8.940696716308593e-09,0.05350628463726366,15.968718135356903,225.0,351.87,0.00036228174656400826
610,293.25,1.3775632120668888,375.0,0.128369140625,6246400,292,0.01738509803690249,-0.0005237017850959092,-5.215406417846679e-09,0.05484125870566,15.968718111515045,200.0,353.86,0.0004226636821233143
611,285.5,1.4035454913973808,350.0,0.1423095703125,6256640,292,0.017548764281673356,-0.00042410224577906777,6.7055225372314455e-09,0.056621646837032615,15.968718045949936,200.0,353.42,0.00046922390163643967
612,276.25,1.4142837032675744,350.0,0.1314208984375,6266880,292,0.018005559570156038,-0.0004991929290554253,-1.825392246246338e-08,0.05636658672435293,15.968717867136002,200.0,349.32,0.0004044785286083652
613,280.75,1.432653421908617,350.0,0.14345703125,6277120,292,0.019205368775874376,-0.0005502744388650171,-1.564621925354004e-08,0.056975704831643284,15.968718045949936,200.0,346.13,0.0004266824965412752
614,293.5,1.4697846539318562,375.0,0.1278076171875,6287360,292,0.017997600813396276,-0.0006075465156754944,-3.3527612686157227e-09,0.05405389491603575,15.968717914819717,200.0,354.04,0.0004217162104367844
615,293.5,1.4557442888617516,352.5000000000002,0.1515869140625,6297600,292,0.01826113856222946,-0.0006504473101813346,-2.9802322387695312e-08,0.05486130677420442,15.968717914819717,200.0,349.35,0.00046569156079101504
616,285.5,1.4483204126358031,350.0,0.1315673828125,6307840,292,0.017898585685179567,-0.0005462862824060722,-1.601874828338623e-08,0.05000592033895217,15.968718069791795,175.0,343.61,0.0003985237298792299
617,271.5,1.4773507103323937,350.0,0.184423828125,6318080,292,0.016988410454359837,-0.0007528900227043777,4.470348358154297e-09,0.0595118336252331,15.968718093633651,175.0,339.61,0.0004646982710127645
618,279.0,1.4999424561858177,375.0,0.183203125,6328320,292,0.018754787114448845,-0.0007954555054311641,-2.868473529815674e-08,0.063606563496551,15.968717914819717,175.0,341.29,0.0005019459525698267
619,290.0,1.4986507691442967,375.0,0.1208740234375,6338560,292,0.01756671852490399,-0.00035934323714172935,1.1175870895385742e-09,0.05341048489652027,15.968718087673187,197.5,348.36,0.0003204693318547669
620,291.5,1.5116564005613327,400.0,0.147509765625,6348800,292,0.017323454067809507,-0.00047722670460643714,-2.5331974029541015e-08,0.05729755566840065,15.96871801018715,200.0,350.33,0.0004377453872130843
621,298.0,1.4788311108946801,400.0,0.1578369140625,6359040,292,0.019034840678796173,-0.0005584693044511368,2.570450305938721e-08,0.06057099707643406,15.96871811747551,200.0,350.34,0.00039631963596065134
622,294.5,1.4585468128323555,400.0,0.1273193359375,6369280,292,0.018480503081809728,-0.0005369710197555833,3.725290298461914e-09,0.05510581607396965,15.96871801018715,200.0,347.33,0.0003559498120779381
623,287.0,1.4547245003283025,375.0,0.1607666015625,6379520,292,0.017709280046983623,-0.0006763423109077849,-9.685754776000977e-09,0.057980430857554444,15.96871801018715,200.0,345.52,0.00045327868405564686
624,302.0,1.463559952378273,400.0,0.1463623046875,6389760,292,0.0192599052505102,-0.0005280048728309339,-2.123415470123291e-08,0.05650757716904735,15.968717926740647,200.0,345.2,0.00036289118878300996
625,293.0,1.4565780721604824,400.0,0.1602783203125,6400000,292,0.018620535772060975,-0.0007116231477994006,-8.195638656616212e-09,0.056776757578714906,15.968717974424361,200.0,337.5,0.0004822223679980198
626,304.75,1.4671484775841237,377.5000000000002,0.1480712890625,6410240,292,0.018807184681645595,-0.0006836788554210216,-2.7939677238464355e-08,0.05736601610257601,15.968718016147614,200.0,338.78,0.00038110000535933607
627,291.5,1.4554101347923278,375.0,0.178466796875,6420480,292,0.01834060304245213,-0.0005466561055072816,-2.2351741790771484e-09,0.06093991911462424,15.968718069791795,200.0,337.75,0.00047404407580984296
628,288.25,1.452686308324337,375.0,0.142626953125,6430720,292,0.019121562808868474,-0.000489541084607481,-1.1548399925231934e-08,0.05836682094258393,15.968718022108078,200.0,336.99,0.00040230003535270955
629,285.0,1.438028783351183,375.0,0.144580078125,6440960,292,0.01976053305261303,-0.0005300403649016516,-1.4156103134155273e-08,0.05954068375596695,15.96871821284294,200.0,332.39,0.00038350323769975603
630,289.5,1.415480488538742,375.0,0.130322265625,6451200,292,0.01855663849855773,-0.0007468205654731719,-1.1175870895385742e-09,0.05537480498661103,15.968718039989472,200.0,332.41,0.000375257130792761
631,294.0,1.3929674178361893,375.0,0.1154296875,6461440,292,0.019519063364714383,-0.0003387562977877678,9.685754776000977e-09,0.05440369624198984,15.968718039989472,200.0,333.47,0.00031997887674748424
632,293.0,1.4144460014998912,375.0,0.1571044921875,6471680,292,0.019109584536636248,-0.0005955835636996199,2.6077032089233397e-09,0.058313255607883974,15.968718099594117,200.0,336.06,0.0004013771842494407
633,299.0,1.4095661737024785,377.5000000000002,0.140966796875,6481920,292,0.01985926543129608,-0.0005307921652274672,-2.4959444999694825e-08,0.05611354148766508,15.96871801018715,200.0,332.99,0.0003781910311928982
634,289.0,1.4077032640576363,375.0,0.176416015625,6492160,292,0.019128555539646187,-0.00043454644473968075,7.078051567077636e-09,0.062376207976835296,15.968718045949936,175.0,330.03,0.00041016604546371125
635,289.75,1.416795738041401,375.0,0.1101806640625,6502400,292,0.01908343792310916,-0.00033098475978476927,-1.080334186553955e-08,0.05440239148498917,15.968718081712723,200.0,328.04,0.00032867603366923957
636,282.75,1.4130990989506245,375.0,0.1350341796875,6512640,292,0.018932951445458458,-0.00045734058039670344,2.2351741790771484e-08,0.055993362594594566,15.968718069791795,197.5,330.36,0.00035165004628083806
637,287.25,1.4346645310521127,377.5000000000002,0.123486328125,6522880,292,0.018137473743990995,-0.0003582525263482239,1.1175870895385742e-08,0.05595223284893579,15.968718034029006,200.0,334.99,0.00034995642063861965
638,291.75,1.4138495482504367,400.0,0.13876953125,6533120,292,0.017831132130231707,-0.0004297299463360105,2.6077032089233397e-09,0.059031297953232066,15.96871799826622,175.0,341.42,0.0003454934077005589
639,283.0,1.4315981522202492,375.0,0.1176025390625,6543360,292,0.017940534133231267,-0.00027888881577382564,-2.9802322387695314e-09,0.05506171745239611,15.968717926740647,175.0,340.27,0.00029665077648814985
640,282.0,1.4019115395843982,377.5000000000002,0.1167236328125,6553600,292,0.019025878273532727,-0.0005767613922216697,-8.195638656616212e-09,0.0548677743401698,15.96871817111969,175.0,338.02,0.00032132845006529467
641,279.0,1.4099463298916817,375.0,0.09599609375,6563840,292,0.017797516769496723,-0.00022864390339236707,-1.1175870895385742e-09,0.054591574574548704,15.968717896938324,175.0,332.11,0.00025351660489718596
642,284.25,1.404189120233059,375.0,0.13505859375,6574080,292,0.019459508499130605,-0.00045657366790692323,-1.862645149230957e-08,0.056062771405949674,15.96871787905693,200.0,330.06,0.0004343765740728145
643,285.5,1.4336766749620438,375.0,0.18251953125,6584320,292,0.017291808375739494,-0.0005975231091724708,-1.080334186553955e-08,0.062269198635990855,15.968718039989472,175.0,335.68,0.0004202793211376843
644,296.25,1.4740318641066552,450.0,0.1208251953125,6594560,292,0.01787190782779362,-0.00038732335851818787,7.82310962677002e-09,0.056684918322793286,15.968718099594117,172.5,344.2,0.00030918833044637497
645,284.25,1.4770555175840854,405.00000000000045,0.1333984375,6604800,291,0.017172377431415954,-0.00038775303837610406,-2.6822090148925782e-08,0.05546622685973266,15.968717944622039,172.5,344.09,0.0003215236001707922
646,269.75,1.5058129273355008,405.00000000000045,0.14462890625,6615040,291,0.01555381394282449,-0.00046458988290396517,-1.1548399925231934e-08,0.05611879679733265,15.968717938661575,150.0,342.15,0.00035502308765664734
647,264.25,1.5247058264911175,350.0,0.174755859375,6625280,291,0.01553444839810254,-0.0002681621859665029,-2.0489096641540527e-08,0.05763819185113259,15.968717986345291,125.0,344.3,0.00040641638396436973
648,274.75,1.546550626307726,377.5000000000002,0.1589599609375,6635520,291,0.01621972424618434,-0.0005889143634703941,-1.4528632164001465e-08,0.058346718576429465,15.968717914819717,125.0,348.13,0.0003872390908902901
649,282.5,1.5684793293476105,450.0,0.1567626953125,6645760,291,0.016808889983803966,-0.0004127318858081708,-2.9802322387695314e-09,0.06005070932291569,15.968717938661575,147.5,354.5,0.0003839728687871968
650,287.25,1.5830640345811844,577.5000000000002,0.17373046875,6656000,291,0.015399372525280342,-0.0007323576577618951,1.4528632164001465e-08,0.05946619286400726,15.96871783733368,125.0,356.8,0.0003955004413839447
651,307.5,1.5857055909931659,625.0,0.178759765625,6666240,291,0.014142747999721905,-0.00032080836426757743,-5.587935447692871e-09,0.05852048639008597,15.96871793270111,125.0,363.68,0.0004251327998957777
652,270.0,1.5828856974840164,577.5000000000002,0.1870849609375,6676480,291,0.012170730293291854,-0.0005551566577196354,-4.097819328308106e-09,0.0535540322423553,15.968717652559281,125.0,356.2,0.00041983982000743937
653,260.25,1.5914636619389058,552.5000000000002,0.182666015625,6686720,291,0.014379682707658503,-0.0005889630509045673,-5.960464477539063e-09,0.05769315803145116,15.968717843294144,122.5,358.96,0.0003670138075563045
654,243.0,1.5972428381443025,412.5000000000011,0.1586181640625,6696960,291,0.014503395516658201,-0.00044745277809852266,1.1920928955078126e-08,0.05733005162514655,15.968717914819717,100.0,357.56,0.00035661938253497285
655,245.25,1.5975848615169526,457.5000000000006,0.1996337890625,6707200,291,0.01385408071873826,-0.0004923210137349088,-5.215406417846679e-09,0.05966609130481526,15.96871783733368,100.0,356.52,0.00044537124679209226
656,250.75,1.5960420437157155,527.5000000000002,0.205126953125,6717440,291,0.012700008710089606,-0.0007758609448501374,8.195638656616212e-09,0.058046530094676675,15.968718034029006,72.50000000000001,361.41,0.00043164388486047753
657,225.5,1.5851886600255967,427.5000000000002,0.1790283203125,6727680,291,0.011168886619134354,-0.0006646088080742629,-6.7055225372314455e-09,0.05523788471235973,15.96871771812439,50.0,354.02,0.0003722018553808937
658,196.0,1.5814105428755283,377.5000000000002,0.2269287109375,6737920,291,0.010608948900335235,-0.0005952592167886905,-1.862645149230957e-09,0.05693712857910373,15.968717807531357,25.0,347.55,0.00045610831513585024
659,201.75,1.5778561428189277,375.0,0.151953125,6748160,291,0.012879589344811393,-0.000445360552839702,3.3527612686157227e-09,0.05473300888901502,15.968717902898788,50.0,353.85,0.0003636283877710866
660,214.0,1.5538976460695266,500.0,0.17041015625,6758400,291,0.012993124270724365,-0.0006343706052575726,1.825392246246338e-08,0.057412548816070316,15.968717950582505,50.0,350.48,0.00039595295088474814
