explained_variance,fps,policy_entropy,PMM:episode_rewards,advantage_norm,clip_fraction,grad_norm,P09:episode_rewards,epoch_idx,policy_loss,value_loss,approx_kl_divergence,episode_length,frames,P01:episode_rewards
-7.450580596923829e-10,200,1.7727987445890903,218.0,15.968718194961548,0.0,0.05744772760093194,425.0,239,-0.0003905991961801192,0.024195061664795504,7.018902279263273e-05,348.33,2447360,75.0
-1.862645149230957e-09,200,1.7699321180582046,214.5,15.968718123435973,0.0,0.05728716306449656,425.0,240,-0.0005265448802674655,0.02250635817181319,9.895026149191466e-05,343.15,2457600,75.0
-5.587935447692871e-09,200,1.780298215150833,212.25,15.968718326091766,0.0,0.05932386920374185,427.5000000000002,241,-0.0006423412811273011,0.02509953178232536,0.00011700042258695475,341.03,2467840,50.0
-1.6391277313232423e-08,200,1.7758130259811877,197.0,15.968718141317368,0.0,0.05755567049964375,382.5000000000007,242,-0.00042504191369516773,0.0222901513625402,8.464327014969796e-05,339.15,2478080,50.0
2.2351741790771484e-09,200,1.7817219905555248,188.5,15.9687180519104,0.0,0.05632281464158562,405.00000000000045,243,-0.0005712486901757075,0.016730077887768858,9.664757830343262e-05,334.12,2488320,47.50000000000001
1.1175870895385742e-08,200,1.7790197439491748,171.75,15.96871821284294,0.0,0.05455769084650388,352.5000000000002,244,-0.0005064507131464779,0.02160783199942671,8.617969311970341e-05,333.49,2498560,25.0
-2.6077032089233397e-09,200,1.7853195622563363,161.25,15.968718111515045,0.0,0.05930256153453094,327.5000000000002,245,-0.00035363140850677157,0.017495991435134785,8.133470790099296e-05,331.06,2508800,25.0
-1.7881393432617187e-08,200,1.7859748356044292,142.75,15.968717968463897,0.0,0.05366341936137149,277.5000000000002,246,-0.0004569107501083636,0.017318748316029087,7.844833498964477e-05,328.68,2519040,25.0
-1.862645149230957e-08,200,1.7898981310427189,144.25,15.96871811747551,0.0,0.05474687976458762,275.0,247,-0.00012044376599078533,0.02179255022783764,3.6333630397766824e-05,325.54,2529280,25.0
4.8428773880004884e-09,200,1.7894496232271195,148.75,15.968717974424361,0.0,0.055997283304181744,275.0,248,-0.0002903918824927132,0.016391457874851766,4.940694213706465e-05,322.88,2539520,25.0
7.82310962677002e-09,200,1.7873593598604203,158.75,15.968718057870865,0.0,0.05705040081329802,327.5000000000002,249,-0.0004201082858344307,0.01703508094069548,7.444203891502355e-05,326.82,2549760,25.0
-7.078051567077636e-09,200,1.7848932340741157,158.25,15.968718045949936,0.0,0.054720661159299154,402.5000000000002,250,-0.0001866420247097267,0.01822918457328342,4.177794305331162e-05,326.83,2560000,25.0
-1.862645149230957e-08,200,1.788329017907381,155.5,15.968718254566193,0.0,0.05501445655095348,355.00000000000045,251,-0.0002798250559862936,0.020010283958981745,5.5122827948306254e-05,326.35,2570240,50.0
-4.8428773880004884e-09,200,1.786083459109068,160.75,15.968718057870865,0.0,0.05665692347592725,400.0,252,-0.0005974868347948358,0.018303502077469603,0.0001057713405964833,328.43,2580480,50.0
-1.899898052215576e-08,200,1.7860236942768097,178.25,15.96871817111969,0.0,0.05926978972741288,402.5000000000002,253,-0.0005236917171714594,0.0201891066855751,9.4597792616824e-05,333.85,2590720,50.0
-5.587935447692871e-09,200,1.7855034366250038,183.0,15.968718266487121,0.0,0.05274048251654569,430.0000000000004,254,-0.0001987007628486026,0.021896587061928586,3.758871853190016e-05,338.96,2600960,25.0
-1.30385160446167e-08,200,1.7872321732342242,190.25,15.96871812939644,0.0,0.05627555431593673,480.00000000000045,255,-0.0004422045374667505,0.020351721925544554,7.516043086273073e-05,343.08,2611200,25.0
-1.862645149230957e-09,200,1.7804403424263,192.25,15.968718105554581,0.0,0.056155552920361916,530.0000000000005,256,-0.0004362721243523993,0.020789941254770385,7.949681639929373e-05,341.33,2621440,25.0
-1.30385160446167e-08,200,1.7743209801614284,192.5,15.968718206882476,0.0,0.05788122351195517,455.0000000000004,257,-0.00045247729794937184,0.02276080090086907,8.4223890030799e-05,336.2,2631680,50.0
-9.313225746154785e-09,200,1.7772761672735213,199.0,15.968718177080154,0.0,0.056187145438360855,427.5000000000002,258,-0.00046359981315617914,0.022470337321283295,7.99687985299613e-05,335.83,2641920,50.0
1.0430812835693359e-08,200,1.7802656687796117,200.5,15.968718057870865,0.0,0.0577220176018571,425.0,259,-0.000517115741604357,0.02022723779664375,0.0001030642899838341,333.49,2652160,50.0
-1.30385160446167e-08,200,1.7820174075663089,201.5,15.968718230724335,0.0,0.053427018723187024,430.0000000000004,260,-0.00018482968298485502,0.0242068913357798,4.0188068610991226e-05,339.04,2662400,50.0
-2.3096799850463868e-08,200,1.7852921508252622,187.75,15.96871821284294,0.0,0.05709754835019285,377.5000000000002,261,-0.0005096954879263649,0.02013608056004159,8.875434951356453e-05,340.16,2672640,25.0
2.2351741790771484e-09,200,1.7876339502632619,183.5,15.968718057870865,0.0,0.05594139556634577,407.5000000000006,262,-0.0002603898190500331,0.019044218459748664,5.236226896339069e-05,338.89,2682880,25.0
7.82310962677002e-09,200,1.7876558639109135,181.5,15.968718063831329,0.0,0.05394956613223215,425.0,263,-0.0003418269865505863,0.020736164756817742,6.372506432690272e-05,334.48,2693120,25.0
1.7881393432617187e-08,200,1.7843076862394809,179.0,15.968718242645263,0.0010986328125,0.05816852914275937,380.00000000000045,264,-0.0006020276736308005,0.02233547088690102,0.00010824461637426452,328.85,2703360,47.50000000000001
-1.4156103134155273e-08,200,1.784758785367012,197.75,15.968718230724335,0.0,0.05375117797453506,430.0000000000004,265,-0.0003291183111286955,0.019943381700431927,6.351193132072552e-05,339.1,2713600,47.50000000000001
-6.7055225372314455e-09,200,1.7816114656627178,193.25,15.968718045949936,0.0,0.05654398762763885,430.0000000000004,266,-0.0005373946938561858,0.02017253725207411,8.90142011179762e-05,340.92,2723840,25.0
6.7055225372314455e-09,200,1.7804068483412265,185.25,15.96871821284294,0.0,0.05470534241676428,427.5000000000002,267,-0.00037526508895098233,0.021170007827458905,7.72423724228588e-05,341.76,2734080,25.0
1.4901161193847657e-09,200,1.7845374390482902,204.0,15.968718272447585,0.0,0.05478261007277284,480.00000000000045,268,-0.00032506363932043313,0.023398406436899676,6.615695537206533e-05,347.4,2744320,25.0
-2.6077032089233397e-09,200,1.785179318487644,198.75,15.968718183040618,0.0,0.057572685799816656,450.0,269,-0.00033302037281828233,0.021794779099582228,6.300195490567262e-05,339.53,2754560,50.0
-2.6077032089233397e-09,200,1.7830237083137035,198.0,15.968717992305756,0.0,0.05500004036785795,450.0,270,-0.0005217012359935325,0.019754379248479382,8.605816059414906e-05,334.59,2764800,50.0
-2.7939677238464355e-08,200,1.7861507803201675,174.0,15.968718135356903,0.0,0.054516782657625565,305.00000000000045,271,-0.00045791961420036385,0.02119201546302065,8.36408314386361e-05,328.55,2775040,25.0
-2.384185791015625e-08,200,1.7885994173586368,158.0,15.968718099594117,0.0,0.05818309054017427,275.0,272,-0.00040842773523763753,0.0200671967380913,8.282977972342564e-05,330.86,2785280,25.0
-2.0861625671386717e-08,200,1.788843223452568,152.5,15.968718236684799,0.0,0.054866629896276796,275.0,273,-0.00030062480800552294,0.019362184760393576,5.4657224814746994e-05,332.13,2795520,25.0
1.862645149230957e-08,200,1.7863903105258943,168.5,15.96871812939644,0.00107421875,0.059009719043071264,277.5000000000002,274,-0.0006336833754176041,0.019889942038571463,9.945038831187248e-05,337.26,2805760,25.0
-8.568167686462402e-09,200,1.786302575469017,186.75,15.968718153238296,0.0,0.053990710929986696,335.00000000000085,275,-0.00037656515996786766,0.02192811198765412,6.614532559749975e-05,345.32,2816000,50.0
1.4901161193847656e-08,200,1.7857601039111615,191.75,15.96871811747551,0.0,0.05639208120483889,325.0,276,-0.0003503827585518593,0.021802665406721645,6.423396078218957e-05,350.81,2826240,50.0
1.1920928955078126e-08,200,1.7874056942760945,177.5,15.968717986345291,0.0,0.05256899498571639,325.0,277,-0.0003294928788818652,0.019501175492769106,6.251232844221022e-05,355.06,2836480,50.0
2.0489096641540527e-08,200,1.7875392250716686,160.75,15.968718087673187,0.0,0.0561931283429712,300.0,278,-0.000393436779086187,0.018688454710354564,6.774290045079568e-05,339.16,2846720,25.0
-3.7252902984619143e-10,200,1.786418219655752,161.25,15.968718028068542,0.0,0.056197913537729974,300.0,279,-0.00025720016619743544,0.020486974628875033,4.7132491767598596e-05,336.52,2856960,25.0
-1.5273690223693846e-08,200,1.7863787427544593,165.0,15.968718206882476,0.0,0.055301143873839984,300.0,280,-0.00037017865506641103,0.020856234204256908,6.681233837246836e-05,332.3,2867200,25.0
-1.3411045074462891e-08,200,1.7875979982316494,156.5,15.968718004226684,0.0,0.05613019619677282,275.0,281,-0.000508192404959118,0.017955831668223253,8.876958628469822e-05,333.67,2877440,25.0
-5.215406417846679e-09,200,1.7885789521038533,168.0,15.968717962503433,0.0,0.05423303954627288,275.0,282,-0.000546472733549308,0.019766351528232917,9.505389673893915e-05,338.84,2887680,47.50000000000001
-3.3527612686157227e-09,200,1.7898592941462994,140.5,15.96871783733368,0.0,0.0524535318529432,250.0,283,-0.0003828527916994062,0.01627015983394813,6.121999501829123e-05,331.21,2897920,25.0
1.1175870895385742e-09,200,1.7873086139559746,143.75,15.968718028068542,0.0,0.05855340149137826,252.50000000000023,284,-0.000528940139702172,0.017633365280926228,9.519634597179305e-05,331.01,2908160,25.0
-2.123415470123291e-08,200,1.7893288798630238,131.25,15.968718045949936,0.0,0.05661733472790773,250.0,285,-0.0005863722813955974,0.018412668639211916,9.700713761482405e-05,324.85,2918400,25.0
-1.0058283805847169e-08,200,1.7857495449483394,140.5,15.96871801018715,0.0,0.056975676755363414,250.0,286,-0.0004017085408122512,0.019135139818536116,7.290834721267459e-05,327.01,2928640,25.0
-2.9802322387695314e-09,200,1.7848399683833123,162.75,15.968718123435973,0.0,0.05121047416518709,302.5000000000002,287,-0.00030681638199894226,0.023058891092659906,5.640350255440296e-05,336.15,2938880,47.50000000000001
-5.587935447692871e-09,200,1.7845477715134621,182.75,15.968718242645263,0.0,0.05508467109410856,350.0,288,-0.00037874766458116936,0.02259127309080213,6.732155272608509e-05,340.79,2949120,50.0
-2.6077032089233397e-09,200,1.7813822321593762,187.5,15.968718123435973,0.0,0.05471193706140608,350.0,289,-0.0004888916970230639,0.022669413965195416,7.468850689775763e-05,341.2,2959360,50.0
-2.570450305938721e-08,200,1.7856938004493714,204.25,15.968718087673187,0.0,0.05927154536370612,387.5000000000011,290,-0.00038063565552874933,0.021388017851859332,7.769028052742044e-05,346.49,2969600,47.50000000000001
-1.4901161193847657e-09,200,1.7801949732005595,198.0,15.968718236684799,0.0,0.05505396326356286,380.00000000000045,291,-0.0003627448266342981,0.022303936659591274,6.079348384560035e-05,343.66,2979840,47.50000000000001
7.82310962677002e-09,200,1.7712653428316116,212.0,15.968718218803406,0.0,0.052352336306209925,500.0,292,-0.0002549979712057393,0.022368294378975407,5.009907126147794e-05,348.85,2990080,25.0
-1.3783574104309083e-08,200,1.778554193675518,198.25,15.96871822476387,0.0,0.0576797519158501,380.00000000000045,293,-0.00041116614593192933,0.02276871998910792,7.866448613143006e-05,341.64,3000320,25.0
2.3469328880310058e-08,200,1.7832506000995636,196.25,15.968718105554581,0.0,0.05654223847286092,352.5000000000002,294,-0.0003691349014843581,0.02085198557761032,6.674225934553136e-05,339.94,3010560,25.0
-1.4901161193847656e-08,200,1.789957869052887,183.25,15.968718081712723,0.0,0.05479963198105141,325.0,295,-0.00037793445644638266,0.018902516181697138,7.049357853716742e-05,334.34,3020800,25.0
5.587935447692871e-09,201,1.7881000556051732,181.25,15.96871817111969,0.0,0.0561855294581033,427.5000000000002,296,-0.0005402476033850689,0.019714241891051643,8.781210780348659e-05,337.53,3031040,25.0
2.6077032089233397e-09,200,1.788942289352417,167.75,15.968718034029006,0.0,0.060309585266857126,380.00000000000045,297,-0.0005498474552950938,0.01804415825463366,9.27861584095524e-05,334.68,3041280,25.0
-4.470348358154297e-09,200,1.7897872045636176,157.0,15.968718045949936,0.0,0.05589386600273098,377.5000000000002,298,-0.00024424102448392657,0.01720909073483199,4.837319262760431e-05,332.34,3051520,22.500000000000007
-1.4528632164001465e-08,200,1.785122088342905,179.75,15.968718194961548,0.0,0.05453276791416452,450.0,299,-0.00037812216141901444,0.025439817045116796,6.60474759502705e-05,336.65,3061760,25.0
2.16066837310791e-08,200,1.786752212047577,176.0,15.968718057870865,0.0,0.05979856570164961,405.00000000000045,300,-0.0003867269846523413,0.018416465751943178,5.821159351064864e-05,331.9,3072000,25.0
-3.725290298461914e-09,200,1.780933102965355,192.25,15.968718057870865,0.0,0.05867403537339042,527.5000000000002,301,-0.000529093348995957,0.02158230116474442,8.951331792541594e-05,337.86,3082240,47.50000000000001
-4.097819328308106e-09,201,1.7656817764043808,190.25,15.968718248605729,0.0,0.05620518027044243,505.00000000000045,302,-0.00046698009900865146,0.022547829477116466,7.218380650977351e-05,338.15,3092480,47.50000000000001
-1.601874828338623e-08,201,1.7663842611014844,207.25,15.968718248605729,0.0,0.05319111842741951,550.0,303,-0.00021974611299810932,0.023937052907422186,4.8498477266534225e-05,340.46,3102720,50.0
1.6391277313232423e-08,201,1.7795520059764385,217.25,15.968718308210374,0.00078125,0.057666136482849975,552.5000000000002,304,-0.0004278446394891944,0.023357516262331048,7.141697773516142e-05,351.62,3112960,50.0
5.215406417846679e-09,201,1.7818777441978455,210.0,15.968718045949936,0.0,0.05326263805504662,477.5000000000002,305,-0.0002797573328280123,0.020762418492813593,5.561367272124418e-05,354.39,3123200,72.50000000000001
-2.2724270820617674e-08,200,1.781537503004074,193.0,15.96871821284294,0.0,0.057363648650181585,327.5000000000002,306,-0.000450444514353876,0.021791256207507104,7.580576301862152e-05,349.83,3133440,50.0
6.7055225372314455e-09,200,1.7810241647064686,181.25,15.968718153238296,0.0,0.05487107521590916,325.0,307,-0.0004462649412744213,0.020650754316011443,7.908703913104276e-05,343.47,3143680,47.50000000000001
-4.097819328308106e-09,201,1.7858179822564124,174.5,15.968717992305756,0.0,0.05782743709539232,325.0,308,-0.0006676503769085685,0.020370779078803025,0.00010939402639671414,336.86,3153920,25.0
-1.2665987014770507e-08,200,1.7879086829721929,179.5,15.968717968463897,0.0,0.05531471331612157,427.5000000000002,309,-0.00042572733291308397,0.017583692702464758,7.240191718622668e-05,335.65,3164160,25.0
-4.097819328308106e-09,200,1.787738660722971,172.75,15.968718016147614,0.0,0.05422588011318721,455.0000000000004,310,-0.000348128161567729,0.017706293700030074,6.065580367398127e-05,329.87,3174400,25.0
-1.1548399925231934e-08,200,1.7853007398545742,172.25,15.968718373775483,0.0,0.05532339945115548,452.50000000000017,311,-0.0004042102530547709,0.022777440288336948,6.253549254147117e-05,330.35,3184640,25.0
7.82310962677002e-09,200,1.7827078707516193,172.25,15.968717795610427,0.0,0.05562231369830113,450.0,312,-0.0004738113446364878,0.016434212698368356,8.71295277347528e-05,333.14,3194880,25.0
2.6077032089233397e-09,200,1.7877076096832751,148.0,15.968717926740647,0.0,0.05907253188290466,302.5000000000002,313,-0.00038690666151524055,0.01318457143061096,7.125998463948235e-05,331.63,3205120,0.0
-1.3783574104309083e-08,200,1.7879153177142144,129.75,15.968718093633651,0.0,0.05308994304512251,300.0,314,-0.00020998996114940383,0.016401723099988885,3.278132794433119e-05,329.19,3215360,0.0
8.940696716308593e-09,200,1.7826963916420937,120.5,15.968717962503433,0.0,0.058670939279622435,250.0,315,-0.0005855394341779174,0.018406994886754548,9.713907317969728e-05,324.22,3225600,0.0
-1.4901161193847656e-08,201,1.7819024436175823,142.75,15.96871783733368,0.0,0.05369384944393096,350.0,316,-0.0003625667908636387,0.017829747713403777,5.996522042925889e-05,327.9,3235840,0.0
-1.862645149230957e-09,201,1.787689134478569,149.0,15.968717885017394,0.0,0.05547596948763278,350.0,317,-0.0005618325043542427,0.016525530716171487,8.990842944847088e-05,330.58,3246080,22.500000000000007
-7.450580596923828e-09,201,1.7846778988838197,174.0,15.968718439340591,0.0,0.05397065682291073,452.50000000000017,318,-0.0004137680462008575,0.023685290158027783,6.911321996199149e-05,339.19,3256320,25.0
-3.725290298461914e-09,201,1.7746928364038468,188.0,15.968718063831329,0.0,0.055666768858498805,475.0,319,-0.0004323603239754448,0.022897211238159798,7.510536725381378e-05,339.76,3266560,25.0
-1.4528632164001465e-08,201,1.7787311501801013,206.5,15.968717986345291,0.0,0.05334009559435471,500.0,320,-0.00027231538169871785,0.02116786662081722,4.502822564713682e-05,344.8,3276800,25.0
-2.1979212760925294e-08,201,1.7754105441272259,200.75,15.968718081712723,0.0,0.05505196664851303,477.5000000000002,321,-0.00048693968383304307,0.021756815537810326,8.953547312842147e-05,335.42,3287040,50.0
-1.30385160446167e-08,201,1.7778147526085377,188.0,15.968718099594117,0.0,0.055477212671709575,452.50000000000017,322,-0.0004250250846325798,0.0191090921376599,7.393029803850481e-05,334.9,3297280,25.0
1.6763806343078613e-08,201,1.7816777899861336,173.5,15.96871821284294,0.0,0.056217321977440324,400.0,323,-0.0002928105364844669,0.0230385227012448,5.168072992596251e-05,330.94,3307520,25.0
4.097819328308106e-09,201,1.7854142308235168,181.5,15.968718153238296,0.00107421875,0.056149393499743336,402.5000000000002,324,-0.0004636433022824349,0.02106092003232334,7.69764696746833e-05,333.94,3317760,22.500000000000007
-3.129243850708008e-08,201,1.781908307224512,181.25,15.968718093633651,0.0,0.05601092770692158,400.0,325,-0.00033992993267020213,0.020456494751852006,4.910421470896154e-05,339.52,3328000,25.0
1.4901161193847657e-09,201,1.7818318091332912,198.5,15.968717986345291,0.0,0.05931312801201873,477.5000000000002,326,-0.000459740761834837,0.019964270721538925,8.18943387674409e-05,342.18,3338240,25.0
-8.940696716308593e-09,201,1.7820015981793405,197.75,15.968718326091766,0.0,0.0514933455796967,500.0,327,-0.0002879089623093023,0.02104782278474886,5.283642399973587e-05,342.94,3348480,25.0
-3.7252902984619143e-10,201,1.7844446748495102,194.5,15.968718236684799,0.0,0.05673919383594757,477.5000000000002,328,-0.00040588266238046345,0.021043519112572538,6.807379648261502e-05,332.99,3358720,47.50000000000001
-1.862645149230957e-09,201,1.787993959337473,181.0,15.968718105554581,0.0,0.057140902287336814,402.5000000000002,329,-0.0003398797816771548,0.020485500612994655,5.5791323521425797e-05,332.07,3368960,50.0
-1.0058283805847169e-08,201,1.7891703419387341,186.75,15.968718278408051,0.0,0.05835100542038788,427.5000000000002,330,-0.0005408702509157592,0.02059984584338963,8.675124598358507e-05,333.58,3379200,25.0
7.82310962677002e-09,201,1.7867873422801495,171.5,15.968718028068542,0.0,0.05408733244247095,332.5000000000006,331,-0.0002650911892487784,0.017417434477829376,5.2349903297432834e-05,334.22,3389440,25.0
-1.4528632164001465e-08,201,1.7854271873831749,166.25,15.96871812939644,0.0,0.054327001165922484,357.5000000000007,332,-0.00034215911546198186,0.02023196468362585,5.091566424804128e-05,333.69,3399680,25.0
0.0,201,1.7822215937077999,172.5,15.968718135356903,0.0,0.05711515040776636,425.0,333,-0.0004105864827579353,0.021019853311008772,6.874036889339407e-05,336.68,3409920,25.0
-9.685754776000977e-09,201,1.7839334674179554,184.0,15.968718183040618,0.0,0.05689239851369693,452.50000000000017,334,-0.00044951617528568024,0.023640094307484105,7.659970108626623e-05,341.06,3420160,25.0
1.4901161193847656e-08,201,1.7802554048597812,206.75,15.968718177080154,0.0,0.05516538971266986,475.0,335,-0.00033181118287757273,0.02228607680881396,4.7549911858446595e-05,348.69,3430400,50.0
-1.0430812835693359e-08,201,1.7767968393862248,203.0,15.968718177080154,0.0,0.05732287558843892,450.0,336,-0.00031952545878084494,0.019654634178732523,5.535980168893673e-05,348.58,3440640,50.0
-2.6077032089233397e-09,201,1.7823769882321359,190.75,15.968717956542969,0.0,0.05428109675549116,332.5000000000006,337,-0.00023256113636307418,0.019381434057140722,4.207547500616471e-05,347.06,3450880,50.0
0.0,201,1.7871569655835629,166.5,15.968718087673187,0.0,0.05861279057981959,300.0,338,-0.00045821901549061297,0.01834288737445604,7.542800755748758e-05,336.16,3461120,47.50000000000001
1.6391277313232423e-08,201,1.784778220206499,174.25,15.968718367815018,0.0,0.05491612186883464,355.00000000000045,339,-0.0002490029073669575,0.022364377143094315,4.215343465681087e-05,335.12,3471360,25.0
3.725290298461914e-09,201,1.7872503481805324,163.5,15.968718081712723,0.0,0.057988013488384074,327.5000000000002,340,-0.0005498003167303978,0.019822319148806854,8.668806099869642e-05,331.21,3481600,47.50000000000001
-2.0861625671386717e-08,201,1.7860496051609516,179.5,15.968718099594117,0.0,0.0550575843332191,450.0,341,-0.0003586821145290742,0.019129323355446103,5.928903759482296e-05,332.97,3491840,25.0
3.3527612686157227e-09,201,1.7865466840565205,158.5,15.968717908859253,0.0,0.053927518085278126,302.5000000000002,342,-0.00042869416502071543,0.01728063487971667,6.363631600860841e-05,332.23,3502080,25.0
2.0489096641540527e-08,201,1.7858500353991986,151.5,15.968717867136002,0.0,0.05473401460821435,277.5000000000002,343,-0.0003497895337204682,0.0194045516254846,6.305841739955298e-05,324.58,3512320,25.0
-4.0978193283081055e-08,201,1.7860206745564937,142.75,15.968717944622039,0.0,0.05731260340336199,275.0,344,-0.00037478821741387947,0.018076292239129543,5.686471949468696e-05,326.9,3522560,25.0
-4.8428773880004884e-09,201,1.7839928403496743,151.0,15.968718022108078,0.0,0.05606519168514973,275.0,345,-0.00022347406074914035,0.019360343518201262,3.897119995723841e-05,322.97,3532800,25.0
-4.32133674621582e-08,201,1.7870608203113079,163.75,15.968717980384827,0.0,0.055169341586485766,355.00000000000045,346,-0.00042837677965508193,0.019498177294735797,7.4879902933489e-05,327.55,3543040,25.0
-3.203749656677246e-08,201,1.7848310329020023,174.0,15.968718141317368,0.0,0.05601708283786144,452.50000000000017,347,-0.00021091809730933164,0.02033516447263537,2.992440896756321e-05,328.33,3553280,25.0
5.960464477539063e-09,201,1.783801580965519,177.5,15.968718218803406,0.0,0.056786369353064504,452.50000000000017,348,-0.00030301387669169345,0.02105141664360417,5.622311066844077e-05,329.11,3563520,25.0
-4.097819328308106e-09,201,1.7859661713242532,179.75,15.968718284368515,0.0,0.056868952850654055,450.0,349,-0.0002211759980127681,0.02107949076453224,4.1430775857875804e-05,332.0,3573760,25.0
1.3411045074462891e-08,201,1.7863639518618584,183.25,15.968718135356903,0.0,0.053243813940318796,450.0,350,-0.0003369311321876012,0.021116619734675622,5.379684591604317e-05,332.68,3584000,25.0
-2.0861625671386717e-08,201,1.7843047767877578,190.5,15.96871829032898,0.0,0.057541284894115696,380.00000000000045,351,-0.00040358479018323126,0.023364044452318922,6.617606664320874e-05,340.52,3594240,50.0
-9.685754776000977e-09,201,1.773102203756571,187.25,15.968718159198762,0.0,0.054494425311583675,375.0,352,-0.00038844434602651744,0.022194544033845888,6.003218409080802e-05,343.55,3604480,50.0
-6.332993507385254e-09,201,1.7718056425452233,184.75,15.968718123435973,0.0,0.05573193635763483,350.0,353,-0.0003029110452189343,0.022540115885203705,4.8991998810254955e-05,345.13,3614720,50.0
7.078051567077636e-09,201,1.7731337949633599,189.75,15.968718081712723,0.0,0.057162273955538724,355.00000000000045,354,-0.0005327659291651798,0.0231048936402658,9.465440999472108e-05,338.14,3624960,50.0
3.725290298461914e-09,201,1.7824434787034988,192.25,15.968718159198762,0.0,0.05351432246561756,382.5000000000007,355,-0.00019743930351978634,0.02069506380939856,3.7508285077336724e-05,338.29,3635200,50.0
-1.6763806343078613e-08,201,1.780079998075962,206.5,15.968718236684799,0.0,0.05648115871901664,525.0,356,-0.0005567970714764669,0.02250175940571353,8.083128609124302e-05,341.45,3645440,50.0
-1.9744038581848144e-08,201,1.7835962891578674,205.25,15.968718272447585,0.0,0.05633003987889333,502.5000000000002,357,-0.00028509659168776127,0.022699380459380337,5.157549666972017e-05,345.26,3655680,47.50000000000001
1.9371509552001954e-08,201,1.7809751383960246,214.5,15.968718183040618,0.0,0.057637147142197684,500.0,358,-0.0005752298759034602,0.023378253332339227,8.285052186423059e-05,344.54,3665920,50.0
-3.7252902984619143e-10,201,1.7756181210279465,212.75,15.968718165159226,0.0,0.05928976276202813,450.0,359,-0.0004579225238558138,0.022218929685186593,7.785644329239005e-05,345.12,3676160,50.0
1.1175870895385742e-08,201,1.7828262835741042,197.25,15.968718039989472,0.0,0.055728168110440034,427.5000000000002,360,-0.00034711012831394327,0.02064757136395201,5.952755974583113e-05,339.6,3686400,50.0
-1.30385160446167e-08,201,1.7877386055886746,182.5,15.968717956542969,0.0,0.05700518334386538,350.0,361,-0.00052326886652736,0.019938552753592374,7.910050225738985e-05,339.12,3696640,50.0
-1.1548399925231934e-08,201,1.7889689192175866,154.0,15.9687180519104,0.0,0.05927508647664659,302.5000000000002,362,-0.0004551508871372789,0.019145846861647442,7.060027214054188e-05,332.8,3706880,50.0
-8.195638656616212e-09,201,1.786113503575325,161.25,15.96871812939644,0.0,0.058146523455011076,325.0,363,-0.00041948909256461775,0.0211854949418921,6.283502978927657e-05,332.97,3717120,25.0
1.4901161193847656e-08,201,1.7733378924429417,165.75,15.968718111515045,0.0,0.05449261899674198,330.0000000000004,364,-0.00025081628700718284,0.022139618854271247,4.0808019645088846e-05,334.97,3727360,25.0
-1.862645149230957e-09,201,1.7731026835739612,206.5,15.968718379735947,0.0,0.058414715591948906,452.50000000000017,365,-0.0003868770607368788,0.0261447815108113,6.0053815136207335e-05,344.44,3737600,25.0
-1.0058283805847169e-08,201,1.7866843618452548,208.0,15.96871822476387,0.0,0.058584316866414764,502.5000000000002,366,-0.00046843136042298286,0.021741637616651134,7.509305099127062e-05,343.68,3747840,50.0
-1.4901161193847656e-08,201,1.787363176047802,213.0,15.968717920780183,0.0,0.05681499122114482,525.0,367,-0.00044877923028252553,0.01956718103901949,6.585670468037819e-05,345.2,3758080,50.0
-1.1175870895385742e-08,201,1.7887983933091163,180.25,15.968717992305756,0.0,0.056056839226907205,477.5000000000002,368,-0.00032232313460553994,0.01745423891406972,5.2448935614890504e-05,335.97,3768320,47.50000000000001
-5.587935447692871e-09,201,1.7887204356491566,164.0,15.968717950582505,0.0,0.05659785319470893,405.00000000000045,369,-0.0003069015067012515,0.017275479377713055,5.152021423544539e-05,332.4,3778560,47.50000000000001
1.601874828338623e-08,201,1.7870720632374286,167.75,15.968717980384827,0.0,0.05598398704705656,450.0,370,-0.0004414988767166506,0.018873545600217766,6.650179731821914e-05,336.18,3788800,25.0
-4.8428773880004884e-09,201,1.788513658195734,165.0,15.96871799826622,0.0,0.05837519974492337,375.0,371,-0.0007017789515884942,0.018933909153565763,0.00010474001741442863,340.99,3799040,25.0
6.332993507385254e-09,201,1.7861306108534336,188.75,15.968718218803406,0.0,0.05540881563567287,455.0000000000004,372,-0.0004833124017750379,0.023716134083224462,7.133536877645952e-05,350.55,3809280,25.0
5.960464477539063e-09,201,1.7803119488060475,192.25,15.9687180519104,0.0,0.05276219155121013,427.5000000000002,373,-0.0002461854826833587,0.02132333691988606,4.248840132388132e-05,351.38,3819520,25.0
-1.5273690223693846e-08,201,1.783693900704384,211.0,15.968717992305756,0.0,0.055036881154147496,552.5000000000002,374,-0.00025109029320447007,0.018105585932789835,4.4792682904848394e-05,348.19,3829760,25.0
2.1979212760925294e-08,201,1.783644238114357,185.5,15.968718034029006,0.0,0.05641918545684064,450.0,375,-0.0003912487802153919,0.019346749514807016,6.147240970530988e-05,341.28,3840000,25.0
-8.940696716308593e-09,201,1.7885851107537747,179.0,15.968718183040618,0.0,0.0565886269651986,475.0,376,-0.00028072624882042875,0.020025043937494047,4.9760992680880636e-05,338.52,3850240,25.0
-1.564621925354004e-08,201,1.7876150637865067,167.0,15.968718028068542,0.0,0.05733506633412257,327.5000000000002,377,-0.00040160503776860424,0.020941678225062786,6.130020696080152e-05,338.99,3860480,50.0
