avg_q_retraced,avg_q_selected,PMM:episode_rewards,explained_variance,policy_gradient_loss,policy_entropy,frames,episode_length,fps,policy_loss,model_prob_std,advantage_norm,epoch_idx,P01:episode_rewards,P09:episode_rewards,q_loss,rollout_prob_std,policy_gradient_bias_correction,grad_norm
-5.731624736412852e-06,-5.365672543785852e-06,0.0,-7.739542108282209,-2.4485770898571737e-07,2.197225275736637,2988000,3324.54,391,-2.4485770898571737e-07,2.202378282002601e-05,0.00030624644050359474,415,0.0,0.0,1.4807493427839972e-09,2.339610019916854e-05,0.0,5.637660066971305e-06
-7.740108531249592e-06,-7.48910287245598e-06,0.0,-7.28785380150906,-6.757743402018463e-08,2.197225261478828,2995200,3324.48,391,-6.757743402018463e-08,2.2412076830209066e-05,0.00029715516262585306,416,0.0,0.0,1.8099789485110119e-09,2.358592367702133e-05,0.0,5.835817973924506e-06
-8.500730301305352e-06,-8.96641844378106e-06,0.0,-6.587836562508629,5.617679226744602e-07,2.197225261273838,3002400,3324.48,391,5.617679226744602e-07,2.040037852300736e-05,0.0003256873442172484,417,0.0,0.0,2.443617988581786e-09,2.1805378691113673e-05,0.0,6.7315958161511515e-06
-6.805930573475978e-06,-6.426898611005793e-06,0.0,-8.394549105507986,-1.9577413846449073e-07,2.1972253546260654,3009600,3324.48,391,-1.9577413846449073e-07,1.8156171332599397e-05,0.0002508580503384413,418,0.0,0.0,1.0281507706757705e-09,1.9470974380132547e-05,0.0,4.589031337904059e-06
-6.184636268126607e-06,-6.1013211663197145e-06,0.0,-6.5729603167485315,-3.267230009503477e-09,2.1972253086611078,3016800,3324.48,391,-3.267230009503477e-09,2.0234059741842132e-05,0.00026927324593569005,419,0.0,0.0,9.285533162790084e-10,2.16123730471275e-05,0.0,4.997824518367145e-06
-5.8462090517297925e-06,-6.007868954919597e-06,0.0,-8.783926033935849,2.8998638682726297e-07,2.197225236448031,3024000,3324.48,391,2.8998638682726297e-07,1.9041822422323887e-05,0.0002707045659715529,420,0.0,0.0,1.3262523675387086e-09,2.0553143083506013e-05,0.0,5.047093780869194e-06
-6.690885198410975e-06,-6.1190541111902475e-06,0.0,-7.471177219871492,-2.6207777269202284e-07,2.197225206538483,3031200,3324.52,391,-2.6207777269202284e-07,2.3958904725595954e-05,0.00032242280352779,421,0.0,0.0,1.6095556769431956e-09,2.5363427305040074e-05,0.0,5.581434392293595e-06
-1.1835969498103318e-05,-1.1152569771434593e-05,0.0,-8.057845758666438,-2.597521648178453e-07,2.197225293958629,3038400,3324.52,391,-2.597521648178453e-07,1.5345629151116377e-05,0.0002328751118809229,422,0.0,0.0,1.0872388407709446e-09,1.652251723911938e-05,0.0,4.509975194446191e-06
-1.619103443359833e-05,-1.5674607756031634e-05,0.0,-6.837506433427333,-5.1123617331369204e-08,2.1972252565969237,3045600,3324.52,391,-5.1123617331369204e-08,2.0591361018525445e-05,0.0003140584063993913,423,0.0,0.0,1.7519132925069065e-09,2.1845361966071294e-05,0.0,6.0506810101726735e-06
-1.5039781993694367e-05,-1.4891353681166218e-05,0.0,-7.717709160284705,2.0769174565882983e-07,2.1972252883072247,3052800,3324.52,391,2.0769174565882983e-07,1.9320776363205943e-05,0.0002819910479773065,424,0.0,0.0,1.2281276159361581e-09,2.070396142042326e-05,0.0,5.654281806849282e-06
-1.8335934475650357e-05,-1.790736888998018e-05,0.0,-6.623236158043935,5.123939625329216e-08,2.1972252703974484,3060000,3324.52,391,5.123939625329216e-08,2.0376368725231306e-05,0.00027945288768706927,425,0.0,0.0,1.0039533825418166e-09,2.1614174039771547e-05,0.0,4.962936004285703e-06
-2.089116219993894e-05,-2.0539761706329177e-05,0.0,-6.937655189685405,3.1253725608433173e-07,2.197225285692821,3067200,3324.52,391,3.1253725608433173e-07,1.6839484663957848e-05,0.00023474266261700906,426,0.0,0.0,8.962071183183877e-10,1.7905664807561346e-05,0.0,4.131326688375792e-06
-2.1819437276267034e-05,-2.224650086042298e-05,0.0,-7.482065125835902,7.908271934905415e-07,2.19722521834224,3074400,3324.61,391,7.908271934905415e-07,2.3507004842579276e-05,0.0003130935749302642,427,0.0,0.0,1.465993372499841e-09,2.474232704708085e-05,0.0,5.809696316937921e-06
-1.8307767790651674e-05,-1.9028825625995253e-05,0.0,-6.871565216956315,1.0246623588684978e-06,2.1972252492992967,3081600,3324.61,391,1.0246623588684978e-06,1.865927310623866e-05,0.00027603958661681345,428,0.0,0.0,1.764673655573501e-09,1.9724331651892265e-05,0.0,5.630806126765003e-06
-1.5846835450343882e-05,-1.568392600208675e-05,0.0,-8.921213449345986,2.1028467364000342e-07,2.197225257917832,3088800,3324.61,391,2.1028467364000342e-07,1.7825827438826955e-05,0.00023997471321532456,429,0.0,0.0,1.0614688930416592e-09,1.8999363909801607e-05,0.0,4.879737403449276e-06
-1.7832998122668394e-05,-1.751692186413522e-05,0.0,-6.458783508734728,8.349725930702803e-09,2.1972252701104633,3096000,3324.61,391,8.349725930702803e-09,2.1980241437785766e-05,0.0002962451083327785,430,0.0,0.0,1.1816505923270358e-09,2.3206672250521645e-05,0.0,5.70593332349236e-06
-1.494783247471065e-05,-1.5554167030528796e-05,0.0,-8.161360346987134,8.503797150272871e-07,2.1972253216542894,3103200,3324.61,391,8.503797150272871e-07,1.7748681054425804e-05,0.00022817832679186445,431,0.0,0.0,1.1010964159873061e-09,1.8909177336910135e-05,0.0,4.301623661909155e-06
-1.0916386645127568e-05,-1.1670546685804742e-05,0.0,-8.556737278453888,1.0469000453951296e-06,2.197225243272605,3110400,3324.65,391,1.0469000453951296e-06,2.9941368634752647e-05,0.00040731536843049125,432,0.0,0.0,2.347919275507334e-09,3.131134962429661e-05,0.0,7.76631071405292e-06
-6.6606281027229205e-06,-6.493858180795419e-06,0.0,-9.219718966477762,5.275876486563865e-09,2.197225252560207,3117600,3324.65,391,5.275876486563865e-09,1.7522964292502357e-05,0.000226809574944991,433,0.0,0.0,8.407704656937521e-10,1.8776878210906213e-05,0.0,4.327735025550777e-06
-5.820792501856664e-06,-6.3358882754926374e-06,0.0,-7.512568693126321,4.976687791408111e-07,2.1972252575777196,3124800,3324.65,391,4.976687791408111e-07,2.003921406906998e-05,0.00030172347908100403,434,0.0,0.0,1.9145763735868052e-09,2.120282846519743e-05,0.0,5.78302653767621e-06
-4.0945902957297746e-06,-3.909757077708298e-06,0.0,-7.710894206075958,-2.580112134783482e-08,2.197225229814111,3132000,3324.65,391,-2.580112134783482e-08,1.8687516889344365e-05,0.0002372447332589711,435,0.0,0.0,8.781440647051407e-10,1.988242684799641e-05,0.0,4.409805974978669e-06
-2.592343177372613e-06,-2.7520705143227507e-06,0.0,-8.483919888346914,2.878647353531348e-07,2.197225285002163,3139200,3324.65,391,2.878647353531348e-07,1.9122433689725914e-05,0.00024168556304612283,436,0.0,0.0,7.762306130546447e-10,2.0409930447442554e-05,0.0,4.314495325168891e-06
-5.229908309542358e-06,-4.982182388191505e-06,0.0,-8.058485389522144,-1.9954012749773176e-07,2.197225293838789,3146400,3324.65,391,-1.9954012749773176e-07,1.8342410593565964e-05,0.0002688382562019609,437,0.0,0.0,1.5428421433581228e-09,1.962706493300301e-05,0.0,5.3969283595421816e-06
-3.797519033771505e-06,-3.8921829338635564e-06,0.0,-7.360067279263148,1.519706967716205e-07,2.197225271406628,3153600,3324.55,391,1.519706967716205e-07,2.2177295618650843e-05,0.0002904410277772383,438,0.0,0.0,1.5685185927150977e-09,2.325077799006583e-05,0.0,5.757583494343107e-06
-4.323463771754707e-06,-4.024179117969688e-06,0.0,-7.087879223156542,-1.151244849312566e-07,2.1972252382803217,3160800,3324.55,391,-1.151244849312566e-07,1.8736809558783876e-05,0.0002681184407181179,439,0.0,0.0,1.736941298835753e-09,1.9900025144435046e-05,0.0,5.676429848259655e-06
-6.398211883428514e-06,-6.394756764566786e-06,0.0,-7.268592139752139,2.3700068963314882e-07,2.197225262440702,3168000,3324.55,391,2.3700068963314882e-07,1.828078935702213e-05,0.0002644716530675824,440,0.0,0.0,1.3682757012869988e-09,1.9550426257788792e-05,0.0,5.224646420236465e-06
-3.52007121107823e-06,-3.893673325370695e-06,0.0,-51.17325017764453,4.1142460138072445e-07,2.1972252465524367,3175200,3324.55,391,4.1142460138072445e-07,2.0429317992662862e-05,0.0002486637714433989,441,0.0,0.0,8.687825667859445e-10,2.1692277857619768e-05,0.0,4.558497934823665e-06
-2.629221089166305e-06,-2.7024085545066397e-06,0.0,-8.692735140884993,5.02807704603191e-08,2.1972252824319103,3182400,3324.55,391,5.02807704603191e-08,1.8621943454220293e-05,0.00026426236011140513,442,0.0,0.0,1.2574330978487684e-09,1.975343311848986e-05,0.0,4.957764874578753e-06
-5.808000750720213e-07,-3.974289316403878e-07,0.0,-7.731407216976559,-1.5487431401128326e-07,2.197225304179722,3189600,3324.63,391,-1.5487431401128326e-07,2.4343590254084623e-05,0.00033990713176016075,443,0.0,0.0,1.8550382625366998e-09,2.563594390873429e-05,0.0,5.96242468189842e-06
-8.898944431494645e-07,-1.3271413099098366e-06,0.0,-9.893311576769866,3.6082813758164074e-07,2.197225308929171,3196800,3324.68,391,3.6082813758164074e-07,1.781331454625192e-05,0.0002383014276063837,444,0.0,0.0,1.1627083190303158e-09,1.890138477937791e-05,0.0,4.8550232188586045e-06
1.280091993409329e-06,1.205329718511329e-06,0.0,-8.412351635036531,2.068630130723388e-08,2.197225303381552,3204000,3324.68,391,2.068630130723388e-08,2.079006772622985e-05,0.00029726763327418123,445,0.0,0.0,1.868832728991388e-09,2.202702388021035e-05,0.0,6.1912828629183915e-06
1.8594089383394514e-07,3.715096187222111e-07,0.0,-7.7635486608365225,-1.207045936903382e-07,2.1972252979070417,3211200,3324.68,391,-1.207045936903382e-07,1.7010571994774633e-05,0.0002247751216773828,446,0.0,0.0,8.908527501088227e-10,1.8104348475567295e-05,0.0,4.243084623868747e-06
-9.673036939142562e-07,-7.408561994578141e-07,0.0,-6.141332218287483,-1.8039756244031798e-07,2.1972252853427614,3218400,3324.68,391,-1.8039756244031798e-07,1.8264949939512983e-05,0.00024122775232135896,447,0.0,0.0,8.708245157439033e-10,1.9338831908967566e-05,0.0,4.260487084528096e-06
-3.036724981770913e-06,-2.8996388092372355e-06,0.0,-7.21657680273056,-4.682405634584243e-08,2.197225317936095,3225600,3324.68,391,-4.682405634584243e-08,1.84600329370349e-05,0.00026212279635945467,448,0.0,0.0,1.1577637938131093e-09,1.9614563924866912e-05,0.0,5.0306128359390316e-06
-3.867611110979149e-06,-3.781859814680309e-06,0.0,-6.657048748293251,-2.974283787749125e-08,2.197225258372448,3232800,3324.7,391,-2.974283787749125e-08,2.0432912507256514e-05,0.00027828195320248533,449,0.0,0.0,1.19486478655388e-09,2.145544804986178e-05,0.0,5.002582232208191e-06
-6.0101654625239245e-06,-5.52628475237203e-06,0.0,-12.853739417985318,-2.3425033379704544e-07,2.197225311430043,3240000,3324.7,391,-2.3425033379704544e-07,1.7628790806120665e-05,0.0002624049244038707,450,0.0,0.0,1.8703306422664158e-09,1.8640013152872134e-05,0.0,5.31012516246545e-06
-1.199580264146343e-05,-1.156088324707921e-05,0.0,-7.6349905371046685,-7.272358822455441e-08,2.1972252614028522,3247200,3324.7,391,-7.272358822455441e-08,1.739798551085927e-05,0.00024313631841193261,451,0.0,0.0,1.0814239484497283e-09,1.8593839933557625e-05,0.0,4.511221588707268e-06
-1.2876084138289265e-05,-1.2658645119091204e-05,0.0,-7.981051783454481,1.9010247108737695e-08,2.197225268120489,3254400,3324.7,391,1.9010247108737695e-08,2.0336844003387707e-05,0.0002834578266090171,452,0.0,0.0,1.3875282393483348e-09,2.1451688082255194e-05,0.0,5.275127052321809e-06
-1.1586365170260057e-05,-1.1640453706402496e-05,0.0,-8.918386340494509,2.8833263197187745e-07,2.1972252768309657,3261600,3324.7,391,2.8833263197187745e-07,1.895384652128853e-05,0.00025842757401114887,453,0.0,0.0,1.1661658324286903e-09,2.0194075971712916e-05,0.0,4.695285595178845e-06
-1.438185264803559e-05,-1.3968817039269546e-05,0.0,-6.041841552730591,-7.047280672532698e-09,2.1972252227768068,3268800,3324.7,391,-7.047280672532698e-09,2.737760020328739e-05,0.00037533841454321184,454,0.0,0.0,2.270034003765616e-09,2.8502460778067217e-05,0.0,7.134855295573722e-06
-1.1761681721960514e-05,-1.1576254547428167e-05,0.0,-7.481158676196342,1.396237360677919e-07,2.1972252317742695,3276000,3324.39,391,1.396237360677919e-07,1.772783689821602e-05,0.0002511467881420989,455,0.0,0.0,9.718950122264398e-10,1.8679852256249218e-05,0.0,4.417852969744687e-06
-1.4706435195762808e-05,-1.4252279101516072e-05,0.0,-8.075418083740864,-1.893945050641013e-08,2.19722529403403,3283200,3324.39,391,-1.893945050641013e-08,1.8346144478396874e-05,0.0002414530141334722,456,0.0,0.0,1.2159060166671113e-09,1.9340537575603388e-05,0.0,4.520042620654604e-06
-1.30960876939363e-05,-1.3151737280793742e-05,0.0,-7.895736984840777,3.6704740757827486e-07,2.197225304778921,3290400,3324.39,391,3.6704740757827486e-07,1.7561809967837294e-05,0.0002270337982536533,457,0.0,0.0,8.63134051725106e-10,1.8455232929966915e-05,0.0,4.258908825630576e-06
-1.1457078037305561e-05,-1.1614315239317613e-05,0.0,-6.991087093406884,4.026067478619759e-07,2.197225263172357,3297600,3324.39,391,4.026067478619759e-07,1.9367864104426775e-05,0.00023062153954672089,458,0.0,0.0,6.897993101191871e-10,2.028094681046246e-05,0.0,4.102127606634602e-06
-8.64846852364858e-06,-9.046932487427507e-06,0.0,-31.474377809734577,5.649032491888003e-07,2.197225249532669,3304800,3324.39,391,5.649032491888003e-07,1.8384574324871646e-05,0.0002549113754770871,459,0.0,0.0,1.449075900484484e-09,1.9649779219531996e-05,0.0,5.284545442139615e-06
-1.331174061975116e-05,-1.2637565022530563e-05,0.0,-6.535172002149952,-1.8751619151780088e-07,2.197225256969058,3312000,3324.4,391,-1.8751619151780088e-07,2.2144984054639353e-05,0.00030714653072844535,460,0.0,0.0,1.2871398967346813e-09,2.320431796660058e-05,0.0,5.406472965553114e-06
-1.80730024483098e-05,-1.862976931033459e-05,0.0,-5.988505047704808,9.12734083012275e-07,2.1972252393273446,3319200,3324.4,391,9.12734083012275e-07,1.994301232701239e-05,0.00030386563589039937,461,0.0,0.0,1.91740618186737e-09,2.097529663829195e-05,0.0,6.041514939836165e-06
-1.4090946820502607e-05,-1.4283552011264004e-05,0.0,-11.634039181726319,5.273792449873838e-07,2.197225323596959,3326400,3324.4,391,5.273792449873838e-07,1.5219925650135625e-05,0.00020183073915820996,462,0.0,0.0,7.552779761384404e-10,1.6117539951369747e-05,0.0,3.6037796120393958e-06
-1.3151851145259626e-05,-1.3217518110010702e-05,0.0,-6.971580647939728,2.462299250117003e-07,2.1972253076803114,3333600,3324.4,391,2.462299250117003e-07,1.8238920767511706e-05,0.00024385801466884178,463,0.0,0.0,1.065027547235763e-09,1.9172845908815907e-05,0.0,4.575246538554789e-06
-1.3923455257564076e-05,-1.3611551881501362e-05,0.0,-6.916598516835108,1.1214787722160367e-08,2.1972252758060185,3340800,3324.4,391,1.1214787722160367e-08,1.7127356291647783e-05,0.00023536866270904756,464,0.0,0.0,1.2654221786147493e-09,1.8104042351368992e-05,0.0,4.518638526898893e-06
-1.412885350570857e-05,-1.4375098855212133e-05,0.0,-7.78516983601094,5.729178197272536e-07,2.197225268274159,3348000,3324.4,391,5.729178197272536e-07,2.130035817233197e-05,0.0002888352088773704,465,0.0,0.0,1.0835578254373466e-09,2.229151577221992e-05,0.0,5.328180690486253e-06
-1.151804663496001e-05,-1.1523672103284075e-05,0.0,-7.758975075393441,3.5021240412202944e-07,2.197225292980986,3355200,3324.5,391,3.5021240412202944e-07,1.837355122911239e-05,0.00024170683823662346,466,0.0,0.0,1.1234469493276928e-09,1.9401793553592977e-05,0.0,4.578363712983284e-06
-7.588570498437693e-06,-8.333071571792106e-06,0.0,-9.974587496960604,8.344190995384928e-07,2.1972252637179444,3362400,3324.5,391,8.344190995384928e-07,1.7768065874804204e-05,0.0002538039667283965,467,0.0,0.0,1.638626809314805e-09,1.8783435925536018e-05,0.0,5.108693664934448e-06
-6.1468388340501175e-06,-6.732622119798972e-06,0.0,-8.115009970754858,6.266737565164245e-07,2.1972252293711616,3369600,3324.5,391,6.266737565164245e-07,1.71222456123967e-05,0.0002404623708722348,468,0.0,0.0,1.2074499045143102e-09,1.8199939506128466e-05,0.0,4.789726249004917e-06
-3.906300355322423e-06,-3.6134603061840747e-06,0.0,-7.119070964124467,-7.780996174442026e-08,2.197225245041822,3376800,3324.5,391,-7.780996174442026e-08,1.8594824113209693e-05,0.0002454408292243185,469,0.0,0.0,7.264144746471457e-10,1.9547692795610537e-05,0.0,4.7105507207445735e-06
-5.1023355240612015e-06,-5.24077476033621e-06,0.0,-9.044341126462768,2.7664046811082783e-07,2.197225307434324,3384000,3324.5,391,2.7664046811082783e-07,1.5885632966593847e-05,0.0002106715932959488,470,0.0,0.0,7.684147237553498e-10,1.686216917094377e-05,0.0,3.92596664849526e-06
-5.148939983567142e-07,-8.848618154824784e-07,0.0,-7.9600278628014385,1.938936854442442e-07,2.1972252664490344,3391200,3324.31,391,1.938936854442442e-07,2.409129317733629e-05,0.0003340872986302115,471,0.0,0.0,1.5576648033271614e-09,2.5137407390855425e-05,0.0,6.073765954636704e-06
3.0918979986212874e-06,2.654728727323276e-06,0.0,-7.465682565527303,2.7253307811487505e-07,2.1972252512735033,3398400,3324.31,391,2.7253307811487505e-07,1.7673507247344505e-05,0.00024651713260693343,472,0.0,0.0,1.3961026224412179e-09,1.871653902477807e-05,0.0,4.941030485745301e-06
8.39478716002196e-06,8.332359792494311e-06,0.0,-6.601492461675689,-2.2463179343516128e-07,2.197225339545144,3405600,3324.31,391,-2.2463179343516128e-07,1.6501180734998063e-05,0.00024816251041524345,473,0.0,0.0,1.276280764752368e-09,1.7464696626614257e-05,0.0,4.705698154944124e-06
5.532422999582019e-06,5.53888219848108e-06,0.0,-7.307093137821193,-1.6000871391124594e-07,2.197225270151461,3412800,3324.31,391,-1.6000871391124594e-07,1.5078435612762496e-05,0.00020187810642363773,474,0.0,0.0,5.800299527296739e-10,1.6012170731358157e-05,0.0,3.58587746613733e-06
7.3291290996171444e-06,7.475103209670472e-06,0.0,-7.606830018947994,-3.07230512231372e-07,2.1972253019374515,3420000,3324.31,391,-3.07230512231372e-07,1.885712843969957e-05,0.00024984157994829674,475,0.0,0.0,8.212040834075778e-10,1.9888595599399295e-05,0.0,4.3582358995476965e-06
4.125681756789996e-06,4.183241873410004e-06,0.0,-8.487839581665224,-5.006175778184997e-08,2.197225215889159,3427200,3324.31,391,-5.006175778184997e-08,2.033470942377613e-05,0.00026576055533628133,476,0.0,0.0,1.1932077194202672e-09,2.1188058638792746e-05,0.0,4.725933150943365e-06
1.4454297363551673e-06,1.892972167943888e-06,0.0,-7.504019663226668,-4.1080625530858377e-07,2.197225253134177,3434400,3324.32,391,-4.1080625530858377e-07,1.8053421284594095e-05,0.0002491422176873519,477,0.0,0.0,1.0938251697643637e-09,1.890857648936647e-05,0.0,4.56879028873408e-06
9.991670141401654e-07,8.199027861666152e-07,0.0,-8.758493117690087,1.3718336320069102e-07,2.1972252632985043,3441600,3324.32,391,1.3718336320069102e-07,1.6721684387606375e-05,0.0002364735547939023,478,0.0,0.0,1.1460793677720535e-09,1.7601229284129284e-05,0.0,4.82627426074078e-06
2.9682154315988925e-06,3.29743735854348e-06,0.0,-9.201075777345235,-3.304951150811777e-07,2.1972252826463614,3448800,3324.32,391,-3.304951150811777e-07,1.4484728387514682e-05,0.00020534978314510718,479,0.0,0.0,7.680815110257645e-10,1.5365386483115198e-05,0.0,3.831124020854408e-06
1.6731413444900352e-06,1.6538554347725551e-06,0.0,-7.025591404188877,6.906183338497466e-08,2.1972253257761554,3456000,3324.32,391,6.906183338497466e-08,1.8949219518761375e-05,0.00024891249406707735,480,0.0,0.0,9.441817043214916e-10,1.9964543034105015e-05,0.0,4.516923950485273e-06
4.314420506179408e-06,4.174344894703976e-06,0.0,-8.647710057856544,3.423497517459963e-08,2.197225296402735,3463200,3324.32,391,3.423497517459963e-08,1.5668309217654306e-05,0.0002136550458794231,481,0.0,0.0,7.811358221039294e-10,1.65531515520772e-05,0.0,3.8803166915162145e-06
6.406558545968383e-06,6.465531896862688e-06,0.0,-6.7991979187064695,-2.0022084451492149e-07,2.1972252662219702,3470400,3324.26,391,-2.0022084451492149e-07,2.3360113415265003e-05,0.0003109942986683896,482,0.0,0.0,1.4948506224383396e-09,2.4369093681029663e-05,0.0,5.6544499041295e-06
7.37024767436461e-06,7.2383477130842565e-06,0.0,-5.922348788626611,1.730536302993394e-08,2.197225300893582,3477600,3324.26,391,1.730536302993394e-08,1.5942700348167813e-05,0.00021202920236592466,483,0.0,0.0,8.144359121860183e-10,1.672090967048084e-05,0.0,3.982591242581626e-06
5.83977661446571e-06,6.337594017797947e-06,0.0,-7.274830754445029,-4.0279533618031796e-07,2.1972251867743395,3484800,3324.26,391,-4.0279533618031796e-07,2.176904557969133e-05,0.0003418145390029773,484,0.0,0.0,2.5316698585491103e-09,2.2711608257306088e-05,0.0,7.043725525111737e-06
2.5537356738025514e-06,2.594280953466439e-06,0.0,-10.652783914940786,-1.0845195227773886e-07,2.1972252537488597,3492000,3324.26,391,-1.0845195227773886e-07,1.6871955394930383e-05,0.00021186029599486105,485,0.0,0.0,9.312358934506324e-10,1.7792889850492132e-05,0.0,4.066884879010616e-06
4.70542215690927e-06,4.5989464521778605e-06,0.0,-7.773950006517152,-1.16548557172372e-07,2.197225294340224,3499200,3324.26,391,-1.16548557172372e-07,1.7482665449768046e-05,0.00021627947412154088,486,0.0,0.0,6.429171631889945e-10,1.8329811447644697e-05,0.0,4.082770174315721e-06
5.100816027118492e-06,5.036322531300212e-06,0.0,-10.052546289008129,-4.4329806651485655e-08,2.197225225816959,3506400,3324.26,391,-4.4329806651485655e-08,1.8435551321921014e-05,0.00024225673494932923,487,0.0,0.0,1.1417217303509454e-09,1.933111978345666e-05,0.0,4.578416696907442e-06
2.6893006634365313e-06,2.8413072825786838e-06,0.0,-7.747032821614364,-7.493944489448939e-08,2.197225307188624,3513600,3324.38,391,-7.493944489448939e-08,1.7060843026030334e-05,0.00024032040191376646,488,0.0,0.0,1.1621293283843007e-09,1.7873126407628536e-05,0.0,4.563231540142788e-06
7.4736894616004675e-06,6.760072592338396e-06,0.0,-7.5269465011484415,3.4597748084468084e-07,2.197225227898391,3520800,3324.38,391,3.4597748084468084e-07,1.7996532420000373e-05,0.0002535613030316214,489,0.0,0.0,1.699628950813736e-09,1.873488682317383e-05,0.0,5.436189956473817e-06
9.118081676605009e-06,9.58788149314423e-06,0.0,-6.5516966486261,-6.071195968571967e-07,2.1972252949362714,3528000,3324.38,391,-6.071195968571967e-07,1.6566294454149116e-05,0.0002306199307747467,490,0.0,0.0,9.325855689959116e-10,1.7605743371477152e-05,0.0,4.582200501294572e-06
1.1235339653435956e-05,1.0754011033144656e-05,0.0,-7.041807844197309,4.681130275487839e-08,2.1972252518916253,3535200,3324.38,391,4.681130275487839e-08,1.9158191209379204e-05,0.00024639779384901336,491,0.0,0.0,1.035043456080193e-09,1.9933813301181976e-05,0.0,4.330520117756639e-06
1.0114793328218465e-05,1.0257468981425325e-05,0.0,-7.617553033412449,-3.2176379158994646e-07,2.197225274876254,3542400,3324.38,391,-3.2176379158994646e-07,1.4366921630547146e-05,0.00017522607842966742,492,0.0,0.0,5.567769501260047e-10,1.5166133212371494e-05,0.0,3.234406306656405e-06
9.273455791171896e-06,9.218982950292149e-06,0.0,-6.893377601795252,-1.8556866911693483e-07,2.197225216882569,3549600,3324.21,391,-1.8556866911693483e-07,2.3528899614974758e-05,0.00032301147729899086,493,0.0,0.0,1.6034259217589825e-09,2.4308245567465503e-05,0.0,5.656962410223404e-06
8.045428459078802e-06,8.30090965682721e-06,0.0,-7.800836592672995,-3.033557186922372e-07,2.197225279382297,3556800,3324.21,391,-3.033557186922372e-07,1.5170351274261544e-05,0.00018849092545539462,494,0.0,0.0,6.854273165964327e-10,1.6039796549709052e-05,0.0,3.4832544683358386e-06
8.22468585608606e-06,8.066664720589626e-06,0.0,-10.388806546595363,-1.069818734227189e-07,2.1972252479337513,3564000,3324.21,391,-1.069818734227189e-07,1.7353198177049184e-05,0.00023279980118685574,495,0.0,0.0,1.1154685216961375e-09,1.8141404826639108e-05,0.0,4.545507238805343e-06
9.189181876446844e-06,8.960082855980639e-06,0.0,-6.1689655383128335,-4.21638570892292e-08,2.197225317507194,3571200,3324.21,391,-4.21638570892292e-08,1.8375365258435903e-05,0.00025074216330594145,496,0.0,0.0,8.968843371908748e-10,1.928917835474119e-05,0.0,4.623441647952092e-06
7.434235592675411e-06,7.892710127201835e-06,0.0,-9.434435483080055,-6.301958065004141e-07,2.197225217469155,3578400,3324.21,391,-6.301958065004141e-07,1.908769212191723e-05,0.00025007004937407825,497,0.0,0.0,8.968959514641844e-10,1.991915810781357e-05,0.0,4.197226116358041e-06
6.339789437762853e-06,6.302860542547701e-06,0.0,-9.462089579422322,-8.763231523054216e-08,2.1972252905242655,3585600,3324.21,391,-8.763231523054216e-08,1.755324451854523e-05,0.00023716852682939313,498,0.0,0.0,9.590647286465757e-10,1.8369323445709306e-05,0.0,4.21373514399116e-06
4.600047634882671e-06,4.670514712641491e-06,0.0,-8.453139569328892,-9.394629772193255e-08,2.1972252354735415,3592800,3324.44,391,-9.394629772193255e-08,2.6417577028465775e-05,0.0003597596806304272,499,0.0,0.0,2.1553405980318117e-09,2.7082620204443252e-05,0.0,6.455757287249142e-06
3.0408373478213782e-06,3.0040348368319216e-06,0.0,-8.334778670154552,-8.107637773969435e-08,2.19722527821228,3600000,3324.44,391,-8.107637773969435e-08,1.601426304751336e-05,0.0002229152594075593,500,0.0,0.0,1.1318716248480277e-09,1.6712195000815624e-05,0.0,4.5365305782649175e-06
3.463802531426169e-06,3.374869906318664e-06,0.0,-7.899867856095707,-2.5819818237287622e-08,2.197225296667644,3607200,3324.44,391,-2.5819818237287622e-08,1.7697003482908254e-05,0.00023863449469668953,501,0.0,0.0,7.742341327579834e-10,1.8635702207212662e-05,0.0,4.485149626408446e-06
3.6228010971307687e-06,3.3975373335800662e-06,0.0,-7.259026692642106,1.244807073565014e-07,2.1972252725892596,3614400,3324.44,391,1.244807073565014e-07,1.867877051420156e-05,0.00024268221167526388,502,0.0,0.0,8.212031831954315e-10,1.939168001780806e-05,0.0,4.174837257270887e-06
3.873239040718591e-06,4.174595649626095e-06,0.0,-6.370251214909777,-2.996405227042491e-07,2.1972251824942157,3621600,3324.44,391,-2.996405227042491e-07,1.6732904663261883e-05,0.00023036041070702428,503,0.0,0.0,1.0703913637525062e-09,1.753541470530506e-05,0.0,4.448978715018321e-06
3.8596700686174785e-06,3.4390601369513286e-06,0.0,-8.161116167543428,2.49106998945309e-07,2.1972252035140993,3628800,3324.47,391,2.49106998945309e-07,2.536245256033495e-05,0.0003253670648500304,504,0.0,0.0,1.3898439321958105e-09,2.616936946753055e-05,0.0,5.508938163350615e-06
4.879011508091619e-06,4.899970080279288e-06,0.0,-8.011130624971692,-8.25956199505531e-08,2.1972252895056252,3636000,3324.47,391,-8.25956199505531e-08,1.6138740584704605e-05,0.00020624435098260806,505,0.0,0.0,6.655935603204722e-10,1.6967546817930554e-05,0.0,4.063565535778215e-06
1.7737020946910845e-06,2.235429211228031e-06,0.0,-7.387183188703009,-3.8358348022144837e-07,2.197225287017368,3643200,3324.47,391,-3.8358348022144837e-07,1.9092621980370924e-05,0.00027145681359778636,506,0.0,0.0,1.6637048604180863e-09,1.988109895248293e-05,0.0,5.3890276675156255e-06
