epoch_idx,policy_entropy,value_loss,episode_length,P09:episode_rewards,policy_loss,explained_variance,grad_norm,frames,P01:episode_rewards,advantage_norm,fps,PMM:episode_rewards
321,1.0145754933357238,0.04906159735284746,1134.47,78.10000000000001,-0.014960499171284027,0.6219376927614212,0.9168356951653278,2568000,31.0,2.5646560233831406,223,52.81
322,1.0251735919713973,0.035226531010121104,1121.27,78.10000000000001,-0.015032551202457398,0.6297455155849456,0.704079371941718,2576000,29.9,2.207318766117096,223,52.32
323,1.0093761944770814,0.036686058612540366,1118.04,78.10000000000001,-0.018046777819108684,0.6975101447105407,0.7155074110007653,2584000,28.9,2.214663302898407,222,52.17
324,0.9903755968809128,0.0331105830706656,1117.14,78.10000000000001,-0.007601982993437559,0.6657272553443909,0.630352572024367,2592000,29.9,2.113967507481575,222,52.3
325,1.0006251573562621,0.04335583608597517,1143.08,85.0,-0.0135617280434235,0.6600207298994064,0.909552899224741,2600000,29.9,2.336727137565613,222,54.19
326,0.9912794494628906,0.04303322058636695,1140.89,82.30000000000003,-0.01831489211996086,0.6807749074697494,0.8623573300054593,2608000,29.8,2.368892866373062,222,53.76
327,1.0016195321083068,0.03573060357011855,1142.05,79.30000000000003,-0.00897428052383475,0.6596400946378708,0.6911562964247916,2616000,30.700000000000003,2.216304785013199,221,53.84
328,0.9795847791433334,0.032374815214425326,1152.47,82.30000000000003,-0.01271212319843471,0.6729128766059875,0.7161053209123335,2624000,30.700000000000003,2.096403743028641,221,54.32
329,1.0052925485372544,0.04086635884828865,1151.7,82.30000000000003,-0.012095266988326329,0.6833234679698944,0.7401836301299047,2632000,33.0,2.358651277422905,221,54.93
330,0.9944641679525376,0.03363175557926297,1141.12,83.20000000000002,-0.010848692428116919,0.692497535943985,0.7720173706292299,2640000,31.0,2.1766442799568178,221,54.22
331,0.9986823236942292,0.051243000137619676,1128.82,83.20000000000002,-0.006297342354955617,0.635821077823639,0.9625586289700502,2648000,30.900000000000002,2.5877807861566544,221,55.49
332,1.0198511654138565,0.03972913566976786,1126.99,82.10000000000001,-0.0158831419548369,0.6371482521295547,0.7213740756619497,2656000,29.9,2.3097064584493636,221,54.98
333,1.0110892391204833,0.039268399481661616,1128.81,82.10000000000001,-0.020831225214060396,0.6925845098495483,0.7305522147049249,2664000,30.900000000000002,2.274674561023712,221,55.45
334,0.9923134851455688,0.046381542617455127,1117.87,78.40000000000003,-0.01479954927437575,0.6602127200365067,0.7803909908404648,2672000,30.900000000000002,2.423420059084892,221,55.29
335,1.0148352569341659,0.04017841726541519,1126.64,83.20000000000002,-0.014696666251402347,0.6582452875375747,0.7516807361370084,2680000,31.0,2.325905928015709,221,56.55
336,1.0068915224075317,0.03252577805425972,1133.83,83.20000000000002,-0.008247761784004978,0.6546340048313141,0.6556066233654901,2688000,31.0,2.117054854631424,221,56.38
337,0.9979060882329941,0.03132589661516249,1150.55,83.20000000000002,-0.012559717384719988,0.6709426641464233,0.616038927902303,2696000,33.0,2.017544618844986,221,57.3
338,1.004153588414192,0.06555726213147864,943.23,75.20000000000002,-0.021288770046667196,0.12117928564548493,1.0978459469811748,2704000,2.0,2.6033874475955963,221,44.67
339,1.0207912701368331,0.02486055115237832,908.25,74.10000000000001,0.004068247155519202,0.7018086057901383,0.5390079821523801,2712000,2.0,1.8684443235397339,221,42.38
340,1.0365407890081406,0.0392380871810019,887.18,72.20000000000002,-0.007384323002188466,0.662707371711731,0.7892652116567217,2720000,2.0,2.334852996468544,221,40.78
341,1.0180813461542129,0.03554667024407536,889.43,72.0,-0.009633521630603355,0.6510691493749619,0.7035025260589891,2728000,2.0,2.2293946665525435,220,40.47
342,1.0111198329925537,0.03640421869698912,893.1,72.0,-0.017639826952945442,0.6985899811983108,0.7879514316654068,2736000,2.0,2.205246335864067,220,39.0
343,1.0178869032859803,0.04736470237374306,890.61,74.10000000000001,-0.009635501155280508,0.6303985214233399,0.7850252287116252,2744000,2.0,2.502397862672806,220,39.82
344,1.0245438414812087,0.036874951217323544,897.72,75.20000000000002,-0.01575880604912527,0.6665677142143249,0.7263737558645715,2752000,2.0,2.1492440843582155,220,40.18
345,1.0070756047964096,0.0402937831915915,899.98,80.10000000000001,-0.010878958250104915,0.6638794457912445,0.716598235263463,2760000,2.0,2.2809226846694948,220,40.45
346,1.015208985209465,0.037666047969833014,922.64,81.30000000000003,-0.014944509838824161,0.6899612110853195,0.7556207513508377,2768000,2.0,2.2077442622184753,220,41.47
347,0.9701187008619309,0.15338568146340548,922.18,81.30000000000003,-0.015652307653799654,0.617412114739418,1.5549423545614351,2776000,2.0,3.441733101606369,219,43.84
348,0.9743383067846298,0.03176857615821063,925.83,80.10000000000001,-0.01244120653369464,0.6816489946842194,0.7266355802989827,2784000,2.0,2.0658531856536864,219,43.73
349,1.0379034513235093,0.044570018728263675,937.9,80.10000000000001,-0.014944469643960474,0.6428807193040847,0.8524003057630015,2792000,2.0,2.381681181192398,219,44.77
350,1.0280688840150833,0.040097471254412084,949.1,81.30000000000003,-0.012810111300786957,0.6629663693904877,0.7483347394894843,2800000,2.0,2.3425572180747984,219,46.07
351,1.023355798125267,0.03950768646318466,998.88,84.10000000000001,-0.011564197837142274,0.6401719987392426,0.7053981876949671,2808000,6.600000000000001,2.290469698905945,219,49.39
352,1.0241736578941345,0.050017241886816916,1074.59,85.10000000000001,-0.01931218392797746,0.657069307565689,0.8596350182525458,2816000,15.8,2.5256864899396896,219,53.93
353,1.032085445523262,0.03745873251929879,1131.71,86.10000000000001,-0.014079955938505008,0.6618895864486695,0.654411553943209,2824000,25.9,2.2047833114862443,219,57.51
354,0.9945066547393799,0.042910595145076516,1166.86,87.10000000000001,-0.012027495968723087,0.6763095849752426,0.7216489695889469,2832000,30.800000000000004,2.340009150505066,219,60.1
355,1.0189720165729523,0.03504527853801846,1166.2,87.10000000000001,-0.010539640754213906,0.6387568026781082,0.7443030701931219,2840000,31.0,2.156597514748573,219,60.55
356,1.003159834742546,0.040016873911954465,1177.3,88.10000000000001,-0.012989365306930267,0.6506730610132218,0.6910218960291787,2848000,35.0,2.286491026878357,219,61.87
357,1.008965289592743,0.04194276775699109,1196.58,88.10000000000001,-0.019304942819289864,0.6801694822311402,0.7782824578568036,2856000,37.0,2.2862177515029907,219,62.95
358,1.0106354939937592,0.029661171431653203,1182.4,87.10000000000001,-0.007663276869352558,0.6900696259737015,0.6248383799016777,2864000,34.900000000000006,1.9782755488157273,218,61.42
359,0.9963719576597214,0.03448837901465595,1187.57,85.30000000000003,-0.011429883379605599,0.63468630194664,0.7705231876116391,2872000,34.900000000000006,2.1463768804073333,218,61.21
360,0.9756201040744782,0.042586039006710055,1202.75,89.10000000000001,-0.015106962645659224,0.6443949145078659,0.8906412945631181,2880000,36.8,2.3732865780591963,218,62.66
361,0.9957224464416504,0.04421041693538427,1189.28,90.10000000000001,-0.012346110230428167,0.6112732070684433,0.8129885305483225,2888000,36.8,2.445199099779129,218,62.32
362,1.0405515766143798,0.042240894446149466,1186.46,90.10000000000001,-0.008493660943131545,0.5516192287206649,0.8060575179855847,2896000,34.900000000000006,2.345499878525734,218,60.36
363,1.0251397323608398,0.033656864943914115,1171.54,90.10000000000001,-0.01730431498363032,0.6879067319631577,0.6872870817676854,2904000,34.900000000000006,2.087749838232994,218,59.71
364,1.0082537299394607,0.03841278393287212,1171.09,90.10000000000001,-0.017552017292473465,0.7005871564149857,0.7197285469470607,2912000,36.8,2.175545029640198,217,59.39
365,1.055686546564102,0.032315266402438286,1071.89,83.30000000000003,-0.015386835793033243,0.08362880885601044,0.763637962235441,2920000,12.9,2.0353044572472574,218,52.42
366,1.006415497660637,0.028191284672357143,1052.95,82.40000000000003,-0.009583441002178006,0.7164133661985397,0.6433428643745681,2928000,10.9,1.908760484457016,218,50.9
367,1.0200135046243668,0.04232030518818647,1056.27,80.20000000000002,-0.017397729380754755,0.6525401782989502,0.7485634465200784,2936000,10.9,2.389111643433571,218,50.79
368,1.004361110329628,0.04103623915929347,1060.57,82.40000000000003,-0.020361407014424914,0.6630718857049942,0.8299478227977564,2944000,10.9,2.2893375653028487,217,51.12
369,0.9950780403614045,0.04207667771494016,1061.22,82.40000000000003,-0.019247150607407094,0.6108357322216034,0.7533377248194318,2952000,10.9,2.3003423339128495,217,51.31
370,1.0814762830734252,0.03696214177645743,1053.76,82.10000000000001,-0.005553546515293419,0.6079773193597794,0.7185963413477243,2960000,10.9,2.210808923840523,217,51.17
371,1.022828808426857,0.03827543067513034,1051.9,82.10000000000001,-0.007093555927276611,0.6631026321649551,0.728009646118005,2968000,11.9,2.2391692101955414,217,50.82
372,1.0227441000938415,0.033278365018777546,1041.81,80.10000000000001,-0.009063474550093814,0.679721912741661,0.6095729986703082,2976000,11.9,2.0665740716457366,217,49.77
373,0.9894811886548996,0.1349334375699982,1035.49,75.10000000000001,-0.013355363924056292,0.6492642092704773,1.2388953054015255,2984000,11.9,3.065505440235138,217,49.93
374,0.9995462739467621,0.039593146089464425,1033.56,74.10000000000001,-0.011713535477756522,0.6279635512828827,0.7944066832411738,2992000,11.9,2.313497831821442,217,49.39
375,1.0020553475618363,0.04200402502436191,1040.69,76.40000000000003,-0.022213893801817902,0.6819441527128219,0.7514134772800218,3000000,11.0,2.3714574080705644,217,50.06
376,0.971624304652214,0.037985075460746885,1041.57,80.10000000000001,-0.010554717552149668,0.6723647040128707,0.6506035921790341,3008000,11.0,2.218907824754715,217,50.37
377,0.9648228883743286,0.0369730834569782,1045.17,81.0,-0.012721356148831546,0.6608098596334457,0.6676372932801489,3016000,11.0,2.1945119458436966,217,51.4
378,0.977518492937088,0.04013810906093568,1049.67,81.0,-0.01623278664643294,0.599215663075447,0.8167985967370808,3024000,11.0,2.235288974642754,216,52.05
379,1.00040511906147,0.048341388460248706,1139.01,82.10000000000001,-0.016258781341020948,0.6510672813653946,0.7630159382165647,3032000,25.6,2.5470670890808105,216,58.32
380,1.0005450946092607,0.03450406723190099,1171.33,82.10000000000001,-0.010682166059559677,0.6734292840957642,0.5996317742145748,3040000,32.0,2.063288905620575,216,60.22
381,0.9811266380548477,0.06453138204757124,1129.02,82.10000000000001,-0.03310210701019969,0.26645020067691805,0.9535718639851261,3048000,27.9,2.790700961947441,216,59.13
382,0.996820530295372,0.02427223091945052,915.38,81.10000000000001,-0.004095496201189235,0.5058539295196534,0.6363821471011126,3056000,0.0,1.734115373492241,216,47.23
383,1.0210114532709123,0.03974679762497544,872.98,79.30000000000003,-0.01314538669426838,0.6153313988447189,0.7197062932384891,3064000,0.0,2.259150893688202,216,44.57
384,0.9978641951084137,0.03606093810405582,867.73,79.0,-0.01100688370584976,0.6427941048145294,0.6343380230593619,3072000,0.0,2.1617908728122712,216,43.01
385,1.0054486501216888,0.03895703814458102,866.85,79.0,-0.010891911173821427,0.6468207228183747,0.7365961873473745,3080000,0.0,2.293953423500061,215,42.95
386,1.0099633729457855,0.03279324379283935,875.66,80.10000000000001,-0.002755176683567697,0.6778608536720276,0.5893708756772953,3088000,0.0,2.128835135102272,215,44.15
387,1.0277831393480301,0.04713878563605249,878.19,82.30000000000003,-0.017266698055900632,0.6728428030014038,0.7524852503060301,3096000,0.0,2.4215377819538118,215,45.14
388,1.0448648363351822,0.041226741848513486,875.45,82.20000000000002,-0.018648383553372696,0.6827599620819091,0.7214195750494826,3104000,0.0,2.330393260717392,215,44.18
389,1.0221340292692185,0.03673089210409671,874.56,81.10000000000001,-0.011771296605002136,0.6887652200460433,0.6589597927745142,3112000,0.0,2.159917693734169,215,43.72
390,1.0229535126686096,0.0556680908286944,856.62,81.10000000000001,-0.016039353591622785,0.6514953362941742,0.8422688699428305,3120000,0.0,2.486285089850426,215,44.25
391,1.0537311446666717,0.10407991759944707,866.1,84.10000000000001,-0.029687279918434797,0.5250014728307724,1.288963950808311,3128000,0.0,2.9930147379636765,215,46.1
392,1.0354866510629654,0.05266300573013723,891.26,85.0,-0.014165162887948099,0.5994686383008957,0.8114252250513432,3136000,0.0,2.5835193008184434,215,48.75
393,1.026538462638855,0.035340342903509736,903.49,84.10000000000001,-0.019230492149363274,0.6904018485546112,0.7176283087980009,3144000,0.0,2.1093855154514314,215,47.52
394,0.9860389614105225,0.06550961180124432,972.19,85.70000000000006,-0.016108869584277274,0.6408289176225662,0.9963144507992169,3152000,0.9000000000000004,2.751961315870285,215,53.69
395,0.9994393569231034,0.03264818179886788,1059.26,92.0,-0.010645113131322432,0.6985935550928116,0.6444631879145143,3160000,10.0,2.0128437143564226,215,58.3
396,1.026173367500305,0.04715832991525531,1071.31,92.0,-0.020511754114268116,0.6693578064441681,0.7709720372024134,3168000,11.9,2.389392304420471,215,58.75
397,1.0014600950479506,0.06890053728129715,1170.87,98.1000000000001,-0.00960992596752476,0.5553783226013184,0.9094117928054984,3176000,31.0,2.630908033847809,215,66.75
398,1.0283729314804078,0.031528622824698684,1221.49,99.90000000000008,-0.012423728216672316,0.6942992496490479,0.6440919115706254,3184000,40.0,1.9939282584190368,214,70.23
399,1.0153370243310929,0.04525411413982511,1234.58,108.40000000000003,-0.014616896057632403,0.6646530544757843,0.773187819573967,3192000,40.0,2.3779227250814436,214,71.21
400,1.0148455011844635,0.04389085696078837,1240.68,112.20000000000002,-0.02091282301931642,0.6828817278146744,0.8018617136168465,3200000,40.0,2.326735047698021,214,72.42
401,1.0034975427389146,0.09707318546716123,1248.26,112.20000000000002,-0.004131076941266656,0.5991382598876953,0.9602358184139287,3208000,39.9,2.54544851064682,214,72.83
402,1.0333833318948746,0.0391945258108899,1253.59,114.0,-0.012961344681680203,0.6991538685560227,0.6712243294154817,3216000,39.9,2.1062497192621232,214,73.83
403,1.056766666173935,0.05556327766738832,1251.53,113.10000000000001,-0.023095042733475565,0.6050321280956268,0.8968938130430285,3224000,38.5,2.6775047999620436,214,73.0
404,1.0310828489065171,0.03267131552333012,1251.05,113.10000000000001,-0.007823080862290227,0.6813256049156189,0.639652306693934,3232000,39.0,2.0331932002305986,214,73.66
405,1.043371531367302,0.043711145543493334,1233.69,111.10000000000001,-0.02158841051539639,0.6143953210115433,0.7745885951738335,3240000,33.9,2.397777442932129,214,71.79
406,0.996853004693985,0.12113001702353358,1236.27,112.10000000000001,-0.011244264292763546,0.6961783260107041,1.8055826013745724,3248000,32.9,3.123137848973274,214,73.32
407,0.9929438179731369,0.033703555716201664,1222.44,112.10000000000001,-0.011959050261066296,0.7072098803520203,0.6722166649191536,3256000,31.9,2.0968809711933134,213,72.41
408,1.0411223471164703,0.04585966179613024,1226.65,113.10000000000001,-0.01690739999525249,0.6872796422243118,0.8321511048472315,3264000,31.0,2.4349070942401885,213,73.28
409,1.049121258854866,0.038998220688663425,1229.37,111.10000000000001,-0.014911191699793562,0.688684875369072,0.7714690475367983,3272000,32.8,2.14735278069973,213,71.5
410,0.9064530071616173,0.04449291825294495,902.49,92.70000000000006,-0.024862874143436783,0.3671400946378708,0.8360187831270319,3280000,1.0,2.3855861979722977,213,48.41
411,1.0378345954418182,0.027049643713980914,860.74,90.20000000000002,-0.0035190017416607587,0.6993688309192657,0.6060316463704516,3288000,1.0,1.900109473466873,213,45.1
412,1.0438575124740601,0.03912484688218683,830.89,85.50000000000004,-0.014827617627452128,0.6724222803115845,0.6534303637944653,3296000,1.0,2.2340203028917314,213,42.3
413,1.0482548546791077,0.037575749312527475,833.17,84.30000000000003,-0.0094314580259379,0.6754809600114823,0.695038630810645,3304000,1.0,2.175755525231361,213,41.58
414,1.0302636593580246,0.039885369304101914,833.5,84.30000000000003,-0.018327738629304802,0.6988865166902543,0.7798863001382085,3312000,1.0,2.255008893609047,213,41.69
415,0.9888766115903854,0.03108893073629588,836.72,76.50000000000004,-0.010987771362852072,0.6709860044717789,0.7303090590667471,3320000,1.0,2.0417172050476076,213,41.69
416,0.9939620471000672,0.08346161179710179,855.78,84.30000000000003,-0.010399257637764094,0.6375732469558716,1.2682893378829616,3328000,1.0,2.8220899230241776,213,42.22
417,0.9960567665100097,0.03615968791302294,859.04,81.30000000000003,-0.01349969371825864,0.6884423732757569,0.7272162759136351,3336000,1.0,2.119911486506462,213,40.73
418,1.0226480889320373,0.0475725656747818,890.09,84.20000000000002,-0.01783224281301955,0.6214688360691071,0.7973430049452479,3344000,1.0,2.4213109511137008,212,42.8
419,1.0245099687576293,0.03184651955962181,890.29,84.20000000000002,-0.005262523856945336,0.7051889157295227,0.5777065550375085,3352000,1.0,1.9963547110557556,212,42.66
420,0.9767273837327957,0.07662280837539584,895.79,88.10000000000001,-0.01807594898680691,0.6822432607412339,1.2810557745589712,3360000,1.0,2.99516368329525,212,46.03
421,1.0118016606569291,0.04949480592738837,930.31,89.0,-0.02951501156901941,0.379549840092659,0.7390253463649423,3368000,1.0,2.426379570364952,212,48.73
422,1.0071341109275818,0.026757917557843028,952.99,89.0,-0.0015086471079848707,0.6545837980508804,0.572082779314333,3376000,1.0,1.8911746507883072,212,50.35
423,0.9861881911754609,0.05591970185749233,1009.17,89.0,-0.02106493280851282,0.666711818575859,0.8363172427952987,3384000,2.0,2.5470686244964598,212,54.15
424,0.9907113444805146,0.04640603671316058,1080.09,92.10000000000001,-0.01484785481938161,0.6218890613317489,0.781575171609149,3392000,7.9,2.3562372016906736,212,59.24
425,1.0003985863924028,0.044749965379014614,1132.27,92.10000000000001,-0.016885596419451757,0.6848977208137512,0.7059614885473519,3400000,18.900000000000002,2.3497660821676254,212,62.51
426,0.9927513182163239,0.1076620781281963,1207.34,97.0,-0.010554584586352576,0.5863673150539398,1.2116425006268843,3408000,40.9,2.9177229499816892,212,69.94
427,1.007093331217766,0.2209111451683566,1228.09,101.60000000000005,-0.020000618905760346,0.10786919116973877,2.0168545401405416,3416000,43.0,3.005647258758545,212,73.25
428,1.0017652744054795,0.09798587308265269,1233.46,108.50000000000004,-0.02075003517442383,0.6250629359483719,1.8155543682301334,3424000,43.0,3.1954199194908144,212,75.79
429,0.9937230694293976,0.05161033887416124,1245.56,113.0,-0.025029686479247176,0.630231854915619,0.8457097816619037,3432000,44.8,2.503873255252838,212,77.95
430,0.9711474883556366,0.053302356097847226,1264.16,117.30000000000003,-0.014014326438773423,0.6283687007427216,0.9571211304679594,3440000,44.8,2.4978636479377747,212,81.27
431,0.951492477953434,0.05746150004677474,1250.89,120.60000000000005,-0.018982051918137587,0.48391315817832947,0.9314153008204836,3448000,43.0,2.7463109517097473,212,81.49
432,0.9804953792691231,0.03189342920668423,1103.76,117.30000000000003,-0.012069374637212605,-0.15678607285022736,0.5918423026405398,3456000,16.6,2.0576138633489607,212,70.62
433,1.012650159597397,0.03525845109950751,1058.3,116.10000000000001,-0.010308428622083738,0.6966254854202271,0.6402653938817826,3464000,12.600000000000001,2.083270219564438,211,64.7
434,1.0257650154829026,0.039564317613840105,1049.31,116.10000000000001,-0.014622913427301683,0.6712267291545868,0.7275350455577949,3472000,12.600000000000001,2.1729502749443053,211,63.77
435,1.0584108084440231,0.03923741417936981,1066.64,116.10000000000001,-0.024628033234039323,0.6271933382749557,0.734050890300262,3480000,12.600000000000001,2.191681621670723,211,64.54
436,1.0169386821985245,0.030737916151992978,1060.06,116.10000000000001,-0.010747908420744351,0.69341723382473,0.6455123407322442,3488000,12.600000000000001,1.9428129780292511,211,63.78
437,1.0025856214761735,0.17334346141666174,1007.47,117.30000000000003,-0.012523253139515873,-0.13711951673030853,1.6379593232739296,3496000,8.700000000000001,2.846073487997055,211,59.31
438,1.0346618849039078,0.038006430570967496,975.32,113.30000000000003,-0.016939312453614547,0.6948442685604096,0.7183867582152647,3504000,7.800000000000001,2.1697255939245226,211,54.71
439,1.0327254468202591,0.03326239254092798,962.11,106.0,-0.012634259440237655,0.6786879450082779,0.6547962988971133,3512000,7.800000000000001,1.9944236862659455,211,52.13
440,1.0387976360321045,0.039692205435130745,966.93,90.20000000000002,-0.009316498934058472,0.6793144798278808,0.7055946364160712,3520000,7.800000000000001,2.1899589741230012,211,50.09
441,1.0141365444660186,0.03658661098219454,959.52,85.0,-0.01606961599929491,0.7199408221244812,0.6584558179499973,3528000,7.800000000000001,2.1389255172014234,211,47.49
442,1.0194527333974839,0.03971232039388269,934.14,73.10000000000001,-0.009472114918244188,0.49248228311538694,0.8180616321493409,3536000,7.800000000000001,2.2393079161643983,211,43.45
443,1.020513774752617,0.030782122651580722,930.61,73.0,-0.01312998181558214,0.6747064119577408,0.6144044056749176,3544000,7.800000000000001,1.9254740071296692,211,42.85
444,0.9793928861618042,0.08153760235290974,963.99,73.0,-0.012774018303025514,0.6365837645530701,1.3151653715271485,3552000,10.9,2.777292540073395,211,45.12
445,1.014560208916664,0.058978915819898246,1028.65,76.20000000000002,-0.017559350342489777,0.7000187134742737,1.1468975489514301,3560000,22.6,2.6644096994400024,211,52.09
446,1.0151500928401946,0.03611532477894798,1057.02,78.10000000000001,-0.01541903709017788,0.6903966522216797,0.6282149150523417,3568000,25.0,2.115864364504814,211,54.62
447,0.9972510355710983,0.05060098726768047,1070.1,78.10000000000001,-0.008670811642659829,0.5947811490297318,0.799483087596401,3576000,25.0,2.5539293652772903,211,55.72
448,0.991035170853138,0.18378417851170525,1074.14,76.30000000000003,-0.007952387900672875,0.03071556329727173,1.863374251234717,3584000,25.0,3.1282643204927445,211,56.78
449,1.0032848221063615,0.19764165196567773,1081.86,86.10000000000001,-0.017357031960127643,0.46075804471969606,2.7355779533168447,3592000,25.0,3.4627712213993074,210,59.14
450,0.9923392760753632,0.19910424698144197,1092.43,91.20000000000002,-0.018839869528310373,0.19896009922027588,1.5104776971098466,3600000,25.0,2.941288337111473,210,61.17
451,0.967656866312027,0.10770478644408285,1128.25,109.20000000000002,-0.013572605050358106,0.511238557100296,1.3755080080677677,3608000,26.900000000000002,2.963383213877678,210,66.13
452,0.9763184291124344,0.04131310478784144,1150.93,112.2000000000001,-0.01627276455386891,0.657112471461296,0.6671386067762728,3616000,28.0,2.1949828672409057,210,68.69
453,0.9713907754421234,0.12297267558053136,1203.96,123.40000000000003,-0.02925761904974934,0.6701980221271515,1.4279262161242996,3624000,39.8,3.3837735986709596,210,75.29
454,0.9884023016691208,0.14256286969874055,1227.59,128.90000000000015,-0.011161754581880814,0.38648210644721986,1.2415586416909132,3632000,39.8,2.8882110619544985,210,79.07
455,0.9951788806915283,0.04673831376712769,1229.22,146.10000000000002,-0.01311789249361027,0.619609750509262,0.9008642878870394,3640000,39.8,2.2817034047842024,210,80.05
456,1.020443666577339,0.11352071119705215,1224.09,147.30000000000004,-0.0351320656214375,0.5776933884620666,1.6990685638614353,3648000,37.900000000000006,3.5826226615905763,210,83.05
457,0.9830961936712265,0.03266649276018143,1230.71,150.20000000000002,-0.0067952143569709736,0.7718811053037643,0.7169679524545137,3656000,37.900000000000006,2.0607368111610413,210,86.29
458,0.9574386942386627,0.04453475451795384,1253.82,150.20000000000002,-0.017839426198625007,0.6690325123071671,0.7538645498371562,3664000,43.6,2.351484612822533,210,88.45
459,0.9612058860063553,0.03063308912795037,1280.66,150.20000000000002,-0.0076906852650063225,0.6836171299219131,0.6377047529378091,3672000,44.9,1.9623566156625747,210,91.65
460,0.9855534625053406,0.04283141382271424,1273.38,150.20000000000002,-0.015417650356394006,0.5313436484336853,0.9045407371732803,3680000,40.9,2.2859676730632783,209,90.95
461,1.0154285436868669,0.034245692673139275,1276.2,149.1,-0.017410877631991752,0.6899750339984894,0.6561440005616426,3688000,40.9,2.0479813063144685,209,88.17
462,1.0023906970024108,0.03599478204268962,1276.42,149.1,-0.021385699567035774,0.7122592061758042,0.7109364667895859,3696000,40.9,2.0535403198003768,209,87.38
463,1.0205540978908538,0.04346847943030298,1281.92,149.1,-0.011650488575396594,0.6305873292684555,0.7245771203867376,3704000,40.9,2.342389656305313,209,87.88
464,1.0039969968795777,0.09123014715965837,1268.96,149.3,-0.016171687447931616,0.5281391221284867,1.2969292588922159,3712000,40.0,2.8350407230854033,209,89.02
465,0.9717407107353211,0.060314483060501516,1272.38,149.3,-0.02121397945971694,0.5557865267992019,0.9924719026280377,3720000,40.0,2.7117239862680433,209,89.57
466,0.9714153730869293,0.1830581151973456,1276.93,149.3,-0.025466392457310576,0.5390999269485474,1.5900799774396648,3728000,40.0,3.433744795322418,209,91.28
467,1.0112130945920945,0.10874109604861587,1271.2,149.40000000000003,-0.01098255290882662,0.5345132786035538,1.540145440177146,3736000,40.0,3.1387035501003266,209,90.67
468,1.027654139995575,0.05214706886559725,1268.02,149.40000000000003,-0.019452494177276094,0.6163760477304459,0.7771357933295543,3744000,40.0,2.462290807366371,209,90.21
469,1.0370893287658691,0.04279352231416851,1264.18,146.3,-0.019448243815713796,0.6679714351892472,0.7070423347342834,3752000,39.9,2.309031602740288,209,87.56
470,1.0400828009843825,0.04582993803313002,1247.18,125.30000000000003,-0.023814682818483562,0.688835357427597,0.7271179838904201,3760000,38.5,2.3037959879636762,209,84.02
471,1.0474321746826172,0.03477232659468427,1246.4,125.30000000000003,-0.0038032894832576857,0.6419721293449402,0.5902907095080338,3768000,38.5,2.0605169099569323,209,83.01
472,0.9935100412368775,0.1662026878260076,1254.03,129.10000000000008,-0.026142988922074437,0.7250549578666687,2.9609300944063954,3776000,40.8,3.9967778956890108,209,85.59
473,1.0275785541534423,0.07480560754891485,1247.74,140.00000000000009,-0.014816396898822859,0.6140371090173722,0.978767182298857,3784000,40.8,2.8105878913402558,209,89.26
474,1.0439048320055009,0.048857013527303934,1236.07,140.00000000000009,-0.020856864495726768,0.6037962591648102,0.8437512728907016,3792000,41.699999999999996,2.473272588253021,209,88.71
475,1.0201699274778366,0.05232496243435889,1246.89,147.60000000000008,-0.019659979662392288,0.7446390718221665,0.9368906284796895,3800000,47.400000000000006,2.4114522898197173,209,90.61
476,1.0083687460422517,0.06787708016578108,1276.81,153.3,-0.015947902193584013,0.6270549720525742,0.9697663792410901,3808000,50.0,2.70864718914032,209,94.81
477,0.9990319466590881,0.0534502481855452,1273.93,153.3,-0.025192264568875657,0.612710702419281,0.8642843164960045,3816000,50.900000000000006,2.6233507496118547,208,95.42
478,1.0147386425733567,0.0501711163832806,1280.12,156.70000000000005,-0.01285910356848035,0.6958922451734543,0.8100583796221505,3824000,49.9,2.405030301809311,208,98.9
479,1.036599794626236,0.04466179740615189,1266.08,153.3,-0.010837753377854824,0.629689691066742,0.7547854803637891,3832000,49.0,2.380607436299324,208,96.21
480,1.0020793795585632,0.04231603030581027,1281.26,156.70000000000005,-0.012806155934813433,0.7106638312339782,0.7657294614250509,3840000,49.0,2.2070748460292817,208,98.32
481,1.0012460875511169,0.050607617418281736,1278.3,156.70000000000005,-0.01979664995742496,0.6577585816383362,0.8274312640667059,3848000,49.0,2.47570693731308,208,96.99
482,0.9912324076890946,0.06144768086727709,1282.11,148.60000000000014,-0.014834772874746705,0.6261836045980453,0.914515438494265,3856000,49.0,2.6330471444129944,208,94.83
483,1.0343791514635086,0.03701029807329178,1284.65,127.20000000000019,-0.01452932492029504,0.6958236360549926,0.665611740389537,3864000,49.0,2.102583187818527,208,93.22
484,1.0276289749145509,0.10280331598594784,1296.98,148.60000000000014,-0.017164122575777582,0.4514015507698059,1.0215419866761162,3872000,49.0,2.8392501187324526,208,95.43
485,0.9825676673650742,0.22110873260069638,1300.63,163.40000000000003,-0.007151192047167569,0.5034558963775635,2.0960410761606227,3880000,49.9,4.053556709289551,208,97.39
486,1.0170655965805053,0.060207886602729556,1311.88,168.30000000000013,-0.01153605381201487,0.6940438914299011,0.8361204406273184,3888000,50.900000000000006,2.612714638710022,208,99.8
487,0.9858508771657943,0.1251395407365635,1319.58,200.60000000000005,-0.009077814026968554,0.5018942505121231,1.273252409896203,3896000,55.7,3.15473228931427,208,103.56
