P01:episode_rewards,grad_norm,fps,frames,explained_variance,policy_entropy,avg_q_retraced,rollout_prob_std,q_loss,advantage_norm,episode_length,policy_gradient_bias_correction,P09:episode_rewards,epoch_idx,model_prob_std,policy_gradient_loss,policy_loss,avg_q_selected,PMM:episode_rewards
0.0,1.3856939230070397e-05,336,1807200,-19.647688819718738,2.1972251427299763,1.6568186637773437e-05,4.178910963472034e-05,1.0657825177921968e-08,0.0003777981525785984,3324.95,0.0,0.0,251,3.80351962498195e-05,1.1996509296452176e-07,1.1996509296452176e-07,1.5549059629438428e-05,0.0
0.0,9.289000114690079e-06,336,1814400,-26.900663876807876,2.1972251711825215,1.5089354159428654e-05,3.4599762373867634e-05,4.23037052859375e-09,0.00027859979757239813,3324.95,0.0,0.0,252,3.127696461236895e-05,-8.743293947853482e-07,-8.743293947853482e-07,1.601374289336001e-05,0.0
0.0,1.0950140375546521e-05,336,1821600,-14.849627365696998,2.19722523186888,1.2710431651576362e-05,4.0448760923945804e-05,5.101964998308774e-09,0.0003692749065813616,3324.95,0.0,0.0,253,3.6739052530559474e-05,-2.2976751128142878e-07,-2.2976751128142878e-07,1.2433822417424128e-05,0.0
0.0,7.882735155101012e-06,336,1828800,-32.7589399110514,2.197225209701629,1.3101599455485341e-05,2.9997483297177853e-05,2.9760950996172203e-09,0.0002559917597366959,3324.95,0.0,0.0,254,2.6532381174313345e-05,-7.795623498786144e-08,-7.795623498786144e-08,1.2579148079056711e-05,0.0
0.0,1.1195826605771667e-05,336,1836000,-14.655279822335359,2.197225152642008,1.588210456146852e-05,4.087442182190493e-05,6.064526635177914e-09,0.00038689144061266684,3324.8,0.0,0.0,255,3.72196139949932e-05,-3.8370535427705793e-07,-3.8370535427705793e-07,1.598599358118687e-05,0.0
0.0,9.82462151355326e-06,336,1843200,-21.49766182573069,2.1972251375327034,8.179485810218906e-06,3.796360656992189e-05,4.674787348777771e-09,0.00031366876372784547,3324.8,0.0,0.0,256,3.400869993003747e-05,-5.582662843996189e-07,-5.582662843996189e-07,9.119759849548967e-06,0.0
0.0,1.0843684041658543e-05,336,1850400,-14.877960225816755,2.1972250969163953,-1.3418080215203755e-06,3.746730941925885e-05,5.0275199625271644e-09,0.0003352491010530194,3324.8,0.0,0.0,257,3.447236367418237e-05,-6.556317881064042e-07,-6.556317881064042e-07,-9.416235637903558e-08,0.0
0.0,7.897036041822697e-06,336,1857600,-17.517435470212245,2.197225291751336,-4.669945624822955e-06,2.9158988322584323e-05,3.32990656224944e-09,0.0002564930391706406,3324.8,0.0,0.0,258,2.5860804450842464e-05,2.0345867102429957e-07,2.0345867102429957e-07,-4.741956911449422e-06,0.0
0.0,8.450895267772572e-06,336,1864800,-17.253657523601774,2.1972251633708444,-4.935491463147483e-06,3.339334055153037e-05,2.6301906958779913e-09,0.00028758607709458744,3324.8,0.0,0.0,259,3.0266254791355448e-05,1.6912427939917948e-07,1.6912427939917948e-07,-5.2217442462928634e-06,0.0
0.0,9.936575469476573e-06,336,1872000,-14.783664980827185,2.1972252059235142,-7.139672692421911e-06,3.617082665333068e-05,4.447638868380771e-09,0.00033106501881162377,3324.8,0.0,0.0,260,3.291614609328242e-05,2.413106687766551e-08,2.413106687766551e-08,-6.505300273171501e-06,0.0
0.0,8.190155074424662e-06,336,1879200,-30.371364072523274,2.1972252019412704,-9.448868433556348e-06,3.1521656994308686e-05,3.2877834095035478e-09,0.0002793613017269374,3324.68,0.0,0.0,261,2.8786947455628827e-05,2.881961838517582e-07,2.881961838517582e-07,-1.0065803202302031e-05,0.0
0.0,1.3792362944762113e-05,336,1886400,-24.278604883285826,2.1972251459814256,-5.808058505993639e-06,4.192360369709323e-05,9.757248299118722e-09,0.0003801157695642845,3324.68,0.0,0.0,262,3.8300188210496866e-05,3.605495128640124e-07,3.605495128640124e-07,-5.981821217201007e-06,0.0
0.0,9.737841662616115e-06,336,1893600,-18.222672293599317,2.19722518304353,-1.4708785169500876e-05,3.37932389087235e-05,4.88219410051405e-09,0.000301285027953186,3324.68,0.0,0.0,263,3.056258717935728e-05,1.2852049017556033e-07,1.2852049017556033e-07,-1.4016894848437584e-05,0.0
0.0,8.63781807244768e-06,336,1900800,-15.469655030391838,2.197225256972212,-1.579514602037196e-05,3.126313375259221e-05,3.4772279762238888e-09,0.00029796720376261583,3324.68,0.0,0.0,264,2.8225667374486073e-05,6.465352196103206e-07,6.465352196103206e-07,-1.659658525060694e-05,0.0
0.0,7.63203944354697e-06,336,1908000,-19.81151039669438,2.197225201167758,-9.461707743303987e-06,2.6400456718236108e-05,2.789416908501344e-09,0.00023674547116866413,3324.68,0.0,0.0,265,2.3679602402190933e-05,1.3835754471538993e-07,1.3835754471538993e-07,-9.291833622825603e-06,0.0
0.0,9.233377223141498e-06,336,1915200,-18.24889669413131,2.19722518324852,-1.1505467116187047e-05,3.720748673361283e-05,3.5601728517466438e-09,0.00032629461387885034,3324.77,0.0,0.0,266,3.4385763714136186e-05,3.8280578507856144e-07,3.8280578507856144e-07,-1.178406985730358e-05,0.0
0.0,9.105462184613593e-06,336,1922400,-25.099205680864827,2.197225217522768,-7.712786307263345e-06,2.9480443786332622e-05,4.920033456292593e-09,0.00026702256523561326,3324.77,0.0,0.0,267,2.6222764006761692e-05,4.146432039895269e-07,4.146432039895269e-07,-8.113883938993135e-06,0.0
0.0,1.0204372266426833e-05,336,1929600,-75.20124258900918,2.1972251941224252,-9.386514493358346e-06,3.6542879302267395e-05,6.5937442381001166e-09,0.0003073136931054308,3324.77,0.0,0.0,268,3.347415871335263e-05,4.926810437042914e-08,4.926810437042914e-08,-8.830120330930875e-06,0.0
0.0,7.89988326283196e-06,336,1936800,-17.48070205458573,2.197225262560542,-1.2309716099581337e-05,3.1844273281013184e-05,2.237461074921052e-09,0.00027093570033636234,3324.77,0.0,0.0,269,2.8413670262943743e-05,4.5441151353338494e-07,4.5441151353338494e-07,-1.2637327180219213e-05,0.0
0.0,9.099620154070834e-06,336,1944000,-22.16664392379541,2.197225259381627,-1.2954160099092234e-05,3.534265526913338e-05,3.376154677681389e-09,0.0003100756790799898,3324.77,0.0,0.0,270,3.1971135653833025e-05,1.862670127605114e-07,1.862670127605114e-07,-1.2699750520271082e-05,0.0
0.0,7.541467804113946e-06,336,1951200,-15.867566539112225,2.197225244417392,-1.0575424850138742e-05,3.075239789483573e-05,3.235257443299989e-09,0.00026243386691926127,3324.77,0.0,0.0,271,2.772445722610785e-05,4.6417506643896684e-07,4.6417506643896684e-07,-1.1103629796079556e-05,0.0
0.0,8.072539059868417e-06,336,1958400,-34.56026987406053,2.197225205786759,-1.418118327405293e-05,3.1434478158909166e-05,2.600813328823978e-09,0.0002877886165087819,3324.65,0.0,0.0,272,2.8672676724452398e-05,3.498079550575651e-08,3.498079550575651e-08,-1.3484250957155222e-05,0.0
0.0,1.1041819054548815e-05,336,1965600,-19.454263157958074,2.1972252098039804,-1.9942134775620087e-05,3.551583557451635e-05,6.181935817376274e-09,0.00032340068996581473,3324.65,0.0,0.0,273,3.24448141202782e-05,3.782681645370758e-07,3.782681645370758e-07,-1.9621073195695745e-05,0.0
0.0,9.134250445187979e-06,336,1972800,-19.38879624334593,2.1972252146592215,-1.9640514833337788e-05,3.304504206757053e-05,3.1834674690609544e-09,0.00029170185714830286,3324.65,0.0,0.0,274,3.0013125436655158e-05,5.770625898553272e-07,5.770625898553272e-07,-2.0142452917897327e-05,0.0
0.0,8.135645390609032e-06,336,1980000,-16.293890502921176,2.197225279391758,-1.7168989867665614e-05,3.3010820868838205e-05,3.0766992749819026e-09,0.00028568968530155167,3324.65,0.0,0.0,275,3.053972140226809e-05,1.9128196810646804e-07,1.9128196810646804e-07,-1.674543805454469e-05,0.0
0.0,7.597158563442348e-06,336,1987200,-24.073647472814276,2.197225260466495,-1.573828880581791e-05,2.7716812831078677e-05,2.2920160344576966e-09,0.0002496185730624997,3324.65,0.0,0.0,276,2.4876254567326817e-05,5.420542757757622e-07,5.420542757757622e-07,-1.618905350075919e-05,0.0
0.0,9.519793918089781e-06,336,1994400,-22.593954381535927,2.197225219049151,-1.6974560174759742e-05,3.688672134323554e-05,3.5215510000829286e-09,0.0003438316008251849,3324.63,0.0,0.0,277,3.3785294375602036e-05,1.2175334045934282e-07,1.2175334045934282e-07,-1.640548087207677e-05,0.0
0.0,9.994034201529798e-06,335,2001600,-24.00929042092391,2.1972252365521023,-1.9718573759804248e-05,3.1277666414156096e-05,3.998248816160422e-09,0.00028588394064865414,3324.63,0.0,0.0,278,2.7679786349404632e-05,5.554975554695521e-07,5.554975554695521e-07,-1.9797354349347665e-05,0.0
0.0,8.269906438825803e-06,335,2008800,-21.593072222587924,2.197225147410045,-2.4321164119774713e-05,3.2208545447414985e-05,5.289549190307911e-09,0.00026646984307164106,3324.63,0.0,0.0,279,2.963124297627207e-05,2.9089612400878173e-07,2.9089612400878173e-07,-2.344377494580686e-05,0.0
0.0,9.222691203990773e-06,335,2016000,-18.043199586272237,2.197225210666657,-2.519821975496713e-05,3.4057889839966756e-05,4.777970418232277e-09,0.00028942507905459555,3324.63,0.0,0.0,280,3.098257848354558e-05,8.084444203727153e-07,8.084444203727153e-07,-2.563912468478939e-05,0.0
0.0,8.601304581341574e-06,335,2023200,-22.367129865861134,2.1972251556979283,-2.5101409832464087e-05,3.492882570374005e-05,2.127663725236697e-09,0.00031651594276691896,3324.63,0.0,0.0,281,3.215522770443071e-05,7.919120538391761e-07,7.919120538391761e-07,-2.5554698782105425e-05,0.0
0.0,1.0710770968037447e-05,335,2030400,-15.675086469548491,2.1972251828006963,-1.8843434910561075e-05,3.564816543816408e-05,6.035805251834927e-09,0.00033376301981461934,3324.63,0.0,0.0,282,3.3330653561425513e-05,1.0005348577079121e-06,1.0005348577079121e-06,-2.014802703812433e-05,0.0
0.0,9.635884333253226e-06,335,2037600,-18.06781702933488,2.1972251843523094,-1.82659406246549e-05,3.9380196732681557e-05,4.497020287992447e-09,0.00034923095932114207,3324.46,0.0,0.0,283,3.664552104832335e-05,3.9966491269755667e-07,3.9966491269755667e-07,-1.794105718167421e-05,0.0
0.0,1.2323299293230916e-05,335,2044800,-34.24541667023664,2.1972251629829405,-2.102350326403832e-05,3.2919643261552797e-05,7.800010468345114e-09,0.0003454184342175452,3324.46,0.0,0.0,284,3.067750292359055e-05,1.835060806449589e-07,1.835060806449589e-07,-2.0575982908630066e-05,0.0
0.0,6.709301001882713e-06,335,2052000,-31.39890778361805,2.197225246917978,-2.316039697758678e-05,2.6490647963524347e-05,1.5973894710482131e-09,0.00023863172789621872,3324.46,0.0,0.0,285,2.4194575059935003e-05,5.949295244582472e-07,5.949295244582472e-07,-2.308478612407137e-05,0.0
0.0,7.4254251722060665e-06,335,2059200,-18.63629892946236,2.1972252237796783,-2.414928913403567e-05,3.127668422256835e-05,2.401664099553182e-09,0.0002784667978683443,3324.46,0.0,0.0,286,2.8384513754829082e-05,6.466130645228707e-07,6.466130645228707e-07,-2.430251256815349e-05,0.0
0.0,7.620521062700992e-06,335,2066400,-18.28837731226254,2.1972252507562984,-2.2254529275867167e-05,2.986804587179761e-05,2.222065036913858e-09,0.000255846767452696,3324.46,0.0,0.0,287,2.745990402096656e-05,2.9076247083889815e-07,2.9076247083889815e-07,-2.1826543913975333e-05,0.0
0.0,9.969888445290026e-06,335,2073600,-15.393510423211193,2.197225265912908,-2.1672374228228123e-05,3.5839883549999684e-05,3.3277225221271572e-09,0.0003566419700398179,3324.4,0.0,0.0,288,3.32390361363945e-05,9.126638982263202e-07,9.126638982263202e-07,-2.2278074386011496e-05,0.0
0.0,7.474907106415018e-06,335,2080800,-20.393239711907807,2.1972252647838895,-2.2083030318547106e-05,2.657434394571526e-05,2.6981507790491737e-09,0.00024381084515315076,3324.43,0.0,0.0,289,2.4067455223054685e-05,5.067127523843441e-07,5.067127523843441e-07,-2.2007305372946058e-05,0.0
0.0,1.0275015313478535e-05,335,2088000,-17.98554650776916,2.1972251808832564,-2.7054370156841443e-05,3.3174733564302575e-05,8.34727856729591e-09,0.00030787640405400277,3324.43,0.0,0.0,290,3.03552730484907e-05,2.6407673117440872e-08,2.6407673117440872e-08,-2.5613485344192238e-05,0.0
0.0,7.995255172054675e-06,335,2095200,-19.535082929853413,2.197225264708201,-2.2273977454042034e-05,2.7424944268770733e-05,3.411978594319603e-09,0.00023993354536436544,3324.43,0.0,0.0,291,2.477322893144241e-05,5.465941486606755e-07,5.465941486606755e-07,-2.264628858042561e-05,0.0
0.0,7.090041069340264e-06,336,2102400,-20.226145757897765,2.1972252814061024,-2.229381234119002e-05,3.0008700107960742e-05,1.8155374077880905e-09,0.00025795165729526246,3324.43,0.0,0.0,292,2.773317014358979e-05,6.469206298167775e-07,6.469206298167775e-07,-2.243739272267299e-05,0.0
0.0,7.42173343640483e-06,335,2109600,-23.517541269076563,2.1972252554174454,-2.1115135596119216e-05,2.979107580707717e-05,2.1474283071850126e-09,0.000266870317368497,3324.43,0.0,0.0,293,2.7290561037150217e-05,8.412582306939388e-07,8.412582306939388e-07,-2.170347780359181e-05,0.0
0.0,9.23114304904747e-06,335,2116800,-16.81280071788364,2.1972251720560925,-1.839588878217227e-05,3.390761502902642e-05,3.283941021736388e-09,0.0003063171388223738,3324.32,0.0,0.0,294,3.167748739848603e-05,4.871601695383231e-07,4.871601695383231e-07,-1.8648518824503093e-05,0.0
0.0,1.0727287170349399e-05,335,2124000,-24.635991382687177,2.1972252140600212,-1.5963518429897603e-05,3.395495603932638e-05,6.026245441260762e-09,0.00031006151161560046,3324.32,0.0,0.0,295,3.1538370787756776e-05,3.6999558903667276e-08,3.6999558903667276e-08,-1.5379116209080393e-05,0.0
0.0,8.547502041014875e-06,335,2131200,-19.07987303678005,2.197225218292267,-1.7238420169553772e-05,2.9918359811757805e-05,4.1050192162290716e-09,0.0002600019169829336,3324.32,0.0,0.0,296,2.7836770486188135e-05,1.2036987563903774e-07,1.2036987563903774e-07,-1.6846689175081123e-05,0.0
0.0,6.727857099190276e-06,335,2138400,-18.34643499398988,2.197225270290223,-1.584061780852333e-05,2.8265309462157683e-05,2.4946532339509256e-09,0.0002472715309112039,3324.32,0.0,0.0,297,2.5913875168455325e-05,7.996896885744746e-07,7.996896885744746e-07,-1.681857202768134e-05,0.0
0.0,9.605784940713106e-06,335,2145600,-27.57369709553542,2.197225173774851,-1.9847625246507172e-05,3.2655419578110664e-05,3.271785890043535e-09,0.00030635192570373937,3324.32,0.0,0.0,298,3.0242358771565092e-05,-1.3117575278207959e-07,-1.3117575278207959e-07,-1.8622851592043338e-05,0.0
0.0,1.0877544252955222e-05,335,2152800,-14.986159995907828,2.1972251709113046,-2.6741765687325993e-05,4.053799636821734e-05,3.622161977442551e-09,0.00036923314038602486,3324.32,0.0,0.0,299,3.7653132146395206e-05,3.373021160318636e-07,3.373021160318636e-07,-2.6007887081247885e-05,0.0
0.0,5.319895578894561e-06,336,2160000,-22.022166865837004,2.1972252549443927,-3.0165042903790313e-05,2.175592747633685e-05,1.260508881766169e-09,0.0001945755731527235,3324.26,0.0,0.0,300,1.973458104028879e-05,6.088782863975448e-07,6.088782863975448e-07,-3.007187207039972e-05,0.0
0.0,9.036631658030854e-06,336,2167200,-36.83269152248662,2.1972251664740696,-2.510185920282455e-05,3.1803322737068305e-05,5.155945414244087e-09,0.00026789496299515456,3324.26,0.0,0.0,301,2.953433168354675e-05,9.681909172822575e-07,9.681909172822575e-07,-2.6086149434615348e-05,0.0
0.0,6.789420571606644e-06,336,2174400,-47.814106087552176,2.1972252119628215,-2.364384378440249e-05,2.6231914691261447e-05,1.999197316138204e-09,0.00022163577502739814,3324.26,0.0,0.0,302,2.3988285865569316e-05,4.0530537232552796e-07,4.0530537232552796e-07,-2.3399981567413376e-05,0.0
0.0,7.2174884351668236e-06,336,2181600,-15.869322115845153,2.1972252171001743,-2.0494001935889722e-05,2.9734985011477945e-05,1.8673644299958125e-09,0.0002648396658116961,3324.26,0.0,0.0,303,2.7423215046729598e-05,6.988074657871784e-07,6.988074657871784e-07,-2.086438168061383e-05,0.0
0.0,6.547077411102115e-06,336,2188800,-22.960532098967565,2.1972252541748936,-2.0346441874487685e-05,2.4909933382412388e-05,2.3170795066539813e-09,0.00022190331528138685,3324.26,0.0,0.0,304,2.312244117867688e-05,4.878323462237583e-07,4.878323462237583e-07,-2.0537809993969806e-05,0.0
0.0,8.6998981590649e-06,336,2196000,-18.055186516652032,2.1972252082446264,-1.9963823380301557e-05,3.0176080664423424e-05,2.4724288790055493e-09,0.0003034790822867503,3324.13,0.0,0.0,305,2.8213187135293077e-05,5.140280247983149e-07,5.140280247983149e-07,-2.001895026901866e-05,0.0
0.0,1.0092815515537534e-05,336,2203200,-20.70404370374236,2.1972251751644785,-2.3012704363220276e-05,3.193220438810582e-05,6.842695196153705e-09,0.0002971210837888524,3324.13,0.0,0.0,306,2.9951849967610497e-05,3.2056841227859186e-07,3.2056841227859186e-07,-2.2694286060198393e-05,0.0
0.0,7.440568004370495e-06,336,2210400,-20.09384418200879,2.1972251998053656,-2.058881757067057e-05,2.8530160344093783e-05,3.4834444192996385e-09,0.0002479264956588618,3324.13,0.0,0.0,307,2.6333785080907097e-05,8.144620805862326e-07,8.144620805862326e-07,-2.1026395919696887e-05,0.0
0.0,7.688277395903533e-06,336,2217600,-16.028290595838,2.1972252696847154,-1.94568563346914e-05,2.7906402024567286e-05,1.940902423301692e-09,0.00026298570442938237,3324.13,0.0,0.0,308,2.57424803745108e-05,7.930350865267729e-07,7.930350865267729e-07,-2.0097693328405702e-05,0.0
0.0,7.929109601494458e-06,336,2224800,-18.18388098995837,2.1972251929366395,-1.567707720935701e-05,3.204459058937328e-05,2.4467712785521537e-09,0.00026085685745944455,3324.13,0.0,0.0,309,2.9702120154366093e-05,2.6061693121268113e-07,2.6061693121268113e-07,-1.5662687900214137e-05,0.0
0.0,8.377397688413303e-06,336,2232000,-20.189642264541956,2.197225205260094,-1.7372887581879504e-05,3.4685389453653006e-05,2.8620749892450624e-09,0.000311856322890979,3324.13,0.0,0.0,310,3.2483082097925355e-05,2.465168478069234e-07,2.465168478069234e-07,-1.6886567806904343e-05,0.0
0.0,7.73324368734734e-06,336,2239200,-18.654563702789563,2.197225252560207,-1.6183669765001785e-05,2.5620871281941186e-05,2.4612391955000335e-09,0.0002574736931507095,3324.17,0.0,0.0,311,2.3605770697645397e-05,2.6909058125893874e-07,2.6909058125893874e-07,-1.634976037776719e-05,0.0
0.0,9.863978989378568e-06,336,2246400,-17.275990836041487,2.197225185425423,-1.1997888387441308e-05,3.0207825603775338e-05,3.707197714448897e-09,0.0002792706668447216,3324.17,0.0,0.0,312,2.806434225872404e-05,4.1477498629201306e-07,4.1477498629201306e-07,-1.2484448163705665e-05,0.0
0.0,7.065622171570467e-06,336,2253600,-98.10304399521577,2.1972252585395937,-7.827222141701086e-06,2.6790072622160343e-05,2.677966057312461e-09,0.00023887706355643393,3324.17,0.0,0.0,313,2.4705714838361588e-05,3.378821534749842e-07,3.378821534749842e-07,-8.297406333375486e-06,0.0
0.0,6.908468299867966e-06,336,2260800,-15.869001910330127,2.1972252563540895,-6.544085960305132e-06,2.831585123932434e-05,1.5092115941495617e-09,0.0002644317853827772,3324.17,0.0,0.0,314,2.6486421864457457e-05,2.3589911287120943e-07,2.3589911287120943e-07,-6.86672329851881e-06,0.0
0.0,8.152744847639277e-06,336,2268000,-20.900200181811577,2.197225208925822,-7.885453258112981e-06,2.8074112217625823e-05,2.8054327206947804e-09,0.0002649395758578341,3324.17,0.0,0.0,315,2.5709310739176863e-05,4.3367061599645636e-08,4.3367061599645636e-08,-7.399280588173504e-06,0.0
0.0,7.668872332535015e-06,336,2275200,-14.859584825784758,2.197225220089867,-8.035408081300809e-06,3.148283365581912e-05,1.960740560808061e-09,0.0002855122780883831,3324.39,0.0,0.0,316,2.949737272540003e-05,4.202910229286128e-07,4.202910229286128e-07,-8.30180184787002e-06,0.0
0.0,8.423387357624358e-06,336,2282400,-21.750516618036094,2.1972252089352837,-7.961354370864784e-06,2.800223027100578e-05,4.645003786831059e-09,0.00026461203764415223,3324.39,0.0,0.0,317,2.6135836753391164e-05,1.7048430340683826e-07,1.7048430340683826e-07,-7.961643234791849e-06,0.0
0.0,7.718742018035786e-06,336,2289600,-16.54140759116127,2.197225233013668,-5.679526847017321e-06,2.8991573907036122e-05,2.741214296746833e-09,0.0002742878960120761,3324.39,0.0,0.0,318,2.6796545525561067e-05,3.163132031146186e-08,3.163132031146186e-08,-5.697995391297387e-06,0.0
0.0,7.912471469473501e-06,336,2296800,-19.701036268343376,2.197225281939936,-3.495212270576286e-06,2.7408001527383613e-05,3.3272094137898175e-09,0.00026666725065305034,3324.39,0.0,0.0,319,2.5587137313828464e-05,2.354258833810472e-07,2.354258833810472e-07,-3.964655824527728e-06,0.0
0.0,6.530760105047737e-06,336,2304000,-18.088576548496597,2.197225249256865,-6.272092381033269e-06,2.700018332381748e-05,2.001376019974646e-09,0.0002355000215077891,3324.39,0.0,0.0,320,2.5181237060326655e-05,1.2738220819167674e-07,1.2738220819167674e-07,-6.202151024499762e-06,0.0
0.0,8.198057920238577e-06,336,2311200,-16.87503276854768,2.197225244585111,-4.7677618392694815e-06,3.240731600040026e-05,2.1540794861797533e-09,0.0003044651446426418,3324.39,0.0,0.0,321,3.059306206335887e-05,-1.521990407586068e-08,-1.521990407586068e-08,-4.96578903821838e-06,0.0
0.0,7.575307602867314e-06,336,2318400,-21.203857609383643,2.197225237725273,-4.883707159616092e-06,2.680819459525328e-05,2.399095269070143e-09,0.0002505649131307477,3324.55,0.0,0.0,322,2.5068171870331628e-05,1.9988197718834136e-07,1.9988197718834136e-07,-4.973588260569044e-06,0.0
0.0,8.863782982491178e-06,336,2325600,-27.139661499252394,2.197225228040307,9.800185951261873e-07,3.086881921838031e-05,4.183165681481201e-09,0.00026172267210508186,3324.55,0.0,0.0,323,2.8912382208935237e-05,4.5865644176222384e-07,4.5865644176222384e-07,7.135450378133936e-08,0.0
0.0,1.1012244114009704e-05,336,2332800,-19.206494162035366,2.197225190126707,6.605461873422634e-06,3.5638331037611745e-05,4.730676676751019e-09,0.0003571502900864389,3324.55,0.0,0.0,324,3.387964251093053e-05,3.764297831083003e-07,3.764297831083003e-07,5.891387776350098e-06,0.0
0.0,8.242179735335901e-06,336,2340000,-14.644360170870547,2.1972252359560556,7.5970225852040404e-06,3.2691452795596715e-05,2.0111742756010087e-09,0.00032003941861314647,3324.55,0.0,0.0,325,3.101379841275899e-05,-1.2592072592533372e-07,-1.2592072592533372e-07,7.326251786327786e-06,0.0
0.0,6.3306696691797414e-06,336,2347200,-20.519472383626553,2.197225247429161,9.197875267389501e-06,2.471000652315491e-05,2.0324964596810186e-09,0.0002257141070712803,3324.55,0.0,0.0,326,2.252155330574597e-05,-2.5717235347297857e-07,-2.5717235347297857e-07,9.312700679865923e-06,0.0
0.0,9.808597738035367e-06,336,2354400,-17.448224960338507,2.19722523483019,8.869822592515225e-06,3.713531730498845e-05,3.3529990934733928e-09,0.0003632565961594544,3324.56,0.0,0.0,327,3.544056904853199e-05,1.6400759672620416e-07,1.6400759672620416e-07,8.311274928790422e-06,0.0
0.0,8.36727874064165e-06,336,2361600,-19.87285432800099,2.1972251515476793,9.490644079893105e-06,3.0305978397298833e-05,4.210930487224583e-09,0.0002689556029344186,3324.56,0.0,0.0,328,2.8263811767496244e-05,2.4135364186575163e-07,2.4135364186575163e-07,8.574758496043463e-06,0.0
0.0,7.899477002236828e-06,336,2368800,-15.089311114719935,2.1972251563602025,1.4001999673433195e-05,2.94488607253802e-05,2.6215355964001624e-09,0.0002569529182619229,3324.56,0.0,0.0,329,2.75291746548657e-05,-3.556859169630829e-07,-3.556859169630829e-07,1.411380356775305e-05,0.0
0.0,6.418504269601733e-06,336,2376000,-15.482872887359552,2.19722529546953,1.3705611410279447e-05,2.54164982506135e-05,1.6252645540660485e-09,0.00023178851509605278,3324.56,0.0,0.0,330,2.361980018228408e-05,-6.350446648798166e-07,-6.350446648798166e-07,1.4698402211999375e-05,0.0
0.0,6.333002986515351e-06,336,2383200,-18.79412549548679,2.19722525731281,6.924874780422754e-06,2.6220660144573506e-05,1.909142879144325e-09,0.0002353870530342411,3324.56,0.0,0.0,331,2.450938648345763e-05,-2.6009048798262944e-07,-2.6009048798262944e-07,7.346787579965367e-06,0.0
0.0,7.610710110177332e-06,336,2390400,-17.19290305202916,2.1972251858850003,3.862672792242919e-06,2.8700610641679562e-05,3.0348831454010077e-09,0.00026206759577569505,3324.56,0.0,0.0,332,2.6995660432960366e-05,-3.065853979832742e-07,-3.065853979832742e-07,4.3177736349914794e-06,0.0
0.0,7.38255914119159e-06,336,2397600,-19.04950751022687,2.197225190911974,1.255300344111034e-06,2.7168092690177427e-05,2.98036503900258e-09,0.00026065930086694664,3324.6,0.0,0.0,333,2.53530989166871e-05,-1.6325277629052478e-07,-1.6325277629052478e-07,1.5360463912880853e-06,0.0
0.0,7.532559587968815e-06,336,2404800,-18.70018641995375,2.1972251586497777,-5.109862835151972e-07,2.75168861628196e-05,2.6105605556732545e-09,0.00024074662350155558,3324.6,0.0,0.0,334,2.5545418223681093e-05,-8.157769330755887e-08,-8.157769330755887e-08,-3.5431952120231215e-07,0.0
0.0,7.436544076052831e-06,336,2412000,-18.03358173207316,2.197225207330058,3.539209181727353e-06,2.669005232496632e-05,2.2527285165500455e-09,0.0002640444689875578,3324.6,0.0,0.0,335,2.509718843692817e-05,-1.1864483698391918e-07,-1.1864483698391918e-07,3.556046101675619e-06,0.0
0.0,8.393719600866639e-06,336,2419200,-23.529465461179527,2.19722521969795,-4.101239919812733e-06,3.35186378502591e-05,2.846106645088508e-09,0.0002941369331786258,3324.6,0.0,0.0,336,3.14821051451168e-05,-2.0504852703494257e-07,-2.0504852703494257e-07,-3.3718566792594097e-06,0.0
0.0,8.113221083587068e-06,335,2426400,-18.01608551150535,2.197225191341162,-4.795055618746787e-06,3.0129548438399552e-05,2.564846245036754e-09,0.0002755842072719209,3324.6,0.0,0.0,337,2.813418859252733e-05,1.6609819359491231e-07,1.6609819359491231e-07,-5.182537743298733e-06,0.0
0.0,8.702522712259314e-06,335,2433600,-14.999592364222288,2.1972251952545983,-2.6255253285019836e-06,3.6410062279984106e-05,2.1576535897711807e-09,0.0003328870606877727,3324.6,0.0,0.0,338,3.459705224908508e-05,5.085922266318783e-08,5.085922266318783e-08,-2.69513431807208e-06,0.0
0.0,5.915678021667146e-06,335,2440800,-29.781331940473798,2.197225227917798,-4.647237624896425e-06,2.392746750248081e-05,1.8512494978434947e-09,0.00020480397529505266,3324.6,0.0,0.0,339,2.206901502875562e-05,-1.4415964921121726e-07,-1.4415964921121726e-07,-4.239525862610764e-06,0.0
0.0,1.292938895675082e-05,335,2448000,-15.328137611882395,2.1972251618476144,-2.346760361441072e-06,3.65381951356794e-05,6.7618775722679795e-09,0.0003661310349927166,3324.6,0.0,0.0,340,3.4922004898889124e-05,1.3636138787537894e-07,1.3636138787537894e-07,-2.6830341799158726e-06,0.0
0.0,5.9372226592696655e-06,335,2455200,-19.884122146311256,2.1972252425314887,3.542819284751164e-06,2.416247223406509e-05,1.7704706445742095e-09,0.0002091664669537581,3324.6,0.0,0.0,341,2.2661280907720213e-05,5.5046498542481075e-08,5.5046498542481075e-08,3.4484822592792996e-06,0.0
0.0,7.953816488605687e-06,335,2462400,-15.289849256674449,2.1972252237134513,6.559475046527849e-06,3.2637483465628574e-05,2.3939499074937455e-09,0.0002849158888789639,3324.6,0.0,0.0,342,3.074568411332419e-05,-6.439069580347715e-08,-6.439069580347715e-08,6.2715064623199006e-06,0.0
